TAP,Date
4.545179843902588,1987-10-22
4.516045570373535,1987-10-23
4.195553302764893,1987-10-26
4.02073860168457,1987-10-27
4.253825664520264,1987-10-28
4.516045570373535,1987-10-29
4.719997406005859,1987-10-30
4.690859794616699,1987-11-02
4.4286394119262695,1987-11-03
4.3412299156188965,1987-11-04
4.690859794616699,1987-11-05
4.603454113006592,1987-11-06
4.486910820007324,1987-11-09
4.282959461212158,1987-11-10
4.282959461212158,1987-11-11
4.282959461212158,1987-11-12
4.195553302764893,1987-11-13
4.108145713806152,1987-11-16
4.02073860168457,1987-11-17
4.137280464172363,1987-11-18
4.049872398376465,1987-11-19
4.166417121887207,1987-11-20
4.253825664520264,1987-11-23
4.312094211578369,1987-11-24
4.253825664520264,1987-11-25
4.137280464172363,1987-11-27
3.8167853355407715,1987-11-30
3.96246600151062,1987-12-01
4.049872398376465,1987-12-02
4.02073860168457,1987-12-03
3.9916019439697266,1987-12-04
4.02073860168457,1987-12-07
3.96246600151062,1987-12-08
3.96246600151062,1987-12-09
3.8750603199005127,1987-12-10
3.8750603199005127,1987-12-11
3.96246600151062,1987-12-14
3.96246600151062,1987-12-15
4.079012870788574,1987-12-16
4.049872398376465,1987-12-17
4.079012870788574,1987-12-18
4.02073860168457,1987-12-21
3.96246600151062,1987-12-22
3.9041950702667236,1987-12-23
3.8750603199005127,1987-12-24
3.84592342376709,1987-12-28
3.84592342376709,1987-12-29
3.96246600151062,1987-12-30
3.9333298206329346,1987-12-31
4.137280464172363,1988-01-04
4.253825664520264,1988-01-05
4.4286394119262695,1988-01-06
4.4286394119262695,1988-01-07
4.399503231048584,1988-01-08
4.3412299156188965,1988-01-11
4.3412299156188965,1988-01-12
4.282959461212158,1988-01-13
4.312094211578369,1988-01-14
4.516045570373535,1988-01-15
4.457775592803955,1988-01-18
4.399503231048584,1988-01-19
4.3412299156188965,1988-01-20
4.22468900680542,1988-01-21
4.282959461212158,1988-01-22
4.3412299156188965,1988-01-25
4.310733795166016,1988-01-26
4.398705005645752,1988-01-27
4.428030490875244,1988-01-28
4.516006946563721,1988-01-29
4.633305072784424,1988-02-01
4.662630558013916,1988-02-02
4.662630558013916,1988-02-03
4.662630558013916,1988-02-04
4.691954612731934,1988-02-05
4.691954612731934,1988-02-08
4.633305072784424,1988-02-09
4.662630558013916,1988-02-10
4.5746541023254395,1988-02-11
4.603984355926514,1988-02-12
4.603984355926514,1988-02-16
4.603984355926514,1988-02-17
4.603984355926514,1988-02-18
4.603984355926514,1988-02-19
4.662630558013916,1988-02-22
4.721278667449951,1988-02-23
4.662630558013916,1988-02-24
4.603984355926514,1988-02-25
4.603984355926514,1988-02-26
4.691954612731934,1988-02-29
4.75060510635376,1988-03-01
4.809252738952637,1988-03-02
4.809252738952637,1988-03-03
4.809252738952637,1988-03-04
4.838576793670654,1988-03-07
4.838576793670654,1988-03-08
4.838576793670654,1988-03-09
4.809252738952637,1988-03-10
4.721278667449951,1988-03-11
4.721278667449951,1988-03-14
4.721278667449951,1988-03-15
4.75060510635376,1988-03-16
4.779930114746094,1988-03-17
4.8679046630859375,1988-03-18
4.838576793670654,1988-03-21
4.838576793670654,1988-03-22
4.838576793670654,1988-03-23
4.809252738952637,1988-03-24
4.779930114746094,1988-03-25
4.633305072784424,1988-03-28
4.662630558013916,1988-03-29
4.603984355926514,1988-03-30
4.633305072784424,1988-03-31
4.5746541023254395,1988-04-04
4.603984355926514,1988-04-05
4.633305072784424,1988-04-06
4.721278667449951,1988-04-07
4.809252738952637,1988-04-08
4.838576793670654,1988-04-11
4.779930114746094,1988-04-12
4.809252738952637,1988-04-13
4.721278667449951,1988-04-14
4.691954612731934,1988-04-15
4.75060510635376,1988-04-18
4.779930114746094,1988-04-19
4.662630558013916,1988-04-20
4.603984355926514,1988-04-21
4.633305072784424,1988-04-22
4.691132545471191,1988-04-25
4.720638751983643,1988-04-26
4.691132545471191,1988-04-27
4.6321282386779785,1988-04-28
4.6321282386779785,1988-04-29
4.573118209838867,1988-05-02
4.573118209838867,1988-05-03
4.514111042022705,1988-05-04
4.484604835510254,1988-05-05
4.455099105834961,1988-05-06
4.366589069366455,1988-05-09
4.396093368530273,1988-05-10
4.484604835510254,1988-05-11
4.455099105834961,1988-05-12
4.484604835510254,1988-05-13
4.484604835510254,1988-05-16
4.366589069366455,1988-05-17
4.307582855224609,1988-05-18
4.307582855224609,1988-05-19
4.337086200714111,1988-05-20
4.307582855224609,1988-05-23
4.337086200714111,1988-05-24
4.42559814453125,1988-05-25
4.42559814453125,1988-05-26
4.396093368530273,1988-05-27
4.42559814453125,1988-05-31
4.396093368530273,1988-06-01
4.396093368530273,1988-06-02
4.366589069366455,1988-06-03
4.42559814453125,1988-06-06
4.396093368530273,1988-06-07
4.42559814453125,1988-06-08
4.396093368530273,1988-06-09
4.455099105834961,1988-06-10
4.455099105834961,1988-06-13
4.573118209838867,1988-06-14
4.6321282386779785,1988-06-15
4.484604835510254,1988-06-16
4.514111042022705,1988-06-17
4.455099105834961,1988-06-20
4.484604835510254,1988-06-21
4.573118209838867,1988-06-22
4.661627769470215,1988-06-23
4.6321282386779785,1988-06-24
4.573118209838867,1988-06-27
4.6321282386779785,1988-06-28
4.573118209838867,1988-06-29
4.543615341186523,1988-06-30
4.573118209838867,1988-07-01
4.602620601654053,1988-07-05
4.514111042022705,1988-07-06
4.514111042022705,1988-07-07
4.455099105834961,1988-07-08
4.42559814453125,1988-07-11
4.514111042022705,1988-07-12
4.514111042022705,1988-07-13
4.602620601654053,1988-07-14
4.573118209838867,1988-07-15
4.573118209838867,1988-07-18
4.514111042022705,1988-07-19
4.484604835510254,1988-07-20
4.455099105834961,1988-07-21
4.455099105834961,1988-07-22
4.455099105834961,1988-07-25
4.42559814453125,1988-07-26
4.42559814453125,1988-07-27
4.455099105834961,1988-07-28
4.543615341186523,1988-07-29
4.543616771697998,1988-08-01
4.6030073165893555,1988-08-02
4.63270378112793,1988-08-03
4.63270378112793,1988-08-04
4.543616771697998,1988-08-05
4.573310852050781,1988-08-08
4.513917922973633,1988-08-09
4.513917922973633,1988-08-10
4.513917922973633,1988-08-11
4.513917922973633,1988-08-12
4.513917922973633,1988-08-15
4.513917922973633,1988-08-16
4.573310852050781,1988-08-17
4.543616771697998,1988-08-18
4.573310852050781,1988-08-19
4.543616771697998,1988-08-22
4.543616771697998,1988-08-23
4.573310852050781,1988-08-24
4.543616771697998,1988-08-25
4.543616771697998,1988-08-26
4.721794128417969,1988-08-29
4.781188488006592,1988-08-30
4.781188488006592,1988-08-31
4.692096710205078,1988-09-01
4.721794128417969,1988-09-02
4.692096710205078,1988-09-06
4.662402629852295,1988-09-07
4.692096710205078,1988-09-08
4.781188488006592,1988-09-09
4.721794128417969,1988-09-12
4.721794128417969,1988-09-13
4.751491069793701,1988-09-14
4.751491069793701,1988-09-15
4.840583324432373,1988-09-16
4.810886383056641,1988-09-19
4.840583324432373,1988-09-20
4.840583324432373,1988-09-21
4.781188488006592,1988-09-22
4.751491069793701,1988-09-23
4.692096710205078,1988-09-26
4.692096710205078,1988-09-27
4.751491069793701,1988-09-28
4.810886383056641,1988-09-29
4.781188488006592,1988-09-30
4.692096710205078,1988-10-03
4.692096710205078,1988-10-04
4.721794128417969,1988-10-05
4.692096710205078,1988-10-06
4.781188488006592,1988-10-07
4.781188488006592,1988-10-10
4.840583324432373,1988-10-11
4.810886383056641,1988-10-12
4.751491069793701,1988-10-13
4.721794128417969,1988-10-14
4.751491069793701,1988-10-17
4.781188488006592,1988-10-18
4.781188488006592,1988-10-19
4.810886383056641,1988-10-20
4.810886383056641,1988-10-21
4.781188488006592,1988-10-24
4.811070919036865,1988-10-25
4.840954780578613,1988-10-26
4.751304626464844,1988-10-27
4.840954780578613,1988-10-28
4.811070919036865,1988-10-31
4.8708367347717285,1988-11-01
4.840954780578613,1988-11-02
4.811070919036865,1988-11-03
4.811070919036865,1988-11-04
4.840954780578613,1988-11-07
4.8708367347717285,1988-11-08
4.781187534332275,1988-11-09
4.811070919036865,1988-11-10
4.691543102264404,1988-11-11
4.72142219543457,1988-11-14
4.72142219543457,1988-11-15
4.691543102264404,1988-11-16
4.66165828704834,1988-11-17
4.66165828704834,1988-11-18
4.66165828704834,1988-11-21
4.691543102264404,1988-11-22
4.66165828704834,1988-11-23
4.66165828704834,1988-11-25
4.631775856018066,1988-11-28
4.5421295166015625,1988-11-29
4.5421295166015625,1988-11-30
4.5421295166015625,1988-12-01
4.5421295166015625,1988-12-02
4.482362270355225,1988-12-05
4.482362270355225,1988-12-06
4.452480792999268,1988-12-07
4.482362270355225,1988-12-08
4.512247085571289,1988-12-09
4.512247085571289,1988-12-12
4.5421295166015625,1988-12-13
4.572013854980469,1988-12-14
4.66165828704834,1988-12-15
4.691543102264404,1988-12-16
4.66165828704834,1988-12-19
4.691543102264404,1988-12-20
4.72142219543457,1988-12-21
4.72142219543457,1988-12-22
4.751304626464844,1988-12-23
4.691543102264404,1988-12-27
4.691543102264404,1988-12-28
4.751304626464844,1988-12-29
4.781187534332275,1988-12-30
4.751304626464844,1989-01-03
4.72142219543457,1989-01-04
4.72142219543457,1989-01-05
4.691543102264404,1989-01-06
4.72142219543457,1989-01-09
4.751304626464844,1989-01-10
4.781187534332275,1989-01-11
4.811070919036865,1989-01-12
4.811070919036865,1989-01-13
4.751304626464844,1989-01-16
4.72142219543457,1989-01-17
4.72142219543457,1989-01-18
4.691543102264404,1989-01-19
4.601893901824951,1989-01-20
4.601893901824951,1989-01-23
4.572013854980469,1989-01-24
4.601893901824951,1989-01-25
4.5421295166015625,1989-01-26
4.512247085571289,1989-01-27
4.512247085571289,1989-01-30
4.512247085571289,1989-01-31
4.482362270355225,1989-02-01
4.482362270355225,1989-02-02
4.452480792999268,1989-02-03
4.601893901824951,1989-02-06
4.751304626464844,1989-02-07
4.72142219543457,1989-02-08
4.512247085571289,1989-02-09
4.482362270355225,1989-02-10
4.482362270355225,1989-02-13
4.512247085571289,1989-02-14
4.631775856018066,1989-02-15
4.5421295166015625,1989-02-16
4.512247085571289,1989-02-17
4.422600269317627,1989-02-21
4.422600269317627,1989-02-22
4.422600269317627,1989-02-23
4.362834930419922,1989-02-24
4.392720699310303,1989-02-27
4.422600269317627,1989-02-28
4.392720699310303,1989-03-01
4.362834930419922,1989-03-02
4.392720699310303,1989-03-03
4.362834930419922,1989-03-06
4.362834930419922,1989-03-07
4.422600269317627,1989-03-08
4.392720699310303,1989-03-09
4.392720699310303,1989-03-10
4.422600269317627,1989-03-13
4.512247085571289,1989-03-14
4.512247085571289,1989-03-15
4.572013854980469,1989-03-16
4.392720699310303,1989-03-17
4.422600269317627,1989-03-20
4.362834930419922,1989-03-21
4.422600269317627,1989-03-22
4.422600269317627,1989-03-23
4.482362270355225,1989-03-27
4.5421295166015625,1989-03-28
4.572013854980469,1989-03-29
4.392720699310303,1989-03-30
4.392720699310303,1989-03-31
4.392720699310303,1989-04-03
4.512247085571289,1989-04-04
4.512247085571289,1989-04-05
4.512247085571289,1989-04-06
4.512247085571289,1989-04-07
4.482362270355225,1989-04-10
4.512247085571289,1989-04-11
4.512247085571289,1989-04-12
4.452480792999268,1989-04-13
4.482362270355225,1989-04-14
4.482362270355225,1989-04-17
4.452480792999268,1989-04-18
4.362834930419922,1989-04-19
4.303068161010742,1989-04-20
4.303068161010742,1989-04-21
4.243302345275879,1989-04-24
4.183541297912598,1989-04-25
4.213421821594238,1989-04-26
4.332951068878174,1989-04-27
4.273187160491943,1989-04-28
4.332951068878174,1989-05-01
4.303068161010742,1989-05-02
4.303068161010742,1989-05-03
4.273187160491943,1989-05-04
4.332951068878174,1989-05-05
4.303068161010742,1989-05-08
4.243302345275879,1989-05-09
4.273187160491943,1989-05-10
4.243302345275879,1989-05-11
4.332951068878174,1989-05-12
4.332951068878174,1989-05-15
4.332951068878174,1989-05-16
4.362834930419922,1989-05-17
4.362834930419922,1989-05-18
4.452480792999268,1989-05-19
4.512247085571289,1989-05-22
4.422600269317627,1989-05-23
4.512854099273682,1989-05-24
4.422604084014893,1989-05-25
4.482769012451172,1989-05-26
4.422604084014893,1989-05-30
4.4526848793029785,1989-05-31
4.482769012451172,1989-06-01
4.542943954467773,1989-06-02
4.422604084014893,1989-06-05
4.4526848793029785,1989-06-06
4.422604084014893,1989-06-07
4.422604084014893,1989-06-08
4.482769012451172,1989-06-09
4.4526848793029785,1989-06-12
4.512854099273682,1989-06-13
4.603115081787109,1989-06-14
4.482769012451172,1989-06-15
4.4526848793029785,1989-06-16
4.4526848793029785,1989-06-19
4.482769012451172,1989-06-20
4.693369388580322,1989-06-21
4.873885631561279,1989-06-22
4.813713073730469,1989-06-23
4.753539562225342,1989-06-26
4.813713073730469,1989-06-27
4.783625602722168,1989-06-28
4.633200168609619,1989-06-29
4.482769012451172,1989-06-30
4.542943954467773,1989-07-03
4.603115081787109,1989-07-05
4.542943954467773,1989-07-06
4.57302713394165,1989-07-07
4.633200168609619,1989-07-10
4.542943954467773,1989-07-11
4.57302713394165,1989-07-12
4.57302713394165,1989-07-13
4.512854099273682,1989-07-14
4.4526848793029785,1989-07-17
4.542943954467773,1989-07-18
4.603115081787109,1989-07-19
4.542943954467773,1989-07-20
4.542943954467773,1989-07-21
4.542943954467773,1989-07-24
4.542943954467773,1989-07-25
4.57302713394165,1989-07-26
4.542943954467773,1989-07-27
4.542943954467773,1989-07-28
5.024312973022461,1989-07-31
5.054398536682129,1989-08-01
5.686197757720947,1989-08-02
5.59594202041626,1989-08-03
5.505685806274414,1989-08-04
5.565855026245117,1989-08-07
5.535770893096924,1989-08-08
5.415424346923828,1989-08-09
5.626029014587402,1989-08-10
5.656109809875488,1989-08-11
5.656109809875488,1989-08-14
5.686197757720947,1989-08-15
5.656109809875488,1989-08-16
5.686197757720947,1989-08-17
5.656109809875488,1989-08-18
5.415424346923828,1989-08-21
5.415424346923828,1989-08-22
5.44551420211792,1989-08-23
4.813713073730469,1989-08-24
4.813711643218994,1989-08-25
5.086187362670898,1989-08-28
5.116464138031006,1989-08-29
5.116464138031006,1989-08-30
5.116464138031006,1989-08-31
5.116464138031006,1989-09-01
5.207287788391113,1989-09-05
5.086187362670898,1989-09-06
5.116464138031006,1989-09-07
5.1467390060424805,1989-09-08
5.086187362670898,1989-09-11
5.116464138031006,1989-09-12
5.116464138031006,1989-09-13
5.086187362670898,1989-09-14
5.328385353088379,1989-09-15
5.358661651611328,1989-09-18
5.358661651611328,1989-09-19
5.358661651611328,1989-09-20
5.358661651611328,1989-09-21
5.3889384269714355,1989-09-22
5.752233982086182,1989-09-25
5.631137371063232,1989-09-26
5.570586681365967,1989-09-27
5.631137371063232,1989-09-28
5.631137371063232,1989-09-29
5.4494829177856445,1989-10-02
5.479763507843018,1989-10-03
5.479763507843018,1989-10-04
5.510037422180176,1989-10-05
5.510037422180176,1989-10-06
5.570586681365967,1989-10-09
5.570586681365967,1989-10-10
5.540313243865967,1989-10-11
5.661412239074707,1989-10-12
5.479763507843018,1989-10-13
5.177013874053955,1989-10-16
5.055912971496582,1989-10-17
5.116464138031006,1989-10-18
5.237563133239746,1989-10-19
5.267838001251221,1989-10-20
5.177013874053955,1989-10-23
4.995362758636475,1989-10-24
4.632065773010254,1989-10-25
4.722887992858887,1989-10-26
4.662339687347412,1989-10-27
4.692611217498779,1989-10-30
4.722887992858887,1989-10-31
4.722887992858887,1989-11-01
4.722887992858887,1989-11-02
4.813711643218994,1989-11-03
4.753166675567627,1989-11-06
4.904539108276367,1989-11-07
4.965087890625,1989-11-08
4.934815406799316,1989-11-09
4.965087890625,1989-11-10
4.904539108276367,1989-11-13
4.904539108276367,1989-11-14
4.904539108276367,1989-11-15
4.965087890625,1989-11-16
4.965087890625,1989-11-17
4.934815406799316,1989-11-20
4.874265193939209,1989-11-21
4.843988418579102,1989-11-22
4.874453544616699,1989-11-24
4.965851306915283,1989-11-27
5.02678108215332,1989-11-28
5.087710380554199,1989-11-29
5.209573268890381,1989-11-30
5.30096960067749,1989-12-01
5.3618974685668945,1989-12-04
5.240036964416504,1989-12-05
5.179107666015625,1989-12-06
5.209573268890381,1989-12-07
5.240036964416504,1989-12-08
5.240036964416504,1989-12-11
5.179107666015625,1989-12-12
5.118177890777588,1989-12-13
5.087710380554199,1989-12-14
4.752591609954834,1989-12-15
4.722126483917236,1989-12-18
4.661200046539307,1989-12-19
4.600266456604004,1989-12-20
4.661200046539307,1989-12-21
4.630733013153076,1989-12-22
4.630733013153076,1989-12-26
4.661200046539307,1989-12-27
4.661200046539307,1989-12-28
4.813520908355713,1989-12-29
4.9963154792785645,1990-01-02
5.118177890777588,1990-01-03
5.1486430168151855,1990-01-04
4.965851306915283,1990-01-05
5.1486430168151855,1990-01-08
5.179107666015625,1990-01-09
5.1486430168151855,1990-01-10
4.935385704040527,1990-01-11
4.9963154792785645,1990-01-12
5.02678108215332,1990-01-15
4.9049201011657715,1990-01-16
4.874453544616699,1990-01-17
4.691660404205322,1990-01-18
4.752591609954834,1990-01-19
4.630733013153076,1990-01-22
4.630733013153076,1990-01-23
4.50886869430542,1990-01-24
4.447938442230225,1990-01-25
4.356542110443115,1990-01-26
4.326076030731201,1990-01-29
4.234679698944092,1990-01-30
4.50886869430542,1990-01-31
4.50886869430542,1990-02-01
4.843987464904785,1990-02-02
4.843987464904785,1990-02-05
4.813520908355713,1990-02-06
4.843987464904785,1990-02-07
4.722126483917236,1990-02-08
4.691660404205322,1990-02-09
4.630733013153076,1990-02-12
4.661200046539307,1990-02-13
4.722126483917236,1990-02-14
4.722126483917236,1990-02-15
4.843987464904785,1990-02-16
4.722126483917236,1990-02-20
4.813520908355713,1990-02-21
4.721545696258545,1990-02-22
4.598904132843018,1990-02-23
4.598904132843018,1990-02-26
4.506929874420166,1990-02-27
4.506929874420166,1990-02-28
4.5682477951049805,1990-03-01
4.506929874420166,1990-03-02
4.384292125701904,1990-03-05
4.384292125701904,1990-03-06
4.384292125701904,1990-03-07
4.414950370788574,1990-03-08
4.445611953735352,1990-03-09
4.476271629333496,1990-03-12
4.414950370788574,1990-03-13
4.476271629333496,1990-03-14
4.506929874420166,1990-03-15
4.5682477951049805,1990-03-16
4.476271629333496,1990-03-19
4.384292125701904,1990-03-20
4.384292125701904,1990-03-21
4.261651039123535,1990-03-22
4.292314529418945,1990-03-23
4.292314529418945,1990-03-26
4.353630542755127,1990-03-27
4.506929874420166,1990-03-28
4.445611953735352,1990-03-29
4.445611953735352,1990-03-30
4.353630542755127,1990-04-02
4.384292125701904,1990-04-03
4.322972297668457,1990-04-04
4.414950370788574,1990-04-05
4.660227298736572,1990-04-06
4.813523769378662,1990-04-09
4.752203941345215,1990-04-10
4.6908860206604,1990-04-11
4.813523769378662,1990-04-12
4.84418249130249,1990-04-16
4.78286600112915,1990-04-17
4.721545696258545,1990-04-18
4.598904132843018,1990-04-19
4.997479438781738,1990-04-20
5.242753505706787,1990-04-23
5.549351215362549,1990-04-24
5.549351215362549,1990-04-25
5.580006122589111,1990-04-26
5.3347344398498535,1990-04-27
5.67198371887207,1990-04-30
5.610667705535889,1990-05-01
5.67198371887207,1990-05-02
5.549351215362549,1990-05-03
5.610667705535889,1990-05-04
5.610667705535889,1990-05-07
5.641325950622559,1990-05-08
5.67198371887207,1990-05-09
5.580006122589111,1990-05-10
5.641325950622559,1990-05-11
5.76396369934082,1990-05-14
5.76396369934082,1990-05-15
5.702646255493164,1990-05-16
5.733303546905518,1990-05-17
5.733303546905518,1990-05-18
5.702646255493164,1990-05-21
5.917260646820068,1990-05-22
6.039899826049805,1990-05-23
6.0090813636779785,1990-05-24
5.855002403259277,1990-05-25
6.0090813636779785,1990-05-29
6.132345199584961,1990-05-30
6.317240238189697,1990-05-31
6.317240238189697,1990-06-01
6.132345199584961,1990-06-04
6.163162708282471,1990-06-05
6.101529598236084,1990-06-06
6.0090813636779785,1990-06-07
6.0090813636779785,1990-06-08
6.070713520050049,1990-06-11
6.0398993492126465,1990-06-12
6.28642463684082,1990-06-13
6.070713520050049,1990-06-14
6.0398993492126465,1990-06-15
5.947452545166016,1990-06-18
6.163162708282471,1990-06-19
6.224795341491699,1990-06-20
6.378870487213135,1990-06-21
6.502132892608643,1990-06-22
6.440504550933838,1990-06-25
6.563769817352295,1990-06-26
6.563769817352295,1990-06-27
6.532951354980469,1990-06-28
6.502132892608643,1990-06-29
6.317240238189697,1990-07-02
6.532951354980469,1990-07-03
6.348053455352783,1990-07-05
6.224795341491699,1990-07-06
6.317240238189697,1990-07-09
6.317240238189697,1990-07-10
6.348053455352783,1990-07-11
6.409692287445068,1990-07-12
6.378870487213135,1990-07-13
6.378870487213135,1990-07-16
6.471316337585449,1990-07-17
6.28642463684082,1990-07-18
6.224795341491699,1990-07-19
6.163162708282471,1990-07-20
5.79337215423584,1990-07-23
6.0090813636779785,1990-07-24
6.255608558654785,1990-07-25
6.317240238189697,1990-07-26
6.0398993492126465,1990-07-27
6.0398993492126465,1990-07-30
6.0398993492126465,1990-07-31
6.132345199584961,1990-08-01
6.0090813636779785,1990-08-02
5.546844482421875,1990-08-03
4.961346626281738,1990-08-06
5.269503116607666,1990-08-07
5.79337215423584,1990-08-08
5.855002403259277,1990-08-09
5.577663421630859,1990-08-10
6.101529598236084,1990-08-13
5.855002403259277,1990-08-14
5.947452545166016,1990-08-15
5.916634559631348,1990-08-16
5.79337215423584,1990-08-17
5.824187755584717,1990-08-20
5.670107841491699,1990-08-21
5.392767429351807,1990-08-22
5.20787239074707,1990-08-23
5.608475208282471,1990-08-24
6.104256629943848,1990-08-27
6.290172576904297,1990-08-28
6.414111614227295,1990-08-29
6.259184837341309,1990-08-30
6.135241508483887,1990-08-31
6.104256629943848,1990-09-04
6.166226863861084,1990-09-05
6.1972126960754395,1990-09-06
6.166226863861084,1990-09-07
6.383126735687256,1990-09-10
6.321153163909912,1990-09-11
6.352139949798584,1990-09-12
6.104256629943848,1990-09-13
5.88735294342041,1990-09-14
5.701435565948486,1990-09-17
5.732422828674316,1990-09-18
6.011297225952148,1990-09-19
5.88735294342041,1990-09-20
5.918338298797607,1990-09-21
5.763407230377197,1990-09-24
5.949323654174805,1990-09-25
6.104256629943848,1990-09-26
5.88735294342041,1990-09-27
5.980311870574951,1990-09-28
6.1972126960754395,1990-10-01
6.011297225952148,1990-10-02
6.073268413543701,1990-10-03
6.104256629943848,1990-10-04
5.980311870574951,1990-10-05
5.856365203857422,1990-10-08
5.794392108917236,1990-10-09
5.515519618988037,1990-10-10
5.143685817718506,1990-10-11
5.484531879425049,1990-10-12
5.856365203857422,1990-10-15
5.825380325317383,1990-10-16
5.639461994171143,1990-10-17
5.918338298797607,1990-10-18
6.011297225952148,1990-10-19
6.042281150817871,1990-10-22
6.011297225952148,1990-10-23
6.104256629943848,1990-10-24
6.073268413543701,1990-10-25
6.011297225952148,1990-10-26
6.011297225952148,1990-10-29
6.011297225952148,1990-10-30
6.073268413543701,1990-10-31
6.011297225952148,1990-11-01
6.073268413543701,1990-11-02
6.042281150817871,1990-11-05
5.88735294342041,1990-11-06
5.794392108917236,1990-11-07
4.70988130569458,1990-11-08
4.864811897277832,1990-11-09
5.050728797912598,1990-11-12
4.926781177520752,1990-11-13
4.988757133483887,1990-11-14
4.864811897277832,1990-11-15
4.647909641265869,1990-11-16
4.647909641265869,1990-11-19
4.461991786956787,1990-11-20
4.43100643157959,1990-11-21
4.461991786956787,1990-11-23
4.337181568145752,1990-11-26
4.5868024826049805,1990-11-27
4.555602550506592,1990-11-28
4.430792331695557,1990-11-29
4.618009090423584,1990-11-30
4.711615562438965,1990-12-03
4.805222988128662,1990-12-04
4.961232662200928,1990-12-05
5.242063045501709,1990-12-06
5.273265361785889,1990-12-07
5.179655075073242,1990-12-10
5.054845809936523,1990-12-11
5.086048126220703,1990-12-12
5.023642539978027,1990-12-13
4.961232662200928,1990-12-14
4.930034160614014,1990-12-17
5.023642539978027,1990-12-18
5.054845809936523,1990-12-19
5.023642539978027,1990-12-20
4.992441654205322,1990-12-21
4.961232662200928,1990-12-24
4.961232662200928,1990-12-26
4.898830413818359,1990-12-27
4.774021148681641,1990-12-28
5.117249011993408,1990-12-31
5.023642539978027,1991-01-02
5.086048126220703,1991-01-03
4.961232662200928,1991-01-04
4.805222988128662,1991-01-07
4.64920711517334,1991-01-08
4.5868024826049805,1991-01-09
4.711615562438965,1991-01-10
4.805222988128662,1991-01-11
4.836425304412842,1991-01-14
4.805222988128662,1991-01-15
4.836425304412842,1991-01-16
5.086048126220703,1991-01-17
5.398078918457031,1991-01-18
5.179655075073242,1991-01-21
5.179655075073242,1991-01-22
5.273265361785889,1991-01-23
5.242063045501709,1991-01-24
5.398078918457031,1991-01-25
5.398078918457031,1991-01-28
5.304468631744385,1991-01-29
5.460483074188232,1991-01-30
5.460483074188232,1991-01-31
5.273265361785889,1991-02-01
5.366873741149902,1991-02-04
5.460483074188232,1991-02-05
5.273265361785889,1991-02-06
5.179655075073242,1991-02-07
5.210859775543213,1991-02-08
5.273265361785889,1991-02-11
5.304468631744385,1991-02-12
5.429276943206787,1991-02-13
5.273265361785889,1991-02-14
5.585293292999268,1991-02-15
5.242063045501709,1991-02-19
5.273265361785889,1991-02-20
5.242063045501709,1991-02-21
5.116502285003662,1991-02-22
5.242061614990234,1991-02-25
5.304843425750732,1991-02-26
5.304843425750732,1991-02-27
5.304843425750732,1991-02-28
5.336231708526611,1991-03-01
5.367618560791016,1991-03-04
5.493180751800537,1991-03-05
5.681513786315918,1991-03-06
5.775684833526611,1991-03-07
5.8384623527526855,1991-03-08
5.650125503540039,1991-03-11
5.55595588684082,1991-03-12
5.650125503540039,1991-03-13
5.8384623527526855,1991-03-14
5.807076930999756,1991-03-15
5.8384623527526855,1991-03-18
5.744293212890625,1991-03-19
5.964022159576416,1991-03-20
5.869853973388672,1991-03-21
5.995408535003662,1991-03-22
5.869853973388672,1991-03-25
5.869853973388672,1991-03-26
5.807076930999756,1991-03-27
5.744293212890625,1991-03-28
5.618737697601318,1991-04-01
5.52456521987915,1991-04-02
5.430402755737305,1991-04-03
5.430402755737305,1991-04-04
5.71290397644043,1991-04-05
5.775684833526611,1991-04-08
5.71290397644043,1991-04-09
5.52456521987915,1991-04-10
5.650125503540039,1991-04-11
5.587347507476807,1991-04-12
5.399010181427002,1991-04-15
5.022333145141602,1991-04-16
5.0537238121032715,1991-04-17
4.83399772644043,1991-04-18
5.0537238121032715,1991-04-19
5.210669994354248,1991-04-22
5.367618560791016,1991-04-23
5.430402755737305,1991-04-24
5.304843425750732,1991-04-25
5.587347507476807,1991-04-26
5.52456521987915,1991-04-29
5.618737697601318,1991-04-30
5.650125503540039,1991-05-01
5.650125503540039,1991-05-02
5.650125503540039,1991-05-03
5.461788177490234,1991-05-06
5.336231708526611,1991-05-07
5.210669994354248,1991-05-08
5.304843425750732,1991-05-09
5.210669994354248,1991-05-10
5.304843425750732,1991-05-13
5.336231708526611,1991-05-14
5.179283142089844,1991-05-15
5.304843425750732,1991-05-16
5.273453235626221,1991-05-17
5.367618560791016,1991-05-20
5.399010181427002,1991-05-21
5.932633876800537,1991-05-22
5.744293212890625,1991-05-23
5.807420253753662,1991-05-24
5.902104377746582,1991-05-28
5.902104377746582,1991-05-29
5.870541572570801,1991-05-30
5.933666706085205,1991-05-31
5.933666706085205,1991-06-03
5.96522855758667,1991-06-04
5.902104377746582,1991-06-05
5.870541572570801,1991-06-06
5.807420253753662,1991-06-07
5.775856018066406,1991-06-10
5.712731838226318,1991-06-11
5.523362636566162,1991-06-12
5.5549211502075195,1991-06-13
5.586483478546143,1991-06-14
5.744294166564941,1991-06-17
5.681169509887695,1991-06-18
5.586483478546143,1991-06-19
5.176177024841309,1991-06-20
5.302427291870117,1991-06-21
5.397111415863037,1991-06-24
