ABT,Date
0.2809789776802063,1980-09-03
0.27815520763397217,1980-09-04
0.2760371267795563,1980-09-05
0.2760371267795563,1980-09-08
0.2788609564304352,1980-09-09
0.2823910713195801,1980-09-10
0.2823910713195801,1980-09-11
0.28027281165122986,1980-09-12
0.2788609564304352,1980-09-15
0.2887444496154785,1980-09-16
0.3021582365036011,1980-09-17
0.3042762577533722,1980-09-18
0.3092178702354431,1980-09-19
0.31062957644462585,1980-09-22
0.3014524579048157,1980-09-23
0.29933425784111023,1980-09-24
0.2950984239578247,1980-09-25
0.29368647933006287,1980-09-26
0.2894507050514221,1980-09-29
0.29086267948150635,1980-09-30
0.29368647933006287,1980-10-01
0.29651036858558655,1980-10-02
0.29933425784111023,1980-10-03
0.3000405430793762,1980-10-06
0.3035700023174286,1980-10-07
0.30568820238113403,1980-10-08
0.3021582365036011,1980-10-09
0.29651036858558655,1980-10-10
0.2979224622249603,1980-10-13
0.2950984239578247,1980-10-14
0.29368647933006287,1980-10-15
0.28521496057510376,1980-10-16
0.2880387008190155,1980-10-17
0.2894507050514221,1980-10-20
0.2838028371334076,1980-10-21
0.2880387008190155,1980-10-22
0.287332683801651,1980-10-23
0.2880387008190155,1980-10-24
0.279567152261734,1980-10-27
0.2788609564304352,1980-10-28
0.28027281165122986,1980-10-29
0.26897722482681274,1980-10-30
0.2809789776802063,1980-10-31
0.2809789776802063,1980-11-03
0.2845085859298706,1980-11-05
0.2788609564304352,1980-11-06
0.2718012034893036,1980-11-07
0.27109506726264954,1980-11-10
0.27109506726264954,1980-11-11
0.2774488627910614,1980-11-12
0.2823910713195801,1980-11-13
0.28521496057510376,1980-11-14
0.2880387008190155,1980-11-17
0.2887444496154785,1980-11-18
0.2894507050514221,1980-11-19
0.2880387008190155,1980-11-20
0.2866267263889313,1980-11-21
0.2880387008190155,1980-11-24
0.30286434292793274,1980-11-25
0.3021582365036011,1980-11-26
0.3021582365036011,1980-11-28
0.2943921685218811,1980-12-01
0.29368647933006287,1980-12-02
0.2958042621612549,1980-12-03
0.3035700023174286,1980-12-04
0.29933425784111023,1980-12-05
0.29086267948150635,1980-12-08
0.2894507050514221,1980-12-09
0.27815520763397217,1980-12-10
0.2760371267795563,1980-12-11
0.28027281165122986,1980-12-12
0.2866267263889313,1980-12-15
0.2859207093715668,1980-12-16
0.28521496057510376,1980-12-17
0.2838028371334076,1980-12-18
0.2838028371334076,1980-12-19
0.2929804027080536,1980-12-22
0.3042762577533722,1980-12-23
0.3035700023174286,1980-12-24
0.3049819767475128,1980-12-26
0.31062957644462585,1980-12-29
0.3092178702354431,1980-12-30
0.31910189986228943,1980-12-31
0.3212195038795471,1981-01-02
0.32263121008872986,1981-01-05
0.33251506090164185,1981-01-06
0.33533933758735657,1981-01-07
0.3374570608139038,1981-01-08
0.33322107791900635,1981-01-09
0.3275732100009918,1981-01-12
0.32333770394325256,1981-01-13
0.3212195038795471,1981-01-14
0.31486594676971436,1981-01-15
0.3183954358100891,1981-01-16
0.3212195038795471,1981-01-19
0.31486594676971436,1981-01-20
0.3183954358100891,1981-01-21
0.3099239468574524,1981-01-22
0.30568820238113403,1981-01-23
0.3063940107822418,1981-01-26
0.3078056871891022,1981-01-27
0.3078056871891022,1981-01-28
0.31062957644462585,1981-01-29
0.31062957644462585,1981-01-30
0.30851179361343384,1981-02-02
0.31486594676971436,1981-02-03
0.31133604049682617,1981-02-04
0.31910189986228943,1981-02-05
0.3240433633327484,1981-02-06
0.3240433633327484,1981-02-09
0.3261614143848419,1981-02-10
0.32686740159988403,1981-02-11
0.32263121008872986,1981-02-12
0.3240433633327484,1981-02-13
0.3254551589488983,1981-02-17
0.33322107791900635,1981-02-18
0.32898539304733276,1981-02-19
0.3303971290588379,1981-02-20
0.324749618768692,1981-02-23
0.3261614143848419,1981-02-24
0.324749618768692,1981-02-25
0.33604493737220764,1981-02-26
0.33816298842430115,1981-02-27
0.3438108265399933,1981-03-02
0.33604493737220764,1981-03-03
0.33604493737220764,1981-03-04
0.32898539304733276,1981-03-05
0.3303971290588379,1981-03-06
0.33110278844833374,1981-03-09
0.33180949091911316,1981-03-10
0.33110278844833374,1981-03-11
0.3367511034011841,1981-03-12
0.3388691246509552,1981-03-13
0.3374570608139038,1981-03-16
0.33322107791900635,1981-03-17
0.3346332311630249,1981-03-18
0.33251506090164185,1981-03-19
0.33816298842430115,1981-03-20
0.3431045711040497,1981-03-23
0.3367511034011841,1981-03-24
0.3388691246509552,1981-03-25
0.33322107791900635,1981-03-26
0.33251506090164185,1981-03-27
0.3374570608139038,1981-03-30
0.3388691246509552,1981-03-31
0.3388691246509552,1981-04-01
0.3374570608139038,1981-04-02
0.33322107791900635,1981-04-03
0.32898539304733276,1981-04-06
0.3261614143848419,1981-04-07
0.3261614143848419,1981-04-08
0.33533933758735657,1981-04-09
0.3374570608139038,1981-04-10
0.33533933758735657,1981-04-13
0.33604493737220764,1981-04-14
0.33604493737220764,1981-04-15
0.33604493737220764,1981-04-16
0.33322107791900635,1981-04-20
0.33251506090164185,1981-04-21
0.33251506090164185,1981-04-22
0.33322107791900635,1981-04-23
0.33322107791900635,1981-04-24
0.33322107791900635,1981-04-27
0.3303971290588379,1981-04-28
0.32898539304733276,1981-04-29
0.3261614143848419,1981-04-30
0.32333770394325256,1981-05-01
0.32333770394325256,1981-05-04
0.3183954358100891,1981-05-05
0.31627780199050903,1981-05-06
0.3205137848854065,1981-05-07
0.32192569971084595,1981-05-08
0.31627780199050903,1981-05-11
0.314159631729126,1981-05-12
0.31557172536849976,1981-05-13
0.31627780199050903,1981-05-14
0.3183954358100891,1981-05-15
0.32333770394325256,1981-05-18
0.3198075592517853,1981-05-19
0.31627780199050903,1981-05-20
0.3183954358100891,1981-05-21
0.3183954358100891,1981-05-22
0.3183954358100891,1981-05-26
0.31768980622291565,1981-05-27
0.31557172536849976,1981-05-28
0.31486594676971436,1981-05-29
0.31910189986228943,1981-06-01
0.31768980622291565,1981-06-02
0.3134535551071167,1981-06-03
0.31486594676971436,1981-06-04
0.31627780199050903,1981-06-05
0.324749618768692,1981-06-08
0.3275732100009918,1981-06-09
0.3346332311630249,1981-06-10
0.3445166349411011,1981-06-11
0.34734049439430237,1981-06-12
0.3374570608139038,1981-06-15
0.3402808904647827,1981-06-16
0.3529887795448303,1981-06-17
0.35581281781196594,1981-06-18
0.34734049439430237,1981-06-19
0.34734049439430237,1981-06-22
0.350164532661438,1981-06-23
0.3544006943702698,1981-06-24
0.35581281781196594,1981-06-25
0.3572244346141815,1981-06-26
0.3544006943702698,1981-06-29
0.35581281781196594,1981-06-30
0.3459285795688629,1981-07-01
0.33604493737220764,1981-07-02
0.3261614143848419,1981-07-06
0.3261614143848419,1981-07-07
0.31910189986228943,1981-07-08
0.3205137848854065,1981-07-09
0.3205137848854065,1981-07-10
0.31486594676971436,1981-07-13
0.3205137848854065,1981-07-14
0.32898539304733276,1981-07-15
0.324749618768692,1981-07-16
0.3275732100009918,1981-07-17
0.3275732100009918,1981-07-20
0.31768980622291565,1981-07-21
0.31062957644462585,1981-07-22
0.2979224622249603,1981-07-23
0.29651036858558655,1981-07-24
0.3092178702354431,1981-07-27
0.3078056871891022,1981-07-28
0.3049819767475128,1981-07-29
0.3078056871891022,1981-07-30
0.3134535551071167,1981-07-31
0.3078056871891022,1981-08-03
0.312041699886322,1981-08-04
0.3134535551071167,1981-08-05
0.31627780199050903,1981-08-06
0.31768980622291565,1981-08-07
0.3205137848854065,1981-08-10
0.32192569971084595,1981-08-11
0.31910189986228943,1981-08-12
0.31910189986228943,1981-08-13
0.312041699886322,1981-08-14
0.29368647933006287,1981-08-17
0.2950984239578247,1981-08-18
0.3049819767475128,1981-08-19
0.3035700023174286,1981-08-20
0.3049819767475128,1981-08-21
0.3092178702354431,1981-08-24
0.3035700023174286,1981-08-25
0.29651036858558655,1981-08-26
0.2979224622249603,1981-08-27
0.29933425784111023,1981-08-28
0.2950984239578247,1981-08-31
0.29368647933006287,1981-09-01
0.2866267263889313,1981-09-02
0.276743084192276,1981-09-03
0.27109506726264954,1981-09-04
0.27109506726264954,1981-09-08
0.2753308415412903,1981-09-09
0.2823910713195801,1981-09-10
0.2866267263889313,1981-09-11
0.28521496057510376,1981-09-14
0.2880387008190155,1981-09-15
0.2894507050514221,1981-09-16
0.2866267263889313,1981-09-17
0.2866267263889313,1981-09-18
0.2894507050514221,1981-09-21
0.2866267263889313,1981-09-22
0.2823910713195801,1981-09-23
0.2753308415412903,1981-09-24
0.27391883730888367,1981-09-25
0.2823910713195801,1981-09-28
0.29086267948150635,1981-09-29
0.29368647933006287,1981-09-30
0.29651036858558655,1981-10-01
0.3134535551071167,1981-10-02
0.31062957644462585,1981-10-05
0.3063940107822418,1981-10-06
0.31062957644462585,1981-10-07
0.31768980622291565,1981-10-08
0.3078056871891022,1981-10-09
0.31627780199050903,1981-10-12
0.31486594676971436,1981-10-13
0.3063940107822418,1981-10-14
0.3078056871891022,1981-10-15
0.3035700023174286,1981-10-16
0.3007461726665497,1981-10-19
0.3021582365036011,1981-10-20
0.29651036858558655,1981-10-21
0.29651036858558655,1981-10-22
0.29368647933006287,1981-10-23
0.2880387008190155,1981-10-26
0.2866267263889313,1981-10-27
0.29933425784111023,1981-10-28
0.312041699886322,1981-10-29
0.31768980622291565,1981-10-30
0.324749618768692,1981-11-02
0.3275732100009918,1981-11-03
0.324749618768692,1981-11-04
0.32898539304733276,1981-11-05
0.32192569971084595,1981-11-06
0.324749618768692,1981-11-09
0.32192569971084595,1981-11-10
0.324749618768692,1981-11-11
0.31910189986228943,1981-11-12
0.31486594676971436,1981-11-13
0.312041699886322,1981-11-16
0.3275732100009918,1981-11-17
0.324749618768692,1981-11-18
0.324749618768692,1981-11-19
0.32333770394325256,1981-11-20
0.33322107791900635,1981-11-23
0.33322107791900635,1981-11-24
0.3275732100009918,1981-11-25
0.3275732100009918,1981-11-27
0.3346332311630249,1981-11-30
0.33180949091911316,1981-12-01
0.32333770394325256,1981-12-02
0.3205137848854065,1981-12-03
0.3275732100009918,1981-12-04
0.324749618768692,1981-12-07
0.324749618768692,1981-12-08
0.32192569971084595,1981-12-09
0.31910189986228943,1981-12-10
0.32333770394325256,1981-12-11
0.31910189986228943,1981-12-14
0.3205137848854065,1981-12-15
0.31768980622291565,1981-12-16
0.31627780199050903,1981-12-17
0.31627780199050903,1981-12-18
0.31486594676971436,1981-12-21
0.31486594676971436,1981-12-22
0.31768980622291565,1981-12-23
0.31486594676971436,1981-12-24
0.31062957644462585,1981-12-28
0.3035700023174286,1981-12-29
0.3092178702354431,1981-12-30
0.3049819767475128,1981-12-31
0.3049819767475128,1982-01-04
0.3035700023174286,1982-01-05
0.2950984239578247,1982-01-06
0.2979224622249603,1982-01-07
0.2979224622249603,1982-01-08
0.29651036858558655,1982-01-11
0.2866267263889313,1982-01-12
0.29227471351623535,1982-01-13
0.2979224622249603,1982-01-14
0.3007461726665497,1982-01-15
0.3078056871891022,1982-01-18
0.3078056871891022,1982-01-19
0.29933425784111023,1982-01-20
0.3007461726665497,1982-01-21
0.29651036858558655,1982-01-22
0.2950984239578247,1982-01-25
0.2979224622249603,1982-01-26
0.3035700023174286,1982-01-27
0.31627780199050903,1982-01-28
0.3275732100009918,1982-01-29
0.3134535551071167,1982-02-01
0.324749618768692,1982-02-02
0.32333770394325256,1982-02-03
0.32333770394325256,1982-02-04
0.32898539304733276,1982-02-05
0.33322107791900635,1982-02-08
0.32898539304733276,1982-02-09
0.3261614143848419,1982-02-10
0.324749618768692,1982-02-11
0.33180949091911316,1982-02-12
0.3346332311630249,1982-02-16
0.33322107791900635,1982-02-17
0.33322107791900635,1982-02-18
0.3275732100009918,1982-02-19
0.32192569971084595,1982-02-22
0.32192569971084595,1982-02-23
0.3261614143848419,1982-02-24
0.3261614143848419,1982-02-25
0.324749618768692,1982-02-26
0.3275732100009918,1982-03-01
0.3303971290588379,1982-03-02
0.32898539304733276,1982-03-03
0.31910189986228943,1982-03-04
0.31910189986228943,1982-03-05
0.31062957644462585,1982-03-08
0.3134535551071167,1982-03-09
0.3078056871891022,1982-03-10
0.31062957644462585,1982-03-11
0.3063940107822418,1982-03-12
0.3049819767475128,1982-03-15
0.3092178702354431,1982-03-16
0.3092178702354431,1982-03-17
0.312041699886322,1982-03-18
0.3134535551071167,1982-03-19
0.31627780199050903,1982-03-22
0.32898539304733276,1982-03-23
0.33180949091911316,1982-03-24
0.3402808904647827,1982-03-25
0.3303971290588379,1982-03-26
0.33604493737220764,1982-03-29
0.3346332311630249,1982-03-30
0.3275732100009918,1982-03-31
0.3261614143848419,1982-04-01
0.33180949091911316,1982-04-02
0.3275732100009918,1982-04-05
0.32898539304733276,1982-04-06
0.33322107791900635,1982-04-07
0.33322107791900635,1982-04-08
0.3346332311630249,1982-04-12
0.33322107791900635,1982-04-13
0.33180949091911316,1982-04-14
0.3346332311630249,1982-04-15
0.33604493737220764,1982-04-16
0.3445166349411011,1982-04-19
0.34169286489486694,1982-04-20
0.3388691246509552,1982-04-21
0.3445166349411011,1982-04-22
0.348752498626709,1982-04-23
0.35157647728919983,1982-04-26
0.3431045711040497,1982-04-27
0.34169286489486694,1982-04-28
0.3402808904647827,1982-04-29
0.3445166349411011,1982-04-30
0.34734049439430237,1982-05-03
0.3544006943702698,1982-05-04
0.35581281781196594,1982-05-05
0.35863640904426575,1982-05-06
0.35863640904426575,1982-05-07
0.3529887795448303,1982-05-10
0.35581281781196594,1982-05-11
0.3529887795448303,1982-05-12
0.35581281781196594,1982-05-13
0.3529887795448303,1982-05-14
0.348752498626709,1982-05-17
0.350164532661438,1982-05-18
0.3445166349411011,1982-05-19
0.34169286489486694,1982-05-20
0.3388691246509552,1982-05-21
0.3346332311630249,1982-05-24
0.33322107791900635,1982-05-25
0.32898539304733276,1982-05-26
0.3275732100009918,1982-05-27
0.3261614143848419,1982-05-28
0.3261614143848419,1982-06-01
0.33180949091911316,1982-06-02
0.3346332311630249,1982-06-03
0.32898539304733276,1982-06-04
0.324749618768692,1982-06-07
0.324749618768692,1982-06-08
0.32192569971084595,1982-06-09
0.3261614143848419,1982-06-10
0.32333770394325256,1982-06-11
0.31627780199050903,1982-06-14
0.31910189986228943,1982-06-15
0.31768980622291565,1982-06-16
0.31486594676971436,1982-06-17
0.3134535551071167,1982-06-18
0.31486594676971436,1982-06-21
0.31627780199050903,1982-06-22
0.3346332311630249,1982-06-23
0.32898539304733276,1982-06-24
0.32192569971084595,1982-06-25
0.3261614143848419,1982-06-28
0.3261614143848419,1982-06-29
0.32333770394325256,1982-06-30
0.3205137848854065,1982-07-01
0.3205137848854065,1982-07-02
0.31768980622291565,1982-07-06
0.32192569971084595,1982-07-07
0.32192569971084595,1982-07-08
0.32192569971084595,1982-07-09
0.3346332311630249,1982-07-12
0.34169286489486694,1982-07-13
0.34169286489486694,1982-07-14
0.3459285795688629,1982-07-15
0.3572244346141815,1982-07-16
0.36004841327667236,1982-07-19
0.36287254095077515,1982-07-20
0.35863640904426575,1982-07-21
0.3642841875553131,1982-07-22
0.348752498626709,1982-07-23
0.3402808904647827,1982-07-26
0.3445166349411011,1982-07-27
0.3431045711040497,1982-07-28
0.3388691246509552,1982-07-29
0.3402808904647827,1982-07-30
0.35157647728919983,1982-08-02
0.3431045711040497,1982-08-03
0.33180949091911316,1982-08-04
0.3346332311630249,1982-08-05
0.3275732100009918,1982-08-06
0.32333770394325256,1982-08-09
0.3275732100009918,1982-08-10
0.324749618768692,1982-08-11
0.32333770394325256,1982-08-12
0.3275732100009918,1982-08-13
0.32898539304733276,1982-08-16
0.34169286489486694,1982-08-17
0.34169286489486694,1982-08-18
0.34734049439430237,1982-08-19
0.35581281781196594,1982-08-20
0.3572244346141815,1982-08-23
0.3642841875553131,1982-08-24
0.37275585532188416,1982-08-25
0.37699154019355774,1982-08-26
0.3741679787635803,1982-08-27
0.3840510845184326,1982-08-30
0.3953472971916199,1982-08-31
0.3925233483314514,1982-09-01
0.4009949266910553,1982-09-02
0.40946653485298157,1982-09-03
0.40381887555122375,1982-09-07
0.41229048371315,1982-09-08
0.40240681171417236,1982-09-09
0.3925233483314514,1982-09-10
0.40381887555122375,1982-09-13
0.40946653485298157,1982-09-14
0.4235861301422119,1982-09-15
0.41229048371315,1982-09-16
0.4009949266910553,1982-09-17
0.40523064136505127,1982-09-20
0.41793811321258545,1982-09-21
0.41511425375938416,1982-09-22
0.41793811321258545,1982-09-23
0.41652658581733704,1982-09-24
0.41370251774787903,1982-09-27
0.41229048371315,1982-09-28
0.39817121624946594,1982-09-29
0.3939352035522461,1982-09-30
0.39675918221473694,1982-10-01
0.39817121624946594,1982-10-04
0.39958298206329346,1982-10-05
0.41229048371315,1982-10-06
0.4221738874912262,1982-10-07
0.4292341470718384,1982-10-08
0.43205809593200684,1982-10-11
0.4348820149898529,1982-10-12
0.43205809593200684,1982-10-13
0.41793811321258545,1982-10-14
0.4278222620487213,1982-10-15
0.4348820149898529,1982-10-18
0.4264103174209595,1982-10-19
0.4348820149898529,1982-10-20
0.4362938702106476,1982-10-21
0.4235861301422119,1982-10-22
0.41652658581733704,1982-10-25
0.41935011744499207,1982-10-26
0.41935011744499207,1982-10-27
0.41935011744499207,1982-10-28
0.42076215147972107,1982-10-29
0.4278222620487213,1982-11-01
0.4377058744430542,1982-11-02
0.4433538615703583,1982-11-03
0.4504132568836212,1982-11-04
0.4504132568836212,1982-11-05
0.4490013122558594,1982-11-08
0.4475894868373871,1982-11-09
0.4292341470718384,1982-11-10
0.4377058744430542,1982-11-11
0.4362938702106476,1982-11-12
0.43205809593200684,1982-11-15
0.41793811321258545,1982-11-16
0.4249981641769409,1982-11-17
0.4235861301422119,1982-11-18
0.42076215147972107,1982-11-19
0.40381887555122375,1982-11-22
0.3882872760295868,1982-11-23
0.40946653485298157,1982-11-24
0.41652658581733704,1982-11-26
0.42076215147972107,1982-11-29
0.43205809593200684,1982-11-30
0.44194164872169495,1982-12-01
0.4348820149898529,1982-12-02
0.4249981641769409,1982-12-03
0.4264103174209595,1982-12-06
0.4292341470718384,1982-12-07
0.4278222620487213,1982-12-08
0.43064624071121216,1982-12-09
0.4377058744430542,1982-12-10
0.4504132568836212,1982-12-13
0.4532370865345001,1982-12-14
0.44052958488464355,1982-12-15
0.4362938702106476,1982-12-16
0.4377058744430542,1982-12-17
0.4334699511528015,1982-12-20
0.4377058744430542,1982-12-21
0.44052958488464355,1982-12-22
0.44617730379104614,1982-12-23
0.44476550817489624,1982-12-27
0.44194164872169495,1982-12-28
0.44052958488464355,1982-12-29
0.4362938702106476,1982-12-30
0.4377058744430542,1982-12-31
0.41793811321258545,1983-01-03
0.4278222620487213,1983-01-04
0.43064624071121216,1983-01-05
0.4391176402568817,1983-01-06
0.44052958488464355,1983-01-07
0.4532370865345001,1983-01-10
0.4570411145687103,1983-01-11
0.4641382396221161,1983-01-12
0.46555790305137634,1983-01-13
0.4627186059951782,1983-01-14
0.45846056938171387,1983-01-17
0.4542023539543152,1983-01-18
0.45988011360168457,1983-01-19
0.4683966636657715,1983-01-20
0.45136377215385437,1983-01-21
0.4456861615180969,1983-01-24
0.45136377215385437,1983-01-25
0.45988011360168457,1983-01-26
0.4726545810699463,1983-01-27
0.46555790305137634,1983-01-28
0.45846056938171387,1983-01-31
0.444267213344574,1983-02-01
0.4527827799320221,1983-02-02
0.45136377215385437,1983-02-03
0.45136377215385437,1983-02-04
0.43433117866516113,1983-02-07
0.42439526319503784,1983-02-08
0.4158790409564972,1983-02-09
0.4229760468006134,1983-02-10
0.42865386605262756,1983-02-11
0.444267213344574,1983-02-14
0.43858927488327026,1983-02-15
0.44142818450927734,1983-02-16
0.43858927488327026,1983-02-17
0.444267213344574,1983-02-18
0.444267213344574,1983-02-22
0.45136377215385437,1983-02-23
0.45988011360168457,1983-02-24
0.4570411145687103,1983-02-25
0.4556218385696411,1983-02-28
0.45846056938171387,1983-03-01
0.47407394647598267,1983-03-02
0.48542872071266174,1983-03-03
0.49962297081947327,1983-03-04
0.49962297081947327,1983-03-07
0.4982030689716339,1983-03-08
0.5038812756538391,1983-03-09
0.48826783895492554,1983-03-10
0.48826783895492554,1983-03-11
0.48826783895492554,1983-03-14
0.4811708629131317,1983-03-15
0.48259010910987854,1983-03-16
0.48259010910987854,1983-03-17
0.47975146770477295,1983-03-18
0.48400965332984924,1983-03-21
0.4811708629131317,1983-03-22
0.49394500255584717,1983-03-23
0.496783971786499,1983-03-24
0.496783971786499,1983-03-25
0.48826783895492554,1983-03-28
0.491106241941452,1983-03-29
0.48826783895492554,1983-03-30
0.48826783895492554,1983-03-31
0.48542872071266174,1983-04-04
0.48684847354888916,1983-04-05
0.4811708629131317,1983-04-06
0.48542872071266174,1983-04-07
0.48259010910987854,1983-04-08
0.4868733584880829,1983-04-11
0.49115708470344543,1983-04-12
0.4982958137989044,1983-04-13
0.5082903504371643,1983-04-14
0.5125736594200134,1983-04-15
0.5097180604934692,1983-04-18
0.5082903504371643,1983-04-19
0.5225681066513062,1983-04-20
0.5225681066513062,1983-04-21
0.5297068357467651,1983-04-22
0.5311346650123596,1983-04-25
0.539701521396637,1983-04-26
0.5325623750686646,1983-04-27
0.5354179739952087,1983-04-28
0.5311346650123596,1983-04-29
0.5168569684028625,1983-05-02
0.5168569684028625,1983-05-03
0.5111462473869324,1983-05-04
0.5125736594200134,1983-05-05
0.5211405158042908,1983-05-06
0.5197126269340515,1983-05-09
0.5197126269340515,1983-05-10
0.5197126269340515,1983-05-11
0.5182849168777466,1983-05-12
0.5182849168777466,1983-05-13
0.5125736594200134,1983-05-16
0.5168569684028625,1983-05-17
0.5197126269340515,1983-05-18
0.5097180604934692,1983-05-19
0.5082903504371643,1983-05-20
0.5025790929794312,1983-05-23
0.5011508464813232,1983-05-24
0.5011508464813232,1983-05-25
0.5025790929794312,1983-05-26
0.4997236430644989,1983-05-27
0.4954400062561035,1983-05-31
0.48830100893974304,1983-06-01
0.484017938375473,1983-06-02
0.4897290766239166,1983-06-03
0.49401211738586426,1983-06-06
0.5040068030357361,1983-06-07
0.4997236430644989,1983-06-08
0.5040068030357361,1983-06-09
0.48830100893974304,1983-06-10
0.48259010910987854,1983-06-13
0.49401211738586426,1983-06-14
0.5140010118484497,1983-06-15
0.5339900851249695,1983-06-16
0.5425565838813782,1983-06-17
0.539701521396637,1983-06-20
0.5282789468765259,1983-06-21
0.5282789468765259,1983-06-22
0.5197126269340515,1983-06-23
0.5525515675544739,1983-06-24
0.5425565838813782,1983-06-27
0.5439850687980652,1983-06-28
0.5411292314529419,1983-06-29
0.5496957898139954,1983-06-30
0.5554069876670837,1983-07-01
0.5454124808311462,1983-07-05
0.5511236786842346,1983-07-06
0.5454124808311462,1983-07-07
0.5411292314529419,1983-07-08
0.5310816764831543,1983-07-11
0.5210345387458801,1983-07-12
0.5152928233146667,1983-07-13
0.5339526534080505,1983-07-14
0.5425646305084229,1983-07-15
0.5411291122436523,1983-07-18
0.5554827451705933,1983-07-19
0.562659502029419,1983-07-20
0.5698359608650208,1983-07-21
0.5684009194374084,1983-07-22
0.5712714195251465,1983-07-25
0.5813187956809998,1983-07-26
0.5684009194374084,1983-07-27
0.5540474653244019,1983-07-28
0.5583534240722656,1983-07-29
0.5497416853904724,1983-08-01
0.5439997315406799,1983-08-02
0.5454345941543579,1983-08-03
0.5439997315406799,1983-08-04
0.5483057498931885,1983-08-05
0.5396936535835266,1983-08-08
0.5325170755386353,1983-08-09
0.5454345941543579,1983-08-10
0.5468705892562866,1983-08-11
0.5382581949234009,1983-08-12
0.5483057498931885,1983-08-15
0.5425646305084229,1983-08-16
0.5454345941543579,1983-08-17
0.5468705892562866,1983-08-18
0.5483057498931885,1983-08-19
0.5497416853904724,1983-08-22
0.551176905632019,1983-08-23
0.551176905632019,1983-08-24
0.5439997315406799,1983-08-25
0.5396936535835266,1983-08-26
0.5353876948356628,1983-08-29
0.5353876948356628,1983-08-30
0.5396936535835266,1983-08-31
0.5468705892562866,1983-09-01
