KIM,Date
1.1722429990768433,1992-08-05
1.1556553840637207,1992-08-06
1.1667143106460571,1992-08-07
1.1611837148666382,1992-08-10
1.1611837148666382,1992-08-11
1.1611837148666382,1992-08-12
1.1722429990768433,1992-08-13
1.1667143106460571,1992-08-14
1.1667143106460571,1992-08-17
1.1667143106460571,1992-08-18
1.1722429990768433,1992-08-19
1.1667143106460571,1992-08-20
1.1722429990768433,1992-08-21
1.1611837148666382,1992-08-24
1.1556553840637207,1992-08-25
1.1611837148666382,1992-08-26
1.1611837148666382,1992-08-27
1.1556553840637207,1992-08-28
1.1611837148666382,1992-08-31
1.1611837148666382,1992-09-01
1.1611837148666382,1992-09-02
1.1722429990768433,1992-09-03
1.1667143106460571,1992-09-04
1.1777735948562622,1992-09-08
1.1722429990768433,1992-09-09
1.1777735948562622,1992-09-10
1.1777735948562622,1992-09-11
1.1722429990768433,1992-09-14
1.1833016872406006,1992-09-15
1.1833016872406006,1992-09-16
1.1777735948562622,1992-09-17
1.2054197788238525,1992-09-18
1.2109493017196655,1992-09-21
1.1998907327651978,1992-09-22
1.2054197788238525,1992-09-23
1.1998907327651978,1992-09-24
1.1943610906600952,1992-09-25
1.1833016872406006,1992-09-28
1.1943610906600952,1992-09-29
1.2054197788238525,1992-09-30
1.2054197788238525,1992-10-01
1.2109493017196655,1992-10-02
1.2109493017196655,1992-10-05
1.2109493017196655,1992-10-06
1.2220070362091064,1992-10-07
1.2220070362091064,1992-10-08
1.2275370359420776,1992-10-09
1.2385965585708618,1992-10-12
1.2441257238388062,1992-10-13
1.2385965585708618,1992-10-14
1.2441257238388062,1992-10-15
1.2496552467346191,1992-10-16
1.2551850080490112,1992-10-19
1.2662442922592163,1992-10-20
1.2662442922592163,1992-10-21
1.2551850080490112,1992-10-22
1.2496552467346191,1992-10-23
1.2581932544708252,1992-10-26
1.2581932544708252,1992-10-27
1.263810157775879,1992-10-28
1.275044322013855,1992-10-29
1.275044322013855,1992-10-30
1.2806607484817505,1992-11-02
1.263810157775879,1992-11-03
1.263810157775879,1992-11-04
1.2525761127471924,1992-11-05
1.2525761127471924,1992-11-06
1.2469587326049805,1992-11-09
1.2525761127471924,1992-11-10
1.2525761127471924,1992-11-11
1.2244919538497925,1992-11-12
1.2357254028320312,1992-11-13
1.241341471672058,1992-11-16
1.2357254028320312,1992-11-17
1.241341471672058,1992-11-18
1.2525761127471924,1992-11-19
1.2525761127471924,1992-11-20
1.2469587326049805,1992-11-23
1.241341471672058,1992-11-24
1.2525761127471924,1992-11-25
1.2525761127471924,1992-11-27
1.2525761127471924,1992-11-30
1.263810157775879,1992-12-01
1.269426941871643,1992-12-02
1.269426941871643,1992-12-03
1.263810157775879,1992-12-04
1.2581932544708252,1992-12-07
1.2806607484817505,1992-12-08
1.2975112199783325,1992-12-09
1.291894555091858,1992-12-10
1.291894555091858,1992-12-11
1.291894555091858,1992-12-14
1.3199796676635742,1992-12-15
1.2975112199783325,1992-12-16
1.3143622875213623,1992-12-17
1.3143622875213623,1992-12-18
1.30874502658844,1992-12-21
1.3255958557128906,1992-12-22
1.3199796676635742,1992-12-23
1.3312125205993652,1992-12-24
1.342446208000183,1992-12-28
1.3536806106567383,1992-12-29
1.3873825073242188,1992-12-30
1.3929996490478516,1992-12-31
1.3929996490478516,1993-01-04
1.3986164331436157,1993-01-05
1.4042329788208008,1993-01-06
1.4210841655731201,1993-01-07
1.3986164331436157,1993-01-08
1.4379353523254395,1993-01-11
1.432318091392517,1993-01-12
1.4379353523254395,1993-01-13
1.4435516595840454,1993-01-14
1.4547855854034424,1993-01-15
1.4491684436798096,1993-01-18
1.4604028463363647,1993-01-19
1.4491684436798096,1993-01-20
1.4491684436798096,1993-01-21
1.4660202264785767,1993-01-22
1.4604028463363647,1993-01-25
1.4647343158721924,1993-01-26
1.4818322658538818,1993-01-27
1.4875317811965942,1993-01-28
1.498930811882019,1993-01-29
1.5160281658172607,1993-02-01
1.5217276811599731,1993-02-02
1.504629135131836,1993-02-03
1.498930811882019,1993-02-04
1.498930811882019,1993-02-05
1.4932305812835693,1993-02-08
1.4875317811965942,1993-02-09
1.4875317811965942,1993-02-10
1.4818322658538818,1993-02-11
1.4875317811965942,1993-02-12
1.504629135131836,1993-02-16
1.504629135131836,1993-02-17
1.498930811882019,1993-02-18
1.4932305812835693,1993-02-19
1.504629135131836,1993-02-22
1.498930811882019,1993-02-23
1.4932305812835693,1993-02-24
1.4932305812835693,1993-02-25
1.4932305812835693,1993-02-26
1.4875317811965942,1993-03-01
1.45903480052948,1993-03-02
1.4647343158721924,1993-03-03
1.4647343158721924,1993-03-04
1.4647343158721924,1993-03-05
1.4476360082626343,1993-03-08
1.4419368505477905,1993-03-09
1.4419368505477905,1993-03-10
1.4419368505477905,1993-03-11
1.4419368505477905,1993-03-12
1.4476360082626343,1993-03-15
1.45903480052948,1993-03-16
1.4533354043960571,1993-03-17
1.45903480052948,1993-03-18
1.45903480052948,1993-03-19
1.45903480052948,1993-03-22
1.45903480052948,1993-03-23
1.4533354043960571,1993-03-24
1.4704328775405884,1993-03-25
1.504629135131836,1993-03-26
1.5103291273117065,1993-03-29
1.527427077293396,1993-03-30
1.5559238195419312,1993-03-31
1.567322015762329,1993-04-01
1.5958199501037598,1993-04-02
1.59011971950531,1993-04-05
1.5730209350585938,1993-04-06
1.5616230964660645,1993-04-07
1.5616230964660645,1993-04-08
1.5616230964660645,1993-04-12
1.567322015762329,1993-04-13
1.567322015762329,1993-04-14
1.5730209350585938,1993-04-15
1.5787208080291748,1993-04-16
1.5787208080291748,1993-04-19
1.5559238195419312,1993-04-20
1.5445250272750854,1993-04-21
1.5388253927230835,1993-04-22
1.5559238195419312,1993-04-23
1.5660942792892456,1993-04-26
1.571873426437378,1993-04-27
1.5603150129318237,1993-04-28
1.5660942792892456,1993-04-29
1.5487574338912964,1993-04-30
1.53719961643219,1993-05-03
1.5429790019989014,1993-05-04
1.53719961643219,1993-05-05
1.5487574338912964,1993-05-06
1.5314217805862427,1993-05-07
1.5314217805862427,1993-05-10
1.4967471361160278,1993-05-11
1.5256417989730835,1993-05-12
1.5314217805862427,1993-05-13
1.5487574338912964,1993-05-14
1.5545369386672974,1993-05-17
1.5429790019989014,1993-05-18
1.5429790019989014,1993-05-19
1.53719961643219,1993-05-20
1.5140844583511353,1993-05-21
1.4967471361160278,1993-05-24
1.4678528308868408,1993-05-25
1.4331793785095215,1993-05-26
1.4274004697799683,1993-05-27
1.4331793785095215,1993-05-28
1.4274004697799683,1993-06-01
1.4331793785095215,1993-06-02
1.4331793785095215,1993-06-03
1.4274004697799683,1993-06-04
1.421621322631836,1993-06-07
1.421621322631836,1993-06-08
1.4274004697799683,1993-06-09
1.415841817855835,1993-06-10
1.4331793785095215,1993-06-11
1.4331793785095215,1993-06-14
1.438957691192627,1993-06-15
1.4447362422943115,1993-06-16
1.4678528308868408,1993-06-17
1.5256417989730835,1993-06-18
1.4967471361160278,1993-06-21
1.5025267601013184,1993-06-22
1.53719961643219,1993-06-23
1.5487574338912964,1993-06-24
1.5487574338912964,1993-06-25
1.5487574338912964,1993-06-28
1.5603150129318237,1993-06-29
1.5834310054779053,1993-06-30
1.571873426437378,1993-07-01
1.5660942792892456,1993-07-02
1.5660942792892456,1993-07-06
1.5603150129318237,1993-07-07
1.5660942792892456,1993-07-08
1.5603150129318237,1993-07-09
1.5545369386672974,1993-07-12
1.5603150129318237,1993-07-13
1.571873426437378,1993-07-14
1.5834310054779053,1993-07-15
1.5834310054779053,1993-07-16
1.5892101526260376,1993-07-19
1.5834310054779053,1993-07-20
1.5776528120040894,1993-07-21
1.59498929977417,1993-07-22
1.6065469980239868,1993-07-23
1.6168570518493652,1993-07-26
1.6285736560821533,1993-07-27
1.65200674533844,1993-07-28
1.6988719701766968,1993-07-29
1.6871562004089355,1993-07-30
1.6754395961761475,1993-08-02
1.6812973022460938,1993-08-03
1.6930140256881714,1993-08-04
1.6812973022460938,1993-08-05
1.6812973022460938,1993-08-06
1.7047299146652222,1993-08-09
1.6988719701766968,1993-08-10
1.6930140256881714,1993-08-11
1.6930140256881714,1993-08-12
1.7047299146652222,1993-08-13
1.7164459228515625,1993-08-16
1.7223044633865356,1993-08-17
1.7340211868286133,1993-08-18
1.7574533224105835,1993-08-19
1.745737075805664,1993-08-20
1.7808864116668701,1993-08-23
1.7105884552001953,1993-08-24
1.6871562004089355,1993-08-25
1.7223044633865356,1993-08-26
1.7223044633865356,1993-08-27
1.728162407875061,1993-08-30
1.7340211868286133,1993-08-31
1.7633123397827148,1993-09-01
1.7808864116668701,1993-09-02
1.7808864116668701,1993-09-03
1.7808864116668701,1993-09-07
1.7808864116668701,1993-09-08
1.7926025390625,1993-09-09
1.8043200969696045,1993-09-10
1.8336102962493896,1993-09-13
1.8101770877838135,1993-09-14
1.8101770877838135,1993-09-15
1.8160350322723389,1993-09-16
1.8336102962493896,1993-09-17
1.8160350322723389,1993-09-20
1.7984609603881836,1993-09-21
1.7867447137832642,1993-09-22
1.7574533224105835,1993-09-23
1.7398788928985596,1993-09-24
1.728162407875061,1993-09-27
1.7105884552001953,1993-09-28
1.7340211868286133,1993-09-29
1.7340211868286133,1993-09-30
1.7223044633865356,1993-10-01
1.7223044633865356,1993-10-04
1.728162407875061,1993-10-05
1.7340211868286133,1993-10-06
1.7105884552001953,1993-10-07
1.6930140256881714,1993-10-08
1.6930140256881714,1993-10-11
1.6754395961761475,1993-10-12
1.6754395961761475,1993-10-13
1.6871562004089355,1993-10-14
1.6871562004089355,1993-10-15
1.6754395961761475,1993-10-18
1.6871562004089355,1993-10-19
1.7164459228515625,1993-10-20
1.7105884552001953,1993-10-21
1.7105884552001953,1993-10-22
1.7164459228515625,1993-10-25
1.7031538486480713,1993-10-26
1.6972192525863647,1993-10-27
1.70908784866333,1993-10-28
1.7387603521347046,1993-10-29
1.70908784866333,1993-11-01
1.7328252792358398,1993-11-02
1.70908784866333,1993-11-03
1.620072841644287,1993-11-04
1.6141380071640015,1993-11-05
1.620072841644287,1993-11-08
1.6438097953796387,1993-11-09
1.6438097953796387,1993-11-10
1.620072841644287,1993-11-11
1.620072841644287,1993-11-12
1.590401530265808,1993-11-15
1.5488609075546265,1993-11-16
1.5844677686691284,1993-11-17
1.5488609075546265,1993-11-18
1.51325523853302,1993-11-19
1.536991834640503,1993-11-22
1.5429266691207886,1993-11-23
1.5488609075546265,1993-11-24
1.5607298612594604,1993-11-26
1.5310574769973755,1993-11-29
1.51325523853302,1993-11-30
1.5429266691207886,1993-12-01
1.5429266691207886,1993-12-02
1.5429266691207886,1993-12-03
1.554795503616333,1993-12-06
1.5666637420654297,1993-12-07
1.5844677686691284,1993-12-08
1.5785319805145264,1993-12-09
1.572598934173584,1993-12-10
1.5666637420654297,1993-12-13
1.5785319805145264,1993-12-14
1.5607298612594604,1993-12-15
1.5607298612594604,1993-12-16
1.554795503616333,1993-12-17
1.5607298612594604,1993-12-20
1.554795503616333,1993-12-21
1.5666637420654297,1993-12-22
1.5785319805145264,1993-12-23
1.5785319805145264,1993-12-27
1.6260079145431519,1993-12-28
1.6556793451309204,1993-12-29
1.6734821796417236,1993-12-30
1.6675478219985962,1993-12-31
1.6616131067276,1994-01-03
1.6319414377212524,1994-01-04
1.6260079145431519,1994-01-05
1.6260079145431519,1994-01-06
1.6378751993179321,1994-01-07
1.6378751993179321,1994-01-10
1.6378751993179321,1994-01-11
1.620072841644287,1994-01-12
1.6141380071640015,1994-01-13
1.6378751993179321,1994-01-14
1.6675478219985962,1994-01-17
1.6319414377212524,1994-01-18
1.6378751993179321,1994-01-19
1.6497441530227661,1994-01-20
1.6853506565093994,1994-01-21
1.691285252571106,1994-01-24
1.7031538486480713,1994-01-25
1.6971354484558105,1994-01-26
1.7091718912124634,1994-01-27
1.70315420627594,1994-01-28
1.7212084531784058,1994-01-31
1.7392627000808716,1994-02-01
1.769355058670044,1994-02-02
1.7332446575164795,1994-02-03
1.7212084531784058,1994-02-04
1.7151902914047241,1994-02-07
1.7332446575164795,1994-02-08
1.7332446575164795,1994-02-09
1.7272266149520874,1994-02-10
1.7392627000808716,1994-02-11
1.7332446575164795,1994-02-14
1.78139066696167,1994-02-15
1.78139066696167,1994-02-16
1.78139066696167,1994-02-17
1.793426752090454,1994-02-18
1.8054629564285278,1994-02-22
1.8174996376037598,1994-02-23
1.8174996376037598,1994-02-24
1.84157133102417,1994-02-25
1.8475908041000366,1994-02-28
1.8536089658737183,1994-03-01
1.8295350074768066,1994-03-02
1.793426752090454,1994-03-03
1.8114815950393677,1994-03-04
1.84157133102417,1994-03-07
1.8475908041000366,1994-03-08
1.8355544805526733,1994-03-09
1.8235175609588623,1994-03-10
1.8235175609588623,1994-03-11
1.8174996376037598,1994-03-14
1.8235175609588623,1994-03-15
1.8114815950393677,1994-03-16
1.8054629564285278,1994-03-17
1.8054629564285278,1994-03-18
1.8114815950393677,1994-03-21
1.799444556236267,1994-03-22
1.8054629564285278,1994-03-23
1.8054629564285278,1994-03-24
1.793426752090454,1994-03-25
1.8054629564285278,1994-03-28
1.8054629564285278,1994-03-29
1.769355058670044,1994-03-30
1.7272266149520874,1994-03-31
1.7212084531784058,1994-04-04
1.7212084531784058,1994-04-05
1.7272266149520874,1994-04-06
1.7272266149520874,1994-04-07
1.7272266149520874,1994-04-08
1.7272266149520874,1994-04-11
1.7272266149520874,1994-04-12
1.7392627000808716,1994-04-13
1.7272266149520874,1994-04-14
1.7332446575164795,1994-04-15
1.7272266149520874,1994-04-18
1.7151902914047241,1994-04-19
1.7452808618545532,1994-04-20
1.7272266149520874,1994-04-21
1.7272266149520874,1994-04-22
1.7332446575164795,1994-04-25
1.7637596130371094,1994-04-26
1.7515538930892944,1994-04-28
1.7515538930892944,1994-04-29
1.7698631286621094,1994-05-02
1.7698631286621094,1994-05-03
1.7759655714035034,1994-05-04
1.7820695638656616,1994-05-05
1.7820695638656616,1994-05-06
1.7759655714035034,1994-05-09
1.7820695638656616,1994-05-10
1.7820695638656616,1994-05-11
1.7820695638656616,1994-05-12
1.7942744493484497,1994-05-13
1.7881718873977661,1994-05-16
1.7881718873977661,1994-05-17
1.7942744493484497,1994-05-18
1.7942744493484497,1994-05-19
1.812583088874817,1994-05-20
1.7942744493484497,1994-05-23
1.7820695638656616,1994-05-24
1.7942744493484497,1994-05-25
1.7881718873977661,1994-05-26
1.7881718873977661,1994-05-27
1.7881718873977661,1994-05-31
1.7942744493484497,1994-06-01
1.7759655714035034,1994-06-02
1.7698631286621094,1994-06-03
1.7698631286621094,1994-06-06
1.7576558589935303,1994-06-07
1.7332446575164795,1994-06-08
1.7637596130371094,1994-06-09
1.7759655714035034,1994-06-10
1.7881718873977661,1994-06-13
1.7820695638656616,1994-06-14
1.7698631286621094,1994-06-15
1.7881718873977661,1994-06-16
1.7820695638656616,1994-06-17
1.7820695638656616,1994-06-20
1.7942744493484497,1994-06-21
1.7820695638656616,1994-06-22
1.7698631286621094,1994-06-23
1.7576558589935303,1994-06-24
1.7515538930892944,1994-06-27
1.739347219467163,1994-06-28
1.7332446575164795,1994-06-29
1.7515538930892944,1994-06-30
1.7576558589935303,1994-07-01
1.7515538930892944,1994-07-05
1.745450496673584,1994-07-06
1.7576558589935303,1994-07-07
1.7698631286621094,1994-07-08
1.7881718873977661,1994-07-11
1.7698631286621094,1994-07-12
1.7698631286621094,1994-07-13
1.7942744493484497,1994-07-14
1.800376534461975,1994-07-15
1.8064801692962646,1994-07-18
1.7942744493484497,1994-07-19
1.800376534461975,1994-07-20
1.800376534461975,1994-07-21
1.800376534461975,1994-07-22
1.7942744493484497,1994-07-25
1.806649923324585,1994-07-26
1.8128360509872437,1994-07-27
1.806649923324585,1994-07-28
1.8313965797424316,1994-07-29
1.8437708616256714,1994-08-01
1.8685201406478882,1994-08-02
1.8561458587646484,1994-08-03
1.8499585390090942,1994-08-04
1.8561458587646484,1994-08-05
1.8623329401016235,1994-08-08
1.8747076988220215,1994-08-09
1.8561458587646484,1994-08-10
1.8499585390090942,1994-08-11
1.8437708616256714,1994-08-12
1.8499585390090942,1994-08-15
1.8561458587646484,1994-08-16
1.8437708616256714,1994-08-17
1.8499585390090942,1994-08-18
1.8437708616256714,1994-08-19
1.8375842571258545,1994-08-22
1.8313965797424316,1994-08-23
1.8252089023590088,1994-08-24
1.8004610538482666,1994-08-25
1.7880876064300537,1994-08-26
1.8004610538482666,1994-08-29
1.806649923324585,1994-08-30
1.806649923324585,1994-08-31
1.8004610538482666,1994-09-01
1.806649923324585,1994-09-02
1.8128360509872437,1994-09-06
1.8128360509872437,1994-09-07
1.8128360509872437,1994-09-08
1.806649923324585,1994-09-09
1.8128360509872437,1994-09-12
1.806649923324585,1994-09-13
1.8128360509872437,1994-09-14
1.8252089023590088,1994-09-15
1.8252089023590088,1994-09-16
1.8313965797424316,1994-09-19
1.8313965797424316,1994-09-20
1.8190231323242188,1994-09-21
1.8313965797424316,1994-09-22
1.8190231323242188,1994-09-23
1.8128360509872437,1994-09-26
1.8128360509872437,1994-09-27
1.806649923324585,1994-09-28
1.7818995714187622,1994-09-29
1.7942744493484497,1994-09-30
1.7880876064300537,1994-10-03
1.7942744493484497,1994-10-04
1.8004610538482666,1994-10-05
1.806649923324585,1994-10-06
1.7942744493484497,1994-10-07
1.806649923324585,1994-10-10
1.8499585390090942,1994-10-11
1.8499585390090942,1994-10-12
1.8499585390090942,1994-10-13
1.8499585390090942,1994-10-14
1.8437708616256714,1994-10-17
1.8499585390090942,1994-10-18
1.8437708616256714,1994-10-19
1.8437708616256714,1994-10-20
1.8375842571258545,1994-10-21
1.8437708616256714,1994-10-24
1.8561458587646484,1994-10-25
1.8498742580413818,1994-10-26
1.8310633897781372,1994-10-27
1.8373345136642456,1994-10-28
1.8373345136642456,1994-10-31
1.8373345136642456,1994-11-01
1.8310633897781372,1994-11-02
1.8436052799224854,1994-11-03
1.8310633897781372,1994-11-04
1.8373345136642456,1994-11-07
1.8373345136642456,1994-11-08
1.8310633897781372,1994-11-09
1.8310633897781372,1994-11-10
1.8310633897781372,1994-11-11
1.8373345136642456,1994-11-14
1.80597984790802,1994-11-15
1.8185224533081055,1994-11-16
1.7997092008590698,1994-11-17
1.7871674299240112,1994-11-18
1.7432713508605957,1994-11-21
1.6868345737457275,1994-11-22
1.6680225133895874,1994-11-23
1.7056472301483154,1994-11-25
1.693105697631836,1994-11-28
1.7119179964065552,1994-11-29
1.7370017766952515,1994-11-30
1.7997092008590698,1994-12-01
1.7683550119400024,1994-12-02
1.7746261358261108,1994-12-05
1.7683550119400024,1994-12-06
1.7746261358261108,1994-12-07
1.7746261358261108,1994-12-08
1.7683550119400024,1994-12-09
1.7746261358261108,1994-12-12
1.7871674299240112,1994-12-13
1.8122506141662598,1994-12-14
1.8561453819274902,1994-12-15
1.8937708139419556,1994-12-16
1.9125828742980957,1994-12-19
1.9063119888305664,1994-12-20
1.9125828742980957,1994-12-21
1.9188522100448608,1994-12-22
1.9145281314849854,1994-12-23
1.9145281314849854,1994-12-27
1.9208894968032837,1994-12-28
1.9336087703704834,1994-12-29
1.9272490739822388,1994-12-30
1.9081683158874512,1995-01-03
1.8986278772354126,1995-01-04
1.8763645887374878,1995-01-05
1.8445619344711304,1995-01-06
1.812759518623352,1995-01-09
1.819119930267334,1995-01-10
1.8382021188735962,1995-01-11
1.8254804611206055,1995-01-12
1.8382021188735962,1995-01-13
1.8318413496017456,1995-01-16
1.8445619344711304,1995-01-17
1.8572838306427002,1995-01-18
1.8509219884872437,1995-01-19
1.8509219884872437,1995-01-20
1.8382021188735962,1995-01-23
1.8445619344711304,1995-01-24
1.8382021188735962,1995-01-25
1.8445619344711304,1995-01-26
1.8445619344711304,1995-01-27
1.8382021188735962,1995-01-30
1.8382021188735962,1995-01-31
1.8382021188735962,1995-02-01
1.8382021188735962,1995-02-02
1.8445619344711304,1995-02-03
1.8382021188735962,1995-02-06
1.8382021188735962,1995-02-07
1.8445619344711304,1995-02-08
1.8445619344711304,1995-02-09
1.8636438846588135,1995-02-10
1.8827251195907593,1995-02-13
1.8763645887374878,1995-02-14
1.8827251195907593,1995-02-15
1.9018076658248901,1995-02-16
1.9018076658248901,1995-02-17
1.9081683158874512,1995-02-21
1.93997061252594,1995-02-22
1.9336087703704834,1995-02-23
1.9336087703704834,1995-02-24
1.9272490739822388,1995-02-27
1.9336087703704834,1995-02-28
1.93997061252594,1995-03-01
1.9526911973953247,1995-03-02
1.9463307857513428,1995-03-03
1.9526911973953247,1995-03-06
1.9463307857513428,1995-03-07
1.9463307857513428,1995-03-08
1.9526911973953247,1995-03-09
1.9463307857513428,1995-03-10
1.9526911973953247,1995-03-13
1.9526911973953247,1995-03-14
1.9463307857513428,1995-03-15
1.9526911973953247,1995-03-16
1.9526911973953247,1995-03-17
1.959052324295044,1995-03-20
1.9654123783111572,1995-03-21
1.9654123783111572,1995-03-22
1.9654123783111572,1995-03-23
1.9717735052108765,1995-03-24
1.9844944477081299,1995-03-27
1.9672086238861084,1995-03-28
1.9736583232879639,1995-03-29
1.9801077842712402,1995-03-30
1.9801077842712402,1995-03-31
1.9736583232879639,1995-04-03
1.9736583232879639,1995-04-04
1.9607576131820679,1995-04-05
1.9414095878601074,1995-04-06
1.9543083906173706,1995-04-07
1.9543083906173706,1995-04-10
1.9414095878601074,1995-04-11
1.9414095878601074,1995-04-12
1.9414095878601074,1995-04-13
1.947859764099121,1995-04-17
1.947859764099121,1995-04-18
1.9349595308303833,1995-04-19
1.9220603704452515,1995-04-20
1.9414095878601074,1995-04-21
1.9349595308303833,1995-04-24
1.9349595308303833,1995-04-25
1.9414095878601074,1995-04-26
1.9414095878601074,1995-04-27
1.947859764099121,1995-04-28
1.947859764099121,1995-05-01
1.9349595308303833,1995-05-02
1.9349595308303833,1995-05-03
1.9349595308303833,1995-05-04
1.9607576131820679,1995-05-05
1.9672086238861084,1995-05-08
1.993008017539978,1995-05-09
1.993008017539978,1995-05-10
2.0123584270477295,1995-05-11
2.0188074111938477,1995-05-12
2.0123584270477295,1995-05-15
2.031707763671875,1995-05-16
2.0123584270477295,1995-05-17
2.0123584270477295,1995-05-18
2.0123584270477295,1995-05-19
2.0059077739715576,1995-05-22
