EIX,Date
0.3330576419830322,1974-01-11
0.3330576419830322,1974-01-14
0.3374985158443451,1974-01-15
0.34193921089172363,1974-01-16
0.3374985158443451,1974-01-17
0.3308371901512146,1974-01-18
0.32861682772636414,1974-01-21
0.3330576419830322,1974-01-22
0.3374985158443451,1974-01-23
0.32861682772636414,1974-01-24
0.3308371901512146,1974-01-25
0.3308371901512146,1974-01-28
0.3330576419830322,1974-01-29
0.3352782130241394,1974-01-30
0.3308371901512146,1974-01-31
0.3308371901512146,1974-02-01
0.3308371901512146,1974-02-04
0.3308371901512146,1974-02-05
0.3263967037200928,1974-02-06
0.3308371901512146,1974-02-07
0.3308371901512146,1974-02-08
0.32861682772636414,1974-02-11
0.32861682772636414,1974-02-12
0.3308371901512146,1974-02-13
0.3308371901512146,1974-02-14
0.3330576419830322,1974-02-15
0.3374985158443451,1974-02-19
0.33971890807151794,1974-02-20
0.34193921089172363,1974-02-21
0.3441595435142517,1974-02-22
0.33971890807151794,1974-02-25
0.34193921089172363,1974-02-26
0.34193921089172363,1974-02-27
0.34193921089172363,1974-02-28
0.3463802933692932,1974-03-01
0.3463802933692932,1974-03-04
0.35082077980041504,1974-03-05
0.35082077980041504,1974-03-06
0.35082077980041504,1974-03-07
0.35082077980041504,1974-03-08
0.35082077980041504,1974-03-11
0.35082077980041504,1974-03-12
0.35082077980041504,1974-03-13
0.35082077980041504,1974-03-14
0.3486003875732422,1974-03-15
0.3486003875732422,1974-03-18
0.3441595435142517,1974-03-19
0.34193921089172363,1974-03-20
0.3486003875732422,1974-03-21
0.35082077980041504,1974-03-22
0.3486003875732422,1974-03-25
0.35082077980041504,1974-03-26
0.3530411720275879,1974-03-27
0.35082077980041504,1974-03-28
0.35082077980041504,1974-03-29
0.35163751244544983,1974-04-01
0.34936872124671936,1974-04-02
0.3471003472805023,1974-04-03
0.3471003472805023,1974-04-04
0.3471003472805023,1974-04-05
0.3425630033016205,1974-04-08
0.3425630033016205,1974-04-09
0.3425630033016205,1974-04-10
0.3380255401134491,1974-04-11
0.3357571065425873,1974-04-15
0.3448316156864166,1974-04-16
0.3448316156864166,1974-04-17
0.34936872124671936,1974-04-18
0.3448316156864166,1974-04-19
0.3448316156864166,1974-04-22
0.3402942717075348,1974-04-23
0.3357571065425873,1974-04-24
0.3266826570034027,1974-04-25
0.3221453130245209,1974-04-26
0.3244139850139618,1974-04-29
0.3266826570034027,1974-04-30
0.3425630033016205,1974-05-01
0.3357571065425873,1974-05-02
0.3380255401134491,1974-05-03
0.3380255401134491,1974-05-06
0.3471003472805023,1974-05-07
0.34936872124671936,1974-05-08
0.35163751244544983,1974-05-09
0.3471003472805023,1974-05-10
0.3402942717075348,1974-05-13
0.3380255401134491,1974-05-14
0.3357571065425873,1974-05-15
0.33348849415779114,1974-05-16
0.33348849415779114,1974-05-17
0.33348849415779114,1974-05-20
0.33121973276138306,1974-05-21
0.3244139850139618,1974-05-22
0.3266826570034027,1974-05-23
0.33121973276138306,1974-05-24
0.3357571065425873,1974-05-28
0.33121973276138306,1974-05-29
0.33348849415779114,1974-05-30
0.33348849415779114,1974-05-31
0.3357571065425873,1974-06-03
0.33348849415779114,1974-06-04
0.33121973276138306,1974-06-05
0.3357571065425873,1974-06-06
0.3380255401134491,1974-06-07
0.3471003472805023,1974-06-10
0.3402942717075348,1974-06-11
0.3425630033016205,1974-06-12
0.3425630033016205,1974-06-13
0.3425630033016205,1974-06-14
0.3380255401134491,1974-06-17
0.3357571065425873,1974-06-18
0.3266826570034027,1974-06-19
0.3221453130245209,1974-06-20
0.31987667083740234,1974-06-21
0.3221453130245209,1974-06-24
0.3266826570034027,1974-06-25
0.3266826570034027,1974-06-26
0.3244139850139618,1974-06-27
0.31828057765960693,1974-06-28
0.3229271471500397,1974-07-01
0.3229271471500397,1974-07-02
0.3252503275871277,1974-07-03
0.32989686727523804,1974-07-05
0.3229271471500397,1974-07-08
0.3275735676288605,1974-07-09
0.3275735676288605,1974-07-10
0.3252503275871277,1974-07-11
0.3345431387424469,1974-07-12
0.33686643838882446,1974-07-15
0.3345431387424469,1974-07-16
0.3322198987007141,1974-07-17
0.3322198987007141,1974-07-18
0.33686643838882446,1974-07-19
0.32989686727523804,1974-07-22
0.3415127992630005,1974-07-23
0.3461591303348541,1974-07-24
0.3484826385974884,1974-07-25
0.3508056700229645,1974-07-26
0.3461591303348541,1974-07-29
0.3415127992630005,1974-07-30
0.3322198987007141,1974-07-31
0.3275735676288605,1974-08-01
0.3322198987007141,1974-08-02
0.3345431387424469,1974-08-05
0.3345431387424469,1974-08-06
0.3391893804073334,1974-08-07
0.3415127992630005,1974-08-08
0.3438359200954437,1974-08-09
0.3461591303348541,1974-08-12
0.3438359200954437,1974-08-13
0.3391893804073334,1974-08-14
0.33686643838882446,1974-08-15
0.32989686727523804,1974-08-16
0.3252503275871277,1974-08-19
0.3229271471500397,1974-08-20
0.3229271471500397,1974-08-21
0.31363412737846375,1974-08-22
0.31363412737846375,1974-08-23
0.31131115555763245,1974-08-26
0.31363412737846375,1974-08-27
0.30434128642082214,1974-08-28
0.3020181655883789,1974-08-29
0.3020181655883789,1974-08-30
0.3020181655883789,1974-09-03
0.2996949553489685,1974-09-04
0.30666449666023254,1974-09-05
0.31131115555763245,1974-09-06
0.30666449666023254,1974-09-09
0.30898794531822205,1974-09-10
0.30434128642082214,1974-09-11
0.2927250862121582,1974-09-12
0.2764627933502197,1974-09-13
0.2764627933502197,1974-09-16
0.29040196537971497,1974-09-17
0.29737186431884766,1974-09-18
0.31363412737846375,1974-09-19
0.31828057765960693,1974-09-20
0.3159574568271637,1974-09-23
0.31363412737846375,1974-09-24
0.31363412737846375,1974-09-25
0.31131115555763245,1974-09-26
0.31131115555763245,1974-09-27
0.30025383830070496,1974-09-30
0.295488178730011,1974-10-01
0.2978709936141968,1974-10-02
0.30263689160346985,1974-10-03
0.30263689160346985,1974-10-04
0.3097859025001526,1974-10-07
0.31455177068710327,1974-10-08
0.33123263716697693,1974-10-09
0.32884982228279114,1974-10-10
0.3359985649585724,1974-10-11
0.3431474268436432,1974-10-14
0.3359985649585724,1974-10-15
0.3359985649585724,1974-10-16
0.3526792824268341,1974-10-17
0.3526792824268341,1974-10-18
0.3455304503440857,1974-10-21
0.3455304503440857,1974-10-22
0.3359985649585724,1974-10-23
0.32884982228279114,1974-10-24
0.3359985649585724,1974-10-25
0.33838167786598206,1974-10-28
0.34076446294784546,1974-10-29
0.33838167786598206,1974-10-30
0.34076446294784546,1974-10-31
0.3431474268436432,1974-11-01
0.34076446294784546,1974-11-04
0.33838167786598206,1974-11-05
0.3431474268436432,1974-11-06
0.3479132056236267,1974-11-07
0.3526792824268341,1974-11-08
0.3526792824268341,1974-11-11
0.3431474268436432,1974-11-12
0.3455304503440857,1974-11-13
0.3455304503440857,1974-11-14
0.3479132056236267,1974-11-15
0.33838167786598206,1974-11-18
0.33123263716697693,1974-11-19
0.3240836560726166,1974-11-20
0.32646653056144714,1974-11-21
0.33123263716697693,1974-11-22
0.33123263716697693,1974-11-25
0.3336155414581299,1974-11-26
0.3336155414581299,1974-11-27
0.3359985649585724,1974-11-29
0.33123263716697693,1974-12-02
0.32884982228279114,1974-12-03
0.3336155414581299,1974-12-04
0.32646653056144714,1974-12-05
0.3240836560726166,1974-12-06
0.32170066237449646,1974-12-09
0.33123263716697693,1974-12-10
0.3359985649585724,1974-12-11
0.33123263716697693,1974-12-12
0.33123263716697693,1974-12-13
0.3336155414581299,1974-12-16
0.3431474268436432,1974-12-17
0.3479132056236267,1974-12-18
0.34076446294784546,1974-12-19
0.34076446294784546,1974-12-20
0.33838167786598206,1974-12-23
0.3431474268436432,1974-12-24
0.34076446294784546,1974-12-26
0.3392026126384735,1974-12-27
0.3392026126384735,1974-12-30
0.3416430950164795,1974-12-31
0.35872524976730347,1975-01-02
0.3660462498664856,1975-01-03
0.3660462498664856,1975-01-06
0.36848628520965576,1975-01-07
0.36360564827919006,1975-01-08
0.36848628520965576,1975-01-09
0.3733670711517334,1975-01-10
0.3733670711517334,1975-01-13
0.37092670798301697,1975-01-14
0.3660462498664856,1975-01-15
0.35384461283683777,1975-01-16
0.35872524976730347,1975-01-17
0.3562847971916199,1975-01-20
0.3562847971916199,1975-01-21
0.3562847971916199,1975-01-22
0.35384461283683777,1975-01-23
0.36848628520965576,1975-01-24
0.37824758887290955,1975-01-27
0.3660462498664856,1975-01-28
0.3758072555065155,1975-01-29
0.3733670711517334,1975-01-30
0.3806878924369812,1975-01-31
0.3758072555065155,1975-02-03
0.37824758887290955,1975-02-04
0.3758072555065155,1975-02-05
0.37824758887290955,1975-02-06
0.3758072555065155,1975-02-07
0.3733670711517334,1975-02-10
0.3733670711517334,1975-02-11
0.3733670711517334,1975-02-12
0.36848628520965576,1975-02-13
0.3733670711517334,1975-02-14
0.37824758887290955,1975-02-18
0.37824758887290955,1975-02-19
0.3855684995651245,1975-02-20
0.3855684995651245,1975-02-21
0.3758072555065155,1975-02-24
0.3733670711517334,1975-02-25
0.37092670798301697,1975-02-26
0.3660462498664856,1975-02-27
0.36360564827919006,1975-02-28
0.36848628520965576,1975-03-03
0.3733670711517334,1975-03-04
0.37092670798301697,1975-03-05
0.37092670798301697,1975-03-06
0.3660462498664856,1975-03-07
0.36848628520965576,1975-03-10
0.3660462498664856,1975-03-11
0.3660462498664856,1975-03-12
0.3660462498664856,1975-03-13
0.3660462498664856,1975-03-14
0.36848628520965576,1975-03-17
0.36848628520965576,1975-03-18
0.36116552352905273,1975-03-19
0.36116552352905273,1975-03-20
0.35872524976730347,1975-03-21
0.3514041006565094,1975-03-24
0.34896376729011536,1975-03-25
0.3514041006565094,1975-03-26
0.35872524976730347,1975-03-27
0.3571266233921051,1975-03-31
0.3471372723579407,1975-04-01
0.3471372723579407,1975-04-02
0.34214237332344055,1975-04-03
0.33964502811431885,1975-04-04
0.34463998675346375,1975-04-07
0.3471372723579407,1975-04-08
0.34963494539260864,1975-04-09
0.34963494539260864,1975-04-10
0.3471372723579407,1975-04-11
0.34463998675346375,1975-04-14
0.33964502811431885,1975-04-15
0.33714765310287476,1975-04-16
0.33714765310287476,1975-04-17
0.33964502811431885,1975-04-18
0.34214237332344055,1975-04-21
0.33714765310287476,1975-04-22
0.33964502811431885,1975-04-23
0.33964502811431885,1975-04-24
0.33964502811431885,1975-04-25
0.33964502811431885,1975-04-28
0.33964502811431885,1975-04-29
0.34214237332344055,1975-04-30
0.34463998675346375,1975-05-01
0.35213208198547363,1975-05-02
0.3546294569969177,1975-05-05
0.3571266233921051,1975-05-06
0.3546294569969177,1975-05-07
0.3696136772632599,1975-05-08
0.3771059215068817,1975-05-09
0.37211114168167114,1975-05-12
0.37460875511169434,1975-05-13
0.37460875511169434,1975-05-14
0.37460875511169434,1975-05-15
0.3696136772632599,1975-05-16
0.37211114168167114,1975-05-19
0.36711636185646057,1975-05-20
0.36711636185646057,1975-05-21
0.3646188974380493,1975-05-22
0.3646188974380493,1975-05-23
0.36711636185646057,1975-05-27
0.37460875511169434,1975-05-28
0.3771059215068817,1975-05-29
0.384598046541214,1975-05-30
0.38959309458732605,1975-06-02
0.3995826244354248,1975-06-03
0.3945876359939575,1975-06-04
0.39708516001701355,1975-06-05
0.3995826244354248,1975-06-06
0.38959309458732605,1975-06-09
0.39209040999412537,1975-06-10
0.39209040999412537,1975-06-11
0.39209040999412537,1975-06-12
0.3945876359939575,1975-06-13
0.39708516001701355,1975-06-16
0.4020799398422241,1975-06-17
0.4045768678188324,1975-06-18
0.4270537793636322,1975-06-19
0.41706418991088867,1975-06-20
0.41706418991088867,1975-06-23
0.4195616543292999,1975-06-24
0.4245563745498657,1975-06-25
0.4270537793636322,1975-06-26
0.4228759706020355,1975-06-27
0.4228759706020355,1975-06-30
0.417781263589859,1975-07-01
0.4152337312698364,1975-07-02
0.402496337890625,1975-07-03
0.3948540687561035,1975-07-07
0.3923065960407257,1975-07-08
0.39740169048309326,1975-07-09
0.402496337890625,1975-07-10
0.402496337890625,1975-07-11
0.4101387858390808,1975-07-14
0.417781263589859,1975-07-15
0.4152337312698364,1975-07-16
0.4101387858390808,1975-07-17
0.4101387858390808,1975-07-18
0.40759149193763733,1975-07-21
0.402496337890625,1975-07-22
0.3923065960407257,1975-07-23
0.38721176981925964,1975-07-24
0.38721176981925964,1975-07-25
0.38721176981925964,1975-07-28
0.38721176981925964,1975-07-29
0.38721176981925964,1975-07-30
0.3897591829299927,1975-07-31
0.38721176981925964,1975-08-01
0.38211706280708313,1975-08-04
0.3795693516731262,1975-08-05
0.3795693516731262,1975-08-06
0.37702181935310364,1975-08-07
0.3744744658470154,1975-08-08
0.37702181935310364,1975-08-11
0.36937975883483887,1975-08-12
0.36937975883483887,1975-08-13
0.36428454518318176,1975-08-14
0.36173728108406067,1975-08-15
0.36428454518318176,1975-08-18
0.35918980836868286,1975-08-19
0.35664263367652893,1975-08-20
0.35154762864112854,1975-08-21
0.3540949523448944,1975-08-22
0.36937975883483887,1975-08-25
0.3744744658470154,1975-08-26
0.37702181935310364,1975-08-27
0.38211706280708313,1975-08-28
0.38211706280708313,1975-08-29
0.38211706280708313,1975-09-02
0.3795693516731262,1975-09-03
0.3795693516731262,1975-09-04
0.37702181935310364,1975-09-05
0.38211706280708313,1975-09-08
0.38211706280708313,1975-09-09
0.38466423749923706,1975-09-10
0.3744744658470154,1975-09-11
0.3744744658470154,1975-09-12
0.3719269931316376,1975-09-15
0.3744744658470154,1975-09-16
0.3719269931316376,1975-09-17
0.3719269931316376,1975-09-18
0.3744744658470154,1975-09-19
0.3719269931316376,1975-09-22
0.3744744658470154,1975-09-23
0.3744744658470154,1975-09-24
0.3744744658470154,1975-09-25
0.3795693516731262,1975-09-26
0.3752952516078949,1975-09-29
0.3752952516078949,1975-09-30
0.37790143489837646,1975-10-01
0.3805078864097595,1975-10-02
0.3909324109554291,1975-10-03
0.3909324109554291,1975-10-06
0.3909324109554291,1975-10-07
0.3909324109554291,1975-10-08
0.3883262574672699,1975-10-09
0.3883262574672699,1975-10-10
0.3961450159549713,1975-10-13
0.4065697193145752,1975-10-14
0.4039636254310608,1975-10-15
0.4039636254310608,1975-10-16
0.4039636254310608,1975-10-17
0.4065697193145752,1975-10-20
0.4117821455001831,1975-10-21
0.41438835859298706,1975-10-22
0.4091761112213135,1975-10-23
0.3961450159549713,1975-10-24
0.3961450159549713,1975-10-27
0.3935387432575226,1975-10-28
0.3909324109554291,1975-10-29
0.3935387432575226,1975-10-30
0.3909324109554291,1975-10-31
0.3883262574672699,1975-11-03
0.3883262574672699,1975-11-04
0.3935387432575226,1975-11-05
0.3909324109554291,1975-11-06
0.3935387432575226,1975-11-07
0.3935387432575226,1975-11-10
0.3935387432575226,1975-11-11
0.3909324109554291,1975-11-12
0.3909324109554291,1975-11-13
0.3909324109554291,1975-11-14
0.3909324109554291,1975-11-17
0.3909324109554291,1975-11-18
0.3961450159549713,1975-11-19
0.3935387432575226,1975-11-20
0.3961450159549713,1975-11-21
0.4013574421405792,1975-11-24
0.4091761112213135,1975-11-25
0.4039636254310608,1975-11-26
0.3987511098384857,1975-11-28
0.4013574421405792,1975-12-01
0.4039636254310608,1975-12-02
0.3961450159549713,1975-12-03
0.3961450159549713,1975-12-04
0.3961450159549713,1975-12-05
0.3987511098384857,1975-12-08
0.4013574421405792,1975-12-09
0.4013574421405792,1975-12-10
0.3987511098384857,1975-12-11
0.3987511098384857,1975-12-12
0.4013574421405792,1975-12-15
0.4039636254310608,1975-12-16
0.41438835859298706,1975-12-17
0.4091761112213135,1975-12-18
0.4065697193145752,1975-12-19
0.4091761112213135,1975-12-22
0.4091761112213135,1975-12-23
0.4091761112213135,1975-12-24
0.4117821455001831,1975-12-26
0.4100780785083771,1975-12-29
0.4100780785083771,1975-12-30
0.4180665910243988,1975-12-31
0.4180665910243988,1976-01-02
0.426054984331131,1976-01-05
0.426054984331131,1976-01-06
0.43404340744018555,1976-01-07
0.44203218817710876,1976-01-08
0.44469478726387024,1976-01-09
0.45002084970474243,1976-01-12
0.44469478726387024,1976-01-13
0.45002084970474243,1976-01-14
0.45268353819847107,1976-01-15
0.45268353819847107,1976-01-16
0.45800885558128357,1976-01-19
0.45268353819847107,1976-01-20
0.45268353819847107,1976-01-21
0.44203218817710876,1976-01-22
0.44735783338546753,1976-01-23
0.44735783338546753,1976-01-26
0.45002084970474243,1976-01-27
0.45268353819847107,1976-01-28
0.45268353819847107,1976-01-29
0.45800885558128357,1976-01-30
0.45268353819847107,1976-02-02
0.45534637570381165,1976-02-03
0.4633347988128662,1976-02-04
0.4606720507144928,1976-02-05
0.45534637570381165,1976-02-06
0.45268353819847107,1976-02-09
0.45534637570381165,1976-02-10
0.45268353819847107,1976-02-11
0.44735783338546753,1976-02-12
0.43404340744018555,1976-02-13
0.4393692910671234,1976-02-17
0.44469478726387024,1976-02-18
0.45268353819847107,1976-02-19
0.45800885558128357,1976-02-20
0.45268353819847107,1976-02-23
0.45534637570381165,1976-02-24
0.44735783338546753,1976-02-25
0.44203218817710876,1976-02-26
0.43670645356178284,1976-02-27
0.43670645356178284,1976-03-01
0.43670645356178284,1976-03-02
0.42871779203414917,1976-03-03
0.4233921468257904,1976-03-04
0.42072930932044983,1976-03-05
0.42072930932044983,1976-03-08
0.42072930932044983,1976-03-09
0.4233921468257904,1976-03-10
0.426054984331131,1976-03-11
0.4233921468257904,1976-03-12
0.42072930932044983,1976-03-15
0.4233921468257904,1976-03-16
0.42072930932044983,1976-03-17
0.42072930932044983,1976-03-18
0.4233921468257904,1976-03-19
0.42072930932044983,1976-03-22
0.4154036045074463,1976-03-23
0.4180665910243988,1976-03-24
0.4233921468257904,1976-03-25
0.426054984331131,1976-03-26
0.42871779203414917,1976-03-29
0.4269774854183197,1976-03-30
0.4296967685222626,1976-03-31
0.4269774854183197,1976-04-01
0.42425769567489624,1976-04-02
0.42425769567489624,1976-04-05
0.42425769567489624,1976-04-06
0.4188186228275299,1976-04-07
0.4160991311073303,1976-04-08
0.41065993905067444,1976-04-09
0.41065993905067444,1976-04-12
0.4160991311073303,1976-04-13
0.4160991311073303,1976-04-14
0.4269774854183197,1976-04-15
0.42425769567489624,1976-04-19
0.4296967685222626,1976-04-20
0.4269774854183197,1976-04-21
0.4269774854183197,1976-04-22
0.42425769567489624,1976-04-23
0.4269774854183197,1976-04-26
0.4269774854183197,1976-04-27
0.42425769567489624,1976-04-28
0.4215381443500519,1976-04-29
0.4215381443500519,1976-04-30
0.4188186228275299,1976-05-03
0.4160991311073303,1976-05-04
0.4188186228275299,1976-05-05
0.4188186228275299,1976-05-06
0.4215381443500519,1976-05-07
0.42425769567489624,1976-05-10
0.4269774854183197,1976-05-11
0.42425769567489624,1976-05-12
0.4269774854183197,1976-05-13
0.42425769567489624,1976-05-14
0.42425769567489624,1976-05-17
0.42425769567489624,1976-05-18
0.42425769567489624,1976-05-19
0.4160991311073303,1976-05-20
0.413379430770874,1976-05-21
0.413379430770874,1976-05-24
0.4079401195049286,1976-05-25
0.40522047877311707,1976-05-26
0.4025009572505951,1976-05-27
0.4079401195049286,1976-05-28
0.413379430770874,1976-06-01
0.4160991311073303,1976-06-02
0.42425769567489624,1976-06-03
0.4215381443500519,1976-06-04
0.4215381443500519,1976-06-07
0.4269774854183197,1976-06-08
0.43241646885871887,1976-06-09
0.4296967685222626,1976-06-10
0.4296967685222626,1976-06-11
0.43241646885871887,1976-06-14
0.4296967685222626,1976-06-15
0.4269774854183197,1976-06-16
0.4269774854183197,1976-06-17
0.42425769567489624,1976-06-18
0.4269774854183197,1976-06-21
0.4269774854183197,1976-06-22
0.42425769567489624,1976-06-23
0.4296967685222626,1976-06-24
0.43513596057891846,1976-06-25
0.4361361861228943,1976-06-28
0.4361361861228943,1976-06-29
0.4361361861228943,1976-06-30
0.4361361861228943,1976-07-01
0.43891414999961853,1976-07-02
0.4361361861228943,1976-07-06
0.4361361861228943,1976-07-07
0.441692054271698,1976-07-08
0.44447004795074463,1976-07-09
0.44724810123443604,1976-07-12
0.4528036117553711,1976-07-13
0.45002591609954834,1976-07-14
0.45002591609954834,1976-07-15
0.45002591609954834,1976-07-16
0.45002591609954834,1976-07-19
0.45002591609954834,1976-07-20
0.441692054271698,1976-07-21
0.43891414999961853,1976-07-22
0.441692054271698,1976-07-23
0.441692054271698,1976-07-26
0.441692054271698,1976-07-27
0.4361361861228943,1976-07-28
0.43891414999961853,1976-07-29
0.44447004795074463,1976-07-30
0.44447004795074463,1976-08-02
0.4528036117553711,1976-08-03
0.461137592792511,1976-08-04
0.466693639755249,1976-08-05
0.466693639755249,1976-08-06
0.466693639755249,1976-08-09
0.4694713056087494,1976-08-10
0.4722493886947632,1976-08-11
0.461137592792511,1976-08-12
0.466693639755249,1976-08-13
0.466693639755249,1976-08-16
0.45558178424835205,1976-08-17
0.4528036117553711,1976-08-18
0.44724810123443604,1976-08-19
0.44447004795074463,1976-08-20
0.44724810123443604,1976-08-23
0.45002591609954834,1976-08-24
0.44724810123443604,1976-08-25
0.45002591609954834,1976-08-26
0.45002591609954834,1976-08-27
0.45558178424835205,1976-08-30
0.461137592792511,1976-08-31
0.461137592792511,1976-09-01
0.4694713056087494,1976-09-02
0.4722493886947632,1976-09-03
0.48058339953422546,1976-09-07
0.49447277188301086,1976-09-08
0.49447277188301086,1976-09-09
0.49725088477134705,1976-09-10
0.5000287890434265,1976-09-13
0.49447277188301086,1976-09-14
0.49725088477134705,1976-09-15
0.49725088477134705,1976-09-16
0.5000287890434265,1976-09-17
0.5000287890434265,1976-09-20
0.5139186978340149,1976-09-21
0.5139186978340149,1976-09-22
0.5083625912666321,1976-09-23
0.49725088477134705,1976-09-24
0.5000287890434265,1976-09-27
0.5055846571922302,1976-09-28
0.500943124294281,1976-09-29
0.500943124294281,1976-09-30
0.49811312556266785,1976-10-01
0.4952826499938965,1976-10-04
0.4924527704715729,1976-10-05
0.49811312556266785,1976-10-06
0.49811312556266785,1976-10-07
0.49811312556266785,1976-10-08
0.4952826499938965,1976-10-11
0.4896223843097687,1976-10-12
0.4924527704715729,1976-10-13
0.48679211735725403,1976-10-14
0.4896223843097687,1976-10-15
0.4896223843097687,1976-10-18
