AAPL,Date
0.08625402301549911,1981-07-31
0.08539151400327682,1981-08-03
0.08668528497219086,1981-08-04
0.08927273750305176,1981-08-05
0.08711651712656021,1981-08-06
0.08711651712656021,1981-08-07
0.08711651712656021,1981-08-10
0.08452902734279633,1981-08-11
0.08280408382415771,1981-08-12
0.0802166685461998,1981-08-13
0.07892288267612457,1981-08-14
0.0763346403837204,1981-08-17
0.07460969686508179,1981-08-18
0.07374722510576248,1981-08-19
0.07460969686508179,1981-08-20
0.06943477690219879,1981-08-21
0.06512156128883362,1981-08-24
0.06684733927249908,1981-08-25
0.06555283069610596,1981-08-26
0.06598406285047531,1981-08-27
0.06943477690219879,1981-08-28
0.06943477690219879,1981-08-31
0.07374722510576248,1981-09-01
0.07504092156887054,1981-09-02
0.07115975022315979,1981-09-03
0.07029728591442108,1981-09-04
0.06814102828502655,1981-09-08
0.06814102828502655,1981-09-09
0.06857230514287949,1981-09-10
0.0677097961306572,1981-09-11
0.06555283069610596,1981-09-14
0.06382779031991959,1981-09-15
0.06253409385681152,1981-09-16
0.06080913543701172,1981-09-17
0.06124037876725197,1981-09-18
0.06167161837220192,1981-09-21
0.058221686631441116,1981-09-22
0.05692795291543007,1981-09-23
0.05649672448635101,1981-09-24
0.04916481673717499,1981-09-25
0.04959604889154434,1981-09-28
0.052183493971824646,1981-09-29
0.05261475220322609,1981-09-30
0.05261475220322609,1981-10-01
0.05692795291543007,1981-10-02
0.05865294486284256,1981-10-05
0.058221686631441116,1981-10-06
0.06167161837220192,1981-10-07
0.06382779031991959,1981-10-08
0.06425905227661133,1981-10-09
0.06641604751348495,1981-10-12
0.06641604751348495,1981-10-13
0.06253409385681152,1981-10-14
0.06382779031991959,1981-10-15
0.06296534836292267,1981-10-16
0.06425905227661133,1981-10-19
0.0677097961306572,1981-10-20
0.0677097961306572,1981-10-21
0.06727855652570724,1981-10-22
0.06555283069610596,1981-10-23
0.06555283069610596,1981-10-26
0.06684733927249908,1981-10-27
0.06900352984666824,1981-10-28
0.06814102828502655,1981-10-29
0.06900352984666824,1981-10-30
0.06900352984666824,1981-11-02
0.06814102828502655,1981-11-03
0.06641604751348495,1981-11-04
0.06167161837220192,1981-11-05
0.06210285425186157,1981-11-06
0.06296534836292267,1981-11-09
0.0633966326713562,1981-11-10
0.06512156128883362,1981-11-11
0.06727855652570724,1981-11-12
0.06253409385681152,1981-11-13
0.06167161837220192,1981-11-16
0.06296534836292267,1981-11-17
0.06512156128883362,1981-11-18
0.06512156128883362,1981-11-19
0.06555283069610596,1981-11-20
0.06253409385681152,1981-11-23
0.06210285425186157,1981-11-24
0.0633966326713562,1981-11-25
0.06512156128883362,1981-11-27
0.06425905227661133,1981-11-30
0.06425905227661133,1981-12-01
0.06469034403562546,1981-12-02
0.06382779031991959,1981-12-03
0.06555283069610596,1981-12-04
0.06598406285047531,1981-12-07
0.06469034403562546,1981-12-08
0.06512156128883362,1981-12-09
0.06512156128883362,1981-12-10
0.06469034403562546,1981-12-11
0.06253409385681152,1981-12-14
0.06425905227661133,1981-12-15
0.06727855652570724,1981-12-16
0.07288472354412079,1981-12-17
0.07892288267612457,1981-12-18
0.07547219842672348,1981-12-21
0.07676590979099274,1981-12-22
0.07504092156887054,1981-12-23
0.07547219842672348,1981-12-24
0.07202224433422089,1981-12-28
0.07331600785255432,1981-12-29
0.0763346403837204,1981-12-30
0.0763346403837204,1981-12-31
0.07590340822935104,1982-01-04
0.07202224433422089,1982-01-05
0.07115975022315979,1982-01-06
0.06555283069610596,1982-01-07
0.06857230514287949,1982-01-08
0.06425905227661133,1982-01-11
0.06210285425186157,1982-01-12
0.06167161837220192,1982-01-13
0.06469034403562546,1982-01-14
0.06900352984666824,1982-01-15
0.07029728591442108,1982-01-18
0.06857230514287949,1982-01-19
0.06986604630947113,1982-01-20
0.07115975022315979,1982-01-21
0.07159099727869034,1982-01-22
0.06943477690219879,1982-01-25
0.06684733927249908,1982-01-26
0.06727855652570724,1982-01-27
0.06943477690219879,1982-01-28
0.07029728591442108,1982-01-29
0.06943477690219879,1982-02-01
0.06986604630947113,1982-02-02
0.06986604630947113,1982-02-03
0.06814102828502655,1982-02-04
0.06814102828502655,1982-02-05
0.06382779031991959,1982-02-08
0.06382779031991959,1982-02-09
0.06469034403562546,1982-02-10
0.06382779031991959,1982-02-11
0.06469034403562546,1982-02-12
0.0633966326713562,1982-02-16
0.06425905227661133,1982-02-17
0.06512156128883362,1982-02-18
0.06469034403562546,1982-02-19
0.06382779031991959,1982-02-22
0.06296534836292267,1982-02-23
0.0633966326713562,1982-02-24
0.06296534836292267,1982-02-25
0.06296534836292267,1982-02-26
0.0633966326713562,1982-03-01
0.0633966326713562,1982-03-02
0.0633966326713562,1982-03-03
0.06210285425186157,1982-03-04
0.05735922232270241,1982-03-05
0.05649672448635101,1982-03-08
0.05692795291543007,1982-03-09
0.05606544390320778,1982-03-10
0.05606544390320778,1982-03-11
0.05261475220322609,1982-03-12
0.052183493971824646,1982-03-15
0.051321011036634445,1982-03-16
0.048733558505773544,1982-03-17
0.05261475220322609,1982-03-18
0.05735922232270241,1982-03-19
0.06167161837220192,1982-03-22
0.06080913543701172,1982-03-23
0.05735922232270241,1982-03-24
0.05692795291543007,1982-03-25
0.05606544390320778,1982-03-26
0.05735922232270241,1982-03-29
0.058221686631441116,1982-03-30
0.058221686631441116,1982-03-31
0.06124037876725197,1982-04-01
0.06124037876725197,1982-04-02
0.06124037876725197,1982-04-05
0.06080913543701172,1982-04-06
0.059946637600660324,1982-04-07
0.06037790700793266,1982-04-08
0.059946637600660324,1982-04-12
0.05520298704504967,1982-04-13
0.05563423037528992,1982-04-14
0.05649672448635101,1982-04-15
0.058221686631441116,1982-04-16
0.05692795291543007,1982-04-19
0.054340481758117676,1982-04-20
0.05390847846865654,1982-04-21
0.05304599553346634,1982-04-22
0.05304599553346634,1982-04-23
0.054340481758117676,1982-04-26
0.05261475220322609,1982-04-27
0.050458528101444244,1982-04-28
0.050458528101444244,1982-04-29
0.05088980495929718,1982-04-30
0.05261475220322609,1982-05-03
0.054340481758117676,1982-05-04
0.053477268666028976,1982-05-05
0.05520298704504967,1982-05-06
0.05606544390320778,1982-05-07
0.05520298704504967,1982-05-10
0.053477268666028976,1982-05-11
0.052183493971824646,1982-05-12
0.05261475220322609,1982-05-13
0.050458528101444244,1982-05-14
0.04959604889154434,1982-05-17
0.048733558505773544,1982-05-18
0.0483023039996624,1982-05-19
0.048733558505773544,1982-05-20
0.04916481673717499,1982-05-21
0.04959604889154434,1982-05-24
0.04959604889154434,1982-05-25
0.04916481673717499,1982-05-26
0.0483023039996624,1982-05-27
0.0483023039996624,1982-05-28
0.04743983969092369,1982-06-01
0.0483023039996624,1982-06-02
0.046577341854572296,1982-06-03
0.04528360441327095,1982-06-04
0.04528360441327095,1982-06-07
0.04485238343477249,1982-06-08
0.043989889323711395,1982-06-09
0.04442112147808075,1982-06-10
0.04614608362317085,1982-06-11
0.04614608362317085,1982-06-14
0.04614608362317085,1982-06-15
0.04614608362317085,1982-06-16
0.04528360441327095,1982-06-17
0.04442112147808075,1982-06-18
0.04442112147808075,1982-06-21
0.04614608362317085,1982-06-22
0.04743983969092369,1982-06-23
0.04743983969092369,1982-06-24
0.04571486636996269,1982-06-25
0.04528360441327095,1982-06-28
0.043989889323711395,1982-06-29
0.043989889323711395,1982-06-30
0.04355862736701965,1982-07-01
0.041401658207178116,1982-07-02
0.03967668116092682,1982-07-06
0.03967668116092682,1982-07-07
0.03795170411467552,1982-07-08
0.03924543410539627,1982-07-09
0.04010793939232826,1982-07-12
0.04269615560770035,1982-07-13
0.0431273989379406,1982-07-14
0.043989889323711395,1982-07-15
0.04571486636996269,1982-07-16
0.04614608362317085,1982-07-19
0.04916481673717499,1982-07-20
0.04916481673717499,1982-07-21
0.04959604889154434,1982-07-22
0.048733558505773544,1982-07-23
0.046577341854572296,1982-07-26
0.046577341854572296,1982-07-27
0.04442112147808075,1982-07-28
0.04614608362317085,1982-07-29
0.046577341854572296,1982-07-30
0.047871071845293045,1982-08-02
0.04485238343477249,1982-08-03
0.04442112147808075,1982-08-04
0.04269615560770035,1982-08-05
0.04226492717862129,1982-08-06
0.04269615560770035,1982-08-09
0.04528360441327095,1982-08-10
0.04571486636996269,1982-08-11
0.04528360441327095,1982-08-12
0.04528360441327095,1982-08-13
0.04614608362317085,1982-08-16
0.04916481673717499,1982-08-17
0.04916481673717499,1982-08-18
0.04959604889154434,1982-08-19
0.05088980495929718,1982-08-20
0.05304599553346634,1982-08-23
0.05563423037528992,1982-08-24
0.059515420347452164,1982-08-25
0.06124037876725197,1982-08-26
0.058221686631441116,1982-08-27
0.05908415839076042,1982-08-30
0.06210285425186157,1982-08-31
0.06037790700793266,1982-09-01
0.06296534836292267,1982-09-02
0.0633966326713562,1982-09-03
0.059946637600660324,1982-09-07
0.06210285425186157,1982-09-08
0.06080913543701172,1982-09-09
0.06253409385681152,1982-09-10
0.06296534836292267,1982-09-13
0.06512156128883362,1982-09-14
0.06469034403562546,1982-09-15
0.06253409385681152,1982-09-16
0.06124037876725197,1982-09-17
0.06167161837220192,1982-09-20
0.06296534836292267,1982-09-21
0.06469034403562546,1982-09-22
0.06469034403562546,1982-09-23
0.06253409385681152,1982-09-24
0.06253409385681152,1982-09-27
0.0633966326713562,1982-09-28
0.0633966326713562,1982-09-29
0.06296534836292267,1982-09-30
0.06382779031991959,1982-10-01
0.06469034403562546,1982-10-04
0.06512156128883362,1982-10-05
0.06986604630947113,1982-10-06
0.07547219842672348,1982-10-07
0.08107911795377731,1982-10-08
0.08280408382415771,1982-10-11
0.0802166685461998,1982-10-12
0.08107911795377731,1982-10-13
0.08151035010814667,1982-10-14
0.07935412228107452,1982-10-15
0.08107911795377731,1982-10-18
0.08280408382415771,1982-10-19
0.08754776418209076,1982-10-20
0.0897039845585823,1982-10-21
0.08927273750305176,1982-10-22
0.08409781008958817,1982-10-25
0.08452902734279633,1982-10-26
0.08668528497219086,1982-10-27
0.08668528497219086,1982-10-28
0.08754776418209076,1982-10-29
0.0922921672463417,1982-11-01
0.09876085072755814,1982-11-02
0.10609279572963715,1982-11-03
0.10695526003837585,1982-11-04
0.10393653064966202,1982-11-05
0.09962336719036102,1982-11-08
0.10307405143976212,1982-11-09
0.10695526003837585,1982-11-10
0.11385513097047806,1982-11-11
0.1116989478468895,1982-11-12
0.1091114729642868,1982-11-15
0.10350531339645386,1982-11-16
0.10824895650148392,1982-11-17
0.10824895650148392,1982-11-18
0.10652400553226471,1982-11-19
0.09703588485717773,1982-11-22
0.09962336719036102,1982-11-23
0.10177960991859436,1982-11-24
0.10005459934473038,1982-11-26
0.09962336719036102,1982-11-29
0.10997390747070312,1982-11-30
0.11213018000125885,1982-12-01
0.11213018000125885,1982-12-02
0.10954270511865616,1982-12-03
0.11558088660240173,1982-12-06
0.1168745905160904,1982-12-07
0.11428641527891159,1982-12-08
0.10868018865585327,1982-12-09
0.10091705620288849,1982-12-10
0.09876085072755814,1982-12-13
0.09789832681417465,1982-12-14
0.09746711701154709,1982-12-15
0.09919209778308868,1982-12-16
0.10393653064966202,1982-12-17
0.10350531339645386,1982-12-20
0.10436778515577316,1982-12-21
0.1073864996433258,1982-12-22
0.11040519177913666,1982-12-23
0.11299259215593338,1982-12-27
0.11213018000125885,1982-12-28
0.10824895650148392,1982-12-29
0.10350531339645386,1982-12-30
0.10307405143976212,1982-12-31
0.09832963347434998,1983-01-03
0.10393653064966202,1983-01-04
0.10436778515577316,1983-01-05
0.10048586130142212,1983-01-06
0.09487967938184738,1983-01-07
0.09919209778308868,1983-01-10
0.10048586130142212,1983-01-11
0.10609279572963715,1983-01-12
0.10609279572963715,1983-01-13
0.11385513097047806,1983-01-14
0.11773711442947388,1983-01-17
0.11514965444803238,1983-01-18
0.11601213365793228,1983-01-19
0.12895019352436066,1983-01-20
0.12895019352436066,1983-01-21
0.12161827087402344,1983-01-24
0.12636195123195648,1983-01-25
0.13153766095638275,1983-01-26
0.14059457182884216,1983-01-27
0.14145700633525848,1983-01-28
0.14102573692798615,1983-01-31
0.14404448866844177,1983-02-01
0.14792566001415253,1983-02-02
0.1539638489484787,1983-02-03
0.15180762112140656,1983-02-04
0.14576944708824158,1983-02-07
0.14447572827339172,1983-02-08
0.14576944708824158,1983-02-09
0.15525759756565094,1983-02-10
0.16043253242969513,1983-02-11
0.15957005321979523,1983-02-14
0.15655122697353363,1983-02-15
0.15353256464004517,1983-02-16
0.15180762112140656,1983-02-17
0.15655122697353363,1983-02-18
0.16043253242969513,1983-02-22
0.1617262065410614,1983-02-23
0.16603940725326538,1983-02-24
0.16129502654075623,1983-02-25
0.1574137955904007,1983-02-28
0.1600012630224228,1983-03-01
0.16129502654075623,1983-03-02
0.15612007677555084,1983-03-03
0.1539638489484787,1983-03-04
0.15094520151615143,1983-03-07
0.14620067179203033,1983-03-08
0.15051311254501343,1983-03-09
0.14835691452026367,1983-03-10
0.14620067179203033,1983-03-11
0.14275074005126953,1983-03-14
0.14490699768066406,1983-03-15
0.14490699768066406,1983-03-16
0.14620067179203033,1983-03-17
0.14835691452026367,1983-03-18
0.15180762112140656,1983-03-21
0.15353256464004517,1983-03-22
0.14620067179203033,1983-03-23
0.14878815412521362,1983-03-24
0.14878815412521362,1983-03-25
0.14663201570510864,1983-03-28
0.15094520151615143,1983-03-29
0.15267011523246765,1983-03-30
0.14576944708824158,1983-03-31
0.14188821613788605,1983-04-04
0.13930077850818634,1983-04-05
0.1380063146352768,1983-04-06
0.13671264052391052,1983-04-07
0.13585007190704346,1983-04-08
0.14361321926116943,1983-04-11
0.14663201570510864,1983-04-12
0.15180762112140656,1983-04-13
0.15525759756565094,1983-04-14
0.15784500539302826,1983-04-15
0.16215746104717255,1983-04-18
0.16043253242969513,1983-04-19
0.17466425895690918,1983-04-20
0.17940866947174072,1983-04-21
0.1759587824344635,1983-04-22
0.16776438057422638,1983-04-25
0.17250804603099823,1983-04-26
0.17078302800655365,1983-04-27
0.17250804603099823,1983-04-28
0.17423303425312042,1983-04-29
0.16905805468559265,1983-05-02
0.16733314096927643,1983-05-03
0.1776837557554245,1983-05-04
0.18932807445526123,1983-05-05
0.19019058346748352,1983-05-06
0.18760311603546143,1983-05-09
0.18889683485031128,1983-05-10
0.18415243923664093,1983-05-11
0.18242740631103516,1983-05-12
0.18328994512557983,1983-05-13
0.1785462647676468,1983-05-16
0.17897745966911316,1983-05-17
0.1811336874961853,1983-05-18
0.18673986196517944,1983-05-19
0.19622798264026642,1983-05-20
0.19838419556617737,1983-05-23
0.20873481035232544,1983-05-24
0.20700982213020325,1983-05-25
0.2048535794019699,1983-05-26
0.2048535794019699,1983-05-27
0.19924747943878174,1983-05-31
0.2005411684513092,1983-06-01
0.20183490216732025,1983-06-02
0.21175426244735718,1983-06-03
0.21649791300296783,1983-06-06
0.2091660350561142,1983-06-07
0.2065785676240921,1983-06-08
0.20528486371040344,1983-06-09
0.20442232489585876,1983-06-10
0.19752170145511627,1983-06-13
0.1932092159986496,1983-06-14
0.18760311603546143,1983-06-15
0.19752170145511627,1983-06-16
0.1936405599117279,1983-06-17
0.18415243923664093,1983-06-20
0.18544618785381317,1983-06-21
0.19105307757854462,1983-06-22
0.18501490354537964,1983-06-23
0.1837211400270462,1983-06-24
0.17380182445049286,1983-06-27
0.1617262065410614,1983-06-28
0.16948944330215454,1983-06-29
0.16862690448760986,1983-06-30
0.16992060840129852,1983-07-01
0.16302070021629333,1983-07-05
0.1634519398212433,1983-07-06
0.16129502654075623,1983-07-07
0.15957005321979523,1983-07-08
0.16388317942619324,1983-07-11
0.1600012630224228,1983-07-12
0.15913879871368408,1983-07-13
0.15870748460292816,1983-07-14
0.15310129523277283,1983-07-15
0.15267011523246765,1983-07-18
0.15094520151615143,1983-07-19
0.14231950044631958,1983-07-20
0.1496506631374359,1983-07-21
0.15094520151615143,1983-07-22
0.14878815412521362,1983-07-25
0.13498759269714355,1983-07-26
0.12506818771362305,1983-07-27
0.11730588972568512,1983-07-28
0.1203245148062706,1983-07-29
0.11903084069490433,1983-08-01
0.1185995563864708,1983-08-02
0.1203245148062706,1983-08-03
0.11471844464540482,1983-08-04
0.1168745905160904,1983-08-05
0.11730588972568512,1983-08-08
0.1185995563864708,1983-08-09
0.11816831678152084,1983-08-10
0.11644337326288223,1983-08-11
0.11558088660240173,1983-08-12
0.1185995563864708,1983-08-15
0.1168745905160904,1983-08-16
0.11428641527891159,1983-08-17
0.11558088660240173,1983-08-18
0.11644337326288223,1983-08-19
0.11601213365793228,1983-08-22
0.10997390747070312,1983-08-23
0.10436778515577316,1983-08-24
0.10523024201393127,1983-08-25
0.10652400553226471,1983-08-26
0.10781773924827576,1983-08-29
0.11342386156320572,1983-08-30
0.1285189688205719,1983-08-31
0.12549936771392822,1983-09-01
0.1311064213514328,1983-09-02
0.13585007190704346,1983-09-06
0.1194620355963707,1983-09-07
0.10954270511865616,1983-09-08
0.1056615486741066,1983-09-09
0.1056615486741066,1983-09-12
0.11040519177913666,1983-09-13
0.1091114729642868,1983-09-14
0.10393653064966202,1983-09-15
0.10134832561016083,1983-09-16
0.11040519177913666,1983-09-19
0.11083639413118362,1983-09-20
0.10868018865585327,1983-09-21
0.11213018000125885,1983-09-22
0.08366657048463821,1983-09-23
0.08582278341054916,1983-09-26
0.08107911795377731,1983-09-27
0.07892288267612457,1983-09-28
0.07849163562059402,1983-09-29
0.07978539168834686,1983-09-30
0.07978539168834686,1983-10-03
0.07892288267612457,1983-10-04
0.07762839645147324,1983-10-05
0.07676590979099274,1983-10-06
0.07029728591442108,1983-10-07
0.06814102828502655,1983-10-10
0.06684733927249908,1983-10-11
0.07288472354412079,1983-10-12
0.07935412228107452,1983-10-13
0.07849163562059402,1983-10-14
0.07245349884033203,1983-10-17
0.06684733927249908,1983-10-18
0.07417845726013184,1983-10-19
0.07029728591442108,1983-10-20
0.06857230514287949,1983-10-21
0.07288472354412079,1983-10-24
0.07331600785255432,1983-10-25
0.06943477690219879,1983-10-26
0.07288472354412079,1983-10-27
0.07202224433422089,1983-10-28
0.0780596062541008,1983-10-31
0.07935412228107452,1983-11-01
0.08107911795377731,1983-11-02
0.07547219842672348,1983-11-03
0.07288472354412079,1983-11-04
0.07245349884033203,1983-11-07
0.06167161837220192,1983-11-08
0.06641604751348495,1983-11-09
0.0677097961306572,1983-11-10
0.06900352984666824,1983-11-11
0.06814102828502655,1983-11-14
0.06814102828502655,1983-11-15
0.06900352984666824,1983-11-16
0.07072850316762924,1983-11-17
0.07115975022315979,1983-11-18
0.07417845726013184,1983-11-21
0.07417845726013184,1983-11-22
0.07029728591442108,1983-11-23
0.07072850316762924,1983-11-25
0.07245349884033203,1983-11-28
0.07159099727869034,1983-11-29
0.07029728591442108,1983-11-30
0.06986604630947113,1983-12-01
0.06857230514287949,1983-12-02
0.07029728591442108,1983-12-05
0.07072850316762924,1983-12-06
0.07245349884033203,1983-12-07
0.07417845726013184,1983-12-08
0.07460969686508179,1983-12-09
0.07417845726013184,1983-12-12
0.07762839645147324,1983-12-13
0.08064791560173035,1983-12-14
0.08409781008958817,1983-12-15
0.08539151400327682,1983-12-16
0.08280408382415771,1983-12-19
0.08064791560173035,1983-12-20
0.08366657048463821,1983-12-21
0.08539151400327682,1983-12-22
0.08496030420064926,1983-12-23
0.08539151400327682,1983-12-27
0.08625402301549911,1983-12-28
0.08409781008958817,1983-12-29
0.08409781008958817,1983-12-30
0.08841024339199066,1984-01-03
0.09617339074611664,1984-01-04
0.09746711701154709,1984-01-05
0.09574214369058609,1984-01-06
0.0905672088265419,1984-01-09
0.09531091153621674,1984-01-10
0.0966046079993248,1984-01-11
0.09617339074611664,1984-01-12
0.09401717036962509,1984-01-13
0.09617339074611664,1984-01-16
0.09876085072755814,1984-01-17
0.09919209778308868,1984-01-18
0.10005459934473038,1984-01-19
0.09876085072755814,1984-01-20
0.09962336719036102,1984-01-23
0.09401717036962509,1984-01-24
0.09315468370914459,1984-01-25
0.09531091153621674,1984-01-26
0.09013520181179047,1984-01-27
0.08539151400327682,1984-01-30
0.08539151400327682,1984-01-31
0.08496030420064926,1984-02-01
0.08582278341054916,1984-02-02
0.08452902734279633,1984-02-03
0.0802166685461998,1984-02-06
0.08323531597852707,1984-02-07
0.0802166685461998,1984-02-08
0.08151035010814667,1984-02-09
0.08409781008958817,1984-02-10
0.08366657048463821,1984-02-13
0.08841024339199066,1984-02-14
0.08668528497219086,1984-02-15
0.08754776418209076,1984-02-16
0.08625402301549911,1984-02-17
0.09013520181179047,1984-02-21
0.09444841742515564,1984-02-22
0.09272345155477524,1984-02-23
0.09358593821525574,1984-02-24
0.09315468370914459,1984-02-27
0.08797900378704071,1984-02-28
0.0905672088265419,1984-02-29
0.09315468370914459,1984-03-01
0.09401717036962509,1984-03-02
0.0922921672463417,1984-03-05
0.08884148299694061,1984-03-06
0.09142973273992538,1984-03-07
0.09272345155477524,1984-03-08
0.09099848568439484,1984-03-09
0.09444841742515564,1984-03-12
0.09315468370914459,1984-03-13
0.09186096489429474,1984-03-14
0.0922921672463417,1984-03-15
0.09186096489429474,1984-03-16
0.0905672088265419,1984-03-19
0.0897039845585823,1984-03-20
0.0897039845585823,1984-03-21
0.08797900378704071,1984-03-22
0.08797900378704071,1984-03-23
0.08884148299694061,1984-03-26
0.08625402301549911,1984-03-27
0.08797900378704071,1984-03-28
0.08754776418209076,1984-03-29
0.08539151400327682,1984-03-30
0.08582278341054916,1984-04-02
0.08625402301549911,1984-04-03
0.08452902734279633,1984-04-04
0.08323531597852707,1984-04-05
0.08107911795377731,1984-04-06
0.08107911795377731,1984-04-09
0.08539151400327682,1984-04-10
0.08452902734279633,1984-04-11
0.08884148299694061,1984-04-12
0.08884148299694061,1984-04-13
0.0905672088265419,1984-04-16
0.09487967938184738,1984-04-17
0.0966046079993248,1984-04-18
0.09746711701154709,1984-04-19
0.09789832681417465,1984-04-23
0.09617339074611664,1984-04-24
0.09531091153621674,1984-04-25
0.10264282673597336,1984-04-26
0.10393653064966202,1984-04-27
0.10824895650148392,1984-04-30
0.11471844464540482,1984-05-01
0.11385513097047806,1984-05-02
0.1091114729642868,1984-05-03
0.10393653064966202,1984-05-04
0.1073864996433258,1984-05-07
0.11342386156320572,1984-05-08
0.11428641527891159,1984-05-09
0.11428641527891159,1984-05-10
0.11126766353845596,1984-05-11
0.1091114729642868,1984-05-14
0.10997390747070312,1984-05-15
0.10523024201393127,1984-05-16
0.10048586130142212,1984-05-17
0.10264282673597336,1984-05-18
0.10997390747070312,1984-05-21
0.10652400553226471,1984-05-22
0.10436778515577316,1984-05-23
0.10134832561016083,1984-05-24
0.10177960991859436,1984-05-25
