STCN,Date
1733.258056640625,2000-10-10
1547.372314453125,2000-10-11
1446.8936767578125,2000-10-12
1502.156982421875,2000-10-13
1401.67822265625,2000-10-16
1235.8883056640625,2000-10-17
1240.912353515625,2000-10-18
1321.295166015625,2000-10-19
1406.7021484375,2000-10-20
1391.63037109375,2000-10-23
1306.223388671875,2000-10-24
1341.3909912109375,2000-10-25
1376.55859375,2000-10-26
1346.4149169921875,2000-10-27
1291.151611328125,2000-10-30
1356.4627685546875,2000-10-31
1662.9229736328125,2000-11-01
1813.6409912109375,2000-11-02
1763.401611328125,2000-11-03
1677.9947509765625,2000-11-06
1904.07177734375,2000-11-07
1753.353759765625,2000-11-08
1441.8697509765625,2000-11-09
1255.984130859375,2000-11-10
1165.55322265625,2000-11-13
1190.6728515625,2000-11-14
1180.6251220703125,2000-11-15
1055.026611328125,2000-11-16
1009.8112182617188,2000-11-17
969.6197509765625,2000-11-20
879.1888427734375,2000-11-21
808.853759765625,2000-11-22
1029.906982421875,2000-11-24
934.4521484375,2000-11-27
846.5332641601562,2000-11-28
874.1649169921875,2000-11-29
808.853759765625,2000-11-30
813.877685546875,2000-12-01
778.7101440429688,2000-12-04
989.7153930664062,2000-12-05
929.4281616210938,2000-12-06
869.1409912109375,2000-12-07
959.57177734375,2000-12-08
934.4521484375,2000-12-11
954.5479125976562,2000-12-12
773.6861572265625,2000-12-13
728.4707641601562,2000-12-14
665.6715698242188,2000-12-15
605.3843383789062,2000-12-18
502.39361572265625,2000-12-19
444.6183776855469,2000-12-20
477.2739562988281,2000-12-21
552.6329956054688,2000-12-22
512.4415283203125,2000-12-26
489.83380126953125,2000-12-27
484.80987548828125,2000-12-28
449.64227294921875,2000-12-29
371.7712707519531,2001-01-02
419.4986877441406,2001-01-03
401.9148864746094,2001-01-04
361.7234191894531,2001-01-05
313.99603271484375,2001-01-08
334.0917663574219,2001-01-09
379.30718994140625,2001-01-10
416.9866943359375,2001-01-11
462.2021484375,2001-01-12
537.5612182617188,2001-01-16
582.776611328125,2001-01-17
550.1210327148438,2001-01-18
457.1781921386719,2001-01-19
494.8576965332031,2001-01-22
527.5133056640625,2001-01-23
582.776611328125,2001-01-24
522.4893798828125,2001-01-25
472.25,2001-01-26
519.9774169921875,2001-01-29
550.1210327148438,2001-01-30
492.34576416015625,2001-01-31
532.5372314453125,2001-02-01
482.2978820800781,2001-02-02
472.25,2001-02-05
487.3218078613281,2001-02-06
452.1542663574219,2001-02-07
454.666259765625,2001-02-08
424.5226135253906,2001-02-09
444.6183776855469,2001-02-12
404.4268798828125,2001-02-13
419.4986877441406,2001-02-14
409.4508056640625,2001-02-15
369.2593078613281,2001-02-16
344.1396484375,2001-02-20
326.55584716796875,2001-02-21
319.01995849609375,2001-02-22
336.6037292480469,2001-02-23
374.28326416015625,2001-02-26
326.55584716796875,2001-02-27
326.55584716796875,2001-02-28
339.1156921386719,2001-03-01
319.01995849609375,2001-03-02
326.55584716796875,2001-03-05
344.1396484375,2001-03-06
384.33111572265625,2001-03-07
346.651611328125,2001-03-08
329.0678405761719,2001-03-09
308.9720764160156,2001-03-12
321.53192138671875,2001-03-13
263.75665283203125,2001-03-14
241.14894104003906,2001-03-15
211.0053253173828,2001-03-16
241.14894104003906,2001-03-19
211.0053253173828,2001-03-20
200.9574432373047,2001-03-21
223.56517028808594,2001-03-22
231.10107421875,2001-03-23
231.5029754638672,2001-03-26
242.75660705566406,2001-03-27
214.62255859375,2001-03-28
204.9766082763672,2001-03-29
204.1727752685547,2001-03-30
192.11532592773438,2001-04-02
176.03872680664062,2001-04-03
