ROK,Date
0.9450733661651611,1982-09-10
0.9542496204376221,1982-09-13
0.9664825797080994,1982-09-14
0.9848341941833496,1982-09-15
0.9511904716491699,1982-09-16
0.9511904716491699,1982-09-17
0.9848341941833496,1982-09-20
0.9878926873207092,1982-09-21
0.9664825797080994,1982-09-22
0.9603656530380249,1982-09-23
0.9634249806404114,1982-09-24
0.9817750453948975,1982-09-27
0.9848341941833496,1982-09-28
0.9664825797080994,1982-09-29
0.9573072791099548,1982-09-30
0.9573072791099548,1982-10-01
0.9511904716491699,1982-10-04
0.9573072791099548,1982-10-05
0.9787175059318542,1982-10-06
1.0215356349945068,1982-10-07
1.0337697267532349,1982-10-08
1.0429447889328003,1982-10-11
1.0031847953796387,1982-10-12
0.9756584763526917,1982-10-13
0.9664825797080994,1982-10-14
0.9634249806404114,1982-10-15
0.9787175059318542,1982-10-18
1.0001262426376343,1982-10-19
1.046003818511963,1982-10-20
1.0429447889328003,1982-10-21
1.0521208047866821,1982-10-22
0.9878926873207092,1982-10-25
0.9909501075744629,1982-10-26
0.9970681071281433,1982-10-27
0.9817750453948975,1982-10-28
0.9848341941833496,1982-10-29
1.0001262426376343,1982-11-01
1.0582377910614014,1982-11-02
1.1010562181472778,1982-11-03
1.088822364807129,1982-11-04
1.0765891075134277,1982-11-05
1.0551793575286865,1982-11-08
1.0796469449996948,1982-11-09
1.0582377910614014,1982-11-10
1.0857640504837036,1982-11-11
1.0612962245941162,1982-11-12
1.0398868322372437,1982-11-15
1.027910828590393,1982-11-16
1.0402576923370361,1982-11-17
1.034083366394043,1982-11-18
1.027910828590393,1982-11-19
1.0001282691955566,1982-11-22
0.9939554333686829,1982-11-23
0.9908682703971863,1982-11-24
0.9939554333686829,1982-11-26
0.9970423579216003,1982-11-29
1.021735429763794,1982-11-30
1.0402576923370361,1982-12-01
1.0587784051895142,1982-12-02
1.0433441400527954,1982-12-03
1.0587784051895142,1982-12-06
1.0803862810134888,1982-12-07
1.0649518966674805,1982-12-08
1.0649518966674805,1982-12-09
1.0680381059646606,1982-12-10
1.0896469354629517,1982-12-13
1.0896469354629517,1982-12-14
1.0772987604141235,1982-12-15
1.0680381059646606,1982-12-16
1.0649518966674805,1982-12-17
1.0649518966674805,1982-12-20
1.0742121934890747,1982-12-21
1.0742121934890747,1982-12-22
1.0834730863571167,1982-12-23
1.1112536191940308,1982-12-27
1.086559772491455,1982-12-28
1.0772987604141235,1982-12-29
1.0587784051895142,1982-12-30
1.0495176315307617,1982-12-31
1.0556910037994385,1983-01-03
1.0711255073547363,1983-01-04
1.0649518966674805,1983-01-05
1.0587784051895142,1983-01-06
1.0680381059646606,1983-01-07
1.0711255073547363,1983-01-10
1.1019940376281738,1983-01-11
1.1328622102737427,1983-01-12
1.1174274682998657,1983-01-13
1.1266883611679077,1983-01-14
1.1297755241394043,1983-01-17
1.139035701751709,1983-01-18
1.120514154434204,1983-01-19
1.1112536191940308,1983-01-20
1.1081676483154297,1983-01-21
1.0803862810134888,1983-01-24
1.086559772491455,1983-01-25
1.086559772491455,1983-01-26
1.092732548713684,1983-01-27
1.120514154434204,1983-01-28
1.176077127456665,1983-01-31
1.1853375434875488,1983-02-01
1.2038589715957642,1983-02-02
1.2038589715957642,1983-02-03
1.2069449424743652,1983-02-04
1.2347265481948853,1983-02-07
1.250160813331604,1983-02-08
1.262507677078247,1983-02-09
1.2686817646026611,1983-02-10
1.2532477378845215,1983-02-11
1.250510573387146,1983-02-14
1.2256250381469727,1983-02-15
1.2007380723953247,1983-02-16
1.1882957220077515,1983-02-17
1.1882957220077515,1983-02-18
1.1914056539535522,1983-02-22
1.1976275444030762,1983-02-23
1.206960678100586,1983-02-24
1.219402551651001,1983-02-25
1.2349562644958496,1983-02-28
1.2816176414489746,1983-03-01
1.2722851037979126,1983-03-02
1.2567311525344849,1983-03-03
1.275396466255188,1983-03-04
1.2878385782241821,1983-03-07
1.2847284078598022,1983-03-08
1.3033922910690308,1983-03-09
1.2785063982009888,1983-03-10
1.2660640478134155,1983-03-11
1.2411776781082153,1983-03-14
1.2473989725112915,1983-03-15
1.244288444519043,1983-03-16
1.244288444519043,1983-03-17
1.2598426342010498,1983-03-18
1.275396466255188,1983-03-21
1.2473989725112915,1983-03-22
1.2722851037979126,1983-03-23
1.2816176414489746,1983-03-24
1.3033922910690308,1983-03-25
1.2785063982009888,1983-03-28
1.2847284078598022,1983-03-29
1.2878385782241821,1983-03-30
1.2785063982009888,1983-03-31
1.275396466255188,1983-04-04
1.2816176414489746,1983-04-05
1.2536207437515259,1983-04-06
1.244288444519043,1983-04-07
1.2598426342010498,1983-04-08
1.2909497022628784,1983-04-11
1.3096139430999756,1983-04-12
1.322056770324707,1983-04-13
1.3376108407974243,1983-04-14
1.362496256828308,1983-04-15
1.3687177896499634,1983-04-18
1.3345000743865967,1983-04-19
1.3749386072158813,1983-04-20
1.3873815536499023,1983-04-21
1.3904918432235718,1983-04-22
1.3718287944793701,1983-04-25
1.3873815536499023,1983-04-26
1.3967143297195435,1983-04-27
1.4433753490447998,1983-04-28
1.4651496410369873,1983-04-29
1.4433753490447998,1983-05-02
1.418489694595337,1983-05-03
1.4589295387268066,1983-05-04
1.455817699432373,1983-05-05
1.4620391130447388,1983-05-06
1.4651496410369873,1983-05-09
1.455817699432373,1983-05-10
1.4153783321380615,1983-05-11
1.3904918432235718,1983-05-12
1.4060461521148682,1983-05-13
1.3920011520385742,1983-05-16
1.4045419692993164,1983-05-17
1.4014060497283936,1983-05-18
1.3763246536254883,1983-05-19
1.3920011520385742,1983-05-20
1.4358927011489868,1983-05-23
1.4327572584152222,1983-05-24
1.4296226501464844,1983-05-25
1.4233518838882446,1983-05-26
1.4233518838882446,1983-05-27
1.4045419692993164,1983-05-31
1.4233518838882446,1983-06-01
1.4327572584152222,1983-06-02
1.4327572584152222,1983-06-03
1.4390281438827515,1983-06-06
1.4108117818832397,1983-06-07
1.398270606994629,1983-06-08
1.398270606994629,1983-06-09
1.3920011520385742,1983-06-10
1.4264878034591675,1983-06-13
1.4797853231430054,1983-06-14
1.5017304420471191,1983-06-15
1.5644341707229614,1983-06-16
1.6051907539367676,1983-06-17
1.6365422010421753,1983-06-20
1.7055140733718872,1983-06-21
1.7744874954223633,1983-06-22
1.7556768655776978,1983-06-23
1.674162745475769,1983-06-24
1.6678931713104248,1983-06-27
1.5989195108413696,1983-06-28
1.5989195108413696,1983-06-29
1.6490814685821533,1983-06-30
1.6867045164108276,1983-07-01
1.6114603281021118,1983-07-05
1.6428111791610718,1983-07-06
1.6428111791610718,1983-07-07
1.6428111791610718,1983-07-08
1.6616235971450806,1983-07-11
1.6302706003189087,1983-07-12
1.5612983703613281,1983-07-13
1.5550285577774048,1983-07-14
1.5612983703613281,1983-07-15
1.5299465656280518,1983-07-18
1.5299465656280518,1983-07-19
1.58010995388031,1983-07-20
1.674162745475769,1983-07-21
1.7117849588394165,1983-07-22
1.6929738521575928,1983-07-25
1.7055140733718872,1983-07-26
1.6051907539367676,1983-07-27
1.5550285577774048,1983-07-28
1.5612983703613281,1983-07-29
1.6051907539367676,1983-08-01
1.592649221420288,1983-08-02
1.592649221420288,1983-08-03
1.5424870252609253,1983-08-04
1.5675686597824097,1983-08-05
1.5174059867858887,1983-08-08
1.536217212677002,1983-08-09
1.5299465656280518,1983-08-10
1.523676872253418,1983-08-11
1.5299465656280518,1983-08-12
1.5299465656280518,1983-08-15
1.503167986869812,1983-08-16
1.503167986869812,1983-08-17
1.4842201471328735,1983-08-18
1.503167986869812,1983-08-19
1.4715889692306519,1983-08-22
1.4779044389724731,1983-08-23
1.4336936473846436,1983-08-24
1.376851201057434,1983-08-25
1.3642199039459229,1983-08-26
1.3642199039459229,1983-08-29
1.3705356121063232,1983-08-30
1.3957985639572144,1983-08-31
1.376851201057434,1983-09-01
1.4400094747543335,1983-09-02
1.541062593460083,1983-09-06
1.5221151113510132,1983-09-07
1.4400094747543335,1983-09-08
1.4905362129211426,1983-09-09
1.4842201471328735,1983-09-12
1.4842201471328735,1983-09-13
1.4968522787094116,1983-09-14
1.4779044389724731,1983-09-15
1.503167986869812,1983-09-16
1.5094832181930542,1983-09-19
1.5157991647720337,1983-09-20
1.4968522787094116,1983-09-21
1.503167986869812,1983-09-22
1.4715889692306519,1983-09-23
1.4715889692306519,1983-09-26
1.4652736186981201,1983-09-27
1.4589570760726929,1983-09-28
1.4210622310638428,1983-09-29
1.4210622310638428,1983-09-30
1.3957985639572144,1983-10-03
1.414746880531311,1983-10-04
1.4210622310638428,1983-10-05
1.4652736186981201,1983-10-06
1.4779044389724731,1983-10-07
1.5157991647720337,1983-10-10
1.5094832181930542,1983-10-11
1.503167986869812,1983-10-12
1.503167986869812,1983-10-13
1.5347470045089722,1983-10-14
1.5536940097808838,1983-10-17
1.5663262605667114,1983-10-18
1.5536940097808838,1983-10-19
1.5536940097808838,1983-10-20
1.541062593460083,1983-10-21
1.5221151113510132,1983-10-24
1.5473777055740356,1983-10-25
1.541062593460083,1983-10-26
1.4905362129211426,1983-10-27
1.4652736186981201,1983-10-28
1.4400094747543335,1983-10-31
1.4463253021240234,1983-11-01
1.4589570760726929,1983-11-02
1.4779044389724731,1983-11-03
1.4779044389724731,1983-11-04
1.4652736186981201,1983-11-07
1.4400094747543335,1983-11-08
1.5347470045089722,1983-11-09
1.585273027420044,1983-11-10
1.5979045629501343,1983-11-11
1.6042213439941406,1983-11-14
1.6344947814941406,1983-11-15
1.6408538818359375,1983-11-16
1.6408538818359375,1983-11-17
1.6154139041900635,1983-11-18
1.5963345766067505,1983-11-21
1.6281346082687378,1983-11-22
1.6472135782241821,1983-11-23
1.6599334478378296,1983-11-25
1.6472135782241821,1983-11-28
1.6662932634353638,1983-11-29
1.6090543270111084,1983-11-30
1.6281346082687378,1983-12-01
1.6090543270111084,1983-12-02
1.6472135782241821,1983-12-05
1.6217749118804932,1983-12-06
1.6408538818359375,1983-12-07
1.7171711921691895,1983-12-08
1.7171711921691895,1983-12-09
1.7298917770385742,1983-12-12
1.7108128070831299,1983-12-13
1.704453706741333,1983-12-14
1.6535727977752686,1983-12-15
1.6535727977752686,1983-12-16
1.6408538818359375,1983-12-19
1.6408538818359375,1983-12-20
1.7235329151153564,1983-12-21
1.7171711921691895,1983-12-22
1.691733956336975,1983-12-23
1.7171711921691895,1983-12-27
1.7171711921691895,1983-12-28
1.691733956336975,1983-12-29
1.6790128946304321,1983-12-30
1.672653079032898,1984-01-03
1.6790128946304321,1984-01-04
1.6980934143066406,1984-01-05
1.704453706741333,1984-01-06
1.691733956336975,1984-01-09
1.6980934143066406,1984-01-10
1.6853742599487305,1984-01-11
1.6535727977752686,1984-01-12
1.6408538818359375,1984-01-13
1.6281346082687378,1984-01-16
1.5963345766067505,1984-01-17
1.5963345766067505,1984-01-18
1.5645354986190796,1984-01-19
1.5518152713775635,1984-01-20
1.5581753253936768,1984-01-23
1.5708955526351929,1984-01-24
1.5708955526351929,1984-01-25
1.520016074180603,1984-01-26
1.5454552173614502,1984-01-27
1.5009369850158691,1984-01-30
1.5072965621948242,1984-01-31
1.4754971265792847,1984-02-01
1.4818565845489502,1984-02-02
1.4564166069030762,1984-02-03
1.3737385272979736,1984-02-06
1.3610191345214844,1984-02-07
1.3419392108917236,1984-02-08
1.2974199056625366,1984-02-09
1.3228589296340942,1984-02-10
1.3228589296340942,1984-02-13
1.3854613304138184,1984-02-14
1.4111177921295166,1984-02-15
1.443189024925232,1984-02-16
1.4367750883102417,1984-02-17
1.4047044515609741,1984-02-21
1.372633695602417,1984-02-22
1.3469765186309814,1984-02-23
1.372633695602417,1984-02-24
1.4175323247909546,1984-02-27
1.3598042726516724,1984-02-28
1.3341481685638428,1984-02-29
1.321319818496704,1984-03-01
1.3469765186309814,1984-03-02
1.3854613304138184,1984-03-05
1.366219162940979,1984-03-06
1.3277335166931152,1984-03-07
1.3277335166931152,1984-03-08
1.3084919452667236,1984-03-09
1.3405617475509644,1984-03-12
1.2443501949310303,1984-03-13
1.2571781873703003,1984-03-14
1.2571781873703003,1984-03-15
1.270006537437439,1984-03-16
1.2635923624038696,1984-03-19
1.2956628799438477,1984-03-20
1.314906120300293,1984-03-21
1.3084919452667236,1984-03-22
1.2892491817474365,1984-03-23
1.2892491817474365,1984-03-26
1.282834529876709,1984-03-27
1.2892491817474365,1984-03-28
1.2892491817474365,1984-03-29
1.2892491817474365,1984-03-30
1.1802080869674683,1984-04-02
1.2058645486831665,1984-04-03
1.2251064777374268,1984-04-04
1.2186928987503052,1984-04-05
1.2186928987503052,1984-04-06
1.25076425075531,1984-04-09
1.2764205932617188,1984-04-10
1.2379355430603027,1984-04-11
1.2571781873703003,1984-04-12
1.282834529876709,1984-04-13
1.321319818496704,1984-04-16
1.2892491817474365,1984-04-17
1.282834529876709,1984-04-18
1.282834529876709,1984-04-19
1.302077054977417,1984-04-23
1.3084919452667236,1984-04-24
1.314906120300293,1984-04-25
1.3469765186309814,1984-04-26
1.372633695602417,1984-04-27
1.372633695602417,1984-04-30
1.3982895612716675,1984-05-01
1.4303605556488037,1984-05-02
1.391875982284546,1984-05-03
1.3533906936645508,1984-05-04
1.3598042726516724,1984-05-07
1.3986563682556152,1984-05-08
1.3921806812286377,1984-05-09
1.4051315784454346,1984-05-10
1.379231333732605,1984-05-11
1.3662800788879395,1984-05-14
1.3598048686981201,1984-05-15
1.3598048686981201,1984-05-16
1.333903431892395,1984-05-17
1.2821019887924194,1984-05-18
1.269150972366333,1984-05-21
1.269150972366333,1984-05-22
1.2626758813858032,1984-05-23
1.2562010288238525,1984-05-24
1.269150972366333,1984-05-25
1.2756272554397583,1984-05-29
1.3080024719238281,1984-05-30
1.3533291816711426,1984-05-31
1.4116079807281494,1984-06-01
1.4180828332901,1984-06-04
1.4375075101852417,1984-06-05
1.4310333728790283,1984-06-06
1.4245567321777344,1984-06-07
1.4634088277816772,1984-06-08
1.3921806812286377,1984-06-11
1.4116079807281494,1984-06-12
1.4504597187042236,1984-06-13
1.4116079807281494,1984-06-14
1.4245567321777344,1984-06-15
1.4569339752197266,1984-06-18
1.4634088277816772,1984-06-19
1.4893110990524292,1984-06-20
1.4893110990524292,1984-06-21
1.4375075101852417,1984-06-22
1.4245567321777344,1984-06-25
1.4375075101852417,1984-06-26
1.4116079807281494,1984-06-27
1.4245567321777344,1984-06-28
1.4051315784454346,1984-06-29
1.4375075101852417,1984-07-02
1.4634088277816772,1984-07-03
1.4763596057891846,1984-07-05
1.4504597187042236,1984-07-06
1.4957855939865112,1984-07-09
1.4763596057891846,1984-07-10
1.4634088277816772,1984-07-11
1.4893110990524292,1984-07-12
1.4763596057891846,1984-07-13
1.4828345775604248,1984-07-16
1.4698841571807861,1984-07-17
1.4569339752197266,1984-07-18
1.4504597187042236,1984-07-19
1.4634088277816772,1984-07-20
1.4375075101852417,1984-07-23
1.4375075101852417,1984-07-24
1.4439823627471924,1984-07-25
1.4310333728790283,1984-07-26
1.4828345775604248,1984-07-27
1.4698841571807861,1984-07-30
1.4893110990524292,1984-07-31
1.508736252784729,1984-08-01
1.5411118268966675,1984-08-02
1.5540626049041748,1984-08-03
1.599389672279358,1984-08-06
1.5734885931015015,1984-08-07
1.5540626049041748,1984-08-08
1.6058651208877563,1984-08-09
1.5799638032913208,1984-08-10
1.599389672279358,1984-08-13
1.599389672279358,1984-08-14
1.592861533164978,1984-08-15
1.5798050165176392,1984-08-16
1.547163963317871,1984-08-17
1.5667486190795898,1984-08-20
1.6189736127853394,1984-08-21
1.599389672279358,1984-08-22
1.592861533164978,1984-08-23
1.592861533164978,1984-08-24
1.573277235031128,1984-08-27
1.592861533164978,1984-08-28
1.5536916255950928,1984-08-29
1.5536916255950928,1984-08-30
1.5667486190795898,1984-08-31
1.5602203607559204,1984-09-04
1.5536916255950928,1984-09-05
1.5536916255950928,1984-09-06
1.5341079235076904,1984-09-07
1.547163963317871,1984-09-10
1.5863330364227295,1984-09-11
1.573277235031128,1984-09-12
1.6189736127853394,1984-09-13
1.573277235031128,1984-09-14
1.5667486190795898,1984-09-17
1.5667486190795898,1984-09-18
1.5667486190795898,1984-09-19
1.5536916255950928,1984-09-20
1.5014679431915283,1984-09-21
1.4623005390167236,1984-09-24
1.5014679431915283,1984-09-25
1.4884116649627686,1984-09-26
1.4884116649627686,1984-09-27
1.5014679431915283,1984-09-28
1.4818834066390991,1984-10-01
1.4623005390167236,1984-10-02
1.4688273668289185,1984-10-03
1.4753539562225342,1984-10-04
1.4949392080307007,1984-10-05
1.4818834066390991,1984-10-08
1.4623005390167236,1984-10-09
1.4818834066390991,1984-10-10
1.4818834066390991,1984-10-11
1.4818834066390991,1984-10-12
1.4949392080307007,1984-10-15
1.4818834066390991,1984-10-16
1.4884116649627686,1984-10-17
1.5145244598388672,1984-10-18
1.5341079235076904,1984-10-19
1.540636658668518,1984-10-22
1.540636658668518,1984-10-23
1.5341079235076904,1984-10-24
1.4884116649627686,1984-10-25
1.4818834066390991,1984-10-26
1.4884116649627686,1984-10-29
1.540636658668518,1984-10-30
1.5667486190795898,1984-10-31
1.5536916255950928,1984-11-01
1.5602203607559204,1984-11-02
1.5798050165176392,1984-11-05
1.5863330364227295,1984-11-06
1.5536916255950928,1984-11-07
1.5536916255950928,1984-11-08
1.540636658668518,1984-11-09
1.5602203607559204,1984-11-12
1.5470542907714844,1984-11-13
1.56022047996521,1984-11-14
1.573386788368225,1984-11-15
1.5536378622055054,1984-11-16
1.5470542907714844,1984-11-19
1.5536378622055054,1984-11-20
1.5536378622055054,1984-11-21
1.5668030977249146,1984-11-23
1.5668030977249146,1984-11-26
1.573386788368225,1984-11-27
1.573386788368225,1984-11-28
1.540470838546753,1984-11-29
1.5668030977249146,1984-11-30
1.5536378622055054,1984-12-03
1.5668030977249146,1984-12-04
1.5536378622055054,1984-12-05
1.5536378622055054,1984-12-06
1.5536378622055054,1984-12-07
1.573386788368225,1984-12-10
1.573386788368225,1984-12-11
1.586553931236267,1984-12-12
1.56022047996521,1984-12-13
1.5668030977249146,1984-12-14
1.5668030977249146,1984-12-17
1.6194689273834229,1984-12-18
1.6128865480422974,1984-12-19
1.5668030977249146,1984-12-20
1.56022047996521,1984-12-21
1.586553931236267,1984-12-24
1.573386788368225,1984-12-26
1.573386788368225,1984-12-27
1.573386788368225,1984-12-28
1.5997200012207031,1984-12-31
1.6063032150268555,1985-01-02
1.5931369066238403,1985-01-03
1.586553931236267,1985-01-04
1.573386788368225,1985-01-07
1.579969882965088,1985-01-08
1.579969882965088,1985-01-09
1.6063032150268555,1985-01-10
1.5997200012207031,1985-01-11
1.6326359510421753,1985-01-14
1.6655522584915161,1985-01-15
1.672134518623352,1985-01-16
1.6128865480422974,1985-01-17
1.6392195224761963,1985-01-18
1.7116339206695557,1985-01-21
1.72480046749115,1985-01-22
1.7774658203125,1985-01-23
1.8103840351104736,1985-01-24
1.8432986736297607,1985-01-25
1.863049030303955,1985-01-28
1.8762140274047852,1985-01-29
1.863049030303955,1985-01-30
1.863049030303955,1985-01-31
1.8367151021957397,1985-02-01
1.8498814105987549,1985-02-04
1.869631290435791,1985-02-05
1.8498814105987549,1985-02-06
1.8762140274047852,1985-02-07
1.8893811702728271,1985-02-08
1.8827513456344604,1985-02-11
1.8960107564926147,1985-02-12
1.955674171447754,1985-02-13
1.92252779006958,1985-02-14
1.9092696905136108,1985-02-15
1.9026402235031128,1985-02-19
1.9158997535705566,1985-02-20
1.92252779006958,1985-02-21
1.92915940284729,1985-02-22
1.9092696905136108,1985-02-25
1.949046015739441,1985-02-26
1.975563406944275,1985-02-27
2.0087106227874756,1985-02-28
2.0683741569519043,1985-03-01
1.9821940660476685,1985-03-04
2.0020809173583984,1985-03-05
1.975563406944275,1985-03-06
1.949046015739441,1985-03-07
1.92915940284729,1985-03-08
1.9158997535705566,1985-03-11
1.92252779006958,1985-03-12
1.92915940284729,1985-03-13
1.949046015739441,1985-03-14
1.9092696905136108,1985-03-15
1.842975378036499,1985-03-18
1.8827513456344604,1985-03-19
1.8893803358078003,1985-03-20
1.8893803358078003,1985-03-21
1.8960107564926147,1985-03-22
1.9026402235031128,1985-03-25
1.9092696905136108,1985-03-26
1.9158997535705566,1985-03-27
1.8893803358078003,1985-03-28
1.92252779006958,1985-03-29
1.9026402235031128,1985-04-01
1.8694921731948853,1985-04-02
1.842975378036499,1985-04-03
1.8098284006118774,1985-04-04
1.703757643699646,1985-04-08
1.717016577720642,1985-04-09
1.7833105325698853,1985-04-10
1.842975378036499,1985-04-11
1.8628630638122559,1985-04-12
1.8761228322982788,1985-04-15
1.8694921731948853,1985-04-16
1.8827513456344604,1985-04-17
1.8694921731948853,1985-04-18
1.8496038913726807,1985-04-19
1.8297157287597656,1985-04-22
1.8694921731948853,1985-04-23
1.8960107564926147,1985-04-24
1.92915940284729,1985-04-25
1.8893803358078003,1985-04-26
1.8827513456344604,1985-04-29
1.8562347888946533,1985-04-30
1.82308828830719,1985-05-01
1.8098284006118774,1985-05-02
1.8098284006118774,1985-05-03
1.82308828830719,1985-05-06
1.844742774963379,1985-05-07
1.8581101894378662,1985-05-08
1.8714784383773804,1985-05-09
1.918265461921692,1985-05-10
1.9249489307403564,1985-05-13
1.8781623840332031,1985-05-14
1.864794135093689,1985-05-15
1.8714784383773804,1985-05-16
1.8714784383773804,1985-05-17
1.918265461921692,1985-05-20
1.918265461921692,1985-05-21
1.918265461921692,1985-05-22
1.9115815162658691,1985-05-23
1.9249489307403564,1985-05-24
1.9249489307403564,1985-05-28
1.951683759689331,1985-05-29
1.958367943763733,1985-05-30
2.0185225009918213,1985-05-31
1.9984716176986694,1985-06-03
1.9984716176986694,1985-06-04
2.025207281112671,1985-06-05
2.0385749340057373,1985-06-06
1.9917882680892944,1985-06-07
1.958367943763733,1985-06-10
1.9450020790100098,1985-06-11
1.9115815162658691,1985-06-12
1.918265461921692,1985-06-13
1.9650529623031616,1985-06-14
1.951683759689331,1985-06-17
1.951683759689331,1985-06-18
1.9316335916519165,1985-06-19
1.9450020790100098,1985-06-20
1.9650529623031616,1985-06-21
1.938316822052002,1985-06-24
1.958367943763733,1985-06-25
1.951683759689331,1985-06-26
1.9650529623031616,1985-06-27
1.9917882680892944,1985-06-28
