SPY,Date
87.00060272216797,1999-10-28
88.57654571533203,1999-10-29
87.64712524414062,1999-11-01
87.02080535888672,1999-11-02
87.60674285888672,1999-11-03
88.27347564697266,1999-11-04
89.14225769042969,1999-11-05
89.22309875488281,1999-11-08
88.38460540771484,1999-11-09
89.04125213623047,1999-11-10
89.5463638305664,1999-11-11
90.35454559326172,1999-11-12
90.56671142578125,1999-11-15
91.32435607910156,1999-11-16
91.5667953491211,1999-11-17
92.21336364746094,1999-11-18
92.13252258300781,1999-11-19
92.11233520507812,1999-11-22
91.30416870117188,1999-11-23
91.78905487060547,1999-11-24
91.44558715820312,1999-11-26
91.12232208251953,1999-11-29
90.05148315429688,1999-11-30
90.77882385253906,1999-12-01
91.32435607910156,1999-12-02
93.00131225585938,1999-12-03
92.31439208984375,1999-12-06
91.5667953491211,1999-12-07
90.98091125488281,1999-12-08
91.42537689208984,1999-12-09
91.72844696044922,1999-12-10
91.89007568359375,1999-12-13
91.00109100341797,1999-12-14
91.48600006103516,1999-12-15
91.89007568359375,1999-12-16
92.480224609375,1999-12-17
91.81185150146484,1999-12-20
93.2093734741211,1999-12-21
93.45238494873047,1999-12-22
94.94112396240234,1999-12-23
94.8094482421875,1999-12-27
94.7486572265625,1999-12-28
95.15373992919922,1999-12-29
95.04234313964844,1999-12-30
95.1942367553711,1999-12-31
94.26252746582031,2000-01-03
90.57630920410156,2000-01-04
90.73831939697266,2000-01-05
89.28006744384766,2000-01-06
94.46508026123047,2000-01-07
94.78917694091797,2000-01-10
93.65491485595703,2000-01-11
92.7232894897461,2000-01-12
93.97898864746094,2000-01-13
95.25503540039062,2000-01-14
94.505615234375,2000-01-18
95.27526092529297,2000-01-19
93.81696319580078,2000-01-20
93.61445617675781,2000-01-21
90.961181640625,2000-01-24
91.99410247802734,2000-01-25
91.26490783691406,2000-01-26
90.90040588378906,2000-01-27
88.0648193359375,2000-01-28
90.45480346679688,2000-01-31
91.3459701538086,2000-02-01
91.427001953125,2000-02-02
92.80425262451172,2000-02-03
92.4194564819336,2000-02-04
92.27766418457031,2000-02-07
93.53341674804688,2000-02-08
91.5687484741211,2000-02-09
91.75106048583984,2000-02-10
89.88764953613281,2000-02-11
90.414306640625,2000-02-14
91.43714904785156,2000-02-15
