STX,Date
6.565733432769775,2003-05-14
6.44548225402832,2003-05-15
6.517636775970459,2003-05-16
6.4214301109313965,2003-05-19
6.301183700561523,2003-05-20
6.387762546539307,2003-05-21
6.459913730621338,2003-05-22
6.407002925872803,2003-05-23
6.710035800933838,2003-05-27
7.138132095336914,2003-05-28
7.287243366241455,2003-05-29
7.287243366241455,2003-05-30
7.474836349487305,2003-06-02
7.147751331329346,2003-06-03
7.200660228729248,2003-06-04
7.681667327880859,2003-06-05
7.407494068145752,2003-06-06
7.383445739746094,2003-06-09
7.2247138023376465,2003-06-10
7.3353447914123535,2003-06-11
7.503694534301758,2003-06-12
7.676859378814697,2003-06-13
8.177107810974121,2003-06-16
8.297354698181152,2003-06-17
8.475327491760254,2003-06-18
8.340644836425781,2003-06-19
8.326215744018555,2003-06-20
8.162675857543945,2003-06-23
8.104952812194824,2003-06-24
8.292543411254883,2003-06-25
8.84089469909668,2003-06-26
8.744693756103516,2003-06-27
8.489758491516113,2003-06-30
8.749503135681152,2003-07-01
9.437341690063477,2003-07-02
9.379622459411621,2003-07-03
9.788475036621094,2003-07-07
9.831767082214355,2003-07-08
9.730755805969238,2003-07-09
9.52392292022705,2003-07-10
9.788475036621094,2003-07-11
10.101127624511719,2003-07-14
9.932777404785156,2003-07-15
10.370492935180664,2003-07-16
10.110748291015625,2003-07-17
9.63455867767334,2003-07-18
9.499872207641602,2003-07-21
9.581645011901855,2003-07-22
9.379622459411621,2003-07-23
9.105448722839355,2003-07-24
9.08620548248291,2003-07-25
9.851007461547852,2003-07-28
9.86063003540039,2003-07-29
10.033790588378906,2003-07-30
10.485934257507324,2003-07-31
10.187710762023926,2003-08-01
10.125176429748535,2003-08-04
10.101127624511719,2003-08-05
10.428840637207031,2003-08-06
10.346909523010254,2003-08-07
10.505943298339844,2003-08-08
10.684259414672852,2003-08-11
10.746903419494629,2003-08-12
10.457754135131836,2003-08-13
9.975831985473633,2003-08-14
9.975831985473633,2003-08-15
10.337275505065918,2003-08-18
10.597514152526855,2003-08-19
10.496306419372559,2003-08-20
10.636067390441895,2003-08-21
10.573413848876953,2003-08-22
10.505943298339844,2003-08-25
10.607150077819824,2003-08-26
11.431242942810059,2003-08-27
11.450517654418945,2003-08-28
11.089075088500977,2003-08-29
11.831239700317383,2003-09-02
11.758949279785156,2003-09-03
11.855332374572754,2003-09-04
11.546902656555176,2003-09-05
12.168586730957031,2003-09-08
12.125210762023926,2003-09-09
11.942079544067383,2003-09-10
11.436063766479492,2003-09-11
11.30112075805664,2003-09-12
11.224016189575195,2003-09-15
12.024009704589844,2003-09-16
12.293882369995117,2003-09-17
12.664966583251953,2003-09-18
12.920382499694824,2003-09-19
12.766170501708984,2003-09-22
13.175808906555176,2003-09-23
12.761353492736816,2003-09-24
12.481834411621094,2003-09-25
12.505934715270996,2003-09-26
13.089062690734863,2003-09-29
13.108336448669434,2003-09-30
13.542064666748047,2003-10-01
13.455321311950684,2003-10-02
13.358935356140137,2003-10-03
13.493879318237305,2003-10-06
13.975805282592773,2003-10-07
13.80230712890625,2003-10-08
14.105920791625977,2003-10-09
14.351701736450195,2003-10-10
14.433634757995605,2003-10-13
14.746880531311035,2003-10-14
14.698689460754395,2003-10-15
14.626402854919434,2003-10-16
14.274593353271484,2003-10-17
14.120382308959961,2003-10-20
14.216757774353027,2003-10-21
10.737271308898926,2003-10-22
10.69871711730957,2003-10-23
10.72281551361084,2003-10-24
10.120408058166504,2003-10-27
11.03606128692627,2003-10-28
11.951720237731934,2003-10-29
11.277026176452637,2003-10-30
11.074615478515625,2003-10-31
11.15654182434082,2003-11-03
10.833648681640625,2003-11-04
10.959182739257812,2003-11-05
11.292299270629883,2003-11-06
10.495708465576172,2003-11-07
9.781188011169434,2003-11-10
9.404618263244629,2003-11-11
10.114309310913086,2003-11-12
10.263964653015137,2003-11-13
9.612214088439941,2003-11-14
9.655662536621094,2003-11-17
9.452892303466797,2003-11-18
9.385306358337402,2003-11-19
9.172881126403809,2003-11-20
9.172881126403809,2003-11-21
9.48186206817627,2003-11-24
9.327372550964355,2003-11-25
9.539794921875,2003-11-26
9.534969329833984,2003-11-28
9.56393051147461,2003-12-01
9.510830879211426,2003-12-02
9.153569221496582,2003-12-03
9.076327323913574,2003-12-04
9.462554931640625,2003-12-05
9.462554931640625,2003-12-08
9.028047561645508,2003-12-09
8.632161140441895,2003-12-10
9.245298385620117,2003-12-11
9.052186012268066,2003-12-12
8.429390907287598,2003-12-15
8.501809120178223,2003-12-16
8.448701858520508,2003-12-17
8.569400787353516,2003-12-18
8.511470794677734,2003-12-19
8.57905387878418,2003-12-22
8.834931373596191,2003-12-23
8.955631256103516,2003-12-24
8.931488990783691,2003-12-26
9.163227081298828,2003-12-29
9.100460052490234,2003-12-30
9.124603271484375,2003-12-31
9.322545051574707,2004-01-02
9.621870040893555,2004-01-05
9.800498008728027,2004-01-06
9.95981216430664,2004-01-07
10.38466739654541,2004-01-08
9.863264083862305,2004-01-09
10.090169906616211,2004-01-12
10.114309310913086,2004-01-13
9.655662536621094,2004-01-14
9.30323314666748,2004-01-15
9.61704158782959,2004-01-16
9.810157775878906,2004-01-20
7.772810459136963,2004-01-21
7.850057125091553,2004-01-22
7.763154029846191,2004-01-23
7.845226287841797,2004-01-26
7.970747470855713,2004-01-27
7.9900593757629395,2004-01-28
7.932129383087158,2004-01-29
7.869364261627197,2004-01-30
7.772810459136963,2004-02-02
7.869364261627197,2004-02-03
7.772810459136963,2004-02-04
8.130069732666016,2004-02-05
8.36180591583252,2004-02-06
8.038337707519531,2004-02-09
8.014201164245605,2004-02-10
8.208013534545898,2004-02-11
8.188633918762207,2004-02-12
8.503580093383789,2004-02-13
8.358219146728516,2004-02-17
8.367908477783203,2004-02-18
8.629562377929688,2004-02-19
8.479351043701172,2004-02-20
8.048117637634277,2004-02-23
8.091728210449219,2004-02-24
8.188633918762207,2004-02-25
8.38729476928711,2004-02-26
8.382447242736816,2004-02-27
8.421210289001465,2004-03-01
8.1062650680542,2004-03-02
8.077192306518555,2004-03-03
8.03842830657959,2004-03-04
7.946363925933838,2004-03-05
7.728328227996826,2004-03-08
7.592655181884766,2004-03-09
7.57811975479126,2004-03-10
7.447292327880859,2004-03-11
7.655642509460449,2004-03-12
7.534515380859375,2004-03-15
7.655642509460449,2004-03-16
7.8349199295043945,2004-03-17
7.8010053634643555,2004-03-18
7.72348165512085,2004-03-19
7.471523284912109,2004-03-22
7.413379669189453,2004-03-23
7.621730327606201,2004-03-24
7.742860317230225,2004-03-25
7.7525529861450195,2004-03-26
7.917292594909668,2004-03-29
7.956056118011475,2004-03-30
7.815539836883545,2004-03-31
7.868842124938965,2004-04-01
7.805852890014648,2004-04-02
7.587808132171631,2004-04-05
7.553894519805908,2004-04-06
7.258325576782227,2004-04-07
7.364927768707275,2004-04-08
7.340695858001709,2004-04-12
7.471523284912109,2004-04-13
7.413379669189453,2004-04-14
7.331009864807129,2004-04-15
7.234102725982666,2004-04-16
7.16626501083374,2004-04-19
7.03544282913208,2004-04-20
6.701114177703857,2004-04-21
6.153587341308594,2004-04-22
6.168125152587891,2004-04-23
6.085753917694092,2004-04-26
6.076062202453613,2004-04-27
6.221423625946045,2004-04-28
6.139054775238037,2004-04-29
6.061528205871582,2004-04-30
6.00822639465332,2004-05-03
5.954929351806641,2004-05-04
5.925715446472168,2004-05-05
5.711474895477295,2004-05-06
5.862415790557861,2004-05-07
5.838070392608643,2004-05-10
6.037703514099121,2004-05-11
5.9938859939575195,2004-05-12
6.0036211013793945,2004-05-13
5.842939853668213,2004-05-14
5.745556354522705,2004-05-17
5.862415790557861,2004-05-18
5.881893157958984,2004-05-19
5.872154235839844,2004-05-20
5.9403228759765625,2004-05-21
6.101003646850586,2004-05-24
6.334722995758057,2004-05-25
6.495400428771973,2004-05-26
6.251945972442627,2004-05-27
5.989013195037842,2004-05-28
6.174042224884033,2004-06-01
5.945192337036133,2004-06-02
6.135087013244629,2004-06-03
6.237337112426758,2004-06-04
6.354198932647705,2004-06-07
6.368804454803467,2004-06-08
6.349328517913818,2004-06-09
6.607388973236084,2004-06-10
6.626867771148682,2004-06-14
6.768074035644531,2004-06-15
