CTRA,Date
0.8825575709342957,1991-03-05
0.8895620703697205,1991-03-06
0.8755533695220947,1991-03-07
0.8825575709342957,1991-03-08
0.8825575709342957,1991-03-11
0.8965662121772766,1991-03-12
0.9035711884498596,1991-03-13
0.9035711884498596,1991-03-14
0.8965662121772766,1991-03-15
0.8965662121772766,1991-03-18
0.8895620703697205,1991-03-19
0.8895620703697205,1991-03-20
0.8825575709342957,1991-03-21
0.8825575709342957,1991-03-22
0.8825575709342957,1991-03-25
0.8685489296913147,1991-03-26
0.8475358486175537,1991-03-27
0.8405311703681946,1991-03-28
0.8475358486175537,1991-04-01
0.8475358486175537,1991-04-02
0.8475358486175537,1991-04-03
0.8685489296913147,1991-04-04
0.8965662121772766,1991-04-05
0.8965662121772766,1991-04-08
0.9105760455131531,1991-04-09
0.9245840311050415,1991-04-10
0.9245840311050415,1991-04-11
0.9245840311050415,1991-04-12
0.9385936856269836,1991-04-15
0.9666104912757874,1991-04-16
1.0016326904296875,1991-04-17
1.0086368322372437,1991-04-18
0.952601969242096,1991-04-19
0.9455977082252502,1991-04-22
0.9315890669822693,1991-04-23
0.9315890669822693,1991-04-24
0.9105760455131531,1991-04-25
0.8895620703697205,1991-04-26
0.8895620703697205,1991-04-29
0.8895620703697205,1991-04-30
0.9175794124603271,1991-05-01
0.9105760455131531,1991-05-02
0.9035711884498596,1991-05-03
0.9105760455131531,1991-05-06
0.9245840311050415,1991-05-07
0.9035711884498596,1991-05-08
0.9058177471160889,1991-05-09
0.9058177471160889,1991-05-10
0.9058177471160889,1991-05-13
0.8987957239151001,1991-05-14
0.9128392934799194,1991-05-15
0.9268832206726074,1991-05-16
0.9268832206726074,1991-05-17
0.9128392934799194,1991-05-20
0.8987957239151001,1991-05-21
0.8847522735595703,1991-05-22
0.8707088828086853,1991-05-23
0.8847522735595703,1991-05-24
0.8987957239151001,1991-05-28
0.9058177471160889,1991-05-29
0.8917744159698486,1991-05-30
0.9268832206726074,1991-05-31
0.9268832206726074,1991-06-03
0.9268832206726074,1991-06-04
0.9268832206726074,1991-06-05
0.9268832206726074,1991-06-06
0.9268832206726074,1991-06-07
0.9268832206726074,1991-06-10
0.9198606014251709,1991-06-11
0.9128392934799194,1991-06-12
0.9128392934799194,1991-06-13
0.9268832206726074,1991-06-14
0.9128392934799194,1991-06-17
0.9268832206726074,1991-06-18
0.9198606014251709,1991-06-19
0.9128392934799194,1991-06-20
0.9198606014251709,1991-06-21
0.8987957239151001,1991-06-24
0.8707088828086853,1991-06-25
0.8285775780677795,1991-06-26
0.8355990052223206,1991-06-27
0.8355990052223206,1991-06-28
0.8285775780677795,1991-07-01
0.8285775780677795,1991-07-02
0.8215558528900146,1991-07-03
0.8215558528900146,1991-07-05
0.8285775780677795,1991-07-08
0.8285775780677795,1991-07-09
0.8426209688186646,1991-07-10
0.8987957239151001,1991-07-11
0.8847522735595703,1991-07-12
0.9128392934799194,1991-07-15
0.9339050054550171,1991-07-16
0.9479488134384155,1991-07-17
0.9268832206726074,1991-07-18
0.9128392934799194,1991-07-19
0.9128392934799194,1991-07-22
0.8917744159698486,1991-07-23
0.9058177471160889,1991-07-24
0.9128392934799194,1991-07-25
0.9058177471160889,1991-07-26
0.9198606014251709,1991-07-29
0.9128392934799194,1991-07-30
0.9339050054550171,1991-07-31
0.9128392934799194,1991-08-01
0.9128392934799194,1991-08-02
0.9198606014251709,1991-08-05
0.9128392934799194,1991-08-06
0.9268832206726074,1991-08-07
0.9128392934799194,1991-08-08
0.9080528616905212,1991-08-09
0.9150916337966919,1991-08-12
0.9221307635307312,1991-08-13
0.9150916337966919,1991-08-14
0.9150916337966919,1991-08-15
0.9150916337966919,1991-08-16
0.9221307635307312,1991-08-19
0.9291700124740601,1991-08-20
0.9573271870613098,1991-08-21
0.9573271870613098,1991-08-22
0.9502879977226257,1991-08-23
0.9502879977226257,1991-08-26
0.9573271870613098,1991-08-27
0.9643658995628357,1991-08-28
0.9714052677154541,1991-08-29
0.985482931137085,1991-08-30
0.9784448146820068,1991-09-03
0.9784448146820068,1991-09-04
0.9784448146820068,1991-09-05
0.985482931137085,1991-09-06
0.985482931137085,1991-09-09
0.9784448146820068,1991-09-10
0.9714052677154541,1991-09-11
0.9714052677154541,1991-09-12
0.9573271870613098,1991-09-13
0.9221307635307312,1991-09-16
0.9221307635307312,1991-09-17
0.9221307635307312,1991-09-18
0.9150916337966919,1991-09-19
0.9080528616905212,1991-09-20
0.9150916337966919,1991-09-23
0.9291700124740601,1991-09-24
0.9362097382545471,1991-09-25
0.9291700124740601,1991-09-26
0.9221307635307312,1991-09-27
0.9362097382545471,1991-09-30
0.9362097382545471,1991-10-01
0.9362097382545471,1991-10-02
0.9291700124740601,1991-10-03
0.9150916337966919,1991-10-04
0.8939745426177979,1991-10-07
0.8939745426177979,1991-10-08
0.8869351744651794,1991-10-09
0.9080528616905212,1991-10-10
0.901013195514679,1991-10-11
0.9150916337966919,1991-10-14
0.9221307635307312,1991-10-15
0.9291700124740601,1991-10-16
0.9150916337966919,1991-10-17
0.9432483315467834,1991-10-18
0.9150916337966919,1991-10-21
0.9221307635307312,1991-10-22
0.8869351744651794,1991-10-23
0.8447005152702332,1991-10-24
0.8587784171104431,1991-10-25
0.879895806312561,1991-10-28
0.8869351744651794,1991-10-29
0.8939745426177979,1991-10-30
0.8728569149971008,1991-10-31
0.8939745426177979,1991-11-01
0.8587784171104431,1991-11-04
0.879895806312561,1991-11-05
0.879895806312561,1991-11-06
0.879895806312561,1991-11-07
0.8750969171524048,1991-11-08
0.8750969171524048,1991-11-11
0.8750969171524048,1991-11-12
0.8750969171524048,1991-11-13
0.8750969171524048,1991-11-14
0.8609825968742371,1991-11-15
0.8398107290267944,1991-11-18
0.7904101014137268,1991-11-19
0.8186387419700623,1991-11-20
0.8045244812965393,1991-11-21
0.7904101014137268,1991-11-22
0.7762952446937561,1991-11-25
0.7480668425559998,1991-11-26
0.7339521646499634,1991-11-27
0.7480668425559998,1991-11-29
0.7268950939178467,1991-12-02
0.6774944067001343,1991-12-03
0.6633802056312561,1991-12-04
0.6492654085159302,1991-12-05
0.6774944067001343,1991-12-06
0.691608726978302,1991-12-09
0.691608726978302,1991-12-10
0.6845518350601196,1991-12-11
0.691608726978302,1991-12-12
0.6986663341522217,1991-12-13
0.7268950939178467,1991-12-16
0.7339521646499634,1991-12-17
0.7410092353820801,1991-12-18
0.7339521646499634,1991-12-19
0.705723226070404,1991-12-20
0.6986663341522217,1991-12-23
0.705723226070404,1991-12-24
0.6774944067001343,1991-12-26
0.6633802056312561,1991-12-27
0.7127799987792969,1991-12-30
0.691608726978302,1991-12-31
0.7127799987792969,1992-01-02
0.691608726978302,1992-01-03
0.6986663341522217,1992-01-06
0.6704370975494385,1992-01-07
0.6704370975494385,1992-01-08
0.6633802056312561,1992-01-09
0.6210364699363708,1992-01-10
0.5928073525428772,1992-01-13
0.6069218516349792,1992-01-14
0.656322717666626,1992-01-15
0.6492654085159302,1992-01-16
0.6704370975494385,1992-01-17
0.6845518350601196,1992-01-20
0.6845518350601196,1992-01-21
0.6986663341522217,1992-01-22
0.691608726978302,1992-01-23
0.6704370975494385,1992-01-24
0.6422083377838135,1992-01-27
0.6422083377838135,1992-01-28
0.6422083377838135,1992-01-29
0.6422083377838135,1992-01-30
0.6210364699363708,1992-01-31
0.6139792203903198,1992-02-03
0.5928073525428772,1992-02-04
0.6139792203903198,1992-02-05
0.6210364699363708,1992-02-06
0.6210364699363708,1992-02-07
0.6210364699363708,1992-02-10
0.6492654085159302,1992-02-11
0.6704370975494385,1992-02-12
0.656322717666626,1992-02-13
0.6373440623283386,1992-02-14
0.6444258093833923,1992-02-18
0.6302621960639954,1992-02-19
0.6231805682182312,1992-02-20
0.6019361019134521,1992-02-21
0.6019361019134521,1992-02-24
0.5877723097801208,1992-02-25
0.5948539972305298,1992-02-26
0.5948539972305298,1992-02-27
0.5948539972305298,1992-02-28
0.5877723097801208,1992-03-02
0.5948539972305298,1992-03-03
0.5877723097801208,1992-03-04
0.5948539972305298,1992-03-05
0.6160990595817566,1992-03-06
0.6444258093833923,1992-03-09
0.6515069007873535,1992-03-10
0.6515069007873535,1992-03-11
0.6585885286331177,1992-03-12
0.6656704545021057,1992-03-13
0.6656704545021057,1992-03-16
0.6939963698387146,1992-03-17
0.6656704545021057,1992-03-18
0.6727516651153564,1992-03-19
0.6515069007873535,1992-03-20
0.6585885286331177,1992-03-23
0.6585885286331177,1992-03-24
0.6798332929611206,1992-03-25
0.6798332929611206,1992-03-26
0.6798332929611206,1992-03-27
0.6798332929611206,1992-03-30
0.6656704545021057,1992-03-31
0.6727516651153564,1992-04-01
0.6656704545021057,1992-04-02
0.6656704545021057,1992-04-03
0.6727516651153564,1992-04-06
0.6585885286331177,1992-04-07
0.6231805682182312,1992-04-08
0.6585885286331177,1992-04-09
0.6515069007873535,1992-04-10
0.6444258093833923,1992-04-13
0.6515069007873535,1992-04-14
0.6515069007873535,1992-04-15
0.6373440623283386,1992-04-16
0.6585885286331177,1992-04-20
0.6444258093833923,1992-04-21
0.6515069007873535,1992-04-22
0.6515069007873535,1992-04-23
0.7081599235534668,1992-04-24
0.7435675859451294,1992-04-27
0.7081599235534668,1992-04-28
0.7081599235534668,1992-04-29
0.7294050455093384,1992-04-30
0.73648601770401,1992-05-01
0.73648601770401,1992-05-04
0.73648601770401,1992-05-05
0.73648601770401,1992-05-06
0.7081599235534668,1992-05-07
0.7081599235534668,1992-05-08
0.7104328274726868,1992-05-11
0.7104328274726868,1992-05-12
0.7246416807174683,1992-05-13
0.7530590295791626,1992-05-14
0.7601631879806519,1992-05-15
0.7601631879806519,1992-05-18
0.7601631879806519,1992-05-19
0.7814761400222778,1992-05-20
0.7814761400222778,1992-05-21
0.7814761400222778,1992-05-22
0.7885806560516357,1992-05-26
0.7885806560516357,1992-05-27
0.7814761400222778,1992-05-28
0.7743723392486572,1992-05-29
0.7956851720809937,1992-06-01
0.8169984221458435,1992-06-02
0.8241018652915955,1992-06-03
0.8241018652915955,1992-06-04
0.8098934292793274,1992-06-05
0.8241018652915955,1992-06-08
0.7743723392486572,1992-06-09
0.7885806560516357,1992-06-10
0.7956851720809937,1992-06-11
0.7956851720809937,1992-06-12
0.7530590295791626,1992-06-15
0.7246416807174683,1992-06-16
0.7104328274726868,1992-06-17
0.7175368070602417,1992-06-18
0.7175368070602417,1992-06-19
0.7175368070602417,1992-06-22
0.69622403383255,1992-06-23
0.6820154786109924,1992-06-24
0.6891202330589294,1992-06-25
0.6891202330589294,1992-06-26
0.6820154786109924,1992-06-29
0.6607027649879456,1992-06-30
0.6749109625816345,1992-07-01
0.7033290266990662,1992-07-02
0.7104328274726868,1992-07-06
0.7104328274726868,1992-07-07
0.7104328274726868,1992-07-08
0.7317460775375366,1992-07-09
0.7388499975204468,1992-07-10
0.7601631879806519,1992-07-13
0.7956851720809937,1992-07-14
0.8525197505950928,1992-07-15
0.845414936542511,1992-07-16
0.845414936542511,1992-07-17
0.8525197505950928,1992-07-20
0.8241018652915955,1992-07-21
0.8383107781410217,1992-07-22
0.8738324046134949,1992-07-23
0.9093542695045471,1992-07-24
0.8880406618118286,1992-07-27
0.9093542695045471,1992-07-28
0.9022500514984131,1992-07-29
0.9022500514984131,1992-07-30
0.9022500514984131,1992-07-31
0.9022500514984131,1992-08-03
0.8951455354690552,1992-08-04
0.8809372186660767,1992-08-05
0.8525197505950928,1992-08-06
0.8809372186660767,1992-08-07
0.8809372186660767,1992-08-10
0.8760932087898254,1992-08-11
0.8832159638404846,1992-08-12
0.8760932087898254,1992-08-13
0.8832159638404846,1992-08-14
0.8547248840332031,1992-08-17
0.8760932087898254,1992-08-18
0.8689702153205872,1992-08-19
0.8689702153205872,1992-08-20
0.8618479371070862,1992-08-21
0.8547248840332031,1992-08-24
0.8547248840332031,1992-08-25
0.8618479371070862,1992-08-26
0.8832159638404846,1992-08-27
0.9117060303688049,1992-08-28
0.9758107662200928,1992-08-31
0.9544429183006287,1992-09-01
0.9615654945373535,1992-09-02
0.9615654945373535,1992-09-03
0.9615654945373535,1992-09-04
0.9615654945373535,1992-09-08
0.9544429183006287,1992-09-09
0.9686886072158813,1992-09-10
0.9758107662200928,1992-09-11
0.9686886072158813,1992-09-14
0.9758107662200928,1992-09-15
0.9829332828521729,1992-09-16
1.0256695747375488,1992-09-17
1.0470384359359741,1992-09-18
1.0826513767242432,1992-09-21
1.0755293369293213,1992-09-22
1.0826513767242432,1992-09-23
1.089774250984192,1992-09-24
1.1111423969268799,1992-09-25
1.1111423969268799,1992-09-28
1.1253879070281982,1992-09-29
1.1253879070281982,1992-09-30
1.0968971252441406,1992-10-01
1.0612832307815552,1992-10-02
1.0256695747375488,1992-10-05
1.011425495147705,1992-10-06
1.0327928066253662,1992-10-07
1.0612832307815552,1992-10-08
1.0399154424667358,1992-10-09
1.0399154424667358,1992-10-12
1.011425495147705,1992-10-13
1.0256695747375488,1992-10-14
1.0185470581054688,1992-10-15
1.0256695747375488,1992-10-16
1.0185470581054688,1992-10-19
1.0541613101959229,1992-10-20
1.0256695747375488,1992-10-21
0.9971790313720703,1992-10-22
0.9829332828521729,1992-10-23
0.9544429183006287,1992-10-26
0.9615654945373535,1992-10-27
0.9900570511817932,1992-10-28
1.0043017864227295,1992-10-29
1.0327928066253662,1992-10-30
1.0256695747375488,1992-11-02
1.0327928066253662,1992-11-03
1.0541613101959229,1992-11-04
0.9900570511817932,1992-11-05
1.0043017864227295,1992-11-06
1.013725757598877,1992-11-09
1.013725757598877,1992-11-10
0.9994471073150635,1992-11-11
0.9994471073150635,1992-11-12
1.013725757598877,1992-11-13
0.985168993473053,1992-11-16
0.9994471073150635,1992-11-17
0.9923087954521179,1992-11-18
0.9708918333053589,1992-11-19
0.9566137194633484,1992-11-20
0.9280585050582886,1992-11-23
0.9209190607070923,1992-11-24
0.9209190607070923,1992-11-25
0.913779616355896,1992-11-27
0.8780858516693115,1992-11-30
0.8566688895225525,1992-12-01
0.8281131982803345,1992-12-02
0.8709466457366943,1992-12-03
0.8852247595787048,1992-12-04
0.8852247595787048,1992-12-07
0.8780858516693115,1992-12-08
0.9066413044929504,1992-12-09
0.9280585050582886,1992-12-10
0.9351966977119446,1992-12-11
0.9351966977119446,1992-12-14
0.913779616355896,1992-12-15
0.9351966977119446,1992-12-16
0.9494748711585999,1992-12-17
0.9708918333053589,1992-12-18
0.9708918333053589,1992-12-21
0.985168993473053,1992-12-22
1.006585955619812,1992-12-23
1.020863652229309,1992-12-24
0.9923087954521179,1992-12-28
1.013725757598877,1992-12-29
1.028002381324768,1992-12-30
1.020863652229309,1992-12-31
0.9708918333053589,1993-01-04
0.9351966977119446,1993-01-05
0.913779616355896,1993-01-06
0.913779616355896,1993-01-07
0.913779616355896,1993-01-08
0.9066413044929504,1993-01-11
0.8995019793510437,1993-01-12
0.913779616355896,1993-01-13
0.9066413044929504,1993-01-14
0.9066413044929504,1993-01-15
0.913779616355896,1993-01-18
0.9066413044929504,1993-01-19
0.9280585050582886,1993-01-20
0.9494748711585999,1993-01-21
0.9209190607070923,1993-01-22
0.9708918333053589,1993-01-25
0.9566137194633484,1993-01-26
0.9637525677680969,1993-01-27
0.9566137194633484,1993-01-28
0.9994471073150635,1993-01-29
1.006585955619812,1993-02-01
1.028002381324768,1993-02-02
1.028002381324768,1993-02-03
1.042280673980713,1993-02-04
1.0351418256759644,1993-02-05
1.028002381324768,1993-02-08
1.020863652229309,1993-02-09
1.013725757598877,1993-02-10
1.0851136445999146,1993-02-11
1.0587877035140991,1993-02-12
1.037325382232666,1993-02-16
1.0230169296264648,1993-02-17
1.051633358001709,1993-02-18
1.094557523727417,1993-02-19
1.1231732368469238,1993-02-22
1.094557523727417,1993-02-23
1.0730955600738525,1993-02-24
1.094557523727417,1993-02-25
1.1017109155654907,1993-02-26
1.094557523727417,1993-03-01
1.1446350812911987,1993-03-02
1.1589432954788208,1993-03-03
1.1732499599456787,1993-03-04
1.1446350812911987,1993-03-05
1.13748037815094,1993-03-08
1.1589432954788208,1993-03-09
1.1517895460128784,1993-03-10
1.1446350812911987,1993-03-11
1.1231732368469238,1993-03-12
1.13748037815094,1993-03-15
1.130326271057129,1993-03-16
1.1231732368469238,1993-03-17
1.1446350812911987,1993-03-18
1.1446350812911987,1993-03-19
1.1660974025726318,1993-03-22
1.1660974025726318,1993-03-23
1.130326271057129,1993-03-24
1.1947120428085327,1993-03-25
1.2805594205856323,1993-03-26
1.3091765642166138,1993-03-29
1.3592541217803955,1993-03-30
1.3449455499649048,1993-03-31
1.3664077520370483,1993-04-01
1.3664077520370483,1993-04-02
1.3735616207122803,1993-04-05
1.3735616207122803,1993-04-06
1.3807159662246704,1993-04-07
1.3664077520370483,1993-04-08
1.3521003723144531,1993-04-12
1.3449455499649048,1993-04-13
1.3449455499649048,1993-04-14
1.3306386470794678,1993-04-15
1.2948689460754395,1993-04-16
1.3592541217803955,1993-04-19
1.3592541217803955,1993-04-20
1.3592541217803955,1993-04-21
1.3449455499649048,1993-04-22
1.2948689460754395,1993-04-23
1.287713885307312,1993-04-26
1.2805594205856323,1993-04-27
1.302021861076355,1993-04-28
1.3377925157546997,1993-04-29
1.3878692388534546,1993-04-30
1.3449455499649048,1993-05-03
1.3163306713104248,1993-05-04
1.3449455499649048,1993-05-05
1.3234840631484985,1993-05-06
1.3234840631484985,1993-05-07
1.2899450063705444,1993-05-10
1.3329439163208008,1993-05-11
1.3257770538330078,1993-05-12
1.3186113834381104,1993-05-13
1.3616093397140503,1993-05-14
1.3401100635528564,1993-05-17
1.3687752485275269,1993-05-18
1.3186113834381104,1993-05-19
1.311444640159607,1993-05-20
1.2971123456954956,1993-05-21
1.275612235069275,1993-05-24
1.2899450063705444,1993-05-25
1.3186113834381104,1993-05-26
1.3472756147384644,1993-05-27
1.3687752485275269,1993-05-28
1.418939232826233,1993-06-01
1.4762707948684692,1993-06-02
1.4762707948684692,1993-06-03
1.454771637916565,1993-06-04
1.483437180519104,1993-06-07
1.4619386196136475,1993-06-08
1.418939232826233,1993-06-09
1.4261058568954468,1993-06-10
1.418939232826233,1993-06-11
1.3401100635528564,1993-06-14
1.3257770538330078,1993-06-15
1.3042776584625244,1993-06-16
1.3401100635528564,1993-06-17
1.3257770538330078,1993-06-18
1.3329439163208008,1993-06-21
1.3472756147384644,1993-06-22
1.354442834854126,1993-06-23
1.3472756147384644,1993-06-24
1.354442834854126,1993-06-25
1.3472756147384644,1993-06-28
1.3687752485275269,1993-06-29
1.3902740478515625,1993-06-30
1.3902740478515625,1993-07-01
1.3831079006195068,1993-07-02
1.3616093397140503,1993-07-06
1.3472756147384644,1993-07-07
1.3401100635528564,1993-07-08
1.3472756147384644,1993-07-09
1.3401100635528564,1993-07-12
1.3401100635528564,1993-07-13
1.3329439163208008,1993-07-14
1.3042776584625244,1993-07-15
1.2899450063705444,1993-07-16
1.2541139125823975,1993-07-19
1.2541139125823975,1993-07-20
1.275612235069275,1993-07-21
1.239781141281128,1993-07-22
1.239781141281128,1993-07-23
1.2326143980026245,1993-07-26
1.2039486169815063,1993-07-27
1.2612793445587158,1993-07-28
1.275612235069275,1993-07-29
1.3186113834381104,1993-07-30
