INFY,Date
0.5988818407058716,1999-07-01
0.5924281477928162,1999-07-02
0.6085617542266846,1999-07-06
0.6143707036972046,1999-07-07
0.6814865469932556,1999-07-08
0.7021374702453613,1999-07-09
0.7331141829490662,1999-07-12
0.7860322594642639,1999-07-13
0.9009041786193848,1999-07-14
1.011904239654541,1999-07-15
1.143554925918579,1999-07-16
0.9422061443328857,1999-07-19
0.8854160308837891,1999-07-20
0.7640906572341919,1999-07-21
0.7847419381141663,1999-07-22
0.7744162082672119,1999-07-23
0.7615098357200623,1999-07-26
0.822172224521637,1999-07-27
0.8854160308837891,1999-07-28
0.8544394969940186,1999-07-29
0.8441137075424194,1999-07-30
0.8583112955093384,1999-08-02
0.8602477312088013,1999-08-03
0.8544394969940186,1999-08-04
0.8776717782020569,1999-08-05
0.8454045653343201,1999-08-06
0.8441137075424194,1999-08-09
0.8570205569267273,1999-08-10
0.8957416415214539,1999-08-11
0.9267182350158691,1999-08-12
0.9706017374992371,1999-08-13
1.0015782117843628,1999-08-16
0.9912528991699219,1999-08-17
0.9783458113670349,1999-08-18
0.9576951861381531,1999-08-19
0.9912528991699219,1999-08-20
1.0144851207733154,1999-08-23
1.0609501600265503,1999-08-24
0.9654392004013062,1999-08-25
1.011904239654541,1999-08-26
1.0377179384231567,1999-08-27
1.0196480751037598,1999-08-30
1.024165391921997,1999-08-31
1.042880654335022,1999-09-01
1.018357515335083,1999-09-02
1.0519155263900757,1999-09-03
1.1170954704284668,1999-09-07
1.1125779151916504,1999-09-08
1.0841829776763916,1999-09-09
1.115159511566162,1999-09-10
1.0738571882247925,1999-09-13
1.0519155263900757,1999-09-14
1.0932176113128662,1999-09-15
1.1138687133789062,1999-09-16
1.1964730024337769,1999-09-17
1.3565186262130737,1999-09-20
1.313926100730896,1999-09-21
1.3010190725326538,1999-09-22
1.2726235389709473,1999-09-23
1.2416473627090454,1999-09-24
1.2339036464691162,1999-09-27
1.3449023962020874,1999-09-28
1.35329270362854,1999-09-29
1.4765536785125732,1999-09-30
1.3997567892074585,1999-10-01
1.461065649986267,1999-10-04
1.4972048997879028,1999-10-05
1.7062972784042358,1999-10-06
1.6211107969284058,1999-10-07
1.7966454029083252,1999-10-08
1.7656688690185547,1999-10-11
1.7450180053710938,1999-10-12
1.6507974863052368,1999-10-13
1.6004607677459717,1999-10-14
1.579809308052063,1999-10-15
1.5591580867767334,1999-10-18
1.6004607677459717,1999-10-19
1.5488324165344238,1999-10-20
1.5126935243606567,1999-10-21
1.5062397718429565,1999-10-22
1.6559598445892334,1999-10-25
1.6779019832611084,1999-10-26
1.5849727392196655,1999-10-27
1.5230196714401245,1999-10-28
1.5591580867767334,1999-10-29
1.527536153793335,1999-11-01
1.4972048997879028,1999-11-02
1.5539954900741577,1999-11-03
1.5565770864486694,1999-11-04
1.6056236028671265,1999-11-05
1.6729322671890259,1999-11-08
1.742638111114502,1999-11-09
1.8484867811203003,1999-11-10
1.8588138818740845,1999-11-11
1.8484867811203003,1999-11-12
1.9543360471725464,1999-11-15
1.9027022123336792,1999-11-16
2.1118199825286865,1999-11-17
2.1686158180236816,1999-11-18
2.359661340713501,1999-11-19
2.3764419555664062,1999-11-22
2.3080267906188965,1999-11-23
2.1899149417877197,1999-11-24
2.2641379833221436,1999-11-26
2.2551023960113525,1999-11-29
2.1273090839385986,1999-11-30
2.1841065883636475,1999-12-01
2.2538113594055176,1999-12-02
2.3338444232940674,1999-12-03
2.6062111854553223,1999-12-06
2.994755744934082,1999-12-07
2.746913433074951,1999-12-08
2.746913433074951,1999-12-09
2.7882211208343506,1999-12-10
2.7262611389160156,1999-12-13
2.5945937633514404,1999-12-14
2.4835829734802246,1999-12-15
2.5816867351531982,1999-12-16
2.684953451156616,1999-12-17
2.932795763015747,1999-12-20
3.2638964653015137,1999-12-21
3.5833802223205566,1999-12-22
3.4814040660858154,1999-12-23
3.1083500385284424,1999-12-27
3.2555060386657715,1999-12-28
3.500767707824707,1999-12-29
3.376844644546509,1999-12-30
3.407825231552124,1999-12-31
3.8118600845336914,2000-01-03
3.841548204421997,2000-01-04
3.8105697631835938,2000-01-05
3.407825231552124,2000-01-06
3.6453404426574707,2000-01-07
3.6969735622406006,2000-01-10
3.480112314224243,2000-01-11
3.418152332305908,2000-01-12
3.283905506134033,2000-01-13
3.0786616802215576,2000-01-14
3.1832172870635986,2000-01-18
3.1367483139038086,2000-01-19
3.05413556098938,2000-01-20
3.1341662406921387,2000-01-21
3.283905506134033,2000-01-24
3.2322707176208496,2000-01-25
3.3458645343780518,2000-01-26
3.600160598754883,2000-01-27
3.4904398918151855,2000-01-28
3.35490083694458,2000-01-31
3.3148841857910156,2000-02-01
3.464623212814331,2000-02-02
3.614361047744751,2000-02-03
3.924161195755005,2000-02-04
4.232028007507324,2000-02-07
4.233964920043945,2000-02-08
4.605727195739746,2000-02-09
5.4576849937438965,2000-02-10
6.919562816619873,2000-02-11
5.607421398162842,2000-02-14
5.101412296295166,2000-02-15
5.989511489868164,2000-02-16
6.157323360443115,2000-02-17
6.051472187042236,2000-02-18
5.824282169342041,2000-02-22
5.868171215057373,2000-02-23
5.726179122924805,2000-02-24
5.638401031494141,2000-02-25
5.535135746002197,2000-02-28
5.581605911254883,2000-02-29
5.8449387550354,2000-03-01
6.242516994476318,2000-03-02
6.784669399261475,2000-03-03
7.125452995300293,2000-03-06
6.918918132781982,2000-03-07
7.022186279296875,2000-03-08
7.022186279296875,2000-03-09
6.815650463104248,2000-03-10
6.134087085723877,2000-03-13
5.847517490386963,2000-03-14
5.555788040161133,2000-03-15
5.307947158813477,2000-03-16
6.027915954589844,2000-03-17
6.165065765380859,2000-03-20
5.886244297027588,2000-03-21
6.134087085723877,2000-03-22
5.679710865020752,2000-03-23
5.5093183517456055,2000-03-24
5.297619819641113,2000-03-27
5.597095012664795,2000-03-28
5.1633734703063965,2000-03-29
4.605727195739746,2000-03-30
3.986123561859131,2000-03-31
3.3152074813842773,2000-04-03
3.474949359893799,2000-04-04
4.068737983703613,2000-04-05
5.122066020965576,2000-04-06
5.718109607696533,2000-04-07
5.004599094390869,2000-04-10
4.721904754638672,2000-04-11
4.4417901039123535,2000-04-12
4.354012966156006,2000-04-13
3.570148468017578,2000-04-14
3.622105360031128,2000-04-17
4.030010223388672,2000-04-18
3.7589354515075684,2000-04-19
3.7795896530151367,2000-04-20
3.3871710300445557,2000-04-24
3.8002405166625977,2000-04-25
3.8622026443481445,2000-04-26
4.09971809387207,2000-04-27
4.192658424377441,2000-04-28
4.316579341888428,2000-05-01
3.9448165893554688,2000-05-02
3.7795896530151367,2000-05-03
4.071317672729492,2000-05-04
4.166840076446533,2000-05-05
3.921581745147705,2000-05-08
4.030010223388672,2000-05-09
4.027430534362793,2000-05-10
3.8208937644958496,2000-05-11
3.6983330249786377,2000-05-12
3.71382999420166,2000-05-15
3.9204399585723877,2000-05-16
3.7835609912872314,2000-05-17
3.657012701034546,2000-05-18
3.3522608280181885,2000-05-19
3.046217918395996,2000-05-22
2.9132118225097656,2000-05-23
2.966156482696533,2000-05-24
3.088832378387451,2000-05-25
2.851229429244995,2000-05-26
3.181807279586792,2000-05-30
3.1714770793914795,2000-05-31
3.3057734966278076,2000-06-01
3.842960834503174,2000-06-02
3.974675416946411,2000-06-05
3.8894495964050293,2000-06-06
3.853292465209961,2000-06-07
3.884284019470215,2000-06-08
3.9256041049957275,2000-06-09
3.9049434661865234,2000-06-12
3.8210091590881348,2000-06-13
3.765482187271118,2000-06-14
3.6983330249786377,2000-06-15
3.6363508701324463,2000-06-16
3.842960834503174,2000-06-19
4.000504016876221,2000-06-20
4.028911590576172,2000-06-21
3.8287582397460938,2000-06-22
3.6970438957214355,2000-06-23
3.6234371662139893,2000-06-26
3.5692014694213867,2000-06-27
3.8119709491729736,2000-06-28
3.667341470718384,2000-06-29
3.662177562713623,2000-06-30
3.7551519870758057,2000-07-03
3.657012701034546,2000-07-05
3.7396557331085205,2000-07-06
3.7396557331085205,2000-07-07
3.76031756401062,2000-07-10
3.6466808319091797,2000-07-11
3.6247284412384033,2000-07-12
3.449108839035034,2000-07-13
3.3367650508880615,2000-07-14
3.3522608280181885,2000-07-17
3.1611459255218506,2000-07-18
3.0694615840911865,2000-07-19
3.2282943725585938,2000-07-20
3.057518243789673,2000-07-21
2.685940742492676,2000-07-24
2.7582547664642334,2000-07-25
2.512904167175293,2000-07-26
2.6962718963623047,2000-07-27
2.685940742492676,2000-07-28
2.7466320991516113,2000-07-31
2.4922432899475098,2000-08-01
2.1745786666870117,2000-08-02
2.2029876708984375,2000-08-03
2.3915205001831055,2000-08-04
2.3992674350738525,2000-08-07
2.7995765209198,2000-08-08
2.6626968383789062,2000-08-09
2.560683250427246,2000-08-10
2.6368696689605713,2000-08-11
2.8383171558380127,2000-08-14
2.879638671875,2000-08-15
2.9338741302490234,2000-08-16
2.8977179527282715,2000-08-17
3.026848793029785,2000-08-18
3.4891395568847656,2000-08-21
3.181807279586792,2000-08-22
3.137901782989502,2000-08-23
3.2567031383514404,2000-08-24
3.264450788497925,2000-08-25
3.140807867050171,2000-08-28
3.026848793029785,2000-08-29
2.973904848098755,2000-08-30
3.223452568054199,2000-08-31
3.3264341354370117,2000-09-01
3.2166717052459717,2000-09-05
3.119823694229126,2000-09-06
3.2231292724609375,2000-09-07
3.2257111072540283,2000-09-08
3.2127983570098877,2000-09-11
3.2437891960144043,2000-09-12
3.274780035018921,2000-09-13
3.1301541328430176,2000-09-14
2.9338741302490234,2000-09-15
2.6781928539276123,2000-09-18
2.7789154052734375,2000-09-19
2.6936891078948975,2000-09-20
2.6962718963623047,2000-09-21
2.623957395553589,2000-09-22
2.7556722164154053,2000-09-25
2.6497843265533447,2000-09-26
2.7143497467041016,2000-09-27
2.73759388923645,2000-09-28
2.7272636890411377,2000-09-29
2.623957395553589,2000-10-02
2.4560861587524414,2000-10-03
2.4612510204315186,2000-10-04
2.49869966506958,2000-10-05
2.443173408508301,2000-10-06
2.4844961166381836,2000-10-09
2.355363130569458,2000-10-10
2.1849098205566406,2000-10-11
2.319206953048706,2000-10-12
2.4380078315734863,2000-10-13
2.422513246536255,2000-10-16
2.334702730178833,2000-10-17
2.2778844833374023,2000-10-18
2.62137508392334,2000-10-19
2.623957395553589,2000-10-20
2.4586689472198486,2000-10-23
2.590383529663086,2000-10-24
2.5361487865448,2000-10-25
2.578761339187622,2000-10-26
2.670445442199707,2000-10-27
2.6045877933502197,2000-10-30
2.840899705886841,2000-10-31
2.9700310230255127,2000-11-01
2.963573932647705,2000-11-02
2.8951337337493896,2000-11-03
2.848647117614746,2000-11-06
2.828540086746216,2000-11-07
2.782042980194092,2000-11-08
2.7794601917266846,2000-11-09
2.6425535678863525,2000-11-10
2.513396739959717,2000-11-13
2.6399717330932617,2000-11-14
2.634803533554077,2000-11-15
2.5598928928375244,2000-11-16
2.583141803741455,2000-11-17
2.598639965057373,2000-11-20
2.7665443420410156,2000-11-21
2.7174649238586426,2000-11-22
2.774294853210449,2000-11-24
2.7174649238586426,2000-11-27
2.583141803741455,2000-11-28
2.6244711875915527,2000-11-29
2.4772326946258545,2000-11-30
2.5586020946502686,2000-12-01
2.420403242111206,2000-12-04
2.748462438583374,2000-12-05
2.603806495666504,2000-12-06
2.508229970932007,2000-12-07
2.592181921005249,2000-12-08
2.862119674682617,2000-12-11
2.815624952316284,2000-12-12
2.789792060852051,2000-12-13
2.714881420135498,2000-12-14
2.5521435737609863,2000-12-15
2.4798152446746826,2000-12-18
2.4100704193115234,2000-12-19
2.2938296794891357,2000-12-20
2.1698389053344727,2000-12-21
2.0251827239990234,2000-12-22
1.964478611946106,2000-12-26
2.0251827239990234,2000-12-27
1.9321898221969604,2000-12-28
1.906359314918518,2000-12-29
1.8056151866912842,2001-01-02
2.138840675354004,2001-01-03
2.0458478927612305,2001-01-04
1.9580215215682983,2001-01-05
1.9189505577087402,2001-01-08
2.004516839981079,2001-01-09
1.9580215215682983,2001-01-10
2.0264744758605957,2001-01-11
2.0871784687042236,2001-01-12
2.3338685035705566,2001-01-16
2.336451530456543,2001-01-17
2.424278736114502,2001-01-18
2.5792675018310547,2001-01-19
2.4849820137023926,2001-01-22
2.48239803314209,2001-01-23
2.4746501445770264,2001-01-24
2.4281527996063232,2001-01-25
2.434610366821289,2001-01-26
2.521145820617676,2001-01-29
2.541811466217041,2001-01-30
2.497898578643799,2001-01-31
2.5030643939971924,2001-02-01
2.3816568851470947,2001-02-02
2.358408212661743,2001-02-05
2.3764894008636475,2001-02-06
2.236999988555908,2001-02-07
2.2641234397888184,2001-02-08
2.296412467956543,2001-02-09
2.4178199768066406,2001-02-12
2.336451530456543,2001-02-13
2.247333288192749,2001-02-14
2.236999988555908,2001-02-15
2.242812395095825,2001-02-16
2.167255163192749,2001-02-20
1.8805270195007324,2001-02-21
1.8727765083312988,2001-02-22
2.0665130615234375,2001-02-23
2.0303494930267334,2001-02-26
1.9709361791610718,2001-02-27
1.90119206905365,2001-02-28
1.867611050605774,2001-03-01
1.5085545778274536,2001-03-02
1.5705502033233643,2001-03-05
1.6325452327728271,2001-03-06
1.6338367462158203,2001-03-07
1.5085545778274536,2001-03-08
1.3793977499008179,2001-03-09
1.3690651655197144,2001-03-12
1.3496918678283691,2001-03-13
1.3638986349105835,2001-03-14
1.4672245979309082,2001-03-15
1.4672245979309082,2001-03-16
1.3948960304260254,2001-03-19
1.3277347087860107,2001-03-20
1.301903247833252,2001-03-21
1.405229091644287,2001-03-22
1.4103952646255493,2001-03-23
1.3845638036727905,2001-03-26
1.5860493183135986,2001-03-27
1.531802773475647,2001-03-28
1.4258944988250732,2001-03-29
1.35356605052948,2001-03-30
1.2812381982803345,2001-04-02
1.1882447004318237,2001-04-03
1.1559559106826782,2001-04-04
1.343233585357666,2001-04-05
1.2441054582595825,2001-04-06
1.3607990741729736,2001-04-09
1.476523518562317,2001-04-10
1.1469148397445679,2001-04-11
1.1675798892974854,2001-04-12
1.109717607498169,2001-04-16
1.124389886856079,2001-04-17
1.322568416595459,2001-04-18
1.405229091644287,2001-04-19
1.301903247833252,2001-04-20
1.2725591659545898,2001-04-23
1.3638986349105835,2001-04-24
1.4463527202606201,2001-04-25
1.3870433568954468,2001-04-26
1.3696849346160889,2001-04-27
1.5188871622085571,2001-04-30
1.5955554246902466,2001-05-01
1.530253291130066,2001-05-02
1.4517260789871216,2001-05-03
1.4990487098693848,2001-05-04
1.5498840808868408,2001-05-07
1.6449443101882935,2001-05-08
1.489956021308899,2001-05-09
1.464951515197754,2001-05-10
1.4535722732543945,2001-05-11
1.4624686241149902,2001-05-14
1.5206031799316406,2001-05-15
1.576255202293396,2001-05-16
1.597150444984436,2001-05-17
1.54129159450531,2001-05-18
1.5309474468231201,2001-05-21
1.484398603439331,2001-05-22
1.4937080144882202,2001-05-23
1.4891571998596191,2001-05-24
1.4947429895401,2001-05-25
1.4357805252075195,2001-05-29
1.3646116256713867,2001-05-30
1.4068166017532349,2001-05-31
1.3881968259811401,2001-06-01
1.3443374633789062,2001-06-04
1.4875017404556274,2001-06-05
1.448193073272705,2001-06-06
1.5309474468231201,2001-06-07
1.5257759094238281,2001-06-08
1.4626752138137817,2001-06-11
1.4575034379959106,2001-06-12
1.4647445678710938,2001-06-13
1.4498485326766968,2001-06-14
1.357577919960022,2001-06-15
1.241308569908142,2001-06-18
1.2564111948013306,2001-06-19
1.3085466623306274,2001-06-20
1.303374171257019,2001-06-21
1.3013051748275757,2001-06-22
1.2365508079528809,2001-06-25
1.307511806488037,2001-06-26
1.2868233919143677,2001-06-27
1.2810306549072266,2001-06-28
1.3447511196136475,2001-06-29
1.2847542762756348,2001-07-02
1.216482400894165,2001-07-03
1.2040693759918213,2001-07-05
1.1955872774124146,2001-07-06
1.176967740058899,2001-07-09
1.2394466400146484,2001-07-10
1.2950981855392456,2001-07-11
1.3863354921340942,2001-07-12
1.3044089078903198,2001-07-13
1.2630316019058228,2001-07-16
1.241308569908142,2001-07-17
1.2313778400421143,2001-07-18
1.2435845136642456,2001-07-19
1.17779541015625,2001-07-20
1.1732438802719116,2001-07-23
1.1430385112762451,2001-07-24
1.1606236696243286,2001-07-25
1.197862982749939,2001-07-26
1.277513861656189,2001-07-27
1.3116495609283447,2001-07-30
1.366060495376587,2001-07-31
1.4169539213180542,2001-08-01
1.4150917530059814,2001-08-02
1.3654396533966064,2001-08-03
1.3455784320831299,2001-08-06
1.3499234914779663,2001-08-07
1.3449580669403076,2001-08-08
1.3447511196136475,2001-08-09
1.3157868385314941,2001-08-10
1.2723416090011597,2001-08-13
1.2984087467193604,2001-08-14
1.2766860723495483,2001-08-15
1.241308569908142,2001-08-16
1.1924840211868286,2001-08-17
1.2195861339569092,2001-08-20
1.2729623317718506,2001-08-21
1.2036560773849487,2001-08-22
1.1784155368804932,2001-08-23
1.2168962955474854,2001-08-24
1.2599281072616577,2001-08-27
1.2204134464263916,2001-08-28
1.1668304204940796,2001-08-29
1.1099369525909424,2001-08-30
1.0861451625823975,2001-08-31
1.0085636377334595,2001-09-04
0.9827026724815369,2001-09-05
0.9651177525520325,2001-09-06
0.9723581671714783,2001-09-07
0.9930471181869507,2001-09-10
0.8978797197341919,2001-09-17
0.8740886449813843,2001-09-18
0.8068506717681885,2001-09-19
0.7149937748908997,2001-09-20
0.7034083008766174,2001-09-21
0.756164014339447,2001-09-24
0.7447851896286011,2001-09-25
0.7396132946014404,2001-09-26
0.683133602142334,2001-09-27
0.6994777321815491,2001-09-28
0.6868575215339661,2001-10-01
0.7240965366363525,2001-10-02
0.709614634513855,2001-10-03
0.7551294565200806,2001-10-04
0.7739561796188354,2001-10-05
0.7706461548805237,2001-10-08
0.7456125617027283,2001-10-09
0.8604340553283691,2001-10-10
0.9330500960350037,2001-10-11
0.9175342321395874,2001-10-12
0.917327344417572,2001-10-15
0.9723581671714783,2001-10-16
0.9800135493278503,2001-10-17
1.001943588256836,2001-10-18
1.0758006572723389,2001-10-19
1.096282958984375,2001-10-22
1.0726977586746216,2001-10-23
1.0780768394470215,2001-10-24
1.1192463636398315,2001-10-25
1.0933866500854492,2001-10-26
1.0205628871917725,2001-10-29
0.9904756546020508,2001-10-30
0.9782506823539734,2001-10-31
1.0101616382598877,2001-11-01
0.9944133162498474,2001-11-02
1.0143054723739624,2001-11-05
1.0039446353912354,2001-11-06
0.9842594265937805,2001-11-07
1.015548586845398,2001-11-08
1.0339901447296143,2001-11-09
1.025701880455017,2001-11-12
1.01969313621521,2001-11-13
1.0381348133087158,2001-11-14
1.149200201034546,2001-11-15
1.1361459493637085,2001-11-16
1.213021993637085,2001-11-19
1.1715792417526245,2001-11-20
1.1881563663482666,2001-11-21
1.2536355257034302,2001-11-23
1.3688457012176514,2001-11-26
1.3242952823638916,2001-11-27
1.2814021110534668,2001-11-28
1.2702126502990723,2001-11-29
1.1831828355789185,2001-11-30
1.2101205587387085,2001-12-03
1.280366063117981,2001-12-04
1.4107022285461426,2001-12-05
1.4069727659225464,2001-12-06
1.3928821086883545,2001-12-07
1.3155924081802368,2001-12-10
1.3365203142166138,2001-12-11
1.3479175567626953,2001-12-12
1.2596452236175537,2001-12-13
1.3261600732803345,2001-12-14
1.3715397119522095,2001-12-17
1.3676025867462158,2001-12-18
1.3303039073944092,2001-12-19
1.3124834299087524,2001-12-20
1.3365203142166138,2001-12-21
1.333412766456604,2001-12-24
1.2474192380905151,2001-12-26
1.2302205562591553,2001-12-27
1.2702126502990723,2001-12-28
1.2847175598144531,2001-12-31
1.2217247486114502,2002-01-02
1.2820239067077637,2002-01-03
1.38127863407135,2002-01-04
1.496281385421753,2002-01-07
1.559480905532837,2002-01-08
1.5522288084030151,2002-01-09
1.387494444847107,2002-01-10
1.3099974393844604,2002-01-11
1.3439799547195435,2002-01-14
1.3961976766586304,2002-01-15
1.2847175598144531,2002-01-16
1.3501967191696167,2002-01-17
1.2724919319152832,2002-01-18
1.2646180391311646,2002-01-22
1.2847175598144531,2002-01-23
1.3087537288665771,2002-01-24
1.269176721572876,2002-01-25
1.2277343273162842,2002-01-28
1.1589399576187134,2002-01-29
1.216751217842102,2002-01-30
1.3021231889724731,2002-01-31
1.2405816316604614,2002-02-01
1.1734445095062256,2002-02-04
1.1910573244094849,2002-02-05
1.240167260169983,2002-02-06
1.1753093004226685,2002-02-07
1.1964448690414429,2002-02-08
1.220481514930725,2002-02-11
1.2515634298324585,2002-02-12
1.279537558555603,2002-02-13
1.251356601715088,2002-02-14
1.1709582805633545,2002-02-15
1.0766762495040894,2002-02-19
1.1148029565811157,2002-02-20
1.1282721757888794,2002-02-21
1.1759312152862549,2002-02-22
1.2059768438339233,2002-02-25
1.1856698989868164,2002-02-26
1.1628766059875488,2002-02-27
1.1396689414978027,2002-02-28
1.1738590002059937,2002-03-01
1.2927988767623901,2002-03-04
1.308546781539917,2002-03-05
1.3012938499450684,2002-03-06
1.386665940284729,2002-03-07
1.5022903680801392,2002-03-08
1.4993895292282104,2002-03-11
1.4380549192428589,2002-03-12
1.3634580373764038,2002-03-13
1.309583067893982,2002-03-14
1.3385930061340332,2002-03-15
1.3274033069610596,2002-03-18
1.3417010307312012,2002-03-19
1.2867891788482666,2002-03-20
1.3276103734970093,2002-03-21
1.3435654640197754,2002-03-22
1.339214563369751,2002-03-25
1.3207725286483765,2002-03-26
1.3655304908752441,2002-03-27
1.3572418689727783,2002-03-28
1.3164212703704834,2002-04-01
1.308546781539917,2002-04-02
1.3240880966186523,2002-04-03
1.3881165981292725,2002-04-04
1.3752692937850952,2002-04-05
1.3035738468170166,2002-04-08
1.309583067893982,2002-04-09
1.4279013872146606,2002-04-10
1.4349462985992432,2002-04-11
1.429351568222046,2002-04-12
1.3997207880020142,2002-04-15
1.4071803092956543,2002-04-16
1.4177477359771729,2002-04-17
1.4297664165496826,2002-04-18
1.4017927646636963,2002-04-19
1.382107138633728,2002-04-22
1.3520617485046387,2002-04-23
1.317871332168579,2002-04-24
1.295077919960022,2002-04-25
1.285131812095642,2002-04-26
1.2660685777664185,2002-04-29
1.285753846168518,2002-04-30
1.2847175598144531,2002-05-01
1.2847175598144531,2002-05-02
1.306475281715393,2002-05-03
1.2588163614273071,2002-05-06
1.2324999570846558,2002-05-07
1.3344483375549316,2002-05-08
1.2865827083587646,2002-05-09
1.2671047449111938,2002-05-10
1.3199433088302612,2002-05-13
1.3781706094741821,2002-05-14
1.3647016286849976,2002-05-15
1.3864588737487793,2002-05-16
1.3881165981292725,2002-05-17
1.3157992362976074,2002-05-20
1.2976938486099243,2002-05-21
1.2549220323562622,2002-05-22
1.295825719833374,2002-05-23
1.3140966892242432,2002-05-24
1.2185865640640259,2002-05-28
1.2395570278167725,2002-05-29
1.2042598724365234,2002-05-30
1.173945665359497,2002-05-31
1.1650182008743286,2002-06-03
1.1139405965805054,2002-06-04
1.1465381383895874,2002-06-05
1.1324193477630615,2002-06-06
1.1519371271133423,2002-06-07
1.2040525674819946,2002-06-10
1.2372735738754272,2002-06-11
1.1907645463943481,2002-06-12
1.1766455173492432,2002-06-13
1.1940865516662598,2002-06-14
1.1743611097335815,2002-06-17
1.1928409337997437,2002-06-18
1.152352213859558,2002-06-19
1.1131101846694946,2002-06-20
1.1043896675109863,2002-06-21
1.0672235488891602,2002-06-24
1.0452145338058472,2002-06-25
0.9852094054222107,2002-06-26
1.0277732610702515,2002-06-27
1.06307053565979,2002-06-28
1.036909580230713,2002-07-01
1.081757664680481,2002-07-02
1.0589178800582886,2002-07-03
1.110825777053833,2002-07-05
1.1263983249664307,2002-07-08
1.143009066581726,2002-07-09
1.1407246589660645,2002-07-10
1.1650182008743286,2002-07-11
1.1814203262329102,2002-07-12
1.1315890550613403,2002-07-15
1.1257754564285278,2002-07-16
1.1401019096374512,2002-07-17
1.0904779434204102,2002-07-18
1.024659276008606,2002-07-19
1.0283966064453125,2002-07-22
1.0591260194778442,2002-07-23
1.0485365390777588,2002-07-24
1.0310959815979004,2002-07-25
1.0275661945343018,2002-07-26
1.0726215839385986,2002-07-29
1.0848724842071533,2002-07-30
1.0692998170852661,2002-07-31
1.0468754768371582,2002-08-01
1.1089576482772827,2002-08-02
1.0609943866729736,2002-08-05
1.1158092021942139,2002-08-06
1.109372854232788,2002-08-07
1.1004444360733032,2002-08-08
1.084041953086853,2002-08-09
1.0919315814971924,2002-08-12
1.0589178800582886,2002-08-13
1.081757664680481,2002-08-14
1.0890251398086548,2002-08-15
1.1149787902832031,2002-08-16
1.16605544090271,2002-08-19
1.162733554840088,2002-08-20
1.150275707244873,2002-08-21
1.1735304594039917,2002-08-22
1.1648099422454834,2002-08-23
1.1793439388275146,2002-08-26
1.1494454145431519,2002-08-27
1.1398943662643433,2002-08-28
1.1440471410751343,2002-08-29
1.1751915216445923,2002-08-30
1.1521450281143188,2002-09-03
1.1407246589660645,2002-09-04
1.1575433015823364,2002-09-05
1.1920102834701538,2002-09-06
1.1824589967727661,2002-09-09
1.2391419410705566,2002-09-10
1.226061224937439,2002-09-11
1.1969929933547974,2002-09-12
1.1886875629425049,2002-09-13
1.1963697671890259,2002-09-16
1.222116231918335,2002-09-17
1.23374342918396,2002-09-18
1.1753994226455688,2002-09-19
1.1938782930374146,2002-09-20
1.1228686571121216,2002-09-23
1.124322533607483,2002-09-24
1.1585807800292969,2002-09-25
