ADM,Date
1.3396583795547485,1981-01-02
1.325942039489746,1981-01-05
1.3350863456726074,1981-01-06
1.293936014175415,1981-01-07
1.307652473449707,1981-01-08
1.307652473449707,1981-01-09
1.3122258186340332,1981-01-12
1.3030810356140137,1981-01-13
1.3167974948883057,1981-01-14
1.325942039489746,1981-01-15
1.293936014175415,1981-01-16
1.2710752487182617,1981-01-19
1.2482142448425293,1981-01-20
1.2390692234039307,1981-01-21
1.2253531217575073,1981-01-22
1.2619309425354004,1981-01-23
1.275647521018982,1981-01-26
1.2710752487182617,1981-01-27
1.220780849456787,1981-01-28
1.2116365432739258,1981-01-29
1.1430532932281494,1981-01-30
1.074469804763794,1981-02-02
1.1110481023788452,1981-02-03
1.0973312854766846,1981-02-04
1.1247655153274536,1981-02-05
1.1156201362609863,1981-02-06
1.0927585363388062,1981-02-09
1.088186502456665,1981-02-10
1.0698976516723633,1981-02-11
1.0333198308944702,1981-02-12
1.005886435508728,1981-02-13
1.02874755859375,1981-02-17
1.0698976516723633,1981-02-18
1.0790430307388306,1981-02-19
1.0927585363388062,1981-02-20
1.083614468574524,1981-02-23
1.0973312854766846,1981-02-24
1.1064752340316772,1981-02-25
1.1156201362609863,1981-02-26
1.1384809017181396,1981-02-27
1.1430532932281494,1981-03-02
1.1064752340316772,1981-03-03
1.0653254985809326,1981-03-04
1.0561811923980713,1981-03-05
1.0424649715423584,1981-03-06
1.0378928184509277,1981-03-09
1.005886435508728,1981-03-10
0.9875972270965576,1981-03-11
1.0013147592544556,1981-03-12
1.0378928184509277,1981-03-13
1.0516090393066406,1981-03-16
0.9921702742576599,1981-03-17
1.0333198308944702,1981-03-18
1.02874755859375,1981-03-19
1.0424649715423584,1981-03-20
1.0493228435516357,1981-03-23
1.0424649715423584,1981-03-24
1.0630395412445068,1981-03-25
1.1110481023788452,1981-03-26
1.1247655153274536,1981-03-27
1.117905855178833,1981-03-30
1.1041901111602783,1981-03-31
1.0973312854766846,1981-04-01
1.0973312854766846,1981-04-02
1.0424649715423584,1981-04-03
1.0081731081008911,1981-04-06
1.0356065034866333,1981-04-07
1.02874755859375,1981-04-08
1.0013147592544556,1981-04-09
1.0150314569473267,1981-04-10
0.9533060193061829,1981-04-13
0.9464479088783264,1981-04-14
0.973881185054779,1981-04-15
1.0218896865844727,1981-04-16
1.117905855178833,1981-04-20
1.117905855178833,1981-04-21
1.1110481023788452,1981-04-22
1.165913462638855,1981-04-23
1.20020592212677,1981-04-24
1.1864897012710571,1981-04-27
1.1384809017181396,1981-04-28
1.1041901111602783,1981-04-29
1.0904730558395386,1981-04-30
1.1041901111602783,1981-05-01
1.0973312854766846,1981-05-04
1.0767570734024048,1981-05-05
1.0767570734024048,1981-05-06
1.0767570734024048,1981-05-07
1.0904730558395386,1981-05-08
1.083614468574524,1981-05-11
1.1041901111602783,1981-05-12
1.1041901111602783,1981-05-13
1.1384809017181396,1981-05-14
1.152198076248169,1981-05-15
1.1384809017181396,1981-05-18
1.1110481023788452,1981-05-19
1.083614468574524,1981-05-20
1.083614468574524,1981-05-21
1.0767570734024048,1981-05-22
1.0698976516723633,1981-05-26
1.0698976516723633,1981-05-27
1.0698976516723633,1981-05-28
1.0630395412445068,1981-05-29
1.0698976516723633,1981-06-01
1.0698976516723633,1981-06-02
1.0493228435516357,1981-06-03
1.0561811923980713,1981-06-04
1.0561811923980713,1981-06-05
1.0767570734024048,1981-06-08
1.0424649715423584,1981-06-09
1.0218896865844727,1981-06-10
1.0424649715423584,1981-06-11
1.0630395412445068,1981-06-12
1.0356065034866333,1981-06-15
1.0013147592544556,1981-06-16
1.0013147592544556,1981-06-17
0.973881185054779,1981-06-18
1.0150314569473267,1981-06-19
1.0356065034866333,1981-06-22
1.0424649715423584,1981-06-23
1.0150314569473267,1981-06-24
1.0081731081008911,1981-06-25
0.973881185054779,1981-06-26
0.9670232534408569,1981-06-29
0.9875972270965576,1981-06-30
0.9807388782501221,1981-07-01
0.973881185054779,1981-07-02
0.9464479088783264,1981-07-06
0.9327312707901001,1981-07-07
0.9533060193061829,1981-07-08
0.9670232534408569,1981-07-09
0.9807388782501221,1981-07-10
0.973881185054779,1981-07-13
0.973881185054779,1981-07-14
0.9807388782501221,1981-07-15
0.9875972270965576,1981-07-16
0.9944558143615723,1981-07-17
0.9807388782501221,1981-07-20
0.973881185054779,1981-07-21
1.0081731081008911,1981-07-22
0.9807388782501221,1981-07-23
0.9875972270965576,1981-07-24
0.9807388782501221,1981-07-27
0.9807388782501221,1981-07-28
0.973881185054779,1981-07-29
1.0218896865844727,1981-07-30
1.0424649715423584,1981-07-31
1.0013147592544556,1981-08-03
0.9875972270965576,1981-08-04
0.973881185054779,1981-08-05
0.973881185054779,1981-08-06
0.9670232534408569,1981-08-07
0.973881185054779,1981-08-10
0.973881185054779,1981-08-11
0.973881185054779,1981-08-12
0.9807388782501221,1981-08-13
0.9807388782501221,1981-08-14
0.9793674349784851,1981-08-17
0.9649658203125,1981-08-18
0.9649658203125,1981-08-19
0.993770182132721,1981-08-20
0.9649658203125,1981-08-21
0.9361605644226074,1981-08-24
0.9649658203125,1981-08-25
0.9793674349784851,1981-08-26
0.9649658203125,1981-08-27
0.9721660614013672,1981-08-28
0.9649658203125,1981-08-31
0.9505631327629089,1981-09-01
0.957764744758606,1981-09-02
0.9433619379997253,1981-09-03
0.9289596080780029,1981-09-04
0.9361605644226074,1981-09-08
0.9217580556869507,1981-09-09
0.8929539918899536,1981-09-10
0.9073560833930969,1981-09-11
0.8929539918899536,1981-09-14
0.8929539918899536,1981-09-15
0.9001545906066895,1981-09-16
0.8713499307632446,1981-09-17
0.8713499307632446,1981-09-18
0.8641484379768372,1981-09-21
0.8641484379768372,1981-09-22
0.8641484379768372,1981-09-23
0.8641484379768372,1981-09-24
0.8353435397148132,1981-09-25
0.8353435397148132,1981-09-28
0.8569467067718506,1981-09-29
0.8425448536872864,1981-09-30
0.8425448536872864,1981-10-01
0.8785511255264282,1981-10-02
0.9361605644226074,1981-10-05
0.9361605644226074,1981-10-06
0.9721660614013672,1981-10-07
0.957764744758606,1981-10-08
0.9361605644226074,1981-10-09
0.9217580556869507,1981-10-12
0.9289596080780029,1981-10-13
0.9217580556869507,1981-10-14
0.9289596080780029,1981-10-15
0.9217580556869507,1981-10-16
0.9073560833930969,1981-10-19
0.9361605644226074,1981-10-20
0.9361605644226074,1981-10-21
0.9073560833930969,1981-10-22
0.9145567417144775,1981-10-23
0.8785511255264282,1981-10-26
0.9145567417144775,1981-10-27
0.9361605644226074,1981-10-28
0.9073560833930969,1981-10-29
0.9073560833930969,1981-10-30
0.993770182132721,1981-11-02
0.9793674349784851,1981-11-03
0.957764744758606,1981-11-04
0.9649658203125,1981-11-05
1.0081731081008911,1981-11-06
1.0441789627075195,1981-11-09
1.0441789627075195,1981-11-10
1.0369775295257568,1981-11-11
1.0297760963439941,1981-11-12
1.0153748989105225,1981-11-13
1.0009714365005493,1981-11-16
1.0081731081008911,1981-11-17
0.9793674349784851,1981-11-18
0.9721660614013672,1981-11-19
0.9793674349784851,1981-11-20
0.9793674349784851,1981-11-23
0.9721660614013672,1981-11-24
0.9793674349784851,1981-11-25
0.9865690469741821,1981-11-27
0.9865690469741821,1981-11-30
1.0225757360458374,1981-12-01
1.0081731081008911,1981-12-02
1.0081731081008911,1981-12-03
1.0153748989105225,1981-12-04
1.0297760963439941,1981-12-07
1.0441789627075195,1981-12-08
1.0657832622528076,1981-12-09
1.072984218597412,1981-12-10
1.0945875644683838,1981-12-11
1.058581829071045,1981-12-14
1.058581829071045,1981-12-15
1.0297760963439941,1981-12-16
1.0369775295257568,1981-12-17
1.123393177986145,1981-12-18
1.1666004657745361,1981-12-21
1.137795090675354,1981-12-22
1.123393177986145,1981-12-23
1.137795090675354,1981-12-24
1.137795090675354,1981-12-28
1.130594253540039,1981-12-29
1.1017882823944092,1981-12-30
1.1089905500411987,1981-12-31
1.0873864889144897,1982-01-04
1.0513807535171509,1982-01-05
1.0369775295257568,1982-01-06
1.0441789627075195,1982-01-07
1.0441789627075195,1982-01-08
1.0009714365005493,1982-01-11
0.993770182132721,1982-01-12
0.993770182132721,1982-01-13
0.9865690469741821,1982-01-14
0.9865690469741821,1982-01-15
1.0009714365005493,1982-01-18
0.9865690469741821,1982-01-19
1.0081731081008911,1982-01-20
1.0009714365005493,1982-01-21
0.993770182132721,1982-01-22
0.993770182132721,1982-01-25
0.993770182132721,1982-01-26
0.993770182132721,1982-01-27
1.0225757360458374,1982-01-28
1.058581829071045,1982-01-29
1.0009714365005493,1982-02-01
1.0441789627075195,1982-02-02
1.0297760963439941,1982-02-03
1.0297760963439941,1982-02-04
1.0441789627075195,1982-02-05
1.0369775295257568,1982-02-08
1.0225757360458374,1982-02-09
1.0225757360458374,1982-02-10
1.0081731081008911,1982-02-11
1.0081731081008911,1982-02-12
1.0081731081008911,1982-02-16
1.0081731081008911,1982-02-17
1.0009714365005493,1982-02-18
1.0081731081008911,1982-02-19
1.0081731081008911,1982-02-22
1.0153748989105225,1982-02-23
0.993770182132721,1982-02-24
0.9505631327629089,1982-02-25
0.9217580556869507,1982-02-26
0.9217580556869507,1982-03-01
0.9649658203125,1982-03-02
0.993770182132721,1982-03-03
0.9649658203125,1982-03-04
0.957764744758606,1982-03-05
0.9721660614013672,1982-03-08
0.9001545906066895,1982-03-09
0.8857522010803223,1982-03-10
0.8785511255264282,1982-03-11
0.8857522010803223,1982-03-12
0.8785511255264282,1982-03-15
0.8713499307632446,1982-03-16
0.8713499307632446,1982-03-17
0.8785511255264282,1982-03-18
0.8857522010803223,1982-03-19
0.9217580556869507,1982-03-22
0.9289596080780029,1982-03-23
0.9217580556869507,1982-03-24
0.9217580556869507,1982-03-25
0.9001545906066895,1982-03-26
0.9001545906066895,1982-03-29
0.9145567417144775,1982-03-30
0.9145567417144775,1982-03-31
0.9217580556869507,1982-04-01
0.9433619379997253,1982-04-02
0.9289596080780029,1982-04-05
0.9217580556869507,1982-04-06
0.9217580556869507,1982-04-07
0.9217580556869507,1982-04-08
0.9361605644226074,1982-04-12
0.9505631327629089,1982-04-13
0.9433619379997253,1982-04-14
0.9433619379997253,1982-04-15
0.9433619379997253,1982-04-16
0.9145567417144775,1982-04-19
0.9361605644226074,1982-04-20
0.9505631327629089,1982-04-21
0.9289596080780029,1982-04-22
0.9433619379997253,1982-04-23
0.9361605644226074,1982-04-26
0.9289596080780029,1982-04-27
0.9361605644226074,1982-04-28
0.9361605644226074,1982-04-29
0.9361605644226074,1982-04-30
0.9073560833930969,1982-05-03
0.9001545906066895,1982-05-04
0.9073560833930969,1982-05-05
0.9217580556869507,1982-05-06
0.9217580556869507,1982-05-07
0.9145567417144775,1982-05-10
0.9217580556869507,1982-05-11
0.9217580556869507,1982-05-12
0.9073560833930969,1982-05-13
0.9145567417144775,1982-05-14
0.9073560833930969,1982-05-17
0.8929539918899536,1982-05-18
0.8713499307632446,1982-05-19
0.8641484379768372,1982-05-20
0.8713499307632446,1982-05-21
0.8641484379768372,1982-05-24
0.8569467067718506,1982-05-25
0.8425448536872864,1982-05-26
0.8353435397148132,1982-05-27
0.8425448536872864,1982-05-28
0.8569467067718506,1982-06-01
0.8641484379768372,1982-06-02
0.8785511255264282,1982-06-03
0.8641484379768372,1982-06-04
0.8641484379768372,1982-06-07
0.8425448536872864,1982-06-08
0.8209407925605774,1982-06-09
0.8425448536872864,1982-06-10
0.8497456312179565,1982-06-11
0.8209407925605774,1982-06-14
0.8353435397148132,1982-06-15
0.828142523765564,1982-06-16
0.8209407925605774,1982-06-17
0.8065381646156311,1982-06-18
0.7993378043174744,1982-06-21
0.8137393593788147,1982-06-22
0.8209407925605774,1982-06-23
0.8209407925605774,1982-06-24
0.7921361327171326,1982-06-25
0.7993378043174744,1982-06-28
0.7993378043174744,1982-06-29
0.777733325958252,1982-06-30
0.7561292052268982,1982-07-01
0.7489283680915833,1982-07-02
0.7273244261741638,1982-07-06
0.7129225134849548,1982-07-07
0.7561292052268982,1982-07-08
0.7921361327171326,1982-07-09
0.7921361327171326,1982-07-12
0.7921361327171326,1982-07-13
0.7921361327171326,1982-07-14
0.7705320119857788,1982-07-15
0.7345260381698608,1982-07-16
0.7345260381698608,1982-07-19
0.7417274117469788,1982-07-20
0.7849349975585938,1982-07-21
0.7921361327171326,1982-07-22
0.7921361327171326,1982-07-23
0.7921361327171326,1982-07-26
0.7849349975585938,1982-07-27
0.7705320119857788,1982-07-28
0.7849349975585938,1982-07-29
0.7633309364318848,1982-07-30
0.7705320119857788,1982-08-02
0.7633309364318848,1982-08-03
0.7489283680915833,1982-08-04
0.7561292052268982,1982-08-05
0.7561292052268982,1982-08-06
0.7561292052268982,1982-08-09
0.7561292052268982,1982-08-10
0.7705320119857788,1982-08-11
0.7633309364318848,1982-08-12
0.777733325958252,1982-08-13
0.7705320119857788,1982-08-16
0.816620409488678,1982-08-17
0.8090587258338928,1982-08-18
0.816620409488678,1982-08-19
0.8544265031814575,1982-08-20
0.8771098852157593,1982-08-23
0.8997941017150879,1982-08-24
0.8846715688705444,1982-08-25
0.8771098852157593,1982-08-26
0.8771098852157593,1982-08-27
0.8922330737113953,1982-08-30
0.8922330737113953,1982-08-31
0.9073560833930969,1982-09-01
0.9376015663146973,1982-09-02
0.9149167537689209,1982-09-03
0.9073560833930969,1982-09-07
0.9376015663146973,1982-09-08
0.922477662563324,1982-09-09
0.8997941017150879,1982-09-10
0.8997941017150879,1982-09-13
0.922477662563324,1982-09-14
0.9451622366905212,1982-09-15
0.9527223706245422,1982-09-16
0.9451622366905212,1982-09-17
0.9451622366905212,1982-09-20
0.9678459167480469,1982-09-21
0.9678459167480469,1982-09-22
0.9527223706245422,1982-09-23
0.9602842926979065,1982-09-24
0.9678459167480469,1982-09-27
0.9829686880111694,1982-09-28
0.9829686880111694,1982-09-29
1.013214111328125,1982-09-30
1.035897135734558,1982-10-01
1.0434592962265015,1982-10-04
1.0661436319351196,1982-10-05
1.0812653303146362,1982-10-06
1.0888267755508423,1982-10-07
1.0888267755508423,1982-10-08
1.103949785232544,1982-10-11
1.058581829071045,1982-10-12
1.103949785232544,1982-10-13
1.058581829071045,1982-10-14
1.051020860671997,1982-10-15
1.0737032890319824,1982-10-18
1.0812653303146362,1982-10-19
1.0737032890319824,1982-10-20
1.0737032890319824,1982-10-21
1.0812653303146362,1982-10-22
1.013214111328125,1982-10-25
1.028337001800537,1982-10-26
1.0737032890319824,1982-10-27
1.035897135734558,1982-10-28
1.0434592962265015,1982-10-29
1.028337001800537,1982-11-01
1.058581829071045,1982-11-02
1.0888267755508423,1982-11-03
1.0812653303146362,1982-11-04
1.0661436319351196,1982-11-05
1.0661436319351196,1982-11-08
1.051020860671997,1982-11-09
1.0434592962265015,1982-11-10
1.0661436319351196,1982-11-11
1.0888267755508423,1982-11-12
1.103949785232544,1982-11-15
1.058581829071045,1982-11-16
1.1115103960037231,1982-11-17
1.1190718412399292,1982-11-18
1.1190718412399292,1982-11-19
1.1190718412399292,1982-11-22
1.0963884592056274,1982-11-23
1.1266329288482666,1982-11-24
1.1493167877197266,1982-11-26
1.1417553424835205,1982-11-29
1.172001600265503,1982-11-30
1.1493167877197266,1982-12-01
1.172001600265503,1982-12-02
1.1795628070831299,1982-12-03
1.2249300479888916,1982-12-06
1.2551755905151367,1982-12-07
1.2324920892715454,1982-12-08
1.2098076343536377,1982-12-09
1.1644399166107178,1982-12-10
1.2022464275360107,1982-12-13
1.1266329288482666,1982-12-14
1.1493167877197266,1982-12-15
1.1644399166107178,1982-12-16
1.1644399166107178,1982-12-17
1.1568784713745117,1982-12-20
1.2022464275360107,1982-12-21
1.2098076343536377,1982-12-22
1.2249300479888916,1982-12-23
1.2627367973327637,1982-12-27
1.2929813861846924,1982-12-28
1.3005424737930298,1982-12-29
1.2476139068603516,1982-12-30
1.3005424737930298,1982-12-31
1.2098076343536377,1983-01-03
1.2551755905151367,1983-01-04
1.2476139068603516,1983-01-05
1.2854200601577759,1983-01-06
1.2627367973327637,1983-01-07
1.2627367973327637,1983-01-10
1.3081047534942627,1983-01-11
1.3232265710830688,1983-01-12
1.338349461555481,1983-01-13
1.3534722328186035,1983-01-14
1.3837175369262695,1983-01-17
1.3837175369262695,1983-01-18
1.3534722328186035,1983-01-19
1.4290859699249268,1983-01-20
1.4366472959518433,1983-01-21
1.413962483406067,1983-01-24
1.3610341548919678,1983-01-25
1.3156652450561523,1983-01-26
1.338349461555481,1983-01-27
1.3081047534942627,1983-01-28
1.3156652450561523,1983-01-31
1.2929813861846924,1983-02-01
1.2551755905151367,1983-02-02
1.277859091758728,1983-02-03
1.3156652450561523,1983-02-04
1.3307889699935913,1983-02-07
1.3307889699935913,1983-02-08
1.3156652450561523,1983-02-09
1.338349461555481,1983-02-10
1.3307889699935913,1983-02-11
1.3005424737930298,1983-02-14
1.2929813861846924,1983-02-15
1.3005424737930298,1983-02-16
1.2854200601577759,1983-02-17
1.338349461555481,1983-02-18
1.3610341548919678,1983-02-22
1.3610341548919678,1983-02-23
1.3610341548919678,1983-02-24
1.3610341548919678,1983-02-25
1.3459112644195557,1983-02-28
1.4820144176483154,1983-03-01
1.4366472959518433,1983-03-02
1.413962483406067,1983-03-03
1.376156210899353,1983-03-04
1.4064007997512817,1983-03-07
1.3912779092788696,1983-03-08
1.4215235710144043,1983-03-09
1.4366472959518433,1983-03-10
1.444209098815918,1983-03-11
1.4064007997512817,1983-03-14
1.376156210899353,1983-03-15
1.3307889699935913,1983-03-16
1.2702975273132324,1983-03-17
1.2022464275360107,1983-03-18
1.2173689603805542,1983-03-21
1.2400530576705933,1983-03-22
1.3081047534942627,1983-03-23
1.3005424737930298,1983-03-24
1.2854200601577759,1983-03-25
1.2702975273132324,1983-03-28
1.2551755905151367,1983-03-29
1.2400530576705933,1983-03-30
1.2627367973327637,1983-03-31
1.2627367973327637,1983-04-04
1.2627367973327637,1983-04-05
1.2627367973327637,1983-04-06
1.2702975273132324,1983-04-07
1.2627367973327637,1983-04-08
1.2627367973327637,1983-04-11
1.2551755905151367,1983-04-12
1.2173689603805542,1983-04-13
1.2249300479888916,1983-04-14
1.2173689603805542,1983-04-15
1.2173689603805542,1983-04-18
1.2249300479888916,1983-04-19
1.2476139068603516,1983-04-20
1.376156210899353,1983-04-21
1.413962483406067,1983-04-22
1.376156210899353,1983-04-25
1.4064007997512817,1983-04-26
1.3988395929336548,1983-04-27
1.3988395929336548,1983-04-28
1.3837175369262695,1983-04-29
1.3631196022033691,1983-05-02
1.3631196022033691,1983-05-03
1.3631196022033691,1983-05-04
1.3404003381729126,1983-05-05
1.3479737043380737,1983-05-06
1.3404003381729126,1983-05-09
1.3782650232315063,1983-05-10
1.3782650232315063,1983-05-11
1.4237018823623657,1983-05-12
1.4464213848114014,1983-05-13
1.4539942741394043,1983-05-16
1.4388495683670044,1983-05-17
1.4312759637832642,1983-05-18
1.4312759637832642,1983-05-19
1.4161301851272583,1983-05-20
1.4237018823623657,1983-05-23
1.4312759637832642,1983-05-24
1.4539942741394043,1983-05-25
1.529721736907959,1983-05-26
1.5524407625198364,1983-05-27
1.5524407625198364,1983-05-31
1.5751593112945557,1983-06-01
1.6054515838623047,1983-06-02
1.567586898803711,1983-06-03
1.5600144863128662,1983-06-06
1.567586898803711,1983-06-07
1.5145771503448486,1983-06-08
1.5145771503448486,1983-06-09
1.5221494436264038,1983-06-10
1.5372955799102783,1983-06-13
1.5448685884475708,1983-06-14
1.5221494436264038,1983-06-15
1.4994311332702637,1983-06-16
1.4994311332702637,1983-06-17
1.5145771503448486,1983-06-20
1.5524407625198364,1983-06-21
1.567586898803711,1983-06-22
1.5600144863128662,1983-06-23
1.5600144863128662,1983-06-24
1.5751593112945557,1983-06-27
1.5448685884475708,1983-06-28
1.5448685884475708,1983-06-29
1.529721736907959,1983-06-30
1.5448685884475708,1983-07-01
1.529721736907959,1983-07-05
1.529721736907959,1983-07-06
1.5751593112945557,1983-07-07
1.5372955799102783,1983-07-08
1.5448685884475708,1983-07-11
1.5221494436264038,1983-07-12
1.5145771503448486,1983-07-13
1.5145771503448486,1983-07-14
1.5221494436264038,1983-07-15
1.4767125844955444,1983-07-18
1.4539942741394043,1983-07-19
1.4767125844955444,1983-07-20
1.4388495683670044,1983-07-21
1.3858388662338257,1983-07-22
1.370692253112793,1983-07-25
1.3782650232315063,1983-07-26
1.3858388662338257,1983-07-27
1.3555468320846558,1983-07-28
1.3176823854446411,1983-07-29
1.3198059797286987,1983-08-01
1.3046355247497559,1983-08-02
1.3198059797286987,1983-08-03
1.29705011844635,1983-08-04
1.29705011844635,1983-08-05
1.266710638999939,1983-08-08
1.266710638999939,1983-08-09
1.2287850379943848,1983-08-10
1.2363699674606323,1983-08-11
1.2515395879745483,1983-08-12
1.266710638999939,1983-08-15
1.266330361366272,1983-08-16
1.2265089750289917,1983-08-17
1.2344741821289062,1983-08-18
1.258366584777832,1983-08-19
1.266330361366272,1983-08-22
1.282259464263916,1983-08-23
1.266330361366272,1983-08-24
1.282259464263916,1983-08-25
1.298188328742981,1983-08-26
1.2902239561080933,1983-08-29
1.2902239561080933,1983-08-30
1.3539396524429321,1983-08-31
1.3698663711547852,1983-09-01
1.3857954740524292,1983-09-02
1.4017250537872314,1983-09-06
1.4654386043548584,1983-09-07
1.4256175756454468,1983-09-08
1.3857954740524292,1983-09-09
1.3698663711547852,1983-09-12
