PRDO,Date
65.91285705566406,2004-06-14
66.73675537109375,2004-06-15
68.18842315673828,2004-06-16
65.74610137939453,2004-06-17
55.162784576416016,2004-06-18
55.113739013671875,2004-06-21
57.45796203613281,2004-06-22
43.26511764526367,2004-06-23
43.892860412597656,2004-06-24
44.108646392822266,2004-06-25
45.982059478759766,2004-06-28
43.598609924316406,2004-06-29
44.687347412109375,2004-06-30
44.1380729675293,2004-07-01
41.44074630737305,2004-07-02
41.25438690185547,2004-07-06
43.01009750366211,2004-07-07
43.99094772338867,2004-07-08
44.03017807006836,2004-07-09
43.39262771606445,2004-07-12
43.235694885253906,2004-07-13
43.206268310546875,2004-07-14
43.26511764526367,2004-07-15
41.44074630737305,2004-07-16
40.65606689453125,2004-07-19
42.323509216308594,2004-07-20
41.07783508300781,2004-07-21
42.156761169433594,2004-07-22
41.68595886230469,2004-07-23
41.764427185058594,2004-07-26
43.64765167236328,2004-07-27
32.9858512878418,2004-07-28
33.88822937011719,2004-07-29
33.16240310668945,2004-07-30
29.033042907714844,2004-08-02
28.866300582885742,2004-08-03
27.718708038330078,2004-08-04
26.786903381347656,2004-08-05
27.934494018554688,2004-08-06
28.27779197692871,2004-08-09
28.46415138244629,2004-08-10
30.20025062561035,2004-08-11
32.367919921875,2004-08-12
31.37726402282715,2004-08-13
30.91626739501953,2004-08-16
31.22032928466797,2004-08-17
30.26890754699707,2004-08-18
29.680400848388672,2004-08-19
30.376800537109375,2004-08-20
29.905994415283203,2004-08-23
29.915802001953125,2004-08-24
30.416034698486328,2004-08-25
30.347375869750977,2004-08-26
30.45526885986328,2004-08-27
30.033506393432617,2004-08-30
30.249292373657227,2004-08-31
31.926536560058594,2004-09-01
33.848995208740234,2004-09-02
33.848995208740234,2004-09-03
34.03535842895508,2004-09-07
33.37818908691406,2004-09-08
33.49589157104492,2004-09-09
33.81957244873047,2004-09-10
34.015743255615234,2004-09-13
33.093746185302734,2004-09-14
31.357646942138672,2004-09-15
31.024160385131836,2004-09-16
29.915802001953125,2004-09-17
28.974191665649414,2004-09-20
28.27779197692871,2004-09-21
28.424915313720703,2004-09-22
27.669666290283203,2004-09-23
28.101238250732422,2004-09-24
27.238094329833984,2004-09-27
27.365602493286133,2004-09-28
28.46415138244629,2004-09-29
27.885454177856445,2004-09-30
29.013425827026367,2004-10-01
27.30675506591797,2004-10-04
27.542156219482422,2004-10-05
26.973264694213867,2004-10-06
26.325908660888672,2004-10-07
26.23763084411621,2004-10-08
26.875181198120117,2004-10-11
28.581851959228516,2004-10-12
27.738327026367188,2004-10-13
27.581392288208008,2004-10-14
27.591197967529297,2004-10-15
27.86583709716797,2004-10-18
27.228286743164062,2004-10-19
26.992883682250977,2004-10-20
26.45341682434082,2004-10-21
26.698627471923828,2004-10-22
27.09096908569336,2004-10-25
27.40483856201172,2004-10-26
30.50431251525879,2004-10-27
31.396879196166992,2004-10-28
30.769140243530273,2004-10-29
30.533735275268555,2004-11-01
31.033967971801758,2004-11-02
30.121780395507812,2004-11-03
30.308141708374023,2004-11-04
30.229673385620117,2004-11-05
30.700477600097656,2004-11-08
29.905994415283203,2004-11-09
31.553813934326172,2004-11-10
32.0050048828125,2004-11-11
34.329612731933594,2004-11-12
35.114288330078125,2004-11-15
36.00685501098633,2004-11-16
36.72287368774414,2004-11-17
36.72287368774414,2004-11-18
34.33941650390625,2004-11-19
36.34034729003906,2004-11-22
36.37957763671875,2004-11-23
38.26279830932617,2004-11-24
37.57621383666992,2004-11-26
38.154911041259766,2004-11-29
38.154911041259766,2004-11-30
39.67522048950195,2004-12-01
39.5771369934082,2004-12-02
38.31184387207031,2004-12-03
39.09652328491211,2004-12-06
39.930240631103516,2004-12-07
41.509403228759766,2004-12-08
40.38142776489258,2004-12-09
40.06755828857422,2004-12-10
39.11614227294922,2004-12-13
39.43001174926758,2004-12-14
38.302040100097656,2004-12-15
37.12501907348633,2004-12-16
35.81068801879883,2004-12-17
36.27168655395508,2004-12-20
37.42908477783203,2004-12-21
38.22357177734375,2004-12-22
38.16471862792969,2004-12-23
37.87046813964844,2004-12-27
38.67475891113281,2004-12-28
39.33192443847656,2004-12-29
39.62617874145508,2004-12-30
39.23384094238281,2004-12-31
38.94939422607422,2005-01-03
38.792457580566406,2005-01-04
39.44962692260742,2005-01-05
39.54771041870117,2005-01-06
39.33192443847656,2005-01-07
39.47905349731445,2005-01-10
41.244571685791016,2005-01-11
41.234771728515625,2005-01-12
40.30296325683594,2005-01-13
40.214691162109375,2005-01-14
39.98908996582031,2005-01-18
38.978824615478516,2005-01-19
38.782649993896484,2005-01-20
38.713993072509766,2005-01-21
38.62571334838867,2005-01-24
38.66495132446289,2005-01-25
38.09606170654297,2005-01-26
38.26279830932617,2005-01-27
37.19367599487305,2005-01-28
39.52809524536133,2005-01-31
39.783111572265625,2005-02-01
39.469242095947266,2005-02-02
39.44962692260742,2005-02-03
39.871395111083984,2005-02-04
39.734073638916016,2005-02-07
40.1656494140625,2005-02-08
39.4398193359375,2005-02-09
37.70372009277344,2005-02-10
37.93912887573242,2005-02-11
38.84149932861328,2005-02-14
38.4589729309082,2005-02-15
36.477664947509766,2005-02-16
35.98723602294922,2005-02-17
35.2221794128418,2005-02-18
33.27029800415039,2005-02-22
33.672447204589844,2005-02-23
34.06478500366211,2005-02-24
34.37865447998047,2005-02-25
33.49589157104492,2005-02-28
34.1824836730957,2005-03-01
34.113826751708984,2005-03-02
33.966697692871094,2005-03-03
34.61405944824219,2005-03-04
35.17313766479492,2005-03-07
34.506160736083984,2005-03-08
33.6234016418457,2005-03-09
32.976043701171875,2005-03-10
32.58370590209961,2005-03-11
32.40715408325195,2005-03-14
32.11289978027344,2005-03-15
35.653751373291016,2005-03-16
35.938194274902344,2005-03-17
36.359962463378906,2005-03-18
35.84011459350586,2005-03-21
34.55520248413086,2005-03-22
34.70233154296875,2005-03-23
34.309993743896484,2005-03-24
33.93727111816406,2005-03-28
33.054508209228516,2005-03-29
33.40761947631836,2005-03-30
33.603782653808594,2005-03-31
32.81910705566406,2005-04-01
31.759796142578125,2005-04-04
33.31934356689453,2005-04-05
32.632747650146484,2005-04-06
32.70140838623047,2005-04-07
31.387073516845703,2005-04-08
32.4267692565918,2005-04-11
32.1423225402832,2005-04-12
32.13251876831055,2005-04-13
31.76959991455078,2005-04-14
32.103092193603516,2005-04-15
32.6229362487793,2005-04-18
33.08393478393555,2005-04-19
31.396879196166992,2005-04-20
31.76959991455078,2005-04-21
32.4267692565918,2005-04-22
33.44684600830078,2005-04-25
33.21144485473633,2005-04-26
32.730831146240234,2005-04-27
31.8382625579834,2005-04-28
30.837799072265625,2005-04-29
31.534202575683594,2005-05-02
28.46415138244629,2005-05-03
29.033042907714844,2005-05-04
30.7200984954834,2005-05-05
30.20025062561035,2005-05-06
32.073665618896484,2005-05-09
32.16193771362305,2005-05-10
32.66217041015625,2005-05-11
32.02462387084961,2005-05-12
32.16193771362305,2005-05-13
31.328222274780273,2005-05-16
31.28898811340332,2005-05-17
32.23059844970703,2005-05-18
32.809303283691406,2005-05-19
34.03535842895508,2005-05-20
34.46692657470703,2005-05-23
34.31980514526367,2005-05-24
33.731292724609375,2005-05-25
34.329612731933594,2005-05-26
34.30018615722656,2005-05-27
34.00592803955078,2005-05-31
34.61405944824219,2005-06-01
34.76118087768555,2005-06-02
34.15305709838867,2005-06-03
34.77099609375,2005-06-06
35.614524841308594,2005-06-07
35.5850944519043,2005-06-08
38.154911041259766,2005-06-09
37.733150482177734,2005-06-10
38.243186950683594,2005-06-13
38.47858810424805,2005-06-14
37.252532958984375,2005-06-15
36.81114959716797,2005-06-16
36.68364715576172,2005-06-17
36.27168655395508,2005-06-20
36.87980651855469,2005-06-21
36.48747253417969,2005-06-22
35.889156341552734,2005-06-23
35.64393997192383,2005-06-24
37.6252555847168,2005-06-27
37.77238082885742,2005-06-28
36.55613327026367,2005-06-29
35.908775329589844,2005-06-30
36.96808624267578,2005-07-01
37.54678726196289,2005-07-05
37.0367431640625,2005-07-06
37.10540771484375,2005-07-07
37.66448974609375,2005-07-08
38.047019958496094,2005-07-11
37.99797439575195,2005-07-12
39.19460678100586,2005-07-13
39.11614227294922,2005-07-14
39.822349548339844,2005-07-15
40.32258224487305,2005-07-18
37.213294982910156,2005-07-19
37.07597732543945,2005-07-20
36.595367431640625,2005-07-21
36.17360305786133,2005-07-22
35.2221794128418,2005-07-25
35.77145767211914,2005-07-26
36.83076477050781,2005-07-27
38.2137565612793,2005-07-28
38.047019958496094,2005-07-29
38.370697021484375,2005-08-01
36.81114959716797,2005-08-02
37.0367431640625,2005-08-03
36.595367431640625,2005-08-04
36.80134582519531,2005-08-05
37.00731658935547,2005-08-08
36.987701416015625,2005-08-09
36.99751663208008,2005-08-10
37.350616455078125,2005-08-11
37.14463424682617,2005-08-12
37.71352767944336,2005-08-15
37.54678726196289,2005-08-16
37.213294982910156,2005-08-17
36.9778938293457,2005-08-18
36.9778938293457,2005-08-19
37.0367431640625,2005-08-22
37.23291778564453,2005-08-23
37.37023162841797,2005-08-24
37.41927719116211,2005-08-25
37.27214813232422,2005-08-26
38.06663513183594,2005-08-29
37.880271911621094,2005-08-30
38.44916534423828,2005-08-31
38.733612060546875,2005-09-01
38.44916534423828,2005-09-02
38.370697021484375,2005-09-06
38.517826080322266,2005-09-07
38.23337936401367,2005-09-08
38.77284240722656,2005-09-09
39.01805114746094,2005-09-12
38.86111831665039,2005-09-13
37.99797439575195,2005-09-14
38.17452621459961,2005-09-15
38.95920944213867,2005-09-16
36.77191925048828,2005-09-19
35.84992218017578,2005-09-20
34.898502349853516,2005-09-21
35.349693298339844,2005-09-22
35.800880432128906,2005-09-23
36.330535888671875,2005-09-26
36.48747253417969,2005-09-27
35.83030319213867,2005-09-28
35.39873504638672,2005-09-29
34.87888717651367,2005-09-30
35.20256423950195,2005-10-03
34.515968322753906,2005-10-04
33.515506744384766,2005-10-05
32.95642852783203,2005-10-06
33.701873779296875,2005-10-07
33.54493713378906,2005-10-10
33.397804260253906,2005-10-11
32.848533630371094,2005-10-12
33.191829681396484,2005-10-13
33.299720764160156,2005-10-14
33.731292724609375,2005-10-17
33.535125732421875,2005-10-18
33.93727111816406,2005-10-19
33.69205856323242,2005-10-20
34.37865447998047,2005-10-21
34.26095199584961,2005-10-24
34.329612731933594,2005-10-25
33.92746353149414,2005-10-26
33.32914733886719,2005-10-27
34.623863220214844,2005-10-28
34.90830993652344,2005-10-31
34.417884826660156,2005-11-01
35.48700714111328,2005-11-02
33.486083984375,2005-11-03
33.15259552001953,2005-11-04
34.15305709838867,2005-11-07
34.44731140136719,2005-11-08
34.2413330078125,2005-11-09
35.26141357421875,2005-11-10
34.888694763183594,2005-11-11
34.39826965332031,2005-11-14
34.14324951171875,2005-11-15
33.49589157104492,2005-11-16
34.4375,2005-11-17
34.476741790771484,2005-11-18
35.281028747558594,2005-11-21
34.9377326965332,2005-11-22
35.339881896972656,2005-11-23
36.0853271484375,2005-11-25
35.73222351074219,2005-11-28
36.12456130981445,2005-11-29
36.58555603027344,2005-11-30
37.75276565551758,2005-12-01
37.70372009277344,2005-12-02
38.09606170654297,2005-12-05
33.564552307128906,2005-12-06
35.01620101928711,2005-12-07
34.869075775146484,2005-12-08
33.976505279541016,2005-12-09
32.45619583129883,2005-12-12
31.90692138671875,2005-12-13
32.02462387084961,2005-12-14
32.0050048828125,2005-12-15
31.84807014465332,2005-12-16
31.86768913269043,2005-12-19
31.946155548095703,2005-12-20
32.22079086303711,2005-12-21
32.279640197753906,2005-12-22
32.91719436645508,2005-12-23
32.1423225402832,2005-12-27
33.00546646118164,2005-12-28
32.85834503173828,2005-12-29
33.07413101196289,2005-12-30
32.32868194580078,2006-01-03
31.808837890625,2006-01-04
32.750450134277344,2006-01-05
32.18156433105469,2006-01-06
31.789220809936523,2006-01-09
32.083473205566406,2006-01-10
31.445924758911133,2006-01-11
30.994733810424805,2006-01-12
30.66124725341797,2006-01-13
30.81818199157715,2006-01-17
30.543542861938477,2006-01-18
30.690671920776367,2006-01-19
30.023696899414062,2006-01-20
29.905994415283203,2006-01-23
29.974653244018555,2006-01-24
30.033506393432617,2006-01-25
30.984926223754883,2006-01-26
31.387073516845703,2006-01-27
31.49496841430664,2006-01-30
31.86768913269043,2006-01-31
32.51504898071289,2006-02-01
32.485618591308594,2006-02-02
33.25068283081055,2006-02-03
33.14278793334961,2006-02-06
33.17221450805664,2006-02-07
34.25114440917969,2006-02-08
34.78079605102539,2006-02-09
34.427696228027344,2006-02-10
33.72148895263672,2006-02-13
34.192291259765625,2006-02-14
33.848995208740234,2006-02-15
33.10354995727539,2006-02-16
33.221256256103516,2006-02-17
32.289451599121094,2006-02-21
32.377723693847656,2006-02-22
32.34830093383789,2006-02-23
33.15259552001953,2006-02-24
33.25068283081055,2006-02-27
32.21098327636719,2006-02-28
32.69159698486328,2006-03-01
32.66217041015625,2006-03-02
32.907386779785156,2006-03-03
33.76071548461914,2006-03-06
33.564552307128906,2006-03-07
33.41741943359375,2006-03-08
33.47627639770508,2006-03-09
33.82938003540039,2006-03-10
34.09421157836914,2006-03-13
34.39826965332031,2006-03-14
34.535587310791016,2006-03-15
34.7415657043457,2006-03-16
35.0260124206543,2006-03-17
35.614524841308594,2006-03-20
35.69298553466797,2006-03-21
35.92839431762695,2006-03-22
36.114749908447266,2006-03-23
35.437965393066406,2006-03-24
35.77145767211914,2006-03-27
35.53605270385742,2006-03-28
35.84011459350586,2006-03-29
36.39919662475586,2006-03-30
37.00731658935547,2006-03-31
36.38938903808594,2006-04-03
35.95781707763672,2006-04-04
40.90127944946289,2006-04-05
39.871395111083984,2006-04-06
39.243648529052734,2006-04-07
39.351539611816406,2006-04-10
38.84149932861328,2006-04-11
38.615909576416016,2006-04-12
37.811614990234375,2006-04-13
37.59583282470703,2006-04-17
37.57621383666992,2006-04-18
37.59583282470703,2006-04-19
37.252532958984375,2006-04-20
36.71306610107422,2006-04-21
36.458045959472656,2006-04-24
36.03628158569336,2006-04-25
36.04609298706055,2006-04-26
36.39919662475586,2006-04-27
36.163795471191406,2006-04-28
36.07551574707031,2006-05-01
36.19321823120117,2006-05-02
35.889156341552734,2006-05-03
31.122243881225586,2006-05-04
31.249753952026367,2006-05-05
31.808837890625,2006-05-08
31.946155548095703,2006-05-09
31.642091751098633,2006-05-10
31.18109703063965,2006-05-11
31.01435089111328,2006-05-12
31.28898811340332,2006-05-15
31.024160385131836,2006-05-16
30.700477600097656,2006-05-17
30.21005630493164,2006-05-18
30.337566375732422,2006-05-19
30.651437759399414,2006-05-22
30.78875732421875,2006-05-23
31.57343292236328,2006-05-24
32.740638732910156,2006-05-25
32.55427551269531,2006-05-26
31.955963134765625,2006-05-30
31.96577262878418,2006-05-31
31.7794132232666,2006-06-01
31.87749481201172,2006-06-02
31.553813934326172,2006-06-05
31.583242416381836,2006-06-06
31.79902458190918,2006-06-07
32.34830093383789,2006-06-08
32.30906677246094,2006-06-09
32.22079086303711,2006-06-12
30.984926223754883,2006-06-13
30.514122009277344,2006-06-14
30.396419525146484,2006-06-15
29.915802001953125,2006-06-16
29.876567840576172,2006-06-19
30.308141708374023,2006-06-20
30.553354263305664,2006-06-21
30.553354263305664,2006-06-22
30.847606658935547,2006-06-23
30.48469352722168,2006-06-26
30.092357635498047,2006-06-27
29.003618240356445,2006-06-28
29.49403953552246,2006-06-29
29.317487716674805,2006-06-30
29.24882698059082,2006-07-03
29.023235321044922,2006-07-05
28.993806838989258,2006-07-06
28.473960876464844,2006-07-07
27.91487693786621,2006-07-10
28.169898986816406,2006-07-11
27.512731552124023,2006-07-12
27.924686431884766,2006-07-13
28.052196502685547,2006-07-14
27.993345260620117,2006-07-17
28.052196502685547,2006-07-18
28.787830352783203,2006-07-19
28.532812118530273,2006-07-20
28.591663360595703,2006-07-21
28.93495750427246,2006-07-24
28.856489181518555,2006-07-25
28.36606788635254,2006-07-26
28.15028190612793,2006-07-27
28.36606788635254,2006-07-28
27.91487693786621,2006-07-31
27.650049209594727,2006-08-01
27.679473876953125,2006-08-02
27.051733016967773,2006-08-03
19.12649917602539,2006-08-04
18.871477127075195,2006-08-07
18.704734802246094,2006-08-08
18.282968521118164,2006-08-09
18.842050552368164,2006-08-10
18.4497127532959,2006-08-11
18.50856590270996,2006-08-14
18.430097579956055,2006-08-15
18.626266479492188,2006-08-16
18.63607406616211,2006-08-17
18.35162925720215,2006-08-18
18.145652770996094,2006-08-21
17.8906307220459,2006-08-22
17.655227661132812,2006-08-23
17.459056854248047,2006-08-24
17.95928955078125,2006-08-25
18.263355255126953,2006-08-28
18.47913932800293,2006-08-29
19.146114349365234,2006-08-30
18.783201217651367,2006-08-31
19.38151741027832,2006-09-01
19.361900329589844,2006-09-05
19.66596221923828,2006-09-06
18.95975112915039,2006-09-07
18.616458892822266,2006-09-08
18.871477127075195,2006-09-11
19.764047622680664,2006-09-12
19.99945068359375,2006-09-13
19.587495803833008,2006-09-14
20.12696075439453,2006-09-15
20.087724685668945,2006-09-18
19.81308937072754,2006-09-19
20.244659423828125,2006-09-20
20.646808624267578,2006-09-21
21.20589256286621,2006-09-22
20.744892120361328,2006-09-25
23.736474990844727,2006-09-26
21.715930938720703,2006-09-27
21.872865676879883,2006-09-28
22.059226989746094,2006-09-29
22.04941749572754,2006-10-02
22.059226989746094,2006-10-03
22.559457778930664,2006-10-04
22.85371208190918,2006-10-05
22.834095001220703,2006-10-06
22.85371208190918,2006-10-09
22.91256332397461,2006-10-10
22.961606979370117,2006-10-11
23.01064682006836,2006-10-12
23.079307556152344,2006-10-13
23.393178939819336,2006-10-16
22.56926727294922,2006-10-17
21.46091079711914,2006-10-18
21.51976203918457,2006-10-19
21.558996200561523,2006-10-20
21.343210220336914,2006-10-23
20.480064392089844,2006-10-24
20.637001037597656,2006-10-25
20.646808624267578,2006-10-26
20.646808624267578,2006-10-27
21.186275482177734,2006-10-30
21.853248596191406,2006-10-31
21.578611373901367,2006-11-01
21.794397354125977,2006-11-02
21.245126724243164,2006-11-03
21.137231826782227,2006-11-06
21.441293716430664,2006-11-07
23.89341163635254,2006-11-08
23.53049659729004,2006-11-09
23.02045440673828,2006-11-10
22.873327255249023,2006-11-13
23.65800666809082,2006-11-14
25.52161407470703,2006-11-15
25.60988998413086,2006-11-16
25.472570419311523,2006-11-17
25.42352867126465,2006-11-20
25.42352867126465,2006-11-21
25.629505157470703,2006-11-22
25.580463409423828,2006-11-24
24.844829559326172,2006-11-27
24.884065628051758,2006-11-28
24.511341094970703,2006-11-29
24.7663631439209,2006-11-30
24.697702407836914,2006-12-01
25.354869842529297,2006-12-04
25.119468688964844,2006-12-05
26.168973922729492,2006-12-06
25.354869842529297,2006-12-07
25.20774269104004,2006-12-08
25.39410400390625,2006-12-11
25.3254451751709,2006-12-12
24.65846824645996,2006-12-13
24.65846824645996,2006-12-14
24.491724014282227,2006-12-15
24.177854537963867,2006-12-18
24.06015396118164,2006-12-19
24.530960083007812,2006-12-20
24.266130447387695,2006-12-21
24.46230125427246,2006-12-22
24.638853073120117,2006-12-26
24.67808723449707,2006-12-27
24.65846824645996,2006-12-28
24.30536460876465,2006-12-29
24.55057716369629,2007-01-03
24.560386657714844,2007-01-04
24.825212478637695,2007-01-05
24.629043579101562,2007-01-08
24.70751190185547,2007-01-09
24.86444664001465,2007-01-10
24.854637145996094,2007-01-11
25.070425033569336,2007-01-12
25.384296417236328,2007-01-16
25.080232620239258,2007-01-17
24.874256134033203,2007-01-18
24.913490295410156,2007-01-19
26.345523834228516,2007-01-22
25.531423568725586,2007-01-23
26.100313186645508,2007-01-24
26.91441535949707,2007-01-25
26.91441535949707,2007-01-26
28.012962341308594,2007-01-29
28.081623077392578,2007-01-30
28.12085723876953,2007-01-31
28.042388916015625,2007-02-01
28.21893882751465,2007-02-02
28.36606788635254,2007-02-05
28.424915313720703,2007-02-06
28.454343795776367,2007-02-07
28.493576049804688,2007-02-08
28.748598098754883,2007-02-09
28.738788604736328,2007-02-12
28.787830352783203,2007-02-13
28.895723342895508,2007-02-14
29.072275161743164,2007-02-15
28.326833724975586,2007-02-16
28.111045837402344,2007-02-20
28.748598098754883,2007-02-21
29.140933990478516,2007-02-22
29.503849029541016,2007-02-23
29.288063049316406,2007-02-26
28.866300582885742,2007-02-27
29.013425827026367,2007-02-28
29.258638381958008,2007-03-01
29.67059326171875,2007-03-02
29.160552978515625,2007-03-05
29.513656616210938,2007-03-06
29.386146545410156,2007-03-07
29.11151123046875,2007-03-08
29.140933990478516,2007-03-09
29.42538070678711,2007-03-12
29.013425827026367,2007-03-13
28.915340423583984,2007-03-14
28.983999252319336,2007-03-15
28.876108169555664,2007-03-16
29.11151123046875,2007-03-19
29.40576171875,2007-03-20
30.50431251525879,2007-03-21
31.436115264892578,2007-03-22
31.6126651763916,2007-03-23
31.210519790649414,2007-03-26
30.66124725341797,2007-03-27
30.42584228515625,2007-03-28
30.01388931274414,2007-03-29
29.915802001953125,2007-03-30
30.062929153442383,2007-04-02
30.1610164642334,2007-04-03
30.033506393432617,2007-04-04
30.26890754699707,2007-04-05
29.935422897338867,2007-04-09
29.601932525634766,2007-04-10
29.33710479736328,2007-04-11
29.415573120117188,2007-04-12
29.650976181030273,2007-04-13
30.288524627685547,2007-04-16
30.406227111816406,2007-04-17
29.61174201965332,2007-04-18
29.386146545410156,2007-04-19
29.327295303344727,2007-04-20
29.317487716674805,2007-04-23
29.327295303344727,2007-04-24
29.327295303344727,2007-04-25
29.42538070678711,2007-04-26
29.30767822265625,2007-04-27
28.974191665649414,2007-04-30
29.40576171875,2007-05-01
29.484230041503906,2007-05-02
28.728981018066406,2007-05-03
34.849456787109375,2007-05-04
34.329612731933594,2007-05-07
34.37865447998047,2007-05-08
34.290374755859375,2007-05-09
33.80976104736328,2007-05-10
33.86861038208008,2007-05-11
33.88822937011719,2007-05-14
33.603782653808594,2007-05-15
33.59397888183594,2007-05-16
33.309532165527344,2007-05-17
33.61359405517578,2007-05-18
34.4375,2007-05-21
35.19275665283203,2007-05-22
34.85926818847656,2007-05-23
34.67290496826172,2007-05-24
34.45712661743164,2007-05-25
34.535587310791016,2007-05-29
34.33941650390625,2007-05-30
34.20209884643555,2007-05-31
34.329612731933594,2007-06-01
34.329612731933594,2007-06-04
34.06478500366211,2007-06-05
33.672447204589844,2007-06-06
33.03489303588867,2007-06-07
32.89757537841797,2007-06-08
33.11336135864258,2007-06-11
32.946617126464844,2007-06-12
33.10354995727539,2007-06-13
33.08393478393555,2007-06-14
33.123172760009766,2007-06-15
33.25068283081055,2007-06-18
32.89757537841797,2007-06-19
32.927001953125,2007-06-20
32.976043701171875,2007-06-21
32.64255142211914,2007-06-22
32.93680953979492,2007-06-25
32.95642852783203,2007-06-26
33.14278793334961,2007-06-27
33.08393478393555,2007-06-28
33.123172760009766,2007-06-29
33.64301681518555,2007-07-02
33.6234016418457,2007-07-03
32.70140838623047,2007-07-05
33.13297653198242,2007-07-06
33.093746185302734,2007-07-09
32.289451599121094,2007-07-10
32.34830093383789,2007-07-11
32.95642852783203,2007-07-12
32.72102355957031,2007-07-13
32.367919921875,2007-07-16
32.34830093383789,2007-07-17
32.09328079223633,2007-07-18
32.19136428833008,2007-07-19
31.86768913269043,2007-07-20
31.90692138671875,2007-07-23
30.935884475708008,2007-07-24
30.622011184692383,2007-07-25
30.631820678710938,2007-07-26
29.366531372070312,2007-07-27
29.30767822265625,2007-07-30
29.11151123046875,2007-07-31
28.95457649230957,2007-08-01
29.778486251831055,2007-08-02
29.56269645690918,2007-08-03
29.95503807067871,2007-08-06
29.484230041503906,2007-08-07
28.807449340820312,2007-08-08
27.07135009765625,2007-08-09
25.92375946044922,2007-08-10
28.297409057617188,2007-08-13
26.728055953979492,2007-08-14
26.090505599975586,2007-08-15
26.218013763427734,2007-08-16
26.4436092376709,2007-08-17
26.4436092376709,2007-08-20
27.081157684326172,2007-08-21
29.847145080566406,2007-08-22
28.983999252319336,2007-08-23
29.30767822265625,2007-08-24
29.189977645874023,2007-08-27
29.023235321044922,2007-08-28
28.630895614624023,2007-08-29
28.640705108642578,2007-08-30
29.131126403808594,2007-08-31
28.895723342895508,2007-09-04
28.8172550201416,2007-09-05
28.807449340820312,2007-09-06
28.454343795776367,2007-09-07
27.44407081604004,2007-09-10
27.47349739074707,2007-09-11
27.25771141052246,2007-09-12
26.629968643188477,2007-09-13
26.4436092376709,2007-09-14
25.66874122619629,2007-09-17
26.110122680664062,2007-09-18
26.178781509399414,2007-09-19
26.168973922729492,2007-09-20
26.777095794677734,2007-09-21
26.620161056518555,2007-09-24
26.473033905029297,2007-09-25
26.39456558227539,2007-09-26
27.218475341796875,2007-09-27
27.453882217407227,2007-09-28
27.483304977416992,2007-10-01
28.27779197692871,2007-10-02
28.93495750427246,2007-10-03
29.317487716674805,2007-10-04
30.44546127319336,2007-10-05
30.26890754699707,2007-10-08
30.357187271118164,2007-10-09
30.26890754699707,2007-10-10
30.14139747619629,2007-10-11
30.81818199157715,2007-10-12
30.347375869750977,2007-10-15
30.808374404907227,2007-10-16
30.05312156677246,2007-10-17
34.408084869384766,2007-10-18
33.01527786254883,2007-10-19
32.69159698486328,2007-10-22
33.64301681518555,2007-10-23
32.9858512878418,2007-10-24
33.41741943359375,2007-10-25
34.506160736083984,2007-10-26
34.30018615722656,2007-10-29
33.66263198852539,2007-10-30
35.05543899536133,2007-10-31
34.653289794921875,2007-11-01
34.12363052368164,2007-11-02
34.20209884643555,2007-11-05
31.7794132232666,2007-11-06
31.710756301879883,2007-11-07
32.69159698486328,2007-11-08
31.828453063964844,2007-11-09
31.347837448120117,2007-11-12
31.593050003051758,2007-11-13
31.210519790649414,2007-11-14
30.20025062561035,2007-11-15
30.1610164642334,2007-11-16
29.199785232543945,2007-11-19
28.317026138305664,2007-11-20
27.012500762939453,2007-11-21
28.424915313720703,2007-11-23
27.061540603637695,2007-11-26
27.061540603637695,2007-11-27
28.02277183532715,2007-11-28
27.826602935791016,2007-11-29
28.179706573486328,2007-11-30
28.287599563598633,2007-12-03
28.24836540222168,2007-12-04
28.385684967041016,2007-12-05
28.326833724975586,2007-12-06
27.728519439697266,2007-12-07
27.954111099243164,2007-12-10
27.44407081604004,2007-12-11
28.581851959228516,2007-12-12
28.55242919921875,2007-12-13
28.807449340820312,2007-12-14
27.267518997192383,2007-12-17
26.767288208007812,2007-12-18
25.4627628326416,2007-12-19
25.501996994018555,2007-12-20
25.188127517700195,2007-12-21
25.95318603515625,2007-12-24
25.197935104370117,2007-12-26
24.315174102783203,2007-12-27
24.61923599243164,2007-12-28
24.65846824645996,2007-12-31
22.657543182373047,2008-01-02
22.520221710205078,2008-01-03
21.745357513427734,2008-01-04
22.1376953125,2008-01-07
21.637462615966797,2008-01-08
22.088651657104492,2008-01-09
21.951332092285156,2008-01-10
19.695388793945312,2008-01-11
20.519298553466797,2008-01-14
19.616920471191406,2008-01-15
20.27408790588379,2008-01-16
19.56787872314453,2008-01-17
19.55807113647461,2008-01-18
16.56648826599121,2008-01-22
17.096145629882812,2008-01-23
18.79300880432129,2008-01-24
18.63607406616211,2008-01-25
20.568342208862305,2008-01-28
21.274551391601562,2008-01-29
20.862594604492188,2008-01-30
21.323593139648438,2008-01-31
21.676698684692383,2008-02-01
21.8042049407959,2008-02-04
21.686506271362305,2008-02-05
20.12696075439453,2008-02-06
19.303049087524414,2008-02-07
18.724349975585938,2008-02-08
18.282968521118164,2008-02-11
17.812162399291992,2008-02-12
17.95928955078125,2008-02-13
16.46840476989746,2008-02-14
16.998062133789062,2008-02-15
16.88035774230957,2008-02-19
17.164806365966797,2008-02-20
15.409090995788574,2008-02-21
14.732308387756348,2008-02-22
15.02656078338623,2008-02-25
15.693536758422852,2008-02-26
