DG,Date
49.73484802246094,2013-07-31
50.417152404785156,2013-08-01
50.753753662109375,2013-08-02
50.262489318847656,2013-08-05
49.916786193847656,2013-08-06
49.23448944091797,2013-08-07
49.78944396972656,2013-08-08
49.35276794433594,2013-08-09
49.44374084472656,2013-08-12
49.671173095703125,2013-08-13
49.58020782470703,2013-08-14
48.67047882080078,2013-08-15
47.73344039916992,2013-08-16
49.20721435546875,2013-08-19
48.55220413208008,2013-08-20
49.48923873901367,2013-08-21
50.444454193115234,2013-08-22
50.08055877685547,2013-08-23
50.571800231933594,2013-08-26
49.71665954589844,2013-08-27
49.562015533447266,2013-08-28
49.461944580078125,2013-08-29
49.098045349121094,2013-08-30
49.01617431640625,2013-09-03
51.29958724975586,2013-09-04
52.200225830078125,2013-09-05
51.81814193725586,2013-09-06
52.28209686279297,2013-09-09
52.154720306396484,2013-09-10
52.18202590942383,2013-09-11
51.981895446777344,2013-09-12
51.69987869262695,2013-09-13
51.85451889038086,2013-09-16
52.154720306396484,2013-09-17
52.69146728515625,2013-09-18
53.21002197265625,2013-09-19
52.445838928222656,2013-09-20
52.93709945678711,2013-09-23
52.86431121826172,2013-09-24
51.85451889038086,2013-09-25
51.6270866394043,2013-09-26
51.48154830932617,2013-09-27
51.363258361816406,2013-09-30
52.56410598754883,2013-10-01
52.673274993896484,2013-10-02
52.53682327270508,2013-10-03
53.46474838256836,2013-10-04
51.981895446777344,2013-10-07
51.26320266723633,2013-10-08
51.581607818603516,2013-10-09
52.34578323364258,2013-10-10
52.609596252441406,2013-10-11
51.90000915527344,2013-10-14
51.6270866394043,2013-10-15
52.191123962402344,2013-10-16
53.51020431518555,2013-10-17
53.57390213012695,2013-10-18
53.6011962890625,2013-10-21
54.010581970214844,2013-10-22
53.655792236328125,2013-10-23
54.35627365112305,2013-10-24
54.12884521484375,2013-10-25
53.828636169433594,2013-10-28
53.98329162597656,2013-10-29
53.28280258178711,2013-10-30
52.56410598754883,2013-10-31
52.55501174926758,2013-11-01
52.336669921875,2013-11-04
52.86431121826172,2013-11-05
52.77334976196289,2013-11-06
52.05466842651367,2013-11-07
52.1092414855957,2013-11-08
52.77334976196289,2013-11-11
53.19181823730469,2013-11-12
53.8923225402832,2013-11-13
54.11975860595703,2013-11-14
53.91050338745117,2013-11-15
53.5648078918457,2013-11-18
53.40105056762695,2013-11-19
53.06447219848633,2013-11-20
52.70967102050781,2013-11-21
53.12813949584961,2013-11-22
53.21002197265625,2013-11-25
53.48293685913086,2013-11-26
52.17292022705078,2013-11-27
51.7999382019043,2013-11-29
51.2086067199707,2013-12-02
51.3814582824707,2013-12-03
51.28139114379883,2013-12-04
54.41086196899414,2013-12-05
54.765647888183594,2013-12-06
55.56621170043945,2013-12-09
55.25690460205078,2013-12-10
55.77545928955078,2013-12-11
55.00217056274414,2013-12-12
55.020362854003906,2013-12-13
54.11975860595703,2013-12-16
53.70127487182617,2013-12-17
54.61100769042969,2013-12-18
54.18342971801758,2013-12-19
54.656490325927734,2013-12-20
56.030174255371094,2013-12-23
55.92101287841797,2013-12-24
55.42976379394531,2013-12-26
54.683773040771484,2013-12-27
55.220516204833984,2013-12-30
54.87481689453125,2013-12-31
55.675392150878906,2014-01-02
55.47525405883789,2014-01-03
54.22891616821289,2014-01-06
54.483646392822266,2014-01-07
54.31079864501953,2014-01-08
55.98469161987305,2014-01-09
57.194618225097656,2014-01-10
55.21141815185547,2014-01-13
56.030174255371094,2014-01-14
55.666290283203125,2014-01-15
55.10224914550781,2014-01-16
54.67466735839844,2014-01-17
53.37376403808594,2014-01-21
52.71875762939453,2014-01-22
52.3912467956543,2014-01-23
52.17292022705078,2014-01-24
52.318477630615234,2014-01-27
52.100162506103516,2014-01-28
51.508827209472656,2014-01-29
51.399662017822266,2014-01-30
51.235904693603516,2014-01-31
50.4990119934082,2014-02-03
50.753753662109375,2014-02-04
51.072147369384766,2014-02-05
52.07286071777344,2014-02-06
51.94549560546875,2014-02-07
51.54520797729492,2014-02-10
51.581607818603516,2014-02-11
51.19042205810547,2014-02-12
50.8629150390625,2014-02-13
52.09104537963867,2014-02-14
52.78245162963867,2014-02-18
52.254798889160156,2014-02-19
51.94549560546875,2014-02-20
52.300289154052734,2014-02-21
52.79154968261719,2014-02-24
52.78245162963867,2014-02-25
54.474544525146484,2014-02-26
54.37446975708008,2014-02-27
54.49273681640625,2014-02-28
54.43815231323242,2014-03-03
54.41996383666992,2014-03-04
54.31989669799805,2014-03-05
54.046966552734375,2014-03-06
54.02876663208008,2014-03-07
54.037864685058594,2014-03-10
54.037864685058594,2014-03-11
53.93780517578125,2014-03-12
52.45494079589844,2014-03-13
52.027366638183594,2014-03-14
52.509517669677734,2014-03-17
52.6823616027832,2014-03-18
52.627784729003906,2014-03-19
52.38215637207031,2014-03-20
52.79154968261719,2014-03-21
51.2086067199707,2014-03-24
50.217010498046875,2014-03-25
50.571800231933594,2014-03-26
50.64458084106445,2014-03-27
50.39895248413086,2014-03-28
50.47173309326172,2014-03-31
51.32686996459961,2014-04-01
52.05466842651367,2014-04-02
52.13654708862305,2014-04-03
51.56340789794922,2014-04-04
50.3807487487793,2014-04-07
50.444454193115234,2014-04-08
51.272308349609375,2014-04-09
50.444454193115234,2014-04-10
49.79853439331055,2014-04-11
50.217010498046875,2014-04-14
50.00777816772461,2014-04-15
49.9259033203125,2014-04-16
50.42625427246094,2014-04-17
50.1169319152832,2014-04-21
50.1169319152832,2014-04-22
50.33528137207031,2014-04-23
50.31707763671875,2014-04-24
51.24501419067383,2014-04-25
51.18131637573242,2014-04-28
50.96298599243164,2014-04-29
51.34507369995117,2014-04-30
51.53611373901367,2014-05-01
51.85451889038086,2014-05-02
51.754451751708984,2014-05-05
51.781742095947266,2014-05-06
51.63618850708008,2014-05-07
51.59980010986328,2014-05-08
51.61799240112305,2014-05-09
51.86361312866211,2014-05-12
51.30868148803711,2014-05-13
51.16313171386719,2014-05-14
50.271583557128906,2014-05-15
50.60820007324219,2014-05-16
50.94478988647461,2014-05-19
49.78034973144531,2014-05-20
49.76213455200195,2014-05-21
50.417152404785156,2014-05-22
50.70826721191406,2014-05-23
51.217716217041016,2014-05-27
49.671173095703125,2014-05-28
48.67047882080078,2014-05-29
48.925193786621094,2014-05-30
49.398250579833984,2014-06-02
51.31778335571289,2014-06-03
51.508827209472656,2014-06-04
52.48224639892578,2014-06-05
52.75516891479492,2014-06-06
56.630592346191406,2014-06-09
55.62079620361328,2014-06-10
55.020362854003906,2014-06-11
54.75654983520508,2014-06-12
55.21141815185547,2014-06-13
55.9937744140625,2014-06-16
55.97559356689453,2014-06-17
55.884613037109375,2014-06-18
55.96650695800781,2014-06-19
57.14913558959961,2014-06-20
56.09385681152344,2014-06-23
56.12114334106445,2014-06-24
55.93010711669922,2014-06-25
56.11204528808594,2014-06-26
52.027366638183594,2014-06-27
52.18202590942383,2014-06-30
52.500423431396484,2014-07-01
52.87340545654297,2014-07-02
52.964393615722656,2014-07-03
52.52772521972656,2014-07-07
52.18202590942383,2014-07-08
52.336669921875,2014-07-09
52.18202590942383,2014-07-10
51.66347885131836,2014-07-11
51.52702331542969,2014-07-14
50.89021301269531,2014-07-15
50.55360794067383,2014-07-16
49.49833679199219,2014-07-17
50.444454193115234,2014-07-18
50.33528137207031,2014-07-21
50.144229888916016,2014-07-22
50.781036376953125,2014-07-23
50.9811897277832,2014-07-24
50.590003967285156,2014-07-25
50.54451370239258,2014-07-28
51.0357666015625,2014-07-29
51.745357513427734,2014-07-30
50.24430465698242,2014-07-31
50.73554992675781,2014-08-01
50.8629150390625,2014-08-04
52.573204040527344,2014-08-05
52.36396026611328,2014-08-06
52.47314453125,2014-08-07
52.809722900390625,2014-08-08
52.26388931274414,2014-08-11
52.027366638183594,2014-08-12
51.86361312866211,2014-08-13
52.65507507324219,2014-08-14
52.27299499511719,2014-08-15
58.349979400634766,2014-08-18
57.849632263183594,2014-08-19
58.0042839050293,2014-08-20
57.86782455444336,2014-08-21
57.93150329589844,2014-08-22
58.131656646728516,2014-08-25
57.785945892333984,2014-08-26
57.94969940185547,2014-08-27
58.404563903808594,2014-08-28
58.21353530883789,2014-08-29
58.55012893676758,2014-09-02
58.65929412841797,2014-09-03
58.65929412841797,2014-09-04
57.32198715209961,2014-09-05
57.66767883300781,2014-09-08
57.694976806640625,2014-09-09
57.94969940185547,2014-09-10
58.01338195800781,2014-09-11
58.158939361572266,2014-09-12
57.740478515625,2014-09-15
58.09526824951172,2014-09-16
57.858741760253906,2014-09-17
57.312889099121094,2014-09-18
57.40386199951172,2014-09-19
56.37586975097656,2014-09-22
56.37586975097656,2014-09-23
56.657875061035156,2014-09-24
55.675392150878906,2014-09-25
55.939205169677734,2014-09-26
55.79365158081055,2014-09-29
55.59349822998047,2014-09-30
54.83842086791992,2014-10-01
55.54801940917969,2014-10-02
56.77614974975586,2014-10-03
56.24850845336914,2014-10-06
55.53892517089844,2014-10-07
56.048362731933594,2014-10-08
55.15684127807617,2014-10-09
54.529117584228516,2014-10-10
53.19181823730469,2014-10-13
53.22821044921875,2014-10-14
53.38285827636719,2014-10-15
53.46474838256836,2014-10-16
54.5382080078125,2014-10-17
55.96650695800781,2014-10-20
56.57602310180664,2014-10-21
55.63898849487305,2014-10-22
56.63969039916992,2014-10-23
56.630592346191406,2014-10-24
56.50323486328125,2014-10-27
57.01268768310547,2014-10-28
56.37586975097656,2014-10-29
56.81254959106445,2014-10-30
57.01268768310547,2014-10-31
57.40386199951172,2014-11-03
58.222618103027344,2014-11-04
57.60401153564453,2014-11-05
58.231712341308594,2014-11-06
58.59561538696289,2014-11-07
58.64109420776367,2014-11-10
59.62359619140625,2014-11-11
59.041378021240234,2014-11-12
58.986785888671875,2014-11-13
58.8139533996582,2014-11-14
59.405269622802734,2014-11-17
60.19674301147461,2014-11-18
60.13307571411133,2014-11-19
60.54243087768555,2014-11-20
61.36119842529297,2014-11-21
60.72439193725586,2014-11-24
59.478057861328125,2014-11-25
59.96021270751953,2014-11-26
60.715293884277344,2014-11-28
60.333194732666016,2014-12-01
61.19743347167969,2014-12-02
60.6697998046875,2014-12-03
61.670501708984375,2014-12-04
62.05256271362305,2014-12-05
62.325523376464844,2014-12-08
62.953182220458984,2014-12-09
62.67119216918945,2014-12-10
62.90773391723633,2014-12-11
63.499053955078125,2014-12-12
63.90843200683594,2014-12-15
61.706878662109375,2014-12-16
64.60893249511719,2014-12-17
64.85454559326172,2014-12-18
62.3709831237793,2014-12-19
62.46198272705078,2014-12-22
63.27162551879883,2014-12-23
63.55363464355469,2014-12-24
63.1351432800293,2014-12-26
64.44517517089844,2014-12-29
64.68167877197266,2014-12-30
64.3177719116211,2014-12-31
64.39056396484375,2015-01-02
63.97211456298828,2015-01-05
63.16244888305664,2015-01-06
63.926605224609375,2015-01-07
63.235225677490234,2015-01-08
61.97071075439453,2015-01-09
61.0518684387207,2015-01-12
61.67959213256836,2015-01-13
61.54313659667969,2015-01-14
59.9238166809082,2015-01-15
61.524940490722656,2015-01-16
61.26111602783203,2015-01-20
61.142845153808594,2015-01-21
63.47174072265625,2015-01-22
63.226112365722656,2015-01-23
62.62571716308594,2015-01-26
61.54313659667969,2015-01-27
61.060997009277344,2015-01-28
61.77055740356445,2015-01-29
61.00638961791992,2015-01-30
60.960906982421875,2015-02-02
62.325523376464844,2015-02-03
62.59839630126953,2015-02-04
62.30730438232422,2015-02-05
62.01618194580078,2015-02-06
61.524940490722656,2015-02-09
61.69776916503906,2015-02-10
61.59770965576172,2015-02-11
61.488548278808594,2015-02-12
62.607521057128906,2015-02-13
63.28072738647461,2015-02-17
63.97211456298828,2015-02-18
64.3177719116211,2015-02-19
65.21841430664062,2015-02-20
65.01831817626953,2015-02-23
65.436767578125,2015-02-24
65.93710327148438,2015-02-25
65.67328643798828,2015-02-26
66.06449890136719,2015-02-27
66.49205017089844,2015-03-02
65.18204498291016,2015-03-03
65.45497131347656,2015-03-04
65.23662567138672,2015-03-05
64.88182067871094,2015-03-06
65.27302551269531,2015-03-09
64.61801147460938,2015-03-10
65.0000991821289,2015-03-11
67.57460021972656,2015-03-12
67.59282684326172,2015-03-13
68.59352111816406,2015-03-16
67.97489166259766,2015-03-17
68.58442687988281,2015-03-18
68.14774322509766,2015-03-19
68.939208984375,2015-03-20
68.63902282714844,2015-03-23
68.693603515625,2015-03-24
67.47457885742188,2015-03-25
68.02949523925781,2015-03-26
68.22053527832031,2015-03-27
68.15687561035156,2015-03-30
68.57530975341797,2015-03-31
68.4115982055664,2015-04-01
68.73908233642578,2015-04-02
68.7208251953125,2015-04-06
67.46176147460938,2015-04-07
69.41424560546875,2015-04-08
69.0401611328125,2015-04-09
69.40512084960938,2015-04-10
68.5748519897461,2015-04-13
68.6934585571289,2015-04-14
67.9817886352539,2015-04-15
68.83030700683594,2015-04-16
67.89970397949219,2015-04-17
68.6843490600586,2015-04-20
69.35038757324219,2015-04-21
69.1861572265625,2015-04-22
69.56935119628906,2015-04-23
69.8978042602539,2015-04-24
69.52374267578125,2015-04-27
68.72994995117188,2015-04-28
67.37962341308594,2015-04-29
66.33950805664062,2015-04-30
67.03290557861328,2015-05-01
67.42525482177734,2015-05-04
66.89608764648438,2015-05-05
67.07854461669922,2015-05-06
67.73545837402344,2015-05-07
68.29203796386719,2015-05-08
68.28289031982422,2015-05-11
68.24638366699219,2015-05-12
67.27925872802734,2015-05-13
67.02379608154297,2015-05-14
68.16426086425781,2015-05-15
67.96355438232422,2015-05-18
67.36137390136719,2015-05-19
66.49461364746094,2015-05-20
66.8686752319336,2015-05-21
67.11504364013672,2015-05-22
66.55846405029297,2015-05-26
66.54935455322266,2015-05-27
66.70448303222656,2015-05-28
66.22999572753906,2015-05-29
66.4307632446289,2015-06-01
68.41061401367188,2015-06-02
69.34123229980469,2015-06-03
68.93069458007812,2015-06-04
68.88507080078125,2015-06-05
68.73907470703125,2015-06-08
69.26825714111328,2015-06-09
70.44524383544922,2015-06-10
71.10215759277344,2015-06-11
70.99267578125,2015-06-12
70.71819305419922,2015-06-15
71.1482162475586,2015-06-16
71.184814453125,2015-06-17
71.66059875488281,2015-06-18
71.75208282470703,2015-06-19
71.9350814819336,2015-06-22
71.74296569824219,2015-06-23
71.71550750732422,2015-06-24
72.01744079589844,2015-06-25
72.78601837158203,2015-06-26
71.25799560546875,2015-06-29
71.12992095947266,2015-06-30
71.989990234375,2015-07-01
72.15469360351562,2015-07-02
72.09061431884766,2015-07-06
72.60301971435547,2015-07-07
71.74296569824219,2015-07-08
71.5416488647461,2015-07-09
72.71282196044922,2015-07-10
73.36246490478516,2015-07-13
72.79518127441406,2015-07-14
72.70368194580078,2015-07-15
73.45394134521484,2015-07-16
73.60033416748047,2015-07-17
74.27742767333984,2015-07-20
73.35332489013672,2015-07-21
73.57288360595703,2015-07-22
73.03305053710938,2015-07-23
72.65792083740234,2015-07-24
72.18212890625,2015-07-27
72.00830078125,2015-07-28
72.34683990478516,2015-07-29
73.29840087890625,2015-07-30
73.53629302978516,2015-07-31
73.13368225097656,2015-08-03
73.20689392089844,2015-08-04
73.81990814208984,2015-08-05
72.50238037109375,2015-08-06
71.70635223388672,2015-08-07
72.06317901611328,2015-08-10
72.01744079589844,2015-08-11
71.5873794555664,2015-08-12
72.4566421508789,2015-08-13
72.49322509765625,2015-08-14
72.64879608154297,2015-08-17
73.28009796142578,2015-08-18
73.6369400024414,2015-08-19
73.39904022216797,2015-08-20
70.42539978027344,2015-08-21
68.32095336914062,2015-08-24
67.46088409423828,2015-08-25
70.1875,2015-08-26
67.9549789428711,2015-08-27
68.47649383544922,2015-08-28
68.15625762939453,2015-08-31
65.71329498291016,2015-09-01
66.1067123413086,2015-09-02
66.02438354492188,2015-09-03
66.3903579711914,2015-09-04
66.8387222290039,2015-09-08
65.85968017578125,2015-09-09
63.95656204223633,2015-09-10
64.37741088867188,2015-09-11
63.42289352416992,2015-09-14
64.30398559570312,2015-09-15
65.17593383789062,2015-09-16
65.52471923828125,2015-09-17
64.45086669921875,2015-09-18
65.02909851074219,2015-09-21
65.34115600585938,2015-09-22
65.85514831542969,2015-09-23
66.39665985107422,2015-09-24
65.90106201171875,2015-09-25
64.671142578125,2015-09-28
64.55183410644531,2015-09-29
66.48846435546875,2015-09-30
65.57061004638672,2015-10-01
65.46048736572266,2015-10-02
65.304443359375,2015-10-05
63.0740966796875,2015-10-06
61.90843200683594,2015-10-07
60.761112213134766,2015-10-08
61.706504821777344,2015-10-09
62.89052200317383,2015-10-12
62.38571548461914,2015-10-13
59.760684967041016,2015-10-14
60.935516357421875,2015-10-15
61.63309097290039,2015-10-16
61.5688362121582,2015-10-19
61.52293395996094,2015-10-20
62.000213623046875,2015-10-21
61.44949722290039,2015-10-22
60.34810256958008,2015-10-23
60.54084777832031,2015-10-26
59.9717903137207,2015-10-27
61.93596267700195,2015-10-28
61.7615852355957,2015-10-29
62.20212936401367,2015-10-30
63.092430114746094,2015-11-02
62.90888977050781,2015-11-03
62.21132278442383,2015-11-04
62.62435531616211,2015-11-05
62.24803161621094,2015-11-06
61.467857360839844,2015-11-09
60.6142692565918,2015-11-10
57.5027961730957,2015-11-11
58.14527130126953,2015-11-12
55.0888671875,2015-11-13
56.02506637573242,2015-11-16
57.6129264831543,2015-11-17
57.96171188354492,2015-11-18
57.466068267822266,2015-11-19
58.79695510864258,2015-11-20
59.02640914916992,2015-11-23
60.21043014526367,2015-11-24
59.81576156616211,2015-11-25
59.66889572143555,2015-11-27
60.03602981567383,2015-11-30
60.320560455322266,2015-12-01
59.98095703125,2015-12-02
62.52338409423828,2015-12-03
63.44120788574219,2015-12-04
63.88178634643555,2015-12-07
65.35950469970703,2015-12-08
65.1667709350586,2015-12-09
65.2952651977539,2015-12-10
64.57015991210938,2015-12-11
65.17593383789062,2015-12-14
65.13004302978516,2015-12-15
65.92858123779297,2015-12-16
65.66239929199219,2015-12-17
65.66239929199219,2015-12-18
65.88335418701172,2015-12-21
66.34369659423828,2015-12-22
66.39893341064453,2015-12-23
66.49101257324219,2015-12-24
66.27923583984375,2015-12-28
66.92372131347656,2015-12-29
66.3805160522461,2015-12-30
66.16878509521484,2015-12-31
66.66593170166016,2016-01-04
67.05260467529297,2016-01-05
66.9421157836914,2016-01-06
66.14114379882812,2016-01-07
65.79129791259766,2016-01-08
64.11566925048828,2016-01-11
65.11922454833984,2016-01-12
63.047698974609375,2016-01-13
62.964820861816406,2016-01-14
63.415958404541016,2016-01-15
64.7601318359375,2016-01-19
64.65885925292969,2016-01-20
65.19284057617188,2016-01-21
66.15956115722656,2016-01-22
66.45418548583984,2016-01-25
67.84439086914062,2016-01-26
68.16664123535156,2016-01-27
67.57740020751953,2016-01-28
69.105712890625,2016-01-29
70.29338073730469,2016-02-01
70.28417205810547,2016-02-02
69.14254760742188,2016-02-03
67.0802230834961,2016-02-04
65.97543334960938,2016-02-05
64.18011474609375,2016-02-08
64.00519561767578,2016-02-09
64.14330291748047,2016-02-10
63.29628372192383,2016-02-11
64.87062072753906,2016-02-12
67.2459487915039,2016-02-16
68.3783950805664,2016-02-17
66.84087371826172,2016-02-18
66.28846740722656,2016-02-19
67.00657653808594,2016-02-22
68.23107147216797,2016-02-23
69.12416076660156,2016-02-24
70.2197265625,2016-02-25
69.98955535888672,2016-02-26
68.3599624633789,2016-02-29
69.55685424804688,2016-03-01
68.85711669921875,2016-03-02
69.06890106201172,2016-03-03
68.94000244140625,2016-03-04
68.66377258300781,2016-03-07
68.35076141357422,2016-03-08
69.24382019042969,2016-03-09
76.62763214111328,2016-03-10
78.26641845703125,2016-03-11
79.00294494628906,2016-03-14
78.29405975341797,2016-03-15
77.95338439941406,2016-03-16
77.46542358398438,2016-03-17
77.37336730957031,2016-03-18
77.90735626220703,2016-03-21
77.24447631835938,2016-03-22
77.80609130859375,2016-03-23
77.51982879638672,2016-03-24
79.48667907714844,2016-03-28
79.57901000976562,2016-03-29
79.54207611083984,2016-03-30
79.04344177246094,2016-03-31
80.6224365234375,2016-04-01
79.56977844238281,2016-04-04
78.1754379272461,2016-04-05
78.12003326416016,2016-04-06
77.30741882324219,2016-04-07
76.00543212890625,2016-04-08
75.96849822998047,2016-04-11
76.96580505371094,2016-04-12
76.91036987304688,2016-04-13
76.37478637695312,2016-04-14
76.4579086303711,2016-04-15
77.325927734375,2016-04-18
77.09506225585938,2016-04-19
76.21781921386719,2016-04-20
76.61489868164062,2016-04-21
75.20208740234375,2016-04-22
75.71916961669922,2016-04-25
75.99620819091797,2016-04-26
76.35633850097656,2016-04-27
74.75883483886719,2016-04-28
75.63607788085938,2016-04-29
76.1808853149414,2016-05-02
76.57794952392578,2016-05-03
77.56600189208984,2016-05-04
76.29168701171875,2016-05-05
76.89187622070312,2016-05-06
78.56327056884766,2016-05-09
77.86148834228516,2016-05-10
76.73493194580078,2016-05-11
77.27973937988281,2016-05-12
75.29442596435547,2016-05-13
76.53179168701172,2016-05-16
74.95275115966797,2016-05-17
73.60460662841797,2016-05-18
75.71916961669922,2016-05-19
75.36830139160156,2016-05-20
74.99893951416016,2016-05-23
77.03040313720703,2016-05-24
77.68603515625,2016-05-25
81.26884460449219,2016-05-26
82.99564361572266,2016-05-27
83.01408386230469,2016-05-31
83.78973388671875,2016-06-01
83.93748474121094,2016-06-02
84.76853942871094,2016-06-03
83.90978240966797,2016-06-06
83.62353515625,2016-06-07
83.91902923583984,2016-06-08
84.6669692993164,2016-06-09
84.43614196777344,2016-06-10
84.01945495605469,2016-06-13
83.871337890625,2016-06-14
83.7787094116211,2016-06-15
84.08428192138672,2016-06-16
83.38056182861328,2016-06-17
84.24168395996094,2016-06-20
84.6861343383789,2016-06-21
85.13056945800781,2016-06-22
84.88986206054688,2016-06-23
85.30651092529297,2016-06-24
86.58428955078125,2016-06-27
86.01948547363281,2016-06-28
86.85282135009766,2016-06-29
87.03800964355469,2016-06-30
86.5565185546875,2016-07-01
86.66763305664062,2016-07-05
87.5102310180664,2016-07-06
86.83430480957031,2016-07-07
87.33430480957031,2016-07-08
87.2602310180664,2016-07-11
86.14910125732422,2016-07-12
85.58427429199219,2016-07-13
85.76947021484375,2016-07-14
84.91761779785156,2016-07-15
85.9454116821289,2016-07-18
86.25096893310547,2016-07-19
86.871337890625,2016-07-20
87.0750503540039,2016-07-21
88.10285186767578,2016-07-22
88.87136840820312,2016-07-25
89.54730987548828,2016-07-26
88.02874755859375,2016-07-27
88.02874755859375,2016-07-28
87.72320556640625,2016-07-29
87.09355926513672,2016-08-01
86.26020812988281,2016-08-02
86.82503509521484,2016-08-03
86.22319030761719,2016-08-04
87.3805923461914,2016-08-05
86.10279846191406,2016-08-08
85.22318267822266,2016-08-09
86.13059997558594,2016-08-10
85.8528060913086,2016-08-11
86.02872467041016,2016-08-12
85.30651092529297,2016-08-15
82.86204528808594,2016-08-16
84.18612670898438,2016-08-17
84.89909362792969,2016-08-18
84.12130737304688,2016-08-19
84.07501220703125,2016-08-22
84.71389770507812,2016-08-23
84.99168395996094,2016-08-24
70.01004028320312,2016-08-25
69.908203125,2016-08-26
71.75079345703125,2016-08-29
70.04707336425781,2016-08-30
67.97297668457031,2016-08-31
68.31558990478516,2016-09-01
67.88964080810547,2016-09-02
66.66741943359375,2016-09-06
66.43592071533203,2016-09-07
65.4359359741211,2016-09-08
65.35258483886719,2016-09-09
66.6906509399414,2016-09-12
65.39901733398438,2016-09-13
66.44906616210938,2016-09-14
67.39688110351562,2016-09-15
66.8207778930664,2016-09-16
66.74642181396484,2016-09-19
66.64421844482422,2016-09-20
67.07164764404297,2016-09-21
66.80216979980469,2016-09-22
66.98800659179688,2016-09-23
66.61634826660156,2016-09-26
66.53270721435547,2016-09-27
65.51055145263672,2016-09-28
64.4140625,2016-09-29
65.03663635253906,2016-09-30
64.76717376708984,2016-10-03
63.23393630981445,2016-10-04
62.23038101196289,2016-10-05
64.16316986083984,2016-10-06
64.73001098632812,2016-10-07
64.49768829345703,2016-10-10
63.837947845458984,2016-10-11
64.17245483398438,2016-10-12
64.44192504882812,2016-10-13
64.09813690185547,2016-10-14
63.64280319213867,2016-10-17
63.82863998413086,2016-10-18
63.837947845458984,2016-10-19
63.16890335083008,2016-10-20
63.122432708740234,2016-10-21
63.438358306884766,2016-10-24
63.345436096191406,2016-10-25
63.438358306884766,2016-10-26
62.67641830444336,2016-10-27
63.503414154052734,2016-10-28
64.20033264160156,2016-10-31
64.16316986083984,2016-11-01
64.67425537109375,2016-11-02
63.67998504638672,2016-11-03
63.67998504638672,2016-11-04
64.83219909667969,2016-11-07
64.7857437133789,2016-11-08
66.43977355957031,2016-11-09
69.115966796875,2016-11-10
69.41329193115234,2016-11-11
71.23458099365234,2016-11-14
71.41114807128906,2016-11-15
71.21601867675781,2016-11-16
71.46690368652344,2016-11-17
71.42972564697266,2016-11-18
71.3089370727539,2016-11-21
73.68775177001953,2016-11-22
74.06873321533203,2016-11-23
74.39393615722656,2016-11-25
73.09305572509766,2016-11-28
72.7677993774414,2016-11-29
71.84788513183594,2016-11-30
68.27964782714844,2016-12-01
69.28321838378906,2016-12-02
70.9651107788086,2016-12-05
70.333251953125,2016-12-06
71.64344787597656,2016-12-07
71.47618865966797,2016-12-08
71.73635864257812,2016-12-09
70.81644439697266,2016-12-12
70.58412170410156,2016-12-13
70.51908874511719,2016-12-14
71.65274047851562,2016-12-15
71.64344787597656,2016-12-16
70.80441284179688,2016-12-19
72.0350112915039,2016-12-20
72.18415832519531,2016-12-21
69.32215881347656,2016-12-22
69.1170425415039,2016-12-23
69.48060607910156,2016-12-27
69.00517272949219,2016-12-28
69.10774993896484,2016-12-29
69.05178833007812,2016-12-30
69.16364288330078,2017-01-03
70.8883285522461,2017-01-04
69.4713134765625,2017-01-05
68.38057708740234,2017-01-06
68.73483276367188,2017-01-09
69.21961212158203,2017-01-10
68.4458236694336,2017-01-11
68.60432434082031,2017-01-12
68.13818359375,2017-01-13
69.294189453125,2017-01-17
67.53219604492188,2017-01-18
66.19911193847656,2017-01-19
66.18978881835938,2017-01-20
65.68636322021484,2017-01-23
66.88895416259766,2017-01-24
67.08472442626953,2017-01-25
66.83303833007812,2017-01-26
65.54653930664062,2017-01-27
67.12205505371094,2017-01-30
68.81871795654297,2017-01-31
68.41785430908203,2017-02-01
68.52040100097656,2017-02-02
68.18479919433594,2017-02-03
67.3644027709961,2017-02-06
67.86784362792969,2017-02-07
69.98405456542969,2017-02-08
72.44517517089844,2017-02-09
71.5875244140625,2017-02-10
70.86966705322266,2017-02-13
71.91378784179688,2017-02-14
72.1375503540039,2017-02-15
70.86966705322266,2017-02-16
72.40787506103516,2017-02-17
72.58502197265625,2017-02-21
72.1375503540039,2017-02-22
70.77645874023438,2017-02-23
72.10956573486328,2017-02-24
71.5875244140625,2017-02-27
68.07291412353516,2017-02-28
68.38057708740234,2017-03-01
69.05178833007812,2017-03-02
68.16614532470703,2017-03-03
67.51355743408203,2017-03-06
66.525390625,2017-03-07
67.61614227294922,2017-03-08
68.64160919189453,2017-03-09
67.95172882080078,2017-03-10
67.67206573486328,2017-03-13
67.886474609375,2017-03-14
67.8771743774414,2017-03-15
68.24073791503906,2017-03-16
67.42967224121094,2017-03-17
66.74915313720703,2017-03-20
65.26687622070312,2017-03-21
65.89147186279297,2017-03-22
64.2320556640625,2017-03-23
64.77276611328125,2017-03-24
64.29731750488281,2017-03-27
63.905765533447266,2017-03-28
65.9007797241211,2017-03-29
66.05927276611328,2017-03-30
65.00580596923828,2017-03-31
64.15747833251953,2017-04-03
63.71930694580078,2017-04-04
63.85914993286133,2017-04-05
64.83802032470703,2017-04-06
64.87544250488281,2017-04-07
65.09066772460938,2017-04-10
64.70702362060547,2017-04-11
64.52924346923828,2017-04-12
64.32335662841797,2017-04-13
64.67896270751953,2017-04-17
