STT,Date
0.17628206312656403,1981-01-27
0.17628206312656403,1981-01-28
0.17628206312656403,1981-01-29
0.17628206312656403,1981-01-30
0.17628206312656403,1981-02-02
0.17628206312656403,1981-02-03
0.17628206312656403,1981-02-04
0.17628206312656403,1981-02-05
0.17628206312656403,1981-02-06
0.17628206312656403,1981-02-09
0.17413190007209778,1981-02-10
0.17520664632320404,1981-02-11
0.17735691368579865,1981-02-12
0.17735691368579865,1981-02-13
0.17735691368579865,1981-02-17
0.17735691368579865,1981-02-18
0.17735691368579865,1981-02-19
0.17520664632320404,1981-02-20
0.17628206312656403,1981-02-23
0.17520664632320404,1981-02-24
0.17520664632320404,1981-02-25
0.17520664632320404,1981-02-26
0.17520664632320404,1981-02-27
0.17520664632320404,1981-03-02
0.17520664632320404,1981-03-03
0.17520664632320404,1981-03-04
0.17520664632320404,1981-03-05
0.17520664632320404,1981-03-06
0.17520664632320404,1981-03-09
0.17198222875595093,1981-03-10
0.1730571687221527,1981-03-11
0.1730571687221527,1981-03-12
0.17628206312656403,1981-03-13
0.17628206312656403,1981-03-16
0.17628206312656403,1981-03-17
0.17520664632320404,1981-03-18
0.17628206312656403,1981-03-19
0.17628206312656403,1981-03-20
0.17843173444271088,1981-03-23
0.17735691368579865,1981-03-24
0.17843173444271088,1981-03-25
0.17843173444271088,1981-03-26
0.17843173444271088,1981-03-27
0.17843173444271088,1981-03-30
0.17735691368579865,1981-03-31
0.17735691368579865,1981-04-01
0.17843173444271088,1981-04-02
0.18488124012947083,1981-04-03
0.18703071773052216,1981-04-06
0.1977796107530594,1981-04-07
0.19670473039150238,1981-04-08
0.19670473039150238,1981-04-09
0.19992923736572266,1981-04-10
0.1977796107530594,1981-04-13
0.1977796107530594,1981-04-14
0.1977796107530594,1981-04-15
0.19992923736572266,1981-04-16
0.19992923736572266,1981-04-20
0.19992923736572266,1981-04-21
0.19885443150997162,1981-04-22
0.19885443150997162,1981-04-23
0.19992923736572266,1981-04-24
0.19992923736572266,1981-04-27
0.2010040283203125,1981-04-28
0.19992923736572266,1981-04-29
0.19885443150997162,1981-04-30
0.19885443150997162,1981-05-01
0.1956299990415573,1981-05-04
0.19133001565933228,1981-05-05
0.1945551633834839,1981-05-06
0.1945551633834839,1981-05-07
0.1945551633834839,1981-05-08
0.1945551633834839,1981-05-11
0.1945551633834839,1981-05-12
0.19133001565933228,1981-05-13
0.1934802532196045,1981-05-14
0.1956299990415573,1981-05-15
0.19885443150997162,1981-05-18
0.20745348930358887,1981-05-19
0.20637859404087067,1981-05-20
0.20637859404087067,1981-05-21
0.20315423607826233,1981-05-22
0.20207937061786652,1981-05-26
0.20745348930358887,1981-05-27
0.21605268120765686,1981-05-28
0.21497781574726105,1981-05-29
0.21605268120765686,1981-06-01
0.20960313081741333,1981-06-02
0.20960313081741333,1981-06-03
0.21067865192890167,1981-06-04
0.2257266640663147,1981-06-05
0.2257266640663147,1981-06-08
0.22680136561393738,1981-06-09
0.23110121488571167,1981-06-10
0.23002633452415466,1981-06-11
0.24829944968223572,1981-06-12
0.25259873270988464,1981-06-15
0.25689858198165894,1981-06-16
0.26012301445007324,1981-06-17
0.26119786500930786,1981-06-18
0.26442280411720276,1981-06-19
0.25152382254600525,1981-06-22
0.25044918060302734,1981-06-23
0.2493741661310196,1981-06-24
0.24722470343112946,1981-06-25
0.2493741661310196,1981-06-26
0.2493741661310196,1981-06-29
0.25044918060302734,1981-06-30
0.25044918060302734,1981-07-01
0.25044918060302734,1981-07-02
0.25152382254600525,1981-07-06
0.25259873270988464,1981-07-07
0.25259873270988464,1981-07-08
0.2547488510608673,1981-07-09
0.2547488510608673,1981-07-10
0.2547488510608673,1981-07-13
0.2547488510608673,1981-07-14
0.2547488510608673,1981-07-15
0.2547488510608673,1981-07-16
0.2547488510608673,1981-07-17
0.25367408990859985,1981-07-20
0.25152382254600525,1981-07-21
0.25152382254600525,1981-07-22
0.25367408990859985,1981-07-23
0.25367408990859985,1981-07-24
0.25367408990859985,1981-07-27
0.25367408990859985,1981-07-28
0.2493741661310196,1981-07-29
0.24829944968223572,1981-07-30
0.25044918060302734,1981-07-31
0.24292470514774323,1981-08-03
0.24184992909431458,1981-08-04
0.2439996302127838,1981-08-05
0.24507495760917664,1981-08-06
0.2493741661310196,1981-08-07
0.2493741661310196,1981-08-10
0.25152382254600525,1981-08-11
0.25152382254600525,1981-08-12
0.25044918060302734,1981-08-13
0.24829944968223572,1981-08-14
0.24722470343112946,1981-08-17
0.24077509343624115,1981-08-18
0.24184992909431458,1981-08-19
0.24184992909431458,1981-08-20
0.24292470514774323,1981-08-21
0.2439996302127838,1981-08-24
0.2439996302127838,1981-08-25
0.2439996302127838,1981-08-26
0.2439996302127838,1981-08-27
0.2439996302127838,1981-08-28
0.24184992909431458,1981-08-31
0.2386254221200943,1981-09-01
0.2386254221200943,1981-09-02
0.22680136561393738,1981-09-03
0.2225019782781601,1981-09-04
0.22357690334320068,1981-09-08
0.21497781574726105,1981-09-09
0.2225019782781601,1981-09-10
0.2225019782781601,1981-09-11
0.2225019782781601,1981-09-14
0.2246517539024353,1981-09-15
0.22357690334320068,1981-09-16
0.2246517539024353,1981-09-17
0.2246517539024353,1981-09-18
0.2246517539024353,1981-09-21
0.2225019782781601,1981-09-22
0.2225019782781601,1981-09-23
0.2246517539024353,1981-09-24
0.22680136561393738,1981-09-25
0.22680136561393738,1981-09-28
0.23002633452415466,1981-09-29
0.23002633452415466,1981-09-30
0.23002633452415466,1981-10-01
0.2386254221200943,1981-10-02
0.2397003173828125,1981-10-05
0.2397003173828125,1981-10-06
0.24077509343624115,1981-10-07
0.24184992909431458,1981-10-08
0.24507495760917664,1981-10-09
0.24507495760917664,1981-10-12
0.25044918060302734,1981-10-13
0.25044918060302734,1981-10-14
0.25044918060302734,1981-10-15
0.25044918060302734,1981-10-16
0.25044918060302734,1981-10-19
0.25259873270988464,1981-10-20
0.25259873270988464,1981-10-21
0.25259873270988464,1981-10-22
0.25367408990859985,1981-10-23
0.25259873270988464,1981-10-26
0.25367408990859985,1981-10-27
0.2547488510608673,1981-10-28
0.2547488510608673,1981-10-29
0.25582367181777954,1981-10-30
0.25689858198165894,1981-11-02
0.25689858198165894,1981-11-03
0.25797319412231445,1981-11-04
0.25797319412231445,1981-11-05
0.25689858198165894,1981-11-06
0.25689858198165894,1981-11-09
0.25689858198165894,1981-11-10
0.25689858198165894,1981-11-11
0.26012301445007324,1981-11-12
0.26334789395332336,1981-11-13
0.26442280411720276,1981-11-16
0.26872220635414124,1981-11-17
0.26872220635414124,1981-11-18
0.26872220635414124,1981-11-19
0.26979702711105347,1981-11-20
0.26979702711105347,1981-11-23
0.26872220635414124,1981-11-24
0.26549771428108215,1981-11-25
0.26549771428108215,1981-11-27
0.26334789395332336,1981-11-30
0.26012301445007324,1981-12-01
0.25797319412231445,1981-12-02
0.25689858198165894,1981-12-03
0.25797319412231445,1981-12-04
0.25689858198165894,1981-12-07
0.25689858198165894,1981-12-08
0.25689858198165894,1981-12-09
0.25904834270477295,1981-12-10
0.26012301445007324,1981-12-11
0.26012301445007324,1981-12-14
0.26012301445007324,1981-12-15
0.26227325201034546,1981-12-16
0.26442280411720276,1981-12-17
0.2665724456310272,1981-12-18
0.26442280411720276,1981-12-21
0.26442280411720276,1981-12-22
0.26227325201034546,1981-12-23
0.26227325201034546,1981-12-24
0.26334789395332336,1981-12-28
0.26334789395332336,1981-12-29
0.26442280411720276,1981-12-30
0.26549771428108215,1981-12-31
0.26549771428108215,1982-01-04
0.26442280411720276,1982-01-05
0.26334789395332336,1982-01-06
0.26334789395332336,1982-01-07
0.26442280411720276,1982-01-08
0.26442280411720276,1982-01-11
0.26334789395332336,1982-01-12
0.26227325201034546,1982-01-13
0.26227325201034546,1982-01-14
0.26227325201034546,1982-01-15
0.26979702711105347,1982-01-18
0.26979702711105347,1982-01-19
0.26979702711105347,1982-01-20
0.26979702711105347,1982-01-21
0.2708722949028015,1982-01-22
0.2708722949028015,1982-01-25
0.2751716077327728,1982-01-26
0.2848456799983978,1982-01-27
0.2869952321052551,1982-01-28
0.2912951111793518,1982-01-29
0.28914541006088257,1982-02-01
0.28914541006088257,1982-02-02
0.2923697531223297,1982-02-03
0.29774439334869385,1982-02-04
0.3020438253879547,1982-02-05
0.3009690046310425,1982-02-08
0.3009690046310425,1982-02-09
0.3009690046310425,1982-02-10
0.3009690046310425,1982-02-11
0.3009690046310425,1982-02-12
0.2988191843032837,1982-02-16
0.2988191843032837,1982-02-17
0.2988191843032837,1982-02-18
0.2998942732810974,1982-02-19
0.3009690046310425,1982-02-22
0.3020438253879547,1982-02-23
0.3020438253879547,1982-02-24
0.3031185269355774,1982-02-25
0.3031185269355774,1982-02-26
0.3052688539028168,1982-03-01
0.3052688539028168,1982-03-02
0.3052688539028168,1982-03-03
0.3052688539028168,1982-03-04
0.3052688539028168,1982-03-05
0.3052688539028168,1982-03-08
0.3031185269355774,1982-03-09
0.3031185269355774,1982-03-10
0.3031185269355774,1982-03-11
0.3031185269355774,1982-03-12
0.3009690046310425,1982-03-15
0.29666972160339355,1982-03-16
0.2923697531223297,1982-03-17
0.2902202904224396,1982-03-18
0.2923697531223297,1982-03-19
0.2923697531223297,1982-03-22
0.2923697531223297,1982-03-23
0.295594185590744,1982-03-24
0.2945195734500885,1982-03-25
0.295594185590744,1982-03-26
0.295594185590744,1982-03-29
0.295594185590744,1982-03-30
0.295594185590744,1982-03-31
0.29666972160339355,1982-04-01
0.3009690046310425,1982-04-02
0.3009690046310425,1982-04-05
0.30849313735961914,1982-04-06
0.3170923888683319,1982-04-07
0.3181672692298889,1982-04-08
0.3170923888683319,1982-04-12
0.3170923888683319,1982-04-13
0.31279250979423523,1982-04-14
0.31279250979423523,1982-04-15
0.31279250979423523,1982-04-16
0.31279250979423523,1982-04-19
0.31279250979423523,1982-04-20
0.31279250979423523,1982-04-21
0.31279250979423523,1982-04-22
0.31494268774986267,1982-04-23
0.31494268774986267,1982-04-26
0.31494268774986267,1982-04-27
0.32031673192977905,1982-04-28
0.32031673192977905,1982-04-29
0.32139164209365845,1982-04-30
0.32139164209365845,1982-05-03
0.3235417306423187,1982-05-04
0.32246696949005127,1982-05-05
0.32246696949005127,1982-05-06
0.32246696949005127,1982-05-07
0.32246696949005127,1982-05-10
0.32246696949005127,1982-05-11
0.32246696949005127,1982-05-12
0.32246696949005127,1982-05-13
0.32246696949005127,1982-05-14
0.3235417306423187,1982-05-17
0.3235417306423187,1982-05-18
0.3235417306423187,1982-05-19
0.3235417306423187,1982-05-20
0.3267662227153778,1982-05-21
0.3256915807723999,1982-05-24
0.3246167004108429,1982-05-25
0.31386798620224,1982-05-26
0.3009690046310425,1982-05-27
0.2998942732810974,1982-05-28
0.28807052969932556,1982-06-01
0.28807052969932556,1982-06-02
0.28807052969932556,1982-06-03
0.2859204113483429,1982-06-04
0.2837706506252289,1982-06-07
0.2837706506252289,1982-06-08
0.2816210985183716,1982-06-09
0.2869952321052551,1982-06-10
0.29774439334869385,1982-06-11
0.29774439334869385,1982-06-14
0.2988191843032837,1982-06-15
0.3020438253879547,1982-06-16
0.30634358525276184,1982-06-17
0.30956804752349854,1982-06-18
0.30956804752349854,1982-06-21
0.3074183166027069,1982-06-22
0.3074183166027069,1982-06-23
0.310642808675766,1982-06-24
0.310642808675766,1982-06-25
0.310642808675766,1982-06-28
0.310642808675766,1982-06-29
0.310642808675766,1982-06-30
0.310642808675766,1982-07-01
0.30956804752349854,1982-07-02
0.30849313735961914,1982-07-06
0.3009690046310425,1982-07-07
0.2923697531223297,1982-07-08
0.29344460368156433,1982-07-09
0.2988191843032837,1982-07-12
0.3031185269355774,1982-07-13
0.3052688539028168,1982-07-14
0.30849313735961914,1982-07-15
0.30849313735961914,1982-07-16
0.30849313735961914,1982-07-19
0.30849313735961914,1982-07-20
0.30849313735961914,1982-07-21
0.3074183166027069,1982-07-22
0.3052688539028168,1982-07-23
0.3041934072971344,1982-07-26
0.2988191843032837,1982-07-27
0.2902202904224396,1982-07-28
0.2902202904224396,1982-07-29
0.28914541006088257,1982-07-30
0.28914541006088257,1982-08-02
0.2923697531223297,1982-08-03
0.28914541006088257,1982-08-04
0.28914541006088257,1982-08-05
0.2902202904224396,1982-08-06
0.2869952321052551,1982-08-09
0.2869952321052551,1982-08-10
0.2869952321052551,1982-08-11
0.2869952321052551,1982-08-12
0.2869952321052551,1982-08-13
0.28914541006088257,1982-08-16
0.29344460368156433,1982-08-17
0.29666972160339355,1982-08-18
0.2945195734500885,1982-08-19
0.2945195734500885,1982-08-20
0.3041934072971344,1982-08-23
0.31171783804893494,1982-08-24
0.31386798620224,1982-08-25
0.31494268774986267,1982-08-26
0.31386798620224,1982-08-27
0.3181672692298889,1982-08-30
0.3235417306423187,1982-08-31
0.3289160430431366,1982-09-01
0.3289160430431366,1982-09-02
0.3289160430431366,1982-09-03
0.3299906849861145,1982-09-07
0.35363858938217163,1982-09-08
0.36223751306533813,1982-09-09
0.36331239342689514,1982-09-10
0.37298640608787537,1982-09-13
0.3783610165119171,1982-09-14
0.3837355077266693,1982-09-15
0.3815852999687195,1982-09-16
0.3826605975627899,1982-09-17
0.3826605975627899,1982-09-20
0.3837355077266693,1982-09-21
0.3912599980831146,1982-09-22
0.3858853578567505,1982-09-23
0.38696014881134033,1982-09-24
0.3848103880882263,1982-09-27
0.3858853578567505,1982-09-28
0.3880349099636078,1982-09-29
0.3891098201274872,1982-09-30
0.3901847004890442,1982-10-01
0.3912599980831146,1982-10-04
0.3923346698284149,1982-10-05
0.3923346698284149,1982-10-06
0.398783415555954,1982-10-07
0.4084579348564148,1982-10-08
0.42028170824050903,1982-10-11
0.4181322157382965,1982-10-12
0.4181322157382965,1982-10-13
0.4116825461387634,1982-10-14
0.41275718808174133,1982-10-15
0.41490697860717773,1982-10-18
0.4181322157382965,1982-10-19
0.4235059916973114,1982-10-20
0.4235059916973114,1982-10-21
0.4256562888622284,1982-10-22
0.426731139421463,1982-10-25
0.426731139421463,1982-10-26
0.4256562888622284,1982-10-27
0.4256562888622284,1982-10-28
0.4245808720588684,1982-10-29
0.426731139421463,1982-11-01
0.4288809895515442,1982-11-02
0.43103036284446716,1982-11-03
0.45037826895713806,1982-11-04
0.46865177154541016,1982-11-05
0.4772508442401886,1982-11-08
0.4998234808444977,1982-11-09
0.49659889936447144,1982-11-10
0.4987483322620392,1982-11-11
0.4998234808444977,1982-11-12
0.49659889936447144,1982-11-15
0.4869247078895569,1982-11-16
0.48584994673728943,1982-11-17
0.487999826669693,1982-11-18
0.4912242889404297,1982-11-19
0.4783257246017456,1982-11-22
0.4751007854938507,1982-11-23
0.4783257246017456,1982-11-24
0.48584994673728943,1982-11-26
0.48369985818862915,1982-11-29
0.4783257246017456,1982-11-30
0.4815501868724823,1982-12-01
0.4815501868724823,1982-12-02
0.479400634765625,1982-12-03
0.4815501868724823,1982-12-06
0.4815501868724823,1982-12-07
0.4815501868724823,1982-12-08
0.479400634765625,1982-12-09
0.46327704191207886,1982-12-10
0.47295108437538147,1982-12-13
0.4740259051322937,1982-12-14
0.47295108437538147,1982-12-15
0.4815501868724823,1982-12-16
0.480475515127182,1982-12-17
0.4783257246017456,1982-12-20
0.480475515127182,1982-12-21
0.479400634765625,1982-12-22
0.479400634765625,1982-12-23
0.479400634765625,1982-12-27
0.4761753976345062,1982-12-28
0.4751007854938507,1982-12-29
0.4740259051322937,1982-12-30
0.4751007854938507,1982-12-31
0.46757620573043823,1983-01-03
0.4643520414829254,1983-01-04
0.4643520414829254,1983-01-05
0.4643520414829254,1983-01-06
0.4643520414829254,1983-01-07
0.4643520414829254,1983-01-10
0.46112746000289917,1983-01-11
0.46112746000289917,1983-01-12
0.46220242977142334,1983-01-13
0.46220242977142334,1983-01-14
0.46542689204216003,1983-01-17
0.46542689204216003,1983-01-18
0.46327704191207886,1983-01-19
0.46327704191207886,1983-01-20
0.46327704191207886,1983-01-21
0.46327704191207886,1983-01-24
0.45790258049964905,1983-01-25
0.4557529389858246,1983-01-26
0.4546782672405243,1983-01-27
0.4514537751674652,1983-01-28
0.45037826895713806,1983-01-31
0.45037826895713806,1983-02-01
0.4514537751674652,1983-02-02
0.4514537751674652,1983-02-03
0.4568280875682831,1983-02-04
0.4761753976345062,1983-02-07
0.4826250672340393,1983-02-08
0.48477476835250854,1983-02-09
0.4826250672340393,1983-02-10
0.4826250672340393,1983-02-11
0.4815501868724823,1983-02-14
0.4815501868724823,1983-02-15
0.480475515127182,1983-02-16
0.480475515127182,1983-02-17
0.4815501868724823,1983-02-18
0.4826250672340393,1983-02-22
0.4826250672340393,1983-02-23
0.49229925870895386,1983-02-24
0.4987483322620392,1983-02-25
0.5041230916976929,1983-02-28
0.5180966854095459,1983-03-01
0.5288456082344055,1983-03-02
0.5438935160636902,1983-03-03
0.5557180643081665,1983-03-04
0.5632421970367432,1983-03-07
0.5696913599967957,1983-03-08
0.5696913599967957,1983-03-09
0.5718413591384888,1983-03-10
0.5718413591384888,1983-03-11
0.5718413591384888,1983-03-14
0.5696913599967957,1983-03-15
0.5707657337188721,1983-03-16
0.5729160904884338,1983-03-17
0.5836649537086487,1983-03-18
0.5836649537086487,1983-03-21
0.5815151333808899,1983-03-22
0.5825902223587036,1983-03-23
0.5815151333808899,1983-03-24
0.5815151333808899,1983-03-25
0.5815151333808899,1983-03-28
0.5815151333808899,1983-03-29
0.5804405808448792,1983-03-30
0.5815151333808899,1983-03-31
0.5815151333808899,1983-04-04
0.5825902223587036,1983-04-05
0.5836649537086487,1983-04-06
0.5890396237373352,1983-04-07
0.5901142954826355,1983-04-08
0.6030126810073853,1983-04-11
0.6277353763580322,1983-04-12
0.6341847777366638,1983-04-13
0.6406340599060059,1983-04-14
0.6578326225280762,1983-04-15
0.6567569971084595,1983-04-18
0.6610569953918457,1983-04-19
0.7029775381088257,1983-04-20
0.6986779570579529,1983-04-21
0.6986779570579529,1983-04-22
0.6922290921211243,1983-04-25
0.6922290921211243,1983-04-26
0.6836299300193787,1983-04-27
0.6879289150238037,1983-04-28
0.6836299300193787,1983-04-29
0.6836299300193787,1983-05-02
0.6836299300193787,1983-05-03
0.6836299300193787,1983-05-04
0.6771802306175232,1983-05-05
0.6750302910804749,1983-05-06
0.6728805899620056,1983-05-09
0.6728805899620056,1983-05-10
0.6728805899620056,1983-05-11
0.6728805899620056,1983-05-12
0.6750302910804749,1983-05-13
0.6642810106277466,1983-05-16
0.6578326225280762,1983-05-17
0.6642810106277466,1983-05-18
0.6664314270019531,1983-05-19
0.6664314270019531,1983-05-20
0.6664314270019531,1983-05-23
0.6836299300193787,1983-05-24
0.6879289150238037,1983-05-25
0.7051271796226501,1983-05-26
0.7094272375106812,1983-05-27
0.6879289150238037,1983-05-31
0.6879289150238037,1983-06-01
0.7223252654075623,1983-06-02
0.7223252654075623,1983-06-03
0.7180259823799133,1983-06-06
0.7180259823799133,1983-06-07
0.7051271796226501,1983-06-08
0.7008276581764221,1983-06-09
0.7008276581764221,1983-06-10
0.713726282119751,1983-06-13
0.7180259823799133,1983-06-14
0.7180259823799133,1983-06-15
0.7352249026298523,1983-06-16
0.7567220330238342,1983-06-17
0.7567220330238342,1983-06-20
0.7524223327636719,1983-06-21
0.7825193405151367,1983-06-22
0.7954183220863342,1983-06-23
0.8083162903785706,1983-06-24
0.812616229057312,1983-06-27
0.8040171265602112,1983-06-28
0.8040171265602112,1983-06-29
0.8040171265602112,1983-06-30
0.8040171265602112,1983-07-01
0.7911184430122375,1983-07-05
0.7868189215660095,1983-07-06
0.7825193405151367,1983-07-07
0.7696207761764526,1983-07-08
0.7438235878944397,1983-07-11
0.7223252654075623,1983-07-12
0.7180259823799133,1983-07-13
0.713726282119751,1983-07-14
0.7051271796226501,1983-07-15
0.7051271796226501,1983-07-18
0.7051271796226501,1983-07-19
0.713726282119751,1983-07-20
0.7180259823799133,1983-07-21
0.713726282119751,1983-07-22
0.7180259823799133,1983-07-25
0.7180259823799133,1983-07-26
0.7223252654075623,1983-07-27
0.7223252654075623,1983-07-28
0.6879289150238037,1983-07-29
0.6578326225280762,1983-08-01
0.6621318459510803,1983-08-02
0.6578326225280762,1983-08-03
0.6406340599060059,1983-08-04
0.6363345384597778,1983-08-05
0.6234359741210938,1983-08-08
0.601938009262085,1983-08-09
0.5933388471603394,1983-08-10
0.6320350766181946,1983-08-11
0.6363345384597778,1983-08-12
0.6492334008216858,1983-08-15
0.6363345384597778,1983-08-16
0.6363345384597778,1983-08-17
0.6363345384597778,1983-08-18
0.6363345384597778,1983-08-19
0.6363345384597778,1983-08-22
0.6406340599060059,1983-08-23
0.6363345384597778,1983-08-24
0.6277353763580322,1983-08-25
0.6191360950469971,1983-08-26
0.6234359741210938,1983-08-29
0.6191360950469971,1983-08-30
0.6234359741210938,1983-08-31
