EFX,Date
0.2749975621700287,1980-12-30
0.28348514437675476,1980-12-31
0.2851827144622803,1981-01-02
0.29027530550956726,1981-01-05
0.2851827144622803,1981-01-06
0.2851827144622803,1981-01-07
0.2817873954772949,1981-01-08
0.2800901234149933,1981-01-09
0.2800901234149933,1981-01-12
0.28348514437675476,1981-01-13
0.2800901234149933,1981-01-14
0.28348514437675476,1981-01-15
0.2817873954772949,1981-01-16
0.2851827144622803,1981-01-19
0.28348514437675476,1981-01-20
0.2817873954772949,1981-01-21
0.2817873954772949,1981-01-22
0.2817873954772949,1981-01-23
0.2817873954772949,1981-01-26
0.2817873954772949,1981-01-27
0.2817873954772949,1981-01-28
0.2817873954772949,1981-01-29
0.2817873954772949,1981-01-30
0.2800901234149933,1981-02-02
0.2800901234149933,1981-02-03
0.28348514437675476,1981-02-04
0.2817873954772949,1981-02-05
0.2868800759315491,1981-02-06
0.2868800759315491,1981-02-09
0.2868800759315491,1981-02-10
0.2868800759315491,1981-02-11
0.2868800759315491,1981-02-12
0.2817873954772949,1981-02-13
0.2817873954772949,1981-02-17
0.2817873954772949,1981-02-18
0.2749975621700287,1981-02-19
0.2749975621700287,1981-02-20
0.2800901234149933,1981-02-23
0.2800901234149933,1981-02-24
0.2817873954772949,1981-02-25
0.27669480443000793,1981-02-26
0.2817873954772949,1981-02-27
0.2817873954772949,1981-03-02
0.2783927917480469,1981-03-03
0.27669480443000793,1981-03-04
0.27669480443000793,1981-03-05
0.2783927917480469,1981-03-06
0.27669480443000793,1981-03-09
0.2783927917480469,1981-03-10
0.2817873954772949,1981-03-11
0.2817873954772949,1981-03-12
0.28348514437675476,1981-03-13
0.2868800759315491,1981-03-16
0.29027530550956726,1981-03-17
0.2851827144622803,1981-03-18
0.2851827144622803,1981-03-19
0.2851827144622803,1981-03-20
0.2868800759315491,1981-03-23
0.2885778546333313,1981-03-24
0.2885778546333313,1981-03-25
0.2868800759315491,1981-03-26
0.2817873954772949,1981-03-27
0.2851827144622803,1981-03-30
0.2851827144622803,1981-03-31
0.2868800759315491,1981-04-01
0.2885778546333313,1981-04-02
0.2868800759315491,1981-04-03
0.2885778546333313,1981-04-06
0.2868800759315491,1981-04-07
0.2885778546333313,1981-04-08
0.2868800759315491,1981-04-09
0.2885778546333313,1981-04-10
0.2851827144622803,1981-04-13
0.2885778546333313,1981-04-14
0.2885778546333313,1981-04-15
0.2868800759315491,1981-04-16
0.2868800759315491,1981-04-20
0.29876285791397095,1981-04-21
0.31064537167549133,1981-04-22
0.31573808193206787,1981-04-23
0.3191330134868622,1981-04-24
0.3174353837966919,1981-04-27
0.3140406012535095,1981-04-28
0.3174353837966919,1981-04-29
0.3259231150150299,1981-04-30
0.3361079692840576,1981-05-01
0.3395032584667206,1981-05-04
0.332712858915329,1981-05-05
0.33441051840782166,1981-05-06
0.332712858915329,1981-05-07
0.3378055691719055,1981-05-08
0.332712858915329,1981-05-11
0.332712858915329,1981-05-12
0.3276205360889435,1981-05-13
0.3276205360889435,1981-05-14
0.3276205360889435,1981-05-15
0.32083040475845337,1981-05-18
0.3191330134868622,1981-05-19
0.3191330134868622,1981-05-20
0.32083040475845337,1981-05-21
0.32083040475845337,1981-05-22
0.3191330134868622,1981-05-26
0.32083040475845337,1981-05-27
0.3259231150150299,1981-05-28
0.32252782583236694,1981-05-29
0.329318106174469,1981-06-01
0.329318106174469,1981-06-02
0.332712858915329,1981-06-03
0.332712858915329,1981-06-04
0.3361079692840576,1981-06-05
0.34289801120758057,1981-06-08
0.3445957899093628,1981-06-09
0.34968844056129456,1981-06-10
0.35138580203056335,1981-06-11
0.35647836327552795,1981-06-12
0.35478076338768005,1981-06-15
0.3462931513786316,1981-06-16
0.34289801120758057,1981-06-17
0.3479906916618347,1981-06-18
0.3395032584667206,1981-06-19
0.3276205360889435,1981-06-22
0.3259231150150299,1981-06-23
0.3361079692840576,1981-06-24
0.34289801120758057,1981-06-25
0.3395032584667206,1981-06-26
0.3378055691719055,1981-06-29
0.3395032584667206,1981-06-30
0.3395032584667206,1981-07-01
0.3378055691719055,1981-07-02
0.3361079692840576,1981-07-06
0.3395032584667206,1981-07-07
0.332712858915329,1981-07-08
0.332712858915329,1981-07-09
0.332712858915329,1981-07-10
0.33101555705070496,1981-07-13
0.33101555705070496,1981-07-14
0.33101555705070496,1981-07-15
0.329318106174469,1981-07-16
0.3378055691719055,1981-07-17
0.3361079692840576,1981-07-20
0.33101555705070496,1981-07-21
0.3276205360889435,1981-07-22
0.332712858915329,1981-07-23
0.3395032584667206,1981-07-24
0.3361079692840576,1981-07-27
0.3276205360889435,1981-07-28
0.3276205360889435,1981-07-29
0.3276205360889435,1981-07-30
0.33101555705070496,1981-07-31
0.3378055691719055,1981-08-03
0.33101555705070496,1981-08-04
0.33101555705070496,1981-08-05
0.329318106174469,1981-08-06
0.3395032584667206,1981-08-07
0.3378055691719055,1981-08-10
0.3395032584667206,1981-08-11
0.3378055691719055,1981-08-12
0.3395032584667206,1981-08-13
0.3259231150150299,1981-08-14
0.332712858915329,1981-08-17
0.32252782583236694,1981-08-18
0.3242257535457611,1981-08-19
0.332712858915329,1981-08-20
0.3259231150150299,1981-08-21
0.3242257535457611,1981-08-24
0.3191330134868622,1981-08-25
0.3242257535457611,1981-08-26
0.3191330134868622,1981-08-27
0.3242257535457611,1981-08-28
0.32252782583236694,1981-08-31
0.3174353837966919,1981-09-01
0.32083040475845337,1981-09-02
0.31064537167549133,1981-09-03
0.3140406012535095,1981-09-04
0.3123425841331482,1981-09-08
0.3123425841331482,1981-09-09
0.3072502315044403,1981-09-10
0.3140406012535095,1981-09-11
0.3072502315044403,1981-09-14
0.30894801020622253,1981-09-15
0.3123425841331482,1981-09-16
0.3140406012535095,1981-09-17
0.31064537167549133,1981-09-18
0.31573808193206787,1981-09-21
0.31064537167549133,1981-09-22
0.3123425841331482,1981-09-23
0.30894801020622253,1981-09-24
0.30894801020622253,1981-09-25
0.31573808193206787,1981-09-28
0.3174353837966919,1981-09-29
0.3191330134868622,1981-09-30
0.31573808193206787,1981-10-01
0.3123425841331482,1981-10-02
0.3123425841331482,1981-10-05
0.30894801020622253,1981-10-06
0.30894801020622253,1981-10-07
0.31064537167549133,1981-10-08
0.31064537167549133,1981-10-09
0.30385538935661316,1981-10-12
0.3021576404571533,1981-10-13
0.2953678071498871,1981-10-14
0.30555278062820435,1981-10-15
0.30894801020622253,1981-10-16
0.3072502315044403,1981-10-19
0.3123425841331482,1981-10-20
0.3123425841331482,1981-10-21
0.3123425841331482,1981-10-22
0.31573808193206787,1981-10-23
0.3123425841331482,1981-10-26
0.3123425841331482,1981-10-27
0.3123425841331482,1981-10-28
0.30894801020622253,1981-10-29
0.3072502315044403,1981-10-30
0.3072502315044403,1981-11-02
0.31064537167549133,1981-11-03
0.3123425841331482,1981-11-04
0.30894801020622253,1981-11-05
0.3072502315044403,1981-11-06
0.31064537167549133,1981-11-09
0.29876285791397095,1981-11-10
0.3021576404571533,1981-11-11
0.3072502315044403,1981-11-12
0.30894801020622253,1981-11-13
0.31064537167549133,1981-11-16
0.30555278062820435,1981-11-17
0.3123425841331482,1981-11-18
0.31573808193206787,1981-11-19
0.3123425841331482,1981-11-20
0.31064537167549133,1981-11-23
0.3140406012535095,1981-11-24
0.3123425841331482,1981-11-25
0.31573808193206787,1981-11-27
0.3123425841331482,1981-11-30
0.3123425841331482,1981-12-01
0.30894801020622253,1981-12-02
0.30894801020622253,1981-12-03
0.30555278062820435,1981-12-04
0.3072502315044403,1981-12-07
0.30555278062820435,1981-12-08
0.30385538935661316,1981-12-09
0.3072502315044403,1981-12-10
0.31064537167549133,1981-12-11
0.30555278062820435,1981-12-14
0.3123425841331482,1981-12-15
0.3072502315044403,1981-12-16
0.30385538935661316,1981-12-17
0.29876285791397095,1981-12-18
0.29876285791397095,1981-12-21
0.30555278062820435,1981-12-22
0.30894801020622253,1981-12-23
0.31064537167549133,1981-12-24
0.3072502315044403,1981-12-28
0.3072502315044403,1981-12-29
0.30894801020622253,1981-12-30
0.3123425841331482,1981-12-31
0.3123425841331482,1982-01-04
0.3123425841331482,1982-01-05
0.30894801020622253,1982-01-06
0.3174353837966919,1982-01-07
0.35138580203056335,1982-01-08
0.3462931513786316,1982-01-11
0.34968844056129456,1982-01-12
0.35478076338768005,1982-01-13
0.3530830442905426,1982-01-14
0.3530830442905426,1982-01-15
0.3530830442905426,1982-01-18
0.3649657070636749,1982-01-19
0.3802434504032135,1982-01-20
0.3768483102321625,1982-01-21
0.37175601720809937,1982-01-22
0.3598734438419342,1982-01-25
0.35138580203056335,1982-01-26
0.37345364689826965,1982-01-27
0.3921261429786682,1982-01-28
0.3836383819580078,1982-01-29
0.3938235640525818,1982-02-01
0.3938235640525818,1982-02-02
0.3972187340259552,1982-02-03
0.4006139039993286,1982-02-04
0.42777392268180847,1982-02-05
0.42098408937454224,1982-02-08
0.40400880575180054,1982-02-09
0.4057062864303589,1982-02-10
0.39891621470451355,1982-02-11
0.4006139039993286,1982-02-12
0.39891621470451355,1982-02-16
0.4006139039993286,1982-02-17
0.4057062864303589,1982-02-18
0.4074038863182068,1982-02-19
0.4023113250732422,1982-02-22
0.4006139039993286,1982-02-23
0.41079893708229065,1982-02-24
0.4091012179851532,1982-02-25
0.41079893708229065,1982-02-26
0.4124961495399475,1982-03-01
0.41079893708229065,1982-03-02
0.4124961495399475,1982-03-03
0.41079893708229065,1982-03-04
0.4074038863182068,1982-03-05
0.4074038863182068,1982-03-08
0.4074038863182068,1982-03-09
0.4074038863182068,1982-03-10
0.3904288113117218,1982-03-11
0.38533633947372437,1982-03-12
0.38194096088409424,1982-03-15
0.3870335519313812,1982-03-16
0.3870335519313812,1982-03-17
0.38533633947372437,1982-03-18
0.3870335519313812,1982-03-19
0.3887310326099396,1982-03-22
0.4057062864303589,1982-03-23
0.4091012179851532,1982-03-24
0.41419368982315063,1982-03-25
0.41589149832725525,1982-03-26
0.4192862808704376,1982-03-29
0.4192862808704376,1982-03-30
0.4192862808704376,1982-03-31
0.4175889790058136,1982-04-01
0.41419368982315063,1982-04-02
0.4124961495399475,1982-04-05
0.4091012179851532,1982-04-06
0.4091012179851532,1982-04-07
0.4057062864303589,1982-04-08
0.4023113250732422,1982-04-12
0.39891621470451355,1982-04-13
0.4057062864303589,1982-04-14
0.4091012179851532,1982-04-15
0.4074038863182068,1982-04-16
0.4091012179851532,1982-04-19
0.41079893708229065,1982-04-20
0.4091012179851532,1982-04-21
0.4057062864303589,1982-04-22
0.41079893708229065,1982-04-23
0.41589149832725525,1982-04-26
0.4260764718055725,1982-04-27
0.43286648392677307,1982-04-28
0.43116915225982666,1982-04-29
0.4396565854549408,1982-04-30
0.4413543939590454,1982-05-03
0.45323675870895386,1982-05-04
0.44814422726631165,1982-05-05
0.44984152913093567,1982-05-06
0.44644683599472046,1982-05-07
0.4362618625164032,1982-05-10
0.43456414341926575,1982-05-11
0.43456414341926575,1982-05-12
0.43456414341926575,1982-05-13
0.43795907497406006,1982-05-14
0.43456414341926575,1982-05-17
0.42947128415107727,1982-05-18
0.422681599855423,1982-05-19
0.42098408937454224,1982-05-20
0.422681599855423,1982-05-21
0.42098408937454224,1982-05-24
0.4192862808704376,1982-05-25
0.41589149832725525,1982-05-26
0.42098408937454224,1982-05-27
0.41589149832725525,1982-05-28
0.41079893708229065,1982-06-01
0.41419368982315063,1982-06-02
0.4074038863182068,1982-06-03
0.4074038863182068,1982-06-04
0.4057062864303589,1982-06-07
0.40400880575180054,1982-06-08
0.40400880575180054,1982-06-09
0.4057062864303589,1982-06-10
0.4023113250732422,1982-06-11
0.4074038863182068,1982-06-14
0.4091012179851532,1982-06-15
0.4074038863182068,1982-06-16
0.41419368982315063,1982-06-17
0.4074038863182068,1982-06-18
0.41419368982315063,1982-06-21
0.41589149832725525,1982-06-22
0.4175889790058136,1982-06-23
0.41589149832725525,1982-06-24
0.40400880575180054,1982-06-25
0.4124961495399475,1982-06-28
0.4074038863182068,1982-06-29
0.41589149832725525,1982-06-30
0.41419368982315063,1982-07-01
0.42098408937454224,1982-07-02
0.42098408937454224,1982-07-06
0.42437878251075745,1982-07-07
0.42437878251075745,1982-07-08
0.42777392268180847,1982-07-09
0.42777392268180847,1982-07-12
0.42777392268180847,1982-07-13
0.43116915225982666,1982-07-14
0.42777392268180847,1982-07-15
0.42777392268180847,1982-07-16
0.42947128415107727,1982-07-19
0.43456414341926575,1982-07-20
0.43456414341926575,1982-07-21
0.43286648392677307,1982-07-22
0.42947128415107727,1982-07-23
0.42437878251075745,1982-07-26
0.42437878251075745,1982-07-27
0.4362618625164032,1982-07-28
0.4413543939590454,1982-07-29
0.44305160641670227,1982-07-30
0.44814422726631165,1982-08-02
0.4413543939590454,1982-08-03
0.44644683599472046,1982-08-04
0.44814422726631165,1982-08-05
0.4396565854549408,1982-08-06
0.4413543939590454,1982-08-09
0.44644683599472046,1982-08-10
0.44305160641670227,1982-08-11
0.44644683599472046,1982-08-12
0.44984152913093567,1982-08-13
0.44814422726631165,1982-08-16
0.4719095528125763,1982-08-17
0.4651193618774414,1982-08-18
0.4651193618774414,1982-08-19
0.47530442476272583,1982-08-20
0.47869929671287537,1982-08-23
0.47700199484825134,1982-08-24
0.4719095528125763,1982-08-25
0.47530442476272583,1982-08-26
0.47530442476272583,1982-08-27
0.47869929671287537,1982-08-30
0.49227970838546753,1982-08-31
0.49567458033561707,1982-09-01
0.49567458033561707,1982-09-02
0.49567458033561707,1982-09-03
0.49567458033561707,1982-09-07
0.49906957149505615,1982-09-08
0.5024649500846863,1982-09-09
0.5126500129699707,1982-09-10
0.5126500129699707,1982-09-13
0.5194398164749146,1982-09-14
0.5228347778320312,1982-09-15
0.5262300968170166,1982-09-16
0.49227970838546753,1982-09-17
0.4854896366596222,1982-09-20
0.5058597922325134,1982-09-21
0.5160450339317322,1982-09-22
0.5160450339317322,1982-09-23
0.49906957149505615,1982-09-24
0.5024649500846863,1982-09-27
0.4888845384120941,1982-09-28
0.47869929671287537,1982-09-29
0.5160450339317322,1982-09-30
0.5092548131942749,1982-10-01
0.5160450339317322,1982-10-04
0.5092548131942749,1982-10-05
0.5024649500846863,1982-10-06
0.4854896366596222,1982-10-07
0.529624879360199,1982-10-08
0.5533900856971741,1982-10-11
0.5466001033782959,1982-10-12
0.5669700503349304,1982-10-13
0.5703654289245605,1982-10-14
0.5703654289245605,1982-10-15
0.5703654289245605,1982-10-18
0.5567852258682251,1982-10-19
0.5941305756568909,1982-10-20
0.597525417804718,1982-10-21
0.5941305756568909,1982-10-22
0.6043155789375305,1982-10-25
0.6212907433509827,1982-10-26
0.6756113171577454,1982-10-27
0.6620311141014099,1982-10-28
0.6586360335350037,1982-10-29
0.6518462300300598,1982-11-01
0.6722159385681152,1982-11-02
0.6722159385681152,1982-11-03
0.6654262542724609,1982-11-04
0.6688207387924194,1982-11-05
0.6552411913871765,1982-11-08
0.6857962608337402,1982-11-09
0.7129567265510559,1982-11-10
0.6993765234947205,1982-11-11
0.6925863027572632,1982-11-12
0.6857962608337402,1982-11-15
0.6654262542724609,1982-11-16
0.6654262542724609,1982-11-17
0.6925863027572632,1982-11-18
0.7061665058135986,1982-11-19
0.6959818005561829,1982-11-22
0.6959818005561829,1982-11-23
0.6925863027572632,1982-11-24
0.7027716040611267,1982-11-26
0.7061665058135986,1982-11-29
0.6993765234947205,1982-11-30
0.7095611691474915,1982-12-01
0.7265371680259705,1982-12-02
0.7265371680259705,1982-12-03
0.7469074130058289,1982-12-06
0.7469074130058289,1982-12-07
0.7333264350891113,1982-12-08
0.7163520455360413,1982-12-09
0.6993765234947205,1982-12-10
0.6722159385681152,1982-12-13
0.6382656097412109,1982-12-14
0.6382656097412109,1982-12-15
0.6518462300300598,1982-12-16
0.6620311141014099,1982-12-17
0.6891913414001465,1982-12-20
0.6993765234947205,1982-12-21
0.6993765234947205,1982-12-22
0.6925863027572632,1982-12-23
0.7027716040611267,1982-12-27
0.7061665058135986,1982-12-28
0.7129567265510559,1982-12-29
0.7129567265510559,1982-12-30
0.7197467684745789,1982-12-31
0.7333264350891113,1983-01-03
0.7401168942451477,1983-01-04
0.7333264350891113,1983-01-05
0.7469074130058289,1983-01-06
0.7265371680259705,1983-01-07
0.7333264350891113,1983-01-10
0.7333264350891113,1983-01-11
0.7265371680259705,1983-01-12
0.7265371680259705,1983-01-13
0.7299311757087708,1983-01-14
0.7570919394493103,1983-01-17
0.7740671038627625,1983-01-18
0.7604867815971375,1983-01-19
0.7672771215438843,1983-01-20
0.7570919394493103,1983-01-21
0.7503019571304321,1983-01-24
0.7333264350891113,1983-01-25
0.7401168942451477,1983-01-26
0.7435120344161987,1983-01-27
0.7469074130058289,1983-01-28
0.7604867815971375,1983-01-31
0.7435120344161987,1983-02-01
0.7469074130058289,1983-02-02
0.7435120344161987,1983-02-03
0.7503019571304321,1983-02-04
0.7435120344161987,1983-02-07
0.7163520455360413,1983-02-08
0.7333264350891113,1983-02-09
0.753696620464325,1983-02-10
0.7570919394493103,1983-02-11
0.7706722617149353,1983-02-14
0.7638819217681885,1983-02-15
0.7672771215438843,1983-02-16
0.753696620464325,1983-02-17
0.7469074130058289,1983-02-18
0.753696620464325,1983-02-22
0.7672771215438843,1983-02-23
0.7808574438095093,1983-02-24
0.7910420298576355,1983-02-25
0.7876474261283875,1983-02-28
0.7842522859573364,1983-03-01
0.7808574438095093,1983-03-02
0.7808574438095093,1983-03-03
0.7876474261283875,1983-03-04
0.7774625420570374,1983-03-07
0.7910420298576355,1983-03-08
0.7774625420570374,1983-03-09
0.7774625420570374,1983-03-10
0.7740671038627625,1983-03-11
0.7876474261283875,1983-03-14
0.7876474261283875,1983-03-15
0.8012275099754333,1983-03-16
0.8080177903175354,1983-03-17
0.8080177903175354,1983-03-18
0.8046226501464844,1983-03-21
0.8182026147842407,1983-03-22
0.8317826390266418,1983-03-23
0.8283879160881042,1983-03-24
0.8419677019119263,1983-03-25
0.8487578630447388,1983-03-28
0.845363199710846,1983-03-29
0.8419677019119263,1983-03-30
0.8283879160881042,1983-03-31
0.8080177903175354,1983-04-04
0.8283879160881042,1983-04-05
0.8283879160881042,1983-04-06
0.824992299079895,1983-04-07
0.8317826390266418,1983-04-08
0.8283879160881042,1983-04-11
0.8385728001594543,1983-04-12
0.8317826390266418,1983-04-13
0.8521525859832764,1983-04-14
0.8521525859832764,1983-04-15
0.8487578630447388,1983-04-18
0.8487578630447388,1983-04-19
0.869128406047821,1983-04-20
0.869128406047821,1983-04-21
0.8827085494995117,1983-04-22
0.9166590571403503,1983-04-25
0.9234481453895569,1983-04-26
0.9234481453895569,1983-04-27
0.903078556060791,1983-04-28
0.8827085494995117,1983-04-29
0.8928932547569275,1983-05-02
0.8928932547569275,1983-05-03
0.8861032128334045,1983-05-04
0.8928932547569275,1983-05-05
0.903078556060791,1983-05-06
0.903078556060791,1983-05-09
0.9064735174179077,1983-05-10
0.903078556060791,1983-05-11
0.8861032128334045,1983-05-12
0.889497697353363,1983-05-13
0.869128406047821,1983-05-16
0.8725235462188721,1983-05-17
0.8759181499481201,1983-05-18
0.8725235462188721,1983-05-19
0.8657329678535461,1983-05-20
0.8861032128334045,1983-05-23
0.8725235462188721,1983-05-24
0.8827085494995117,1983-05-25
0.8793135285377502,1983-05-26
0.8827085494995117,1983-05-27
0.8725235462188721,1983-05-31
0.8793135285377502,1983-06-01
0.869128406047821,1983-06-02
0.862338125705719,1983-06-03
0.845363199710846,1983-06-06
0.869128406047821,1983-06-07
0.869128406047821,1983-06-08
0.903078556060791,1983-06-09
0.9370289444923401,1983-06-10
0.9981391429901123,1983-06-13
1.0083242654800415,1983-06-14
1.0049296617507935,1983-06-15
1.0049296617507935,1983-06-16
0.9845592379570007,1983-06-17
0.9913497567176819,1983-06-20
0.9981391429901123,1983-06-21
1.001534342765808,1983-06-22
0.9913497567176819,1983-06-23
0.9879544973373413,1983-06-24
0.9777690768241882,1983-06-27
0.9641892313957214,1983-06-28
0.960793673992157,1983-06-29
0.9675842523574829,1983-06-30
0.9506092071533203,1983-07-01
0.9573985934257507,1983-07-05
0.9438186287879944,1983-07-06
0.9370289444923401,1983-07-07
0.9336341619491577,1983-07-08
0.9336341619491577,1983-07-11
0.9370289444923401,1983-07-12
0.9336341619491577,1983-07-13
0.9302388429641724,1983-07-14
0.9234481453895569,1983-07-15
0.9098685383796692,1983-07-18
0.903078556060791,1983-07-19
0.9506092071533203,1983-07-20
0.9472134113311768,1983-07-21
0.9472134113311768,1983-07-22
0.9438186287879944,1983-07-25
0.9370289444923401,1983-07-26
0.9370289444923401,1983-07-27
0.9404239654541016,1983-07-28
0.9234481453895569,1983-07-29
0.8827085494995117,1983-08-01
0.8759181499481201,1983-08-02
0.869128406047821,1983-08-03
0.8725235462188721,1983-08-04
0.862338125705719,1983-08-05
0.869128406047821,1983-08-08
0.889497697353363,1983-08-09
0.9166590571403503,1983-08-10
0.9200534820556641,1983-08-11
0.9200534820556641,1983-08-12
0.9200534820556641,1983-08-15
0.9132635593414307,1983-08-16
0.9132635593414307,1983-08-17
0.9098685383796692,1983-08-18
0.9064735174179077,1983-08-19
0.9064735174179077,1983-08-22
0.9132635593414307,1983-08-23
0.8793135285377502,1983-08-24
0.889497697353363,1983-08-25
0.8827085494995117,1983-08-26
0.8793135285377502,1983-08-29
0.8725235462188721,1983-08-30
0.8793135285377502,1983-08-31
