CPB,Date
0.6422528624534607,1973-09-14
0.6340187788009644,1973-09-17
0.6340187788009644,1973-09-18
0.6367636919021606,1973-09-19
0.6422528624534607,1973-09-20
0.6367636919021606,1973-09-21
0.6587206721305847,1973-09-24
0.6751888990402222,1973-09-25
0.6916572451591492,1973-09-26
0.6998910307884216,1973-09-27
0.7136144638061523,1973-09-28
0.7053803205490112,1973-10-01
0.7053803205490112,1973-10-02
0.7191036343574524,1973-10-03
0.7081250548362732,1973-10-04
0.7026355266571045,1973-10-05
0.7026355266571045,1973-10-08
0.7053803205490112,1973-10-09
0.6971464157104492,1973-10-10
0.6971464157104492,1973-10-11
0.7053803205490112,1973-10-12
0.7026355266571045,1973-10-15
0.6971464157104492,1973-10-16
0.6998910307884216,1973-10-17
0.6971464157104492,1973-10-18
0.7108696699142456,1973-10-19
0.7026355266571045,1973-10-22
0.6944016218185425,1973-10-23
0.6916572451591492,1973-10-24
0.6971464157104492,1973-10-25
0.7053803205490112,1973-10-26
0.7136144638061523,1973-10-29
0.7026355266571045,1973-10-30
0.7081250548362732,1973-10-31
0.6998910307884216,1973-11-01
0.6971464157104492,1973-11-02
0.6916572451591492,1973-11-05
0.6944016218185425,1973-11-06
0.6944016218185425,1973-11-07
0.6998910307884216,1973-11-08
0.6998910307884216,1973-11-09
0.6971464157104492,1973-11-12
0.6944016218185425,1973-11-13
0.6806782484054565,1973-11-14
0.6559761762619019,1973-11-15
0.6669550538063049,1973-11-16
0.6669550538063049,1973-11-19
0.6669550538063049,1973-11-20
0.6916572451591492,1973-11-21
0.6971464157104492,1973-11-23
0.6861675381660461,1973-11-26
0.6806782484054565,1973-11-27
0.6806782484054565,1973-11-28
0.6587206721305847,1973-11-29
0.6587206721305847,1973-11-30
0.650486946105957,1973-12-03
0.6312746405601501,1973-12-04
0.6285297274589539,1973-12-05
0.650486946105957,1973-12-06
0.6642102003097534,1973-12-07
0.6642102003097534,1973-12-10
0.6532315611839294,1973-12-11
0.6532315611839294,1973-12-12
0.6285297274589539,1973-12-13
0.650486946105957,1973-12-14
0.650486946105957,1973-12-17
0.650486946105957,1973-12-18
0.6422528624534607,1973-12-19
0.6422528624534607,1973-12-20
0.6312746405601501,1973-12-21
0.6422528624534607,1973-12-24
0.6642102003097534,1973-12-26
0.6669550538063049,1973-12-27
0.6642102003097534,1973-12-28
0.6587206721305847,1973-12-31
0.6559761762619019,1974-01-02
0.6916572451591492,1974-01-03
0.6971464157104492,1974-01-04
0.6971464157104492,1974-01-07
0.6944016218185425,1974-01-08
0.6889125108718872,1974-01-09
0.6916572451591492,1974-01-10
0.7053803205490112,1974-01-11
0.7081250548362732,1974-01-14
0.7136144638061523,1974-01-15
0.7163589596748352,1974-01-16
0.7630186080932617,1974-01-17
0.7410613298416138,1974-01-18
0.7245931029319763,1974-01-21
0.7245931029319763,1974-01-22
0.7328271865844727,1974-01-23
0.7328271865844727,1974-01-24
0.7465503811836243,1974-01-25
0.7520396113395691,1974-01-28
0.7492947578430176,1974-01-29
0.7547845840454102,1974-01-30
0.7438058853149414,1974-01-31
0.7245931029319763,1974-02-01
0.7300821542739868,1974-02-04
0.7328271865844727,1974-02-05
0.7410613298416138,1974-02-06
0.7438058853149414,1974-02-07
0.7492947578430176,1974-02-08
0.7438058853149414,1974-02-11
0.7630186080932617,1974-02-12
0.7630186080932617,1974-02-13
0.7630186080932617,1974-02-14
0.7602734565734863,1974-02-15
0.7547845840454102,1974-02-19
0.7712523341178894,1974-02-20
0.765762984752655,1974-02-21
0.7822310328483582,1974-02-22
0.7739969491958618,1974-02-25
0.7822310328483582,1974-02-26
0.7904651165008545,1974-02-27
0.7932091951370239,1974-02-28
0.7794859409332275,1974-03-01
0.7904651165008545,1974-03-04
0.7932091951370239,1974-03-05
0.8069328665733337,1974-03-06
0.7986995577812195,1974-03-07
0.8041889667510986,1974-03-08
0.8069328665733337,1974-03-11
0.8041889667510986,1974-03-12
0.8124223947525024,1974-03-13
0.8124223947525024,1974-03-14
0.8206562399864197,1974-03-15
0.8041889667510986,1974-03-18
0.7986995577812195,1974-03-19
0.7849753499031067,1974-03-20
0.7904651165008545,1974-03-21
0.7849753499031067,1974-03-22
0.7849753499031067,1974-03-25
0.7822310328483582,1974-03-26
0.7575291991233826,1974-03-27
0.7328271865844727,1974-03-28
0.7245931029319763,1974-03-29
0.7245931029319763,1974-04-01
0.7245931029319763,1974-04-02
0.7547845840454102,1974-04-03
0.7465503811836243,1974-04-04
0.7465503811836243,1974-04-05
0.7520396113395691,1974-04-08
0.7712523341178894,1974-04-09
0.776741623878479,1974-04-10
0.7739969491958618,1974-04-11
0.7739969491958618,1974-04-15
0.7849753499031067,1974-04-16
0.8069328665733337,1974-04-17
0.8069328665733337,1974-04-18
0.8014433979988098,1974-04-19
0.8014433979988098,1974-04-22
0.7959544658660889,1974-04-23
0.787720263004303,1974-04-24
0.7712523341178894,1974-04-25
0.7712523341178894,1974-04-26
0.7822310328483582,1974-04-29
0.7849753499031067,1974-04-30
0.8014433979988098,1974-05-01
0.7986995577812195,1974-05-02
0.7959544658660889,1974-05-03
0.7959544658660889,1974-05-06
0.8014433979988098,1974-05-07
0.787720263004303,1974-05-08
0.7932091951370239,1974-05-09
0.787720263004303,1974-05-10
0.7794859409332275,1974-05-13
0.7575291991233826,1974-05-14
0.7520396113395691,1974-05-15
0.7081250548362732,1974-05-16
0.7136144638061523,1974-05-17
0.7108696699142456,1974-05-20
0.7136144638061523,1974-05-21
0.6916572451591492,1974-05-22
0.6971464157104492,1974-05-23
0.6971464157104492,1974-05-24
0.6971464157104492,1974-05-28
0.6806782484054565,1974-05-29
0.6834232211112976,1974-05-30
0.6806782484054565,1974-05-31
0.6806782484054565,1974-06-03
0.6724445223808289,1974-06-04
0.6779338121414185,1974-06-05
0.6696994304656982,1974-06-06
0.6751888990402222,1974-06-07
0.6779338121414185,1974-06-10
0.6751888990402222,1974-06-11
0.6779338121414185,1974-06-12
0.6724445223808289,1974-06-13
0.6587206721305847,1974-06-14
0.6367636919021606,1974-06-17
0.6093166470527649,1974-06-18
0.6148062348365784,1974-06-19
0.6340187788009644,1974-06-20
0.6532315611839294,1974-06-21
0.6340187788009644,1974-06-24
0.6285297274589539,1974-06-25
0.6120617389678955,1974-06-26
0.6120617389678955,1974-06-27
0.6093166470527649,1974-06-28
0.5983384847640991,1974-07-01
0.6010832786560059,1974-07-02
0.590104341506958,1974-07-03
0.5846151113510132,1974-07-05
0.5736364126205444,1974-07-08
0.5708913803100586,1974-07-09
0.5846151113510132,1974-07-10
0.5928487777709961,1974-07-11
0.6148062348365784,1974-07-12
0.6093166470527649,1974-07-15
0.6148062348365784,1974-07-16
0.6257848143577576,1974-07-17
0.6367636919021606,1974-07-18
0.6367636919021606,1974-07-19
0.6340187788009644,1974-07-22
0.6340187788009644,1974-07-23
0.6422528624534607,1974-07-24
0.6312746405601501,1974-07-25
0.6175510883331299,1974-07-26
0.5818700790405273,1974-07-29
0.5763809084892273,1974-07-30
0.590104341506958,1974-07-31
0.590104341506958,1974-08-01
0.590104341506958,1974-08-02
0.5983384847640991,1974-08-05
0.6093166470527649,1974-08-06
0.6257848143577576,1974-08-07
0.6093166470527649,1974-08-08
0.6120617389678955,1974-08-09
0.6065722703933716,1974-08-12
0.6038272380828857,1974-08-13
0.5873593091964722,1974-08-14
0.5928487777709961,1974-08-15
0.5846151113510132,1974-08-16
0.5846151113510132,1974-08-19
0.5791256427764893,1974-08-20
0.5763809084892273,1974-08-21
0.5626574754714966,1974-08-22
0.5571682453155518,1974-08-23
0.5654019117355347,1974-08-26
0.5489340424537659,1974-08-27
0.543444812297821,1974-08-28
0.543444812297821,1974-08-29
0.5489340424537659,1974-08-30
0.5489340424537659,1974-09-03
0.5407002568244934,1974-09-04
0.5544235706329346,1974-09-05
0.5763809084892273,1974-09-06
0.5708913803100586,1974-09-09
0.5544235706329346,1974-09-10
0.5352106690406799,1974-09-11
0.5352106690406799,1974-09-12
0.50501948595047,1974-09-13
0.4995301067829132,1974-09-16
0.5242322087287903,1974-09-17
0.5159980654716492,1974-09-18
0.5297216773033142,1974-09-19
0.5379555225372314,1974-09-20
0.5324658155441284,1974-09-23
0.5352106690406799,1974-09-24
0.5297216773033142,1974-09-25
0.5242322087287903,1974-09-26
0.5214874744415283,1974-09-27
0.5105082988739014,1974-09-30
0.5269768238067627,1974-10-01
0.5077639818191528,1974-10-02
0.5132534503936768,1974-10-03
0.5132534503936768,1974-10-04
0.50501948595047,1974-10-07
0.4995301067829132,1974-10-08
0.5105082988739014,1974-10-09
0.5516788363456726,1974-10-10
0.5818700790405273,1974-10-11
0.5846151113510132,1974-10-14
0.5763809084892273,1974-10-15
0.5654019117355347,1974-10-16
0.5791256427764893,1974-10-17
0.5736364126205444,1974-10-18
0.5708913803100586,1974-10-21
0.5791256427764893,1974-10-22
0.5873593091964722,1974-10-23
0.5818700790405273,1974-10-24
0.5791256427764893,1974-10-25
0.5818700790405273,1974-10-28
0.5846151113510132,1974-10-29
0.5873593091964722,1974-10-30
0.5928487777709961,1974-10-31
0.5846151113510132,1974-11-01
0.5873593091964722,1974-11-04
0.5983384847640991,1974-11-05
0.6038272380828857,1974-11-06
0.6202959418296814,1974-11-07
0.5928487777709961,1974-11-08
0.5873593091964722,1974-11-11
0.595593273639679,1974-11-12
0.6038272380828857,1974-11-13
0.6010832786560059,1974-11-14
0.6065722703933716,1974-11-15
0.5928487777709961,1974-11-18
0.5873593091964722,1974-11-19
0.5873593091964722,1974-11-20
0.5791256427764893,1974-11-21
0.5818700790405273,1974-11-22
0.5873593091964722,1974-11-25
0.5983384847640991,1974-11-26
0.6038272380828857,1974-11-27
0.5873593091964722,1974-11-29
0.590104341506958,1974-12-02
0.5708913803100586,1974-12-03
0.5763809084892273,1974-12-04
0.5654019117355347,1974-12-05
0.5681470036506653,1974-12-06
0.5489340424537659,1974-12-09
0.5599128007888794,1974-12-10
0.5599128007888794,1974-12-11
0.5763809084892273,1974-12-12
0.5818700790405273,1974-12-13
0.5873593091964722,1974-12-16
0.6038272380828857,1974-12-17
0.6093166470527649,1974-12-18
0.6093166470527649,1974-12-19
0.6148062348365784,1974-12-20
0.6038272380828857,1974-12-23
0.590104341506958,1974-12-24
0.5928487777709961,1974-12-26
0.590104341506958,1974-12-27
0.5928487777709961,1974-12-30
0.6038272380828857,1974-12-31
0.6257848143577576,1975-01-02
0.6642102003097534,1975-01-03
0.6559761762619019,1975-01-06
0.6587206721305847,1975-01-07
0.6559761762619019,1975-01-08
0.6614660024642944,1975-01-09
0.6779338121414185,1975-01-10
0.6724445223808289,1975-01-13
0.6861675381660461,1975-01-14
0.6751888990402222,1975-01-15
0.6724445223808289,1975-01-16
0.6614660024642944,1975-01-17
0.6587206721305847,1975-01-20
0.6559761762619019,1975-01-21
0.6532315611839294,1975-01-22
0.6669550538063049,1975-01-23
0.6751888990402222,1975-01-24
0.7081250548362732,1975-01-27
0.7355719208717346,1975-01-28
0.7383160591125488,1975-01-29
0.7191036343574524,1975-01-30
0.7218484282493591,1975-01-31
0.7218484282493591,1975-02-03
0.6944016218185425,1975-02-04
0.6998910307884216,1975-02-05
0.7136144638061523,1975-02-06
0.7081250548362732,1975-02-07
0.7053803205490112,1975-02-10
0.6889125108718872,1975-02-11
0.6916572451591492,1975-02-12
0.6751888990402222,1975-02-13
0.6642102003097534,1975-02-14
0.6696994304656982,1975-02-18
0.6751888990402222,1975-02-19
0.6696994304656982,1975-02-20
0.6696994304656982,1975-02-21
0.6614660024642944,1975-02-24
0.6614660024642944,1975-02-25
0.6779338121414185,1975-02-26
0.6806782484054565,1975-02-27
0.6861675381660461,1975-02-28
0.6889125108718872,1975-03-03
0.7026355266571045,1975-03-04
0.6751888990402222,1975-03-05
0.6971464157104492,1975-03-06
0.6889125108718872,1975-03-07
0.6944016218185425,1975-03-10
0.6889125108718872,1975-03-11
0.6751888990402222,1975-03-12
0.6889125108718872,1975-03-13
0.7026355266571045,1975-03-14
0.7026355266571045,1975-03-17
0.7026355266571045,1975-03-18
0.7026355266571045,1975-03-19
0.7026355266571045,1975-03-20
0.6998910307884216,1975-03-21
0.6971464157104492,1975-03-24
0.6861675381660461,1975-03-25
0.6916572451591492,1975-03-26
0.6861675381660461,1975-03-27
0.6806782484054565,1975-03-31
0.6587206721305847,1975-04-01
0.6587206721305847,1975-04-02
0.650486946105957,1975-04-03
0.6477421522140503,1975-04-04
0.6587206721305847,1975-04-07
0.6587206721305847,1975-04-08
0.6642102003097534,1975-04-09
0.6669550538063049,1975-04-10
0.6669550538063049,1975-04-11
0.6559761762619019,1975-04-14
0.6477421522140503,1975-04-15
0.6449976563453674,1975-04-16
0.6587206721305847,1975-04-17
0.6559761762619019,1975-04-18
0.6532315611839294,1975-04-21
0.6367636919021606,1975-04-22
0.6340187788009644,1975-04-23
0.6367636919021606,1975-04-24
0.6340187788009644,1975-04-25
0.6477421522140503,1975-04-28
0.6395082473754883,1975-04-29
0.6477421522140503,1975-04-30
0.6587206721305847,1975-05-01
0.6532315611839294,1975-05-02
0.650486946105957,1975-05-05
0.6532315611839294,1975-05-06
0.6422528624534607,1975-05-07
0.6449976563453674,1975-05-08
0.6532315611839294,1975-05-09
0.650486946105957,1975-05-12
0.6559761762619019,1975-05-13
0.6614660024642944,1975-05-14
0.6669550538063049,1975-05-15
0.6696994304656982,1975-05-16
0.6696994304656982,1975-05-19
0.6669550538063049,1975-05-20
0.6669550538063049,1975-05-21
0.6806782484054565,1975-05-22
0.6751888990402222,1975-05-23
0.6642102003097534,1975-05-27
0.6696994304656982,1975-05-28
0.6696994304656982,1975-05-29
0.6779338121414185,1975-05-30
0.6861675381660461,1975-06-02
0.6861675381660461,1975-06-03
0.6861675381660461,1975-06-04
0.6889125108718872,1975-06-05
0.6889125108718872,1975-06-06
0.6916572451591492,1975-06-09
0.6861675381660461,1975-06-10
0.6916572451591492,1975-06-11
0.6971464157104492,1975-06-12
0.6998910307884216,1975-06-13
0.6944016218185425,1975-06-16
0.7053803205490112,1975-06-17
0.7081250548362732,1975-06-18
0.7191036343574524,1975-06-19
0.7218484282493591,1975-06-20
0.7245931029319763,1975-06-23
0.7191036343574524,1975-06-24
0.7273377776145935,1975-06-25
0.7328271865844727,1975-06-26
0.7300821542739868,1975-06-27
0.7245931029319763,1975-06-30
0.7218484282493591,1975-07-01
0.7218484282493591,1975-07-02
0.7218484282493591,1975-07-03
0.7245931029319763,1975-07-07
0.7355719208717346,1975-07-08
0.7438058853149414,1975-07-09
0.7383160591125488,1975-07-10
0.7218484282493591,1975-07-11
0.7218484282493591,1975-07-14
0.7355719208717346,1975-07-15
0.7245931029319763,1975-07-16
0.7218484282493591,1975-07-17
0.7081250548362732,1975-07-18
0.6916572451591492,1975-07-21
0.6916572451591492,1975-07-22
0.6834232211112976,1975-07-23
0.6944016218185425,1975-07-24
0.6971464157104492,1975-07-25
0.6916572451591492,1975-07-28
0.6889125108718872,1975-07-29
0.6998910307884216,1975-07-30
0.7136144638061523,1975-07-31
0.7053803205490112,1975-08-01
0.7053803205490112,1975-08-04
0.6944016218185425,1975-08-05
0.6889125108718872,1975-08-06
0.6971464157104492,1975-08-07
0.6834232211112976,1975-08-08
0.6861675381660461,1975-08-11
0.6944016218185425,1975-08-12
0.6944016218185425,1975-08-13
0.7026355266571045,1975-08-14
0.6971464157104492,1975-08-15
0.6889125108718872,1975-08-18
0.6834232211112976,1975-08-19
0.6834232211112976,1975-08-20
0.6834232211112976,1975-08-21
0.6944016218185425,1975-08-22
0.7026355266571045,1975-08-25
0.6861675381660461,1975-08-26
0.6834232211112976,1975-08-27
0.6944016218185425,1975-08-28
0.6916572451591492,1975-08-29
0.6971464157104492,1975-09-02
0.6971464157104492,1975-09-03
0.6861675381660461,1975-09-04
0.6751888990402222,1975-09-05
0.6642102003097534,1975-09-08
0.6642102003097534,1975-09-09
0.6642102003097534,1975-09-10
0.6614660024642944,1975-09-11
0.6614660024642944,1975-09-12
0.6587206721305847,1975-09-15
0.6642102003097534,1975-09-16
0.6642102003097534,1975-09-17
0.6724445223808289,1975-09-18
0.6751888990402222,1975-09-19
0.6724445223808289,1975-09-22
0.6751888990402222,1975-09-23
0.6724445223808289,1975-09-24
0.6696994304656982,1975-09-25
0.6642102003097534,1975-09-26
0.6532315611839294,1975-09-29
0.6422528624534607,1975-09-30
0.6285297274589539,1975-10-01
0.6367636919021606,1975-10-02
0.6285297274589539,1975-10-03
0.6395082473754883,1975-10-06
0.6477421522140503,1975-10-07
0.650486946105957,1975-10-08
0.6559761762619019,1975-10-09
0.6477421522140503,1975-10-10
0.6559761762619019,1975-10-13
0.6559761762619019,1975-10-14
0.6532315611839294,1975-10-15
0.6559761762619019,1975-10-16
0.6532315611839294,1975-10-17
0.6587206721305847,1975-10-20
0.6587206721305847,1975-10-21
0.6642102003097534,1975-10-22
0.6806782484054565,1975-10-23
0.6916572451591492,1975-10-24
0.6998910307884216,1975-10-27
0.7081250548362732,1975-10-28
0.7328271865844727,1975-10-29
0.7355719208717346,1975-10-30
0.7383160591125488,1975-10-31
0.7355719208717346,1975-11-03
0.7410613298416138,1975-11-04
0.7438058853149414,1975-11-05
0.7465503811836243,1975-11-06
0.7520396113395691,1975-11-07
0.765762984752655,1975-11-10
0.7630186080932617,1975-11-11
0.7739969491958618,1975-11-12
0.7739969491958618,1975-11-13
0.776741623878479,1975-11-14
0.7575291991233826,1975-11-17
0.7520396113395691,1975-11-18
0.7355719208717346,1975-11-19
0.7575291991233826,1975-11-20
0.7465503811836243,1975-11-21
0.7492947578430176,1975-11-24
0.7410613298416138,1975-11-25
0.7218484282493591,1975-11-26
0.7218484282493591,1975-11-28
0.7273377776145935,1975-12-01
0.7218484282493591,1975-12-02
0.7328271865844727,1975-12-03
0.7328271865844727,1975-12-04
0.7273377776145935,1975-12-05
0.7245931029319763,1975-12-08
0.7328271865844727,1975-12-09
0.7383160591125488,1975-12-10
0.7383160591125488,1975-12-11
0.7245931029319763,1975-12-12
0.7163589596748352,1975-12-15
0.7218484282493591,1975-12-16
0.7245931029319763,1975-12-17
0.7163589596748352,1975-12-18
0.7163589596748352,1975-12-19
0.7163589596748352,1975-12-22
0.7163589596748352,1975-12-23
0.7108696699142456,1975-12-24
0.7163589596748352,1975-12-26
0.7108696699142456,1975-12-29
0.7191036343574524,1975-12-30
0.7355719208717346,1975-12-31
0.7383160591125488,1976-01-02
0.7438058853149414,1976-01-05
0.7465503811836243,1976-01-06
0.7438058853149414,1976-01-07
0.7465503811836243,1976-01-08
0.7492947578430176,1976-01-09
0.7410613298416138,1976-01-12
0.7602734565734863,1976-01-13
0.7547845840454102,1976-01-14
0.7575291991233826,1976-01-15
0.7520396113395691,1976-01-16
0.7575291991233826,1976-01-19
0.7630186080932617,1976-01-20
0.7794859409332275,1976-01-21
0.7630186080932617,1976-01-22
0.7739969491958618,1976-01-23
0.7630186080932617,1976-01-26
0.7547845840454102,1976-01-27
0.7465503811836243,1976-01-28
0.7685074210166931,1976-01-29
0.7685074210166931,1976-01-30
0.7685074210166931,1976-02-02
0.7739969491958618,1976-02-03
0.7794859409332275,1976-02-04
0.7712523341178894,1976-02-05
0.7602734565734863,1976-02-06
0.765762984752655,1976-02-09
0.765762984752655,1976-02-10
0.765762984752655,1976-02-11
0.7602734565734863,1976-02-12
0.7520396113395691,1976-02-13
0.7355719208717346,1976-02-17
0.7245931029319763,1976-02-18
0.7438058853149414,1976-02-19
0.7520396113395691,1976-02-20
0.7520396113395691,1976-02-23
0.7575291991233826,1976-02-24
0.7492947578430176,1976-02-25
0.7465503811836243,1976-02-26
0.7492947578430176,1976-02-27
0.7300821542739868,1976-03-01
0.7355719208717346,1976-03-02
0.7273377776145935,1976-03-03
0.7163589596748352,1976-03-04
0.7081250548362732,1976-03-05
0.7245931029319763,1976-03-08
0.7191036343574524,1976-03-09
0.7108696699142456,1976-03-10
0.7218484282493591,1976-03-11
0.7163589596748352,1976-03-12
0.7081250548362732,1976-03-15
0.7136144638061523,1976-03-16
0.7136144638061523,1976-03-17
0.7136144638061523,1976-03-18
0.7245931029319763,1976-03-19
0.7273377776145935,1976-03-22
0.7300821542739868,1976-03-23
0.7410613298416138,1976-03-24
0.7438058853149414,1976-03-25
0.7438058853149414,1976-03-26
0.7465503811836243,1976-03-29
0.7438058853149414,1976-03-30
0.7465503811836243,1976-03-31
0.7438058853149414,1976-04-01
0.7383160591125488,1976-04-02
0.7355719208717346,1976-04-05
0.7410613298416138,1976-04-06
0.7273377776145935,1976-04-07
0.7163589596748352,1976-04-08
0.6916572451591492,1976-04-09
0.6916572451591492,1976-04-12
0.7053803205490112,1976-04-13
0.6944016218185425,1976-04-14
0.7081250548362732,1976-04-15
0.7081250548362732,1976-04-19
0.7191036343574524,1976-04-20
0.7136144638061523,1976-04-21
0.7136144638061523,1976-04-22
0.7273377776145935,1976-04-23
0.7191036343574524,1976-04-26
0.7136144638061523,1976-04-27
0.7026355266571045,1976-04-28
0.6944016218185425,1976-04-29
0.6944016218185425,1976-04-30
0.6944016218185425,1976-05-03
0.6889125108718872,1976-05-04
0.6834232211112976,1976-05-05
0.6916572451591492,1976-05-06
0.6998910307884216,1976-05-07
0.6944016218185425,1976-05-10
0.6834232211112976,1976-05-11
0.6751888990402222,1976-05-12
0.6614660024642944,1976-05-13
0.6587206721305847,1976-05-14
0.6696994304656982,1976-05-17
0.6642102003097534,1976-05-18
0.6806782484054565,1976-05-19
0.6916572451591492,1976-05-20
0.7108696699142456,1976-05-21
0.7163589596748352,1976-05-24
0.7026355266571045,1976-05-25
0.7026355266571045,1976-05-26
0.6944016218185425,1976-05-27
0.6971464157104492,1976-05-28
0.6834232211112976,1976-06-01
0.6834232211112976,1976-06-02
0.6806782484054565,1976-06-03
0.6779338121414185,1976-06-04
0.6724445223808289,1976-06-07
0.6751888990402222,1976-06-08
0.6724445223808289,1976-06-09
0.6806782484054565,1976-06-10
0.6779338121414185,1976-06-11
0.6806782484054565,1976-06-14
0.6834232211112976,1976-06-15
0.6806782484054565,1976-06-16
0.6889125108718872,1976-06-17
0.6889125108718872,1976-06-18
0.6916572451591492,1976-06-21
0.6916572451591492,1976-06-22
0.6916572451591492,1976-06-23
0.6916572451591492,1976-06-24
0.6806782484054565,1976-06-25
0.6779338121414185,1976-06-28
0.6861675381660461,1976-06-29
0.6834232211112976,1976-06-30
0.6998910307884216,1976-07-01
0.7081250548362732,1976-07-02
0.7163589596748352,1976-07-06
0.7218484282493591,1976-07-07
0.7300821542739868,1976-07-08
0.7410613298416138,1976-07-09
0.7438058853149414,1976-07-12
0.7520396113395691,1976-07-13
0.7465503811836243,1976-07-14
0.7492947578430176,1976-07-15
0.7547845840454102,1976-07-16
0.7492947578430176,1976-07-19
0.7575291991233826,1976-07-20
0.7492947578430176,1976-07-21
0.7547845840454102,1976-07-22
0.7602734565734863,1976-07-23
0.7575291991233826,1976-07-26
0.765762984752655,1976-07-27
0.7630186080932617,1976-07-28
0.7575291991233826,1976-07-29
0.7575291991233826,1976-07-30
0.7575291991233826,1976-08-02
0.7602734565734863,1976-08-03
0.7492947578430176,1976-08-04
0.7328271865844727,1976-08-05
0.7465503811836243,1976-08-06
