CMI,Date
1.4445006847381592,1979-12-03
1.4567949771881104,1979-12-04
1.5121158361434937,1979-12-05
1.5367039442062378,1979-12-06
1.5674375295639038,1979-12-07
1.5981717109680176,1979-12-10
1.5858781337738037,1979-12-11
1.5612905025482178,1979-12-12
1.5428500175476074,1979-12-13
1.4875295162200928,1979-12-14
1.5059690475463867,1979-12-17
1.5305559635162354,1979-12-18
1.5489963293075562,1979-12-19
1.5428500175476074,1979-12-20
1.5305559635162354,1979-12-21
1.5244104862213135,1979-12-24
1.5367039442062378,1979-12-26
1.5244104862213135,1979-12-27
1.5182631015777588,1979-12-28
1.5244104862213135,1979-12-31
1.5305559635162354,1980-01-02
1.5244104862213135,1980-01-03
1.5551429986953735,1980-01-04
1.5674375295639038,1980-01-07
1.5489963293075562,1980-01-08
1.5612905025482178,1980-01-09
1.5674375295639038,1980-01-10
1.5674375295639038,1980-01-11
1.5735853910446167,1980-01-14
1.5735853910446167,1980-01-15
1.5858781337738037,1980-01-16
1.5920249223709106,1980-01-17
1.5858781337738037,1980-01-18
1.5735853910446167,1980-01-21
1.5674375295639038,1980-01-22
1.5735853910446167,1980-01-23
1.5981717109680176,1980-01-24
1.5797308683395386,1980-01-25
1.5920249223709106,1980-01-28
1.5735853910446167,1980-01-29
1.5920249223709106,1980-01-30
1.5920249223709106,1980-01-31
1.6227585077285767,1980-02-01
1.6104645729064941,1980-02-04
1.6104645729064941,1980-02-05
1.5981717109680176,1980-02-06
1.5735853910446167,1980-02-07
1.5797308683395386,1980-02-08
1.5489963293075562,1980-02-11
1.5244104862213135,1980-02-12
1.5858781337738037,1980-02-13
1.5797308683395386,1980-02-14
1.6227585077285767,1980-02-15
1.5797308683395386,1980-02-19
1.5674375295639038,1980-02-20
1.5735853910446167,1980-02-21
1.5735853910446167,1980-02-22
1.5367039442062378,1980-02-25
1.5858781337738037,1980-02-26
1.5612905025482178,1980-02-27
1.5797308683395386,1980-02-28
1.5612905025482178,1980-02-29
1.5551429986953735,1980-03-03
1.5244104862213135,1980-03-04
1.4875295162200928,1980-03-05
1.4936749935150146,1980-03-06
1.4936749935150146,1980-03-07
1.4813815355300903,1980-03-10
1.462941288948059,1980-03-11
1.4690881967544556,1980-03-12
1.4752353429794312,1980-03-13
1.4813815355300903,1980-03-14
1.462941288948059,1980-03-17
1.4813815355300903,1980-03-18
1.4813815355300903,1980-03-19
1.4998232126235962,1980-03-20
1.4813815355300903,1980-03-21
1.4813815355300903,1980-03-24
1.4936749935150146,1980-03-25
1.5121158361434937,1980-03-26
1.462941288948059,1980-03-27
1.4813815355300903,1980-03-28
1.4752353429794312,1980-03-31
1.4506481885910034,1980-04-01
1.4506481885910034,1980-04-02
1.4260609149932861,1980-04-03
1.3891798257827759,1980-04-07
1.3891798257827759,1980-04-08
1.4014732837677002,1980-04-09
1.3891798257827759,1980-04-10
1.3768864870071411,1980-04-11
1.370739221572876,1980-04-14
1.3400057554244995,1980-04-15
1.364593267440796,1980-04-16
1.364593267440796,1980-04-17
1.4014732837677002,1980-04-18
1.4014732837677002,1980-04-21
1.3522989749908447,1980-04-22
1.3768864870071411,1980-04-23
1.4137661457061768,1980-04-24
1.4137661457061768,1980-04-25
1.4506481885910034,1980-04-28
1.4322080612182617,1980-04-29
1.4567949771881104,1980-04-30
1.4506481885910034,1980-05-01
1.4383544921875,1980-05-02
1.4383544921875,1980-05-05
1.4260609149932861,1980-05-06
1.4322080612182617,1980-05-07
1.4260609149932861,1980-05-08
1.4137661457061768,1980-05-09
1.3891798257827759,1980-05-12
1.4014732837677002,1980-05-13
1.4014732837677002,1980-05-14
1.4260609149932861,1980-05-15
1.4506481885910034,1980-05-16
1.4506481885910034,1980-05-19
1.4383544921875,1980-05-20
1.4322080612182617,1980-05-21
1.4383544921875,1980-05-22
1.4752353429794312,1980-05-23
1.4875295162200928,1980-05-27
1.462941288948059,1980-05-28
1.4813815355300903,1980-05-29
1.4875295162200928,1980-05-30
1.4690881967544556,1980-06-02
1.4752353429794312,1980-06-03
1.462941288948059,1980-06-04
1.4752353429794312,1980-06-05
1.4936749935150146,1980-06-06
1.5244104862213135,1980-06-09
1.5428500175476074,1980-06-10
1.5858781337738037,1980-06-11
1.5674375295639038,1980-06-12
1.5735853910446167,1980-06-13
1.5920249223709106,1980-06-16
1.5858781337738037,1980-06-17
1.5735853910446167,1980-06-18
1.5674375295639038,1980-06-19
1.5244104862213135,1980-06-20
1.5305559635162354,1980-06-23
1.5305559635162354,1980-06-24
1.5182631015777588,1980-06-25
1.5182631015777588,1980-06-26
1.5121158361434937,1980-06-27
1.4998232126235962,1980-06-30
1.4875295162200928,1980-07-01
1.4875295162200928,1980-07-02
1.4936749935150146,1980-07-03
1.5428500175476074,1980-07-07
1.5551429986953735,1980-07-08
1.5735853910446167,1980-07-09
1.5612905025482178,1980-07-10
1.5735853910446167,1980-07-11
1.5735853910446167,1980-07-14
1.5735853910446167,1980-07-15
1.5489963293075562,1980-07-16
1.5981717109680176,1980-07-17
1.6473462581634521,1980-07-18
1.6596391201019287,1980-07-21
1.6842269897460938,1980-07-22
1.6104645729064941,1980-07-23
1.6227585077285767,1980-07-24
1.6043180227279663,1980-07-25
1.5981717109680176,1980-07-28
1.6350531578063965,1980-07-29
1.7149606943130493,1980-07-30
1.7456951141357422,1980-07-31
1.8010154962539673,1980-08-01
1.7395473718643188,1980-08-04
1.7395473718643188,1980-08-05
1.7334016561508179,1980-08-06
1.7149606943130493,1980-08-07
1.6965214014053345,1980-08-08
1.6719330549240112,1980-08-11
1.6842269897460938,1980-08-12
1.6842269897460938,1980-08-13
1.6965214014053345,1980-08-14
1.6965214014053345,1980-08-15
1.6719330549240112,1980-08-18
1.6473462581634521,1980-08-19
1.665785551071167,1980-08-20
1.7026673555374146,1980-08-21
1.7026673555374146,1980-08-22
1.6596391201019287,1980-08-25
1.6719330549240112,1980-08-26
1.65349280834198,1980-08-27
1.6596391201019287,1980-08-28
1.6043180227279663,1980-08-29
1.6227585077285767,1980-09-02
1.6473462581634521,1980-09-03
1.65349280834198,1980-09-04
1.6473462581634521,1980-09-05
1.6289056539535522,1980-09-08
1.6350531578063965,1980-09-09
1.6227585077285767,1980-09-10
1.641198992729187,1980-09-11
1.6473462581634521,1980-09-12
1.6350531578063965,1980-09-15
1.641198992729187,1980-09-16
1.6473462581634521,1980-09-17
1.6350531578063965,1980-09-18
1.65349280834198,1980-09-19
1.6473462581634521,1980-09-22
1.641198992729187,1980-09-23
1.65349280834198,1980-09-24
1.6227585077285767,1980-09-25
1.6166117191314697,1980-09-26
1.5674375295639038,1980-09-29
1.5121158361434937,1980-09-30
1.4998232126235962,1980-10-01
1.5121158361434937,1980-10-02
1.5305559635162354,1980-10-03
1.5428500175476074,1980-10-06
1.5305559635162354,1980-10-07
1.5612905025482178,1980-10-08
1.5367039442062378,1980-10-09
1.5244104862213135,1980-10-10
1.5244104862213135,1980-10-13
1.5428500175476074,1980-10-14
1.5920249223709106,1980-10-15
1.5489963293075562,1980-10-16
1.5367039442062378,1980-10-17
1.5305559635162354,1980-10-20
1.4752353429794312,1980-10-21
1.4752353429794312,1980-10-22
1.4752353429794312,1980-10-23
1.4752353429794312,1980-10-24
1.4445006847381592,1980-10-27
1.4506481885910034,1980-10-28
1.4322080612182617,1980-10-29
1.4014732837677002,1980-10-30
1.4383544921875,1980-10-31
1.4322080612182617,1980-11-03
1.4875295162200928,1980-11-05
1.4752353429794312,1980-11-06
1.4567949771881104,1980-11-07
1.4322080612182617,1980-11-10
1.4383544921875,1980-11-11
1.4875295162200928,1980-11-12
1.4813815355300903,1980-11-13
1.462941288948059,1980-11-14
1.462941288948059,1980-11-17
1.4260609149932861,1980-11-18
1.4260609149932861,1980-11-19
1.4014732837677002,1980-11-20
1.4199140071868896,1980-11-21
1.4014732837677002,1980-11-24
1.4506481885910034,1980-11-25
1.462941288948059,1980-11-26
1.462941288948059,1980-11-28
1.4506481885910034,1980-12-01
1.4199140071868896,1980-12-02
1.3953266143798828,1980-12-03
1.3522989749908447,1980-12-04
1.3277113437652588,1980-12-05
1.333858847618103,1980-12-08
1.2908309698104858,1980-12-09
1.2908309698104858,1980-12-10
1.2908309698104858,1980-12-11
1.2785366773605347,1980-12-12
1.303124189376831,1980-12-15
1.2846840620040894,1980-12-16
1.2908309698104858,1980-12-17
1.2908309698104858,1980-12-18
1.3154183626174927,1980-12-19
1.3522989749908447,1980-12-22
1.3522989749908447,1980-12-23
1.3400057554244995,1980-12-24
1.3891798257827759,1980-12-26
1.4998232126235962,1980-12-29
1.4875295162200928,1980-12-30
1.4875295162200928,1980-12-31
1.5489963293075562,1981-01-02
1.6043180227279663,1981-01-05
1.5981717109680176,1981-01-06
1.5489963293075562,1981-01-07
1.5551429986953735,1981-01-08
1.5489963293075562,1981-01-09
1.5858781337738037,1981-01-12
1.5735853910446167,1981-01-13
1.5489963293075562,1981-01-14
1.5244104862213135,1981-01-15
1.5244104862213135,1981-01-16
1.5305559635162354,1981-01-19
1.5489963293075562,1981-01-20
1.5244104862213135,1981-01-21
1.5367039442062378,1981-01-22
1.5367039442062378,1981-01-23
1.5121158361434937,1981-01-26
1.4998232126235962,1981-01-27
1.5367039442062378,1981-01-28
1.5367039442062378,1981-01-29
1.6719330549240112,1981-01-30
1.5981717109680176,1981-02-02
1.6289056539535522,1981-02-03
1.641198992729187,1981-02-04
1.6350531578063965,1981-02-05
1.6227585077285767,1981-02-06
1.6043180227279663,1981-02-09
1.5981717109680176,1981-02-10
1.6227585077285767,1981-02-11
1.6350531578063965,1981-02-12
1.6719330549240112,1981-02-13
1.7026673555374146,1981-02-17
1.7149606943130493,1981-02-18
1.7272536754608154,1981-02-19
1.7149606943130493,1981-02-20
1.7211077213287354,1981-02-23
1.7149606943130493,1981-02-24
1.7211077213287354,1981-02-25
1.7334016561508179,1981-02-26
1.7272536754608154,1981-02-27
1.7395473718643188,1981-03-02
1.7272536754608154,1981-03-03
1.7149606943130493,1981-03-04
1.7211077213287354,1981-03-05
1.6903737783432007,1981-03-06
1.7026673555374146,1981-03-09
1.6903737783432007,1981-03-10
1.6842269897460938,1981-03-11
1.7272536754608154,1981-03-12
1.7149606943130493,1981-03-13
1.8194557428359985,1981-03-16
1.8194557428359985,1981-03-17
1.8501920700073242,1981-03-18
1.9608330726623535,1981-03-19
1.9669815301895142,1981-03-20
1.9546869993209839,1981-03-23
1.9485400915145874,1981-03-24
1.973126769065857,1981-03-25
1.9977132081985474,1981-03-26
2.139092206954956,1981-03-27
2.1944124698638916,1981-03-30
2.3726694583892822,1981-03-31
2.317349672317505,1981-04-01
2.2497339248657227,1981-04-02
2.2743215560913086,1981-04-03
2.231292963027954,1981-04-06
2.2804672718048096,1981-04-07
2.3480842113494873,1981-04-08
2.378817081451416,1981-04-09
2.317349672317505,1981-04-10
2.305054187774658,1981-04-13
2.2743215560913086,1981-04-14
2.317349672317505,1981-04-15
2.3726694583892822,1981-04-16
2.3726694583892822,1981-04-20
2.3542299270629883,1981-04-21
2.3419361114501953,1981-04-22
2.3419361114501953,1981-04-23
2.317349672317505,1981-04-24
2.305054187774658,1981-04-27
2.2743215560913086,1981-04-28
2.3419361114501953,1981-04-29
2.317349672317505,1981-04-30
2.3296420574188232,1981-05-01
2.317349672317505,1981-05-04
2.2804672718048096,1981-05-05
2.2620270252227783,1981-05-06
2.2866146564483643,1981-05-07
2.2927610874176025,1981-05-08
2.298907995223999,1981-05-11
2.317349672317505,1981-05-12
2.335789442062378,1981-05-13
2.4956066608428955,1981-05-14
2.501753330230713,1981-05-15
2.5263404846191406,1981-05-18
2.471019744873047,1981-05-19
2.44643235206604,1981-05-20
2.4279918670654297,1981-05-21
2.471019744873047,1981-05-22
2.4956066608428955,1981-05-26
2.5632214546203613,1981-05-27
2.5570733547210693,1981-05-28
2.6369822025299072,1981-05-29
2.6984519958496094,1981-06-01
2.6369822025299072,1981-06-02
2.667717695236206,1981-06-03
2.7168922424316406,1981-06-04
2.729186534881592,1981-06-05
2.7168922424316406,1981-06-08
2.7045979499816895,1981-06-09
2.7537729740142822,1981-06-10
2.82138729095459,1981-06-11
2.8152403831481934,1981-06-12
2.82138729095459,1981-06-15
2.8029465675354004,1981-06-16
2.8336806297302246,1981-06-17
2.8336806297302246,1981-06-18
2.809093952178955,1981-06-19
2.741478443145752,1981-06-22
2.64313006401062,1981-06-23
2.6246895790100098,1981-06-24
2.6308367252349854,1981-06-25
2.6308367252349854,1981-06-26
2.6308367252349854,1981-06-29
2.5693681240081787,1981-06-30
2.489459753036499,1981-07-01
2.5324862003326416,1981-07-02
2.4956066608428955,1981-07-06
2.4279918670654297,1981-07-07
2.384963035583496,1981-07-08
2.3911101818084717,1981-07-09
2.384963035583496,1981-07-10
2.3542299270629883,1981-07-13
2.3542299270629883,1981-07-14
2.366523265838623,1981-07-15
2.378817081451416,1981-07-16
2.3480842113494873,1981-07-17
2.2866146564483643,1981-07-20
2.298907995223999,1981-07-21
2.2620270252227783,1981-07-22
2.2620270252227783,1981-07-23
2.3419361114501953,1981-07-24
2.3480842113494873,1981-07-27
2.3542299270629883,1981-07-28
2.3419361114501953,1981-07-29
2.2927610874176025,1981-07-30
2.317349672317505,1981-07-31
2.2743215560913086,1981-08-03
2.1944124698638916,1981-08-04
2.2497339248657227,1981-08-05
2.268174171447754,1981-08-06
2.243586778640747,1981-08-07
2.2497339248657227,1981-08-10
2.2251474857330322,1981-08-11
2.255880832672119,1981-08-12
2.255880832672119,1981-08-13
2.2374398708343506,1981-08-14
2.2189996242523193,1981-08-17
2.2189996242523193,1981-08-18
2.169825792312622,1981-08-19
2.0714759826660156,1981-08-20
2.0407421588897705,1981-08-21
2.003861427307129,1981-08-24
1.9915682077407837,1981-08-25
1.973126769065857,1981-08-26
1.887070894241333,1981-08-27
1.9669815301895142,1981-08-28
1.9608330726623535,1981-08-31
1.9792734384536743,1981-09-01
1.9669815301895142,1981-09-02
1.9300992488861084,1981-09-03
1.9178045988082886,1981-09-04
1.9423936605453491,1981-09-08
1.9485400915145874,1981-09-09
1.9792734384536743,1981-09-10
1.9485400915145874,1981-09-11
1.9546869993209839,1981-09-14
1.9546869993209839,1981-09-15
1.9546869993209839,1981-09-16
1.9485400915145874,1981-09-17
1.936246633529663,1981-09-18
1.9055116176605225,1981-09-21
1.8809248208999634,1981-09-22
1.8809248208999634,1981-09-23
1.8686310052871704,1981-09-24
1.862484335899353,1981-09-25
1.8686310052871704,1981-09-28
1.9116584062576294,1981-09-29
1.8809248208999634,1981-09-30
1.8809248208999634,1981-10-01
1.9178045988082886,1981-10-02
1.9423936605453491,1981-10-05
1.9055116176605225,1981-10-06
1.856338381767273,1981-10-07
1.856338381767273,1981-10-08
1.8133100271224976,1981-10-09
1.8440442085266113,1981-10-12
1.8686310052871704,1981-10-13
1.8317503929138184,1981-10-14
1.8440442085266113,1981-10-15
1.8194557428359985,1981-10-16
1.8501920700073242,1981-10-19
1.8378978967666626,1981-10-20
1.8317503929138184,1981-10-21
1.8317503929138184,1981-10-22
1.7948695421218872,1981-10-23
1.7579891681671143,1981-10-26
1.7026673555374146,1981-10-27
1.7518410682678223,1981-10-28
1.7456951141357422,1981-10-29
1.7579891681671143,1981-10-30
1.7887223958969116,1981-11-02
1.8010154962539673,1981-11-03
1.8317503929138184,1981-11-04
1.8378978967666626,1981-11-05
1.8378978967666626,1981-11-06
1.8317503929138184,1981-11-09
1.8256038427352905,1981-11-10
1.8071622848510742,1981-11-11
1.7948695421218872,1981-11-12
1.6289056539535522,1981-11-13
1.6166117191314697,1981-11-16
1.665785551071167,1981-11-17
1.6780810356140137,1981-11-18
1.6719330549240112,1981-11-19
1.6780810356140137,1981-11-20
1.6719330549240112,1981-11-23
1.6719330549240112,1981-11-24
1.6596391201019287,1981-11-25
1.6227585077285767,1981-11-27
1.6596391201019287,1981-11-30
1.6473462581634521,1981-12-01
1.6473462581634521,1981-12-02
1.7334016561508179,1981-12-03
1.770283818244934,1981-12-04
1.8378978967666626,1981-12-07
1.8686310052871704,1981-12-08
1.9239521026611328,1981-12-09
1.9300992488861084,1981-12-10
1.9055116176605225,1981-12-11
1.8378978967666626,1981-12-14
1.8686310052871704,1981-12-15
1.8440442085266113,1981-12-16
1.8378978967666626,1981-12-17
1.8686310052871704,1981-12-18
1.8501920700073242,1981-12-21
1.8686310052871704,1981-12-22
1.8378978967666626,1981-12-23
1.8440442085266113,1981-12-24
1.8256038427352905,1981-12-28
1.770283818244934,1981-12-29
1.7211077213287354,1981-12-30
1.7456951141357422,1981-12-31
1.7579891681671143,1982-01-04
1.7456951141357422,1982-01-05
1.764136552810669,1982-01-06
1.7579891681671143,1982-01-07
1.7948695421218872,1982-01-08
1.770283818244934,1982-01-11
1.764136552810669,1982-01-12
1.7334016561508179,1982-01-13
1.7149606943130493,1982-01-14
1.6842269897460938,1982-01-15
1.6596391201019287,1982-01-18
1.6719330549240112,1982-01-19
1.6842269897460938,1982-01-20
1.6596391201019287,1982-01-21
1.641198992729187,1982-01-22
1.6289056539535522,1982-01-25
1.6289056539535522,1982-01-26
1.6166117191314697,1982-01-27
1.6104645729064941,1982-01-28
1.665785551071167,1982-01-29
1.65349280834198,1982-02-01
1.6596391201019287,1982-02-02
1.6473462581634521,1982-02-03
1.6227585077285767,1982-02-04
1.6719330549240112,1982-02-05
1.6473462581634521,1982-02-08
1.6596391201019287,1982-02-09
1.6965214014053345,1982-02-10
1.7456951141357422,1982-02-11
1.7456951141357422,1982-02-12
1.7211077213287354,1982-02-16
1.7395473718643188,1982-02-17
1.7579891681671143,1982-02-18
1.7334016561508179,1982-02-19
1.7211077213287354,1982-02-22
1.7088137865066528,1982-02-23
1.7272536754608154,1982-02-24
1.6965214014053345,1982-02-25
1.6350531578063965,1982-02-26
1.6350531578063965,1982-03-01
1.641198992729187,1982-03-02
1.6350531578063965,1982-03-03
1.5981717109680176,1982-03-04
1.6104645729064941,1982-03-05
1.65349280834198,1982-03-08
1.6166117191314697,1982-03-09
1.6289056539535522,1982-03-10
1.65349280834198,1982-03-11
1.6596391201019287,1982-03-12
1.6903737783432007,1982-03-15
1.6842269897460938,1982-03-16
1.6719330549240112,1982-03-17
1.6227585077285767,1982-03-18
1.6719330549240112,1982-03-19
1.7334016561508179,1982-03-22
1.7887223958969116,1982-03-23
1.770283818244934,1982-03-24
1.7456951141357422,1982-03-25
1.7088137865066528,1982-03-26
1.7088137865066528,1982-03-29
1.7272536754608154,1982-03-30
1.7088137865066528,1982-03-31
1.7149606943130493,1982-04-01
1.7579891681671143,1982-04-02
1.8010154962539673,1982-04-05
1.7948695421218872,1982-04-06
1.7887223958969116,1982-04-07
1.764136552810669,1982-04-08
1.770283818244934,1982-04-12
1.8010154962539673,1982-04-13
1.8010154962539673,1982-04-14
1.8809248208999634,1982-04-15
1.887070894241333,1982-04-16
1.9485400915145874,1982-04-19
1.9116584062576294,1982-04-20
1.9055116176605225,1982-04-21
1.9178045988082886,1982-04-22
1.9178045988082886,1982-04-23
1.8993659019470215,1982-04-26
1.887070894241333,1982-04-27
1.862484335899353,1982-04-28
1.856338381767273,1982-04-29
1.856338381767273,1982-04-30
1.856338381767273,1982-05-03
1.8686310052871704,1982-05-04
1.8809248208999634,1982-05-05
1.8993659019470215,1982-05-06
1.887070894241333,1982-05-07
1.8686310052871704,1982-05-10
1.8440442085266113,1982-05-11
1.8440442085266113,1982-05-12
1.856338381767273,1982-05-13
1.8378978967666626,1982-05-14
1.8317503929138184,1982-05-17
1.8256038427352905,1982-05-18
1.7395473718643188,1982-05-19
1.7149606943130493,1982-05-20
1.7149606943130493,1982-05-21
1.7149606943130493,1982-05-24
1.6842269897460938,1982-05-25
1.6227585077285767,1982-05-26
1.6227585077285767,1982-05-27
1.6227585077285767,1982-05-28
1.6227585077285767,1982-06-01
1.6227585077285767,1982-06-02
1.6227585077285767,1982-06-03
1.6043180227279663,1982-06-04
1.5981717109680176,1982-06-07
1.5981717109680176,1982-06-08
1.5981717109680176,1982-06-09
1.5981717109680176,1982-06-10
1.6104645729064941,1982-06-11
1.5858781337738037,1982-06-14
1.4322080612182617,1982-06-15
1.3277113437652588,1982-06-16
1.3277113437652588,1982-06-17
1.3154183626174927,1982-06-18
1.3277113437652588,1982-06-21
1.370739221572876,1982-06-22
1.4014732837677002,1982-06-23
1.4506481885910034,1982-06-24
1.4690881967544556,1982-06-25
1.4506481885910034,1982-06-28
1.4260609149932861,1982-06-29
1.4506481885910034,1982-06-30
1.4506481885910034,1982-07-01
1.4383544921875,1982-07-02
1.4137661457061768,1982-07-06
1.4014732837677002,1982-07-07
1.3953266143798828,1982-07-08
1.4445006847381592,1982-07-09
1.4567949771881104,1982-07-12
1.4445006847381592,1982-07-13
1.4383544921875,1982-07-14
1.4383544921875,1982-07-15
1.4260609149932861,1982-07-16
1.4506481885910034,1982-07-19
1.4567949771881104,1982-07-20
1.462941288948059,1982-07-21
1.462941288948059,1982-07-22
1.4506481885910034,1982-07-23
1.4383544921875,1982-07-26
1.383033037185669,1982-07-27
1.3768864870071411,1982-07-28
1.364593267440796,1982-07-29
1.364593267440796,1982-07-30
1.4199140071868896,1982-08-02
1.3891798257827759,1982-08-03
1.364593267440796,1982-08-04
1.383033037185669,1982-08-05
1.3768864870071411,1982-08-06
1.364593267440796,1982-08-09
1.3584461212158203,1982-08-10
1.3584461212158203,1982-08-11
1.3522989749908447,1982-08-12
1.4014732837677002,1982-08-13
1.4137661457061768,1982-08-16
1.462941288948059,1982-08-17
1.5059690475463867,1982-08-18
1.4875295162200928,1982-08-19
1.5489963293075562,1982-08-20
1.5735853910446167,1982-08-23
1.5612905025482178,1982-08-24
1.5981717109680176,1982-08-25
1.5735853910446167,1982-08-26
1.5735853910446167,1982-08-27
1.5735853910446167,1982-08-30
1.5981717109680176,1982-08-31
1.5858781337738037,1982-09-01
1.6227585077285767,1982-09-02
1.6842269897460938,1982-09-03
1.6842269897460938,1982-09-07
1.7088137865066528,1982-09-08
1.7211077213287354,1982-09-09
1.7149606943130493,1982-09-10
1.7334016561508179,1982-09-13
1.8010154962539673,1982-09-14
1.8440442085266113,1982-09-15
1.8686310052871704,1982-09-16
1.8010154962539673,1982-09-17
1.7334016561508179,1982-09-20
1.8194557428359985,1982-09-21
1.8194557428359985,1982-09-22
1.8071622848510742,1982-09-23
1.8010154962539673,1982-09-24
1.7764294147491455,1982-09-27
1.7764294147491455,1982-09-28
1.7334016561508179,1982-09-29
1.665785551071167,1982-09-30
1.665785551071167,1982-10-01
1.6719330549240112,1982-10-04
1.6719330549240112,1982-10-05
1.6842269897460938,1982-10-06
1.7149606943130493,1982-10-07
1.7334016561508179,1982-10-08
1.7887223958969116,1982-10-11
1.770283818244934,1982-10-12
1.7887223958969116,1982-10-13
1.8256038427352905,1982-10-14
1.8256038427352905,1982-10-15
1.8317503929138184,1982-10-18
1.8932191133499146,1982-10-19
1.9792734384536743,1982-10-20
1.9977132081985474,1982-10-21
1.9792734384536743,1982-10-22
1.8993659019470215,1982-10-25
1.862484335899353,1982-10-26
1.887070894241333,1982-10-27
1.8932191133499146,1982-10-28
1.9055116176605225,1982-10-29
1.9608330726623535,1982-11-01
1.9792734384536743,1982-11-02
1.9915682077407837,1982-11-03
2.0714759826660156,1982-11-04
2.05303692817688,1982-11-05
2.05303692817688,1982-11-08
2.151383876800537,1982-11-09
2.2005600929260254,1982-11-10
2.188265800476074,1982-11-11
2.1267974376678467,1982-11-12
2.05303692817688,1982-11-15
2.046889066696167,1982-11-16
2.1145036220550537,1982-11-17
2.188265800476074,1982-11-18
2.188265800476074,1982-11-19
2.151383876800537,1982-11-22
2.089916944503784,1982-11-23
2.0714759826660156,1982-11-24
2.0714759826660156,1982-11-26
2.0714759826660156,1982-11-29
2.1145036220550537,1982-11-30
2.2005600929260254,1982-12-01
2.2128539085388184,1982-12-02
2.2128539085388184,1982-12-03
2.2128539085388184,1982-12-06
2.2251474857330322,1982-12-07
2.231292963027954,1982-12-08
2.2005600929260254,1982-12-09
2.145237922668457,1982-12-10
2.2005600929260254,1982-12-13
2.2497339248657227,1982-12-14
2.1944124698638916,1982-12-15
2.2128539085388184,1982-12-16
2.2620270252227783,1982-12-17
2.2804672718048096,1982-12-20
2.335789442062378,1982-12-21
2.4095516204833984,1982-12-22
2.3972573280334473,1982-12-23
2.4156975746154785,1982-12-27
2.403404474258423,1982-12-28
2.403404474258423,1982-12-29
2.3972573280334473,1982-12-30
2.3972573280334473,1982-12-31
2.3972573280334473,1983-01-03
2.4279918670654297,1983-01-04
2.452577590942383,1983-01-05
2.458725929260254,1983-01-06
2.4095516204833984,1983-01-07
2.477166175842285,1983-01-10
2.507899522781372,1983-01-11
2.6001029014587402,1983-01-12
2.64313006401062,1983-01-13
2.6001029014587402,1983-01-14
2.606248378753662,1983-01-17
2.5939550399780273,1983-01-18
2.606248378753662,1983-01-19
2.5939550399780273,1983-01-20
2.4956066608428955,1983-01-21
2.403404474258423,1983-01-24
2.3972573280334473,1983-01-25
2.4402859210968018,1983-01-26
2.5570733547210693,1983-01-27
2.5816619396209717,1983-01-28
2.550926923751831,1983-01-31
2.464872360229492,1983-02-01
2.501753330230713,1983-02-02
2.606248378753662,1983-02-03
2.612396478652954,1983-02-04
2.6554226875305176,1983-02-07
2.6554226875305176,1983-02-08
2.6554226875305176,1983-02-09
2.64313006401062,1983-02-10
2.661571502685547,1983-02-11
2.661571502685547,1983-02-14
2.6492769718170166,1983-02-15
2.606248378753662,1983-02-16
2.5693681240081787,1983-02-17
2.5816619396209717,1983-02-18
2.5324862003326416,1983-02-22
2.5140469074249268,1983-02-23
2.507899522781372,1983-02-24
2.471019744873047,1983-02-25
2.4095516204833984,1983-02-28
2.4095516204833984,1983-03-01
2.4341371059417725,1983-03-02
2.458725929260254,1983-03-03
2.4341371059417725,1983-03-04
2.3726694583892822,1983-03-07
2.3972573280334473,1983-03-08
2.4279918670654297,1983-03-09
2.458725929260254,1983-03-10
2.5324862003326416,1983-03-11
2.489459753036499,1983-03-14
2.5201916694641113,1983-03-15
2.5201916694641113,1983-03-16
2.5447802543640137,1983-03-17
2.5693681240081787,1983-03-18
2.587808609008789,1983-03-21
2.606248378753662,1983-03-22
2.6308367252349854,1983-03-23
2.606248378753662,1983-03-24
2.64313006401062,1983-03-25
2.64313006401062,1983-03-28
2.6492769718170166,1983-03-29
2.64313006401062,1983-03-30
2.6185429096221924,1983-03-31
2.575515031814575,1983-04-04
2.587808609008789,1983-04-05
2.587808609008789,1983-04-06
2.5693681240081787,1983-04-07
2.5816619396209717,1983-04-08
2.6308367252349854,1983-04-11
2.64313006401062,1983-04-12
2.6554226875305176,1983-04-13
2.6554226875305176,1983-04-14
2.7045979499816895,1983-04-15
2.729186534881592,1983-04-18
2.741478443145752,1983-04-19
2.729186534881592,1983-04-20
2.7353310585021973,1983-04-21
2.729186534881592,1983-04-22
2.6984519958496094,1983-04-25
2.667717695236206,1983-04-26
2.7045979499816895,1983-04-27
2.7107443809509277,1983-04-28
2.759917736053467,1983-04-29
2.7722110748291016,1983-05-02
2.7722110748291016,1983-05-03
2.766066074371338,1983-05-04
2.7722110748291016,1983-05-05
2.796800136566162,1983-05-06
2.8890013694763184,1983-05-09
2.9873499870300293,1983-05-10
3.0611119270324707,1983-05-11
3.0242316722869873,1983-05-12
2.9443252086639404,1983-05-13
2.8890013694763184,1983-05-16
2.907443046569824,1983-05-17
2.78450608253479,1983-05-18
2.64313006401062,1983-05-19
2.6185429096221924,1983-05-20
2.680011510848999,1983-05-23
2.7168922424316406,1983-05-24
2.7168922424316406,1983-05-25
2.6984519958496094,1983-05-26
2.7107443809509277,1983-05-27
2.729186534881592,1983-05-31
2.809093952178955,1983-06-01
2.8029465675354004,1983-06-02
