AMCR,Date
5.238185405731201,2012-11-13
5.238185405731201,2012-11-14
5.238185405731201,2012-11-15
5.238185405731201,2012-11-16
5.238185405731201,2012-11-19
5.238185405731201,2012-11-20
5.238185405731201,2012-11-21
5.238185405731201,2012-11-23
5.238185405731201,2012-11-26
5.410582542419434,2012-11-27
5.410582542419434,2012-11-28
5.410582542419434,2012-11-29
5.43710470199585,2012-11-30
5.43710470199585,2012-12-03
5.43710470199585,2012-12-04
5.43710470199585,2012-12-05
5.43710470199585,2012-12-06
5.43710470199585,2012-12-07
5.43710470199585,2012-12-10
5.43710470199585,2012-12-11
5.43710470199585,2012-12-12
5.43710470199585,2012-12-13
5.43710470199585,2012-12-14
5.43710470199585,2012-12-17
5.549825668334961,2012-12-18
5.549825668334961,2012-12-19
5.549825668334961,2012-12-20
5.549825668334961,2012-12-21
5.549825668334961,2012-12-24
5.549825668334961,2012-12-26
5.549825668334961,2012-12-27
5.549825668334961,2012-12-28
5.549825668334961,2012-12-31
5.549825668334961,2013-01-02
5.549825668334961,2013-01-03
5.549825668334961,2013-01-04
5.742112636566162,2013-01-07
5.742112636566162,2013-01-08
5.742112636566162,2013-01-09
5.742112636566162,2013-01-10
5.742112636566162,2013-01-11
5.742112636566162,2013-01-14
6.013968467712402,2013-01-15
6.067012786865234,2013-01-16
6.067012786865234,2013-01-17
6.067012786865234,2013-01-18
6.067012786865234,2013-01-22
5.8614630699157715,2013-01-23
5.8614630699157715,2013-01-24
5.808419704437256,2013-01-25
5.78852653503418,2013-01-28
5.881354808807373,2013-01-29
5.881354808807373,2013-01-30
5.8614630699157715,2013-01-31
5.8614630699157715,2013-02-01
5.8614630699157715,2013-02-04
5.901248931884766,2013-02-05
5.967553615570068,2013-02-06
5.967553615570068,2013-02-07
5.967553615570068,2013-02-08
5.994076251983643,2013-02-11
5.994076251983643,2013-02-12
6.29908561706543,2013-02-13
6.29908561706543,2013-02-14
6.29908561706543,2013-02-15
6.232779026031494,2013-02-19
6.6571364402771,2013-02-20
6.358760356903076,2013-02-21
6.358760356903076,2013-02-22
6.372020244598389,2013-02-25
6.29908561706543,2013-02-26
6.3388671875,2013-02-27
6.3388671875,2013-02-28
6.007338523864746,2013-03-01
5.874724388122559,2013-03-04
5.994076251983643,2013-03-05
6.113426208496094,2013-03-06
6.113426208496094,2013-03-07
6.18636417388916,2013-03-08
6.405174255371094,2013-03-11
6.544417858123779,2013-03-12
6.29908561706543,2013-03-13
6.418436527252197,2013-03-14
6.418436527252197,2013-03-15
6.418436527252197,2013-03-18
6.067012786865234,2013-03-19
6.372020244598389,2013-03-20
6.305715560913086,2013-03-21
6.305715560913086,2013-03-22
6.372020244598389,2013-03-25
6.305715560913086,2013-03-26
6.405174255371094,2013-03-27
6.471480369567871,2013-03-28
6.3388671875,2013-04-01
6.5974626541137695,2013-04-02
6.5974626541137695,2013-04-03
6.5974626541137695,2013-04-04
6.5974626541137695,2013-04-05
6.484740257263184,2013-04-08
6.464849948883057,2013-04-09
6.690290927886963,2013-04-10
6.862685680389404,2013-04-11
6.79638147354126,2013-04-12
6.79638147354126,2013-04-15
6.531156063079834,2013-04-16
6.531156063079834,2013-04-17
6.531156063079834,2013-04-18
6.398543357849121,2013-04-19
6.398543357849121,2013-04-22
6.345499038696289,2013-04-23
6.736706256866455,2013-04-24
6.763227939605713,2013-04-25
6.763227939605713,2013-04-26
6.623987197875977,2013-04-29
6.6637654304504395,2013-04-30
6.763227939605713,2013-05-01
6.763227939605713,2013-05-02
6.763227939605713,2013-05-03
6.763227939605713,2013-05-06
6.564309120178223,2013-05-07
6.551048278808594,2013-05-08
6.531156063079834,2013-05-09
6.5974626541137695,2013-05-10
6.5974626541137695,2013-05-13
6.822903633117676,2013-05-14
6.623987197875977,2013-05-15
6.623987197875977,2013-05-16
6.385283470153809,2013-05-17
6.385283470153809,2013-05-20
6.345499038696289,2013-05-21
6.345499038696289,2013-05-22
6.544417858123779,2013-05-23
6.544417858123779,2013-05-24
6.398543357849121,2013-05-28
6.398543357849121,2013-05-29
6.5245256423950195,2013-05-30
6.372020244598389,2013-05-31
6.372020244598389,2013-06-03
6.1664719581604,2013-06-04
6.1664719581604,2013-06-05
6.013968467712402,2013-06-06
6.013968467712402,2013-06-07
6.03386116027832,2013-06-10
6.03386116027832,2013-06-11
6.113426208496094,2013-06-12
6.113426208496094,2013-06-13
6.113426208496094,2013-06-14
6.113426208496094,2013-06-17
6.113426208496094,2013-06-18
6.113426208496094,2013-06-19
5.834941864013672,2013-06-20
5.834941864013672,2013-06-21
6.080273628234863,2013-06-24
6.252669334411621,2013-06-25
6.252669334411621,2013-06-26
6.252669334411621,2013-06-27
6.086904048919678,2013-06-28
6.126687526702881,2013-07-01
6.206255912780762,2013-07-02
6.206255912780762,2013-07-03
6.206255912780762,2013-07-05
6.206255912780762,2013-07-08
6.206255912780762,2013-07-09
6.206255912780762,2013-07-10
6.484740257263184,2013-07-11
6.484740257263184,2013-07-12
6.484740257263184,2013-07-15
6.630614757537842,2013-07-16
6.61735725402832,2013-07-17
6.61735725402832,2013-07-18
6.61735725402832,2013-07-19
6.61735725402832,2013-07-22
6.29908561706543,2013-07-23
6.29908561706543,2013-07-24
6.279191970825195,2013-07-25
6.279191970825195,2013-07-26
6.318975448608398,2013-07-29
6.318975448608398,2013-07-30
6.365390300750732,2013-07-31
6.365390300750732,2013-08-01
6.365390300750732,2013-08-02
6.464849948883057,2013-08-05
6.464849948883057,2013-08-06
6.464849948883057,2013-08-07
6.425066947937012,2013-08-08
6.425066947937012,2013-08-09
6.425066947937012,2013-08-12
6.425066947937012,2013-08-13
6.5974626541137695,2013-08-14
6.5974626541137695,2013-08-15
6.5974626541137695,2013-08-16
6.29908561706543,2013-08-19
6.365390300750732,2013-08-20
6.464849948883057,2013-08-21
6.464849948883057,2013-08-22
6.464849948883057,2013-08-23
6.464849948883057,2013-08-26
6.464849948883057,2013-08-27
6.199624538421631,2013-08-28
6.212886810302734,2013-08-29
6.232779026031494,2013-08-30
6.232779026031494,2013-09-03
6.232779026031494,2013-09-04
6.232779026031494,2013-09-05
6.537786483764648,2013-09-06
6.551048278808594,2013-09-09
6.551048278808594,2013-09-10
6.6703996658325195,2013-09-11
6.6703996658325195,2013-09-12
6.6703996658325195,2013-09-13
6.6703996658325195,2013-09-16
6.856054306030273,2013-09-17
6.856054306030273,2013-09-18
6.61735725402832,2013-09-19
6.584200859069824,2013-09-20
6.584200859069824,2013-09-23
6.385283470153809,2013-09-24
6.385283470153809,2013-09-25
6.385283470153809,2013-09-26
6.385283470153809,2013-09-27
6.531156063079834,2013-09-30
6.478111267089844,2013-10-01
6.557677745819092,2013-10-02
6.537786483764648,2013-10-03
6.61735725402832,2013-10-04
6.61735725402832,2013-10-07
6.5245256423950195,2013-10-08
6.5245256423950195,2013-10-09
6.365390300750732,2013-10-10
6.365390300750732,2013-10-11
6.365390300750732,2013-10-14
6.365390300750732,2013-10-15
6.6637654304504395,2013-10-16
6.763227939605713,2013-10-17
6.703553199768066,2013-10-18
6.928991794586182,2013-10-21
6.928991794586182,2013-10-22
6.928991794586182,2013-10-23
6.895840644836426,2013-10-24
6.829532623291016,2013-10-25
6.829532623291016,2013-10-28
6.610722064971924,2013-10-29
6.829532623291016,2013-10-30
6.829532623291016,2013-10-31
6.829532623291016,2013-11-01
6.829532623291016,2013-11-04
6.856054306030273,2013-11-05
6.915733814239502,2013-11-06
6.862685680389404,2013-11-07
6.783118724822998,2013-11-08
6.783118724822998,2013-11-11
6.895840644836426,2013-11-12
6.783118724822998,2013-11-13
6.783118724822998,2013-11-14
6.783118724822998,2013-11-15
7.001931190490723,2013-11-18
6.97540807723999,2013-11-19
6.922361373901367,2013-11-20
6.922361373901367,2013-11-21
6.736706256866455,2013-11-22
6.816272258758545,2013-11-25
6.749967098236084,2013-11-26
6.749967098236084,2013-11-27
6.73007345199585,2013-11-29
6.643877029418945,2013-12-02
6.643877029418945,2013-12-03
6.630614757537842,2013-12-04
6.630614757537842,2013-12-05
6.763227939605713,2013-12-06
6.703553199768066,2013-12-09
6.703553199768066,2013-12-10
6.769857883453369,2013-12-11
6.769857883453369,2013-12-12
6.749967098236084,2013-12-13
6.895840644836426,2013-12-16
6.829532623291016,2013-12-17
6.153212070465088,2013-12-18
6.179733753204346,2013-12-19
6.212886810302734,2013-12-20
6.285822868347168,2013-12-23
6.285822868347168,2013-12-24
6.265932083129883,2013-12-26
6.265932083129883,2013-12-27
6.1664719581604,2013-12-30
6.1664719581604,2013-12-31
6.3123459815979,2014-01-02
6.252669334411621,2014-01-03
6.252669334411621,2014-01-06
6.265932083129883,2014-01-07
6.292454242706299,2014-01-08
6.259300231933594,2014-01-09
6.246040344238281,2014-01-10
6.246040344238281,2014-01-13
6.093535423278809,2014-01-14
6.093535423278809,2014-01-15
5.9808173179626465,2014-01-16
6.133318901062012,2014-01-17
6.133318901062012,2014-01-21
6.139950275421143,2014-01-22
6.246040344238281,2014-01-23
6.246040344238281,2014-01-24
6.246040344238281,2014-01-27
6.03386116027832,2014-01-28
6.192996025085449,2014-01-29
6.1664719581604,2014-01-30
6.179733753204346,2014-01-31
6.179733753204346,2014-02-03
6.179733753204346,2014-02-04
6.139950275421143,2014-02-05
6.139950275421143,2014-02-06
6.252669334411621,2014-02-07
6.3123459815979,2014-02-10
6.3123459815979,2014-02-11
6.5245256423950195,2014-02-12
6.5245256423950195,2014-02-13
6.5245256423950195,2014-02-14
6.5245256423950195,2014-02-18
6.5245256423950195,2014-02-19
6.498002052307129,2014-02-20
6.358760356903076,2014-02-21
6.358760356903076,2014-02-24
6.4776411056518555,2014-02-25
6.4776411056518555,2014-02-26
6.4776411056518555,2014-02-27
6.4776411056518555,2014-02-28
6.4776411056518555,2014-03-03
6.254740238189697,2014-03-04
6.254740238189697,2014-03-05
6.254740238189697,2014-03-06
6.180438995361328,2014-03-07
6.180438995361328,2014-03-10
6.180438995361328,2014-03-11
6.180438995361328,2014-03-12
6.180438995361328,2014-03-13
6.180438995361328,2014-03-14
6.180438995361328,2014-03-17
6.180438995361328,2014-03-18
6.180438995361328,2014-03-19
6.180438995361328,2014-03-20
6.180438995361328,2014-03-21
6.180438995361328,2014-03-24
6.180438995361328,2014-03-25
6.180438995361328,2014-03-26
6.180438995361328,2014-03-27
6.180438995361328,2014-03-28
6.180438995361328,2014-03-31
6.180438995361328,2014-04-01
6.180438995361328,2014-04-02
6.180438995361328,2014-04-03
6.3560590744018555,2014-04-04
6.3560590744018555,2014-04-07
6.3560590744018555,2014-04-08
6.3560590744018555,2014-04-09
6.3560590744018555,2014-04-10
6.3560590744018555,2014-04-11
6.3560590744018555,2014-04-14
6.3560590744018555,2014-04-15
6.3560590744018555,2014-04-16
6.3560590744018555,2014-04-17
6.3560590744018555,2014-04-21
6.41009521484375,2014-04-22
6.41009521484375,2014-04-23
6.41009521484375,2014-04-24
6.41009521484375,2014-04-25
6.41009521484375,2014-04-28
6.41009521484375,2014-04-29
6.41009521484375,2014-04-30
6.41009521484375,2014-05-01
6.41009521484375,2014-05-02
6.41009521484375,2014-05-05
6.4843950271606445,2014-05-06
6.4843950271606445,2014-05-07
6.4843950271606445,2014-05-08
6.4843950271606445,2014-05-09
6.4843950271606445,2014-05-12
6.4843950271606445,2014-05-13
6.619485855102539,2014-05-14
6.619485855102539,2014-05-15
6.551940441131592,2014-05-16
6.551940441131592,2014-05-19
6.551940441131592,2014-05-20
6.551940441131592,2014-05-21
6.551940441131592,2014-05-22
6.551940441131592,2014-05-23
6.551940441131592,2014-05-27
6.551940441131592,2014-05-28
6.551940441131592,2014-05-29
6.551940441131592,2014-05-30
6.551940441131592,2014-06-02
6.551940441131592,2014-06-03
6.551940441131592,2014-06-04
6.551940441131592,2014-06-05
6.551940441131592,2014-06-06
6.551940441131592,2014-06-09
6.551940441131592,2014-06-10
6.551940441131592,2014-06-11
6.551940441131592,2014-06-12
6.551940441131592,2014-06-13
6.551940441131592,2014-06-16
6.551940441131592,2014-06-17
6.551940441131592,2014-06-18
6.551940441131592,2014-06-19
6.551940441131592,2014-06-20
6.653259754180908,2014-06-23
6.653259754180908,2014-06-24
6.653259754180908,2014-06-25
6.653259754180908,2014-06-26
6.653259754180908,2014-06-27
6.653259754180908,2014-06-30
6.653259754180908,2014-07-01
6.653259754180908,2014-07-02
6.653259754180908,2014-07-03
6.653259754180908,2014-07-07
6.653259754180908,2014-07-08
6.653259754180908,2014-07-09
6.653259754180908,2014-07-10
6.653259754180908,2014-07-11
6.578958034515381,2014-07-14
6.578958034515381,2014-07-15
6.578958034515381,2014-07-16
6.423604488372803,2014-07-17
6.423604488372803,2014-07-18
6.423604488372803,2014-07-21
6.423604488372803,2014-07-22
6.423604488372803,2014-07-23
6.423604488372803,2014-07-24
6.423604488372803,2014-07-25
6.423604488372803,2014-07-28
6.423604488372803,2014-07-29
6.423604488372803,2014-07-30
6.423604488372803,2014-07-31
6.423604488372803,2014-08-01
6.423604488372803,2014-08-04
6.423604488372803,2014-08-05
6.423604488372803,2014-08-06
6.423604488372803,2014-08-07
6.423604488372803,2014-08-08
6.423604488372803,2014-08-11
6.423604488372803,2014-08-12
6.423604488372803,2014-08-13
6.423604488372803,2014-08-14
6.423604488372803,2014-08-15
6.423604488372803,2014-08-18
6.423604488372803,2014-08-19
6.423604488372803,2014-08-20
6.423604488372803,2014-08-21
6.423604488372803,2014-08-22
6.423604488372803,2014-08-25
6.423604488372803,2014-08-26
6.423604488372803,2014-08-27
6.423604488372803,2014-08-28
6.423604488372803,2014-08-29
6.575016021728516,2014-09-02
6.575016021728516,2014-09-03
6.575016021728516,2014-09-04
6.575016021728516,2014-09-05
7.107377052307129,2014-09-08
7.107377052307129,2014-09-09
7.107377052307129,2014-09-10
7.107377052307129,2014-09-11
7.107377052307129,2014-09-12
7.107377052307129,2014-09-15
7.107377052307129,2014-09-16
7.107377052307129,2014-09-17
7.107377052307129,2014-09-18
7.107377052307129,2014-09-19
7.107377052307129,2014-09-22
7.107377052307129,2014-09-23
7.107377052307129,2014-09-24
7.107377052307129,2014-09-25
7.107377052307129,2014-09-26
7.107377052307129,2014-09-29
7.107377052307129,2014-09-30
7.107377052307129,2014-10-01
7.107377052307129,2014-10-02
7.107377052307129,2014-10-03
7.107377052307129,2014-10-06
7.107377052307129,2014-10-07
7.107377052307129,2014-10-08
6.803171634674072,2014-10-09
6.803171634674072,2014-10-10
6.803171634674072,2014-10-13
6.803171634674072,2014-10-14
6.803171634674072,2014-10-15
6.803171634674072,2014-10-16
6.803171634674072,2014-10-17
6.803171634674072,2014-10-20
6.803171634674072,2014-10-21
6.803171634674072,2014-10-22
6.803171634674072,2014-10-23
6.803171634674072,2014-10-24
6.803171634674072,2014-10-27
6.803171634674072,2014-10-28
6.803171634674072,2014-10-29
6.803171634674072,2014-10-30
6.803171634674072,2014-10-31
6.803171634674072,2014-11-03
6.803171634674072,2014-11-04
6.976016521453857,2014-11-05
7.148859024047852,2014-11-06
7.148859024047852,2014-11-07
7.148859024047852,2014-11-10
7.211086273193359,2014-11-11
7.211086273193359,2014-11-12
7.211086273193359,2014-11-13
7.211086273193359,2014-11-14
7.211086273193359,2014-11-17
7.211086273193359,2014-11-18
7.211086273193359,2014-11-19
7.211086273193359,2014-11-20
7.211086273193359,2014-11-21
7.211086273193359,2014-11-24
7.211086273193359,2014-11-25
7.211086273193359,2014-11-26
7.211086273193359,2014-11-28
7.211086273193359,2014-12-01
7.211086273193359,2014-12-02
7.211086273193359,2014-12-03
7.211086273193359,2014-12-04
7.211086273193359,2014-12-05
7.211086273193359,2014-12-08
7.211086273193359,2014-12-09
7.252567768096924,2014-12-10
7.252567768096924,2014-12-11
7.252567768096924,2014-12-12
7.252567768096924,2014-12-15
7.252567768096924,2014-12-16
7.321706295013428,2014-12-17
7.321706295013428,2014-12-18
7.321706295013428,2014-12-19
7.321706295013428,2014-12-22
7.321706295013428,2014-12-23
7.321706295013428,2014-12-24
7.321706295013428,2014-12-26
7.74344539642334,2014-12-29
7.74344539642334,2014-12-30
7.74344539642334,2014-12-31
7.74344539642334,2015-01-02
7.74344539642334,2015-01-05
7.74344539642334,2015-01-06
7.411585330963135,2015-01-07
7.411585330963135,2015-01-08
7.411585330963135,2015-01-09
7.411585330963135,2015-01-12
7.411585330963135,2015-01-13
7.411585330963135,2015-01-14
7.411585330963135,2015-01-15
7.411585330963135,2015-01-16
7.411585330963135,2015-01-20
7.411585330963135,2015-01-21
7.411585330963135,2015-01-22
7.411585330963135,2015-01-23
7.411585330963135,2015-01-26
7.411585330963135,2015-01-27
6.899967670440674,2015-01-28
6.796257019042969,2015-01-29
6.796257019042969,2015-01-30
6.796257019042969,2015-02-02
6.796257019042969,2015-02-03
6.899967670440674,2015-02-04
6.899967670440674,2015-02-05
6.899967670440674,2015-02-06
7.04515266418457,2015-02-09
7.079723358154297,2015-02-10
7.079723358154297,2015-02-11
7.079723358154297,2015-02-12
7.079723358154297,2015-02-13
7.079723358154297,2015-02-17
7.079723358154297,2015-02-18
7.079723358154297,2015-02-19
7.079723358154297,2015-02-20
7.079723358154297,2015-02-23
7.079723358154297,2015-02-24
7.079723358154297,2015-02-25
7.079723358154297,2015-02-26
7.079723358154297,2015-02-27
7.079723358154297,2015-03-02
7.079723358154297,2015-03-03
7.079723358154297,2015-03-04
7.079723358154297,2015-03-05
7.079723358154297,2015-03-06
7.079723358154297,2015-03-09
7.079723358154297,2015-03-10
7.079723358154297,2015-03-11
7.079723358154297,2015-03-12
7.079723358154297,2015-03-13
7.079723358154297,2015-03-16
7.466896057128906,2015-03-17
7.466896057128906,2015-03-18
7.466896057128906,2015-03-19
7.466896057128906,2015-03-20
7.466896057128906,2015-03-23
7.466896057128906,2015-03-24
7.466896057128906,2015-03-25
7.466896057128906,2015-03-26
7.466896057128906,2015-03-27
7.466896057128906,2015-03-30
7.335533142089844,2015-03-31
7.335533142089844,2015-04-01
7.335533142089844,2015-04-02
7.335533142089844,2015-04-06
7.335533142089844,2015-04-07
7.335533142089844,2015-04-08
7.335533142089844,2015-04-09
7.335533142089844,2015-04-10
7.335533142089844,2015-04-13
7.335533142089844,2015-04-14
7.335533142089844,2015-04-15
7.335533142089844,2015-04-16
7.335533142089844,2015-04-17
7.335533142089844,2015-04-20
7.335533142089844,2015-04-21
7.335533142089844,2015-04-22
7.335533142089844,2015-04-23
7.335533142089844,2015-04-24
7.335533142089844,2015-04-27
7.335533142089844,2015-04-28
7.335533142089844,2015-04-29
7.335533142089844,2015-04-30
7.335533142089844,2015-05-01
7.335533142089844,2015-05-04
7.335533142089844,2015-05-05
7.335533142089844,2015-05-06
7.224911212921143,2015-05-07
7.335533142089844,2015-05-08
7.335533142089844,2015-05-11
7.335533142089844,2015-05-12
7.335533142089844,2015-05-13
7.335533142089844,2015-05-14
7.335533142089844,2015-05-15
7.335533142089844,2015-05-18
7.335533142089844,2015-05-19
7.335533142089844,2015-05-20
7.335533142089844,2015-05-21
7.335533142089844,2015-05-22
7.335533142089844,2015-05-26
7.335533142089844,2015-05-27
7.335533142089844,2015-05-28
7.335533142089844,2015-05-29
7.335533142089844,2015-06-01
7.335533142089844,2015-06-02
7.335533142089844,2015-06-03
7.335533142089844,2015-06-04
7.335533142089844,2015-06-05
7.335533142089844,2015-06-08
7.335533142089844,2015-06-09
7.335533142089844,2015-06-10
7.335533142089844,2015-06-11
7.335533142089844,2015-06-12
7.335533142089844,2015-06-15
7.335533142089844,2015-06-16
7.335533142089844,2015-06-17
7.335533142089844,2015-06-18
7.335533142089844,2015-06-19
7.335533142089844,2015-06-22
7.335533142089844,2015-06-23
7.335533142089844,2015-06-24
7.335533142089844,2015-06-25
7.335533142089844,2015-06-26
7.335533142089844,2015-06-29
7.335533142089844,2015-06-30
7.335533142089844,2015-07-01
7.335533142089844,2015-07-02
7.335533142089844,2015-07-06
7.335533142089844,2015-07-07
7.335533142089844,2015-07-08
7.335533142089844,2015-07-09
7.335533142089844,2015-07-10
7.335533142089844,2015-07-13
7.335533142089844,2015-07-14
7.335533142089844,2015-07-15
7.335533142089844,2015-07-16
7.335533142089844,2015-07-17
7.335533142089844,2015-07-20
7.335533142089844,2015-07-21
7.245652675628662,2015-07-22
7.245652675628662,2015-07-23
7.245652675628662,2015-07-24
7.245652675628662,2015-07-27
7.190343856811523,2015-07-28
7.190343856811523,2015-07-29
7.190343856811523,2015-07-30
7.190343856811523,2015-07-31
7.121204376220703,2015-08-03
7.121204376220703,2015-08-04
7.121204376220703,2015-08-05
7.121204376220703,2015-08-06
7.121204376220703,2015-08-07
7.121204376220703,2015-08-10
7.121204376220703,2015-08-11
7.121204376220703,2015-08-12
7.121204376220703,2015-08-13
7.121204376220703,2015-08-14
7.121204376220703,2015-08-17
7.121204376220703,2015-08-18
7.121204376220703,2015-08-19
7.121204376220703,2015-08-20
7.121204376220703,2015-08-21
7.121204376220703,2015-08-24
7.121204376220703,2015-08-25
7.121204376220703,2015-08-26
6.498965263366699,2015-08-27
6.498965263366699,2015-08-28
6.498965263366699,2015-08-31
6.498965263366699,2015-09-01
6.498965263366699,2015-09-02
6.498965263366699,2015-09-03
6.498965263366699,2015-09-04
6.638082027435303,2015-09-08
6.638082027435303,2015-09-09
6.638082027435303,2015-09-10
6.638082027435303,2015-09-11
6.638082027435303,2015-09-14
6.638082027435303,2015-09-15
6.638082027435303,2015-09-16
6.638082027435303,2015-09-17
6.638082027435303,2015-09-18
6.638082027435303,2015-09-21
6.638082027435303,2015-09-22
6.638082027435303,2015-09-23
6.638082027435303,2015-09-24
6.638082027435303,2015-09-25
6.638082027435303,2015-09-28
6.638082027435303,2015-09-29
6.638082027435303,2015-09-30
6.638082027435303,2015-10-01
6.638082027435303,2015-10-02
6.638082027435303,2015-10-05
6.638082027435303,2015-10-06
6.638082027435303,2015-10-07
6.638082027435303,2015-10-08
6.638082027435303,2015-10-09
6.638082027435303,2015-10-12
6.638082027435303,2015-10-13
6.638082027435303,2015-10-14
6.6663289070129395,2015-10-15
6.6663289070129395,2015-10-16
6.6663289070129395,2015-10-19
6.6663289070129395,2015-10-20
6.6663289070129395,2015-10-21
6.6663289070129395,2015-10-22
6.6663289070129395,2015-10-23
6.6663289070129395,2015-10-26
6.6663289070129395,2015-10-27
6.6663289070129395,2015-10-28
6.6663289070129395,2015-10-29
6.6663289070129395,2015-10-30
6.6663289070129395,2015-11-02
6.6663289070129395,2015-11-03
6.6663289070129395,2015-11-04
6.659265995025635,2015-11-05
6.659265995025635,2015-11-06
6.659265995025635,2015-11-09
6.659265995025635,2015-11-10
6.659265995025635,2015-11-11
6.821688652038574,2015-11-12
6.821688652038574,2015-11-13
6.821688652038574,2015-11-16
6.821688652038574,2015-11-17
6.821688652038574,2015-11-18
6.821688652038574,2015-11-19
6.821688652038574,2015-11-20
6.821688652038574,2015-11-23
6.821688652038574,2015-11-24
6.821688652038574,2015-11-25
6.821688652038574,2015-11-27
6.821688652038574,2015-11-30
6.821688652038574,2015-12-01
6.821688652038574,2015-12-02
6.821688652038574,2015-12-03
6.821688652038574,2015-12-04
6.821688652038574,2015-12-07
6.821688652038574,2015-12-08
6.729884147644043,2015-12-09
6.729884147644043,2015-12-10
6.729884147644043,2015-12-11
6.729884147644043,2015-12-14
6.729884147644043,2015-12-15
6.729884147644043,2015-12-16
6.729884147644043,2015-12-17
6.729884147644043,2015-12-18
6.609835147857666,2015-12-21
6.729884147644043,2015-12-22
6.729884147644043,2015-12-23
6.729884147644043,2015-12-24
6.729884147644043,2015-12-28
6.729884147644043,2015-12-29
6.729884147644043,2015-12-30
6.8146257400512695,2015-12-31
6.8146257400512695,2016-01-04
6.6663289070129395,2016-01-05
6.6663289070129395,2016-01-06
6.6663289070129395,2016-01-07
6.6663289070129395,2016-01-08
6.3909196853637695,2016-01-11
6.1437554359436035,2016-01-12
6.1437554359436035,2016-01-13
6.1437554359436035,2016-01-14
6.1437554359436035,2016-01-15
6.1437554359436035,2016-01-19
6.1437554359436035,2016-01-20
6.1437554359436035,2016-01-21
6.1437554359436035,2016-01-22
6.1437554359436035,2016-01-25
6.1437554359436035,2016-01-26
6.1437554359436035,2016-01-27
6.1437554359436035,2016-01-28
6.1437554359436035,2016-01-29
