KMB,Date
1.124247670173645,1981-05-22
1.13755202293396,1981-05-26
1.1619442701339722,1981-05-27
1.179682970046997,1981-05-28
1.1952065229415894,1981-05-29
1.224033236503601,1981-06-01
1.2151628732681274,1981-06-02
1.210728645324707,1981-06-03
1.2062931060791016,1981-06-04
1.2085106372833252,1981-06-05
1.2040766477584839,1981-06-08
1.2040766477584839,1981-06-09
1.201858639717102,1981-06-10
1.2218148708343506,1981-06-11
1.2417731285095215,1981-06-12
1.2462079524993896,1981-06-15
1.2462079524993896,1981-06-16
1.2595117092132568,1981-06-17
1.2528599500656128,1981-06-18
1.2462079524993896,1981-06-19
1.2417731285095215,1981-06-22
1.268381953239441,1981-06-23
1.2506431341171265,1981-06-24
1.2528599500656128,1981-06-25
1.2572945356369019,1981-06-26
1.2528599500656128,1981-06-29
1.2506431341171265,1981-06-30
1.224033236503601,1981-07-01
1.228467345237732,1981-07-02
1.224033236503601,1981-07-06
1.2218148708343506,1981-07-07
1.2173810005187988,1981-07-08
1.2484251260757446,1981-07-09
1.2550777196884155,1981-07-10
1.2351205348968506,1981-07-13
1.228467345237732,1981-07-14
1.2439900636672974,1981-07-15
1.2484251260757446,1981-07-16
1.2572945356369019,1981-07-17
1.232901930809021,1981-07-20
1.2262510061264038,1981-07-21
1.2218148708343506,1981-07-22
1.228467345237732,1981-07-23
1.2462079524993896,1981-07-24
1.2462079524993896,1981-07-27
1.2595117092132568,1981-07-28
1.2572945356369019,1981-07-29
1.268381953239441,1981-07-30
1.2883390188217163,1981-07-31
1.2883390188217163,1981-08-03
1.2772514820098877,1981-08-04
1.2794692516326904,1981-08-05
1.268381953239441,1981-08-06
1.2462079524993896,1981-08-07
1.2417731285095215,1981-08-10
1.2528599500656128,1981-08-11
1.2373372316360474,1981-08-12
1.232901930809021,1981-08-13
1.2262510061264038,1981-08-14
1.2062931060791016,1981-08-17
1.1863361597061157,1981-08-18
1.1841187477111816,1981-08-19
1.1863361597061157,1981-08-20
1.179682970046997,1981-08-21
1.1552921533584595,1981-08-24
1.1486395597457886,1981-08-25
1.1486395597457886,1981-08-26
1.1331177949905396,1981-08-27
1.124247670173645,1981-08-28
1.0998549461364746,1981-08-31
1.104290246963501,1981-09-01
1.1153777837753296,1981-09-02
1.1175951957702637,1981-09-03
1.1175951957702637,1981-09-04
1.095420479774475,1981-09-08
1.1109429597854614,1981-09-09
1.1109429597854614,1981-09-10
1.119813084602356,1981-09-11
1.124247670173645,1981-09-14
1.13755202293396,1981-09-15
1.126465082168579,1981-09-16
1.1131601333618164,1981-09-17
1.108725666999817,1981-09-18
1.0976382493972778,1981-09-21
1.0710289478302002,1981-09-22
1.0599415302276611,1981-09-23
1.0466368198394775,1981-09-24
1.0244619846343994,1981-09-25
1.0399837493896484,1981-09-28
1.0466368198394775,1981-09-29
1.0599415302276611,1981-09-30
1.0887686014175415,1981-10-01
1.0865510702133179,1981-10-02
1.0976382493972778,1981-10-05
1.0932033061981201,1981-10-06
1.0887686014175415,1981-10-07
1.0776811838150024,1981-10-08
1.0643764734268188,1981-10-09
1.0532898902893066,1981-10-12
1.0532898902893066,1981-10-13
1.0555064678192139,1981-10-14
1.0599415302276611,1981-10-15
1.0466368198394775,1981-10-16
1.044419527053833,1981-10-19
1.0377665758132935,1981-10-20
1.0333329439163208,1981-10-21
1.0266797542572021,1981-10-22
1.0022878646850586,1981-10-23
0.99341881275177,1981-10-26
1.0067226886749268,1981-10-27
1.0111573934555054,1981-10-28
1.0200278759002686,1981-10-29
1.0577236413955688,1981-10-30
1.0643764734268188,1981-11-02
1.044419527053833,1981-11-03
1.0399837493896484,1981-11-04
1.044419527053833,1981-11-05
1.0399837493896484,1981-11-06
1.0311146974563599,1981-11-09
1.0510718822479248,1981-11-10
1.0466368198394775,1981-11-11
1.0710289478302002,1981-11-12
1.0643764734268188,1981-11-13
1.0643764734268188,1981-11-16
1.0821162462234497,1981-11-17
1.0932033061981201,1981-11-18
1.0798985958099365,1981-11-19
1.0732463598251343,1981-11-20
1.0821162462234497,1981-11-23
1.1175951957702637,1981-11-24
1.1575095653533936,1981-11-25
1.1774665117263794,1981-11-27
1.212945818901062,1981-11-30
1.1996407508850098,1981-12-01
1.1708145141601562,1981-12-02
1.1708145141601562,1981-12-03
1.1774665117263794,1981-12-04
1.1708145141601562,1981-12-07
1.188553810119629,1981-12-08
1.1841187477111816,1981-12-09
1.197424292564392,1981-12-10
1.181901216506958,1981-12-11
1.1486395597457886,1981-12-14
1.1486395597457886,1981-12-15
1.1486395597457886,1981-12-16
1.1530743837356567,1981-12-17
1.1530743837356567,1981-12-18
1.1464219093322754,1981-12-21
1.159726858139038,1981-12-22
1.1486395597457886,1981-12-23
1.13755202293396,1981-12-24
1.1419869661331177,1981-12-28
1.1464219093322754,1981-12-29
1.1619442701339722,1981-12-30
1.1663792133331299,1981-12-31
1.1641613245010376,1982-01-04
1.1486395597457886,1982-01-05
1.1464219093322754,1982-01-06
1.1442047357559204,1982-01-07
1.1486395597457886,1982-01-08
1.126465082168579,1982-01-11
1.1220306158065796,1982-01-12
1.1175951957702637,1982-01-13
1.1220306158065796,1982-01-14
1.1175951957702637,1982-01-15
1.1175951957702637,1982-01-18
1.1175951957702637,1982-01-19
1.1131601333618164,1982-01-20
1.1153777837753296,1982-01-21
1.1175951957702637,1982-01-22
1.1131601333618164,1982-01-25
1.1131601333618164,1982-01-26
1.1131601333618164,1982-01-27
1.1220306158065796,1982-01-28
1.1464219093322754,1982-01-29
1.1353356838226318,1982-02-01
1.1331177949905396,1982-02-02
1.1286824941635132,1982-02-03
1.1109429597854614,1982-02-04
1.119813084602356,1982-02-05
1.108725666999817,1982-02-08
1.0821162462234497,1982-02-09
1.0732463598251343,1982-02-10
1.0732463598251343,1982-02-11
1.0798985958099365,1982-02-12
1.0688111782073975,1982-02-16
1.0732463598251343,1982-02-17
1.0798985958099365,1982-02-18
1.0865510702133179,1982-02-19
1.0821162462234497,1982-02-22
1.0732463598251343,1982-02-23
1.0776811838150024,1982-02-24
1.0843336582183838,1982-02-25
1.0710289478302002,1982-02-26
1.066594123840332,1982-03-01
1.066594123840332,1982-03-02
1.0732463598251343,1982-03-03
1.0621591806411743,1982-03-04
1.066594123840332,1982-03-05
1.0621591806411743,1982-03-08
1.0776811838150024,1982-03-09
1.0821162462234497,1982-03-10
1.0821162462234497,1982-03-11
1.0865510702133179,1982-03-12
1.0821162462234497,1982-03-15
1.0821162462234497,1982-03-16
1.0865510702133179,1982-03-17
1.0998549461364746,1982-03-18
1.1065080165863037,1982-03-19
1.1020729541778564,1982-03-22
1.0998549461364746,1982-03-23
1.0865510702133179,1982-03-24
1.0776811838150024,1982-03-25
1.0621591806411743,1982-03-26
1.0688111782073975,1982-03-29
1.0710289478302002,1982-03-30
1.0643764734268188,1982-03-31
1.0732463598251343,1982-04-01
1.104290246963501,1982-04-02
1.1131601333618164,1982-04-05
1.1175951957702637,1982-04-06
1.1353356838226318,1982-04-07
1.1464219093322754,1982-04-08
1.1397701501846313,1982-04-12
1.1309003829956055,1982-04-13
1.1309003829956055,1982-04-14
1.1309003829956055,1982-04-15
1.1309003829956055,1982-04-16
1.1309003829956055,1982-04-19
1.124247670173645,1982-04-20
1.0909857749938965,1982-04-21
1.1065080165863037,1982-04-22
1.1153777837753296,1982-04-23
1.1109429597854614,1982-04-26
1.0887686014175415,1982-04-27
1.0843336582183838,1982-04-28
1.0865510702133179,1982-04-29
1.1065080165863037,1982-04-30
1.1109429597854614,1982-05-03
1.1331177949905396,1982-05-04
1.13755202293396,1982-05-05
1.1397701501846313,1982-05-06
1.1442047357559204,1982-05-07
1.1552921533584595,1982-05-10
1.1619442701339722,1982-05-11
1.1353356838226318,1982-05-12
1.1353356838226318,1982-05-13
1.124247670173645,1982-05-14
1.1220306158065796,1982-05-17
1.0998549461364746,1982-05-18
1.095420479774475,1982-05-19
1.0843336582183838,1982-05-20
1.0599415302276611,1982-05-21
1.066594123840332,1982-05-24
1.0710289478302002,1982-05-25
1.0599415302276611,1982-05-26
1.0643764734268188,1982-05-27
1.0688111782073975,1982-05-28
1.0688111782073975,1982-06-01
1.066594123840332,1982-06-02
1.0643764734268188,1982-06-03
1.066594123840332,1982-06-04
1.0555064678192139,1982-06-07
1.0555064678192139,1982-06-08
1.0599415302276611,1982-06-09
1.0599415302276611,1982-06-10
1.0843336582183838,1982-06-11
1.0776811838150024,1982-06-14
1.0798985958099365,1982-06-15
1.0843336582183838,1982-06-16
1.0821162462234497,1982-06-17
1.0732463598251343,1982-06-18
1.0688111782073975,1982-06-21
1.0688111782073975,1982-06-22
1.0821162462234497,1982-06-23
1.0843336582183838,1982-06-24
1.0798985958099365,1982-06-25
1.0754637718200684,1982-06-28
1.0688111782073975,1982-06-29
1.066594123840332,1982-06-30
1.0510718822479248,1982-07-01
1.0577236413955688,1982-07-02
1.044419527053833,1982-07-06
1.0422024726867676,1982-07-07
1.022244930267334,1982-07-08
1.0200278759002686,1982-07-09
1.0510718822479248,1982-07-12
1.0577236413955688,1982-07-13
1.0643764734268188,1982-07-14
1.0599415302276611,1982-07-15
1.0599415302276611,1982-07-16
1.0555064678192139,1982-07-19
1.0355497598648071,1982-07-20
1.0466368198394775,1982-07-21
1.0510718822479248,1982-07-22
1.0599415302276611,1982-07-23
1.066594123840332,1982-07-26
1.0710289478302002,1982-07-27
1.0621591806411743,1982-07-28
1.0577236413955688,1982-07-29
1.0510718822479248,1982-07-30
1.0555064678192139,1982-08-02
1.0532898902893066,1982-08-03
1.048853874206543,1982-08-04
1.0377665758132935,1982-08-05
1.0311146974563599,1982-08-06
1.0244619846343994,1982-08-09
1.022244930267334,1982-08-10
1.0200278759002686,1982-08-11
1.0111573934555054,1982-08-12
1.0155922174453735,1982-08-13
1.0133748054504395,1982-08-16
1.0355497598648071,1982-08-17
1.0333329439163208,1982-08-18
1.0621591806411743,1982-08-19
1.0798985958099365,1982-08-20
1.0909857749938965,1982-08-23
1.1065080165863037,1982-08-24
1.1220306158065796,1982-08-25
1.1397701501846313,1982-08-26
1.126465082168579,1982-08-27
1.1175951957702637,1982-08-30
1.1397701501846313,1982-08-31
1.13755202293396,1982-09-01
1.1663792133331299,1982-09-02
1.1442047357559204,1982-09-03
1.1530743837356567,1982-09-07
1.175248146057129,1982-09-08
1.1663792133331299,1982-09-09
1.1552921533584595,1982-09-10
1.1641613245010376,1982-09-13
1.1552921533584595,1982-09-14
1.159726858139038,1982-09-15
1.1530743837356567,1982-09-16
1.1442047357559204,1982-09-17
1.126465082168579,1982-09-20
1.1442047357559204,1982-09-21
1.126465082168579,1982-09-22
1.1131601333618164,1982-09-23
1.0976382493972778,1982-09-24
1.0998549461364746,1982-09-27
1.0865510702133179,1982-09-28
1.0643764734268188,1982-09-29
1.0577236413955688,1982-09-30
1.0466368198394775,1982-10-01
1.0643764734268188,1982-10-04
1.0732463598251343,1982-10-05
1.0998549461364746,1982-10-06
1.1109429597854614,1982-10-07
1.1065080165863037,1982-10-08
1.1486395597457886,1982-10-11
1.1730319261550903,1982-10-12
1.2262510061264038,1982-10-13
1.1841187477111816,1982-10-14
1.181901216506958,1982-10-15
1.224033236503601,1982-10-18
1.2351205348968506,1982-10-19
1.2772514820098877,1982-10-20
1.332688570022583,1982-10-21
1.3659491539001465,1982-10-22
1.3216005563735962,1982-10-25
1.3349052667617798,1982-10-26
1.317165732383728,1982-10-27
1.3127312660217285,1982-10-28
1.3216005563735962,1982-10-29
1.3415576219558716,1982-11-01
1.3748204708099365,1982-11-02
1.3903406858444214,1982-11-03
1.421385407447815,1982-11-04
1.4280390739440918,1982-11-05
1.4036469459533691,1982-11-08
1.3969939947128296,1982-11-09
1.3925598859786987,1982-11-10
1.3726016283035278,1982-11-11
1.3482102155685425,1982-11-12
1.2972084283828735,1982-11-15
1.2705997228622437,1982-11-16
1.286122441291809,1982-11-17
1.2816866636276245,1982-11-18
1.2927733659744263,1982-11-19
1.2550777196884155,1982-11-22
1.2595117092132568,1982-11-23
1.2417731285095215,1982-11-24
1.2395548820495605,1982-11-26
1.2395548820495605,1982-11-29
1.2484251260757446,1982-11-30
1.2972084283828735,1982-12-01
1.3038610219955444,1982-12-02
1.314948558807373,1982-12-03
1.3038610219955444,1982-12-06
1.2905571460723877,1982-12-07
1.2816866636276245,1982-12-08
1.2595117092132568,1982-12-09
1.2506431341171265,1982-12-10
1.2373372316360474,1982-12-13
1.2572945356369019,1982-12-14
1.2550777196884155,1982-12-15
1.2550777196884155,1982-12-16
1.2528599500656128,1982-12-17
1.2661640644073486,1982-12-20
1.3393402099609375,1982-12-21
1.3193832635879517,1982-12-22
1.3260358572006226,1982-12-23
1.3393402099609375,1982-12-27
1.3349052667617798,1982-12-28
1.330471158027649,1982-12-29
1.314948558807373,1982-12-30
1.3105134963989258,1982-12-31
1.301643967628479,1983-01-03
1.306078553199768,1983-01-04
1.3238184452056885,1983-01-05
1.332688570022583,1983-01-06
1.3437752723693848,1983-01-07
1.3415576219558716,1983-01-10
1.3459926843643188,1983-01-11
1.3393402099609375,1983-01-12
1.330471158027649,1983-01-13
1.3437752723693848,1983-01-14
1.332688570022583,1983-01-17
1.3482102155685425,1983-01-18
1.3592971563339233,1983-01-19
1.379254698753357,1983-01-20
1.3615156412124634,1983-01-21
1.3459926843643188,1983-01-24
1.317165732383728,1983-01-25
1.3127312660217285,1983-01-26
1.2949920892715454,1983-01-27
1.2994259595870972,1983-01-28
1.2639474868774414,1983-01-31
1.268381953239441,1983-02-01
1.2772514820098877,1983-02-02
1.2595117092132568,1983-02-03
1.2617295980453491,1983-02-04
1.2617295980453491,1983-02-07
1.2595117092132568,1983-02-08
1.2528599500656128,1983-02-09
1.2506431341171265,1983-02-10
1.2506431341171265,1983-02-11
1.2572945356369019,1983-02-14
1.2506431341171265,1983-02-15
1.2484251260757446,1983-02-16
1.2484251260757446,1983-02-17
1.2395548820495605,1983-02-18
1.2218148708343506,1983-02-22
1.2151628732681274,1983-02-23
1.2062931060791016,1983-02-24
1.2040766477584839,1983-02-25
1.179682970046997,1983-02-28
1.2040766477584839,1983-03-01
1.2062931060791016,1983-03-02
1.2462079524993896,1983-03-03
1.2550777196884155,1983-03-04
1.2839041948318481,1983-03-07
1.2661640644073486,1983-03-08
1.2595117092132568,1983-03-09
1.2550777196884155,1983-03-10
1.2484251260757446,1983-03-11
1.2506431341171265,1983-03-14
1.2528599500656128,1983-03-15
1.2528599500656128,1983-03-16
1.2506431341171265,1983-03-17
1.2617295980453491,1983-03-18
1.2572945356369019,1983-03-21
1.2595117092132568,1983-03-22
1.2927733659744263,1983-03-23
1.3127312660217285,1983-03-24
1.2750340700149536,1983-03-25
1.2750340700149536,1983-03-28
1.2705997228622437,1983-03-29
1.2750340700149536,1983-03-30
1.2617295980453491,1983-03-31
1.2484251260757446,1983-04-04
1.2484251260757446,1983-04-05
1.2417731285095215,1983-04-06
1.2528599500656128,1983-04-07
1.2572945356369019,1983-04-08
1.2528599500656128,1983-04-11
1.2661640644073486,1983-04-12
1.2705997228622437,1983-04-13
1.2905571460723877,1983-04-14
1.301643967628479,1983-04-15
1.3415576219558716,1983-04-18
1.379254698753357,1983-04-19
1.4568647146224976,1983-04-20
1.463517189025879,1983-04-21
1.4723873138427734,1983-04-22
1.4590823650360107,1983-04-25
1.4590823650360107,1983-04-26
1.4812572002410889,1983-04-27
1.5078661441802979,1983-04-28
1.5588692426681519,1983-04-29
1.5256071090698242,1983-05-02
1.5211721658706665,1983-05-03
1.5300415754318237,1983-05-04
1.5233893394470215,1983-05-05
1.5810421705245972,1983-05-06
1.5876948833465576,1983-05-09
1.5854774713516235,1983-05-10
1.5854774713516235,1983-05-11
1.5943477153778076,1983-05-12
1.6032178401947021,1983-05-13
1.5854774713516235,1983-05-16
1.578825831413269,1983-05-17
1.5566505193710327,1983-05-18
1.5123026371002197,1983-05-19
1.5256071090698242,1983-05-20
1.5522162914276123,1983-05-23
1.5610853433609009,1983-05-24
1.554433822631836,1983-05-25
1.554433822631836,1983-05-26
1.5433470010757446,1983-05-27
1.5366935729980469,1983-05-31
1.5366935729980469,1983-06-01
1.5256071090698242,1983-06-02
1.5300415754318237,1983-06-03
1.5123026371002197,1983-06-06
1.4768227338790894,1983-06-07
1.4923439025878906,1983-06-08
1.4812572002410889,1983-06-09
1.490126609802246,1983-06-10
1.503432035446167,1983-06-13
1.5300415754318237,1983-06-14
1.5366935729980469,1983-06-15
1.565518856048584,1983-06-16
1.5832597017288208,1983-06-17
1.5278229713439941,1983-06-20
1.5256071090698242,1983-06-21
1.5433470010757446,1983-06-22
1.547780156135559,1983-06-23
1.5322593450546265,1983-06-24
1.5256071090698242,1983-06-27
1.494562029838562,1983-06-28
1.494562029838562,1983-06-29
1.5078661441802979,1983-06-30
1.5167368650436401,1983-07-01
1.5078661441802979,1983-07-05
1.4967797994613647,1983-07-06
1.494562029838562,1983-07-07
1.490126609802246,1983-07-08
1.494562029838562,1983-07-11
1.485691785812378,1983-07-12
1.5100845098495483,1983-07-13
1.5389106273651123,1983-07-14
1.5300415754318237,1983-07-15
1.5233893394470215,1983-07-18
1.5499982833862305,1983-07-19
1.618739366531372,1983-07-20
1.5965641736984253,1983-07-21
1.5854774713516235,1983-07-22
1.5699552297592163,1983-07-25
1.5987818241119385,1983-07-26
1.5832597017288208,1983-07-27
1.5810421705245972,1983-07-28
1.565518856048584,1983-07-29
1.5766078233718872,1983-08-01
1.565518856048584,1983-08-02
1.5588692426681519,1983-08-03
1.5366935729980469,1983-08-04
1.5433470010757446,1983-08-05
1.5167368650436401,1983-08-08
1.4989967346191406,1983-08-09
1.494562029838562,1983-08-10
1.505649209022522,1983-08-11
1.5145186185836792,1983-08-12
1.5167368650436401,1983-08-15
1.505649209022522,1983-08-16
1.4967797994613647,1983-08-17
1.4723873138427734,1983-08-18
1.4768227338790894,1983-08-19
1.4746050834655762,1983-08-22
1.4723873138427734,1983-08-23
1.4679521322250366,1983-08-24
1.4657350778579712,1983-08-25
1.4790393114089966,1983-08-26
1.494562029838562,1983-08-29
1.4967797994613647,1983-08-30
1.5167368650436401,1983-08-31
1.5100845098495483,1983-09-01
1.5411285161972046,1983-09-02
1.5433470010757446,1983-09-06
1.5965641736984253,1983-09-07
1.5832597017288208,1983-09-08
1.5699552297592163,1983-09-09
1.5610853433609009,1983-09-12
