JKHY,Date
0.2524140477180481,1986-03-06
0.2524140477180481,1986-03-07
0.2614288926124573,1986-03-10
0.24790628254413605,1986-03-11
0.2614288926124573,1986-03-12
0.25692132115364075,1986-03-13
0.24790628254413605,1986-03-14
0.24790628254413605,1986-03-17
0.2524140477180481,1986-03-18
0.26593607664108276,1986-03-19
0.26593607664108276,1986-03-20
0.25692132115364075,1986-03-21
0.26593607664108276,1986-03-24
0.25692132115364075,1986-03-25
0.2614288926124573,1986-03-26
0.2614288926124573,1986-03-27
0.2614288926124573,1986-03-31
0.2524140477180481,1986-04-01
0.2524140477180481,1986-04-02
0.2524140477180481,1986-04-03
0.2524140477180481,1986-04-04
0.25692132115364075,1986-04-07
0.2524140477180481,1986-04-08
0.2253694087266922,1986-04-09
0.2253694087266922,1986-04-10
0.24339933693408966,1986-04-11
0.22987735271453857,1986-04-14
0.2208624631166458,1986-04-15
0.21184763312339783,1986-04-16
0.22987735271453857,1986-04-17
0.22987735271453857,1986-04-18
0.23438437283039093,1986-04-21
0.2253694087266922,1986-04-22
0.23438437283039093,1986-04-23
0.2253694087266922,1986-04-24
0.2253694087266922,1986-04-25
0.22987735271453857,1986-04-28
0.23438437283039093,1986-04-29
0.23438437283039093,1986-04-30
0.22987735271453857,1986-05-01
0.1893106997013092,1986-05-02
0.18480294942855835,1986-05-05
0.1802958846092224,1986-05-06
0.1893106997013092,1986-05-07
0.1802958846092224,1986-05-08
0.1893106997013092,1986-05-09
0.1802958846092224,1986-05-12
0.1622660905122757,1986-05-13
0.1802958846092224,1986-05-14
0.18480294942855835,1986-05-15
0.18480294942855835,1986-05-16
0.16677331924438477,1986-05-19
0.16677331924438477,1986-05-20
0.17578813433647156,1986-05-21
0.17128106951713562,1986-05-22
0.18480294942855835,1986-05-23
0.18480294942855835,1986-05-27
0.17578813433647156,1986-05-28
0.18480294942855835,1986-05-29
0.1802958846092224,1986-05-30
0.17578813433647156,1986-06-02
0.18480294942855835,1986-06-03
0.1802958846092224,1986-06-04
0.1802958846092224,1986-06-05
0.17578813433647156,1986-06-06
0.1802958846092224,1986-06-09
0.17578813433647156,1986-06-10
0.1802958846092224,1986-06-11
0.17128106951713562,1986-06-12
0.17128106951713562,1986-06-13
0.17128106951713562,1986-06-16
0.1802958846092224,1986-06-17
0.17128106951713562,1986-06-18
0.16677331924438477,1986-06-19
0.17578813433647156,1986-06-20
0.15775910019874573,1986-06-23
0.1622660905122757,1986-06-24
0.1622660905122757,1986-06-25
0.15775910019874573,1986-06-26
0.13522161543369293,1986-06-27
0.13071444630622864,1986-06-30
0.13522161543369293,1986-07-01
0.1442364603281021,1986-07-02
0.15325132012367249,1986-07-03
0.15775910019874573,1986-07-07
0.1622660905122757,1986-07-08
0.1622660905122757,1986-07-09
0.16677331924438477,1986-07-10
0.16677331924438477,1986-07-11
0.1622660905122757,1986-07-14
0.15325132012367249,1986-07-15
0.15775910019874573,1986-07-16
0.1622660905122757,1986-07-17
0.16677331924438477,1986-07-18
0.1622660905122757,1986-07-21
0.14874422550201416,1986-07-22
0.14874422550201416,1986-07-23
0.14874422550201416,1986-07-24
0.1442364603281021,1986-07-25
0.1442364603281021,1986-07-28
0.1442364603281021,1986-07-29
0.1442364603281021,1986-07-30
0.1442364603281021,1986-07-31
0.14874422550201416,1986-08-01
0.1397293210029602,1986-08-04
0.14874422550201416,1986-08-05
0.14874422550201416,1986-08-06
0.1442364603281021,1986-08-07
0.1442364603281021,1986-08-08
0.13522161543369293,1986-08-11
0.1442364603281021,1986-08-12
0.15775910019874573,1986-08-13
0.15325132012367249,1986-08-14
0.1622660905122757,1986-08-15
0.1622660905122757,1986-08-18
0.1622660905122757,1986-08-19
0.15325132012367249,1986-08-20
0.14874422550201416,1986-08-21
0.15775910019874573,1986-08-22
0.1397293210029602,1986-08-25
0.1397293210029602,1986-08-26
0.1397293210029602,1986-08-27
0.1397293210029602,1986-08-28
0.1442364603281021,1986-08-29
0.1442364603281021,1986-09-02
0.13522161543369293,1986-09-03
0.13522161543369293,1986-09-04
0.13522161543369293,1986-09-05
0.13522161543369293,1986-09-08
0.1397293210029602,1986-09-09
0.13522161543369293,1986-09-10
0.12620674073696136,1986-09-11
0.12169966846704483,1986-09-12
0.11719250679016113,1986-09-15
0.12620674073696136,1986-09-16
0.11719250679016113,1986-09-17
0.11719250679016113,1986-09-18
0.1126847043633461,1986-09-19
0.12169966846704483,1986-09-22
0.12169966846704483,1986-09-23
0.11719250679016113,1986-09-24
0.12169966846704483,1986-09-25
0.12169966846704483,1986-09-26
0.12169966846704483,1986-09-29
0.12620674073696136,1986-09-30
0.12620674073696136,1986-10-01
0.13522161543369293,1986-10-02
0.13522161543369293,1986-10-03
0.13522161543369293,1986-10-06
0.13071444630622864,1986-10-07
0.13522161543369293,1986-10-08
0.13071444630622864,1986-10-09
0.13071444630622864,1986-10-10
0.1397293210029602,1986-10-13
0.13522161543369293,1986-10-14
0.1442364603281021,1986-10-15
0.1397293210029602,1986-10-16
0.14874422550201416,1986-10-17
0.1397293210029602,1986-10-20
0.14874422550201416,1986-10-21
0.1397293210029602,1986-10-22
0.1397293210029602,1986-10-23
0.14874422550201416,1986-10-24
0.14874422550201416,1986-10-27
0.14874422550201416,1986-10-28
0.15775910019874573,1986-10-29
0.15325132012367249,1986-10-30
0.15775910019874573,1986-10-31
0.15775910019874573,1986-11-03
0.14874422550201416,1986-11-04
0.14874422550201416,1986-11-05
0.14874422550201416,1986-11-06
0.14874422550201416,1986-11-07
0.14874422550201416,1986-11-10
0.14874422550201416,1986-11-11
0.14874422550201416,1986-11-12
0.1442364603281021,1986-11-13
0.1442364603281021,1986-11-14
0.1397293210029602,1986-11-17
0.1397293210029602,1986-11-18
0.1397293210029602,1986-11-19
0.13071444630622864,1986-11-20
0.1442364603281021,1986-11-21
0.1397293210029602,1986-11-24
0.1397293210029602,1986-11-25
0.13071444630622864,1986-11-26
0.13071444630622864,1986-11-28
0.13071444630622864,1986-12-01
0.13071444630622864,1986-12-02
0.13071444630622864,1986-12-03
0.13071444630622864,1986-12-04
0.13071444630622864,1986-12-05
0.13071444630622864,1986-12-08
0.13071444630622864,1986-12-09
0.13071444630622864,1986-12-10
0.12620674073696136,1986-12-11
0.12620674073696136,1986-12-12
0.12620674073696136,1986-12-15
0.12620674073696136,1986-12-16
0.12620674073696136,1986-12-17
0.11719250679016113,1986-12-18
0.12620674073696136,1986-12-19
0.11719250679016113,1986-12-22
0.11719250679016113,1986-12-23
0.11719250679016113,1986-12-24
0.11719250679016113,1986-12-26
0.12169966846704483,1986-12-29
0.11719250679016113,1986-12-30
0.1126847043633461,1986-12-31
0.12620674073696136,1987-01-02
0.12169966846704483,1987-01-05
0.13071444630622864,1987-01-06
0.12169966846704483,1987-01-07
0.12620674073696136,1987-01-08
0.12169966846704483,1987-01-09
0.12620674073696136,1987-01-12
0.11719250679016113,1987-01-13
0.11719250679016113,1987-01-14
0.11719250679016113,1987-01-15
0.12620674073696136,1987-01-16
0.12620674073696136,1987-01-19
0.13071444630622864,1987-01-20
0.12169966846704483,1987-01-21
0.13071444630622864,1987-01-22
0.12169966846704483,1987-01-23
0.12620674073696136,1987-01-26
0.11719250679016113,1987-01-27
0.11719250679016113,1987-01-28
0.10817767679691315,1987-01-29
0.1036699116230011,1987-01-30
0.1126847043633461,1987-02-02
0.11493831872940063,1987-02-03
0.11493831872940063,1987-02-04
0.11719250679016113,1987-02-05
0.10817767679691315,1987-02-06
0.10817767679691315,1987-02-09
0.1126847043633461,1987-02-10
0.1126847043633461,1987-02-11
0.1126847043633461,1987-02-12
0.1126847043633461,1987-02-13
0.1126847043633461,1987-02-17
0.12620674073696136,1987-02-18
0.11719250679016113,1987-02-19
0.11719250679016113,1987-02-20
0.11719250679016113,1987-02-23
0.11719250679016113,1987-02-24
0.11719250679016113,1987-02-25
0.11719250679016113,1987-02-26
0.11719250679016113,1987-02-27
0.12395314127206802,1987-03-02
0.12169966846704483,1987-03-03
0.12620674073696136,1987-03-04
0.12620674073696136,1987-03-05
0.13522161543369293,1987-03-06
0.13522161543369293,1987-03-09
0.13522161543369293,1987-03-10
0.13522161543369293,1987-03-11
0.1442364603281021,1987-03-12
0.15325132012367249,1987-03-13
0.13522161543369293,1987-03-16
0.1442364603281021,1987-03-17
0.1397293210029602,1987-03-18
0.14874422550201416,1987-03-19
0.16677331924438477,1987-03-20
0.16677331924438477,1987-03-23
0.15325132012367249,1987-03-24
0.15325132012367249,1987-03-25
0.15325132012367249,1987-03-26
0.1622660905122757,1987-03-27
0.1622660905122757,1987-03-30
0.15325132012367249,1987-03-31
0.15325132012367249,1987-04-01
0.15550480782985687,1987-04-02
0.1622660905122757,1987-04-03
0.1622660905122757,1987-04-06
0.17578813433647156,1987-04-07
0.18480294942855835,1987-04-08
0.18480294942855835,1987-04-09
0.1893106997013092,1987-04-10
0.1802958846092224,1987-04-13
0.1802958846092224,1987-04-14
0.1802958846092224,1987-04-15
0.1802958846092224,1987-04-16
0.1893106997013092,1987-04-20
0.1802958846092224,1987-04-21
0.1802958846092224,1987-04-22
0.17578813433647156,1987-04-23
0.1802958846092224,1987-04-24
0.1802958846092224,1987-04-27
0.1802958846092224,1987-04-28
0.1802958846092224,1987-04-29
0.1802958846092224,1987-04-30
0.16677331924438477,1987-05-01
0.17128106951713562,1987-05-04
0.16677331924438477,1987-05-05
0.1622660905122757,1987-05-06
0.14874422550201416,1987-05-07
0.15775910019874573,1987-05-08
0.15325132012367249,1987-05-11
0.15325132012367249,1987-05-12
0.1442364603281021,1987-05-13
0.1397293210029602,1987-05-14
0.15325132012367249,1987-05-15
0.1442364603281021,1987-05-18
0.1442364603281021,1987-05-19
0.1397293210029602,1987-05-20
0.1397293210029602,1987-05-21
0.1442364603281021,1987-05-22
0.1442364603281021,1987-05-26
0.1442364603281021,1987-05-27
0.1442364603281021,1987-05-28
0.1442364603281021,1987-05-29
0.1442364603281021,1987-06-01
0.1442364603281021,1987-06-02
0.15325132012367249,1987-06-03
0.15325132012367249,1987-06-04
0.15325132012367249,1987-06-05
0.1622660905122757,1987-06-08
0.16677331924438477,1987-06-09
0.17128106951713562,1987-06-10
0.16677331924438477,1987-06-11
0.16677331924438477,1987-06-12
0.16677331924438477,1987-06-15
0.15325132012367249,1987-06-16
0.15325132012367249,1987-06-17
0.15325132012367249,1987-06-18
0.1622660905122757,1987-06-19
0.1622660905122757,1987-06-22
0.15775910019874573,1987-06-23
0.16677331924438477,1987-06-24
0.1622660905122757,1987-06-25
0.15325132012367249,1987-06-26
0.15325132012367249,1987-06-29
0.15325132012367249,1987-06-30
0.15325132012367249,1987-07-01
0.15325132012367249,1987-07-02
0.15325132012367249,1987-07-06
0.15325132012367249,1987-07-07
0.15325132012367249,1987-07-08
0.15325132012367249,1987-07-09
0.15775910019874573,1987-07-10
0.15325132012367249,1987-07-13
0.15325132012367249,1987-07-14
0.14874422550201416,1987-07-15
0.14874422550201416,1987-07-16
0.14874422550201416,1987-07-17
0.14874422550201416,1987-07-20
0.14874422550201416,1987-07-21
0.14874422550201416,1987-07-22
0.1442364603281021,1987-07-23
0.1442364603281021,1987-07-24
0.14874422550201416,1987-07-27
0.14874422550201416,1987-07-28
0.1442364603281021,1987-07-29
0.13522161543369293,1987-07-30
0.13522161543369293,1987-07-31
0.1397293210029602,1987-08-03
0.13522161543369293,1987-08-04
0.13747578859329224,1987-08-05
0.13522161543369293,1987-08-06
0.1397293210029602,1987-08-07
0.13522161543369293,1987-08-10
0.12620674073696136,1987-08-11
0.12169966846704483,1987-08-12
0.12620674073696136,1987-08-13
0.13071444630622864,1987-08-14
0.11719250679016113,1987-08-17
0.12846091389656067,1987-08-18
0.12846091389656067,1987-08-19
0.13071444630622864,1987-08-20
0.12620674073696136,1987-08-21
0.13522161543369293,1987-08-24
0.12620674073696136,1987-08-25
0.12620674073696136,1987-08-26
0.12620674073696136,1987-08-27
0.12620674073696136,1987-08-28
0.12620674073696136,1987-08-31
0.12169966846704483,1987-09-01
0.12620674073696136,1987-09-02
0.12620674073696136,1987-09-03
0.12620674073696136,1987-09-04
0.12620674073696136,1987-09-08
0.12620674073696136,1987-09-09
0.12620674073696136,1987-09-10
0.12169966846704483,1987-09-11
0.12620674073696136,1987-09-14
0.12620674073696136,1987-09-15
0.12169966846704483,1987-09-16
0.12169966846704483,1987-09-17
0.12169966846704483,1987-09-18
0.12169966846704483,1987-09-21
0.12620674073696136,1987-09-22
0.12169966846704483,1987-09-23
0.12395314127206802,1987-09-24
0.11719250679016113,1987-09-25
0.12620674073696136,1987-09-28
0.11719250679016113,1987-09-29
0.12620674073696136,1987-09-30
0.11719250679016113,1987-10-01
0.11719250679016113,1987-10-02
0.11719250679016113,1987-10-05
0.11719250679016113,1987-10-06
0.12620674073696136,1987-10-07
0.12620674073696136,1987-10-08
0.12169966846704483,1987-10-09
0.12620674073696136,1987-10-12
0.12620674073696136,1987-10-13
0.12620674073696136,1987-10-14
0.11719250679016113,1987-10-15
0.11719250679016113,1987-10-16
0.1126847043633461,1987-10-19
0.08338665962219238,1987-10-20
0.09916280210018158,1987-10-21
0.09465502947568893,1987-10-22
0.08564014732837677,1987-10-23
0.08564014732837677,1987-10-26
0.07211823016405106,1987-10-27
0.08113304525613785,1987-10-28
0.07211823016405106,1987-10-29
0.07662598043680191,1987-10-30
0.13071444630622864,1987-11-02
0.11719250679016113,1987-11-03
0.12169966846704483,1987-11-04
0.13522161543369293,1987-11-05
0.1397293210029602,1987-11-06
0.1126847043633461,1987-11-09
0.1126847043633461,1987-11-10
0.11719250679016113,1987-11-11
0.11719250679016113,1987-11-12
0.11719250679016113,1987-11-13
0.11719250679016113,1987-11-16
0.11493831872940063,1987-11-17
0.1036699116230011,1987-11-18
0.1036699116230011,1987-11-19
0.10817767679691315,1987-11-20
0.1036699116230011,1987-11-23
0.09916280210018158,1987-11-24
0.09465502947568893,1987-11-25
0.09465502947568893,1987-11-27
0.0901479423046112,1987-11-30
0.08564014732837677,1987-12-01
0.08564014732837677,1987-12-02
0.0901479423046112,1987-12-03
0.07211823016405106,1987-12-04
0.07211823016405106,1987-12-07
0.08113304525613785,1987-12-08
0.06761108338832855,1987-12-09
0.09465502947568893,1987-12-10
0.1126847043633461,1987-12-11
0.1126847043633461,1987-12-14
0.11719250679016113,1987-12-15
0.12169966846704483,1987-12-16
0.1397293210029602,1987-12-17
0.1397293210029602,1987-12-18
0.13071444630622864,1987-12-21
0.1397293210029602,1987-12-22
0.12620674073696136,1987-12-23
0.13071444630622864,1987-12-24
0.1126847043633461,1987-12-28
0.10817767679691315,1987-12-29
0.1126847043633461,1987-12-30
0.1126847043633461,1987-12-31
0.12169966846704483,1988-01-04
0.12620674073696136,1988-01-05
0.12620674073696136,1988-01-06
0.13071444630622864,1988-01-07
0.13071444630622864,1988-01-08
0.12620674073696136,1988-01-11
0.1442364603281021,1988-01-12
0.1442364603281021,1988-01-13
0.1397293210029602,1988-01-14
0.15325132012367249,1988-01-15
0.1442364603281021,1988-01-18
0.14874422550201416,1988-01-19
0.1397293210029602,1988-01-20
0.13071444630622864,1988-01-21
0.12620674073696136,1988-01-22
0.12620674073696136,1988-01-25
0.11719250679016113,1988-01-26
0.11719250679016113,1988-01-27
0.11719250679016113,1988-01-28
0.10817767679691315,1988-01-29
0.10817767679691315,1988-02-01
0.10817767679691315,1988-02-02
0.1126847043633461,1988-02-03
0.1036699116230011,1988-02-04
0.10817767679691315,1988-02-05
0.11719250679016113,1988-02-08
0.1126847043633461,1988-02-09
0.1126847043633461,1988-02-10
0.10817767679691315,1988-02-11
0.10817767679691315,1988-02-12
0.10817767679691315,1988-02-16
0.10817767679691315,1988-02-17
0.1126847043633461,1988-02-18
0.11719250679016113,1988-02-19
0.12169966846704483,1988-02-22
0.12620674073696136,1988-02-23
0.13071444630622864,1988-02-24
0.13522161543369293,1988-02-25
0.13071444630622864,1988-02-26
0.13071444630622864,1988-02-29
0.12169966846704483,1988-03-01
0.12620674073696136,1988-03-02
0.12620674073696136,1988-03-03
0.13071444630622864,1988-03-04
0.13522161543369293,1988-03-07
0.13522161543369293,1988-03-08
0.13522161543369293,1988-03-09
0.13522161543369293,1988-03-10
0.13071444630622864,1988-03-11
0.13071444630622864,1988-03-14
0.13071444630622864,1988-03-15
0.13071444630622864,1988-03-16
0.13522161543369293,1988-03-17
0.13522161543369293,1988-03-18
0.13522161543369293,1988-03-21
0.13071444630622864,1988-03-22
0.12620674073696136,1988-03-23
0.13522161543369293,1988-03-24
0.13522161543369293,1988-03-25
0.13522161543369293,1988-03-28
0.13522161543369293,1988-03-29
0.13522161543369293,1988-03-30
0.13522161543369293,1988-03-31
0.1442364603281021,1988-04-04
0.1442364603281021,1988-04-05
0.13522161543369293,1988-04-06
0.1442364603281021,1988-04-07
0.1442364603281021,1988-04-08
0.1397293210029602,1988-04-11
0.14874422550201416,1988-04-12
0.14874422550201416,1988-04-13
0.1442364603281021,1988-04-14
0.1397293210029602,1988-04-15
0.1442364603281021,1988-04-18
0.14874422550201416,1988-04-19
0.14874422550201416,1988-04-20
0.1442364603281021,1988-04-21
0.13522161543369293,1988-04-22
0.1397293210029602,1988-04-25
0.1442364603281021,1988-04-26
0.1442364603281021,1988-04-27
0.1442364603281021,1988-04-28
0.1397293210029602,1988-04-29
0.1397293210029602,1988-05-02
0.1397293210029602,1988-05-03
0.13522161543369293,1988-05-04
0.13522161543369293,1988-05-05
0.1397293210029602,1988-05-06
0.1397293210029602,1988-05-09
0.1397293210029602,1988-05-10
0.13071444630622864,1988-05-11
0.13071444630622864,1988-05-12
0.13522161543369293,1988-05-13
0.13522161543369293,1988-05-16
0.13522161543369293,1988-05-17
0.13522161543369293,1988-05-18
0.13071444630622864,1988-05-19
0.13522161543369293,1988-05-20
0.13522161543369293,1988-05-23
0.13522161543369293,1988-05-24
0.13071444630622864,1988-05-25
0.13071444630622864,1988-05-26
0.13071444630622864,1988-05-27
0.13071444630622864,1988-05-31
0.13522161543369293,1988-06-01
0.1397293210029602,1988-06-02
0.13071444630622864,1988-06-03
0.1397293210029602,1988-06-06
0.13071444630622864,1988-06-07
0.1397293210029602,1988-06-08
0.13071444630622864,1988-06-09
0.13071444630622864,1988-06-10
0.13522161543369293,1988-06-13
0.13522161543369293,1988-06-14
0.12620674073696136,1988-06-15
0.11719250679016113,1988-06-16
0.13071444630622864,1988-06-17
0.13071444630622864,1988-06-20
0.12620674073696136,1988-06-21
0.12620674073696136,1988-06-22
0.12620674073696136,1988-06-23
0.12620674073696136,1988-06-24
0.12620674073696136,1988-06-27
0.1126847043633461,1988-06-28
0.1126847043633461,1988-06-29
0.1126847043633461,1988-06-30
0.12169966846704483,1988-07-01
0.12169966846704483,1988-07-05
0.11719250679016113,1988-07-06
0.11719250679016113,1988-07-07
0.10817767679691315,1988-07-08
0.10817767679691315,1988-07-11
0.11719250679016113,1988-07-12
0.10817767679691315,1988-07-13
0.09916280210018158,1988-07-14
0.09916280210018158,1988-07-15
0.09916280210018158,1988-07-18
0.10817767679691315,1988-07-19
0.10817767679691315,1988-07-20
0.10817767679691315,1988-07-21
0.10817767679691315,1988-07-22
0.1036699116230011,1988-07-25
0.11719250679016113,1988-07-26
0.1622660905122757,1988-07-27
0.15775910019874573,1988-07-28
0.15325132012367249,1988-07-29
0.15325132012367249,1988-08-01
0.14874422550201416,1988-08-02
0.14874422550201416,1988-08-03
0.1442364603281021,1988-08-04
0.15325132012367249,1988-08-05
0.1442364603281021,1988-08-08
0.15325132012367249,1988-08-09
0.1442364603281021,1988-08-10
0.1442364603281021,1988-08-11
0.1442364603281021,1988-08-12
0.1442364603281021,1988-08-15
0.13522161543369293,1988-08-16
0.13522161543369293,1988-08-17
0.1442364603281021,1988-08-18
0.1442364603281021,1988-08-19
0.1442364603281021,1988-08-22
0.13071444630622864,1988-08-23
0.13071444630622864,1988-08-24
0.13522161543369293,1988-08-25
0.13522161543369293,1988-08-26
0.12620674073696136,1988-08-29
0.12620674073696136,1988-08-30
0.12620674073696136,1988-08-31
0.12620674073696136,1988-09-01
0.13071444630622864,1988-09-02
0.13522161543369293,1988-09-06
0.12620674073696136,1988-09-07
0.12620674073696136,1988-09-08
0.13522161543369293,1988-09-09
0.12620674073696136,1988-09-12
0.13071444630622864,1988-09-13
0.12169966846704483,1988-09-14
0.1397293210029602,1988-09-15
0.13522161543369293,1988-09-16
0.13071444630622864,1988-09-19
0.13071444630622864,1988-09-20
0.12169966846704483,1988-09-21
0.12169966846704483,1988-09-22
0.13071444630622864,1988-09-23
0.12169966846704483,1988-09-26
0.11719250679016113,1988-09-27
0.11719250679016113,1988-09-28
0.12620674073696136,1988-09-29
0.12620674073696136,1988-09-30
0.12620674073696136,1988-10-03
0.11719250679016113,1988-10-04
0.11719250679016113,1988-10-05
0.12169966846704483,1988-10-06
0.12169966846704483,1988-10-07
0.12169966846704483,1988-10-10
0.1126847043633461,1988-10-11
0.1397293210029602,1988-10-12
0.13071444630622864,1988-10-13
0.13522161543369293,1988-10-14
0.13071444630622864,1988-10-17
0.13071444630622864,1988-10-18
0.13071444630622864,1988-10-19
0.13071444630622864,1988-10-20
0.1397293210029602,1988-10-21
0.1397293210029602,1988-10-24
0.13071444630622864,1988-10-25
0.13522161543369293,1988-10-26
0.12846091389656067,1988-10-27
0.13071444630622864,1988-10-28
0.13071444630622864,1988-10-31
0.13071444630622864,1988-11-01
0.13522161543369293,1988-11-02
0.1397293210029602,1988-11-03
0.1442364603281021,1988-11-04
0.13522161543369293,1988-11-07
0.13522161543369293,1988-11-08
0.13522161543369293,1988-11-09
0.13071444630622864,1988-11-10
0.13071444630622864,1988-11-11
0.13071444630622864,1988-11-14
0.13071444630622864,1988-11-15
0.13522161543369293,1988-11-16
0.13522161543369293,1988-11-17
0.13071444630622864,1988-11-18
0.13071444630622864,1988-11-21
0.13071444630622864,1988-11-22
0.13522161543369293,1988-11-23
0.13522161543369293,1988-11-25
0.12169966846704483,1988-11-28
0.10817767679691315,1988-11-29
0.10817767679691315,1988-11-30
0.1126847043633461,1988-12-01
0.1104312315583229,1988-12-02
0.1104312315583229,1988-12-05
0.11493831872940063,1988-12-06
0.11493831872940063,1988-12-07
0.1126847043633461,1988-12-08
0.1126847043633461,1988-12-09
0.1126847043633461,1988-12-12
0.10817767679691315,1988-12-13
0.11493831872940063,1988-12-14
0.10817767679691315,1988-12-15
0.10817767679691315,1988-12-16
0.10817767679691315,1988-12-19
0.11719250679016113,1988-12-20
0.11944609880447388,1988-12-21
0.1126847043633461,1988-12-22
0.1126847043633461,1988-12-23
0.1126847043633461,1988-12-27
0.12169966846704483,1988-12-28
0.1126847043633461,1988-12-29
0.1126847043633461,1988-12-30
0.11719250679016113,1989-01-03
0.12169966846704483,1989-01-04
0.13296803832054138,1989-01-05
0.13522161543369293,1989-01-06
0.1397293210029602,1989-01-09
0.1397293210029602,1989-01-10
0.1397293210029602,1989-01-11
0.1442364603281021,1989-01-12
0.1397293210029602,1989-01-13
0.1397293210029602,1989-01-16
0.1442364603281021,1989-01-17
0.1442364603281021,1989-01-18
0.1442364603281021,1989-01-19
0.1397293210029602,1989-01-20
0.1397293210029602,1989-01-23
0.1397293210029602,1989-01-24
0.1397293210029602,1989-01-25
0.1397293210029602,1989-01-26
0.1397293210029602,1989-01-27
0.1397293210029602,1989-01-30
0.1397293210029602,1989-01-31
0.1442364603281021,1989-02-01
0.13522161543369293,1989-02-02
0.1442364603281021,1989-02-03
0.13522161543369293,1989-02-06
0.13522161543369293,1989-02-07
0.13522161543369293,1989-02-08
0.1397293210029602,1989-02-09
0.13522161543369293,1989-02-10
0.1442364603281021,1989-02-13
0.13522161543369293,1989-02-14
0.13522161543369293,1989-02-15
0.13522161543369293,1989-02-16
0.13522161543369293,1989-02-17
0.13071444630622864,1989-02-21
0.12620674073696136,1989-02-22
0.12620674073696136,1989-02-23
0.12620674073696136,1989-02-24
0.12620674073696136,1989-02-27
0.12620674073696136,1989-02-28
0.12169966846704483,1989-03-01
0.12620674073696136,1989-03-02
0.11719250679016113,1989-03-03
0.11719250679016113,1989-03-06
0.11719250679016113,1989-03-07
0.1126847043633461,1989-03-08
0.12169966846704483,1989-03-09
0.11719250679016113,1989-03-10
0.1126847043633461,1989-03-13
0.1126847043633461,1989-03-14
0.1126847043633461,1989-03-15
0.12169966846704483,1989-03-16
0.1126847043633461,1989-03-17
0.1126847043633461,1989-03-20
0.12169966846704483,1989-03-21
0.12620674073696136,1989-03-22
0.12620674073696136,1989-03-23
0.12620674073696136,1989-03-27
0.13071444630622864,1989-03-28
0.13071444630622864,1989-03-29
0.13071444630622864,1989-03-30
0.12169966846704483,1989-03-31
0.13071444630622864,1989-04-03
0.12169966846704483,1989-04-04
0.12169966846704483,1989-04-05
0.12169966846704483,1989-04-06
0.12169966846704483,1989-04-07
0.12169966846704483,1989-04-10
0.12620674073696136,1989-04-11
0.12169966846704483,1989-04-12
0.12169966846704483,1989-04-13
0.12169966846704483,1989-04-14
0.12169966846704483,1989-04-17
0.12169966846704483,1989-04-18
0.12169966846704483,1989-04-19
0.12620674073696136,1989-04-20
0.12169966846704483,1989-04-21
0.12620674073696136,1989-04-24
0.12620674073696136,1989-04-25
0.12169966846704483,1989-04-26
0.12620674073696136,1989-04-27
0.12169966846704483,1989-04-28
0.11719250679016113,1989-05-01
0.11493831872940063,1989-05-02
0.1126847043633461,1989-05-03
0.1126847043633461,1989-05-04
0.1126847043633461,1989-05-05
