MDT,Date
0.19681276381015778,1974-06-03
0.201091468334198,1974-06-04
0.20323069393634796,1974-06-05
0.2085786759853363,1974-06-06
0.2085786759853363,1974-06-07
0.19895188510417938,1974-06-10
0.20002153515815735,1974-06-11
0.19895188510417938,1974-06-12
0.19788244366645813,1974-06-13
0.19788244366645813,1974-06-14
0.19574332237243652,1974-06-17
0.18718600273132324,1974-06-18
0.183977410197258,1974-06-19
0.183977410197258,1974-06-20
0.1262170374393463,1974-06-21
0.11338119208812714,1974-06-24
0.12193825840950012,1974-06-25
0.11338119208812714,1974-06-26
0.09840665757656097,1974-06-27
0.10482410341501236,1974-06-28
0.09840665757656097,1974-07-01
0.08450127393007278,1974-07-02
0.08236204832792282,1974-07-03
0.08450127393007278,1974-07-05
0.0812925398349762,1974-07-08
0.08236204832792282,1974-07-09
0.08343163132667542,1974-07-10
0.09947631508111954,1974-07-11
0.11124197393655777,1974-07-12
0.11124197393655777,1974-07-15
0.11124197393655777,1974-07-16
0.12086868286132812,1974-07-17
0.11659036576747894,1974-07-18
0.11765994876623154,1974-07-19
0.11231151968240738,1974-07-22
0.11872953176498413,1974-07-23
0.11979904770851135,1974-07-24
0.1283562332391739,1974-07-25
0.12086868286132812,1974-07-26
0.11872953176498413,1974-07-29
0.12193825840950012,1974-07-30
0.12193825840950012,1974-07-31
0.11979904770851135,1974-08-01
0.11979904770851135,1974-08-02
0.12193825840950012,1974-08-05
0.12407787889242172,1974-08-06
0.12407787889242172,1974-08-07
0.11765994876623154,1974-08-08
0.11979904770851135,1974-08-09
0.11338119208812714,1974-08-12
0.10803323239088058,1974-08-13
0.10696379095315933,1974-08-14
0.11231151968240738,1974-08-15
0.11552079766988754,1974-08-16
0.11445067822933197,1974-08-19
0.10803323239088058,1974-08-20
0.10268495231866837,1974-08-21
0.10375446081161499,1974-08-22
0.10482410341501236,1974-08-23
0.10696379095315933,1974-08-26
0.11659036576747894,1974-08-27
0.11979904770851135,1974-08-28
0.12086868286132812,1974-08-29
0.12193825840950012,1974-08-30
0.11872953176498413,1974-09-03
0.11552079766988754,1974-09-04
0.12086868286132812,1974-09-05
0.12193825840950012,1974-09-06
0.11872953176498413,1974-09-09
0.11765994876623154,1974-09-10
0.11765994876623154,1974-09-11
0.10482410341501236,1974-09-12
0.100545734167099,1974-09-13
0.10268495231866837,1974-09-16
0.10589363425970078,1974-09-17
0.10803323239088058,1974-09-18
0.11338119208812714,1974-09-19
0.11765994876623154,1974-09-20
0.11338119208812714,1974-09-23
0.11552079766988754,1974-09-24
0.11231151968240738,1974-09-25
0.11231151968240738,1974-09-26
0.10910294950008392,1974-09-27
0.10268495231866837,1974-09-30
0.10482410341501236,1974-10-01
0.10589363425970078,1974-10-02
0.10910294950008392,1974-10-03
0.10161534696817398,1974-10-04
0.10589363425970078,1974-10-07
0.10375446081161499,1974-10-08
0.11124197393655777,1974-10-09
0.11552079766988754,1974-10-10
0.11659036576747894,1974-10-11
0.12407787889242172,1974-10-14
0.12300775200128555,1974-10-15
0.12086868286132812,1974-10-16
0.1262170374393463,1974-10-17
0.12942571938037872,1974-10-18
0.1337045282125473,1974-10-21
0.1390524059534073,1974-10-22
0.1347741037607193,1974-10-23
0.12728652358055115,1974-10-24
0.1283562332391739,1974-10-25
0.1262170374393463,1974-10-28
0.1347741037607193,1974-10-29
0.1347741037607193,1974-10-30
0.1347741037607193,1974-10-31
0.13156484067440033,1974-11-01
0.13049526512622833,1974-11-04
0.1347741037607193,1974-11-05
0.12942571938037872,1974-11-06
0.13156484067440033,1974-11-07
0.1283562332391739,1974-11-08
0.12942571938037872,1974-11-11
0.1251475065946579,1974-11-12
0.1251475065946579,1974-11-13
0.1262170374393463,1974-11-14
0.11979904770851135,1974-11-15
0.11124197393655777,1974-11-18
0.11338119208812714,1974-11-19
0.11231151968240738,1974-11-20
0.11979904770851135,1974-11-21
0.12193825840950012,1974-11-22
0.11765994876623154,1974-11-25
0.11231151968240738,1974-11-26
0.11017242819070816,1974-11-27
0.11017242819070816,1974-11-29
0.10803323239088058,1974-12-02
0.10803323239088058,1974-12-03
0.10910294950008392,1974-12-04
0.09947631508111954,1974-12-05
0.09412788599729538,1974-12-06
0.089849554002285,1974-12-09
0.089849554002285,1974-12-10
0.09412788599729538,1974-12-11
0.100545734167099,1974-12-12
0.100545734167099,1974-12-13
0.09947631508111954,1974-12-16
0.09947631508111954,1974-12-17
0.100545734167099,1974-12-18
0.100545734167099,1974-12-19
0.09840665757656097,1974-12-20
0.09840665757656097,1974-12-23
0.10268495231866837,1974-12-24
0.10268495231866837,1974-12-26
0.100545734167099,1974-12-27
0.10268495231866837,1974-12-30
0.10375446081161499,1974-12-31
0.10803323239088058,1975-01-02
0.11017242819070816,1975-01-03
0.11124197393655777,1975-01-06
0.11231151968240738,1975-01-07
0.10910294950008392,1975-01-08
0.11124197393655777,1975-01-09
0.10696379095315933,1975-01-10
0.10482410341501236,1975-01-13
0.10482410341501236,1975-01-14
0.10375446081161499,1975-01-15
0.10696379095315933,1975-01-16
0.10696379095315933,1975-01-17
0.11017242819070816,1975-01-20
0.10803323239088058,1975-01-21
0.10910294950008392,1975-01-22
0.10910294950008392,1975-01-23
0.11124197393655777,1975-01-24
0.11124197393655777,1975-01-27
0.11445067822933197,1975-01-28
0.1251475065946579,1975-01-29
0.12407787889242172,1975-01-30
0.12942571938037872,1975-01-31
0.1326349526643753,1975-02-03
0.1337045282125473,1975-02-04
0.13049526512622833,1975-02-05
0.13049526512622833,1975-02-06
0.12942571938037872,1975-02-07
0.12407787889242172,1975-02-10
0.1283562332391739,1975-02-11
0.12942571938037872,1975-02-12
0.1369132548570633,1975-02-13
0.1433311551809311,1975-02-14
0.14119210839271545,1975-02-18
0.15188826620578766,1975-02-19
0.15081866085529327,1975-02-20
0.14760944247245789,1975-02-21
0.14226152002811432,1975-02-24
0.1369132548570633,1975-02-25
0.1433311551809311,1975-02-26
0.14974915981292725,1975-02-27
0.15081866085529327,1975-02-28
0.15081866085529327,1975-03-03
0.15937575697898865,1975-03-04
0.16044533252716064,1975-03-05
0.16044533252716064,1975-03-06
0.16151493787765503,1975-03-07
0.16151493787765503,1975-03-10
0.1550968587398529,1975-03-11
0.14653989672660828,1975-03-12
0.15188826620578766,1975-03-13
0.1550968587398529,1975-03-14
0.15402735769748688,1975-03-17
0.15081866085529327,1975-03-18
0.15081866085529327,1975-03-19
0.14760944247245789,1975-03-20
0.14974915981292725,1975-03-21
0.14653989672660828,1975-03-24
0.14653989672660828,1975-03-25
0.14760944247245789,1975-03-26
0.1433311551809311,1975-03-27
0.14440077543258667,1975-03-31
0.14547033607959747,1975-04-01
0.14760944247245789,1975-04-02
0.14760944247245789,1975-04-03
0.14760944247245789,1975-04-04
0.14653989672660828,1975-04-07
0.14653989672660828,1975-04-08
0.14974915981292725,1975-04-09
0.14974915981292725,1975-04-10
0.14974915981292725,1975-04-11
0.16365404427051544,1975-04-14
0.15937575697898865,1975-04-15
0.16365404427051544,1975-04-16
0.16472363471984863,1975-04-17
0.16258440911769867,1975-04-18
0.16579316556453705,1975-04-21
0.16900254786014557,1975-04-22
0.16579316556453705,1975-04-23
0.16365404427051544,1975-04-24
0.16258440911769867,1975-04-25
0.15616647899150848,1975-04-28
0.15295779705047607,1975-04-29
0.1550968587398529,1975-04-30
0.1550968587398529,1975-05-01
0.15616647899150848,1975-05-02
0.15402735769748688,1975-05-05
0.15723608434200287,1975-05-06
0.16365404427051544,1975-05-07
0.16258440911769867,1975-05-08
0.16151493787765503,1975-05-09
0.15830621123313904,1975-05-12
0.15830621123313904,1975-05-13
0.16686326265335083,1975-05-14
0.17542040348052979,1975-05-15
0.17328061163425446,1975-05-16
0.17435017228126526,1975-05-19
0.16900254786014557,1975-05-20
0.17114153504371643,1975-05-21
0.17221109569072723,1975-05-22
0.17648985981941223,1975-05-23
0.1775595098733902,1975-05-27
0.1775595098733902,1975-05-28
0.1775595098733902,1975-05-29
0.1786290407180786,1975-05-30
0.17435017228126526,1975-06-02
0.17221109569072723,1975-06-03
0.16686326265335083,1975-06-04
0.16686326265335083,1975-06-05
0.16579316556453705,1975-06-06
0.16365404427051544,1975-06-09
0.15937575697898865,1975-06-10
0.15937575697898865,1975-06-11
0.16258440911769867,1975-06-12
0.16365404427051544,1975-06-13
0.16258440911769867,1975-06-16
0.15723608434200287,1975-06-17
0.15723608434200287,1975-06-18
0.16900254786014557,1975-06-19
0.1679328829050064,1975-06-20
0.16686326265335083,1975-06-23
0.16365404427051544,1975-06-24
0.16686326265335083,1975-06-25
0.1679328829050064,1975-06-26
0.1679328829050064,1975-06-27
0.17221109569072723,1975-06-30
0.1775595098733902,1975-07-01
0.17542040348052979,1975-07-02
0.17969854176044464,1975-07-03
0.18183781206607819,1975-07-07
0.183977410197258,1975-07-08
0.183977410197258,1975-07-09
0.18504706025123596,1975-07-10
0.18504706025123596,1975-07-11
0.18718600273132324,1975-07-14
0.18076828122138977,1975-07-15
0.17328061163425446,1975-07-16
0.17328061163425446,1975-07-17
0.16686326265335083,1975-07-18
0.16472363471984863,1975-07-21
0.16686326265335083,1975-07-22
0.16686326265335083,1975-07-23
0.16258440911769867,1975-07-24
0.15616647899150848,1975-07-25
0.15402735769748688,1975-07-28
0.15402735769748688,1975-07-29
0.14974915981292725,1975-07-30
0.14653989672660828,1975-07-31
0.1369132548570633,1975-08-01
0.1369132548570633,1975-08-04
0.1347741037607193,1975-08-05
0.1390524059534073,1975-08-06
0.1390524059534073,1975-08-07
0.14226152002811432,1975-08-08
0.14547033607959747,1975-08-11
0.14440077543258667,1975-08-12
0.14547033607959747,1975-08-13
0.14440077543258667,1975-08-14
0.14653989672660828,1975-08-15
0.14440077543258667,1975-08-18
0.1369132548570633,1975-08-19
0.1369132548570633,1975-08-20
0.1326349526643753,1975-08-21
0.1326349526643753,1975-08-22
0.1358436793088913,1975-08-25
0.13798286020755768,1975-08-26
0.14119210839271545,1975-08-27
0.14547033607959747,1975-08-28
0.14760944247245789,1975-08-29
0.14547033607959747,1975-09-02
0.14440077543258667,1975-09-03
0.14119210839271545,1975-09-04
0.14119210839271545,1975-09-05
0.14119210839271545,1975-09-08
0.14119210839271545,1975-09-09
0.1347741037607193,1975-09-10
0.1358436793088913,1975-09-11
0.14119210839271545,1975-09-12
0.1369132548570633,1975-09-15
0.1326349526643753,1975-09-16
0.13156484067440033,1975-09-17
0.1337045282125473,1975-09-18
0.14119210839271545,1975-09-19
0.14760944247245789,1975-09-22
0.14867904782295227,1975-09-23
0.14760944247245789,1975-09-24
0.14653989672660828,1975-09-25
0.14974915981292725,1975-09-26
0.15188826620578766,1975-09-29
0.14760944247245789,1975-09-30
0.14760944247245789,1975-10-01
0.1337045282125473,1975-10-02
0.1369132548570633,1975-10-03
0.14119210839271545,1975-10-06
0.1433311551809311,1975-10-07
0.14547033607959747,1975-10-08
0.14653989672660828,1975-10-09
0.14760944247245789,1975-10-10
0.14974915981292725,1975-10-13
0.15830621123313904,1975-10-14
0.15616647899150848,1975-10-15
0.15616647899150848,1975-10-16
0.15402735769748688,1975-10-17
0.1550968587398529,1975-10-20
0.1550968587398529,1975-10-21
0.15616647899150848,1975-10-22
0.15616647899150848,1975-10-23
0.1550968587398529,1975-10-24
0.14867904782295227,1975-10-27
0.14974915981292725,1975-10-28
0.14440077543258667,1975-10-29
0.14547033607959747,1975-10-30
0.14440077543258667,1975-10-31
0.14440077543258667,1975-11-03
0.14440077543258667,1975-11-04
0.14547033607959747,1975-11-05
0.14547033607959747,1975-11-06
0.14547033607959747,1975-11-07
0.14440077543258667,1975-11-10
0.1433311551809311,1975-11-11
0.14547033607959747,1975-11-12
0.15081866085529327,1975-11-13
0.15188826620578766,1975-11-14
0.15295779705047607,1975-11-17
0.15188826620578766,1975-11-18
0.15188826620578766,1975-11-19
0.15188826620578766,1975-11-20
0.15295779705047607,1975-11-21
0.15295779705047607,1975-11-24
0.15402735769748688,1975-11-25
0.1550968587398529,1975-11-26
0.15616647899150848,1975-11-28
0.1550968587398529,1975-12-01
0.14867904782295227,1975-12-02
0.14547033607959747,1975-12-03
0.1337045282125473,1975-12-04
0.13156484067440033,1975-12-05
0.13156484067440033,1975-12-08
0.1347741037607193,1975-12-09
0.1369132548570633,1975-12-10
0.1358436793088913,1975-12-11
0.1347741037607193,1975-12-12
0.13156484067440033,1975-12-15
0.13049526512622833,1975-12-16
0.1283562332391739,1975-12-17
0.11445067822933197,1975-12-18
0.11979904770851135,1975-12-19
0.12086868286132812,1975-12-22
0.11552079766988754,1975-12-23
0.10482410341501236,1975-12-24
0.10803323239088058,1975-12-26
0.11017242819070816,1975-12-29
0.11017242819070816,1975-12-30
0.11124197393655777,1975-12-31
0.11124197393655777,1976-01-02
0.11017242819070816,1976-01-05
0.10910294950008392,1976-01-06
0.10268495231866837,1976-01-07
0.100545734167099,1976-01-08
0.10375446081161499,1976-01-09
0.11552079766988754,1976-01-12
0.11231151968240738,1976-01-13
0.11552079766988754,1976-01-14
0.11552079766988754,1976-01-15
0.11445067822933197,1976-01-16
0.11338119208812714,1976-01-19
0.11338119208812714,1976-01-20
0.11338119208812714,1976-01-21
0.11017242819070816,1976-01-22
0.11017242819070816,1976-01-23
0.10910294950008392,1976-01-26
0.10803323239088058,1976-01-27
0.10696379095315933,1976-01-28
0.11231151968240738,1976-01-29
0.12086868286132812,1976-01-30
0.1262170374393463,1976-02-02
0.1262170374393463,1976-02-03
0.13798286020755768,1976-02-04
0.13798286020755768,1976-02-05
0.13156484067440033,1976-02-06
0.13049526512622833,1976-02-09
0.1326349526643753,1976-02-10
0.1347741037607193,1976-02-11
0.1369132548570633,1976-02-12
0.1369132548570633,1976-02-13
0.14012189209461212,1976-02-17
0.14226152002811432,1976-02-18
0.14653989672660828,1976-02-19
0.15081866085529327,1976-02-20
0.14974915981292725,1976-02-23
0.15081866085529327,1976-02-24
0.15295779705047607,1976-02-25
0.15188826620578766,1976-02-26
0.14760944247245789,1976-02-27
0.14653989672660828,1976-03-01
0.14440077543258667,1976-03-02
0.13798286020755768,1976-03-03
0.1347741037607193,1976-03-04
0.13049526512622833,1976-03-05
0.1358436793088913,1976-03-08
0.1369132548570633,1976-03-09
0.1369132548570633,1976-03-10
0.14547033607959747,1976-03-11
0.14440077543258667,1976-03-12
0.1433311551809311,1976-03-15
0.14226152002811432,1976-03-16
0.14226152002811432,1976-03-17
0.1358436793088913,1976-03-18
0.13156484067440033,1976-03-19
0.1358436793088913,1976-03-22
0.13798286020755768,1976-03-23
0.13798286020755768,1976-03-24
0.1326349526643753,1976-03-25
0.1358436793088913,1976-03-26
0.1369132548570633,1976-03-29
0.14012189209461212,1976-03-30
0.14440077543258667,1976-03-31
0.14653989672660828,1976-04-01
0.14653989672660828,1976-04-02
0.15188826620578766,1976-04-05
0.15081866085529327,1976-04-06
0.14119210839271545,1976-04-07
0.1390524059534073,1976-04-08
0.1337045282125473,1976-04-09
0.1369132548570633,1976-04-12
0.1358436793088913,1976-04-13
0.13798286020755768,1976-04-14
0.1358436793088913,1976-04-15
0.1390524059534073,1976-04-19
0.14012189209461212,1976-04-20
0.14012189209461212,1976-04-21
0.14012189209461212,1976-04-22
0.13798286020755768,1976-04-23
0.13798286020755768,1976-04-26
0.13798286020755768,1976-04-27
0.1369132548570633,1976-04-28
0.1369132548570633,1976-04-29
0.1358436793088913,1976-04-30
0.1337045282125473,1976-05-03
0.1337045282125473,1976-05-04
0.1358436793088913,1976-05-05
0.1358436793088913,1976-05-06
0.1390524059534073,1976-05-07
0.14226152002811432,1976-05-10
0.1433311551809311,1976-05-11
0.14226152002811432,1976-05-12
0.1390524059534073,1976-05-13
0.13798286020755768,1976-05-14
0.13049526512622833,1976-05-17
0.12942571938037872,1976-05-18
0.1251475065946579,1976-05-19
0.1262170374393463,1976-05-20
0.1251475065946579,1976-05-21
0.12300775200128555,1976-05-24
0.12086868286132812,1976-05-25
0.12193825840950012,1976-05-26
0.12193825840950012,1976-05-27
0.12193825840950012,1976-05-28
0.12193825840950012,1976-06-01
0.12193825840950012,1976-06-02
0.12300775200128555,1976-06-03
0.12086868286132812,1976-06-04
0.12086868286132812,1976-06-07
0.12193825840950012,1976-06-08
0.11765994876623154,1976-06-09
0.11231151968240738,1976-06-10
0.11231151968240738,1976-06-11
0.11338119208812714,1976-06-14
0.11659036576747894,1976-06-15
0.11765994876623154,1976-06-16
0.11765994876623154,1976-06-17
0.11979904770851135,1976-06-18
0.12086868286132812,1976-06-21
0.11979904770851135,1976-06-22
0.11979904770851135,1976-06-23
0.11979904770851135,1976-06-24
0.11765994876623154,1976-06-25
0.11445067822933197,1976-06-28
0.11338119208812714,1976-06-29
0.11552079766988754,1976-06-30
0.11552079766988754,1976-07-01
0.11659036576747894,1976-07-02
0.11445067822933197,1976-07-06
0.11445067822933197,1976-07-07
0.11445067822933197,1976-07-08
0.11338119208812714,1976-07-09
0.11552079766988754,1976-07-12
0.11979904770851135,1976-07-13
0.11979904770851135,1976-07-14
0.12942571938037872,1976-07-15
0.13156484067440033,1976-07-16
0.13156484067440033,1976-07-19
0.12942571938037872,1976-07-20
0.1262170374393463,1976-07-21
0.12728652358055115,1976-07-22
0.1262170374393463,1976-07-23
0.1262170374393463,1976-07-26
0.12942571938037872,1976-07-27
0.1283562332391739,1976-07-28
0.1251475065946579,1976-07-29
0.12407787889242172,1976-07-30
0.11872953176498413,1976-08-02
0.09947631508111954,1976-08-03
0.09091917425394058,1976-08-04
0.09519746899604797,1976-08-05
0.10161534696817398,1976-08-06
0.100545734167099,1976-08-09
0.100545734167099,1976-08-10
0.0973365381360054,1976-08-11
0.09947631508111954,1976-08-12
0.09947631508111954,1976-08-13
0.09840665757656097,1976-08-16
0.0973365381360054,1976-08-17
0.0973365381360054,1976-08-18
0.09626702219247818,1976-08-19
0.09305830299854279,1976-08-20
0.091988705098629,1976-08-23
0.089849554002285,1976-08-24
0.091988705098629,1976-08-25
0.09626702219247818,1976-08-26
0.09519746899604797,1976-08-27
0.09626702219247818,1976-08-30
0.10161534696817398,1976-08-31
0.10803323239088058,1976-09-01
0.10910294950008392,1976-09-02
0.11124197393655777,1976-09-03
0.10910294950008392,1976-09-07
0.10803323239088058,1976-09-08
0.10803323239088058,1976-09-09
0.10375446081161499,1976-09-10
0.09305830299854279,1976-09-13
0.09519746899604797,1976-09-14
0.09947631508111954,1976-09-15
0.100545734167099,1976-09-16
0.09840665757656097,1976-09-17
0.09840665757656097,1976-09-20
0.09947631508111954,1976-09-21
0.09840665757656097,1976-09-22
0.09412788599729538,1976-09-23
0.09626702219247818,1976-09-24
0.09840665757656097,1976-09-27
0.09626702219247818,1976-09-28
0.09626702219247818,1976-09-29
0.09840665757656097,1976-09-30
0.09626702219247818,1976-10-01
0.09626702219247818,1976-10-04
0.09305830299854279,1976-10-05
0.09091917425394058,1976-10-06
0.09091917425394058,1976-10-07
0.09305830299854279,1976-10-08
0.09412788599729538,1976-10-11
0.09626702219247818,1976-10-12
0.100545734167099,1976-10-13
0.09947631508111954,1976-10-14
0.100545734167099,1976-10-15
