SWKS,Date
1.2052628993988037,1994-06-03
1.1875377893447876,1994-06-06
1.2052628993988037,1994-06-07
1.169813632965088,1994-06-08
1.169813632965088,1994-06-09
1.0989161729812622,1994-06-10
1.0989161729812622,1994-06-13
1.1343644857406616,1994-06-14
1.0989161729812622,1994-06-15
1.1343644857406616,1994-06-16
1.1343644857406616,1994-06-17
1.1343644857406616,1994-06-20
1.1343644857406616,1994-06-21
1.063467264175415,1994-06-22
1.1343644857406616,1994-06-23
1.0989161729812622,1994-06-24
1.0989161729812622,1994-06-27
1.063467264175415,1994-06-28
1.1343644857406616,1994-06-29
1.0989161729812622,1994-06-30
1.0989161729812622,1994-07-01
1.1343644857406616,1994-07-05
1.1343644857406616,1994-07-06
1.1343644857406616,1994-07-07
1.1343644857406616,1994-07-08
1.2052628993988037,1994-07-11
1.2407110929489136,1994-07-12
1.2407110929489136,1994-07-13
1.2407110929489136,1994-07-14
1.2407110929489136,1994-07-15
1.382507085800171,1994-07-18
1.3470580577850342,1994-07-19
1.3116095066070557,1994-07-20
1.276160478591919,1994-07-21
1.276160478591919,1994-07-22
1.3470580577850342,1994-07-25
1.4534046649932861,1994-07-26
1.4534046649932861,1994-07-27
1.4888538122177124,1994-07-28
1.6306500434875488,1994-07-29
1.5952011346817017,1994-08-01
1.6306500434875488,1994-08-02
1.6660981178283691,1994-08-03
1.5952011346817017,1994-08-04
1.6306500434875488,1994-08-05
1.559751272201538,1994-08-08
1.6306500434875488,1994-08-09
1.5952011346817017,1994-08-10
1.5952011346817017,1994-08-11
1.5243031978607178,1994-08-12
1.4888538122177124,1994-08-15
1.4888538122177124,1994-08-16
1.4534046649932861,1994-08-17
1.4534046649932861,1994-08-18
1.4888538122177124,1994-08-19
1.5243031978607178,1994-08-22
1.559751272201538,1994-08-23
1.559751272201538,1994-08-24
1.559751272201538,1994-08-25
1.5952011346817017,1994-08-26
1.559751272201538,1994-08-29
1.5952011346817017,1994-08-30
1.8078943490982056,1994-08-31
1.7369965314865112,1994-09-01
1.7724446058273315,1994-09-02
1.701547384262085,1994-09-06
1.7369965314865112,1994-09-07
1.701547384262085,1994-09-08
1.6660981178283691,1994-09-09
1.6660981178283691,1994-09-12
1.701547384262085,1994-09-13
1.6660981178283691,1994-09-14
1.9142407178878784,1994-09-15
1.949689507484436,1994-09-16
1.9142407178878784,1994-09-19
1.9142407178878784,1994-09-20
1.7724446058273315,1994-09-21
1.8078943490982056,1994-09-22
1.701547384262085,1994-09-23
1.701547384262085,1994-09-26
1.7369965314865112,1994-09-27
1.701547384262085,1994-09-28
1.701547384262085,1994-09-29
1.6660981178283691,1994-09-30
1.701547384262085,1994-10-03
1.701547384262085,1994-10-04
1.7724446058273315,1994-10-05
1.701547384262085,1994-10-06
1.7369965314865112,1994-10-07
1.701547384262085,1994-10-10
1.7369965314865112,1994-10-11
1.8787916898727417,1994-10-12
1.9851384162902832,1994-10-13
1.949689507484436,1994-10-14
1.8787916898727417,1994-10-17
1.8787916898727417,1994-10-18
2.020587921142578,1994-10-19
2.0560367107391357,1994-10-20
2.0560367107391357,1994-10-21
1.9851384162902832,1994-10-24
1.8078943490982056,1994-10-25
1.7724446058273315,1994-10-26
1.8433434963226318,1994-10-27
1.9142407178878784,1994-10-28
1.8787916898727417,1994-10-31
1.8433434963226318,1994-11-01
1.9142407178878784,1994-11-02
2.020587921142578,1994-11-03
2.020587921142578,1994-11-04
2.020587921142578,1994-11-07
1.949689507484436,1994-11-08
1.949689507484436,1994-11-09
1.949689507484436,1994-11-10
1.9142407178878784,1994-11-11
1.8787916898727417,1994-11-14
1.8433434963226318,1994-11-15
1.9142407178878784,1994-11-16
1.8787916898727417,1994-11-17
1.8787916898727417,1994-11-18
1.8433434963226318,1994-11-21
1.8078943490982056,1994-11-22
1.7724446058273315,1994-11-23
1.8078943490982056,1994-11-25
1.7724446058273315,1994-11-28
1.701547384262085,1994-11-29
1.8078943490982056,1994-11-30
1.701547384262085,1994-12-01
1.701547384262085,1994-12-02
1.6660981178283691,1994-12-05
1.6306500434875488,1994-12-06
1.6660981178283691,1994-12-07
1.559751272201538,1994-12-08
1.559751272201538,1994-12-09
1.701547384262085,1994-12-12
1.6306500434875488,1994-12-13
1.559751272201538,1994-12-14
1.8078943490982056,1994-12-15
1.8078943490982056,1994-12-16
1.8433434963226318,1994-12-19
1.8433434963226318,1994-12-20
1.8078943490982056,1994-12-21
1.8078943490982056,1994-12-22
1.7724446058273315,1994-12-23
1.7724446058273315,1994-12-27
1.7724446058273315,1994-12-28
1.8433434963226318,1994-12-29
1.7724446058273315,1994-12-30
1.9142407178878784,1995-01-03
1.8787916898727417,1995-01-04
1.9142407178878784,1995-01-05
2.091484785079956,1995-01-06
2.2687299251556396,1995-01-09
2.2332816123962402,1995-01-10
2.197831392288208,1995-01-11
2.197831392288208,1995-01-12
2.4814231395721436,1995-01-13
2.552320957183838,1995-01-16
2.5877702236175537,1995-01-17
2.9068100452423096,1995-01-18
2.800463914871216,1995-01-19
2.800463914871216,1995-01-20
2.835911750793457,1995-01-23
2.835911750793457,1995-01-24
2.8713607788085938,1995-01-25
2.9068100452423096,1995-01-26
2.8713607788085938,1995-01-27
2.800463914871216,1995-01-30
2.765014171600342,1995-01-31
2.765014171600342,1995-02-01
2.8713607788085938,1995-02-02
2.765014171600342,1995-02-03
2.765014171600342,1995-02-06
2.729565382003784,1995-02-07
2.765014171600342,1995-02-08
2.765014171600342,1995-02-09
2.658667802810669,1995-02-10
2.658667802810669,1995-02-13
2.729565382003784,1995-02-14
2.800463914871216,1995-02-15
2.729565382003784,1995-02-16
2.658667802810669,1995-02-17
2.658667802810669,1995-02-21
2.552320957183838,1995-02-22
2.516871690750122,1995-02-23
2.658667802810669,1995-02-24
2.623218059539795,1995-02-27
2.5877702236175537,1995-02-28
2.6941168308258057,1995-03-01
2.765014171600342,1995-03-02
2.623218059539795,1995-03-03
2.6941168308258057,1995-03-06
2.623218059539795,1995-03-07
2.623218059539795,1995-03-08
2.658667802810669,1995-03-09
2.835911750793457,1995-03-10
2.765014171600342,1995-03-13
2.765014171600342,1995-03-14
3.048605442047119,1995-03-15
3.154951810836792,1995-03-16
3.154951810836792,1995-03-17
3.1195034980773926,1995-03-20
2.977707624435425,1995-03-21
3.048605442047119,1995-03-22
3.1195034980773926,1995-03-23
3.154951810836792,1995-03-24
3.1195034980773926,1995-03-27
3.154951810836792,1995-03-28
3.154951810836792,1995-03-29
3.048605442047119,1995-03-30
3.1904022693634033,1995-03-31
3.509441614151001,1995-04-03
3.6512365341186523,1995-04-04
3.793031692504883,1995-04-05
3.793031692504883,1995-04-06
3.615788698196411,1995-04-07
3.580339193344116,1995-04-10
3.5448901653289795,1995-04-11
3.5448901653289795,1995-04-12
3.615788698196411,1995-04-13
3.580339193344116,1995-04-17
3.615788698196411,1995-04-18
3.509441614151001,1995-04-19
3.509441614151001,1995-04-20
3.615788698196411,1995-04-21
3.6866860389709473,1995-04-24
3.8639304637908936,1995-04-25
3.9348292350769043,1995-04-26
3.8993780612945557,1995-04-27
3.722134590148926,1995-04-28
3.793031692504883,1995-05-01
3.7575843334198,1995-05-02
3.6512365341186523,1995-05-03
3.509441614151001,1995-05-04
3.580339193344116,1995-05-05
3.6512365341186523,1995-05-08
3.615788698196411,1995-05-09
3.4385435581207275,1995-05-10
3.1195034980773926,1995-05-11
3.2612991333007812,1995-05-12
3.40309476852417,1995-05-15
3.40309476852417,1995-05-16
3.473992109298706,1995-05-17
3.473992109298706,1995-05-18
3.509441614151001,1995-05-19
3.580339193344116,1995-05-22
3.6512365341186523,1995-05-23
3.722134590148926,1995-05-24
3.8993780612945557,1995-05-25
3.8639304637908936,1995-05-26
3.8639304637908936,1995-05-30
3.8639304637908936,1995-05-31
3.8639304637908936,1995-06-01
3.793031692504883,1995-06-02
3.6866860389709473,1995-06-05
3.9348292350769043,1995-06-06
3.9702773094177246,1995-06-07
3.8993780612945557,1995-06-08
3.828481435775757,1995-06-09
3.9702773094177246,1995-06-12
4.1829705238342285,1995-06-13
4.14752197265625,1995-06-14
4.112072467803955,1995-06-15
4.112072467803955,1995-06-16
4.2893171310424805,1995-06-19
4.25386905670166,1995-06-20
4.14752197265625,1995-06-21
4.076625347137451,1995-06-22
4.041175842285156,1995-06-23
3.8993780612945557,1995-06-26
3.9348292350769043,1995-06-27
3.7575843334198,1995-06-28
3.9348292350769043,1995-06-29
4.041175842285156,1995-06-30
4.041175842285156,1995-07-03
4.2893171310424805,1995-07-05
4.643805980682373,1995-07-06
5.210989475250244,1995-07-07
4.821050643920898,1995-07-10
4.891948223114014,1995-07-11
5.0337443351745605,1995-07-12
4.92739725112915,1995-07-13
4.92739725112915,1995-07-14
4.821050643920898,1995-07-17
4.643805980682373,1995-07-18
4.324765682220459,1995-07-19
4.2893171310424805,1995-07-20
4.431110858917236,1995-07-21
4.502010345458984,1995-07-24
4.395663738250732,1995-07-25
4.395663738250732,1995-07-26
4.431110858917236,1995-07-27
4.4665632247924805,1995-07-28
4.537458896636963,1995-07-31
4.750151634216309,1995-08-01
4.537458896636963,1995-08-02
4.360215663909912,1995-08-03
4.643805980682373,1995-08-04
4.821050643920898,1995-08-07
4.92739725112915,1995-08-08
5.069192409515381,1995-08-09
4.891948223114014,1995-08-10
4.856499195098877,1995-08-11
4.714703559875488,1995-08-14
4.821050643920898,1995-08-15
4.821050643920898,1995-08-16
5.069192409515381,1995-08-17
5.317335605621338,1995-08-18
5.1400909423828125,1995-08-21
5.069192409515381,1995-08-22
4.962845325469971,1995-08-23
4.92739725112915,1995-08-24
4.891948223114014,1995-08-25
4.821050643920898,1995-08-28
4.608357906341553,1995-08-29
4.821050643920898,1995-08-30
4.856499195098877,1995-08-31
4.856499195098877,1995-09-01
4.821050643920898,1995-09-05
5.104641914367676,1995-09-06
5.423682689666748,1995-09-07
5.352783203125,1995-09-08
5.175539493560791,1995-09-11
5.069192409515381,1995-09-12
5.246437072753906,1995-09-13
5.175539493560791,1995-09-14
5.210989475250244,1995-09-15
5.1400909423828125,1995-09-18
5.104641914367676,1995-09-19
5.104641914367676,1995-09-20
5.104641914367676,1995-09-21
5.388232707977295,1995-09-22
5.281886100769043,1995-09-25
5.210989475250244,1995-09-26
5.0337443351745605,1995-09-27
4.998295307159424,1995-09-28
5.069192409515381,1995-09-29
4.856499195098877,1995-10-02
4.679254531860352,1995-10-03
4.643805980682373,1995-10-04
4.714703559875488,1995-10-05
4.608357906341553,1995-10-06
4.324765682220459,1995-10-09
4.041175842285156,1995-10-10
4.25386905670166,1995-10-11
4.431110858917236,1995-10-12
4.608357906341553,1995-10-13
4.714703559875488,1995-10-16
4.537458896636963,1995-10-17
4.608357906341553,1995-10-18
4.643805980682373,1995-10-19
4.608357906341553,1995-10-20
4.572908878326416,1995-10-23
4.395663738250732,1995-10-24
4.395663738250732,1995-10-25
4.431110858917236,1995-10-26
4.431110858917236,1995-10-27
4.395663738250732,1995-10-30
4.395663738250732,1995-10-31
4.4665632247924805,1995-11-01
4.4665632247924805,1995-11-02
4.750151634216309,1995-11-03
4.962845325469971,1995-11-06
4.962845325469971,1995-11-07
4.962845325469971,1995-11-08
4.891948223114014,1995-11-09
4.856499195098877,1995-11-10
4.821050643920898,1995-11-13
4.785601615905762,1995-11-14
4.821050643920898,1995-11-15
4.821050643920898,1995-11-16
4.891948223114014,1995-11-17
4.856499195098877,1995-11-20
4.218418121337891,1995-11-21
4.1829705238342285,1995-11-22
4.1829705238342285,1995-11-24
4.14752197265625,1995-11-27
4.076625347137451,1995-11-28
4.360215663909912,1995-11-29
4.1829705238342285,1995-11-30
4.1829705238342285,1995-12-01
3.9702773094177246,1995-12-04
4.14752197265625,1995-12-05
3.9348292350769043,1995-12-06
4.041175842285156,1995-12-07
3.9702773094177246,1995-12-08
3.9348292350769043,1995-12-11
3.828481435775757,1995-12-12
3.6512365341186523,1995-12-13
3.473992109298706,1995-12-14
3.4385435581207275,1995-12-15
2.977707624435425,1995-12-18
3.2258505821228027,1995-12-19
3.580339193344116,1995-12-20
3.8639304637908936,1995-12-21
4.041175842285156,1995-12-22
3.9348292350769043,1995-12-26
3.9348292350769043,1995-12-27
3.793031692504883,1995-12-28
4.005725383758545,1995-12-29
3.8639304637908936,1996-01-02
3.793031692504883,1996-01-03
3.6512365341186523,1996-01-04
3.5448901653289795,1996-01-05
3.580339193344116,1996-01-08
3.580339193344116,1996-01-09
3.2612991333007812,1996-01-10
3.1195034980773926,1996-01-11
3.154951810836792,1996-01-12
3.296748399734497,1996-01-15
3.1195034980773926,1996-01-16
2.9068100452423096,1996-01-17
3.1904022693634033,1996-01-18
3.473992109298706,1996-01-19
3.615788698196411,1996-01-22
3.828481435775757,1996-01-23
3.6866860389709473,1996-01-24
3.615788698196411,1996-01-25
2.729565382003784,1996-01-26
2.6941168308258057,1996-01-29
2.6941168308258057,1996-01-30
2.818188428878784,1996-01-31
2.8713607788085938,1996-02-01
2.800463914871216,1996-02-02
2.835911750793457,1996-02-05
3.0131571292877197,1996-02-06
3.1904022693634033,1996-02-07
3.154951810836792,1996-02-08
3.154951810836792,1996-02-09
3.1904022693634033,1996-02-12
3.0131571292877197,1996-02-13
2.9068100452423096,1996-02-14
2.729565382003784,1996-02-15
2.729565382003784,1996-02-16
2.623218059539795,1996-02-20
2.6941168308258057,1996-02-21
2.765014171600342,1996-02-22
2.765014171600342,1996-02-23
2.765014171600342,1996-02-26
2.765014171600342,1996-02-27
2.800463914871216,1996-02-28
2.6941168308258057,1996-02-29
2.658667802810669,1996-03-01
2.729565382003784,1996-03-04
2.6941168308258057,1996-03-05
2.623218059539795,1996-03-06
2.552320957183838,1996-03-07
2.516871690750122,1996-03-08
2.6941168308258057,1996-03-11
2.5877702236175537,1996-03-12
2.091484785079956,1996-03-13
2.0560367107391357,1996-03-14
2.1623833179473877,1996-03-15
2.073760986328125,1996-03-18
2.020587921142578,1996-03-19
2.073760986328125,1996-03-20
2.0560367107391357,1996-03-21
2.12693452835083,1996-03-22
2.1623833179473877,1996-03-25
2.3041787147521973,1996-03-26
2.339627265930176,1996-03-27
2.3750762939453125,1996-03-28
2.463698148727417,1996-03-29
2.410524845123291,1996-04-01
2.552320957183838,1996-04-02
2.5877702236175537,1996-04-03
2.800463914871216,1996-04-04
2.9068100452423096,1996-04-08
2.782738447189331,1996-04-09
2.765014171600342,1996-04-10
2.818188428878784,1996-04-11
2.800463914871216,1996-04-12
2.800463914871216,1996-04-15
2.765014171600342,1996-04-16
2.729565382003784,1996-04-17
2.658667802810669,1996-04-18
2.6941168308258057,1996-04-19
2.800463914871216,1996-04-22
2.9068100452423096,1996-04-23
3.048605442047119,1996-04-24
3.1195034980773926,1996-04-25
3.2258505821228027,1996-04-26
3.084054946899414,1996-04-29
3.1904022693634033,1996-04-30
3.154951810836792,1996-05-01
3.1195034980773926,1996-05-02
3.084054946899414,1996-05-03
2.977707624435425,1996-05-06
2.942258596420288,1996-05-07
2.9068100452423096,1996-05-08
2.8713607788085938,1996-05-09
2.729565382003784,1996-05-10
2.800463914871216,1996-05-13
2.765014171600342,1996-05-14
2.835911750793457,1996-05-15
2.977707624435425,1996-05-16
2.9068100452423096,1996-05-17
2.658667802810669,1996-05-20
2.5345966815948486,1996-05-21
2.552320957183838,1996-05-22
2.729565382003784,1996-05-23
2.835911750793457,1996-05-24
2.658667802810669,1996-05-28
2.6941168308258057,1996-05-29
2.6941168308258057,1996-05-30
2.729565382003784,1996-05-31
2.6941168308258057,1996-06-03
3.2612991333007812,1996-06-04
3.154951810836792,1996-06-05
2.8713607788085938,1996-06-06
2.835911750793457,1996-06-07
2.800463914871216,1996-06-10
2.765014171600342,1996-06-11
2.6941168308258057,1996-06-12
2.6409432888031006,1996-06-13
2.658667802810669,1996-06-14
2.623218059539795,1996-06-17
2.658667802810669,1996-06-18
2.623218059539795,1996-06-19
2.516871690750122,1996-06-20
2.4814231395721436,1996-06-21
2.445974111557007,1996-06-24
2.410524845123291,1996-06-25
2.357351541519165,1996-06-26
2.410524845123291,1996-06-27
2.516871690750122,1996-06-28
2.623218059539795,1996-07-01
2.5345966815948486,1996-07-02
2.463698148727417,1996-07-03
2.445974111557007,1996-07-05
2.410524845123291,1996-07-08
2.4814231395721436,1996-07-09
2.339627265930176,1996-07-10
2.3219034671783447,1996-07-11
2.339627265930176,1996-07-12
2.3219034671783447,1996-07-15
2.1623833179473877,1996-07-16
2.2687299251556396,1996-07-17
2.2332816123962402,1996-07-18
2.2687299251556396,1996-07-19
2.1623833179473877,1996-07-22
2.0560367107391357,1996-07-23
2.12693452835083,1996-07-24
2.12693452835083,1996-07-25
2.1623833179473877,1996-07-26
2.2687299251556396,1996-07-29
2.197831392288208,1996-07-30
2.1623833179473877,1996-07-31
2.197831392288208,1996-08-01
2.12693452835083,1996-08-02
2.144658327102661,1996-08-05
2.12693452835083,1996-08-06
2.3041787147521973,1996-08-07
2.2687299251556396,1996-08-08
2.180107831954956,1996-08-09
2.144658327102661,1996-08-12
2.144658327102661,1996-08-13
2.12693452835083,1996-08-14
2.12693452835083,1996-08-15
2.197831392288208,1996-08-16
2.144658327102661,1996-08-19
2.3041787147521973,1996-08-20
2.3750762939453125,1996-08-21
2.410524845123291,1996-08-22
2.339627265930176,1996-08-23
2.2687299251556396,1996-08-26
2.2687299251556396,1996-08-27
2.3219034671783447,1996-08-28
2.339627265930176,1996-08-29
2.2687299251556396,1996-08-30
2.2332816123962402,1996-09-03
2.2687299251556396,1996-09-04
2.2332816123962402,1996-09-05
2.3041787147521973,1996-09-06
2.2687299251556396,1996-09-09
2.2687299251556396,1996-09-10
2.2155559062957764,1996-09-11
2.197831392288208,1996-09-12
2.197831392288208,1996-09-13
2.020587921142578,1996-09-16
2.0560367107391357,1996-09-17
2.091484785079956,1996-09-18
2.091484785079956,1996-09-19
2.12693452835083,1996-09-20
2.1623833179473877,1996-09-23
2.197831392288208,1996-09-24
2.197831392288208,1996-09-25
2.197831392288208,1996-09-26
2.12693452835083,1996-09-27
2.1623833179473877,1996-09-30
2.0560367107391357,1996-10-01
1.9142407178878784,1996-10-02
1.8787916898727417,1996-10-03
1.8078943490982056,1996-10-04
1.949689507484436,1996-10-07
1.9142407178878784,1996-10-08
1.8433434963226318,1996-10-09
1.8433434963226318,1996-10-10
1.7369965314865112,1996-10-11
1.683822751045227,1996-10-14
1.7724446058273315,1996-10-15
1.8787916898727417,1996-10-16
1.949689507484436,1996-10-17
1.9142407178878784,1996-10-18
1.8787916898727417,1996-10-21
1.9319649934768677,1996-10-22
1.9319649934768677,1996-10-23
1.9142407178878784,1996-10-24
1.9142407178878784,1996-10-25
1.9142407178878784,1996-10-28
1.9142407178878784,1996-10-29
1.9851384162902832,1996-10-30
1.9851384162902832,1996-10-31
1.9851384162902832,1996-11-01
2.1623833179473877,1996-11-04
2.339627265930176,1996-11-05
2.286454439163208,1996-11-06
2.1623833179473877,1996-11-07
2.197831392288208,1996-11-08
2.1623833179473877,1996-11-11
2.12693452835083,1996-11-12
2.1623833179473877,1996-11-13
2.2332816123962402,1996-11-14
2.1623833179473877,1996-11-15
2.197831392288208,1996-11-18
2.3041787147521973,1996-11-19
2.3041787147521973,1996-11-20
2.2687299251556396,1996-11-21
2.3750762939453125,1996-11-22
2.197831392288208,1996-11-25
2.197831392288208,1996-11-26
2.2687299251556396,1996-11-27
2.2332816123962402,1996-11-29
2.339627265930176,1996-12-02
2.339627265930176,1996-12-03
2.410524845123291,1996-12-04
2.516871690750122,1996-12-05
2.4814231395721436,1996-12-06
2.516871690750122,1996-12-09
2.5877702236175537,1996-12-10
2.570044994354248,1996-12-11
2.516871690750122,1996-12-12
2.445974111557007,1996-12-13
2.4814231395721436,1996-12-16
2.3750762939453125,1996-12-17
2.3750762939453125,1996-12-18
2.552320957183838,1996-12-19
2.4814231395721436,1996-12-20
2.410524845123291,1996-12-23
2.3750762939453125,1996-12-24
2.3750762939453125,1996-12-26
2.2687299251556396,1996-12-27
2.197831392288208,1996-12-30
2.2332816123962402,1996-12-31
2.2687299251556396,1997-01-02
2.2332816123962402,1997-01-03
2.1623833179473877,1997-01-06
2.197831392288208,1997-01-07
2.2332816123962402,1997-01-08
2.12693452835083,1997-01-09
2.339627265930176,1997-01-10
2.3041787147521973,1997-01-13
2.339627265930176,1997-01-14
2.2687299251556396,1997-01-15
2.3750762939453125,1997-01-16
2.3041787147521973,1997-01-17
2.2332816123962402,1997-01-20
2.2332816123962402,1997-01-21
2.445974111557007,1997-01-22
2.445974111557007,1997-01-23
2.3041787147521973,1997-01-24
2.2687299251556396,1997-01-27
2.1623833179473877,1997-01-28
2.197831392288208,1997-01-29
2.2332816123962402,1997-01-30
2.12693452835083,1997-01-31
2.12693452835083,1997-02-03
2.091484785079956,1997-02-04
2.0560367107391357,1997-02-05
2.0028631687164307,1997-02-06
2.091484785079956,1997-02-07
1.9142407178878784,1997-02-10
1.9142407178878784,1997-02-11
1.9142407178878784,1997-02-12
1.9851384162902832,1997-02-13
1.9851384162902832,1997-02-14
1.949689507484436,1997-02-18
1.9851384162902832,1997-02-19
1.949689507484436,1997-02-20
1.949689507484436,1997-02-21
1.9674146175384521,1997-02-24
1.9142407178878784,1997-02-25
1.8787916898727417,1997-02-26
1.8078943490982056,1997-02-27
1.8787916898727417,1997-02-28
1.9142407178878784,1997-03-03
1.8787916898727417,1997-03-04
1.89651620388031,1997-03-05
1.9142407178878784,1997-03-06
1.89651620388031,1997-03-07
1.8433434963226318,1997-03-10
1.8433434963226318,1997-03-11
1.8078943490982056,1997-03-12
1.7369965314865112,1997-03-13
1.8078943490982056,1997-03-14
1.7369965314865112,1997-03-17
1.701547384262085,1997-03-18
1.7192713022232056,1997-03-19
1.7192713022232056,1997-03-20
1.7547208070755005,1997-03-21
1.701547384262085,1997-03-24
1.683822751045227,1997-03-25
1.701547384262085,1997-03-26
1.7724446058273315,1997-03-27
1.7369965314865112,1997-03-31
1.7369965314865112,1997-04-01
1.7192713022232056,1997-04-02
1.683822751045227,1997-04-03
1.701547384262085,1997-04-04
1.6660981178283691,1997-04-07
1.6660981178283691,1997-04-08
1.6660981178283691,1997-04-09
1.701547384262085,1997-04-10
1.683822751045227,1997-04-11
1.6306500434875488,1997-04-14
1.6306500434875488,1997-04-15
1.6483741998672485,1997-04-16
1.6483741998672485,1997-04-17
1.6483741998672485,1997-04-18
1.6483741998672485,1997-04-21
1.6483741998672485,1997-04-22
1.5952011346817017,1997-04-23
1.6306500434875488,1997-04-24
1.5952011346817017,1997-04-25
1.6483741998672485,1997-04-28
1.7547208070755005,1997-04-29
1.861067295074463,1997-04-30
1.9851384162902832,1997-05-01
2.091484785079956,1997-05-02
2.073760986328125,1997-05-05
2.091484785079956,1997-05-06
2.091484785079956,1997-05-07
2.12693452835083,1997-05-08
2.091484785079956,1997-05-09
2.1092092990875244,1997-05-12
2.091484785079956,1997-05-13
2.1092092990875244,1997-05-14
2.0383121967315674,1997-05-15
1.9674146175384521,1997-05-16
1.9142407178878784,1997-05-19
1.9142407178878784,1997-05-20
1.8433434963226318,1997-05-21
1.7724446058273315,1997-05-22
1.8078943490982056,1997-05-23
1.8433434963226318,1997-05-27
2.020587921142578,1997-05-28
2.1623833179473877,1997-05-29
2.091484785079956,1997-05-30
2.197831392288208,1997-06-02
2.091484785079956,1997-06-03
2.1092092990875244,1997-06-04
2.1623833179473877,1997-06-05
2.12693452835083,1997-06-06
2.197831392288208,1997-06-09
2.1623833179473877,1997-06-10
2.12693452835083,1997-06-11
2.1623833179473877,1997-06-12
2.180107831954956,1997-06-13
2.3750762939453125,1997-06-16
2.3750762939453125,1997-06-17
2.3041787147521973,1997-06-18
2.3219034671783447,1997-06-19
2.357351541519165,1997-06-20
2.445974111557007,1997-06-23
2.463698148727417,1997-06-24
2.4282500743865967,1997-06-25
2.392800807952881,1997-06-26
2.3750762939453125,1997-06-27
2.357351541519165,1997-06-30
2.357351541519165,1997-07-01
2.4282500743865967,1997-07-02
2.445974111557007,1997-07-03
2.410524845123291,1997-07-07
2.339627265930176,1997-07-08
2.5877702236175537,1997-07-09
2.6941168308258057,1997-07-10
3.2612991333007812,1997-07-11
2.977707624435425,1997-07-14
3.0131571292877197,1997-07-15
3.4385435581207275,1997-07-16
3.6866860389709473,1997-07-17
3.633512496948242,1997-07-18
3.473992109298706,1997-07-21
3.473992109298706,1997-07-22
3.40309476852417,1997-07-23
3.296748399734497,1997-07-24
3.473992109298706,1997-07-25
3.580339193344116,1997-07-28
3.5448901653289795,1997-07-29
3.615788698196411,1997-07-30
3.5448901653289795,1997-07-31
3.7398595809936523,1997-08-01
3.8993780612945557,1997-08-04
3.828481435775757,1997-08-05
4.041175842285156,1997-08-06
4.25386905670166,1997-08-07
4.14752197265625,1997-08-08
4.218418121337891,1997-08-11
4.307041168212891,1997-08-12
4.537458896636963,1997-08-13
4.395663738250732,1997-08-14
4.14752197265625,1997-08-15
4.076625347137451,1997-08-18
4.129797458648682,1997-08-19
4.14752197265625,1997-08-20
4.076625347137451,1997-08-21
3.8639304637908936,1997-08-22
4.005725383758545,1997-08-25
4.041175842285156,1997-08-26
4.1829705238342285,1997-08-27
4.1829705238342285,1997-08-28
4.14752197265625,1997-08-29
4.218418121337891,1997-09-02
4.2893171310424805,1997-09-03
4.25386905670166,1997-09-04
4.058897018432617,1997-09-05
4.005725383758545,1997-09-08
4.005725383758545,1997-09-09
3.828481435775757,1997-09-10
4.271594047546387,1997-09-11
4.1829705238342285,1997-09-12
4.395663738250732,1997-09-15
4.537458896636963,1997-09-16
4.502010345458984,1997-09-17
4.431110858917236,1997-09-18
4.413387775421143,1997-09-19
4.395663738250732,1997-09-22
4.395663738250732,1997-09-23
4.395663738250732,1997-09-24
4.519735813140869,1997-09-25
4.626081466674805,1997-09-26
4.803326606750488,1997-09-29
5.246437072753906,1997-09-30
5.423682689666748,1997-10-01
5.317335605621338,1997-10-02
5.388232707977295,1997-10-03
5.423682689666748,1997-10-06
5.441407680511475,1997-10-07
5.459131717681885,1997-10-08
5.370507717132568,1997-10-09
5.352783203125,1997-10-10
5.210989475250244,1997-10-13
4.891948223114014,1997-10-14
4.785601615905762,1997-10-15
5.5654778480529785,1997-10-16
5.175539493560791,1997-10-17
5.069192409515381,1997-10-20
4.962845325469971,1997-10-21
4.962845325469971,1997-10-22
4.821050643920898,1997-10-23
4.4665632247924805,1997-10-24
4.14752197265625,1997-10-27
4.643805980682373,1997-10-28
4.484286785125732,1997-10-29
4.324765682220459,1997-10-30
4.502010345458984,1997-10-31
4.608357906341553,1997-11-03
4.502010345458984,1997-11-04
4.502010345458984,1997-11-05
4.891948223114014,1997-11-06
5.069192409515381,1997-11-07
5.388232707977295,1997-11-10
5.530028343200684,1997-11-11
5.352783203125,1997-11-12
5.317335605621338,1997-11-13
5.494579792022705,1997-11-14
5.618652820587158,1997-11-17
5.530028343200684,1997-11-18
5.5654778480529785,1997-11-19
5.636376857757568,1997-11-20
5.5654778480529785,1997-11-21
5.423682689666748,1997-11-24
5.175539493560791,1997-11-25
5.352783203125,1997-11-26
5.281886100769043,1997-11-28
5.352783203125,1997-12-01
4.891948223114014,1997-12-02
4.572908878326416,1997-12-03
4.821050643920898,1997-12-04
4.856499195098877,1997-12-05
5.051468849182129,1997-12-08
4.821050643920898,1997-12-09
4.502010345458984,1997-12-10
4.307041168212891,1997-12-11
4.1829705238342285,1997-12-12
3.9525532722473145,1997-12-15
4.112072467803955,1997-12-16
3.9702773094177246,1997-12-17
3.8639304637908936,1997-12-18
3.8993780612945557,1997-12-19
4.112072467803955,1997-12-22
4.112072467803955,1997-12-23
4.16524600982666,1997-12-24
4.25386905670166,1997-12-26
4.112072467803955,1997-12-29
4.342491626739502,1997-12-30
4.572908878326416,1997-12-31
