QRVO,Date
74.55999755859375,2015-05-11
74.75,2015-05-12
74.95999908447266,2015-05-13
76.9800033569336,2015-05-14
76.54000091552734,2015-05-15
80.30000305175781,2015-05-18
80.0999984741211,2015-05-19
81.1500015258789,2015-05-20
81.26000213623047,2015-05-21
84.02999877929688,2015-05-22
82.45999908447266,2015-05-26
86.4000015258789,2015-05-27
82.30000305175781,2015-05-28
82.1500015258789,2015-05-29
80.94000244140625,2015-06-01
80.86000061035156,2015-06-02
81.55000305175781,2015-06-03
81.31999969482422,2015-06-04
83.69999694824219,2015-06-05
80.23999786376953,2015-06-08
80.05000305175781,2015-06-09
82.5,2015-06-10
82.0,2015-06-11
83.51000213623047,2015-06-12
82.18000030517578,2015-06-15
84.75,2015-06-16
84.55999755859375,2015-06-17
84.6500015258789,2015-06-18
85.25,2015-06-19
87.80999755859375,2015-06-22
85.30999755859375,2015-06-23
84.58999633789062,2015-06-24
84.9800033569336,2015-06-25
80.41000366210938,2015-06-26
79.05999755859375,2015-06-29
80.2699966430664,2015-06-30
80.36000061035156,2015-07-01
81.36000061035156,2015-07-02
79.98999786376953,2015-07-06
79.94999694824219,2015-07-07
74.68000030517578,2015-07-08
74.62999725341797,2015-07-09
76.16000366210938,2015-07-10
76.61000061035156,2015-07-13
77.95999908447266,2015-07-14
77.87999725341797,2015-07-15
80.23999786376953,2015-07-16
78.86000061035156,2015-07-17
76.69999694824219,2015-07-20
77.44999694824219,2015-07-21
74.16999816894531,2015-07-22
75.23999786376953,2015-07-23
72.27999877929688,2015-07-24
69.94000244140625,2015-07-27
70.75,2015-07-28
70.47000122070312,2015-07-29
60.48500061035156,2015-07-30
57.95000076293945,2015-07-31
57.52000045776367,2015-08-03
55.060001373291016,2015-08-04
54.83000183105469,2015-08-05
51.83000183105469,2015-08-06
52.20000076293945,2015-08-07
54.529998779296875,2015-08-10
53.86000061035156,2015-08-11
56.959999084472656,2015-08-12
58.31999969482422,2015-08-13
58.2400016784668,2015-08-14
58.279998779296875,2015-08-17
55.93000030517578,2015-08-18
55.59000015258789,2015-08-19
52.36000061035156,2015-08-20
49.9900016784668,2015-08-21
48.5,2015-08-24
49.810001373291016,2015-08-25
52.75,2015-08-26
54.7400016784668,2015-08-27
55.790000915527344,2015-08-28
55.5099983215332,2015-08-31
53.45000076293945,2015-09-01
54.81999969482422,2015-09-02
56.56999969482422,2015-09-03
55.790000915527344,2015-09-04
58.189998626708984,2015-09-08
56.54999923706055,2015-09-09
53.97999954223633,2015-09-10
53.52000045776367,2015-09-11
53.4900016784668,2015-09-14
52.72999954223633,2015-09-15
51.7400016784668,2015-09-16
51.38999938964844,2015-09-17
50.72999954223633,2015-09-18
49.900001525878906,2015-09-21
47.369998931884766,2015-09-22
48.060001373291016,2015-09-23
46.77000045776367,2015-09-24
47.68000030517578,2015-09-25
43.25,2015-09-28
43.56999969482422,2015-09-29
45.04999923706055,2015-09-30
43.630001068115234,2015-10-01
44.959999084472656,2015-10-02
44.77000045776367,2015-10-05
44.279998779296875,2015-10-06
45.54999923706055,2015-10-07
45.2599983215332,2015-10-08
45.65999984741211,2015-10-09
46.43000030517578,2015-10-12
44.13999938964844,2015-10-13
46.5,2015-10-14
48.310001373291016,2015-10-15
47.31999969482422,2015-10-16
46.849998474121094,2015-10-19
48.20000076293945,2015-10-20
48.5,2015-10-21
49.54999923706055,2015-10-22
51.5,2015-10-23
46.7599983215332,2015-10-26
45.88999938964844,2015-10-27
45.16999816894531,2015-10-28
43.810001373291016,2015-10-29
43.93000030517578,2015-10-30
45.27000045776367,2015-11-02
45.709999084472656,2015-11-03
46.56999969482422,2015-11-04
45.08000183105469,2015-11-05
55.54999923706055,2015-11-06
54.09000015258789,2015-11-09
52.290000915527344,2015-11-10
52.20000076293945,2015-11-11
50.970001220703125,2015-11-12
51.0,2015-11-13
51.84000015258789,2015-11-16
54.7400016784668,2015-11-17
56.34000015258789,2015-11-18
55.77000045776367,2015-11-19
54.779998779296875,2015-11-20
54.849998474121094,2015-11-23
55.75,2015-11-24
57.34000015258789,2015-11-25
57.5099983215332,2015-11-27
58.06999969482422,2015-11-30
58.040000915527344,2015-12-01
58.47999954223633,2015-12-02
58.09000015258789,2015-12-03
59.540000915527344,2015-12-04
57.630001068115234,2015-12-07
57.279998779296875,2015-12-08
56.150001525878906,2015-12-09
57.5,2015-12-10
56.189998626708984,2015-12-11
52.47999954223633,2015-12-14
51.689998626708984,2015-12-15
53.22999954223633,2015-12-16
52.75,2015-12-17
51.630001068115234,2015-12-18
53.349998474121094,2015-12-21
52.40999984741211,2015-12-22
54.40999984741211,2015-12-23
54.209999084472656,2015-12-24
52.88999938964844,2015-12-28
52.9900016784668,2015-12-29
51.65999984741211,2015-12-30
50.900001525878906,2015-12-31
50.720001220703125,2016-01-04
47.529998779296875,2016-01-05
44.619998931884766,2016-01-06
45.63999938964844,2016-01-07
44.4900016784668,2016-01-08
44.220001220703125,2016-01-11
44.779998779296875,2016-01-12
40.38999938964844,2016-01-13
39.41999816894531,2016-01-14
36.599998474121094,2016-01-15
36.290000915527344,2016-01-19
37.04999923706055,2016-01-20
37.84000015258789,2016-01-21
41.060001373291016,2016-01-22
39.7599983215332,2016-01-25
39.7599983215332,2016-01-26
37.02000045776367,2016-01-27
36.66999816894531,2016-01-28
39.599998474121094,2016-01-29
39.970001220703125,2016-02-01
37.150001525878906,2016-02-02
37.060001373291016,2016-02-03
38.779998779296875,2016-02-04
37.25,2016-02-05
36.41999816894531,2016-02-08
35.13999938964844,2016-02-09
35.36000061035156,2016-02-10
34.529998779296875,2016-02-11
37.54999923706055,2016-02-12
40.779998779296875,2016-02-16
41.59000015258789,2016-02-17
40.40999984741211,2016-02-18
41.849998474121094,2016-02-19
41.959999084472656,2016-02-22
41.4900016784668,2016-02-23
42.16999816894531,2016-02-24
42.66999816894531,2016-02-25
43.459999084472656,2016-02-26
45.08000183105469,2016-02-29
47.36000061035156,2016-03-01
47.650001525878906,2016-03-02
49.11000061035156,2016-03-03
49.900001525878906,2016-03-04
49.060001373291016,2016-03-07
47.09000015258789,2016-03-08
48.18000030517578,2016-03-09
47.400001525878906,2016-03-10
48.63999938964844,2016-03-11
48.72999954223633,2016-03-14
49.27000045776367,2016-03-15
48.9900016784668,2016-03-16
49.20000076293945,2016-03-17
50.689998626708984,2016-03-18
50.63999938964844,2016-03-21
51.75,2016-03-22
49.52000045776367,2016-03-23
49.2400016784668,2016-03-24
49.099998474121094,2016-03-28
50.58000183105469,2016-03-29
51.22999954223633,2016-03-30
50.40999984741211,2016-03-31
50.81999969482422,2016-04-01
50.619998931884766,2016-04-04
49.86000061035156,2016-04-05
50.5,2016-04-06
48.72999954223633,2016-04-07
49.2400016784668,2016-04-08
47.9900016784668,2016-04-11
47.68000030517578,2016-04-12
50.040000915527344,2016-04-13
49.630001068115234,2016-04-14
47.7400016784668,2016-04-15
47.15999984741211,2016-04-18
45.2400016784668,2016-04-19
45.939998626708984,2016-04-20
45.349998474121094,2016-04-21
45.70000076293945,2016-04-22
45.04999923706055,2016-04-25
46.29999923706055,2016-04-26
46.619998931884766,2016-04-27
45.83000183105469,2016-04-28
45.029998779296875,2016-04-29
44.709999084472656,2016-05-02
45.040000915527344,2016-05-03
44.5099983215332,2016-05-04
46.65999984741211,2016-05-05
46.11000061035156,2016-05-06
45.619998931884766,2016-05-09
46.63999938964844,2016-05-10
45.9900016784668,2016-05-11
45.18000030517578,2016-05-12
44.9900016784668,2016-05-13
45.560001373291016,2016-05-16
45.83000183105469,2016-05-17
47.220001220703125,2016-05-18
47.16999816894531,2016-05-19
49.400001525878906,2016-05-20
50.400001525878906,2016-05-23
50.97999954223633,2016-05-24
50.650001525878906,2016-05-25
50.529998779296875,2016-05-26
50.529998779296875,2016-05-27
50.970001220703125,2016-05-31
52.13999938964844,2016-06-01
53.4900016784668,2016-06-02
53.66999816894531,2016-06-03
54.810001373291016,2016-06-06
55.4900016784668,2016-06-07
56.040000915527344,2016-06-08
56.06999969482422,2016-06-09
54.029998779296875,2016-06-10
53.689998626708984,2016-06-13
54.43000030517578,2016-06-14
54.939998626708984,2016-06-15
54.810001373291016,2016-06-16
54.5,2016-06-17
55.97999954223633,2016-06-20
56.33000183105469,2016-06-21
55.63999938964844,2016-06-22
58.279998779296875,2016-06-23
54.939998626708984,2016-06-24
50.689998626708984,2016-06-27
52.75,2016-06-28
54.650001525878906,2016-06-29
55.2599983215332,2016-06-30
54.5,2016-07-01
51.81999969482422,2016-07-05
52.56999969482422,2016-07-06
54.369998931884766,2016-07-07
56.02000045776367,2016-07-08
57.72999954223633,2016-07-11
58.0,2016-07-12
56.66999816894531,2016-07-13
59.310001373291016,2016-07-14
59.41999816894531,2016-07-15
60.65999984741211,2016-07-18
60.400001525878906,2016-07-19
60.79999923706055,2016-07-20
60.099998474121094,2016-07-21
60.560001373291016,2016-07-22
60.619998931884766,2016-07-25
60.380001068115234,2016-07-26
63.0099983215332,2016-07-27
63.099998474121094,2016-07-28
63.22999954223633,2016-07-29
63.470001220703125,2016-08-01
61.45000076293945,2016-08-02
55.119998931884766,2016-08-03
53.40999984741211,2016-08-04
55.04999923706055,2016-08-05
54.29999923706055,2016-08-08
54.4900016784668,2016-08-09
54.13999938964844,2016-08-10
54.47999954223633,2016-08-11
54.59000015258789,2016-08-12
55.77000045776367,2016-08-15
55.279998779296875,2016-08-16
54.560001373291016,2016-08-17
55.20000076293945,2016-08-18
56.22999954223633,2016-08-19
55.97999954223633,2016-08-22
56.029998779296875,2016-08-23
57.310001373291016,2016-08-24
57.939998626708984,2016-08-25
57.619998931884766,2016-08-26
57.869998931884766,2016-08-29
57.689998626708984,2016-08-30
57.43000030517578,2016-08-31
57.75,2016-09-01
57.599998474121094,2016-09-02
56.02000045776367,2016-09-06
55.93000030517578,2016-09-07
55.43000030517578,2016-09-08
52.47999954223633,2016-09-09
53.7599983215332,2016-09-12
53.91999816894531,2016-09-13
55.11000061035156,2016-09-14
56.529998779296875,2016-09-15
55.7599983215332,2016-09-16
56.33000183105469,2016-09-19
54.75,2016-09-20
56.06999969482422,2016-09-21
56.52000045776367,2016-09-22
54.869998931884766,2016-09-23
53.9900016784668,2016-09-26
54.599998474121094,2016-09-27
54.619998931884766,2016-09-28
53.68000030517578,2016-09-29
55.7400016784668,2016-09-30
54.150001525878906,2016-10-03
54.25,2016-10-04
54.5,2016-10-05
55.34000015258789,2016-10-06
56.63999938964844,2016-10-07
56.02000045776367,2016-10-10
55.52000045776367,2016-10-11
55.209999084472656,2016-10-12
52.90999984741211,2016-10-13
53.0,2016-10-14
52.650001525878906,2016-10-17
53.59000015258789,2016-10-18
54.349998474121094,2016-10-19
54.880001068115234,2016-10-20
54.70000076293945,2016-10-21
57.290000915527344,2016-10-24
56.33000183105469,2016-10-25
56.650001525878906,2016-10-26
55.59000015258789,2016-10-27
54.18000030517578,2016-10-28
55.650001525878906,2016-10-31
56.0099983215332,2016-11-01
56.060001373291016,2016-11-02
56.7400016784668,2016-11-03
51.08000183105469,2016-11-04
50.470001220703125,2016-11-07
50.959999084472656,2016-11-08
51.779998779296875,2016-11-09
51.560001373291016,2016-11-10
53.52000045776367,2016-11-11
52.7400016784668,2016-11-14
54.29999923706055,2016-11-15
54.400001525878906,2016-11-16
55.54999923706055,2016-11-17
55.279998779296875,2016-11-18
54.95000076293945,2016-11-21
55.29999923706055,2016-11-22
54.61000061035156,2016-11-23
54.900001525878906,2016-11-25
54.86000061035156,2016-11-28
54.279998779296875,2016-11-29
53.40999984741211,2016-11-30
50.029998779296875,2016-12-01
50.540000915527344,2016-12-02
52.47999954223633,2016-12-05
54.060001373291016,2016-12-06
55.13999938964844,2016-12-07
57.810001373291016,2016-12-08
56.47999954223633,2016-12-09
54.790000915527344,2016-12-12
54.779998779296875,2016-12-13
53.59000015258789,2016-12-14
55.689998626708984,2016-12-15
54.689998626708984,2016-12-16
55.45000076293945,2016-12-19
54.7400016784668,2016-12-20
54.9900016784668,2016-12-21
55.099998474121094,2016-12-22
55.529998779296875,2016-12-23
55.540000915527344,2016-12-27
54.70000076293945,2016-12-28
53.61000061035156,2016-12-29
52.72999954223633,2016-12-30
52.900001525878906,2017-01-03
54.5099983215332,2017-01-04
53.36000061035156,2017-01-05
53.86000061035156,2017-01-06
54.369998931884766,2017-01-09
56.400001525878906,2017-01-10
56.79999923706055,2017-01-11
56.84000015258789,2017-01-12
58.56999969482422,2017-01-13
57.2599983215332,2017-01-17
59.16999816894531,2017-01-18
58.310001373291016,2017-01-19
61.02000045776367,2017-01-20
61.849998474121094,2017-01-23
62.5,2017-01-24
64.04000091552734,2017-01-25
63.34000015258789,2017-01-26
63.650001525878906,2017-01-27
64.29000091552734,2017-01-30
64.20999908447266,2017-01-31
64.55000305175781,2017-02-01
63.349998474121094,2017-02-02
63.959999084472656,2017-02-03
64.36000061035156,2017-02-06
64.75,2017-02-07
66.19999694824219,2017-02-08
66.27999877929688,2017-02-09
66.2699966430664,2017-02-10
66.52999877929688,2017-02-13
66.44000244140625,2017-02-14
67.16999816894531,2017-02-15
67.1500015258789,2017-02-16
67.12000274658203,2017-02-17
67.56999969482422,2017-02-21
67.55000305175781,2017-02-22
67.19999694824219,2017-02-23
66.19000244140625,2017-02-24
67.62000274658203,2017-02-27
66.0999984741211,2017-02-28
67.8499984741211,2017-03-01
66.11000061035156,2017-03-02
66.20999908447266,2017-03-03
66.41999816894531,2017-03-06
66.88999938964844,2017-03-07
66.4000015258789,2017-03-08
66.6500015258789,2017-03-09
67.11000061035156,2017-03-10
67.68000030517578,2017-03-13
67.8499984741211,2017-03-14
68.94999694824219,2017-03-15
68.22000122070312,2017-03-16
67.41999816894531,2017-03-17
67.58000183105469,2017-03-20
65.52999877929688,2017-03-21
66.52999877929688,2017-03-22
66.83000183105469,2017-03-23
67.63999938964844,2017-03-24
68.37000274658203,2017-03-27
68.25,2017-03-28
67.8499984741211,2017-03-29
69.08000183105469,2017-03-30
68.55999755859375,2017-03-31
68.05000305175781,2017-04-03
68.31999969482422,2017-04-04
68.5999984741211,2017-04-05
69.29000091552734,2017-04-06
71.33000183105469,2017-04-07
70.63999938964844,2017-04-10
70.19999694824219,2017-04-11
68.76000213623047,2017-04-12
68.4800033569336,2017-04-13
69.06999969482422,2017-04-17
69.54000091552734,2017-04-18
69.98999786376953,2017-04-19
71.02999877929688,2017-04-20
70.16000366210938,2017-04-21
70.94000244140625,2017-04-24
71.30999755859375,2017-04-25
70.97000122070312,2017-04-26
71.12000274658203,2017-04-27
68.02999877929688,2017-04-28
68.61000061035156,2017-05-01
68.33999633789062,2017-05-02
68.05000305175781,2017-05-03
67.0199966430664,2017-05-04
66.9000015258789,2017-05-05
65.6500015258789,2017-05-08
66.16000366210938,2017-05-09
66.79000091552734,2017-05-10
67.0199966430664,2017-05-11
67.80000305175781,2017-05-12
71.54000091552734,2017-05-15
74.83999633789062,2017-05-16
72.54000091552734,2017-05-17
75.55000305175781,2017-05-18
75.51000213623047,2017-05-19
78.06999969482422,2017-05-22
78.55000305175781,2017-05-23
78.38999938964844,2017-05-24
78.83000183105469,2017-05-25
77.83999633789062,2017-05-26
78.6500015258789,2017-05-30
77.94999694824219,2017-05-31
79.05999755859375,2017-06-01
78.94999694824219,2017-06-02
77.30000305175781,2017-06-05
77.5,2017-06-06
77.66999816894531,2017-06-07
78.08000183105469,2017-06-08
75.2699966430664,2017-06-09
74.62999725341797,2017-06-12
74.6500015258789,2017-06-13
72.12999725341797,2017-06-14
71.68000030517578,2017-06-15
71.72000122070312,2017-06-16
72.45999908447266,2017-06-19
70.86000061035156,2017-06-20
71.18000030517578,2017-06-21
70.48999786376953,2017-06-22
69.94000244140625,2017-06-23
66.41000366210938,2017-06-26
64.48999786376953,2017-06-27
65.94999694824219,2017-06-28
64.29000091552734,2017-06-29
63.31999969482422,2017-06-30
63.0,2017-07-03
65.0199966430664,2017-07-05
64.01000213623047,2017-07-06
65.86000061035156,2017-07-07
65.0,2017-07-10
65.93000030517578,2017-07-11
67.47000122070312,2017-07-12
67.37000274658203,2017-07-13
67.31999969482422,2017-07-14
67.0,2017-07-17
66.9800033569336,2017-07-18
67.63999938964844,2017-07-19
68.72000122070312,2017-07-20
69.29000091552734,2017-07-21
69.16999816894531,2017-07-24
69.29499816894531,2017-07-25
69.54000091552734,2017-07-26
69.0999984741211,2017-07-27
69.0,2017-07-28
68.55999755859375,2017-07-31
68.06999969482422,2017-08-01
66.86000061035156,2017-08-02
66.88999938964844,2017-08-03
66.62000274658203,2017-08-04
68.80000305175781,2017-08-07
69.16000366210938,2017-08-08
69.05999755859375,2017-08-09
67.7699966430664,2017-08-10
68.9000015258789,2017-08-11
71.41999816894531,2017-08-14
71.76000213623047,2017-08-15
72.41999816894531,2017-08-16
71.19000244140625,2017-08-17
69.66999816894531,2017-08-18
69.33000183105469,2017-08-21
71.01000213623047,2017-08-22
70.66999816894531,2017-08-23
70.25,2017-08-24
70.93000030517578,2017-08-25
70.5999984741211,2017-08-28
70.45999908447266,2017-08-29
73.12000274658203,2017-08-30
73.22000122070312,2017-08-31
73.26000213623047,2017-09-01
73.37999725341797,2017-09-05
73.31999969482422,2017-09-06
73.22000122070312,2017-09-07
71.61000061035156,2017-09-08
72.62999725341797,2017-09-11
72.94999694824219,2017-09-12
73.01000213623047,2017-09-13
73.4800033569336,2017-09-14
75.48999786376953,2017-09-15
74.3499984741211,2017-09-18
74.31999969482422,2017-09-19
70.31999969482422,2017-09-20
70.61000061035156,2017-09-21
71.19999694824219,2017-09-22
68.66000366210938,2017-09-25
68.23999786376953,2017-09-26
70.25,2017-09-27
70.19999694824219,2017-09-28
70.68000030517578,2017-09-29
71.29000091552734,2017-10-02
71.38999938964844,2017-10-03
72.16000366210938,2017-10-04
71.69999694824219,2017-10-05
72.69000244140625,2017-10-06
72.66000366210938,2017-10-09
71.83999633789062,2017-10-10
72.94000244140625,2017-10-11
72.36000061035156,2017-10-12
72.38999938964844,2017-10-13
72.52999877929688,2017-10-16
72.2699966430664,2017-10-17
72.0199966430664,2017-10-18
69.68000030517578,2017-10-19
69.91999816894531,2017-10-20
69.80000305175781,2017-10-23
71.44000244140625,2017-10-24
71.77999877929688,2017-10-25
