PEAK,Date
1.1773464679718018,1991-07-26
1.1773464679718018,1991-07-29
1.175583004951477,1991-07-30
1.1608883142471313,1991-07-31
1.1572147607803345,1991-08-01
1.1535413265228271,1991-08-02
1.1388461589813232,1991-08-05
1.1572147607803345,1991-08-06
1.175583004951477,1991-08-07
1.1792564392089844,1991-08-08
1.1608883142471313,1991-08-09
1.1719090938568115,1991-08-12
1.175583004951477,1991-08-13
1.1792564392089844,1991-08-14
1.1719090938568115,1991-08-15
1.18293035030365,1991-08-16
1.149867296218872,1991-08-19
1.2012989521026611,1991-08-20
1.24170982837677,1991-08-21
1.2306880950927734,1991-08-22
1.2233411073684692,1991-08-23
1.2123196125030518,1991-08-26
1.1976251602172852,1991-08-27
1.2086459398269653,1991-08-28
1.1719090938568115,1991-08-29
1.1608883142471313,1991-08-30
1.1608883142471313,1991-09-03
1.1572147607803345,1991-09-04
1.175583004951477,1991-09-05
1.1608883142471313,1991-09-06
1.175583004951477,1991-09-09
1.1682355403900146,1991-09-10
1.1645619869232178,1991-09-11
1.1976251602172852,1991-09-12
1.18293035030365,1991-09-13
1.1792564392089844,1991-09-16
1.204972267150879,1991-09-17
1.204972267150879,1991-09-18
1.2012989521026611,1991-09-19
1.1976251602172852,1991-09-20
1.2233411073684692,1991-09-23
1.2270148992538452,1991-09-24
1.2306880950927734,1991-09-25
1.2306880950927734,1991-09-26
1.2306880950927734,1991-09-27
1.2270148992538452,1991-09-30
1.219667673110962,1991-10-01
1.2306880950927734,1991-10-02
1.2270148992538452,1991-10-03
1.2270148992538452,1991-10-04
1.204972267150879,1991-10-07
1.1792564392089844,1991-10-08
1.1902772188186646,1991-10-09
1.18293035030365,1991-10-10
1.18293035030365,1991-10-11
1.1719090938568115,1991-10-14
1.175583004951477,1991-10-15
1.1719090938568115,1991-10-16
1.175583004951477,1991-10-17
1.1645619869232178,1991-10-18
1.1682355403900146,1991-10-21
1.18293035030365,1991-10-22
1.1976251602172852,1991-10-23
1.1976251602172852,1991-10-24
1.1976251602172852,1991-10-25
1.2186843156814575,1991-10-28
1.2149337530136108,1991-10-29
1.2149337530136108,1991-10-30
1.2149337530136108,1991-10-31
1.2486824989318848,1991-11-01
1.2261837720870972,1991-11-04
1.2299331426620483,1991-11-05
1.2524324655532837,1991-11-06
1.2561817169189453,1991-11-07
1.2486824989318848,1991-11-08
1.2486824989318848,1991-11-11
1.2524324655532837,1991-11-12
1.2486824989318848,1991-11-13
1.2486824989318848,1991-11-14
1.2486824989318848,1991-11-15
1.2486824989318848,1991-11-18
1.2486824989318848,1991-11-19
1.244933009147644,1991-11-20
1.2411820888519287,1991-11-21
1.2299331426620483,1991-11-22
1.2111848592758179,1991-11-25
1.2336828708648682,1991-11-26
1.2261837720870972,1991-11-27
1.2299331426620483,1991-11-29
1.237432599067688,1991-12-02
1.2524324655532837,1991-12-03
1.2411820888519287,1991-12-04
1.2486824989318848,1991-12-05
1.237432599067688,1991-12-06
1.2486824989318848,1991-12-09
1.2599315643310547,1991-12-10
1.282430648803711,1991-12-11
1.3161791563034058,1991-12-12
1.3461769819259644,1991-12-13
1.3461769819259644,1991-12-16
1.3274281024932861,1991-12-17
1.3086791038513184,1991-12-18
1.3161791563034058,1991-12-19
1.3349276781082153,1991-12-20
1.331177830696106,1991-12-23
1.357426643371582,1991-12-24
1.402423620223999,1991-12-26
1.4099235534667969,1991-12-27
1.4436718225479126,1991-12-30
1.4624205827713013,1991-12-31
1.4286725521087646,1992-01-02
1.387425422668457,1992-01-03
1.4136735200881958,1992-01-06
1.454921841621399,1992-01-07
1.4399213790893555,1992-01-08
1.4474209547042847,1992-01-09
1.4511711597442627,1992-01-10
1.4511711597442627,1992-01-13
1.4774200916290283,1992-01-14
1.454921841621399,1992-01-15
1.4774200916290283,1992-01-16
1.5074180364608765,1992-01-17
1.4999186992645264,1992-01-20
1.472152829170227,1992-01-21
1.449271321296692,1992-01-22
1.4645256996154785,1992-01-23
1.449271321296692,1992-01-24
1.4645256996154785,1992-01-27
1.472152829170227,1992-01-28
1.4568986892700195,1992-01-29
1.4568986892700195,1992-01-30
1.4454574584960938,1992-01-31
1.4416435956954956,1992-02-03
1.4416435956954956,1992-02-04
1.4340156316757202,1992-02-05
1.4225733280181885,1992-02-06
1.4340156316757202,1992-02-07
1.4302021265029907,1992-02-10
1.426387906074524,1992-02-11
1.4302021265029907,1992-02-12
1.426387906074524,1992-02-13
1.4302021265029907,1992-02-14
1.4187593460083008,1992-02-18
1.4187593460083008,1992-02-19
1.426387906074524,1992-02-20
1.4111320972442627,1992-02-21
1.3691790103912354,1992-02-24
1.3424826860427856,1992-02-25
1.3195992708206177,1992-02-26
1.3234128952026367,1992-02-27
1.3195992708206177,1992-02-28
1.3195992708206177,1992-03-02
1.2929019927978516,1992-03-03
1.3119720220565796,1992-03-04
1.3195992708206177,1992-03-05
1.3234128952026367,1992-03-06
1.3157861232757568,1992-03-09
1.3195992708206177,1992-03-10
1.3119720220565796,1992-03-11
1.3081574440002441,1992-03-12
1.3195992708206177,1992-03-13
1.3234128952026367,1992-03-16
1.3195992708206177,1992-03-17
1.3157861232757568,1992-03-18
1.331040859222412,1992-03-19
1.3043440580368042,1992-03-20
1.3005293607711792,1992-03-23
1.3081574440002441,1992-03-24
1.3119720220565796,1992-03-25
1.2929019927978516,1992-03-26
1.2967158555984497,1992-03-27
1.2814606428146362,1992-03-30
1.2738330364227295,1992-03-31
1.2547636032104492,1992-04-01
1.2814606428146362,1992-04-02
1.2929019927978516,1992-04-03
1.2585780620574951,1992-04-06
1.1975553035736084,1992-04-07
1.2547636032104492,1992-04-08
1.2700191736221313,1992-04-09
1.285273790359497,1992-04-10
1.2929019927978516,1992-04-13
1.3043440580368042,1992-04-14
1.3043440580368042,1992-04-15
1.3005293607711792,1992-04-16
1.2967158555984497,1992-04-20
1.3157861232757568,1992-04-21
1.3043440580368042,1992-04-22
1.3119720220565796,1992-04-23
1.3272273540496826,1992-04-24
1.3195992708206177,1992-04-27
1.3539937734603882,1992-04-28
1.3306491374969482,1992-04-29
1.338430404663086,1992-04-30
1.3306491374969482,1992-05-01
1.3423211574554443,1992-05-04
1.3462125062942505,1992-05-05
1.3539937734603882,1992-05-06
1.3462125062942505,1992-05-07
1.3578848838806152,1992-05-08
1.3734476566314697,1992-05-11
1.4084646701812744,1992-05-12
1.4006834030151367,1992-05-13
1.3890109062194824,1992-05-14
1.3929014205932617,1992-05-15
1.3967925310134888,1992-05-18
1.3929014205932617,1992-05-19
1.4084646701812744,1992-05-20
1.4395912885665894,1992-05-21
1.4629360437393188,1992-05-22
1.4240275621414185,1992-05-26
1.4395912885665894,1992-05-27
1.4784995317459106,1992-05-28
1.5018432140350342,1992-05-29
1.5018432140350342,1992-06-01
1.5018432140350342,1992-06-02
1.4551540613174438,1992-06-03
1.3773384094238281,1992-06-04
1.3851197957992554,1992-06-05
1.3929014205932617,1992-06-08
1.4240275621414185,1992-06-09
1.4551540613174438,1992-06-10
1.4318091869354248,1992-06-11
1.4473731517791748,1992-06-12
1.4395912885665894,1992-06-15
1.4318091869354248,1992-06-16
1.4318091869354248,1992-06-17
1.4162465333938599,1992-06-18
1.4318091869354248,1992-06-19
1.4240275621414185,1992-06-22
1.4240275621414185,1992-06-23
1.4473731517791748,1992-06-24
1.4940626621246338,1992-06-25
1.4240275621414185,1992-06-26
1.4551540613174438,1992-06-29
1.4784995317459106,1992-06-30
1.4629360437393188,1992-07-01
1.4784995317459106,1992-07-02
1.5018432140350342,1992-07-06
1.5096256732940674,1992-07-07
1.5407514572143555,1992-07-08
1.5485332012176514,1992-07-09
1.5329698324203491,1992-07-10
1.5407514572143555,1992-07-13
1.5251883268356323,1992-07-14
1.517406940460205,1992-07-15
1.5329698324203491,1992-07-16
1.5407514572143555,1992-07-17
1.5096256732940674,1992-07-20
1.517406940460205,1992-07-21
1.5485332012176514,1992-07-22
1.5407514572143555,1992-07-23
1.5251883268356323,1992-07-24
1.517406940460205,1992-07-27
1.52913236618042,1992-07-28
1.521209955215454,1992-07-29
1.5370559692382812,1992-07-30
1.5370559692382812,1992-07-31
1.52913236618042,1992-08-03
1.5449788570404053,1992-08-04
1.5608241558074951,1992-08-05
1.5449788570404053,1992-08-06
1.5449788570404053,1992-08-07
1.5766706466674805,1992-08-10
1.5687475204467773,1992-08-11
1.5608241558074951,1992-08-12
1.5766706466674805,1992-08-13
1.5687475204467773,1992-08-14
1.5608241558074951,1992-08-17
1.5608241558074951,1992-08-18
1.5766706466674805,1992-08-19
1.5766706466674805,1992-08-20
1.5687475204467773,1992-08-21
1.5529013872146606,1992-08-24
1.5687475204467773,1992-08-25
1.5687475204467773,1992-08-26
1.6083617210388184,1992-08-27
1.624208688735962,1992-08-28
1.624208688735962,1992-08-31
1.600439429283142,1992-09-01
1.6083617210388184,1992-09-02
1.6083617210388184,1992-09-03
1.6162855625152588,1992-09-04
1.624208688735962,1992-09-08
1.6479778289794922,1992-09-09
1.6559008359909058,1992-09-10
1.6717461347579956,1992-09-11
1.6479778289794922,1992-09-14
1.6083617210388184,1992-09-15
1.6400542259216309,1992-09-16
1.663822889328003,1992-09-17
1.7034367322921753,1992-09-18
1.6796684265136719,1992-09-21
1.663822889328003,1992-09-22
1.663822889328003,1992-09-23
1.6559008359909058,1992-09-24
1.6559008359909058,1992-09-25
1.6559008359909058,1992-09-28
1.6321319341659546,1992-09-29
1.6400542259216309,1992-09-30
1.6796684265136719,1992-10-01
1.6796684265136719,1992-10-02
1.663822889328003,1992-10-05
1.6400542259216309,1992-10-06
1.6162855625152588,1992-10-07
1.5687475204467773,1992-10-08
1.521209955215454,1992-10-09
1.521209955215454,1992-10-12
1.5608241558074951,1992-10-13
1.5766706466674805,1992-10-14
1.5608241558074951,1992-10-15
1.5370559692382812,1992-10-16
1.5449788570404053,1992-10-19
1.521209955215454,1992-10-20
1.52913236618042,1992-10-21
1.52913236618042,1992-10-22
1.5449788570404053,1992-10-23
1.5132873058319092,1992-10-26
1.5132873058319092,1992-10-27
1.5095415115356445,1992-10-28
1.5499038696289062,1992-10-29
1.5418310165405273,1992-10-30
1.5499038696289062,1992-11-02
1.5499038696289062,1992-11-03
1.5256857872009277,1992-11-04
1.5095415115356445,1992-11-05
1.5337587594985962,1992-11-06
1.5337587594985962,1992-11-09
1.5256857872009277,1992-11-10
1.4933968782424927,1992-11-11
1.5095415115356445,1992-11-12
1.4933968782424927,1992-11-13
1.5256857872009277,1992-11-16
1.574120283126831,1992-11-17
1.5821927785873413,1992-11-18
1.5902653932571411,1992-11-19
1.5821927785873413,1992-11-20
1.6386990547180176,1992-11-23
1.6952059268951416,1992-11-24
1.6871347427368164,1992-11-25
1.6871347427368164,1992-11-27
1.7032792568206787,1992-11-30
1.6952059268951416,1992-12-01
1.7032792568206787,1992-12-02
1.7274973392486572,1992-12-03
1.7274973392486572,1992-12-04
1.7274973392486572,1992-12-07
1.6790623664855957,1992-12-08
1.6790623664855957,1992-12-09
1.6790623664855957,1992-12-10
1.6548447608947754,1992-12-11
1.6709896326065063,1992-12-14
1.6709896326065063,1992-12-15
1.6306272745132446,1992-12-16
1.6467727422714233,1992-12-17
1.6144829988479614,1992-12-18
1.6225550174713135,1992-12-21
1.6225550174713135,1992-12-22
1.6386990547180176,1992-12-23
1.6629178524017334,1992-12-24
1.6144829988479614,1992-12-28
1.606410264968872,1992-12-29
1.6225550174713135,1992-12-30
1.6306272745132446,1992-12-31
1.6629178524017334,1993-01-04
1.6225550174713135,1993-01-05
1.5499038696289062,1993-01-06
1.6306272745132446,1993-01-07
1.6144829988479614,1993-01-08
1.606410264968872,1993-01-11
1.6225550174713135,1993-01-12
1.6548447608947754,1993-01-13
1.6790623664855957,1993-01-14
1.6871347427368164,1993-01-15
1.6871347427368164,1993-01-18
1.6871347427368164,1993-01-19
1.7032792568206787,1993-01-20
1.7113507986068726,1993-01-21
1.7274973392486572,1993-01-22
1.7274973392486572,1993-01-25
1.7032792568206787,1993-01-26
1.7355680465698242,1993-01-27
1.7404942512512207,1993-01-28
1.7733336687088013,1993-01-29
1.80617356300354,1993-02-01
1.7815444469451904,1993-02-02
1.8308041095733643,1993-02-03
1.8800629377365112,1993-02-04
1.9211121797561646,1993-02-05
1.9046920537948608,1993-02-08
1.9211121797561646,1993-02-09
1.8636431694030762,1993-02-10
1.8718525171279907,1993-02-11
1.8964823484420776,1993-02-12
1.8964823484420776,1993-02-16
1.8882731199264526,1993-02-17
1.9046920537948608,1993-02-18
1.8472225666046143,1993-02-19
1.7651233673095703,1993-02-22
1.7076551914215088,1993-02-23
1.7815444469451904,1993-02-24
1.8225940465927124,1993-02-25
1.814383625984192,1993-02-26
1.8225940465927124,1993-03-01
1.8636431694030762,1993-03-02
1.9046920537948608,1993-03-03
1.9046920537948608,1993-03-04
1.9129016399383545,1993-03-05
1.970370888710022,1993-03-08
2.011420249938965,1993-03-09
2.027839422225952,1993-03-10
2.0360496044158936,1993-03-11
1.9950007200241089,1993-03-12
1.9950007200241089,1993-03-15
1.9950007200241089,1993-03-16
1.9950007200241089,1993-03-17
2.044261932373047,1993-03-18
2.093520164489746,1993-03-19
2.044261932373047,1993-03-22
2.0196309089660645,1993-03-23
2.0196309089660645,1993-03-24
2.0688889026641846,1993-03-25
2.044261932373047,1993-03-26
2.0360496044158936,1993-03-29
2.0196309089660645,1993-03-30
2.0606801509857178,1993-03-31
2.0853092670440674,1993-04-01
2.0360496044158936,1993-04-02
2.0524697303771973,1993-04-05
2.003211259841919,1993-04-06
2.011420249938965,1993-04-07
2.0196309089660645,1993-04-08
2.0771007537841797,1993-04-12
2.0524697303771973,1993-04-13
2.044261932373047,1993-04-14
2.0853092670440674,1993-04-15
2.0524697303771973,1993-04-16
2.011420249938965,1993-04-19
2.011420249938965,1993-04-20
1.945741891860962,1993-04-21
1.9293217658996582,1993-04-22
1.9293217658996582,1993-04-23
1.9211121797561646,1993-04-26
1.868202805519104,1993-04-27
1.8765426874160767,1993-04-28
1.8515219688415527,1993-04-29
1.8848811388015747,1993-04-30
1.9015631675720215,1993-05-03
1.868202805519104,1993-05-04
1.9349230527877808,1993-05-05
1.9349230527877808,1993-05-06
1.9265830516815186,1993-05-07
1.8932238817214966,1993-05-10
1.8515219688415527,1993-05-11
1.8848811388015747,1993-05-12
1.9182428121566772,1993-05-13
1.9015631675720215,1993-05-14
1.9182428121566772,1993-05-17
1.9182428121566772,1993-05-18
1.9099030494689941,1993-05-19
1.9182428121566772,1993-05-20
1.8765426874160767,1993-05-21
1.9182428121566772,1993-05-24
1.9099030494689941,1993-05-25
1.9099030494689941,1993-05-26
1.8765426874160767,1993-05-27
1.8932238817214966,1993-05-28
1.9099030494689941,1993-06-01
1.8765426874160767,1993-06-02
1.8515219688415527,1993-06-03
1.8515219688415527,1993-06-04
1.8598620891571045,1993-06-07
1.8431808948516846,1993-06-08
1.8431808948516846,1993-06-09
1.868202805519104,1993-06-10
1.8932238817214966,1993-06-11
1.8848811388015747,1993-06-14
1.8848811388015747,1993-06-15
1.8932238817214966,1993-06-16
1.9682838916778564,1993-06-17
1.9599438905715942,1993-06-18
1.9766234159469604,1993-06-21
1.9766234159469604,1993-06-22
1.8848811388015747,1993-06-23
1.8932238817214966,1993-06-24
1.9265830516815186,1993-06-25
1.9349230527877808,1993-06-28
1.9349230527877808,1993-06-29
1.9516031742095947,1993-06-30
1.9682838916778564,1993-07-01
1.9849650859832764,1993-07-02
1.9933052062988281,1993-07-06
2.035005569458008,1993-07-07
2.043346643447876,1993-07-08
2.026665687561035,1993-07-09
2.035005569458008,1993-07-12
2.035005569458008,1993-07-13
2.0016443729400635,1993-07-14
2.0183258056640625,1993-07-15
2.0016443729400635,1993-07-16
2.0516865253448486,1993-07-19
2.0850470066070557,1993-07-20
2.0933873653411865,1993-07-21
2.0516865253448486,1993-07-22
2.043346643447876,1993-07-23
2.060025691986084,1993-07-26
2.026665687561035,1993-07-27
2.083582639694214,1993-07-28
2.108992338180542,1993-07-29
2.075113296508789,1993-07-30
2.058173894882202,1993-08-02
2.058173894882202,1993-08-03
2.049703359603882,1993-08-04
2.049703359603882,1993-08-05
2.0666422843933105,1993-08-06
2.0666422843933105,1993-08-09
2.058173894882202,1993-08-10
2.049703359603882,1993-08-11
2.0073530673980713,1993-08-12
2.01582407951355,1993-08-13
2.0412325859069824,1993-08-16
2.01582407951355,1993-08-17
2.0242936611175537,1993-08-18
2.0242936611175537,1993-08-19
1.9988840818405151,1993-08-20
2.0073530673980713,1993-08-23
2.0242936611175537,1993-08-24
2.049703359603882,1993-08-25
2.0327632427215576,1993-08-26
2.0412325859069824,1993-08-27
1.9988840818405151,1993-08-30
1.9480650424957275,1993-08-31
1.9565356969833374,1993-09-01
1.9734749794006348,1993-09-02
1.990414023399353,1993-09-03
2.0073530673980713,1993-09-07
1.9988840818405151,1993-09-08
1.981945514678955,1993-09-09
2.01582407951355,1993-09-10
1.9988840818405151,1993-09-13
1.9988840818405151,1993-09-14
1.9988840818405151,1993-09-15
1.990414023399353,1993-09-16
1.9988840818405151,1993-09-17
1.990414023399353,1993-09-20
1.981945514678955,1993-09-21
1.990414023399353,1993-09-22
1.9988840818405151,1993-09-23
2.0242936611175537,1993-09-24
2.0327632427215576,1993-09-27
2.083582639694214,1993-09-28
2.108992338180542,1993-09-29
2.108992338180542,1993-09-30
2.108992338180542,1993-10-01
2.117462635040283,1993-10-04
2.083582639694214,1993-10-05
2.1428723335266113,1993-10-06
2.1513428688049316,1993-10-07
2.1259334087371826,1993-10-08
2.1513428688049316,1993-10-11
2.1852200031280518,1993-10-12
2.1852200031280518,1993-10-13
2.2106313705444336,1993-10-14
2.2191002368927,1993-10-15
2.252979278564453,1993-10-18
2.2699201107025146,1993-10-19
2.24450945854187,1993-10-20
2.252979278564453,1993-10-21
2.24450945854187,1993-10-22
2.2275707721710205,1993-10-25
2.193690776824951,1993-10-26
2.2191002368927,1993-10-27
2.148426055908203,1993-10-28
2.122645616531372,1993-10-29
2.1312389373779297,1993-11-01
2.122645616531372,1993-11-02
2.1054577827453613,1993-11-03
2.0453011989593506,1993-11-04
2.0624887943267822,1993-11-05
2.0453011989593506,1993-11-08
2.036708354949951,1993-11-09
2.0538957118988037,1993-11-10
2.0624887943267822,1993-11-11
2.0453011989593506,1993-11-12
1.9937392473220825,1993-11-15
1.9679585695266724,1993-11-16
1.9249906539916992,1993-11-17
1.9593640565872192,1993-11-18
1.9593640565872192,1993-11-19
1.8906152248382568,1993-11-22
1.8906152248382568,1993-11-23
1.9249906539916992,1993-11-24
1.9249906539916992,1993-11-26
1.8992096185684204,1993-11-29
1.907802700996399,1993-11-30
1.9249906539916992,1993-12-01
1.9249906539916992,1993-12-02
1.873426914215088,1993-12-03
1.9249906539916992,1993-12-06
1.8992096185684204,1993-12-07
1.8992096185684204,1993-12-08
1.8906152248382568,1993-12-09
1.8562405109405518,1993-12-10
1.8648335933685303,1993-12-13
1.8562405109405518,1993-12-14
1.8046778440475464,1993-12-15
1.7703031301498413,1993-12-16
1.8476461172103882,1993-12-17
1.8820216655731201,1993-12-20
1.907802700996399,1993-12-21
1.8906152248382568,1993-12-22
1.8820216655731201,1993-12-23
1.8820216655731201,1993-12-27
1.8218650817871094,1993-12-28
1.8648335933685303,1993-12-29
1.8820216655731201,1993-12-30
1.8648335933685303,1993-12-31
1.8906152248382568,1994-01-03
1.8992096185684204,1994-01-04
1.907802700996399,1994-01-05
1.907802700996399,1994-01-06
1.907802700996399,1994-01-07
1.907802700996399,1994-01-10
1.907802700996399,1994-01-11
1.873426914215088,1994-01-12
1.9765516519546509,1994-01-13
1.9937392473220825,1994-01-14
2.0109264850616455,1994-01-17
2.0453011989593506,1994-01-18
2.0109264850616455,1994-01-19
1.9765516519546509,1994-01-20
1.9679585695266724,1994-01-21
1.9937392473220825,1994-01-24
1.9679585695266724,1994-01-25
1.9679585695266724,1994-01-26
2.0023326873779297,1994-01-27
1.9834604263305664,1994-01-28
2.0096726417541504,1994-01-31
1.9747240543365479,1994-02-01
1.9834604263305664,1994-02-02
1.9572473764419556,1994-02-03
1.9485104084014893,1994-02-04
1.9659839868545532,1994-02-07
2.0009350776672363,1994-02-08
2.044623613357544,1994-02-09
2.0795745849609375,1994-02-10
2.0795745849609375,1994-02-11
2.044623613357544,1994-02-14
2.0358853340148926,1994-02-15
2.062098741531372,1994-02-16
2.0708367824554443,1994-02-17
2.0708367824554443,1994-02-18
2.0970489978790283,1994-02-22
2.088312864303589,1994-02-23
2.0970489978790283,1994-02-24
2.123263359069824,1994-02-25
2.123263359069824,1994-02-28
2.0970489978790283,1994-03-01
2.123263359069824,1994-03-02
2.1407387256622314,1994-03-03
2.1407387256622314,1994-03-04
2.2281153202056885,1994-03-07
2.201902151107788,1994-03-08
2.2106411457061768,1994-03-09
2.201902151107788,1994-03-10
2.175690174102783,1994-03-11
2.175690174102783,1994-03-14
2.201902151107788,1994-03-15
2.2193779945373535,1994-03-16
2.2193779945373535,1994-03-17
2.2106411457061768,1994-03-18
2.1669516563415527,1994-03-21
2.1669516563415527,1994-03-22
2.193164110183716,1994-03-23
2.201902151107788,1994-03-24
2.2106411457061768,1994-03-25
2.193164110183716,1994-03-28
2.1669516563415527,1994-03-29
2.158214569091797,1994-03-30
2.1320009231567383,1994-03-31
2.105787515640259,1994-04-04
2.1669516563415527,1994-04-05
2.201902151107788,1994-04-06
2.175690174102783,1994-04-07
2.158214569091797,1994-04-08
2.158214569091797,1994-04-11
2.1407387256622314,1994-04-12
2.1669516563415527,1994-04-13
2.193164110183716,1994-04-14
2.184426784515381,1994-04-15
2.175690174102783,1994-04-18
2.158214569091797,1994-04-19
2.0970489978790283,1994-04-20
2.1494765281677246,1994-04-21
2.1494765281677246,1994-04-22
2.1407387256622314,1994-04-25
2.158214569091797,1994-04-26
2.1308677196502686,1994-04-28
2.139746904373169,1994-04-29
2.139746904373169,1994-05-02
2.139746904373169,1994-05-03
2.148625373840332,1994-05-04
2.1663818359375,1994-05-05
2.2018964290618896,1994-05-06
2.2374107837677,1994-05-09
2.219653606414795,1994-05-10
2.246290683746338,1994-05-11
2.2640464305877686,1994-05-12
2.2729263305664062,1994-05-13
2.308440685272217,1994-05-16
2.2906832695007324,1994-05-17
2.2729263305664062,1994-05-18
2.2551679611206055,1994-05-19
2.2551679611206055,1994-05-20
2.2551679611206055,1994-05-23
2.246290683746338,1994-05-24
2.2551679611206055,1994-05-25
2.2551679611206055,1994-05-26
2.246290683746338,1994-05-27
2.2018964290618896,1994-05-31
2.246290683746338,1994-06-01
2.246290683746338,1994-06-02
2.2374107837677,1994-06-03
2.2906832695007324,1994-06-06
2.2729263305664062,1994-06-07
2.2729263305664062,1994-06-08
2.2551679611206055,1994-06-09
2.2551679611206055,1994-06-10
2.2729263305664062,1994-06-13
2.2640464305877686,1994-06-14
2.2640464305877686,1994-06-15
2.246290683746338,1994-06-16
2.246290683746338,1994-06-17
2.2374107837677,1994-06-20
2.228532075881958,1994-06-21
2.219653606414795,1994-06-22
2.210775375366211,1994-06-23
2.228532075881958,1994-06-24
2.228532075881958,1994-06-27
2.1752610206604004,1994-06-28
2.2018964290618896,1994-06-29
2.1841397285461426,1994-06-30
2.193018674850464,1994-07-01
2.157503604888916,1994-07-05
2.095353126525879,1994-07-06
2.113110303878784,1994-07-07
2.139746904373169,1994-07-08
2.1308677196502686,1994-07-11
2.139746904373169,1994-07-12
2.095353126525879,1994-07-13
2.1219890117645264,1994-07-14
2.139746904373169,1994-07-15
2.148625373840332,1994-07-18
2.113110303878784,1994-07-19
2.113110303878784,1994-07-20
2.104231834411621,1994-07-21
2.0687167644500732,1994-07-22
2.0598390102386475,1994-07-25
2.033202648162842,1994-07-26
2.0065696239471436,1994-07-27
2.0607991218566895,1994-07-28
2.024643898010254,1994-07-29
2.024643898010254,1994-08-01
2.033684015274048,1994-08-02
2.033684015274048,1994-08-03
2.0607991218566895,1994-08-04
2.0698368549346924,1994-08-05
2.1331064701080322,1994-08-08
2.142146348953247,1994-08-09
2.142146348953247,1994-08-10
2.1692614555358887,1994-08-11
2.142146348953247,1994-08-12
2.1331064701080322,1994-08-15
2.142146348953247,1994-08-16
2.142146348953247,1994-08-17
2.151183843612671,1994-08-18
2.205415964126587,1994-08-19
2.214454412460327,1994-08-22
2.196377992630005,1994-08-23
2.151183843612671,1994-08-24
2.1331064701080322,1994-08-25
2.151183843612671,1994-08-26
2.142146348953247,1994-08-29
2.142146348953247,1994-08-30
2.1692614555358887,1994-08-31
2.142146348953247,1994-09-01
2.115030288696289,1994-09-02
2.1692614555358887,1994-09-06
2.1692614555358887,1994-09-07
2.1692614555358887,1994-09-08
2.1692614555358887,1994-09-09
2.1692614555358887,1994-09-12
2.1602237224578857,1994-09-13
2.124067544937134,1994-09-14
2.142146348953247,1994-09-15
2.1602237224578857,1994-09-16
2.1602237224578857,1994-09-19
2.1331064701080322,1994-09-20
2.115030288696289,1994-09-21
2.1331064701080322,1994-09-22
2.1331064701080322,1994-09-23
2.1602237224578857,1994-09-26
2.151183843612671,1994-09-27
2.142146348953247,1994-09-28
2.151183843612671,1994-09-29
2.1602237224578857,1994-09-30
2.151183843612671,1994-10-03
2.1692614555358887,1994-10-04
2.1602237224578857,1994-10-05
2.1602237224578857,1994-10-06
2.1602237224578857,1994-10-07
2.1602237224578857,1994-10-10
2.1692614555358887,1994-10-11
2.1873385906219482,1994-10-12
2.2234930992126465,1994-10-13
2.214454412460327,1994-10-14
2.205415964126587,1994-10-17
2.196377992630005,1994-10-18
2.1873385906219482,1994-10-19
2.196377992630005,1994-10-20
2.1692614555358887,1994-10-21
2.124067544937134,1994-10-24
2.096951484680176,1994-10-25
2.1059913635253906,1994-10-26
2.1059913635253906,1994-10-27
2.142146348953247,1994-10-28
2.124067544937134,1994-10-31
2.0788753032684326,1994-11-01
2.061208724975586,1994-11-02
2.061208724975586,1994-11-03
2.0520060062408447,1994-11-04
2.0428061485290527,1994-11-07
2.061208724975586,1994-11-08
2.0520060062408447,1994-11-09
2.0520060062408447,1994-11-10
2.0151994228363037,1994-11-11
2.033602714538574,1994-11-14
2.005997657775879,1994-11-15
1.9967948198318481,1994-11-16
1.987593173980713,1994-11-17
1.9691903591156006,1994-11-18
1.9691903591156006,1994-11-21
1.950786828994751,1994-11-22
1.9691903591156006,1994-11-23
1.987593173980713,1994-11-25
2.005997657775879,1994-11-28
1.9783910512924194,1994-11-29
1.9691903591156006,1994-11-30
1.9783910512924194,1994-12-01
1.9599889516830444,1994-12-02
1.987593173980713,1994-12-05
1.9691903591156006,1994-12-06
1.9691903591156006,1994-12-07
1.9783910512924194,1994-12-08
1.9783910512924194,1994-12-09
1.987593173980713,1994-12-12
2.033602714538574,1994-12-13
2.033602714538574,1994-12-14
2.162428140640259,1994-12-15
2.1992359161376953,1994-12-16
2.180832624435425,1994-12-19
2.1716301441192627,1994-12-20
2.180832624435425,1994-12-21
2.2176403999328613,1994-12-22
2.2176403999328613,1994-12-23
2.2268412113189697,1994-12-27
2.2452452182769775,1994-12-28
2.2176403999328613,1994-12-29
2.2176403999328613,1994-12-30
2.2176403999328613,1995-01-03
2.2176403999328613,1995-01-04
2.1716301441192627,1995-01-05
2.153226375579834,1995-01-06
2.153226375579834,1995-01-09
2.134821891784668,1995-01-10
2.14402437210083,1995-01-11
2.134821891784668,1995-01-12
2.162428140640259,1995-01-13
2.162428140640259,1995-01-16
2.13582444190979,1995-01-17
2.126457452774048,1995-01-18
2.1732938289642334,1995-01-19
2.1451914310455322,1995-01-20
2.126457452774048,1995-01-23
2.1451914310455322,1995-01-24
2.1170876026153564,1995-01-25
2.1077213287353516,1995-01-26
2.1170876026153564,1995-01-27
2.126457452774048,1995-01-30
2.13582444190979,1995-01-31
