LUMN,Date
2.3427088260650635,1991-11-13
2.3427088260650635,1991-11-14
2.352510690689087,1991-11-15
2.3231050968170166,1991-11-18
2.254490613937378,1991-11-19
2.303499698638916,1991-11-20
2.313302755355835,1991-11-21
2.313302755355835,1991-11-22
2.225083351135254,1991-11-25
2.225083351135254,1991-11-26
2.18587589263916,1991-11-27
2.176072835922241,1991-11-29
2.1648149490356445,1991-12-02
2.1549758911132812,1991-12-03
2.13529634475708,1991-12-04
2.1648149490356445,1991-12-05
2.105776071548462,1991-12-06
2.105776071548462,1991-12-09
2.036896228790283,1991-12-10
2.0172152519226074,1991-12-11
2.066415786743164,1991-12-12
2.1254544258117676,1991-12-13
2.1156153678894043,1991-12-16
2.1254544258117676,1991-12-17
2.13529634475708,1991-12-18
2.105776071548462,1991-12-19
2.1648149490356445,1991-12-20
2.1648149490356445,1991-12-23
2.174656391143799,1991-12-24
2.174656391143799,1991-12-26
2.223856210708618,1991-12-27
2.282895803451538,1991-12-30
2.3911361694335938,1991-12-31
2.3222568035125732,1992-01-02
2.273056745529175,1992-01-03
2.263216257095337,1992-01-06
2.223856210708618,1992-01-07
2.233696937561035,1992-01-08
2.3222568035125732,1992-01-09
2.2533764839172363,1992-01-10
2.3222568035125732,1992-01-13
2.3911361694335938,1992-01-14
2.4501771926879883,1992-01-15
2.4403390884399414,1992-01-16
2.4403390884399414,1992-01-17
2.400977849960327,1992-01-20
2.3517775535583496,1992-01-21
2.361617088317871,1992-01-22
2.6469807624816895,1992-01-23
2.6469807624816895,1992-01-24
2.5879387855529785,1992-01-27
2.5584185123443604,1992-01-28
2.5387392044067383,1992-01-29
2.4796981811523438,1992-01-30
2.4501771926879883,1992-01-31
2.4403390884399414,1992-02-03
2.4895381927490234,1992-02-04
2.5781002044677734,1992-02-05
2.5485785007476807,1992-02-06
2.5584185123443604,1992-02-07
2.5781002044677734,1992-02-10
2.637139081954956,1992-02-11
2.715859889984131,1992-02-12
2.774900436401367,1992-02-13
2.774900436401367,1992-02-14
2.8339409828186035,1992-02-18
2.8634605407714844,1992-02-19
2.8732995986938477,1992-02-20
2.755221366882324,1992-02-21
2.7060201168060303,1992-02-24
2.7060201168060303,1992-02-25
2.7650601863861084,1992-02-26
2.755221366882324,1992-02-27
2.715859889984131,1992-02-28
2.7837753295898438,1992-03-02
2.72454833984375,1992-03-03
2.7837753295898438,1992-03-04
2.7837753295898438,1992-03-05
2.7640326023101807,1992-03-06
2.7640326023101807,1992-03-09
2.77390456199646,1992-03-10
2.7442901134490967,1992-03-11
2.704803943634033,1992-03-12
2.685060977935791,1992-03-13
2.685060977935791,1992-03-16
2.714675188064575,1992-03-17
2.704803943634033,1992-03-18
2.6949312686920166,1992-03-19
2.704803943634033,1992-03-20
2.714675188064575,1992-03-23
2.7837753295898438,1992-03-24
2.81339168548584,1992-03-25
2.7837753295898438,1992-03-26
2.754162311553955,1992-03-27
2.72454833984375,1992-03-30
2.72454833984375,1992-03-31
2.665318727493286,1992-04-01
2.6455748081207275,1992-04-02
2.665318727493286,1992-04-03
2.635701894760132,1992-04-06
2.6554460525512695,1992-04-07
2.6258323192596436,1992-04-08
2.6258323192596436,1992-04-09
2.685060977935791,1992-04-10
2.6751883029937744,1992-04-13
2.685060977935791,1992-04-14
2.6949312686920166,1992-04-15
2.754162311553955,1992-04-16
2.754162311553955,1992-04-20
2.7640326023101807,1992-04-21
2.73441743850708,1992-04-22
2.754162311553955,1992-04-23
2.7442901134490967,1992-04-24
2.754162311553955,1992-04-27
2.7442901134490967,1992-04-28
2.77390456199646,1992-04-29
2.7837753295898438,1992-04-30
2.8035192489624023,1992-05-01
2.902235746383667,1992-05-04
2.902235746383667,1992-05-05
2.991077423095703,1992-05-06
2.9515926837921143,1992-05-07
2.9219770431518555,1992-05-08
2.9417216777801514,1992-05-11
2.9121055603027344,1992-05-12
2.9219770431518555,1992-05-13
2.882490634918213,1992-05-14
2.843005657196045,1992-05-15
2.81339168548584,1992-05-18
2.8035192489624023,1992-05-19
2.73441743850708,1992-05-20
2.6751883029937744,1992-05-21
2.6751883029937744,1992-05-22
2.6258323192596436,1992-05-26
2.6159591674804688,1992-05-27
2.29019832611084,1992-05-28
2.3987855911254883,1992-05-29
2.3777830600738525,1992-06-01
2.3777830600738525,1992-06-02
2.3678746223449707,1992-06-03
2.3381526470184326,1992-06-04
2.34805965423584,1992-06-05
2.288616180419922,1992-06-08
2.209355115890503,1992-06-09
2.268800735473633,1992-06-10
2.298522472381592,1992-06-11
2.268800735473633,1992-06-12
2.288616180419922,1992-06-15
2.229170322418213,1992-06-16
2.229170322418213,1992-06-17
2.2192628383636475,1992-06-18
2.25889253616333,1992-06-19
2.278707504272461,1992-06-22
2.278707504272461,1992-06-23
2.25889253616333,1992-06-24
2.2489867210388184,1992-06-25
2.199448347091675,1992-06-26
2.209355115890503,1992-06-29
2.298522472381592,1992-06-30
2.268800735473633,1992-07-01
2.25889253616333,1992-07-02
2.288616180419922,1992-07-06
2.3084304332733154,1992-07-07
2.288616180419922,1992-07-08
2.288616180419922,1992-07-09
2.25889253616333,1992-07-10
2.288616180419922,1992-07-13
2.3183376789093018,1992-07-14
2.3381526470184326,1992-07-15
2.25889253616333,1992-07-16
2.2489867210388184,1992-07-17
2.2192628383636475,1992-07-20
2.25889253616333,1992-07-21
2.229170322418213,1992-07-22
2.229170322418213,1992-07-23
2.278707504272461,1992-07-24
2.298522472381592,1992-07-27
2.328245162963867,1992-07-28
2.3678746223449707,1992-07-29
2.5263941287994385,1992-07-30
2.496670961380005,1992-07-31
2.437228202819824,1992-08-03
2.447134017944336,1992-08-04
2.5263941287994385,1992-08-05
2.566023111343384,1992-08-06
2.575930595397949,1992-08-07
2.615560293197632,1992-08-10
2.575930595397949,1992-08-11
2.5957462787628174,1992-08-12
2.5957462787628174,1992-08-13
2.5957462787628174,1992-08-14
2.6551895141601562,1992-08-17
2.645282745361328,1992-08-18
2.645282745361328,1992-08-19
2.645282745361328,1992-08-20
2.615560293197632,1992-08-21
2.5957462787628174,1992-08-24
2.566023111343384,1992-08-25
2.566023111343384,1992-08-26
2.566023111343384,1992-08-27
2.5858380794525146,1992-08-28
2.59458589553833,1992-08-31
2.614468574523926,1992-09-01
2.5846452713012695,1992-09-02
2.614468574523926,1992-09-03
2.654231071472168,1992-09-04
2.674114227294922,1992-09-08
2.733759641647339,1992-09-09
2.7238173484802246,1992-09-10
2.713876485824585,1992-09-11
2.783463954925537,1992-09-14
2.793405771255493,1992-09-15
2.8132877349853516,1992-09-16
2.843109130859375,1992-09-17
2.872931957244873,1992-09-18
2.8530519008636475,1992-09-21
2.843109130859375,1992-09-22
2.8530519008636475,1992-09-23
2.872931957244873,1992-09-24
2.872931957244873,1992-09-25
2.8530519008636475,1992-09-28
2.922638416290283,1992-09-29
2.9822824001312256,1992-09-30
2.9723422527313232,1992-10-01
2.9325788021087646,1992-10-02
2.8928134441375732,1992-10-05
2.9027552604675293,1992-10-06
2.912696361541748,1992-10-07
2.922638416290283,1992-10-08
2.9027552604675293,1992-10-09
2.912696361541748,1992-10-12
2.912696361541748,1992-10-13
2.9624016284942627,1992-10-14
2.912696361541748,1992-10-15
2.9425196647644043,1992-10-16
2.922638416290283,1992-10-19
2.912696361541748,1992-10-20
2.8232290744781494,1992-10-21
2.8033459186553955,1992-10-22
2.783463954925537,1992-10-23
2.783463954925537,1992-10-26
2.783463954925537,1992-10-27
2.8033459186553955,1992-10-28
2.83316969871521,1992-10-29
2.8828749656677246,1992-10-30
2.8928134441375732,1992-11-02
2.872931957244873,1992-11-03
3.0717520713806152,1992-11-04
3.0319876670837402,1992-11-05
2.9922239780426025,1992-11-06
2.952460527420044,1992-11-09
2.9425196647644043,1992-11-10
2.9922239780426025,1992-11-11
3.0717520713806152,1992-11-12
3.1612184047698975,1992-11-13
3.1214561462402344,1992-11-16
3.0618090629577637,1992-11-17
3.0518691539764404,1992-11-18
3.1214561462402344,1992-11-19
3.181103467941284,1992-11-20
3.181103467941284,1992-11-23
3.19104266166687,1992-11-24
3.2606289386749268,1992-11-25
3.280510663986206,1992-11-27
3.2593812942504883,1992-11-30
3.2693474292755127,1992-12-01
3.2693474292755127,1992-12-02
3.2693474292755127,1992-12-03
3.2195117473602295,1992-12-04
3.3291513919830322,1992-12-07
3.3291513919830322,1992-12-08
3.3191869258880615,1992-12-09
3.279315948486328,1992-12-10
3.2294774055480957,1992-12-11
3.2195117473602295,1992-12-14
3.2494122982025146,1992-12-15
3.2394461631774902,1992-12-16
3.2294774055480957,1992-12-17
3.1896092891693115,1992-12-18
3.1397716999053955,1992-12-21
3.149738073348999,1992-12-22
3.2195117473602295,1992-12-23
3.2394461631774902,1992-12-24
3.2693474292755127,1992-12-28
3.3092193603515625,1992-12-29
3.3391201496124268,1992-12-30
3.418860673904419,1992-12-31
3.3191869258880615,1993-01-04
3.349085569381714,1993-01-05
3.4836490154266357,1993-01-06
3.5883095264434814,1993-01-07
3.5135529041290283,1993-01-08
3.618211507797241,1993-01-11
3.707919120788574,1993-01-12
3.7228705883026123,1993-01-13
3.7378220558166504,1993-01-14
3.707919120788574,1993-01-15
3.6780166625976562,1993-01-18
3.69296932220459,1993-01-19
3.6780166625976562,1993-01-20
3.5733578205108643,1993-01-21
3.4686975479125977,1993-01-22
3.5733578205108643,1993-01-25
3.6032612323760986,1993-01-26
3.408893346786499,1993-01-27
3.4238440990448,1993-01-28
3.1846234798431396,1993-01-29
3.3042333126068115,1993-02-01
3.334136486053467,1993-02-02
3.349085569381714,1993-02-03
3.6780166625976562,1993-02-04
3.6780166625976562,1993-02-05
3.618211507797241,1993-02-08
3.558405637741089,1993-02-09
3.4686975479125977,1993-02-10
3.5285041332244873,1993-02-11
3.5135529041290283,1993-02-12
3.5285041332244873,1993-02-16
3.4686975479125977,1993-02-17
3.5883095264434814,1993-02-18
3.6032612323760986,1993-02-19
3.5285041332244873,1993-02-22
3.5733578205108643,1993-02-23
3.558405637741089,1993-02-24
3.618211507797241,1993-02-25
3.618211507797241,1993-02-26
3.627445936203003,1993-03-01
3.7623486518859863,1993-03-02
3.6574227809906006,1993-03-03
3.702392578125,1993-03-04
3.732372522354126,1993-03-05
3.7623486518859863,1993-03-08
3.912245273590088,1993-03-09
3.9272334575653076,1993-03-10
3.8522865772247314,1993-03-11
3.7623486518859863,1993-03-12
3.732372522354126,1993-03-15
3.717381238937378,1993-03-16
3.687403917312622,1993-03-17
3.747361421585083,1993-03-18
3.747361421585083,1993-03-19
3.702392578125,1993-03-22
3.6574227809906006,1993-03-23
3.717381238937378,1993-03-24
3.702392578125,1993-03-25
3.717381238937378,1993-03-26
3.702392578125,1993-03-29
3.732372522354126,1993-03-30
3.8672759532928467,1993-03-31
3.8672759532928467,1993-04-01
3.7623486518859863,1993-04-02
3.8073182106018066,1993-04-05
3.792329788208008,1993-04-06
3.8073182106018066,1993-04-07
3.8223092555999756,1993-04-08
3.8522865772247314,1993-04-12
3.8822648525238037,1993-04-13
3.912245273590088,1993-04-14
3.8372955322265625,1993-04-15
3.7773404121398926,1993-04-16
3.8372955322265625,1993-04-19
3.8372955322265625,1993-04-20
3.8223092555999756,1993-04-21
3.8372955322265625,1993-04-22
3.912245273590088,1993-04-23
3.897252321243286,1993-04-26
3.8672759532928467,1993-04-27
3.8073182106018066,1993-04-28
3.7773404121398926,1993-04-29
3.747361421585083,1993-04-30
3.7773404121398926,1993-05-03
3.8522865772247314,1993-05-04
3.8073182106018066,1993-05-05
3.7623486518859863,1993-05-06
3.8223092555999756,1993-05-07
3.8372955322265625,1993-05-10
3.8372955322265625,1993-05-11
3.8223092555999756,1993-05-12
3.7773404121398926,1993-05-13
3.687403917312622,1993-05-14
3.687403917312622,1993-05-17
3.687403917312622,1993-05-18
3.6424338817596436,1993-05-19
3.6574227809906006,1993-05-20
3.627445936203003,1993-05-21
3.5824766159057617,1993-05-24
3.6124563217163086,1993-05-25
3.5225186347961426,1993-05-26
3.4175922870635986,1993-05-27
3.4719419479370117,1993-05-28
3.5470919609069824,1993-06-01
3.5921828746795654,1993-06-02
3.562121868133545,1993-06-03
3.517030954360962,1993-06-04
3.4719419479370117,1993-06-07
3.4869725704193115,1993-06-08
3.4719419479370117,1993-06-09
3.4418821334838867,1993-06-10
3.4418821334838867,1993-06-11
3.3967905044555664,1993-06-14
3.4869725704193115,1993-06-15
3.5020008087158203,1993-06-16
3.4869725704193115,1993-06-17
3.5020008087158203,1993-06-18
3.4268507957458496,1993-06-21
3.4719419479370117,1993-06-22
3.5020008087158203,1993-06-23
3.607211112976074,1993-06-24
3.57715106010437,1993-06-25
3.607211112976074,1993-06-28
3.6523020267486572,1993-06-29
3.7124218940734863,1993-06-30
3.6973931789398193,1993-07-01
3.6222429275512695,1993-07-02
3.7124218940734863,1993-07-06
3.6673316955566406,1993-07-07
3.682361364364624,1993-07-08
3.7575130462646484,1993-07-09
3.7875733375549316,1993-07-12
3.7875733375549316,1993-07-13
3.6973931789398193,1993-07-14
3.742482900619507,1993-07-15
3.742482900619507,1993-07-16
3.6673316955566406,1993-07-19
3.6372721195220947,1993-07-20
3.532062292098999,1993-07-21
3.4418821334838867,1993-07-22
3.517030954360962,1993-07-23
3.607211112976074,1993-07-26
3.5921828746795654,1993-07-27
3.5921828746795654,1993-07-28
3.6673316955566406,1993-07-29
3.6372721195220947,1993-07-30
3.7575130462646484,1993-08-02
3.727451801300049,1993-08-03
3.77254319190979,1993-08-04
3.7875733375549316,1993-08-05
3.77254319190979,1993-08-06
3.6523020267486572,1993-08-09
3.562121868133545,1993-08-10
3.57715106010437,1993-08-11
3.5020008087158203,1993-08-12
3.5020008087158203,1993-08-13
3.5921828746795654,1993-08-16
3.6222429275512695,1993-08-17
3.5921828746795654,1993-08-18
3.532062292098999,1993-08-19
3.5020008087158203,1993-08-20
3.5020008087158203,1993-08-23
3.532062292098999,1993-08-24
3.532062292098999,1993-08-25
3.532062292098999,1993-08-26
3.562121868133545,1993-08-27
3.5412652492523193,1993-08-30
3.5714046955108643,1993-08-31
3.5563342571258545,1993-09-01
3.511126756668091,1993-09-02
3.5563342571258545,1993-09-03
3.4960594177246094,1993-09-07
3.4659204483032227,1993-09-08
3.4508514404296875,1993-09-09
3.526195526123047,1993-09-10
3.4508514404296875,1993-09-13
3.480989456176758,1993-09-14
3.4508514404296875,1993-09-15
3.4508514404296875,1993-09-16
3.4508514404296875,1993-09-17
3.345366954803467,1993-09-20
3.375504493713379,1993-09-21
3.405642032623291,1993-09-22
3.3001585006713867,1993-09-23
3.345366954803467,1993-09-24
3.405642032623291,1993-09-27
3.3905723094940186,1993-09-28
3.405642032623291,1993-09-29
3.3302993774414062,1993-09-30
3.345366954803467,1993-10-01
3.224813461303711,1993-10-04
3.2398834228515625,1993-10-05
3.2398834228515625,1993-10-06
3.2549514770507812,1993-10-07
3.270019292831421,1993-10-08
3.2549514770507812,1993-10-11
3.2549514770507812,1993-10-12
3.3302993774414062,1993-10-13
3.511126756668091,1993-10-14
3.5714046955108643,1993-10-15
3.601543426513672,1993-10-18
3.6316826343536377,1993-10-19
3.586472749710083,1993-10-20
3.5714046955108643,1993-10-21
3.4960594177246094,1993-10-22
3.405642032623291,1993-10-25
3.3302993774414062,1993-10-26
3.405642032623291,1993-10-27
3.3905723094940186,1993-10-28
3.3001585006713867,1993-10-29
3.2549514770507812,1993-11-01
3.3001585006713867,1993-11-02
3.270019292831421,1993-11-03
3.2549514770507812,1993-11-04
3.1645350456237793,1993-11-05
3.134399652481079,1993-11-08
3.134399652481079,1993-11-09
3.1193270683288574,1993-11-10
3.1193270683288574,1993-11-11
3.134399652481079,1993-11-12
3.1193270683288574,1993-11-15
3.134399652481079,1993-11-16
3.059051752090454,1993-11-17
3.0891878604888916,1993-11-18
3.043980836868286,1993-11-19
2.908358573913574,1993-11-22
2.9837048053741455,1993-11-23
2.9686360359191895,1993-11-24
2.9837048053741455,1993-11-26
2.993016242980957,1993-11-29
2.947667121887207,1993-11-30
2.932551383972168,1993-12-01
2.993016242980957,1993-12-02
3.0232489109039307,1993-12-03
3.0837135314941406,1993-12-06
3.098830461502075,1993-12-07
3.0837135314941406,1993-12-08
3.038365125656128,1993-12-09
3.0081331729888916,1993-12-10
2.993016242980957,1993-12-13
2.993016242980957,1993-12-14
2.932551383972168,1993-12-15
2.8872036933898926,1993-12-16
2.9174375534057617,1993-12-17
2.9627842903137207,1993-12-20
2.9627842903137207,1993-12-21
3.0232489109039307,1993-12-22
3.0534796714782715,1993-12-23
3.0534796714782715,1993-12-27
3.038365125656128,1993-12-28
3.0685977935791016,1993-12-29
3.0685977935791016,1993-12-30
3.113945722579956,1993-12-31
3.098830461502075,1994-01-03
3.098830461502075,1994-01-04
3.038365125656128,1994-01-05
3.038365125656128,1994-01-06
3.0837135314941406,1994-01-07
3.0837135314941406,1994-01-10
3.0837135314941406,1994-01-11
3.0837135314941406,1994-01-12
3.038365125656128,1994-01-13
3.0837135314941406,1994-01-14
3.2348763942718506,1994-01-17
3.1744110584259033,1994-01-18
3.129061460494995,1994-01-19
3.0232489109039307,1994-01-20
3.159294843673706,1994-01-21
3.113945722579956,1994-01-24
3.129061460494995,1994-01-25
3.2046408653259277,1994-01-26
3.355806589126587,1994-01-27
3.3709235191345215,1994-01-28
3.295342445373535,1994-01-31
3.280223846435547,1994-02-01
3.2046408653259277,1994-02-02
3.219759225845337,1994-02-03
3.2046408653259277,1994-02-04
3.2348763942718506,1994-02-07
3.249993085861206,1994-02-08
3.159294843673706,1994-02-09
3.1744110584259033,1994-02-10
3.1744110584259033,1994-02-11
3.219759225845337,1994-02-14
3.280223846435547,1994-02-15
3.1744110584259033,1994-02-16
3.144179105758667,1994-02-17
3.129061460494995,1994-02-18
3.144179105758667,1994-02-22
3.129061460494995,1994-02-23
3.098830461502075,1994-02-24
3.0685977935791016,1994-02-25
3.154123544692993,1994-02-28
3.154123544692993,1994-03-01
3.154123544692993,1994-03-02
3.123795747756958,1994-03-03
3.0783026218414307,1994-03-04
3.123795747756958,1994-03-07
3.047974109649658,1994-03-08
2.972153663635254,1994-03-09
2.896333932876587,1994-03-10
2.9873180389404297,1994-03-11
3.0328116416931152,1994-03-14
3.0176475048065186,1994-03-15
3.0328116416931152,1994-03-16
3.047974109649658,1994-03-17
3.0176475048065186,1994-03-18
2.9873180389404297,1994-03-21
2.9873180389404297,1994-03-22
2.972153663635254,1994-03-23
2.9418251514434814,1994-03-24
2.896333932876587,1994-03-25
2.866004705429077,1994-03-28
2.6992011070251465,1994-03-29
2.7598564624786377,1994-03-30
2.805349826812744,1994-03-31
2.820512533187866,1994-04-04
2.805349826812744,1994-04-05
2.775022506713867,1994-04-06
2.775022506713867,1994-04-07
2.805349826812744,1994-04-08
2.7901864051818848,1994-04-11
2.820512533187866,1994-04-12
2.8356778621673584,1994-04-13
2.850842237472534,1994-04-14
2.926661968231201,1994-04-15
2.926661968231201,1994-04-18
2.896333932876587,1994-04-19
2.926661968231201,1994-04-20
3.0024821758270264,1994-04-21
2.8811709880828857,1994-04-22
2.9873180389404297,1994-04-25
3.0328116416931152,1994-04-26
3.0024821758270264,1994-04-28
3.063138961791992,1994-04-29
3.063138961791992,1994-05-02
3.093465566635132,1994-05-03
3.063138961791992,1994-05-04
3.093465566635132,1994-05-05
3.1086318492889404,1994-05-06
3.154123544692993,1994-05-09
3.2147791385650635,1994-05-10
3.1692872047424316,1994-05-11
3.1389594078063965,1994-05-12
3.1692872047424316,1994-05-13
3.1844496726989746,1994-05-16
3.1996145248413086,1994-05-17
3.260270833969116,1994-05-18
3.260270833969116,1994-05-19
3.1996145248413086,1994-05-20
3.1844496726989746,1994-05-23
3.1844496726989746,1994-05-24
3.1692872047424316,1994-05-25
3.1844496726989746,1994-05-26
3.1637659072875977,1994-05-27
3.17897629737854,1994-05-31
3.17897629737854,1994-06-01
3.1941847801208496,1994-06-02
3.224607467651367,1994-06-03
3.2702369689941406,1994-06-06
3.2702369689941406,1994-06-07
3.2550268173217773,1994-06-08
3.2702369689941406,1994-06-09
3.2398180961608887,1994-06-10
3.2702369689941406,1994-06-13
3.2398180961608887,1994-06-14
3.209395408630371,1994-06-15
3.209395408630371,1994-06-16
3.1941847801208496,1994-06-17
3.1637659072875977,1994-06-20
3.148554801940918,1994-06-21
3.17897629737854,1994-06-22
3.1181328296661377,1994-06-23
3.0877130031585693,1994-06-24
3.0877130031585693,1994-06-27
3.026872158050537,1994-06-28
3.1181328296661377,1994-06-29
3.148554801940918,1994-06-30
3.1941847801208496,1994-07-01
3.209395408630371,1994-07-05
3.102922201156616,1994-07-06
3.0572924613952637,1994-07-07
3.0877130031585693,1994-07-08
3.0877130031585693,1994-07-11
3.0877130031585693,1994-07-12
3.0572924613952637,1994-07-13
3.148554801940918,1994-07-14
3.102922201156616,1994-07-15
3.148554801940918,1994-07-18
3.1637659072875977,1994-07-19
3.0572924613952637,1994-07-20
3.0725018978118896,1994-07-21
3.102922201156616,1994-07-22
3.148554801940918,1994-07-25
3.102922201156616,1994-07-26
3.102922201156616,1994-07-27
3.148554801940918,1994-07-28
3.1637659072875977,1994-07-29
3.2854480743408203,1994-08-01
3.437551975250244,1994-08-02
3.4223403930664062,1994-08-03
3.437551975250244,1994-08-04
3.437551975250244,1994-08-05
3.5288150310516357,1994-08-08
3.437551975250244,1994-08-09
3.513603687286377,1994-08-10
3.559234142303467,1994-08-11
3.5744457244873047,1994-08-12
3.604867696762085,1994-08-15
3.650498151779175,1994-08-16
3.6200783252716064,1994-08-17
3.5744457244873047,1994-08-18
3.559234142303467,1994-08-19
3.513603687286377,1994-08-22
3.604867696762085,1994-08-23
3.604867696762085,1994-08-24
3.58965802192688,1994-08-25
3.635286569595337,1994-08-26
3.66029953956604,1994-08-29
3.66029953956604,1994-08-30
3.6755518913269043,1994-08-31
3.66029953956604,1994-09-01
3.66029953956604,1994-09-02
3.66029953956604,1994-09-06
3.629798650741577,1994-09-07
3.6145458221435547,1994-09-08
3.5687899589538574,1994-09-09
3.5382909774780273,1994-09-12
3.523038625717163,1994-09-13
3.523038625717163,1994-09-14
3.6145458221435547,1994-09-15
3.5992953777313232,1994-09-16
3.5992953777313232,1994-09-19
3.5382909774780273,1994-09-20
3.523038625717163,1994-09-21
3.5382909774780273,1994-09-22
3.5687899589538574,1994-09-23
3.5687899589538574,1994-09-26
3.4772841930389404,1994-09-27
3.553541898727417,1994-09-28
3.553541898727417,1994-09-29
3.523038625717163,1994-09-30
3.492535352706909,1994-10-03
3.431530237197876,1994-10-04
3.4162797927856445,1994-10-05
3.4467813968658447,1994-10-06
3.46203351020813,1994-10-07
3.46203351020813,1994-10-10
3.5382909774780273,1994-10-11
3.507786989212036,1994-10-12
3.5382909774780273,1994-10-13
3.553541898727417,1994-10-14
3.4772841930389404,1994-10-17
3.492535352706909,1994-10-18
3.492535352706909,1994-10-19
3.4772841930389404,1994-10-20
3.492535352706909,1994-10-21
3.507786989212036,1994-10-24
3.5840439796447754,1994-10-25
3.5687899589538574,1994-10-26
3.5840439796447754,1994-10-27
3.6145458221435547,1994-10-28
3.66029953956604,1994-10-31
3.6755518913269043,1994-11-01
3.7823092937469482,1994-11-02
3.904320240020752,1994-11-03
3.858564853668213,1994-11-04
3.8433127403259277,1994-11-07
3.8433127403259277,1994-11-08
3.8433127403259277,1994-11-09
3.812811851501465,1994-11-10
3.7823092937469482,1994-11-11
3.828061819076538,1994-11-14
3.828061819076538,1994-11-15
3.8433127403259277,1994-11-16
3.858564853668213,1994-11-17
3.812811851501465,1994-11-18
3.828061819076538,1994-11-21
3.7213053703308105,1994-11-22
3.6755518913269043,1994-11-23
3.706054925918579,1994-11-25
3.731130599975586,1994-11-28
3.6699657440185547,1994-11-29
3.6393818855285645,1994-11-30
3.6088006496429443,1994-12-01
3.547633647918701,1994-12-02
3.5935094356536865,1994-12-05
3.562924861907959,1994-12-06
3.532341957092285,1994-12-07
3.455883502960205,1994-12-08
3.425300121307373,1994-12-09
3.517049789428711,1994-12-12
3.532341957092285,1994-12-13
3.6546735763549805,1994-12-14
3.6393818855285645,1994-12-15
3.6393818855285645,1994-12-16
3.6699657440185547,1994-12-19
3.6699657440185547,1994-12-20
3.6393818855285645,1994-12-21
3.578216075897217,1994-12-22
3.6699657440185547,1994-12-23
3.6393818855285645,1994-12-27
3.6546735763549805,1994-12-28
3.6546735763549805,1994-12-29
3.6088006496429443,1994-12-30
3.6393818855285645,1995-01-03
3.6088006496429443,1995-01-04
3.5935094356536865,1995-01-05
3.6240882873535156,1995-01-06
3.6088006496429443,1995-01-09
3.6546735763549805,1995-01-10
3.6699657440185547,1995-01-11
3.7158405780792236,1995-01-12
3.7464232444763184,1995-01-13
3.7464232444763184,1995-01-16
3.884046792984009,1995-01-17
3.9146311283111572,1995-01-18
3.929921865463257,1995-01-19
3.884046792984009,1995-01-20
3.8381714820861816,1995-01-23
3.9146311283111572,1995-01-24
3.9452133178710938,1995-01-25
3.960503101348877,1995-01-26
3.9146311283111572,1995-01-27
3.9146311283111572,1995-01-30
3.853461742401123,1995-01-31
3.9146311283111572,1995-02-01
3.9452133178710938,1995-02-02
3.960503101348877,1995-02-03
3.9757938385009766,1995-02-06
3.8993372917175293,1995-02-07
3.9452133178710938,1995-02-08
4.021669864654541,1995-02-09
4.006379127502441,1995-02-10
3.9452133178710938,1995-02-13
3.884046792984009,1995-02-14
3.807588815689087,1995-02-15
3.7808284759521484,1995-02-16
3.7770063877105713,1995-02-17
3.7922987937927246,1995-02-21
3.761713743209839,1995-02-22
3.7922987937927246,1995-02-23
3.761713743209839,1995-02-24
3.756439208984375,1995-02-27
3.8024380207061768,1995-02-28
3.8024380207061768,1995-03-01
3.8024380207061768,1995-03-02
3.817767381668091,1995-03-03
3.7717716693878174,1995-03-06
3.756439208984375,1995-03-07
3.7104413509368896,1995-03-08
3.679778575897217,1995-03-09
3.756439208984375,1995-03-10
3.8024380207061768,1995-03-13
3.8484339714050293,1995-03-14
3.8790972232818604,1995-03-15
3.8944334983825684,1995-03-16
3.8790972232818604,1995-03-17
3.8944334983825684,1995-03-20
3.925098419189453,1995-03-21
3.9097647666931152,1995-03-22
3.925098419189453,1995-03-23
3.9864251613616943,1995-03-24
3.9557600021362305,1995-03-27
3.8944334983825684,1995-03-28
3.8790972232818604,1995-03-29
3.817767381668091,1995-03-30
3.725775957107544,1995-03-31
3.7717716693878174,1995-04-03
3.695111036300659,1995-04-04
3.7871062755584717,1995-04-05
3.8790972232818604,1995-04-06
3.8484339714050293,1995-04-07
3.7717716693878174,1995-04-10
3.7717716693878174,1995-04-11
3.7104413509368896,1995-04-12
3.7717716693878174,1995-04-13
3.664445161819458,1995-04-17
3.5417861938476562,1995-04-18
3.526453971862793,1995-04-19
3.5417861938476562,1995-04-20
3.5111212730407715,1995-04-21
3.465123414993286,1995-04-24
3.5417861938476562,1995-04-25
3.495788097381592,1995-04-26
3.5111212730407715,1995-04-27
3.649113416671753,1995-04-28
3.7104413509368896,1995-05-01
3.649113416671753,1995-05-02
3.679778575897217,1995-05-03
3.725775957107544,1995-05-04
3.664445161819458,1995-05-05
3.679778575897217,1995-05-08
3.695111036300659,1995-05-09
3.7104413509368896,1995-05-10
3.725775957107544,1995-05-11
3.7411065101623535,1995-05-12
3.756439208984375,1995-05-15
3.7871062755584717,1995-05-16
3.725775957107544,1995-05-17
3.664445161819458,1995-05-18
3.664445161819458,1995-05-19
3.664445161819458,1995-05-22
3.6337788105010986,1995-05-23
3.5571181774139404,1995-05-24
3.572450876235962,1995-05-25
3.551785945892334,1995-05-26
3.551785945892334,1995-05-30
3.6132891178131104,1995-05-31
3.5364108085632324,1995-06-01
3.521033763885498,1995-06-02
3.521033763885498,1995-06-05
3.5056583881378174,1995-06-06
