RJF,Date
0.17250312864780426,1984-05-01
0.1782534271478653,1984-05-02
0.17250312864780426,1984-05-03
0.17250312864780426,1984-05-04
0.17250312864780426,1984-05-07
0.16675324738025665,1984-05-08
0.16100308299064636,1984-05-09
0.16100308299064636,1984-05-10
0.16100308299064636,1984-05-11
0.16100308299064636,1984-05-14
0.1552526205778122,1984-05-15
0.1552526205778122,1984-05-16
0.1552526205778122,1984-05-17
0.1552526205778122,1984-05-18
0.1638779491186142,1984-05-21
0.1638779491186142,1984-05-22
0.15812815725803375,1984-05-23
0.16100308299064636,1984-05-24
0.16100308299064636,1984-05-25
0.15812815725803375,1984-05-29
0.15812815725803375,1984-05-30
0.15812815725803375,1984-05-31
0.16100308299064636,1984-06-01
0.16100308299064636,1984-06-04
0.16100308299064636,1984-06-05
0.16100308299064636,1984-06-06
0.16100308299064636,1984-06-07
0.16100308299064636,1984-06-08
0.16100308299064636,1984-06-11
0.1552526205778122,1984-06-12
0.1552526205778122,1984-06-13
0.1552526205778122,1984-06-14
0.1552526205778122,1984-06-15
0.1552526205778122,1984-06-18
0.1552526205778122,1984-06-19
0.1552526205778122,1984-06-20
0.1552526205778122,1984-06-21
0.1552526205778122,1984-06-22
0.1552526205778122,1984-06-25
0.1552526205778122,1984-06-26
0.1552526205778122,1984-06-27
0.1552526205778122,1984-06-28
0.1552526205778122,1984-06-29
0.1552526205778122,1984-07-02
0.1552526205778122,1984-07-03
0.1552526205778122,1984-07-05
0.1552526205778122,1984-07-06
0.1552526205778122,1984-07-09
0.1552526205778122,1984-07-10
0.1552526205778122,1984-07-11
0.1552526205778122,1984-07-12
0.1552526205778122,1984-07-13
0.1552526205778122,1984-07-16
0.1552526205778122,1984-07-17
0.1552526205778122,1984-07-18
0.1552526205778122,1984-07-19
0.1552526205778122,1984-07-20
0.1552526205778122,1984-07-23
0.1552526205778122,1984-07-24
0.1552526205778122,1984-07-25
0.1552526205778122,1984-07-26
0.1552526205778122,1984-07-27
0.1552526205778122,1984-07-30
0.1552526205778122,1984-07-31
0.1552526205778122,1984-08-01
0.1552526205778122,1984-08-02
0.18975375592708588,1984-08-03
0.20125369727611542,1984-08-06
0.19550397992134094,1984-08-07
0.18975375592708588,1984-08-08
0.18975375592708588,1984-08-09
0.18975375592708588,1984-08-10
0.19550397992134094,1984-08-13
0.19550397992134094,1984-08-14
0.19550397992134094,1984-08-15
0.18975375592708588,1984-08-16
0.1840038299560547,1984-08-17
0.1840038299560547,1984-08-20
0.1840038299560547,1984-08-21
0.1840038299560547,1984-08-22
0.1840038299560547,1984-08-23
0.18975375592708588,1984-08-24
0.18975375592708588,1984-08-27
0.18975375592708588,1984-08-28
0.18975375592708588,1984-08-29
0.18975375592708588,1984-08-30
0.18975375592708588,1984-08-31
0.18975375592708588,1984-09-04
0.18975375592708588,1984-09-05
0.18975375592708588,1984-09-06
0.18975375592708588,1984-09-07
0.1840038299560547,1984-09-10
0.1840038299560547,1984-09-11
0.1840038299560547,1984-09-12
0.1840038299560547,1984-09-13
0.1840038299560547,1984-09-14
0.1840038299560547,1984-09-17
0.1840038299560547,1984-09-18
0.1840038299560547,1984-09-19
0.1840038299560547,1984-09-20
0.1840038299560547,1984-09-21
0.1840038299560547,1984-09-24
0.1840038299560547,1984-09-25
0.1840038299560547,1984-09-26
0.1840038299560547,1984-09-27
0.1840038299560547,1984-09-28
0.1840038299560547,1984-10-01
0.1840038299560547,1984-10-02
0.1840038299560547,1984-10-03
0.1840038299560547,1984-10-04
0.1840038299560547,1984-10-05
0.1840038299560547,1984-10-08
0.1840038299560547,1984-10-09
0.1840038299560547,1984-10-10
0.1840038299560547,1984-10-11
0.1840038299560547,1984-10-12
0.1840038299560547,1984-10-15
0.1840038299560547,1984-10-16
0.1840038299560547,1984-10-17
0.1840038299560547,1984-10-18
0.18687880039215088,1984-10-19
0.18975375592708588,1984-10-22
0.18975375592708588,1984-10-23
0.18975375592708588,1984-10-24
0.18975375592708588,1984-10-25
0.18975375592708588,1984-10-26
0.18687880039215088,1984-10-29
0.18687880039215088,1984-10-30
0.18687880039215088,1984-10-31
0.18687880039215088,1984-11-01
0.1840038299560547,1984-11-02
0.1840038299560547,1984-11-05
0.1840038299560547,1984-11-06
0.17250312864780426,1984-11-07
0.17250312864780426,1984-11-08
0.17250312864780426,1984-11-09
0.16675324738025665,1984-11-12
0.16675324738025665,1984-11-13
0.16100308299064636,1984-11-14
0.1552526205778122,1984-11-15
0.1552526205778122,1984-11-16
0.1552526205778122,1984-11-19
0.1552526205778122,1984-11-20
0.1552526205778122,1984-11-21
0.1552526205778122,1984-11-23
0.1552526205778122,1984-11-26
0.1552526205778122,1984-11-27
0.1552526205778122,1984-11-28
0.1552526205778122,1984-11-29
0.1552526205778122,1984-11-30
0.1552526205778122,1984-12-03
0.1552526205778122,1984-12-04
0.1552526205778122,1984-12-05
0.1552526205778122,1984-12-06
0.1552526205778122,1984-12-07
0.1552526205778122,1984-12-10
0.1552526205778122,1984-12-11
0.1552526205778122,1984-12-12
0.14950299263000488,1984-12-13
0.14950299263000488,1984-12-14
0.14375266432762146,1984-12-17
0.14375266432762146,1984-12-18
0.14375266432762146,1984-12-19
0.14375266432762146,1984-12-20
0.14375266432762146,1984-12-21
0.14375266432762146,1984-12-24
0.14375266432762146,1984-12-26
0.14375266432762146,1984-12-27
0.14375266432762146,1984-12-28
0.14375266432762146,1984-12-31
0.14375266432762146,1985-01-02
0.14375266432762146,1985-01-03
0.14375266432762146,1985-01-04
0.14375266432762146,1985-01-07
0.14375266432762146,1985-01-08
0.14375266432762146,1985-01-09
0.1552526205778122,1985-01-10
0.14950299263000488,1985-01-11
0.14950299263000488,1985-01-14
0.1552526205778122,1985-01-15
0.16100308299064636,1985-01-16
0.16100308299064636,1985-01-17
0.16100308299064636,1985-01-18
0.16100308299064636,1985-01-21
0.16675324738025665,1985-01-22
0.16675324738025665,1985-01-23
0.16675324738025665,1985-01-24
0.1840038299560547,1985-01-25
0.18975375592708588,1985-01-28
0.18975375592708588,1985-01-29
0.20700408518314362,1985-01-30
0.20700408518314362,1985-01-31
0.20125369727611542,1985-02-01
0.20125369727611542,1985-02-04
0.20125369727611542,1985-02-05
0.20700408518314362,1985-02-06
0.20125369727611542,1985-02-07
0.20125369727611542,1985-02-08
0.20700408518314362,1985-02-11
0.21275436878204346,1985-02-12
0.22425450384616852,1985-02-13
0.22425450384616852,1985-02-14
0.22425450384616852,1985-02-15
0.22425450384616852,1985-02-19
0.22425450384616852,1985-02-20
0.21850427985191345,1985-02-21
0.21850427985191345,1985-02-22
0.21275436878204346,1985-02-25
0.21562917530536652,1985-02-26
0.21562917530536652,1985-02-27
0.21562917530536652,1985-02-28
0.21562917530536652,1985-03-01
0.21562917530536652,1985-03-04
0.21850427985191345,1985-03-05
0.21850427985191345,1985-03-06
0.21850427985191345,1985-03-07
0.21850427985191345,1985-03-08
0.21850427985191345,1985-03-11
0.21850427985191345,1985-03-12
0.21850427985191345,1985-03-13
0.21850427985191345,1985-03-14
0.21850427985191345,1985-03-15
0.21850427985191345,1985-03-18
0.21850427985191345,1985-03-19
0.21850427985191345,1985-03-20
0.21850427985191345,1985-03-21
0.21850427985191345,1985-03-22
0.21850427985191345,1985-03-25
0.21850427985191345,1985-03-26
0.21850427985191345,1985-03-27
0.21850427985191345,1985-03-28
0.21850427985191345,1985-03-29
0.21850427985191345,1985-04-01
0.21850427985191345,1985-04-02
0.21850427985191345,1985-04-03
0.21275436878204346,1985-04-04
0.21275436878204346,1985-04-08
0.21275436878204346,1985-04-09
0.20700408518314362,1985-04-10
0.20700408518314362,1985-04-11
0.20700408518314362,1985-04-12
0.20700408518314362,1985-04-15
0.20700408518314362,1985-04-16
0.21275436878204346,1985-04-17
0.20700408518314362,1985-04-18
0.20700408518314362,1985-04-19
0.21275436878204346,1985-04-22
0.20700408518314362,1985-04-23
0.20700408518314362,1985-04-24
0.20700408518314362,1985-04-25
0.21850427985191345,1985-04-26
0.21562917530536652,1985-04-29
0.21562917530536652,1985-04-30
0.22137966752052307,1985-05-01
0.20700408518314362,1985-05-02
0.20700408518314362,1985-05-03
0.21275436878204346,1985-05-06
0.20987892150878906,1985-05-07
0.20987892150878906,1985-05-08
0.20700408518314362,1985-05-09
0.21562917530536652,1985-05-10
0.21562917530536652,1985-05-13
0.21275436878204346,1985-05-14
0.20987892150878906,1985-05-15
0.22137966752052307,1985-05-16
0.21850427985191345,1985-05-17
0.21275436878204346,1985-05-20
0.22425450384616852,1985-05-21
0.21850427985191345,1985-05-22
0.21850427985191345,1985-05-23
0.21562917530536652,1985-05-24
0.21850427985191345,1985-05-28
0.21562917530536652,1985-05-29
0.21562917530536652,1985-05-30
0.21850427985191345,1985-05-31
0.21562917530536652,1985-06-03
0.21562917530536652,1985-06-04
0.21850427985191345,1985-06-05
0.21850427985191345,1985-06-06
0.21275436878204346,1985-06-07
0.21850427985191345,1985-06-10
0.22425450384616852,1985-06-11
0.22137966752052307,1985-06-12
0.22137966752052307,1985-06-13
0.2300041913986206,1985-06-14
0.21850427985191345,1985-06-17
0.21850427985191345,1985-06-18
0.21275436878204346,1985-06-19
0.20700408518314362,1985-06-20
0.20125369727611542,1985-06-21
0.20125369727611542,1985-06-24
0.21850427985191345,1985-06-25
0.21850427985191345,1985-06-26
0.22712932527065277,1985-06-27
0.22712932527065277,1985-06-28
0.23575454950332642,1985-07-01
0.24150484800338745,1985-07-02
0.23575454950332642,1985-07-03
0.24150484800338745,1985-07-05
0.24150484800338745,1985-07-08
0.23575454950332642,1985-07-09
0.2300041913986206,1985-07-10
0.2300041913986206,1985-07-11
0.2386295050382614,1985-07-12
0.2328796535730362,1985-07-15
0.23575454950332642,1985-07-16
0.24437983334064484,1985-07-17
0.24150484800338745,1985-07-18
0.24150484800338745,1985-07-19
0.25013023614883423,1985-07-22
0.2616301476955414,1985-07-23
0.25300517678260803,1985-07-24
0.25300517678260803,1985-07-25
0.25013023614883423,1985-07-26
0.24437983334064484,1985-07-29
0.24150484800338745,1985-07-30
0.2300041913986206,1985-07-31
0.2300041913986206,1985-08-01
0.2472546249628067,1985-08-02
0.24150484800338745,1985-08-05
0.2300041913986206,1985-08-06
0.22712932527065277,1985-08-07
0.22712932527065277,1985-08-08
0.2300041913986206,1985-08-09
0.24150484800338745,1985-08-12
0.2300041913986206,1985-08-13
0.2300041913986206,1985-08-14
0.2328796535730362,1985-08-15
0.2300041913986206,1985-08-16
0.22425450384616852,1985-08-19
0.22425450384616852,1985-08-20
0.2300041913986206,1985-08-21
0.2300041913986206,1985-08-22
0.22425450384616852,1985-08-23
0.2328796535730362,1985-08-26
0.22425450384616852,1985-08-27
0.22425450384616852,1985-08-28
0.22425450384616852,1985-08-29
0.23575454950332642,1985-08-30
0.21850427985191345,1985-09-03
0.22425450384616852,1985-09-04
0.22425450384616852,1985-09-05
0.22712932527065277,1985-09-06
0.23575454950332642,1985-09-09
0.23575454950332642,1985-09-10
0.2300041913986206,1985-09-11
0.22425450384616852,1985-09-12
0.2300041913986206,1985-09-13
0.23575454950332642,1985-09-16
0.22425450384616852,1985-09-17
0.22425450384616852,1985-09-18
0.22425450384616852,1985-09-19
0.2300041913986206,1985-09-20
0.22425450384616852,1985-09-23
0.2300041913986206,1985-09-24
0.22425450384616852,1985-09-25
0.22425450384616852,1985-09-26
0.22425450384616852,1985-09-30
0.2328796535730362,1985-10-01
0.2300041913986206,1985-10-02
0.2472546249628067,1985-10-03
0.24150484800338745,1985-10-04
0.24150484800338745,1985-10-07
0.2472546249628067,1985-10-08
0.23575454950332642,1985-10-09
0.23575454950332642,1985-10-10
0.23575454950332642,1985-10-11
0.23575454950332642,1985-10-14
0.24150484800338745,1985-10-15
0.2300041913986206,1985-10-16
0.2300041913986206,1985-10-17
0.2300041913986206,1985-10-18
0.2300041913986206,1985-10-21
0.2300041913986206,1985-10-22
0.2300041913986206,1985-10-23
0.2300041913986206,1985-10-24
0.2300041913986206,1985-10-25
0.23575454950332642,1985-10-28
0.22425450384616852,1985-10-29
0.22425450384616852,1985-10-30
0.22425450384616852,1985-10-31
0.22425450384616852,1985-11-01
0.22425450384616852,1985-11-04
0.2300041913986206,1985-11-05
0.24150484800338745,1985-11-06
0.24437983334064484,1985-11-07
0.24150484800338745,1985-11-08
0.24150484800338745,1985-11-11
0.25300517678260803,1985-11-12
0.2587548792362213,1985-11-13
0.25300517678260803,1985-11-14
0.25587978959083557,1985-11-15
0.25587978959083557,1985-11-18
0.25587978959083557,1985-11-19
0.2587548792362213,1985-11-20
0.2702554166316986,1985-11-21
0.2702554166316986,1985-11-22
0.2760051488876343,1985-11-25
0.2817556858062744,1985-11-26
0.2702554166316986,1985-11-27
0.2817556858062744,1985-11-29
0.2702554166316986,1985-12-02
0.2702554166316986,1985-12-03
0.2702554166316986,1985-12-04
0.28750595450401306,1985-12-05
0.2760051488876343,1985-12-06
0.2760051488876343,1985-12-09
0.2760051488876343,1985-12-10
0.2817556858062744,1985-12-11
0.2817556858062744,1985-12-12
0.29325565695762634,1985-12-13
0.29325565695762634,1985-12-16
0.28750595450401306,1985-12-17
0.28750595450401306,1985-12-18
0.28750595450401306,1985-12-19
0.2961304485797882,1985-12-20
0.28750595450401306,1985-12-23
0.28750595450401306,1985-12-24
0.29325565695762634,1985-12-26
0.30475568771362305,1985-12-27
0.2760051488876343,1985-12-30
0.2587548792362213,1985-12-31
0.2760051488876343,1986-01-02
0.2817556858062744,1986-01-03
0.28750595450401306,1986-01-06
0.30475568771362305,1986-01-07
0.31050607562065125,1986-01-08
0.30475568771362305,1986-01-09
0.29325565695762634,1986-01-10
0.29325565695762634,1986-01-13
0.29900598526000977,1986-01-14
0.30475568771362305,1986-01-15
0.29900598526000977,1986-01-16
0.30475568771362305,1986-01-17
0.30475568771362305,1986-01-20
0.30475568771362305,1986-01-21
0.29325565695762634,1986-01-22
0.29325565695762634,1986-01-23
0.29325565695762634,1986-01-24
0.30475568771362305,1986-01-27
0.31050607562065125,1986-01-28
0.3220061659812927,1986-01-29
0.3220061659812927,1986-01-30
0.3335059881210327,1986-01-31
0.3565068542957306,1986-02-03
0.3565068542957306,1986-02-04
0.3565068542957306,1986-02-05
0.37950751185417175,1986-02-06
0.37950751185417175,1986-02-07
0.3680071234703064,1986-02-10
0.3680071234703064,1986-02-11
0.37375760078430176,1986-02-12
0.3680071234703064,1986-02-13
0.3680071234703064,1986-02-14
0.3622567355632782,1986-02-18
0.3622567355632782,1986-02-19
0.37375760078430176,1986-02-20
0.3680071234703064,1986-02-21
0.34500694274902344,1986-02-24
0.3622567355632782,1986-02-25
0.3507564961910248,1986-02-26
0.3622567355632782,1986-02-27
0.3680071234703064,1986-02-28
0.37663230299949646,1986-03-03
0.4025079011917114,1986-03-04
0.3852575719356537,1986-03-05
0.3852575719356537,1986-03-06
0.3910079598426819,1986-03-07
0.42263323068618774,1986-03-10
0.43125835061073303,1986-03-11
0.42550817131996155,1986-03-12
0.42550817131996155,1986-03-13
0.42550817131996155,1986-03-14
0.43125835061073303,1986-03-17
0.42550817131996155,1986-03-18
0.4370085597038269,1986-03-19
0.4370085597038269,1986-03-20
0.44850900769233704,1986-03-21
0.442758709192276,1986-03-24
0.43125835061073303,1986-03-25
0.42550817131996155,1986-03-26
0.43413349986076355,1986-03-27
0.43125835061073303,1986-03-31
0.4197583794593811,1986-04-01
0.4197583794593811,1986-04-02
0.41400817036628723,1986-04-03
0.41400817036628723,1986-04-04
0.40825769305229187,1986-04-07
0.41400817036628723,1986-04-08
0.42550817131996155,1986-04-09
0.42550817131996155,1986-04-10
0.42263323068618774,1986-04-11
0.42838311195373535,1986-04-14
0.4197583794593811,1986-04-15
0.42550817131996155,1986-04-16
0.42550817131996155,1986-04-17
0.42263323068618774,1986-04-18
0.43125835061073303,1986-04-21
0.42838311195373535,1986-04-22
0.42838311195373535,1986-04-23
0.42838311195373535,1986-04-24
0.42838311195373535,1986-04-25
0.42550817131996155,1986-04-28
0.40825769305229187,1986-04-29
0.3881323039531708,1986-04-30
0.37375760078430176,1986-05-01
0.3881323039531708,1986-05-02
0.3910079598426819,1986-05-05
0.3881323039531708,1986-05-06
0.3823827803134918,1986-05-07
0.36513209342956543,1986-05-08
0.35363203287124634,1986-05-09
0.3363817632198334,1986-05-12
0.32488110661506653,1986-05-13
0.33063146471977234,1986-05-14
0.3335059881210327,1986-05-15
0.3335059881210327,1986-05-16
0.33925655484199524,1986-05-19
0.33925655484199524,1986-05-20
0.33925655484199524,1986-05-21
0.34500694274902344,1986-05-22
0.3565068542957306,1986-05-23
0.36513209342956543,1986-05-27
0.3680071234703064,1986-05-28
0.37663230299949646,1986-05-29
0.3852575719356537,1986-05-30
0.37950751185417175,1986-06-02
0.37375760078430176,1986-06-03
0.35938194394111633,1986-06-04
0.3565068542957306,1986-06-05
0.3478817939758301,1986-06-06
0.33063146471977234,1986-06-09
0.3335059881210327,1986-06-10
0.33925655484199524,1986-06-11
0.33925655484199524,1986-06-12
0.33925655484199524,1986-06-13
0.3478817939758301,1986-06-16
0.35363203287124634,1986-06-17
0.3507564961910248,1986-06-18
0.3565068542957306,1986-06-19
0.3565068542957306,1986-06-20
0.3622567355632782,1986-06-23
0.36513209342956543,1986-06-24
0.36513209342956543,1986-06-25
0.3680071234703064,1986-06-26
0.3680071234703064,1986-06-27
0.3680071234703064,1986-06-30
0.3680071234703064,1986-07-01
0.3708820343017578,1986-07-02
0.3680071234703064,1986-07-03
0.3507564961910248,1986-07-07
0.33063146471977234,1986-07-08
0.33063146471977234,1986-07-09
0.3363817632198334,1986-07-10
0.34213170409202576,1986-07-11
0.32775652408599854,1986-07-14
0.3363817632198334,1986-07-15
0.3335059881210327,1986-07-16
0.3220061659812927,1986-07-17
0.3220061659812927,1986-07-18
0.3191312253475189,1986-07-21
0.3162563145160675,1986-07-22
0.3191312253475189,1986-07-23
0.30475568771362305,1986-07-24
0.31050607562065125,1986-07-25
0.3162563145160675,1986-07-28
0.31050607562065125,1986-07-29
0.30188092589378357,1986-07-30
0.29900598526000977,1986-07-31
0.2961304485797882,1986-08-01
0.29325565695762634,1986-08-04
0.29325565695762634,1986-08-05
0.28750595450401306,1986-08-06
0.2903808355331421,1986-08-07
0.2961304485797882,1986-08-08
0.30475568771362305,1986-08-11
0.31050607562065125,1986-08-12
0.3076312243938446,1986-08-13
0.31050607562065125,1986-08-14
0.3133808970451355,1986-08-15
0.3191312253475189,1986-08-18
0.3191312253475189,1986-08-19
0.3220061659812927,1986-08-20
0.3191312253475189,1986-08-21
0.3191312253475189,1986-08-22
0.3191312253475189,1986-08-25
0.3162563145160675,1986-08-26
0.3162563145160675,1986-08-27
0.31050607562065125,1986-08-28
0.31050607562065125,1986-08-29
0.31050607562065125,1986-09-02
0.31050607562065125,1986-09-03
0.3076312243938446,1986-09-04
0.31050607562065125,1986-09-05
0.31050607562065125,1986-09-08
0.31050607562065125,1986-09-09
0.31050607562065125,1986-09-10
0.30188092589378357,1986-09-11
0.28463050723075867,1986-09-12
0.28463050723075867,1986-09-15
0.28463050723075867,1986-09-16
0.2817556858062744,1986-09-17
0.2788808345794678,1986-09-18
0.2788808345794678,1986-09-19
0.2788808345794678,1986-09-22
0.2903808355331421,1986-09-23
0.28463050723075867,1986-09-24
0.28463050723075867,1986-09-25
0.2817556858062744,1986-09-26
0.2817556858062744,1986-09-29
0.2817556858062744,1986-09-30
0.2903808355331421,1986-10-01
0.28750595450401306,1986-10-02
0.28750595450401306,1986-10-03
0.28463050723075867,1986-10-06
0.29325565695762634,1986-10-07
0.2903808355331421,1986-10-08
0.28750595450401306,1986-10-09
0.28750595450401306,1986-10-10
0.28750595450401306,1986-10-13
0.29325565695762634,1986-10-14
0.28750595450401306,1986-10-15
0.28463050723075867,1986-10-16
0.28463050723075867,1986-10-17
0.2788808345794678,1986-10-20
0.2788808345794678,1986-10-21
0.28463050723075867,1986-10-22
0.28463050723075867,1986-10-23
0.28463050723075867,1986-10-24
0.2817556858062744,1986-10-27
0.28750595450401306,1986-10-28
0.3076312243938446,1986-10-29
0.30475568771362305,1986-10-30
0.30475568771362305,1986-10-31
0.30188092589378357,1986-11-03
0.29900598526000977,1986-11-04
0.3133808970451355,1986-11-05
0.3133808970451355,1986-11-06
0.3133808970451355,1986-11-07
0.31050607562065125,1986-11-10
0.29900598526000977,1986-11-11
0.2961304485797882,1986-11-12
0.28750595450401306,1986-11-13
0.29325565695762634,1986-11-14
0.28750595450401306,1986-11-17
0.2760051488876343,1986-11-18
0.2702554166316986,1986-11-19
0.2760051488876343,1986-11-20
0.2760051488876343,1986-11-21
0.2788808345794678,1986-11-24
0.28750595450401306,1986-11-25
0.28750595450401306,1986-11-26
0.28750595450401306,1986-11-28
0.28750595450401306,1986-12-01
0.2903808355331421,1986-12-02
0.29325565695762634,1986-12-03
0.2961304485797882,1986-12-04
0.2961304485797882,1986-12-05
0.29325565695762634,1986-12-08
0.2903808355331421,1986-12-09
0.28750595450401306,1986-12-10
0.28463050723075867,1986-12-11
0.28463050723075867,1986-12-12
0.28463050723075867,1986-12-15
