HSY,Date
0.3957315981388092,1980-12-09
0.38917276263237,1980-12-10
0.3913595676422119,1980-12-11
0.3913595676422119,1980-12-12
0.3935457766056061,1980-12-15
0.38917276263237,1980-12-16
0.3913595676422119,1980-12-17
0.38917276263237,1980-12-18
0.38698649406433105,1980-12-19
0.38917276263237,1980-12-22
0.3848003149032593,1980-12-23
0.3913595676422119,1980-12-24
0.3913595676422119,1980-12-26
0.3848003149032593,1980-12-29
0.38917276263237,1980-12-30
0.4110366702079773,1980-12-31
0.4329001307487488,1981-01-02
0.4285273253917694,1981-01-05
0.41759559512138367,1981-01-06
0.4110366702079773,1981-01-07
0.4110366702079773,1981-01-08
0.4132230281829834,1981-01-09
0.4285273253917694,1981-01-12
0.4285273253917694,1981-01-13
0.4285273253917694,1981-01-14
0.43071413040161133,1981-01-15
0.424154669046402,1981-01-16
0.42634105682373047,1981-01-19
0.41540905833244324,1981-01-20
0.40666383504867554,1981-01-21
0.40666383504867554,1981-01-22
0.4110366702079773,1981-01-23
0.41540905833244324,1981-01-26
0.41978198289871216,1981-01-27
0.4132230281829834,1981-01-28
0.41540905833244324,1981-01-29
0.41540905833244324,1981-01-30
0.4132230281829834,1981-02-02
0.4132230281829834,1981-02-03
0.41759559512138367,1981-02-04
0.41759559512138367,1981-02-05
0.4132230281829834,1981-02-06
0.4110366702079773,1981-02-09
0.4110366702079773,1981-02-10
0.4132230281829834,1981-02-11
0.4132230281829834,1981-02-12
0.4132230281829834,1981-02-13
0.424154669046402,1981-02-17
0.43071413040161133,1981-02-18
0.4285273253917694,1981-02-19
0.43071413040161133,1981-02-20
0.4350864589214325,1981-02-23
0.4460184574127197,1981-02-24
0.4503912329673767,1981-02-25
0.4875592589378357,1981-02-26
0.5006772875785828,1981-02-27
0.483186811208725,1981-03-02
0.49193209409713745,1981-03-03
0.49193209409713745,1981-03-04
0.505050539970398,1981-03-05
0.5094232559204102,1981-03-06
0.531286358833313,1981-03-09
0.531286358833313,1981-03-10
0.526914119720459,1981-03-11
0.542218804359436,1981-03-12
0.5553367137908936,1981-03-13
0.5575231313705444,1981-03-16
0.5684548616409302,1981-03-17
0.5728273391723633,1981-03-18
0.5793863534927368,1981-03-19
0.5793863534927368,1981-03-20
0.5728273391723633,1981-03-23
0.5662683248519897,1981-03-24
0.5662683248519897,1981-03-25
0.5597089529037476,1981-03-26
0.5662683248519897,1981-03-27
0.5750141143798828,1981-03-30
0.5662683248519897,1981-03-31
0.5750141143798828,1981-04-01
0.6012502908706665,1981-04-02
0.6078095436096191,1981-04-03
0.6078095436096191,1981-04-06
0.5859456062316895,1981-04-07
0.5837594270706177,1981-04-08
0.5684548616409302,1981-04-09
0.5903184413909912,1981-04-10
0.5925049185752869,1981-04-13
0.6099956631660461,1981-04-14
0.6209278702735901,1981-04-15
0.6274869441986084,1981-04-16
0.6165549159049988,1981-04-20
0.6099956631660461,1981-04-21
0.6034369468688965,1981-04-22
0.5946913361549377,1981-04-23
0.6078095436096191,1981-04-24
0.6274869441986084,1981-04-27
0.6209278702735901,1981-04-28
0.6121818423271179,1981-04-29
0.623113751411438,1981-04-30
0.6209278702735901,1981-05-01
0.6056228280067444,1981-05-04
0.6012502908706665,1981-05-05
0.5968775153160095,1981-05-06
0.6034369468688965,1981-05-07
0.5859456062316895,1981-05-08
0.5837594270706177,1981-05-11
0.5946913361549377,1981-05-12
0.5990634560585022,1981-05-13
0.6056228280067444,1981-05-14
0.6252999901771545,1981-05-15
0.6296730637550354,1981-05-18
0.6296730637550354,1981-05-19
0.6340463757514954,1981-05-20
0.6274869441986084,1981-05-21
0.6340463757514954,1981-05-22
0.6449774503707886,1981-05-26
0.6384187340736389,1981-05-27
0.6537231206893921,1981-05-28
0.664654552936554,1981-05-29
0.6734007596969604,1981-06-01
0.6734007596969604,1981-06-02
0.6821461319923401,1981-06-03
0.6821461319923401,1981-06-04
0.7040092945098877,1981-06-05
0.7040092945098877,1981-06-08
0.7127553224563599,1981-06-09
0.6952643990516663,1981-06-10
0.6908915042877197,1981-06-11
0.6821461319923401,1981-06-12
0.6777725219726562,1981-06-15
0.6865188479423523,1981-06-16
0.6668417453765869,1981-06-17
0.6449774503707886,1981-06-18
0.6493501663208008,1981-06-19
0.6449774503707886,1981-06-22
0.6580960750579834,1981-06-23
0.662468671798706,1981-06-24
0.6602823138237,1981-06-25
0.6712136268615723,1981-06-26
0.6668417453765869,1981-06-29
0.6580960750579834,1981-06-30
0.6384187340736389,1981-07-01
0.6296730637550354,1981-07-02
0.6252999901771545,1981-07-06
0.6165549159049988,1981-07-07
0.6034369468688965,1981-07-08
0.6012502908706665,1981-07-09
0.6099956631660461,1981-07-10
0.6143685579299927,1981-07-13
0.6034369468688965,1981-07-14
0.6056228280067444,1981-07-15
0.6099956631660461,1981-07-16
0.6121818423271179,1981-07-17
0.6034369468688965,1981-07-20
0.5925049185752869,1981-07-21
0.5903184413909912,1981-07-22
0.5684548616409302,1981-07-23
0.5640824437141418,1981-07-24
0.5684548616409302,1981-07-27
0.5684548616409302,1981-07-28
0.5684548616409302,1981-07-29
0.5815732479095459,1981-07-30
0.5859456062316895,1981-07-31
0.5772003531455994,1981-08-03
0.5881321430206299,1981-08-04
0.5903184413909912,1981-08-05
0.5793863534927368,1981-08-06
0.6078095436096191,1981-08-07
0.6209278702735901,1981-08-10
0.6406049132347107,1981-08-11
0.6515366435050964,1981-08-12
0.6537231206893921,1981-08-13
0.6515366435050964,1981-08-14
0.6493501663208008,1981-08-17
0.6252999901771545,1981-08-18
0.6209278702735901,1981-08-19
0.6384187340736389,1981-08-20
0.6427915096282959,1981-08-21
0.6340463757514954,1981-08-24
0.6274869441986084,1981-08-25
0.623113751411438,1981-08-26
0.6121818423271179,1981-08-27
0.6209278702735901,1981-08-28
0.6187410354614258,1981-08-31
0.6121818423271179,1981-09-01
0.6143685579299927,1981-09-02
0.6034369468688965,1981-09-03
0.6056228280067444,1981-09-04
0.5946913361549377,1981-09-08
0.5881321430206299,1981-09-09
0.5859456062316895,1981-09-10
0.5881321430206299,1981-09-11
0.5881321430206299,1981-09-14
0.6034369468688965,1981-09-15
0.5990634560585022,1981-09-16
0.5903184413909912,1981-09-17
0.5946913361549377,1981-09-18
0.5925049185752869,1981-09-21
0.5925049185752869,1981-09-22
0.5903184413909912,1981-09-23
0.5859456062316895,1981-09-24
0.5684548616409302,1981-09-25
0.5859456062316895,1981-09-28
0.5990634560585022,1981-09-29
0.6034369468688965,1981-09-30
0.5990634560585022,1981-10-01
0.6034369468688965,1981-10-02
0.6034369468688965,1981-10-05
0.6121818423271179,1981-10-06
0.6296730637550354,1981-10-07
0.6449774503707886,1981-10-08
0.6493501663208008,1981-10-09
0.6384187340736389,1981-10-12
0.6296730637550354,1981-10-13
0.6340463757514954,1981-10-14
0.6296730637550354,1981-10-15
0.631859302520752,1981-10-16
0.6252999901771545,1981-10-19
0.6340463757514954,1981-10-20
0.6427915096282959,1981-10-21
0.6471639275550842,1981-10-22
0.6449774503707886,1981-10-23
0.6471639275550842,1981-10-26
0.6493501663208008,1981-10-27
0.6471639275550842,1981-10-28
0.6471639275550842,1981-10-29
0.6515366435050964,1981-10-30
0.6602823138237,1981-11-02
0.662468671798706,1981-11-03
0.6734007596969604,1981-11-04
0.6755865812301636,1981-11-05
0.664654552936554,1981-11-06
0.6580960750579834,1981-11-09
0.6559094190597534,1981-11-10
0.6602823138237,1981-11-11
0.6602823138237,1981-11-12
0.664654552936554,1981-11-13
0.6559094190597534,1981-11-16
0.6559094190597534,1981-11-17
0.6471639275550842,1981-11-18
0.6384187340736389,1981-11-19
0.6384187340736389,1981-11-20
0.6384187340736389,1981-11-23
0.6384187340736389,1981-11-24
0.6384187340736389,1981-11-25
0.6384187340736389,1981-11-27
0.631859302520752,1981-11-30
0.6274869441986084,1981-12-01
0.6252999901771545,1981-12-02
0.623113751411438,1981-12-03
0.6209278702735901,1981-12-04
0.6143685579299927,1981-12-07
0.6078095436096191,1981-12-08
0.6078095436096191,1981-12-09
0.5990634560585022,1981-12-10
0.6012502908706665,1981-12-11
0.5990634560585022,1981-12-14
0.6034369468688965,1981-12-15
0.6034369468688965,1981-12-16
0.6056228280067444,1981-12-17
0.6078095436096191,1981-12-18
0.5990634560585022,1981-12-21
0.6143685579299927,1981-12-22
0.623113751411438,1981-12-23
0.6296730637550354,1981-12-24
0.6340463757514954,1981-12-28
0.6296730637550354,1981-12-29
0.6274869441986084,1981-12-30
0.6296730637550354,1981-12-31
0.623113751411438,1982-01-04
0.623113751411438,1982-01-05
0.6252999901771545,1982-01-06
0.6252999901771545,1982-01-07
0.6252999901771545,1982-01-08
0.6165549159049988,1982-01-11
0.5903184413909912,1982-01-12
0.5815732479095459,1982-01-13
0.5728273391723633,1982-01-14
0.5859456062316895,1982-01-15
0.5946913361549377,1982-01-18
0.6034369468688965,1982-01-19
0.6056228280067444,1982-01-20
0.6056228280067444,1982-01-21
0.5946913361549377,1982-01-22
0.5903184413909912,1982-01-25
0.5946913361549377,1982-01-26
0.5946913361549377,1982-01-27
0.6209278702735901,1982-01-28
0.6471639275550842,1982-01-29
0.6406049132347107,1982-02-01
0.6449774503707886,1982-02-02
0.6406049132347107,1982-02-03
0.6427915096282959,1982-02-04
0.6406049132347107,1982-02-05
0.6449774503707886,1982-02-08
0.6362319588661194,1982-02-09
0.631859302520752,1982-02-10
0.6252999901771545,1982-02-11
0.6252999901771545,1982-02-12
0.6340463757514954,1982-02-16
0.6296730637550354,1982-02-17
0.6296730637550354,1982-02-18
0.6121818423271179,1982-02-19
0.6056228280067444,1982-02-22
0.6056228280067444,1982-02-23
0.6165549159049988,1982-02-24
0.6187410354614258,1982-02-25
0.6078095436096191,1982-02-26
0.6034369468688965,1982-03-01
0.5946913361549377,1982-03-02
0.5925049185752869,1982-03-03
0.5968775153160095,1982-03-04
0.6034369468688965,1982-03-05
0.6034369468688965,1982-03-08
0.5946913361549377,1982-03-09
0.6078095436096191,1982-03-10
0.6143685579299927,1982-03-11
0.6056228280067444,1982-03-12
0.6056228280067444,1982-03-15
0.6099956631660461,1982-03-16
0.6034369468688965,1982-03-17
0.6209278702735901,1982-03-18
0.6384187340736389,1982-03-19
0.662468671798706,1982-03-22
0.6602823138237,1982-03-23
0.6602823138237,1982-03-24
0.6580960750579834,1982-03-25
0.662468671798706,1982-03-26
0.664654552936554,1982-03-29
0.66902756690979,1982-03-30
0.6602823138237,1982-03-31
0.6668417453765869,1982-04-01
0.6777725219726562,1982-04-02
0.6843320727348328,1982-04-05
0.6865188479423523,1982-04-06
0.6908915042877197,1982-04-07
0.6996364593505859,1982-04-08
0.6865188479423523,1982-04-12
0.6843320727348328,1982-04-13
0.6843320727348328,1982-04-14
0.6930781006813049,1982-04-15
0.6996364593505859,1982-04-16
0.6996364593505859,1982-04-19
0.7061962485313416,1982-04-20
0.7061962485313416,1982-04-21
0.7215006351470947,1982-04-22
0.7171272039413452,1982-04-23
0.7171272039413452,1982-04-26
0.7040092945098877,1982-04-27
0.7040092945098877,1982-04-28
0.7018229365348816,1982-04-29
0.7018229365348816,1982-04-30
0.7040092945098877,1982-05-03
0.7105686068534851,1982-05-04
0.7083821892738342,1982-05-05
0.7302455306053162,1982-05-06
0.7389914989471436,1982-05-07
0.7499229907989502,1982-05-10
0.7477367520332336,1982-05-11
0.7455507516860962,1982-05-12
0.7433639764785767,1982-05-13
0.7433639764785767,1982-05-14
0.7455507516860962,1982-05-17
0.7477367520332336,1982-05-18
0.7324323058128357,1982-05-19
0.7346182465553284,1982-05-20
0.7324323058128357,1982-05-21
0.7302455306053162,1982-05-24
0.7368047833442688,1982-05-25
0.719314455986023,1982-05-26
0.7083821892738342,1982-05-27
0.7083821892738342,1982-05-28
0.7061962485313416,1982-06-01
0.7171272039413452,1982-06-02
0.7171272039413452,1982-06-03
0.7127553224563599,1982-06-04
0.7258735299110413,1982-06-07
0.7215006351470947,1982-06-08
0.719314455986023,1982-06-09
0.719314455986023,1982-06-10
0.7280595302581787,1982-06-11
0.7215006351470947,1982-06-14
0.7346182465553284,1982-06-15
0.7215006351470947,1982-06-16
0.7171272039413452,1982-06-17
0.7061962485313416,1982-06-18
0.7061962485313416,1982-06-21
0.7083821892738342,1982-06-22
0.7105686068534851,1982-06-23
0.7149412035942078,1982-06-24
0.7127553224563599,1982-06-25
0.7171272039413452,1982-06-28
0.7280595302581787,1982-06-29
0.7258735299110413,1982-06-30
0.7215006351470947,1982-07-01
0.7280595302581787,1982-07-02
0.7215006351470947,1982-07-06
0.7171272039413452,1982-07-07
0.7018229365348816,1982-07-08
0.7083821892738342,1982-07-09
0.6974502205848694,1982-07-12
0.6974502205848694,1982-07-13
0.7127553224563599,1982-07-14
0.7215006351470947,1982-07-15
0.741177499294281,1982-07-16
0.7564821243286133,1982-07-19
0.7739729881286621,1982-07-20
0.7958363890647888,1982-07-21
0.7870915532112122,1982-07-22
0.7302455306053162,1982-07-23
0.7477367520332336,1982-07-26
0.7455507516860962,1982-07-27
0.7346182465553284,1982-07-28
0.7433639764785767,1982-07-29
0.7389914989471436,1982-07-30
0.7389914989471436,1982-08-02
0.7389914989471436,1982-08-03
0.7324323058128357,1982-08-04
0.7280595302581787,1982-08-05
0.7346182465553284,1982-08-06
0.7302455306053162,1982-08-09
0.7215006351470947,1982-08-10
0.7236864566802979,1982-08-11
0.719314455986023,1982-08-12
0.7258735299110413,1982-08-13
0.741177499294281,1982-08-16
0.758668839931488,1982-08-17
0.7608547806739807,1982-08-18
0.758668839931488,1982-08-19
0.758668839931488,1982-08-20
0.7783458828926086,1982-08-23
0.7783458828926086,1982-08-24
0.7717869877815247,1982-08-25
0.7717869877815247,1982-08-26
0.7674137949943542,1982-08-27
0.7630414962768555,1982-08-30
0.7630414962768555,1982-08-31
0.7696000337600708,1982-09-01
0.7652281522750854,1982-09-02
0.7783458828926086,1982-09-03
0.7739729881286621,1982-09-07
0.784905195236206,1982-09-08
0.7936506867408752,1982-09-09
0.8045822381973267,1982-09-10
0.8220731019973755,1982-09-13
0.8198869824409485,1982-09-14
0.8395639657974243,1982-09-15
0.8439367413520813,1982-09-16
0.8439367413520813,1982-09-17
0.8395639657974243,1982-09-20
0.846123218536377,1982-09-21
0.846123218536377,1982-09-22
0.8264460563659668,1982-09-23
0.8439367413520813,1982-09-24
0.8351908326148987,1982-09-27
0.8330047130584717,1982-09-28
0.8308185935020447,1982-09-29
0.8373778462409973,1982-09-30
0.8439367413520813,1982-10-01
0.8351908326148987,1982-10-04
0.8395639657974243,1982-10-05
0.8351908326148987,1982-10-06
0.841749906539917,1982-10-07
0.8614276647567749,1982-10-08
0.8701733350753784,1982-10-11
0.8526821136474609,1982-10-12
0.8614276647567749,1982-10-13
0.8570549488067627,1982-10-14
0.8526821136474609,1982-10-15
0.8570549488067627,1982-10-18
0.8483092188835144,1982-10-19
0.8526821136474609,1982-10-20
0.8548688292503357,1982-10-21
0.8483092188835144,1982-10-22
0.8351908326148987,1982-10-25
0.8351908326148987,1982-10-26
0.8395639657974243,1982-10-27
0.8570549488067627,1982-10-28
0.8526821136474609,1982-10-29
0.8658002614974976,1982-11-01
0.8570549488067627,1982-11-02
0.8679862022399902,1982-11-03
0.8592414855957031,1982-11-04
0.8592414855957031,1982-11-05
0.8526821136474609,1982-11-08
0.8658002614974976,1982-11-09
0.8570549488067627,1982-11-10
0.8570549488067627,1982-11-11
0.8592414855957031,1982-11-12
0.8570549488067627,1982-11-15
0.8658002614974976,1982-11-16
0.8614276647567749,1982-11-17
0.8548688292503357,1982-11-18
0.8679862022399902,1982-11-19
0.8767326474189758,1982-11-22
0.8767326474189758,1982-11-23
0.8898507356643677,1982-11-24
0.8942229747772217,1982-11-26
0.9139006733894348,1982-11-29
0.9401365518569946,1982-11-30
0.953254759311676,1982-12-01
0.9620001316070557,1982-12-02
0.9620001316070557,1982-12-03
0.9838641881942749,1982-12-06
1.0275920629501343,1982-12-07
1.031964659690857,1982-12-08
1.0122859477996826,1982-12-09
0.9882376194000244,1982-12-10
0.9926097393035889,1982-12-13
0.9969825744628906,1982-12-14
0.9969825744628906,1982-12-15
0.9969825744628906,1982-12-16
1.0013549327850342,1982-12-17
1.0079141855239868,1982-12-20
1.0079141855239868,1982-12-21
1.0144736766815186,1982-12-22
1.0144736766815186,1982-12-23
1.010101079940796,1982-12-27
0.9926097393035889,1982-12-28
0.9882376194000244,1982-12-29
0.9816776514053345,1982-12-30
0.9860506057739258,1982-12-31
0.9576278924942017,1983-01-03
0.9685598015785217,1983-01-04
0.9554417133331299,1983-01-05
0.9510688781738281,1983-01-06
0.9466956853866577,1983-01-07
0.9204592108726501,1983-01-10
0.8920369148254395,1983-01-11
0.8920369148254395,1983-01-12
0.8985961675643921,1983-01-13
0.9182727932929993,1983-01-14
0.9270188212394714,1983-01-17
0.9160872101783752,1983-01-18
0.9182727932929993,1983-01-19
0.9313920736312866,1983-01-20
0.9335785508155823,1983-01-21
0.9226459264755249,1983-01-24
0.9248324036598206,1983-01-25
0.9292054772377014,1983-01-26
0.953254759311676,1983-01-27
0.9663733839988708,1983-01-28
0.953254759311676,1983-01-31
0.9466956853866577,1983-02-01
0.9488824009895325,1983-02-02
0.9445091485977173,1983-02-03
0.9379507303237915,1983-02-04
0.9445091485977173,1983-02-07
0.9270188212394714,1983-02-08
0.9270188212394714,1983-02-09
0.9445091485977173,1983-02-10
0.9445091485977173,1983-02-11
0.9663733839988708,1983-02-14
0.9488824009895325,1983-02-15
0.9182727932929993,1983-02-16
0.8832916617393494,1983-02-17
0.8876645565032959,1983-02-18
0.8789186477661133,1983-02-22
0.8811048865318298,1983-02-23
0.8920369148254395,1983-02-24
0.8679862022399902,1983-02-25
0.8570549488067627,1983-02-28
0.8614276647567749,1983-03-01
0.8614276647567749,1983-03-02
0.863614022731781,1983-03-03
0.874545693397522,1983-03-04
0.8964097499847412,1983-03-07
0.8854777812957764,1983-03-08
0.9270188212394714,1983-03-09
0.9445091485977173,1983-03-10
0.953254759311676,1983-03-11
0.953254759311676,1983-03-14
0.9838641881942749,1983-03-15
1.0144736766815186,1983-03-16
1.010101079940796,1983-03-17
1.0013549327850342,1983-03-18
1.0035412311553955,1983-03-21
1.005727767944336,1983-03-22
0.9991683959960938,1983-03-23
0.9969825744628906,1983-03-24
0.9882376194000244,1983-03-25
0.97511887550354,1983-03-28
0.97511887550354,1983-03-29
0.97511887550354,1983-03-30
0.9816776514053345,1983-03-31
0.9838641881942749,1983-04-04
0.9838641881942749,1983-04-05
0.9816776514053345,1983-04-06
0.9816776514053345,1983-04-07
0.9860506057739258,1983-04-08
0.9838641881942749,1983-04-11
0.9882376194000244,1983-04-12
0.9860506057739258,1983-04-13
1.018845796585083,1983-04-14
1.0582002401351929,1983-04-15
1.049454927444458,1983-04-18
1.031964659690857,1983-04-19
1.045082449913025,1983-04-20
1.03633713722229,1983-04-21
1.0275920629501343,1983-04-22
0.9707461595535278,1983-04-25
0.9576278924942017,1983-04-26
0.9445091485977173,1983-04-27
0.9510688781738281,1983-04-28
0.9598142504692078,1983-04-29
0.942323625087738,1983-05-02
0.9466956853866577,1983-05-03
0.9226459264755249,1983-05-04
0.9335785508155823,1983-05-05
0.97511887550354,1983-05-06
0.9685598015785217,1983-05-09
0.9598142504692078,1983-05-10
0.9445091485977173,1983-05-11
0.9445091485977173,1983-05-12
0.9620001316070557,1983-05-13
0.9598142504692078,1983-05-16
0.97511887550354,1983-05-17
0.9685598015785217,1983-05-18
0.953254759311676,1983-05-19
0.9445091485977173,1983-05-20
0.9379507303237915,1983-05-23
0.942323625087738,1983-05-24
0.9445091485977173,1983-05-25
0.9335785508155823,1983-05-26
0.9335785508155823,1983-05-27
0.9313920736312866,1983-05-31
0.9445091485977173,1983-06-01
0.9620001316070557,1983-06-02
0.9707461595535278,1983-06-03
0.9729322195053101,1983-06-06
0.9707461595535278,1983-06-07
0.9445091485977173,1983-06-08
0.9313920736312866,1983-06-09
0.953254759311676,1983-06-10
0.9488824009895325,1983-06-13
0.9707461595535278,1983-06-14
0.9969825744628906,1983-06-15
0.9947963356971741,1983-06-16
0.9882376194000244,1983-06-17
0.9729322195053101,1983-06-20
0.9620001316070557,1983-06-21
0.9598142504692078,1983-06-22
0.9379507303237915,1983-06-23
0.9226459264755249,1983-06-24
0.9117145538330078,1983-06-27
0.9051549434661865,1983-06-28
0.9139006733894348,1983-06-29
0.9401365518569946,1983-06-30
0.953254759311676,1983-07-01
0.9488824009895325,1983-07-05
0.9401365518569946,1983-07-06
0.9270188212394714,1983-07-07
0.9226459264755249,1983-07-08
0.9182727932929993,1983-07-11
0.9182727932929993,1983-07-12
0.9204592108726501,1983-07-13
0.9292054772377014,1983-07-14
0.9292054772377014,1983-07-15
0.9313920736312866,1983-07-18
0.9313920736312866,1983-07-19
0.953254759311676,1983-07-20
0.9554417133331299,1983-07-21
0.9510688781738281,1983-07-22
0.9488824009895325,1983-07-25
0.9401365518569946,1983-07-26
0.9357648491859436,1983-07-27
0.9335785508155823,1983-07-28
0.9335785508155823,1983-07-29
0.9204592108726501,1983-08-01
0.9401365518569946,1983-08-02
0.9773054122924805,1983-08-03
0.9641867876052856,1983-08-04
0.9707461595535278,1983-08-05
0.9773054122924805,1983-08-08
0.9620001316070557,1983-08-09
0.9663733839988708,1983-08-10
0.9445091485977173,1983-08-11
0.9401365518569946,1983-08-12
0.9598142504692078,1983-08-15
0.9445091485977173,1983-08-16
0.9554417133331299,1983-08-17
0.9445091485977173,1983-08-18
0.953254759311676,1983-08-19
0.9707461595535278,1983-08-22
0.9685598015785217,1983-08-23
0.953254759311676,1983-08-24
0.9576278924942017,1983-08-25
0.9488824009895325,1983-08-26
0.953254759311676,1983-08-29
0.9663733839988708,1983-08-30
0.953254759311676,1983-08-31
0.9554417133331299,1983-09-01
0.9488824009895325,1983-09-02
0.9685598015785217,1983-09-06
0.9816776514053345,1983-09-07
