LW,Date
42.169471740722656,2017-08-23
41.623741149902344,2017-08-24
41.6607551574707,2017-08-25
41.51274871826172,2017-08-28
41.68849563598633,2017-08-29
41.7809944152832,2017-08-30
42.06772994995117,2017-08-31
42.53947830200195,2017-09-01
42.3082275390625,2017-09-05
41.919734954833984,2017-09-06
41.88272476196289,2017-09-07
42.03073501586914,2017-09-08
42.20648956298828,2017-09-11
42.5487174987793,2017-09-12
43.05744552612305,2017-09-13
42.613460540771484,2017-09-14
42.90945816040039,2017-09-15
42.807701110839844,2017-09-18
42.90945816040039,2017-09-19
43.14995193481445,2017-09-20
42.41922378540039,2017-09-21
41.9752311706543,2017-09-22
41.7809944152832,2017-09-25
42.11398696899414,2017-09-26
42.585716247558594,2017-09-27
43.085205078125,2017-09-28
43.3719367980957,2017-09-29
43.97317123413086,2017-10-02
43.63092803955078,2017-10-03
44.77790069580078,2017-10-04
44.94438552856445,2017-10-05
45.443878173828125,2017-10-06
45.16638946533203,2017-10-09
45.36063003540039,2017-10-10
45.66587829589844,2017-10-11
45.97111511230469,2017-10-12
46.24861145019531,2017-10-13
46.88683319091797,2017-10-16
46.45210647583008,2017-10-17
46.7665901184082,2017-10-18
46.52609634399414,2017-10-19
46.83134460449219,2017-10-20
47.081085205078125,2017-10-23
46.914588928222656,2017-10-24
46.82209777832031,2017-10-25
46.803585052490234,2017-10-26
47.00708770751953,2017-10-27
46.60009002685547,2017-10-30
47.164337158203125,2017-10-31
47.49730682373047,2017-11-01
48.089622497558594,2017-11-02
48.38669204711914,2017-11-03
48.33099365234375,2017-11-06
47.95963668823242,2017-11-07
48.63734817504883,2017-11-08
47.922508239746094,2017-11-09
48.2381591796875,2017-11-10
48.99941635131836,2017-11-13
49.56571578979492,2017-11-14
48.962284088134766,2017-11-15
49.62144088745117,2017-11-16
49.39862060546875,2017-11-17
49.84423828125,2017-11-20
49.89066696166992,2017-11-21
50.36412811279297,2017-11-22
50.54050827026367,2017-11-24
50.15988540649414,2017-11-27
50.15988540649414,2017-11-28
50.08561325073242,2017-11-29
50.47552490234375,2017-11-30
50.93043518066406,2017-12-01
51.01398849487305,2017-12-04
50.54979705810547,2017-12-05
50.54979705810547,2017-12-06
51.04183578491211,2017-12-07
52.17444610595703,2017-12-08
52.80573654174805,2017-12-11
51.75667953491211,2017-12-12
51.80310821533203,2017-12-13
51.47817611694336,2017-12-14
51.524600982666016,2017-12-15
52.100181579589844,2017-12-18
51.849517822265625,2017-12-19
51.970211029052734,2017-12-20
51.45960998535156,2017-12-21
51.82167434692383,2017-12-22
51.227516174316406,2017-12-26
51.487449645996094,2017-12-27
51.858802795410156,2017-12-28
52.406551361083984,2017-12-29
51.403900146484375,2018-01-02
52.044471740722656,2018-01-03
53.12138748168945,2018-01-04
53.56700134277344,2018-01-05
54.36540603637695,2018-01-08
53.88265609741211,2018-01-09
53.72483444213867,2018-01-10
53.845523834228516,2018-01-11
54.10546112060547,2018-01-12
54.32827377319336,2018-01-16
55.08953094482422,2018-01-17
54.80174255371094,2018-01-18
55.73939895629883,2018-01-19
55.98077392578125,2018-01-22
55.99934005737305,2018-01-23
55.58156967163086,2018-01-24
54.9967041015625,2018-01-25
55.51658630371094,2018-01-26
54.85744094848633,2018-01-29
54.077613830566406,2018-01-30
54.40254592895508,2018-01-31
53.46274948120117,2018-02-01
52.894596099853516,2018-02-02
52.4754638671875,2018-02-05
51.972503662109375,2018-02-06
53.02497863769531,2018-02-07
50.975887298583984,2018-02-08
50.72441482543945,2018-02-09
51.30189514160156,2018-02-12
50.798919677734375,2018-02-13
50.5195198059082,2018-02-14
51.599937438964844,2018-02-15
51.76760482788086,2018-02-16
50.56606674194336,2018-02-20
49.839576721191406,2018-02-21
50.06311798095703,2018-02-22
50.95726013183594,2018-02-23
50.873435974121094,2018-02-26
50.659217834472656,2018-02-27
50.37979507446289,2018-02-28
50.72441482543945,2018-03-01
51.57200241088867,2018-03-02
52.04701232910156,2018-03-05
52.92253494262695,2018-03-06
52.44751739501953,2018-03-07
52.78281784057617,2018-03-08
53.397552490234375,2018-03-09
53.33235168457031,2018-03-12
52.5965461730957,2018-03-13
52.2332878112793,2018-03-14
51.804840087890625,2018-03-15
51.842098236083984,2018-03-16
51.66514587402344,2018-03-19
51.87004470825195,2018-03-20
51.56267166137695,2018-03-21
50.836177825927734,2018-03-22
50.3425407409668,2018-03-23
52.55927658081055,2018-03-26
52.15878677368164,2018-03-27
52.52203369140625,2018-03-28
54.22651290893555,2018-03-29
54.0867919921875,2018-04-02
55.0740852355957,2018-04-03
55.35350799560547,2018-04-04
57.25357437133789,2018-04-05
57.54230499267578,2018-04-06
58.01732635498047,2018-04-09
59.39581298828125,2018-04-10
59.38650131225586,2018-04-11
58.97667694091797,2018-04-12
59.7218132019043,2018-04-13
60.28996658325195,2018-04-16
61.00714111328125,2018-04-17
61.016475677490234,2018-04-18
60.774295806884766,2018-04-19
60.876747131347656,2018-04-20
61.15618896484375,2018-04-23
60.951263427734375,2018-04-24
61.333133697509766,2018-04-25
61.8547248840332,2018-04-26
62.02236557006836,2018-04-27
60.8394889831543,2018-04-30
60.513511657714844,2018-05-01
59.74043655395508,2018-05-02
59.8254508972168,2018-05-03
60.80633544921875,2018-05-04
61.852630615234375,2018-05-07
62.273033142089844,2018-05-08
63.27260208129883,2018-05-09
63.55284881591797,2018-05-10
63.45944595336914,2018-05-11
63.169837951660156,2018-05-14
62.880245208740234,2018-05-15
62.721431732177734,2018-05-16
62.590633392333984,2018-05-17
62.39447021484375,2018-05-18
62.34775924682617,2018-05-21
60.759639739990234,2018-05-22
60.87173843383789,2018-05-23
60.90910339355469,2018-05-24
61.12397384643555,2018-05-25
60.31121826171875,2018-05-29
60.72226333618164,2018-05-30
59.554527282714844,2018-05-31
59.89084243774414,2018-06-01
60.98384094238281,2018-06-04
61.40420913696289,2018-06-05
60.404640197753906,2018-06-06
60.59147644042969,2018-06-07
61.35750961303711,2018-06-08
61.05857467651367,2018-06-11
61.36684799194336,2018-06-12
61.039886474609375,2018-06-13
61.51631546020508,2018-06-14
60.6568717956543,2018-06-15
60.6568717956543,2018-06-18
62.011444091796875,2018-06-19
63.0390625,2018-06-20
62.86155700683594,2018-06-21
63.412742614746094,2018-06-22
63.66496276855469,2018-06-25
64.11335754394531,2018-06-26
63.674312591552734,2018-06-27
64.19745635986328,2018-06-28
64.00125885009766,2018-06-29
63.51547622680664,2018-07-02
63.87046813964844,2018-07-03
65.28112030029297,2018-07-05
65.57068634033203,2018-07-06
65.74820709228516,2018-07-09
65.65479278564453,2018-07-10
65.58003997802734,2018-07-11
65.89766693115234,2018-07-12
66.18726348876953,2018-07-13
65.58003997802734,2018-07-16
66.07516479492188,2018-07-17
65.94437408447266,2018-07-18
65.74820709228516,2018-07-19
65.78555297851562,2018-07-20
64.47769927978516,2018-07-23
63.84245681762695,2018-07-24
65.77622985839844,2018-07-25
65.43990325927734,2018-07-26
65.20637512207031,2018-07-27
65.61739349365234,2018-07-30
65.64543914794922,2018-07-31
65.11294555664062,2018-08-01
66.06936645507812,2018-08-02
67.5962905883789,2018-08-03
67.98973846435547,2018-08-06
67.23095703125,2018-08-07
66.89371490478516,2018-08-08
67.09980010986328,2018-08-09
66.59395599365234,2018-08-10
66.43472290039062,2018-08-13
67.16537475585938,2018-08-14
64.87968444824219,2018-08-15
62.37854766845703,2018-08-16
61.441802978515625,2018-08-17
61.47927474975586,2018-08-20
61.113929748535156,2018-08-21
61.99449157714844,2018-08-22
62.83755874633789,2018-08-23
62.79072570800781,2018-08-24
63.81181716918945,2018-08-27
63.60569763183594,2018-08-28
63.446468353271484,2018-08-29
62.875057220458984,2018-08-30
63.324684143066406,2018-08-31
62.921878814697266,2018-09-04
63.043663024902344,2018-09-05
62.96871566772461,2018-09-06
62.603397369384766,2018-09-07
62.79072570800781,2018-09-10
62.884403228759766,2018-09-11
62.89378356933594,2018-09-12
63.090492248535156,2018-09-13
63.708778381347656,2018-09-14
62.472251892089844,2018-09-17
62.61274719238281,2018-09-18
61.13267135620117,2018-09-19
61.947662353515625,2018-09-20
62.76261901855469,2018-09-21
62.22868347167969,2018-09-24
62.85629653930664,2018-09-25
62.48160171508789,2018-09-26
61.441802978515625,2018-09-27
62.387935638427734,2018-09-28
61.76967239379883,2018-10-01
67.4464111328125,2018-10-02
67.67122650146484,2018-10-03
68.61735534667969,2018-10-04
69.97564697265625,2018-10-05
69.31056213378906,2018-10-08
69.90071105957031,2018-10-09
68.58924865722656,2018-10-10
67.56817626953125,2018-10-11
68.3456802368164,2018-10-12
68.5517807006836,2018-10-15
70.5096206665039,2018-10-16
71.2964859008789,2018-10-17
70.86557006835938,2018-10-18
71.72737884521484,2018-10-19
72.27070617675781,2018-10-22
73.2168197631836,2018-10-23
74.0505599975586,2018-10-24
73.11376190185547,2018-10-25
72.13955688476562,2018-10-26
72.3175277709961,2018-10-29
71.93347930908203,2018-10-30
73.2168197631836,2018-10-31
72.52288055419922,2018-11-01
72.28810119628906,2018-11-02
73.8375244140625,2018-11-05
75.3681869506836,2018-11-06
75.88465881347656,2018-11-07
76.70165252685547,2018-11-08
77.02091217041016,2018-11-09
77.13360595703125,2018-11-12
78.26983642578125,2018-11-13
77.93180084228516,2018-11-14
77.19935607910156,2018-11-15
77.6125259399414,2018-11-16
75.88465881347656,2018-11-19
75.68746948242188,2018-11-20
76.8049545288086,2018-11-21
76.20394897460938,2018-11-23
75.47148895263672,2018-11-26
72.8233642578125,2018-11-27
72.4007797241211,2018-11-28
72.06271362304688,2018-11-29
72.0251693725586,2018-11-30
70.97343444824219,2018-12-03
70.88892364501953,2018-12-04
69.61181640625,2018-12-06
68.97325897216797,2018-12-07
68.89813995361328,2018-12-10
70.5884017944336,2018-12-11
71.73406219482422,2018-12-12
72.95481872558594,2018-12-13
71.20818328857422,2018-12-14
70.84196472167969,2018-12-17
71.0203857421875,2018-12-18
70.41940307617188,2018-12-19
68.9262924194336,2018-12-20
69.1141128540039,2018-12-21
67.17028045654297,2018-12-24
68.89813995361328,2018-12-26
69.23619079589844,2018-12-27
69.12350463867188,2018-12-28
69.07654571533203,2018-12-31
69.17044830322266,2019-01-02
68.53193664550781,2019-01-03
70.97343444824219,2019-01-04
66.2500228881836,2019-01-07
66.58807373046875,2019-01-08
65.47058868408203,2019-01-09
65.60206604003906,2019-01-10
65.23584747314453,2019-01-11
63.517391204833984,2019-01-14
64.7005844116211,2019-01-15
65.90255737304688,2019-01-16
66.57865905761719,2019-01-17
66.55990600585938,2019-01-18
66.43781280517578,2019-01-22
68.29715728759766,2019-01-23
67.01063537597656,2019-01-24
66.76647186279297,2019-01-25
67.04821014404297,2019-01-28
68.02481842041016,2019-01-29
68.15629577636719,2019-01-30
68.08097076416016,2019-01-31
68.17510986328125,2019-02-01
67.13932037353516,2019-02-04
67.45947265625,2019-02-05
67.1487045288086,2019-02-06
66.48957061767578,2019-02-07
66.49899291992188,2019-02-08
66.28240203857422,2019-02-11
64.99236297607422,2019-02-12
64.55919647216797,2019-02-13
64.94527435302734,2019-02-14
65.45377349853516,2019-02-15
66.19768524169922,2019-02-19
65.9716796875,2019-02-20
66.83798217773438,2019-02-21
66.385986328125,2019-02-22
65.4349136352539,2019-02-25
64.97351837158203,2019-02-26
65.06769561767578,2019-02-27
65.26543426513672,2019-02-28
66.80972290039062,2019-03-01
66.65907287597656,2019-03-04
67.00748443603516,2019-03-05
66.42365264892578,2019-03-06
66.3954086303711,2019-03-07
65.92457580566406,2019-03-08
66.11292266845703,2019-03-11
65.63268280029297,2019-03-12
65.7645034790039,2019-03-13
64.21078491210938,2019-03-14
65.45377349853516,2019-03-15
65.82101440429688,2019-03-18
65.64208221435547,2019-03-19
65.32192993164062,2019-03-20
66.85681915283203,2019-03-21
67.47833251953125,2019-03-22
68.58002471923828,2019-03-25
68.74010467529297,2019-03-26
68.05269622802734,2019-03-27
69.6064224243164,2019-03-28
70.56690979003906,2019-03-29
69.65350341796875,2019-04-01
70.02072143554688,2019-04-02
68.82485961914062,2019-04-03
66.21648406982422,2019-04-04
67.45004272460938,2019-04-05
68.61769104003906,2019-04-08
68.6647720336914,2019-04-09
68.17510986328125,2019-04-10
67.45004272460938,2019-04-11
66.96041107177734,2019-04-12
67.0451431274414,2019-04-15
65.59503173828125,2019-04-16
64.62510681152344,2019-04-17
63.67405319213867,2019-04-18
64.87935638427734,2019-04-22
65.42552185058594,2019-04-23
65.2466049194336,2019-04-24
65.1618423461914,2019-04-25
65.62325286865234,2019-04-26
64.54978942871094,2019-04-29
65.96224975585938,2019-04-30
66.00933074951172,2019-05-01
62.67582702636719,2019-05-02
63.365177154541016,2019-05-03
63.74292755126953,2019-05-06
64.45118713378906,2019-05-07
64.49839782714844,2019-05-08
64.81002807617188,2019-05-09
63.69569778442383,2019-05-10
62.83635330200195,2019-05-13
63.28961944580078,2019-05-14
63.33685302734375,2019-05-15
63.15742111206055,2019-05-16
63.86567306518555,2019-05-17
63.780704498291016,2019-05-20
61.7220344543457,2019-05-21
60.11664581298828,2019-05-22
59.56893539428711,2019-05-23
58.67181396484375,2019-05-24
57.40639877319336,2019-05-28
56.59427261352539,2019-05-29
56.70758819580078,2019-05-30
55.95211410522461,2019-05-31
56.88702392578125,2019-06-03
57.82190704345703,2019-06-04
58.87956237792969,2019-06-05
58.9173469543457,2019-06-06
57.595272064208984,2019-06-07
58.00133514404297,2019-06-10
58.47350311279297,2019-06-11
57.95412063598633,2019-06-12
57.80302047729492,2019-06-13
58.27519989013672,2019-06-14
56.518714904785156,2019-06-17
55.68770217895508,2019-06-18
57.906898498535156,2019-06-19
