KEY,Date
1.5887292623519897,1988-07-20
1.5792158842086792,1988-07-21
1.5697025060653687,1988-07-22
1.5982415676116943,1988-07-25
1.5792158842086792,1988-07-26
1.5601894855499268,1988-07-27
1.5697025060653687,1988-07-28
1.5792158842086792,1988-07-29
1.5601894855499268,1988-08-01
1.5601894855499268,1988-08-02
1.5506761074066162,1988-08-03
1.5697025060653687,1988-08-04
1.5697025060653687,1988-08-05
1.5887292623519897,1988-08-08
1.5792158842086792,1988-08-09
1.5697025060653687,1988-08-10
1.5506761074066162,1988-08-11
1.5221362113952637,1988-08-12
1.5411627292633057,1988-08-15
1.5601894855499268,1988-08-16
1.5601894855499268,1988-08-17
1.5697025060653687,1988-08-18
1.5697025060653687,1988-08-19
1.5697025060653687,1988-08-22
1.5601894855499268,1988-08-23
1.5792158842086792,1988-08-24
1.6077563762664795,1988-08-25
1.6077563762664795,1988-08-26
1.5601894855499268,1988-08-29
1.5697025060653687,1988-08-30
1.6077563762664795,1988-08-31
1.5982415676116943,1988-09-01
1.6077563762664795,1988-09-02
1.5982415676116943,1988-09-06
1.5982415676116943,1988-09-07
1.5982415676116943,1988-09-08
1.6077563762664795,1988-09-09
1.6077563762664795,1988-09-12
1.6077563762664795,1988-09-13
1.6172690391540527,1988-09-14
1.6172690391540527,1988-09-15
1.6172690391540527,1988-09-16
1.6077563762664795,1988-09-19
1.5982415676116943,1988-09-20
1.6077563762664795,1988-09-21
1.6267834901809692,1988-09-22
1.6267834901809692,1988-09-23
1.6306418180465698,1988-09-26
1.6306418180465698,1988-09-27
1.6209933757781982,1988-09-28
1.640291452407837,1988-09-29
1.6306418180465698,1988-09-30
1.6209933757781982,1988-10-03
1.6209933757781982,1988-10-04
1.6209933757781982,1988-10-05
1.6209933757781982,1988-10-06
1.6499396562576294,1988-10-07
1.6788866519927979,1988-10-10
1.6788866519927979,1988-10-11
1.6692370176315308,1988-10-12
1.6499396562576294,1988-10-13
1.6499396562576294,1988-10-14
1.6209933757781982,1988-10-17
1.640291452407837,1988-10-18
1.640291452407837,1988-10-19
1.6788866519927979,1988-10-20
1.6788866519927979,1988-10-21
1.6595885753631592,1988-10-24
1.6499396562576294,1988-10-25
1.640291452407837,1988-10-26
1.6499396562576294,1988-10-27
1.640291452407837,1988-10-28
1.6306418180465698,1988-10-31
1.6499396562576294,1988-11-01
1.6595885753631592,1988-11-02
1.6499396562576294,1988-11-03
1.6306418180465698,1988-11-04
1.6306418180465698,1988-11-07
1.6209933757781982,1988-11-08
1.6209933757781982,1988-11-09
1.6016957759857178,1988-11-10
1.5534521341323853,1988-11-11
1.6209933757781982,1988-11-14
1.6016957759857178,1988-11-15
1.6016957759857178,1988-11-16
1.5631016492843628,1988-11-17
1.572750210762024,1988-11-18
1.5534521341323853,1988-11-21
1.572750210762024,1988-11-22
1.5631016492843628,1988-11-23
1.5631016492843628,1988-11-25
1.572750210762024,1988-11-28
1.543803095817566,1988-11-29
1.5534521341323853,1988-11-30
1.543803095817566,1988-12-01
1.543803095817566,1988-12-02
1.543803095817566,1988-12-05
1.543803095817566,1988-12-06
1.5534521341323853,1988-12-07
1.5534521341323853,1988-12-08
1.543803095817566,1988-12-09
1.5534521341323853,1988-12-12
1.5534521341323853,1988-12-13
1.5631016492843628,1988-12-14
1.5631016492843628,1988-12-15
1.5631016492843628,1988-12-16
1.5534521341323853,1988-12-19
1.543803095817566,1988-12-20
1.543803095817566,1988-12-21
1.543803095817566,1988-12-22
1.5379259586334229,1988-12-23
1.5673130750656128,1988-12-27
1.5869053602218628,1988-12-28
1.5673130750656128,1988-12-29
1.5575170516967773,1988-12-30
1.5673130750656128,1989-01-03
1.5673130750656128,1989-01-04
1.5673130750656128,1989-01-05
1.5673130750656128,1989-01-06
1.5967011451721191,1989-01-09
1.5771090984344482,1989-01-10
1.5771090984344482,1989-01-11
1.5575170516967773,1989-01-12
1.5771090984344482,1989-01-13
1.5771090984344482,1989-01-16
1.5771090984344482,1989-01-17
1.5771090984344482,1989-01-18
1.5673130750656128,1989-01-19
1.5869053602218628,1989-01-20
1.5771090984344482,1989-01-23
1.5869053602218628,1989-01-24
1.6064960956573486,1989-01-25
1.6358819007873535,1989-01-26
1.6456786394119263,1989-01-27
1.6456786394119263,1989-01-30
1.694657564163208,1989-01-31
1.7534312009811401,1989-02-01
1.7534312009811401,1989-02-02
1.7632265090942383,1989-02-03
1.7436349391937256,1989-02-06
1.7436349391937256,1989-02-07
1.7436349391937256,1989-02-08
1.7240444421768188,1989-02-09
1.7436349391937256,1989-02-10
1.733841061592102,1989-02-13
1.7142491340637207,1989-02-14
1.7240444421768188,1989-02-15
1.7240444421768188,1989-02-16
1.7436349391937256,1989-02-17
1.7436349391937256,1989-02-21
1.733841061592102,1989-02-22
1.7436349391937256,1989-02-23
1.733841061592102,1989-02-24
1.733841061592102,1989-02-27
1.733841061592102,1989-02-28
1.7142491340637207,1989-03-01
1.7240444421768188,1989-03-02
1.7240444421768188,1989-03-03
1.733841061592102,1989-03-06
1.733841061592102,1989-03-07
1.7240444421768188,1989-03-08
1.7142491340637207,1989-03-09
1.733841061592102,1989-03-10
1.7436349391937256,1989-03-13
1.733841061592102,1989-03-14
1.7534312009811401,1989-03-15
1.7632265090942383,1989-03-16
1.7534312009811401,1989-03-17
1.7828185558319092,1989-03-20
1.8220016956329346,1989-03-21
1.8122049570083618,1989-03-22
1.8122049570083618,1989-03-23
1.836024284362793,1989-03-27
1.8657978773117065,1989-03-28
1.8757227659225464,1989-03-29
1.855873703956604,1989-03-30
1.8657978773117065,1989-03-31
1.8757227659225464,1989-04-03
1.8856478929519653,1989-04-04
1.9253443479537964,1989-04-05
1.8856478929519653,1989-04-06
1.9253443479537964,1989-04-07
1.905495524406433,1989-04-10
1.8757227659225464,1989-04-11
1.905495524406433,1989-04-12
1.8955702781677246,1989-04-13
1.905495524406433,1989-04-14
1.8955702781677246,1989-04-17
1.8856478929519653,1989-04-18
1.8657978773117065,1989-04-19
1.845948576927185,1989-04-20
1.855873703956604,1989-04-21
1.8757227659225464,1989-04-24
1.8657978773117065,1989-04-25
1.8856478929519653,1989-04-26
1.905495524406433,1989-04-27
1.845948576927185,1989-04-28
1.845948576927185,1989-05-01
1.8757227659225464,1989-05-02
1.8856478929519653,1989-05-03
1.8657978773117065,1989-05-04
1.8856478929519653,1989-05-05
1.905495524406433,1989-05-08
1.9154202938079834,1989-05-09
1.905495524406433,1989-05-10
1.905495524406433,1989-05-11
1.9352701902389526,1989-05-12
1.9451937675476074,1989-05-15
1.9253443479537964,1989-05-16
1.9253443479537964,1989-05-17
1.9451937675476074,1989-05-18
1.9352701902389526,1989-05-19
1.9551178216934204,1989-05-22
1.9848923683166504,1989-05-23
1.9749664068222046,1989-05-24
1.9749664068222046,1989-05-25
2.0047407150268555,1989-05-26
2.064286231994629,1989-05-30
2.024589776992798,1989-05-31
2.064286231994629,1989-06-01
2.1139090061187744,1989-06-02
2.133758544921875,1989-06-05
2.094060182571411,1989-06-06
2.1833810806274414,1989-06-07
2.133758544921875,1989-06-08
2.1238343715667725,1989-06-09
2.1436831951141357,1989-06-12
2.1436831951141357,1989-06-13
2.1139090061187744,1989-06-14
2.084136486053467,1989-06-15
2.034513473510742,1989-06-16
2.0146656036376953,1989-06-19
2.034513473510742,1989-06-20
2.064286231994629,1989-06-21
2.133758544921875,1989-06-22
2.094060182571411,1989-06-23
2.119778633117676,1989-06-26
2.149918556213379,1989-06-27
2.119778633117676,1989-06-28
2.1298258304595947,1989-06-29
2.089639186859131,1989-06-30
2.09968638420105,1989-07-03
2.1298258304595947,1989-07-05
2.139871597290039,1989-07-06
2.149918556213379,1989-07-07
2.220242738723755,1989-07-10
2.190103530883789,1989-07-11
2.180056095123291,1989-07-12
2.170010805130005,1989-07-13
2.190103530883789,1989-07-14
2.2704737186431885,1989-07-17
2.3106603622436523,1989-07-18
2.2704737186431885,1989-07-19
2.3006129264831543,1989-07-20
2.3006129264831543,1989-07-21
2.3006129264831543,1989-07-24
2.3407986164093018,1989-07-25
2.3307526111602783,1989-07-26
2.3106603622436523,1989-07-27
2.290566921234131,1989-07-28
2.2704737186431885,1989-07-31
2.2604286670684814,1989-08-01
2.2503809928894043,1989-08-02
2.2302894592285156,1989-08-03
2.2503809928894043,1989-08-04
2.2403359413146973,1989-08-07
2.2805209159851074,1989-08-08
2.2805209159851074,1989-08-09
2.2805209159851074,1989-08-10
2.290566921234131,1989-08-11
2.2604286670684814,1989-08-14
2.220242738723755,1989-08-15
2.2302894592285156,1989-08-16
2.220242738723755,1989-08-17
2.220242738723755,1989-08-18
2.2001495361328125,1989-08-21
2.190103530883789,1989-08-22
2.210195779800415,1989-08-23
2.2503809928894043,1989-08-24
2.2604286670684814,1989-08-25
2.2805209159851074,1989-08-28
2.2503809928894043,1989-08-29
2.2805209159851074,1989-08-30
2.2704737186431885,1989-08-31
2.290566921234131,1989-09-01
2.290566921234131,1989-09-05
2.2704737186431885,1989-09-06
2.2805209159851074,1989-09-07
2.3006129264831543,1989-09-08
2.320707082748413,1989-09-11
2.3307526111602783,1989-09-12
2.3307526111602783,1989-09-13
2.3307526111602783,1989-09-14
2.320707082748413,1989-09-15
2.3307526111602783,1989-09-18
2.3407986164093018,1989-09-19
2.3006129264831543,1989-09-20
2.3006129264831543,1989-09-21
2.320707082748413,1989-09-22
2.3162362575531006,1989-09-25
2.336554527282715,1989-09-26
2.3162362575531006,1989-09-27
2.2959179878234863,1989-09-28
2.3263964653015137,1989-09-29
2.336554527282715,1989-10-02
2.336554527282715,1989-10-03
2.3771889209747314,1989-10-04
2.356872320175171,1989-10-05
2.397507429122925,1989-10-06
2.397507429122925,1989-10-09
2.397507429122925,1989-10-10
2.336554527282715,1989-10-11
2.3467133045196533,1989-10-12
2.2756004333496094,1989-10-13
2.2451229095458984,1989-10-16
2.174010753631592,1989-10-17
2.234964609146118,1989-10-18
2.2959179878234863,1989-10-19
2.336554527282715,1989-10-20
2.336554527282715,1989-10-23
2.2654411792755127,1989-10-24
2.2959179878234863,1989-10-25
2.2756004333496094,1989-10-26
2.1841702461242676,1989-10-27
2.163851022720337,1989-10-30
2.163851022720337,1989-10-31
2.163851022720337,1989-11-01
2.143533706665039,1989-11-02
2.143533706665039,1989-11-03
2.0927391052246094,1989-11-06
2.1333749294281006,1989-11-07
2.214646100997925,1989-11-08
2.214646100997925,1989-11-09
2.194328546524048,1989-11-10
2.194328546524048,1989-11-13
2.1841702461242676,1989-11-14
2.194328546524048,1989-11-15
2.1841702461242676,1989-11-16
2.194328546524048,1989-11-17
2.1841702461242676,1989-11-20
2.1841702461242676,1989-11-21
2.194328546524048,1989-11-22
2.2044880390167236,1989-11-24
2.214646100997925,1989-11-27
2.194328546524048,1989-11-28
2.194328546524048,1989-11-29
2.194328546524048,1989-11-30
2.2044880390167236,1989-12-01
2.194328546524048,1989-12-04
2.224804401397705,1989-12-05
2.2756004333496094,1989-12-06
2.234964609146118,1989-12-07
2.234964609146118,1989-12-08
2.2451229095458984,1989-12-11
2.2451229095458984,1989-12-12
2.2654411792755127,1989-12-13
2.2451229095458984,1989-12-14
2.224804401397705,1989-12-15
2.1130571365356445,1989-12-18
2.0927391052246094,1989-12-19
2.1130571365356445,1989-12-20
2.0927391052246094,1989-12-21
2.098501443862915,1989-12-22
2.1190733909606934,1989-12-26
2.191080093383789,1989-12-27
2.2013676166534424,1989-12-28
2.1705074310302734,1989-12-29
2.1396474838256836,1990-01-02
2.1396474838256836,1990-01-03
2.1602203845977783,1990-01-04
2.1602203845977783,1990-01-05
2.1807940006256104,1990-01-08
2.2425150871276855,1990-01-09
2.2630884647369385,1990-01-10
2.2013676166534424,1990-01-11
2.098501443862915,1990-01-12
2.0573530197143555,1990-01-15
2.1190733909606934,1990-01-16
2.1190733909606934,1990-01-17
2.1190733909606934,1990-01-18
2.0882136821746826,1990-01-19
2.129361152648926,1990-01-22
2.0779271125793457,1990-01-23
2.067639112472534,1990-01-24
2.067639112472534,1990-01-25
2.0573530197143555,1990-01-26
1.9544857740402222,1990-01-29
1.9647717475891113,1990-01-30
2.129361152648926,1990-01-31
2.1087863445281982,1990-02-01
2.129361152648926,1990-02-02
2.149932861328125,1990-02-05
2.1190733909606934,1990-02-06
2.1087863445281982,1990-02-07
2.1190733909606934,1990-02-08
2.129361152648926,1990-02-09
2.1190733909606934,1990-02-12
2.098501443862915,1990-02-13
2.1190733909606934,1990-02-14
2.1190733909606934,1990-02-15
2.129361152648926,1990-02-16
2.1190733909606934,1990-02-20
2.1396474838256836,1990-02-21
2.1087863445281982,1990-02-22
2.0779271125793457,1990-02-23
2.0573530197143555,1990-02-26
2.067639112472534,1990-02-27
2.1087863445281982,1990-02-28
2.1087863445281982,1990-03-01
2.129361152648926,1990-03-02
2.1087863445281982,1990-03-05
2.098501443862915,1990-03-06
2.1190733909606934,1990-03-07
2.129361152648926,1990-03-08
2.1190733909606934,1990-03-09
2.0882136821746826,1990-03-12
2.0779271125793457,1990-03-13
2.1087863445281982,1990-03-14
2.047065496444702,1990-03-15
2.1087863445281982,1990-03-16
2.0779271125793457,1990-03-19
2.1087863445281982,1990-03-20
2.1087863445281982,1990-03-21
2.098501443862915,1990-03-22
2.0779271125793457,1990-03-23
2.0733416080474854,1990-03-26
2.0837607383728027,1990-03-27
2.0525052547454834,1990-03-28
2.0420868396759033,1990-03-29
2.0004119873046875,1990-03-30
2.0316672325134277,1990-04-02
2.0212481021881104,1990-04-03
2.0420868396759033,1990-04-04
2.0316672325134277,1990-04-05
1.969154715538025,1990-04-06
1.97957444190979,1990-04-09
1.9587363004684448,1990-04-10
1.969154715538025,1990-04-11
2.010829210281372,1990-04-12
2.0420868396759033,1990-04-16
2.0733416080474854,1990-04-17
2.094179153442383,1990-04-18
2.1045992374420166,1990-04-19
2.0837607383728027,1990-04-20
2.0837607383728027,1990-04-23
2.0733416080474854,1990-04-24
2.125437021255493,1990-04-25
2.1150176525115967,1990-04-26
2.1671109199523926,1990-04-27
2.1671109199523926,1990-04-30
2.1150176525115967,1990-05-01
2.0733416080474854,1990-05-02
2.0837607383728027,1990-05-03
2.1150176525115967,1990-05-04
2.1671109199523926,1990-05-07
2.1566929817199707,1990-05-08
2.1566929817199707,1990-05-09
2.1566929817199707,1990-05-10
2.1671109199523926,1990-05-11
2.1566929817199707,1990-05-14
2.135855197906494,1990-05-15
2.135855197906494,1990-05-16
2.1462738513946533,1990-05-17
2.1462738513946533,1990-05-18
2.1671109199523926,1990-05-21
2.1671109199523926,1990-05-22
2.1566929817199707,1990-05-23
2.1671109199523926,1990-05-24
2.17753005027771,1990-05-25
2.1879491806030273,1990-05-29
2.1983673572540283,1990-05-30
2.1879491806030273,1990-05-31
2.2087864875793457,1990-06-01
2.250462770462036,1990-06-04
2.375487804412842,1990-06-05
2.385908365249634,1990-06-06
2.375487804412842,1990-06-07
2.385908365249634,1990-06-08
2.375487804412842,1990-06-11
2.333812713623047,1990-06-12
2.3442323207855225,1990-06-13
2.3442323207855225,1990-06-14
2.3650686740875244,1990-06-15
2.333812713623047,1990-06-18
2.3233938217163086,1990-06-19
2.3233938217163086,1990-06-20
2.333812713623047,1990-06-21
2.3129758834838867,1990-06-22
2.2783777713775635,1990-06-25
2.2783777713775635,1990-06-26
2.288926362991333,1990-06-27
2.288926362991333,1990-06-28
2.3205692768096924,1990-06-29
2.288926362991333,1990-07-02
2.2678303718566895,1990-07-03
2.2572808265686035,1990-07-05
2.2572808265686035,1990-07-06
2.2572808265686035,1990-07-09
2.2361843585968018,1990-07-10
2.2361843585968018,1990-07-11
2.2361843585968018,1990-07-12
2.2783777713775635,1990-07-13
2.299473762512207,1990-07-16
2.288926362991333,1990-07-17
2.2678303718566895,1990-07-18
2.246732234954834,1990-07-19
2.2150890827178955,1990-07-20
2.162348747253418,1990-07-23
2.130704641342163,1990-07-24
2.130704641342163,1990-07-25
2.130704641342163,1990-07-26
2.1201555728912354,1990-07-27
2.1096081733703613,1990-07-30
2.056868314743042,1990-07-31
2.0463199615478516,1990-08-01
2.0463199615478516,1990-08-02
2.0357718467712402,1990-08-03
2.056868314743042,1990-08-06
2.0357718467712402,1990-08-07
2.0357718467712402,1990-08-08
2.0779640674591064,1990-08-09
2.088513135910034,1990-08-10
2.0252251625061035,1990-08-13
1.9935801029205322,1990-08-14
1.9935801029205322,1990-08-15
1.9408401250839233,1990-08-16
1.9091968536376953,1990-08-17
1.845908284187317,1990-08-20
1.835360050201416,1990-08-21
1.8142638206481934,1990-08-22
1.8142638206481934,1990-08-23
1.7720725536346436,1990-08-24
1.835360050201416,1990-08-27
1.8564560413360596,1990-08-28
1.8670035600662231,1990-08-29
1.835360050201416,1990-08-30
1.8142638206481934,1990-08-31
1.835360050201416,1990-09-04
1.888099193572998,1990-09-05
1.888099193572998,1990-09-06
1.8670035600662231,1990-09-07
1.888099193572998,1990-09-10
1.8986475467681885,1990-09-11
1.8986475467681885,1990-09-12
1.8986475467681885,1990-09-13
1.888099193572998,1990-09-14
1.8670035600662231,1990-09-17
1.7720725536346436,1990-09-18
1.7931677103042603,1990-09-19
1.7720725536346436,1990-09-20
1.729878544807434,1990-09-21
1.6625206470489502,1990-09-24
1.6625206470489502,1990-09-25
1.6946980953216553,1990-09-26
1.65179443359375,1990-09-27
1.7161495685577393,1990-09-28
1.7697811126708984,1990-10-01
1.7912318706512451,1990-10-02
1.7697811126708984,1990-10-03
1.8019592761993408,1990-10-04
1.7805051803588867,1990-10-05
1.8234095573425293,1990-10-08
1.8019592761993408,1990-10-09
1.7912318706512451,1990-10-10
1.6946980953216553,1990-10-11
1.6839734315872192,1990-10-12
1.6625206470489502,1990-10-15
1.6625206470489502,1990-10-16
1.6732470989227295,1990-10-17
1.7161495685577393,1990-10-18
1.7161495685577393,1990-10-19
1.705424189567566,1990-10-22
1.7161495685577393,1990-10-23
1.6946980953216553,1990-10-24
1.6625206470489502,1990-10-25
1.6410681009292603,1990-10-26
1.5552611351013184,1990-10-29
1.5016311407089233,1990-10-30
1.480180025100708,1990-10-31
1.5659871101379395,1990-11-01
1.6410681009292603,1990-11-02
1.6732470989227295,1990-11-05
1.6946980953216553,1990-11-06
1.6946980953216553,1990-11-07
1.7161495685577393,1990-11-08
1.7161495685577393,1990-11-09
1.705424189567566,1990-11-12
1.7912318706512451,1990-11-13
1.877038836479187,1990-11-14
1.8555872440338135,1990-11-15
1.8341357707977295,1990-11-16
1.8234095573425293,1990-11-19
1.8019592761993408,1990-11-20
1.7912318706512451,1990-11-21
1.8019592761993408,1990-11-23
1.8019592761993408,1990-11-26
1.8663134574890137,1990-11-27
1.877038836479187,1990-11-28
1.8877644538879395,1990-11-29
1.89849054813385,1990-11-30
1.89849054813385,1990-12-03
1.9521207809448242,1990-12-04
2.048654079437256,1990-12-05
1.9306684732437134,1990-12-06
1.89849054813385,1990-12-07
1.8663134574890137,1990-12-10
1.7912318706512451,1990-12-11
1.8555872440338135,1990-12-12
1.8663134574890137,1990-12-13
1.8663134574890137,1990-12-14
1.9735723733901978,1990-12-17
1.941395878791809,1990-12-18
1.9521207809448242,1990-12-19
1.9735723733901978,1990-12-20
2.016477584838867,1990-12-21
1.9698954820632935,1990-12-24
1.9807783365249634,1990-12-26
2.0134294033050537,1990-12-27
2.0134294033050537,1990-12-28
2.0243122577667236,1990-12-31
2.0134294033050537,1991-01-02
1.9698954820632935,1991-01-03
1.9481295347213745,1991-01-04
1.8828277587890625,1991-01-07
1.8828277587890625,1991-01-08
1.893711805343628,1991-01-09
1.8719444274902344,1991-01-10
1.8501784801483154,1991-01-11
1.8284121751785278,1991-01-14
1.8719444274902344,1991-01-15
1.8610613346099854,1991-01-16
1.8828277587890625,1991-01-17
1.8828277587890625,1991-01-18
1.8719444274902344,1991-01-21
1.904595136642456,1991-01-22
1.9154784679412842,1991-01-23
1.9372450113296509,1991-01-24
2.0025455951690674,1991-01-25
2.0678462982177734,1991-01-28
2.089613676071167,1991-01-29
2.165797472000122,1991-01-30
2.187562942504883,1991-01-31
2.187562942504883,1991-02-01
2.3725812435150146,1991-02-04
2.394347667694092,1991-02-05
2.3616976737976074,1991-02-06
2.3616976737976074,1991-02-07
2.3616976737976074,1991-02-08
2.4378809928894043,1991-02-11
2.4161171913146973,1991-02-12
2.4378809928894043,1991-02-13
2.4161171913146973,1991-02-14
2.4814155101776123,1991-02-15
2.448765754699707,1991-02-19
2.405231475830078,1991-02-20
2.448765754699707,1991-02-21
2.4922993183135986,1991-02-22
2.4705324172973633,1991-02-25
2.4161171913146973,1991-02-26
2.448765754699707,1991-02-27
2.4814155101776123,1991-02-28
2.524949789047241,1991-03-01
2.535832643508911,1991-03-04
2.514066696166992,1991-03-05
2.514066696166992,1991-03-06
2.4596478939056396,1991-03-07
2.4596478939056396,1991-03-08
2.4161171913146973,1991-03-11
2.405231475830078,1991-03-12
2.4269983768463135,1991-03-13
2.4161171913146973,1991-03-14
2.4161171913146973,1991-03-15
2.4269983768463135,1991-03-18
2.3834643363952637,1991-03-19
2.4161171913146973,1991-03-20
2.4596478939056396,1991-03-21
2.4785969257354736,1991-03-22
2.4675798416137695,1991-03-25
2.511643171310425,1991-03-26
2.643836498260498,1991-03-27
2.6989166736602783,1991-03-28
2.7319631576538086,1991-04-01
2.897205352783203,1991-04-02
2.8200910091400146,1991-04-03
2.8421237468719482,1991-04-04
2.875170946121216,1991-04-05
2.952282190322876,1991-04-08
2.952282190322876,1991-04-09
2.875170946121216,1991-04-10
2.8311076164245605,1991-04-11
2.88618803024292,1991-04-12
2.8531391620635986,1991-04-15
2.9082205295562744,1991-04-16
2.9963467121124268,1991-04-17
2.9963467121124268,1991-04-18
2.9412686824798584,1991-04-19
2.8641557693481445,1991-04-22
2.7650113105773926,1991-04-23
2.776028871536255,1991-04-24
2.776028871536255,1991-04-25
2.8641557693481445,1991-04-26
2.8641557693481445,1991-04-29
2.930251121520996,1991-04-30
2.8641557693481445,1991-05-01
2.8641557693481445,1991-05-02
2.9082205295562744,1991-05-03
2.7980587482452393,1991-05-06
2.776028871536255,1991-05-07
2.7319631576538086,1991-05-08
2.7429800033569336,1991-05-09
2.7539942264556885,1991-05-10
2.7539942264556885,1991-05-13
2.643836498260498,1991-05-14
