SBNY,Date
26.236255645751953,2004-10-12
26.33823585510254,2004-10-13
26.14354705810547,2004-10-14
26.356773376464844,2004-10-15
26.34749984741211,2004-10-18
25.675373077392578,2004-10-19
25.80052947998047,2004-10-20
25.967403411865234,2004-10-21
24.688034057617188,2004-10-22
24.493349075317383,2004-10-25
25.4575138092041,2004-10-26
26.217708587646484,2004-10-27
27.07062339782715,2004-10-28
27.320932388305664,2004-10-29
26.913021087646484,2004-11-01
26.94083023071289,2004-11-02
26.264066696166992,2004-11-03
26.14354705810547,2004-11-04
26.152820587158203,2004-11-05
26.208438873291016,2004-11-08
26.412397384643555,2004-11-09
27.8586368560791,2004-11-10
27.747385025024414,2004-11-11
27.534160614013672,2004-11-12
27.441455841064453,2004-11-15
27.218957901000977,2004-11-16
26.76468849182129,2004-11-17
25.87469482421875,2004-11-18
26.366044998168945,2004-11-19
27.524892807006836,2004-11-22
27.645410537719727,2004-11-23
27.812284469604492,2004-11-24
28.006969451904297,2004-11-26
27.663951873779297,2004-11-29
29.11945915222168,2004-11-30
28.980403900146484,2004-12-01
28.757902145385742,2004-12-02
28.637378692626953,2004-12-03
28.600297927856445,2004-12-06
28.739362716674805,2004-12-07
28.628114700317383,2004-12-08
28.248008728027344,2004-12-09
29.481021881103516,2004-12-10
28.646650314331055,2004-12-13
28.266544342041016,2004-12-14
28.516860961914062,2004-12-15
28.80425262451172,2004-12-16
28.006969451904297,2004-12-17
27.441455841064453,2004-12-20
27.77519989013672,2004-12-21
29.01748275756836,2004-12-22
29.193626403808594,2004-12-23
29.82403564453125,2004-12-27
30.06507682800293,2004-12-28
30.111427307128906,2004-12-29
29.898204803466797,2004-12-30
30.000185012817383,2004-12-31
29.66643714904785,2005-01-03
29.657167434692383,2005-01-04
29.4068546295166,2005-01-05
28.544677734375,2005-01-06
28.442689895629883,2005-01-07
28.442689895629883,2005-01-10
28.368528366088867,2005-01-11
27.6732177734375,2005-01-12
27.719575881958008,2005-01-13
27.94207191467285,2005-01-14
28.12748908996582,2005-01-18
28.155302047729492,2005-01-19
27.997699737548828,2005-01-20
27.6732177734375,2005-01-21
27.459999084472656,2005-01-24
27.599058151245117,2005-01-25
27.923538208007812,2005-01-26
28.21092987060547,2005-01-27
28.183116912841797,2005-01-28
28.118215560913086,2005-01-31
28.49832534790039,2005-02-01
28.70227813720703,2005-02-02
28.322174072265625,2005-02-03
28.674461364746094,2005-02-04
29.37904167175293,2005-02-07
29.694242477416992,2005-02-08
29.314151763916016,2005-02-09
29.536645889282227,2005-02-10
30.36174201965332,2005-02-11
30.250499725341797,2005-02-14
29.805498123168945,2005-02-15
29.620084762573242,2005-02-16
28.674461364746094,2005-02-17
27.904991149902344,2005-02-18
26.699790954589844,2005-02-22
26.6441650390625,2005-02-23
26.86666488647461,2005-02-24
28.387073516845703,2005-02-25
27.422914505004883,2005-02-28
27.701032638549805,2005-03-01
27.719575881958008,2005-03-02
27.77519989013672,2005-03-03
27.6917667388916,2005-03-04
26.032297134399414,2005-03-07
26.801767349243164,2005-03-08
26.10645866394043,2005-03-09
26.33823585510254,2005-03-10
26.032297134399414,2005-03-11
24.03908348083496,2005-03-14
23.492109298706055,2005-03-15
23.649709701538086,2005-03-16
24.00200653076172,2005-03-17
24.011268615722656,2005-03-18
24.201322555541992,2005-03-21
24.10397720336914,2005-03-22
24.456266403198242,2005-03-23
24.066892623901367,2005-03-24
24.64168357849121,2005-03-28
24.57678985595703,2005-03-29
24.55824851989746,2005-03-30
24.57678985595703,2005-03-31
24.650951385498047,2005-04-01
24.539705276489258,2005-04-04
24.493349075317383,2005-04-05
24.502620697021484,2005-04-06
24.5860595703125,2005-04-07
24.66022491455078,2005-04-08
24.650951385498047,2005-04-11
24.66022491455078,2005-04-12
24.70658302307129,2005-04-13
24.484079360961914,2005-04-14
24.474809646606445,2005-04-15
24.60460090637207,2005-04-18
24.484079360961914,2005-04-19
24.474809646606445,2005-04-20
24.428457260131836,2005-04-21
24.52116584777832,2005-04-22
24.59532928466797,2005-04-25
24.52116584777832,2005-04-26
24.59532928466797,2005-04-27
23.139822006225586,2005-04-28
22.768991470336914,2005-04-29
23.325233459472656,2005-05-02
22.527950286865234,2005-05-03
22.481592178344727,2005-05-04
22.713363647460938,2005-05-05
22.667009353637695,2005-05-06
22.45378303527832,2005-05-09
22.296180725097656,2005-05-10
21.92534828186035,2005-05-11
21.953163146972656,2005-05-12
22.1849308013916,2005-05-13
22.296180725097656,2005-05-16
22.3425350189209,2005-05-17
22.25909423828125,2005-05-18
22.398155212402344,2005-05-19
22.43524169921875,2005-05-20
22.45378303527832,2005-05-23
22.416698455810547,2005-05-24
22.425968170166016,2005-05-25
22.713363647460938,2005-05-26
22.57430076599121,2005-05-27
22.731910705566406,2005-05-31
22.667009353637695,2005-06-01
22.323991775512695,2005-06-02
22.546493530273438,2005-06-03
22.6855525970459,2005-06-06
22.398155212402344,2005-06-07
22.43524169921875,2005-06-08
22.44451141357422,2005-06-09
22.50940704345703,2005-06-10
22.67628288269043,2005-06-13
22.731910705566406,2005-06-14
22.79680061340332,2005-06-15
22.713363647460938,2005-06-16
22.85242462158203,2005-06-17
22.62993049621582,2005-06-20
22.78752899169922,2005-06-21
22.620655059814453,2005-06-22
22.527950286865234,2005-06-23
22.555763244628906,2005-06-24
22.018051147460938,2005-06-27
22.314720153808594,2005-06-28
22.713363647460938,2005-06-29
22.620655059814453,2005-06-30
22.85242462158203,2005-07-01
23.176902770996094,2005-07-05
23.186174392700195,2005-07-06
23.037841796875,2005-07-07
23.640443801879883,2005-07-08
23.946372985839844,2005-07-11
24.289400100708008,2005-07-12
24.799285888671875,2005-07-13
24.243040084838867,2005-07-14
23.825857162475586,2005-07-15
24.34501838684082,2005-07-18
24.799285888671875,2005-07-19
25.0959529876709,2005-07-20
24.437728881835938,2005-07-21
24.56751823425293,2005-07-22
24.66022491455078,2005-07-25
25.364805221557617,2005-07-26
24.98470115661621,2005-07-27
26.885210037231445,2005-07-28
27.840097427368164,2005-07-29
27.339473724365234,2005-08-01
27.339473724365234,2005-08-02
27.209680557250977,2005-08-03
26.60708236694336,2005-08-04
26.384580612182617,2005-08-05
26.050840377807617,2005-08-08
25.921043395996094,2005-08-09
25.97667121887207,2005-08-10
26.301149368286133,2005-08-11
26.384580612182617,2005-08-12
26.959375381469727,2005-08-15
27.042814254760742,2005-08-16
26.885210037231445,2005-08-17
26.99645233154297,2005-08-18
27.385828018188477,2005-08-19
27.6917667388916,2005-08-22
27.663951873779297,2005-08-23
27.487804412841797,2005-08-24
27.57124137878418,2005-08-25
27.710304260253906,2005-08-26
27.701032638549805,2005-08-29
28.12748908996582,2005-08-30
27.80301284790039,2005-08-31
27.914260864257812,2005-09-01
27.608333587646484,2005-09-02
27.895719528198242,2005-09-06
27.719575881958008,2005-09-07
27.710304260253906,2005-09-08
27.608333587646484,2005-09-09
27.76593017578125,2005-09-12
25.401884078979492,2005-09-13
25.76344871520996,2005-09-14
25.494590759277344,2005-09-15
25.383344650268555,2005-09-16
24.790016174316406,2005-09-19
24.539705276489258,2005-09-20
24.57678985595703,2005-09-21
25.401884078979492,2005-09-22
24.98470115661621,2005-09-23
25.30917739868164,2005-09-26
24.85491180419922,2005-09-27
25.031055450439453,2005-09-28
24.938350677490234,2005-09-29
25.02178382873535,2005-09-30
25.83761215209961,2005-10-03
25.726362228393555,2005-10-04
24.77147102355957,2005-10-05
24.38210105895996,2005-10-06
24.409915924072266,2005-10-07
23.918563842773438,2005-10-10
22.78752899169922,2005-10-11
22.96367645263672,2005-10-12
23.213987350463867,2005-10-13
23.519920349121094,2005-10-14
23.47356414794922,2005-10-17
23.112010955810547,2005-10-18
23.195444107055664,2005-10-19
23.204710006713867,2005-10-20
23.74241828918457,2005-10-21
24.530431747436523,2005-10-24
24.289400100708008,2005-10-25
24.632408142089844,2005-10-26
25.355531692504883,2005-10-27
26.616352081298828,2005-10-28
26.885210037231445,2005-10-31
26.152820587158203,2005-11-01
26.885210037231445,2005-11-02
26.189899444580078,2005-11-03
26.375316619873047,2005-11-04
26.282608032226562,2005-11-07
26.393856048583984,2005-11-08
26.134275436401367,2005-11-09
26.514375686645508,2005-11-10
26.699790954589844,2005-11-11
26.773958206176758,2005-11-14
26.73687744140625,2005-11-15
25.958131790161133,2005-11-16
26.301149368286133,2005-11-17
26.412397384643555,2005-11-18
26.792497634887695,2005-11-21
26.87593650817871,2005-11-22
27.534160614013672,2005-11-23
26.913021087646484,2005-11-25
26.551462173461914,2005-11-28
26.412397384643555,2005-11-29
26.69052505493164,2005-11-30
27.589786529541016,2005-12-01
27.348745346069336,2005-12-02
26.71833610534668,2005-12-05
26.903749465942383,2005-12-06
25.93031883239746,2005-12-07
26.023025512695312,2005-12-08
26.40312957763672,2005-12-09
26.01375961303711,2005-12-12
25.958131790161133,2005-12-13
26.236255645751953,2005-12-14
26.050840377807617,2005-12-15
25.819068908691406,2005-12-16
25.670738220214844,2005-12-19
25.642921447753906,2005-12-20
25.819068908691406,2005-12-21
26.33823585510254,2005-12-22
26.34749984741211,2005-12-23
26.54218864440918,2005-12-27
26.050840377807617,2005-12-28
25.985942840576172,2005-12-29
26.023025512695312,2005-12-30
26.42167091369629,2006-01-03
26.42167091369629,2006-01-04
26.32895851135254,2006-01-05
26.505104064941406,2006-01-06
26.699790954589844,2006-01-09
26.44021224975586,2006-01-10
25.828344345092773,2006-01-11
26.903749465942383,2006-01-12
26.495838165283203,2006-01-13
26.282608032226562,2006-01-17
26.57927131652832,2006-01-18
26.709064483642578,2006-01-19
27.014995574951172,2006-01-20
26.42167091369629,2006-01-23
26.662710189819336,2006-01-24
26.486568450927734,2006-01-25
27.256038665771484,2006-01-26
28.044048309326172,2006-01-27
28.479774475097656,2006-01-30
28.22946548461914,2006-01-31
28.7208194732666,2006-02-01
28.97112274169922,2006-02-02
29.777685165405273,2006-02-03
29.564456939697266,2006-02-06
29.425395965576172,2006-02-07
30.0928897857666,2006-02-08
30.00945281982422,2006-02-09
29.564456939697266,2006-02-10
29.66643714904785,2006-02-13
29.657167434692383,2006-02-14
29.768417358398438,2006-02-15
30.176328659057617,2006-02-16
30.343204498291016,2006-02-17
29.916749954223633,2006-02-21
30.343204498291016,2006-02-22
31.288822174072266,2006-02-23
30.59351348876953,2006-02-24
30.59351348876953,2006-02-27
30.037263870239258,2006-02-28
30.84381866455078,2006-03-01
30.565698623657227,2006-03-02
30.59351348876953,2006-03-03
30.20414161682129,2006-03-06
29.397581100463867,2006-03-07
29.239980697631836,2006-03-08
29.184354782104492,2006-03-09
30.23195457458496,2006-03-10
31.057050704956055,2006-03-13
30.88090705871582,2006-03-14
30.908714294433594,2006-03-15
31.057050704956055,2006-03-16
31.511322021484375,2006-03-17
31.50204086303711,2006-03-20
31.168302536010742,2006-03-21
31.43714714050293,2006-03-22
30.99215316772461,2006-03-23
30.871631622314453,2006-03-24
30.89017105102539,2006-03-27
30.964340209960938,2006-03-28
30.741844177246094,2006-03-29
29.95383644104004,2006-03-30
30.213411331176758,2006-03-31
30.2690372467041,2006-04-03
30.05580711364746,2006-04-04
29.499563217163086,2006-04-05
29.74987030029297,2006-04-06
30.964340209960938,2006-04-07
31.400066375732422,2006-04-10
31.520584106445312,2006-04-11
32.62380599975586,2006-04-12
32.8370361328125,2006-04-13
33.62506103515625,2006-04-17
33.569427490234375,2006-04-18
33.83827590942383,2006-04-19
33.866092681884766,2006-04-20
33.078067779541016,2006-04-21
33.133705139160156,2006-04-24
32.966827392578125,2006-04-25
32.90193176269531,2006-04-26
33.17078399658203,2006-04-27
32.790679931640625,2006-04-28
33.30057144165039,2006-05-01
33.65285873413086,2006-05-02
33.745567321777344,2006-05-03
33.69921112060547,2006-05-04
33.69921112060547,2006-05-05
33.133705139160156,2006-05-08
33.10589599609375,2006-05-09
33.55088806152344,2006-05-10
32.744327545166016,2006-05-11
32.64234924316406,2006-05-12
33.38400650024414,2006-05-15
33.37937927246094,2006-05-16
33.33765411376953,2006-05-17
33.12443161010742,2006-05-18
32.753604888916016,2006-05-19
32.45694351196289,2006-05-22
32.864845275878906,2006-05-23
33.46745300292969,2006-05-24
33.94025421142578,2006-05-25
34.756080627441406,2006-05-26
32.81849670410156,2006-05-30
33.12443161010742,2006-05-31
33.49526596069336,2006-06-01
33.356201171875,2006-06-02
32.45694351196289,2006-06-05
32.021209716796875,2006-06-06
32.021209716796875,2006-06-07
32.104652404785156,2006-06-08
31.909954071044922,2006-06-09
31.62256622314453,2006-06-12
31.37224769592285,2006-06-13
30.621318817138672,2006-06-14
31.576213836669922,2006-06-15
31.279550552368164,2006-06-16
29.898204803466797,2006-06-19
29.82403564453125,2006-06-20
29.768417358398438,2006-06-21
29.388315200805664,2006-06-22
28.8969669342041,2006-06-23
28.98967170715332,2006-06-26
28.7208194732666,2006-06-27
28.81352424621582,2006-06-28
30.36174201965332,2006-06-29
30.01872444152832,2006-06-30
30.250499725341797,2006-07-03
29.694242477416992,2006-07-05
29.861120223999023,2006-07-06
29.66643714904785,2006-07-07
29.657167434692383,2006-07-10
29.64789390563965,2006-07-11
29.963096618652344,2006-07-12
29.499563217163086,2006-07-13
29.68497657775879,2006-07-14
29.98164176940918,2006-07-17
29.425395965576172,2006-07-18
31.353715896606445,2006-07-19
30.88090705871582,2006-07-20
29.842575073242188,2006-07-21
31.066314697265625,2006-07-24
32.04901885986328,2006-07-25
32.123191833496094,2006-07-26
30.111427307128906,2006-07-27
30.602783203125,2006-07-28
29.78696060180664,2006-07-31
29.814769744873047,2006-08-01
30.027999877929688,2006-08-02
30.528610229492188,2006-08-03
30.18560028076172,2006-08-04
30.176328659057617,2006-08-07
30.36174201965332,2006-08-08
29.98164176940918,2006-08-09
30.250499725341797,2006-08-10
29.935285568237305,2006-08-11
30.296844482421875,2006-08-14
30.621318817138672,2006-08-15
30.945802688598633,2006-08-16
31.084856033325195,2006-08-17
30.816017150878906,2006-08-18
31.01996612548828,2006-08-21
30.806743621826172,2006-08-22
29.805498123168945,2006-08-23
30.111427307128906,2006-08-24
29.71278953552246,2006-08-25
30.371009826660156,2006-08-28
30.176328659057617,2006-08-29
30.408096313476562,2006-08-30
30.454450607299805,2006-08-31
30.426639556884766,2006-09-01
31.010696411132812,2006-09-05
30.834545135498047,2006-09-06
30.574970245361328,2006-09-07
30.788196563720703,2006-09-08
31.483509063720703,2006-09-11
31.41860580444336,2006-09-12
32.29933166503906,2006-09-13
31.9841251373291,2006-09-14
31.835792541503906,2006-09-15
31.344440460205078,2006-09-18
31.057050704956055,2006-09-19
31.288822174072266,2006-09-20
30.686216354370117,2006-09-21
29.592266082763672,2006-09-22
29.768417358398438,2006-09-25
29.66643714904785,2006-09-26
29.83330535888672,2006-09-27
29.888002395629883,2006-09-28
28.674461364746094,2006-09-29
28.52613067626953,2006-10-02
28.238737106323242,2006-10-03
28.553939819335938,2006-10-04
29.045291900634766,2006-10-05
28.461238861083984,2006-10-06
29.267793655395508,2006-10-09
29.34195327758789,2006-10-10
29.026752471923828,2006-10-11
29.527372360229492,2006-10-12
29.07310676574707,2006-10-13
29.369770050048828,2006-10-16
29.37904167175293,2006-10-17
29.58300018310547,2006-10-18
30.296844482421875,2006-10-19
29.314151763916016,2006-10-20
29.518102645874023,2006-10-23
29.267793655395508,2006-10-24
29.592266082763672,2006-10-25
28.646650314331055,2006-10-26
28.542816162109375,2006-10-27
28.22946548461914,2006-10-30
28.118215560913086,2006-10-31
27.274580001831055,2006-11-01
26.848121643066406,2006-11-02
26.6534366607666,2006-11-03
27.543426513671875,2006-11-06
27.181867599487305,2006-11-07
27.30239486694336,2006-11-08
27.116979598999023,2006-11-09
26.99645233154297,2006-11-10
27.256038665771484,2006-11-13
28.248008728027344,2006-11-14
28.822795867919922,2006-11-15
28.924774169921875,2006-11-16
28.591028213500977,2006-11-17
29.054567337036133,2006-11-20
28.906232833862305,2006-11-21
29.37904167175293,2006-11-22
29.32341957092285,2006-11-24
28.841333389282227,2006-11-27
28.998939514160156,2006-11-28
29.70351791381836,2006-11-29
29.814769744873047,2006-11-30
29.36050033569336,2006-12-01
30.816017150878906,2006-12-04
30.05580711364746,2006-12-05
29.879661560058594,2006-12-06
30.315383911132812,2006-12-07
29.675703048706055,2006-12-08
28.878419876098633,2006-12-11
28.637378692626953,2006-12-12
28.730087280273438,2006-12-13
29.462480545043945,2006-12-14
29.165813446044922,2006-12-15
28.69300651550293,2006-12-18
28.674461364746094,2006-12-19
28.683738708496094,2006-12-20
28.49832534790039,2006-12-21
28.377798080444336,2006-12-22
28.730087280273438,2006-12-26
28.739362716674805,2006-12-27
29.175081253051758,2006-12-28
28.915508270263672,2006-12-29
28.7208194732666,2007-01-03
28.906232833862305,2007-01-04
27.96988296508789,2007-01-05
28.173843383789062,2007-01-08
27.83082389831543,2007-01-09
28.01624298095703,2007-01-10
28.266544342041016,2007-01-11
28.674461364746094,2007-01-12
28.22946548461914,2007-01-16
27.83082389831543,2007-01-17
27.8586368560791,2007-01-18
28.22946548461914,2007-01-19
27.608333587646484,2007-01-22
28.108943939208984,2007-01-23
27.988428115844727,2007-01-24
29.07310676574707,2007-01-25
29.388315200805664,2007-01-26
30.639862060546875,2007-01-29
30.621318817138672,2007-01-30
30.69548988342285,2007-01-31
30.50080680847168,2007-02-01
30.30611801147461,2007-02-02
30.027999877929688,2007-02-05
31.1312198638916,2007-02-06
30.99215316772461,2007-02-07
31.047786712646484,2007-02-08
31.010696411132812,2007-02-09
30.89017105102539,2007-02-12
31.01996612548828,2007-02-13
31.483509063720703,2007-02-14
31.511322021484375,2007-02-15
31.29808807373047,2007-02-16
31.260995864868164,2007-02-20
30.927255630493164,2007-02-21
30.723302841186523,2007-02-22
30.398820877075195,2007-02-23
30.194866180419922,2007-02-26
28.97112274169922,2007-02-27
28.479774475097656,2007-02-28
28.257278442382812,2007-03-01
28.220195770263672,2007-03-02
28.303630828857422,2007-03-05
28.35926055908203,2007-03-06
28.294361114501953,2007-03-07
27.840097427368164,2007-03-08
27.701032638549805,2007-03-09
28.368528366088867,2007-03-12
27.56197166442871,2007-03-13
27.8586368560791,2007-03-14
28.220195770263672,2007-03-15
28.303630828857422,2007-03-16
27.96988296508789,2007-03-19
28.368528366088867,2007-03-20
29.508831024169922,2007-03-21
30.816017150878906,2007-03-22
30.454450607299805,2007-03-23
30.491527557373047,2007-03-26
30.38955307006836,2007-03-27
30.213411331176758,2007-03-28
30.176328659057617,2007-03-29
30.167055130004883,2007-03-30
30.537885665893555,2007-04-02
31.084856033325195,2007-04-03
30.778928756713867,2007-04-04
30.36174201965332,2007-04-05
29.527372360229492,2007-04-09
29.70351791381836,2007-04-10
29.661802291870117,2007-04-11
28.832067489624023,2007-04-12
28.553939819335938,2007-04-13
29.314151763916016,2007-04-16
29.935285568237305,2007-04-17
30.398820877075195,2007-04-18
29.518102645874023,2007-04-19
29.156538009643555,2007-04-20
29.008209228515625,2007-04-23
28.822795867919922,2007-04-24
28.95258903503418,2007-04-25
28.887691497802734,2007-04-26
29.573728561401367,2007-04-27
29.165813446044922,2007-04-30
29.490293502807617,2007-05-01
30.32465934753418,2007-05-02
30.287574768066406,2007-05-03
30.871631622314453,2007-05-04
30.686216354370117,2007-05-07
30.788196563720703,2007-05-08
30.723302841186523,2007-05-09
29.851856231689453,2007-05-10
31.427881240844727,2007-05-11
31.36298179626465,2007-05-14
31.242464065551758,2007-05-15
31.00142478942871,2007-05-16
31.14048194885254,2007-05-17
30.945802688598633,2007-05-18
31.965579986572266,2007-05-21
31.965579986572266,2007-05-22
32.23442459106445,2007-05-23
31.43714714050293,2007-05-24
31.464963912963867,2007-05-25
31.41860580444336,2007-05-29
30.945802688598633,2007-05-30
30.825279235839844,2007-05-31
31.121952056884766,2007-06-01
31.585481643676758,2007-06-04
30.85309410095215,2007-06-05
30.630592346191406,2007-06-06
30.426544189453125,2007-06-07
30.982885360717773,2007-06-08
30.621318817138672,2007-06-11
30.371009826660156,2007-06-12
31.307369232177734,2007-06-13
31.1312198638916,2007-06-14
31.65965461730957,2007-06-15
31.9841251373291,2007-06-18
32.32714080810547,2007-06-19
31.956315994262695,2007-06-20
31.409337997436523,2007-06-21
31.520584106445312,2007-06-22
31.353715896606445,2007-06-25
31.817251205444336,2007-06-26
32.113914489746094,2007-06-27
32.55891418457031,2007-06-28
31.613292694091797,2007-06-29
31.678192138671875,2007-07-02
31.743093490600586,2007-07-03
31.678192138671875,2007-07-05
31.464963912963867,2007-07-06
31.1312198638916,2007-07-09
30.59351348876953,2007-07-10
30.602783203125,2007-07-11
31.335174560546875,2007-07-12
31.1033992767334,2007-07-13
31.1312198638916,2007-07-16
30.537885665893555,2007-07-17
30.528610229492188,2007-07-18
30.676950454711914,2007-07-19
29.25851821899414,2007-07-20
29.35123062133789,2007-07-23
29.37904167175293,2007-07-24
29.629350662231445,2007-07-25
28.869150161743164,2007-07-26
28.544677734375,2007-07-27
28.730087280273438,2007-07-30
28.637378692626953,2007-07-31
29.165813446044922,2007-08-01
29.610811233520508,2007-08-02
28.405609130859375,2007-08-03
29.888938903808594,2007-08-06
31.335174560546875,2007-08-07
32.846309661865234,2007-08-08
32.71651077270508,2007-08-09
30.574970245361328,2007-08-10
29.888938903808594,2007-08-13
28.8969669342041,2007-08-14
29.388315200805664,2007-08-15
30.59351348876953,2007-08-16
31.446420669555664,2007-08-17
31.761632919311523,2007-08-20
32.62380599975586,2007-08-21
32.22517395019531,2007-08-22
31.353715896606445,2007-08-23
31.594751358032227,2007-08-24
31.223926544189453,2007-08-27
30.556427001953125,2007-08-28
31.604026794433594,2007-08-29
31.464963912963867,2007-08-30
32.039756774902344,2007-08-31
32.39204025268555,2007-09-04
31.427881240844727,2007-09-05
31.743093490600586,2007-09-06
31.798702239990234,2007-09-07
31.835792541503906,2007-09-10
31.947036743164062,2007-09-11
31.826526641845703,2007-09-12
31.492778778076172,2007-09-13
31.724544525146484,2007-09-14
32.57746124267578,2007-09-17
33.79191589355469,2007-09-18
34.700462341308594,2007-09-19
33.01317596435547,2007-09-20
33.15224838256836,2007-09-21
33.078067779541016,2007-09-24
32.864845275878906,2007-09-25
33.65285873413086,2007-09-26
33.63432312011719,2007-09-27
32.660892486572266,2007-09-28
33.81047058105469,2007-10-01
34.43161392211914,2007-10-02
34.542850494384766,2007-10-03
34.811710357666016,2007-10-04
34.15347671508789,2007-10-05
34.209110260009766,2007-10-08
34.264732360839844,2007-10-09
33.83827590942383,2007-10-10
33.40255355834961,2007-10-11
33.235679626464844,2007-10-12
32.68870544433594,2007-10-15
31.92850112915039,2007-10-16
31.50204086303711,2007-10-17
31.307369232177734,2007-10-18
30.658411026000977,2007-10-19
31.85433578491211,2007-10-22
32.447662353515625,2007-10-23
31.817251205444336,2007-10-24
31.62256622314453,2007-10-25
32.01193618774414,2007-10-26
32.01193618774414,2007-10-29
31.93777084350586,2007-10-30
31.65965461730957,2007-10-31
30.371009826660156,2007-11-01
29.87039566040039,2007-11-02
29.861120223999023,2007-11-05
31.288822174072266,2007-11-06
30.908714294433594,2007-11-07
32.29933166503906,2007-11-08
33.51380157470703,2007-11-09
33.22640609741211,2007-11-12
33.217132568359375,2007-11-13
33.58797073364258,2007-11-14
33.36547088623047,2007-11-15
33.356201171875,2007-11-16
32.762874603271484,2007-11-19
32.34567642211914,2007-11-20
32.01193618774414,2007-11-21
32.364227294921875,2007-11-23
31.177570343017578,2007-11-26
31.706008911132812,2007-11-27
33.70848846435547,2007-11-28
33.82901382446289,2007-11-29
34.34817123413086,2007-11-30
32.799957275390625,2007-12-03
32.71651077270508,2007-12-04
33.04098892211914,2007-12-05
33.8846321105957,2007-12-06
33.560157775878906,2007-12-07
33.49526596069336,2007-12-10
31.85433578491211,2007-12-11
31.41860580444336,2007-12-12
31.993392944335938,2007-12-13
31.270275115966797,2007-12-14
31.1312198638916,2007-12-17
32.27151870727539,2007-12-18
32.34567642211914,2007-12-19
33.050262451171875,2007-12-20
33.22640609741211,2007-12-21
33.37473678588867,2007-12-24
33.79191589355469,2007-12-26
32.188079833984375,2007-12-27
31.279550552368164,2007-12-28
31.288822174072266,2007-12-31
30.676950454711914,2008-01-02
30.482263565063477,2008-01-03
29.972373962402344,2008-01-04
31.205379486083984,2008-01-07
30.816017150878906,2008-01-08
31.084856033325195,2008-01-09
31.947036743164062,2008-01-10
31.557668685913086,2008-01-11
31.585481643676758,2008-01-14
30.714033126831055,2008-01-15
30.714033126831055,2008-01-16
29.34195327758789,2008-01-17
29.68497657775879,2008-01-18
30.686216354370117,2008-01-22
33.606502532958984,2008-01-23
33.866092681884766,2008-01-24
31.9841251373291,2008-01-25
32.605262756347656,2008-01-28
32.63308334350586,2008-01-29
32.1510009765625,2008-01-30
31.066314697265625,2008-01-31
31.909954071044922,2008-02-01
30.584245681762695,2008-02-04
29.83330535888672,2008-02-05
29.063840866088867,2008-02-06
29.95383644104004,2008-02-07
29.499563217163086,2008-02-08
28.739362716674805,2008-02-11
28.98967170715332,2008-02-12
29.063840866088867,2008-02-13
26.885210037231445,2008-02-14
26.171361923217773,2008-02-15
26.10645866394043,2008-02-19
26.42167091369629,2008-02-20
25.995216369628906,2008-02-21
26.050840377807617,2008-02-22
25.921043395996094,2008-02-25
26.078651428222656,2008-02-26
25.91177749633789,2008-02-27
25.318445205688477,2008-02-28
24.56751823425293,2008-02-29
24.22450065612793,2008-03-03
23.825857162475586,2008-03-04
23.232526779174805,2008-03-05
21.712121963500977,2008-03-06
21.84191131591797,2008-03-07
21.563793182373047,2008-03-10
23.232526779174805,2008-03-11
23.223255157470703,2008-03-12
24.113248825073242,2008-03-13
23.43648910522461,2008-03-14
23.16762924194336,2008-03-17
24.215232849121094,2008-03-18
23.862937927246094,2008-03-19
25.32771873474121,2008-03-20
25.355531692504883,2008-03-24
25.281370162963867,2008-03-25
24.326478958129883,2008-03-26
23.872207641601562,2008-03-27
23.501380920410156,2008-03-28
23.640443801879883,2008-03-31
25.058866500854492,2008-04-01
25.1144962310791,2008-04-02
24.84563446044922,2008-04-03
24.57678985595703,2008-04-04
23.45502281188965,2008-04-07
23.5570011138916,2008-04-08
23.010028839111328,2008-04-09
23.25107192993164,2008-04-10
23.241796493530273,2008-04-11
22.74117660522461,2008-04-14
23.760961532592773,2008-04-15
24.67876625061035,2008-04-16
24.59532928466797,2008-04-17
24.86418342590332,2008-04-18
24.15033531188965,2008-04-21
23.204710006713867,2008-04-22
23.056381225585938,2008-04-23
23.99273681640625,2008-04-24
24.38210105895996,2008-04-25
25.105222702026367,2008-04-28
24.817825317382812,2008-04-29
24.456266403198242,2008-04-30
27.237497329711914,2008-05-01
26.903749465942383,2008-05-02
27.116979598999023,2008-05-05
27.57124137878418,2008-05-06
26.449481964111328,2008-05-07
26.468021392822266,2008-05-08
26.08792495727539,2008-05-09
26.699790954589844,2008-05-12
26.430936813354492,2008-05-13
26.597814559936523,2008-05-14
27.033536911010742,2008-05-15
26.62562370300293,2008-05-16
26.199172973632812,2008-05-19
25.9488582611084,2008-05-20
25.466777801513672,2008-05-21
25.448240280151367,2008-05-22
25.068140029907227,2008-05-23
26.162092208862305,2008-05-27
25.828344345092773,2008-05-28
26.514375686645508,2008-05-29
26.458751678466797,2008-05-30
26.004486083984375,2008-06-02
25.707815170288086,2008-06-03
25.346261978149414,2008-06-04
26.282608032226562,2008-06-05
25.031055450439453,2008-06-06
24.55824851989746,2008-06-09
24.97542953491211,2008-06-10
24.669492721557617,2008-06-11
24.261581420898438,2008-06-12
23.232526779174805,2008-06-13
23.816587448120117,2008-06-16
23.51065444946289,2008-06-17
22.63919448852539,2008-06-18
25.30917739868164,2008-06-19
25.12376594543457,2008-06-20
24.048355102539062,2008-06-23
24.22450065612793,2008-06-24
24.74365997314453,2008-06-25
