ZTS,Date
28.086063385009766,2013-08-20
27.73301124572754,2013-08-21
27.751596450805664,2013-08-22
28.058197021484375,2013-08-23
27.686552047729492,2013-08-26
27.129114151000977,2013-08-27
27.472871780395508,2013-08-28
27.37996482849121,2013-08-29
27.082660675048828,2013-08-30
27.342803955078125,2013-09-03
27.584362030029297,2013-09-04
28.178972244262695,2013-09-05
28.439109802246094,2013-09-06
28.4205322265625,2013-09-09
28.7549991607666,2013-09-10
29.108049392700195,2013-09-11
28.875783920288086,2013-09-12
28.84790802001953,2013-09-13
29.591171264648438,2013-09-16
30.08358383178711,2013-09-17
30.39946937561035,2013-09-18
30.204360961914062,2013-09-19
29.907054901123047,2013-09-20
29.340322494506836,2013-09-23
29.24740982055664,2013-09-24
28.857196807861328,2013-09-25
29.340322494506836,2013-09-26
28.940813064575195,2013-09-27
28.912944793701172,2013-09-30
29.52613639831543,2013-10-01
29.730525970458984,2013-10-02
29.24740982055664,2013-10-03
29.776981353759766,2013-10-04
29.665498733520508,2013-10-07
29.293874740600586,2013-10-08
29.200960159301758,2013-10-09
30.065000534057617,2013-10-10
30.102170944213867,2013-10-11
29.999969482421875,2013-10-14
29.795568466186523,2013-10-15
30.557409286499023,2013-10-16
30.687490463256836,2013-10-17
30.86400604248047,2013-10-18
30.4459285736084,2013-10-21
30.204360961914062,2013-10-22
30.287982940673828,2013-10-23
30.41805076599121,2013-10-24
30.167207717895508,2013-10-25
29.711950302124023,2013-10-28
29.758405685424805,2013-10-29
29.846847534179688,2013-10-30
29.474462509155273,2013-10-31
29.642038345336914,2013-11-01
29.725818634033203,2013-11-04
29.50238609313965,2013-11-05
29.111385345458984,2013-11-06
28.897266387939453,2013-11-07
29.4092960357666,2013-11-08
29.576866149902344,2013-11-11
29.642038345336914,2013-11-12
29.530315399169922,2013-11-13
29.49308204650879,2013-11-14
29.614105224609375,2013-11-15
29.437223434448242,2013-11-18
29.25102424621582,2013-11-19
29.204479217529297,2013-11-20
29.39998435974121,2013-11-21
29.195173263549805,2013-11-22
29.130002975463867,2013-11-25
29.25102424621582,2013-11-26
29.120691299438477,2013-11-27
28.999666213989258,2013-11-29
28.999666213989258,2013-12-02
28.94380760192871,2013-12-03
29.055524826049805,2013-12-04
29.269651412963867,2013-12-05
29.362749099731445,2013-12-06
29.558250427246094,2013-12-09
29.195173263549805,2013-12-10
28.94380760192871,2013-12-11
29.018281936645508,2013-12-12
29.39998435974121,2013-12-13
29.790987014770508,2013-12-16
29.455839157104492,2013-12-17
29.949247360229492,2013-12-18
30.07959747314453,2013-12-19
30.14475440979004,2013-12-20
30.135440826416016,2013-12-23
30.135440826416016,2013-12-24
30.34026527404785,2013-12-26
30.41473388671875,2013-12-27
30.41473388671875,2013-12-30
30.433361053466797,2013-12-31
30.126140594482422,2014-01-02
29.837539672851562,2014-01-03
29.772367477416992,2014-01-06
29.884084701538086,2014-01-07
29.54894256591797,2014-01-08
29.753751754760742,2014-01-09
30.293710708618164,2014-01-10
29.586177825927734,2014-01-13
29.65134620666504,2014-01-14
29.614105224609375,2014-01-15
29.790987014770508,2014-01-16
29.539627075195312,2014-01-17
29.111385345458984,2014-01-21
29.288270950317383,2014-01-22
29.54894256591797,2014-01-23
29.288270950317383,2014-01-24
29.195173263549805,2014-01-27
29.337005615234375,2014-01-28
28.72115135192871,2014-01-29
28.618511199951172,2014-01-30
28.329240798950195,2014-01-31
28.33857536315918,2014-02-03
28.20794105529785,2014-02-04
28.1146240234375,2014-02-05
28.039981842041016,2014-02-06
28.646501541137695,2014-02-07
29.057064056396484,2014-02-10
27.181516647338867,2014-02-11
27.993322372436523,2014-02-12
27.685392379760742,2014-02-13
27.881351470947266,2014-02-14
28.245256423950195,2014-02-18
27.760047912597656,2014-02-19
27.965328216552734,2014-02-20
27.629409790039062,2014-02-21
27.713388442993164,2014-02-24
28.1146240234375,2014-02-25
28.36656951904297,2014-02-26
28.665163040161133,2014-02-27
28.94509506225586,2014-02-28
28.91710662841797,2014-03-03
28.82379150390625,2014-03-04
28.665163040161133,2014-03-05
28.72115135192871,2014-03-06
28.534528732299805,2014-03-07
28.31991195678711,2014-03-10
28.254594802856445,2014-03-11
27.713388442993164,2014-03-12
27.29349136352539,2014-03-13
27.452112197875977,2014-03-14
27.414793014526367,2014-03-17
27.32148551940918,2014-03-18
27.909351348876953,2014-03-19
28.077308654785156,2014-03-20
27.302818298339844,2014-03-21
27.190845489501953,2014-03-24
27.302818298339844,2014-03-25
27.256162643432617,2014-03-26
27.34014129638672,2014-03-27
27.069538116455078,2014-03-28
27.004228591918945,2014-03-31
27.386796951293945,2014-04-01
27.63874053955078,2014-04-02
27.63874053955078,2014-04-03
27.358810424804688,2014-04-04
27.060216903686523,2014-04-07
27.200180053710938,2014-04-08
27.11619758605957,2014-04-09
26.9295711517334,2014-04-10
26.500343322753906,2014-04-11
26.574996948242188,2014-04-14
26.640308380126953,2014-04-15
26.621652603149414,2014-04-16
26.686969757080078,2014-04-17
27.08820915222168,2014-04-21
27.89067840576172,2014-04-22
27.424121856689453,2014-04-23
27.959177017211914,2014-04-24
28.21173667907715,2014-04-25
28.43623161315918,2014-04-28
28.557836532592773,2014-04-29
28.305267333984375,2014-04-30
28.352041244506836,2014-05-01
28.66072654724121,2014-05-02
28.557836532592773,2014-05-05
28.894577026367188,2014-05-06
28.670080184936523,2014-05-07
28.511058807373047,2014-05-08
28.567188262939453,2014-05-09
28.819746017456055,2014-05-12
28.744915008544922,2014-05-13
28.66072654724121,2014-05-14
28.492361068725586,2014-05-15
28.623310089111328,2014-05-16
28.492361068725586,2014-05-19
28.32398223876953,2014-05-20
28.45493507385254,2014-05-21
28.370752334594727,2014-05-22
28.557836532592773,2014-05-23
28.716854095458984,2014-05-27
28.511058807373047,2014-05-28
28.735557556152344,2014-05-29
28.716854095458984,2014-05-30
28.922639846801758,2014-06-02
29.231321334838867,2014-06-03
29.343568801879883,2014-06-04
29.568069458007812,2014-06-05
29.689674377441406,2014-06-06
29.942224502563477,2014-06-09
30.400569915771484,2014-06-10
30.054481506347656,2014-06-11
29.923519134521484,2014-06-12
30.045120239257812,2014-06-13
30.054481506347656,2014-06-16
30.69054412841797,2014-06-17
30.765382766723633,2014-06-18
30.44734001159668,2014-06-19
30.3631591796875,2014-06-20
30.531536102294922,2014-06-23
30.27897071838379,2014-06-24
30.27897071838379,2014-06-25
30.15736961364746,2014-06-26
30.2883243560791,2014-06-27
30.1854248046875,2014-06-30
30.409923553466797,2014-07-01
30.625072479248047,2014-07-02
30.78408432006836,2014-07-03
30.456701278686523,2014-07-07
30.38187026977539,2014-07-08
30.3631591796875,2014-07-09
30.41928482055664,2014-07-10
30.27897071838379,2014-07-11
30.6157169342041,2014-07-14
30.297679901123047,2014-07-15
30.522180557250977,2014-07-16
30.129302978515625,2014-07-17
30.578306198120117,2014-07-18
30.727962493896484,2014-07-21
30.74666976928711,2014-07-22
30.718608856201172,2014-07-23
30.765382766723633,2014-07-24
30.699905395507812,2014-07-25
30.737319946289062,2014-07-28
30.896345138549805,2014-07-29
30.99923324584961,2014-07-30
30.78408432006836,2014-07-31
30.625072479248047,2014-08-01
31.0927734375,2014-08-04
30.129302978515625,2014-08-05
30.213491439819336,2014-08-06
29.736440658569336,2014-08-07
30.232202529907227,2014-08-08
30.494117736816406,2014-08-11
30.35380744934082,2014-08-12
30.74666976928711,2014-08-13
30.933757781982422,2014-08-14
31.51369857788086,2014-08-15
31.806182861328125,2014-08-18
32.35924530029297,2014-08-19
32.61234664916992,2014-08-20
32.706092834472656,2014-08-21
32.706092834472656,2014-08-22
32.71546173095703,2014-08-25
32.931060791015625,2014-08-26
33.12792205810547,2014-08-27
33.11853790283203,2014-08-28
33.22167205810547,2014-08-29
33.259151458740234,2014-09-02
33.521629333496094,2014-09-03
33.28727722167969,2014-09-04
33.78409957885742,2014-09-05
34.009071350097656,2014-09-08
33.91534423828125,2014-09-09
33.971580505371094,2014-09-10
33.999698638916016,2014-09-11
33.91534423828125,2014-09-12
33.999698638916016,2014-09-15
34.205936431884766,2014-09-16
34.35592269897461,2014-09-17
34.40279006958008,2014-09-18
34.871498107910156,2014-09-19
34.32780075073242,2014-09-22
33.634117126464844,2014-09-23
34.29029846191406,2014-09-24
34.0278205871582,2014-09-25
34.33717727661133,2014-09-26
34.48716354370117,2014-09-29
34.637149810791016,2014-09-30
34.1684455871582,2014-10-01
34.59964370727539,2014-10-02
35.312068939208984,2014-10-03
35.302703857421875,2014-10-06
34.41215896606445,2014-10-07
35.1995849609375,2014-10-08
34.70277404785156,2014-10-09
34.38405227661133,2014-10-10
33.34351348876953,2014-10-13
33.6247444152832,2014-10-14
33.052921295166016,2014-10-15
32.87481689453125,2014-10-16
33.156036376953125,2014-10-17
33.19353485107422,2014-10-20
33.830970764160156,2014-10-21
33.64347839355469,2014-10-22
33.849708557128906,2014-10-23
34.29029846191406,2014-10-24
34.28092575073242,2014-10-27
34.69336700439453,2014-10-28
34.32780075073242,2014-10-29
34.98398208618164,2014-10-30
34.83399200439453,2014-10-31
35.42759323120117,2014-11-03
36.74250030517578,2014-11-04
36.88338088989258,2014-11-05
37.29664993286133,2014-11-06
37.7850456237793,2014-11-07
37.71929931640625,2014-11-10
41.06293487548828,2014-11-11
40.04856872558594,2014-11-12
40.612117767333984,2014-11-13
40.5181884765625,2014-11-14
41.54194259643555,2014-11-17
41.50436782836914,2014-11-18
40.762386322021484,2014-11-19
40.527591705322266,2014-11-20
41.20383071899414,2014-11-21
41.87067413330078,2014-11-24
41.24140167236328,2014-11-25
41.955204010009766,2014-11-26
42.19941329956055,2014-11-28
41.67342758178711,2014-12-01
42.020965576171875,2014-12-02
42.15243148803711,2014-12-03
41.325927734375,2014-12-04
41.307132720947266,2014-12-05
41.419837951660156,2014-12-08
41.15685272216797,2014-12-09
40.17067337036133,2014-12-10
40.27399444580078,2014-12-11
39.2314453125,2014-12-12
39.20327377319336,2014-12-15
38.36735534667969,2014-12-16
38.630340576171875,2014-12-17
40.527591705322266,2014-12-18
40.86570739746094,2014-12-19
40.77177429199219,2014-12-22
40.358516693115234,2014-12-23
41.17564010620117,2014-12-24
41.513763427734375,2014-12-26
41.33531188964844,2014-12-29
40.715423583984375,2014-12-30
40.41487121582031,2014-12-31
40.6778564453125,2015-01-02
40.43365478515625,2015-01-05
40.039180755615234,2015-01-06
40.86570739746094,2015-01-07
41.49497604370117,2015-01-08
41.560726165771484,2015-01-09
40.78116989135742,2015-01-12
40.2082405090332,2015-01-13
40.41487121582031,2015-01-14
40.33034133911133,2015-01-15
41.532554626464844,2015-01-16
40.989593505859375,2015-01-20
41.63888168334961,2015-01-21
41.88353729248047,2015-01-22
41.51655197143555,2015-01-23
41.48832321166992,2015-01-26
40.744930267333984,2015-01-27
40.566158294677734,2015-01-28
40.763755798339844,2015-01-29
40.20857620239258,2015-01-30
40.82022476196289,2015-02-02
40.933143615722656,2015-02-03
40.8954963684082,2015-02-04
40.83903884887695,2015-02-05
41.08368682861328,2015-02-06
40.340309143066406,2015-02-09
41.31895446777344,2015-02-10
43.06917953491211,2015-02-11
43.088008880615234,2015-02-12
42.77748107910156,2015-02-13
43.47381591796875,2015-02-17
43.14447021484375,2015-02-18
42.956268310546875,2015-02-19
42.90922164916992,2015-02-20
42.89041519165039,2015-02-23
42.72103500366211,2015-02-24
43.02213668823242,2015-02-25
43.86903381347656,2015-02-26
43.37031555175781,2015-02-27
44.5183219909668,2015-03-02
43.79375076293945,2015-03-03
43.502052307128906,2015-03-04
43.71847915649414,2015-03-05
43.078590393066406,2015-03-06
43.558509826660156,2015-03-09
43.00332260131836,2015-03-10
43.29502487182617,2015-03-11
44.07606506347656,2015-03-12
43.70906448364258,2015-03-13
44.20779037475586,2015-03-16
44.36776351928711,2015-03-17
44.70650100708008,2015-03-18
44.6124153137207,2015-03-19
44.546546936035156,2015-03-20
44.36776351928711,2015-03-23
44.245426177978516,2015-03-24
43.539676666259766,2015-03-25
43.38911819458008,2015-03-26
43.492637634277344,2015-03-27
44.15132522583008,2015-03-30
43.558509826660156,2015-03-31
43.539676666259766,2015-04-01
43.7560920715332,2015-04-02
43.59613800048828,2015-04-06
43.70267868041992,2015-04-07
43.561275482177734,2015-04-08
43.88177490234375,2015-04-09
44.46623229980469,2015-04-10
43.9854736328125,2015-04-13
44.21171569824219,2015-04-14
44.305973052978516,2015-04-15
44.43795394897461,2015-04-16
44.08915710449219,2015-04-17
44.343692779541016,2015-04-20
44.81502151489258,2015-04-21
44.33425521850586,2015-04-22
44.353118896484375,2015-04-23
45.163814544677734,2015-04-24
44.14573287963867,2015-04-27
43.10877990722656,2015-04-28
42.62801742553711,2015-04-29
41.87385559082031,2015-04-30
42.052982330322266,2015-05-01
42.797706604003906,2015-05-04
43.0616455078125,2015-05-05
42.69398880004883,2015-05-06
42.948516845703125,2015-05-07
43.26903533935547,2015-05-08
43.44815444946289,2015-05-11
42.967384338378906,2015-05-12
43.00509262084961,2015-05-13
43.62724685668945,2015-05-14
43.82522201538086,2015-05-15
44.05146408081055,2015-05-18
44.730186462402344,2015-05-19
44.56992721557617,2015-05-20
45.06013107299805,2015-05-21
44.899871826171875,2015-05-22
45.2015380859375,2015-05-26
46.61555099487305,2015-05-27
46.2950439453125,2015-05-28
46.91720199584961,2015-05-29
46.926631927490234,2015-06-01
46.738094329833984,2015-06-02
46.70981216430664,2015-06-03
46.097084045410156,2015-06-04
46.20077133178711,2015-06-05
46.0028076171875,2015-06-08
46.41758728027344,2015-06-09
46.841793060302734,2015-06-10
47.011470794677734,2015-06-11
46.266754150390625,2015-06-12
46.44586181640625,2015-06-15
46.86064529418945,2015-06-16
47.29429244995117,2015-06-17
47.60536575317383,2015-06-18
47.36027145385742,2015-06-19
47.3414192199707,2015-06-22
47.57709884643555,2015-06-23
46.86064529418945,2015-06-24
52.205650329589844,2015-06-25
45.83311080932617,2015-06-26
44.371971130371094,2015-06-29
45.4560546875,2015-06-30
45.654014587402344,2015-07-01
45.540897369384766,2015-07-02
45.625736236572266,2015-07-06
45.13553237915039,2015-07-07
43.81578826904297,2015-07-08
43.90062713623047,2015-07-09
44.26826858520508,2015-07-10
44.343692779541016,2015-07-13
44.73960876464844,2015-07-14
44.409664154052734,2015-07-15
45.24866485595703,2015-07-16
45.06013107299805,2015-07-17
46.17249298095703,2015-07-20
46.30446243286133,2015-07-21
47.15288543701172,2015-07-22
46.99262619018555,2015-07-23
46.653263092041016,2015-07-24
46.64383316040039,2015-07-27
46.0499267578125,2015-07-28
45.625736236572266,2015-07-29
45.76713562011719,2015-07-30
46.17249298095703,2015-07-31
45.70115280151367,2015-08-03
46.0499267578125,2015-08-04
45.823699951171875,2015-08-05
45.512611389160156,2015-08-06
45.540897369384766,2015-08-07
45.61630630493164,2015-08-10
45.52470779418945,2015-08-11
45.194210052490234,2015-08-12
45.00536346435547,2015-08-13
44.8259391784668,2015-08-14
45.977970123291016,2015-08-17
45.071449279785156,2015-08-18
45.241424560546875,2015-08-19
43.79664993286133,2015-08-20
42.51239013671875,2015-08-21
41.10538101196289,2015-08-24
40.189414978027344,2015-08-25
41.78528594970703,2015-08-26
43.30561065673828,2015-08-27
43.23005294799805,2015-08-28
42.37075424194336,2015-08-31
41.53032302856445,2015-09-01
42.60682678222656,2015-09-02
42.049686431884766,2015-09-03
41.55864715576172,2015-09-04
42.38964080810547,2015-09-08
41.501991271972656,2015-09-09
41.87026596069336,2015-09-10
42.49350357055664,2015-09-11
41.9930419921875,2015-09-14
42.5501708984375,2015-09-15
42.03079605102539,2015-09-16
43.44724655151367,2015-09-17
42.60682678222656,2015-09-18
42.02136993408203,2015-09-21
41.76639175415039,2015-09-22
41.85139083862305,2015-09-23
41.16202926635742,2015-09-24
40.142189025878906,2015-09-25
37.73422622680664,2015-09-28
37.441505432128906,2015-09-29
38.886287689208984,2015-09-30
38.99015426635742,2015-10-01
40.6237907409668,2015-10-02
40.4632682800293,2015-10-05
39.08457946777344,2015-10-06
40.29328918457031,2015-10-07
40.81264877319336,2015-10-08
40.41604232788086,2015-10-09
40.331050872802734,2015-10-12
39.96278762817383,2015-10-13
40.01944351196289,2015-10-14
40.604915618896484,2015-10-15
41.483116149902344,2015-10-16
41.34146499633789,2015-10-19
40.689903259277344,2015-10-20
39.33955001831055,2015-10-21
38.52743911743164,2015-10-22
40.1705207824707,2015-10-23
39.991111755371094,2015-10-26
40.35938262939453,2015-10-27
40.92597198486328,2015-10-28
41.124263763427734,2015-10-29
40.614349365234375,2015-10-30
41.77584457397461,2015-11-02
44.1154670715332,2015-11-03
44.039798736572266,2015-11-04
43.008575439453125,2015-11-05
43.4910774230957,2015-11-06
43.33024597167969,2015-11-09
43.40592575073242,2015-11-10
42.649070739746094,2015-11-11
42.128719329833984,2015-11-12
42.43146896362305,2015-11-13
42.85719680786133,2015-11-16
43.301856994628906,2015-11-17
44.635841369628906,2015-11-18
44.37092590332031,2015-11-19
44.76827621459961,2015-11-20
44.42768859863281,2015-11-23
44.39930725097656,2015-11-24
44.4371452331543,2015-11-25
44.541221618652344,2015-11-27
44.18170928955078,2015-11-30
44.47498321533203,2015-12-01
43.86949920654297,2015-12-02
42.76258850097656,2015-12-03
43.954647064208984,2015-12-04
43.43430709838867,2015-12-07
43.462684631347656,2015-12-08
42.772056579589844,2015-12-09
43.61405563354492,2015-12-10
43.35863494873047,2015-12-11
44.07762908935547,2015-12-14
44.4371452331543,2015-12-15
44.55068588256836,2015-12-16
44.2100944519043,2015-12-17
44.08710479736328,2015-12-18
44.787200927734375,2015-12-21
45.1467170715332,2015-12-22
45.39268493652344,2015-12-23
45.53459930419922,2015-12-24
45.31700134277344,2015-12-28
45.723812103271484,2015-12-29
45.65758514404297,2015-12-30
45.33592224121094,2015-12-31
44.72097396850586,2016-01-04
45.42106246948242,2016-01-05
45.43053436279297,2016-01-06
44.049259185791016,2016-01-07
43.40592575073242,2016-01-08
42.1760368347168,2016-01-11
42.545005798339844,2016-01-12
40.917755126953125,2016-01-13
41.75029754638672,2016-01-14
41.040748596191406,2016-01-15
40.95066452026367,2016-01-19
41.519554138183594,2016-01-20
40.846370697021484,2016-01-21
41.149776458740234,2016-01-22
40.96013641357422,2016-01-25
41.59540557861328,2016-01-26
40.9127311706543,2016-01-27
40.618812561035156,2016-01-28
40.81792068481445,2016-01-29
40.732582092285156,2016-02-01
39.556884765625,2016-02-02
39.168148040771484,2016-02-03
39.38621520996094,2016-02-04
38.788875579833984,2016-02-05
38.106204986572266,2016-02-08
37.79331588745117,2016-02-09
37.29079818725586,2016-02-10
37.31924057006836,2016-02-11
38.333763122558594,2016-02-12
38.333763122558594,2016-02-16
39.63273239135742,2016-02-17
39.84133529663086,2016-02-18
39.66117858886719,2016-02-19
40.55244827270508,2016-02-22
40.17318344116211,2016-02-23
40.17318344116211,2016-02-24
40.675697326660156,2016-02-25
40.163692474365234,2016-02-26
38.93110275268555,2016-02-29
39.917171478271484,2016-03-01
39.556884765625,2016-03-02
38.95006561279297,2016-03-03
38.684574127197266,2016-03-04
39.06385040283203,2016-03-07
38.14413833618164,2016-03-08
38.36220932006836,2016-03-09
37.84073257446289,2016-03-10
39.69910430908203,2016-03-11
39.168148040771484,2016-03-14
38.608734130859375,2016-03-15
38.36220932006836,2016-03-16
37.66057205200195,2016-03-17
38.74147415161133,2016-03-18
39.46207046508789,2016-03-21
40.533477783203125,2016-03-22
40.429168701171875,2016-03-23
40.277469635009766,2016-03-24
39.993038177490234,2016-03-28
40.88429641723633,2016-03-29
41.73762893676758,2016-03-30
42.03155517578125,2016-03-31
42.657344818115234,2016-04-01
43.387420654296875,2016-04-04
43.56318664550781,2016-04-05
44.91236877441406,2016-04-06
44.83635711669922,2016-04-07
44.598819732666016,2016-04-08
44.342288970947266,2016-04-11
44.66532516479492,2016-04-12
45.130897521972656,2016-04-13
45.29240417480469,2016-04-14
45.710453033447266,2016-04-15
46.14751434326172,2016-04-18
46.138023376464844,2016-04-19
46.05250930786133,2016-04-20
46.02400207519531,2016-04-21
46.21402359008789,2016-04-22
44.959869384765625,2016-04-25
45.23540496826172,2016-04-26
45.09288024902344,2016-04-27
44.83635711669922,2016-04-28
44.68431854248047,2016-04-29
45.63444900512695,2016-05-02
45.748477935791016,2016-05-03
44.703338623046875,2016-05-04
45.833980560302734,2016-05-05
44.97886657714844,2016-05-06
45.130897521972656,2016-05-09
44.23777770996094,2016-05-10
43.70571517944336,2016-05-11
43.9432373046875,2016-05-12
44.07624053955078,2016-05-13
44.437294006347656,2016-05-16
44.18076705932617,2016-05-17
44.61781311035156,2016-05-18
44.1142578125,2016-05-19
44.71283721923828,2016-05-20
44.08576202392578,2016-05-23
44.931365966796875,2016-05-24
44.65583038330078,2016-05-25
44.96937561035156,2016-05-26
44.82684326171875,2016-05-27
45.05487823486328,2016-05-31
45.463443756103516,2016-06-01
45.72947311401367,2016-06-02
45.53944778442383,2016-06-03
45.99550247192383,2016-06-06
45.938499450683594,2016-06-07
46.033504486083984,2016-06-08
45.73897171020508,2016-06-09
45.026371002197266,2016-06-10
43.88622283935547,2016-06-13
44.83635711669922,2016-06-14
44.8648567199707,2016-06-15
44.902854919433594,2016-06-16
44.12376022338867,2016-06-17
44.57032012939453,2016-06-20
44.931365966796875,2016-06-21
44.96937561035156,2016-06-22
45.51093292236328,2016-06-23
44.19026184082031,2016-06-24
43.15462112426758,2016-06-27
44.19718933105469,2016-06-28
44.97793960571289,2016-06-29
45.1873893737793,2016-06-30
45.17787551879883,2016-07-01
45.22549057006836,2016-07-05
45.7872314453125,2016-07-06
45.40637969970703,2016-07-07
46.17759323120117,2016-07-08
45.97764587402344,2016-07-11
46.52988052368164,2016-07-12
46.83454513549805,2016-07-13
47.58672332763672,2016-07-14
47.30108642578125,2016-07-15
47.339176177978516,2016-07-18
47.00594711303711,2016-07-19
47.84380340576172,2016-07-20
47.73906326293945,2016-07-21
47.85331344604492,2016-07-22
47.596256256103516,2016-07-25
47.529598236083984,2016-07-26
47.46295166015625,2016-07-27
47.662906646728516,2016-07-28
48.05327224731445,2016-07-29
47.98661422729492,2016-08-01
47.339176177978516,2016-08-02
48.757843017578125,2016-08-03
48.9482536315918,2016-08-04
48.643577575683594,2016-08-05
48.367469787597656,2016-08-08
48.49123764038086,2016-08-09
49.32910919189453,2016-08-10
49.5766487121582,2016-08-11
49.49095916748047,2016-08-12
49.87181091308594,2016-08-15
49.595699310302734,2016-08-16
49.79563522338867,2016-08-17
49.78611373901367,2016-08-18
50.02415084838867,2016-08-19
48.77687454223633,2016-08-22
48.7959098815918,2016-08-23
48.20561218261719,2016-08-24
48.05327224731445,2016-08-25
48.329376220703125,2016-08-26
48.329376220703125,2016-08-29
48.319862365722656,2016-08-30
48.65309143066406,2016-08-31
48.66261672973633,2016-09-01
48.80543899536133,2016-09-02
48.83399963378906,2016-09-06
49.5480842590332,2016-09-07
48.9482536315918,2016-09-08
47.977088928222656,2016-09-09
48.70071029663086,2016-09-12
47.91044235229492,2016-09-13
48.129432678222656,2016-09-14
48.29130172729492,2016-09-15
48.091346740722656,2016-09-16
47.91044235229492,2016-09-19
48.177040100097656,2016-09-20
48.615013122558594,2016-09-21
49.157718658447266,2016-09-22
49.0434684753418,2016-09-23
48.757843017578125,2016-09-26
49.38622283935547,2016-09-27
49.27198028564453,2016-09-28
48.576934814453125,2016-09-29
49.51951599121094,2016-09-30
49.85276412963867,2016-10-03
49.80516052246094,2016-10-04
49.68138122558594,2016-10-05
49.176761627197266,2016-10-06
49.36717224121094,2016-10-07
50.166961669921875,2016-10-10
48.519805908203125,2016-10-11
48.95777893066406,2016-10-12
48.576934814453125,2016-10-13
47.77715301513672,2016-10-14
47.63433074951172,2016-10-17
48.615013122558594,2016-10-18
48.66261672973633,2016-10-19
48.8435173034668,2016-10-20
48.500755310058594,2016-10-21
48.58644485473633,2016-10-24
47.596256256103516,2016-10-25
46.43467330932617,2016-10-26
46.43467330932617,2016-10-27
46.2347297668457,2016-10-28
45.511112213134766,2016-10-31
45.07704544067383,2016-11-01
47.805519104003906,2016-11-02
46.69886016845703,2016-11-03
47.64332962036133,2016-11-04
47.68149185180664,2016-11-07
48.0153923034668,2016-11-08
48.65459060668945,2016-11-09
48.740455627441406,2016-11-10
48.28251647949219,2016-11-11
46.70840835571289,2016-11-14
46.889671325683594,2016-11-15
46.59391784667969,2016-11-16
46.9469108581543,2016-11-17
47.59563064575195,2016-11-18
47.70058059692383,2016-11-21
47.347591400146484,2016-11-22
47.87229537963867,2016-11-23
47.87229537963867,2016-11-25
47.84368133544922,2016-11-28
48.1298828125,2016-11-29
48.06310272216797,2016-11-30
46.89921569824219,2016-12-01
46.841957092285156,2016-12-02
47.52885437011719,2016-12-05
47.91045379638672,2016-12-06
48.902626037597656,2016-12-07
49.303306579589844,2016-12-08
49.5036506652832,2016-12-09
48.57826232910156,2016-12-12
48.702301025390625,2016-12-13
48.5019416809082,2016-12-14
49.91388702392578,2016-12-15
50.04743576049805,2016-12-16
49.98065948486328,2016-12-19
50.65800476074219,2016-12-20
50.67708969116211,2016-12-21
50.81065368652344,2016-12-22
51.30673599243164,2016-12-23
51.24950408935547,2016-12-27
50.982383728027344,2016-12-28
51.15409469604492,2016-12-29
51.06822967529297,2016-12-30
51.12547302246094,2017-01-03
51.62155532836914,2017-01-04
51.44984436035156,2017-01-05
51.61201477050781,2017-01-06
51.46892166137695,2017-01-09
51.44984436035156,2017-01-10
50.85836410522461,2017-01-11
50.934669494628906,2017-01-12
51.268577575683594,2017-01-13
50.77249526977539,2017-01-17
50.9493408203125,2017-01-18
51.14051055908203,2017-01-19
51.58978271484375,2017-01-20
51.37948989868164,2017-01-23
51.40816879272461,2017-01-24
51.61845779418945,2017-01-25
51.46551513671875,2017-01-26
52.23979568481445,2017-01-27
51.87655258178711,2017-01-30
52.51700210571289,2017-01-31
52.8802490234375,2017-02-01
53.24348068237305,2017-02-02
53.45378494262695,2017-02-03
53.310394287109375,2017-02-06
53.51112747192383,2017-02-07
53.49201583862305,2017-02-08
53.49201583862305,2017-02-09
53.27217102050781,2017-02-10
52.70818328857422,2017-02-13
52.593475341796875,2017-02-14
52.71774673461914,2017-02-15
50.452266693115234,2017-02-16
50.19415283203125,2017-02-17
51.11184310913086,2017-02-21
51.02580261230469,2017-02-22
51.216983795166016,2017-02-23
51.503753662109375,2017-02-24
51.45595169067383,2017-02-27
50.95889663696289,2017-02-28
51.5133056640625,2017-03-01
51.016239166259766,2017-03-02
51.06403350830078,2017-03-03
50.73902893066406,2017-03-06
50.72946548461914,2017-03-07
50.66256332397461,2017-03-08
51.322139739990234,2017-03-09
50.987571716308594,2017-03-10
51.19785690307617,2017-03-13
51.06403350830078,2017-03-14
51.88609313964844,2017-03-15
52.029483795166016,2017-03-16
51.61845779418945,2017-03-17
51.88609313964844,2017-03-20
51.03535461425781,2017-03-21
51.49419403076172,2017-03-22
51.42727279663086,2017-03-23
51.475074768066406,2017-03-24
51.58978271484375,2017-03-27
51.77140808105469,2017-03-28
51.446388244628906,2017-03-29
51.11184310913086,2017-03-30
51.016239166259766,2017-03-31
50.8250617980957,2017-04-03
50.427581787109375,2017-04-04
50.446739196777344,2017-04-05
50.446739196777344,2017-04-06
50.322227478027344,2017-04-07
50.513790130615234,2017-04-10
50.61913299560547,2017-04-11
50.97352600097656,2017-04-12
50.858585357666016,2017-04-13
51.24170684814453,2017-04-17
51.28959655761719,2017-04-18
51.57691955566406,2017-04-19
51.99836349487305,2017-04-20
51.9025764465332,2017-04-21
52.6688117980957,2017-04-24
52.79331970214844,2017-04-25
53.22432327270508,2017-04-26
54.07676315307617,2017-04-27
53.741539001464844,2017-04-28
53.90435028076172,2017-05-01
54.08633804321289,2017-05-02
53.24347686767578,2017-05-03
