PG,Date
0.19457057118415833,1962-09-11
0.19529403746128082,1962-09-12
0.1924009770154953,1962-09-13
0.19348573684692383,1962-09-14
0.19674068689346313,1962-09-17
0.19493219256401062,1962-09-18
0.19565558433532715,1962-09-19
0.19420896470546722,1962-09-20
0.18661445379257202,1962-09-21
0.18227434158325195,1962-09-24
0.18227434158325195,1962-09-25
0.1772112101316452,1962-09-26
0.17576444149017334,1962-09-27
0.1772112101316452,1962-09-28
0.17648790776729584,1962-10-01
0.1775728166103363,1962-10-02
0.17865800857543945,1962-10-03
0.18082797527313232,1962-10-04
0.18227434158325195,1962-10-05
0.18227434158325195,1962-10-08
0.18118950724601746,1962-10-09
0.18227434158325195,1962-10-10
0.1829977035522461,1962-10-11
0.18263602256774902,1962-10-12
0.1837211400270462,1962-10-15
0.184812530875206,1962-10-16
0.1829933524131775,1962-10-17
0.1775362342596054,1962-10-18
0.17789997160434723,1962-10-19
0.17862766981124878,1962-10-22
0.1749897301197052,1962-10-23
0.1775362342596054,1962-10-24
0.17608119547367096,1962-10-25
0.1749897301197052,1962-10-26
0.17789997160434723,1962-10-29
0.184812530875206,1962-10-30
0.1837209314107895,1962-10-31
0.1840847134590149,1962-11-01
0.19281606376171112,1962-11-02
0.19281606376171112,1962-11-05
0.19354389607906342,1962-11-07
0.19172465801239014,1962-11-08
0.19499874114990234,1962-11-09
0.2004559338092804,1962-11-12
0.20081989467144012,1962-11-13
0.2004559338092804,1962-11-14
0.20081989467144012,1962-11-15
0.1993645429611206,1962-11-16
0.19718177616596222,1962-11-19
0.1975456029176712,1962-11-20
0.20009224116802216,1962-11-21
0.2022751122713089,1962-11-23
0.20518557727336884,1962-11-26
0.20845970511436462,1962-11-27
0.20809601247310638,1962-11-28
0.2070043981075287,1962-11-29
0.20664072036743164,1962-11-30
0.20809601247310638,1962-12-03
0.21428047120571136,1962-12-04
0.21464437246322632,1962-12-05
0.2131889909505844,1962-12-06
0.2150082290172577,1962-12-07
0.21428047120571136,1962-12-10
0.21464437246322632,1962-12-11
0.2135528028011322,1962-12-12
0.21027861535549164,1962-12-13
0.2117338925600052,1962-12-14
0.21246157586574554,1962-12-17
0.2073681503534317,1962-12-18
0.21027861535549164,1962-12-19
0.20955109596252441,1962-12-20
0.2088235318660736,1962-12-21
0.2088235318660736,1962-12-24
0.20809601247310638,1962-12-26
0.20664072036743164,1962-12-27
0.20518557727336884,1962-12-28
0.2073681503534317,1962-12-31
0.2062767595052719,1963-01-02
0.2088235318660736,1963-01-03
0.2131889909505844,1963-01-04
0.21428047120571136,1963-01-07
0.21828234195709229,1963-01-08
0.2131889909505844,1963-01-09
0.2131889909505844,1963-01-10
0.2128252536058426,1963-01-11
0.21537187695503235,1963-01-14
0.21434764564037323,1963-01-15
0.2132505625486374,1963-01-16
0.21361620724201202,1963-01-17
0.2132505625486374,1963-01-18
0.21544501185417175,1963-01-21
0.21361620724201202,1963-01-22
0.21434764564037323,1963-01-23
0.21142148971557617,1963-01-24
0.21434764564037323,1963-01-25
0.21581082046031952,1963-01-28
0.2165423035621643,1963-01-29
0.21068990230560303,1963-01-30
0.21434764564037323,1963-01-31
0.21507933735847473,1963-02-01
0.21507933735847473,1963-02-04
0.21507933735847473,1963-02-05
0.2165423035621643,1963-02-06
0.21727387607097626,1963-02-07
0.21507933735847473,1963-02-08
0.2165423035621643,1963-02-11
0.21727387607097626,1963-02-12
0.21837125718593597,1963-02-13
0.2176397442817688,1963-02-14
0.21727387607097626,1963-02-15
0.21837125718593597,1963-02-18
0.21581082046031952,1963-02-19
0.21507933735847473,1963-02-20
0.21068990230560303,1963-02-21
0.20922692120075226,1963-02-25
0.20959262549877167,1963-02-26
0.20922692120075226,1963-02-27
0.20776382088661194,1963-02-28
0.20410571992397308,1963-03-01
0.20959262549877167,1963-03-04
0.21142148971557617,1963-03-05
0.20849518477916718,1963-03-06
0.20776382088661194,1963-03-07
0.20849518477916718,1963-03-08
0.2070321887731552,1963-03-11
0.20849518477916718,1963-03-12
0.21032428741455078,1963-03-13
0.21032428741455078,1963-03-14
0.21032428741455078,1963-03-15
0.21142148971557617,1963-03-18
0.21142148971557617,1963-03-19
0.21142148971557617,1963-03-20
0.21251888573169708,1963-03-21
0.21434764564037323,1963-03-22
0.21507933735847473,1963-03-25
0.21800550818443298,1963-03-26
0.22020021080970764,1963-03-27
0.21837125718593597,1963-03-28
0.2165423035621643,1963-03-29
0.21727387607097626,1963-04-01
0.21361620724201202,1963-04-02
0.21544501185417175,1963-04-03
0.21873709559440613,1963-04-04
0.21946866810321808,1963-04-05
0.22385792434215546,1963-04-08
0.22824744880199432,1963-04-09
0.2260526865720749,1963-04-10
0.22824744880199432,1963-04-11
0.23190510272979736,1963-04-15
0.23124352097511292,1963-04-16
0.22940537333488464,1963-04-17
0.22940537333488464,1963-04-18
0.22940537333488464,1963-04-19
0.23014035820960999,1963-04-22
0.23124352097511292,1963-04-23
0.22977274656295776,1963-04-24
0.22940537333488464,1963-04-25
0.22867006063461304,1963-04-26
0.23014035820960999,1963-04-29
0.22867006063461304,1963-04-30
0.22940537333488464,1963-05-01
0.22903776168823242,1963-05-02
0.22793471813201904,1963-05-03
0.22646422684192657,1963-05-06
0.2257288694381714,1963-05-07
0.2257288694381714,1963-05-08
0.22830232977867126,1963-05-09
0.22940537333488464,1963-05-10
0.22867006063461304,1963-05-13
0.22940537333488464,1963-05-14
0.22903776168823242,1963-05-15
0.22940537333488464,1963-05-16
0.22940537333488464,1963-05-17
0.22940537333488464,1963-05-20
0.22940537333488464,1963-05-21
0.22903776168823242,1963-05-22
0.22903776168823242,1963-05-23
0.22793471813201904,1963-05-24
0.22867006063461304,1963-05-27
0.22646422684192657,1963-05-28
0.22646422684192657,1963-05-29
0.2249935120344162,1963-05-31
0.22536130249500275,1963-06-03
0.2249935120344162,1963-06-04
0.2238907366991043,1963-06-05
0.22462595999240875,1963-06-06
0.22352288663387299,1963-06-07
0.22205260396003723,1963-06-10
0.2205820381641388,1963-06-11
0.22021426260471344,1963-06-12
0.21837610006332397,1963-06-13
0.21800853312015533,1963-06-14
0.21837610006332397,1963-06-17
0.22094954550266266,1963-06-18
0.22168485820293427,1963-06-19
0.22278782725334167,1963-06-20
0.22278782725334167,1963-06-21
0.22094954550266266,1963-06-24
0.22168485820293427,1963-06-25
0.22168485820293427,1963-06-26
0.22168485820293427,1963-06-27
0.22278782725334167,1963-06-28
0.22462595999240875,1963-07-01
0.2249935120344162,1963-07-02
0.2257288694381714,1963-07-03
0.22830232977867126,1963-07-05
0.22719942033290863,1963-07-08
0.22683168947696686,1963-07-09
0.22646422684192657,1963-07-10
0.22756707668304443,1963-07-11
0.22683168947696686,1963-07-12
0.22609667479991913,1963-07-15
0.22617055475711823,1963-07-16
0.22395311295986176,1963-07-17
0.2224748134613037,1963-07-18
0.22099672257900238,1963-07-19
0.2217358499765396,1963-07-22
0.22136616706848145,1963-07-23
0.21951824426651,1963-07-24
0.2165619283914566,1963-07-25
0.21508380770683289,1963-07-26
0.21508380770683289,1963-07-29
0.21693143248558044,1963-07-30
0.2165619283914566,1963-07-31
0.2143445909023285,1963-08-01
0.21730101108551025,1963-08-02
0.21730101108551025,1963-08-05
0.2180403769016266,1963-08-06
0.22136616706848145,1963-08-07
0.2217358499765396,1963-08-08
0.2243226170539856,1963-08-09
0.22949647903442383,1963-08-12
0.23060521483421326,1963-08-13
0.23393121361732483,1963-08-14
0.2343004047870636,1963-08-15
0.23540954291820526,1963-08-16
0.2361486405134201,1963-08-19
0.23356172442436218,1963-08-20
0.23467037081718445,1963-08-21
0.23467037081718445,1963-08-22
0.23282258212566376,1963-08-23
0.22912701964378357,1963-08-26
0.2317136824131012,1963-08-27
0.23060521483421326,1963-08-28
0.23060521483421326,1963-08-29
0.23282258212566376,1963-08-30
0.2343004047870636,1963-09-03
0.23503993451595306,1963-09-04
0.23651811480522156,1963-09-05
0.23651811480522156,1963-09-06
0.23319223523139954,1963-09-09
0.23393121361732483,1963-09-10
0.2343004047870636,1963-09-11
0.23540954291820526,1963-09-12
0.23356172442436218,1963-09-13
0.23356172442436218,1963-09-16
0.23356172442436218,1963-09-17
0.23356172442436218,1963-09-18
0.23503993451595306,1963-09-19
0.23356172442436218,1963-09-20
0.23503993451595306,1963-09-23
0.23245301842689514,1963-09-24
0.23245301842689514,1963-09-25
0.23282258212566376,1963-09-26
0.2320834845304489,1963-09-27
0.23356172442436218,1963-09-30
0.23467037081718445,1963-10-01
0.2343004047870636,1963-10-02
0.23356172442436218,1963-10-03
0.23503993451595306,1963-10-04
0.2343004047870636,1963-10-07
0.23319223523139954,1963-10-08
0.2317136824131012,1963-10-09
0.23060521483421326,1963-10-10
0.23319223523139954,1963-10-11
0.23356172442436218,1963-10-14
0.2362360656261444,1963-10-15
0.2377217561006546,1963-10-16
0.23957915604114532,1963-10-17
0.2403217852115631,1963-10-18
0.23883597552776337,1963-10-21
0.2392076849937439,1963-10-22
0.2380933314561844,1963-10-23
0.2373504787683487,1963-10-24
0.23475021123886108,1963-10-25
0.2366075962781906,1963-10-28
0.23549304902553558,1963-10-29
0.23475021123886108,1963-10-30
0.23549304902553558,1963-10-31
0.23549304902553558,1963-11-01
0.23400752246379852,1963-11-04
0.23475021123886108,1963-11-06
0.23437893390655518,1963-11-07
0.23400752246379852,1963-11-08
0.23512162268161774,1963-11-11
0.2325214296579361,1963-11-12
0.23400752246379852,1963-11-13
0.23475021123886108,1963-11-14
0.23586446046829224,1963-11-15
0.2325214296579361,1963-11-18
0.23215006291866302,1963-11-19
0.23363596200942993,1963-11-20
0.2325214296579361,1963-11-21
0.23066438734531403,1963-11-22
0.2366075962781906,1963-11-26
0.23586446046829224,1963-11-27
0.23549304902553558,1963-11-29
0.2366075962781906,1963-12-02
0.2373504787683487,1963-12-03
0.23586446046829224,1963-12-04
0.2377217561006546,1963-12-05
0.23586446046829224,1963-12-06
0.23549304902553558,1963-12-09
0.23586446046829224,1963-12-10
0.23512162268161774,1963-12-11
0.23586446046829224,1963-12-12
0.2369789183139801,1963-12-13
0.2369789183139801,1963-12-16
0.2369789183139801,1963-12-17
0.2366075962781906,1963-12-18
0.2380933314561844,1963-12-19
0.23995044827461243,1963-12-20
0.23475021123886108,1963-12-23
0.23363596200942993,1963-12-24
0.23549304902553558,1963-12-26
0.23549304902553558,1963-12-27
0.23326462507247925,1963-12-30
0.2373504787683487,1963-12-31
0.23437893390655518,1964-01-02
0.2373504787683487,1964-01-03
0.2373504787683487,1964-01-06
0.23512162268161774,1964-01-07
0.23549304902553558,1964-01-08
0.23549304902553558,1964-01-09
0.23549304902553558,1964-01-10
0.23549304902553558,1964-01-13
0.2366075962781906,1964-01-14
0.2377217561006546,1964-01-15
0.2392076849937439,1964-01-16
0.23957915604114532,1964-01-17
0.23995044827461243,1964-01-20
0.24013854563236237,1964-01-21
0.2491016536951065,1964-01-22
0.24835509061813354,1964-01-23
0.24648773670196533,1964-01-24
0.2449936866760254,1964-01-27
0.2449936866760254,1964-01-28
0.24462035298347473,1964-01-29
0.2438734471797943,1964-01-30
0.24536707997322083,1964-01-31
0.24723443388938904,1964-02-03
0.24574077129364014,1964-02-04
0.2408856749534607,1964-02-05
0.24013854563236237,1964-02-06
0.24125918745994568,1964-02-07
0.24237950146198273,1964-02-10
0.24200621247291565,1964-02-11
0.24051234126091003,1964-02-12
0.24051234126091003,1964-02-13
0.24312634766101837,1964-02-14
0.24312634766101837,1964-02-17
0.24350020289421082,1964-02-18
0.24424703419208527,1964-02-19
0.24760805070400238,1964-02-20
0.2487282007932663,1964-02-24
0.24723443388938904,1964-02-25
0.24574077129364014,1964-02-26
0.2449936866760254,1964-02-27
0.2438734471797943,1964-02-28
0.24163253605365753,1964-03-02
0.24312634766101837,1964-03-03
0.24462035298347473,1964-03-04
0.24648773670196533,1964-03-05
0.24686117470264435,1964-03-06
0.2449936866760254,1964-03-09
0.2487282007932663,1964-03-10
0.2487282007932663,1964-03-11
0.25208958983421326,1964-03-12
0.25171607732772827,1964-03-13
0.25433042645454407,1964-03-16
0.2584385573863983,1964-03-17
0.2576916813850403,1964-03-18
0.256944864988327,1964-03-19
0.25619781017303467,1964-03-20
0.25358352065086365,1964-03-23
0.2539569139480591,1964-03-24
0.25358352065086365,1964-03-25
0.2539569139480591,1964-03-26
0.2528366446495056,1964-03-30
0.2528366446495056,1964-03-31
0.2528366446495056,1964-04-01
0.2528366446495056,1964-04-02
0.25358352065086365,1964-04-03
0.25208958983421326,1964-04-06
0.2528366446495056,1964-04-07
0.2509693503379822,1964-04-08
0.25022226572036743,1964-04-09
0.2487282007932663,1964-04-10
0.2505958378314972,1964-04-13
0.25246304273605347,1964-04-14
0.25171607732772827,1964-04-15
0.2509693503379822,1964-04-16
0.2487282007932663,1964-04-17
0.24947543442249298,1964-04-20
0.2504153549671173,1964-04-21
0.24591031670570374,1964-04-22
0.2477875053882599,1964-04-23
0.24703657627105713,1964-04-24
0.24628546833992004,1964-04-27
0.24328237771987915,1964-04-28
0.24478401243686676,1964-04-29
0.2440330535173416,1964-04-30
0.24591031670570374,1964-05-01
0.2477875053882599,1964-05-04
0.24853837490081787,1964-05-05
0.24628546833992004,1964-05-06
0.24553489685058594,1964-05-07
0.2474120706319809,1964-05-08
0.24666079878807068,1964-05-11
0.24553489685058594,1964-05-12
0.24478401243686676,1964-05-13
0.24290670454502106,1964-05-14
0.24628546833992004,1964-05-15
0.24290670454502106,1964-05-18
0.2477875053882599,1964-05-19
0.2477875053882599,1964-05-20
0.2481629103422165,1964-05-21
0.24591031670570374,1964-05-22
0.24328237771987915,1964-05-25
0.24591031670570374,1964-05-26
0.2440330535173416,1964-05-27
0.2410297691822052,1964-05-28
0.2410297691822052,1964-06-01
0.24253134429454803,1964-06-02
0.24253134429454803,1964-06-03
0.24140477180480957,1964-06-04
0.24290670454502106,1964-06-05
0.2421560436487198,1964-06-08
0.24553489685058594,1964-06-09
0.24290670454502106,1964-06-10
0.24553489685058594,1964-06-11
0.24703657627105713,1964-06-12
0.24628546833992004,1964-06-15
0.24628546833992004,1964-06-16
0.2474120706319809,1964-06-17
0.24628546833992004,1964-06-18
0.24703657627105713,1964-06-19
0.24515952169895172,1964-06-22
0.24553489685058594,1964-06-23
0.2481629103422165,1964-06-24
0.25191739201545715,1964-06-25
0.25229278206825256,1964-06-26
0.2511664032936096,1964-06-29
0.24853837490081787,1964-06-30
0.2511664032936096,1964-07-01
0.25229278206825256,1964-07-02
0.2530434727668762,1964-07-06
0.25529608130455017,1964-07-07
0.2549208700656891,1964-07-08
0.25379443168640137,1964-07-09
0.2545453608036041,1964-07-10
0.25379443168640137,1964-07-13
0.2530434727668762,1964-07-14
0.24853837490081787,1964-07-15
0.253418892621994,1964-07-16
0.2571733593940735,1964-07-17
0.2567979097366333,1964-07-20
0.25925248861312866,1964-07-21
0.25736549496650696,1964-07-22
0.2588750123977661,1964-07-23
0.25547876954078674,1964-07-24
0.2569880783557892,1964-07-27
0.25510141253471375,1964-07-28
0.2562335729598999,1964-07-29
0.25434648990631104,1964-07-30
0.25434648990631104,1964-07-31
0.2535918056964874,1964-08-03
0.2528371214866638,1964-08-04
0.2498181313276291,1964-08-05
0.24830862879753113,1964-08-06
0.2498181313276291,1964-08-07
0.2486860603094101,1964-08-10
0.2498181313276291,1964-08-11
0.2513275444507599,1964-08-12
0.2562335729598999,1964-08-13
0.25472381711006165,1964-08-14
0.2562335729598999,1964-08-17
0.25736549496650696,1964-08-18
0.25510141253471375,1964-08-19
0.2566106915473938,1964-08-20
0.2562335729598999,1964-08-21
0.25547876954078674,1964-08-24
0.2528371214866638,1964-08-25
0.2535918056964874,1964-08-26
0.2535918056964874,1964-08-27
0.25510141253471375,1964-08-28
0.25472381711006165,1964-08-31
0.25245964527130127,1964-09-01
0.25245964527130127,1964-09-02
0.2513275444507599,1964-09-03
0.25245964527130127,1964-09-04
0.2517049014568329,1964-09-08
0.2505728304386139,1964-09-09
0.25019559264183044,1964-09-10
0.2520825266838074,1964-09-11
0.25245964527130127,1964-09-14
0.2520825266838074,1964-09-15
0.250950425863266,1964-09-16
0.24793139100074768,1964-09-17
0.2498181313276291,1964-09-18
0.250950425863266,1964-09-21
0.250950425863266,1964-09-22
0.25434648990631104,1964-09-23
0.2535918056964874,1964-09-24
0.25434648990631104,1964-09-25
0.25510141253471375,1964-09-28
0.2535918056964874,1964-09-29
0.25585615634918213,1964-09-30
0.2566106915473938,1964-10-01
0.25812020897865295,1964-10-02
0.2569880783557892,1964-10-05
0.2566106915473938,1964-10-06
0.25547876954078674,1964-10-07
0.25547876954078674,1964-10-08
0.2566106915473938,1964-10-09
0.2539690136909485,1964-10-12
0.2562335729598999,1964-10-13
0.25547876954078674,1964-10-14
0.2513275444507599,1964-10-15
0.2566106915473938,1964-10-16
0.25585615634918213,1964-10-19
0.253012478351593,1964-10-20
0.25566786527633667,1964-10-21
0.257943719625473,1964-10-22
0.25490957498550415,1964-10-23
0.25415074825286865,1964-10-26
0.25263315439224243,1964-10-27
0.25187453627586365,1964-10-28
0.25187453627586365,1964-10-29
0.25339198112487793,1964-10-30
0.25339198112487793,1964-11-02
0.25187453627586365,1964-11-04
0.24921941757202148,1964-11-05
0.24997809529304504,1964-11-06
0.2503572404384613,1964-11-09
0.24694351851940155,1964-11-10
0.24770227074623108,1964-11-11
0.24732303619384766,1964-11-12
0.24580524861812592,1964-11-13
0.244288370013237,1964-11-16
0.24466761946678162,1964-11-17
0.24466761946678162,1964-11-18
0.2439085692167282,1964-11-19
0.24694351851940155,1964-11-20
0.24580524861812592,1964-11-23
0.244288370013237,1964-11-24
0.244288370013237,1964-11-25
0.2439085692167282,1964-11-27
0.23973605036735535,1964-11-30
0.2401152402162552,1964-12-01
0.24277083575725555,1964-12-02
0.24618469178676605,1964-12-03
0.24694351851940155,1964-12-04
0.24884000420570374,1964-12-07
0.24808138608932495,1964-12-08
0.24846068024635315,1964-12-09
0.24732303619384766,1964-12-10
0.24580524861812592,1964-12-11
0.24732303619384766,1964-12-14
0.24580524861812592,1964-12-15
0.24732303619384766,1964-12-16
0.24884000420570374,1964-12-17
0.24732303619384766,1964-12-18
0.24656403064727783,1964-12-21
0.24504657089710236,1964-12-22
0.24846068024635315,1964-12-23
0.2420121282339096,1964-12-24
0.24049456417560577,1964-12-28
0.2416328489780426,1964-12-29
0.24656403064727783,1964-12-30
0.24732303619384766,1964-12-31
0.24656403064727783,1965-01-04
0.24656403064727783,1965-01-05
0.244288370013237,1965-01-06
0.24580524861812592,1965-01-07
0.24618469178676605,1965-01-08
0.24732303619384766,1965-01-11
0.24846068024635315,1965-01-12
0.24732303619384766,1965-01-13
0.24884000420570374,1965-01-14
0.24618469178676605,1965-01-15
0.24808138608932495,1965-01-18
0.2483498603105545,1965-01-19
0.2487315833568573,1965-01-20
0.2468237578868866,1965-01-21
0.24453508853912354,1965-01-22
0.24529775977134705,1965-01-25
0.24453508853912354,1965-01-26
0.23919394612312317,1965-01-27
0.23728680610656738,1965-01-28
0.23728680610656738,1965-01-29
0.23614221811294556,1965-02-01
0.23766829073429108,1965-02-02
0.23957544565200806,1965-02-03
0.24071988463401794,1965-02-04
0.23995710909366608,1965-02-05
0.23690511286258698,1965-02-08
0.23614221811294556,1965-02-09
0.23461619019508362,1965-02-10
0.23118296265602112,1965-02-11
0.23118296265602112,1965-02-12
0.229275181889534,1965-02-15
0.229275181889534,1965-02-16
0.2296568900346756,1965-02-17
0.229275181889534,1965-02-18
0.2296568900346756,1965-02-19
0.229275181889534,1965-02-23
0.23080134391784668,1965-02-24
0.2296568900346756,1965-02-25
0.2300383746623993,1965-02-26
0.22851234674453735,1965-03-01
0.2277495414018631,1965-03-02
0.22736814618110657,1965-03-03
0.22584198415279388,1965-03-04
0.22736814618110657,1965-03-05
0.22660495340824127,1965-03-08
0.22698627412319183,1965-03-09
0.2288939505815506,1965-03-10
0.22736814618110657,1965-03-11
0.2288939505815506,1965-03-12
0.22736814618110657,1965-03-15
0.22584198415279388,1965-03-16
0.22431594133377075,1965-03-17
0.22279009222984314,1965-03-18
0.22584198415279388,1965-03-19
0.22546060383319855,1965-03-22
0.22736814618110657,1965-03-23
0.22660495340824127,1965-03-24
0.22622330486774445,1965-03-25
0.22546060383319855,1965-03-26
0.22431594133377075,1965-03-29
0.2239343672990799,1965-03-30
0.22507911920547485,1965-03-31
0.22355283796787262,1965-04-01
0.2239343672990799,1965-04-02
0.22507911920547485,1965-04-05
0.22317154705524445,1965-04-06
0.22202731668949127,1965-04-07
0.2212640941143036,1965-04-08
0.22202731668949127,1965-04-09
0.22202731668949127,1965-04-12
0.22088254988193512,1965-04-13
0.22050099074840546,1965-04-14
0.22088254988193512,1965-04-15
0.22011959552764893,1965-04-19
0.21847005188465118,1965-04-20
0.21885402500629425,1965-04-21
0.2180863469839096,1965-04-22
0.21693414449691772,1965-04-23
0.21616634726524353,1965-04-26
0.22000601887702942,1965-04-27
0.22422949969768524,1965-04-28
0.2249971330165863,1965-04-29
0.23190852999687195,1965-04-30
0.2299886792898178,1965-05-03
0.22922082245349884,1965-05-04
0.22845284640789032,1965-05-05
0.2273009866476059,1965-05-06
0.22806884348392487,1965-05-07
0.2273009866476059,1965-05-10
0.22691717743873596,1965-05-11
0.2265331894159317,1965-05-12
0.22768479585647583,1965-05-13
0.22845284640789032,1965-05-14
0.22768479585647583,1965-05-17
0.22806884348392487,1965-05-18
0.22960472106933594,1965-05-19
0.23037268221378326,1965-05-20
0.23114053905010223,1965-05-21
0.2299886792898178,1965-05-24
0.2299886792898178,1965-05-25
0.2288369983434677,1965-05-26
0.22691717743873596,1965-05-27
0.22691717743873596,1965-05-28
0.2265331894159317,1965-06-01
0.22422949969768524,1965-06-02
0.2203899621963501,1965-06-03
0.22230951488018036,1965-06-04
0.22576522827148438,1965-06-07
0.2234615981578827,1965-06-08
0.22269366681575775,1965-06-09
0.22154173254966736,1965-06-10
0.22192564606666565,1965-06-11
0.2211577296257019,1965-06-14
0.22269366681575775,1965-06-15
0.2211577296257019,1965-06-16
0.2211577296257019,1965-06-17
0.22154173254966736,1965-06-18
0.2211577296257019,1965-06-21
0.22000601887702942,1965-06-22
