LEN,Date
0.8040276765823364,1980-11-24
0.8040276765823364,1980-11-25
0.8251868486404419,1980-11-26
0.8198963403701782,1980-11-28
0.8093170523643494,1980-12-01
0.8040276765823364,1980-12-02
0.8198963403701782,1980-12-03
0.8198963403701782,1980-12-04
0.7934484481811523,1980-12-05
0.7352626323699951,1980-12-08
0.7193931937217712,1980-12-09
0.7246828675270081,1980-12-10
0.7141042351722717,1980-12-11
0.761710524559021,1980-12-12
0.7828692197799683,1980-12-15
0.7722899913787842,1980-12-16
0.7828692197799683,1980-12-17
0.8833732604980469,1980-12-18
0.9098208546638489,1980-12-19
0.9732966423034668,1980-12-22
0.9574276804924011,1980-12-23
0.93626868724823,1980-12-24
0.9256899356842041,1980-12-26
0.8992416858673096,1980-12-29
0.9098208546638489,1980-12-30
0.93626868724823,1980-12-31
0.9415585994720459,1981-01-02
0.9680072069168091,1981-01-05
0.9627169966697693,1981-01-06
0.8939518928527832,1981-01-07
0.8675040006637573,1981-01-08
0.8516349196434021,1981-01-09
0.872792661190033,1981-01-12
0.872792661190033,1981-01-13
0.8833732604980469,1981-01-14
0.8939518928527832,1981-01-15
0.8886622786521912,1981-01-16
0.9204003810882568,1981-01-19
0.9309794902801514,1981-01-20
0.9256899356842041,1981-01-21
0.9309794902801514,1981-01-22
0.9574276804924011,1981-01-23
0.9256899356842041,1981-01-26
0.9204003810882568,1981-01-27
0.9309794902801514,1981-01-28
0.9468481540679932,1981-01-29
0.93626868724823,1981-01-30
0.8569247722625732,1981-02-02
0.8675040006637573,1981-02-03
0.8939518928527832,1981-02-04
0.8833732604980469,1981-02-05
0.9204003810882568,1981-02-06
0.9151105284690857,1981-02-09
0.9204003810882568,1981-02-10
0.9309794902801514,1981-02-11
0.9098208546638489,1981-02-12
0.8675040006637573,1981-02-13
0.8622143864631653,1981-02-17
0.8516349196434021,1981-02-18
0.8251868486404419,1981-02-19
0.8251868486404419,1981-02-20
0.8357658982276917,1981-02-23
0.8304758667945862,1981-02-24
0.8357658982276917,1981-02-25
0.8304758667945862,1981-02-26
0.8780826330184937,1981-02-27
0.8622143864631653,1981-03-02
0.8410553336143494,1981-03-03
0.8251868486404419,1981-03-04
0.8251868486404419,1981-03-05
0.8357658982276917,1981-03-06
0.8463450074195862,1981-03-09
0.9204003810882568,1981-03-10
0.9309794902801514,1981-03-11
0.9627169966697693,1981-03-12
0.9574276804924011,1981-03-13
1.005034327507019,1981-03-16
1.042061686515808,1981-03-17
1.1161171197891235,1981-03-18
1.08437979221344,1981-03-19
1.08437979221344,1981-03-20
1.1108276844024658,1981-03-23
1.0473518371582031,1981-03-24
1.057930827140808,1981-03-25
1.01561439037323,1981-03-26
0.9627169966697693,1981-03-27
1.005034327507019,1981-03-30
1.01561439037323,1981-03-31
1.01561439037323,1981-04-01
1.0209038257598877,1981-04-02
0.9997451305389404,1981-04-03
0.9627169966697693,1981-04-06
0.9627169966697693,1981-04-07
0.9521377682685852,1981-04-08
0.9309794902801514,1981-04-09
0.9521377682685852,1981-04-10
0.9521377682685852,1981-04-13
0.9256899356842041,1981-04-14
0.9204003810882568,1981-04-15
0.9098208546638489,1981-04-16
0.8992416858673096,1981-04-20
0.8675040006637573,1981-04-21
0.8410553336143494,1981-04-22
0.8251868486404419,1981-04-23
0.8675040006637573,1981-04-24
0.8780826330184937,1981-04-27
0.8675040006637573,1981-04-28
0.8463450074195862,1981-04-29
0.8357658982276917,1981-04-30
0.8198963403701782,1981-05-01
0.8093170523643494,1981-05-04
0.7934484481811523,1981-05-05
0.8251868486404419,1981-05-06
0.8093170523643494,1981-05-07
0.8357658982276917,1981-05-08
0.7934484481811523,1981-05-11
0.7722899913787842,1981-05-12
0.7987379431724548,1981-05-13
0.7934484481811523,1981-05-14
0.8093170523643494,1981-05-15
0.8569247722625732,1981-05-18
0.8410553336143494,1981-05-19
0.8463450074195862,1981-05-20
0.8516349196434021,1981-05-21
0.8198963403701782,1981-05-22
0.8357658982276917,1981-05-26
0.8357658982276917,1981-05-27
0.8886622786521912,1981-05-28
0.9045315384864807,1981-05-29
0.9151105284690857,1981-06-01
0.8886622786521912,1981-06-02
0.8569247722625732,1981-06-03
0.8675040006637573,1981-06-04
0.8304758667945862,1981-06-05
0.8304758667945862,1981-06-08
0.8198963403701782,1981-06-09
0.8410553336143494,1981-06-10
0.8357658982276917,1981-06-11
0.8357658982276917,1981-06-12
0.8410553336143494,1981-06-15
0.8304758667945862,1981-06-16
0.8304758667945862,1981-06-17
0.8304758667945862,1981-06-18
0.8040276765823364,1981-06-19
0.7934484481811523,1981-06-22
0.7934484481811523,1981-06-23
0.7722899913787842,1981-06-24
0.7670001983642578,1981-06-25
0.7775800228118896,1981-06-26
0.7775800228118896,1981-06-29
0.7934484481811523,1981-06-30
0.761710524559021,1981-07-01
0.7564202547073364,1981-07-02
0.7352626323699951,1981-07-06
0.7405520677566528,1981-07-07
0.7246828675270081,1981-07-08
0.7299727201461792,1981-07-09
0.7246828675270081,1981-07-10
0.751130998134613,1981-07-13
0.7352626323699951,1981-07-14
0.7458410263061523,1981-07-15
0.7246828675270081,1981-07-16
0.7088140249252319,1981-07-17
0.6559172868728638,1981-07-20
0.6559172868728638,1981-07-21
0.6559172868728638,1981-07-22
0.6506280899047852,1981-07-23
0.6506280899047852,1981-07-24
0.6664966344833374,1981-07-27
0.6664966344833374,1981-07-28
0.6770761013031006,1981-07-29
0.6770761013031006,1981-07-30
0.6876550316810608,1981-07-31
0.6770761013031006,1981-08-03
0.6664966344833374,1981-08-04
0.6664966344833374,1981-08-05
0.6400483250617981,1981-08-06
0.6294689178466797,1981-08-07
0.6188897490501404,1981-08-10
0.6347587704658508,1981-08-11
0.6876550316810608,1981-08-12
0.6664966344833374,1981-08-13
0.6823652982711792,1981-08-14
0.6664966344833374,1981-08-17
0.6506280899047852,1981-08-18
0.6559172868728638,1981-08-19
0.6400483250617981,1981-08-20
0.6294689178466797,1981-08-21
0.5765726566314697,1981-08-24
0.5554138422012329,1981-08-25
0.5818622708320618,1981-08-26
0.5924416780471802,1981-08-27
0.5818622708320618,1981-08-28
0.6083105206489563,1981-08-31
0.5977311134338379,1981-09-01
0.5977311134338379,1981-09-02
0.5871519446372986,1981-09-03
0.5924416780471802,1981-09-04
0.5501241683959961,1981-09-08
0.5607035160064697,1981-09-09
0.5501241683959961,1981-09-10
0.5818622708320618,1981-09-11
0.5871519446372986,1981-09-14
0.5871519446372986,1981-09-15
0.5818622708320618,1981-09-16
0.571282684803009,1981-09-17
0.5607035160064697,1981-09-18
0.5501241683959961,1981-09-21
0.5607035160064697,1981-09-22
0.5395448803901672,1981-09-23
0.5342552065849304,1981-09-24
0.4919380247592926,1981-09-25
0.5078070163726807,1981-09-28
0.5130965709686279,1981-09-29
0.4760688841342926,1981-09-30
0.46548986434936523,1981-10-01
0.5183863639831543,1981-10-02
0.544834315776825,1981-10-05
0.5659929513931274,1981-10-06
0.5977311134338379,1981-10-07
0.5924416780471802,1981-10-08
0.5871519446372986,1981-10-09
0.5818622708320618,1981-10-12
0.5659929513931274,1981-10-13
0.5078070163726807,1981-10-14
0.5236759781837463,1981-10-15
0.5236759781837463,1981-10-16
0.5501241683959961,1981-10-19
0.5395448803901672,1981-10-20
0.5607035160064697,1981-10-21
0.5289655327796936,1981-10-22
0.5025169849395752,1981-10-23
0.49722757935523987,1981-10-26
0.4760688841342926,1981-10-27
0.5025169849395752,1981-10-28
0.4919380247592926,1981-10-29
0.49722757935523987,1981-10-30
0.5871519446372986,1981-11-02
0.6241791248321533,1981-11-03
0.5818622708320618,1981-11-04
0.5818622708320618,1981-11-05
0.571282684803009,1981-11-06
0.571282684803009,1981-11-09
0.5871519446372986,1981-11-10
0.5607035160064697,1981-11-11
0.5659929513931274,1981-11-12
0.5818622708320618,1981-11-13
0.5554138422012329,1981-11-16
0.5607035160064697,1981-11-17
0.5607035160064697,1981-11-18
0.5607035160064697,1981-11-19
0.5501241683959961,1981-11-20
0.5659929513931274,1981-11-23
0.571282684803009,1981-11-24
0.571282684803009,1981-11-25
0.5818622708320618,1981-11-27
0.5765726566314697,1981-11-30
0.5765726566314697,1981-12-01
0.5818622708320618,1981-12-02
0.5765726566314697,1981-12-03
0.5977311134338379,1981-12-04
0.5818622708320618,1981-12-07
0.5765726566314697,1981-12-08
0.5818622708320618,1981-12-09
0.571282684803009,1981-12-10
0.5659929513931274,1981-12-11
0.5395448803901672,1981-12-14
0.5183863639831543,1981-12-15
0.4919380247592926,1981-12-16
0.5236759781837463,1981-12-17
0.5607035160064697,1981-12-18
0.5395448803901672,1981-12-21
0.5395448803901672,1981-12-22
0.5183863639831543,1981-12-23
0.5078070163726807,1981-12-24
0.5078070163726807,1981-12-28
0.5130965709686279,1981-12-29
0.5183863639831543,1981-12-30
0.5395448803901672,1981-12-31
0.5659929513931274,1982-01-04
0.571282684803009,1982-01-05
0.5342552065849304,1982-01-06
0.5289655327796936,1982-01-07
0.5501241683959961,1982-01-08
0.5342552065849304,1982-01-11
0.5342552065849304,1982-01-12
0.5289655327796936,1982-01-13
0.5395448803901672,1982-01-14
0.5342552065849304,1982-01-15
0.5342552065849304,1982-01-18
0.5342552065849304,1982-01-19
0.5289655327796936,1982-01-20
0.5236759781837463,1982-01-21
0.5183863639831543,1982-01-22
0.48135849833488464,1982-01-25
0.4760688841342926,1982-01-26
0.49722757935523987,1982-01-27
0.5183863639831543,1982-01-28
0.5130965709686279,1982-01-29
0.49722757935523987,1982-02-01
0.48135849833488464,1982-02-02
0.4707794189453125,1982-02-03
0.48135849833488464,1982-02-04
0.4919380247592926,1982-02-05
0.4602002501487732,1982-02-08
0.43375200033187866,1982-02-09
0.4284623861312866,1982-02-10
0.4284623861312866,1982-02-11
0.44433102011680603,1982-02-12
0.44962066411972046,1982-02-16
0.4602002501487732,1982-02-17
0.44962066411972046,1982-02-18
0.44962066411972046,1982-02-19
0.44962066411972046,1982-02-22
0.4390413165092468,1982-02-23
0.4390413165092468,1982-02-24
0.4760688841342926,1982-02-25
0.4602002501487732,1982-02-26
0.4549103081226349,1982-03-01
0.4390413165092468,1982-03-02
0.43375200033187866,1982-03-03
0.4178829491138458,1982-03-04
0.41259342432022095,1982-03-05
0.4231725037097931,1982-03-08
0.43375200033187866,1982-03-09
0.4549103081226349,1982-03-10
0.4390413165092468,1982-03-11
0.4178829491138458,1982-03-12
0.41259342432022095,1982-03-15
0.4178829491138458,1982-03-16
0.4231725037097931,1982-03-17
0.4178829491138458,1982-03-18
0.4231725037097931,1982-03-19
0.4178829491138458,1982-03-22
0.4231725037097931,1982-03-23
0.4178829491138458,1982-03-24
0.4231725037097931,1982-03-25
0.4178829491138458,1982-03-26
0.4284623861312866,1982-03-29
0.4549103081226349,1982-03-30
0.44962066411972046,1982-03-31
0.44962066411972046,1982-04-01
0.48135849833488464,1982-04-02
0.48135849833488464,1982-04-05
0.4760688841342926,1982-04-06
0.46548986434936523,1982-04-07
0.46548986434936523,1982-04-08
0.46548986434936523,1982-04-12
0.46548986434936523,1982-04-13
0.46548986434936523,1982-04-14
0.4866483211517334,1982-04-15
0.4919380247592926,1982-04-16
0.5289655327796936,1982-04-19
0.5130965709686279,1982-04-20
0.5342552065849304,1982-04-21
0.5607035160064697,1982-04-22
0.544834315776825,1982-04-23
0.5501241683959961,1982-04-26
0.5501241683959961,1982-04-27
0.5554138422012329,1982-04-28
0.544834315776825,1982-04-29
0.5342552065849304,1982-04-30
0.5342552065849304,1982-05-03
0.5289655327796936,1982-05-04
0.5342552065849304,1982-05-05
0.5501241683959961,1982-05-06
0.5765726566314697,1982-05-07
0.5818622708320618,1982-05-10
0.5765726566314697,1982-05-11
0.5818622708320618,1982-05-12
0.571282684803009,1982-05-13
0.5554138422012329,1982-05-14
0.5395448803901672,1982-05-17
0.5025169849395752,1982-05-18
0.5236759781837463,1982-05-19
0.5130965709686279,1982-05-20
0.5078070163726807,1982-05-21
0.5236759781837463,1982-05-24
0.5289655327796936,1982-05-25
0.5130965709686279,1982-05-26
0.4919380247592926,1982-05-27
0.5078070163726807,1982-05-28
0.5078070163726807,1982-06-01
0.4919380247592926,1982-06-02
0.5025169849395752,1982-06-03
0.5025169849395752,1982-06-04
0.4866483211517334,1982-06-07
0.48135849833488464,1982-06-08
0.4760688841342926,1982-06-09
0.4760688841342926,1982-06-10
0.49722757935523987,1982-06-11
0.4866483211517334,1982-06-14
0.4919380247592926,1982-06-15
0.49722757935523987,1982-06-16
0.5025169849395752,1982-06-17
0.5025169849395752,1982-06-18
0.49722757935523987,1982-06-21
0.4866483211517334,1982-06-22
0.5078070163726807,1982-06-23
0.5078070163726807,1982-06-24
0.4919380247592926,1982-06-25
0.48135849833488464,1982-06-28
0.4602002501487732,1982-06-29
0.44433102011680603,1982-06-30
0.44433102011680603,1982-07-01
0.44962066411972046,1982-07-02
0.44433102011680603,1982-07-06
0.4549103081226349,1982-07-07
0.44962066411972046,1982-07-08
0.48135849833488464,1982-07-09
0.49722757935523987,1982-07-12
0.4866483211517334,1982-07-13
0.4760688841342926,1982-07-14
0.4760688841342926,1982-07-15
0.4707794189453125,1982-07-16
0.46548986434936523,1982-07-19
0.4866483211517334,1982-07-20
0.5183863639831543,1982-07-21
0.49722757935523987,1982-07-22
0.4919380247592926,1982-07-23
0.5183863639831543,1982-07-26
0.5236759781837463,1982-07-27
0.5025169849395752,1982-07-28
0.5025169849395752,1982-07-29
0.5078070163726807,1982-07-30
0.5078070163726807,1982-08-02
0.5078070163726807,1982-08-03
0.5025169849395752,1982-08-04
0.49722757935523987,1982-08-05
0.49722757935523987,1982-08-06
0.4866483211517334,1982-08-09
0.46548986434936523,1982-08-10
0.44962066411972046,1982-08-11
0.4602002501487732,1982-08-12
0.4549103081226349,1982-08-13
0.4760688841342926,1982-08-16
0.544834315776825,1982-08-17
0.571282684803009,1982-08-18
0.5765726566314697,1982-08-19
0.6030206680297852,1982-08-20
0.5924416780471802,1982-08-23
0.6241791248321533,1982-08-24
0.6664966344833374,1982-08-25
0.6664966344833374,1982-08-26
0.6294689178466797,1982-08-27
0.6347587704658508,1982-08-30
0.6453379392623901,1982-08-31
0.6136000156402588,1982-09-01
0.6136000156402588,1982-09-02
0.6030206680297852,1982-09-03
0.5818622708320618,1982-09-07
0.6188897490501404,1982-09-08
0.6294689178466797,1982-09-09
0.6136000156402588,1982-09-10
0.6188897490501404,1982-09-13
0.6400483250617981,1982-09-14
0.6664966344833374,1982-09-15
0.6559172868728638,1982-09-16
0.6400483250617981,1982-09-17
0.6347587704658508,1982-09-20
0.6453379392623901,1982-09-21
0.6347587704658508,1982-09-22
0.6241791248321533,1982-09-23
0.6400483250617981,1982-09-24
0.6347587704658508,1982-09-27
0.6347587704658508,1982-09-28
0.6136000156402588,1982-09-29
0.6347587704658508,1982-09-30
0.6347587704658508,1982-10-01
0.6083105206489563,1982-10-04
0.6188897490501404,1982-10-05
0.6347587704658508,1982-10-06
0.6876550316810608,1982-10-07
0.7088140249252319,1982-10-08
0.761710524559021,1982-10-11
0.8093170523643494,1982-10-12
0.7775800228118896,1982-10-13
0.7193931937217712,1982-10-14
0.7564202547073364,1982-10-15
0.7775800228118896,1982-10-18
0.8198963403701782,1982-10-19
0.8251868486404419,1982-10-20
0.8304758667945862,1982-10-21
0.8622143864631653,1982-10-22
0.8463450074195862,1982-10-25
0.7987379431724548,1982-10-26
0.814606785774231,1982-10-27
0.8040276765823364,1982-10-28
0.7987379431724548,1982-10-29
0.7828692197799683,1982-11-01
0.7934484481811523,1982-11-02
0.8410553336143494,1982-11-03
0.8780826330184937,1982-11-04
0.8569247722625732,1982-11-05
0.8516349196434021,1982-11-08
0.8040276765823364,1982-11-09
0.8251868486404419,1982-11-10
0.814606785774231,1982-11-11
0.8198963403701782,1982-11-12
0.8040276765823364,1982-11-15
0.7828692197799683,1982-11-16
0.872792661190033,1982-11-17
0.8833732604980469,1982-11-18
0.8939518928527832,1982-11-19
0.9309794902801514,1982-11-22
0.9838760495185852,1982-11-23
0.9891655445098877,1982-11-24
1.01561439037323,1982-11-26
0.9891655445098877,1982-11-29
0.9944551587104797,1982-11-30
1.0367722511291504,1982-12-01
1.0790897607803345,1982-12-02
1.0790897607803345,1982-12-03
1.1425657272338867,1982-12-06
1.1266968250274658,1982-12-07
1.1531455516815186,1982-12-08
1.1002483367919922,1982-12-09
1.0209038257598877,1982-12-10
0.9838760495185852,1982-12-13
0.9944551587104797,1982-12-14
1.0103240013122559,1982-12-15
1.0103240013122559,1982-12-16
1.0790897607803345,1982-12-17
1.057930827140808,1982-12-20
1.0314830541610718,1982-12-21
1.0685104131698608,1982-12-22
1.0949593782424927,1982-12-23
1.0685104131698608,1982-12-27
1.057930827140808,1982-12-28
1.057930827140808,1982-12-29
1.08966863155365,1982-12-30
1.163724422454834,1982-12-31
1.1266968250274658,1983-01-03
1.08966863155365,1983-01-04
1.0790897607803345,1983-01-05
1.0685104131698608,1983-01-06
1.0685104131698608,1983-01-07
1.0685104131698608,1983-01-10
1.0738006830215454,1983-01-11
1.1372756958007812,1983-01-12
1.1214070320129395,1983-01-13
1.1425657272338867,1983-01-14
1.1425657272338867,1983-01-17
1.0790897607803345,1983-01-18
1.08966863155365,1983-01-19
1.08437979221344,1983-01-20
1.0367722511291504,1983-01-21
0.9309794902801514,1983-01-24
0.9574276804924011,1983-01-25
1.005034327507019,1983-01-26
1.005034327507019,1983-01-27
1.042061686515808,1983-01-28
1.057930827140808,1983-01-31
0.9627169966697693,1983-02-01
0.9415585994720459,1983-02-02
0.9521377682685852,1983-02-03
0.9838760495185852,1983-02-04
0.9944551587104797,1983-02-07
0.9838760495185852,1983-02-08
0.9627169966697693,1983-02-09
0.9838760495185852,1983-02-10
0.9838760495185852,1983-02-11
0.9944551587104797,1983-02-14
0.9838760495185852,1983-02-15
1.0103240013122559,1983-02-16
1.0314830541610718,1983-02-17
1.0367722511291504,1983-02-18
1.0367722511291504,1983-02-22
1.0209038257598877,1983-02-23
1.0209038257598877,1983-02-24
1.0314830541610718,1983-02-25
1.0526407957077026,1983-02-28
1.057930827140808,1983-03-01
1.042061686515808,1983-03-02
1.0367722511291504,1983-03-03
1.0103240013122559,1983-03-04
1.01561439037323,1983-03-07
1.01561439037323,1983-03-08
1.01561439037323,1983-03-09
1.026193380355835,1983-03-10
1.026193380355835,1983-03-11
1.0103240013122559,1983-03-14
0.9997451305389404,1983-03-15
1.0367722511291504,1983-03-16
1.0790897607803345,1983-03-17
1.1214070320129395,1983-03-18
1.1161171197891235,1983-03-21
1.1372756958007812,1983-03-22
1.1425657272338867,1983-03-23
1.1425657272338867,1983-03-24
1.1002483367919922,1983-03-25
1.057930827140808,1983-03-28
1.042061686515808,1983-03-29
1.042061686515808,1983-03-30
1.0473518371582031,1983-03-31
1.042061686515808,1983-04-04
0.9838760495185852,1983-04-05
1.0367722511291504,1983-04-06
0.9944551587104797,1983-04-07
0.9944551587104797,1983-04-08
1.026193380355835,1983-04-11
1.0103240013122559,1983-04-12
1.042061686515808,1983-04-13
1.026193380355835,1983-04-14
1.0685104131698608,1983-04-15
1.0685104131698608,1983-04-18
1.0473518371582031,1983-04-19
1.0632203817367554,1983-04-20
1.057930827140808,1983-04-21
1.0685104131698608,1983-04-22
1.0632203817367554,1983-04-25
1.042061686515808,1983-04-26
1.026193380355835,1983-04-27
1.0209038257598877,1983-04-28
1.0632203817367554,1983-04-29
1.0632203817367554,1983-05-02
1.0632203817367554,1983-05-03
1.0526407957077026,1983-05-04
1.042061686515808,1983-05-05
1.057930827140808,1983-05-06
1.1002483367919922,1983-05-09
1.1372756958007812,1983-05-10
1.1425657272338867,1983-05-11
1.1584341526031494,1983-05-12
1.200751781463623,1983-05-13
1.1584341526031494,1983-05-16
1.1531455516815186,1983-05-17
1.1954622268676758,1983-05-18
1.1795929670333862,1983-05-19
1.1848831176757812,1983-05-20
1.2377794981002808,1983-05-23
1.2219102382659912,1983-05-24
1.2166210412979126,1983-05-25
1.200751781463623,1983-05-26
1.2113317251205444,1983-05-27
1.174303650856018,1983-05-31
1.190172553062439,1983-06-01
1.190172553062439,1983-06-02
1.1954622268676758,1983-06-03
1.190172553062439,1983-06-06
1.2060413360595703,1983-06-07
1.1478562355041504,1983-06-08
1.1319860219955444,1983-06-09
1.1584341526031494,1983-06-10
1.1584341526031494,1983-06-13
1.174303650856018,1983-06-14
1.1848831176757812,1983-06-15
1.2113317251205444,1983-06-16
1.2377794981002808,1983-06-17
1.2060413360595703,1983-06-20
1.2219102382659912,1983-06-21
1.2324905395507812,1983-06-22
1.2113317251205444,1983-06-23
1.1954622268676758,1983-06-24
1.174303650856018,1983-06-27
1.08437979221344,1983-06-28
1.0632203817367554,1983-06-29
1.0738006830215454,1983-06-30
1.0473518371582031,1983-07-01
1.0209038257598877,1983-07-05
1.0103240013122559,1983-07-06
1.0314830541610718,1983-07-07
1.005034327507019,1983-07-08
0.9838760495185852,1983-07-11
0.9838760495185852,1983-07-12
0.9045315384864807,1983-07-13
0.9732966423034668,1983-07-14
0.9574276804924011,1983-07-15
0.9415585994720459,1983-07-18
0.9468481540679932,1983-07-19
0.9415585994720459,1983-07-20
0.9891655445098877,1983-07-21
0.9415585994720459,1983-07-22
0.93626868724823,1983-07-25
0.8780826330184937,1983-07-26
0.8886622786521912,1983-07-27
0.872792661190033,1983-07-28
0.8410553336143494,1983-07-29
0.8040276765823364,1983-08-01
0.8040276765823364,1983-08-02
0.8040276765823364,1983-08-03
0.7987379431724548,1983-08-04
0.7987379431724548,1983-08-05
0.761710524559021,1983-08-08
0.751130998134613,1983-08-09
0.7775800228118896,1983-08-10
0.7828692197799683,1983-08-11
0.7934484481811523,1983-08-12
0.814606785774231,1983-08-15
0.8198963403701782,1983-08-16
0.8040276765823364,1983-08-17
0.8040276765823364,1983-08-18
0.8040276765823364,1983-08-19
0.7722899913787842,1983-08-22
0.761710524559021,1983-08-23
0.7458410263061523,1983-08-24
0.7564202547073364,1983-08-25
0.751130998134613,1983-08-26
0.751130998134613,1983-08-29
0.7564202547073364,1983-08-30
0.7193931937217712,1983-08-31
0.7352626323699951,1983-09-01
0.7458410263061523,1983-09-02
0.7987379431724548,1983-09-06
