OMC,Date
2.0029048919677734,1991-12-31
1.9793421030044556,1992-01-02
1.971486210823059,1992-01-03
2.0029048919677734,1992-01-06
1.9636316299438477,1992-01-07
1.9793421030044556,1992-01-08
2.01861310005188,1992-01-09
2.0029048919677734,1992-01-10
2.0578856468200684,1992-01-13
2.089303731918335,1992-01-14
2.1442861557006836,1992-01-15
2.1599948406219482,1992-01-16
2.214977502822876,1992-01-17
2.2306859493255615,1992-01-20
2.2228314876556396,1992-01-21
2.183558940887451,1992-01-22
2.1364316940307617,1992-01-23
2.1757049560546875,1992-01-24
2.1757049560546875,1992-01-27
2.1521406173706055,1992-01-28
2.183558940887451,1992-01-29
2.1521406173706055,1992-01-30
2.183558940887451,1992-01-31
2.1757049560546875,1992-02-03
2.2306859493255615,1992-02-04
2.277812957763672,1992-02-05
2.293522596359253,1992-02-06
2.2856686115264893,1992-02-07
2.3013761043548584,1992-02-10
2.3013761043548584,1992-02-11
2.2856686115264893,1992-02-12
2.2699573040008545,1992-02-13
2.2542500495910645,1992-02-14
2.2228314876556396,1992-02-18
2.183558940887451,1992-02-19
2.183558940887451,1992-02-20
2.2228314876556396,1992-02-21
2.207122564315796,1992-02-24
2.1914138793945312,1992-02-25
2.199268341064453,1992-02-26
2.199268341064453,1992-02-27
2.246394395828247,1992-02-28
2.2385406494140625,1992-03-02
2.2385406494140625,1992-03-03
2.214977502822876,1992-03-04
2.1914138793945312,1992-03-05
2.183558940887451,1992-03-06
2.185141086578369,1992-03-09
2.200977087020874,1992-03-10
2.2088942527770996,1992-03-11
2.177225112915039,1992-03-12
2.177225112915039,1992-03-13
2.105970859527588,1992-03-16
2.1297218799591064,1992-03-17
2.1297218799591064,1992-03-18
2.1297218799591064,1992-03-19
2.1455562114715576,1992-03-20
2.161391258239746,1992-03-23
2.161391258239746,1992-03-24
2.185141086578369,1992-03-25
2.1930599212646484,1992-03-26
2.185141086578369,1992-03-27
2.185141086578369,1992-03-30
2.185141086578369,1992-03-31
2.1455562114715576,1992-04-01
2.121805429458618,1992-04-02
2.1376395225524902,1992-04-03
2.1455562114715576,1992-04-06
2.105970859527588,1992-04-07
2.0505504608154297,1992-04-08
2.0743021965026855,1992-04-09
2.0743021965026855,1992-04-10
2.1297218799591064,1992-04-13
2.185141086578369,1992-04-14
2.2088942527770996,1992-04-15
2.256396532058716,1992-04-16
2.216810941696167,1992-04-20
2.161391258239746,1992-04-21
2.1930599212646484,1992-04-22
2.2326457500457764,1992-04-23
2.256396532058716,1992-04-24
2.2484800815582275,1992-04-27
2.2326457500457764,1992-04-28
2.2722315788269043,1992-04-29
2.2959835529327393,1992-04-30
2.2959835529327393,1992-05-01
2.2880654335021973,1992-05-04
2.280149221420288,1992-05-05
2.311816930770874,1992-05-06
2.2405617237091064,1992-05-07
2.22472882270813,1992-05-08
2.2088942527770996,1992-05-11
2.177225112915039,1992-05-12
2.2088942527770996,1992-05-13
2.177225112915039,1992-05-14
2.161391258239746,1992-05-15
2.177225112915039,1992-05-18
2.177225112915039,1992-05-19
2.177225112915039,1992-05-20
2.161391258239746,1992-05-21
2.1930599212646484,1992-05-22
2.216810941696167,1992-05-26
2.2088942527770996,1992-05-27
2.200977087020874,1992-05-28
2.22472882270813,1992-05-29
2.216810941696167,1992-06-01
2.2326457500457764,1992-06-02
2.2405617237091064,1992-06-03
2.2405617237091064,1992-06-04
2.2405617237091064,1992-06-05
2.23641037940979,1992-06-08
2.2204344272613525,1992-06-09
2.23641037940979,1992-06-10
2.2204344272613525,1992-06-11
2.2124478816986084,1992-06-12
2.252382278442383,1992-06-15
2.2443976402282715,1992-06-16
2.23641037940979,1992-06-17
2.2044596672058105,1992-06-18
2.2124478816986084,1992-06-19
2.196472406387329,1992-06-22
2.1725120544433594,1992-06-23
2.1884853839874268,1992-06-24
2.1725120544433594,1992-06-25
2.1565370559692383,1992-06-26
2.148550510406494,1992-06-29
2.23641037940979,1992-06-30
2.252382278442383,1992-07-01
2.2284224033355713,1992-07-02
2.2124478816986084,1992-07-06
2.196472406387329,1992-07-07
2.1725120544433594,1992-07-08
2.164525270462036,1992-07-09
2.1725120544433594,1992-07-10
2.1725120544433594,1992-07-13
2.2044596672058105,1992-07-14
2.196472406387329,1992-07-15
2.180500030517578,1992-07-16
2.180500030517578,1992-07-17
2.1565370559692383,1992-07-20
2.1725120544433594,1992-07-21
2.1325759887695312,1992-07-22
2.1325759887695312,1992-07-23
2.1245880126953125,1992-07-24
2.1006269454956055,1992-07-27
2.1006269454956055,1992-07-28
2.068678855895996,1992-07-29
2.1006269454956055,1992-07-30
2.1006269454956055,1992-07-31
2.164525270462036,1992-08-03
2.148550510406494,1992-08-04
2.1405627727508545,1992-08-05
2.164525270462036,1992-08-06
2.164525270462036,1992-08-07
2.1725120544433594,1992-08-10
2.164525270462036,1992-08-11
2.148550510406494,1992-08-12
2.1405627727508545,1992-08-13
2.148550510406494,1992-08-14
2.1565370559692383,1992-08-17
2.164525270462036,1992-08-18
2.1565370559692383,1992-08-19
2.1725120544433594,1992-08-20
2.1565370559692383,1992-08-21
2.1565370559692383,1992-08-24
2.148550510406494,1992-08-25
2.1725120544433594,1992-08-26
2.1884853839874268,1992-08-27
2.1884853839874268,1992-08-28
2.1884853839874268,1992-08-31
2.2044596672058105,1992-09-01
2.1884853839874268,1992-09-02
2.2204344272613525,1992-09-03
2.2763454914093018,1992-09-04
2.2443976402282715,1992-09-08
2.2683582305908203,1992-09-09
2.23641037940979,1992-09-10
2.2204344272613525,1992-09-11
2.2443976402282715,1992-09-14
2.23641037940979,1992-09-15
2.2443976402282715,1992-09-16
2.2321484088897705,1992-09-17
2.2563226222991943,1992-09-18
2.2563226222991943,1992-09-21
2.264381170272827,1992-09-22
2.2321484088897705,1992-09-23
2.2321484088897705,1992-09-24
2.240206003189087,1992-09-25
2.264381170272827,1992-09-28
2.2804973125457764,1992-09-29
2.264381170272827,1992-09-30
2.2804973125457764,1992-10-01
2.264381170272827,1992-10-02
2.2724385261535645,1992-10-05
2.248264789581299,1992-10-06
2.264381170272827,1992-10-07
2.288555860519409,1992-10-08
2.2804973125457764,1992-10-09
2.3127310276031494,1992-10-12
2.3046724796295166,1992-10-13
2.2966132164001465,1992-10-14
2.3288464546203613,1992-10-15
2.3852550983428955,1992-10-16
2.3530218601226807,1992-10-19
2.3691375255584717,1992-10-20
2.361078977584839,1992-10-21
2.3530218601226807,1992-10-22
2.3691375255584717,1992-10-23
2.3852550983428955,1992-10-26
2.3933138847351074,1992-10-27
2.377196788787842,1992-10-28
2.4013729095458984,1992-10-29
2.449721574783325,1992-10-30
2.48195481300354,1992-11-02
2.4738967418670654,1992-11-03
2.4577808380126953,1992-11-04
2.449721574783325,1992-11-05
2.4658377170562744,1992-11-06
2.4577808380126953,1992-11-09
2.4658377170562744,1992-11-10
2.449721574783325,1992-11-11
2.4577808380126953,1992-11-12
2.48195481300354,1992-11-13
2.48195481300354,1992-11-16
2.48195481300354,1992-11-17
2.48195481300354,1992-11-18
2.4658377170562744,1992-11-19
2.4980711936950684,1992-11-20
2.5303046703338623,1992-11-23
2.5544800758361816,1992-11-24
2.5383644104003906,1992-11-25
2.5303046703338623,1992-11-27
2.514188528060913,1992-11-30
2.4900124073028564,1992-12-01
2.4980711936950684,1992-12-02
2.506129264831543,1992-12-03
2.5867130756378174,1992-12-04
2.5786545276641846,1992-12-07
2.57059645652771,1992-12-08
2.627004861831665,1992-12-09
2.5867130756378174,1992-12-10
2.5786545276641846,1992-12-11
2.598795175552368,1992-12-14
2.6231589317321777,1992-12-15
2.6475226879119873,1992-12-16
2.671886444091797,1992-12-17
2.6556434631347656,1992-12-18
2.6312804222106934,1992-12-21
2.590672731399536,1992-12-22
2.590672731399536,1992-12-23
2.582552433013916,1992-12-24
2.6475226879119873,1992-12-28
2.671886444091797,1992-12-29
2.696249485015869,1992-12-30
2.6800076961517334,1992-12-31
2.6312804222106934,1993-01-04
2.598795175552368,1993-01-05
2.6069164276123047,1993-01-06
2.6312804222106934,1993-01-07
2.6069164276123047,1993-01-08
2.6231589317321777,1993-01-11
2.6231589317321777,1993-01-12
2.6800076961517334,1993-01-13
2.74497652053833,1993-01-14
2.761218547821045,1993-01-15
2.769341230392456,1993-01-18
2.785583972930908,1993-01-19
2.7530980110168457,1993-01-20
2.7287354469299316,1993-01-21
2.761218547821045,1993-01-22
2.7530980110168457,1993-01-25
2.7530980110168457,1993-01-26
2.7368569374084473,1993-01-27
2.785583972930908,1993-01-28
2.777462959289551,1993-01-29
2.761218547821045,1993-02-01
2.7530980110168457,1993-02-02
2.818067789077759,1993-02-03
2.809945583343506,1993-02-04
2.809945583343506,1993-02-05
2.7937042713165283,1993-02-08
2.785583972930908,1993-02-09
2.761218547821045,1993-02-10
2.761218547821045,1993-02-11
2.7937042713165283,1993-02-12
2.7287354469299316,1993-02-16
2.582552433013916,1993-02-17
2.493218421936035,1993-02-18
2.541945695877075,1993-02-19
2.5744309425354004,1993-02-22
2.6069164276123047,1993-02-23
2.6069164276123047,1993-02-24
2.63940167427063,1993-02-25
2.663764476776123,1993-02-26
2.6312804222106934,1993-03-01
2.6881279945373535,1993-03-02
2.7287354469299316,1993-03-03
2.761218547821045,1993-03-04
2.7937042713165283,1993-03-05
2.756730079650879,1993-03-08
2.789450168609619,1993-03-09
2.789450168609619,1993-03-10
2.8467109203338623,1993-03-11
2.822171926498413,1993-03-12
2.863074541091919,1993-03-15
2.8794336318969727,1993-03-16
2.8957929611206055,1993-03-17
2.9203343391418457,1993-03-18
2.9448750019073486,1993-03-19
2.9448750019073486,1993-03-22
3.002135753631592,1993-03-23
3.018496036529541,1993-03-24
3.018496036529541,1993-03-25
3.018496036529541,1993-03-26
3.0430381298065186,1993-03-29
3.051217794418335,1993-03-30
3.092118740081787,1993-03-31
3.0430381298065186,1993-04-01
3.002135753631592,1993-04-02
2.9039742946624756,1993-04-05
2.838531732559204,1993-04-06
2.838531732559204,1993-04-07
2.863074541091919,1993-04-08
2.8957929611206055,1993-04-12
2.887613534927368,1993-04-13
2.8712539672851562,1993-04-14
2.8712539672851562,1993-04-15
2.8548924922943115,1993-04-16
2.8548924922943115,1993-04-19
2.8303515911102295,1993-04-20
2.8548924922943115,1993-04-21
2.838531732559204,1993-04-22
2.8058114051818848,1993-04-23
2.8058114051818848,1993-04-26
2.740367889404297,1993-04-27
2.7321901321411133,1993-04-28
2.715829610824585,1993-04-29
2.756730079650879,1993-04-30
2.7812702655792236,1993-05-03
2.8303515911102295,1993-05-04
2.813990354537964,1993-05-05
2.813990354537964,1993-05-06
2.813990354537964,1993-05-07
2.813990354537964,1993-05-10
2.863074541091919,1993-05-11
2.838531732559204,1993-05-12
2.838531732559204,1993-05-13
2.8467109203338623,1993-05-14
2.863074541091919,1993-05-17
2.8303515911102295,1993-05-18
2.8467109203338623,1993-05-19
2.9203343391418457,1993-05-20
2.9203343391418457,1993-05-21
2.8957929611206055,1993-05-24
2.9039742946624756,1993-05-25
2.9203343391418457,1993-05-26
2.9121549129486084,1993-05-27
2.9366955757141113,1993-05-28
2.9121549129486084,1993-06-01
2.9121549129486084,1993-06-02
2.9039742946624756,1993-06-03
2.8794336318969727,1993-06-04
2.8712539672851562,1993-06-07
2.8467109203338623,1993-06-08
2.760038137435913,1993-06-09
2.7106053829193115,1993-06-10
2.6364548206329346,1993-06-11
2.5211093425750732,1993-06-14
2.5705442428588867,1993-06-15
2.6364548206329346,1993-06-16
2.6529340744018555,1993-06-17
2.6199769973754883,1993-06-18
2.6446945667266846,1993-06-21
2.6858882904052734,1993-06-22
2.727083444595337,1993-06-23
2.727083444595337,1993-06-24
2.6611721515655518,1993-06-25
2.6858882904052734,1993-06-28
2.702366828918457,1993-06-29
2.7106053829193115,1993-06-30
2.743561029434204,1993-07-01
2.743561029434204,1993-07-02
2.727083444595337,1993-07-06
2.7188446521759033,1993-07-07
2.7106053829193115,1993-07-08
2.6529340744018555,1993-07-09
2.6199769973754883,1993-07-12
2.611738920211792,1993-07-13
2.587021589279175,1993-07-14
2.587021589279175,1993-07-15
2.5705442428588867,1993-07-16
2.5540666580200195,1993-07-19
2.5293490886688232,1993-07-20
2.455197334289551,1993-07-21
2.4634392261505127,1993-07-22
2.479915142059326,1993-07-23
2.5211093425750732,1993-07-26
2.5540666580200195,1993-07-27
2.5293490886688232,1993-07-28
2.578782796859741,1993-07-29
2.578782796859741,1993-07-30
2.545825958251953,1993-08-02
2.5705442428588867,1993-08-03
2.587021589279175,1993-08-04
2.702366828918457,1993-08-05
2.8012330532073975,1993-08-06
2.817711591720581,1993-08-09
2.8506665229797363,1993-08-10
2.8836238384246826,1993-08-11
2.8012330532073975,1993-08-12
2.7765166759490967,1993-08-13
2.8012330532073975,1993-08-16
2.825951099395752,1993-08-17
2.825951099395752,1993-08-18
2.825951099395752,1993-08-19
2.809471845626831,1993-08-20
2.809471845626831,1993-08-23
2.809471845626831,1993-08-24
2.809471845626831,1993-08-25
2.817711591720581,1993-08-26
2.8506665229797363,1993-08-27
2.8506665229797363,1993-08-30
2.9165782928466797,1993-08-31
2.9165782928466797,1993-09-01
2.891862154006958,1993-09-02
2.9001007080078125,1993-09-03
2.941295623779297,1993-09-07
2.9165782928466797,1993-09-08
2.941295623779297,1993-09-09
2.941295623779297,1993-09-10
2.941295623779297,1993-09-13
2.957773447036743,1993-09-14
2.9907288551330566,1993-09-15
2.998967170715332,1993-09-16
3.048400402069092,1993-09-17
3.0026166439056396,1993-09-20
3.0109097957611084,1993-09-21
3.0026166439056396,1993-09-22
3.027498960494995,1993-09-23
3.0357940196990967,1993-09-24
3.0026166439056396,1993-09-27
3.0026166439056396,1993-09-28
3.0026166439056396,1993-09-29
2.9611427783966064,1993-09-30
2.9694366455078125,1993-10-01
2.9777324199676514,1993-10-04
2.9528489112854004,1993-10-05
2.9528489112854004,1993-10-06
2.9777324199676514,1993-10-07
2.9943203926086426,1993-10-08
2.9860260486602783,1993-10-11
3.027498960494995,1993-10-12
3.077265501022339,1993-10-13
3.0523831844329834,1993-10-14
3.0523831844329834,1993-10-15
3.0440874099731445,1993-10-18
2.9943203926086426,1993-10-19
2.9943203926086426,1993-10-20
2.9943203926086426,1993-10-21
2.9777324199676514,1993-10-22
3.0357940196990967,1993-10-25
3.0357940196990967,1993-10-26
3.0357940196990967,1993-10-27
2.9860260486602783,1993-10-28
3.0192041397094727,1993-10-29
2.9279651641845703,1993-11-01
2.9943203926086426,1993-11-02
2.9777324199676514,1993-11-03
2.919670581817627,1993-11-04
2.8201358318328857,1993-11-05
2.8367257118225098,1993-11-08
2.886490821838379,1993-11-09
2.8450205326080322,1993-11-10
2.8450205326080322,1993-11-11
2.8201358318328857,1993-11-12
2.811840534210205,1993-11-15
2.7703700065612793,1993-11-16
2.778662919998169,1993-11-17
2.8450205326080322,1993-11-18
2.803546905517578,1993-11-19
2.7952520847320557,1993-11-22
2.803546905517578,1993-11-23
2.7620744705200195,1993-11-24
2.7952520847320557,1993-11-26
2.7952520847320557,1993-11-29
2.811840534210205,1993-11-30
2.8616089820861816,1993-12-01
2.8450205326080322,1993-12-02
2.8947865962982178,1993-12-03
2.9279651641845703,1993-12-06
2.9777324199676514,1993-12-07
2.9528489112854004,1993-12-08
2.8947865962982178,1993-12-09
2.8781967163085938,1993-12-10
2.8655004501342773,1993-12-13
2.890561103820801,1993-12-14
2.9072697162628174,1993-12-15
2.9072697162628174,1993-12-16
2.965750217437744,1993-12-17
2.93233323097229,1993-12-20
2.9156248569488525,1993-12-21
2.990812063217163,1993-12-22
3.0409374237060547,1993-12-23
3.0158746242523193,1993-12-27
3.0743560791015625,1993-12-28
3.0743560791015625,1993-12-29
3.107773542404175,1993-12-30
3.091062545776367,1993-12-31
3.0242302417755127,1994-01-03
2.999166488647461,1994-01-04
2.999166488647461,1994-01-05
2.999166488647461,1994-01-06
2.999166488647461,1994-01-07
2.974104642868042,1994-01-10
2.9490420818328857,1994-01-11
2.9490420818328857,1994-01-12
2.965750217437744,1994-01-13
2.990812063217163,1994-01-14
2.9490420818328857,1994-01-17
2.990812063217163,1994-01-18
2.990812063217163,1994-01-19
3.0158746242523193,1994-01-20
3.1161253452301025,1994-01-21
3.1411893367767334,1994-01-24
3.124480724334717,1994-01-25
3.1411893367767334,1994-01-26
3.199666976928711,1994-01-27
3.266500949859619,1994-01-28
3.2748565673828125,1994-01-31
3.24979305267334,1994-02-01
3.266500949859619,1994-02-02
3.2915642261505127,1994-02-03
3.241438627243042,1994-02-04
3.24979305267334,1994-02-07
3.24979305267334,1994-02-08
3.266500949859619,1994-02-09
3.266500949859619,1994-02-10
3.24979305267334,1994-02-11
3.2748565673828125,1994-02-14
3.258148193359375,1994-02-15
3.266500949859619,1994-02-16
3.2748565673828125,1994-02-17
3.283210039138794,1994-02-18
3.2748565673828125,1994-02-22
3.2748565673828125,1994-02-23
3.2748565673828125,1994-02-24
3.283210039138794,1994-02-25
3.266500949859619,1994-02-28
3.283210039138794,1994-03-01
3.283210039138794,1994-03-02
3.2915642261505127,1994-03-03
3.2748565673828125,1994-03-04
3.3082730770111084,1994-03-07
3.258148193359375,1994-03-08
3.241438627243042,1994-03-09
3.3082730770111084,1994-03-10
3.241438627243042,1994-03-11
3.2622902393341064,1994-03-14
3.2622902393341064,1994-03-15
3.270698308944702,1994-03-16
3.2538833618164062,1994-03-17
3.2454750537872314,1994-03-18
3.2538833618164062,1994-03-21
3.3211464881896973,1994-03-22
3.329555034637451,1994-03-23
3.3379645347595215,1994-03-24
3.3211464881896973,1994-03-25
3.228658676147461,1994-03-28
3.1950268745422363,1994-03-29
3.2034358978271484,1994-03-30
3.211843967437744,1994-03-31
3.161395788192749,1994-04-04
3.2034358978271484,1994-04-05
3.1950268745422363,1994-04-06
3.270698308944702,1994-04-07
3.237067461013794,1994-04-08
3.2034358978271484,1994-04-11
3.2034358978271484,1994-04-12
3.2034358978271484,1994-04-13
3.211843967437744,1994-04-14
3.228658676147461,1994-04-15
3.1950268745422363,1994-04-18
3.144580125808716,1994-04-19
3.144580125808716,1994-04-20
3.161395788192749,1994-04-21
3.169804573059082,1994-04-22
3.1950268745422363,1994-04-25
3.1866183280944824,1994-04-26
3.1866183280944824,1994-04-28
3.2622902393341064,1994-04-29
3.2454750537872314,1994-05-02
3.237067461013794,1994-05-03
3.211843967437744,1994-05-04
3.1950268745422363,1994-05-05
3.1782121658325195,1994-05-06
3.1782121658325195,1994-05-09
3.1866183280944824,1994-05-10
3.2034358978271484,1994-05-11
3.1950268745422363,1994-05-12
3.1866183280944824,1994-05-13
3.1782121658325195,1994-05-16
3.152988910675049,1994-05-17
3.1782121658325195,1994-05-18
3.161395788192749,1994-05-19
3.1866183280944824,1994-05-20
3.1782121658325195,1994-05-23
3.155993700027466,1994-05-24
3.122328519821167,1994-05-25
3.231736421585083,1994-05-26
3.2233214378356934,1994-05-27
3.1644084453582764,1994-05-31
3.1307451725006104,1994-06-01
3.0970821380615234,1994-06-02
3.0970821380615234,1994-06-03
3.1475777626037598,1994-06-06
3.1307451725006104,1994-06-07
3.1391613483428955,1994-06-08
3.10933780670166,1994-06-09
3.0839200019836426,1994-06-10
3.0415596961975098,1994-06-13
3.10086727142334,1994-06-14
3.1262831687927246,1994-06-15
3.1516993045806885,1994-06-16
3.1686460971832275,1994-06-17
3.177119016647339,1994-06-20
3.1432266235351562,1994-06-21
3.1855885982513428,1994-06-22
3.211005926132202,1994-06-23
3.2279505729675293,1994-06-24
3.2364237308502197,1994-06-27
3.261841297149658,1994-06-28
3.3211464881896973,1994-06-29
3.270313262939453,1994-06-30
3.295729160308838,1994-07-01
3.3211464881896973,1994-07-05
3.3296189308166504,1994-07-06
3.2872557640075684,1994-07-07
3.30420184135437,1994-07-08
3.295729160308838,1994-07-11
3.3211464881896973,1994-07-12
3.261841297149658,1994-07-13
3.312673568725586,1994-07-14
3.3635082244873047,1994-07-15
3.3719804286956787,1994-07-18
3.439757823944092,1994-07-19
3.3465640544891357,1994-07-20
3.3465640544891357,1994-07-21
3.3719804286956787,1994-07-22
3.3719804286956787,1994-07-25
3.4312877655029297,1994-07-26
3.4143433570861816,1994-07-27
3.4736480712890625,1994-07-28
3.4482321739196777,1994-07-29
3.4651758670806885,1994-08-01
3.439757823944092,1994-08-02
3.4312877655029297,1994-08-03
3.4058690071105957,1994-08-04
3.4058690071105957,1994-08-05
3.4312877655029297,1994-08-08
3.4821207523345947,1994-08-09
3.4567041397094727,1994-08-10
3.4143433570861816,1994-08-11
3.3635082244873047,1994-08-12
3.3804519176483154,1994-08-15
3.4228146076202393,1994-08-16
3.4058690071105957,1994-08-17
3.397399425506592,1994-08-18
3.4143433570861816,1994-08-19
3.397399425506592,1994-08-22
3.388925313949585,1994-08-23
3.388925313949585,1994-08-24
3.397399425506592,1994-08-25
3.3804519176483154,1994-08-26
3.3635082244873047,1994-08-29
3.3635082244873047,1994-08-30
3.397399425506592,1994-08-31
3.388925313949585,1994-09-01
3.3550360202789307,1994-09-02
3.3550360202789307,1994-09-06
3.3550360202789307,1994-09-07
3.3804519176483154,1994-09-08
3.388925313949585,1994-09-09
3.312673568725586,1994-09-12
3.2872557640075684,1994-09-13
3.3211464881896973,1994-09-14
3.3465640544891357,1994-09-15
3.312673568725586,1994-09-16
3.3380916118621826,1994-09-19
3.359236478805542,1994-09-20
3.359236478805542,1994-09-21
3.3762881755828857,1994-09-22
3.342183828353882,1994-09-23
3.342183828353882,1994-09-26
3.333657741546631,1994-09-27
3.3762881755828857,1994-09-28
3.4103915691375732,1994-09-29
3.4274439811706543,1994-09-30
3.3933403491973877,1994-10-03
3.4274439811706543,1994-10-04
3.3933403491973877,1994-10-05
3.4103915691375732,1994-10-06
3.4103915691375732,1994-10-07
3.4018638134002686,1994-10-10
3.4274439811706543,1994-10-11
3.418919563293457,1994-10-12
3.4359707832336426,1994-10-13
3.4359707832336426,1994-10-14
3.4615464210510254,1994-10-17
3.47007417678833,1994-10-18
3.504178285598755,1994-10-19
3.5127034187316895,1994-10-20
3.478600263595581,1994-10-21
3.4359707832336426,1994-10-24
3.4444963932037354,1994-10-25
3.4615464210510254,1994-10-26
3.4444963932037354,1994-10-27
3.538280725479126,1994-10-28
3.6320648193359375,1994-10-31
3.6064887046813965,1994-11-01
3.6064887046813965,1994-11-02
3.6320648193359375,1994-11-03
3.589437484741211,1994-11-04
3.589437484741211,1994-11-07
3.6150131225585938,1994-11-08
3.6320648193359375,1994-11-09
3.6150131225585938,1994-11-10
3.5638575553894043,1994-11-11
3.6405932903289795,1994-11-14
3.6150131225585938,1994-11-15
3.649120569229126,1994-11-16
3.666171073913574,1994-11-17
3.580911636352539,1994-11-18
3.538280725479126,1994-11-21
3.4444963932037354,1994-11-22
3.3762881755828857,1994-11-23
3.359236478805542,1994-11-25
3.4103915691375732,1994-11-28
3.5212299823760986,1994-11-29
3.5553345680236816,1994-11-30
3.5127034187316895,1994-12-01
3.504178285598755,1994-12-02
3.4871246814727783,1994-12-05
3.453022003173828,1994-12-06
3.4359707832336426,1994-12-07
3.4103915691375732,1994-12-08
3.405930757522583,1994-12-09
3.3887717723846436,1994-12-12
3.4230878353118896,1994-12-13
3.4831416606903076,1994-12-14
3.5346181392669678,1994-12-15
3.5260393619537354,1994-12-16
3.5603554248809814,1994-12-19
3.6032516956329346,1994-12-20
3.5860917568206787,1994-12-21
3.5260393619537354,1994-12-22
3.5860917568206787,1994-12-23
3.577515125274658,1994-12-27
3.5346181392669678,1994-12-28
3.5603554248809814,1994-12-29
3.5517752170562744,1994-12-30
3.5174601078033447,1995-01-03
3.49172306060791,1995-01-04
3.4831416606903076,1995-01-05
3.508880138397217,1995-01-06
3.465985059738159,1995-01-09
3.457406997680664,1995-01-10
3.465985059738159,1995-01-11
3.457406997680664,1995-01-12
3.4316678047180176,1995-01-13
3.5174601078033447,1995-01-16
3.5431978702545166,1995-01-17
3.5260393619537354,1995-01-18
3.508880138397217,1995-01-19
3.5003015995025635,1995-01-20
3.5003015995025635,1995-01-23
3.5174601078033447,1995-01-24
3.508880138397217,1995-01-25
3.4831416606903076,1995-01-26
3.508880138397217,1995-01-27
3.5003015995025635,1995-01-30
3.448827028274536,1995-01-31
3.5174601078033447,1995-02-01
3.5431978702545166,1995-02-02
3.628988265991211,1995-02-03
3.7147815227508545,1995-02-06
3.6804637908935547,1995-02-07
3.6718859672546387,1995-02-08
3.6976215839385986,1995-02-09
3.7062010765075684,1995-02-10
3.6890435218811035,1995-02-13
3.6718859672546387,1995-02-14
3.6633059978485107,1995-02-15
3.637566328048706,1995-02-16
3.594672918319702,1995-02-17
3.568934917449951,1995-02-21
3.568934917449951,1995-02-22
3.637566328048706,1995-02-23
3.6976215839385986,1995-02-24
3.6718859672546387,1995-02-27
3.646149158477783,1995-02-28
3.637566328048706,1995-03-01
3.568934917449951,1995-03-02
3.5346181392669678,1995-03-03
3.5517752170562744,1995-03-06
3.594672918319702,1995-03-07
3.6032516956329346,1995-03-08
3.628988265991211,1995-03-09
3.7062010765075684,1995-03-10
3.6976215839385986,1995-03-13
3.753537654876709,1995-03-14
3.796682357788086,1995-03-15
3.753537654876709,1995-03-16
3.8311960697174072,1995-03-17
3.822566509246826,1995-03-20
3.7621662616729736,1995-03-21
3.7794227600097656,1995-03-22
3.8311960697174072,1995-03-23
3.926112413406372,1995-03-24
3.9002270698547363,1995-03-27
3.891598701477051,1995-03-28
3.8311960697174072,1995-03-29
3.822566509246826,1995-03-30
3.7794227600097656,1995-03-31
3.736278533935547,1995-04-03
3.7880544662475586,1995-04-04
3.7880544662475586,1995-04-05
3.813939094543457,1995-04-06
3.8484532833099365,1995-04-07
3.8311960697174072,1995-04-10
3.7923665046691895,1995-04-11
3.796682357788086,1995-04-12
3.8053104877471924,1995-04-13
3.796682357788086,1995-04-17
3.7621662616729736,1995-04-18
3.7621662616729736,1995-04-19
3.7880544662475586,1995-04-20
3.7880544662475586,1995-04-21
3.822566509246826,1995-04-24
3.753537654876709,1995-04-25
3.7449095249176025,1995-04-26
3.8570821285247803,1995-04-27
3.8398241996765137,1995-04-28
3.796682357788086,1995-05-01
3.813939094543457,1995-05-02
3.865710973739624,1995-05-03
3.8484532833099365,1995-05-04
3.796682357788086,1995-05-05
3.796682357788086,1995-05-08
3.882970094680786,1995-05-09
3.891598701477051,1995-05-10
3.9088568687438965,1995-05-11
3.8570821285247803,1995-05-12
3.9347403049468994,1995-05-15
3.9519999027252197,1995-05-16
3.9692575931549072,1995-05-17
4.0124006271362305,1995-05-18
3.9606285095214844,1995-05-19
3.986515760421753,1995-05-22
4.038287162780762,1995-05-23
4.124575614929199,1995-05-24
4.090061187744141,1995-05-25
4.038287162780762,1995-05-26
4.003772735595703,1995-05-30
3.9778878688812256,1995-05-31
4.021031379699707,1995-06-01
4.003772735595703,1995-06-02
4.021031379699707,1995-06-05
3.9778878688812256,1995-06-06
3.9778878688812256,1995-06-07
4.021031379699707,1995-06-08
4.003772735595703,1995-06-09
3.9778878688812256,1995-06-12
4.0601301193237305,1995-06-13
4.08615779876709,1995-06-14
4.129535675048828,1995-06-15
4.146883964538574,1995-06-16
4.172911167144775,1995-06-19
4.207612037658691,1995-06-20
4.2249650955200195,1995-06-21
4.2770185470581055,1995-06-22
4.2770185470581055,1995-06-23
4.207612037658691,1995-06-26
4.155559062957764,1995-06-27
4.138210773468018,1995-06-28
4.21628999710083,1995-06-29
4.207612037658691,1995-06-30
4.2249650955200195,1995-07-03
4.21628999710083,1995-07-05
4.233641147613525,1995-07-06
4.259668350219727,1995-07-07
4.303043365478516,1995-07-10
4.311717987060547,1995-07-11
4.303043365478516,1995-07-12
4.2770185470581055,1995-07-13
4.21628999710083,1995-07-14
4.2249650955200195,1995-07-17
4.198938369750977,1995-07-18
