TSN,Date
8.988802909851074,1991-11-11
9.158403396606445,1991-11-12
9.1018705368042,1991-11-13
9.1018705368042,1991-11-14
8.819207191467285,1991-11-15
8.819207191467285,1991-11-18
8.875740051269531,1991-11-19
8.762674331665039,1991-11-20
8.649603843688965,1991-11-21
8.649603843688965,1991-11-22
8.483111381530762,1991-11-25
8.483111381530762,1991-11-26
8.539660453796387,1991-11-27
8.483111381530762,1991-11-29
8.483111381530762,1991-12-02
8.652766227722168,1991-12-03
8.596216201782227,1991-12-04
8.596216201782227,1991-12-05
8.652766227722168,1991-12-06
8.709327697753906,1991-12-09
8.709327697753906,1991-12-10
8.596216201782227,1991-12-11
8.652766227722168,1991-12-12
8.596216201782227,1991-12-13
8.709327697753906,1991-12-16
8.709327697753906,1991-12-17
8.652766227722168,1991-12-18
8.878985404968262,1991-12-19
8.992097854614258,1991-12-20
8.935542106628418,1991-12-23
8.822431564331055,1991-12-24
8.709327697753906,1991-12-26
8.878985404968262,1991-12-27
8.935542106628418,1991-12-30
9.105204582214355,1991-12-31
9.048650741577148,1992-01-02
8.935542106628418,1992-01-03
9.048650741577148,1992-01-06
9.105204582214355,1992-01-07
9.161755561828613,1992-01-08
9.38797378540039,1992-01-09
9.274866104125977,1992-01-10
9.21831226348877,1992-01-13
9.21831226348877,1992-01-14
9.21831226348877,1992-01-15
8.878985404968262,1992-01-16
8.822431564331055,1992-01-17
8.370000839233398,1992-01-20
8.256891250610352,1992-01-21
8.143784523010254,1992-01-22
8.087230682373047,1992-01-23
8.370000839233398,1992-01-24
8.426555633544922,1992-01-27
8.370000839233398,1992-01-28
7.974123001098633,1992-01-29
7.974123001098633,1992-01-30
8.200337409973145,1992-01-31
8.370000839233398,1992-02-03
8.370000839233398,1992-02-04
8.143784523010254,1992-02-05
8.143784523010254,1992-02-06
8.256891250610352,1992-02-07
8.256891250610352,1992-02-10
8.256891250610352,1992-02-11
8.313444137573242,1992-02-12
8.143784523010254,1992-02-13
8.370000839233398,1992-02-14
8.256891250610352,1992-02-18
8.256891250610352,1992-02-19
8.087230682373047,1992-02-20
7.974123001098633,1992-02-21
8.030673027038574,1992-02-24
7.978619575500488,1992-02-25
8.1483793258667,1992-02-26
7.922035217285156,1992-02-27
8.31812858581543,1992-02-28
8.204962730407715,1992-03-02
8.1483793258667,1992-03-03
8.204962730407715,1992-03-04
8.091792106628418,1992-03-05
7.922035217285156,1992-03-06
7.922035217285156,1992-03-09
7.752274036407471,1992-03-10
7.58251428604126,1992-03-11
7.695687294006348,1992-03-12
7.752274036407471,1992-03-13
7.695687294006348,1992-03-16
7.808863639831543,1992-03-17
7.808863639831543,1992-03-18
7.695687294006348,1992-03-19
7.752274036407471,1992-03-20
7.639102458953857,1992-03-23
7.752274036407471,1992-03-24
7.752274036407471,1992-03-25
7.808863639831543,1992-03-26
7.639102458953857,1992-03-27
7.695687294006348,1992-03-30
7.639102458953857,1992-03-31
7.922035217285156,1992-04-01
7.865443706512451,1992-04-02
7.865443706512451,1992-04-03
7.922035217285156,1992-04-06
7.58251428604126,1992-04-07
7.639102458953857,1992-04-08
7.865443706512451,1992-04-09
7.695687294006348,1992-04-10
7.639102458953857,1992-04-13
7.639102458953857,1992-04-14
7.752274036407471,1992-04-15
7.639102458953857,1992-04-16
7.58251428604126,1992-04-20
7.469344615936279,1992-04-21
7.58251428604126,1992-04-22
7.525928974151611,1992-04-23
7.525928974151611,1992-04-24
7.2430009841918945,1992-04-27
7.186412811279297,1992-04-28
7.2430009841918945,1992-04-29
7.129827499389648,1992-04-30
7.186412811279297,1992-05-01
7.356174468994141,1992-05-04
7.58251428604126,1992-05-05
7.58251428604126,1992-05-06
7.58251428604126,1992-05-07
7.752274036407471,1992-05-08
7.808863639831543,1992-05-11
7.808863639831543,1992-05-12
7.808863639831543,1992-05-13
7.922035217285156,1992-05-14
8.035200119018555,1992-05-15
7.978619575500488,1992-05-18
7.922035217285156,1992-05-19
8.091792106628418,1992-05-20
8.374719619750977,1992-05-21
8.714234352111816,1992-05-22
8.548917770385742,1992-05-26
8.435689926147461,1992-05-27
8.435689926147461,1992-05-28
8.435689926147461,1992-05-29
8.379073143005371,1992-06-01
8.379073143005371,1992-06-02
8.492302894592285,1992-06-03
8.492302894592285,1992-06-04
8.435689926147461,1992-06-05
8.548917770385742,1992-06-08
8.548917770385742,1992-06-09
8.492302894592285,1992-06-10
8.548917770385742,1992-06-11
8.605533599853516,1992-06-12
8.379073143005371,1992-06-15
7.926150321960449,1992-06-16
7.926150321960449,1992-06-17
7.869534969329834,1992-06-18
7.869534969329834,1992-06-19
7.812919616699219,1992-06-22
7.756306171417236,1992-06-23
7.756306171417236,1992-06-24
7.6996870040893555,1992-06-25
7.6996870040893555,1992-06-26
7.756306171417236,1992-06-29
7.756306171417236,1992-06-30
7.756306171417236,1992-07-01
7.812919616699219,1992-07-02
7.756306171417236,1992-07-06
7.756306171417236,1992-07-07
7.756306171417236,1992-07-08
7.756306171417236,1992-07-09
7.926150321960449,1992-07-10
8.152609825134277,1992-07-13
8.379073143005371,1992-07-14
8.379073143005371,1992-07-15
8.379073143005371,1992-07-16
8.265844345092773,1992-07-17
8.20923137664795,1992-07-20
8.265844345092773,1992-07-21
8.3224515914917,1992-07-22
8.3224515914917,1992-07-23
8.66214656829834,1992-07-24
9.284915924072266,1992-07-27
9.058455467224121,1992-07-28
8.83199405670166,1992-07-29
8.945231437683105,1992-07-30
9.058455467224121,1992-07-31
9.115077018737793,1992-08-03
