X,Date
16.065385818481445,1991-11-19
16.13874053955078,1991-11-20
16.13874053955078,1991-11-21
15.5518798828125,1991-11-22
15.25844669342041,1991-11-25
14.89166259765625,1991-11-26
15.25844669342041,1991-11-27
14.965003967285156,1991-11-29
14.818315505981445,1991-12-02
14.744939804077148,1991-12-03
14.671591758728027,1991-12-04
14.524873733520508,1991-12-05
14.524873733520508,1991-12-06
14.524873733520508,1991-12-09
14.524873733520508,1991-12-10
14.45150089263916,1991-12-11
14.598228454589844,1991-12-12
14.671591758728027,1991-12-13
14.965003967285156,1991-12-16
14.524873733520508,1991-12-17
14.524873733520508,1991-12-18
14.084728240966797,1991-12-19
14.158082008361816,1991-12-20
14.671591758728027,1991-12-23
14.965003967285156,1991-12-24
15.25844669342041,1991-12-26
15.5518798828125,1991-12-27
15.992026329040527,1991-12-30
16.065385818481445,1991-12-31
16.212100982666016,1992-01-02
16.065385818481445,1992-01-03
16.13874053955078,1992-01-06
15.918667793273926,1992-01-07
15.698588371276855,1992-01-08
15.478528022766113,1992-01-09
15.771951675415039,1992-01-10
15.038375854492188,1992-01-13
15.25844669342041,1992-01-14
15.698588371276855,1992-01-15
17.23911476135254,1992-01-16
16.872323989868164,1992-01-17
16.872323989868164,1992-01-20
17.019039154052734,1992-01-21
16.725608825683594,1992-01-22
15.992026329040527,1992-01-23
15.845319747924805,1992-01-24
15.845319747924805,1992-01-27
15.698588371276855,1992-01-28
14.744939804077148,1992-01-29
14.965003967285156,1992-01-30
14.89166259765625,1992-01-31
14.373041152954102,1992-02-03
14.743487358093262,1992-02-04
14.669394493103027,1992-02-05
14.298954963684082,1992-02-06
14.298954963684082,1992-02-07
14.595294952392578,1992-02-10
14.743487358093262,1992-02-11
15.113914489746094,1992-02-12
15.113914489746094,1992-02-13
15.484360694885254,1992-02-14
14.817577362060547,1992-02-18
14.891663551330566,1992-02-19
14.891663551330566,1992-02-20
14.521220207214355,1992-02-21
14.891663551330566,1992-02-24
14.817577362060547,1992-02-25
14.743487358093262,1992-02-26
15.039834022521973,1992-02-27
15.26209831237793,1992-02-28
15.854798316955566,1992-03-02
16.002971649169922,1992-03-03
16.299333572387695,1992-03-04
16.373424530029297,1992-03-05
16.299333572387695,1992-03-06
16.225234985351562,1992-03-09
15.558451652526855,1992-03-10
15.26209831237793,1992-03-11
15.26209831237793,1992-03-12
15.410269737243652,1992-03-13
15.26209831237793,1992-03-16
15.410269737243652,1992-03-17
15.410269737243652,1992-03-18
15.558451652526855,1992-03-19
15.558451652526855,1992-03-20
15.484360694885254,1992-03-23
14.965757369995117,1992-03-24
14.965757369995117,1992-03-25
15.039834022521973,1992-03-26
15.113914489746094,1992-03-27
14.521220207214355,1992-03-30
14.44713306427002,1992-03-31
14.224871635437012,1992-04-01
14.224871635437012,1992-04-02
14.224871635437012,1992-04-03
13.780336380004883,1992-04-06
13.55808162689209,1992-04-07
13.55808162689209,1992-04-08
13.261727333068848,1992-04-09
13.85443115234375,1992-04-10
14.002605438232422,1992-04-13
14.743487358093262,1992-04-14
15.410269737243652,1992-04-15
15.410269737243652,1992-04-16
14.965757369995117,1992-04-20
14.891663551330566,1992-04-21
14.44713306427002,1992-04-22
14.743487358093262,1992-04-23
14.521220207214355,1992-04-24
14.002605438232422,1992-04-27
14.743487358093262,1992-04-28
15.336181640625,1992-04-29
15.484360694885254,1992-04-30
15.26209831237793,1992-05-01
15.187286376953125,1992-05-04
15.187286376953125,1992-05-05
15.262092590332031,1992-05-06
15.561352729797363,1992-05-07
15.636174201965332,1992-05-08
15.636174201965332,1992-05-11
15.411726951599121,1992-05-12
15.411726951599121,1992-05-13
15.561352729797363,1992-05-14
15.112482070922852,1992-05-15
15.187286376953125,1992-05-18
15.112482070922852,1992-05-19
15.037656784057617,1992-05-20
15.187286376953125,1992-05-21
15.3369140625,1992-05-22
15.3369140625,1992-05-26
15.037656784057617,1992-05-27
15.262092590332031,1992-05-28
14.738389015197754,1992-05-29
14.738389015197754,1992-06-01
14.962846755981445,1992-06-02
15.262092590332031,1992-06-03
15.636174201965332,1992-06-04
16.010238647460938,1992-06-05
16.53394317626953,1992-06-08
16.683568954467773,1992-06-09
16.60875129699707,1992-06-10
16.384307861328125,1992-06-11
16.30949592590332,1992-06-12
16.30949592590332,1992-06-15
16.085058212280273,1992-06-16
16.010238647460938,1992-06-17
16.010238647460938,1992-06-18
15.785802841186523,1992-06-19
15.785802841186523,1992-06-22
15.935430526733398,1992-06-23
16.010238647460938,1992-06-24
16.30949592590332,1992-06-25
16.384307861328125,1992-06-26
17.2072696685791,1992-06-29
17.05764389038086,1992-06-30
17.805784225463867,1992-07-01
17.35689353942871,1992-07-02
17.431705474853516,1992-07-06
17.35689353942871,1992-07-07
16.982820510864258,1992-07-08
17.05764389038086,1992-07-09
16.982820510864258,1992-07-10
17.05764389038086,1992-07-13
17.05764389038086,1992-07-14
16.982820510864258,1992-07-15
16.908008575439453,1992-07-16
16.83319091796875,1992-07-17
16.30949592590332,1992-07-20
16.384307861328125,1992-07-21
16.15987205505371,1992-07-22
16.234682083129883,1992-07-23
16.53394317626953,1992-07-24
16.234682083129883,1992-07-27
15.860617637634277,1992-07-28
16.60875129699707,1992-07-29
16.758386611938477,1992-07-30
16.758386611938477,1992-07-31
16.984851837158203,1992-08-03
17.060335159301758,1992-08-04
17.2113094329834,1992-08-05
17.28679656982422,1992-08-06
16.909360885620117,1992-08-07
16.682899475097656,1992-08-10
16.682899475097656,1992-08-11
16.15447998046875,1992-08-12
16.00349998474121,1992-08-13
16.22996711730957,1992-08-14
16.22996711730957,1992-08-17
16.305448532104492,1992-08-18
16.456430435180664,1992-08-19
16.07898712158203,1992-08-20
15.626059532165527,1992-08-21
14.946664810180664,1992-08-24
14.795685768127441,1992-08-25
15.173126220703125,1992-08-26
15.70154094696045,1992-08-27
15.928025245666504,1992-08-28
15.852519035339355,1992-08-31
15.928025245666504,1992-09-01
15.928025245666504,1992-09-02
16.00349998474121,1992-09-03
15.852519035339355,1992-09-04
15.70154094696045,1992-09-08
15.70154094696045,1992-09-09
15.47507095336914,1992-09-10
15.47507095336914,1992-09-11
16.07898712158203,1992-09-14
15.39959716796875,1992-09-15
15.022146224975586,1992-09-16
15.24862289428711,1992-09-17
15.70154094696045,1992-09-18
15.777040481567383,1992-09-21
15.24862289428711,1992-09-22
14.946664810180664,1992-09-23
15.173126220703125,1992-09-24
15.022146224975586,1992-09-25
15.097648620605469,1992-09-28
15.097648620605469,1992-09-29
14.871179580688477,1992-09-30
14.720195770263672,1992-10-01
14.191781997680664,1992-10-02
13.66336727142334,1992-10-05
14.342755317687988,1992-10-06
14.040810585021973,1992-10-07
14.191781997680664,1992-10-08
14.116302490234375,1992-10-09
14.116302490234375,1992-10-12
14.191781997680664,1992-10-13
13.965315818786621,1992-10-14
13.965315818786621,1992-10-15
13.965315818786621,1992-10-16
14.116302490234375,1992-10-19
14.418255805969238,1992-10-20
14.795685768127441,1992-10-21
15.24862289428711,1992-10-22
15.928025245666504,1992-10-23
16.15447998046875,1992-10-26
15.852519035339355,1992-10-27
15.777040481567383,1992-10-28
15.777040481567383,1992-10-29
15.32410717010498,1992-10-30
15.476590156555176,1992-11-02
15.171625137329102,1992-11-03
15.476590156555176,1992-11-04
16.391468048095703,1992-11-05
16.391468048095703,1992-11-06
16.620174407958984,1992-11-09
17.611289978027344,1992-11-10
17.840002059936523,1992-11-11
17.840002059936523,1992-11-12
17.611289978027344,1992-11-13
17.23008918762207,1992-11-16
17.153860092163086,1992-11-17
17.535057067871094,1992-11-18
17.23008918762207,1992-11-19
17.687530517578125,1992-11-20
17.687530517578125,1992-11-23
18.144956588745117,1992-11-24
18.526153564453125,1992-11-25
18.678634643554688,1992-11-27
18.90736198425293,1992-11-30
18.526153564453125,1992-12-01
18.449913024902344,1992-12-02
18.449913024902344,1992-12-03
18.754873275756836,1992-12-04
18.602399826049805,1992-12-07
18.526153564453125,1992-12-08
18.22119903564453,1992-12-09
18.297435760498047,1992-12-10
18.373685836791992,1992-12-11
18.526153564453125,1992-12-14
18.602399826049805,1992-12-15
18.83111000061035,1992-12-16
18.83111000061035,1992-12-17
19.593505859375,1992-12-18
19.517274856567383,1992-12-21
19.974700927734375,1992-12-22
19.364795684814453,1992-12-23
19.517274856567383,1992-12-24
19.745988845825195,1992-12-28
20.508384704589844,1992-12-29
20.81334686279297,1992-12-30
20.737096786499023,1992-12-31
20.203420639038086,1993-01-04
20.43214988708496,1993-01-05
20.35589599609375,1993-01-06
19.974700927734375,1993-01-07
19.745988845825195,1993-01-08
19.745988845825195,1993-01-11
19.669748306274414,1993-01-12
19.82222557067871,1993-01-13
19.974700927734375,1993-01-14
19.82222557067871,1993-01-15
20.203420639038086,1993-01-18
20.203420639038086,1993-01-19
20.050941467285156,1993-01-20
21.347013473510742,1993-01-21
23.02428436279297,1993-01-22
23.02428436279297,1993-01-25
22.56684684753418,1993-01-26
22.338115692138672,1993-01-27
22.643089294433594,1993-01-28
22.41436004638672,1993-01-29
22.721418380737305,1993-02-01
23.489028930664062,1993-02-02
24.333402633666992,1993-02-03
24.333402633666992,1993-02-04
24.4869384765625,1993-02-05
24.17987060546875,1993-02-08
23.796070098876953,1993-02-09
23.796070098876953,1993-02-10
23.5657958984375,1993-02-11
23.028453826904297,1993-02-12
22.41436004638672,1993-02-16
22.64466094970703,1993-02-17
22.567888259887695,1993-02-18
21.877029418945312,1993-02-19
23.028453826904297,1993-02-22
22.26083755493164,1993-02-23
22.567888259887695,1993-02-24
22.87494468688965,1993-02-25
22.87494468688965,1993-02-26
21.41646385192871,1993-03-01
22.491117477416992,1993-03-02
22.798179626464844,1993-03-03
23.105228424072266,1993-03-04
23.642547607421875,1993-03-05
24.17987060546875,1993-03-08
24.79396629333496,1993-03-09
24.4869384765625,1993-03-10
24.717220306396484,1993-03-11
24.640453338623047,1993-03-12
24.4869384765625,1993-03-15
24.640453338623047,1993-03-16
24.333402633666992,1993-03-17
24.17987060546875,1993-03-18
24.563695907592773,1993-03-19
25.10102653503418,1993-03-22
24.947500228881836,1993-03-23
24.17987060546875,1993-03-24
23.9495849609375,1993-03-25
24.17987060546875,1993-03-26
24.410175323486328,1993-03-29
23.719316482543945,1993-03-30
24.410175323486328,1993-03-31
24.17987060546875,1993-04-01
22.26083755493164,1993-04-02
23.105228424072266,1993-04-05
23.181983947753906,1993-04-06
24.103134155273438,1993-04-07
23.642547607421875,1993-04-08
24.103134155273438,1993-04-12
24.17987060546875,1993-04-13
24.410175323486328,1993-04-14
24.333402633666992,1993-04-15
24.256633758544922,1993-04-16
24.870725631713867,1993-04-19
25.63835906982422,1993-04-20
26.098920822143555,1993-04-21
26.02216339111328,1993-04-22
25.791879653930664,1993-04-23
25.331296920776367,1993-04-26
26.252439498901367,1993-04-27
25.561582565307617,1993-04-28
25.48481559753418,1993-04-29
26.252439498901367,1993-04-30
27.487852096557617,1993-05-03
27.024553298950195,1993-05-04
26.4068660736084,1993-05-05
26.870153427124023,1993-05-06
26.4068660736084,1993-05-07
26.175228118896484,1993-05-10
26.561288833618164,1993-05-11
27.487852096557617,1993-05-12
27.951133728027344,1993-05-13
28.105552673339844,1993-05-14
27.951133728027344,1993-05-17
27.719491958618164,1993-05-18
27.487852096557617,1993-05-19
27.17899513244629,1993-05-20
26.870153427124023,1993-05-21
26.870153427124023,1993-05-24
27.719491958618164,1993-05-25
27.79670524597168,1993-05-26
28.182769775390625,1993-05-27
26.561288833618164,1993-05-28
26.48407554626465,1993-06-01
26.715721130371094,1993-06-02
26.4068660736084,1993-06-03
26.715721130371094,1993-06-04
26.4068660736084,1993-06-07
26.329668045043945,1993-06-08
25.789173126220703,1993-06-09
25.017017364501953,1993-06-10
25.094257354736328,1993-06-11
25.71195411682129,1993-06-14
25.480310440063477,1993-06-15
25.403091430664062,1993-06-16
25.403091430664062,1993-06-17
25.480310440063477,1993-06-18
25.789173126220703,1993-06-21
26.870153427124023,1993-06-22
26.175228118896484,1993-06-23
25.403091430664062,1993-06-24
24.708173751831055,1993-06-25
24.630964279174805,1993-06-28
24.630964279174805,1993-06-29
25.171459197998047,1993-06-30
24.708173751831055,1993-07-01
24.47654151916504,1993-07-02
24.630964279174805,1993-07-06
24.708173751831055,1993-07-07
24.322120666503906,1993-07-08
24.47654151916504,1993-07-09
23.4727783203125,1993-07-12
23.858827590942383,1993-07-13
24.01325798034668,1993-07-14
24.01325798034668,1993-07-15
24.47654151916504,1993-07-16
24.167680740356445,1993-07-19
23.936063766479492,1993-07-20
23.241132736206055,1993-07-21
22.4689998626709,1993-07-22
22.4689998626709,1993-07-23
22.623422622680664,1993-07-26
19.689329147338867,1993-07-27
19.380483627319336,1993-07-28
19.380483627319336,1993-07-29
18.608348846435547,1993-07-30
18.21904945373535,1993-08-02
17.751907348632812,1993-08-03
17.829757690429688,1993-08-04
17.440465927124023,1993-08-05
17.5183162689209,1993-08-06
17.5961856842041,1993-08-09
18.21904945373535,1993-08-10
18.45262908935547,1993-08-11
18.45262908935547,1993-08-12
18.530492782592773,1993-08-13
19.386938095092773,1993-08-16
19.464801788330078,1993-08-17
18.997642517089844,1993-08-18
19.15336036682129,1993-08-19
19.07550048828125,1993-08-20
19.698381423950195,1993-08-23
20.321252822875977,1993-08-24
20.087665557861328,1993-08-25
20.087665557861328,1993-08-26
20.476972579956055,1993-08-27
20.39910316467285,1993-08-30
20.087665557861328,1993-08-31
19.93195343017578,1993-09-01
19.776241302490234,1993-09-02
19.698381423950195,1993-09-03
19.93195343017578,1993-09-07
19.776241302490234,1993-09-08
19.854093551635742,1993-09-09
20.087665557861328,1993-09-10
18.764066696166992,1993-09-13
18.45262908935547,1993-09-14
18.296918869018555,1993-09-15
18.530492782592773,1993-09-16
18.530492782592773,1993-09-17
18.45262908935547,1993-09-20
17.98548126220703,1993-09-21
18.141193389892578,1993-09-22
18.063329696655273,1993-09-23
18.60834503173828,1993-09-24
19.30908203125,1993-09-27
19.698381423950195,1993-09-28
19.776241302490234,1993-09-29
19.93195343017578,1993-09-30
19.854093551635742,1993-10-01
19.776241302490234,1993-10-04
20.55483055114746,1993-10-05
20.710548400878906,1993-10-06
20.476972579956055,1993-10-07
20.39910316467285,1993-10-08
19.854093551635742,1993-10-11
19.620521545410156,1993-10-12
19.30908203125,1993-10-13
19.07550048828125,1993-10-14
19.386938095092773,1993-10-15
20.087665557861328,1993-10-18
20.39910316467285,1993-10-19
21.099836349487305,1993-10-20
20.944120407104492,1993-10-21
21.956296920776367,1993-10-22
22.18986701965332,1993-10-25
23.747066497802734,1993-10-26
22.968461990356445,1993-10-27
23.43562126159668,1993-10-28
23.357765197753906,1993-10-29
23.35776138305664,1993-11-01
23.279376983642578,1993-11-02
23.279376983642578,1993-11-03
22.96584701538086,1993-11-04
22.96584701538086,1993-11-05
23.04422950744629,1993-11-08
22.809085845947266,1993-11-09
23.984821319580078,1993-11-10
24.2983455657959,1993-11-11
24.21995735168457,1993-11-12
23.279376983642578,1993-11-15
23.436141967773438,1993-11-16
23.828048706054688,1993-11-17
23.51453399658203,1993-11-18
22.495548248291016,1993-11-19
22.41718101501465,1993-11-22
22.495548248291016,1993-11-23
22.887466430664062,1993-11-24
23.20098876953125,1993-11-26
22.887466430664062,1993-11-29
22.57394027709961,1993-11-30
22.652328491210938,1993-12-01
23.51453399658203,1993-12-02
22.809085845947266,1993-12-03
22.495548248291016,1993-12-06
23.67128562927246,1993-12-07
24.2983455657959,1993-12-08
24.61186408996582,1993-12-09
25.238937377929688,1993-12-10
25.317310333251953,1993-12-13
25.003774642944336,1993-12-14
25.160531997680664,1993-12-15
25.317310333251953,1993-12-16
25.082151412963867,1993-12-17
24.925390243530273,1993-12-20
24.768613815307617,1993-12-21
24.53348159790039,1993-12-22
25.003774642944336,1993-12-23
25.082151412963867,1993-12-27
25.55244255065918,1993-12-28
26.571414947509766,1993-12-29
26.728185653686523,1993-12-30
27.120094299316406,1993-12-31
26.41463279724121,1994-01-03
26.179508209228516,1994-01-04
25.9443416595459,1994-01-05
25.63083267211914,1994-01-06
25.317310333251953,1994-01-07
25.474069595336914,1994-01-10
25.474069595336914,1994-01-11
26.179508209228516,1994-01-12
26.33626365661621,1994-01-13
26.649791717529297,1994-01-14
26.963315963745117,1994-01-17
27.041706085205078,1994-01-18
26.884937286376953,1994-01-19
27.276840209960938,1994-01-20
28.21742820739746,1994-01-21
28.1390438079834,1994-01-24
26.41463279724121,1994-01-25
25.9443416595459,1994-01-26
26.33626365661621,1994-01-27
27.120094299316406,1994-01-28
27.75078010559082,1994-01-31
26.804731369018555,1994-02-01
26.804731369018555,1994-02-02
27.75078010559082,1994-02-03
26.88357925415039,1994-02-04
27.671945571899414,1994-02-07
27.75078010559082,1994-02-08
28.302642822265625,1994-02-09
27.987285614013672,1994-02-10
27.12008285522461,1994-02-11
27.12008285522461,1994-02-14
26.88357925415039,1994-02-15
27.356582641601562,1994-02-16
26.962413787841797,1994-02-17
26.489381790161133,1994-02-18
26.09518814086914,1994-02-22
25.937503814697266,1994-02-23
25.937503814697266,1994-02-24
26.174026489257812,1994-02-25
26.016372680664062,1994-02-28
25.70100975036621,1994-03-01
25.464496612548828,1994-03-02
25.70100975036621,1994-03-03
26.016372680664062,1994-03-04
25.858688354492188,1994-03-07
25.464496612548828,1994-03-08
25.54332733154297,1994-03-09
24.991474151611328,1994-03-10
24.754955291748047,1994-03-11
24.676111221313477,1994-03-14
24.91262435913086,1994-03-15
25.38567352294922,1994-03-16
25.622180938720703,1994-03-17
25.227983474731445,1994-03-18
25.14914894104004,1994-03-21
25.464496612548828,1994-03-22
25.622180938720703,1994-03-23
25.464496612548828,1994-03-24
24.991474151611328,1994-03-25
24.676111221313477,1994-03-28
24.04543113708496,1994-03-29
23.493560791015625,1994-03-30
23.41472053527832,1994-03-31
22.941701889038086,1994-04-04
23.493560791015625,1994-04-05
23.651233673095703,1994-04-06
24.203092575073242,1994-04-07
23.57240104675293,1994-04-08
24.04543113708496,1994-04-11
23.730070114135742,1994-04-12
23.33588981628418,1994-04-13
23.33588981628418,1994-04-14
23.099361419677734,1994-04-15
21.837976455688477,1994-04-18
21.60146141052246,1994-04-19
20.891921997070312,1994-04-20
21.680301666259766,1994-04-21
21.60146141052246,1994-04-22
22.074495315551758,1994-04-25
21.364944458007812,1994-04-26
21.364944458007812,1994-04-28
21.443790435791016,1994-04-29
21.682050704956055,1994-05-02
21.682050704956055,1994-05-03
21.60263442993164,1994-05-04
21.443796157836914,1994-05-05
20.570144653320312,1994-05-06
20.093618392944336,1994-05-09
19.855350494384766,1994-05-10
19.537673950195312,1994-05-11
19.855350494384766,1994-05-12
20.7289981842041,1994-05-13
20.093618392944336,1994-05-16
20.887847900390625,1994-05-17
21.443796157836914,1994-05-18
21.443796157836914,1994-05-19
21.284948348999023,1994-05-20
21.20552635192871,1994-05-23
21.284948348999023,1994-05-24
21.284948348999023,1994-05-25
21.443796157836914,1994-05-26
22.07915687561035,1994-05-27
21.682050704956055,1994-05-31
21.840900421142578,1994-06-01
21.60263442993164,1994-06-02
21.920307159423828,1994-06-03
21.761476516723633,1994-06-06
21.840900421142578,1994-06-07
21.443796157836914,1994-06-08
21.60263442993164,1994-06-09
22.158580780029297,1994-06-10
22.55567169189453,1994-06-13
23.429325103759766,1994-06-14
23.032217025756836,1994-06-15
23.27046775817871,1994-06-16
22.95279884338379,1994-06-17
22.31741714477539,1994-06-20
22.31741714477539,1994-06-21
22.07915687561035,1994-06-22
21.682050704956055,1994-06-23
21.046676635742188,1994-06-24
21.284948348999023,1994-06-27
21.443796157836914,1994-06-28
21.761476516723633,1994-06-29
21.523208618164062,1994-06-30
21.1260986328125,1994-07-01
21.284948348999023,1994-07-05
21.284948348999023,1994-07-06
21.920307159423828,1994-07-07
22.55567169189453,1994-07-08
22.238006591796875,1994-07-11
22.714534759521484,1994-07-12
23.111635208129883,1994-07-13
22.95279884338379,1994-07-14
22.873374938964844,1994-07-15
22.714534759521484,1994-07-18
22.63511085510254,1994-07-19
22.47626304626465,1994-07-20
22.396848678588867,1994-07-21
23.508743286132812,1994-07-22
24.144119262695312,1994-07-25
23.90584945678711,1994-07-26
23.111635208129883,1994-07-27
23.032217025756836,1994-07-28
23.826435089111328,1994-07-29
25.025737762451172,1994-08-01
25.585420608520508,1994-08-02
25.985212326049805,1994-08-03
25.365550994873047,1994-08-04
25.345561981201172,1994-08-05
25.345561981201172,1994-08-08
26.145109176635742,1994-08-09
25.585420608520508,1994-08-10
25.42551040649414,1994-08-11
25.26559829711914,1994-08-12
25.26559829711914,1994-08-15
24.705923080444336,1994-08-16
24.38611602783203,1994-08-17
24.466081619262695,1994-08-18
24.146240234375,1994-08-19
24.466081619262695,1994-08-22
24.466081619262695,1994-08-23
25.26559829711914,1994-08-24
25.345561981201172,1994-08-25
25.585420608520508,1994-08-26
25.585420608520508,1994-08-29
26.305004119873047,1994-08-30
26.06514549255371,1994-08-31
25.985212326049805,1994-09-01
26.464916229248047,1994-09-02
25.985212326049805,1994-09-06
26.22507095336914,1994-09-07
26.384981155395508,1994-09-08
26.22507095336914,1994-09-09
26.22507095336914,1994-09-12
26.384981155395508,1994-09-13
26.384981155395508,1994-09-14
26.384981155395508,1994-09-15
27.26448631286621,1994-09-16
27.42438316345215,1994-09-19
26.864702224731445,1994-09-20
26.464916229248047,1994-09-21
26.544876098632812,1994-09-22
26.384981155395508,1994-09-23
25.825292587280273,1994-09-26
26.22507095336914,1994-09-27
27.024612426757812,1994-09-28
27.26448631286621,1994-09-29
26.784748077392578,1994-09-30
26.784748077392578,1994-10-03
25.985212326049805,1994-10-04
25.42551040649414,1994-10-05
24.785892486572266,1994-10-06
25.18566131591797,1994-10-07
25.505481719970703,1994-10-10
25.505481719970703,1994-10-11
25.26559829711914,1994-10-12
25.26559829711914,1994-10-13
24.86583137512207,1994-10-14
25.105701446533203,1994-10-17
24.785892486572266,1994-10-18
25.105701446533203,1994-10-19
25.025737762451172,1994-10-20
25.26559829711914,1994-10-21
24.785892486572266,1994-10-24
23.266748428344727,1994-10-25
23.346704483032227,1994-10-26
23.906389236450195,1994-10-27
24.546016693115234,1994-10-28
24.143634796142578,1994-10-31
23.821706771850586,1994-11-01
23.660757064819336,1994-11-02
24.224109649658203,1994-11-03
23.580276489257812,1994-11-04
23.741235733032227,1994-11-07
23.580276489257812,1994-11-08
23.258363723754883,1994-11-09
22.93644142150879,1994-11-10
22.373096466064453,1994-11-11
22.855958938598633,1994-11-14
22.614534378051758,1994-11-15
22.614534378051758,1994-11-16
22.453569412231445,1994-11-17
21.89023208618164,1994-11-18
21.89023208618164,1994-11-21
21.326871871948242,1994-11-22
21.89023208618164,1994-11-23
21.809734344482422,1994-11-25
21.729265213012695,1994-11-28
22.051183700561523,1994-11-29
22.131656646728516,1994-11-30
21.89023208618164,1994-12-01
21.89023208618164,1994-12-02
22.373096466064453,1994-12-05
22.051183700561523,1994-12-06
22.292606353759766,1994-12-07
21.809734344482422,1994-12-08
22.051183700561523,1994-12-09
22.212135314941406,1994-12-12
21.97068977355957,1994-12-13
22.53406524658203,1994-12-14
23.177875518798828,1994-12-15
24.143634796142578,1994-12-16
