TLAB,Date
0.5730100274085999,1981-04-29
0.5989999771118164,1981-04-30
0.5886099934577942,1981-05-01
0.5573199987411499,1981-05-04
0.5573199987411499,1981-05-05
0.5521199703216553,1981-05-06
0.5625200271606445,1981-05-07
0.5521199703216553,1981-05-08
0.5521199703216553,1981-05-11
0.5469300150871277,1981-05-12
0.5417299866676331,1981-05-13
0.5365300178527832,1981-05-14
0.5313299894332886,1981-05-15
0.5261399745941162,1981-05-18
0.5261399745941162,1981-05-19
0.5365300178527832,1981-05-20
0.5782099962234497,1981-05-21
0.5625200271606445,1981-05-22
0.5677199959754944,1981-05-26
0.5886099934577942,1981-05-27
0.5938000082969666,1981-05-28
0.604200005531311,1981-05-29
0.6093999743461609,1981-06-01
0.5886099934577942,1981-06-02
0.5730100274085999,1981-06-03
0.5730100274085999,1981-06-04
0.5730100274085999,1981-06-05
0.5782099962234497,1981-06-08
0.5782099962234497,1981-06-09
0.5677199959754944,1981-06-10
0.5730100274085999,1981-06-11
0.5782099962234497,1981-06-12
0.5677199959754944,1981-06-15
0.5730100274085999,1981-06-16
0.5677199959754944,1981-06-17
0.5573199987411499,1981-06-18
0.5625200271606445,1981-06-19
0.5625200271606445,1981-06-22
0.5677199959754944,1981-06-23
0.5677199959754944,1981-06-24
0.5677199959754944,1981-06-25
0.5677199959754944,1981-06-26
0.5677199959754944,1981-06-29
0.5625200271606445,1981-06-30
0.5625200271606445,1981-07-01
0.5573199987411499,1981-07-02
0.5261399745941162,1981-07-06
0.4948500096797943,1981-07-07
0.4948500096797943,1981-07-08
0.5104399919509888,1981-07-09
0.5104399919509888,1981-07-10
0.5156400203704834,1981-07-13
0.5052499771118164,1981-07-14
0.5104399919509888,1981-07-15
0.5104399919509888,1981-07-16
0.5000500082969666,1981-07-17
0.5000500082969666,1981-07-20
0.5104399919509888,1981-07-21
0.5104399919509888,1981-07-22
0.5104399919509888,1981-07-23
0.5104399919509888,1981-07-24
0.5104399919509888,1981-07-27
0.5052499771118164,1981-07-28
0.5052499771118164,1981-07-29
0.5104399919509888,1981-07-30
0.5104399919509888,1981-07-31
0.5104399919509888,1981-08-03
0.5052499771118164,1981-08-04
0.5104399919509888,1981-08-05
0.5104399919509888,1981-08-06
0.5104399919509888,1981-08-07
0.5104399919509888,1981-08-10
0.5104399919509888,1981-08-11
0.5104399919509888,1981-08-12
0.5104399919509888,1981-08-13
0.5104399919509888,1981-08-14
0.5104399919509888,1981-08-17
0.5052499771118164,1981-08-18
0.5052499771118164,1981-08-19
0.5052499771118164,1981-08-20
0.5000500082969666,1981-08-21
0.5000500082969666,1981-08-24
0.5000500082969666,1981-08-25
0.46876001358032227,1981-08-26
0.4635699987411499,1981-08-27
0.4635699987411499,1981-08-28
0.4635699987411499,1981-08-31
0.45837000012397766,1981-09-01
0.4531700015068054,1981-09-02
0.4531700015068054,1981-09-03
0.4531700015068054,1981-09-04
0.44797998666763306,1981-09-08
0.42708998918533325,1981-09-09
0.41668999195098877,1981-09-10
0.43237999081611633,1981-09-11
0.43237999081611633,1981-09-14
0.4375799894332886,1981-09-15
0.4375799894332886,1981-09-16
0.4375799894332886,1981-09-17
0.4375799894332886,1981-09-18
0.45837000012397766,1981-09-21
0.46876001358032227,1981-09-22
0.46876001358032227,1981-09-23
0.46876001358032227,1981-09-24
0.45058000087738037,1981-09-25
0.4375799894332886,1981-09-28
0.44797998666763306,1981-09-29
0.44797998666763306,1981-09-30
0.44797998666763306,1981-10-01
0.46876001358032227,1981-10-02
0.4844599962234497,1981-10-05
0.4844599962234497,1981-10-06
0.4948500096797943,1981-10-07
0.4948500096797943,1981-10-08
0.4948500096797943,1981-10-09
0.48965001106262207,1981-10-12
0.47925999760627747,1981-10-13
0.47925999760627747,1981-10-14
0.47925999760627747,1981-10-15
0.47925999760627747,1981-10-16
0.44797998666763306,1981-10-19
0.44797998666763306,1981-10-20
0.44797998666763306,1981-10-21
0.4427799880504608,1981-10-22
0.4427799880504608,1981-10-23
0.43237999081611633,1981-10-26
0.42708998918533325,1981-10-27
0.42708998918533325,1981-10-28
0.41668999195098877,1981-10-29
0.41668999195098877,1981-10-30
0.41668999195098877,1981-11-02
0.41148999333381653,1981-11-03
0.41148999333381653,1981-11-04
0.41148999333381653,1981-11-05
0.41148999333381653,1981-11-06
0.40630000829696655,1981-11-09
0.40630000829696655,1981-11-10
0.41148999333381653,1981-11-11
0.41668999195098877,1981-11-12
0.41668999195098877,1981-11-13
0.40630000829696655,1981-11-16
0.4375799894332886,1981-11-17
0.421889990568161,1981-11-18
0.4635699987411499,1981-11-19
0.48965001106262207,1981-11-20
0.47925999760627747,1981-11-23
0.4635699987411499,1981-11-24
0.4844599962234497,1981-11-25
0.47925999760627747,1981-11-27
0.47925999760627747,1981-11-30
0.4739600121974945,1981-12-01
0.4635699987411499,1981-12-02
0.44797998666763306,1981-12-03
0.44797998666763306,1981-12-04
0.45837000012397766,1981-12-07
0.45837000012397766,1981-12-08
0.45837000012397766,1981-12-09
0.4635699987411499,1981-12-10
0.4531700015068054,1981-12-11
0.4427799880504608,1981-12-14
0.4427799880504608,1981-12-15
0.4427799880504608,1981-12-16
0.44797998666763306,1981-12-17
0.44797998666763306,1981-12-18
0.4739600121974945,1981-12-21
0.4739600121974945,1981-12-22
0.4844599962234497,1981-12-23
0.4844599962234497,1981-12-24
0.4844599962234497,1981-12-28
0.4948500096797943,1981-12-29
0.5000500082969666,1981-12-30
0.5104399919509888,1981-12-31
0.5365300178527832,1982-01-04
0.5417299866676331,1982-01-05
0.5313299894332886,1982-01-06
0.5261399745941162,1982-01-07
0.5261399745941162,1982-01-08
0.5365300178527832,1982-01-11
0.5365300178527832,1982-01-12
0.5313299894332886,1982-01-13
0.5365300178527832,1982-01-14
0.5365300178527832,1982-01-15
0.5417299866676331,1982-01-18
0.5417299866676331,1982-01-19
0.5417299866676331,1982-01-20
0.5469300150871277,1982-01-21
0.5313299894332886,1982-01-22
0.5208399891853333,1982-01-25
0.5208399891853333,1982-01-26
0.5052499771118164,1982-01-27
0.5052499771118164,1982-01-28
0.5156400203704834,1982-01-29
0.5000500082969666,1982-02-01
0.5052499771118164,1982-02-02
0.5052499771118164,1982-02-03
0.5052499771118164,1982-02-04
0.5052499771118164,1982-02-05
0.5052499771118164,1982-02-08
0.5000500082969666,1982-02-09
0.4948500096797943,1982-02-10
0.5052499771118164,1982-02-11
0.5052499771118164,1982-02-12
0.4948500096797943,1982-02-16
0.4948500096797943,1982-02-17
0.5000500082969666,1982-02-18
0.4948500096797943,1982-02-19
0.48965001106262207,1982-02-22
0.4844599962234497,1982-02-23
0.4844599962234497,1982-02-24
0.4844599962234497,1982-02-25
0.4844599962234497,1982-02-26
0.4844599962234497,1982-03-01
0.4844599962234497,1982-03-02
0.47925999760627747,1982-03-03
0.4427799880504608,1982-03-04
0.4427799880504608,1982-03-05
0.42708998918533325,1982-03-08
0.421889990568161,1982-03-09
0.42708998918533325,1982-03-10
0.42708998918533325,1982-03-11
0.43237999081611633,1982-03-12
0.4427799880504608,1982-03-15
0.4427799880504608,1982-03-16
0.43237999081611633,1982-03-17
0.4375799894332886,1982-03-18
0.4427799880504608,1982-03-19
0.44797998666763306,1982-03-22
0.44797998666763306,1982-03-23
0.45837000012397766,1982-03-24
0.45837000012397766,1982-03-25
0.46876001358032227,1982-03-26
0.46876001358032227,1982-03-29
0.47925999760627747,1982-03-30
0.47925999760627747,1982-03-31
0.4948500096797943,1982-04-01
0.5000500082969666,1982-04-02
0.5000500082969666,1982-04-05
0.4948500096797943,1982-04-06
0.4948500096797943,1982-04-07
0.4948500096797943,1982-04-08
0.4948500096797943,1982-04-12
0.4948500096797943,1982-04-13
0.4948500096797943,1982-04-14
0.4948500096797943,1982-04-15
0.4948500096797943,1982-04-16
0.4948500096797943,1982-04-19
0.5156400203704834,1982-04-20
0.5104399919509888,1982-04-21
0.5104399919509888,1982-04-22
0.5104399919509888,1982-04-23
0.5156400203704834,1982-04-26
0.5104399919509888,1982-04-27
0.5000500082969666,1982-04-28
0.4844599962234497,1982-04-29
0.4844599962234497,1982-04-30
0.4844599962234497,1982-05-03
0.4844599962234497,1982-05-04
0.48965001106262207,1982-05-05
0.5000500082969666,1982-05-06
0.5052499771118164,1982-05-07
0.4948500096797943,1982-05-10
0.4948500096797943,1982-05-11
0.48965001106262207,1982-05-12
0.48965001106262207,1982-05-13
0.48965001106262207,1982-05-14
0.48965001106262207,1982-05-17
0.4844599962234497,1982-05-18
0.4844599962234497,1982-05-19
0.4844599962234497,1982-05-20
0.4739600121974945,1982-05-21
0.4739600121974945,1982-05-24
0.4739600121974945,1982-05-25
0.4531700015068054,1982-05-26
0.44797998666763306,1982-05-27
0.4427799880504608,1982-05-28
0.43237999081611633,1982-06-01
0.43237999081611633,1982-06-02
0.43237999081611633,1982-06-03
0.43237999081611633,1982-06-04
0.41668999195098877,1982-06-07
0.39590001106262207,1982-06-08
0.39590001106262207,1982-06-09
0.39590001106262207,1982-06-10
0.39590001106262207,1982-06-11
0.39590001106262207,1982-06-14
0.4011000096797943,1982-06-15
0.39070001244544983,1982-06-16
0.39070001244544983,1982-06-17
0.39070001244544983,1982-06-18
0.3802100121974945,1982-06-21
0.37501001358032227,1982-06-22
0.37501001358032227,1982-06-23
0.36462000012397766,1982-06-24
0.3490299880504608,1982-06-25
0.36462000012397766,1982-06-28
0.37501001358032227,1982-06-29
0.37501001358032227,1982-06-30
0.3802100121974945,1982-07-01
0.3802100121974945,1982-07-02
0.38550999760627747,1982-07-06
0.38550999760627747,1982-07-07
0.37501001358032227,1982-07-08
0.3802100121974945,1982-07-09
0.37501001358032227,1982-07-12
0.37501001358032227,1982-07-13
0.37501001358032227,1982-07-14
0.3802100121974945,1982-07-15
0.3802100121974945,1982-07-16
0.3802100121974945,1982-07-19
0.37501001358032227,1982-07-20
0.36462000012397766,1982-07-21
0.36462000012397766,1982-07-22
0.36980998516082764,1982-07-23
0.36980998516082764,1982-07-26
0.36980998516082764,1982-07-27
0.36462000012397766,1982-07-28
0.3542200028896332,1982-07-29
0.3594200015068054,1982-07-30
0.3594200015068054,1982-08-02
0.3594200015068054,1982-08-03
0.3542200028896332,1982-08-04
0.3542200028896332,1982-08-05
0.3490299880504608,1982-08-06
0.3333300054073334,1982-08-09
0.33862999081611633,1982-08-10
0.33862999081611633,1982-08-11
0.33862999081611633,1982-08-12
0.33862999081611633,1982-08-13
0.33862999081611633,1982-08-16
0.33862999081611633,1982-08-17
0.33862999081611633,1982-08-18
0.3333300054073334,1982-08-19
0.328139990568161,1982-08-20
0.3307400047779083,1982-08-23
0.3333300054073334,1982-08-24
0.3333300054073334,1982-08-25
0.3333300054073334,1982-08-26
0.3438299894332886,1982-08-27
0.3438299894332886,1982-08-30
0.3438299894332886,1982-08-31
0.3333300054073334,1982-09-01
0.328139990568161,1982-09-02
0.328139990568161,1982-09-03
0.328139990568161,1982-09-07
0.3333300054073334,1982-09-08
0.3333300054073334,1982-09-09
0.33862999081611633,1982-09-10
0.33862999081611633,1982-09-13
0.33862999081611633,1982-09-14
0.3490299880504608,1982-09-15
0.3594200015068054,1982-09-16
0.3594200015068054,1982-09-17
0.3594200015068054,1982-09-20
0.3594200015068054,1982-09-21
0.3594200015068054,1982-09-22
0.3594200015068054,1982-09-23
0.36462000012397766,1982-09-24
0.37501001358032227,1982-09-27
0.40630000829696655,1982-09-28
0.4011000096797943,1982-09-29
0.39590001106262207,1982-09-30
0.39590001106262207,1982-10-01
0.39070001244544983,1982-10-04
0.38550999760627747,1982-10-05
0.39070001244544983,1982-10-06
0.4011000096797943,1982-10-07
0.4011000096797943,1982-10-08
0.40630000829696655,1982-10-11
0.4011000096797943,1982-10-12
0.4011000096797943,1982-10-13
0.40630000829696655,1982-10-14
0.40630000829696655,1982-10-15
0.40630000829696655,1982-10-18
0.4011000096797943,1982-10-19
0.39590001106262207,1982-10-20
0.40630000829696655,1982-10-21
0.40630000829696655,1982-10-22
0.40630000829696655,1982-10-25
0.40630000829696655,1982-10-26
0.40630000829696655,1982-10-27
0.4011000096797943,1982-10-28
0.39590001106262207,1982-10-29
0.4011000096797943,1982-11-01
0.4011000096797943,1982-11-02
0.40630000829696655,1982-11-03
0.4427799880504608,1982-11-04
0.4531700015068054,1982-11-05
0.45837000012397766,1982-11-08
0.48965001106262207,1982-11-09
0.47925999760627747,1982-11-10
0.47925999760627747,1982-11-11
0.5000500082969666,1982-11-12
0.5000500082969666,1982-11-15
0.48965001106262207,1982-11-16
0.4948500096797943,1982-11-17
0.4948500096797943,1982-11-18
0.4948500096797943,1982-11-19
0.4948500096797943,1982-11-22
0.48965001106262207,1982-11-23
0.5000500082969666,1982-11-24
0.5052499771118164,1982-11-26
0.5052499771118164,1982-11-29
0.5208399891853333,1982-11-30
0.5313299894332886,1982-12-01
0.5573199987411499,1982-12-02
0.5625200271606445,1982-12-03
0.5834100246429443,1982-12-06
0.5521199703216553,1982-12-07
0.5417299866676331,1982-12-08
0.5365300178527832,1982-12-09
0.5365300178527832,1982-12-10
0.5365300178527832,1982-12-13
0.5208399891853333,1982-12-14
0.4948500096797943,1982-12-15
0.5000500082969666,1982-12-16
0.5000500082969666,1982-12-17
0.5052499771118164,1982-12-20
0.5208399891853333,1982-12-21
0.5313299894332886,1982-12-22
0.5469300150871277,1982-12-23
0.5365300178527832,1982-12-27
0.5313299894332886,1982-12-28
0.5313299894332886,1982-12-29
0.5208399891853333,1982-12-30
0.5208399891853333,1982-12-31
0.5208399891853333,1983-01-03
0.5261399745941162,1983-01-04
0.5313299894332886,1983-01-05
0.5625200271606445,1983-01-06
0.5938000082969666,1983-01-07
0.5989999771118164,1983-01-10
0.5989999771118164,1983-01-11
0.5989999771118164,1983-01-12
0.5989999771118164,1983-01-13
0.5989999771118164,1983-01-14
0.5989999771118164,1983-01-17
0.5989999771118164,1983-01-18
0.5989999771118164,1983-01-19
0.5938000082969666,1983-01-20
0.5730100274085999,1983-01-21
0.5521199703216553,1983-01-24
0.5573199987411499,1983-01-25
0.5886099934577942,1983-01-26
0.5989999771118164,1983-01-27
0.604200005531311,1983-01-28
0.604200005531311,1983-01-31
0.6197900176048279,1983-02-01
0.6197900176048279,1983-02-02
0.6250900030136108,1983-02-03
0.6250900030136108,1983-02-04
0.6406800150871277,1983-02-07
0.6406800150871277,1983-02-08
0.6250900030136108,1983-02-09
0.666670024394989,1983-02-10
0.6562700271606445,1983-02-11
0.6562700271606445,1983-02-14
0.6406800150871277,1983-02-15
0.6458799839019775,1983-02-16
0.6458799839019775,1983-02-17
0.6406800150871277,1983-02-18
0.6250900030136108,1983-02-22
0.6250900030136108,1983-02-23
0.6302899718284607,1983-02-24
0.6354799866676331,1983-02-25
0.6458799839019775,1983-02-28
0.6562700271606445,1983-03-01
0.6823599934577942,1983-03-02
0.7083500027656555,1983-03-03
0.7240399718284607,1983-03-04
0.7292400002479553,1983-03-07
0.7292400002479553,1983-03-08
0.7083500027656555,1983-03-09
0.7135400176048279,1983-03-10
0.7031499743461609,1983-03-11
0.666670024394989,1983-03-14
0.6510800123214722,1983-03-15
0.6458799839019775,1983-03-16
0.6510800123214722,1983-03-17
0.6823599934577942,1983-03-18
0.6823599934577942,1983-03-21
0.6771600246429443,1983-03-22
0.6771600246429443,1983-03-23
0.6875600218772888,1983-03-24
0.7083500027656555,1983-03-25
0.7135400176048279,1983-03-28
0.7240399718284607,1983-03-29
0.760420024394989,1983-03-30
0.750029981136322,1983-03-31
0.7396299839019775,1983-04-04
0.7240399718284607,1983-04-05
0.7031499743461609,1983-04-06
0.697950005531311,1983-04-07
0.6823599934577942,1983-04-08
0.6823599934577942,1983-04-11
0.6823599934577942,1983-04-12
0.7083500027656555,1983-04-13
0.7292400002479553,1983-04-14
0.7396299839019775,1983-04-15
0.7396299839019775,1983-04-18
0.7761099934577942,1983-04-19
0.8125900030136108,1983-04-20
0.8489800095558167,1983-04-21
0.859470009803772,1983-04-22
0.82819002866745,1983-04-25
0.8906499743461609,1983-04-26
0.8646699786186218,1983-04-27
0.8698599934577942,1983-04-28
0.9063500165939331,1983-04-29
0.9063500165939331,1983-05-02
0.9063500165939331,1983-05-03
0.9167400002479553,1983-05-04
0.92194002866745,1983-05-05
0.9531199932098389,1983-05-06
0.9531199932098389,1983-05-09
0.9531199932098389,1983-05-10
0.9479299783706665,1983-05-11
0.9427300095558167,1983-05-12
0.9427300095558167,1983-05-13
0.9323300123214722,1983-05-16
0.9271399974822998,1983-05-17
0.9271399974822998,1983-05-18
0.92194002866745,1983-05-19
0.92194002866745,1983-05-20
0.9010499715805054,1983-05-23
0.9010499715805054,1983-05-24
0.8698599934577942,1983-05-25
0.854170024394989,1983-05-26
0.854170024394989,1983-05-27
0.8229900002479553,1983-05-31
0.8333799839019775,1983-06-01
0.843779981136322,1983-06-02
0.843779981136322,1983-06-03
0.843779981136322,1983-06-06
0.8229900002479553,1983-06-07
0.8229900002479553,1983-06-08
0.8802599906921387,1983-06-09
0.9115399718284607,1983-06-10
0.9115399718284607,1983-06-13
0.9115399718284607,1983-06-14
0.9115399718284607,1983-06-15
0.9271399974822998,1983-06-16
0.9323300123214722,1983-06-17
0.937529981136322,1983-06-20
0.9688100218772888,1983-06-21
1.0312800407409668,1983-06-22
0.9896000027656555,1983-06-23
0.9947999715805054,1983-06-24
0.9896000027656555,1983-06-27
0.9610199928283691,1983-06-28
0.9584199786186218,1983-06-29
0.9427300095558167,1983-06-30
0.9427300095558167,1983-07-01
0.937529981136322,1983-07-05
0.9427300095558167,1983-07-06
0.937529981136322,1983-07-07
0.9427300095558167,1983-07-08
0.9479299783706665,1983-07-11
0.9479299783706665,1983-07-12
0.9636200070381165,1983-07-13
0.9584199786186218,1983-07-14
0.9688100218772888,1983-07-15
0.9740099906921387,1983-07-18
0.9947999715805054,1983-07-19
1.0312800407409668,1983-07-20
1.0416799783706665,1983-07-21
1.0521700382232666,1983-07-22
1.0573699474334717,1983-07-25
1.0625699758529663,1983-07-26
1.0364799499511719,1983-07-27
1.0130900144577026,1983-07-28
0.9792100191116333,1983-07-29
0.9740099906921387,1983-08-01
0.9947999715805054,1983-08-02
0.9818099737167358,1983-08-03
0.9947999715805054,1983-08-04
0.9947999715805054,1983-08-05
0.9740099906921387,1983-08-08
0.9688100218772888,1983-08-09
0.9688100218772888,1983-08-10
0.9688100218772888,1983-08-11
0.9636200070381165,1983-08-12
0.9063500165939331,1983-08-15
0.9167400002479553,1983-08-16
0.9479299783706665,1983-08-17
0.9792100191116333,1983-08-18
1.0208899974822998,1983-08-19
1.0521800518035889,1983-08-22
1.0416799783706665,1983-08-23
1.0312800407409668,1983-08-24
1.0104999542236328,1983-08-25
0.9896000027656555,1983-08-26
0.937529981136322,1983-08-29
0.937529981136322,1983-08-30
0.9479299783706665,1983-08-31
0.9688199758529663,1983-09-01
1.0416799783706665,1983-09-02
1.0625699758529663,1983-09-06
1.067770004272461,1983-09-07
1.1042499542236328,1983-09-08
1.1146399974822998,1983-09-09
1.083359956741333,1983-09-12
1.0625699758529663,1983-09-13
1.0729600191116333,1983-09-14
1.1042499542236328,1983-09-15
1.1354299783706665,1983-09-16
1.218790054321289,1983-09-19
1.208400011062622,1983-09-20
1.208400011062622,1983-09-21
1.1979999542236328,1983-09-22
1.1979999542236328,1983-09-23
1.1875,1983-09-26
1.1354299783706665,1983-09-27
1.125040054321289,1983-09-28
1.1354299783706665,1983-09-29
1.1146399974822998,1983-09-30
1.09375,1983-10-03
1.1042499542236328,1983-10-04
1.09375,1983-10-05
1.0990500450134277,1983-10-06
1.1667200326919556,1983-10-07
1.1667200326919556,1983-10-10
1.1875,1983-10-11
1.1979999542236328,1983-10-12
1.125040054321289,1983-10-13
1.1146399974822998,1983-10-14
1.1146399974822998,1983-10-17
1.1146399974822998,1983-10-18
1.0521800518035889,1983-10-19
1.083359956741333,1983-10-20
1.0625699758529663,1983-10-21
1.0416799783706665,1983-10-24
1.0312800407409668,1983-10-25
1.0312800407409668,1983-10-26
1.0104999542236328,1983-10-27
0.9584199786186218,1983-10-28
1.0,1983-10-31
1.0104999542236328,1983-11-01
1.0208899974822998,1983-11-02
1.083359956741333,1983-11-03
1.0729600191116333,1983-11-04
1.0625699758529663,1983-11-07
1.0573699474334717,1983-11-08
1.0573699474334717,1983-11-09
1.0729600191116333,1983-11-10
1.09375,1983-11-11
1.1042499542236328,1983-11-14
1.125040054321289,1983-11-15
1.125040054321289,1983-11-16
1.1354299783706665,1983-11-17
1.1146399974822998,1983-11-18
1.125040054321289,1983-11-21
1.1563199758529663,1983-11-22
1.1563199758529663,1983-11-23
1.1563199758529663,1983-11-25
1.1354299783706665,1983-11-28
1.1459300518035889,1983-11-29
1.177109956741333,1983-11-30
1.177109956741333,1983-12-01
1.1875,1983-12-02
1.177109956741333,1983-12-05
1.1875,1983-12-06
1.177109956741333,1983-12-07
1.1667200326919556,1983-12-08
1.083359956741333,1983-12-09
1.09375,1983-12-12
1.125040054321289,1983-12-13
1.1198400259017944,1983-12-14
1.1459300518035889,1983-12-15
1.151129961013794,1983-12-16
1.1146399974822998,1983-12-19
1.1146399974822998,1983-12-20
1.09375,1983-12-21
1.083359956741333,1983-12-22
1.0729600191116333,1983-12-23
1.0625699758529663,1983-12-27
1.0729600191116333,1983-12-28
1.0521800518035889,1983-12-29
1.0312800407409668,1983-12-30
1.0312800407409668,1984-01-03
1.0416799783706665,1984-01-04
