MSI,Date
0.4225972890853882,1962-10-16
0.4133296012878418,1962-10-17
0.4096229672431946,1962-10-18
0.393868088722229,1962-10-19
0.3855273127555847,1962-10-22
0.3744065463542938,1962-10-23
0.39664819836616516,1962-10-24
0.3808934986591339,1962-10-25
0.37904033064842224,1962-10-26
0.3864544928073883,1962-10-29
0.39479485154151917,1962-10-30
0.3929414451122284,1962-10-31
0.3994289040565491,1962-11-01
0.40406230092048645,1962-11-02
0.4114764630794525,1962-11-05
0.4096229672431946,1962-11-07
0.40869632363319397,1962-11-08
0.4114764630794525,1962-11-09
0.42445045709609985,1962-11-12
0.4225972890853882,1962-11-13
0.4300112724304199,1962-11-14
0.42445045709609985,1962-11-15
0.42630425095558167,1962-11-16
0.42074358463287354,1962-11-19
0.42445045709609985,1962-11-20
0.4383520483970642,1962-11-21
0.4466928541660309,1962-11-23
0.4513265788555145,1962-11-26
0.45503389835357666,1962-11-27
0.4559604227542877,1962-11-28
0.4661545157432556,1962-11-29
0.46800801157951355,1962-11-30
0.45781391859054565,1962-12-03
0.4791291356086731,1962-12-04
0.4782019853591919,1962-12-05
0.4828358590602875,1962-12-06
0.48098310828208923,1962-12-07
0.46337461471557617,1962-12-10
0.46337461471557617,1962-12-11
0.4763489067554474,1962-12-12
0.47356805205345154,1962-12-13
0.4800558388233185,1962-12-14
0.4763489067554474,1962-12-17
0.47078821063041687,1962-12-18
0.4763489067554474,1962-12-19
0.47727546095848083,1962-12-20
0.46893438696861267,1962-12-21
0.4652273654937744,1962-12-24
0.471741259098053,1962-12-26
0.462436318397522,1962-12-27
0.46150609850883484,1962-12-28
0.45778462290763855,1962-12-31
0.4559234380722046,1963-01-02
0.476393461227417,1963-01-03
0.49314171075820923,1963-01-04
0.48755890130996704,1963-01-07
0.49221113324165344,1963-01-08
0.49779391288757324,1963-01-09
0.5024462342262268,1963-01-10
0.5061684250831604,1963-01-11
0.5015158653259277,1963-01-14
0.5061684250831604,1963-01-15
0.5033765435218811,1963-01-16
0.509889543056488,1963-01-17
0.5089596509933472,1963-01-18
0.5191946625709534,1963-01-21
0.5266380906105042,1963-01-22
0.5154727697372437,1963-01-23
0.521055281162262,1963-01-24
0.5219857096672058,1963-01-25
0.521055281162262,1963-01-28
0.5191946625709534,1963-01-29
0.521055281162262,1963-01-30
0.5303598642349243,1963-01-31
0.5266380906105042,1963-02-01
0.5340819358825684,1963-02-04
0.5322204232215881,1963-02-05
0.5350121855735779,1963-02-06
0.5322204232215881,1963-02-07
0.5359430313110352,1963-02-08
0.5322204232215881,1963-02-11
0.5340819358825684,1963-02-12
0.5378032326698303,1963-02-13
0.5396647453308105,1963-02-14
0.5378032326698303,1963-02-15
0.5359430313110352,1963-02-18
0.5359430313110352,1963-02-19
0.524777352809906,1963-02-20
0.524777352809906,1963-02-21
0.521055281162262,1963-02-25
0.5219857096672058,1963-02-26
0.5061684250831604,1963-02-27
0.5070982575416565,1963-02-28
0.4987243413925171,1963-03-01
0.509889543056488,1963-03-04
0.5005850791931152,1963-03-05
0.5024462342262268,1963-03-06
0.509889543056488,1963-03-07
0.5024462342262268,1963-03-08
0.5015158653259277,1963-03-11
0.5024462342262268,1963-03-12
0.5043069124221802,1963-03-13
0.5015158653259277,1963-03-14
0.5061684250831604,1963-03-15
0.5024462342262268,1963-03-18
0.5024462342262268,1963-03-19
0.509889543056488,1963-03-20
0.509889543056488,1963-03-21
0.509889543056488,1963-03-22
0.5024462342262268,1963-03-25
0.5005787014961243,1963-03-26
0.49871063232421875,1963-03-27
0.4856356680393219,1963-03-28
0.482834130525589,1963-03-29
0.47816455364227295,1963-04-01
0.47629740834236145,1963-04-02
0.4716271460056305,1963-04-03
0.4557507634162903,1963-04-04
0.446411669254303,1963-04-05
0.44827914237976074,1963-04-08
0.44080787897109985,1963-04-09
0.4557507634162903,1963-04-10
0.4557507634162903,1963-04-11
0.4473453462123871,1963-04-15
0.46322181820869446,1963-04-16
0.46322181820869446,1963-04-17
0.46322181820869446,1963-04-18
0.46882516145706177,1963-04-19
0.4604202210903168,1963-04-22
0.46322181820869446,1963-04-23
0.46322181820869446,1963-04-24
0.46322181820869446,1963-04-25
0.4650896489620209,1963-04-26
0.48096656799316406,1963-04-29
0.4940408170223236,1963-04-30
0.4912393093109131,1963-05-01
0.483768105506897,1963-05-02
0.48470208048820496,1963-05-03
0.483768105506897,1963-05-06
0.48096656799316406,1963-05-07
0.48656994104385376,1963-05-08
0.48190003633499146,1963-05-09
0.48656994104385376,1963-05-10
0.4893714189529419,1963-05-13
0.4912393093109131,1963-05-14
0.5052481889724731,1963-05-15
0.5043140649795532,1963-05-16
0.5005787014961243,1963-05-17
0.5024465918540955,1963-05-20
0.5061820149421692,1963-05-21
0.5024465918540955,1963-05-22
0.5024465918540955,1963-05-23
0.5005787014961243,1963-05-24
0.5024465918540955,1963-05-27
0.5033803582191467,1963-05-28
0.5136531591415405,1963-05-29
0.5276620984077454,1963-05-31
0.5304635763168335,1963-06-03
0.532332181930542,1963-06-04
0.5304635763168335,1963-06-05
0.5267279148101807,1963-06-06
0.5416710376739502,1963-06-07
0.5416710376739502,1963-06-10
0.5491424798965454,1963-06-11
0.5640848875045776,1963-06-12
0.5584812164306641,1963-06-13
0.5566134452819824,1963-06-14
0.5472744703292847,1963-06-17
0.5491424798965454,1963-06-18
0.5491424798965454,1963-06-19
0.5482083559036255,1963-06-20
0.5566134452819824,1963-06-21
0.5612830519676208,1963-06-24
0.5603458881378174,1963-06-25
0.5509762167930603,1963-06-26
0.5462905168533325,1963-06-27
0.5528501868247986,1963-06-28
0.5453536510467529,1963-07-01
0.5491018891334534,1963-07-02
0.5500389337539673,1963-07-03
0.5472278594970703,1963-07-05
0.5406679511070251,1963-07-08
0.5444169044494629,1963-07-09
0.5416057705879211,1963-07-10
0.5322351455688477,1963-07-11
0.5153681635856628,1963-07-12
0.5088093876838684,1963-07-15
0.5041242837905884,1963-07-16
0.5022504329681396,1963-07-17
0.513494610786438,1963-07-18
0.5069352388381958,1963-07-19
0.5050612688064575,1963-07-22
0.5003758668899536,1963-07-23
0.518179714679718,1963-07-24
0.5228651762008667,1963-07-25
0.5284870266914368,1963-07-26
0.5275501608848572,1963-07-29
0.5509762167930603,1963-07-30
0.5425427556037903,1963-07-31
0.539731502532959,1963-08-01
0.5341097712516785,1963-08-02
0.5378572344779968,1963-08-05
0.5416057705879211,1963-08-06
0.5481646656990051,1963-08-07
0.5481646656990051,1963-08-08
0.558472216129303,1963-08-09
0.5772129893302917,1963-08-12
0.5659685730934143,1963-08-13
0.5706532597541809,1963-08-14
0.574401319026947,1963-08-15
0.5734648108482361,1963-08-16
0.574401319026947,1963-08-19
0.5697166323661804,1963-08-20
0.56222003698349,1963-08-21
0.5631572604179382,1963-08-22
0.5734648108482361,1963-08-23
0.5631572604179382,1963-08-26
0.558472216129303,1963-08-27
0.5640947222709656,1963-08-28
0.558472216129303,1963-08-29
0.5650312900543213,1963-08-30
0.5772129893302917,1963-09-03
0.5715906620025635,1963-09-04
0.5772129893302917,1963-09-05
0.5734648108482361,1963-09-06
0.5706532597541809,1963-09-09
0.58283531665802,1963-09-10
0.5753390192985535,1963-09-11
0.5631572604179382,1963-09-12
0.56222003698349,1963-09-13
0.5603458881378174,1963-09-16
0.5481646656990051,1963-09-17
0.5275501608848572,1963-09-18
0.5322351455688477,1963-09-19
0.5322351455688477,1963-09-20
0.5247389078140259,1963-09-23
0.5191169381141663,1963-09-24
0.5144150853157043,1963-09-25
0.5115939378738403,1963-09-26
0.5153553485870361,1963-09-27
0.5191166996955872,1963-09-30
0.5247597098350525,1963-10-01
0.5153553485870361,1963-10-02
0.5172357559204102,1963-10-03
0.5115939378738403,1963-10-04
0.5078316926956177,1963-10-07
0.5078316926956177,1963-10-08
0.5003085732460022,1963-10-09
0.5078316926956177,1963-10-10
0.508772075176239,1963-10-11
0.5078316926956177,1963-10-14
0.5275806188583374,1963-10-15
0.549210786819458,1963-10-16
0.5557936429977417,1963-10-17
0.5557936429977417,1963-10-18
0.5755425691604614,1963-10-21
0.5755425691604614,1963-10-22
0.5774232745170593,1963-10-23
0.5849472284317017,1963-10-24
0.5924704670906067,1963-10-25
0.6056367754936218,1963-10-28
0.5915296673774719,1963-10-29
0.5755425691604614,1963-10-30
0.5849472284317017,1963-10-31
0.5755425691604614,1963-11-01
0.5567339658737183,1963-11-04
0.5567339658737183,1963-11-06
0.5510916709899902,1963-11-07
0.5717811584472656,1963-11-08
0.588708758354187,1963-11-11
0.5915296673774719,1963-11-12
0.588708758354187,1963-11-13
0.594351053237915,1963-11-14
0.5840064883232117,1963-11-15
0.5868285298347473,1963-11-18
0.5830661058425903,1963-11-19
0.5793044567108154,1963-11-20
0.5661386847496033,1963-11-21
0.5586149096488953,1963-11-22
0.5934106707572937,1963-11-26
0.588708758354187,1963-11-27
0.6197429895401001,1963-11-29
0.6282068490982056,1963-12-02
0.6225644946098328,1963-12-03
0.6338485479354858,1963-12-04
0.6404329538345337,1963-12-05
0.6394920349121094,1963-12-06
0.6244445443153381,1963-12-09
0.6206831336021423,1963-12-10
0.6056367754936218,1963-12-11
0.6093981266021729,1963-12-12
0.6206831336021423,1963-12-13
0.6169215440750122,1963-12-16
0.611279308795929,1963-12-17
0.6141005158424377,1963-12-18
0.588708758354187,1963-12-19
0.5830661058425903,1963-12-20
0.5689597129821777,1963-12-23
0.572721004486084,1963-12-24
0.5906485915184021,1963-12-26
0.5887621641159058,1963-12-27
0.5906485915184021,1963-12-30
0.596310019493103,1963-12-31
0.592535674571991,1964-01-02
0.5868745446205139,1964-01-03
0.5755524635314941,1964-01-06
0.5736652612686157,1964-01-07
0.5812129378318787,1964-01-08
0.592535674571991,1964-01-09
0.594422459602356,1964-01-10
0.6019707322120667,1964-01-13
0.593478798866272,1964-01-14
0.592535674571991,1964-01-15
0.6236717700958252,1964-01-16
0.6208411455154419,1964-01-17
0.6283893585205078,1964-01-20
0.6340510249137878,1964-01-21
0.6482035517692566,1964-01-22
0.6406559944152832,1964-01-23
0.6265025734901428,1964-01-24
0.6057450175285339,1964-01-27
0.6000839471817017,1964-01-28
0.6000839471817017,1964-01-29
0.6019707322120667,1964-01-30
0.6114063262939453,1964-01-31
0.6019707322120667,1964-02-03
0.5915919542312622,1964-02-04
0.596310019493103,1964-02-05
0.596310019493103,1964-02-06
0.6019707322120667,1964-02-07
0.592535674571991,1964-02-10
0.6114063262939453,1964-02-11
0.6151804327964783,1964-02-12
0.6095194220542908,1964-02-13
0.6076321005821228,1964-02-14
0.6114063262939453,1964-02-17
0.6283893585205078,1964-02-18
0.643485963344574,1964-02-19
0.6453738808631897,1964-02-20
0.6378254294395447,1964-02-24
0.6378254294395447,1964-02-25
0.6661308407783508,1964-02-26
0.6736790537834167,1964-02-27
0.6689614653587341,1964-02-28
0.6774531602859497,1964-03-02
0.6802839636802673,1964-03-03
0.669905424118042,1964-03-04
0.6585830450057983,1964-03-05
0.6765093803405762,1964-03-06
0.6887755990028381,1964-03-09
0.6953806281089783,1964-03-10
0.6972673535346985,1964-03-11
0.7085899710655212,1964-03-12
0.7161374688148499,1964-03-13
0.7038720846176147,1964-03-16
0.6982104182243347,1964-03-17
0.6906629204750061,1964-03-18
0.7095333933830261,1964-03-19
0.7000983953475952,1964-03-20
0.7029362320899963,1964-03-23
0.7095592021942139,1964-03-24
0.7379413843154907,1964-03-25
0.7634854912757874,1964-03-26
0.7511867880821228,1964-03-30
0.7209119200706482,1964-03-31
0.7341569066047668,1964-04-01
0.7284806370735168,1964-04-02
0.7369951009750366,1964-04-03
0.7398330569267273,1964-04-06
0.7341569066047668,1964-04-07
0.7549708485603333,1964-04-08
0.7398330569267273,1964-04-09
0.7720006108283997,1964-04-10
0.7587543725967407,1964-04-13
0.7814607620239258,1964-04-14
0.7852455973625183,1964-04-15
0.7644315958023071,1964-04-16
0.7549708485603333,1964-04-17
0.7625392079353333,1964-04-20
0.7587543725967407,1964-04-21
0.7738919258117676,1964-04-22
0.7568627595901489,1964-04-23
0.7530779838562012,1964-04-24
0.7322646975517273,1964-04-27
0.7426717877388,1964-04-28
0.7161813378334045,1964-04-29
0.7303727269172668,1964-04-30
0.7682161331176758,1964-05-01
0.7720006108283997,1964-05-04
0.7682161331176758,1964-05-05
0.7852455973625183,1964-05-06
0.788083016872406,1964-05-07
0.7795688509941101,1964-05-08
0.8022744655609131,1964-05-11
0.8193044066429138,1964-05-12
0.7984899878501892,1964-05-13
0.7606475949287415,1964-05-14
0.7568627595901489,1964-05-15
0.7284806370735168,1964-05-18
0.7284806370735168,1964-05-19
0.743618369102478,1964-05-20
0.7530779838562012,1964-05-21
0.7426717877388,1964-05-22
0.743618369102478,1964-05-25
0.7190199494361877,1964-05-26
0.7057749629020691,1964-05-27
0.7076665759086609,1964-05-28
0.7114512920379639,1964-06-01
0.7076665759086609,1964-06-02
0.6963144540786743,1964-06-03
0.6754999756813049,1964-06-04
0.6717162132263184,1964-06-05
0.6698240041732788,1964-06-08
0.70199054479599,1964-06-09
0.7171279191970825,1964-06-10
0.7152351140975952,1964-06-11
0.7038823366165161,1964-06-12
0.7303727269172668,1964-06-15
0.7303727269172668,1964-06-16
0.7209119200706482,1964-06-17
0.7057749629020691,1964-06-18
0.7095592021942139,1964-06-19
0.7190199494361877,1964-06-22
0.7076665759086609,1964-06-23
0.7190199494361877,1964-06-24
0.71332848072052,1964-06-25
0.71332848072052,1964-06-26
0.6924600005149841,1964-06-29
0.6924600005149841,1964-06-30
0.71332848072052,1964-07-01
0.6943572163581848,1964-07-02
0.7085856199264526,1964-07-06
0.7057396173477173,1964-07-07
0.7209173440933228,1964-07-08
0.7228147387504578,1964-07-09
0.7379913330078125,1964-07-10
0.7341969609260559,1964-07-13
0.7152253985404968,1964-07-14
0.7228147387504578,1964-07-15
0.7266082167625427,1964-07-16
0.7304028272628784,1964-07-17
0.7266082167625427,1964-07-20
0.7209173440933228,1964-07-21
0.7028939723968506,1964-07-22
0.7038429975509644,1964-07-23
0.6943572163581848,1964-07-24
0.6829741597175598,1964-07-27
0.688665509223938,1964-07-28
0.7000483870506287,1964-07-29
0.6867687106132507,1964-07-30
0.688665509223938,1964-07-31
0.6924600005149841,1964-08-03
0.6772826910018921,1964-08-04
0.6915110945701599,1964-08-05
0.6905629634857178,1964-08-06
0.6867687106132507,1964-08-07
0.6905629634857178,1964-08-10
0.6867687106132507,1964-08-11
0.6981514096260071,1964-08-12
0.6943572163581848,1964-08-13
0.6782311201095581,1964-08-14
0.6753849983215332,1964-08-17
0.6668486595153809,1964-08-18
0.6488257050514221,1964-08-19
0.6526200771331787,1964-08-20
0.6583115458488464,1964-08-21
0.6526200771331787,1964-08-24
0.6469281315803528,1964-08-25
0.6393391489982605,1964-08-26
0.636493980884552,1964-08-27
0.6450313925743103,1964-08-28
0.6450313925743103,1964-08-31
0.6640021800994873,1964-09-01
0.6583115458488464,1964-09-02
0.6791804432868958,1964-09-03
0.6791804432868958,1964-09-04
0.6829741597175598,1964-09-08
0.6848715543746948,1964-09-09
0.6715911626815796,1964-09-10
0.6848715543746948,1964-09-11
0.6715911626815796,1964-09-14
0.6677967309951782,1964-09-15
0.6564136147499084,1964-09-16
0.6753849983215332,1964-09-17
0.6715911626815796,1964-09-18
0.6829741597175598,1964-09-21
0.6829741597175598,1964-09-22
0.6886817812919617,1964-09-23
0.6962916254997253,1964-09-24
0.7115107178688049,1964-09-25
0.7115107178688049,1964-09-28
0.7115107178688049,1964-09-29
0.7153158187866211,1964-09-30
0.7229255437850952,1964-10-01
0.7267308235168457,1964-10-02
0.7248283624649048,1964-10-05
0.7324376106262207,1964-10-06
0.7381448745727539,1964-10-07
0.7286324501037598,1964-10-08
0.7267308235168457,1964-10-09
0.7286324501037598,1964-10-12
0.7229255437850952,1964-10-13
0.7191203832626343,1964-10-14
0.7077059745788574,1964-10-15
0.7134132385253906,1964-10-16
0.7134132385253906,1964-10-19
0.7267308235168457,1964-10-20
0.7229255437850952,1964-10-21
0.7096086144447327,1964-10-22
0.7058038115501404,1964-10-23
0.7058038115501404,1964-10-26
0.6981934309005737,1964-10-27
0.6886817812919617,1964-10-28
0.6905840039253235,1964-10-29
0.700096607208252,1964-10-30
0.7058038115501404,1964-11-02
0.7039007544517517,1964-11-04
0.7019985318183899,1964-11-05
0.7077059745788574,1964-11-06
0.7039007544517517,1964-11-09
0.6962916254997253,1964-11-10
0.6924870610237122,1964-11-11
0.6924870610237122,1964-11-12
0.6886817812919617,1964-11-13
0.6924870610237122,1964-11-16
0.7229255437850952,1964-11-17
0.7191203832626343,1964-11-18
0.7191203832626343,1964-11-19
0.7333889603614807,1964-11-20
0.7229255437850952,1964-11-23
0.7267308235168457,1964-11-24
0.7229255437850952,1964-11-25
0.7191203832626343,1964-11-27
0.7096086144447327,1964-11-30
0.6905840039253235,1964-12-01
0.6962916254997253,1964-12-02
0.7096086144447327,1964-12-03
0.7191203832626343,1964-12-04
0.7210233211517334,1964-12-07
0.7248283624649048,1964-12-08
0.7343400716781616,1964-12-09
0.7505109906196594,1964-12-10
0.736242413520813,1964-12-11
0.7295845150947571,1964-12-14
0.7210233211517334,1964-12-15
0.7172179818153381,1964-12-16
0.7172179818153381,1964-12-17
0.7191203832626343,1964-12-18
0.7153158187866211,1964-12-21
0.7134132385253906,1964-12-22
0.7115107178688049,1964-12-23
0.7115107178688049,1964-12-24
0.7115111947059631,1964-12-28
0.7153259515762329,1964-12-29
0.7191413044929504,1964-12-30
0.7286794781684875,1964-12-31
0.7191413044929504,1965-01-04
0.7286794781684875,1965-01-05
0.7315400242805481,1965-01-06
0.7429854273796082,1965-01-07
0.747753918170929,1965-01-08
0.7401240468025208,1965-01-11
0.7391703128814697,1965-01-12
0.747753918170929,1965-01-13
0.7611074447631836,1965-01-14
0.7878121733665466,1965-01-15
0.7859050631523132,1965-01-18
0.7820900082588196,1965-01-19
0.7839967608451843,1965-01-20
0.7859050631523132,1965-01-21
0.806888222694397,1965-01-22
0.799257755279541,1965-01-25
0.7878121733665466,1965-01-26
0.793535053730011,1965-01-27
0.7973501086235046,1965-01-28
0.7897202968597412,1965-01-29
0.7916281223297119,1965-02-01
0.793535053730011,1965-02-02
0.8164255023002625,1965-02-03
0.8164255023002625,1965-02-04
0.8087952733039856,1965-02-05
0.793535053730011,1965-02-08
0.7954425811767578,1965-02-09
0.778274655342102,1965-02-10
0.7744598984718323,1965-02-11
0.7897202968597412,1965-02-12
0.804979681968689,1965-02-15
0.8097487092018127,1965-02-16
0.8116558790206909,1965-02-17
0.8202412128448486,1965-02-18
0.822148323059082,1965-02-19
0.8622066974639893,1965-02-23
0.8536231517791748,1965-02-24
0.8545755743980408,1965-02-25
0.8717443346977234,1965-02-26
0.8602989315986633,1965-03-01
0.8736516833305359,1965-03-02
0.8660209774971008,1965-03-03
0.8755588531494141,1965-03-04
0.8736516833305359,1965-03-05
0.890819251537323,1965-03-08
0.8870049118995667,1965-03-09
0.9003568291664124,1965-03-10
0.9137092232704163,1965-03-11
0.902264416217804,1965-03-12
0.8889119625091553,1965-03-15
0.9003568291664124,1965-03-16
0.8927268385887146,1965-03-17
0.8927268385887146,1965-03-18
0.8889119625091553,1965-03-19
0.8793742060661316,1965-03-22
0.8870049118995667,1965-03-23
0.9032703638076782,1965-03-24
0.9070982933044434,1965-03-25
0.8879610300064087,1965-03-26
0.8764790296554565,1965-03-29
0.8908312916755676,1965-03-30
0.9051843285560608,1965-03-31
0.9070982933044434,1965-04-01
0.928149402141571,1965-04-02
0.9271918535232544,1965-04-05
0.9338899850845337,1965-04-06
0.951113224029541,1965-04-07
0.9568549394607544,1965-04-08
0.9578110575675964,1965-04-09
0.9673792123794556,1965-04-12
0.9530272483825684,1965-04-13
0.9558976888656616,1965-04-14
0.941544771194458,1965-04-15
0.9319766759872437,1965-04-19
0.9453722238540649,1965-04-20
0.9568549394607544,1965-04-21
0.9645094275474548,1965-04-22
0.9530272483825684,1965-04-23
0.9645094275474548,1965-04-26
0.951113224029541,1965-04-27
0.9434595108032227,1965-04-28
0.9606832265853882,1965-04-29
0.9798189401626587,1965-04-30
0.9913008809089661,1965-05-03
0.9951282739639282,1965-05-04
0.9970426559448242,1965-05-05
1.0027836561203003,1965-05-06
1.0027836561203003,1965-05-07
1.0046968460083008,1965-05-10
0.9989563226699829,1965-05-11
0.9989563226699829,1965-05-12
0.9960850477218628,1965-05-13
0.9989563226699829,1965-05-14
1.014266014099121,1965-05-17
1.0238351821899414,1965-05-18
1.0391441583633423,1965-05-19
1.025747299194336,1965-05-20
1.0219208002090454,1965-05-21
1.0161795616149902,1965-05-24
1.0429713726043701,1965-05-25
1.0448853969573975,1965-05-26
1.0506259202957153,1965-05-27
1.0735901594161987,1965-05-28
1.0563664436340332,1965-06-01
1.0362738370895386,1965-06-02
1.0276621580123901,1965-06-03
1.019050121307373,1965-06-04
1.0104386806488037,1965-06-07
0.9759916663169861,1965-06-08
0.941544771194458,1965-06-09
0.9243215322494507,1965-06-10
0.9587681293487549,1965-06-11
0.944415807723999,1965-06-14
0.9960850477218628,1965-06-15
0.990344762802124,1965-06-16
0.9960850477218628,1965-06-17
0.9874740242958069,1965-06-18
1.0046968460083008,1965-06-21
1.019050121307373,1965-06-22
1.0176146030426025,1965-06-23
0.9759916663169861,1965-06-24
0.9702326655387878,1965-06-25
0.9428831934928894,1965-06-28
0.9932659268379211,1965-06-29
