UNH,Date
0.24809402227401733,1985-09-09
0.24495373666286469,1985-09-10
0.23867253959178925,1985-09-11
0.22297057509422302,1985-09-12
0.21983030438423157,1985-09-13
0.21983030438423157,1985-09-16
0.22925102710723877,1985-09-17
0.2355322241783142,1985-09-18
0.2355322241783142,1985-09-19
0.22925102710723877,1985-09-20
0.2261107712984085,1985-09-23
0.21354907751083374,1985-09-24
0.21040886640548706,1985-09-25
0.21040886640548706,1985-09-26
0.19470693171024323,1985-09-30
0.2041275054216385,1985-10-01
0.1978471577167511,1985-10-02
0.21983030438423157,1985-10-03
0.22925102710723877,1985-10-04
0.2355322241783142,1985-10-07
0.2323920577764511,1985-10-08
0.2418127954006195,1985-10-09
0.2543744444847107,1985-10-10
0.2543744444847107,1985-10-11
0.26693612337112427,1985-10-14
0.2543744444847107,1985-10-15
0.26065564155578613,1985-10-16
0.26065564155578613,1985-10-17
0.26065564155578613,1985-10-18
0.2543744444847107,1985-10-21
0.26065564155578613,1985-10-22
0.2543744444847107,1985-10-23
0.25751543045043945,1985-10-24
0.25751543045043945,1985-10-25
0.25751543045043945,1985-10-28
0.25751543045043945,1985-10-29
0.25751543045043945,1985-10-30
0.2418127954006195,1985-10-31
0.24809402227401733,1985-11-01
0.24809402227401733,1985-11-04
0.2418127954006195,1985-11-05
0.24495373666286469,1985-11-06
0.23867253959178925,1985-11-07
0.2418127954006195,1985-11-08
0.24809402227401733,1985-11-11
0.24809402227401733,1985-11-12
0.23867253959178925,1985-11-13
0.24495373666286469,1985-11-14
0.24495373666286469,1985-11-15
0.24495373666286469,1985-11-18
0.2418127954006195,1985-11-19
0.24495373666286469,1985-11-20
0.24495373666286469,1985-11-21
0.23867253959178925,1985-11-22
0.2355322241783142,1985-11-25
0.24809402227401733,1985-11-26
0.251234233379364,1985-11-27
0.251234233379364,1985-11-29
0.24495373666286469,1985-12-02
0.23867253959178925,1985-12-03
0.24495373666286469,1985-12-04
0.2418127954006195,1985-12-05
0.2418127954006195,1985-12-06
0.22925102710723877,1985-12-09
0.22925102710723877,1985-12-10
0.2355322241783142,1985-12-11
0.2418127954006195,1985-12-12
0.2418127954006195,1985-12-13
0.24495373666286469,1985-12-16
0.251234233379364,1985-12-17
0.251234233379364,1985-12-18
0.24495373666286469,1985-12-19
0.23867253959178925,1985-12-20
0.24495373666286469,1985-12-23
0.24809402227401733,1985-12-24
0.251234233379364,1985-12-26
0.251234233379364,1985-12-27
0.25751543045043945,1985-12-30
0.25751543045043945,1985-12-31
0.24809402227401733,1986-01-02
0.24495373666286469,1986-01-03
0.251234233379364,1986-01-06
0.26693612337112427,1986-01-07
0.26693612337112427,1986-01-08
0.26065564155578613,1986-01-09
0.26065564155578613,1986-01-10
0.26379597187042236,1986-01-13
0.26065564155578613,1986-01-14
0.2857789695262909,1986-01-15
0.2794979214668274,1986-01-16
0.2794979214668274,1986-01-17
0.2857789695262909,1986-01-20
0.2826390266418457,1986-01-21
0.2794979214668274,1986-01-22
0.27635762095451355,1986-01-23
0.2826390266418457,1986-01-24
0.2826390266418457,1986-01-27
0.2826390266418457,1986-01-28
0.2889192998409271,1986-01-29
0.30148112773895264,1986-01-30
0.3203240931034088,1986-01-31
0.3266044557094574,1986-02-03
0.3266044557094574,1986-02-04
0.32974472641944885,1986-02-05
0.3517279624938965,1986-02-06
0.3485875725746155,1986-02-07
0.3485875725746155,1986-02-10
0.3454473614692688,1986-02-11
0.3423064053058624,1986-02-12
0.33916613459587097,1986-02-13
0.33916613459587097,1986-02-14
0.3454473614692688,1986-02-18
0.3454473614692688,1986-02-19
0.33602607250213623,1986-02-20
0.3266044557094574,1986-02-21
0.3109024465084076,1986-02-24
0.3171830475330353,1986-02-25
0.32974472641944885,1986-02-26
0.3517279624938965,1986-02-27
0.3485875725746155,1986-02-28
0.3517279624938965,1986-03-03
0.3423064053058624,1986-03-04
0.33916613459587097,1986-03-05
0.3423064053058624,1986-03-06
0.3423064053058624,1986-03-07
0.3423064053058624,1986-03-10
0.3454473614692688,1986-03-11
0.3485875725746155,1986-03-12
0.3423064053058624,1986-03-13
0.3580091893672943,1986-03-14
0.35486820340156555,1986-03-17
0.35486820340156555,1986-03-18
0.3517279624938965,1986-03-19
0.3580091893672943,1986-03-20
0.3799915313720703,1986-03-21
0.3894129991531372,1986-03-24
0.3862728476524353,1986-03-25
0.3799915313720703,1986-03-26
0.3799915313720703,1986-03-27
0.3768514096736908,1986-03-31
0.3768514096736908,1986-04-01
0.3768514096736908,1986-04-02
0.38313257694244385,1986-04-03
0.3956943154335022,1986-04-04
0.3894129991531372,1986-04-07
0.3988344371318817,1986-04-08
0.3925534188747406,1986-04-09
0.3799915313720703,1986-04-10
0.38313257694244385,1986-04-11
0.38313257694244385,1986-04-14
0.3799915313720703,1986-04-15
0.38313257694244385,1986-04-16
0.3894129991531372,1986-04-17
0.3894129991531372,1986-04-18
0.3862728476524353,1986-04-21
0.3925534188747406,1986-04-22
0.3862728476524353,1986-04-23
0.38313257694244385,1986-04-24
0.3799915313720703,1986-04-25
0.3674298822879791,1986-04-28
0.3454473614692688,1986-04-29
0.35486820340156555,1986-04-30
0.3454473614692688,1986-05-01
0.33916613459587097,1986-05-02
0.33916613459587097,1986-05-05
0.3266044557094574,1986-05-06
0.3077623248100281,1986-05-07
0.3203240931034088,1986-05-08
0.3171830475330353,1986-05-09
0.32346418499946594,1986-05-12
0.32346418499946594,1986-05-13
0.32974472641944885,1986-05-14
0.32346418499946594,1986-05-15
0.3328857719898224,1986-05-16
0.3328857719898224,1986-05-19
0.3423064053058624,1986-05-20
0.33602607250213623,1986-05-21
0.3266044557094574,1986-05-22
0.3328857719898224,1986-05-23
0.3266044557094574,1986-05-27
0.33916613459587097,1986-05-28
0.3485875725746155,1986-05-29
0.3580091893672943,1986-05-30
0.36114946007728577,1986-06-02
0.3423064053058624,1986-06-03
0.33602607250213623,1986-06-04
0.32974472641944885,1986-06-05
0.32974472641944885,1986-06-06
0.31404274702072144,1986-06-09
0.3077623248100281,1986-06-10
0.3266044557094574,1986-06-11
0.3328857719898224,1986-06-12
0.33916613459587097,1986-06-13
0.32974472641944885,1986-06-16
0.30148112773895264,1986-06-17
0.2952006161212921,1986-06-18
0.30148112773895264,1986-06-19
0.3046213388442993,1986-06-20
0.30148112773895264,1986-06-23
0.30148112773895264,1986-06-24
0.3203240931034088,1986-06-25
0.3203240931034088,1986-06-26
0.32346418499946594,1986-06-27
0.3171830475330353,1986-06-30
0.3328857719898224,1986-07-01
0.3454473614692688,1986-07-02
0.3485875725746155,1986-07-03
0.3328857719898224,1986-07-07
0.3266044557094574,1986-07-08
0.3203240931034088,1986-07-09
0.3203240931034088,1986-07-10
0.3203240931034088,1986-07-11
0.32974472641944885,1986-07-14
0.2952006161212921,1986-07-15
0.298340767621994,1986-07-16
0.3171830475330353,1986-07-17
0.3077623248100281,1986-07-18
0.3171830475330353,1986-07-21
0.3171830475330353,1986-07-22
0.31404274702072144,1986-07-23
0.298340767621994,1986-07-24
0.3046213388442993,1986-07-25
0.3046213388442993,1986-07-28
0.2857789695262909,1986-07-29
0.2857789695262909,1986-07-30
0.2826390266418457,1986-07-31
0.2794979214668274,1986-08-01
0.26379597187042236,1986-08-04
0.251234233379364,1986-08-05
0.2323920577764511,1986-08-06
0.251234233379364,1986-08-07
0.251234233379364,1986-08-08
0.24809402227401733,1986-08-11
0.24495373666286469,1986-08-12
0.2543744444847107,1986-08-13
0.27635762095451355,1986-08-14
0.2732173800468445,1986-08-15
0.2857789695262909,1986-08-18
0.2794979214668274,1986-08-19
0.27635762095451355,1986-08-20
0.2732173800468445,1986-08-21
0.26065564155578613,1986-08-22
0.2543744444847107,1986-08-25
0.251234233379364,1986-08-26
0.251234233379364,1986-08-27
0.24809402227401733,1986-08-28
0.24809402227401733,1986-08-29
0.24809402227401733,1986-09-02
0.2418127954006195,1986-09-03
0.24495373666286469,1986-09-04
0.2543744444847107,1986-09-05
0.251234233379364,1986-09-08
0.2418127954006195,1986-09-09
0.2418127954006195,1986-09-10
0.22925102710723877,1986-09-11
0.22297057509422302,1986-09-12
0.22297057509422302,1986-09-15
0.21983030438423157,1986-09-16
0.2261107712984085,1986-09-17
0.2323920577764511,1986-09-18
0.2418127954006195,1986-09-19
0.24495373666286469,1986-09-22
0.23867253959178925,1986-09-23
0.2418127954006195,1986-09-24
0.2355322241783142,1986-09-25
0.2355322241783142,1986-09-26
0.23867253959178925,1986-09-29
0.2323920577764511,1986-09-30
0.2323920577764511,1986-10-01
0.2323920577764511,1986-10-02
0.2261107712984085,1986-10-03
0.22297057509422302,1986-10-06
0.2041275054216385,1986-10-07
0.1978471577167511,1986-10-08
0.1978471577167511,1986-10-09
0.19470693171024323,1986-10-10
0.1978471577167511,1986-10-13
0.20098735392093658,1986-10-14
0.20726865530014038,1986-10-15
0.21354907751083374,1986-10-16
0.20726865530014038,1986-10-17
0.19470693171024323,1986-10-20
0.1978471577167511,1986-10-21
0.20098735392093658,1986-10-22
0.21040886640548706,1986-10-23
0.21354907751083374,1986-10-24
0.21354907751083374,1986-10-27
0.20726865530014038,1986-10-28
0.21354907751083374,1986-10-29
0.21668927371501923,1986-10-30
0.21668927371501923,1986-10-31
0.21668927371501923,1986-11-03
0.21354907751083374,1986-11-04
0.21354907751083374,1986-11-05
0.21668927371501923,1986-11-06
0.21354907751083374,1986-11-07
0.20726865530014038,1986-11-10
0.21040886640548706,1986-11-11
0.21354907751083374,1986-11-12
0.21354907751083374,1986-11-13
0.22297057509422302,1986-11-14
0.21668927371501923,1986-11-17
0.21354907751083374,1986-11-18
0.20726865530014038,1986-11-19
0.21040886640548706,1986-11-20
0.21040886640548706,1986-11-21
0.21040886640548706,1986-11-24
0.21354907751083374,1986-11-25
0.20726865530014038,1986-11-26
0.20726865530014038,1986-11-28
0.2041275054216385,1986-12-01
0.21354907751083374,1986-12-02
0.21983030438423157,1986-12-03
0.22297057509422302,1986-12-04
0.21983030438423157,1986-12-05
0.21354907751083374,1986-12-08
0.21983030438423157,1986-12-09
0.22297057509422302,1986-12-10
0.2261107712984085,1986-12-11
0.2323920577764511,1986-12-12
0.22925102710723877,1986-12-15
0.22925102710723877,1986-12-16
0.2261107712984085,1986-12-17
0.22925102710723877,1986-12-18
0.2261107712984085,1986-12-19
0.2261107712984085,1986-12-22
0.2261107712984085,1986-12-23
0.22925102710723877,1986-12-24
0.2261107712984085,1986-12-26
0.2261107712984085,1986-12-29
0.22297057509422302,1986-12-30
0.21040886640548706,1986-12-31
0.21668927371501923,1987-01-02
0.21983030438423157,1987-01-05
0.21983030438423157,1987-01-06
0.21983030438423157,1987-01-07
0.21668927371501923,1987-01-08
0.21668927371501923,1987-01-09
0.21983030438423157,1987-01-12
0.21040886640548706,1987-01-13
0.20726865530014038,1987-01-14
0.21354907751083374,1987-01-15
0.2041275054216385,1987-01-16
0.2041275054216385,1987-01-19
0.1978471577167511,1987-01-20
0.17900411784648895,1987-01-21
0.18528543412685394,1987-01-22
0.1884257048368454,1987-01-23
0.18214520812034607,1987-01-26
0.18214520812034607,1987-01-27
0.1727236807346344,1987-01-28
0.17586398124694824,1987-01-29
0.17586398124694824,1987-01-30
0.1884257048368454,1987-02-02
0.1978471577167511,1987-02-03
0.20726865530014038,1987-02-04
0.21668927371501923,1987-02-05
0.21040886640548706,1987-02-06
0.21354907751083374,1987-02-09
0.21040886640548706,1987-02-10
0.21040886640548706,1987-02-11
0.19470693171024323,1987-02-12
0.2041275054216385,1987-02-13
0.21354907751083374,1987-02-17
0.21354907751083374,1987-02-18
0.20098735392093658,1987-02-19
0.20726865530014038,1987-02-20
0.2041275054216385,1987-02-23
0.2041275054216385,1987-02-24
0.1884257048368454,1987-02-25
0.1884257048368454,1987-02-26
0.19156590104103088,1987-02-27
0.19156590104103088,1987-03-02
0.1884257048368454,1987-03-03
0.2041275054216385,1987-03-04
0.21040886640548706,1987-03-05
0.21040886640548706,1987-03-06
0.21668927371501923,1987-03-09
0.21983030438423157,1987-03-10
0.22297057509422302,1987-03-11
0.21983030438423157,1987-03-12
0.21983030438423157,1987-03-13
0.21668927371501923,1987-03-16
0.21668927371501923,1987-03-17
0.21983030438423157,1987-03-18
0.21983030438423157,1987-03-19
0.21983030438423157,1987-03-20
0.21354907751083374,1987-03-23
0.2041275054216385,1987-03-24
0.20098735392093658,1987-03-25
0.20098735392093658,1987-03-26
0.20098735392093658,1987-03-27
0.1978471577167511,1987-03-30
0.1978471577167511,1987-03-31
0.1978471577167511,1987-04-01
0.19470693171024323,1987-04-02
0.19470693171024323,1987-04-03
0.1978471577167511,1987-04-06
0.19470693171024323,1987-04-07
0.19470693171024323,1987-04-08
0.19470693171024323,1987-04-09
0.19470693171024323,1987-04-10
0.1884257048368454,1987-04-13
0.1727236807346344,1987-04-14
0.17900411784648895,1987-04-15
0.1695834994316101,1987-04-16
0.1695834994316101,1987-04-20
0.1695834994316101,1987-04-21
0.1695834994316101,1987-04-22
0.16644248366355896,1987-04-23
0.15702179074287415,1987-04-24
0.14760030806064606,1987-04-27
0.14131905138492584,1987-04-28
0.1350385695695877,1987-04-29
0.125617116689682,1987-04-30
0.125617116689682,1987-05-01
0.1601620465517044,1987-05-04
0.16644248366355896,1987-05-05
0.15702179074287415,1987-05-06
0.1601620465517044,1987-05-07
0.15702179074287415,1987-05-08
0.1601620465517044,1987-05-11
0.15702179074287415,1987-05-12
0.15702179074287415,1987-05-13
0.15702179074287415,1987-05-14
0.15074056386947632,1987-05-15
0.15074056386947632,1987-05-18
0.14760030806064606,1987-05-19
0.14760030806064606,1987-05-20
0.14760030806064606,1987-05-21
0.14760030806064606,1987-05-22
0.15074056386947632,1987-05-26
0.14760030806064606,1987-05-27
0.14760030806064606,1987-05-28
0.14131905138492584,1987-05-29
0.14760030806064606,1987-06-01
0.14760030806064606,1987-06-02
0.1538807600736618,1987-06-03
0.15702179074287415,1987-06-04
0.14760030806064606,1987-06-05
0.15074056386947632,1987-06-08
0.14760030806064606,1987-06-09
0.14760030806064606,1987-06-10
0.14760030806064606,1987-06-11
0.14760030806064606,1987-06-12
0.14446009695529938,1987-06-15
0.14760030806064606,1987-06-16
0.14131905138492584,1987-06-17
0.14760030806064606,1987-06-18
0.14760030806064606,1987-06-19
0.1538807600736618,1987-06-22
0.1538807600736618,1987-06-23
0.1695834994316101,1987-06-24
0.17586398124694824,1987-06-25
0.1727236807346344,1987-06-26
0.16644248366355896,1987-06-29
0.16644248366355896,1987-06-30
0.1695834994316101,1987-07-01
0.16644248366355896,1987-07-02
0.15702179074287415,1987-07-06
0.1538807600736618,1987-07-07
0.15702179074287415,1987-07-08
0.14131905138492584,1987-07-09
0.14446009695529938,1987-07-10
0.15074056386947632,1987-07-13
0.15074056386947632,1987-07-14
0.15074056386947632,1987-07-15
0.1538807600736618,1987-07-16
0.1538807600736618,1987-07-17
0.15702179074287415,1987-07-20
0.14760030806064606,1987-07-21
0.14131905138492584,1987-07-22
0.14446009695529938,1987-07-23
0.14131905138492584,1987-07-24
0.14760030806064606,1987-07-27
0.14446009695529938,1987-07-28
0.14446009695529938,1987-07-29
0.14446009695529938,1987-07-30
0.14760030806064606,1987-07-31
0.14131905138492584,1987-08-03
0.14131905138492584,1987-08-04
0.13817881047725677,1987-08-05
0.1350385695695877,1987-08-06
0.13189835846424103,1987-08-07
0.1287573277950287,1987-08-10
0.1287573277950287,1987-08-11
0.13189835846424103,1987-08-12
0.1350385695695877,1987-08-13
0.1287573277950287,1987-08-14
0.1287573277950287,1987-08-17
0.1287573277950287,1987-08-18
0.1287573277950287,1987-08-19
0.13189835846424103,1987-08-20
0.1287573277950287,1987-08-21
0.125617116689682,1987-08-24
0.125617116689682,1987-08-25
0.125617116689682,1987-08-26
0.1287573277950287,1987-08-27
0.12247686833143234,1987-08-28
0.12247686833143234,1987-08-31
0.125617116689682,1987-09-01
0.125617116689682,1987-09-02
0.1287573277950287,1987-09-03
0.125617116689682,1987-09-04
0.1287573277950287,1987-09-08
0.13817881047725677,1987-09-09
0.1538807600736618,1987-09-10
0.1601620465517044,1987-09-11
0.1601620465517044,1987-09-14
0.15702179074287415,1987-09-15
0.1633022278547287,1987-09-16
0.1633022278547287,1987-09-17
0.16644248366355896,1987-09-18
0.1538807600736618,1987-09-21
0.1601620465517044,1987-09-22
0.15702179074287415,1987-09-23
0.15702179074287415,1987-09-24
0.1601620465517044,1987-09-25
0.15074056386947632,1987-09-28
0.14760030806064606,1987-09-29
0.15074056386947632,1987-09-30
0.14446009695529938,1987-10-01
0.15074056386947632,1987-10-02
0.1538807600736618,1987-10-05
0.1538807600736618,1987-10-06
0.1538807600736618,1987-10-07
0.14760030806064606,1987-10-08
0.14760030806064606,1987-10-09
0.14446009695529938,1987-10-12
0.15074056386947632,1987-10-13
0.15074056386947632,1987-10-14
0.14760030806064606,1987-10-15
0.13817881047725677,1987-10-16
0.11933667957782745,1987-10-19
0.07851047068834305,1987-10-20
0.10049367696046829,1987-10-21
0.0910721942782402,1987-10-22
0.08793199062347412,1987-10-23
0.08793199062347412,1987-10-26
0.08793199062347412,1987-10-27
0.0910721942782402,1987-10-28
0.09735346585512161,1987-10-29
0.10049367696046829,1987-10-30
0.10049367696046829,1987-11-02
0.08165150135755539,1987-11-03
0.08479174971580505,1987-11-04
0.0910721942782402,1987-11-05
0.08793199062347412,1987-11-06
0.08479174971580505,1987-11-09
0.08165150135755539,1987-11-10
0.07851047068834305,1987-11-11
0.07851047068834305,1987-11-12
0.07851047068834305,1987-11-13
0.07223004847764969,1987-11-16
0.06908981502056122,1987-11-17
0.07223004847764969,1987-11-18
0.07223004847764969,1987-11-19
0.07223004847764969,1987-11-20
0.07537028193473816,1987-11-23
0.08165150135755539,1987-11-24
0.08950205892324448,1987-11-25
0.09421323239803314,1987-11-27
0.09421323239803314,1987-11-30
0.0910721942782402,1987-12-01
0.08165150135755539,1987-12-02
0.07223004847764969,1987-12-03
0.07223004847764969,1987-12-04
0.07223004847764969,1987-12-07
0.07537028193473816,1987-12-08
0.08165150135755539,1987-12-09
0.07537028193473816,1987-12-10
0.07851047068834305,1987-12-11
0.07851047068834305,1987-12-14
0.09421323239803314,1987-12-15
0.09735346585512161,1987-12-16
0.09421323239803314,1987-12-17
0.09421323239803314,1987-12-18
0.0910721942782402,1987-12-21
0.0910721942782402,1987-12-22
0.08793199062347412,1987-12-23
0.0910721942782402,1987-12-24
0.08322165161371231,1987-12-28
0.09421323239803314,1987-12-29
0.10363389551639557,1987-12-30
0.0910721942782402,1987-12-31
0.08793199062347412,1988-01-04
0.0910721942782402,1988-01-05
0.09421323239803314,1988-01-06
0.09421323239803314,1988-01-07
0.09735346585512161,1988-01-08
0.09421323239803314,1988-01-11
0.09421323239803314,1988-01-12
0.09421323239803314,1988-01-13
0.09735346585512161,1988-01-14
0.10049367696046829,1988-01-15
0.10049367696046829,1988-01-18
0.10363389551639557,1988-01-19
0.09735346585512161,1988-01-20
0.09735346585512161,1988-01-21
0.10991515219211578,1988-01-22
0.10363389551639557,1988-01-25
0.1067749634385109,1988-01-26
0.11305538564920425,1988-01-27
0.12247686833143234,1988-01-28
0.11619561910629272,1988-01-29
0.11619561910629272,1988-02-01
0.11619561910629272,1988-02-02
0.11305538564920425,1988-02-03
0.11462551355361938,1988-02-04
0.11933667957782745,1988-02-05
0.11619561910629272,1988-02-08
0.11933667957782745,1988-02-09
0.12247686833143234,1988-02-10
0.12404701113700867,1988-02-11
0.12247686833143234,1988-02-12
0.11933667957782745,1988-02-16
0.11933667957782745,1988-02-17
0.11933667957782745,1988-02-18
0.11305538564920425,1988-02-19
0.1067749634385109,1988-02-22
0.11305538564920425,1988-02-23
0.11305538564920425,1988-02-24
0.11619561910629272,1988-02-25
0.11776576191186905,1988-02-26
0.11619561910629272,1988-02-29
0.11619561910629272,1988-03-01
0.10991515219211578,1988-03-02
0.10991515219211578,1988-03-03
0.10991515219211578,1988-03-04
0.10991515219211578,1988-03-07
0.10991515219211578,1988-03-08
0.10991515219211578,1988-03-09
0.10991515219211578,1988-03-10
0.1067749634385109,1988-03-11
0.11305538564920425,1988-03-14
0.10049367696046829,1988-03-15
0.11305538564920425,1988-03-16
0.12247686833143234,1988-03-17
0.13189835846424103,1988-03-18
0.1287573277950287,1988-03-21
0.125617116689682,1988-03-22
0.125617116689682,1988-03-23
0.125617116689682,1988-03-24
0.12247686833143234,1988-03-25
0.11619561910629272,1988-03-28
0.11933667957782745,1988-03-29
0.12090679258108139,1988-03-30
0.12247686833143234,1988-03-31
0.11933667957782745,1988-04-04
0.11933667957782745,1988-04-05
0.12247686833143234,1988-04-06
