UHS,Date
1.0492807626724243,1982-03-24
1.0561844110488892,1982-03-25
1.0561844110488892,1982-03-26
1.0561844110488892,1982-03-29
1.0561844110488892,1982-03-30
1.0630866289138794,1982-03-31
1.0630866289138794,1982-04-01
1.0630866289138794,1982-04-02
1.0630866289138794,1982-04-05
1.0630866289138794,1982-04-06
1.0768929719924927,1982-04-07
1.0768929719924927,1982-04-08
1.0768929719924927,1982-04-12
1.0837970972061157,1982-04-13
1.0837970972061157,1982-04-14
1.194247841835022,1982-04-15
1.2356663942337036,1982-04-16
1.2425689697265625,1982-04-19
1.2494721412658691,1982-04-20
1.2494721412658691,1982-04-21
1.2701820135116577,1982-04-22
1.311600685119629,1982-04-23
1.3323109149932861,1982-04-26
1.3185040950775146,1982-04-27
1.3185040950775146,1982-04-28
1.3185040950775146,1982-04-29
1.3185040950775146,1982-04-30
1.3185040950775146,1982-05-03
1.3185040950775146,1982-05-04
1.3185040950775146,1982-05-05
1.3185040950775146,1982-05-06
1.3185040950775146,1982-05-07
1.325406551361084,1982-05-10
1.4289544820785522,1982-05-11
1.4013417959213257,1982-05-12
1.325406551361084,1982-05-13
1.325406551361084,1982-05-14
1.325406551361084,1982-05-17
1.311600685119629,1982-05-18
1.311600685119629,1982-05-19
1.311600685119629,1982-05-20
1.2770851850509644,1982-05-21
1.2494721412658691,1982-05-24
1.2080539464950562,1982-05-25
1.180440902709961,1982-05-26
1.1666347980499268,1982-05-27
1.1666347980499268,1982-05-28
1.1597307920455933,1982-06-01
1.1528279781341553,1982-06-02
1.1528279781341553,1982-06-03
1.1528279781341553,1982-06-04
1.0837970972061157,1982-06-07
1.0492807626724243,1982-06-08
0.9940553307533264,1982-06-09
1.000959038734436,1982-06-10
1.0285710096359253,1982-06-11
1.0216678380966187,1982-06-14
1.0216678380966187,1982-06-15
1.0216678380966187,1982-06-16
1.0354743003845215,1982-06-17
1.0354743003845215,1982-06-18
1.0423779487609863,1982-06-21
1.0492807626724243,1982-06-22
1.069990634918213,1982-06-23
1.0768929719924927,1982-06-24
1.0768929719924927,1982-06-25
1.0768929719924927,1982-06-28
1.0837970972061157,1982-06-29
1.0837970972061157,1982-06-30
1.0561844110488892,1982-07-01
1.0561844110488892,1982-07-02
1.0354743003845215,1982-07-06
1.0354743003845215,1982-07-07
1.0147652626037598,1982-07-08
1.0147652626037598,1982-07-09
0.9940553307533264,1982-07-12
0.9940553307533264,1982-07-13
0.9940553307533264,1982-07-14
0.9940553307533264,1982-07-15
1.0423779487609863,1982-07-16
1.0492807626724243,1982-07-19
1.0492807626724243,1982-07-20
1.0492807626724243,1982-07-21
1.0423779487609863,1982-07-22
1.0492807626724243,1982-07-23
1.090699553489685,1982-07-26
1.0976033210754395,1982-07-27
1.139021873474121,1982-07-28
1.1114091873168945,1982-07-29
1.1114091873168945,1982-07-30
1.1045056581497192,1982-08-02
1.0768929719924927,1982-08-03
1.0354743003845215,1982-08-04
1.0147652626037598,1982-08-05
0.9595401287078857,1982-08-06
0.9388300180435181,1982-08-09
0.9457337260246277,1982-08-10
0.9871524572372437,1982-08-11
1.0561844110488892,1982-08-12
1.0492807626724243,1982-08-13
1.0561844110488892,1982-08-16
1.0768929719924927,1982-08-17
1.0837970972061157,1982-08-18
1.0768929719924927,1982-08-19
1.0768929719924927,1982-08-20
1.1114091873168945,1982-08-23
1.1597307920455933,1982-08-24
1.2701820135116577,1982-08-25
1.2770851850509644,1982-08-26
1.2494721412658691,1982-08-27
1.2908916473388672,1982-08-30
1.339213252067566,1982-08-31
1.3323109149932861,1982-09-01
1.3323109149932861,1982-09-02
1.3461169004440308,1982-09-03
1.3323109149932861,1982-09-07
1.2977938652038574,1982-09-08
1.2770851850509644,1982-09-09
1.2770851850509644,1982-09-10
1.2770851850509644,1982-09-13
1.359923243522644,1982-09-14
1.3806322813034058,1982-09-15
1.4013417959213257,1982-09-16
1.3944389820098877,1982-09-17
1.3944389820098877,1982-09-20
1.3944389820098877,1982-09-21
1.3944389820098877,1982-09-22
1.3806322813034058,1982-09-23
1.3806322813034058,1982-09-24
1.3806322813034058,1982-09-27
1.3806322813034058,1982-09-28
1.3668259382247925,1982-09-29
1.359923243522644,1982-09-30
1.3461169004440308,1982-10-01
1.3461169004440308,1982-10-04
1.3461169004440308,1982-10-05
1.3668259382247925,1982-10-06
1.4496636390686035,1982-10-07
1.4979864358901978,1982-10-08
1.615339994430542,1982-10-11
1.5601143836975098,1982-10-12
1.5877273082733154,1982-10-13
1.615339994430542,1982-10-14
1.6222436428070068,1982-10-15
1.739596962928772,1982-10-18
1.615339994430542,1982-10-19
1.6843712329864502,1982-10-20
1.6843712329864502,1982-10-21
1.6567586660385132,1982-10-22
1.6015331745147705,1982-10-25
1.5048892498016357,1982-10-26
1.5877273082733154,1982-10-27
1.5877273082733154,1982-10-28
1.5877273082733154,1982-10-29
1.5946308374404907,1982-11-01
1.6498557329177856,1982-11-02
1.7948215007781982,1982-11-03
1.7534033060073853,1982-11-04
1.7948215007781982,1982-11-05
1.7741129398345947,1982-11-08
1.7948215007781982,1982-11-09
1.8431438207626343,1982-11-10
1.9259816408157349,1982-11-11
1.9604969024658203,1982-11-12
1.7948215007781982,1982-11-15
1.6567586660385132,1982-11-16
1.7119837999343872,1982-11-17
1.7672096490859985,1982-11-18
1.7534033060073853,1982-11-19
1.6567586660385132,1982-11-22
1.6429520845413208,1982-11-23
1.6774687767028809,1982-11-24
1.6981772184371948,1982-11-26
1.7119837999343872,1982-11-29
1.7534033060073853,1982-11-30
1.884563684463501,1982-12-01
1.884563684463501,1982-12-02
1.8776600360870361,1982-12-03
1.8776600360870361,1982-12-06
1.8017266988754272,1982-12-07
1.6981772184371948,1982-12-08
1.6429520845413208,1982-12-09
1.7119837999343872,1982-12-10
1.725790023803711,1982-12-13
1.7534033060073853,1982-12-14
1.6981772184371948,1982-12-15
1.739596962928772,1982-12-16
1.7672096490859985,1982-12-17
1.7810158729553223,1982-12-20
1.7810158729553223,1982-12-21
1.822434663772583,1982-12-22
1.9328845739364624,1982-12-23
1.9328845739364624,1982-12-27
1.9328845739364624,1982-12-28
1.9328845739364624,1982-12-29
1.9328845739364624,1982-12-30
1.9466917514801025,1982-12-31
1.8776600360870361,1983-01-03
1.8914666175842285,1983-01-04
1.8776600360870361,1983-01-05
1.9052728414535522,1983-01-06
1.9052728414535522,1983-01-07
1.8914666175842285,1983-01-10
1.822434663772583,1983-01-11
1.822434663772583,1983-01-12
1.808627963066101,1983-01-13
1.808627963066101,1983-01-14
1.8638532161712646,1983-01-17
1.8914666175842285,1983-01-18
1.7672096490859985,1983-01-19
1.7948215007781982,1983-01-20
1.7948215007781982,1983-01-21
1.7948215007781982,1983-01-24
1.808627963066101,1983-01-25
1.8362410068511963,1983-01-26
1.850046992301941,1983-01-27
1.9466917514801025,1983-01-28
2.015723705291748,1983-01-31
2.070948600769043,1983-02-01
2.015723705291748,1983-02-02
2.112367868423462,1983-02-03
2.1952056884765625,1983-02-04
2.25042986869812,1983-02-07
2.2090113162994385,1983-02-08
2.1952056884765625,1983-02-09
2.2090113162994385,1983-02-10
2.264237403869629,1983-02-11
2.416107177734375,1983-02-14
2.4023008346557617,1983-02-15
2.3746860027313232,1983-02-16
2.3608808517456055,1983-02-17
2.333268642425537,1983-02-18
2.25042986869812,1983-02-22
2.291848659515381,1983-02-23
2.305655002593994,1983-02-24
2.278043270111084,1983-02-25
2.2228174209594727,1983-02-28
2.2228174209594727,1983-03-01
2.2228174209594727,1983-03-02
2.25042986869812,1983-03-03
2.25042986869812,1983-03-04
2.305655002593994,1983-03-07
2.291848659515381,1983-03-08
2.333268642425537,1983-03-09
2.3608808517456055,1983-03-10
2.3746860027313232,1983-03-11
2.3884952068328857,1983-03-14
2.4437201023101807,1983-03-15
2.4299135208129883,1983-03-16
2.416107177734375,1983-03-17
2.416107177734375,1983-03-18
2.3608808517456055,1983-03-21
2.4023008346557617,1983-03-22
2.4023008346557617,1983-03-23
2.4023008346557617,1983-03-24
2.457526445388794,1983-03-25
2.471331834793091,1983-03-28
2.4437201023101807,1983-03-29
2.4299135208129883,1983-03-30
2.3608808517456055,1983-03-31
2.305655002593994,1983-04-04
2.2849464416503906,1983-04-05
2.3746860027313232,1983-04-06
2.485137939453125,1983-04-07
2.5127506256103516,1983-04-08
2.485137939453125,1983-04-11
2.526556968688965,1983-04-12
2.5541694164276123,1983-04-13
2.5610737800598145,1983-04-14
2.8579084873199463,1983-04-15
2.8924248218536377,1983-04-18
2.830296039581299,1983-04-19
2.802682638168335,1983-04-20
2.8164892196655273,1983-04-21
2.844102621078491,1983-04-22
2.7888779640197754,1983-04-25
2.8164892196655273,1983-04-26
2.7888779640197754,1983-04-27
2.8164892196655273,1983-04-28
2.8164892196655273,1983-04-29
2.747457504272461,1983-05-02
2.7612645626068115,1983-05-03
2.775071382522583,1983-05-04
2.747457504272461,1983-05-05
2.747457504272461,1983-05-06
2.747457504272461,1983-05-09
2.747457504272461,1983-05-10
2.7612645626068115,1983-05-11
2.733651876449585,1983-05-12
2.706040143966675,1983-05-13
2.692232847213745,1983-05-16
2.678426504135132,1983-05-17
2.678426504135132,1983-05-18
2.678426504135132,1983-05-19
2.664620876312256,1983-05-20
2.637007474899292,1983-05-23
2.650813102722168,1983-05-24
2.678426504135132,1983-05-25
2.692232847213745,1983-05-26
2.692232847213745,1983-05-27
2.775071382522583,1983-05-31
2.747457504272461,1983-06-01
2.775071382522583,1983-06-02
2.844102621078491,1983-06-03
2.899327278137207,1983-06-06
2.9545536041259766,1983-06-07
2.995971918106079,1983-06-08
3.0097784996032715,1983-06-09
3.0097784996032715,1983-06-10
3.002875566482544,1983-06-13
3.0097784996032715,1983-06-14
3.0373895168304443,1983-06-15
3.21687388420105,1983-06-16
3.21687388420105,1983-06-17
3.189260721206665,1983-06-20
3.1616480350494385,1983-06-21
3.1616480350494385,1983-06-22
3.1616480350494385,1983-06-23
3.1202287673950195,1983-06-24
3.0373895168304443,1983-06-27
3.0097784996032715,1983-06-28
2.9821648597717285,1983-06-29
3.0097784996032715,1983-06-30
3.0373895168304443,1983-07-01
3.065004587173462,1983-07-05
3.0926167964935303,1983-07-06
3.0926167964935303,1983-07-07
3.0926167964935303,1983-07-08
3.0926167964935303,1983-07-11
3.0373895168304443,1983-07-12
2.9821648597717285,1983-07-13
2.9821648597717285,1983-07-14
3.0097784996032715,1983-07-15
2.926941156387329,1983-07-18
2.7888779640197754,1983-07-19
2.926941156387329,1983-07-20
2.9821648597717285,1983-07-21
3.0097784996032715,1983-07-22
2.9545536041259766,1983-07-25
2.844102621078491,1983-07-26
2.733651876449585,1983-07-27
2.7612645626068115,1983-07-28
2.678426504135132,1983-07-29
2.650813102722168,1983-08-01
2.678426504135132,1983-08-02
1.9604969024658203,1983-08-03
2.070948600769043,1983-08-04
1.9881106615066528,1983-08-05
1.9052728414535522,1983-08-08
1.9604969024658203,1983-08-09
2.0433356761932373,1983-08-10
2.070948600769043,1983-08-11
2.1537859439849854,1983-08-12
2.18139910697937,1983-08-15
2.126173257827759,1983-08-16
2.126173257827759,1983-08-17
2.070948600769043,1983-08-18
2.0985615253448486,1983-08-19
2.0433356761932373,1983-08-22
1.9328845739364624,1983-08-23
1.850046992301941,1983-08-24
1.7672096490859985,1983-08-25
1.7948215007781982,1983-08-26
1.6567586660385132,1983-08-29
1.7810158729553223,1983-08-30
1.739596962928772,1983-08-31
1.7810158729553223,1983-09-01
1.7672096490859985,1983-09-02
1.7948215007781982,1983-09-06
1.7672096490859985,1983-09-07
1.9052728414535522,1983-09-08
1.9328845739364624,1983-09-09
1.9604969024658203,1983-09-12
2.070948600769043,1983-09-13
1.9604969024658203,1983-09-14
1.9604969024658203,1983-09-15
2.015723705291748,1983-09-16
1.9881106615066528,1983-09-19
1.9328845739364624,1983-09-20
1.9328845739364624,1983-09-21
1.9052728414535522,1983-09-22
1.9881106615066528,1983-09-23
1.9328845739364624,1983-09-26
1.9052728414535522,1983-09-27
1.9052728414535522,1983-09-28
1.850046992301941,1983-09-29
1.7119837999343872,1983-09-30
1.5739209651947021,1983-10-03
1.5463083982467651,1983-10-04
1.5186947584152222,1983-10-05
1.4634705781936646,1983-10-06
1.5186947584152222,1983-10-07
1.6567586660385132,1983-10-10
1.6705656051635742,1983-10-11
1.6567586660385132,1983-10-12
1.6015331745147705,1983-10-13
1.5463083982467651,1983-10-14
1.4910824298858643,1983-10-17
1.325406551361084,1983-10-18
1.3806322813034058,1983-10-19
1.3806322813034058,1983-10-20
1.3806322813034058,1983-10-21
1.3530200719833374,1983-10-24
1.4082446098327637,1983-10-25
1.4634705781936646,1983-10-26
1.4910824298858643,1983-10-27
1.4358575344085693,1983-10-28
1.4220513105392456,1983-10-31
1.3806322813034058,1983-11-01
1.3530200719833374,1983-11-02
1.3530200719833374,1983-11-03
1.3530200719833374,1983-11-04
1.2977938652038574,1983-11-07
1.2701820135116577,1983-11-08
1.325406551361084,1983-11-09
1.3806322813034058,1983-11-10
1.4910824298858643,1983-11-11
1.4634705781936646,1983-11-14
1.4634705781936646,1983-11-15
1.4910824298858643,1983-11-16
1.4634705781936646,1983-11-17
1.5186947584152222,1983-11-18
1.5186947584152222,1983-11-21
1.4358575344085693,1983-11-22
1.4358575344085693,1983-11-23
1.4358575344085693,1983-11-25
1.4082446098327637,1983-11-28
1.4082446098327637,1983-11-29
1.4358575344085693,1983-11-30
1.4358575344085693,1983-12-01
1.4634705781936646,1983-12-02
1.4358575344085693,1983-12-05
1.4358575344085693,1983-12-06
1.4358575344085693,1983-12-07
1.4358575344085693,1983-12-08
1.4358575344085693,1983-12-09
1.3806322813034058,1983-12-12
1.2701820135116577,1983-12-13
1.2977938652038574,1983-12-14
1.325406551361084,1983-12-15
1.2977938652038574,1983-12-16
1.2425689697265625,1983-12-19
1.2425689697265625,1983-12-20
1.2425689697265625,1983-12-21
1.2701820135116577,1983-12-22
1.2425689697265625,1983-12-23
1.2149567604064941,1983-12-27
1.2149567604064941,1983-12-28
1.1873430013656616,1983-12-29
1.2701820135116577,1983-12-30
1.2701820135116577,1984-01-03
1.325406551361084,1984-01-04
1.4082446098327637,1984-01-05
1.4358575344085693,1984-01-06
1.4634705781936646,1984-01-09
1.4358575344085693,1984-01-10
1.4082446098327637,1984-01-11
1.4082446098327637,1984-01-12
1.3806322813034058,1984-01-13
1.3530200719833374,1984-01-16
1.3806322813034058,1984-01-17
1.3806322813034058,1984-01-18
1.3806322813034058,1984-01-19
1.4082446098327637,1984-01-20
1.3806322813034058,1984-01-23
1.2977938652038574,1984-01-24
1.2977938652038574,1984-01-25
1.2425689697265625,1984-01-26
1.2425689697265625,1984-01-27
1.2425689697265625,1984-01-30
1.1873430013656616,1984-01-31
1.1873430013656616,1984-02-01
1.1597307920455933,1984-02-02
1.2149567604064941,1984-02-03
1.1873430013656616,1984-02-06
1.1597307920455933,1984-02-07
1.1321187019348145,1984-02-08
1.1597307920455933,1984-02-09
1.1597307920455933,1984-02-10
1.1321187019348145,1984-02-13
1.1321187019348145,1984-02-14
1.1873430013656616,1984-02-15
1.1597307920455933,1984-02-16
1.1873430013656616,1984-02-17
1.1321187019348145,1984-02-21
1.1045056581497192,1984-02-22
1.1321187019348145,1984-02-23
1.1597307920455933,1984-02-24
1.1597307920455933,1984-02-27
1.1735373735427856,1984-02-28
1.1597307920455933,1984-02-29
1.1321187019348145,1984-03-01
1.1597307920455933,1984-03-02
1.1321187019348145,1984-03-05
1.0768929719924927,1984-03-06
1.0768929719924927,1984-03-07
1.0768929719924927,1984-03-08
1.0216678380966187,1984-03-09
1.0492807626724243,1984-03-12
1.1045056581497192,1984-03-13
1.1045056581497192,1984-03-14
1.1873430013656616,1984-03-15
1.1873430013656616,1984-03-16
1.2149567604064941,1984-03-19
1.2149567604064941,1984-03-20
1.1597307920455933,1984-03-21
1.2149567604064941,1984-03-22
1.1873430013656616,1984-03-23
1.1597307920455933,1984-03-26
1.2011504173278809,1984-03-27
1.2701820135116577,1984-03-28
1.325406551361084,1984-03-29
1.325406551361084,1984-03-30
1.3806322813034058,1984-04-02
1.2701820135116577,1984-04-03
1.2977938652038574,1984-04-04
1.2425689697265625,1984-04-05
1.2425689697265625,1984-04-06
1.2701820135116577,1984-04-09
1.2701820135116577,1984-04-10
1.2425689697265625,1984-04-11
1.2425689697265625,1984-04-12
1.2977938652038574,1984-04-13
1.2701820135116577,1984-04-16
1.2977938652038574,1984-04-17
1.2977938652038574,1984-04-18
1.2977938652038574,1984-04-19
1.2701820135116577,1984-04-23
1.2977938652038574,1984-04-24
1.2977938652038574,1984-04-25
1.3806322813034058,1984-04-26
1.4220513105392456,1984-04-27
1.4634705781936646,1984-04-30
1.6015331745147705,1984-05-01
1.5739209651947021,1984-05-02
1.5186947584152222,1984-05-03
1.5048892498016357,1984-05-04
1.5186947584152222,1984-05-07
1.4910824298858643,1984-05-08
1.5186947584152222,1984-05-09
1.4910824298858643,1984-05-10
1.5186947584152222,1984-05-11
1.4634705781936646,1984-05-14
1.4634705781936646,1984-05-15
1.4772768020629883,1984-05-16
1.4358575344085693,1984-05-17
1.4082446098327637,1984-05-18
1.3530200719833374,1984-05-21
1.3530200719833374,1984-05-22
1.4082446098327637,1984-05-23
1.4082446098327637,1984-05-24
1.4082446098327637,1984-05-25
1.4082446098327637,1984-05-29
1.3806322813034058,1984-05-30
1.3806322813034058,1984-05-31
1.3806322813034058,1984-06-01
1.3806322813034058,1984-06-04
1.3806322813034058,1984-06-05
1.3530200719833374,1984-06-06
1.3530200719833374,1984-06-07
1.325406551361084,1984-06-08
1.311600685119629,1984-06-11
1.2701820135116577,1984-06-12
1.2701820135116577,1984-06-13
1.2425689697265625,1984-06-14
1.2149567604064941,1984-06-15
1.2425689697265625,1984-06-18
1.2425689697265625,1984-06-19
1.325406551361084,1984-06-20
1.3668259382247925,1984-06-21
1.3530200719833374,1984-06-22
1.325406551361084,1984-06-25
1.2977938652038574,1984-06-26
1.2701820135116577,1984-06-27
1.2425689697265625,1984-06-28
1.2977938652038574,1984-06-29
1.2425689697265625,1984-07-02
1.2701820135116577,1984-07-03
1.2701820135116577,1984-07-05
1.2149567604064941,1984-07-06
1.2149567604064941,1984-07-09
1.1873430013656616,1984-07-10
1.2425689697265625,1984-07-11
1.2701820135116577,1984-07-12
1.2425689697265625,1984-07-13
1.2425689697265625,1984-07-16
1.2149567604064941,1984-07-17
1.2425689697265625,1984-07-18
1.2701820135116577,1984-07-19
1.3530200719833374,1984-07-20
1.325406551361084,1984-07-23
1.3530200719833374,1984-07-24
1.2701820135116577,1984-07-25
1.2977938652038574,1984-07-26
1.2839876413345337,1984-07-27
1.2977938652038574,1984-07-30
1.2701820135116577,1984-07-31
1.325406551361084,1984-08-01
1.4634705781936646,1984-08-02
1.5739209651947021,1984-08-03
1.5739209651947021,1984-08-06
1.6015331745147705,1984-08-07
1.5739209651947021,1984-08-08
1.5877273082733154,1984-08-09
1.6291453838348389,1984-08-10
1.6291453838348389,1984-08-13
1.6567586660385132,1984-08-14
1.6015331745147705,1984-08-15
1.5877273082733154,1984-08-16
1.6015331745147705,1984-08-17
1.6015331745147705,1984-08-20
1.615339994430542,1984-08-21
1.615339994430542,1984-08-22
1.615339994430542,1984-08-23
1.6291453838348389,1984-08-24
1.615339994430542,1984-08-27
1.6015331745147705,1984-08-28
1.6291453838348389,1984-08-29
1.615339994430542,1984-08-30
1.615339994430542,1984-08-31
1.4910824298858643,1984-09-04
1.4910824298858643,1984-09-05
1.5463083982467651,1984-09-06
1.5463083982467651,1984-09-07
1.5601143836975098,1984-09-10
1.5739209651947021,1984-09-11
1.5463083982467651,1984-09-12
1.5463083982467651,1984-09-13
1.5463083982467651,1984-09-14
1.5601143836975098,1984-09-17
1.4910824298858643,1984-09-18
1.4634705781936646,1984-09-19
1.4358575344085693,1984-09-20
1.4082446098327637,1984-09-21
1.3530200719833374,1984-09-24
1.325406551361084,1984-09-25
1.3806322813034058,1984-09-26
1.3944389820098877,1984-09-27
1.3806322813034058,1984-09-28
1.3530200719833374,1984-10-01
1.3530200719833374,1984-10-02
1.325406551361084,1984-10-03
1.339213252067566,1984-10-04
1.3530200719833374,1984-10-05
1.339213252067566,1984-10-08
1.339213252067566,1984-10-09
1.339213252067566,1984-10-10
1.2977938652038574,1984-10-11
1.325406551361084,1984-10-12
1.325406551361084,1984-10-15
1.2977938652038574,1984-10-16
1.325406551361084,1984-10-17
1.3530200719833374,1984-10-18
1.325406551361084,1984-10-19
1.325406551361084,1984-10-22
1.325406551361084,1984-10-23
1.325406551361084,1984-10-24
1.2425689697265625,1984-10-25
1.2563753128051758,1984-10-26
1.2425689697265625,1984-10-29
1.2563753128051758,1984-10-30
1.2701820135116577,1984-10-31
1.228763222694397,1984-11-01
1.2701820135116577,1984-11-02
1.2701820135116577,1984-11-05
1.2425689697265625,1984-11-06
1.2425689697265625,1984-11-07
1.2149567604064941,1984-11-08
1.1735373735427856,1984-11-09
1.1321187019348145,1984-11-12
1.1597307920455933,1984-11-13
1.1459243297576904,1984-11-14
1.1321187019348145,1984-11-15
1.1045056581497192,1984-11-16
1.1045056581497192,1984-11-19
1.1321187019348145,1984-11-20
1.1045056581497192,1984-11-21
1.1321187019348145,1984-11-23
1.1321187019348145,1984-11-26
1.1045056581497192,1984-11-27
1.1321187019348145,1984-11-28
1.1873430013656616,1984-11-29
1.1597307920455933,1984-11-30
1.1597307920455933,1984-12-03
1.1321187019348145,1984-12-04
1.1321187019348145,1984-12-05
1.1045056581497192,1984-12-06
1.1597307920455933,1984-12-07
1.1873430013656616,1984-12-10
1.1597307920455933,1984-12-11
1.1459243297576904,1984-12-12
1.1321187019348145,1984-12-13
1.1321187019348145,1984-12-14
1.1597307920455933,1984-12-17
1.1597307920455933,1984-12-18
1.1321187019348145,1984-12-19
1.1597307920455933,1984-12-20
1.1597307920455933,1984-12-21
1.1597307920455933,1984-12-24
1.1459243297576904,1984-12-26
1.1459243297576904,1984-12-27
1.1045056581497192,1984-12-28
1.1045056581497192,1984-12-31
1.1045056581497192,1985-01-02
1.1321187019348145,1985-01-03
