CTAS,Date
1.3550056219100952,1985-06-07
1.3257602453231812,1985-06-10
1.3550056219100952,1985-06-11
1.3257602453231812,1985-06-12
1.3257602453231812,1985-06-13
1.3550056219100952,1985-06-14
1.374501347541809,1985-06-17
1.3842499256134033,1985-06-18
1.3842499256134033,1985-06-19
1.3842499256134033,1985-06-20
1.3842499256134033,1985-06-21
1.3842499256134033,1985-06-24
1.403746485710144,1985-06-25
1.4719842672348022,1985-06-26
1.4719842672348022,1985-06-27
1.4719842672348022,1985-06-28
1.4914811849594116,1985-07-01
1.501229166984558,1985-07-02
1.501229166984558,1985-07-03
1.501229166984558,1985-07-05
1.501229166984558,1985-07-08
1.4817321300506592,1985-07-09
1.501229166984558,1985-07-10
1.4914811849594116,1985-07-11
1.5109769105911255,1985-07-12
1.5109769105911255,1985-07-15
1.5109769105911255,1985-07-16
1.5402209758758545,1985-07-17
1.559718370437622,1985-07-18
1.559718370437622,1985-07-19
1.5889630317687988,1985-07-22
1.5987117290496826,1985-07-23
1.6279553174972534,1985-07-24
1.6474521160125732,1985-07-25
1.7254385948181152,1985-07-26
1.715689778327942,1985-07-29
1.6766973733901978,1985-07-30
1.5987117290496826,1985-07-31
1.5792148113250732,1985-08-01
1.5792148113250732,1985-08-02
1.6084604263305664,1985-08-05
1.5792148113250732,1985-08-06
1.6084604263305664,1985-08-07
1.5792148113250732,1985-08-08
1.5792148113250732,1985-08-09
1.5792148113250732,1985-08-12
1.5889630317687988,1985-08-13
1.5889630317687988,1985-08-14
1.5792148113250732,1985-08-15
1.5889630317687988,1985-08-16
1.5694665908813477,1985-08-19
1.5889630317687988,1985-08-20
1.5792148113250732,1985-08-21
1.5694665908813477,1985-08-22
1.5889630317687988,1985-08-23
1.5694665908813477,1985-08-26
1.5694665908813477,1985-08-27
1.5792148113250732,1985-08-28
1.5889630317687988,1985-08-29
1.5694665908813477,1985-08-30
1.5694665908813477,1985-09-03
1.5694665908813477,1985-09-04
1.559718370437622,1985-09-05
1.549970030784607,1985-09-06
1.501229166984558,1985-09-09
1.5402209758758545,1985-09-10
1.5207254886627197,1985-09-11
1.5402209758758545,1985-09-12
1.5402209758758545,1985-09-13
1.5402209758758545,1985-09-16
1.4817321300506592,1985-09-17
1.4329911470413208,1985-09-18
1.4329911470413208,1985-09-19
1.4134950637817383,1985-09-20
1.4427398443222046,1985-09-23
1.462235450744629,1985-09-24
1.4329911470413208,1985-09-25
1.4329911470413208,1985-09-26
1.4524871110916138,1985-09-30
1.4329911470413208,1985-10-01
1.462235450744629,1985-10-02
1.462235450744629,1985-10-03
1.462235450744629,1985-10-04
1.462235450744629,1985-10-07
1.4524871110916138,1985-10-08
1.4524871110916138,1985-10-09
1.4524871110916138,1985-10-10
1.4329911470413208,1985-10-11
1.4329911470413208,1985-10-14
1.4329911470413208,1985-10-15
1.4329911470413208,1985-10-16
1.4427398443222046,1985-10-17
1.4427398443222046,1985-10-18
1.4427398443222046,1985-10-21
1.4524871110916138,1985-10-22
1.4524871110916138,1985-10-23
1.4329911470413208,1985-10-24
1.428116798400879,1985-10-25
1.4232429265975952,1985-10-28
1.4329911470413208,1985-10-29
1.4329911470413208,1985-10-30
1.4134950637817383,1985-10-31
1.4427398443222046,1985-11-01
1.4232429265975952,1985-11-04
1.4476137161254883,1985-11-05
1.4329911470413208,1985-11-06
1.4524871110916138,1985-11-07
1.4329911470413208,1985-11-08
1.4524871110916138,1985-11-11
1.4719842672348022,1985-11-12
1.4914811849594116,1985-11-13
1.4914811849594116,1985-11-14
1.4914811849594116,1985-11-15
1.4914811849594116,1985-11-18
1.501229166984558,1985-11-19
1.5402209758758545,1985-11-20
1.5402209758758545,1985-11-21
1.559718370437622,1985-11-22
1.530474066734314,1985-11-25
1.530474066734314,1985-11-26
1.5694665908813477,1985-11-27
1.5694665908813477,1985-11-29
1.549970030784607,1985-12-02
1.559718370437622,1985-12-03
1.5792148113250732,1985-12-04
1.5987117290496826,1985-12-05
1.5694665908813477,1985-12-06
1.5694665908813477,1985-12-09
1.5987117290496826,1985-12-10
1.5694665908813477,1985-12-11
1.5987117290496826,1985-12-12
1.6572004556655884,1985-12-13
1.6572004556655884,1985-12-16
1.6572004556655884,1985-12-17
1.6718225479125977,1985-12-18
1.6718225479125977,1985-12-19
1.6572004556655884,1985-12-20
1.696193814277649,1985-12-23
1.696193814277649,1985-12-24
1.6572004556655884,1985-12-26
1.6669484376907349,1985-12-27
1.6669484376907349,1985-12-30
1.6572004556655884,1985-12-31
1.6572004556655884,1986-01-02
1.696193814277649,1986-01-03
1.696193814277649,1986-01-06
1.6572004556655884,1986-01-07
1.6718225479125977,1986-01-08
1.6669484376907349,1986-01-09
1.696193814277649,1986-01-10
1.6766973733901978,1986-01-13
1.7059416770935059,1986-01-14
1.7059416770935059,1986-01-15
1.7254385948181152,1986-01-16
1.7351869344711304,1986-01-17
1.7351869344711304,1986-01-20
1.7741800546646118,1986-01-21
1.7839282751083374,1986-01-22
1.7936762571334839,1986-01-23
1.8034238815307617,1986-01-24
1.8034238815307617,1986-01-27
1.7936762571334839,1986-01-28
1.8034238815307617,1986-01-29
1.7741800546646118,1986-01-30
1.7741800546646118,1986-01-31
1.8034238815307617,1986-02-03
1.7741800546646118,1986-02-04
1.7936762571334839,1986-02-05
1.7936762571334839,1986-02-06
1.8131717443466187,1986-02-07
1.7936762571334839,1986-02-10
1.8131717443466187,1986-02-11
1.7839282751083374,1986-02-12
1.8131717443466187,1986-02-13
1.8131717443466187,1986-02-14
1.8131717443466187,1986-02-18
1.8424171209335327,1986-02-19
1.8326691389083862,1986-02-20
1.8521652221679688,1986-02-21
1.8521652221679688,1986-02-24
1.8814101219177246,1986-02-25
1.9204028844833374,1986-02-26
1.9155288934707642,1986-02-27
1.9496482610702515,1986-02-28
1.9593957662582397,1986-03-03
1.9593957662582397,1986-03-04
1.964269757270813,1986-03-05
1.9593957662582397,1986-03-06
1.9837669134140015,1986-03-07
1.9886404275894165,1986-03-10
2.0081369876861572,1986-03-11
2.0276334285736084,1986-03-12
2.0276334285736084,1986-03-13
1.9983885288238525,1986-03-14
1.9788923263549805,1986-03-17
2.0081369876861572,1986-03-18
1.9886404275894165,1986-03-19
1.9788923263549805,1986-03-20
1.9788923263549805,1986-03-21
1.9788923263549805,1986-03-24
1.9788923263549805,1986-03-25
1.9593957662582397,1986-03-26
1.939900279045105,1986-03-27
1.9593957662582397,1986-03-31
1.9593957662582397,1986-04-01
1.9593957662582397,1986-04-02
1.939900279045105,1986-04-03
1.9496482610702515,1986-04-04
1.9155288934707642,1986-04-07
1.9204028844833374,1986-04-08
1.9593957662582397,1986-04-09
1.8521652221679688,1986-04-10
1.8131717443466187,1986-04-11
1.8131717443466187,1986-04-14
1.8229204416275024,1986-04-15
1.8326691389083862,1986-04-16
1.8424171209335327,1986-04-17
1.861913800239563,1986-04-18
1.861913800239563,1986-04-21
1.8814101219177246,1986-04-22
1.8814101219177246,1986-04-23
1.9204028844833374,1986-04-24
1.939900279045105,1986-04-25
1.939900279045105,1986-04-28
1.939900279045105,1986-04-29
1.9204028844833374,1986-04-30
1.9204028844833374,1986-05-01
1.9204028844833374,1986-05-02
1.9204028844833374,1986-05-05
1.9204028844833374,1986-05-06
1.9496482610702515,1986-05-07
1.930151104927063,1986-05-08
1.9204028844833374,1986-05-09
1.900907039642334,1986-05-12
1.900907039642334,1986-05-13
1.900907039642334,1986-05-14
1.900907039642334,1986-05-15
1.900907039642334,1986-05-16
1.9106554985046387,1986-05-19
1.930151104927063,1986-05-20
1.9496482610702515,1986-05-21
1.9788923263549805,1986-05-22
1.9886404275894165,1986-05-23
1.9593957662582397,1986-05-27
1.9886404275894165,1986-05-28
2.076374053955078,1986-05-29
2.095871925354004,1986-05-30
2.086123466491699,1986-06-02
2.1056196689605713,1986-06-03
2.115368366241455,1986-06-04
2.2031030654907227,1986-06-05
2.2810873985290527,1986-06-06
2.2615914344787598,1986-06-09
2.2615914344787598,1986-06-10
2.251842737197876,1986-06-11
2.251842737197876,1986-06-12
2.2713394165039062,1986-06-13
2.2713394165039062,1986-06-16
2.251842737197876,1986-06-17
2.2713394165039062,1986-06-18
2.2713394165039062,1986-06-19
2.251842737197876,1986-06-20
2.2420952320098877,1986-06-23
2.2615914344787598,1986-06-24
2.2713394165039062,1986-06-25
2.2615914344787598,1986-06-26
2.285961151123047,1986-06-27
2.2908363342285156,1986-06-30
2.300584077835083,1986-07-01
2.2908363342285156,1986-07-02
2.310333013534546,1986-07-03
2.2810873985290527,1986-07-07
2.2615914344787598,1986-07-08
2.1738572120666504,1986-07-09
2.183605432510376,1986-07-10
2.1933531761169434,1986-07-11
2.1738572120666504,1986-07-14
2.1738572120666504,1986-07-15
2.1446123123168945,1986-07-16
2.1251161098480225,1986-07-17
2.115368366241455,1986-07-18
2.134864568710327,1986-07-21
2.1251161098480225,1986-07-22
2.134864568710327,1986-07-23
2.134864568710327,1986-07-24
2.134864568710327,1986-07-25
2.1056196689605713,1986-07-28
2.095871925354004,1986-07-29
2.0568795204162598,1986-07-30
2.047131061553955,1986-07-31
2.0276334285736084,1986-08-01
2.037381887435913,1986-08-04
2.047131061553955,1986-08-05
2.047131061553955,1986-08-06
2.066627025604248,1986-08-07
2.076374053955078,1986-08-08
2.066627025604248,1986-08-11
2.0715010166168213,1986-08-12
2.066627025604248,1986-08-13
2.095871925354004,1986-08-14
2.095871925354004,1986-08-15
2.095871925354004,1986-08-18
2.066627025604248,1986-08-19
2.047131061553955,1986-08-20
2.047131061553955,1986-08-21
2.047131061553955,1986-08-22
2.037381887435913,1986-08-25
2.037381887435913,1986-08-26
2.037381887435913,1986-08-27
2.037381887435913,1986-08-28
2.0276334285736084,1986-08-29
2.0276334285736084,1986-09-02
1.9983885288238525,1986-09-03
1.9886404275894165,1986-09-04
1.969144344329834,1986-09-05
1.939900279045105,1986-09-08
1.9204028844833374,1986-09-09
1.8911572694778442,1986-09-10
1.8716622591018677,1986-09-11
1.7839282751083374,1986-09-12
1.7741800546646118,1986-09-15
1.7936762571334839,1986-09-16
1.7936762571334839,1986-09-17
1.7546825408935547,1986-09-18
1.7498087882995605,1986-09-19
1.744934320449829,1986-09-22
1.696193814277649,1986-09-23
1.7108157873153687,1986-09-24
1.715689778327942,1986-09-25
1.7254385948181152,1986-09-26
1.715689778327942,1986-09-29
1.8229204416275024,1986-09-30
1.8326691389083862,1986-10-01
1.8521652221679688,1986-10-02
1.8716622591018677,1986-10-03
1.8716622591018677,1986-10-06
1.8424171209335327,1986-10-07
1.8424171209335327,1986-10-08
1.8424171209335327,1986-10-09
1.8424171209335327,1986-10-10
1.8716622591018677,1986-10-13
1.861913800239563,1986-10-14
1.9106554985046387,1986-10-15
1.8814101219177246,1986-10-16
1.8911572694778442,1986-10-17
1.8424171209335327,1986-10-20
1.8424171209335327,1986-10-21
1.8424171209335327,1986-10-22
1.8716622591018677,1986-10-23
1.8716622591018677,1986-10-24
1.8667879104614258,1986-10-27
1.861913800239563,1986-10-28
1.861913800239563,1986-10-29
1.861913800239563,1986-10-30
1.8911572694778442,1986-10-31
1.8814101219177246,1986-11-03
1.900907039642334,1986-11-04
1.900907039642334,1986-11-05
1.8814101219177246,1986-11-06
1.900907039642334,1986-11-07
1.900907039642334,1986-11-10
1.8911572694778442,1986-11-11
1.8911572694778442,1986-11-12
1.8911572694778442,1986-11-13
1.861913800239563,1986-11-14
1.861913800239563,1986-11-17
1.8521652221679688,1986-11-18
1.8326691389083862,1986-11-19
1.8229204416275024,1986-11-20
1.8424171209335327,1986-11-21
1.8424171209335327,1986-11-24
1.8424171209335327,1986-11-25
1.8424171209335327,1986-11-26
1.8326691389083862,1986-11-28
1.8521652221679688,1986-12-01
1.8326691389083862,1986-12-02
1.8326691389083862,1986-12-03
1.8521652221679688,1986-12-04
1.861913800239563,1986-12-05
1.8424171209335327,1986-12-08
1.861913800239563,1986-12-09
1.8960323333740234,1986-12-10
1.8814101219177246,1986-12-11
1.8814101219177246,1986-12-12
1.8814101219177246,1986-12-15
1.900907039642334,1986-12-16
1.8911572694778442,1986-12-17
1.8814101219177246,1986-12-18
1.8814101219177246,1986-12-19
1.9106554985046387,1986-12-22
1.9106554985046387,1986-12-23
1.900907039642334,1986-12-24
1.900907039642334,1986-12-26
1.8911572694778442,1986-12-29
1.9106554985046387,1986-12-30
1.8911572694778442,1986-12-31
1.9204028844833374,1987-01-02
1.9593957662582397,1987-01-05
1.9983885288238525,1987-01-06
2.037381887435913,1987-01-07
2.047131061553955,1987-01-08
2.1056196689605713,1987-01-09
2.1056196689605713,1987-01-12
2.086123466491699,1987-01-13
2.0568795204162598,1987-01-14
2.1251161098480225,1987-01-15
2.154360055923462,1987-01-16
2.154360055923462,1987-01-19
2.1251161098480225,1987-01-20
2.1251161098480225,1987-01-21
2.154360055923462,1987-01-22
2.154360055923462,1987-01-23
2.1738572120666504,1987-01-26
2.1641082763671875,1987-01-27
2.154360055923462,1987-01-28
2.1933531761169434,1987-01-29
2.1738572120666504,1987-01-30
2.183605432510376,1987-02-02
2.21285080909729,1987-02-03
2.232347011566162,1987-02-04
2.251842737197876,1987-02-05
2.251842737197876,1987-02-06
2.251842737197876,1987-02-09
2.251842737197876,1987-02-10
2.237220525741577,1987-02-11
2.237220525741577,1987-02-12
2.251842737197876,1987-02-13
2.232347011566162,1987-02-17
2.251842737197876,1987-02-18
2.2713394165039062,1987-02-19
