TTD,Date
31.0310001373291,2020-06-01
31.826000213623047,2020-06-02
35.49800109863281,2020-06-03
33.7239990234375,2020-06-04
35.42900085449219,2020-06-05
35.83100128173828,2020-06-08
36.29800033569336,2020-06-09
36.85200119018555,2020-06-10
34.75400161743164,2020-06-11
35.45100021362305,2020-06-12
37.060001373291016,2020-06-15
37.202999114990234,2020-06-16
38.24399948120117,2020-06-17
39.43899917602539,2020-06-18
39.47800064086914,2020-06-19
40.279998779296875,2020-06-22
41.00299835205078,2020-06-23
39.637001037597656,2020-06-24
40.97100067138672,2020-06-25
40.702999114990234,2020-06-26
40.6150016784668,2020-06-29
40.650001525878906,2020-06-30
42.91400146484375,2020-07-01
44.292999267578125,2020-07-02
44.70800018310547,2020-07-06
45.07099914550781,2020-07-07
46.249000549316406,2020-07-08
46.29999923706055,2020-07-09
46.198001861572266,2020-07-10
43.0629997253418,2020-07-13
43.20399856567383,2020-07-14
43.637001037597656,2020-07-15
42.9109992980957,2020-07-16
43.303001403808594,2020-07-17
45.76499938964844,2020-07-20
44.40800094604492,2020-07-21
44.332000732421875,2020-07-22
42.43899917602539,2020-07-23
42.606998443603516,2020-07-24
43.215999603271484,2020-07-27
41.94599914550781,2020-07-28
42.784000396728516,2020-07-29
43.02899932861328,2020-07-30
45.13199996948242,2020-07-31
47.53200149536133,2020-08-03
48.111000061035156,2020-08-04
49.5989990234375,2020-08-05
48.07500076293945,2020-08-06
49.31999969482422,2020-08-07
46.573001861572266,2020-08-10
44.564998626708984,2020-08-11
46.00299835205078,2020-08-12
47.183998107910156,2020-08-13
46.560001373291016,2020-08-14
47.48500061035156,2020-08-17
46.90800094604492,2020-08-18
46.4010009765625,2020-08-19
47.0260009765625,2020-08-20
46.178001403808594,2020-08-21
46.66600036621094,2020-08-24
46.9900016784668,2020-08-25
48.104000091552734,2020-08-26
47.40999984741211,2020-08-27
48.56999969482422,2020-08-28
48.130001068115234,2020-08-31
50.138999938964844,2020-09-01
51.5004997253418,2020-09-02
46.46500015258789,2020-09-03
44.125999450683594,2020-09-04
42.00899887084961,2020-09-08
43.30400085449219,2020-09-09
42.71099853515625,2020-09-10
41.86399841308594,2020-09-11
42.750999450683594,2020-09-14
44.529998779296875,2020-09-15
44.13100051879883,2020-09-16
42.87699890136719,2020-09-17
43.57500076293945,2020-09-18
46.154998779296875,2020-09-21
46.77199935913086,2020-09-22
45.72700119018555,2020-09-23
45.31999969482422,2020-09-24
47.31700134277344,2020-09-25
48.76300048828125,2020-09-28
49.83000183105469,2020-09-29
51.87799835205078,2020-09-30
55.516998291015625,2020-10-01
55.64799880981445,2020-10-02
57.39099884033203,2020-10-05
58.525001525878906,2020-10-06
59.34299850463867,2020-10-07
60.55500030517578,2020-10-08
61.31100082397461,2020-10-09
62.66600036621094,2020-10-12
65.0719985961914,2020-10-13
65.39600372314453,2020-10-14
60.000999450683594,2020-10-15
60.5,2020-10-16
61.82899856567383,2020-10-19
61.229000091552734,2020-10-20
62.46699905395508,2020-10-21
60.691001892089844,2020-10-22
61.99100112915039,2020-10-23
60.832000732421875,2020-10-26
61.33599853515625,2020-10-27
59.64899826049805,2020-10-28
61.79800033569336,2020-10-29
56.64500045776367,2020-10-30
55.91600036621094,2020-11-02
58.608001708984375,2020-11-03
63.242000579833984,2020-11-04
64.7300033569336,2020-11-05
81.93399810791016,2020-11-06
76.13700103759766,2020-11-09
70.72799682617188,2020-11-10
74.2040023803711,2020-11-11
74.0,2020-11-12
73.47699737548828,2020-11-13
74.61299896240234,2020-11-16
79.50599670410156,2020-11-17
77.24199676513672,2020-11-18
80.59200286865234,2020-11-19
82.69999694824219,2020-11-20
83.96499633789062,2020-11-23
84.41000366210938,2020-11-24
86.22699737548828,2020-11-25
87.30999755859375,2020-11-27
90.10700225830078,2020-11-30
89.01300048828125,2020-12-01
86.69200134277344,2020-12-02
88.71800231933594,2020-12-03
90.37799835205078,2020-12-04
91.26300048828125,2020-12-07
91.5,2020-12-08
88.5260009765625,2020-12-09
91.75800323486328,2020-12-10
92.61399841308594,2020-12-11
92.24199676513672,2020-12-14
93.31300354003906,2020-12-15
93.97200012207031,2020-12-16
94.23999786376953,2020-12-17
95.1500015258789,2020-12-18
93.5530014038086,2020-12-21
97.11199951171875,2020-12-22
92.39900207519531,2020-12-23
93.177001953125,2020-12-24
83.26200103759766,2020-12-28
82.02899932861328,2020-12-29
81.80000305175781,2020-12-30
80.0999984741211,2020-12-31
77.34300231933594,2021-01-04
78.85399627685547,2021-01-05
74.06099700927734,2021-01-06
76.3030014038086,2021-01-07
79.58100128173828,2021-01-08
77.92900085449219,2021-01-11
80.55999755859375,2021-01-12
78.54499816894531,2021-01-13
77.52999877929688,2021-01-14
78.53600311279297,2021-01-15
78.06199645996094,2021-01-19
81.0989990234375,2021-01-20
81.3030014038086,2021-01-21
81.2959976196289,2021-01-22
78.55899810791016,2021-01-25
77.62899780273438,2021-01-26
75.62999725341797,2021-01-27
79.4520034790039,2021-01-28
76.5989990234375,2021-01-29
79.32099914550781,2021-02-01
83.1449966430664,2021-02-02
83.91500091552734,2021-02-03
85.4020004272461,2021-02-04
85.50599670410156,2021-02-05
85.23100280761719,2021-02-08
86.46099853515625,2021-02-09
86.19200134277344,2021-02-10
86.68399810791016,2021-02-11
86.4000015258789,2021-02-12
86.89800262451172,2021-02-16
84.44200134277344,2021-02-17
84.6500015258789,2021-02-18
90.33499908447266,2021-02-19
84.52200317382812,2021-02-22
79.10900115966797,2021-02-23
78.10399627685547,2021-02-24
75.45899963378906,2021-02-25
80.53900146484375,2021-02-26
83.23400115966797,2021-03-01
79.79100036621094,2021-03-02
69.59300231933594,2021-03-03
64.01599884033203,2021-03-04
65.41699981689453,2021-03-05
67.89399719238281,2021-03-08
71.93199920654297,2021-03-09
72.26100158691406,2021-03-10
75.6500015258789,2021-03-11
75.12200164794922,2021-03-12
75.82599639892578,2021-03-15
76.89199829101562,2021-03-16
77.1510009765625,2021-03-17
70.01000213623047,2021-03-18
73.32099914550781,2021-03-19
74.08499908447266,2021-03-22
72.43099975585938,2021-03-23
66.80599975585938,2021-03-24
65.33799743652344,2021-03-25
67.12100219726562,2021-03-26
61.257999420166016,2021-03-29
62.5880012512207,2021-03-30
65.16600036621094,2021-03-31
65.88400268554688,2021-04-01
65.31800079345703,2021-04-05
66.96299743652344,2021-04-06
67.78700256347656,2021-04-07
69.04000091552734,2021-04-08
69.25599670410156,2021-04-09
70.58599853515625,2021-04-12
72.2969970703125,2021-04-13
71.61000061035156,2021-04-14
73.5,2021-04-15
71.88600158691406,2021-04-16
69.5479965209961,2021-04-19
68.60700225830078,2021-04-20
70.72699737548828,2021-04-21
70.02300262451172,2021-04-22
72.64900207519531,2021-04-23
74.76399993896484,2021-04-26
74.86199951171875,2021-04-27
74.63700103759766,2021-04-28
74.89800262451172,2021-04-29
72.93099975585938,2021-04-30
70.15599822998047,2021-05-03
66.65499877929688,2021-05-04
63.91400146484375,2021-05-05
61.22999954223633,2021-05-06
66.14299774169922,2021-05-07
48.959999084472656,2021-05-10
51.435001373291016,2021-05-11
50.47600173950195,2021-05-12
49.349998474121094,2021-05-13
51.749000549316406,2021-05-14
50.763999938964844,2021-05-17
50.849998474121094,2021-05-18
50.90999984741211,2021-05-19
54.33000183105469,2021-05-20
53.97200012207031,2021-05-21
55.55699920654297,2021-05-24
56.12900161743164,2021-05-25
58.14699935913086,2021-05-26
58.45800018310547,2021-05-27
58.81399917602539,2021-05-28
58.310001373291016,2021-06-01
58.18899917602539,2021-06-02
56.79600143432617,2021-06-03
57.474998474121094,2021-06-04
59.98500061035156,2021-06-07
60.48699951171875,2021-06-08
58.529998779296875,2021-06-09
59.027000427246094,2021-06-10
59.98099899291992,2021-06-11
60.15599822998047,2021-06-14
58.57600021362305,2021-06-15
59.02000045776367,2021-06-16
62.13999938964844,2021-06-17
60.880001068115234,2021-06-18
61.2599983215332,2021-06-21
64.5,2021-06-22
65.38999938964844,2021-06-23
75.87999725341797,2021-06-24
76.0199966430664,2021-06-25
79.88999938964844,2021-06-28
79.97000122070312,2021-06-29
77.36000061035156,2021-06-30
76.68000030517578,2021-07-01
76.62000274658203,2021-07-02
76.55999755859375,2021-07-06
77.63999938964844,2021-07-07
76.11000061035156,2021-07-08
77.94999694824219,2021-07-09
77.8499984741211,2021-07-12
76.5,2021-07-13
73.62999725341797,2021-07-14
71.98999786376953,2021-07-15
70.62000274658203,2021-07-16
70.94000244140625,2021-07-19
73.0,2021-07-20
74.1500015258789,2021-07-21
74.11000061035156,2021-07-22
81.1500015258789,2021-07-23
81.44999694824219,2021-07-26
82.68000030517578,2021-07-27
85.55999755859375,2021-07-28
84.0999984741211,2021-07-29
81.91000366210938,2021-07-30
83.19000244140625,2021-08-02
83.16000366210938,2021-08-03
86.44000244140625,2021-08-04
83.37999725341797,2021-08-05
84.04000091552734,2021-08-06
81.31999969482422,2021-08-09
87.52999877929688,2021-08-10
82.4000015258789,2021-08-11
85.61000061035156,2021-08-12
80.91000366210938,2021-08-13
78.95999908447266,2021-08-16
79.26000213623047,2021-08-17
76.9000015258789,2021-08-18
75.79000091552734,2021-08-19
77.18000030517578,2021-08-20
79.38999938964844,2021-08-23
80.62000274658203,2021-08-24
80.05999755859375,2021-08-25
78.41999816894531,2021-08-26
80.58000183105469,2021-08-27
80.70999908447266,2021-08-30
80.05000305175781,2021-08-31
79.51000213623047,2021-09-01
78.0199966430664,2021-09-02
78.19999694824219,2021-09-03
75.27999877929688,2021-09-07
72.30000305175781,2021-09-08
72.81999969482422,2021-09-09
72.77999877929688,2021-09-10
71.19999694824219,2021-09-13
70.83000183105469,2021-09-14
70.81999969482422,2021-09-15
73.19999694824219,2021-09-16
72.58000183105469,2021-09-17
69.70999908447266,2021-09-20
72.13999938964844,2021-09-21
75.58000183105469,2021-09-22
76.4000015258789,2021-09-23
76.45999908447266,2021-09-24
75.79000091552734,2021-09-27
69.2699966430664,2021-09-28
67.80999755859375,2021-09-29
70.30000305175781,2021-09-30
70.41999816894531,2021-10-01
66.02999877929688,2021-10-04
67.5999984741211,2021-10-05
68.29000091552734,2021-10-06
70.41999816894531,2021-10-07
71.0,2021-10-08
70.72000122070312,2021-10-11
72.75,2021-10-12
75.72000122070312,2021-10-13
77.08999633789062,2021-10-14
78.45999908447266,2021-10-15
80.81999969482422,2021-10-18
81.41000366210938,2021-10-19
79.55999755859375,2021-10-20
81.05999755859375,2021-10-21
73.95999908447266,2021-10-22
76.11000061035156,2021-10-25
76.77999877929688,2021-10-26
73.05000305175781,2021-10-27
75.43000030517578,2021-10-28
74.91000366210938,2021-10-29
76.48999786376953,2021-11-01
75.04000091552734,2021-11-02
76.70999908447266,2021-11-03
72.43000030517578,2021-11-04
68.55000305175781,2021-11-05
88.75,2021-11-08
97.08999633789062,2021-11-09
88.66000366210938,2021-11-10
91.55000305175781,2021-11-11
100.33000183105469,2021-11-12
105.44999694824219,2021-11-15
111.63999938964844,2021-11-16
107.5,2021-11-17
105.47000122070312,2021-11-18
107.79000091552734,2021-11-19
103.2699966430664,2021-11-22
102.73999786376953,2021-11-23
106.20999908447266,2021-11-24
103.9800033569336,2021-11-26
107.05999755859375,2021-11-29
103.41999816894531,2021-11-30
95.22000122070312,2021-12-01
95.88999938964844,2021-12-02
89.51000213623047,2021-12-03
89.62999725341797,2021-12-06
95.72000122070312,2021-12-07
97.9000015258789,2021-12-08
94.51000213623047,2021-12-09
94.05999755859375,2021-12-10
92.5,2021-12-13
88.33000183105469,2021-12-14
91.43000030517578,2021-12-15
87.11000061035156,2021-12-16
89.98999786376953,2021-12-17
88.04000091552734,2021-12-20
93.52999877929688,2021-12-21
93.48999786376953,2021-12-22
96.05000305175781,2021-12-23
97.68000030517578,2021-12-27
94.79000091552734,2021-12-28
92.56999969482422,2021-12-29
94.2699966430664,2021-12-30
91.63999938964844,2021-12-31
90.11000061035156,2022-01-03
85.36000061035156,2022-01-04
79.63999938964844,2022-01-05
76.93000030517578,2022-01-06
78.94000244140625,2022-01-07
81.0,2022-01-10
84.87999725341797,2022-01-11
82.38999938964844,2022-01-12
75.76000213623047,2022-01-13
75.47000122070312,2022-01-14
71.0,2022-01-18
69.0,2022-01-19
67.7300033569336,2022-01-20
59.45000076293945,2022-01-21
65.33000183105469,2022-01-24
62.66999816894531,2022-01-25
61.459999084472656,2022-01-26
60.16999816894531,2022-01-27
63.599998474121094,2022-01-28
69.54000091552734,2022-01-31
71.08999633789062,2022-02-01
70.01000213623047,2022-02-02
65.83999633789062,2022-02-03
73.04000091552734,2022-02-04
73.56999969482422,2022-02-07
76.48999786376953,2022-02-08
79.94000244140625,2022-02-09
82.13999938964844,2022-02-10
76.30000305175781,2022-02-11
76.51000213623047,2022-02-14
80.5199966430664,2022-02-15
80.91000366210938,2022-02-16
79.41000366210938,2022-02-17
78.05000305175781,2022-02-18
74.80000305175781,2022-02-22
74.12000274658203,2022-02-23
82.81999969482422,2022-02-24
83.62999725341797,2022-02-25
85.31999969482422,2022-02-28
82.08000183105469,2022-03-01
82.26000213623047,2022-03-02
79.27999877929688,2022-03-03
75.66000366210938,2022-03-04
66.11000061035156,2022-03-07
62.349998474121094,2022-03-08
66.4000015258789,2022-03-09
63.029998779296875,2022-03-10
56.79999923706055,2022-03-11
52.47999954223633,2022-03-14
53.869998931884766,2022-03-15
60.310001373291016,2022-03-16
65.41000366210938,2022-03-17
68.80999755859375,2022-03-18
66.95999908447266,2022-03-21
67.75,2022-03-22
66.63999938964844,2022-03-23
68.4000015258789,2022-03-24
65.44999694824219,2022-03-25
68.88999938964844,2022-03-28
73.33000183105469,2022-03-29
71.62999725341797,2022-03-30
69.25,2022-03-31
72.33000183105469,2022-04-01
75.22000122070312,2022-04-04
71.97000122070312,2022-04-05
67.7300033569336,2022-04-06
68.55999755859375,2022-04-07
67.79000091552734,2022-04-08
67.19999694824219,2022-04-11
65.83999633789062,2022-04-12
67.01000213623047,2022-04-13
63.58000183105469,2022-04-14
62.029998779296875,2022-04-18
66.88999938964844,2022-04-19
66.91999816894531,2022-04-20
63.470001220703125,2022-04-21
59.439998626708984,2022-04-22
63.02000045776367,2022-04-25
59.56999969482422,2022-04-26
57.029998779296875,2022-04-27
60.79999923706055,2022-04-28
58.91999816894531,2022-04-29
62.08000183105469,2022-05-02
60.29999923706055,2022-05-03
62.4900016784668,2022-05-04
55.15999984741211,2022-05-05
48.91999816894531,2022-05-06
44.9900016784668,2022-05-09
43.75,2022-05-10
43.34000015258789,2022-05-11
44.84000015258789,2022-05-12
51.91999816894531,2022-05-13
50.970001220703125,2022-05-16
53.369998931884766,2022-05-17
50.779998779296875,2022-05-18
53.68000030517578,2022-05-19
52.63999938964844,2022-05-20
52.5,2022-05-23
42.779998779296875,2022-05-24
46.33000183105469,2022-05-25
49.029998779296875,2022-05-26
52.4900016784668,2022-05-27
52.04999923706055,2022-05-31
51.560001373291016,2022-06-01
54.61000061035156,2022-06-02
51.150001525878906,2022-06-03
52.65999984741211,2022-06-06
53.209999084472656,2022-06-07
54.709999084472656,2022-06-08
52.5099983215332,2022-06-09
49.27000045776367,2022-06-10
45.58000183105469,2022-06-13
45.400001525878906,2022-06-14
48.13999938964844,2022-06-15
44.22999954223633,2022-06-16
46.29999923706055,2022-06-17
47.060001373291016,2022-06-21
45.380001068115234,2022-06-22
47.470001220703125,2022-06-23
49.4900016784668,2022-06-24
47.84000015258789,2022-06-27
44.150001525878906,2022-06-28
43.34000015258789,2022-06-29
41.88999938964844,2022-06-30
41.65999984741211,2022-07-01
44.290000915527344,2022-07-05
42.9900016784668,2022-07-06
45.529998779296875,2022-07-07
45.630001068115234,2022-07-08
43.5099983215332,2022-07-11
45.150001525878906,2022-07-12
44.15999984741211,2022-07-13
41.209999084472656,2022-07-14
43.099998474121094,2022-07-15
43.619998931884766,2022-07-18
46.02000045776367,2022-07-19
49.779998779296875,2022-07-20
50.9900016784668,2022-07-21
47.27000045776367,2022-07-22
46.560001373291016,2022-07-25
42.72999954223633,2022-07-26
46.630001068115234,2022-07-27
47.130001068115234,2022-07-28
45.0,2022-07-29
45.43000030517578,2022-08-01
47.70000076293945,2022-08-02
50.029998779296875,2022-08-03
50.459999084472656,2022-08-04
52.779998779296875,2022-08-05
54.970001220703125,2022-08-08
54.5,2022-08-09
74.23999786376953,2022-08-10
71.58999633789062,2022-08-11
74.48999786376953,2022-08-12
75.41000366210938,2022-08-15
73.73999786376953,2022-08-16
70.16999816894531,2022-08-17
69.12000274658203,2022-08-18
65.69000244140625,2022-08-19
63.939998626708984,2022-08-22
63.38999938964844,2022-08-23
63.900001525878906,2022-08-24
66.2300033569336,2022-08-25
63.40999984741211,2022-08-26
62.52000045776367,2022-08-29
62.81999969482422,2022-08-30
62.70000076293945,2022-08-31
61.88999938964844,2022-09-01
61.27000045776367,2022-09-02
60.029998779296875,2022-09-06
62.18000030517578,2022-09-07
64.38999938964844,2022-09-08
66.87999725341797,2022-09-09
67.43000030517578,2022-09-12
63.849998474121094,2022-09-13
63.61000061035156,2022-09-14
62.779998779296875,2022-09-15
61.88999938964844,2022-09-16
63.029998779296875,2022-09-19
61.56999969482422,2022-09-20
61.630001068115234,2022-09-21
59.2400016784668,2022-09-22
57.70000076293945,2022-09-23
57.45000076293945,2022-09-26
59.34000015258789,2022-09-27
62.959999084472656,2022-09-28
60.79999923706055,2022-09-29
59.75,2022-09-30
61.130001068115234,2022-10-03
63.65999984741211,2022-10-04
61.79999923706055,2022-10-05
61.16999816894531,2022-10-06
56.790000915527344,2022-10-07
54.83000183105469,2022-10-10
52.5,2022-10-11
52.619998931884766,2022-10-12
52.470001220703125,2022-10-13
50.599998474121094,2022-10-14
54.61000061035156,2022-10-17
56.38999938964844,2022-10-18
55.22999954223633,2022-10-19
56.47999954223633,2022-10-20
56.93000030517578,2022-10-21
55.66999816894531,2022-10-24
57.84000015258789,2022-10-25
55.36000061035156,2022-10-26
53.7599983215332,2022-10-27
53.709999084472656,2022-10-28
53.2400016784668,2022-10-31
53.08000183105469,2022-11-01
49.5,2022-11-02
49.16999816894531,2022-11-03
46.25,2022-11-04
43.720001220703125,2022-11-07
43.369998931884766,2022-11-08
39.88999938964844,2022-11-09
47.5099983215332,2022-11-10
48.77000045776367,2022-11-11
47.7599983215332,2022-11-14
53.560001373291016,2022-11-15
51.41999816894531,2022-11-16
50.060001373291016,2022-11-17
49.77000045776367,2022-11-18
48.31999969482422,2022-11-21
48.380001068115234,2022-11-22
49.540000915527344,2022-11-23
49.38999938964844,2022-11-25
49.0099983215332,2022-11-28
48.689998626708984,2022-11-29
52.13999938964844,2022-11-30
51.90999984741211,2022-12-01
54.4900016784668,2022-12-02
50.84000015258789,2022-12-05
47.45000076293945,2022-12-06
47.77000045776367,2022-12-07
48.5099983215332,2022-12-08
47.810001373291016,2022-12-09
49.220001220703125,2022-12-12
51.939998626708984,2022-12-13
50.939998626708984,2022-12-14
46.779998779296875,2022-12-15
46.150001525878906,2022-12-16
44.130001068115234,2022-12-19
46.59000015258789,2022-12-20
46.56999969482422,2022-12-21
44.900001525878906,2022-12-22
44.880001068115234,2022-12-23
43.81999969482422,2022-12-27
43.31999969482422,2022-12-28
45.34000015258789,2022-12-29
44.83000183105469,2022-12-30
44.02000045776367,2023-01-03
44.310001373291016,2023-01-04
42.59000015258789,2023-01-05
42.290000915527344,2023-01-06
43.9900016784668,2023-01-09
44.84000015258789,2023-01-10
47.310001373291016,2023-01-11
46.70000076293945,2023-01-12
47.029998779296875,2023-01-13
47.06999969482422,2023-01-17
45.68000030517578,2023-01-18
44.2599983215332,2023-01-19
45.56999969482422,2023-01-20
47.189998626708984,2023-01-23
47.619998931884766,2023-01-24
48.709999084472656,2023-01-25
49.75,2023-01-26
51.95000076293945,2023-01-27
49.220001220703125,2023-01-30
50.70000076293945,2023-01-31
52.310001373291016,2023-02-01
57.0099983215332,2023-02-02
53.099998474121094,2023-02-03
52.34000015258789,2023-02-06
52.70000076293945,2023-02-07
51.75,2023-02-08
49.880001068115234,2023-02-09
48.689998626708984,2023-02-10
48.630001068115234,2023-02-13
49.91999816894531,2023-02-14
66.30000305175781,2023-02-15
63.06999969482422,2023-02-16
60.29999923706055,2023-02-17
56.75,2023-02-21
56.40999984741211,2023-02-22
56.25,2023-02-23
54.970001220703125,2023-02-24
55.08000183105469,2023-02-27
55.959999084472656,2023-02-28
55.40999984741211,2023-03-01
56.38999938964844,2023-03-02
57.290000915527344,2023-03-03
56.83000183105469,2023-03-06
57.63999938964844,2023-03-07
58.220001220703125,2023-03-08
55.7599983215332,2023-03-09
53.349998474121094,2023-03-10
54.25,2023-03-13
56.529998779296875,2023-03-14
55.09000015258789,2023-03-15
58.880001068115234,2023-03-16
58.5099983215332,2023-03-17
56.84000015258789,2023-03-20
59.2400016784668,2023-03-21
57.88999938964844,2023-03-22
60.189998626708984,2023-03-23
60.45000076293945,2023-03-24
59.900001525878906,2023-03-27
58.2400016784668,2023-03-28
59.84000015258789,2023-03-29
60.09000015258789,2023-03-30
60.90999984741211,2023-03-31
60.459999084472656,2023-04-03
60.58000183105469,2023-04-04
58.63999938964844,2023-04-05
60.849998474121094,2023-04-06
61.52000045776367,2023-04-10
61.5099983215332,2023-04-11
60.02000045776367,2023-04-12
61.33000183105469,2023-04-13
60.689998626708984,2023-04-14
61.20000076293945,2023-04-17
62.119998931884766,2023-04-18
61.61000061035156,2023-04-19
62.220001220703125,2023-04-20
62.189998626708984,2023-04-21
61.459999084472656,2023-04-24
59.369998931884766,2023-04-25
60.0,2023-04-26
64.22000122070312,2023-04-27
64.33999633789062,2023-04-28
62.939998626708984,2023-05-01
62.58000183105469,2023-05-02
62.5099983215332,2023-05-03
61.439998626708984,2023-05-04
62.70000076293945,2023-05-05
64.66999816894531,2023-05-08
64.12000274658203,2023-05-09
64.97000122070312,2023-05-10
64.52999877929688,2023-05-11
62.29999923706055,2023-05-12
63.97999954223633,2023-05-15
64.13999938964844,2023-05-16
66.16000366210938,2023-05-17
67.5199966430664,2023-05-18
66.81999969482422,2023-05-19
68.5199966430664,2023-05-22
66.81999969482422,2023-05-23
66.30000305175781,2023-05-24
66.26000213623047,2023-05-25
67.66999816894531,2023-05-26
69.9800033569336,2023-05-30
70.08000183105469,2023-05-31
73.26000213623047,2023-06-01
74.23999786376953,2023-06-02
75.37000274658203,2023-06-05
74.87999725341797,2023-06-06
73.66000366210938,2023-06-07
74.54000091552734,2023-06-08
74.58000183105469,2023-06-09
75.4800033569336,2023-06-12
77.5199966430664,2023-06-13
76.80999755859375,2023-06-14
77.2699966430664,2023-06-15
76.43000030517578,2023-06-16
75.68000030517578,2023-06-20
76.45999908447266,2023-06-21
76.80000305175781,2023-06-22
76.23999786376953,2023-06-23
75.2300033569336,2023-06-26
76.7699966430664,2023-06-27
78.25,2023-06-28
77.37000274658203,2023-06-29
77.22000122070312,2023-06-30
77.44999694824219,2023-07-03
77.16999816894531,2023-07-05
75.3499984741211,2023-07-06
75.80000305175781,2023-07-07
75.91000366210938,2023-07-10
82.69000244140625,2023-07-11
84.51000213623047,2023-07-12
87.01000213623047,2023-07-13
88.0,2023-07-14
90.69000244140625,2023-07-17
88.52999877929688,2023-07-18
88.30999755859375,2023-07-19
84.4000015258789,2023-07-20
84.16000366210938,2023-07-21
82.06999969482422,2023-07-24
83.2300033569336,2023-07-25
84.58999633789062,2023-07-26
85.37999725341797,2023-07-27
90.44999694824219,2023-07-28
91.26000213623047,2023-07-31
90.05000305175781,2023-08-01
86.63999938964844,2023-08-02
84.76000213623047,2023-08-03
84.83999633789062,2023-08-04
85.80000305175781,2023-08-07
85.30000305175781,2023-08-08
80.93000030517578,2023-08-09
77.08999633789062,2023-08-10
74.62000274658203,2023-08-11
75.26000213623047,2023-08-14
73.69000244140625,2023-08-15
72.73999786376953,2023-08-16
71.19000244140625,2023-08-17
72.18000030517578,2023-08-18
73.33999633789062,2023-08-21
74.58999633789062,2023-08-22
77.66999816894531,2023-08-23
74.51000213623047,2023-08-24
75.91000366210938,2023-08-25
76.20999908447266,2023-08-28
78.80000305175781,2023-08-29
80.27999877929688,2023-08-30
80.02999877929688,2023-08-31
79.93000030517578,2023-09-01
81.41999816894531,2023-09-05
83.47000122070312,2023-09-06
84.30999755859375,2023-09-07
83.88999938964844,2023-09-08
86.52999877929688,2023-09-11
85.80000305175781,2023-09-12
85.33000183105469,2023-09-13
85.37000274658203,2023-09-14
83.37999725341797,2023-09-15
80.70999908447266,2023-09-18
79.05999755859375,2023-09-19
78.29000091552734,2023-09-20
75.72000122070312,2023-09-21
76.3499984741211,2023-09-22
75.0999984741211,2023-09-25
74.37000274658203,2023-09-26
75.43000030517578,2023-09-27
77.69000244140625,2023-09-28
78.1500015258789,2023-09-29
78.30999755859375,2023-10-02
76.4000015258789,2023-10-03
79.37000274658203,2023-10-04
78.16000366210938,2023-10-05
82.1500015258789,2023-10-06
83.95999908447266,2023-10-09
85.16000366210938,2023-10-10
84.7699966430664,2023-10-11
84.48999786376953,2023-10-12
80.23999786376953,2023-10-13
80.87000274658203,2023-10-16
79.58999633789062,2023-10-17
76.7699966430664,2023-10-18
75.87000274658203,2023-10-19
74.05999755859375,2023-10-20
73.63999938964844,2023-10-23
76.5199966430664,2023-10-24
71.66999816894531,2023-10-25
66.22000122070312,2023-10-26
66.86000061035156,2023-10-27
67.94999694824219,2023-10-30
70.95999908447266,2023-10-31
70.76000213623047,2023-11-01
75.68000030517578,2023-11-02
79.08000183105469,2023-11-03
77.47000122070312,2023-11-06
77.69999694824219,2023-11-07
78.83999633789062,2023-11-08
76.80999755859375,2023-11-09
64.01000213623047,2023-11-10
63.459999084472656,2023-11-13
67.62999725341797,2023-11-14
68.05000305175781,2023-11-15
66.30000305175781,2023-11-16
66.47000122070312,2023-11-17
67.29000091552734,2023-11-20
65.8499984741211,2023-11-21
66.83000183105469,2023-11-22
67.2699966430664,2023-11-24
69.19000244140625,2023-11-27
69.02999877929688,2023-11-28
70.37000274658203,2023-11-29
70.45999908447266,2023-11-30
71.5999984741211,2023-12-01
68.76000213623047,2023-12-04
68.33000183105469,2023-12-05
68.30999755859375,2023-12-06
68.77999877929688,2023-12-07
70.62999725341797,2023-12-08
71.62999725341797,2023-12-11
71.3499984741211,2023-12-12
74.01000213623047,2023-12-13
76.08000183105469,2023-12-14
74.88999938964844,2023-12-15
75.62999725341797,2023-12-18
77.6500015258789,2023-12-19
75.47000122070312,2023-12-20
76.37999725341797,2023-12-21
73.43000030517578,2023-12-22
73.58999633789062,2023-12-26
74.08000183105469,2023-12-27
73.4000015258789,2023-12-28
71.95999908447266,2023-12-29
70.58999633789062,2024-01-02
69.31999969482422,2024-01-03
68.4000015258789,2024-01-04
67.63999938964844,2024-01-05
68.98999786376953,2024-01-08
68.44999694824219,2024-01-09
68.4800033569336,2024-01-10
68.08000183105469,2024-01-11
66.95999908447266,2024-01-12
63.7599983215332,2024-01-16
64.5,2024-01-17
65.05000305175781,2024-01-18
66.8499984741211,2024-01-19
69.38999938964844,2024-01-22
70.18000030517578,2024-01-23
69.6500015258789,2024-01-24
69.12000274658203,2024-01-25
68.01000213623047,2024-01-26
71.51000213623047,2024-01-29
69.27999877929688,2024-01-30
68.43000030517578,2024-01-31
67.20999908447266,2024-02-01
70.0,2024-02-02
67.5,2024-02-05
68.5999984741211,2024-02-06
69.5999984741211,2024-02-07
70.16999816894531,2024-02-08
71.30999755859375,2024-02-09
73.91000366210938,2024-02-12
72.94000244140625,2024-02-13
74.30999755859375,2024-02-14
75.70999908447266,2024-02-15
88.93000030517578,2024-02-16
82.55999755859375,2024-02-20
82.08000183105469,2024-02-21
83.5,2024-02-22
81.44000244140625,2024-02-23
82.19000244140625,2024-02-26
85.5999984741211,2024-02-27
