ATVI,Date
0.30155086517333984,1994-08-18
0.3472290635108948,1994-08-19
0.31981056928634644,1994-08-22
0.3289184868335724,1994-08-23
0.2923850417137146,1994-08-24
0.31981056928634644,1994-08-25
0.3289184868335724,1994-08-26
0.3289184868335724,1994-08-29
0.3289184868335724,1994-08-30
0.3106587827205658,1994-08-31
0.3289184868335724,1994-09-01
0.3289184868335724,1994-09-02
0.3289184868335724,1994-09-06
0.3472290635108948,1994-09-07
0.3289184868335724,1994-09-08
0.3289184868335724,1994-09-09
0.31981056928634644,1994-09-12
0.3472290635108948,1994-09-13
0.3289184868335724,1994-09-14
0.3289184868335724,1994-09-15
0.31981056928634644,1994-09-16
0.3472290635108948,1994-09-19
0.3289184868335724,1994-09-20
0.4020511507987976,1994-09-21
0.39289942383766174,1994-09-22
0.4020511507987976,1994-09-23
0.4020511507987976,1994-09-26
0.39289942383766174,1994-09-27
0.39289942383766174,1994-09-28
0.38374757766723633,1994-09-29
0.4203178882598877,1994-09-30
0.38374757766723633,1994-10-03
0.365480899810791,1994-10-05
0.365480899810791,1994-10-06
0.4020511507987976,1994-10-07
0.4020511507987976,1994-10-10
0.4020511507987976,1994-10-11
0.4020511507987976,1994-10-12
0.3472290635108948,1994-10-13
0.4203178882598877,1994-10-17
0.41116607189178467,1994-10-18
0.4020511507987976,1994-10-19
0.4020511507987976,1994-10-20
0.45688027143478394,1994-10-21
0.4385775327682495,1994-10-24
0.4842548966407776,1994-10-25
0.47513994574546814,1994-10-26
0.45688027143478394,1994-10-27
0.49340665340423584,1994-10-28
0.49337413907051086,1994-10-31
0.49337413907051086,1994-11-01
0.46618378162384033,1994-11-02
0.46618378162384033,1994-11-03
0.49337413907051086,1994-11-04
0.4569750130176544,1994-11-07
0.45214998722076416,1994-11-08
0.4389941990375519,1994-11-09
0.4477643668651581,1994-11-10
0.42978453636169434,1994-11-11
0.4477643668651581,1994-11-14
0.4569750130176544,1994-11-15
0.4569750130176544,1994-11-16
0.4569750130176544,1994-11-17
0.4389941990375519,1994-11-18
0.4389941990375519,1994-11-21
0.42978453636169434,1994-11-22
0.4389941990375519,1994-11-23
0.40215548872947693,1994-11-25
0.4389941990375519,1994-11-28
0.42978453636169434,1994-11-29
0.42978453636169434,1994-11-30
0.40215548872947693,1994-12-01
0.39294493198394775,1994-12-02
0.38373619318008423,1994-12-05
0.38373619318008423,1994-12-06
0.3653159439563751,1994-12-07
0.3653159439563751,1994-12-08
0.38373619318008423,1994-12-09
0.38373619318008423,1994-12-12
0.3468966484069824,1994-12-13
0.39294493198394775,1994-12-14
0.39294493198394775,1994-12-15
0.39294493198394775,1994-12-16
0.3468966484069824,1994-12-19
0.2925166189670563,1994-12-20
0.2925166189670563,1994-12-21
0.31049737334251404,1994-12-22
0.32014474272727966,1994-12-23
0.32891666889190674,1994-12-27
0.35654571652412415,1994-12-28
0.3429504632949829,1994-12-29
0.3653159439563751,1994-12-30
0.3468966484069824,1995-01-03
0.38373619318008423,1995-01-04
0.4201354384422302,1995-01-05
0.4389941990375519,1995-01-06
0.4389941990375519,1995-01-09
0.4201354384422302,1995-01-10
0.4389941990375519,1995-01-11
0.4477643668651581,1995-01-12
0.41136518120765686,1995-01-13
0.4389941990375519,1995-01-16
0.4569750130176544,1995-01-17
0.4569750130176544,1995-01-18
0.47539427876472473,1995-01-19
0.4477643668651581,1995-01-20
0.4569750130176544,1995-01-23
0.4477643668651581,1995-01-24
0.47539427876472473,1995-01-25
0.5297752022743225,1995-01-26
0.5574042201042175,1995-01-27
0.50258469581604,1995-01-30
0.49337413907051086,1995-01-31
0.49337413907051086,1995-02-01
0.49337413907051086,1995-02-02
0.5297752022743225,1995-02-03
0.50258469581604,1995-02-06
0.49337413907051086,1995-02-07
0.49337413907051086,1995-02-08
0.47539427876472473,1995-02-09
0.49337413907051086,1995-02-10
0.5117946267127991,1995-02-13
0.5117946267127991,1995-02-14
0.49337413907051086,1995-02-15
0.46618378162384033,1995-02-16
0.4569750130176544,1995-02-17
0.49337413907051086,1995-02-21
0.48416537046432495,1995-02-22
0.5117946267127991,1995-02-23
0.47539427876472473,1995-02-24
0.4389941990375519,1995-02-27
0.515302836894989,1995-02-28
0.47539427876472473,1995-03-01
0.50258469581604,1995-03-02
0.5117946267127991,1995-03-03
0.5117946267127991,1995-03-06
0.5117946267127991,1995-03-07
0.49337413907051086,1995-03-08
0.47539427876472473,1995-03-09
0.48416537046432495,1995-03-10
0.48416537046432495,1995-03-13
0.49337413907051086,1995-03-14
0.47539427876472473,1995-03-15
0.47539427876472473,1995-03-16
0.49337413907051086,1995-03-17
0.49337413907051086,1995-03-20
0.4569750130176544,1995-03-21
0.46618378162384033,1995-03-22
0.4569750130176544,1995-03-23
0.4389941990375519,1995-03-24
0.4389941990375519,1995-03-27
0.47539427876472473,1995-03-28
0.42978453636169434,1995-03-29
0.42978453636169434,1995-03-30
0.4389941990375519,1995-03-31
0.4389941990375519,1995-04-03
0.4569750130176544,1995-04-04
0.4477643668651581,1995-04-05
0.4389941990375519,1995-04-06
0.4389941990375519,1995-04-07
0.4389941990375519,1995-04-10
0.4389941990375519,1995-04-11
0.4389941990375519,1995-04-12
0.4433797597885132,1995-04-13
0.4569750130176544,1995-04-17
0.42978453636169434,1995-04-18
0.46618378162384033,1995-04-19
0.4389941990375519,1995-04-20
0.46618378162384033,1995-04-21
0.4569750130176544,1995-04-24
0.4389941990375519,1995-04-25
0.4389941990375519,1995-04-26
0.4389941990375519,1995-04-27
0.42978453636169434,1995-04-28
0.4389941990375519,1995-05-01
0.4201354384422302,1995-05-02
0.42978453636169434,1995-05-03
0.4201354384422302,1995-05-04
0.4389941990375519,1995-05-05
0.4389941990375519,1995-05-08
0.4569750130176544,1995-05-09
0.4569750130176544,1995-05-10
0.46618378162384033,1995-05-11
0.49337413907051086,1995-05-12
0.49337413907051086,1995-05-15
0.49337413907051086,1995-05-16
0.50258469581604,1995-05-17
0.5166186094284058,1995-05-18
0.48416537046432495,1995-05-19
0.49337413907051086,1995-05-22
0.5166186094284058,1995-05-23
0.4569750130176544,1995-05-24
0.4569750130176544,1995-05-25
0.4569750130176544,1995-05-26
0.4477643668651581,1995-05-30
0.4569750130176544,1995-05-31
0.47539427876472473,1995-06-01
0.50258469581604,1995-06-02
0.47539427876472473,1995-06-05
0.49337413907051086,1995-06-06
0.48416537046432495,1995-06-07
0.47539427876472473,1995-06-08
0.4569750130176544,1995-06-09
0.47539427876472473,1995-06-12
0.4569750130176544,1995-06-13
0.49337413907051086,1995-06-14
0.47539427876472473,1995-06-15
0.4569750130176544,1995-06-16
0.4797790050506592,1995-06-19
0.50258469581604,1995-06-20
0.5166186094284058,1995-06-21
0.5205644965171814,1995-06-22
0.5117946267127991,1995-06-23
0.5117946267127991,1995-06-26
0.49337413907051086,1995-06-27
0.5258272290229797,1995-06-28
0.5117946267127991,1995-06-29
0.5205644965171814,1995-06-30
0.5117946267127991,1995-07-03
0.5297752022743225,1995-07-05
0.50258469581604,1995-07-06
0.50258469581604,1995-07-07
0.49337413907051086,1995-07-10
0.49337413907051086,1995-07-11
0.5166186094284058,1995-07-12
0.5166186094284058,1995-07-13
0.5709995031356812,1995-07-14
0.9389473795890808,1995-07-17
0.7126519680023193,1995-07-18
0.6398517489433289,1995-07-19
0.6942335367202759,1995-07-20
0.6854615211486816,1995-07-21
0.7402811050415039,1995-07-24
0.7766819596290588,1995-07-25
0.7674723863601685,1995-07-26
0.8222917914390564,1995-07-27
0.8499207496643066,1995-07-28
0.7674723863601685,1995-07-31
0.8569368124008179,1995-08-01
0.8179053068161011,1995-08-02
0.8021172881126404,1995-08-03
0.8222917914390564,1995-08-04
0.8363255262374878,1995-08-07
0.8402724862098694,1995-08-08
0.941140353679657,1995-08-09
0.9231595396995544,1995-08-10
0.9231595396995544,1995-08-11
0.9389473795890808,1995-08-14
0.8586910367012024,1995-08-15
0.8586910367012024,1995-08-16
0.8771103024482727,1995-08-17
0.8863200545310974,1995-08-18
0.8955305814743042,1995-08-21
0.9867501258850098,1995-08-22
1.0507782697677612,1995-08-23
1.0415695905685425,1995-08-24
1.032359004020691,1995-08-25
1.0231496095657349,1995-08-28
0.9687694311141968,1995-08-29
0.9867501258850098,1995-08-30
0.9867501258850098,1995-08-31
1.0599889755249023,1995-09-01
1.0920027494430542,1995-09-05
1.1007747650146484,1995-09-06
1.3156659603118896,1995-09-07
1.3432950973510742,1995-09-08
1.3156659603118896,1995-09-11
1.3336477279663086,1995-09-12
1.3704854249954224,1995-09-13
1.3520671129226685,1995-09-14
1.3156659603118896,1995-09-15
1.3520671129226685,1995-09-18
1.4437241554260254,1995-09-19
1.4437241554260254,1995-09-20
1.4068864583969116,1995-09-21
1.3156659603118896,1995-09-22
1.3248755931854248,1995-09-25
1.2060282230377197,1995-09-26
1.114808440208435,1995-09-27
1.1876085996627808,1995-09-28
1.1599794626235962,1995-09-29
1.096827507019043,1995-10-02
1.069198727607727,1995-10-03
1.0507782697677612,1995-10-04
1.096827507019043,1995-10-05
1.1332275867462158,1995-10-06
1.0507782697677612,1995-10-09
1.0599889755249023,1995-10-10
1.069198727607727,1995-10-11
1.123578429222107,1995-10-12
1.08717942237854,1995-10-13
1.08717942237854,1995-10-16
1.1876085996627808,1995-10-17
1.2608473300933838,1995-10-18
1.3520671129226685,1995-10-19
1.2700562477111816,1995-10-20
1.1696280241012573,1995-10-23
1.2836514711380005,1995-10-24
1.2428667545318604,1995-10-25
1.1599794626235962,1995-10-26
1.1876085996627808,1995-10-27
1.2792667150497437,1995-10-30
1.224446415901184,1995-10-31
1.1424373388290405,1995-11-01
1.2060282230377197,1995-11-02
1.224446415901184,1995-11-03
1.2060282230377197,1995-11-06
1.224446415901184,1995-11-07
1.2336570024490356,1995-11-08
1.2468136548995972,1995-11-09
1.2336570024490356,1995-11-10
1.229271411895752,1995-11-13
1.1876085996627808,1995-11-14
1.1696280241012573,1995-11-15
1.1788368225097656,1995-11-16
1.196817398071289,1995-11-17
1.151207685470581,1995-11-20
1.096827507019043,1995-11-21
1.1055978536605835,1995-11-22
1.1055978536605835,1995-11-24
1.069198727607727,1995-11-27
1.08717942237854,1995-11-28
1.224446415901184,1995-11-29
1.2884764671325684,1995-11-30
1.1696280241012573,1995-12-01
1.1696280241012573,1995-12-04
1.114808440208435,1995-12-05
1.096827507019043,1995-12-06
1.08717942237854,1995-12-07
0.9323684573173523,1995-12-08
0.7766819596290588,1995-12-11
0.8038715720176697,1995-12-12
0.7951012849807739,1995-12-13
0.731072187423706,1995-12-14
0.6666036248207092,1995-12-15
0.5938034057617188,1995-12-18
0.6666036248207092,1995-12-19
0.7034432291984558,1995-12-20
0.7587002515792847,1995-12-21
0.7674723863601685,1995-12-22
0.7858908176422119,1995-12-26
0.7858908176422119,1995-12-27
0.7587002515792847,1995-12-28
0.8038715720176697,1995-12-29
0.8402724862098694,1996-01-02
0.8402724862098694,1996-01-03
0.7402811050415039,1996-01-04
0.8038715720176697,1996-01-05
0.8038715720176697,1996-01-08
0.6854615211486816,1996-01-09
0.731072187423706,1996-01-10
0.7402811050415039,1996-01-11
0.7858908176422119,1996-01-12
0.7587002515792847,1996-01-15
0.7402811050415039,1996-01-16
0.7674723863601685,1996-01-17
0.7126519680023193,1996-01-18
0.7494915723800659,1996-01-19
0.7218626141548157,1996-01-22
0.6302044987678528,1996-01-23
0.731072187423706,1996-01-24
0.8499207496643066,1996-01-25
0.8222917914390564,1996-01-26
0.8679015040397644,1996-01-29
0.9047393798828125,1996-01-30
0.9867501258850098,1996-01-31
1.0231496095657349,1996-02-01
0.9867501258850098,1996-02-02
0.9867501258850098,1996-02-05
0.941140353679657,1996-02-06
0.941140353679657,1996-02-07
0.9047393798828125,1996-02-08
0.8771103024482727,1996-02-09
0.9595587849617004,1996-02-12
1.0139408111572266,1996-02-13
1.0051684379577637,1996-02-14
0.9867501258850098,1996-02-15
0.913511335849762,1996-02-16
0.9595587849617004,1996-02-20
1.0051684379577637,1996-02-21
1.1055978536605835,1996-02-22
1.0139408111572266,1996-02-23
1.0139408111572266,1996-02-26
1.0139408111572266,1996-02-27
1.069198727607727,1996-02-28
1.0784074068069458,1996-02-29
1.0415695905685425,1996-03-01
1.0051684379577637,1996-03-05
1.0051684379577637,1996-03-06
1.0003451108932495,1996-03-07
0.9595587849617004,1996-03-08
1.0139408111572266,1996-03-11
0.9775396585464478,1996-03-12
1.0415695905685425,1996-03-13
1.0051684379577637,1996-03-14
0.9959597587585449,1996-03-15
1.0231496095657349,1996-03-18
0.9867501258850098,1996-03-19
0.913511335849762,1996-03-20
0.9687694311141968,1996-03-21
0.9775396585464478,1996-03-22
0.9867501258850098,1996-03-25
0.9823645353317261,1996-03-26
0.9959597587585449,1996-03-27
0.9595587849617004,1996-03-28
0.9595587849617004,1996-03-29
0.9775396585464478,1996-04-01
0.9687694311141968,1996-04-02
0.9231595396995544,1996-04-03
0.9047393798828125,1996-04-04
0.913511335849762,1996-04-08
0.9595587849617004,1996-04-09
0.9959597587585449,1996-04-10
0.9867501258850098,1996-04-11
0.913511335849762,1996-04-12
0.9047393798828125,1996-04-15
0.8543062806129456,1996-04-16
0.8499207496643066,1996-04-17
0.8586910367012024,1996-04-18
0.8586910367012024,1996-04-19
0.8586910367012024,1996-04-22
0.9503501653671265,1996-04-23
0.9047393798828125,1996-04-24
0.9775396585464478,1996-04-25
0.9775396585464478,1996-04-26
0.9595587849617004,1996-04-29
0.9867501258850098,1996-04-30
1.032359004020691,1996-05-01
1.0415695905685425,1996-05-02
1.055603265762329,1996-05-03
1.08717942237854,1996-05-06
1.032359004020691,1996-05-07
1.0139408111572266,1996-05-08
1.0139408111572266,1996-05-09
1.0415695905685425,1996-05-10
1.0231496095657349,1996-05-13
1.069198727607727,1996-05-14
1.096827507019043,1996-05-15
1.0051684379577637,1996-05-16
1.0415695905685425,1996-05-17
0.9959597587585449,1996-05-20
0.9867501258850098,1996-05-21
0.9775396585464478,1996-05-22
0.9775396585464478,1996-05-23
0.9687694311141968,1996-05-24
1.0051684379577637,1996-05-28
0.9959597587585449,1996-05-29
0.9867501258850098,1996-05-30
0.9959597587585449,1996-05-31
0.9595587849617004,1996-06-03
0.9595587849617004,1996-06-04
0.9687694311141968,1996-06-05
0.9687694311141968,1996-06-06
0.9323684573173523,1996-06-07
0.941140353679657,1996-06-10
0.9867501258850098,1996-06-11
0.9687694311141968,1996-06-12
0.9455249905586243,1996-06-13
0.941140353679657,1996-06-14
0.954735517501831,1996-06-17
0.941140353679657,1996-06-18
0.9323684573173523,1996-06-19
0.9503501653671265,1996-06-20
0.941140353679657,1996-06-21
0.9595587849617004,1996-06-24
0.9687694311141968,1996-06-25
0.9687694311141968,1996-06-26
0.9525427222251892,1996-06-27
0.9503501653671265,1996-06-28
1.0139408111572266,1996-07-01
1.0231496095657349,1996-07-02
0.9595587849617004,1996-07-03
0.9503501653671265,1996-07-05
0.9323684573173523,1996-07-08
0.8955305814743042,1996-07-09
0.8499207496643066,1996-07-10
0.7766819596290588,1996-07-11
0.7494915723800659,1996-07-12
0.6942335367202759,1996-07-15
0.7810676097869873,1996-07-16
0.8955305814743042,1996-07-17
0.913511335849762,1996-07-18
0.8771103024482727,1996-07-19
0.9047393798828125,1996-07-22
0.8222917914390564,1996-07-24
0.8038715720176697,1996-07-25
0.8222917914390564,1996-07-26
0.8315006494522095,1996-07-29
0.8315006494522095,1996-07-30
0.8586910367012024,1996-07-31
0.8771103024482727,1996-08-01
0.913511335849762,1996-08-02
0.9323684573173523,1996-08-05
0.913511335849762,1996-08-06
0.913511335849762,1996-08-07
0.9503501653671265,1996-08-08
0.9323684573173523,1996-08-09
0.9323684573173523,1996-08-12
0.8955305814743042,1996-08-13
0.913511335849762,1996-08-14
0.9503501653671265,1996-08-15
0.941140353679657,1996-08-16
0.8863200545310974,1996-08-19
0.8679015040397644,1996-08-20
0.8499207496643066,1996-08-21
0.8955305814743042,1996-08-22
0.9047393798828125,1996-08-23
0.913511335849762,1996-08-26
0.8955305814743042,1996-08-27
0.8863200545310974,1996-08-28
0.8771103024482727,1996-08-29
0.8771103024482727,1996-08-30
0.9323684573173523,1996-09-03
0.9503501653671265,1996-09-04
0.9503501653671265,1996-09-05
0.9323684573173523,1996-09-06
0.9367548227310181,1996-09-09
0.9323684573173523,1996-09-10
0.9323684573173523,1996-09-11
1.0231496095657349,1996-09-12
1.0051684379577637,1996-09-13
1.0507782697677612,1996-09-16
1.032359004020691,1996-09-17
1.0139408111572266,1996-09-18
1.0231496095657349,1996-09-19
1.032359004020691,1996-09-20
1.0231496095657349,1996-09-23
1.032359004020691,1996-09-24
1.0507782697677612,1996-09-25
1.032359004020691,1996-09-26
1.0415695905685425,1996-09-27
1.032359004020691,1996-09-30
1.0051684379577637,1996-10-01
1.0139408111572266,1996-10-02
1.032359004020691,1996-10-03
1.0231496095657349,1996-10-04
1.0231496095657349,1996-10-07
1.0231496095657349,1996-10-08
1.0231496095657349,1996-10-09
0.9867501258850098,1996-10-10
0.9775396585464478,1996-10-11
0.9687694311141968,1996-10-14
0.9775396585464478,1996-10-15
0.9775396585464478,1996-10-16
0.9775396585464478,1996-10-17
0.9959597587585449,1996-10-18
1.0139408111572266,1996-10-21
1.0051684379577637,1996-10-22
1.0231496095657349,1996-10-23
0.9915736317634583,1996-10-24
0.9595587849617004,1996-10-25
0.9503501653671265,1996-10-28
0.9687694311141968,1996-10-29
0.9503501653671265,1996-10-30
0.9231595396995544,1996-10-31
0.8955305814743042,1996-11-01
0.8771103024482727,1996-11-04
0.8771103024482727,1996-11-05
0.8771103024482727,1996-11-06
0.8679015040397644,1996-11-07
0.8771103024482727,1996-11-08
0.8727248311042786,1996-11-11
0.8679015040397644,1996-11-12
0.8543062806129456,1996-11-13
0.8679015040397644,1996-11-14
0.8771103024482727,1996-11-15
0.8863200545310974,1996-11-18
0.9126342535018921,1996-11-19
0.9323684573173523,1996-11-20
0.8955305814743042,1996-11-21
0.913511335849762,1996-11-22
0.8863200545310974,1996-11-25
0.8679015040397644,1996-11-26
0.8499207496643066,1996-11-27
0.8481666445732117,1996-11-29
0.8679015040397644,1996-12-02
0.8499207496643066,1996-12-03
0.8363255262374878,1996-12-04
0.8179053068161011,1996-12-05
0.7858908176422119,1996-12-06
0.8499207496643066,1996-12-09
0.8679015040397644,1996-12-10
0.8863200545310974,1996-12-11
0.8955305814743042,1996-12-12
0.8771103024482727,1996-12-13
0.8863200545310974,1996-12-16
0.7858908176422119,1996-12-17
0.8402724862098694,1996-12-18
0.8038715720176697,1996-12-19
0.7722955942153931,1996-12-20
0.8135198950767517,1996-12-23
0.8499207496643066,1996-12-24
0.8679015040397644,1996-12-26
0.9021080732345581,1996-12-27
0.8955305814743042,1996-12-30
0.941140353679657,1996-12-31
0.913511335849762,1997-01-02
0.9323684573173523,1997-01-03
0.8679015040397644,1997-01-06
0.8679015040397644,1997-01-07
0.8955305814743042,1997-01-08
0.9503501653671265,1997-01-09
1.0231496095657349,1997-01-10
1.0051684379577637,1997-01-13
1.032359004020691,1997-01-14
0.9959597587585449,1997-01-15
0.9867501258850098,1997-01-16
1.032359004020691,1997-01-17
1.1055978536605835,1997-01-20
1.096827507019043,1997-01-21
1.069198727607727,1997-01-22
1.096827507019043,1997-01-23
1.055603265762329,1997-01-24
1.0507782697677612,1997-01-27
1.0599889755249023,1997-01-28
1.0599889755249023,1997-01-29
1.055603265762329,1997-01-30
1.0599889755249023,1997-01-31
1.0586731433868408,1997-02-03
1.0507782697677612,1997-02-04
1.055603265762329,1997-02-05
1.0507782697677612,1997-02-06
1.0507782697677612,1997-02-07
1.08717942237854,1997-02-10
1.096827507019043,1997-02-11
1.123578429222107,1997-02-12
1.1740134954452515,1997-02-13
1.1332275867462158,1997-02-14
1.114808440208435,1997-02-18
1.08717942237854,1997-02-19
1.08717942237854,1997-02-20
1.1599794626235962,1997-02-21
1.151207685470581,1997-02-24
1.151207685470581,1997-02-25
1.08717942237854,1997-02-26
1.0139408111572266,1997-02-27
0.9775396585464478,1997-02-28
0.9775396585464478,1997-03-03
1.0231496095657349,1997-03-04
1.0051684379577637,1997-03-05
0.9959597587585449,1997-03-06
0.9867501258850098,1997-03-07
0.9867501258850098,1997-03-10
0.9323684573173523,1997-03-11
0.8863200545310974,1997-03-12
0.8586910367012024,1997-03-13
0.9047393798828125,1997-03-14
0.8955305814743042,1997-03-17
0.8771103024482727,1997-03-18
0.8727248311042786,1997-03-19
0.8679015040397644,1997-03-20
0.8543062806129456,1997-03-21
0.8038715720176697,1997-03-24
0.7766819596290588,1997-03-25
0.731072187423706,1997-03-26
0.7722955942153931,1997-03-27
0.8222917914390564,1997-03-31
0.8038715720176697,1997-04-01
0.8038715720176697,1997-04-02
0.8038715720176697,1997-04-03
0.8315006494522095,1997-04-07
0.8222917914390564,1997-04-08
0.8499207496643066,1997-04-09
0.8499207496643066,1997-04-10
0.8499207496643066,1997-04-11
0.8499207496643066,1997-04-14
0.8771103024482727,1997-04-15
0.8771103024482727,1997-04-16
0.8586910367012024,1997-04-17
0.8863200545310974,1997-04-21
0.8907055854797363,1997-04-22
0.8955305814743042,1997-04-23
0.9047393798828125,1997-04-24
0.8315006494522095,1997-04-25
0.8499207496643066,1997-04-28
0.8402724862098694,1997-04-29
0.8586910367012024,1997-04-30
0.913511335849762,1997-05-02
1.0599889755249023,1997-05-05
1.0507782697677612,1997-05-06
