TROW,Date
0.4147358536720276,1986-07-15
0.42501822113990784,1986-07-16
0.42501822113990784,1986-07-17
0.41816315054893494,1986-07-18
0.4215910732746124,1986-07-21
0.4215910732746124,1986-07-22
0.4215910732746124,1986-07-23
0.42501822113990784,1986-07-24
0.4215910732746124,1986-07-25
0.4387286603450775,1986-07-28
0.4318735599517822,1986-07-29
0.4318735599517822,1986-07-30
0.4353010654449463,1986-07-31
0.42501822113990784,1986-08-01
0.4215910732746124,1986-08-04
0.42501822113990784,1986-08-05
0.42501822113990784,1986-08-06
0.4284462630748749,1986-08-07
0.42501822113990784,1986-08-08
0.42501822113990784,1986-08-11
0.4318735599517822,1986-08-12
0.42501822113990784,1986-08-13
0.4284462630748749,1986-08-14
0.4318735599517822,1986-08-15
0.4318735599517822,1986-08-18
0.4318735599517822,1986-08-19
0.4353010654449463,1986-08-20
0.4353010654449463,1986-08-21
0.4318735599517822,1986-08-22
0.4318735599517822,1986-08-25
0.4318735599517822,1986-08-26
0.4318735599517822,1986-08-27
0.4353010654449463,1986-08-28
0.4318735599517822,1986-08-29
0.4318735599517822,1986-09-02
0.4387286603450775,1986-09-03
0.4421563744544983,1986-09-04
0.44558343291282654,1986-09-05
0.44901150465011597,1986-09-08
0.44901150465011597,1986-09-09
0.44558343291282654,1986-09-10
0.4387286603450775,1986-09-11
0.4318735599517822,1986-09-12
0.4284462630748749,1986-09-15
0.42501822113990784,1986-09-16
0.4215910732746124,1986-09-17
0.41816315054893494,1986-09-18
0.4010254144668579,1986-09-19
0.40788063406944275,1986-09-22
0.40788063406944275,1986-09-23
0.40788063406944275,1986-09-24
0.4113081097602844,1986-09-25
0.404452919960022,1986-09-26
0.38731515407562256,1986-09-29
0.3941704034805298,1986-09-30
0.3941704034805298,1986-10-01
0.39074254035949707,1986-10-02
0.39074254035949707,1986-10-03
0.39074254035949707,1986-10-06
0.3941704034805298,1986-10-07
0.4147358536720276,1986-10-08
0.41816315054893494,1986-10-09
0.4113081097602844,1986-10-10
0.41816315054893494,1986-10-13
0.4113081097602844,1986-10-14
0.41816315054893494,1986-10-15
0.4147358536720276,1986-10-16
0.41816315054893494,1986-10-17
0.4215910732746124,1986-10-20
0.4147358536720276,1986-10-21
0.4284462630748749,1986-10-22
0.4387286603450775,1986-10-23
0.4592936038970947,1986-10-24
0.4575803577899933,1986-10-27
0.47300422191619873,1986-10-28
0.4798593521118164,1986-10-29
0.486714243888855,1986-10-30
0.4798593521118164,1986-10-31
0.4678625166416168,1986-11-03
0.46614885330200195,1986-11-04
0.46957656741142273,1986-11-05
0.4592936038970947,1986-11-06
0.46614885330200195,1986-11-07
0.4592936038970947,1986-11-10
0.4592936038970947,1986-11-11
0.4592936038970947,1986-11-12
0.4592936038970947,1986-11-13
0.4627217650413513,1986-11-14
0.4592936038970947,1986-11-17
0.45243892073631287,1986-11-18
0.44901150465011597,1986-11-19
0.44901150465011597,1986-11-20
0.44901150465011597,1986-11-21
0.44901150465011597,1986-11-24
0.44901150465011597,1986-11-25
0.44901150465011597,1986-11-26
0.44901150465011597,1986-11-28
0.4421563744544983,1986-12-01
0.44558343291282654,1986-12-02
0.44558343291282654,1986-12-03
0.44558343291282654,1986-12-04
0.4387286603450775,1986-12-05
0.42501822113990784,1986-12-08
0.4215910732746124,1986-12-09
0.4318735599517822,1986-12-10
0.4318735599517822,1986-12-11
0.4353010654449463,1986-12-12
0.4318735599517822,1986-12-15
0.4318735599517822,1986-12-16
0.4353010654449463,1986-12-17
0.4318735599517822,1986-12-18
0.43324899673461914,1986-12-19
0.4366873800754547,1986-12-22
0.4298107624053955,1986-12-23
0.42637184262275696,1986-12-24
0.42637184262275696,1986-12-26
0.42293375730514526,1986-12-29
0.4194949269294739,1986-12-30
0.4194949269294739,1986-12-31
0.43324899673461914,1987-01-02
0.44700244069099426,1987-01-05
0.44700244069099426,1987-01-06
0.4504414498806,1987-01-07
0.4641954302787781,1987-01-08
0.4710720479488373,1987-01-09
0.49858012795448303,1987-01-12
0.49858012795448303,1987-01-13
0.5106143951416016,1987-01-14
0.5295263528823853,1987-01-15
0.5329650044441223,1987-01-16
0.5226495265960693,1987-01-19
0.5157722234725952,1987-01-20
0.5123341679573059,1987-01-21
0.5088950991630554,1987-01-22
0.5123341679573059,1987-01-23
0.5123341679573059,1987-01-26
0.5020182728767395,1987-01-27
0.5398419499397278,1987-01-28
0.5604724884033203,1987-01-29
0.5570341348648071,1987-01-30
0.5673495531082153,1987-02-02
0.5707879662513733,1987-02-03
0.5948578715324402,1987-02-04
0.6189268827438354,1987-02-05
0.6120498776435852,1987-02-06
0.6120498776435852,1987-02-09
0.598296046257019,1987-02-10
0.6120498776435852,1987-02-11
0.6120498776435852,1987-02-12
0.6154887080192566,1987-02-13
0.6705043315887451,1987-02-17
0.6670655012130737,1987-02-18
0.6636278033256531,1987-02-19
0.6601888537406921,1987-02-20
0.6464349031448364,1987-02-23
0.6464349031448364,1987-02-24
0.6498733758926392,1987-02-25
0.653311550617218,1987-02-26
0.6670655012130737,1987-02-27
0.6739426851272583,1987-03-02
0.6705043315887451,1987-03-03
0.6980120539665222,1987-03-04
0.6980120539665222,1987-03-05
0.6945737600326538,1987-03-06
0.6705043315887451,1987-03-09
0.6670655012130737,1987-03-10
0.6670655012130737,1987-03-11
0.6601888537406921,1987-03-12
0.6464349031448364,1987-03-13
0.6120498776435852,1987-03-16
0.598296046257019,1987-03-17
0.6154887080192566,1987-03-18
0.6154887080192566,1987-03-19
0.6258039474487305,1987-03-20
0.6237363219261169,1987-03-23
0.6202901601791382,1987-03-24
0.5996139645576477,1987-03-25
0.6168442964553833,1987-03-26
0.6237363219261169,1987-03-27
0.6030598878860474,1987-03-30
0.6065060496330261,1987-03-31
0.5996139645576477,1987-04-01
0.6030598878860474,1987-04-02
0.6237363219261169,1987-04-03
0.6340742707252502,1987-04-06
0.6444128155708313,1987-04-07
0.6340742707252502,1987-04-08
0.6202901601791382,1987-04-09
0.6099518537521362,1987-04-10
0.5927217602729797,1987-04-13
0.5789373517036438,1987-04-14
0.5858293771743774,1987-04-15
0.5823836922645569,1987-04-16
0.5582610964775085,1987-04-20
0.5548152923583984,1987-04-21
0.5617071390151978,1987-04-22
0.541031002998352,1987-04-23
0.523800790309906,1987-04-24
0.5375849008560181,1987-04-27
0.5548152923583984,1987-04-28
0.5720453262329102,1987-04-29
0.568599283695221,1987-04-30
0.5548152923583984,1987-05-01
0.541031002998352,1987-05-04
0.5582610964775085,1987-05-05
0.568599283695221,1987-05-06
0.5617071390151978,1987-05-07
0.5479231476783752,1987-05-08
0.5444767475128174,1987-05-11
0.5341390371322632,1987-05-12
0.541031002998352,1987-05-13
0.541031002998352,1987-05-14
0.5479231476783752,1987-05-15
0.5444767475128174,1987-05-18
0.541031002998352,1987-05-19
0.5341390371322632,1987-05-20
0.5306926965713501,1987-05-21
0.5031241178512573,1987-05-22
0.49967828392982483,1987-05-26
0.5065704584121704,1987-05-27
0.5065704584121704,1987-05-28
0.5134626626968384,1987-05-29
0.5065704584121704,1987-06-01
0.5065704584121704,1987-06-02
0.5134626626968384,1987-06-03
0.5306926965713501,1987-06-04
0.5272467136383057,1987-06-05
0.5272467136383057,1987-06-08
0.5134626626968384,1987-06-09
0.5169082880020142,1987-06-10
0.5031241178512573,1987-06-11
0.5065704584121704,1987-06-12
0.5169082880020142,1987-06-15
0.5203545689582825,1987-06-16
0.5134626626968384,1987-06-17
0.5134626626968384,1987-06-18
0.5134626626968384,1987-06-19
0.5252103209495544,1987-06-22
0.5182998180389404,1987-06-23
0.5321212410926819,1987-06-24
0.539031982421875,1987-06-25
0.539031982421875,1987-06-26
0.539031982421875,1987-06-29
0.5321212410926819,1987-06-30
0.5355768799781799,1987-07-01
0.5321212410926819,1987-07-02
0.5321212410926819,1987-07-06
0.528666079044342,1987-07-07
0.5321212410926819,1987-07-08
0.5165723562240601,1987-07-09
0.5113888382911682,1987-07-10
0.5113888382911682,1987-07-13
0.5182998180389404,1987-07-14
0.5217553377151489,1987-07-15
0.5182998180389404,1987-07-16
0.5217553377151489,1987-07-17
0.5148448348045349,1987-07-20
0.5165723562240601,1987-07-21
0.5148448348045349,1987-07-22
0.5217553377151489,1987-07-23
0.539031982421875,1987-07-24
0.5528531670570374,1987-07-27
0.5424875020980835,1987-07-28
0.5597637295722961,1987-07-29
0.5597637295722961,1987-07-30
0.5597637295722961,1987-07-31
0.5528531670570374,1987-08-03
0.5528531670570374,1987-08-04
0.5493980050086975,1987-08-05
0.5459423065185547,1987-08-06
0.539031982421875,1987-08-07
0.5424875020980835,1987-08-10
0.5459423065185547,1987-08-11
0.5459423065185547,1987-08-12
0.5493980050086975,1987-08-13
0.5459423065185547,1987-08-14
0.5528531670570374,1987-08-17
0.5459423065185547,1987-08-18
0.5493980050086975,1987-08-19
0.5459423065185547,1987-08-20
0.5459423065185547,1987-08-21
0.5459423065185547,1987-08-24
0.5424875020980835,1987-08-25
0.5424875020980835,1987-08-26
0.5321212410926819,1987-08-27
0.5321212410926819,1987-08-28
0.5321212410926819,1987-08-31
0.528666079044342,1987-09-01
0.5252103209495544,1987-09-02
0.5079338550567627,1987-09-03
0.501023530960083,1987-09-04
0.4768359065055847,1987-09-08
0.46301451325416565,1987-09-09
0.46992504596710205,1987-09-10
0.46646976470947266,1987-09-11
0.46301451325416565,1987-09-14
0.46646976470947266,1987-09-15
0.4526485800743103,1987-09-16
0.44573837518692017,1987-09-17
0.44573837518692017,1987-09-18
0.447124719619751,1987-09-21
0.45059025287628174,1987-09-22
0.46445462107658386,1987-09-23
0.46445462107658386,1987-09-24
0.46445462107658386,1987-09-25
0.46792072057724,1987-09-28
0.47485294938087463,1987-09-29
0.4609888195991516,1987-09-30
0.46792072057724,1987-10-01
0.47831904888153076,1987-10-02
0.49218329787254333,1987-10-05
0.4956496059894562,1987-10-06
0.5095136165618896,1987-10-07
0.5025816559791565,1987-10-08
0.5025816559791565,1987-10-09
0.4956496059894562,1987-10-12
0.4956496059894562,1987-10-13
0.49218329787254333,1987-10-14
0.49218329787254333,1987-10-15
0.46792072057724,1987-10-16
0.42979392409324646,1987-10-19
0.3778028190135956,1987-10-20
0.39859938621520996,1987-10-21
0.36047235131263733,1987-10-22
0.3084814250469208,1987-10-23
0.2911507487297058,1987-10-26
0.2772863507270813,1987-10-27
0.25995635986328125,1987-10-28
0.26688843965530396,1987-10-29
0.29808300733566284,1987-10-30
0.30154919624328613,1987-11-02
0.2842184007167816,1987-11-03
0.28075262904167175,1987-11-04
0.2738204896450043,1987-11-05
0.2738204896450043,1987-11-06
0.25302401185035706,1987-11-09
0.2564897835254669,1987-11-10
0.2564897835254669,1987-11-11
0.270354300737381,1987-11-12
0.2911507487297058,1987-11-13
0.2911507487297058,1987-11-16
0.28075262904167175,1987-11-17
0.28075262904167175,1987-11-18
0.2772863507270813,1987-11-19
0.2772863507270813,1987-11-20
0.28075262904167175,1987-11-23
0.2876847982406616,1987-11-24
0.2911507487297058,1987-11-25
0.2876847982406616,1987-11-27
0.2772863507270813,1987-11-30
0.2772863507270813,1987-12-01
0.2772863507270813,1987-12-02
0.26688843965530396,1987-12-03
0.26342207193374634,1987-12-04
0.26342207193374634,1987-12-07
0.2738204896450043,1987-12-08
0.26688843965530396,1987-12-09
0.2495577335357666,1987-12-10
0.2564897835254669,1987-12-11
0.2495577335357666,1987-12-14
0.2495577335357666,1987-12-15
0.24609190225601196,1987-12-16
0.2564897835254669,1987-12-17
0.26342207193374634,1987-12-18
0.2772863507270813,1987-12-21
0.2842184007167816,1987-12-22
0.29461708664894104,1987-12-23
0.3070378005504608,1987-12-24
0.29308152198791504,1987-12-28
0.2826145887374878,1987-12-29
0.2826145887374878,1987-12-30
0.2791251838207245,1987-12-31
0.30005979537963867,1988-01-04
0.3070378005504608,1988-01-05
0.30005979537963867,1988-01-06
0.30005979537963867,1988-01-07
0.29657095670700073,1988-01-08
0.30005979537963867,1988-01-11
0.31052711606025696,1988-01-12
0.3070378005504608,1988-01-13
0.3070378005504608,1988-01-14
0.31750527024269104,1988-01-15
0.32448330521583557,1988-01-18
0.32099422812461853,1988-01-19
0.32099422812461853,1988-01-20
0.31750527024269104,1988-01-21
0.32099422812461853,1988-01-22
0.32797232270240784,1988-01-25
0.3384396433830261,1988-01-26
0.33495041728019714,1988-01-27
0.3384396433830261,1988-01-28
0.34192848205566406,1988-01-29
0.35937413573265076,1988-02-01
0.35937413573265076,1988-02-02
0.36286285519599915,1988-02-03
0.35937413573265076,1988-02-04
0.36286285519599915,1988-02-05
0.35937413573265076,1988-02-08
0.36286285519599915,1988-02-09
0.35937413573265076,1988-02-10
0.36635226011276245,1988-02-11
0.36635226011276245,1988-02-12
0.3768191635608673,1988-02-16
0.3803083002567291,1988-02-17
0.3803083002567291,1988-02-18
0.3768191635608673,1988-02-19
0.3803083002567291,1988-02-22
0.38379743695259094,1988-02-23
0.390775591135025,1988-02-24
0.3925197720527649,1988-02-25
0.40124282240867615,1988-02-26
0.408221036195755,1988-02-29
0.40124282240867615,1988-03-01
0.404731810092926,1988-03-02
0.39426466822624207,1988-03-03
0.3977535665035248,1988-03-04
0.390775591135025,1988-03-07
0.390775591135025,1988-03-08
0.399497926235199,1988-03-09
0.390775591135025,1988-03-10
0.3768191635608673,1988-03-11
0.3872867822647095,1988-03-14
0.39426466822624207,1988-03-15
0.390775591135025,1988-03-16
0.3872867822647095,1988-03-17
0.390775591135025,1988-03-18
0.38572609424591064,1988-03-21
0.38572609424591064,1988-03-22
0.38221949338912964,1988-03-23
0.38221949338912964,1988-03-24
0.38572609424591064,1988-03-25
0.3787127435207367,1988-03-28
0.38221949338912964,1988-03-29
0.38221949338912964,1988-03-30
0.38572609424591064,1988-03-31
0.3892328143119812,1988-04-04
0.4032592475414276,1988-04-05
0.3927391767501831,1988-04-06
0.3927391767501831,1988-04-07
0.3962458074092865,1988-04-08
0.3962458074092865,1988-04-11
0.3962458074092865,1988-04-12
0.3962458074092865,1988-04-13
0.3892328143119812,1988-04-14
0.3892328143119812,1988-04-15
0.3927391767501831,1988-04-18
0.3892328143119812,1988-04-19
0.38572609424591064,1988-04-20
0.3787127435207367,1988-04-21
0.38221949338912964,1988-04-22
0.3716995120048523,1988-04-25
0.3787127435207367,1988-04-26
0.3716995120048523,1988-04-27
0.36819329857826233,1988-04-28
0.3716995120048523,1988-04-29
0.3892328143119812,1988-05-02
0.3927391767501831,1988-05-03
0.38572609424591064,1988-05-04
0.38572609424591064,1988-05-05
0.38572609424591064,1988-05-06
0.3892328143119812,1988-05-09
0.3787127435207367,1988-05-10
0.36819329857826233,1988-05-11
0.36819329857826233,1988-05-12
0.3752063512802124,1988-05-13
0.3787127435207367,1988-05-16
0.38572609424591064,1988-05-17
0.3752063512802124,1988-05-18
0.36819329857826233,1988-05-19
0.3752063512802124,1988-05-20
0.3716995120048523,1988-05-23
0.3716995120048523,1988-05-24
0.3716995120048523,1988-05-25
0.3716995120048523,1988-05-26
0.3716995120048523,1988-05-27
0.3716995120048523,1988-05-31
0.3787127435207367,1988-06-01
0.3787127435207367,1988-06-02
0.3787127435207367,1988-06-03
0.3752063512802124,1988-06-06
0.3752063512802124,1988-06-07
0.3892328143119812,1988-06-08
0.3892328143119812,1988-06-09
0.3892328143119812,1988-06-10
0.4032592475414276,1988-06-13
0.41903865337371826,1988-06-14
0.4102723300457001,1988-06-15
0.4067654311656952,1988-06-16
0.4067654311656952,1988-06-17
0.41050031781196594,1988-06-20
0.412262499332428,1988-06-21
0.4157860279083252,1988-06-22
0.44397467374801636,1988-06-23
0.4545457065105438,1988-06-24
0.44397467374801636,1988-06-27
0.4510219693183899,1988-06-28
0.4422130584716797,1988-06-29
0.4510219693183899,1988-06-30
0.4545457065105438,1988-07-01
0.4933052659034729,1988-07-05
0.47216376662254333,1988-07-06
0.4686407148838043,1988-07-07
0.4686407148838043,1988-07-08
0.4686407148838043,1988-07-11
0.4686407148838043,1988-07-12
0.4686407148838043,1988-07-13
0.475687712430954,1988-07-14
0.47921088337898254,1988-07-15
0.47921088337898254,1988-07-18
0.48625823855400085,1988-07-19
0.4827345609664917,1988-07-20
0.4827345609664917,1988-07-21
0.48625823855400085,1988-07-22
0.4827345609664917,1988-07-25
0.4827345609664917,1988-07-26
0.4651165306568146,1988-07-27
0.4651165306568146,1988-07-28
0.4651165306568146,1988-07-29
0.4686407148838043,1988-08-01
0.4651165306568146,1988-08-02
0.47216376662254333,1988-08-03
0.4651165306568146,1988-08-04
0.4580693244934082,1988-08-05
0.4545457065105438,1988-08-08
0.4474984407424927,1988-08-09
0.4334043264389038,1988-08-10
0.4263571500778198,1988-08-11
0.44045135378837585,1988-08-12
0.44397467374801636,1988-08-15
0.44397467374801636,1988-08-16
0.4369277060031891,1988-08-17
0.44397467374801636,1988-08-18
0.44045135378837585,1988-08-19
0.4334043264389038,1988-08-22
0.42988038063049316,1988-08-23
0.42988038063049316,1988-08-24
0.42988038063049316,1988-08-25
0.42988038063049316,1988-08-26
0.4580693244934082,1988-08-29
0.4474984407424927,1988-08-30
0.4510219693183899,1988-08-31
0.4545457065105438,1988-09-01
0.4510219693183899,1988-09-02
0.4580693244934082,1988-09-06
0.46159324049949646,1988-09-07
0.4474984407424927,1988-09-08
0.4474984407424927,1988-09-09
0.4474984407424927,1988-09-12
0.4651165306568146,1988-09-13
0.4827345609664917,1988-09-14
0.47921088337898254,1988-09-15
0.47921088337898254,1988-09-16
0.4933052659034729,1988-09-19
0.4968293607234955,1988-09-20
0.4968293607234955,1988-09-21
0.4933052659034729,1988-09-22
0.4933052659034729,1988-09-23
0.4952862560749054,1988-09-26
0.4952862560749054,1988-09-27
0.4952862560749054,1988-09-28
0.4952862560749054,1988-09-29
0.49882468581199646,1988-09-30
0.4952862560749054,1988-10-03
0.48644208908081055,1988-10-04
0.48821112513542175,1988-10-05
0.48113545775413513,1988-10-06
0.48113545775413513,1988-10-07
0.4846733510494232,1988-10-10
0.47405996918678284,1988-10-11
0.4652154743671417,1988-10-12
0.4599089026451111,1988-10-13
0.47052276134490967,1988-10-14
0.452833354473114,1988-10-17
0.4599089026451111,1988-10-18
0.4599089026451111,1988-10-19
0.46698451042175293,1988-10-20
0.4599089026451111,1988-10-21
0.4599089026451111,1988-10-24
0.4599089026451111,1988-10-25
0.452833354473114,1988-10-26
0.452833354473114,1988-10-27
0.4634470045566559,1988-10-28
0.4563711881637573,1988-10-31
0.4634470045566559,1988-11-01
0.4634470045566559,1988-11-02
0.46698451042175293,1988-11-03
0.46698451042175293,1988-11-04
0.4634470045566559,1988-11-07
0.47405996918678284,1988-11-08
0.47759807109832764,1988-11-09
0.48113545775413513,1988-11-10
0.48113545775413513,1988-11-11
0.47052276134490967,1988-11-14
0.47052276134490967,1988-11-15
0.46698451042175293,1988-11-16
0.4634470045566559,1988-11-17
0.46698451042175293,1988-11-18
0.4599089026451111,1988-11-21
0.46698451042175293,1988-11-22
0.4634470045566559,1988-11-23
0.4634470045566559,1988-11-25
0.47052276134490967,1988-11-28
0.47052276134490967,1988-11-29
0.47052276134490967,1988-11-30
0.47405996918678284,1988-12-01
0.46698451042175293,1988-12-02
0.47405996918678284,1988-12-05
0.47405996918678284,1988-12-06
0.47759807109832764,1988-12-07
0.47759807109832764,1988-12-08
0.48113545775413513,1988-12-09
0.48113545775413513,1988-12-12
0.4846733510494232,1988-12-13
0.48113545775413513,1988-12-14
0.47759807109832764,1988-12-15
0.4758289158344269,1988-12-16
0.48113545775413513,1988-12-19
0.47405996918678284,1988-12-20
0.4846733510494232,1988-12-21
0.4846733510494232,1988-12-22
0.48766380548477173,1988-12-23
0.4805443584918976,1988-12-27
0.4805443584918976,1988-12-28
0.4805443584918976,1988-12-29
0.49122297763824463,1988-12-30
0.49478277564048767,1989-01-03
0.49478277564048767,1989-01-04
0.5090211629867554,1989-01-05
0.5161405801773071,1989-01-06
0.5161405801773071,1989-01-09
0.5090211629867554,1989-01-10
0.5090211629867554,1989-01-11
0.5161405801773071,1989-01-12
0.5125808715820312,1989-01-13
0.5054613351821899,1989-01-16
0.5036817193031311,1989-01-17
0.5072411894798279,1989-01-18
0.5054613351821899,1989-01-19
0.5125808715820312,1989-01-20
0.5125808715820312,1989-01-23
0.5108011364936829,1989-01-24
0.5090211629867554,1989-01-25
0.5125808715820312,1989-01-26
0.5125808715820312,1989-01-27
0.5196995139122009,1989-01-30
0.5481765270233154,1989-01-31
0.5446170568466187,1989-02-01
0.5624150633811951,1989-02-02
0.5624150633811951,1989-02-03
0.5588555932044983,1989-02-06
0.5552956461906433,1989-02-07
0.5552956461906433,1989-02-08
0.5624150633811951,1989-02-09
0.5517362952232361,1989-02-10
0.5446170568466187,1989-02-13
0.5446170568466187,1989-02-14
0.5499564409255981,1989-02-15
0.5446170568466187,1989-02-16
0.5552956461906433,1989-02-17
0.5481765270233154,1989-02-21
0.5481765270233154,1989-02-22
0.5517362952232361,1989-02-23
0.5339380502700806,1989-02-24
0.5446170568466187,1989-02-27
0.5481765270233154,1989-02-28
0.5446170568466187,1989-03-01
0.5446170568466187,1989-03-02
0.5517362952232361,1989-03-03
0.5588555932044983,1989-03-06
0.5517362952232361,1989-03-07
0.5517362952232361,1989-03-08
0.5552956461906433,1989-03-09
0.5588555932044983,1989-03-10
0.5588555932044983,1989-03-13
0.5659745931625366,1989-03-14
0.576653242111206,1989-03-15
0.5908916592597961,1989-03-16
0.5802127122879028,1989-03-17
0.5695338845252991,1989-03-20
0.576653242111206,1989-03-21
0.5725025534629822,1989-03-22
0.5725025534629822,1989-03-23
0.5725025534629822,1989-03-27
0.5760813355445862,1989-03-28
0.5725025534629822,1989-03-29
0.5796589255332947,1989-03-30
0.5725025534629822,1989-03-31
0.5796589255332947,1989-04-03
0.5725025534629822,1989-04-04
0.5796589255332947,1989-04-05
0.5796589255332947,1989-04-06
0.5939716100692749,1989-04-07
0.6011279821395874,1989-04-10
0.6154406666755676,1989-04-11
0.6154406666755676,1989-04-12
0.6154406666755676,1989-04-13
0.6190189719200134,1989-04-14
0.6190189719200134,1989-04-17
0.6190189719200134,1989-04-18
0.6297526359558105,1989-04-19
0.6440655589103699,1989-04-20
0.6512219309806824,1989-04-21
0.6440655589103699,1989-04-24
0.6548001170158386,1989-04-25
0.6225966215133667,1989-04-26
0.6261749863624573,1989-04-27
0.636909008026123,1989-04-28
0.636909008026123,1989-05-01
0.636909008026123,1989-05-02
0.6297526359558105,1989-05-03
0.6297526359558105,1989-05-04
0.6333315372467041,1989-05-05
0.6261749863624573,1989-05-08
0.6154406666755676,1989-05-09
0.6190189719200134,1989-05-10
0.6190189719200134,1989-05-11
0.6118626594543457,1989-05-12
0.6225966215133667,1989-05-15
0.6225966215133667,1989-05-16
0.6190189719200134,1989-05-17
0.6208080649375916,1989-05-18
0.6225966215133667,1989-05-19
0.6225966215133667,1989-05-22
0.6190189719200134,1989-05-23
0.6118626594543457,1989-05-24
0.6136513948440552,1989-05-25
0.6118626594543457,1989-05-26
0.6297526359558105,1989-05-30
0.636909008026123,1989-05-31
0.6476438641548157,1989-06-01
0.6458548307418823,1989-06-02
0.6440655589103699,1989-06-05
0.6440655589103699,1989-06-06
0.6440655589103699,1989-06-07
0.6583784222602844,1989-06-08
0.6691127419471741,1989-06-09
0.6726909875869751,1989-06-12
0.665534257888794,1989-06-13
0.665534257888794,1989-06-14
0.6601670980453491,1989-06-15
0.664984405040741,1989-06-16
0.657795250415802,1989-06-19
0.657795250415802,1989-06-20
0.6685784459114075,1989-06-21
0.657795250415802,1989-06-22
0.664984405040741,1989-06-23
0.657795250415802,1989-06-26
0.657795250415802,1989-06-27
0.657795250415802,1989-06-28
0.657795250415802,1989-06-29
0.6613897085189819,1989-06-30
0.6542006134986877,1989-07-03
0.6542006134986877,1989-07-05
0.6542006134986877,1989-07-06
0.647011399269104,1989-07-07
0.6506062746047974,1989-07-10
0.6685784459114075,1989-07-11
0.6685784459114075,1989-07-12
0.6685784459114075,1989-07-13
0.6721732020378113,1989-07-14
0.664984405040741,1989-07-17
0.6721732020378113,1989-07-18
0.6685784459114075,1989-07-19
0.6829566955566406,1989-07-20
0.6973348259925842,1989-07-21
0.6973348259925842,1989-07-24
0.6901459693908691,1989-07-25
0.6901459693908691,1989-07-26
0.6937404274940491,1989-07-27
0.6937404274940491,1989-07-28
0.7045236825942993,1989-07-31
0.7045236825942993,1989-08-01
0.7009291052818298,1989-08-02
0.7117128968238831,1989-08-03
0.7117128968238831,1989-08-04
0.7117128968238831,1989-08-07
0.7189016938209534,1989-08-08
0.7260910272598267,1989-08-09
0.733279824256897,1989-08-10
0.7512526512145996,1989-08-11
0.7548469305038452,1989-08-14
0.7440634965896606,1989-08-15
0.7440634965896606,1989-08-16
0.7512526512145996,1989-08-17
0.7440634965896606,1989-08-18
0.7404687404632568,1989-08-21
0.7476574182510376,1989-08-22
0.7548469305038452,1989-08-23
0.7656304240226746,1989-08-24
0.7746165990829468,1989-08-25
0.7764143347740173,1989-08-28
0.772819995880127,1989-08-29
0.7764143347740173,1989-08-30
0.7800090909004211,1989-08-31
0.7871981263160706,1989-09-01
0.790791928768158,1989-09-05
0.7836032509803772,1989-09-06
0.7836032509803772,1989-09-07
0.7836032509803772,1989-09-08
0.7764143347740173,1989-09-11
0.7836032509803772,1989-09-12
0.772819995880127,1989-09-13
0.7692247033119202,1989-09-14
0.772819995880127,1989-09-15
0.7620358467102051,1989-09-18
0.7692247033119202,1989-09-19
