EL,Date
14.404731750488281,2002-06-27
13.741093635559082,2002-06-28
13.89724063873291,2002-07-01
12.687090873718262,2002-07-02
12.31623649597168,2002-07-03
12.812006950378418,2002-07-05
12.831528663635254,2002-07-08
12.726125717163086,2002-07-09
12.550459861755371,2002-07-10
12.499710083007812,2002-07-11
12.37479305267334,2002-07-12
12.058592796325684,2002-07-15
12.023455619812012,2002-07-16
12.023455619812012,2002-07-17
11.765812873840332,2002-07-18
11.496456146240234,2002-07-19
11.16073226928711,2002-07-22
11.156832695007324,2002-07-23
11.301268577575684,2002-07-24
11.129508018493652,2002-07-25
11.203678131103516,2002-07-26
11.590147018432617,2002-07-29
11.679930686950684,2002-07-30
11.836080551147461,2002-07-31
11.789236068725586,2002-08-01
11.047527313232422,2002-08-02
10.969452857971191,2002-08-05
10.957745552062988,2002-08-06
10.914799690246582,2002-08-07
10.801592826843262,2002-08-08
10.676674842834473,2002-08-09
10.20822525024414,2002-08-12
10.212135314941406,2002-08-13
10.793787002563477,2002-08-14
11.074854850769043,2002-08-15
11.469131469726562,2002-08-16
11.504265785217285,2002-08-19
11.633081436157227,2002-08-20
11.617475509643555,2002-08-21
11.921960830688477,2002-08-22
11.851693153381348,2002-08-23
11.828269004821777,2002-08-26
11.789236068725586,2002-08-27
11.773618698120117,2002-08-28
11.640893936157227,2002-08-29
11.691645622253418,2002-08-30
11.515974998474121,2002-09-03
11.97661304473877,2002-09-04
12.07030200958252,2002-09-05
12.062494277954102,2002-09-06
12.222549438476562,2002-09-09
12.491905212402344,2002-09-10
12.933025360107422,2002-09-11
12.29671859741211,2002-09-12
12.304526329040527,2002-09-13
12.527039527893066,2002-09-16
11.851693153381348,2002-09-17
11.437904357910156,2002-09-18
11.586238861083984,2002-09-19
11.828269004821777,2002-09-20
11.875115394592285,2002-09-23
11.62918472290039,2002-09-24
11.566722869873047,2002-09-25
12.003942489624023,2002-09-26
11.80875301361084,2002-09-27
11.219293594360352,2002-09-30
11.086567878723145,2002-10-01
11.024107933044434,2002-10-02
10.949936866760254,2002-10-03
10.782074928283691,2002-10-04
10.579082489013672,2002-10-07
10.75475025177002,2002-10-08
10.258980751037598,2002-10-09
10.469778060913086,2002-10-10
10.875763893127441,2002-10-11
11.024107933044434,2002-10-14
11.476936340332031,2002-10-15
10.696192741394043,2002-10-16
11.152926445007324,2002-10-17
11.145120620727539,2002-10-18
11.074854850769043,2002-10-21
10.85234260559082,2002-10-22
10.715713500976562,2002-10-23
10.422931671142578,2002-10-24
10.579082489013672,2002-10-25
10.680577278137207,2002-10-28
11.34421443939209,2002-10-29
11.445709228515625,2002-10-30
11.367634773254395,2002-10-31
11.195869445800781,2002-11-01
11.016298294067383,2002-11-04
11.000683784484863,2002-11-05
11.086567878723145,2002-11-06
11.359825134277344,2002-11-07
11.07876205444336,2002-11-08
10.946030616760254,2002-11-11
10.988972663879395,2002-11-12
10.633735656738281,2002-11-13
10.789883613586426,2002-11-14
11.203678131103516,2002-11-15
11.094371795654297,2002-11-18
11.195869445800781,2002-11-19
10.85234260559082,2002-11-20
10.70400333404541,2002-11-21
10.579082489013672,2002-11-22
10.395605087280273,2002-11-25
10.141864776611328,2002-11-26
10.649349212646484,2002-11-27
10.649349212646484,2002-11-29
10.879668235778809,2002-12-02
10.895278930664062,2002-12-03
10.78597640991211,2002-12-04
10.766461372375488,2002-12-05
10.805498123168945,2002-12-06
10.657154083251953,2002-12-09
10.814452171325684,2002-12-10
10.83411979675293,2002-12-11
10.897040367126465,2002-12-12
10.88524341583252,2002-12-13
10.66895580291748,2002-12-16
10.598169326782227,2002-12-17
10.539179801940918,2002-12-18
10.539179801940918,2002-12-19
10.421205520629883,2002-12-20
10.41727352142334,2002-12-23
10.322893142700195,2002-12-24
10.283565521240234,2002-12-26
10.126266479492188,2002-12-27
10.291430473327637,2002-12-30
10.381881713867188,2002-12-31
10.547045707702637,2003-01-02
10.67681884765625,2003-01-03
10.826255798339844,2003-01-06
10.558841705322266,2003-01-07
10.456598281860352,2003-01-08
10.49592113494873,2003-01-09
10.358280181884766,2003-01-10
10.224578857421875,2003-01-13
10.216714859008789,2003-01-14
10.212779998779297,2003-01-15
10.401541709899902,2003-01-16
10.381881713867188,2003-01-17
10.421205520629883,2003-01-21
10.322893142700195,2003-01-22
10.637494087219238,2003-01-23
10.401541709899902,2003-01-24
10.303228378295898,2003-01-27
10.421205520629883,2003-01-28
10.389742851257324,2003-01-29
11.754332542419434,2003-01-30
11.864444732666016,2003-01-31
11.852645874023438,2003-02-03
11.75826358795166,2003-02-04
11.718937873840332,2003-02-05
11.600963592529297,2003-02-06
11.549840927124023,2003-02-07
11.541977882385254,2003-02-10
11.447596549987793,2003-02-11
11.471189498901367,2003-02-12
11.439729690551758,2003-02-13
11.455459594726562,2003-02-14
11.443659782409668,2003-02-18
11.337483406066895,2003-02-19
11.294229507446289,2003-02-20
11.286358833312988,2003-02-21
11.349281311035156,2003-02-24
11.258831977844238,2003-02-25
11.270628929138184,2003-02-26
11.270628929138184,2003-02-27
11.03074836730957,2003-02-28
11.298157691955566,2003-03-03
11.08973503112793,2003-03-04
11.046476364135742,2003-03-05
10.893108367919922,2003-03-06
10.99142074584961,2003-03-07
10.838053703308105,2003-03-10
10.629627227783203,2003-03-11
10.806594848632812,2003-03-12
11.070074081420898,2003-03-13
11.176249504089355,2003-03-14
11.644218444824219,2003-03-17
11.640288352966309,2003-03-18
11.7818603515625,2003-03-19
11.876236915588379,2003-03-20
12.15151596069336,2003-03-21
11.821183204650879,2003-03-24
11.817254066467285,2003-03-25
11.935227394104004,2003-03-26
11.966686248779297,2003-03-27
12.190840721130371,2003-03-28
11.93916130065918,2003-03-31
11.600963592529297,2003-04-01
11.789725303649902,2003-04-02
11.593095779418945,2003-04-03
11.766128540039062,2003-04-04
11.620626449584961,2003-04-07
11.620626449584961,2003-04-08
11.459391593933105,2003-04-09
11.52231502532959,2003-04-10
11.616692543029785,2003-04-11
11.789725303649902,2003-04-14
11.75826358795166,2003-04-15
11.994216918945312,2003-04-16
11.994216918945312,2003-04-17
11.931295394897461,2003-04-21
12.092531204223633,2003-04-22
12.15151596069336,2003-04-23
11.954893112182617,2003-04-24
11.915563583374023,2003-04-25
11.75826358795166,2003-04-28
11.915563583374023,2003-04-29
12.780722618103027,2003-04-30
12.721735000610352,2003-05-01
13.280152320861816,2003-05-02
13.13858413696289,2003-05-05
13.22902774810791,2003-05-06
13.09532356262207,2003-05-07
13.036343574523926,2003-05-08
13.016674995422363,2003-05-09
13.024538040161133,2003-05-12
13.185773849487305,2003-05-13
13.142513275146484,2003-05-14
13.181835174560547,2003-05-15
13.268356323242188,2003-05-16
13.272289276123047,2003-05-19
13.386334419250488,2003-05-20
13.197571754455566,2003-05-21
13.449254989624023,2003-05-22
13.673406600952148,2003-05-23
13.500378608703613,2003-05-27
13.386334419250488,2003-05-28
13.063864707946777,2003-05-29
13.103191375732422,2003-05-30
12.997013092041016,2003-06-02
13.185773849487305,2003-06-03
13.232965469360352,2003-06-04
13.280152320861816,2003-06-05
13.217233657836914,2003-06-06
13.193639755249023,2003-06-09
13.0874605178833,2003-06-10
13.37453556060791,2003-06-11
13.67734146118164,2003-06-12
13.68520450592041,2003-06-13
13.913297653198242,2003-06-16
14.13351058959961,2003-06-17
14.043060302734375,2003-06-18
13.716667175292969,2003-06-19
13.626214981079102,2003-06-20
13.272289276123047,2003-06-23
13.37453556060791,2003-06-24
13.37060260772705,2003-06-25
13.347005844116211,2003-06-26
13.221161842346191,2003-06-27
13.185773849487305,2003-06-30
13.067793846130371,2003-07-01
13.291950225830078,2003-07-02
13.350936889648438,2003-07-03
13.429586410522461,2003-07-07
13.441385269165039,2003-07-08
13.221161842346191,2003-07-09
13.213296890258789,2003-07-10
13.272289276123047,2003-07-11
13.402063369750977,2003-07-14
13.429586410522461,2003-07-15
13.480712890625,2003-07-16
13.461050987243652,2003-07-17
13.63801383972168,2003-07-18
13.708800315856934,2003-07-21
13.881831169128418,2003-07-22
13.822846412658691,2003-07-23
13.881831169128418,2003-07-24
13.807116508483887,2003-07-25
14.216097831726074,2003-07-28
14.550366401672363,2003-07-29
14.805971145629883,2003-07-30
14.680136680603027,2003-07-31
14.448119163513184,2003-08-01
14.35373592376709,2003-08-04
14.157109260559082,2003-08-05
14.176763534545898,2003-08-06
14.459911346435547,2003-08-07
14.8964204788208,2003-08-08
14.884627342224121,2003-08-11
14.853164672851562,2003-08-12
14.613279342651367,2003-08-13
13.940814971923828,2003-08-14
13.940814971923828,2003-08-15
13.500378608703613,2003-08-18
13.331279754638672,2003-08-19
13.150378227233887,2003-08-20
12.930156707763672,2003-08-21
13.028470993041992,2003-08-22
13.268356323242188,2003-08-25
13.268356323242188,2003-08-26
13.350936889648438,2003-08-27
13.504304885864258,2003-08-28
13.563297271728516,2003-08-29
13.755988121032715,2003-09-02
13.873966217041016,2003-09-03
13.948683738708496,2003-09-04
13.917223930358887,2003-09-05
13.92115592956543,2003-09-08
13.732396125793457,2003-09-09
13.559364318847656,2003-09-10
13.516103744506836,2003-09-11
13.575090408325195,2003-09-12
13.559364318847656,2003-09-15
13.575090408325195,2003-09-16
13.598690032958984,2003-09-17
13.567227363586426,2003-09-18
13.803183555603027,2003-09-19
13.736328125,2003-09-22
13.488577842712402,2003-09-23
13.43352222442627,2003-09-24
13.2526216506958,2003-09-25
13.032405853271484,2003-09-26
13.288020133972168,2003-09-29
13.409926414489746,2003-09-30
13.744194030761719,2003-10-01
13.866100311279297,2003-10-02
13.929019927978516,2003-10-03
13.956548690795898,2003-10-06
14.216097831726074,2003-10-07
14.239688873291016,2003-10-08
14.247560501098633,2003-10-09
14.455979347229004,2003-10-10
14.314409255981445,2003-10-13
14.546429634094238,2003-10-14
14.42058277130127,2003-10-15
14.499238967895508,2003-10-16
14.412725448608398,2003-10-17
14.235760688781738,2003-10-20
14.35373592376709,2003-10-21
14.176763534545898,2003-10-22
14.271158218383789,2003-10-23
14.267218589782715,2003-10-24
14.455979347229004,2003-10-27
14.87282943725586,2003-10-28
15.179566383361816,2003-10-29
14.864961624145508,2003-10-30
14.703730583190918,2003-10-31
14.711591720581055,2003-11-03
14.609352111816406,2003-11-04
14.550366401672363,2003-11-05
14.573956489562988,2003-11-06
14.648675918579102,2003-11-07
14.341936111450195,2003-11-10
14.275081634521484,2003-11-11
14.746987342834473,2003-11-12
14.84529972076416,2003-11-13
14.802044868469238,2003-11-14
14.825638771057129,2003-11-17
14.499238967895508,2003-11-18
14.577885627746582,2003-11-19
14.55429744720459,2003-11-20
14.70766544342041,2003-11-21
14.829570770263672,2003-11-24
14.805971145629883,2003-11-25
14.943609237670898,2003-11-26
14.943609237670898,2003-11-28
15.093049049377441,2003-12-01
15.616074562072754,2003-12-02
15.627873420715332,2003-12-03
15.399787902832031,2003-12-04
15.313274383544922,2003-12-05
15.258214950561523,2003-12-08
15.380125999450684,2003-12-09
15.022270202636719,2003-12-10
14.95540714263916,2003-12-11
15.082252502441406,2003-12-12
14.971269607543945,2003-12-15
14.677943229675293,2003-12-16
14.773082733154297,2003-12-17
15.022798538208008,2003-12-18
14.903878211975098,2003-12-19
15.10999870300293,2003-12-22
15.56980037689209,2003-12-23
15.629251480102539,2003-12-24
15.617362976074219,2003-12-26
15.728350639343262,2003-12-29
15.724384307861328,2003-12-30
15.561868667602539,2003-12-31
15.288372039794922,2004-01-02
15.312151908874512,2004-01-05
15.149639129638672,2004-01-06
15.228921890258789,2004-01-07
15.181346893310547,2004-01-08
15.129820823669434,2004-01-09
15.1377534866333,2004-01-12
15.193243026733398,2004-01-13
15.407279968261719,2004-01-14
15.331974029541016,2004-01-15
16.120763778686523,2004-01-16
16.005813598632812,2004-01-20
16.283281326293945,2004-01-21
16.013744354248047,2004-01-22
15.902759552001953,2004-01-23
16.160409927368164,2004-01-26
16.12473487854004,2004-01-27
15.819526672363281,2004-01-28
16.608318328857422,2004-01-29
16.239681243896484,2004-01-30
16.100948333740234,2004-02-02
16.03752326965332,2004-02-03
16.410127639770508,2004-02-04
16.243642807006836,2004-02-05
16.437870025634766,2004-02-06
16.533002853393555,2004-02-09
16.54886245727539,2004-02-10
16.52903938293457,2004-02-11
16.517147064208984,2004-02-12
16.418048858642578,2004-02-13
16.540937423706055,2004-02-17
16.477514266967773,2004-02-18
16.540937423706055,2004-02-19
16.19211769104004,2004-02-20
16.307065963745117,2004-02-23
16.36652183532715,2004-02-24
16.46957778930664,2004-02-25
16.540937423706055,2004-02-26
16.88577651977539,2004-02-27
17.119646072387695,2004-03-01
16.953174591064453,2004-03-02
16.88181495666504,2004-03-03
16.905597686767578,2004-03-04
17.27027130126953,2004-03-05
17.187028884887695,2004-03-08
17.028480529785156,2004-03-09
17.202878952026367,2004-03-10
17.139461517333984,2004-03-11
16.8659610748291,2004-03-12
16.79857635498047,2004-03-15
16.88181495666504,2004-03-16
16.933345794677734,2004-03-17
17.135496139526367,2004-03-18
17.08397674560547,2004-03-19
17.048303604125977,2004-03-22
16.723262786865234,2004-03-23
16.632099151611328,2004-03-24
17.139461517333984,2004-03-25
17.072078704833984,2004-03-26
17.068113327026367,2004-03-29
16.972984313964844,2004-03-30
17.57548713684082,2004-03-31
17.51999282836914,2004-04-01
17.38521957397461,2004-04-02
17.242525100708008,2004-04-05
17.64682960510254,2004-04-06
17.654760360717773,2004-04-07
17.35350799560547,2004-04-08
17.274234771728516,2004-04-12
17.341615676879883,2004-04-13
17.301977157592773,2004-04-14
17.333696365356445,2004-04-15
17.53980827331543,2004-04-16
17.440711975097656,2004-04-19
17.187028884887695,2004-04-20
17.282154083251953,2004-04-21
17.61511993408203,2004-04-22
17.32972526550293,2004-04-23
17.440711975097656,2004-04-26
17.440711975097656,2004-04-27
17.607194900512695,2004-04-28
18.233469009399414,2004-04-29
18.11851692199707,2004-04-30
18.26914405822754,2004-05-03
18.336530685424805,2004-05-04
18.62192726135254,2004-05-05
18.598140716552734,2004-05-06
18.411842346191406,2004-05-07
17.89655113220215,2004-05-10
17.936185836791992,2004-05-11
18.213653564453125,2004-05-12
17.829166412353516,2004-05-13
17.89655113220215,2004-05-14
17.76970100402832,2004-05-17
17.33765983581543,2004-05-18
17.42486000061035,2004-05-19
17.428821563720703,2004-05-20
17.57548713684082,2004-05-21
17.658720016479492,2004-05-24
18.070955276489258,2004-05-25
18.134374618530273,2004-05-26
18.035280227661133,2004-05-27
18.150232315063477,2004-05-28
17.963932037353516,2004-06-01
17.987716674804688,2004-06-02
17.757808685302734,2004-06-03
17.6309757232666,2004-06-04
17.718183517456055,2004-06-07
17.69439125061035,2004-06-08
18.356351852416992,2004-06-09
18.4554443359375,2004-06-10
18.673446655273438,2004-06-14
18.93903160095215,2004-06-15
18.942991256713867,2004-06-16
18.89542007446289,2004-06-17
18.68534278869629,2004-06-18
18.649669647216797,2004-06-21
18.74480628967285,2004-06-22
18.740848541259766,2004-06-23
18.65363311767578,2004-06-24
18.669485092163086,2004-06-25
18.974693298339844,2004-06-28
19.08173179626465,2004-06-29
19.33540916442871,2004-06-30
19.19667625427246,2004-07-01
19.164958953857422,2004-07-02
19.327478408813477,2004-07-06
19.343334197998047,2004-07-07
19.327478408813477,2004-07-08
19.228391647338867,2004-07-09
19.093618392944336,2004-07-12
18.95488739013672,2004-07-13
18.55453872680664,2004-07-14
18.32464027404785,2004-07-15
18.487157821655273,2004-07-16
18.43959617614746,2004-07-19
18.431665420532227,2004-07-20
18.059066772460938,2004-07-21
17.845020294189453,2004-07-22
17.53980827331543,2004-07-23
17.50016975402832,2004-07-26
17.591341018676758,2004-07-27
17.405033111572266,2004-07-28
17.31386947631836,2004-07-29
17.40106964111328,2004-07-30
17.48431396484375,2004-08-02
17.440711975097656,2004-08-03
17.41297149658203,2004-08-04
17.163246154785156,2004-08-05
17.02054786682129,2004-08-06
17.32180404663086,2004-08-09
17.36143684387207,2004-08-10
17.448633193969727,2004-08-11
17.33765983581543,2004-08-12
17.163246154785156,2004-08-13
17.242525100708008,2004-08-16
15.85519027709961,2004-08-17
16.758939743041992,2004-08-18
16.84615135192871,2004-08-19
16.945240020751953,2004-08-20
17.091899871826172,2004-08-23
17.08397674560547,2004-08-24
17.22270393371582,2004-08-25
17.405033111572266,2004-08-26
17.448633193969727,2004-08-27
17.258377075195312,2004-08-30
17.42089080810547,2004-08-31
17.405033111572266,2004-09-01
17.70233154296875,2004-09-02
17.718183517456055,2004-09-03
17.99960708618164,2004-09-07
17.884654998779297,2004-09-08
17.619083404541016,2004-09-09
17.6309757232666,2004-09-10
17.508094787597656,2004-09-13
17.476388931274414,2004-09-14
17.381256103515625,2004-09-15
17.298015594482422,2004-09-16
17.440711975097656,2004-09-17
16.937307357788086,2004-09-20
16.980911254882812,2004-09-21
16.6638126373291,2004-09-22
16.687589645385742,2004-09-23
16.754980087280273,2004-09-24
16.513181686401367,2004-09-27
16.429941177368164,2004-09-28
16.64795684814453,2004-09-29
16.56867790222168,2004-09-30
16.699485778808594,2004-10-01
16.576602935791016,2004-10-04
16.576602935791016,2004-10-05
16.667774200439453,2004-10-06
16.640024185180664,2004-10-07
16.35463523864746,2004-10-08
16.04149055480957,2004-10-11
16.013744354248047,2004-10-12
16.180221557617188,2004-10-13
16.03752326965332,2004-10-14
16.429941177368164,2004-10-15
16.747045516967773,2004-10-18
16.877859115600586,2004-10-19
16.754980087280273,2004-10-20
16.972984313964844,2004-10-21
16.95713233947754,2004-10-22
16.82632064819336,2004-10-25
17.11568260192871,2004-10-26
17.262348175048828,2004-10-27
17.492233276367188,2004-10-28
17.024505615234375,2004-10-29
16.509220123291016,2004-11-01
16.786691665649414,2004-11-02
17.151351928710938,2004-11-03
17.282154083251953,2004-11-04
17.56755256652832,2004-11-05
17.48431396484375,2004-11-08
17.508094787597656,2004-11-09
17.369359970092773,2004-11-10
17.40106964111328,2004-11-11
17.678537368774414,2004-11-12
17.817276000976562,2004-11-15
17.718183517456055,2004-11-16
17.841054916381836,2004-11-17
17.813304901123047,2004-11-18
17.793493270874023,2004-11-19
17.904478073120117,2004-11-22
17.619083404541016,2004-11-23
17.559635162353516,2004-11-24
17.599258422851562,2004-11-26
17.504135131835938,2004-11-29
17.298015594482422,2004-11-30
17.41692543029785,2004-12-01
17.737995147705078,2004-12-02
17.880693435668945,2004-12-03
17.781600952148438,2004-12-06
17.801416397094727,2004-12-07
17.82141876220703,2004-12-08
18.14936637878418,2004-12-09
18.385330200195312,2004-12-10
18.59730339050293,2004-12-13
18.617298126220703,2004-12-14
18.497316360473633,2004-12-15
18.70928382873535,2004-12-16
18.609304428100586,2004-12-17
18.497316360473633,2004-12-20
18.441322326660156,2004-12-21
18.56930923461914,2004-12-22
18.37733268737793,2004-12-23
18.277355194091797,2004-12-27
18.277355194091797,2004-12-28
18.285354614257812,2004-12-29
18.27335548400879,2004-12-30
18.30535125732422,2004-12-31
18.233360290527344,2005-01-03
17.865406036376953,2005-01-04
17.52545928955078,2005-01-05
17.757421493530273,2005-01-06
17.913402557373047,2005-01-07
18.001384735107422,2005-01-10
18.005386352539062,2005-01-11
18.10538101196289,2005-01-12
18.09737777709961,2005-01-13
18.24135398864746,2005-01-14
18.549312591552734,2005-01-18
18.497316360473633,2005-01-19
18.525312423706055,2005-01-20
18.337345123291016,2005-01-21
18.249359130859375,2005-01-24
18.153366088867188,2005-01-25
18.137374877929688,2005-01-26
18.145370483398438,2005-01-27
18.72128677368164,2005-01-28
18.053380966186523,2005-01-31
18.037391662597656,2005-02-01
18.261362075805664,2005-02-02
17.993392944335938,2005-02-03
18.153366088867188,2005-02-04
17.801416397094727,2005-02-07
17.477476119995117,2005-02-08
17.477476119995117,2005-02-09
17.285491943359375,2005-02-10
17.209501266479492,2005-02-11
17.557449340820312,2005-02-14
17.877408981323242,2005-02-15
17.7894229888916,2005-02-16
17.877408981323242,2005-02-17
17.749425888061523,2005-02-18
17.425474166870117,2005-02-22
17.59345245361328,2005-02-23
17.749425888061523,2005-02-24
17.657440185546875,2005-02-25
17.589448928833008,2005-02-28
17.573448181152344,2005-03-01
17.08951759338379,2005-03-02
17.14551544189453,2005-03-03
17.1975040435791,2005-03-04
17.31749153137207,2005-03-07
17.357481002807617,2005-03-08
17.077526092529297,2005-03-09
16.85755729675293,2005-03-10
17.069528579711914,2005-03-11
17.357481002807617,2005-03-14
17.765426635742188,2005-03-15
17.725427627563477,2005-03-16
17.59345245361328,2005-03-17
17.357481002807617,2005-03-18
17.497465133666992,2005-03-21
17.29749298095703,2005-03-22
17.757421493530273,2005-03-23
17.997390747070312,2005-03-24
17.957399368286133,2005-03-28
17.717439651489258,2005-03-29
18.017385482788086,2005-03-30
17.98938751220703,2005-03-31
17.965391159057617,2005-04-01
18.001384735107422,2005-04-04
17.957399368286133,2005-04-05
17.98938751220703,2005-04-06
18.029388427734375,2005-04-07
18.07337760925293,2005-04-08
18.113374710083008,2005-04-11
18.26935386657715,2005-04-12
17.80941390991211,2005-04-13
17.761423110961914,2005-04-14
17.477476119995117,2005-04-15
17.49346351623535,2005-04-18
17.20550537109375,2005-04-19
16.865554809570312,2005-04-20
16.873552322387695,2005-04-21
16.737577438354492,2005-04-22
16.91754722595215,2005-04-25
16.65358543395996,2005-04-26
16.557592391967773,2005-04-27
15.101816177368164,2005-04-28
15.361776351928711,2005-04-29
15.337776184082031,2005-05-02
15.23779010772705,2005-05-03
15.117803573608398,2005-05-04
15.165802001953125,2005-05-05
15.045821189880371,2005-05-06
15.141803741455078,2005-05-09
15.03781509399414,2005-05-10
14.945829391479492,2005-05-11
14.905838966369629,2005-05-12
14.797855377197266,2005-05-13
14.861848831176758,2005-05-16
15.033818244934082,2005-05-17
15.717724800109863,2005-05-18
15.717724800109863,2005-05-19
16.01368522644043,2005-05-20
15.797708511352539,2005-05-23
15.697721481323242,2005-05-24
15.661727905273438,2005-05-25
15.83370590209961,2005-05-26
15.769709587097168,2005-05-27
15.6337308883667,2005-05-31
15.921695709228516,2005-06-01
15.841708183288574,2005-06-02
15.749717712402344,2005-06-03
15.81371021270752,2005-06-06
15.745720863342285,2005-06-07
15.97768783569336,2005-06-08
15.6337308883667,2005-06-09
15.749717712402344,2005-06-10
15.697721481323242,2005-06-13
15.7777099609375,2005-06-14
15.83370590209961,2005-06-15
15.857699394226074,2005-06-16
15.797708511352539,2005-06-17
15.693724632263184,2005-06-20
15.66572380065918,2005-06-21
15.501747131347656,2005-06-22
15.40176773071289,2005-06-23
15.573742866516113,2005-06-24
15.537749290466309,2005-06-27
15.597738265991211,2005-06-28
15.533748626708984,2005-06-29
15.649730682373047,2005-06-30
15.397765159606934,2005-07-01
15.52574348449707,2005-07-05
15.473756790161133,2005-07-06
15.173802375793457,2005-07-07
15.16979694366455,2005-07-08
15.26179027557373,2005-07-11
15.42176342010498,2005-07-12
15.265782356262207,2005-07-13
15.141803741455078,2005-07-14
15.305782318115234,2005-07-15
15.253783226013184,2005-07-18
15.137803077697754,2005-07-19
15.173802375793457,2005-07-20
15.061816215515137,2005-07-21
15.297784805297852,2005-07-22
15.297784805297852,2005-07-25
15.301782608032227,2005-07-26
15.317778587341309,2005-07-27
15.737713813781738,2005-07-28
15.653724670410156,2005-07-29
15.50575065612793,2005-08-01
15.58574104309082,2005-08-02
15.729721069335938,2005-08-03
15.569747924804688,2005-08-04
15.317778587341309,2005-08-05
15.157803535461426,2005-08-08
15.033818244934082,2005-08-09
14.953827857971191,2005-08-10
15.045821189880371,2005-08-11
14.92583179473877,2005-08-12
14.957828521728516,2005-08-15
16.31763458251953,2005-08-16
16.38962745666504,2005-08-17
16.733577728271484,2005-08-18
16.581594467163086,2005-08-19
16.425615310668945,2005-08-22
16.289636611938477,2005-08-23
16.0656681060791,2005-08-24
16.181652069091797,2005-08-25
15.961688995361328,2005-08-26
16.233644485473633,2005-08-29
16.13765525817871,2005-08-30
16.153654098510742,2005-08-31
16.233644485473633,2005-09-01
16.20964813232422,2005-09-02
16.30563735961914,2005-09-06
16.417613983154297,2005-09-07
16.061670303344727,2005-09-08
16.12565803527832,2005-09-09
16.145662307739258,2005-09-12
15.993687629699707,2005-09-13
15.837702751159668,2005-09-14
16.0656681060791,2005-09-15
16.229652404785156,2005-09-16
16.189651489257812,2005-09-19
14.589879989624023,2005-09-20
14.389915466308594,2005-09-21
14.265928268432617,2005-09-22
14.157947540283203,2005-09-23
13.997971534729004,2005-09-26
14.045968055725098,2005-09-27
13.881990432739258,2005-09-28
13.566030502319336,2005-09-29
13.929984092712402,2005-09-30
14.113956451416016,2005-10-03
14.069961547851562,2005-10-04
13.91798210144043,2005-10-05
14.049960136413574,2005-10-06
14.045968055725098,2005-10-07
14.001968383789062,2005-10-10
13.997971534729004,2005-10-11
13.805997848510742,2005-10-12
13.925982475280762,2005-10-13
14.08195972442627,2005-10-14
14.141948699951172,2005-10-17
14.097954750061035,2005-10-18
13.905982971191406,2005-10-19
13.5740327835083,2005-10-20
13.502045631408691,2005-10-21
13.558034896850586,2005-10-24
13.302074432373047,2005-10-25
12.282217025756836,2005-10-26
12.318212509155273,2005-10-27
12.966116905212402,2005-10-28
13.26607608795166,2005-10-31
13.206083297729492,2005-11-01
13.290072441101074,2005-11-02
13.218085289001465,2005-11-03
13.19808578491211,2005-11-04
13.302074432373047,2005-11-07
13.158092498779297,2005-11-08
13.282073974609375,2005-11-09
13.534039497375488,2005-11-10
13.346063613891602,2005-11-11
13.250078201293945,2005-11-14
13.13809585571289,2005-11-15
12.986115455627441,2005-11-16
13.306070327758789,2005-11-17
13.326067924499512,2005-11-18
13.37806224822998,2005-11-21
13.178091049194336,2005-11-22
13.26607608795166,2005-11-23
13.486045837402344,2005-11-25
13.286075592041016,2005-11-28
13.258081436157227,2005-11-29
13.2020845413208,2005-11-30
13.37806224822998,2005-12-01
13.626021385192871,2005-12-02
13.69401741027832,2005-12-05
13.638022422790527,2005-12-06
13.516616821289062,2005-12-07
13.427584648132324,2005-12-08
13.484240531921387,2005-12-09
13.986055374145508,2005-12-12
13.799897193908691,2005-12-13
13.844409942626953,2005-12-14
13.702771186828613,2005-12-15
13.71895980834961,2005-12-16
13.516616821289062,2005-12-19
13.504471778869629,2005-12-20
13.383069038391113,2005-12-21
13.383069038391113,2005-12-22
13.480195999145508,2005-12-23
13.302129745483398,2005-12-27
13.516616821289062,2005-12-28
13.565176963806152,2005-12-29
13.548990249633789,2005-12-30
13.492335319519043,2006-01-03
14.164119720458984,2006-01-04
13.91321086883545,2006-01-05
13.860601425170898,2006-01-06
14.01438045501709,2006-01-09
14.107461929321289,2006-01-10
14.083178520202637,2006-01-11
14.115556716918945,2006-01-12
14.103413581848145,2006-01-13
14.095325469970703,2006-01-17
14.338135719299316,2006-01-18
14.261247634887695,2006-01-19
13.799897193908691,2006-01-20
13.7918062210083,2006-01-23
13.892976760864258,2006-01-24
13.868696212768555,2006-01-25
14.44740104675293,2006-01-26
14.540477752685547,2006-01-27
14.504058837890625,2006-01-30
14.759016036987305,2006-01-31
14.83185863494873,2006-02-01
15.013964653015137,2006-02-02
14.852087020874023,2006-02-03
14.880420684814453,2006-02-06
14.86423110961914,2006-02-07
15.272967338562012,2006-02-08
15.15560531616211,2006-02-09
15.321529388427734,2006-02-10
15.277013778686523,2006-02-13
15.264875411987305,2006-02-14
15.548160552978516,2006-02-15
15.600760459899902,2006-02-16
15.49149227142334,2006-02-17
15.479358673095703,2006-02-21
15.782876968383789,2006-02-22
15.560298919677734,2006-02-23
15.604812622070312,2006-02-24
15.2689208984375,2006-02-27
15.143460273742676,2006-02-28
15.08681583404541,2006-03-01
15.082763671875,2006-03-02
15.054434776306152,2006-03-03
15.0949068069458,2006-03-06
14.985637664794922,2006-03-07
15.034199714660645,2006-03-08
15.030150413513184,2006-03-09
15.018013954162598,2006-03-10
