TPR,Date
2.137538433074951,2001-04-18
2.011401653289795,2001-04-19
1.9970108270645142,2001-04-20
2.031719207763672,2001-04-23
2.2535150051116943,2001-04-24
2.499013900756836,2001-04-25
2.454993724822998,2001-04-26
2.565045118331909,2001-04-27
2.7462072372436523,2001-04-30
2.903665065765381,2001-05-01
2.9417600631713867,2001-05-02
2.6920273303985596,2001-05-03
2.7004928588867188,2001-05-04
2.664937734603882,2001-05-07
2.658165693283081,2001-05-08
2.6920273303985596,2001-05-09
2.7148842811584473,2001-05-10
2.7182705402374268,2001-05-11
2.8740358352661133,2001-05-14
2.9646167755126953,2001-05-15
3.0899062156677246,2001-05-16
3.056044578552246,2001-05-17
2.962923288345337,2001-05-18
3.0983712673187256,2001-05-21
3.1178412437438965,2001-05-22
3.068742036819458,2001-05-23
3.0856740474700928,2001-05-24
3.1110706329345703,2001-05-25
3.0492711067199707,2001-05-29
3.0492711067199707,2001-05-30
2.967156410217285,2001-05-31
3.0052506923675537,2001-06-01
2.9883203506469727,2001-06-04
3.039113998413086,2001-06-05
2.9646167755126953,2001-06-06
2.976468563079834,2001-06-07
3.038266181945801,2001-06-08
3.027261734008789,2001-06-11
3.0458853244781494,2001-06-12
3.1364662647247314,2001-06-13
3.0213356018066406,2001-06-14
2.9595377445220947,2001-06-15
2.9637701511383057,2001-06-18
2.984086275100708,2001-06-19
2.984086275100708,2001-06-20
3.15339732170105,2001-06-21
3.0983712673187256,2001-06-22
3.0822877883911133,2001-06-25
3.2143492698669434,2001-06-26
3.258368492126465,2001-06-27
3.2507503032684326,2001-06-28
3.221120595932007,2001-06-29
3.187258720397949,2001-07-02
3.263448476791382,2001-07-03
3.0204899311065674,2001-07-05
2.9646167755126953,2001-07-06
3.1051435470581055,2001-07-09
3.2084224224090576,2001-07-10
3.428525924682617,2001-07-11
3.513180732727051,2001-07-12
3.3861987590789795,2001-07-13
3.4683141708374023,2001-07-16
3.572439432144165,2001-07-17
3.4920172691345215,2001-07-18
3.4640815258026123,2001-07-19
3.4369919300079346,2001-07-20
3.3193206787109375,2001-07-23
3.2151949405670166,2001-07-24
3.36503529548645,2001-07-25
3.479318141937256,2001-07-26
3.2846121788024902,2001-07-27
3.3184750080108643,2001-07-30
3.1974189281463623,2001-07-31
3.0814402103424072,2001-08-01
3.1957247257232666,2001-08-02
3.144932270050049,2001-08-03
3.017949342727661,2001-08-06
3.0526583194732666,2001-08-07
3.068742036819458,2001-08-08
3.1169960498809814,2001-08-09
3.0137176513671875,2001-08-10
2.962923288345337,2001-08-13
3.0433456897735596,2001-08-14
2.962923288345337,2001-08-15
2.9756228923797607,2001-08-16
2.8486392498016357,2001-08-17
2.803772211074829,2001-08-20
2.881655216217041,2001-08-21
2.962923288345337,2001-08-22
2.979854106903076,2001-08-23
2.9925527572631836,2001-08-24
3.115302562713623,2001-08-27
3.0484249591827393,2001-08-28
3.0484249591827393,2001-08-29
3.039113998413086,2001-08-30
3.0729753971099854,2001-08-31
3.0551974773406982,2001-09-04
3.132232904434204,2001-09-05
2.990013360977173,2001-09-06
2.8909664154052734,2001-09-07
2.810544967651367,2001-09-10
2.146003484725952,2001-09-17
1.947063684463501,2001-09-18
1.948757529258728,2001-09-19
1.9047372341156006,2001-09-20
1.947063684463501,2001-09-21
2.1671674251556396,2001-09-24
2.115528106689453,2001-09-25
1.8539444208145142,2001-09-26
2.007169246673584,2001-09-27
2.2442028522491455,2001-09-28
2.031719207763672,2001-10-01
1.9326727390289307,2001-10-02
2.1028287410736084,2001-10-03
2.0130958557128906,2001-10-04
2.112142324447632,2001-10-05
2.0782792568206787,2001-10-08
2.031719207763672,2001-10-09
2.157008409500122,2001-10-10
2.388963222503662,2001-10-11
2.2729861736297607,2001-10-12
2.1798648834228516,2001-10-15
2.2010295391082764,2001-10-16
2.107908010482788,2001-10-17
2.2010295391082764,2001-10-18
2.30261492729187,2001-10-19
2.366105556488037,2001-10-22
2.54811429977417,2001-10-23
2.4795448780059814,2001-10-24
2.4126665592193604,2001-10-25
2.5548863410949707,2001-10-26
2.3728785514831543,2001-10-29
2.285684108734131,2001-10-30
2.3618733882904053,2001-10-31
2.283143997192383,2001-11-01
2.398275375366211,2001-11-02
2.5379552841186523,2001-11-05
2.7013401985168457,2001-11-06
2.7639851570129395,2001-11-07
2.7258899211883545,2001-11-08
2.6903340816497803,2001-11-09
2.620070695877075,2001-11-12
2.708958625793457,2001-11-13
2.7766833305358887,2001-11-14
2.878268003463745,2001-11-15
2.7936134338378906,2001-11-16
2.7639851570129395,2001-11-19
2.79530668258667,2001-11-20
2.810544967651367,2001-11-21
2.832554340362549,2001-11-23
2.789381265640259,2001-11-26
2.8029263019561768,2001-11-27
2.75805926322937,2001-11-28
2.810544967651367,2001-11-29
2.7936134338378906,2001-11-30
2.748746871948242,2001-12-03
2.7639851570129395,2001-12-04
2.979008197784424,2001-12-05
3.042499542236328,2001-12-06
2.962923288345337,2001-12-07
2.8596441745758057,2001-12-10
2.81477689743042,2001-12-11
2.80207896232605,2001-12-12
2.810544967651367,2001-12-13
2.870649814605713,2001-12-14
2.9688491821289062,2001-12-17
3.2151949405670166,2001-12-18
3.2041890621185303,2001-12-19
3.1051435470581055,2001-12-20
3.2380523681640625,2001-12-21
3.173715114593506,2001-12-24
3.2710680961608887,2001-12-26
3.1508572101593018,2001-12-27
3.249056577682495,2001-12-28
3.2998509407043457,2001-12-31
3.212655544281006,2002-01-02
3.2202744483947754,2002-01-03
3.293924570083618,2002-01-04
3.407363176345825,2002-01-07
3.5639734268188477,2002-01-08
3.44122314453125,2002-01-09
3.5140268802642822,2002-01-10
3.465773105621338,2002-01-11
3.4115970134735107,2002-01-14
3.50640869140625,2002-01-15
3.479318141937256,2002-01-16
3.5648210048675537,2002-01-17
3.576671838760376,2002-01-18
3.5749781131744385,2002-01-22
3.6401638984680176,2002-01-23
3.7612180709838867,2002-01-24
3.749368190765381,2002-01-25
3.9500010013580322,2002-01-28
3.9076731204986572,2002-01-29
3.970317840576172,2002-01-30
3.906826972961426,2002-01-31
3.8873565196990967,2002-02-01
3.718045949935913,2002-02-04
3.7078888416290283,2002-02-05
3.6232335567474365,2002-02-06
3.5665132999420166,2002-02-07
3.690957546234131,2002-02-08
3.8382558822631836,2002-02-11
3.7248175144195557,2002-02-12
3.7705295085906982,2002-02-13
3.7476754188537598,2002-02-14
3.731590986251831,2002-02-15
3.685030698776245,2002-02-19
3.7950825691223145,2002-02-20
3.787463426589966,2002-02-21
3.7883083820343018,2002-02-22
3.741748571395874,2002-02-25
3.839101791381836,2002-02-26
4.22258996963501,2002-02-27
4.220895767211914,2002-02-28
4.224284648895264,2002-03-01
4.391899585723877,2002-03-04
4.063438415527344,2002-03-05
4.039734363555908,2002-03-06
4.231056213378906,2002-03-07
4.074443340301514,2002-03-08
4.063438415527344,2002-03-11
4.143860816955566,2002-03-12
4.218355655670166,2002-03-13
4.292006969451904,2002-03-14
4.408831596374512,2002-03-15
4.339415073394775,2002-03-18
4.448617935180664,2002-03-19
4.403750896453857,2002-03-20
4.192959785461426,2002-03-21
4.309783935546875,2002-03-22
4.251372337341309,2002-03-25
4.325021743774414,2002-03-26
4.360577583312988,2002-03-27
4.292852401733398,2002-03-28
4.244600296020508,2002-04-01
4.1387810707092285,2002-04-02
4.072751045227051,2002-04-03
4.2073516845703125,2002-04-04
4.368194580078125,2002-04-05
4.485866546630859,2002-04-08
4.622160911560059,2002-04-09
4.57729434967041,2002-04-10
4.465549468994141,2002-04-11
4.523113250732422,2002-04-12
4.442692756652832,2002-04-15
4.6103081703186035,2002-04-16
4.677186965942383,2002-04-17
4.731366157531738,2002-04-18
4.691578388214111,2002-04-19
4.558669090270996,2002-04-22
4.791470527648926,2002-04-23
4.742370128631592,2002-04-24
4.810093402862549,2002-04-25
4.656021595001221,2002-04-26
4.599303722381592,2002-04-29
4.740678310394287,2002-04-30
4.705967903137207,2002-05-01
4.833798408508301,2002-05-02
4.7237467765808105,2002-05-03
4.633166313171387,2002-05-06
4.578138828277588,2002-05-07
4.685653209686279,2002-05-08
4.799935340881348,2002-05-09
4.740678310394287,2002-05-10
4.732211112976074,2002-05-13
4.918453216552734,2002-05-14
4.992948055267334,2002-05-15
4.939615726470947,2002-05-16
5.069138526916504,2002-05-17
4.998875617980957,2002-05-20
