ZION,Date
0.8612046837806702,1980-06-30
0.8522335290908813,1980-07-01
0.8522335290908813,1980-07-02
0.8432624936103821,1980-07-03
0.8522335290908813,1980-07-07
0.8612046837806702,1980-07-08
0.8612046837806702,1980-07-09
0.8612046837806702,1980-07-10
0.8612046837806702,1980-07-11
0.8612046837806702,1980-07-14
0.8612046837806702,1980-07-15
0.8612046837806702,1980-07-16
0.8612046837806702,1980-07-17
0.8612046837806702,1980-07-18
0.8612046837806702,1980-07-21
0.8701748251914978,1980-07-22
0.8612046837806702,1980-07-23
0.8522335290908813,1980-07-24
0.8522335290908813,1980-07-25
0.8522335290908813,1980-07-28
0.8522335290908813,1980-07-29
0.8522335290908813,1980-07-30
0.8432624936103821,1980-07-31
0.8522335290908813,1980-08-01
0.8342921137809753,1980-08-04
0.8342921137809753,1980-08-05
0.8342921137809753,1980-08-06
0.8432624936103821,1980-08-07
0.8612046837806702,1980-08-08
0.8612046837806702,1980-08-11
0.8612046837806702,1980-08-12
0.8791460394859314,1980-08-13
0.8970875144004822,1980-08-14
0.9060591459274292,1980-08-15
0.8881170749664307,1980-08-18
0.8701748251914978,1980-08-19
0.8612046837806702,1980-08-20
0.8612046837806702,1980-08-21
0.8701748251914978,1980-08-22
0.8701748251914978,1980-08-25
0.8612046837806702,1980-08-26
0.8612046837806702,1980-08-27
0.8612046837806702,1980-08-28
0.8612046837806702,1980-08-29
0.8612046837806702,1980-09-02
0.8791460394859314,1980-09-03
0.8970875144004822,1980-09-04
0.8970875144004822,1980-09-05
0.8970875144004822,1980-09-08
0.8970875144004822,1980-09-09
0.8970875144004822,1980-09-10
0.8970875144004822,1980-09-11
0.8970875144004822,1980-09-12
0.8970875144004822,1980-09-15
0.9060591459274292,1980-09-16
0.9060591459274292,1980-09-17
0.9150299429893494,1980-09-18
0.9150299429893494,1980-09-19
0.9150299429893494,1980-09-22
0.9150299429893494,1980-09-23
0.9240004420280457,1980-09-24
0.9240004420280457,1980-09-25
0.9240004420280457,1980-09-26
0.9150299429893494,1980-09-29
0.9060591459274292,1980-09-30
0.9060591459274292,1980-10-01
0.9150299429893494,1980-10-02
0.9240004420280457,1980-10-03
0.9240004420280457,1980-10-06
0.9419423341751099,1980-10-07
0.9419423341751099,1980-10-08
0.9419423341751099,1980-10-09
0.9509130120277405,1980-10-10
0.9598836302757263,1980-10-13
0.9598836302757263,1980-10-14
0.977824866771698,1980-10-15
0.977824866771698,1980-10-16
0.9688544869422913,1980-10-17
0.9509130120277405,1980-10-20
0.9509130120277405,1980-10-21
0.9419423341751099,1980-10-22
0.9329713582992554,1980-10-23
0.9240004420280457,1980-10-24
0.9240004420280457,1980-10-27
0.9240004420280457,1980-10-28
0.9240004420280457,1980-10-29
0.9060591459274292,1980-10-30
0.9060591459274292,1980-10-31
0.9150299429893494,1980-11-03
0.9240004420280457,1980-11-05
0.9150299429893494,1980-11-06
0.9060591459274292,1980-11-07
0.9060591459274292,1980-11-10
0.9060591459274292,1980-11-11
0.9329713582992554,1980-11-12
0.9329713582992554,1980-11-13
0.9419423341751099,1980-11-14
0.9329713582992554,1980-11-17
0.9598836302757263,1980-11-18
0.9688544869422913,1980-11-19
0.9867960214614868,1980-11-20
1.004738450050354,1980-11-21
0.9957678914070129,1980-11-24
0.9957678914070129,1980-11-25
1.004738450050354,1980-11-26
1.004738450050354,1980-11-28
0.9867960214614868,1980-12-01
0.9867960214614868,1980-12-02
0.9867960214614868,1980-12-03
0.9957678914070129,1980-12-04
0.9957678914070129,1980-12-05
0.9957678914070129,1980-12-08
0.9957678914070129,1980-12-09
0.9867960214614868,1980-12-10
0.9598836302757263,1980-12-11
0.9598836302757263,1980-12-12
0.9688544869422913,1980-12-15
0.9688544869422913,1980-12-16
0.9688544869422913,1980-12-17
0.9867960214614868,1980-12-18
1.0316510200500488,1980-12-19
1.0495935678482056,1980-12-22
1.0585637092590332,1980-12-23
1.0585637092590332,1980-12-24
1.0585637092590332,1980-12-26
1.0854758024215698,1980-12-29
1.0944467782974243,1980-12-30
1.1213595867156982,1980-12-31
1.1213595867156982,1981-01-02
1.1213595867156982,1981-01-05
1.157243251800537,1981-01-06
1.13930082321167,1981-01-07
1.1482731103897095,1981-01-08
1.1482731103897095,1981-01-09
1.1482731103897095,1981-01-12
1.1482731103897095,1981-01-13
1.1482731103897095,1981-01-14
1.1482731103897095,1981-01-15
1.157243251800537,1981-01-16
1.157243251800537,1981-01-19
1.157243251800537,1981-01-20
1.157243251800537,1981-01-21
1.157243251800537,1981-01-22
1.157243251800537,1981-01-23
1.157243251800537,1981-01-26
1.157243251800537,1981-01-27
1.157243251800537,1981-01-28
1.157243251800537,1981-01-29
1.157243251800537,1981-01-30
1.157243251800537,1981-02-02
1.1662144660949707,1981-02-03
1.1662144660949707,1981-02-04
1.193126916885376,1981-02-05
1.2020981311798096,1981-02-06
1.2110692262649536,1981-02-09
1.2110692262649536,1981-02-10
1.2110692262649536,1981-02-11
1.2110692262649536,1981-02-12
1.2290103435516357,1981-02-13
1.2379814386367798,1981-02-17
1.2379814386367798,1981-02-18
1.2379814386367798,1981-02-19
1.2379814386367798,1981-02-20
1.2379814386367798,1981-02-23
1.2379814386367798,1981-02-24
1.2379814386367798,1981-02-25
1.246952772140503,1981-02-26
1.2559230327606201,1981-02-27
1.2559230327606201,1981-03-02
1.2559230327606201,1981-03-03
1.2559230327606201,1981-03-04
1.2559230327606201,1981-03-05
1.2559230327606201,1981-03-06
1.2559230327606201,1981-03-09
1.2559230327606201,1981-03-10
1.2559230327606201,1981-03-11
1.264893889427185,1981-03-12
1.264893889427185,1981-03-13
1.264893889427185,1981-03-16
1.2738646268844604,1981-03-17
1.2738646268844604,1981-03-18
1.2738646268844604,1981-03-19
1.2559230327606201,1981-03-20
1.2559230327606201,1981-03-23
1.2559230327606201,1981-03-24
1.2559230327606201,1981-03-25
1.2559230327606201,1981-03-26
1.2559230327606201,1981-03-27
1.2559230327606201,1981-03-30
1.2559230327606201,1981-03-31
1.264893889427185,1981-04-01
1.264893889427185,1981-04-02
1.2738646268844604,1981-04-03
1.2738646268844604,1981-04-06
1.2738646268844604,1981-04-07
1.3187189102172852,1981-04-08
1.3276898860931396,1981-04-09
1.3276898860931396,1981-04-10
1.3276898860931396,1981-04-13
1.3276898860931396,1981-04-14
1.3276898860931396,1981-04-15
1.3276898860931396,1981-04-16
1.3276898860931396,1981-04-20
1.381515622138977,1981-04-21
1.381515622138977,1981-04-22
1.390486240386963,1981-04-23
1.390486240386963,1981-04-24
1.390486240386963,1981-04-27
1.390486240386963,1981-04-28
1.390486240386963,1981-04-29
1.390486240386963,1981-04-30
1.390486240386963,1981-05-01
1.3994563817977905,1981-05-04
1.3994563817977905,1981-05-05
1.390486240386963,1981-05-06
1.390486240386963,1981-05-07
1.4173989295959473,1981-05-08
1.426369547843933,1981-05-11
1.426369547843933,1981-05-12
1.426369547843933,1981-05-13
1.426369547843933,1981-05-14
1.426369547843933,1981-05-15
1.426369547843933,1981-05-18
1.426369547843933,1981-05-19
1.4173989295959473,1981-05-20
1.4084280729293823,1981-05-21
1.4084280729293823,1981-05-22
1.3994563817977905,1981-05-26
1.390486240386963,1981-05-27
1.390486240386963,1981-05-28
1.390486240386963,1981-05-29
1.390486240386963,1981-06-01
1.390486240386963,1981-06-02
1.390486240386963,1981-06-03
1.390486240386963,1981-06-04
1.390486240386963,1981-06-05
1.390486240386963,1981-06-08
1.390486240386963,1981-06-09
1.390486240386963,1981-06-10
1.390486240386963,1981-06-11
1.390486240386963,1981-06-12
1.426369547843933,1981-06-15
1.4173989295959473,1981-06-16
1.4173989295959473,1981-06-17
1.4084280729293823,1981-06-18
1.3994563817977905,1981-06-19
1.3994563817977905,1981-06-22
1.390486240386963,1981-06-23
1.390486240386963,1981-06-24
1.381515622138977,1981-06-25
1.381515622138977,1981-06-26
1.381515622138977,1981-06-29
1.381515622138977,1981-06-30
1.381515622138977,1981-07-01
1.390486240386963,1981-07-02
1.390486240386963,1981-07-06
1.390486240386963,1981-07-07
1.381515622138977,1981-07-08
1.381515622138977,1981-07-09
1.381515622138977,1981-07-10
1.381515622138977,1981-07-13
1.381515622138977,1981-07-14
1.390486240386963,1981-07-15
1.390486240386963,1981-07-16
1.390486240386963,1981-07-17
1.390486240386963,1981-07-20
1.390486240386963,1981-07-21
1.381515622138977,1981-07-22
1.381515622138977,1981-07-23
1.381515622138977,1981-07-24
1.381515622138977,1981-07-27
1.381515622138977,1981-07-28
1.381515622138977,1981-07-29
1.381515622138977,1981-07-30
1.381515622138977,1981-07-31
1.381515622138977,1981-08-03
1.381515622138977,1981-08-04
1.381515622138977,1981-08-05
1.381515622138977,1981-08-06
1.3725448846817017,1981-08-07
1.3725448846817017,1981-08-10
1.354602575302124,1981-08-11
1.354602575302124,1981-08-12
1.354602575302124,1981-08-13
1.354602575302124,1981-08-14
1.3456319570541382,1981-08-17
1.3052630424499512,1981-08-18
1.2918064594268799,1981-08-19
1.2918064594268799,1981-08-20
1.2918064594268799,1981-08-21
1.2245248556137085,1981-08-24
1.1303304433822632,1981-08-25
1.1168742179870605,1981-08-26
1.1034183502197266,1981-08-27
1.1034183502197266,1981-08-28
1.1034183502197266,1981-08-31
1.1034183502197266,1981-09-01
1.1034183502197266,1981-09-02
1.1034183502197266,1981-09-03
1.1034183502197266,1981-09-04
1.1034183502197266,1981-09-08
1.1168742179870605,1981-09-09
1.1168742179870605,1981-09-10
1.157243251800537,1981-09-11
1.1706990003585815,1981-09-14
1.1976115703582764,1981-09-15
1.2379814386367798,1981-09-16
1.2514375448226929,1981-09-17
1.2379814386367798,1981-09-18
1.264893889427185,1981-09-21
1.264893889427185,1981-09-22
1.2514375448226929,1981-09-23
1.2379814386367798,1981-09-24
1.1841561794281006,1981-09-25
1.1976115703582764,1981-09-28
1.1976115703582764,1981-09-29
1.1976115703582764,1981-09-30
1.2110692262649536,1981-10-01
1.2514375448226929,1981-10-02
1.264893889427185,1981-10-05
1.264893889427185,1981-10-06
1.2918064594268799,1981-10-07
1.2783502340316772,1981-10-08
1.2918064594268799,1981-10-09
1.2783502340316772,1981-10-12
1.2783502340316772,1981-10-13
1.2783502340316772,1981-10-14
1.2783502340316772,1981-10-15
1.264893889427185,1981-10-16
1.2514375448226929,1981-10-19
1.2514375448226929,1981-10-20
1.2514375448226929,1981-10-21
1.2514375448226929,1981-10-22
1.2514375448226929,1981-10-23
1.2514375448226929,1981-10-26
1.2514375448226929,1981-10-27
1.2783502340316772,1981-10-28
1.2783502340316772,1981-10-29
1.2783502340316772,1981-10-30
1.2783502340316772,1981-11-02
1.2783502340316772,1981-11-03
1.2918064594268799,1981-11-04
1.3187189102172852,1981-11-05
1.3052630424499512,1981-11-06
1.3052630424499512,1981-11-09
1.332175374031067,1981-11-10
1.332175374031067,1981-11-11
1.3860007524490356,1981-11-12
1.3860007524490356,1981-11-13
1.3860007524490356,1981-11-16
1.3860007524490356,1981-11-17
1.3860007524490356,1981-11-18
1.359087586402893,1981-11-19
1.3725448846817017,1981-11-20
1.3725448846817017,1981-11-23
1.3725448846817017,1981-11-24
1.3725448846817017,1981-11-25
1.3725448846817017,1981-11-27
1.3860007524490356,1981-11-30
1.3860007524490356,1981-12-01
1.3860007524490356,1981-12-02
1.3994563817977905,1981-12-03
1.3994563817977905,1981-12-04
1.4129139184951782,1981-12-07
1.4129139184951782,1981-12-08
1.4129139184951782,1981-12-09
1.4129139184951782,1981-12-10
1.4129139184951782,1981-12-11
1.426369547843933,1981-12-14
1.4129139184951782,1981-12-15
1.426369547843933,1981-12-16
1.4398260116577148,1981-12-17
1.4398260116577148,1981-12-18
1.4667391777038574,1981-12-21
1.493651270866394,1981-12-22
1.493651270866394,1981-12-23
1.493651270866394,1981-12-24
1.493651270866394,1981-12-28
1.5071070194244385,1981-12-29
1.5474761724472046,1981-12-30
1.5609326362609863,1981-12-31
1.5205641984939575,1982-01-04
1.5205641984939575,1982-01-05
1.5071070194244385,1982-01-06
1.5205641984939575,1982-01-07
1.5340206623077393,1982-01-08
1.5071070194244385,1982-01-11
1.493651270866394,1982-01-12
1.426369547843933,1982-01-13
1.426369547843933,1982-01-14
1.4532828330993652,1982-01-15
1.5071070194244385,1982-01-18
1.5071070194244385,1982-01-19
1.4801950454711914,1982-01-20
1.426369547843933,1982-01-21
1.3994563817977905,1982-01-22
1.3860007524490356,1982-01-25
1.332175374031067,1982-01-26
1.3187189102172852,1982-01-27
1.3456319570541382,1982-01-28
1.3456319570541382,1982-01-29
1.3456319570541382,1982-02-01
1.3456319570541382,1982-02-02
1.3456319570541382,1982-02-03
1.3456319570541382,1982-02-04
1.3456319570541382,1982-02-05
1.332175374031067,1982-02-08
1.332175374031067,1982-02-09
1.332175374031067,1982-02-10
1.3187189102172852,1982-02-11
1.3187189102172852,1982-02-12
1.2918064594268799,1982-02-16
1.2783502340316772,1982-02-17
1.2783502340316772,1982-02-18
1.2514375448226929,1982-02-19
1.2514375448226929,1982-02-22
1.2379814386367798,1982-02-23
1.2379814386367798,1982-02-24
1.2379814386367798,1982-02-25
1.2110692262649536,1982-02-26
1.2110692262649536,1982-03-01
1.2110692262649536,1982-03-02
1.1841561794281006,1982-03-03
1.1841561794281006,1982-03-04
1.1841561794281006,1982-03-05
1.1437866687774658,1982-03-08
1.1168742179870605,1982-03-09
1.1168742179870605,1982-03-10
1.1303304433822632,1982-03-11
1.1437866687774658,1982-03-12
1.1437866687774658,1982-03-15
1.1437866687774658,1982-03-16
1.1303304433822632,1982-03-17
1.1303304433822632,1982-03-18
1.1303304433822632,1982-03-19
1.1841561794281006,1982-03-22
1.1841561794281006,1982-03-23
1.1706990003585815,1982-03-24
1.1706990003585815,1982-03-25
1.157243251800537,1982-03-26
1.1841561794281006,1982-03-29
1.1841561794281006,1982-03-30
1.1841561794281006,1982-03-31
1.1841561794281006,1982-04-01
1.1976115703582764,1982-04-02
1.1976115703582764,1982-04-05
1.2245248556137085,1982-04-06
1.2783502340316772,1982-04-07
1.2783502340316772,1982-04-08
1.2918064594268799,1982-04-12
1.264893889427185,1982-04-13
1.2514375448226929,1982-04-14
1.2379814386367798,1982-04-15
1.2379814386367798,1982-04-16
1.2514375448226929,1982-04-19
1.2514375448226929,1982-04-20
1.2514375448226929,1982-04-21
1.2514375448226929,1982-04-22
1.2514375448226929,1982-04-23
1.264893889427185,1982-04-26
1.264893889427185,1982-04-27
1.264893889427185,1982-04-28
1.264893889427185,1982-04-29
1.2783502340316772,1982-04-30
1.2783502340316772,1982-05-03
1.2783502340316772,1982-05-04
1.2918064594268799,1982-05-05
1.3187189102172852,1982-05-06
1.3187189102172852,1982-05-07
1.3052630424499512,1982-05-10
1.3052630424499512,1982-05-11
1.3052630424499512,1982-05-12
1.3052630424499512,1982-05-13
1.298535704612732,1982-05-14
1.2918064594268799,1982-05-17
1.2783502340316772,1982-05-18
1.2783502340316772,1982-05-19
1.2783502340316772,1982-05-20
1.2783502340316772,1982-05-21
1.2783502340316772,1982-05-24
1.2783502340316772,1982-05-25
1.2514375448226929,1982-05-26
1.2514375448226929,1982-05-27
1.2514375448226929,1982-05-28
1.2514375448226929,1982-06-01
1.2514375448226929,1982-06-02
1.2514375448226929,1982-06-03
1.2514375448226929,1982-06-04
1.2514375448226929,1982-06-07
1.2514375448226929,1982-06-08
1.2379814386367798,1982-06-09
1.2379814386367798,1982-06-10
1.2245248556137085,1982-06-11
1.1841561794281006,1982-06-14
1.157243251800537,1982-06-15
1.1437866687774658,1982-06-16
1.157243251800537,1982-06-17
1.1437866687774658,1982-06-18
1.1437866687774658,1982-06-21
1.1437866687774658,1982-06-22
1.1437866687774658,1982-06-23
1.157243251800537,1982-06-24
1.1437866687774658,1982-06-25
1.1437866687774658,1982-06-28
1.1437866687774658,1982-06-29
1.157243251800537,1982-06-30
1.1639717817306519,1982-07-01
1.1639717817306519,1982-07-02
1.1706990003585815,1982-07-06
1.1706990003585815,1982-07-07
1.1706990003585815,1982-07-08
1.1706990003585815,1982-07-09
1.1841561794281006,1982-07-12
1.1841561794281006,1982-07-13
1.1841561794281006,1982-07-14
1.1976115703582764,1982-07-15
1.1976115703582764,1982-07-16
1.2110692262649536,1982-07-19
1.2245248556137085,1982-07-20
1.2245248556137085,1982-07-21
1.2514375448226929,1982-07-22
1.2514375448226929,1982-07-23
1.264893889427185,1982-07-26
1.264893889427185,1982-07-27
1.2514375448226929,1982-07-28
1.264893889427185,1982-07-29
1.264893889427185,1982-07-30
1.2783502340316772,1982-08-02
1.2783502340316772,1982-08-03
1.2783502340316772,1982-08-04
1.2783502340316772,1982-08-05
1.2783502340316772,1982-08-06
1.264893889427185,1982-08-09
1.2514375448226929,1982-08-10
1.2514375448226929,1982-08-11
1.2514375448226929,1982-08-12
1.2514375448226929,1982-08-13
1.2514375448226929,1982-08-16
1.264893889427185,1982-08-17
1.332175374031067,1982-08-18
1.332175374031067,1982-08-19
1.332175374031067,1982-08-20
1.332175374031067,1982-08-23
1.3456319570541382,1982-08-24
1.359087586402893,1982-08-25
1.359087586402893,1982-08-26
1.359087586402893,1982-08-27
1.359087586402893,1982-08-30
1.359087586402893,1982-08-31
1.359087586402893,1982-09-01
1.359087586402893,1982-09-02
1.359087586402893,1982-09-03
1.359087586402893,1982-09-07
1.359087586402893,1982-09-08
1.359087586402893,1982-09-09
1.359087586402893,1982-09-10
1.359087586402893,1982-09-13
1.359087586402893,1982-09-14
1.359087586402893,1982-09-15
1.359087586402893,1982-09-16
1.359087586402893,1982-09-17
1.359087586402893,1982-09-20
1.3860007524490356,1982-09-21
1.3994563817977905,1982-09-22
1.3994563817977905,1982-09-23
1.4129139184951782,1982-09-24
1.3994563817977905,1982-09-27
1.4398260116577148,1982-09-28
1.4532828330993652,1982-09-29
1.4532828330993652,1982-09-30
1.4532828330993652,1982-10-01
1.4398260116577148,1982-10-04
1.4398260116577148,1982-10-05
1.493651270866394,1982-10-06
1.493651270866394,1982-10-07
1.5743893384933472,1982-10-08
1.682039499282837,1982-10-11
1.6685842275619507,1982-10-12
1.6685842275619507,1982-10-13
1.655126929283142,1982-10-14
1.655126929283142,1982-10-15
1.6416712999343872,1982-10-18
1.6147582530975342,1982-10-19
1.6147582530975342,1982-10-20
1.6147582530975342,1982-10-21
1.6147582530975342,1982-10-22
1.5340206623077393,1982-10-25
1.5340206623077393,1982-10-26
1.5340206623077393,1982-10-27
1.5340206623077393,1982-10-28
1.5340206623077393,1982-10-29
1.5205641984939575,1982-11-01
1.5205641984939575,1982-11-02
1.5205641984939575,1982-11-03
1.5609326362609863,1982-11-04
1.5474761724472046,1982-11-05
1.5340206623077393,1982-11-08
1.5205641984939575,1982-11-09
1.5205641984939575,1982-11-10
1.5205641984939575,1982-11-11
1.5205641984939575,1982-11-12
1.4801950454711914,1982-11-15
1.4532828330993652,1982-11-16
1.4532828330993652,1982-11-17
1.4532828330993652,1982-11-18
1.4532828330993652,1982-11-19
1.4532828330993652,1982-11-22
1.4532828330993652,1982-11-23
1.4532828330993652,1982-11-24
1.4532828330993652,1982-11-26
1.4532828330993652,1982-11-29
1.4532828330993652,1982-11-30
1.4801950454711914,1982-12-01
1.4801950454711914,1982-12-02
1.4801950454711914,1982-12-03
1.4801950454711914,1982-12-06
1.4801950454711914,1982-12-07
1.4801950454711914,1982-12-08
1.4801950454711914,1982-12-09
1.4667391777038574,1982-12-10
1.426369547843933,1982-12-13
1.3187189102172852,1982-12-14
1.2245248556137085,1982-12-15
1.2783502340316772,1982-12-16
1.3187189102172852,1982-12-17
1.3187189102172852,1982-12-20
1.332175374031067,1982-12-21
1.359087586402893,1982-12-22
1.4129139184951782,1982-12-23
1.4129139184951782,1982-12-27
1.3994563817977905,1982-12-28
1.3994563817977905,1982-12-29
1.3994563817977905,1982-12-30
1.3994563817977905,1982-12-31
1.3994563817977905,1983-01-03
1.3994563817977905,1983-01-04
1.3994563817977905,1983-01-05
1.3994563817977905,1983-01-06
1.3994563817977905,1983-01-07
1.3994563817977905,1983-01-10
1.3994563817977905,1983-01-11
1.3994563817977905,1983-01-12
1.3860007524490356,1983-01-13
1.3860007524490356,1983-01-14
1.3860007524490356,1983-01-17
1.3860007524490356,1983-01-18
1.3860007524490356,1983-01-19
1.3725448846817017,1983-01-20
1.3725448846817017,1983-01-21
1.332175374031067,1983-01-24
1.332175374031067,1983-01-25
1.332175374031067,1983-01-26
1.332175374031067,1983-01-27
1.332175374031067,1983-01-28
1.332175374031067,1983-01-31
1.332175374031067,1983-02-01
1.332175374031067,1983-02-02
1.3187189102172852,1983-02-03
1.3187189102172852,1983-02-04
1.3187189102172852,1983-02-07
1.332175374031067,1983-02-08
1.332175374031067,1983-02-09
1.332175374031067,1983-02-10
1.3456319570541382,1983-02-11
1.359087586402893,1983-02-14
1.3725448846817017,1983-02-15
1.3860007524490356,1983-02-16
1.3860007524490356,1983-02-17
1.426369547843933,1983-02-18
1.3994563817977905,1983-02-22
1.359087586402893,1983-02-23
1.359087586402893,1983-02-24
1.359087586402893,1983-02-25
1.359087586402893,1983-02-28
1.359087586402893,1983-03-01
1.359087586402893,1983-03-02
1.359087586402893,1983-03-03
1.359087586402893,1983-03-04
1.359087586402893,1983-03-07
1.359087586402893,1983-03-08
1.359087586402893,1983-03-09
1.359087586402893,1983-03-10
1.332175374031067,1983-03-11
1.2783502340316772,1983-03-14
1.2783502340316772,1983-03-15
1.2783502340316772,1983-03-16
1.2783502340316772,1983-03-17
1.264893889427185,1983-03-18
1.2379814386367798,1983-03-21
1.2379814386367798,1983-03-22
1.2379814386367798,1983-03-23
1.264893889427185,1983-03-24
1.264893889427185,1983-03-25
1.264893889427185,1983-03-28
1.2379814386367798,1983-03-29
1.2514375448226929,1983-03-30
1.264893889427185,1983-03-31
1.2783502340316772,1983-04-04
1.2783502340316772,1983-04-05
1.2918064594268799,1983-04-06
1.2918064594268799,1983-04-07
1.3052630424499512,1983-04-08
1.3052630424499512,1983-04-11
1.3052630424499512,1983-04-12
1.332175374031067,1983-04-13
1.3860007524490356,1983-04-14
1.4129139184951782,1983-04-15
1.4667391777038574,1983-04-18
1.5071070194244385,1983-04-19
1.5340206623077393,1983-04-20
1.5878459215164185,1983-04-21
1.6416712999343872,1983-04-22
1.655126929283142,1983-04-25
1.6147582530975342,1983-04-26
1.6147582530975342,1983-04-27
1.601302146911621,1983-04-28
1.5878459215164185,1983-04-29
1.5609326362609863,1983-05-02
1.5340206623077393,1983-05-03
1.5340206623077393,1983-05-04
1.5340206623077393,1983-05-05
1.5205641984939575,1983-05-06
1.5340206623077393,1983-05-09
1.5474761724472046,1983-05-10
1.5609326362609863,1983-05-11
1.5609326362609863,1983-05-12
1.5609326362609863,1983-05-13
1.5609326362609863,1983-05-16
1.601302146911621,1983-05-17
1.6147582530975342,1983-05-18
1.6147582530975342,1983-05-19
1.601302146911621,1983-05-20
1.601302146911621,1983-05-23
1.6147582530975342,1983-05-24
1.6147582530975342,1983-05-25
1.6416712999343872,1983-05-26
1.6416712999343872,1983-05-27
1.655126929283142,1983-05-31
1.655126929283142,1983-06-01
1.655126929283142,1983-06-02
1.6685842275619507,1983-06-03
1.6685842275619507,1983-06-06
1.6685842275619507,1983-06-07
1.6685842275619507,1983-06-08
1.6685842275619507,1983-06-09
1.6954957246780396,1983-06-10
1.6954957246780396,1983-06-13
1.6954957246780396,1983-06-14
1.6954957246780396,1983-06-15
1.70895254611969,1983-06-16
1.70895254611969,1983-06-17
1.7224093675613403,1983-06-20
1.7224093675613403,1983-06-21
1.7358647584915161,1983-06-22
1.7493211030960083,1983-06-23
1.7358647584915161,1983-06-24
1.70895254611969,1983-06-27
1.70895254611969,1983-06-28
1.682039499282837,1983-06-29
1.682039499282837,1983-06-30
1.682039499282837,1983-07-01
1.655126929283142,1983-07-05
1.655126929283142,1983-07-06
1.6685842275619507,1983-07-07
1.6685842275619507,1983-07-08
1.682039499282837,1983-07-11
1.682039499282837,1983-07-12
1.70895254611969,1983-07-13
1.70895254611969,1983-07-14
1.7224093675613403,1983-07-15
1.7224093675613403,1983-07-18
1.7224093675613403,1983-07-19
1.7493211030960083,1983-07-20
1.7493211030960083,1983-07-21
1.7493211030960083,1983-07-22
1.7493211030960083,1983-07-25
1.7493211030960083,1983-07-26
1.7493211030960083,1983-07-27
1.7493211030960083,1983-07-28
1.7224093675613403,1983-07-29
1.70895254611969,1983-08-01
1.70895254611969,1983-08-02
1.70895254611969,1983-08-03
1.682039499282837,1983-08-04
1.682039499282837,1983-08-05
1.682039499282837,1983-08-08
1.682039499282837,1983-08-09
1.682039499282837,1983-08-10
1.6954957246780396,1983-08-11
1.6954957246780396,1983-08-12
1.6954957246780396,1983-08-15
1.682039499282837,1983-08-16
1.682039499282837,1983-08-17
1.6685842275619507,1983-08-18
1.6685842275619507,1983-08-19
1.6685842275619507,1983-08-22
1.6685842275619507,1983-08-23
1.6685842275619507,1983-08-24
1.6685842275619507,1983-08-25
1.6416712999343872,1983-08-26
1.6416712999343872,1983-08-29
1.655126929283142,1983-08-30
1.655126929283142,1983-08-31
1.655126929283142,1983-09-01
1.655126929283142,1983-09-02
1.655126929283142,1983-09-06
1.6685842275619507,1983-09-07
1.6685842275619507,1983-09-08
1.682039499282837,1983-09-09
1.6954957246780396,1983-09-12
1.6954957246780396,1983-09-13
1.6954957246780396,1983-09-14
1.70895254611969,1983-09-15
1.70895254611969,1983-09-16
1.789689540863037,1983-09-19
1.816603422164917,1983-09-20
