IBM,Date
3.3989500999450684,1969-05-23
3.3989500999450684,1969-05-26
3.3495774269104004,1969-05-27
3.344379186630249,1969-05-28
3.315796136856079,1969-05-29
3.320992946624756,1969-06-02
3.305401086807251,1969-06-03
3.315796136856079,1969-06-04
3.305401086807251,1969-06-05
3.2742185592651367,1969-06-06
3.2456326484680176,1969-06-09
3.2248446941375732,1969-06-10
3.2170472145080566,1969-06-11
3.20145583152771,1969-06-12
3.2378382682800293,1969-06-13
3.2586255073547363,1969-06-16
3.2664248943328857,1969-06-17
3.2664248943328857,1969-06-18
3.263822317123413,1969-06-19
3.2456326484680176,1969-06-20
3.2794158458709717,1969-06-23
3.3833582401275635,1969-06-24
3.331385374069214,1969-06-25
3.427532911300659,1969-06-26
3.4457242488861084,1969-06-27
3.510686159133911,1969-06-30
3.508089065551758,1969-07-01
3.617231607437134,1969-07-02
3.651015520095825,1969-07-03
3.617231607437134,1969-07-07
3.4925005435943604,1969-07-08
3.466510534286499,1969-07-09
3.3989500999450684,1969-07-10
3.4457242488861084,1969-07-11
3.341779947280884,1969-07-14
3.3625681400299072,1969-07-15
3.4145405292510986,1969-07-16
3.4041457176208496,1969-07-17
3.357372760772705,1969-07-18
3.3079991340637207,1969-07-22
3.3287880420684814,1969-07-23
3.295006513595581,1969-07-24
3.2898073196411133,1969-07-25
3.2547290325164795,1969-07-28
3.2534282207489014,1969-07-29
3.2794158458709717,1969-07-30
3.3729636669158936,1969-07-31
3.435520887374878,1969-08-01
3.406848430633545,1969-08-04
3.4876554012298584,1969-08-05
3.503296136856079,1969-08-06
3.4798340797424316,1969-08-07
3.4772279262542725,1969-08-08
3.4329166412353516,1969-08-11
3.4459474086761475,1969-08-12
3.4928677082061768,1969-08-13
3.531968593597412,1969-08-14
3.5397861003875732,1969-08-15
3.5580344200134277,1969-08-18
3.5658528804779053,1969-08-19
3.6166794300079346,1969-08-20
3.638838529586792,1969-08-21
3.651872396469116,1969-08-22
3.555424213409424,1969-08-25
3.5449984073638916,1969-08-26
3.573673725128174,1969-08-27
3.6284146308898926,1969-08-28
3.5971317291259766,1969-08-29
3.5814929008483887,1969-09-02
3.552821397781372,1969-09-03
3.547607898712158,1969-09-04
3.524149179458618,1969-09-05
3.4954752922058105,1969-09-08
3.5293610095977783,1969-09-09
3.6336259841918945,1969-09-10
3.5814929008483887,1969-09-11
3.6023471355438232,1969-09-12
3.5867090225219727,1969-09-15
3.6153793334960938,1969-09-16
3.6179871559143066,1969-09-17
3.6336259841918945,1969-09-18
3.659693479537964,1969-09-19
3.7378897666931152,1969-09-22
3.7248568534851074,1969-09-23
3.722252130508423,1969-09-24
3.625807523727417,1969-09-25
3.612772226333618,1969-09-26
3.610165596008301,1969-09-29
3.5997393131256104,1969-09-30
3.5814929008483887,1969-10-01
3.5919182300567627,1969-10-02
3.594527244567871,1969-10-03
3.6336259841918945,1969-10-06
3.6075594425201416,1969-10-07
3.5606391429901123,1969-10-08
3.6179871559143066,1969-10-09
3.612772226333618,1969-10-10
3.620591640472412,1969-10-13
3.680543899536133,1969-10-14
3.690971612930298,1969-10-15
3.667513132095337,1969-10-16
3.659693479537964,1969-10-17
3.680543899536133,1969-10-20
3.722252130508423,1969-10-21
3.7066071033477783,1969-10-22
3.717036008834839,1969-10-23
3.7952370643615723,1969-10-24
3.790022134780884,1969-10-27
3.7691714763641357,1969-10-28
3.714428663253784,1969-10-29
3.7483160495758057,1969-10-30
3.7587430477142334,1969-10-31
3.7483160495758057,1969-11-03
3.7483160495758057,1969-11-04
3.7587430477142334,1969-11-05
3.769197940826416,1969-11-06
3.8162479400634766,1969-11-07
3.834545612335205,1969-11-10
3.8449952602386475,1969-11-11
3.837158203125,1969-11-12
3.8110198974609375,1969-11-13
3.7953360080718994,1969-11-14
3.7901086807250977,1969-11-17
3.79795241355896,1969-11-18
3.753514528274536,1969-11-19
3.7090790271759033,1969-11-20
3.669872760772705,1969-11-21
3.6149814128875732,1969-11-24
3.620204448699951,1969-11-25
3.6594159603118896,1969-11-26
3.732605218887329,1969-11-28
3.7639715671539307,1969-12-01
3.7221503257751465,1969-12-02
3.7129998207092285,1969-12-03
3.732605218887329,1969-12-04
3.732605218887329,1969-12-05
3.7169201374053955,1969-12-08
3.7221503257751465,1969-12-09
3.7169201374053955,1969-12-10
3.7169201374053955,1969-12-11
3.7587430477142334,1969-12-12
3.7430579662323,1969-12-15
3.693394660949707,1969-12-16
3.675097703933716,1969-12-17
3.7665834426879883,1969-12-18
3.831934928894043,1969-12-19
3.769197940826416,1969-12-22
3.675097703933716,1969-12-23
3.7116940021514893,1969-12-24
3.7744240760803223,1969-12-26
3.7456727027893066,1969-12-29
3.7587430477142334,1969-12-30
3.8110198974609375,1969-12-31
3.813636302947998,1970-01-02
3.850231885910034,1970-01-05
3.8528428077697754,1970-01-06
3.855457305908203,1970-01-07
3.8632986545562744,1970-01-08
3.85806941986084,1970-01-09
3.8449952602386475,1970-01-12
3.9116530418395996,1970-01-13
3.9077343940734863,1970-01-14
3.988765239715576,1970-01-15
3.8659117221832275,1970-01-16
3.6594159603118896,1970-01-19
3.727379322052002,1970-01-20
3.7116940021514893,1970-01-21
3.7221503257751465,1970-01-22
3.7221503257751465,1970-01-23
3.6437313556671143,1970-01-26
3.609753370285034,1970-01-27
3.5653159618377686,1970-01-28
3.5391786098480225,1970-01-29
3.5045437812805176,1970-01-30
3.586225986480713,1970-02-02
3.5888397693634033,1970-02-03
3.5888397693634033,1970-02-04
3.5417919158935547,1970-02-05
3.604527711868286,1970-02-06
3.6568024158477783,1970-02-09
3.6175928115844727,1970-02-10
3.7116940021514893,1970-02-11
3.680325508117676,1970-02-12
3.6489617824554443,1970-02-13
3.6515731811523438,1970-02-16
3.6568024158477783,1970-02-17
3.672484874725342,1970-02-18
3.680325508117676,1970-02-19
3.654189109802246,1970-02-20
3.60191011428833,1970-02-24
3.607139825820923,1970-02-25
3.5992965698242188,1970-02-26
3.5574774742126465,1970-02-27
3.507812023162842,1970-03-02
3.4842872619628906,1970-03-03
3.447693109512329,1970-03-04
3.442464828491211,1970-03-05
3.4006435871124268,1970-03-06
3.311772108078003,1970-03-09
3.4137117862701416,1970-03-10
3.434621572494507,1970-03-11
3.4372379779815674,1970-03-12
3.3901891708374023,1970-03-13
3.345752000808716,1970-03-16
3.371889591217041,1970-03-17
3.3692755699157715,1970-03-18
3.370584487915039,1970-03-19
3.343139171600342,1970-03-20
3.3666629791259766,1970-03-23
3.429394006729126,1970-03-24
3.4816722869873047,1970-03-25
3.4842872619628906,1970-03-26
3.5208821296691895,1970-03-30
3.5391786098480225,1970-03-31
3.531336545944214,1970-04-01
3.4712178707122803,1970-04-02
3.4137117862701416,1970-04-03
3.3509795665740967,1970-04-06
3.345752000808716,1970-04-07
3.3875739574432373,1970-04-08
3.405871868133545,1970-04-09
3.465989112854004,1970-04-10
3.418938159942627,1970-04-13
3.395416736602783,1970-04-14
3.3797333240509033,1970-04-15
3.353593587875366,1970-04-16
3.371889591217041,1970-04-17
3.3927998542785645,1970-04-20
3.3562052249908447,1970-04-21
3.2725629806518555,1970-04-22
3.2372748851776123,1970-04-23
3.230741262435913,1970-04-24
3.1523239612579346,1970-04-27
3.0347020626068115,1970-04-28
3.139254093170166,1970-04-29
3.1157336235046387,1970-04-30
3.115206003189087,1970-05-01
2.9708614349365234,1970-05-04
2.9708614349365234,1970-05-05
3.018101215362549,1970-05-06
3.041719913482666,1970-05-07
3.0495927333831787,1970-05-08
2.997107982635498,1970-05-11
2.965614080429077,1970-05-12
2.886880397796631,1970-05-13
2.818643808364868,1970-05-14
2.84226393699646,1970-05-15
2.8343911170959473,1970-05-18
2.7136690616607666,1970-05-19
2.629685640335083,1970-05-20
2.5771963596343994,1970-05-21
2.603440284729004,1970-05-22
2.529956340789795,1970-05-25
2.5404558181762695,1970-05-26
2.718916177749634,1970-05-27
2.8028979301452637,1970-05-28
2.9183733463287354,1970-05-29
3.012852430343628,1970-06-01
2.9708614349365234,1970-06-02
2.9708614349365234,1970-06-03
2.8475122451782227,1970-06-04
2.8343911170959473,1970-06-05
2.7950239181518555,1970-06-08
2.816021203994751,1970-06-09
2.7871527671813965,1970-06-10
2.72153902053833,1970-06-11
2.718916177749634,1970-06-12
2.718916177749634,1970-06-15
2.8448874950408936,1970-06-16
2.789776086807251,1970-06-17
2.855386734008789,1970-06-18
2.8370165824890137,1970-06-19
2.818643808364868,1970-06-22
2.6992311477661133,1970-06-23
2.676923990249634,1970-06-24
2.7084195613861084,1970-06-25
2.703169345855713,1970-06-26
2.703169345855713,1970-06-29
2.6244378089904785,1970-06-30
2.6664280891418457,1970-07-01
2.6323094367980957,1970-07-02
2.5666983127593994,1970-07-06
2.545703411102295,1970-07-07
2.65067982673645,1970-07-08
2.669051170349121,1970-07-09
2.627061367034912,1970-07-10
2.600816249847412,1970-07-13
2.637558698654175,1970-07-14
2.645432233810425,1970-07-15
2.6664280891418457,1970-07-16
2.724165201187134,1970-07-17
2.7084195613861084,1970-07-20
2.7057957649230957,1970-07-21
2.6664280891418457,1970-07-22
2.6979188919067383,1970-07-23
2.6638031005859375,1970-07-24
2.6585540771484375,1970-07-27
2.653306245803833,1970-07-28
2.65067982673645,1970-07-29
2.6611790657043457,1970-07-30
2.660649538040161,1970-07-31
2.6290080547332764,1970-08-03
2.6395559310913086,1970-08-04
2.6342828273773193,1970-08-05
2.62109637260437,1970-08-06
2.589456081390381,1970-08-07
2.5367159843444824,1970-08-10
2.512984275817871,1970-08-11
2.43255615234375,1970-08-12
2.3521299362182617,1970-08-13
2.424647569656372,1970-08-14
2.481339693069458,1970-08-17
2.5288054943084717,1970-08-18
2.5288054943084717,1970-08-19
2.581543445587158,1970-08-20
2.6290080547332764,1970-08-21
2.7714030742645264,1970-08-24
2.7845852375030518,1970-08-25
2.7819509506225586,1970-08-26
2.7977707386016846,1970-08-27
2.861056089401245,1970-08-28
2.808319091796875,1970-08-31
2.783269166946411,1970-09-01
2.7845852375030518,1970-09-02
2.8452341556549072,1970-09-03
2.8689684867858887,1970-09-04
2.900611162185669,1970-09-08
2.8795154094696045,1970-09-09
2.829413890838623,1970-09-10
2.8346879482269287,1970-09-11
2.8056814670562744,1970-09-14
2.8096373081207275,1970-09-15
2.8584177494049072,1970-09-16
2.9164321422576904,1970-09-17
2.9559860229492188,1970-09-18
2.9058845043182373,1970-09-21
2.8821516036987305,1970-09-22
2.9638967514038086,1970-09-23
3.043006658554077,1970-09-24
3.043006658554077,1970-09-25
3.058826208114624,1970-09-28
3.077284574508667,1970-09-29
3.077284574508667,1970-09-30
3.132659912109375,1970-10-01
3.156390905380249,1970-10-02
3.235499382019043,1970-10-05
3.2394535541534424,1970-10-06
3.2249491214752197,1970-10-07
3.1458446979522705,1970-10-08
3.1234302520751953,1970-10-09
3.061462163925171,1970-10-12
3.079922914505005,1970-10-13
3.0746469497680664,1970-10-14
3.090468168258667,1970-10-15
3.066737413406372,1970-10-16
3.0008151531219482,1970-10-19
3.070692300796509,1970-10-20
3.0469589233398438,1970-10-21
3.0377328395843506,1970-10-22
3.111565113067627,1970-10-23
3.0561861991882324,1970-10-26
3.0693726539611816,1970-10-27
3.1273865699768066,1970-10-28
3.148481607437134,1970-10-29
3.1135332584381104,1970-10-30
3.1744260787963867,1970-11-02
3.136037826538086,1970-11-03
3.137362241744995,1970-11-04
3.0989718437194824,1970-11-05
3.1135332584381104,1970-11-06
3.1505985260009766,1970-11-09
3.166484832763672,1970-11-10
3.147952079772949,1970-11-11
3.1466290950775146,1970-11-12
3.10426664352417,1970-11-13
3.1055893898010254,1970-11-16
3.1016173362731934,1970-11-17
3.0764663219451904,1970-11-18
3.0817620754241943,1970-11-19
3.1400110721588135,1970-11-20
3.166484832763672,1970-11-23
3.177076816558838,1970-11-24
3.166484832763672,1970-11-25
3.2670931816101074,1970-11-27
3.2538554668426514,1970-11-30
3.2617979049682617,1970-12-01
3.3253395557403564,1970-12-02
3.2988619804382324,1970-12-03
3.3015120029449463,1970-12-04
3.3465194702148438,1970-12-07
3.349168062210083,1970-12-08
3.359757900238037,1970-12-09
3.362403392791748,1970-12-10
3.357109785079956,1970-12-11
3.2909226417541504,1970-12-14
3.293567419052124,1970-12-15
3.3147482872009277,1970-12-16
3.3147482872009277,1970-12-17
3.34122371673584,1970-12-18
3.359757900238037,1970-12-21
3.3465194702148438,1970-12-22
3.309455156326294,1970-12-23
3.335928440093994,1970-12-24
3.3729939460754395,1970-12-28
3.391528606414795,1970-12-29
3.3835856914520264,1970-12-30
3.3650519847869873,1970-12-31
3.3147482872009277,1971-01-04
3.349168062210083,1971-01-05
3.367698907852173,1971-01-06
3.349168062210083,1971-01-07
3.3306334018707275,1971-01-08
3.309455156326294,1971-01-11
3.343869924545288,1971-01-12
3.342545986175537,1971-01-13
3.3306334018707275,1971-01-14
3.282977342605591,1971-01-15
3.3015120029449463,1971-01-18
3.3120992183685303,1971-01-19
3.333280324935913,1971-01-20
3.34122371673584,1971-01-21
3.3518147468566895,1971-01-22
3.407411575317383,1971-01-25
3.4524221420288086,1971-01-26
3.4153544902801514,1971-01-27
3.362403392791748,1971-01-28
3.447126865386963,1971-01-29
3.465660810470581,1971-02-01
3.4709534645080566,1971-02-02
3.4802229404449463,1971-02-03
3.500077486038208,1971-02-04
3.5776941776275635,1971-02-05
3.6228795051574707,1971-02-08
3.59895396232605,1971-02-09
3.5856637954711914,1971-02-10
3.6016156673431396,1971-02-11
3.609586715698242,1971-02-12
3.6321816444396973,1971-02-16
3.5776941776275635,1971-02-17
3.5006086826324463,1971-02-18
3.489978790283203,1971-02-19
3.513899564743042,1971-02-22
3.5644030570983887,1971-02-23
3.5962979793548584,1971-02-24
3.5511114597320557,1971-02-25
3.5776941776275635,1971-02-26
3.604275941848755,1971-03-01
3.5936412811279297,1971-03-02
3.5856637954711914,1971-03-03
3.6228795051574707,1971-03-04
3.6733789443969727,1971-03-05
3.7052786350250244,1971-03-08
3.7105960845947266,1971-03-09
3.707934617996216,1971-03-10
3.6973023414611816,1971-03-11
3.7637510299682617,1971-03-12
3.864758253097534,1971-03-15
3.854125499725342,1971-03-16
3.864758253097534,1971-03-17
3.8381776809692383,1971-03-18
3.834193229675293,1971-03-19
3.8115973472595215,1971-03-22
3.782357931137085,1971-03-23
3.7743866443634033,1971-03-24
3.785015344619751,1971-03-25
3.806281089782715,1971-03-26
3.790332794189453,1971-03-29
3.795652389526367,1971-03-30
3.8009629249572754,1971-03-31
3.785015344619751,1971-04-01
3.806281089782715,1971-04-02
3.835519552230835,1971-04-05
3.8395092487335205,1971-04-06
3.8381776809692383,1971-04-07
3.7929916381835938,1971-04-08
3.795652389526367,1971-04-12
3.806281089782715,1971-04-13
3.814256191253662,1971-04-14
3.7876737117767334,1971-04-15
3.7424895763397217,1971-04-16
3.7637510299682617,1971-04-19
3.785015344619751,1971-04-20
3.7531187534332275,1971-04-21
3.7424895763397217,1971-04-22
3.7743866443634033,1971-04-23
3.785015344619751,1971-04-26
3.806281089782715,1971-04-27
3.8408377170562744,1971-04-28
3.848809003829956,1971-04-29
3.8036253452301025,1971-04-30
3.7557809352874756,1971-05-03
3.758439064025879,1971-05-04
3.7531187534332275,1971-05-05
3.739833116531372,1971-05-06
3.7030129432678223,1971-05-07
3.6790032386779785,1971-05-10
3.652324676513672,1971-05-11
3.654991388320923,1971-05-12
3.6309802532196045,1971-05-13
3.5802927017211914,1971-05-14
3.5642826557159424,1971-05-17
3.606971502304077,1971-05-18
3.64965558052063,1971-05-19
3.7136874198913574,1971-05-20
3.6709985733032227,1971-05-21
3.6389830112457275,1971-05-24
3.596299648284912,1971-05-25
3.5989654064178467,1971-05-26
3.5642826557159424,1971-05-27
3.4895856380462646,1971-05-28
3.5082573890686035,1971-06-01
3.484248638153076,1971-06-02
3.428223133087158,1971-06-03
3.4602372646331787,1971-06-04
3.39087176322937,1971-06-07
3.334845781326294,1971-06-08
3.3962085247039795,1971-06-09
3.430891752243042,1971-06-10
3.4629054069519043,1971-06-11
3.400212049484253,1971-06-14
3.430891752243042,1971-06-15
3.452234983444214,1971-06-16
3.4255547523498535,1971-06-17
3.3668599128723145,1971-06-18
3.3508529663085938,1971-06-21
3.3588554859161377,1971-06-22
3.364193916320801,1971-06-23
3.3401832580566406,1971-06-24
3.321507692337036,1971-06-25
3.326843500137329,1971-06-28
3.3508529663085938,1971-06-29
3.3828680515289307,1971-06-30
3.39087176322937,1971-07-01
3.4042115211486816,1971-07-02
3.377530097961426,1971-07-06
3.324174642562866,1971-07-07
3.321507692337036,1971-07-08
3.3721978664398193,1971-07-09
3.3615260124206543,1971-07-12
3.2227957248687744,1971-07-13
3.201451063156128,1971-07-14
3.1801116466522217,1971-07-15
3.1427605152130127,1971-07-16
3.1641008853912354,1971-07-19
3.1907806396484375,1971-07-20
3.2201273441314697,1971-07-21
3.1961171627044678,1971-07-22
3.1801116466522217,1971-07-23
3.1667704582214355,1971-07-26
3.1240835189819336,1971-07-27
3.1961171627044678,1971-07-28
3.1667704582214355,1971-07-29
3.108079195022583,1971-07-30
3.1347575187683105,1971-08-02
3.0947351455688477,1971-08-03
3.0627217292785645,1971-08-04
3.0627217292785645,1971-08-05
3.0605807304382324,1971-08-06
3.0445001125335693,1971-08-09
3.065938949584961,1971-08-10
3.122220516204834,1971-08-11
3.181180000305176,1971-08-12
3.1624202728271484,1971-08-13
3.366100788116455,1971-08-16
3.384859800338745,1971-08-17
3.3259012699127197,1971-08-18
3.2910609245300293,1971-08-19
3.3125014305114746,1971-08-20
3.374138832092285,1971-08-23
3.411661386489868,1971-08-24
3.374138832092285,1971-08-25
3.366100788116455,1971-08-26
3.382179021835327,1971-08-27
3.324563980102539,1971-08-30
3.258899211883545,1971-08-31
3.232100486755371,1971-09-01
3.210660457611084,1971-09-02
3.2991011142730713,1971-09-03
3.3232221603393555,1971-09-07
3.3285810947418213,1971-09-08
3.284360408782959,1971-09-09
3.2722983360290527,1971-09-10
3.2160184383392334,1971-09-13
3.213339328765869,1971-09-14
3.2481815814971924,1971-09-15
3.2267396450042725,1971-09-16
3.224060535430908,1971-09-17
3.258899211883545,1971-09-20
3.274979829788208,1971-09-21
3.2991011142730713,1971-09-22
3.269620656967163,1971-09-23
3.2669413089752197,1971-09-24
3.2575621604919434,1971-09-27
3.261579990386963,1971-09-28
3.24550199508667,1971-09-29
3.2562220096588135,1971-09-30
3.2803404331207275,1971-10-01
3.285701036453247,1971-10-04
3.2991011142730713,1971-10-05
3.3125014305114746,1971-10-06
3.307138204574585,1971-10-07
3.2669413089752197,1971-10-08
3.277660369873047,1971-10-11
3.3781607151031494,1971-10-12
3.3151817321777344,1971-10-13
3.2991011142730713,1971-10-14
3.3098227977752686,1971-10-15
3.3125014305114746,1971-10-18
3.3125014305114746,1971-10-19
3.269620656967163,1971-10-20
3.258899211883545,1971-10-21
3.2334413528442383,1971-10-22
3.237459421157837,1971-10-25
3.2052993774414062,1971-10-26
3.1838605403900146,1971-10-27
3.197258949279785,1971-10-28
3.221381902694702,1971-10-29
3.1342790126800537,1971-11-01
3.1677799224853516,1971-11-02
3.2481815814971924,1971-11-03
3.218700885772705,1971-11-04
3.2300045490264893,1971-11-05
3.221931219100952,1971-11-08
3.219238042831421,1971-11-09
3.2003955841064453,1971-11-10
3.146562099456787,1971-11-11
3.1680965423583984,1971-11-12
3.1680965423583984,1971-11-15
3.2515382766723633,1971-11-16
3.2407708168029785,1971-11-17
3.173480749130249,1971-11-18
3.1600217819213867,1971-11-19
3.1411798000335693,1971-11-22
3.1277213096618652,1971-11-23
3.1411798000335693,1971-11-24
3.216545820236206,1971-11-26
3.2542295455932617,1971-11-29
3.2892210483551025,1971-11-30
3.3349802494049072,1971-12-01
3.3322887420654297,1971-12-02
3.456106424331665,1971-12-03
3.3726658821105957,1971-12-06
3.4130380153656006,1971-12-07
3.3753552436828613,1971-12-08
3.418422222137451,1971-12-09
3.4937877655029297,1971-12-10
3.4910976886749268,1971-12-13
3.44533634185791,1971-12-14
3.5220510959625244,1971-12-15
3.6499083042144775,1971-12-16
3.6499083042144775,1971-12-17
3.6768229007720947,1971-12-20
3.725271463394165,1971-12-21
3.6741294860839844,1971-12-22
3.6176061630249023,1971-12-23
3.590688467025757,1971-12-27
3.6525983810424805,1971-12-28
3.6283724308013916,1971-12-29
3.606839418411255,1971-12-30
3.622990131378174,1971-12-31
3.585306167602539,1972-01-03
3.660672426223755,1972-01-04
3.6714389324188232,1972-01-05
3.6714389324188232,1972-01-06
3.647216320037842,1972-01-07
3.63913893699646,1972-01-10
3.6714389324188232,1972-01-11
3.6848971843719482,1972-01-12
3.6714389324188232,1972-01-13
3.7683403491973877,1972-01-14
3.7629568576812744,1972-01-17
3.7629568576812744,1972-01-18
3.8033316135406494,1972-01-19
3.9136884212493896,1972-01-20
3.964832067489624,1972-01-21
3.8813889026641846,1972-01-24
3.940605401992798,1972-01-25
3.970215082168579,1972-01-26
3.964832067489624,1972-01-27
3.964832067489624,1972-01-28
3.9621388912200928,1972-01-31
3.9729044437408447,1972-02-01
4.021355628967285,1972-02-02
4.033240795135498,1972-02-03
3.9954233169555664,1972-02-04
3.9819202423095703,1972-02-07
4.022434711456299,1972-02-08
4.038643836975098,1972-02-09
4.0197367668151855,1972-02-10
4.038643836975098,1972-02-11
3.9873170852661133,1972-02-14
3.9954233169555664,1972-02-15
3.9913735389709473,1972-02-16
3.973811149597168,1972-02-17
3.984617233276367,1972-02-18
3.9819202423095703,1972-02-22
3.9873170852661133,1972-02-23
3.9413931369781494,1972-02-24
4.02514123916626,1972-02-25
3.9657065868377686,1972-02-28
3.9819202423095703,1972-02-29
4.02514123916626,1972-03-01
4.06566047668457,1972-03-02
4.079165458679199,1972-03-03
4.106176853179932,1972-03-06
4.146703243255615,1972-03-07
4.127795696258545,1972-03-08
4.138599395751953,1972-03-09
4.087273120880127,1972-03-10
4.033240795135498,1972-03-13
4.014333248138428,1972-03-14
4.030542850494385,1972-03-15
4.030542850494385,1972-03-16
4.073765277862549,1972-03-17
4.072412967681885,1972-03-20
4.068363189697266,1972-03-21
4.081871509552002,1972-03-22
4.130492687225342,1972-03-23
4.1358962059021,1972-03-24
4.160207748413086,1972-03-27
4.1588616371154785,1972-03-28
4.106176853179932,1972-03-29
4.130492687225342,1972-03-30
4.165614128112793,1972-04-03
4.20343017578125,1972-04-04
4.235848903656006,1972-04-05
4.225043296813965,1972-04-06
4.20613431930542,1972-04-07
4.219641208648682,1972-04-10
4.219641208648682,1972-04-11
4.2952799797058105,1972-04-12
4.260164737701416,1972-04-13
4.2682671546936035,1972-04-14
4.2682671546936035,1972-04-17
4.276371955871582,1972-04-18
4.225043296813965,1972-04-19
4.189924716949463,1972-04-20
4.160207748413086,1972-04-21
4.160207748413086,1972-04-24
4.122391223907471,1972-04-25
4.106176853179932,1972-04-26
4.116985321044922,1972-04-27
4.171017169952393,1972-04-28
4.1331987380981445,1972-05-01
4.106176853179932,1972-05-02
4.095376968383789,1972-05-03
4.1696577072143555,1972-05-04
4.215748310089111,1972-05-05
4.1886396408081055,1972-05-08
4.112724781036377,1972-05-09
4.161525249481201,1972-05-10
4.158814430236816,1972-05-11
4.142551422119141,1972-05-12
4.191347599029541,1972-05-15
4.161525249481201,1972-05-16
4.223881244659424,1972-05-17
4.278102397918701,1972-05-18
4.297081470489502,1972-05-19
4.3485918045043945,1972-05-22
4.35943603515625,1972-05-23
4.370283126831055,1972-05-24
4.381124496459961,1972-05-25
4.381124496459961,1972-05-26
4.288949489593506,1972-05-30
4.31334924697876,1972-05-31
4.326904296875,1972-06-01
4.3214826583862305,1972-06-02
4.278102397918701,1972-06-05
4.261834621429443,1972-06-06
4.28623628616333,1972-06-07
4.259126663208008,1972-06-08
4.240146160125732,1972-06-09
4.204903602600098,1972-06-12
4.259126663208008,1972-06-13
4.335035800933838,1972-06-14
4.310636043548584,1972-06-15
4.324192523956299,1972-06-16
4.299790382385254,1972-06-19
4.305213451385498,1972-06-20
4.310636043548584,1972-06-21
4.2916579246521,1972-06-22
4.283524036407471,1972-06-23
4.253706932067871,1972-06-26
4.253706932067871,1972-06-27
4.236081600189209,1972-06-28
4.245569229125977,1972-06-29
4.250992774963379,1972-06-30
4.284882068634033,1972-07-03
4.337746620178223,1972-07-05
4.37841272354126,1972-07-06
4.381124496459961,1972-07-07
4.326904296875,1972-07-10
4.305213451385498,1972-07-11
4.2916579246521,1972-07-12
4.2482805252075195,1972-07-13
4.264547348022461,1972-07-14
4.207616806030273,1972-07-17
4.21303653717041,1972-07-18
4.229305744171143,1972-07-19
4.237436771392822,1972-07-20
4.299790382385254,1972-07-21
4.324192523956299,1972-07-24
4.31605863571167,1972-07-25
4.278102397918701,1972-07-26
4.305213451385498,1972-07-27
4.31605863571167,1972-07-28
4.345879554748535,1972-07-31
4.446188449859619,1972-08-01
4.43534517288208,1972-08-02
4.518038272857666,1972-08-03
4.526194095611572,1972-08-04
4.545238494873047,1972-08-07
4.55067777633667,1972-08-08
4.6077961921691895,1972-08-09
4.6077961921691895,1972-08-10
4.629560470581055,1972-08-11
4.621396064758301,1972-08-14
4.572439670562744,1972-08-15
4.526194095611572,1972-08-16
4.496277332305908,1972-08-17
4.477237224578857,1972-08-18
4.466354846954346,1972-08-21
4.490840435028076,1972-08-22
4.493556499481201,1972-08-23
4.430993556976318,1972-08-24
4.417395114898682,1972-08-25
4.398355484008789,1972-08-28
4.447317123413086,1972-08-29
4.439153671264648,1972-08-30
4.444599151611328,1972-08-31
4.420111656188965,1972-09-01
4.4037933349609375,1972-09-05
4.365715980529785,1972-09-06
4.346670627593994,1972-09-07
4.338513374328613,1972-09-08
4.314033031463623,1972-09-11
4.297712326049805,1972-09-12
4.330352306365967,1972-09-13
4.346670627593994,1972-09-14
4.327631950378418,1972-09-15
4.311312198638916,1972-09-18
4.3194732666015625,1972-09-19
4.357553482055664,1972-09-20
4.346670627593994,1972-09-21
4.333069324493408,1972-09-22
4.333069324493408,1972-09-25
4.331714153289795,1972-09-26
4.428273677825928,1972-09-27
4.398355484008789,1972-09-28
4.422831058502197,1972-09-29
4.409233093261719,1972-10-02
4.425556659698486,1972-10-03
4.3874711990356445,1972-10-04
4.297712326049805,1972-10-05
4.368433952331543,1972-10-06
4.354833126068115,1972-10-09
4.286829948425293,1972-10-10
4.251469612121582,1972-10-11
4.183468341827393,1972-10-12
4.123626232147217,1972-10-13
3.965862512588501,1972-10-16
4.028426647186279,1972-10-17
4.123626232147217,1972-10-18
4.1181864738464355,1972-10-19
4.210669040679932,1972-10-20
4.24875020980835,1972-10-23
4.235152244567871,1972-10-24
4.172587871551514,1972-10-25
4.107305526733398,1972-10-26
4.120906829833984,1972-10-27
4.131789207458496,1972-10-30
4.194350719451904,1972-10-31
4.237869739532471,1972-11-01
4.2541890144348145,1972-11-02
4.220191478729248,1972-11-03
4.145389556884766,1972-11-06
4.110991477966309,1972-11-08
4.056396007537842,1972-11-09
4.064586639404297,1972-11-10
4.1137213706970215,1972-11-13
4.236562252044678,1972-11-14
4.195618629455566,1972-11-15
4.2038044929504395,1972-11-16
4.192884922027588,1972-11-17
4.2038044929504395,1972-11-20
4.228372097015381,1972-11-21
4.302072048187256,1972-11-22
4.2474799156188965,1972-11-24
4.209264278411865,1972-11-27
4.173778057098389,1972-11-28
4.225644111633301,1972-11-29
4.269320011138916,1972-11-30
4.345748424530029,1972-12-01
4.373047828674316,1972-12-04
4.345748424530029,1972-12-05
4.3348307609558105,1972-12-06
4.3321027755737305,1972-12-07
4.400343894958496,1972-12-08
4.41399621963501,1972-12-11
4.35667085647583,1972-12-12
4.3266425132751465,1972-12-13
4.318452835083008,1972-12-14
4.3471174240112305,1972-12-15
4.307532787322998,1972-12-18
