WM,Date
20.779787063598633,1997-11-06
21.173887252807617,1997-11-07
20.95891761779785,1997-11-10
21.138046264648438,1997-11-11
21.03057289123535,1997-11-12
20.8514347076416,1997-11-13
20.564817428588867,1997-11-14
20.923093795776367,1997-11-17
20.457326889038086,1997-11-18
20.206546783447266,1997-11-19
20.063230514526367,1997-11-20
20.063230514526367,1997-11-21
19.991586685180664,1997-11-24
19.489999771118164,1997-11-25
19.09590721130371,1997-11-26
18.95258331298828,1997-11-28
18.77345085144043,1997-12-01
19.275041580200195,1997-12-02
19.418346405029297,1997-12-03
20.170713424682617,1997-12-04
20.349855422973633,1997-12-05
20.600650787353516,1997-12-08
21.24553108215332,1997-12-09
22.320348739624023,1997-12-10
22.141197204589844,1997-12-11
22.53530502319336,1997-12-12
22.069564819335938,1997-12-15
21.532148361206055,1997-12-16
22.356178283691406,1997-12-17
21.60379981994629,1997-12-18
22.069564819335938,1997-12-19
21.96207618713379,1997-12-22
22.212865829467773,1997-12-23
21.675453186035156,1997-12-24
21.747116088867188,1997-12-26
21.2097110748291,1997-12-29
21.78293800354004,1997-12-30
22.499494552612305,1997-12-31
22.212865829467773,1998-01-02
21.997905731201172,1998-01-05
22.248695373535156,1998-01-06
22.10538673400879,1998-01-07
21.496320724487305,1998-01-08
21.138046264648438,1998-01-09
20.636474609375,1998-01-12
20.708120346069336,1998-01-13
21.138046264648438,1998-01-14
21.71127700805664,1998-01-15
21.675453186035156,1998-01-16
21.2097110748291,1998-01-20
20.708120346069336,1998-01-21
20.457326889038086,1998-01-22
20.027406692504883,1998-01-23
19.919925689697266,1998-01-26
20.063230514526367,1998-01-27
20.672292709350586,1998-01-28
20.8514347076416,1998-01-29
21.066394805908203,1998-01-30
21.066394805908203,1998-02-02
20.636474609375,1998-02-03
20.74394416809082,1998-02-04
20.636474609375,1998-02-05
20.600650787353516,1998-02-06
19.919925689697266,1998-02-09
20.027406692504883,1998-02-10
20.672292709350586,1998-02-11
22.069564819335938,1998-02-12
21.747116088867188,1998-02-13
21.71127700805664,1998-02-17
21.818769454956055,1998-02-18
21.818769454956055,1998-02-19
21.639631271362305,1998-02-20
21.03057289123535,1998-02-23
21.532148361206055,1998-02-24
21.96207618713379,1998-02-25
22.965234756469727,1998-02-26
23.860910415649414,1998-02-27
23.789262771606445,1998-03-02
23.251859664916992,1998-03-03
23.108551025390625,1998-03-04
22.71445083618164,1998-03-05
22.141197204589844,1998-03-06
22.499494552612305,1998-03-09
22.42783546447754,1998-03-10
24.64911651611328,1998-03-11
25.79560089111328,1998-03-12
25.72392463684082,1998-03-13
26.36882209777832,1998-03-16
26.798748016357422,1998-03-17
26.36882209777832,1998-03-18
26.082199096679688,1998-03-19
26.010547637939453,1998-03-20
25.75977325439453,1998-03-23
25.79560089111328,1998-03-24
25.544803619384766,1998-03-25
25.72392463684082,1998-03-26
26.189678192138672,1998-03-27
25.867246627807617,1998-03-30
25.544803619384766,1998-03-31
26.261337280273438,1998-04-01
27.049531936645508,1998-04-02
27.336149215698242,1998-04-03
27.192859649658203,1998-04-06
26.36882209777832,1998-04-07
26.22551155090332,1998-04-08
26.655447006225586,1998-04-09
26.90623664855957,1998-04-13
28.16017723083496,1998-04-14
28.410966873168945,1998-04-15
27.76609230041504,1998-04-16
27.837738037109375,1998-04-17
27.51528549194336,1998-04-20
27.730255126953125,1998-04-21
27.551116943359375,1998-04-22
27.873559951782227,1998-04-23
27.47946548461914,1998-04-24
26.297161102294922,1998-04-27
26.36882209777832,1998-04-28
26.90623664855957,1998-04-29
28.12436294555664,1998-04-30
28.12436294555664,1998-05-01
28.16017723083496,1998-05-04
27.98105239868164,1998-05-05
27.945222854614258,1998-05-06
28.625938415527344,1998-05-07
28.339330673217773,1998-05-08
28.518451690673828,1998-05-11
28.088539123535156,1998-05-12
27.837738037109375,1998-05-13
27.801912307739258,1998-05-14
27.51528549194336,1998-05-15
27.586950302124023,1998-05-18
27.51528549194336,1998-05-19
27.62277603149414,1998-05-20
26.87040901184082,1998-05-21
26.547948837280273,1998-05-22
26.36882209777832,1998-05-26
26.619606018066406,1998-05-27
26.94205665588379,1998-05-28
27.049531936645508,1998-05-29
27.049531936645508,1998-06-01
26.90623664855957,1998-06-02
26.22551155090332,1998-06-03
26.261337280273438,1998-06-04
26.834571838378906,1998-06-05
27.40781021118164,1998-06-08
27.730255126953125,1998-06-09
27.371980667114258,1998-06-10
27.371980667114258,1998-06-11
26.977886199951172,1998-06-12
25.6164493560791,1998-06-15
26.512136459350586,1998-06-16
26.94205665588379,1998-06-17
26.476308822631836,1998-06-18
26.762922286987305,1998-06-19
26.94205665588379,1998-06-22
26.90623664855957,1998-06-23
27.371980667114258,1998-06-24
27.945222854614258,1998-06-25
27.30033302307129,1998-06-26
27.65860366821289,1998-06-29
28.30348014831543,1998-06-30
28.26767349243164,1998-07-01
27.945222854614258,1998-07-02
27.47946548461914,1998-07-06
28.16017723083496,1998-07-07
29.593280792236328,1998-07-08
30.34564971923828,1998-07-09
29.915714263916016,1998-07-10
30.739730834960938,1998-07-13
31.527935028076172,1998-07-14
31.77873420715332,1998-07-15
33.104331970214844,1998-07-16
33.032676696777344,1998-07-17
32.566932678222656,1998-07-20
31.77873420715332,1998-07-21
31.99369239807129,1998-07-22
31.492122650146484,1998-07-23
30.990528106689453,1998-07-24
30.91887855529785,1998-07-27
30.560606002807617,1998-07-28
30.59642219543457,1998-07-29
31.24131965637207,1998-07-30
31.599599838256836,1998-07-31
31.671245574951172,1998-08-03
30.883037567138672,1998-08-04
30.91887855529785,1998-08-05
31.671245574951172,1998-08-06
30.990528106689453,1998-08-07
31.492122650146484,1998-08-10
30.560606002807617,1998-08-11
30.130680084228516,1998-08-12
30.703916549682617,1998-08-13
30.202329635620117,1998-08-14
29.414133071899414,1998-08-17
29.055866241455078,1998-08-18
28.44679069519043,1998-08-19
28.84090232849121,1998-08-20
29.52161979675293,1998-08-21
29.736583709716797,1998-08-24
29.700748443603516,1998-08-25
29.199172973632812,1998-08-26
28.661775588989258,1998-08-27
26.798748016357422,1998-08-28
25.22234535217285,1998-08-31
25.688100814819336,1998-09-01
25.974729537963867,1998-09-02
25.4014892578125,1998-09-03
25.93889808654785,1998-09-04
26.87040901184082,1998-09-08
27.157033920288086,1998-09-09
27.945222854614258,1998-09-10
27.192859649658203,1998-09-11
27.837738037109375,1998-09-14
27.47946548461914,1998-09-15
27.44363784790039,1998-09-16
26.619606018066406,1998-09-17
25.79560089111328,1998-09-18
26.189678192138672,1998-09-21
27.40781021118164,1998-09-22
28.80506706237793,1998-09-23
28.625938415527344,1998-09-24
27.945222854614258,1998-09-25
27.664276123046875,1998-09-28
28.309307098388672,1998-09-29
27.5567626953125,1998-09-30
26.374235153198242,1998-10-01
26.983415603637695,1998-10-02
26.66091537475586,1998-10-05
27.055089950561523,1998-10-06
22.360761642456055,1998-10-07
22.1457462310791,1998-10-08
24.295827865600586,1998-10-09
23.220788955688477,1998-10-12
22.91619300842285,1998-10-13
23.220788955688477,1998-10-14
23.973323822021484,1998-10-15
24.295827865600586,1998-10-16
24.869182586669922,1998-10-19
25.550046920776367,1998-10-20
25.550046920776367,1998-10-21
25.9442195892334,1998-10-22
26.015888214111328,1998-10-23
25.908382415771484,1998-10-26
24.905019760131836,1998-10-27
24.18833351135254,1998-10-28
24.152488708496094,1998-10-29
25.87254524230957,1998-10-30
25.621706008911133,1998-11-02
25.51420783996582,1998-11-03
26.015888214111328,1998-11-04
26.9565372467041,1998-11-05
26.23089599609375,1998-11-06
26.374235153198242,1998-11-09
26.23089599609375,1998-11-10
26.410072326660156,1998-11-11
27.950956344604492,1998-11-12
27.162601470947266,1998-11-13
26.66091537475586,1998-11-16
26.73259162902832,1998-11-17
25.51420783996582,1998-11-18
26.51757049560547,1998-11-19
25.76504135131836,1998-11-20
26.66091537475586,1998-11-23
26.23089599609375,1998-11-24
25.263357162475586,1998-11-25
25.191680908203125,1998-11-27
24.582502365112305,1998-11-30
24.4033260345459,1998-12-01
24.224153518676758,1998-12-02
23.579143524169922,1998-12-03
25.370861053466797,1998-12-04
26.15921401977539,1998-12-07
25.478361129760742,1998-12-08
26.30255126953125,1998-12-09
26.73259162902832,1998-12-10
26.123390197753906,1998-12-11
24.97669792175293,1998-12-14
25.478361129760742,1998-12-15
25.9442195892334,1998-12-16
25.87254524230957,1998-12-17
25.370861053466797,1998-12-18
24.94085121154785,1998-12-21
24.905019760131836,1998-12-22
25.729209899902344,1998-12-23
25.657541275024414,1998-12-24
25.550046920776367,1998-12-28
25.233190536499023,1998-12-29
25.770828247070312,1998-12-30
26.738582611083984,1998-12-31
27.061159133911133,1999-01-04
28.960811614990234,1999-01-05
30.179475784301758,1999-01-06
30.1077880859375,1999-01-07
29.785194396972656,1999-01-08
30.68128204345703,1999-01-11
30.071943283081055,1999-01-12
29.892719268798828,1999-01-13
29.211719512939453,1999-01-14
30.179475784301758,1999-01-15
30.00025177001953,1999-01-19
30.179475784301758,1999-01-20
29.390933990478516,1999-01-21
28.494871139526367,1999-01-22
28.924985885620117,1999-01-25
28.960811614990234,1999-01-26
28.387338638305664,1999-01-27
28.13643455505371,1999-01-28
28.638235092163086,1999-01-29
28.566553115844727,1999-02-01
28.387338638305664,1999-02-02
29.390933990478516,1999-02-03
29.67766761779785,1999-02-04
29.713520050048828,1999-02-05
29.605987548828125,1999-02-08
28.996667861938477,1999-02-09
29.67766761779785,1999-02-10
29.82105827331543,1999-02-11
29.390933990478516,1999-02-12
29.211719512939453,1999-02-16
28.709918975830078,1999-02-17
27.993064880371094,1999-02-18
27.240373611450195,1999-02-19
26.917787551879883,1999-02-22
27.706331253051758,1999-02-23
28.924985885620117,1999-02-24
28.24394989013672,1999-02-25
28.028888702392578,1999-02-26
26.631053924560547,1999-03-01
26.093425750732422,1999-03-02
26.129261016845703,1999-03-03
27.02531623840332,1999-03-04
27.993064880371094,1999-03-05
28.17227554321289,1999-03-08
28.42319107055664,1999-03-09
28.387338638305664,1999-03-10
28.638235092163086,1999-03-11
28.100605010986328,1999-03-12
27.527116775512695,1999-03-15
26.989471435546875,1999-03-16
26.308462142944336,1999-03-17
26.380159378051758,1999-03-18
27.38373565673828,1999-03-19
26.810258865356445,1999-03-22
26.272624969482422,1999-03-23
26.093425750732422,1999-03-24
25.519927978515625,1999-03-25
24.695556640625,1999-03-26
24.838911056518555,1999-03-29
24.157899856567383,1999-03-30
25.448253631591797,1999-03-31
27.09699249267578,1999-04-01
28.028888702392578,1999-04-05
26.989471435546875,1999-04-06
26.559354782104492,1999-04-07
26.200939178466797,1999-04-08
26.380159378051758,1999-04-09
26.989471435546875,1999-04-12
26.093425750732422,1999-04-13
27.59879493713379,1999-04-14
28.745765686035156,1999-04-15
28.674060821533203,1999-04-16
29.964412689208984,1999-04-19
28.459035873413086,1999-04-20
29.17586898803711,1999-04-21
29.82105827331543,1999-04-22
30.430374145507812,1999-04-23
30.322837829589844,1999-04-26
30.39452362060547,1999-04-27
30.286989212036133,1999-04-28
31.398117065429688,1999-04-29
32.4017219543457,1999-04-30
33.19023895263672,1999-05-03
33.83540344238281,1999-05-04
32.903499603271484,1999-05-05
31.362266540527344,1999-05-06
32.11495590209961,1999-05-07
30.967994689941406,1999-05-10
31.398117065429688,1999-05-11
31.649017333984375,1999-05-12
31.613174438476562,1999-05-13
31.649017333984375,1999-05-14
31.756532669067383,1999-05-17
31.43395233154297,1999-05-18
32.33001708984375,1999-05-19
31.218917846679688,1999-05-20
30.430374145507812,1999-05-21
29.964412689208984,1999-05-24
29.140029907226562,1999-05-25
29.82105827331543,1999-05-26
30.00025177001953,1999-05-27
30.322837829589844,1999-05-28
31.075536727905273,1999-06-01
30.86048698425293,1999-06-02
31.613174438476562,1999-06-03
31.899919509887695,1999-06-04
32.07911682128906,1999-06-07
32.22249984741211,1999-06-08
32.58091735839844,1999-06-09
31.577322006225586,1999-06-10
31.362266540527344,1999-06-11
32.18663787841797,1999-06-14
32.43755340576172,1999-06-15
32.29417037963867,1999-06-16
32.65261459350586,1999-06-17
32.795982360839844,1999-06-18
32.00743103027344,1999-06-21
31.505643844604492,1999-06-22
31.218917846679688,1999-06-23
31.79238510131836,1999-06-24
31.469812393188477,1999-06-25
31.864078521728516,1999-06-28
31.82822608947754,1999-06-29
30.824636459350586,1999-06-30
31.362266540527344,1999-07-01
31.684852600097656,1999-07-02
30.71709442138672,1999-07-06
19.46253204345703,1999-07-07
19.46253204345703,1999-07-08
18.673992156982422,1999-07-09
19.35499382019043,1999-07-12
19.856796264648438,1999-07-13
21.00377082824707,1999-07-14
20.681175231933594,1999-07-15
20.788711547851562,1999-07-16
20.573652267456055,1999-07-19
19.964326858520508,1999-07-20
19.570058822631836,1999-07-21
19.641742706298828,1999-07-22
19.390844345092773,1999-07-23
19.31916618347168,1999-07-26
18.709835052490234,1999-07-27
18.028825759887695,1999-07-28
14.874678611755371,1999-07-29
14.62378215789795,1999-07-30
14.587934494018555,1999-08-02
13.871085166931152,1999-08-03
12.759963989257812,1999-08-04
13.69186782836914,1999-08-05
13.69186782836914,1999-08-06
13.763558387756348,1999-08-09
13.835245132446289,1999-08-10
13.942771911621094,1999-08-11
13.54849624633789,1999-08-12
13.54849624633789,1999-08-13
13.261758804321289,1999-08-16
13.190079689025879,1999-08-17
13.082548141479492,1999-08-18
12.975016593933105,1999-08-19
13.405129432678223,1999-08-20
13.440975189208984,1999-08-23
13.082548141479492,1999-08-24
13.046712875366211,1999-08-25
13.154231071472168,1999-08-26
12.975016593933105,1999-08-27
12.473221778869629,1999-08-30
12.54490852355957,1999-08-31
12.114798545837402,1999-09-01
11.756368637084961,1999-09-02
11.899746894836426,1999-09-03
12.329854011535645,1999-09-07
12.329854011535645,1999-09-08
11.971428871154785,1999-09-09
11.863903045654297,1999-09-10
11.863903045654297,1999-09-13
11.684688568115234,1999-09-14
11.684688568115234,1999-09-15
11.684688568115234,1999-09-16
11.46962833404541,1999-09-17
11.32625961303711,1999-09-20
11.828057289123535,1999-09-21
11.613005638122559,1999-09-22
11.32625961303711,1999-09-23
11.147045135498047,1999-09-24
10.967832565307617,1999-09-27
10.865987777709961,1999-09-28
10.54323959350586,1999-09-29
11.04529857635498,1999-09-30
11.117018699645996,1999-10-01
10.686680793762207,1999-10-04
10.471511840820312,1999-10-05
10.614958763122559,1999-10-06
10.507378578186035,1999-10-07
10.148761749267578,1999-10-08
10.435649871826172,1999-10-11
11.04529857635498,1999-10-12
10.471511840820312,1999-10-13
9.933589935302734,1999-10-14
9.718425750732422,1999-10-15
10.041175842285156,1999-10-18
10.041175842285156,1999-10-19
9.933589935302734,1999-10-20
9.646700859069824,1999-10-21
9.897727966308594,1999-10-22
10.005317687988281,1999-10-25
10.07703685760498,1999-10-26
9.897727966308594,1999-10-27
10.184623718261719,1999-10-28
10.54323959350586,1999-10-29
10.758400917053223,1999-11-01
10.6508207321167,1999-11-02
10.54323959350586,1999-11-03
10.328070640563965,1999-11-04
10.363930702209473,1999-11-05
10.54323959350586,1999-11-08
10.184623718261719,1999-11-09
8.929475784301758,1999-11-10
9.180505752563477,1999-11-11
9.431535720825195,1999-11-12
9.32395076751709,1999-11-15
9.001198768615723,1999-11-16
9.28808879852295,1999-11-17
9.037059783935547,1999-11-18
9.395670890808105,1999-11-19
9.180505752563477,1999-11-22
9.32395076751709,1999-11-23
9.718425750732422,1999-11-24
9.718425750732422,1999-11-26
9.359810829162598,1999-11-29
9.718425750732422,1999-11-30
9.252225875854492,1999-12-01
9.037059783935547,1999-12-02
8.89361572265625,1999-12-03
8.857754707336426,1999-12-06
8.463274955749512,1999-12-07
8.89361572265625,1999-12-08
8.965338706970215,1999-12-09
8.821890830993652,1999-12-10
8.606725692749023,1999-12-13
8.678446769714355,1999-12-14
8.24810791015625,1999-12-15
8.463274955749512,1999-12-16
8.427416801452637,1999-12-17
8.292936325073242,1999-12-20
8.463274955749512,1999-12-21
8.427416801452637,1999-12-22
8.535002708435059,1999-12-23
8.39155101776123,1999-12-27
8.463274955749512,1999-12-28
9.216361999511719,1999-12-29
9.718425750732422,1999-12-30
9.861869812011719,1999-12-31
9.969454765319824,2000-01-03
9.933589935302734,2000-01-04
9.969454765319824,2000-01-05
9.897727966308594,2000-01-06
9.50325870513916,2000-01-07
9.539116859436035,2000-01-10
9.431535720825195,2000-01-11
9.646700859069824,2000-01-12
9.718425750732422,2000-01-13
9.610840797424316,2000-01-14
9.610840797424316,2000-01-18
9.826008796691895,2000-01-19
9.610840797424316,2000-01-20
9.539116859436035,2000-01-21
9.359810829162598,2000-01-24
9.216361999511719,2000-01-25
9.50325870513916,2000-01-26
9.933589935302734,2000-01-27
10.148761749267578,2000-01-28
10.041175842285156,2000-01-31
10.041175842285156,2000-02-01
9.969454765319824,2000-02-02
10.399797439575195,2000-02-03
10.220481872558594,2000-02-04
9.969454765319824,2000-02-07
9.610840797424316,2000-02-08
9.359810829162598,2000-02-09
8.606725692749023,2000-02-10
8.319831848144531,2000-02-11
8.427416801452637,2000-02-14
8.355691909790039,2000-02-15
8.319831848144531,2000-02-16
9.108783721923828,2000-02-17
8.89361572265625,2000-02-18
9.252225875854492,2000-02-22
9.037059783935547,2000-02-23
9.037059783935547,2000-02-24
8.75017261505127,2000-02-25
8.606725692749023,2000-02-28
8.606725692749023,2000-02-29
8.463274955749512,2000-03-01
8.319831848144531,2000-03-02
8.39155101776123,2000-03-03
8.140523910522461,2000-03-06
7.997081756591797,2000-03-07
7.997081756591797,2000-03-08
7.997081756591797,2000-03-09
8.032942771911621,2000-03-10
7.997081756591797,2000-03-13
7.60260534286499,2000-03-14
7.60260534286499,2000-03-15
7.710190296173096,2000-03-16
8.176385879516602,2000-03-17
8.24810791015625,2000-03-20
7.997081756591797,2000-03-21
8.032942771911621,2000-03-22
8.032942771911621,2000-03-23
7.781908988952637,2000-03-24
8.176385879516602,2000-03-27
7.4950175285339355,2000-03-28
8.104663848876953,2000-03-29
7.92535400390625,2000-03-30
7.853635311126709,2000-03-31
8.140523910522461,2000-04-03
8.176385879516602,2000-04-04
7.92535400390625,2000-04-05
8.212246894836426,2000-04-06
8.57086181640625,2000-04-07
8.929475784301758,2000-04-10
8.786029815673828,2000-04-11
8.75017261505127,2000-04-12
8.355691909790039,2000-04-13
7.92535400390625,2000-04-14
7.7460503578186035,2000-04-17
8.212246894836426,2000-04-18
7.92535400390625,2000-04-19
8.032942771911621,2000-04-20
8.499139785766602,2000-04-24
8.642584800720215,2000-04-25
8.642584800720215,2000-04-26
8.57086181640625,2000-04-27
9.180505752563477,2000-04-28
9.072920799255371,2000-05-01
8.857754707336426,2000-05-02
8.499139785766602,2000-05-03
8.57086181640625,2000-05-04
9.037059783935547,2000-05-05
8.89361572265625,2000-05-08
8.606725692749023,2000-05-09
8.606725692749023,2000-05-10
10.865987777709961,2000-05-11
11.009434700012207,2000-05-12
10.794264793395996,2000-05-15
10.758400917053223,2000-05-16
10.758400917053223,2000-05-17
10.54323959350586,2000-05-18
10.471511840820312,2000-05-19
10.471511840820312,2000-05-22
10.794264793395996,2000-05-23
10.830126762390137,2000-05-24
11.152880668640137,2000-05-25
11.690801620483398,2000-05-26
11.619074821472168,2000-05-30
11.690801620483398,2000-05-31
11.654938697814941,2000-06-01
11.081154823303223,2000-06-02
11.403904914855957,2000-06-05
11.117018699645996,2000-06-06
11.081154823303223,2000-06-07
10.6508207321167,2000-06-08
10.973567962646484,2000-06-09
10.973567962646484,2000-06-12
10.54323959350586,2000-06-13
10.471511840820312,2000-06-14
10.256345748901367,2000-06-15
10.005317687988281,2000-06-16
10.256345748901367,2000-06-19
10.148761749267578,2000-06-20
10.220481872558594,2000-06-21
10.148761749267578,2000-06-22
9.826008796691895,2000-06-23
10.005317687988281,2000-06-26
10.041175842285156,2000-06-27
9.897727966308594,2000-06-28
9.861869812011719,2000-06-29
10.901847839355469,2000-06-30
10.794264793395996,2000-07-03
10.93770980834961,2000-07-05
11.188741683959961,2000-07-06
11.009434700012207,2000-07-07
10.901847839355469,2000-07-10
10.901847839355469,2000-07-11
11.04529857635498,2000-07-12
11.152880668640137,2000-07-13
11.152880668640137,2000-07-14
10.901847839355469,2000-07-17
10.794264793395996,2000-07-18
10.686680793762207,2000-07-19
10.722543716430664,2000-07-20
10.579094886779785,2000-07-21
10.399797439575195,2000-07-24
10.686680793762207,2000-07-25
10.632891654968262,2000-07-26
10.794264793395996,2000-07-27
10.758400917053223,2000-07-28
10.6508207321167,2000-07-31
10.722543716430664,2000-08-01
10.830126762390137,2000-08-02
10.93770980834961,2000-08-03
11.439769744873047,2000-08-04
12.30044174194336,2000-08-07
12.192852973937988,2000-08-08
11.403904914855957,2000-08-09
11.26046371459961,2000-08-10
11.368048667907715,2000-08-11
11.726658821105957,2000-08-14
11.33219051361084,2000-08-15
11.188741683959961,2000-08-16
11.009434700012207,2000-08-17
11.188741683959961,2000-08-18
11.296326637268066,2000-08-21
11.26046371459961,2000-08-22
11.188741683959961,2000-08-23
10.973567962646484,2000-08-24
10.830126762390137,2000-08-25
10.865987777709961,2000-08-28
10.794264793395996,2000-08-29
10.93770980834961,2000-08-30
10.874955177307129,2000-08-31
10.758400917053223,2000-09-01
10.830126762390137,2000-09-05
10.93770980834961,2000-09-06
10.93770980834961,2000-09-07
11.224597930908203,2000-09-08
11.403904914855957,2000-09-11
11.403904914855957,2000-09-12
11.26046371459961,2000-09-13
11.33219051361084,2000-09-14
11.188741683959961,2000-09-15
11.04529857635498,2000-09-18
10.901847839355469,2000-09-19
10.579094886779785,2000-09-20
10.54323959350586,2000-09-21
10.399797439575195,2000-09-22
10.507378578186035,2000-09-25
10.292207717895508,2000-09-26
10.333829879760742,2000-09-27
10.620878219604492,2000-09-28
10.010897636413574,2000-09-29
10.333829879760742,2000-10-02
10.369712829589844,2000-10-03
10.477351188659668,2000-10-04
10.872049331665039,2000-10-05
10.943809509277344,2000-10-06
10.764399528503418,2000-10-09
10.800286293029785,2000-10-10
10.549118995666504,2000-10-11
10.19030475616455,2000-10-12
10.226183891296387,2000-10-13
10.656763076782227,2000-10-16
10.584996223449707,2000-10-17
10.297948837280273,2000-10-18
10.477351188659668,2000-10-19
10.800286293029785,2000-10-20
11.230859756469727,2000-10-23
11.159102439880371,2000-10-24
11.015572547912598,2000-10-25
10.656763076782227,2000-10-26
10.513238906860352,2000-10-27
11.051457405090332,2000-10-30
11.48203182220459,2000-10-31
11.912606239318848,2000-11-01
11.804965019226074,2000-11-02
11.876728057861328,2000-11-03
12.414945602416992,2000-11-06
13.24022388458252,2000-11-07
14.029614448547363,2000-11-08
14.065489768981934,2000-11-09
13.814315795898438,2000-11-10
14.029614448547363,2000-11-13
13.993719100952148,2000-11-14
14.747235298156738,2000-11-15
14.783112525939941,2000-11-16
14.675469398498535,2000-11-17
15.213692665100098,2000-11-20
14.783112525939941,2000-11-21
14.029614448547363,2000-11-22
14.173130989074707,2000-11-24
14.065489768981934,2000-11-27
13.993719100952148,2000-11-28
13.886082649230957,2000-11-29
13.742559432983398,2000-11-30
14.065489768981934,2000-12-01
14.818997383117676,2000-12-04
14.962523460388184,2000-12-05
14.675469398498535,2000-12-06
14.890764236450195,2000-12-07
14.747235298156738,2000-12-08
14.496066093444824,2000-12-11
14.531943321228027,2000-12-12
14.424302101135254,2000-12-13
14.31666088104248,2000-12-14
14.31666088104248,2000-12-15
14.854874610900879,2000-12-18
14.783112525939941,2000-12-19
14.603714942932129,2000-12-20
14.890764236450195,2000-12-21
14.926643371582031,2000-12-22
14.747235298156738,2000-12-26
15.536623001098633,2000-12-27
16.03896141052246,2000-12-28
15.93132209777832,2000-12-29
15.50074291229248,2001-01-02
16.361896514892578,2001-01-03
15.644265174865723,2001-01-04
15.644265174865723,2001-01-05
15.60838508605957,2001-01-08
16.254255294799805,2001-01-09
15.78779411315918,2001-01-10
15.42897891998291,2001-01-11
15.106043815612793,2001-01-12
15.644265174865723,2001-01-16
15.213692665100098,2001-01-17
14.639593124389648,2001-01-18
14.747235298156738,2001-01-19
15.213692665100098,2001-01-22
14.352538108825684,2001-01-23
14.209016799926758,2001-01-24
14.24489974975586,2001-01-25
14.818997383117676,2001-01-26
14.57070541381836,2001-01-29
14.01955795288086,2001-01-30
14.008075714111328,2001-01-31
14.013822555541992,2001-02-01
13.778437614440918,2001-02-02
13.703805923461914,2001-02-05
14.12290096282959,2001-02-06
14.306607246398926,2001-02-07
13.778437614440918,2001-02-08
13.772693634033203,2001-02-09
13.893264770507812,2001-02-12
14.237720489501953,2001-02-13
13.990863800048828,2001-02-14
13.910482406616211,2001-02-15
13.588991165161133,2001-02-16
13.766962051391602,2001-02-20
13.617690086364746,2001-02-21
13.491384506225586,2001-02-22
13.233039855957031,2001-02-23
13.445462226867676,2001-02-26
14.209016799926758,2001-02-27
14.564960479736328,2001-02-28
14.151604652404785,2001-03-01
14.46735668182373,2001-03-02
14.857755661010742,2001-03-05
14.69126033782959,2001-03-06
14.869232177734375,2001-03-07
15.586859703063965,2001-03-08
15.472042083740234,2001-03-09
15.041461944580078,2001-03-12
14.697001457214355,2001-03-13
14.58217716217041,2001-03-14
14.628108978271484,2001-03-15
15.10461711883545,2001-03-16
15.271101951599121,2001-03-19
15.328514099121094,2001-03-20
15.047197341918945,2001-03-21
14.059757232666016,2001-03-22
14.679781913757324,2001-03-23
14.91515064239502,2001-03-26
14.593666076660156,2001-03-27
14.496066093444824,2001-03-28
14.599398612976074,2001-03-29
14.18030834197998,2001-03-30
13.778437614440918,2001-04-02
13.26174545288086,2001-04-03
13.210081100463867,2001-04-04
13.847328186035156,2001-04-05
13.893264770507812,2001-04-06
14.524772644042969,2001-04-09
14.622367858886719,2001-04-10
14.496066093444824,2001-04-11
14.697001457214355,2001-04-12
14.674038887023926,2001-04-16
15.047197341918945,2001-04-17
14.40420913696289,2001-04-18
14.300873756408691,2001-04-19
13.90473747253418,2001-04-20
13.90473747253418,2001-04-23
13.921967506408691,2001-04-24
14.025297164916992,2001-04-25
14.094200134277344,2001-04-26
14.249199867248535,2001-04-27
14.013822555541992,2001-04-30
14.16882610321045,2001-05-01
14.243459701538086,2001-05-02
13.962151527404785,2001-05-03
13.898996353149414,2001-05-04
14.651073455810547,2001-05-07
15.098876953125,2001-05-08
14.926643371582031,2001-05-09
15.38592529296875,2001-05-10
15.33999252319336,2001-05-11
15.672974586486816,2001-05-14
15.69019889831543,2001-05-15
15.816500663757324,2001-05-16
16.189674377441406,2001-05-17
16.074846267700195,2001-05-18
16.017433166503906,2001-05-21
15.9600248336792,2001-05-22
15.827985763549805,2001-05-23
15.971511840820312,2001-05-24
15.736125946044922,2001-05-25
15.78779411315918,2001-05-29
16.074846267700195,2001-05-30
16.063365936279297,2001-05-31
15.9600248336792,2001-06-01
15.982988357543945,2001-06-04
16.304487228393555,2001-06-05
16.367631912231445,2001-06-06
16.413562774658203,2001-06-07
16.32745361328125,2001-06-08
16.103551864624023,2001-06-11
16.361896514892578,2001-06-12
16.717836380004883,2001-06-13
17.068042755126953,2001-06-14
16.930253982543945,2001-06-15
16.780990600585938,2001-06-18
16.918773651123047,2001-06-19
17.349349975585938,2001-06-20
17.165637969970703,2001-06-21
16.735063552856445,2001-06-22
16.34467315673828,2001-06-25
17.14841651916504,2001-06-26
17.050823211669922,2001-06-27
17.515846252441406,2001-06-28
17.69381332397461,2001-06-29
17.429718017578125,2001-07-02
17.349349975585938,2001-07-03
17.268970489501953,2001-07-05
16.941740036010742,2001-07-06
17.286205291748047,2001-07-09
17.14841651916504,2001-07-10
17.366573333740234,2001-07-11
17.745487213134766,2001-07-12
17.911964416503906,2001-07-13
17.808631896972656,2001-07-16
18.009567260742188,2001-07-17
18.078454971313477,2001-07-18
18.084199905395508,2001-07-19
18.135879516601562,2001-07-20
