PFE,Date
0.1772136092185974,1973-03-20
0.1730683594942093,1973-03-21
0.16529585421085358,1973-03-22
0.1637413650751114,1973-03-23
0.1663322001695633,1973-03-26
0.17514097690582275,1973-03-27
0.1756591647863388,1973-03-28
0.17462296783924103,1973-03-29
0.17099550366401672,1973-03-30
0.16685029864311218,1973-04-02
0.1663322001695633,1973-04-03
0.16736851632595062,1973-04-04
0.16270487010478973,1973-04-05
0.16529585421085358,1973-04-06
0.1663322001695633,1973-04-09
0.16995936632156372,1973-04-10
0.16944116353988647,1973-04-11
0.16944116353988647,1973-04-12
0.16944116353988647,1973-04-13
0.16944116353988647,1973-04-16
0.1678866297006607,1973-04-17
0.16892291605472565,1973-04-18
0.16892291605472565,1973-04-19
0.16944116353988647,1973-04-23
0.16685029864311218,1973-04-24
0.16529585421085358,1973-04-25
0.16218678653240204,1973-04-26
0.16322310268878937,1973-04-27
0.1637413650751114,1973-04-30
0.1637413650751114,1973-05-01
0.1637413650751114,1973-05-02
0.16736851632595062,1973-05-03
0.16892291605472565,1973-05-04
0.16892291605472565,1973-05-07
0.16892291605472565,1973-05-08
0.16892291605472565,1973-05-09
0.16892291605472565,1973-05-10
0.16892291605472565,1973-05-11
0.16736851632595062,1973-05-14
0.16892291605472565,1973-05-15
0.16736851632595062,1973-05-16
0.16736851632595062,1973-05-17
0.16529585421085358,1973-05-18
0.16529585421085358,1973-05-21
0.16529585421085358,1973-05-22
0.16736851632595062,1973-05-23
0.17099550366401672,1973-05-24
0.17514097690582275,1973-05-25
0.1772136092185974,1973-05-29
0.17579901218414307,1973-05-30
0.17371851205825806,1973-05-31
0.1716381162405014,1973-06-01
0.1679973155260086,1973-06-04
0.17371851205825806,1973-06-05
0.17579901218414307,1973-06-06
0.18152017891407013,1973-06-07
0.18152017891407013,1973-06-08
0.18568114936351776,1973-06-11
0.1836005598306656,1973-06-12
0.18568114936351776,1973-06-13
0.1836005598306656,1973-06-14
0.1836005598306656,1973-06-15
0.1836005598306656,1973-06-18
0.1836005598306656,1973-06-19
0.1836005598306656,1973-06-20
0.1836005598306656,1973-06-21
0.1836005598306656,1973-06-22
0.1836005598306656,1973-06-25
0.18568114936351776,1973-06-26
0.1898421049118042,1973-06-27
0.1955634355545044,1973-06-28
0.19348305463790894,1973-06-29
0.19192257523536682,1973-07-02
0.1877616047859192,1973-07-03
0.1877616047859192,1973-07-05
0.1877616047859192,1973-07-06
0.18568114936351776,1973-07-09
0.19192257523536682,1973-07-10
0.19972454011440277,1973-07-11
0.19972454011440277,1973-07-12
0.19764401018619537,1973-07-13
0.19972454011440277,1973-07-16
0.20180487632751465,1973-07-17
0.20596590638160706,1973-07-18
0.20752619206905365,1973-07-19
0.20960666239261627,1973-07-20
0.21376760303974152,1973-07-23
0.21376760303974152,1973-07-24
0.21792840957641602,1973-07-25
0.21376760303974152,1973-07-26
0.2116871029138565,1973-07-27
0.20752619206905365,1973-07-30
0.20596590638160706,1973-07-31
0.20596590638160706,1973-08-01
0.20388537645339966,1973-08-02
0.20388537645339966,1973-08-03
0.20596590638160706,1973-08-06
0.20596590638160706,1973-08-07
0.20752619206905365,1973-08-08
0.20752619206905365,1973-08-09
0.20596590638160706,1973-08-10
0.20388537645339966,1973-08-13
0.19764401018619537,1973-08-14
0.19348305463790894,1973-08-15
0.1836005598306656,1973-08-16
0.18152017891407013,1973-08-17
0.18152017891407013,1973-08-20
0.18152017891407013,1973-08-21
0.18152017891407013,1973-08-22
0.18568114936351776,1973-08-23
0.1836005598306656,1973-08-24
0.1877616047859192,1973-08-27
0.18842986226081848,1973-08-28
0.19417166709899902,1973-08-29
0.19051772356033325,1973-08-30
0.19417166709899902,1973-08-31
0.19051772356033325,1973-09-04
0.18842986226081848,1973-09-05
0.18842986226081848,1973-09-06
0.1842540055513382,1973-09-07
0.18216614425182343,1973-09-10
0.17851252853870392,1973-09-11
0.17851252853870392,1973-09-12
0.18060041964054108,1973-09-13
0.1842540055513382,1973-09-14
0.18634189665317535,1973-09-17
0.1842540055513382,1973-09-18
0.19051772356033325,1973-09-19
0.19051772356033325,1973-09-20
0.18842986226081848,1973-09-21
0.18842986226081848,1973-09-24
0.18634189665317535,1973-09-25
0.18842986226081848,1973-09-26
0.18634189665317535,1973-09-27
0.18634189665317535,1973-09-28
0.18634189665317535,1973-10-01
0.18842986226081848,1973-10-02
0.18634189665317535,1973-10-03
0.1842540055513382,1973-10-04
0.1842540055513382,1973-10-05
0.18634189665317535,1973-10-08
0.18842986226081848,1973-10-09
0.18634189665317535,1973-10-10
0.19260558485984802,1973-10-11
0.19417166709899902,1973-10-12
0.19260558485984802,1973-10-15
0.19417166709899902,1973-10-16
0.19834735989570618,1973-10-17
0.19834735989570618,1973-10-18
0.20252306759357452,1973-10-19
0.2004353553056717,1973-10-22
0.20461098849773407,1973-10-23
0.20826467871665955,1973-10-24
0.20826467871665955,1973-10-25
0.21035264432430267,1973-10-26
0.21035264432430267,1973-10-29
0.20461098849773407,1973-10-30
0.20461098849773407,1973-10-31
0.19625942409038544,1973-11-01
0.19417166709899902,1973-11-02
0.19260558485984802,1973-11-05
0.19260558485984802,1973-11-06
0.19051772356033325,1973-11-07
0.19051772356033325,1973-11-08
0.18634189665317535,1973-11-09
0.1842540055513382,1973-11-12
0.18634189665317535,1973-11-13
0.18634189665317535,1973-11-14
0.19051772356033325,1973-11-15
0.19417166709899902,1973-11-16
0.18634189665317535,1973-11-19
0.18634189665317535,1973-11-20
0.19051772356033325,1973-11-21
0.1842540055513382,1973-11-23
0.1842540055513382,1973-11-26
0.18517747521400452,1973-11-27
0.18727584183216095,1973-11-28
0.18517747521400452,1973-11-29
0.17940707504749298,1973-11-30
0.17311210930347443,1973-12-03
0.17101383209228516,1973-12-04
0.16944006085395813,1973-12-05
0.17101383209228516,1973-12-06
0.18150542676448822,1973-12-07
0.18150542676448822,1973-12-10
0.17940707504749298,1973-12-11
0.17101383209228516,1973-12-12
0.16734179854393005,1973-12-13
0.16314511001110077,1973-12-14
0.16524331271648407,1973-12-17
0.16524331271648407,1973-12-18
0.17101383209228516,1973-12-19
0.17101383209228516,1973-12-20
0.17101383209228516,1973-12-21
0.16944006085395813,1973-12-24
0.1773087978363037,1973-12-26
0.18307912349700928,1973-12-27
0.18150542676448822,1973-12-28
0.18150542676448822,1973-12-31
0.18150542676448822,1974-01-02
0.18517747521400452,1974-01-03
0.18150542676448822,1974-01-04
0.17521049082279205,1974-01-07
0.16944006085395813,1974-01-08
0.16314511001110077,1974-01-09
0.157374769449234,1974-01-10
0.15894845128059387,1974-01-11
0.15894845128059387,1974-01-14
0.16104672849178314,1974-01-15
0.16104672849178314,1974-01-16
0.16734179854393005,1974-01-17
0.16524331271648407,1974-01-18
0.15894845128059387,1974-01-21
0.16104672849178314,1974-01-22
0.16104672849178314,1974-01-23
0.16104672849178314,1974-01-24
0.15894845128059387,1974-01-25
0.16104672849178314,1974-01-28
0.15894845128059387,1974-01-29
0.16314511001110077,1974-01-30
0.15894845128059387,1974-01-31
0.15894845128059387,1974-02-01
0.15894845128059387,1974-02-04
0.15527628362178802,1974-02-05
0.1531781107187271,1974-02-06
0.1531781107187271,1974-02-07
0.1531781107187271,1974-02-08
0.1531781107187271,1974-02-11
0.157374769449234,1974-02-12
0.157374769449234,1974-02-13
0.15527628362178802,1974-02-14
0.15894845128059387,1974-02-15
0.15527628362178802,1974-02-19
0.157374769449234,1974-02-20
0.15894845128059387,1974-02-21
0.16314511001110077,1974-02-22
0.16314511001110077,1974-02-25
0.15894845128059387,1974-02-26
0.16314511001110077,1974-02-27
0.16104672849178314,1974-02-28
0.16104672849178314,1974-03-01
0.16524331271648407,1974-03-04
0.1680673062801361,1974-03-05
0.16595996916294098,1974-03-06
0.1638524830341339,1974-03-07
0.16595996916294098,1974-03-08
0.16595996916294098,1974-03-11
0.1638524830341339,1974-03-12
0.1680673062801361,1974-03-13
0.17175531387329102,1974-03-14
0.1701747477054596,1974-03-15
0.16595996916294098,1974-03-18
0.16174504160881042,1974-03-19
0.16595996916294098,1974-03-20
0.16595996916294098,1974-03-21
0.16595996916294098,1974-03-22
0.16595996916294098,1974-03-25
0.1680673062801361,1974-03-26
0.16595996916294098,1974-03-27
0.15805703401565552,1974-03-28
0.15805703401565552,1974-03-29
0.15805703401565552,1974-04-01
0.15594974160194397,1974-04-02
0.15805703401565552,1974-04-03
0.15594974160194397,1974-04-04
0.15594974160194397,1974-04-05
0.1538422703742981,1974-04-08
0.1538422703742981,1974-04-09
0.1538422703742981,1974-04-10
0.1538422703742981,1974-04-11
0.1538422703742981,1974-04-15
0.15805703401565552,1974-04-16
0.1638524830341339,1974-04-17
0.1638524830341339,1974-04-18
0.15805703401565552,1974-04-19
0.15805703401565552,1974-04-22
0.1538422703742981,1974-04-23
0.1538422703742981,1974-04-24
0.14962732791900635,1974-04-25
0.14751988649368286,1974-04-26
0.14172454178333282,1974-04-29
0.14383196830749512,1974-04-30
0.14541244506835938,1974-05-01
0.14541244506835938,1974-05-02
0.13961707055568695,1974-05-03
0.13961707055568695,1974-05-06
0.14383196830749512,1974-05-07
0.14383196830749512,1974-05-08
0.14541244506835938,1974-05-09
0.13961707055568695,1974-05-10
0.14172454178333282,1974-05-13
0.14383196830749512,1974-05-14
0.14541244506835938,1974-05-15
0.14541244506835938,1974-05-16
0.14383196830749512,1974-05-17
0.14383196830749512,1974-05-20
0.14383196830749512,1974-05-21
0.14172454178333282,1974-05-22
0.14383196830749512,1974-05-23
0.14541244506835938,1974-05-24
0.14751988649368286,1974-05-28
0.14620627462863922,1974-05-29
0.14620627462863922,1974-05-30
0.1483251452445984,1974-05-31
0.15044410526752472,1974-06-03
0.15468205511569977,1974-06-04
0.1568010449409485,1974-06-05
0.1568010449409485,1974-06-06
0.16474691033363342,1974-06-07
0.16474691033363342,1974-06-10
0.16474691033363342,1974-06-11
0.1626279652118683,1974-06-12
0.16474691033363342,1974-06-13
0.1626279652118683,1974-06-14
0.15891984105110168,1974-06-17
0.1626279652118683,1974-06-18
0.16050902009010315,1974-06-19
0.16050902009010315,1974-06-20
0.16050902009010315,1974-06-21
0.15891984105110168,1974-06-24
0.16050902009010315,1974-06-25
0.16050902009010315,1974-06-26
0.1568010449409485,1974-06-27
0.15468205511569977,1974-06-28
0.15468205511569977,1974-07-01
0.1483251452445984,1974-07-02
0.15044410526752472,1974-07-03
0.1483251452445984,1974-07-05
0.14461715519428253,1974-07-08
0.14620627462863922,1974-07-09
0.13826031982898712,1974-07-10
0.13614140450954437,1974-07-11
0.14620627462863922,1974-07-12
0.1483251452445984,1974-07-15
0.14620627462863922,1974-07-16
0.1483251452445984,1974-07-17
0.1483251452445984,1974-07-18
0.1483251452445984,1974-07-19
0.14620627462863922,1974-07-22
0.14620627462863922,1974-07-23
0.1424981951713562,1974-07-24
0.1424981951713562,1974-07-25
0.13826031982898712,1974-07-26
0.13243325054645538,1974-07-29
0.13031437993049622,1974-07-30
0.12183865904808044,1974-07-31
0.11813031882047653,1974-08-01
0.11601144075393677,1974-08-02
0.11813031882047653,1974-08-05
0.12183865904808044,1974-08-06
0.12819541990756989,1974-08-07
0.12607645988464355,1974-08-08
0.1239575669169426,1974-08-09
0.12024925649166107,1974-08-12
0.11601144075393677,1974-08-13
0.1117735281586647,1974-08-14
0.11389254033565521,1974-08-15
0.1117735281586647,1974-08-16
0.1117735281586647,1974-08-19
0.1117735281586647,1974-08-20
0.10965455323457718,1974-08-21
0.10965455323457718,1974-08-22
0.10382761806249619,1974-08-23
0.1080653965473175,1974-08-26
0.10674192011356354,1974-08-27
0.1088767945766449,1974-08-28
0.10460708290338516,1974-08-29
0.10460708290338516,1974-08-30
0.1003374308347702,1974-09-03
0.09820256382226944,1974-09-04
0.1003374308347702,1974-09-05
0.10674192011356354,1974-09-06
0.1024722307920456,1974-09-09
0.10460708290338516,1974-09-10
0.10460708290338516,1974-09-11
0.10460708290338516,1974-09-12
0.1003374308347702,1974-09-13
0.1003374308347702,1974-09-16
0.10674192011356354,1974-09-17
0.11047784984111786,1974-09-18
0.11688242852687836,1974-09-19
0.11688242852687836,1974-09-20
0.1147475615143776,1974-09-23
0.1088767945766449,1974-09-24
0.11047784984111786,1974-09-25
0.1088767945766449,1974-09-26
0.1024722307920456,1974-09-27
0.09820256382226944,1974-09-30
0.09606771916151047,1974-10-01
0.09606771916151047,1974-10-02
0.0944666713476181,1974-10-03
0.09233179688453674,1974-10-04
0.09606771916151047,1974-10-07
0.1003374308347702,1974-10-08
0.1024722307920456,1974-10-09
0.11047784984111786,1974-10-10
0.1147475615143776,1974-10-11
0.11901721358299255,1974-10-14
0.1147475615143776,1974-10-15
0.1147475615143776,1974-10-16
0.1147475615143776,1974-10-17
0.12275336682796478,1974-10-18
0.12115205824375153,1974-10-21
0.11901721358299255,1974-10-22
0.11688242852687836,1974-10-23
0.11688242852687836,1974-10-24
0.12115205824375153,1974-10-25
0.12275336682796478,1974-10-28
0.12915785610675812,1974-10-29
0.13716347515583038,1974-10-30
0.13716347515583038,1974-10-31
0.1350286900997162,1974-11-01
0.13129274547100067,1974-11-04
0.13929834961891174,1974-11-05
0.14143310487270355,1974-11-06
0.14570282399654388,1974-11-07
0.1473039835691452,1974-11-08
0.15157367289066315,1974-11-11
0.13929834961891174,1974-11-12
0.13716347515583038,1974-11-13
0.1350286900997162,1974-11-14
0.13129274547100067,1974-11-15
0.12275336682796478,1974-11-18
0.12115205824375153,1974-11-19
0.12115205824375153,1974-11-20
0.12915785610675812,1974-11-21
0.13342760503292084,1974-11-22
0.1323089450597763,1974-11-25
0.13446028530597687,1974-11-26
0.13607363402843475,1974-11-27
0.13822506368160248,1974-11-29
0.13446028530597687,1974-12-02
0.13015757501125336,1974-12-03
0.1323089450597763,1974-12-04
0.13015757501125336,1974-12-05
0.12800614535808563,1974-12-06
0.12800614535808563,1974-12-09
0.13607363402843475,1974-12-10
0.13607363402843475,1974-12-11
0.12800614535808563,1974-12-12
0.12585487961769104,1974-12-13
0.1237034872174263,1974-12-16
0.12585487961769104,1974-12-17
0.13015757501125336,1974-12-18
0.12585487961769104,1974-12-19
0.12585487961769104,1974-12-20
0.12585487961769104,1974-12-23
0.12800614535808563,1974-12-24
0.1323089450597763,1974-12-26
0.13446028530597687,1974-12-27
0.13607363402843475,1974-12-30
0.1403764933347702,1974-12-31
0.13822506368160248,1975-01-02
0.1403764933347702,1975-01-03
0.13822506368160248,1975-01-06
0.13446028530597687,1975-01-07
0.12585487961769104,1975-01-08
0.12585487961769104,1975-01-09
0.12585487961769104,1975-01-10
0.12208982557058334,1975-01-13
0.11993835866451263,1975-01-14
0.12208982557058334,1975-01-15
0.11778710782527924,1975-01-16
0.10971948504447937,1975-01-17
0.1113329604268074,1975-01-20
0.11348426342010498,1975-01-21
0.11778710782527924,1975-01-22
0.11778710782527924,1975-01-23
0.11993835866451263,1975-01-24
0.1237034872174263,1975-01-27
0.1237034872174263,1975-01-28
0.12585487961769104,1975-01-29
0.11778710782527924,1975-01-30
0.12208982557058334,1975-01-31
0.1237034872174263,1975-02-03
0.1237034872174263,1975-02-04
0.12585487961769104,1975-02-05
0.13015757501125336,1975-02-06
0.1323089450597763,1975-02-07
0.12585487961769104,1975-02-10
0.1323089450597763,1975-02-11
0.14252787828445435,1975-02-12
0.1403764933347702,1975-02-13
0.14252787828445435,1975-02-14
0.14252787828445435,1975-02-18
0.14683055877685547,1975-02-19
0.15059535205364227,1975-02-20
0.1527467966079712,1975-02-21
0.15059535205364227,1975-02-24
0.1403764933347702,1975-02-25
0.14467917382717133,1975-02-26
0.14683055877685547,1975-02-27
0.14683055877685547,1975-02-28
0.15059535205364227,1975-03-03
0.15574371814727783,1975-03-04
0.15358063578605652,1975-03-05
0.15574371814727783,1975-03-06
0.15574371814727783,1975-03-07
0.15790694952011108,1975-03-10
0.15358063578605652,1975-03-11
0.15141752362251282,1975-03-12
0.15141752362251282,1975-03-13
0.15358063578605652,1975-03-14
0.15358063578605652,1975-03-17
0.15141752362251282,1975-03-18
0.15141752362251282,1975-03-19
0.14763210713863373,1975-03-20
0.15141752362251282,1975-03-21
0.1454690545797348,1975-03-24
0.14114271104335785,1975-03-25
0.1454690545797348,1975-03-26
0.14114271104335785,1975-03-27
0.1389797031879425,1975-03-31
0.13519436120986938,1975-04-01
0.13681660592556,1975-04-02
0.13519436120986938,1975-04-03
0.13519436120986938,1975-04-04
0.13519436120986938,1975-04-07
0.1389797031879425,1975-04-08
0.14114271104335785,1975-04-09
0.1389797031879425,1975-04-10
0.1389797031879425,1975-04-11
0.1389797031879425,1975-04-14
0.1454690545797348,1975-04-15
0.14763210713863373,1975-04-16
0.14763210713863373,1975-04-17
0.14763210713863373,1975-04-18
0.14763210713863373,1975-04-21
0.14114271104335785,1975-04-22
0.1389797031879425,1975-04-23
0.14114271104335785,1975-04-24
0.14114271104335785,1975-04-25
0.14114271104335785,1975-04-28
0.1389797031879425,1975-04-29
0.1389797031879425,1975-04-30
0.14114271104335785,1975-05-01
0.14330579340457916,1975-05-02
0.1454690545797348,1975-05-05
0.14330579340457916,1975-05-06
0.14330579340457916,1975-05-07
0.14330579340457916,1975-05-08
0.1454690545797348,1975-05-09
0.14763210713863373,1975-05-12
0.15141752362251282,1975-05-13
0.15358063578605652,1975-05-14
0.15358063578605652,1975-05-15
0.14925438165664673,1975-05-16
0.14925438165664673,1975-05-19
0.14763210713863373,1975-05-20
0.14330579340457916,1975-05-21
0.1454690545797348,1975-05-22
0.14763210713863373,1975-05-23
0.15009018778800964,1975-05-27
0.14628362655639648,1975-05-28
0.14628362655639648,1975-05-29
0.1484588384628296,1975-05-30
0.15009018778800964,1975-06-02
0.15009018778800964,1975-06-03
0.14628362655639648,1975-06-04
0.14410832524299622,1975-06-05
0.14628362655639648,1975-06-06
0.1397578865289688,1975-06-09
0.13758276402950287,1975-06-10
0.13595137000083923,1975-06-11
0.1337760090827942,1975-06-12
0.13595137000083923,1975-06-13
0.13595137000083923,1975-06-16
0.1337760090827942,1975-06-17
0.13595137000083923,1975-06-18
0.13595137000083923,1975-06-19
0.13595137000083923,1975-06-20
0.13595137000083923,1975-06-23
0.1397578865289688,1975-06-24
0.14628362655639648,1975-06-25
0.14628362655639648,1975-06-26
0.14628362655639648,1975-06-27
0.14628362655639648,1975-06-30
0.14410832524299622,1975-07-01
0.1397578865289688,1975-07-02
0.1397578865289688,1975-07-03
0.13595137000083923,1975-07-07
0.13595137000083923,1975-07-08
0.13758276402950287,1975-07-09
0.13758276402950287,1975-07-10
0.13595137000083923,1975-07-11
0.1337760090827942,1975-07-14
0.1337760090827942,1975-07-15
0.12942567467689514,1975-07-16
0.12725046277046204,1975-07-17
0.1250753253698349,1975-07-18
0.12126847356557846,1975-07-21
0.1250753253698349,1975-07-22
0.12344365566968918,1975-07-23
0.1250753253698349,1975-07-24
0.12344365566968918,1975-07-25
0.12126847356557846,1975-07-28
0.1169179230928421,1975-07-29
0.11909324675798416,1975-07-30
0.11909324675798416,1975-07-31
0.1169179230928421,1975-08-01
0.1147426962852478,1975-08-04
0.1147426962852478,1975-08-05
0.11256757378578186,1975-08-06
0.1147426962852478,1975-08-07
0.1147426962852478,1975-08-08
0.11256757378578186,1975-08-11
0.1169179230928421,1975-08-12
0.1147426962852478,1975-08-13
0.1147426962852478,1975-08-14
0.11909324675798416,1975-08-15
0.1147426962852478,1975-08-18
0.11256757378578186,1975-08-19
0.11093617975711823,1975-08-20
0.10876093804836273,1975-08-21
0.1147426962852478,1975-08-22
0.11256757378578186,1975-08-25
0.11256757378578186,1975-08-26
0.11093617975711823,1975-08-27
0.1147426962852478,1975-08-28
0.11909324675798416,1975-08-29
0.11335429549217224,1975-09-02
0.11554480344057083,1975-09-03
0.11335429549217224,1975-09-04
0.11171159148216248,1975-09-05
0.10952118039131165,1975-09-08
0.10514029860496521,1975-09-09
0.10733075439929962,1975-09-10
0.10733075439929962,1975-09-11
0.10733075439929962,1975-09-12
0.10733075439929962,1975-09-15
0.10733075439929962,1975-09-16
0.10952118039131165,1975-09-17
0.11335429549217224,1975-09-18
0.11335429549217224,1975-09-19
0.11171159148216248,1975-09-22
0.10952118039131165,1975-09-23
0.11171159148216248,1975-09-24
0.11171159148216248,1975-09-25
0.11171159148216248,1975-09-26
0.11171159148216248,1975-09-29
0.10952118039131165,1975-09-30
0.11171159148216248,1975-10-01
0.11171159148216248,1975-10-02
0.11554480344057083,1975-10-03
0.11554480344057083,1975-10-06
0.11773521453142166,1975-10-07
0.11992567032575607,1975-10-08
0.1221160888671875,1975-10-09
0.11992567032575607,1975-10-10
0.1221160888671875,1975-10-13
0.11992567032575607,1975-10-14
0.1221160888671875,1975-10-15
0.1221160888671875,1975-10-16
0.1221160888671875,1975-10-17
0.11992567032575607,1975-10-20
0.12430653721094131,1975-10-21
0.12430653721094131,1975-10-22
0.12594951689243317,1975-10-23
0.12430653721094131,1975-10-24
0.12430653721094131,1975-10-27
0.12594951689243317,1975-10-28
0.12430653721094131,1975-10-29
0.12430653721094131,1975-10-30
0.12594951689243317,1975-10-31
0.12430653721094131,1975-11-03
0.12594951689243317,1975-11-04
0.13033032417297363,1975-11-05
0.13252073526382446,1975-11-06
0.13252073526382446,1975-11-07
0.13252073526382446,1975-11-10
0.13471122086048126,1975-11-11
0.13252073526382446,1975-11-12
0.13252073526382446,1975-11-13
0.13252073526382446,1975-11-14
0.13033032417297363,1975-11-17
