PEP,Date
0.36684927344322205,1975-11-18
0.36684927344322205,1975-11-19
0.3574908375740051,1975-11-20
0.3549952507019043,1975-11-21
0.3518756628036499,1975-11-24
0.3549952507019043,1975-11-25
0.3549952507019043,1975-11-26
0.3549952507019043,1975-11-28
0.3549952507019043,1975-12-01
0.3549952507019043,1975-12-02
0.3518756628036499,1975-12-03
0.3482363224029541,1975-12-04
0.33945202827453613,1975-12-05
0.34509915113449097,1975-12-08
0.3482363224029541,1975-12-09
0.34509915113449097,1975-12-10
0.34509915113449097,1975-12-11
0.3482363224029541,1975-12-12
0.3482363224029541,1975-12-15
0.35702091455459595,1975-12-16
0.35702091455459595,1975-12-17
0.35702091455459595,1975-12-18
0.3482363224029541,1975-12-19
0.3482363224029541,1975-12-22
0.3538837134838104,1975-12-23
0.3538837134838104,1975-12-24
0.3595307767391205,1975-12-26
0.35702091455459595,1975-12-29
0.3538837134838104,1975-12-30
0.3538837134838104,1975-12-31
0.3538837134838104,1976-01-02
0.3658049702644348,1976-01-05
0.3689422011375427,1976-01-06
0.3658049702644348,1976-01-07
0.3658049702644348,1976-01-08
0.3658049702644348,1976-01-09
0.37458929419517517,1976-01-12
0.3658049702644348,1976-01-13
0.37458929419517517,1976-01-14
0.3689422011375427,1976-01-15
0.37772682309150696,1976-01-16
0.37458929419517517,1976-01-19
0.37772682309150696,1976-01-20
0.37458929419517517,1976-01-21
0.3689422011375427,1976-01-22
0.37458929419517517,1976-01-23
0.37458929419517517,1976-01-26
0.3658049702644348,1976-01-27
0.3689422011375427,1976-01-28
0.37772682309150696,1976-01-29
0.38337400555610657,1976-01-30
0.37772682309150696,1976-02-02
0.38337400555610657,1976-02-03
0.38337400555610657,1976-02-04
0.3689422011375427,1976-02-05
0.37458929419517517,1976-02-06
0.37458929419517517,1976-02-09
0.37458929419517517,1976-02-10
0.37458929419517517,1976-02-11
0.3689422011375427,1976-02-12
0.3595307767391205,1976-02-13
0.3595307767391205,1976-02-17
0.3595307767391205,1976-02-18
0.3595307767391205,1976-02-19
0.3658049702644348,1976-02-20
0.3658049702644348,1976-02-23
0.3658049702644348,1976-02-24
0.3595307767391205,1976-02-25
0.35702091455459595,1976-02-26
0.35702091455459595,1976-02-27
0.3538837134838104,1976-03-01
0.3658049702644348,1976-03-02
0.3658049702644348,1976-03-03
0.36151495575904846,1976-03-04
0.35899123549461365,1976-03-05
0.36151495575904846,1976-03-08
0.36151495575904846,1976-03-09
0.3678238093852997,1976-03-10
0.3678238093852997,1976-03-11
0.3678238093852997,1976-03-12
0.36151495575904846,1976-03-15
0.36151495575904846,1976-03-16
0.36151495575904846,1976-03-17
0.36151495575904846,1976-03-18
0.36151495575904846,1976-03-19
0.36151495575904846,1976-03-22
0.35899123549461365,1976-03-23
0.37097838521003723,1976-03-24
0.37097838521003723,1976-03-25
0.3766566514968872,1976-03-26
0.37097838521003723,1976-03-29
0.37097838521003723,1976-03-30
0.3766566514968872,1976-03-31
0.3766566514968872,1976-04-01
0.37097838521003723,1976-04-02
0.37097838521003723,1976-04-05
0.3854898512363434,1976-04-06
0.3766566514968872,1976-04-07
0.37097838521003723,1976-04-08
0.37097838521003723,1976-04-09
0.3678238093852997,1976-04-12
0.3766566514968872,1976-04-13
0.3766566514968872,1976-04-14
0.3766566514968872,1976-04-15
0.37981146574020386,1976-04-19
0.3854898512363434,1976-04-20
0.37981146574020386,1976-04-21
0.3766566514968872,1976-04-22
0.37097838521003723,1976-04-23
0.3678238093852997,1976-04-26
0.3678238093852997,1976-04-27
0.3678238093852997,1976-04-28
0.3678238093852997,1976-04-29
0.37097838521003723,1976-04-30
0.37097838521003723,1976-05-03
0.37097838521003723,1976-05-04
0.37097838521003723,1976-05-05
0.3766566514968872,1976-05-06
0.37981146574020386,1976-05-07
0.3854898512363434,1976-05-10
0.37981146574020386,1976-05-11
0.37981146574020386,1976-05-12
0.3766566514968872,1976-05-13
0.3766566514968872,1976-05-14
0.3766566514968872,1976-05-17
0.37097838521003723,1976-05-18
0.37097838521003723,1976-05-19
0.3766566514968872,1976-05-20
0.3766566514968872,1976-05-21
0.3766566514968872,1976-05-24
0.3678238093852997,1976-05-25
0.3678238093852997,1976-05-26
0.3678238093852997,1976-05-27
0.37097838521003723,1976-05-28
0.37097838521003723,1976-06-01
0.37097838521003723,1976-06-02
0.36399102210998535,1976-06-03
0.36145004630088806,1976-06-04
0.35827380418777466,1976-06-07
0.35827380418777466,1976-06-08
0.3525565564632416,1976-06-09
0.3525565564632416,1976-06-10
0.36145004630088806,1976-06-11
0.36145004630088806,1976-06-14
0.36145004630088806,1976-06-15
0.37034305930137634,1976-06-16
0.37034305930137634,1976-06-17
0.3792364001274109,1976-06-18
0.3824128210544586,1976-06-21
0.3824128210544586,1976-06-22
0.3735191822052002,1976-06-23
0.3824128210544586,1976-06-24
0.3792364001274109,1976-06-25
0.3824128210544586,1976-06-28
0.3792364001274109,1976-06-29
0.3792364001274109,1976-06-30
0.3792364001274109,1976-07-01
0.3792364001274109,1976-07-02
0.3792364001274109,1976-07-06
0.3792364001274109,1976-07-07
0.3824128210544586,1976-07-08
0.3913060128688812,1976-07-09
0.4001992344856262,1976-07-12
0.4001992344856262,1976-07-13
0.4001992344856262,1976-07-14
0.4001992344856262,1976-07-15
0.4001992344856262,1976-07-16
0.4001992344856262,1976-07-19
0.4001992344856262,1976-07-20
0.40337541699409485,1976-07-21
0.40909257531166077,1976-07-22
0.40909257531166077,1976-07-23
0.40909257531166077,1976-07-26
0.40909257531166077,1976-07-27
0.40337541699409485,1976-07-28
0.40337541699409485,1976-07-29
0.40909257531166077,1976-07-30
0.4122687876224518,1976-08-02
0.4211621582508087,1976-08-03
0.4211621582508087,1976-08-04
0.4179857075214386,1976-08-05
0.4179857075214386,1976-08-06
0.4179857075214386,1976-08-09
0.4211621582508087,1976-08-10
0.4211621582508087,1976-08-11
0.4211621582508087,1976-08-12
0.4211621582508087,1976-08-13
0.4211621582508087,1976-08-16
0.43005579710006714,1976-08-17
0.4268794059753418,1976-08-18
0.4268794059753418,1976-08-19
0.4268794059753418,1976-08-20
0.4211621582508087,1976-08-23
0.4211621582508087,1976-08-24
0.4211621582508087,1976-08-25
0.4211621582508087,1976-08-26
0.4179857075214386,1976-08-27
0.4179857075214386,1976-08-30
0.4268794059753418,1976-08-31
0.43323177099227905,1976-09-01
0.4357876479625702,1976-09-02
0.4325930178165436,1976-09-03
0.4325930178165436,1976-09-07
0.4325930178165436,1976-09-08
0.4325930178165436,1976-09-09
0.4325930178165436,1976-09-10
0.4293977916240692,1976-09-13
0.4236467480659485,1976-09-14
0.4236467480659485,1976-09-15
0.4293977916240692,1976-09-16
0.4325930178165436,1976-09-17
0.4293977916240692,1976-09-20
0.44153815507888794,1976-09-21
0.44473329186439514,1976-09-22
0.44473329186439514,1976-09-23
0.44153815507888794,1976-09-24
0.44153815507888794,1976-09-27
0.4325930178165436,1976-09-28
0.4357876479625702,1976-09-29
0.4357876479625702,1976-09-30
0.4357876479625702,1976-10-01
0.4325930178165436,1976-10-04
0.4325930178165436,1976-10-05
0.4325930178165436,1976-10-06
0.4325930178165436,1976-10-07
0.4325930178165436,1976-10-08
0.4325930178165436,1976-10-11
0.4293977916240692,1976-10-12
0.4325930178165436,1976-10-13
0.4236467480659485,1976-10-14
0.4204516112804413,1976-10-15
0.4204516112804413,1976-10-18
0.41470104455947876,1976-10-19
0.41470104455947876,1976-10-20
0.41470104455947876,1976-10-21
0.4115060269832611,1976-10-22
0.41470104455947876,1976-10-25
0.4204516112804413,1976-10-26
0.4204516112804413,1976-10-27
0.4204516112804413,1976-10-28
0.4236467480659485,1976-10-29
0.4236467480659485,1976-11-01
0.4204516112804413,1976-11-03
0.4204516112804413,1976-11-04
0.39936521649360657,1976-11-05
0.3936145305633545,1976-11-08
0.3904198110103607,1976-11-09
0.38466885685920715,1976-11-10
0.3936145305633545,1976-11-11
0.3904198110103607,1976-11-12
0.3936145305633545,1976-11-15
0.3936145305633545,1976-11-16
0.3936145305633545,1976-11-17
0.40256020426750183,1976-11-18
0.40256020426750183,1976-11-19
0.4115060269832611,1976-11-22
0.4115060269832611,1976-11-23
0.41470104455947876,1976-11-24
0.4204516112804413,1976-11-26
0.4204516112804413,1976-11-29
0.41470104455947876,1976-11-30
0.41470104455947876,1976-12-01
0.4204516112804413,1976-12-02
0.4204516112804413,1976-12-03
0.42623764276504517,1976-12-06
0.42623764276504517,1976-12-07
0.43202418088912964,1976-12-08
0.4230232834815979,1976-12-09
0.4140229821205139,1976-12-10
0.40502214431762695,1976-12-13
0.40502214431762695,1976-12-14
0.40180763602256775,1976-12-15
0.39602187275886536,1976-12-16
0.3928074836730957,1976-12-17
0.38380640745162964,1976-12-20
0.38702139258384705,1976-12-21
0.39602187275886536,1976-12-22
0.39602187275886536,1976-12-23
0.40502214431762695,1976-12-27
0.40502214431762695,1976-12-28
