WMT,Date
0.016466986387968063,1973-06-14
0.016065582633018494,1973-06-15
0.01619938760995865,1973-06-18
0.016735132783651352,1973-06-19
0.018475115299224854,1973-06-20
0.018743274733424187,1973-06-21
0.01834130473434925,1973-06-22
0.01767229661345482,1973-06-25
0.015797974541783333,1973-06-26
0.01619938760995865,1973-06-27
0.016065582633018494,1973-06-28
0.01619938760995865,1973-06-29
0.016735132783651352,1973-07-02
0.017270348966121674,1973-07-03
0.017270348966121674,1973-07-05
0.017270348966121674,1973-07-06
0.016735132783651352,1973-07-09
0.016600798815488815,1973-07-10
0.016333190724253654,1973-07-11
0.016065582633018494,1973-07-12
0.016065582633018494,1973-07-13
0.01793990656733513,1973-07-16
0.01820751465857029,1973-07-17
0.01927848346531391,1973-07-18
0.02034943923354149,1973-07-19
0.021688560023903847,1973-07-20
0.02289331704378128,1973-07-23
0.025704817846417427,1973-07-24
0.027579117566347122,1973-07-25
0.02650819718837738,1973-07-26
0.0239642895758152,1973-07-27
0.024901462718844414,1973-07-30
0.025704817846417427,1973-07-31
0.024366257712244987,1973-08-01
0.0239642895758152,1973-08-02
0.023696692660450935,1973-08-03
0.023562883958220482,1973-08-06
0.023294731974601746,1973-08-07
0.02222377061843872,1973-08-08
0.022491930052638054,1973-08-09
0.023160941898822784,1973-08-10
0.023160941898822784,1973-08-13
0.02222377061843872,1973-08-14
0.02222377061843872,1973-08-15
0.022491930052638054,1973-08-16
0.023027140647172928,1973-08-17
0.02195615880191326,1973-08-20
0.021286610513925552,1973-08-21
0.021286610513925552,1973-08-22
0.021420955657958984,1973-08-23
0.022491930052638054,1973-08-24
0.02289331704378128,1973-08-27
0.023027140647172928,1973-08-28
0.023027140647172928,1973-08-29
0.022357570007443428,1973-08-30
0.02262573316693306,1973-08-31
0.023294731974601746,1973-09-04
0.023294731974601746,1973-09-05
0.023294731974601746,1973-09-06
0.023027140647172928,1973-09-07
0.023027140647172928,1973-09-10
0.022491930052638054,1973-09-11
0.021019011735916138,1973-09-12
0.020751386880874634,1973-09-13
0.021019011735916138,1973-09-14
0.021420955657958984,1973-09-17
0.022491930052638054,1973-09-18
0.023830490186810493,1973-09-19
0.024633849039673805,1973-09-20
0.024633849039673805,1973-09-21
0.0239642895758152,1973-09-24
0.02409810572862625,1973-09-25
0.024366257712244987,1973-09-26
0.02409810572862625,1973-09-27
0.02409810572862625,1973-09-28
0.0239642895758152,1973-10-01
0.023696692660450935,1973-10-02
0.023830490186810493,1973-10-03
0.02409810572862625,1973-10-04
0.024500049650669098,1973-10-05
0.024366257712244987,1973-10-08
0.024366257712244987,1973-10-09
0.024231893941760063,1973-10-10
0.02409810572862625,1973-10-11
0.02516905404627323,1973-10-12
0.02516905404627323,1973-10-15
0.024633849039673805,1973-10-16
0.024633849039673805,1973-10-17
0.024633849039673805,1973-10-18
0.024633849039673805,1973-10-19
0.024366257712244987,1973-10-22
0.024901462718844414,1973-10-23
0.024901462718844414,1973-10-24
0.024633849039673805,1973-10-25
0.024633849039673805,1973-10-26
0.02516905404627323,1973-10-29
0.025704817846417427,1973-10-30
0.02516905404627323,1973-10-31
0.024633849039673805,1973-11-01
0.024366257712244987,1973-11-02
0.023160941898822784,1973-11-05
0.02275952510535717,1973-11-06
0.022357570007443428,1973-11-07
0.022357570007443428,1973-11-08
0.021822355687618256,1973-11-09
0.021152807399630547,1973-11-12
0.019814224913716316,1973-11-13
0.019814224913716316,1973-11-14
0.019948028028011322,1973-11-15
0.019948028028011322,1973-11-16
0.0188770592212677,1973-11-19
0.017136545851826668,1973-11-20
0.016735132783651352,1973-11-21
0.016735132783651352,1973-11-23
0.01526221726089716,1973-11-26
0.016065582633018494,1973-11-27
0.016600798815488815,1973-11-28
0.016735132783651352,1973-11-29
0.016600798815488815,1973-11-30
0.01593177765607834,1973-12-03
0.015797974541783333,1973-12-04
0.015529830008745193,1973-12-05
0.01593177765607834,1973-12-06
0.016333190724253654,1973-12-07
0.01619938760995865,1973-12-10
0.01593177765607834,1973-12-11
0.015529830008745193,1973-12-12
0.014325064606964588,1973-12-13
0.014325064606964588,1973-12-14
0.01378929428756237,1973-12-17
0.014191246591508389,1973-12-18
0.014458856545388699,1973-12-19
0.014458856545388699,1973-12-20
0.014458856545388699,1973-12-21
0.014458856545388699,1973-12-24
0.014458856545388699,1973-12-26
0.014325064606964588,1973-12-27
0.013923648744821548,1973-12-28
0.014325064606964588,1973-12-31
0.014592660591006279,1974-01-02
0.016868948936462402,1974-01-03
0.016333190724253654,1974-01-04
0.016333190724253654,1974-01-07
0.016868948936462402,1974-01-08
0.016333190724253654,1974-01-09
0.016333190724253654,1974-01-10
0.016333190724253654,1974-01-11
0.016600798815488815,1974-01-14
0.016600798815488815,1974-01-15
0.016600798815488815,1974-01-16
0.016600798815488815,1974-01-17
0.017136545851826668,1974-01-18
0.016735132783651352,1974-01-21
0.01793990656733513,1974-01-22
0.0188770592212677,1974-01-23
0.0188770592212677,1974-01-24
0.01927848346531391,1974-01-25
0.01927848346531391,1974-01-28
0.01927848346531391,1974-01-29
0.019814224913716316,1974-01-30
0.02034943923354149,1974-01-31
0.01927848346531391,1974-02-01
0.018475115299224854,1974-02-04
0.019010871648788452,1974-02-05
0.019010871648788452,1974-02-06
0.019010871648788452,1974-02-07
0.017136545851826668,1974-02-08
0.01807370036840439,1974-02-11
0.0156636331230402,1974-02-12
0.017136545851826668,1974-02-13
0.017136545851826668,1974-02-14
0.01740414649248123,1974-02-15
0.01700274646282196,1974-02-19
0.01700274646282196,1974-02-20
0.01740414649248123,1974-02-21
0.017270348966121674,1974-02-22
0.01820751465857029,1974-02-25
0.01793990656733513,1974-02-26
0.01793990656733513,1974-02-27
0.01793990656733513,1974-02-28
0.016600798815488815,1974-03-01
0.016600798815488815,1974-03-04
0.016735132783651352,1974-03-05
0.016868948936462402,1974-03-06
0.016868948936462402,1974-03-07
0.017270348966121674,1974-03-08
0.01793990656733513,1974-03-11
0.01793990656733513,1974-03-12
0.01732223480939865,1974-03-13
0.017188042402267456,1974-03-14
0.01732223480939865,1974-03-15
0.016919633373618126,1974-03-18
0.016516471281647682,1974-03-19
0.01638227328658104,1974-03-20
0.01678541488945484,1974-03-21
0.01705382764339447,1974-03-22
0.01705382764339447,1974-03-25
0.01705382764339447,1974-03-26
0.01705382764339447,1974-03-27
0.01678541488945484,1974-03-28
0.01678541488945484,1974-03-29
0.01678541488945484,1974-04-01
0.016919633373618126,1974-04-02
0.01678541488945484,1974-04-03
0.01678541488945484,1974-04-04
0.01705382764339447,1974-04-05
0.017590641975402832,1974-04-08
0.017590641975402832,1974-04-09
0.01745643839240074,1974-04-10
0.01745643839240074,1974-04-11
0.017725396901369095,1974-04-15
0.01745643839240074,1974-04-16
0.017725396901369095,1974-04-17
0.017590641975402832,1974-04-18
0.01745643839240074,1974-04-19
0.01745643839240074,1974-04-22
0.017188042402267456,1974-04-23
0.01705382764339447,1974-04-24
0.016919633373618126,1974-04-25
0.017188042402267456,1974-04-26
0.01705382764339447,1974-04-29
0.016919633373618126,1974-04-30
0.016650671139359474,1974-05-01
0.016650671139359474,1974-05-02
0.01638227328658104,1974-05-03
0.01638227328658104,1974-05-06
0.017188042402267456,1974-05-07
0.017993813380599022,1974-05-08
0.017725396901369095,1974-05-09
0.01745643839240074,1974-05-10
0.01745643839240074,1974-05-13
0.01732223480939865,1974-05-14
0.01732223480939865,1974-05-15
0.017590641975402832,1974-05-16
0.01745643839240074,1974-05-17
0.01732223480939865,1974-05-20
0.017188042402267456,1974-05-21
0.017188042402267456,1974-05-22
0.017188042402267456,1974-05-23
0.018530623987317085,1974-05-24
0.018933795392513275,1974-05-28
0.018665380775928497,1974-05-29
0.018262214958667755,1974-05-30
0.018262214958667755,1974-05-31
0.01839642971754074,1974-06-03
0.01839642971754074,1974-06-04
0.018799586221575737,1974-06-05
0.01947060227394104,1974-06-06
0.020410582423210144,1974-06-07
0.021216347813606262,1974-06-10
0.020410582423210144,1974-06-11
0.02054533362388611,1974-06-12
0.020947959274053574,1974-06-13
0.021216347813606262,1974-06-14
0.02148532308638096,1974-06-17
0.02148532308638096,1974-06-18
0.02148532308638096,1974-06-19
0.02148532308638096,1974-06-20
0.021350568160414696,1974-06-21
0.020947959274053574,1974-06-24
0.02148532308638096,1974-06-25
0.02148532308638096,1974-06-26
0.020947959274053574,1974-06-27
0.020947959274053574,1974-06-28
0.02081374078989029,1974-07-01
0.020679552108049393,1974-07-02
0.020947959274053574,1974-07-03
0.020947959274053574,1974-07-05
0.020679552108049393,1974-07-08
0.020679552108049393,1974-07-09
0.02054533362388611,1974-07-10
0.02081374078989029,1974-07-11
0.02081374078989029,1974-07-12
0.020947959274053574,1974-07-15
0.020947959274053574,1974-07-16
0.020947959274053574,1974-07-17
0.02148532308638096,1974-07-18
0.022022128105163574,1974-07-19
0.021216347813606262,1974-07-22
0.021216347813606262,1974-07-23
0.021216347813606262,1974-07-24
0.020947959274053574,1974-07-25
0.020947959274053574,1974-07-26
0.020947959274053574,1974-07-29
0.020679552108049393,1974-07-30
0.020947959274053574,1974-07-31
0.020947959274053574,1974-08-01
0.020947959274053574,1974-08-02
0.020679552108049393,1974-08-05
0.020679552108049393,1974-08-06
0.020947959274053574,1974-08-07
0.02108214981853962,1974-08-08
0.02108214981853962,1974-08-09
0.020007973536849022,1974-08-12
0.01960536278784275,1974-08-13
0.018262214958667755,1974-08-14
0.01678541488945484,1974-08-15
0.01638227328658104,1974-08-16
0.016516471281647682,1974-08-19
0.015845438465476036,1974-08-20
0.016516471281647682,1974-08-21
0.01678541488945484,1974-08-22
0.01678541488945484,1974-08-23
0.017725396901369095,1974-08-26
0.018128011375665665,1974-08-27
0.018128011375665665,1974-08-28
0.017725396901369095,1974-08-29
0.017725396901369095,1974-08-30
0.017859596759080887,1974-09-03
0.017725396901369095,1974-09-04
0.017993813380599022,1974-09-05
0.017590641975402832,1974-09-06
0.017590641975402832,1974-09-09
0.017240872606635094,1974-09-10
0.017240872606635094,1974-09-11
0.016297992318868637,1974-09-12
0.015758976340293884,1974-09-13
0.01562435645610094,1974-09-16
0.01562435645610094,1974-09-17
0.016028765588998795,1974-09-18
0.015758976340293884,1974-09-19
0.01562435645610094,1974-09-20
0.01562435645610094,1974-09-23
0.015894146636128426,1974-09-24
0.015894146636128426,1974-09-25
0.015894146636128426,1974-09-26
0.01562435645610094,1974-09-27
0.015220500528812408,1974-09-30
0.013873246498405933,1974-10-01
0.013334767892956734,1974-10-02
0.012930920347571373,1974-10-03
0.012391909956932068,1974-10-04
0.011988053098320961,1974-10-07
0.011852886527776718,1974-10-08
0.012257284484803677,1974-10-09
0.013738628476858139,1974-10-10
0.014008425176143646,1974-10-11
0.014546883292496204,1974-10-14
0.014277651906013489,1974-10-15
0.014277651906013489,1974-10-16
0.014277651906013489,1974-10-17
0.014277651906013489,1974-10-18
0.014277651906013489,1974-10-21
0.013604016043245792,1974-10-22
0.013200156390666962,1974-10-23
0.012661145068705082,1974-10-24
0.012526527047157288,1974-10-25
0.012526527047157288,1974-10-28
0.012526527047157288,1974-10-29
0.013200156390666962,1974-10-30
0.013334767892956734,1974-10-31
0.013738628476858139,1974-11-01
0.013738628476858139,1974-11-04
0.013873246498405933,1974-11-05
0.013200156390666962,1974-11-06
0.012930920347571373,1974-11-07
0.01131441630423069,1974-11-08
0.011179809458553791,1974-11-11
0.011179809458553791,1974-11-12
0.011045190505683422,1974-11-13
0.01131441630423069,1974-11-14
0.01131441630423069,1974-11-15
0.01131441630423069,1974-11-18
0.01077539473772049,1974-11-19
0.01077539473772049,1974-11-20
0.01077539473772049,1974-11-21
0.01077539473772049,1974-11-22
0.010640779510140419,1974-11-25
0.010640779510140419,1974-11-26
0.01077539473772049,1974-11-27
0.01077539473772049,1974-11-29
0.01037155743688345,1974-12-02
0.009967144578695297,1974-12-03
0.010102316737174988,1974-12-04
0.010102316737174988,1974-12-05
0.00969791878014803,1974-12-06
0.009024281986057758,1974-12-09
0.008620436303317547,1974-12-10
0.008620436303317547,1974-12-11
0.009428679011762142,1974-12-12
0.009428679011762142,1974-12-13
0.009159455075860023,1974-12-16
0.00969791878014803,1974-12-17
0.01077539473772049,1974-12-18
0.011179809458553791,1974-12-19
0.011179809458553791,1974-12-20
0.01077539473772049,1974-12-23
0.01077539473772049,1974-12-24
0.01077539473772049,1974-12-26
0.01077539473772049,1974-12-27
0.009967144578695297,1974-12-30
0.010236933827400208,1974-12-31
0.01077539473772049,1975-01-02
0.010640779510140419,1975-01-03
0.011045190505683422,1975-01-06
0.011179809458553791,1975-01-07
0.012122674845159054,1975-01-08
0.012795750051736832,1975-01-09
0.014143021777272224,1975-01-10
0.014008425176143646,1975-01-13
0.014546883292496204,1975-01-14
0.013738628476858139,1975-01-15
0.014546883292496204,1975-01-16
0.013469385914504528,1975-01-17
0.013065531849861145,1975-01-20
0.013200156390666962,1975-01-21
0.013200156390666962,1975-01-22
0.014412257820367813,1975-01-23
0.014546883292496204,1975-01-24
0.015085889026522636,1975-01-27
0.015758976340293884,1975-01-28
0.015894146636128426,1975-01-29
0.016163378953933716,1975-01-30
0.016163378953933716,1975-01-31
0.016432607546448708,1975-02-03
0.016567235812544823,1975-02-04
0.017510097473859787,1975-02-05
0.017644720152020454,1975-02-06
0.01670185476541519,1975-02-07
0.01670185476541519,1975-02-10
0.016163378953933716,1975-02-11
0.016163378953933716,1975-02-12
0.016163378953933716,1975-02-13
0.016297992318868637,1975-02-14
0.016297992318868637,1975-02-18
0.016028765588998795,1975-02-19
0.016028765588998795,1975-02-20
0.016028765588998795,1975-02-21
0.016028765588998795,1975-02-24
0.01562435645610094,1975-02-25
0.01562435645610094,1975-02-26
0.01562435645610094,1975-02-27
0.015220500528812408,1975-02-28
0.015085889026522636,1975-03-03
0.015758976340293884,1975-03-04
0.016163378953933716,1975-03-05
0.016163378953933716,1975-03-06
0.017914490774273872,1975-03-07
0.019934851676225662,1975-03-10
0.022260794416069984,1975-03-11
0.02199111506342888,1975-03-12
0.02145121991634369,1975-03-13
0.02158660627901554,1975-03-14
0.02158660627901554,1975-03-17
0.02158660627901554,1975-03-18
0.02158660627901554,1975-03-19
0.021856272593140602,1975-03-20
0.021316377446055412,1975-03-21
0.020237138494849205,1975-03-24
0.019967462867498398,1975-03-25
0.020506814122200012,1975-03-26
0.020777029916644096,1975-03-27
0.02158660627901554,1975-03-31
0.021316377446055412,1975-04-01
0.020506814122200012,1975-04-02
0.019967462867498398,1975-04-03
0.01969779096543789,1975-04-04
0.01915789395570755,1975-04-07
0.01942756026983261,1975-04-08
0.01942756026983261,1975-04-09
0.01956240087747574,1975-04-10
0.019967462867498398,1975-04-11
0.020506814122200012,1975-04-14
0.020777029916644096,1975-04-15
0.021316377446055412,1975-04-16
0.02145121991634369,1975-04-17
0.021181538701057434,1975-04-18
0.021316377446055412,1975-04-21
0.021316377446055412,1975-04-22
0.020102299749851227,1975-04-23
0.019292721524834633,1975-04-24
0.01902303844690323,1975-04-25
0.018753379583358765,1975-04-28
0.01861800067126751,1975-04-29
0.018483156338334084,1975-04-30
0.018483156338334084,1975-05-01
0.018483156338334084,1975-05-02
0.018753379583358765,1975-05-05
0.01861800067126751,1975-05-06
0.019292721524834633,1975-05-07
0.01942756026983261,1975-05-08
0.01942756026983261,1975-05-09
0.020102299749851227,1975-05-12
0.01956240087747574,1975-05-13
0.020371973514556885,1975-05-14
0.021181538701057434,1975-05-15
0.020911868661642075,1975-05-16
0.021181538701057434,1975-05-19
0.020911868661642075,1975-05-20
0.02212594822049141,1975-05-21
0.02199111506342888,1975-05-22
0.022800689563155174,1975-05-23
0.0229355301707983,1975-05-27
0.022395635023713112,1975-05-28
0.022530457004904747,1975-05-29
0.022665856406092644,1975-05-30
0.022665856406092644,1975-06-02
0.023070355877280235,1975-06-03
0.02536369115114212,1975-06-04
0.024554673582315445,1975-06-05
0.024554673582315445,1975-06-06
0.024014774709939957,1975-06-09
0.023474862799048424,1975-06-10
0.022665856406092644,1975-06-11
0.02414960414171219,1975-06-12
0.0248243547976017,1975-06-13
0.0248243547976017,1975-06-16
0.02603842131793499,1975-06-17
0.02576875500380993,1975-06-18
0.02603842131793499,1975-06-19
0.02684801071882248,1975-06-20
0.026880651712417603,1975-06-23
0.026880651712417603,1975-06-24
0.026745643466711044,1975-06-25
0.02647561766207218,1975-06-26
0.026205092668533325,1975-06-27
0.026340093463659286,1975-06-30
0.027015667408704758,1975-07-01
0.02782619185745716,1975-07-02
0.028501752763986588,1975-07-03
0.028231212869286537,1975-07-07
0.02796122059226036,1975-07-08
0.02796122059226036,1975-07-09
0.02782619185745716,1975-07-10
0.027691204100847244,1975-07-11
0.02742120437324047,1975-07-14
0.02742120437324047,1975-07-15
0.02755620703101158,1975-07-16
0.02742120437324047,1975-07-17
0.02755620703101158,1975-07-18
0.027015667408704758,1975-07-21
0.02647561766207218,1975-07-22
0.02647561766207218,1975-07-23
0.02647561766207218,1975-07-24
0.02593507617712021,1975-07-25
0.025665080174803734,1975-07-28
0.02593507617712021,1975-07-29
0.026340093463659286,1975-07-30
0.02647561766207218,1975-07-31
0.025665080174803734,1975-08-01
0.025665080174803734,1975-08-04
0.02485453337430954,1975-08-05
0.025259533897042274,1975-08-06
0.02593507617712021,1975-08-07
0.02593507617712021,1975-08-08
0.025394538417458534,1975-08-11
0.025665080174803734,1975-08-12
0.025665080174803734,1975-08-13
0.025394538417458534,1975-08-14
0.025665080174803734,1975-08-15
0.026205092668533325,1975-08-18
0.02593507617712021,1975-08-19
0.025665080174803734,1975-08-20
0.02485453337430954,1975-08-21
0.02485453337430954,1975-08-22
0.02485453337430954,1975-08-25
0.02485453337430954,1975-08-26
0.02485453337430954,1975-08-27
0.02485453337430954,1975-08-28
0.025394538417458534,1975-08-29
0.025394538417458534,1975-09-02
0.026745643466711044,1975-09-03
0.027015667408704758,1975-09-04
0.02782619185745716,1975-09-05
0.027588559314608574,1975-09-08
0.02704738825559616,1975-09-09
0.025695228949189186,1975-09-10
0.025695228949189186,1975-09-11
0.025965549051761627,1975-09-12
0.025154050439596176,1975-09-15
0.025424355641007423,1975-09-16
0.025424355641007423,1975-09-17
0.025154050439596176,1975-09-18
0.02623586915433407,1975-09-19
0.02677706442773342,1975-09-22
0.02704738825559616,1975-09-23
0.02704738825559616,1975-09-24
0.02650672383606434,1975-09-25
0.02623586915433407,1975-09-26
0.02650672383606434,1975-09-29
0.02650672383606434,1975-09-30
0.025695228949189186,1975-10-01
0.025965549051761627,1975-10-02
0.02623586915433407,1975-10-03
0.027317702770233154,1975-10-06
0.029211027547717094,1975-10-07
0.028400065377354622,1975-10-08
0.02867039106786251,1975-10-09
0.03110436722636223,1975-10-10
0.03056374564766884,1975-10-13
0.03164556995034218,1975-10-14
0.03245708346366882,1975-10-15
0.03137526288628578,1975-10-16
0.03110436722636223,1975-10-17
0.029481898993253708,1975-10-20
0.03056374564766884,1975-10-21
0.030293406918644905,1975-10-22
0.030022550374269485,1975-10-23
0.030834048986434937,1975-10-24
0.032186202704906464,1975-10-27
0.03245708346366882,1975-10-28
0.030834048986434937,1975-10-29
0.03056374564766884,1975-10-30
0.03056374564766884,1975-10-31
0.03164556995034218,1975-11-03
0.032186202704906464,1975-11-04
0.032186202704906464,1975-11-05
0.03137526288628578,1975-11-06
0.032186202704906464,1975-11-07
0.03245708346366882,1975-11-10
0.03245708346366882,1975-11-11
0.03299769014120102,1975-11-12
0.03353888913989067,1975-11-13
0.03353888913989067,1975-11-14
0.03407953679561615,1975-11-17
0.03353888913989067,1975-11-18
0.03245708346366882,1975-11-19
0.03326859325170517,1975-11-20
0.03353888913989067,1975-11-21
0.03299769014120102,1975-11-24
0.03299769014120102,1975-11-25
0.03245708346366882,1975-11-26
0.03245708346366882,1975-11-28
0.03299769014120102,1975-12-01
0.03245708346366882,1975-12-02
0.030834048986434937,1975-12-03
0.029752228409051895,1975-12-04
0.02979549765586853,1975-12-05
0.030066201463341713,1975-12-08
0.02979549765586853,1975-12-09
0.03142087534070015,1975-12-10
0.030337458476424217,1975-12-11
0.02979549765586853,1975-12-12
0.030608192086219788,1975-12-15
0.02979549765586853,1975-12-16
0.030337458476424217,1975-12-17
0.030337458476424217,1975-12-18
0.02979549765586853,1975-12-19
0.028712091967463493,1975-12-22
0.027357427403330803,1975-12-23
0.02817011997103691,1975-12-24
0.028441376984119415,1975-12-26
0.028712091967463493,1975-12-29
0.028712091967463493,1975-12-30
0.028441376984119415,1975-12-31
0.02817011997103691,1976-01-02
0.027899397537112236,1976-01-05
0.030066201463341713,1976-01-06
0.02979549765586853,1976-01-07
0.030066201463341713,1976-01-08
0.030337458476424217,1976-01-09
0.02979549765586853,1976-01-12
0.030066201463341713,1976-01-13
0.029524782672524452,1976-01-14
0.030337458476424217,1976-01-15
0.031149612739682198,1976-01-16
0.031149612739682198,1976-01-19
0.03142087534070015,1976-01-20
0.031149612739682198,1976-01-21
0.030878884717822075,1976-01-22
0.03142087534070015,1976-01-23
0.03142087534070015,1976-01-26
0.030878884717822075,1976-01-27
0.030066201463341713,1976-01-28
0.028982818126678467,1976-01-29
0.029524782672524452,1976-01-30
0.02979549765586853,1976-02-02
0.030066201463341713,1976-02-03
0.02979549765586853,1976-02-04
0.029524782672524452,1976-02-05
0.028982818126678467,1976-02-06
0.02817011997103691,1976-02-09
0.028441376984119415,1976-02-10
0.02979549765586853,1976-02-11
