DIS,Date
0.04440226033329964,1962-07-23
0.04400903731584549,1962-07-24
0.043223217129707336,1962-07-25
0.04224076867103577,1962-07-26
0.04243739694356918,1962-07-27
0.04283062741160393,1962-07-30
0.043223217129707336,1962-07-31
0.043223217129707336,1962-08-01
0.04440226033329964,1962-08-02
0.04361642152070999,1962-08-03
0.04479484260082245,1962-08-06
0.04479484260082245,1962-08-07
0.0455806627869606,1962-08-08
0.0455806627869606,1962-08-09
0.04479484260082245,1962-08-10
0.04459822177886963,1962-08-13
0.045188095420598984,1962-08-14
0.04538467898964882,1962-08-15
0.045973896980285645,1962-08-16
0.047152940183877945,1962-08-17
0.04951038584113121,1962-08-20
0.04951038584113121,1962-08-21
0.05009961128234863,1962-08-22
0.049313802272081375,1962-08-23
0.0508854053914547,1962-08-24
0.05009961128234863,1962-08-27
0.04813475161790848,1962-08-28
0.04951038584113121,1962-08-29
0.04872456565499306,1962-08-30
0.049117185175418854,1962-08-31
0.047742124646902084,1962-09-04
0.04656308889389038,1962-09-05
0.047152940183877945,1962-09-06
0.04656308889389038,1962-09-07
0.045973896980285645,1962-09-10
0.04652529954910278,1962-09-11
0.04691985249519348,1962-09-12
0.04652529954910278,1962-09-13
0.04554012417793274,1962-09-14
0.044948264956474304,1962-09-17
0.044948264956474304,1962-09-18
0.045342836529016495,1962-09-19
0.04475097730755806,1962-09-20
0.04337123781442642,1962-09-21
0.04258273169398308,1962-09-24
0.04218814894556999,1962-09-25
0.041794225573539734,1962-09-26
0.04139965400099754,1962-09-27
0.04041384905576706,1962-09-28
0.03942868858575821,1962-10-01
0.04021720588207245,1962-10-02
0.041005708277225494,1962-10-03
0.04041384905576706,1962-10-04
0.041005708277225494,1962-10-05
0.041005708277225494,1962-10-08
0.04120301455259323,1962-10-09
0.04001990705728531,1962-10-10
0.04021720588207245,1962-10-11
0.039822641760110855,1962-10-12
0.039822641760110855,1962-10-15
0.04001990705728531,1962-10-16
0.04001990705728531,1962-10-17
0.03962533175945282,1962-10-18
0.03864019736647606,1962-10-19
0.03686587139964104,1962-10-22
0.03449971601366997,1962-10-23
0.03588004782795906,1962-10-24
0.035485509783029556,1962-10-25
0.03390847519040108,1962-10-26
0.0366685651242733,1962-10-29
0.03903411701321602,1962-10-30
0.03785102814435959,1962-10-31
0.03942868858575821,1962-11-01
0.04080842062830925,1962-11-02
0.042385462671518326,1962-11-05
0.04218814894556999,1962-11-07
0.04278002679347992,1962-11-08
0.04258273169398308,1962-11-09
0.044948264956474304,1962-11-12
0.044159770011901855,1962-11-13
0.045736752450466156,1962-11-14
0.04435703158378601,1962-11-15
0.045736752450466156,1962-11-16
0.04711714759469032,1962-11-19
0.04810291901230812,1962-11-20
0.04810291901230812,1962-11-21
0.04731444641947746,1962-11-23
0.045934051275253296,1962-11-26
0.04731444641947746,1962-11-27
0.047511059790849686,1962-11-28
0.04731444641947746,1962-11-29
0.04514555260539055,1962-11-30
0.04554012417793274,1962-12-03
0.046328622847795486,1962-12-04
0.04613134637475014,1962-12-05
0.04613134637475014,1962-12-06
0.04514555260539055,1962-12-07
0.04435703158378601,1962-12-10
0.04475097730755806,1962-12-11
0.045736752450466156,1962-12-12
0.045342836529016495,1962-12-13
0.044159770011901855,1962-12-14
0.044948264956474304,1962-12-17
0.044630952179431915,1962-12-18
0.04442722350358963,1962-12-19
0.04646500572562218,1962-12-20
0.04646500572562218,1962-12-21
0.04891018569469452,1962-12-24
0.04891018569469452,1962-12-26
0.04829907417297363,1962-12-27
0.047891635447740555,1962-12-28
0.04585323855280876,1962-12-31
0.046872418373823166,1963-01-02
0.04931824654340744,1963-01-03
0.05054054409265518,1963-01-04
0.049929410219192505,1963-01-07
0.05054054409265518,1963-01-08
0.050336845219135284,1963-01-09
0.052782654762268066,1963-01-10
0.05257893353700638,1963-01-11
0.055024128407239914,1963-01-14
0.05482042580842972,1963-01-15
0.05380122363567352,1963-01-16
0.05441298335790634,1963-01-17
0.05441298335790634,1963-01-18
0.05380122363567352,1963-01-21
0.05380122363567352,1963-01-22
0.05298636853694916,1963-01-23
0.05217086151242256,1963-01-24
0.05217086151242256,1963-01-25
0.05176344886422157,1963-01-28
0.051559727638959885,1963-01-29
0.05176344886422157,1963-01-30
0.05135602504014969,1963-01-31
0.05196717754006386,1963-02-01
0.05217086151242256,1963-02-04
0.05257893353700638,1963-02-05
0.0509486049413681,1963-02-06
0.05135602504014969,1963-02-07
0.05074423551559448,1963-02-08
0.0511523112654686,1963-02-11
0.05074423551559448,1963-02-12
0.052782654762268066,1963-02-13
0.05176344886422157,1963-02-14
0.05380122363567352,1963-02-15
0.055024128407239914,1963-02-18
0.055024128407239914,1963-02-19
0.055839598178863525,1963-02-20
0.055839598178863525,1963-02-21
0.0566544383764267,1963-02-25
0.05767367035150528,1963-02-26
0.055024128407239914,1963-02-27
0.055024128407239914,1963-02-28
0.05339379608631134,1963-03-01
0.05522783845663071,1963-03-04
0.05543157458305359,1963-03-05
0.055635273456573486,1963-03-06
0.05604333430528641,1963-03-07
0.055635273456573486,1963-03-08
0.0562470406293869,1963-03-11
0.05722783878445625,1963-03-12
0.05722783878445625,1963-03-13
0.05641062557697296,1963-03-14
0.05559276416897774,1963-03-15
0.05559276416897774,1963-03-18
0.05457122251391411,1963-03-19
0.055388450622558594,1963-03-20
0.05457122251391411,1963-03-21
0.05518413335084915,1963-03-22
0.05518413335084915,1963-03-25
0.05518413335084915,1963-03-26
0.056206297129392624,1963-03-27
0.05559276416897774,1963-03-28
0.055388450622558594,1963-03-29
0.05518413335084915,1963-04-01
0.05600198358297348,1963-04-02
0.05600198358297348,1963-04-03
0.05681919679045677,1963-04-04
0.05641062557697296,1963-04-05
0.05661487206816673,1963-04-08
0.05600198358297348,1963-04-09
0.05477552488446236,1963-04-10
0.0549798458814621,1963-04-11
0.055388450622558594,1963-04-15
0.0549798458814621,1963-04-16
0.05416198819875717,1963-04-17
0.05457122251391411,1963-04-18
0.05436692014336586,1963-04-19
0.05334475636482239,1963-04-22
0.053957659751176834,1963-04-23
0.05273181572556496,1963-04-24
0.05314044654369354,1963-04-25
0.05416198819875717,1963-04-26
0.0549798458814621,1963-04-29
0.05477552488446236,1963-04-30
0.05681919679045677,1963-05-01
0.059680789709091187,1963-05-02
0.0592721588909626,1963-05-03
0.05845428258180618,1963-05-06
0.05763708055019379,1963-05-07
0.05906780809164047,1963-05-08
0.05906780809164047,1963-05-09
0.05824999138712883,1963-05-10
0.05845428258180618,1963-05-13
0.05824999138712883,1963-05-14
0.05824999138712883,1963-05-15
0.057432133704423904,1963-05-16
0.05722783878445625,1963-05-17
0.0570235513150692,1963-05-20
0.05722783878445625,1963-05-21
0.05804569646716118,1963-05-22
0.05865859240293503,1963-05-23
0.05763708055019379,1963-05-24
0.05722783878445625,1963-05-27
0.05722783878445625,1963-05-28
0.05661487206816673,1963-05-29
0.05722783878445625,1963-05-31
0.05641062557697296,1963-06-03
0.05641062557697296,1963-06-04
0.05681919679045677,1963-06-05
0.05722783878445625,1963-06-06
0.058826740831136703,1963-06-07
0.058826740831136703,1963-06-10
0.059031639248132706,1963-06-11
0.06128675490617752,1963-06-12
0.06128675490617752,1963-06-13
0.061081819236278534,1963-06-14
0.06210627034306526,1963-06-17
0.0627216249704361,1963-06-18
0.0631314143538475,1963-06-19
0.06354116648435593,1963-06-20
0.06374608725309372,1963-06-21
0.06374608725309372,1963-06-24
0.06395095586776733,1963-06-25
0.062311191111803055,1963-06-26
0.06005675718188286,1963-06-27
0.061901360750198364,1963-06-28
0.061081819236278534,1963-07-01
0.06251674890518188,1963-07-02
0.06354116648435593,1963-07-03
0.0631314143538475,1963-07-05
0.0631314143538475,1963-07-08
0.06579623371362686,1963-07-09
0.06641092151403427,1963-07-10
0.0653858408331871,1963-07-11
0.0649760514497757,1963-07-12
0.0643613412976265,1963-07-15
0.06415648758411407,1963-07-16
0.0627216249704361,1963-07-17
0.06251674890518188,1963-07-18
0.0627216249704361,1963-07-19
0.062311191111803055,1963-07-22
0.062311191111803055,1963-07-23
0.06333626806735992,1963-07-24
0.0631314143538475,1963-07-25
0.06354116648435593,1963-07-26
0.06415648758411407,1963-07-29
0.0647711455821991,1963-07-30
0.0647711455821991,1963-07-31
0.06354116648435593,1963-08-01
0.06374608725309372,1963-08-02
0.06395095586776733,1963-08-05
0.06620603799819946,1963-08-06
0.06661581248044968,1963-08-07
0.0670255720615387,1963-08-08
0.06969042122364044,1963-08-09
0.07030514627695084,1963-08-12
0.07030514627695084,1963-08-13
0.07296998798847198,1963-08-14
0.07296998798847198,1963-08-15
0.07051004469394684,1963-08-16
0.07174000144004822,1963-08-19
0.0713302493095398,1963-08-20
0.07071556895971298,1963-08-21
0.07214979082345963,1963-08-22
0.0715351402759552,1963-08-23
0.07276506721973419,1963-08-26
0.07214979082345963,1963-08-27
0.07378954440355301,1963-08-28
0.07440485805273056,1963-08-29
0.07337978482246399,1963-08-30
0.07296998798847198,1963-09-03
0.0713302493095398,1963-09-04
0.07174000144004822,1963-09-05
0.07108301669359207,1963-09-06
0.06861737370491028,1963-09-09
0.07046625018119812,1963-09-10
0.07190443575382233,1963-09-11
0.07272648811340332,1963-09-12
0.07457538694143295,1963-09-13
0.07437000423669815,1963-09-16
0.07313726097345352,1963-09-17
0.07169904559850693,1963-09-18
0.07169904559850693,1963-09-19
0.07067162543535233,1963-09-20
0.07087764889001846,1963-09-23
0.07067162543535233,1963-09-24
0.07046625018119812,1963-09-25
0.0690281018614769,1963-09-26
0.06943947821855545,1963-09-27
0.06882276386022568,1963-09-30
0.07067162543535233,1963-10-01
0.07231514155864716,1963-10-02
0.07334259897470474,1963-10-03
0.07293187826871872,1963-10-04
0.07190443575382233,1963-10-07
0.07067162543535233,1963-10-08
0.07067162543535233,1963-10-09
0.07169904559850693,1963-10-10
0.07190443575382233,1963-10-11
0.07272648811340332,1963-10-14
0.07354792207479477,1963-10-15
0.07334259897470474,1963-10-16
0.07395868003368378,1963-10-17
0.07416464388370514,1963-10-18
0.07416464388370514,1963-10-21
0.07272648811340332,1963-10-22
0.07313726097345352,1963-10-23
0.07334259897470474,1963-10-24
0.07231514155864716,1963-10-25
0.07231514155864716,1963-10-28
0.07231514155864716,1963-10-29
0.0714937373995781,1963-10-30
0.07067162543535233,1963-10-31
0.0714937373995781,1963-11-01
0.07046625018119812,1963-11-04
0.06861737370491028,1963-11-06
0.07046625018119812,1963-11-07
0.07293187826871872,1963-11-08
0.07313726097345352,1963-11-11
0.07231514155864716,1963-11-12
0.07169904559850693,1963-11-13
0.07190443575382233,1963-11-14
0.0690281018614769,1963-11-15
0.06656312942504883,1963-11-18
0.06738454848527908,1963-11-19
0.06676846742630005,1963-11-20
0.06491956859827042,1963-11-21
0.06307071447372437,1963-11-22
0.06656312942504883,1963-11-26
0.06779594719409943,1963-11-27
0.06985018402338028,1963-11-29
0.06943947821855545,1963-12-02
0.0690281018614769,1963-12-03
0.06882276386022568,1963-12-04
0.06779594719409943,1963-12-05
0.06656312942504883,1963-12-06
0.06656312942504883,1963-12-09
0.06697383522987366,1963-12-10
0.06697383522987366,1963-12-11
0.06738454848527908,1963-12-12
0.06590185314416885,1963-12-13
0.06569598615169525,1963-12-16
0.06322499364614487,1963-12-17
0.06425429880619049,1963-12-18
0.06363672018051147,1963-12-19
0.06301914900541306,1963-12-20
0.06384257227182388,1963-12-23
0.06425429880619049,1963-12-24
0.06240086629986763,1963-12-26
0.06219499930739403,1963-12-27
0.06260674446821213,1963-12-30
0.06507840007543564,1963-12-31
0.06549012660980225,1964-01-02
0.06754939258098602,1964-01-03
0.06610837578773499,1964-01-06
0.06672593951225281,1964-01-07
0.06549012660980225,1964-01-08
0.06549012660980225,1964-01-09
0.06549012660980225,1964-01-10
0.06466665118932724,1964-01-13
0.06425429880619049,1964-01-14
0.06343087553977966,1964-01-15
0.06343087553977966,1964-01-16
0.06384257227182388,1964-01-17
0.06487252563238144,1964-01-20
0.06487252563238144,1964-01-21
0.06528425216674805,1964-01-22
0.06569598615169525,1964-01-23
0.06590185314416885,1964-01-24
0.06590185314416885,1964-01-27
0.06528425216674805,1964-01-28
0.06446083635091782,1964-01-29
0.06425429880619049,1964-01-30
0.06446083635091782,1964-01-31
0.06569598615169525,1964-02-03
0.06549012660980225,1964-02-04
0.0665200725197792,1964-02-05
0.06693179905414581,1964-02-06
0.06837347894906998,1964-02-07
0.06919693946838379,1964-02-10
0.06796175241470337,1964-02-11
0.06796175241470337,1964-02-12
0.06754939258098602,1964-02-13
0.06775585561990738,1964-02-14
0.06816760450601578,1964-02-17
0.06775585561990738,1964-02-18
0.06796175241470337,1964-02-19
0.06754939258098602,1964-02-20
0.06878522038459778,1964-02-24
0.06754939258098602,1964-02-25
0.06754939258098602,1964-02-26
0.06672593951225281,1964-02-27
0.0663142278790474,1964-02-28
0.06590185314416885,1964-03-02
0.06528425216674805,1964-03-03
0.06425429880619049,1964-03-04
0.06487252563238144,1964-03-05
0.06590185314416885,1964-03-06
0.06610837578773499,1964-03-09
0.0663142278790474,1964-03-10
0.06672593951225281,1964-03-11
0.06672593951225281,1964-03-12
0.06689118593931198,1964-03-13
0.06916190683841705,1964-03-16
0.07163967192173004,1964-03-17
0.0741167664527893,1964-03-18
0.0739104226231575,1964-03-19
0.07225880026817322,1964-03-20
0.0741167664527893,1964-03-23
0.07473655045032501,1964-03-24
0.07576843351125717,1964-03-25
0.07597476243972778,1964-03-26
0.0739104226231575,1964-03-30
0.07225880026817322,1964-03-31
0.07473655045032501,1964-04-01
0.075149305164814,1964-04-02
0.07494290173053741,1964-04-03
0.07494290173053741,1964-04-06
0.07349767535924911,1964-04-07
0.07349767535924911,1964-04-08
0.07556203007698059,1964-04-09
0.07845252752304077,1964-04-10
0.08051691204309464,1964-04-13
0.08010420203208923,1964-04-14
0.07803980261087418,1964-04-15
0.07700726389884949,1964-04-16
0.07721365243196487,1964-04-17
0.07824615389108658,1964-04-20
0.07948505133390427,1964-04-21
0.07845252752304077,1964-04-22
0.07845252752304077,1964-04-23
0.07680092751979828,1964-04-24
0.07473655045032501,1964-04-27
0.07556203007698059,1964-04-28
0.0737040564417839,1964-04-29
0.0737040564417839,1964-04-30
0.0739104226231575,1964-05-01
0.07597476243972778,1964-05-04
0.07659459114074707,1964-05-05
0.07700726389884949,1964-05-06
0.077833391726017,1964-05-07
0.07762642204761505,1964-05-08
0.07742005586624146,1964-05-11
0.07453014701604843,1964-05-12
0.07453014701604843,1964-05-13
0.0739104226231575,1964-05-14
0.0741167664527893,1964-05-15
0.07101992517709732,1964-05-18
0.07163967192173004,1964-05-19
0.07184603810310364,1964-05-20
0.07205240428447723,1964-05-21
0.07308492064476013,1964-05-22
0.07225880026817322,1964-05-25
0.07122692465782166,1964-05-26
0.07060719281435013,1964-05-27
0.06998807191848755,1964-05-28
0.06854280084371567,1964-06-01
0.0679236426949501,1964-06-02
0.06813003867864609,1964-06-03
0.06709754467010498,1964-06-04
0.06730388104915619,1964-06-05
0.06606502085924149,1964-06-08
0.06606502085924149,1964-06-09
0.06627204269170761,1964-06-10
0.06689118593931198,1964-06-11
0.06581486761569977,1964-06-12
0.06664302200078964,1964-06-15
0.06788432598114014,1964-06-16
0.06788432598114014,1964-06-17
0.06891937553882599,1964-06-18
0.06809182465076447,1964-06-19
0.06747052818536758,1964-06-22
0.06726367026567459,1964-06-23
0.06622862070798874,1964-06-24
0.06581486761569977,1964-06-25
0.06540105491876602,1964-06-26
0.06540105491876602,1964-06-29
0.06498727947473526,1964-06-30
0.06747052818536758,1964-07-01
0.06871248781681061,1964-07-02
0.06954003870487213,1964-07-06
0.07036823034286499,1964-07-07
0.07036823034286499,1964-07-08
0.06995449215173721,1964-07-09
0.06974755227565765,1964-07-10
0.07161016017198563,1964-07-13
0.07202392816543579,1964-07-14
0.0728515088558197,1964-07-15
0.0728515088558197,1964-07-16
0.07223084568977356,1964-07-17
0.07202392816543579,1964-07-20
0.0718170776963234,1964-07-21
0.07119575142860413,1964-07-22
0.0701613575220108,1964-07-23
0.06995449215173721,1964-07-24
0.0701613575220108,1964-07-27
0.07098884880542755,1964-07-28
0.06954003870487213,1964-07-29
0.06829874962568283,1964-07-30
0.06829874962568283,1964-07-31
0.06829874962568283,1964-08-03
0.06622862070798874,1964-08-04
0.06622862070798874,1964-08-05
0.0656079575419426,1964-08-06
0.06622862070798874,1964-08-07
0.06581486761569977,1964-08-10
0.06478045880794525,1964-08-11
0.0656079575419426,1964-08-12
0.06726367026567459,1964-08-13
0.0670567974448204,1964-08-14
0.06622862070798874,1964-08-17
0.06622862070798874,1964-08-18
0.06622862070798874,1964-08-19
0.0656079575419426,1964-08-20
0.06519421190023422,1964-08-21
0.0670567974448204,1964-08-24
0.0670567974448204,1964-08-25
0.06664302200078964,1964-08-26
0.06684990972280502,1964-08-27
0.06809182465076447,1964-08-28
0.06954003870487213,1964-08-31
0.0718170776963234,1964-09-01
0.07388654351234436,1964-09-02
0.07388654351234436,1964-09-03
0.07326590269804001,1964-09-04
0.0718170776963234,1964-09-08
0.0728515088558197,1964-09-09
0.07347273826599121,1964-09-10
0.07533535361289978,1964-09-11
0.07533535361289978,1964-09-14
0.07450718432664871,1964-09-15
0.07409340888261795,1964-09-16
0.07367964833974838,1964-09-17
0.07471472024917603,1964-09-18
0.07574914395809174,1964-09-21
0.0778186246752739,1964-09-22
0.07926750183105469,1964-09-23
0.07823306322097778,1964-09-24
0.07823306322097778,1964-09-25
0.07823306322097778,1964-09-28
0.07740485668182373,1964-09-29
0.07699108123779297,1964-09-30
0.0761629194021225,1964-10-01
0.07595601677894592,1964-10-02
0.07450718432664871,1964-10-05
0.07450718432664871,1964-10-06
0.0761629194021225,1964-10-07
0.0765773132443428,1964-10-08
0.07864679396152496,1964-10-09
0.07947498559951782,1964-10-12
0.08092319220304489,1964-10-13
0.08071625977754593,1964-10-14
0.0778186246752739,1964-10-15
0.08154449611902237,1964-10-16
0.08299329876899719,1964-10-19
0.08320020139217377,1964-10-20
0.08195824921131134,1964-10-21
0.08195824921131134,1964-10-22
0.08175137639045715,1964-10-23
0.0813375860452652,1964-10-26
0.08071625977754593,1964-10-27
0.08113069832324982,1964-10-28
0.08113069832324982,1964-10-29
0.0798887386918068,1964-10-30
0.08071625977754593,1964-11-02
0.0798887386918068,1964-11-04
0.07823306322097778,1964-11-05
0.07740485668182373,1964-11-06
0.07678423076868057,1964-11-09
0.07823306322097778,1964-11-10
0.0778186246752739,1964-11-11
0.0778186246752739,1964-11-12
0.0778186246752739,1964-11-13
0.07864679396152496,1964-11-16
0.0798887386918068,1964-11-17
0.08030252903699875,1964-11-18
0.08092319220304489,1964-11-19
0.0798887386918068,1964-11-20
0.07947498559951782,1964-11-23
0.07885365188121796,1964-11-24
0.07864679396152496,1964-11-25
0.0778186246752739,1964-11-27
0.07445875555276871,1964-11-30
0.07217760384082794,1964-12-01
0.0746660828590393,1964-12-02
0.0746660828590393,1964-12-03
0.07611803710460663,1964-12-04
0.07674067467451096,1964-12-07
0.07715533673763275,1964-12-08
0.07591073215007782,1964-12-09
0.07445875555276871,1964-12-10
0.0738368108868599,1964-12-11
0.07404416054487228,1964-12-14
0.0734221562743187,1964-12-15
0.0738368108868599,1964-12-16
0.07591073215007782,1964-12-17
0.07674067467451096,1964-12-18
0.07508145272731781,1964-12-21
0.07549606263637543,1964-12-22
0.07756995409727097,1964-12-23
0.07632538676261902,1964-12-24
0.07591073215007782,1964-12-28
0.07549606263637543,1964-12-29
0.07549606263637543,1964-12-30
0.07549606263637543,1964-12-31
0.07674067467451096,1965-01-04
0.0788145437836647,1965-01-05
0.08047378063201904,1965-01-06
0.08192569762468338,1965-01-07
0.08005915582180023,1965-01-08
0.07964451611042023,1965-01-11
0.07985182106494904,1965-01-12
0.08047378063201904,1965-01-13
0.08047378063201904,1965-01-14
0.0792292132973671,1965-01-15
0.07964451611042023,1965-01-18
0.0794365331530571,1965-01-19
0.0792292132973671,1965-01-20
0.07798463851213455,1965-01-21
0.07798463851213455,1965-01-22
0.0786072388291359,1965-01-25
0.0788145437836647,1965-01-26
0.07964451611042023,1965-01-27
0.07964451611042023,1965-01-28
0.08047378063201904,1965-01-29
0.0829630121588707,1965-02-01
0.0829630121588707,1965-02-02
0.08524421602487564,1965-02-03
0.08503691107034683,1965-02-04
0.0839996337890625,1965-02-05
0.0839996337890625,1965-02-08
0.08794073760509491,1965-02-09
0.08503691107034683,1965-02-10
0.08462226390838623,1965-02-11
0.08586619049310684,1965-02-12
0.08628150075674057,1965-02-15
0.08628150075674057,1965-02-16
0.08628150075674057,1965-02-17
0.08628150075674057,1965-02-18
0.08711080998182297,1965-02-19
0.08628150075674057,1965-02-23
0.08918468654155731,1965-02-24
0.09001458436250687,1965-02-25
0.09125925600528717,1965-02-26
0.09416244179010391,1965-03-01
0.09457774460315704,1965-03-02
0.09457774460315704,1965-03-03
0.09395510703325272,1965-03-04
0.09250319749116898,1965-03-05
0.09208853542804718,1965-03-08
0.09167388826608658,1965-03-09
0.09208853542804718,1965-03-10
0.09250319749116898,1965-03-11
0.09350093454122543,1965-03-12
0.09474773705005646,1965-03-15
0.0949554592370987,1965-03-16
0.09516317397356033,1965-03-17
0.09516317397356033,1965-03-18
0.09474773705005646,1965-03-19
0.09453944861888885,1965-03-22
0.09412399679422379,1965-03-23
0.09308551996946335,1965-03-24
0.09287714958190918,1965-03-25
0.09204637259244919,1965-03-26
0.09142326563596725,1965-03-29
0.09017647057771683,1965-03-30
0.08934500813484192,1965-03-31
0.08934500813484192,1965-04-01
0.08955270051956177,1965-04-02
0.09038420021533966,1965-04-05
0.08892962336540222,1965-04-06
0.0872674211859703,1965-04-07
0.08809880912303925,1965-04-08
0.08809880912303925,1965-04-09
0.09017647057771683,1965-04-12
0.09142326563596725,1965-04-13
0.09204637259244919,1965-04-14
0.09204637259244919,1965-04-15
0.09142326563596725,1965-04-19
0.09183871746063232,1965-04-20
0.09308551996946335,1965-04-21
0.09266946464776993,1965-04-22
0.09204637259244919,1965-04-23
0.09266946464776993,1965-04-26
0.09287714958190918,1965-04-27
0.09204637259244919,1965-04-28
0.09246178716421127,1965-04-29
0.09142326563596725,1965-04-30
0.0916309803724289,1965-05-03
0.09183871746063232,1965-05-04
0.09142326563596725,1965-05-05
0.09350093454122543,1965-05-06
0.09391631931066513,1965-05-07
0.09453944861888885,1965-05-10
0.09370861947536469,1965-05-11
0.09391631931066513,1965-05-12
0.09412399679422379,1965-05-13
0.09516317397356033,1965-05-14
0.09640993922948837,1965-05-17
0.09724073857069016,1965-05-18
0.09724073857069016,1965-05-19
0.09640993922948837,1965-05-20
0.0953708291053772,1965-05-21
0.09391631931066513,1965-05-24
0.09474773705005646,1965-05-25
0.09391631931066513,1965-05-26
0.09266946464776993,1965-05-27
0.09391631931066513,1965-05-28
0.09350093454122543,1965-06-01
0.09100725501775742,1965-06-02
0.09100725501775742,1965-06-03
0.09059184789657593,1965-06-04
0.09059184789657593,1965-06-07
0.0872674211859703,1965-06-08
0.08768279105424881,1965-06-09
0.08643662184476852,1965-06-10
0.08660320192575455,1965-06-11
0.08368850499391556,1965-06-14
0.08618634194135666,1965-06-15
0.08618634194135666,1965-06-16
0.08556202799081802,1965-06-17
0.08493777364492416,1965-06-18
0.08389661461114883,1965-06-21
