AEP,Date
0.8465431332588196,1962-06-01
0.818558931350708,1962-06-04
0.8255553245544434,1962-06-05
0.8535400629043579,1962-06-06
0.8640338778495789,1962-06-07
0.8675327301025391,1962-06-08
0.850041389465332,1962-06-11
0.8360495567321777,1962-06-12
0.8255553245544434,1962-06-13
0.7975695729255676,1962-06-14
0.8010678291320801,1962-06-15
0.8098134398460388,1962-06-18
0.8150602579116821,1962-06-19
0.8063148260116577,1962-06-20
0.7905732989311218,1962-06-21
0.7835771441459656,1962-06-22
0.7678358554840088,1962-06-25
0.7643377184867859,1962-06-26
0.755592405796051,1962-06-27
0.7870753407478333,1962-06-28
0.7888244390487671,1962-06-29
0.8010678291320801,1962-07-02
0.8395470380783081,1962-07-03
0.8535400629043579,1962-07-05
0.8587866425514221,1962-07-06
0.8605353832244873,1962-07-09
0.8605353832244873,1962-07-10
0.8675327301025391,1962-07-11
0.871030330657959,1962-07-12
0.8780267238616943,1962-07-13
0.8955168724060059,1962-07-16
0.886772096157074,1962-07-17
0.8675327301025391,1962-07-18
0.8657830357551575,1962-07-19
0.8675327301025391,1962-07-20
0.871030330657959,1962-07-23
0.8675327301025391,1962-07-24
0.8780267238616943,1962-07-25
0.8780267238616943,1962-07-26
0.8920189738273621,1962-07-27
0.9165055751800537,1962-07-30
0.9112582206726074,1962-07-31
0.9025135040283203,1962-08-01
0.9025135040283203,1962-08-02
0.9025135040283203,1962-08-03
0.8937678933143616,1962-08-06
0.8909536004066467,1962-08-07
0.8892029523849487,1962-08-08
0.8892029523849487,1962-08-09
0.8822011947631836,1962-08-10
0.8822011947631836,1962-08-13
0.8822011947631836,1962-08-14
0.8787007927894592,1962-08-15
0.8769504427909851,1962-08-16
0.8716990351676941,1962-08-17
0.8874529004096985,1962-08-20
0.8857022523880005,1962-08-21
0.8804512023925781,1962-08-22
0.8804512023925781,1962-08-23
0.8857022523880005,1962-08-24
0.8787007927894592,1962-08-27
0.8734492659568787,1962-08-28
0.8787007927894592,1962-08-29
0.8857022523880005,1962-08-30
0.8927042484283447,1962-08-31
0.8892029523849487,1962-09-04
0.8839519023895264,1962-09-05
0.8979557752609253,1962-09-06
0.8997055292129517,1962-09-07
0.8979557752609253,1962-09-10
0.8979557752609253,1962-09-11
0.9032067656517029,1962-09-12
0.8979557752609253,1962-09-13
0.8997055292129517,1962-09-14
0.8997055292129517,1962-09-17
0.9102075695991516,1962-09-18
0.9224605560302734,1962-09-19
0.9084575176239014,1962-09-20
0.8944545388221741,1962-09-21
0.8892029523849487,1962-09-24
0.8892029523849487,1962-09-25
0.875200092792511,1962-09-26
0.8822011947631836,1962-09-27
0.8804512023925781,1962-09-28
0.8716990351676941,1962-10-01
0.8716990351676941,1962-10-02
0.8804512023925781,1962-10-03
0.8804512023925781,1962-10-04
0.8804512023925781,1962-10-05
0.9032067656517029,1962-10-08
0.8962047100067139,1962-10-09
0.906706690788269,1962-10-10
0.9084575176239014,1962-10-11
0.8997055292129517,1962-10-12
0.9049565196037292,1962-10-15
0.8997055292129517,1962-10-16
0.8997055292129517,1962-10-17
0.8962047100067139,1962-10-18
0.8822011947631836,1962-10-19
0.8699485063552856,1962-10-22
0.8279387950897217,1962-10-23
0.8261888027191162,1962-10-24
0.819187581539154,1962-10-25
0.8366909623146057,1962-10-26
0.8611969947814941,1962-10-29
0.8716990351676941,1962-10-30
0.8681984543800354,1962-10-31
0.8611969947814941,1962-11-01
0.8787007927894592,1962-11-02
0.9102075695991516,1962-11-05
0.9039576053619385,1962-11-07
0.8829349279403687,1962-11-08
0.9004532694816589,1962-11-09
0.9109644293785095,1962-11-12
0.896949291229248,1962-11-13
0.9144686460494995,1962-11-14
0.9354910254478455,1962-11-15
0.9530101418495178,1962-11-16
0.956512987613678,1962-11-19
0.9880462288856506,1962-11-20
0.9915502667427063,1962-11-21
0.9775347113609314,1962-11-23
0.9670234322547913,1962-11-26
0.9635207056999207,1962-11-27
0.9495057463645935,1962-11-28
0.9495057463645935,1962-11-29
0.9179730415344238,1962-11-30
0.9249798655509949,1962-12-03
0.946002185344696,1962-12-04
0.946002185344696,1962-12-05
0.9319867491722107,1962-12-06
0.9354910254478455,1962-12-07
0.946002185344696,1962-12-10
0.9424976110458374,1962-12-11
0.9389941692352295,1962-12-12
0.9284836053848267,1962-12-13
0.9109644293785095,1962-12-14
0.9179730415344238,1962-12-17
0.9039576053619385,1962-12-18
0.9214758276939392,1962-12-19
0.9495057463645935,1962-12-20
0.9670234322547913,1962-12-21
0.9635207056999207,1962-12-24
0.9670234322547913,1962-12-26
0.9810384511947632,1962-12-27
0.9915502667427063,1962-12-28
0.9985572099685669,1962-12-31
1.0020619630813599,1963-01-02
1.0090688467025757,1963-01-03
0.995053231716156,1963-01-04
0.9810384511947632,1963-01-07
0.9880462288856506,1963-01-08
0.9845426082611084,1963-01-09
1.0020619630813599,1963-01-10
1.0055646896362305,1963-01-11
0.9845426082611084,1963-01-14
0.9845426082611084,1963-01-15
0.9880462288856506,1963-01-16
0.9810384511947632,1963-01-17
0.9810384511947632,1963-01-18
0.9775347113609314,1963-01-21
0.9880462288856506,1963-01-22
0.9915502667427063,1963-01-23
0.9635207056999207,1963-01-24
0.995053231716156,1963-01-25
0.9810384511947632,1963-01-28
0.9915502667427063,1963-01-29
0.9705278277397156,1963-01-30
0.9810384511947632,1963-01-31
0.9810384511947632,1963-02-01
0.9740319848060608,1963-02-04
0.9537503719329834,1963-02-05
0.9677760601043701,1963-02-06
0.9572562575340271,1963-02-07
0.9467371106147766,1963-02-08
0.9642694592475891,1963-02-11
0.9677760601043701,1963-02-12
0.9747886061668396,1963-02-13
0.9818017482757568,1963-02-14
0.9747886061668396,1963-02-15
0.9747886061668396,1963-02-18
0.9782956838607788,1963-02-19
0.9712820649147034,1963-02-20
0.9537503719329834,1963-02-21
0.9502434730529785,1963-02-25
0.9502434730529785,1963-02-26
0.9467371106147766,1963-02-27
0.9327111840248108,1963-02-28
0.9081664681434631,1963-03-01
0.9362181425094604,1963-03-04
0.9467371106147766,1963-03-05
0.9467371106147766,1963-03-06
0.9537503719329834,1963-03-07
0.9642694592475891,1963-03-08
0.9747886061668396,1963-03-11
0.9747886061668396,1963-03-12
0.9747886061668396,1963-03-13
0.9677760601043701,1963-03-14
0.9712820649147034,1963-03-15
0.9607627391815186,1963-03-18
0.9467371106147766,1963-03-19
0.9537503719329834,1963-03-20
0.9607627391815186,1963-03-21
0.9607627391815186,1963-03-22
0.9642694592475891,1963-03-25
0.9432307481765747,1963-03-26
0.9747886061668396,1963-03-27
0.9642694592475891,1963-03-28
0.9572562575340271,1963-03-29
0.9782956838607788,1963-04-01
0.9853086471557617,1963-04-02
0.9923211932182312,1963-04-03
1.0028412342071533,1963-04-04
0.9993342161178589,1963-04-05
0.9958271384239197,1963-04-08
1.0063468217849731,1963-04-09
1.023878812789917,1963-04-10
1.0098531246185303,1963-04-11
1.0063468217849731,1963-04-15
1.0168665647506714,1963-04-16
1.013359546661377,1963-04-17
1.0203725099563599,1963-04-18
1.023878812789917,1963-04-19
1.0098531246185303,1963-04-22
1.0098531246185303,1963-04-23
1.0168665647506714,1963-04-24
1.023878812789917,1963-04-25
1.0168665647506714,1963-04-26
1.013359546661377,1963-04-29
1.0203725099563599,1963-04-30
1.023878812789917,1963-05-01
1.0379047393798828,1963-05-02
1.0379047393798828,1963-05-03
1.0379047393798828,1963-05-06
1.0211173295974731,1963-05-07
1.0386630296707153,1963-05-08
1.0316449403762817,1963-05-09
1.0316449403762817,1963-05-10
1.0421714782714844,1963-05-13
1.02462637424469,1963-05-14
1.0526982545852661,1963-05-15
1.0491894483566284,1963-05-16
1.0456799268722534,1963-05-17
1.0456799268722534,1963-05-20
1.0386630296707153,1963-05-21
1.0140997171401978,1963-05-22
1.028135061264038,1963-05-23
1.0176087617874146,1963-05-24
1.0070818662643433,1963-05-27
1.0105910301208496,1963-05-28
1.0000638961791992,1963-05-29
1.0000638961791992,1963-05-31
0.9930458068847656,1963-06-03
0.9965550303459167,1963-06-04
0.9860278964042664,1963-06-05
0.9790101647377014,1963-06-06
0.9755005836486816,1963-06-07
0.9930458068847656,1963-06-10
1.0105910301208496,1963-06-11
1.0105910301208496,1963-06-12
1.0000638961791992,1963-06-13
1.0105910301208496,1963-06-14
1.0105910301208496,1963-06-17
1.0000638961791992,1963-06-18
1.0035730600357056,1963-06-19
1.0105910301208496,1963-06-20
1.0105910301208496,1963-06-21
1.0000638961791992,1963-06-24
1.0000638961791992,1963-06-25
0.9825182557106018,1963-06-26
0.9895369410514832,1963-06-27
1.0070818662643433,1963-06-28
1.0000638961791992,1963-07-01
1.0140997171401978,1963-07-02
1.0176087617874146,1963-07-03
1.0176087617874146,1963-07-05
1.0140997171401978,1963-07-08
1.0176087617874146,1963-07-09
1.0176087617874146,1963-07-10
1.02462637424469,1963-07-11
1.0316449403762817,1963-07-12
1.02462637424469,1963-07-15
1.02462637424469,1963-07-16
1.02462637424469,1963-07-17
1.0316449403762817,1963-07-18
1.028135061264038,1963-07-19
1.0316449403762817,1963-07-22
1.028135061264038,1963-07-23
1.0386630296707153,1963-07-24
1.0386630296707153,1963-07-25
1.056207299232483,1963-07-26
1.0526982545852661,1963-07-29
1.0667344331741333,1963-07-30
1.0456799268722534,1963-07-31
1.0526982545852661,1963-08-01
1.0491894483566284,1963-08-02
1.0526982545852661,1963-08-05
1.056207299232483,1963-08-06
1.0456799268722534,1963-08-07
1.056207299232483,1963-08-08
1.0702440738677979,1963-08-09
1.0807706117630005,1963-08-12
1.0702440738677979,1963-08-13
1.0807706117630005,1963-08-14
1.0737519264221191,1963-08-15
1.059715747833252,1963-08-16
1.056207299232483,1963-08-19
1.059715747833252,1963-08-20
1.059715747833252,1963-08-21
1.059715747833252,1963-08-22
1.0632259845733643,1963-08-23
1.0632259845733643,1963-08-26
1.059715747833252,1963-08-27
1.059715747833252,1963-08-28
1.0632259845733643,1963-08-29
1.0632259845733643,1963-08-30
1.0667344331741333,1963-09-03
1.059715747833252,1963-09-04
1.077261209487915,1963-09-05
1.0632259845733643,1963-09-06
1.0491894483566284,1963-09-09
1.059715747833252,1963-09-10
1.056207299232483,1963-09-11
1.0526982545852661,1963-09-12
1.0386630296707153,1963-09-13
1.0456799268722534,1963-09-16
1.0421714782714844,1963-09-17
1.0140997171401978,1963-09-18
1.0316449403762817,1963-09-19
1.0351533889770508,1963-09-20
1.028135061264038,1963-09-23
1.0351533889770508,1963-09-24
1.0211173295974731,1963-09-25
1.0316449403762817,1963-09-26
1.0386630296707153,1963-09-27
1.0316449403762817,1963-09-30
1.0421714782714844,1963-10-01
1.0316449403762817,1963-10-02
1.0386630296707153,1963-10-03
1.0211173295974731,1963-10-04
1.02462637424469,1963-10-07
1.02462637424469,1963-10-08
1.0211173295974731,1963-10-09
1.0105910301208496,1963-10-10
1.0176087617874146,1963-10-11
1.0176087617874146,1963-10-14
1.02462637424469,1963-10-15
1.02462637424469,1963-10-16
1.0176087617874146,1963-10-17
1.0105910301208496,1963-10-18
1.0176087617874146,1963-10-21
1.0176087617874146,1963-10-22
1.0105910301208496,1963-10-23
1.0140997171401978,1963-10-24
1.0351533889770508,1963-10-25
1.0316449403762817,1963-10-28
1.0386630296707153,1963-10-29
1.0667344331741333,1963-10-30
1.077261209487915,1963-10-31
1.0983151197433472,1963-11-01
1.09480619430542,1963-11-04
1.0807706117630005,1963-11-06
1.1053330898284912,1963-11-07
1.09480619430542,1963-11-08
1.0877889394760132,1963-11-11
1.0842792987823486,1963-11-12
1.077261209487915,1963-11-13
1.056207299232483,1963-11-14
1.0456799268722534,1963-11-15
1.0526982545852661,1963-11-18
1.056207299232483,1963-11-19
1.059715747833252,1963-11-20
1.0386630296707153,1963-11-21
1.028135061264038,1963-11-22
1.0526982545852661,1963-11-26
1.0456799268722534,1963-11-27
1.056207299232483,1963-11-29
1.0632259845733643,1963-12-02
1.0737519264221191,1963-12-03
1.0351533889770508,1963-12-04
1.0386630296707153,1963-12-05
1.059715747833252,1963-12-06
1.0386630296707153,1963-12-09
1.0351533889770508,1963-12-10
1.0421714782714844,1963-12-11
1.0632259845733643,1963-12-12
1.0526982545852661,1963-12-13
1.0667344331741333,1963-12-16
1.059715747833252,1963-12-17
1.059715747833252,1963-12-18
1.0632259845733643,1963-12-19
1.0702440738677979,1963-12-20
1.0912976264953613,1963-12-23
1.0877889394760132,1963-12-24
1.0983151197433472,1963-12-26
1.1193695068359375,1963-12-27
1.1228786706924438,1963-12-30
1.1334059238433838,1963-12-31
1.1228786706924438,1964-01-02
1.1228786706924438,1964-01-03
1.1334059238433838,1964-01-06
1.1334059238433838,1964-01-07
1.1509509086608887,1964-01-08
1.1439323425292969,1964-01-09
1.1334059238433838,1964-01-10
1.1298962831497192,1964-01-13
1.1369141340255737,1964-01-14
1.1369141340255737,1964-01-15
1.1404237747192383,1964-01-16
1.1369141340255737,1964-01-17
1.1334059238433838,1964-01-20
1.1369141340255737,1964-01-21
1.1334059238433838,1964-01-22
1.126387596130371,1964-01-23
1.1334059238433838,1964-01-24
1.1334059238433838,1964-01-27
1.1404237747192383,1964-01-28
1.1474412679672241,1964-01-29
1.1298962831497192,1964-01-30
1.1439323425292969,1964-01-31
1.1579684019088745,1964-02-03
1.1614775657653809,1964-02-04
1.1517577171325684,1964-02-05
1.1482462882995605,1964-02-06
1.1517577171325684,1964-02-07
1.1833604574203491,1964-02-10
1.1798487901687622,1964-02-11
1.1903834342956543,1964-02-12
1.1833604574203491,1964-02-13
1.1903834342956543,1964-02-14
1.1693148612976074,1964-02-17
1.1552700996398926,1964-02-18
1.165804386138916,1964-02-19
1.1693148612976074,1964-02-20
1.1728256940841675,1964-02-24
1.165804386138916,1964-02-25
1.1552700996398926,1964-02-26
1.1517577171325684,1964-02-27
1.165804386138916,1964-02-28
1.1728256940841675,1964-03-02
1.1693148612976074,1964-03-03
1.1552700996398926,1964-03-04
1.1622921228408813,1964-03-05
1.1622921228408813,1964-03-06
1.1552700996398926,1964-03-09
1.1622921228408813,1964-03-10
1.165804386138916,1964-03-11
1.1728256940841675,1964-03-12
1.1728256940841675,1964-03-13
1.1693148612976074,1964-03-16
1.1693148612976074,1964-03-17
1.165804386138916,1964-03-18
1.1728256940841675,1964-03-19
1.1587800979614258,1964-03-20
1.1552700996398926,1964-03-23
1.1482462882995605,1964-03-24
1.1482462882995605,1964-03-25
1.165804386138916,1964-03-26
1.1587800979614258,1964-03-30
1.144734501838684,1964-03-31
1.1517577171325684,1964-04-01
1.1693148612976074,1964-04-02
1.1798487901687622,1964-04-03
1.1903834342956543,1964-04-06
1.1798487901687622,1964-04-07
1.1798487901687622,1964-04-08
1.165804386138916,1964-04-09
1.1587800979614258,1964-04-10
1.1517577171325684,1964-04-13
1.1552700996398926,1964-04-14
1.1552700996398926,1964-04-15
1.1587800979614258,1964-04-16
1.1622921228408813,1964-04-17
1.1587800979614258,1964-04-20
1.1728256940841675,1964-04-21
1.1693148612976074,1964-04-22
1.1728256940841675,1964-04-23
1.1693148612976074,1964-04-24
1.1587800979614258,1964-04-27
1.165804386138916,1964-04-28
1.1587800979614258,1964-04-29
1.165804386138916,1964-04-30
1.1693148612976074,1964-05-01
1.1693148612976074,1964-05-04
1.1693148612976074,1964-05-05
1.180671215057373,1964-05-06
1.1701300144195557,1964-05-07
1.1736443042755127,1964-05-08
1.1701300144195557,1964-05-11
1.180671215057373,1964-05-12
1.1631017923355103,1964-05-13
1.1560746431350708,1964-05-14
1.1631017923355103,1964-05-15
1.1455328464508057,1964-05-18
1.142019271850586,1964-05-19
1.1666165590286255,1964-05-20
1.1666165590286255,1964-05-21
1.1666165590286255,1964-05-22
1.1560746431350708,1964-05-25
1.1595882177352905,1964-05-26
1.1455328464508057,1964-05-27
1.152560830116272,1964-05-28
1.142019271850586,1964-06-01
1.1314767599105835,1964-06-02
1.1314767599105835,1964-06-03
1.1279631853103638,1964-06-04
1.1560746431350708,1964-06-05
1.152560830116272,1964-06-08
1.138505220413208,1964-06-09
1.142019271850586,1964-06-10
1.152560830116272,1964-06-11
1.1595882177352905,1964-06-12
1.1595882177352905,1964-06-15
1.1736443042755127,1964-06-16
1.1736443042755127,1964-06-17
1.180671215057373,1964-06-18
1.1841851472854614,1964-06-19
1.1912147998809814,1964-06-22
1.201755404472351,1964-06-23
1.2193254232406616,1964-06-24
1.2404087781906128,1964-06-25
1.243922233581543,1964-06-26
1.2404087781906128,1964-06-29
1.2368942499160767,1964-06-30
1.2263535261154175,1964-07-01
1.2263535261154175,1964-07-02
1.2368942499160767,1964-07-06
1.2368942499160767,1964-07-07
1.2579777240753174,1964-07-08
1.2404087781906128,1964-07-09
1.243922233581543,1964-07-10
1.243922233581543,1964-07-13
1.2614915370941162,1964-07-14
1.2579777240753174,1964-07-15
1.2720341682434082,1964-07-16
1.2966313362121582,1964-07-17
1.3001445531845093,1964-07-20
1.2966313362121582,1964-07-21
1.3036587238311768,1964-07-22
1.3212279081344604,1964-07-23
1.3247414827346802,1964-07-24
1.2966313362121582,1964-07-27
1.3071733713150024,1964-07-28
1.3106871843338013,1964-07-29
1.3142000436782837,1964-07-30
1.2860898971557617,1964-07-31
1.3001445531845093,1964-08-03
1.2860898971557617,1964-08-04
1.262291431427002,1964-08-05
1.2587757110595703,1964-08-06
1.2587757110595703,1964-08-07
1.2693243026733398,1964-08-10
1.2482261657714844,1964-08-11
1.2517434358596802,1964-08-12
1.2482261657714844,1964-08-13
1.265807867050171,1964-08-14
1.2552598714828491,1964-08-17
1.2411950826644897,1964-08-18
1.2552598714828491,1964-08-19
1.2517434358596802,1964-08-20
1.262291431427002,1964-08-21
1.2517434358596802,1964-08-24
1.2517434358596802,1964-08-25
1.2411950826644897,1964-08-26
1.2447112798690796,1964-08-27
1.2447112798690796,1964-08-28
1.2517434358596802,1964-08-31
1.2552598714828491,1964-09-01
1.2587757110595703,1964-09-02
1.2587757110595703,1964-09-03
1.2517434358596802,1964-09-04
1.2482261657714844,1964-09-08
1.2517434358596802,1964-09-09
1.2482261657714844,1964-09-10
1.2587757110595703,1964-09-11
1.2517434358596802,1964-09-14
1.2517434358596802,1964-09-15
1.2517434358596802,1964-09-16
1.2411950826644897,1964-09-17
1.2517434358596802,1964-09-18
1.2552598714828491,1964-09-21
1.265807867050171,1964-09-22
1.2939366102218628,1964-09-23
1.2904205322265625,1964-09-24
1.3044856786727905,1964-09-25
1.325582504272461,1964-09-28
1.300968885421753,1964-09-29
1.2939366102218628,1964-09-30
1.2974536418914795,1964-10-01
1.2833887338638306,1964-10-02
1.2904205322265625,1964-10-05
1.2798728942871094,1964-10-06
1.2728410959243774,1964-10-07
1.2798728942871094,1964-10-08
1.2974536418914795,1964-10-09
1.300968885421753,1964-10-12
1.3080023527145386,1964-10-13
1.2974536418914795,1964-10-14
1.2693243026733398,1964-10-15
1.2728410959243774,1964-10-16
1.2798728942871094,1964-10-19
1.2763559818267822,1964-10-20
1.300968885421753,1964-10-21
1.2763559818267822,1964-10-22
1.2763559818267822,1964-10-23
1.2728410959243774,1964-10-26
1.2693243026733398,1964-10-27
1.265807867050171,1964-10-28
1.2482261657714844,1964-10-29
1.2517434358596802,1964-10-30
1.2306469678878784,1964-11-02
1.2376781702041626,1964-11-04
1.2376781702041626,1964-11-05
1.2491074800491333,1964-11-06
1.2631818056106567,1964-11-09
1.2491074800491333,1964-11-10
1.256144404411316,1964-11-11
1.2455888986587524,1964-11-12
1.2491074800491333,1964-11-13
1.2491074800491333,1964-11-16
1.2491074800491333,1964-11-17
1.2667003870010376,1964-11-18
1.277255892753601,1964-11-19
1.2631818056106567,1964-11-20
1.2596632242202759,1964-11-23
1.252624750137329,1964-11-24
1.2455888986587524,1964-11-25
1.2491074800491333,1964-11-27
1.2455888986587524,1964-11-30
1.2491074800491333,1964-12-01
1.2315136194229126,1964-12-02
1.2385512590408325,1964-12-03
1.2385512590408325,1964-12-04
1.2455888986587524,1964-12-07
1.242069959640503,1964-12-08
1.2315136194229126,1964-12-09
1.2455888986587524,1964-12-10
1.2385512590408325,1964-12-11
1.2315136194229126,1964-12-14
1.256144404411316,1964-12-15
1.252624750137329,1964-12-16
1.252624750137329,1964-12-17
1.2491074800491333,1964-12-18
1.2491074800491333,1964-12-21
1.2350329160690308,1964-12-22
1.2455888986587524,1964-12-23
1.2385512590408325,1964-12-24
1.242069959640503,1964-12-28
1.2385512590408325,1964-12-29
1.242069959640503,1964-12-30
1.2491074800491333,1964-12-31
1.2350329160690308,1965-01-04
1.2491074800491333,1965-01-05
1.2385512590408325,1965-01-06
1.2350329160690308,1965-01-07
1.242069959640503,1965-01-08
1.2596632242202759,1965-01-11
1.2631818056106567,1965-01-12
1.2667003870010376,1965-01-13
1.2596632242202759,1965-01-14
1.2667003870010376,1965-01-15
1.270219087600708,1965-01-18
1.2842929363250732,1965-01-19
1.3194795846939087,1965-01-20
1.3124423027038574,1965-01-21
1.2983677387237549,1965-01-22
1.2983677387237549,1965-01-25
1.301886796951294,1965-01-26
1.301886796951294,1965-01-27
1.31596040725708,1965-01-28
1.3265162706375122,1965-01-29
1.3300343751907349,1965-02-01
1.3405916690826416,1965-02-02
1.3229979276657104,1965-02-03
1.3229979276657104,1965-02-04
1.3097882270812988,1965-02-05
1.3097882270812988,1965-02-08
1.3027459383010864,1965-02-09
1.3027459383010864,1965-02-10
1.299224615097046,1965-02-11
1.288663625717163,1965-02-12
1.29218327999115,1965-02-15
1.2851407527923584,1965-02-16
1.288663625717163,1965-02-17
1.2816203832626343,1965-02-18
1.2851407527923584,1965-02-19
1.2675365209579468,1965-02-23
1.2710576057434082,1965-02-24
1.264015555381775,1965-02-25
1.2675365209579468,1965-02-26
1.2710576057434082,1965-03-01
1.2710576057434082,1965-03-02
1.2816203832626343,1965-03-03
1.29218327999115,1965-03-04
1.2816203832626343,1965-03-05
1.2675365209579468,1965-03-08
1.264015555381775,1965-03-09
1.264015555381775,1965-03-10
1.2710576057434082,1965-03-11
1.2745788097381592,1965-03-12
1.2780989408493042,1965-03-15
1.2745788097381592,1965-03-16
1.2710576057434082,1965-03-17
1.260494589805603,1965-03-18
1.264015555381775,1965-03-19
1.2780989408493042,1965-03-22
1.2710576057434082,1965-03-23
1.2780989408493042,1965-03-24
1.2745788097381592,1965-03-25
1.2745788097381592,1965-03-26
1.2780989408493042,1965-03-29
1.2745788097381592,1965-03-30
1.299224615097046,1965-03-31
1.2851407527923584,1965-04-01
1.288663625717163,1965-04-02
1.2851407527923584,1965-04-05
1.2675365209579468,1965-04-06
1.2675365209579468,1965-04-07
1.2710576057434082,1965-04-08
1.2780989408493042,1965-04-09
1.249932050704956,1965-04-12
1.2358481884002686,1965-04-13
1.239368200302124,1965-04-14
1.239368200302124,1965-04-15
1.2428897619247437,1965-04-19
1.2569737434387207,1965-04-20
1.2534517049789429,1965-04-21
1.264015555381775,1965-04-22
1.2569737434387207,1965-04-23
1.2675365209579468,1965-04-26
1.260494589805603,1965-04-27
1.239368200302124,1965-04-28
1.239368200302124,1965-04-29
1.249932050704956,1965-04-30
1.260494589805603,1965-05-03
1.260494589805603,1965-05-04
1.2613681554794312,1965-05-05
1.264892339706421,1965-05-06
1.2754615545272827,1965-05-07
1.2543206214904785,1965-05-10
1.2613681554794312,1965-05-11
1.2472741603851318,1965-05-12
1.2507985830307007,1965-05-13
1.2472741603851318,1965-05-14
1.2402276992797852,1965-05-17
1.2331823110580444,1965-05-18
1.2331823110580444,1965-05-19
1.2296580076217651,1965-05-20
1.2402276992797852,1965-05-21
1.2402276992797852,1965-05-24
1.2437516450881958,1965-05-25
1.2578457593917847,1965-05-26
1.2578457593917847,1965-05-27
1.2613681554794312,1965-05-28
1.2578457593917847,1965-06-01
1.2331823110580444,1965-06-02
1.2296580076217651,1965-06-03
1.2402276992797852,1965-06-04
1.2402276992797852,1965-06-07
1.2402276992797852,1965-06-08
1.2261357307434082,1965-06-09
1.212040901184082,1965-06-10
1.2049946784973145,1965-06-11
1.1944246292114258,1965-06-14
1.1838550567626953,1965-06-15
1.1909003257751465,1965-06-16
1.1838550567626953,1965-06-17
1.1909003257751465,1965-06-18
1.1979471445083618,1965-06-21
1.1979471445083618,1965-06-22
1.1838550567626953,1965-06-23
1.1838550567626953,1965-06-24
1.1732838153839111,1965-06-25
1.1662367582321167,1965-06-28
1.1627129316329956,1965-06-29
1.2014714479446411,1965-06-30
1.1979471445083618,1965-07-01
1.2014714479446411,1965-07-02
