CRM,Date
15.574999809265137,2008-04-02
15.699999809265137,2008-04-03
16.280000686645508,2008-04-04
16.262500762939453,2008-04-07
15.957500457763672,2008-04-08
15.8149995803833,2008-04-09
16.407499313354492,2008-04-10
15.272500038146973,2008-04-11
15.024999618530273,2008-04-14
14.837499618530273,2008-04-15
15.392499923706055,2008-04-16
15.550000190734863,2008-04-17
15.975000381469727,2008-04-18
15.680000305175781,2008-04-21
15.335000038146973,2008-04-22
16.892499923706055,2008-04-23
17.06999969482422,2008-04-24
17.022499084472656,2008-04-25
16.864999771118164,2008-04-28
16.737499237060547,2008-04-29
16.6825008392334,2008-04-30
16.822500228881836,2008-05-01
16.825000762939453,2008-05-02
17.342500686645508,2008-05-05
17.542499542236328,2008-05-06
16.702499389648438,2008-05-07
16.892499923706055,2008-05-08
16.674999237060547,2008-05-09
16.905000686645508,2008-05-12
16.987499237060547,2008-05-13
17.350000381469727,2008-05-14
17.30500030517578,2008-05-15
17.174999237060547,2008-05-16
16.56999969482422,2008-05-19
15.699999809265137,2008-05-20
15.664999961853027,2008-05-21
16.577499389648438,2008-05-22
16.7549991607666,2008-05-23
17.0625,2008-05-27
17.545000076293945,2008-05-28
17.877500534057617,2008-05-29
18.077499389648438,2008-05-30
17.822500228881836,2008-06-02
18.047500610351562,2008-06-03
18.137500762939453,2008-06-04
18.479999542236328,2008-06-05
17.7549991607666,2008-06-06
17.424999237060547,2008-06-09
17.834999084472656,2008-06-10
17.360000610351562,2008-06-11
17.552499771118164,2008-06-12
18.197500228881836,2008-06-13
18.204999923706055,2008-06-16
18.012500762939453,2008-06-17
17.75749969482422,2008-06-18
18.387500762939453,2008-06-19
18.274999618530273,2008-06-20
18.607500076293945,2008-06-23
17.71500015258789,2008-06-24
17.6875,2008-06-25
16.782499313354492,2008-06-26
17.155000686645508,2008-06-27
17.0575008392334,2008-06-30
17.530000686645508,2008-07-01
17.475000381469727,2008-07-02
16.88249969482422,2008-07-03
16.78499984741211,2008-07-07
16.704999923706055,2008-07-08
16.30500030517578,2008-07-09
16.225000381469727,2008-07-10
15.819999694824219,2008-07-11
15.592499732971191,2008-07-14
15.84749984741211,2008-07-15
16.75,2008-07-16
17.405000686645508,2008-07-17
17.684999465942383,2008-07-18
17.344999313354492,2008-07-21
16.420000076293945,2008-07-22
16.147499084472656,2008-07-23
15.862500190734863,2008-07-24
15.9375,2008-07-25
15.662500381469727,2008-07-28
15.930000305175781,2008-07-29
16.232500076293945,2008-07-30
15.947500228881836,2008-07-31
16.072500228881836,2008-08-01
16.262500762939453,2008-08-04
17.052499771118164,2008-08-05
17.139999389648438,2008-08-06
16.905000686645508,2008-08-07
17.397499084472656,2008-08-08
17.607500076293945,2008-08-11
17.579999923706055,2008-08-12
17.287500381469727,2008-08-13
16.80500030517578,2008-08-14
16.577499389648438,2008-08-15
16.15999984741211,2008-08-18
16.3700008392334,2008-08-19
16.325000762939453,2008-08-20
13.3125,2008-08-21
13.992500305175781,2008-08-22
14.132499694824219,2008-08-25
14.140000343322754,2008-08-26
14.2524995803833,2008-08-27
14.425000190734863,2008-08-28
14.005000114440918,2008-08-29
13.787500381469727,2008-09-02
13.494999885559082,2008-09-03
13.475000381469727,2008-09-04
13.612500190734863,2008-09-05
13.712499618530273,2008-09-08
13.024999618530273,2008-09-09
14.022500038146973,2008-09-10
14.5,2008-09-11
14.300000190734863,2008-09-12
13.699999809265137,2008-09-15
14.0600004196167,2008-09-16
13.329999923706055,2008-09-17
13.827500343322754,2008-09-18
13.952500343322754,2008-09-19
13.092499732971191,2008-09-22
13.057499885559082,2008-09-23
12.7475004196167,2008-09-24
13.010000228881836,2008-09-25
12.662500381469727,2008-09-26
11.1899995803833,2008-09-29
12.100000381469727,2008-09-30
11.602499961853027,2008-10-01
11.047499656677246,2008-10-02
10.392499923706055,2008-10-03
10.100000381469727,2008-10-06
8.984999656677246,2008-10-07
9.125,2008-10-08
8.492500305175781,2008-10-09
8.140000343322754,2008-10-10
9.432499885559082,2008-10-13
8.975000381469727,2008-10-14
7.730000019073486,2008-10-15
8.1225004196167,2008-10-16
7.897500038146973,2008-10-17
7.954999923706055,2008-10-20
7.497499942779541,2008-10-21
6.882500171661377,2008-10-22
6.802499771118164,2008-10-23
6.670000076293945,2008-10-24
6.327499866485596,2008-10-27
7.142499923706055,2008-10-28
7.514999866485596,2008-10-29
7.630000114440918,2008-10-30
7.739999771118164,2008-10-31
7.647500038146973,2008-11-03
7.882500171661377,2008-11-04
7.449999809265137,2008-11-05
7.087500095367432,2008-11-06
7.139999866485596,2008-11-07
7.079999923706055,2008-11-10
6.692500114440918,2008-11-11
6.082499980926514,2008-11-12
6.84499979019165,2008-11-13
6.599999904632568,2008-11-14
6.397500038146973,2008-11-17
5.949999809265137,2008-11-18
5.489999771118164,2008-11-19
5.707499980926514,2008-11-20
5.579999923706055,2008-11-21
6.647500038146973,2008-11-24
6.492499828338623,2008-11-25
7.222499847412109,2008-11-26
7.15500020980835,2008-11-28
6.737500190734863,2008-12-01
7.267499923706055,2008-12-02
7.932499885559082,2008-12-03
7.167500019073486,2008-12-04
7.789999961853027,2008-12-05
8.710000038146973,2008-12-08
8.335000038146973,2008-12-09
8.645000457763672,2008-12-10
7.877500057220459,2008-12-11
7.987500190734863,2008-12-12
7.627500057220459,2008-12-15
8.180000305175781,2008-12-16
8.295000076293945,2008-12-17
8.037500381469727,2008-12-18
8.074999809265137,2008-12-19
7.772500038146973,2008-12-22
7.894999980926514,2008-12-23
7.887499809265137,2008-12-24
7.855000019073486,2008-12-26
7.732500076293945,2008-12-29
7.739999771118164,2008-12-30
8.0024995803833,2008-12-31
8.505000114440918,2009-01-02
8.337499618530273,2009-01-05
8.649999618530273,2009-01-06
8.0,2009-01-07
8.227499961853027,2009-01-08
7.882500171661377,2009-01-09
7.712500095367432,2009-01-12
7.40749979019165,2009-01-13
6.965000152587891,2009-01-14
6.922500133514404,2009-01-15
7.03249979019165,2009-01-16
6.517499923706055,2009-01-20
6.892499923706055,2009-01-21
6.619999885559082,2009-01-22
6.772500038146973,2009-01-23
6.875,2009-01-26
6.849999904632568,2009-01-27
7.347499847412109,2009-01-28
6.900000095367432,2009-01-29
6.652500152587891,2009-01-30
6.659999847412109,2009-02-02
7.5,2009-02-03
7.332499980926514,2009-02-04
7.679999828338623,2009-02-05
7.260000228881836,2009-02-06
7.230000019073486,2009-02-09
6.712500095367432,2009-02-10
6.807499885559082,2009-02-11
6.769999980926514,2009-02-12
6.715000152587891,2009-02-13
6.485000133514404,2009-02-17
6.442500114440918,2009-02-18
6.482500076293945,2009-02-19
6.512499809265137,2009-02-20
6.5,2009-02-23
6.867499828338623,2009-02-24
7.025000095367432,2009-02-25
7.137499809265137,2009-02-26
7.0,2009-02-27
6.829999923706055,2009-03-02
7.039999961853027,2009-03-03
7.505000114440918,2009-03-04
7.53249979019165,2009-03-05
7.517499923706055,2009-03-06
7.722499847412109,2009-03-09
8.1225004196167,2009-03-10
8.332500457763672,2009-03-11
8.46500015258789,2009-03-12
8.197500228881836,2009-03-13
8.067500114440918,2009-03-16
8.489999771118164,2009-03-17
8.744999885559082,2009-03-18
8.885000228881836,2009-03-19
8.6899995803833,2009-03-20
9.257499694824219,2009-03-23
8.729999542236328,2009-03-24
8.529999732971191,2009-03-25
8.927499771118164,2009-03-26
8.520000457763672,2009-03-27
8.142499923706055,2009-03-30
8.182499885559082,2009-03-31
8.172499656677246,2009-04-01
8.537500381469727,2009-04-02
9.317500114440918,2009-04-03
9.119999885559082,2009-04-06
9.154999732971191,2009-04-07
9.345000267028809,2009-04-08
9.350000381469727,2009-04-09
9.5625,2009-04-13
9.479999542236328,2009-04-14
9.34000015258789,2009-04-15
9.454999923706055,2009-04-16
9.582500457763672,2009-04-17
9.239999771118164,2009-04-20
9.697500228881836,2009-04-21
10.0,2009-04-22
9.819999694824219,2009-04-23
10.042499542236328,2009-04-24
10.162500381469727,2009-04-27
10.145000457763672,2009-04-28
10.367500305175781,2009-04-29
10.702500343322754,2009-04-30
10.352499961853027,2009-05-01
10.907500267028809,2009-05-04
11.225000381469727,2009-05-05
10.967499732971191,2009-05-06
10.295000076293945,2009-05-07
10.260000228881836,2009-05-08
10.317500114440918,2009-05-11
10.217499732971191,2009-05-12
9.7524995803833,2009-05-13
9.942500114440918,2009-05-14
10.050000190734863,2009-05-15
10.100000381469727,2009-05-18
10.255000114440918,2009-05-19
10.067500114440918,2009-05-20
9.912500381469727,2009-05-21
9.037500381469727,2009-05-22
9.375,2009-05-26
9.125,2009-05-27
9.442500114440918,2009-05-28
9.487500190734863,2009-05-29
9.944999694824219,2009-06-01
9.8149995803833,2009-06-02
9.819999694824219,2009-06-03
9.817500114440918,2009-06-04
9.782500267028809,2009-06-05
9.677499771118164,2009-06-08
9.895000457763672,2009-06-09
9.992500305175781,2009-06-10
10.399999618530273,2009-06-11
10.399999618530273,2009-06-12
10.157500267028809,2009-06-15
9.989999771118164,2009-06-16
10.125,2009-06-17
10.039999961853027,2009-06-18
9.977499961853027,2009-06-19
9.324999809265137,2009-06-22
9.452500343322754,2009-06-23
9.8100004196167,2009-06-24
9.944999694824219,2009-06-25
9.727499961853027,2009-06-26
9.727499961853027,2009-06-29
9.542499542236328,2009-06-30
9.727499961853027,2009-07-01
9.539999961853027,2009-07-02
9.270000457763672,2009-07-06
8.892499923706055,2009-07-07
9.125,2009-07-08
9.204999923706055,2009-07-09
9.3149995803833,2009-07-10
9.555000305175781,2009-07-13
9.53499984741211,2009-07-14
9.925000190734863,2009-07-15
10.020000457763672,2009-07-16
10.210000038146973,2009-07-17
10.432499885559082,2009-07-20
10.452500343322754,2009-07-21
10.617500305175781,2009-07-22
11.042499542236328,2009-07-23
11.282500267028809,2009-07-24
11.135000228881836,2009-07-27
10.890000343322754,2009-07-28
10.797499656677246,2009-07-29
10.932499885559082,2009-07-30
10.835000038146973,2009-07-31
11.164999961853027,2009-08-03
11.3725004196167,2009-08-04
11.274999618530273,2009-08-05
11.342499732971191,2009-08-06
11.682499885559082,2009-08-07
11.447500228881836,2009-08-10
11.197500228881836,2009-08-11
12.02750015258789,2009-08-12
11.9975004196167,2009-08-13
11.779999732971191,2009-08-14
11.234999656677246,2009-08-17
11.074999809265137,2009-08-18
11.260000228881836,2009-08-19
11.545000076293945,2009-08-20
13.417499542236328,2009-08-21
13.194999694824219,2009-08-24
13.074999809265137,2009-08-25
13.217499732971191,2009-08-26
13.170000076293945,2009-08-27
13.0625,2009-08-28
12.967499732971191,2009-08-31
12.78499984741211,2009-09-01
12.890000343322754,2009-09-02
13.087499618530273,2009-09-03
13.199999809265137,2009-09-04
13.612500190734863,2009-09-08
13.869999885559082,2009-09-09
14.104999542236328,2009-09-10
14.479999542236328,2009-09-11
14.367500305175781,2009-09-14
14.182499885559082,2009-09-15
14.337499618530273,2009-09-16
14.635000228881836,2009-09-17
14.542499542236328,2009-09-18
14.270000457763672,2009-09-21
14.217499732971191,2009-09-22
14.385000228881836,2009-09-23
14.024999618530273,2009-09-24
13.765000343322754,2009-09-25
14.367500305175781,2009-09-28
14.289999961853027,2009-09-29
14.232500076293945,2009-09-30
13.637499809265137,2009-10-01
13.6274995803833,2009-10-02
14.104999542236328,2009-10-05
14.642499923706055,2009-10-06
14.609999656677246,2009-10-07
15.09000015258789,2009-10-08
15.242500305175781,2009-10-09
15.367500305175781,2009-10-12
15.282500267028809,2009-10-13
15.6225004196167,2009-10-14
15.744999885559082,2009-10-15
15.59000015258789,2009-10-16
15.717499732971191,2009-10-19
15.537500381469727,2009-10-20
15.8725004196167,2009-10-21
15.667499542236328,2009-10-22
15.779999732971191,2009-10-23
15.354999542236328,2009-10-26
14.84000015258789,2009-10-27
14.479999542236328,2009-10-28
14.914999961853027,2009-10-29
14.1875,2009-10-30
14.452500343322754,2009-11-02
14.647500038146973,2009-11-03
14.6899995803833,2009-11-04
15.157500267028809,2009-11-05
15.2524995803833,2009-11-06
15.8725004196167,2009-11-09
15.917499542236328,2009-11-10
15.882499694824219,2009-11-11
15.725000381469727,2009-11-12
16.532499313354492,2009-11-13
16.712499618530273,2009-11-16
16.40250015258789,2009-11-17
15.90250015258789,2009-11-18
15.645000457763672,2009-11-19
15.640000343322754,2009-11-20
16.125,2009-11-23
16.360000610351562,2009-11-24
16.272499084472656,2009-11-25
15.8125,2009-11-27
15.670000076293945,2009-11-30
16.079999923706055,2009-12-01
16.18000030517578,2009-12-02
16.172500610351562,2009-12-03
16.487499237060547,2009-12-04
16.467500686645508,2009-12-07
16.03499984741211,2009-12-08
15.942500114440918,2009-12-09
16.172500610351562,2009-12-10
15.8149995803833,2009-12-11
16.229999542236328,2009-12-14
16.267499923706055,2009-12-15
16.44499969482422,2009-12-16
16.219999313354492,2009-12-17
16.969999313354492,2009-12-18
17.43000030517578,2009-12-21
17.825000762939453,2009-12-22
18.149999618530273,2009-12-23
18.165000915527344,2009-12-24
18.405000686645508,2009-12-28
18.65999984741211,2009-12-29
18.5049991607666,2009-12-30
18.4424991607666,2009-12-31
18.704999923706055,2010-01-04
18.625,2010-01-05
18.592500686645508,2010-01-06
18.510000228881836,2010-01-07
18.537500381469727,2010-01-08
18.412500381469727,2010-01-11
17.072500228881836,2010-01-12
17.125,2010-01-13
17.297500610351562,2010-01-14
17.157499313354492,2010-01-15
17.375,2010-01-19
17.137500762939453,2010-01-20
16.719999313354492,2010-01-21
16.135000228881836,2010-01-22
16.032499313354492,2010-01-25
16.352500915527344,2010-01-26
16.350000381469727,2010-01-27
16.040000915527344,2010-01-28
15.887499809265137,2010-01-29
16.295000076293945,2010-02-01
16.264999389648438,2010-02-02
16.405000686645508,2010-02-03
15.607500076293945,2010-02-04
15.520000457763672,2010-02-05
15.529999732971191,2010-02-08
16.165000915527344,2010-02-09
16.1825008392334,2010-02-10
16.489999771118164,2010-02-11
16.272499084472656,2010-02-12
16.549999237060547,2010-02-16
16.69499969482422,2010-02-17
17.112499237060547,2010-02-18
17.229999542236328,2010-02-19
17.260000228881836,2010-02-22
17.059999465942383,2010-02-23
17.360000610351562,2010-02-24
17.002500534057617,2010-02-25
16.987499237060547,2010-02-26
17.725000381469727,2010-03-01
17.959999084472656,2010-03-02
17.642499923706055,2010-03-03
17.72249984741211,2010-03-04
18.06999969482422,2010-03-05
18.237499237060547,2010-03-08
18.420000076293945,2010-03-09
18.797500610351562,2010-03-10
18.854999542236328,2010-03-11
18.927499771118164,2010-03-12
18.899999618530273,2010-03-15
19.172500610351562,2010-03-16
19.184999465942383,2010-03-17
19.227500915527344,2010-03-18
19.0049991607666,2010-03-19
19.377500534057617,2010-03-22
19.274999618530273,2010-03-23
19.040000915527344,2010-03-24
18.99250030517578,2010-03-25
18.737499237060547,2010-03-26
18.6924991607666,2010-03-29
18.852500915527344,2010-03-30
18.612499237060547,2010-03-31
18.885000228881836,2010-04-01
19.212499618530273,2010-04-05
19.707500457763672,2010-04-06
19.295000076293945,2010-04-07
19.487499237060547,2010-04-08
19.9424991607666,2010-04-09
20.127500534057617,2010-04-12
20.107500076293945,2010-04-13
20.967500686645508,2010-04-14
20.9325008392334,2010-04-15
20.8700008392334,2010-04-16
20.662500381469727,2010-04-19
21.1200008392334,2010-04-20
21.270000457763672,2010-04-21
22.174999237060547,2010-04-22
22.040000915527344,2010-04-23
22.122499465942383,2010-04-26
21.452499389648438,2010-04-27
21.537500381469727,2010-04-28
22.03499984741211,2010-04-29
21.399999618530273,2010-04-30
21.93000030517578,2010-05-03
21.647499084472656,2010-05-04
21.30500030517578,2010-05-05
20.225000381469727,2010-05-06
19.3799991607666,2010-05-07
21.372499465942383,2010-05-10
21.549999237060547,2010-05-11
22.100000381469727,2010-05-12
21.670000076293945,2010-05-13
21.18000030517578,2010-05-14
21.309999465942383,2010-05-17
21.040000915527344,2010-05-18
20.399999618530273,2010-05-19
19.75749969482422,2010-05-20
20.809999465942383,2010-05-21
20.547500610351562,2010-05-24
20.532499313354492,2010-05-25
20.9375,2010-05-26
21.75,2010-05-27
21.63249969482422,2010-05-28
21.22249984741211,2010-06-01
22.110000610351562,2010-06-02
23.799999237060547,2010-06-03
22.40999984741211,2010-06-04
21.975000381469727,2010-06-07
22.0,2010-06-08
22.2549991607666,2010-06-09
23.104999542236328,2010-06-10
24.15999984741211,2010-06-11
23.375,2010-06-14
23.752500534057617,2010-06-15
23.584999084472656,2010-06-16
24.274999618530273,2010-06-17
23.93000030517578,2010-06-18
23.852500915527344,2010-06-21
22.975000381469727,2010-06-22
23.235000610351562,2010-06-23
22.760000228881836,2010-06-24
22.905000686645508,2010-06-25
22.81999969482422,2010-06-28
21.352500915527344,2010-06-29
21.454999923706055,2010-06-30
21.767499923706055,2010-07-01
21.77750015258789,2010-07-02
22.02750015258789,2010-07-06
22.844999313354492,2010-07-07
22.892499923706055,2010-07-08
22.94499969482422,2010-07-09
22.962499618530273,2010-07-12
23.412500381469727,2010-07-13
23.9325008392334,2010-07-14
23.997499465942383,2010-07-15
23.012500762939453,2010-07-16
23.157499313354492,2010-07-19
23.280000686645508,2010-07-20
23.040000915527344,2010-07-21
23.982500076293945,2010-07-22
24.9424991607666,2010-07-23
25.017499923706055,2010-07-26
24.700000762939453,2010-07-27
24.52750015258789,2010-07-28
24.447500228881836,2010-07-29
24.737499237060547,2010-07-30
25.477500915527344,2010-08-02
25.252500534057617,2010-08-03
25.889999389648438,2010-08-04
25.672500610351562,2010-08-05
25.582500457763672,2010-08-06
26.014999389648438,2010-08-09
25.412500381469727,2010-08-10
24.477500915527344,2010-08-11
24.237499237060547,2010-08-12
24.309999465942383,2010-08-13
24.157499313354492,2010-08-16
24.832500457763672,2010-08-17
24.832500457763672,2010-08-18
24.102500915527344,2010-08-19
28.1875,2010-08-20
28.06999969482422,2010-08-23
28.322500228881836,2010-08-24
28.047500610351562,2010-08-25
27.459999084472656,2010-08-26
27.8700008392334,2010-08-27
27.292499542236328,2010-08-30
27.469999313354492,2010-08-31
29.100000381469727,2010-09-01
29.780000686645508,2010-09-02
29.907499313354492,2010-09-03
29.912500381469727,2010-09-07
29.947500228881836,2010-09-08
29.412500381469727,2010-09-09
29.354999542236328,2010-09-10
29.647499084472656,2010-09-13
29.44499969482422,2010-09-14
29.202499389648438,2010-09-15
29.229999542236328,2010-09-16
29.184999465942383,2010-09-17
30.78499984741211,2010-09-20
30.34749984741211,2010-09-21
29.672500610351562,2010-09-22
29.372499465942383,2010-09-23
29.834999084472656,2010-09-24
29.260000228881836,2010-09-27
28.6924991607666,2010-09-28
28.395000457763672,2010-09-29
27.950000762939453,2010-09-30
28.0,2010-10-01
28.020000457763672,2010-10-04
28.477500915527344,2010-10-05
26.237499237060547,2010-10-06
26.229999542236328,2010-10-07
26.467500686645508,2010-10-08
24.977500915527344,2010-10-11
26.36750030517578,2010-10-12
26.827499389648438,2010-10-13
26.84000015258789,2010-10-14
27.094999313354492,2010-10-15
26.407499313354492,2010-10-18
25.907499313354492,2010-10-19
26.107500076293945,2010-10-20
26.325000762939453,2010-10-21
26.985000610351562,2010-10-22
28.137500762939453,2010-10-25
27.96500015258789,2010-10-26
28.764999389648438,2010-10-27
28.75,2010-10-28
29.017499923706055,2010-10-29
28.4375,2010-11-01
28.857500076293945,2010-11-02
29.112499237060547,2010-11-03
28.50749969482422,2010-11-04
28.292499542236328,2010-11-05
28.625,2010-11-08
28.6924991607666,2010-11-09
29.469999313354492,2010-11-10
29.1825008392334,2010-11-11
28.752500534057617,2010-11-12
28.407499313354492,2010-11-15
27.7549991607666,2010-11-16
27.537500381469727,2010-11-17
28.9424991607666,2010-11-18
34.185001373291016,2010-11-19
34.95750045776367,2010-11-22
35.625,2010-11-23
36.29249954223633,2010-11-24
36.45750045776367,2010-11-26
35.95249938964844,2010-11-29
34.80500030517578,2010-11-30
36.0099983215332,2010-12-01
35.755001068115234,2010-12-02
35.70249938964844,2010-12-03
36.307498931884766,2010-12-06
36.310001373291016,2010-12-07
37.64500045776367,2010-12-08
37.122501373291016,2010-12-09
37.15250015258789,2010-12-10
35.970001220703125,2010-12-13
34.08000183105469,2010-12-14
33.93000030517578,2010-12-15
34.38249969482422,2010-12-16
34.125,2010-12-17
33.5525016784668,2010-12-20
34.75749969482422,2010-12-21
33.88249969482422,2010-12-22
33.86000061035156,2010-12-23
33.502498626708984,2010-12-27
33.33000183105469,2010-12-28
33.23749923706055,2010-12-29
33.060001373291016,2010-12-30
33.0,2010-12-31
34.150001525878906,2011-01-03
33.92250061035156,2011-01-04
35.54999923706055,2011-01-05
35.834999084472656,2011-01-06
35.55500030517578,2011-01-07
35.65999984741211,2011-01-10
35.279998779296875,2011-01-11
35.40999984741211,2011-01-12
35.962501525878906,2011-01-13
36.61750030517578,2011-01-14
36.08250045776367,2011-01-18
35.209999084472656,2011-01-19
32.9474983215332,2011-01-20
33.060001373291016,2011-01-21
31.957500457763672,2011-01-24
30.99250030517578,2011-01-25
32.0724983215332,2011-01-26
32.060001373291016,2011-01-27
32.90250015258789,2011-01-28
32.28499984741211,2011-01-31
32.90999984741211,2011-02-01
33.77000045776367,2011-02-02
33.54249954223633,2011-02-03
34.48749923706055,2011-02-04
34.224998474121094,2011-02-07
34.07500076293945,2011-02-08
33.61249923706055,2011-02-09
34.4900016784668,2011-02-10
35.377498626708984,2011-02-11
35.55500030517578,2011-02-14
35.622501373291016,2011-02-15
35.6875,2011-02-16
35.23500061035156,2011-02-17
35.77000045776367,2011-02-18
34.1875,2011-02-22
33.342498779296875,2011-02-23
33.58000183105469,2011-02-24
34.70750045776367,2011-02-25
33.067501068115234,2011-02-28
32.01250076293945,2011-03-01
32.002498626708984,2011-03-02
32.51750183105469,2011-03-03
32.49250030517578,2011-03-04
32.005001068115234,2011-03-07
31.829999923706055,2011-03-08
31.927499771118164,2011-03-09
31.799999237060547,2011-03-10
31.967500686645508,2011-03-11
31.235000610351562,2011-03-14
31.387500762939453,2011-03-15
31.040000915527344,2011-03-16
30.582500457763672,2011-03-17
30.002500534057617,2011-03-18
31.104999542236328,2011-03-21
30.372499465942383,2011-03-22
30.530000686645508,2011-03-23
32.3125,2011-03-24
31.862499237060547,2011-03-25
31.997499465942383,2011-03-28
31.850000381469727,2011-03-29
33.622501373291016,2011-03-30
33.39500045776367,2011-03-31
33.529998779296875,2011-04-01
33.52750015258789,2011-04-04
33.40250015258789,2011-04-05
32.85749816894531,2011-04-06
33.4900016784668,2011-04-07
33.662498474121094,2011-04-08
33.654998779296875,2011-04-11
33.20500183105469,2011-04-12
33.595001220703125,2011-04-13
33.255001068115234,2011-04-14
33.432498931884766,2011-04-15
33.04750061035156,2011-04-18
32.63249969482422,2011-04-19
35.52000045776367,2011-04-20
34.967498779296875,2011-04-21
34.70249938964844,2011-04-25
34.40250015258789,2011-04-26
34.755001068115234,2011-04-27
34.462501525878906,2011-04-28
34.650001525878906,2011-04-29
34.04750061035156,2011-05-02
33.415000915527344,2011-05-03
32.91749954223633,2011-05-04
32.74250030517578,2011-05-05
33.08000183105469,2011-05-06
33.1775016784668,2011-05-09
33.842498779296875,2011-05-10
33.595001220703125,2011-05-11
33.872501373291016,2011-05-12
33.727500915527344,2011-05-13
32.2400016784668,2011-05-16
32.52000045776367,2011-05-17
33.5625,2011-05-18
33.95249938964844,2011-05-19
36.65250015258789,2011-05-20
36.32500076293945,2011-05-23
37.650001525878906,2011-05-24
37.73249816894531,2011-05-25
38.38999938964844,2011-05-26
37.82500076293945,2011-05-27
38.064998626708984,2011-05-31
36.44499969482422,2011-06-01
37.060001373291016,2011-06-02
36.247501373291016,2011-06-03
35.70750045776367,2011-06-06
35.5099983215332,2011-06-07
35.06999969482422,2011-06-08
35.45500183105469,2011-06-09
35.07500076293945,2011-06-10
34.275001525878906,2011-06-13
35.154998779296875,2011-06-14
34.8650016784668,2011-06-15
34.31999969482422,2011-06-16
34.88249969482422,2011-06-17
34.86249923706055,2011-06-20
35.97999954223633,2011-06-21
35.537498474121094,2011-06-22
36.119998931884766,2011-06-23
35.7599983215332,2011-06-24
36.272499084472656,2011-06-27
36.842498779296875,2011-06-28
36.5625,2011-06-29
37.244998931884766,2011-06-30
37.34749984741211,2011-07-01
38.48749923706055,2011-07-05
39.0724983215332,2011-07-06
39.532501220703125,2011-07-07
39.16749954223633,2011-07-08
38.10749816894531,2011-07-11
37.724998474121094,2011-07-12
38.220001220703125,2011-07-13
37.619998931884766,2011-07-14
38.599998474121094,2011-07-15
38.157501220703125,2011-07-18
39.83000183105469,2011-07-19
38.709999084472656,2011-07-20
36.772499084472656,2011-07-21
37.602500915527344,2011-07-22
37.407501220703125,2011-07-25
37.9375,2011-07-26
36.34749984741211,2011-07-27
36.525001525878906,2011-07-28
36.1775016784668,2011-07-29
36.415000915527344,2011-08-01
35.814998626708984,2011-08-02
35.994998931884766,2011-08-03
33.85749816894531,2011-08-04
33.92250061035156,2011-08-05
31.232500076293945,2011-08-08
33.127498626708984,2011-08-09
32.057498931884766,2011-08-10
33.63750076293945,2011-08-11
33.52000045776367,2011-08-12
34.342498779296875,2011-08-15
33.29249954223633,2011-08-16
31.577499389648438,2011-08-17
28.514999389648438,2011-08-18
27.75,2011-08-19
27.71500015258789,2011-08-22
29.665000915527344,2011-08-23
29.104999542236328,2011-08-24
28.11750030517578,2011-08-25
29.375,2011-08-26
31.645000457763672,2011-08-29
30.864999771118164,2011-08-30
32.1875,2011-08-31
31.75,2011-09-01
30.90250015258789,2011-09-02
30.232500076293945,2011-09-06
31.364999771118164,2011-09-07
31.22249984741211,2011-09-08
30.8075008392334,2011-09-09
30.934999465942383,2011-09-12
31.645000457763672,2011-09-13
32.59000015258789,2011-09-14
33.05500030517578,2011-09-15
34.13999938964844,2011-09-16
34.02000045776367,2011-09-19
32.102500915527344,2011-09-20
31.667499542236328,2011-09-21
29.334999084472656,2011-09-22
30.075000762939453,2011-09-23
30.295000076293945,2011-09-26
31.1875,2011-09-27
30.202499389648438,2011-09-28
29.887500762939453,2011-09-29
28.56999969482422,2011-09-30
27.977500915527344,2011-10-03
29.399999618530273,2011-10-04
29.3125,2011-10-05
30.5,2011-10-06
30.239999771118164,2011-10-07
31.4325008392334,2011-10-10
31.897499084472656,2011-10-11
31.815000534057617,2011-10-12
32.38750076293945,2011-10-13
32.95000076293945,2011-10-14
31.68000030517578,2011-10-17
32.3849983215332,2011-10-18
31.842500686645508,2011-10-19
31.920000076293945,2011-10-20
32.3224983215332,2011-10-21
33.13249969482422,2011-10-24
32.38999938964844,2011-10-25
30.889999389648438,2011-10-26
33.34000015258789,2011-10-27
34.78499984741211,2011-10-28
33.29249954223633,2011-10-31
32.587501525878906,2011-11-01
32.459999084472656,2011-11-02
33.26250076293945,2011-11-03
32.83250045776367,2011-11-04
33.334999084472656,2011-11-07
33.532501220703125,2011-11-08
32.1875,2011-11-09
31.952499389648438,2011-11-10
32.467498779296875,2011-11-11
33.380001068115234,2011-11-14
34.150001525878906,2011-11-15
32.939998626708984,2011-11-16
31.522499084472656,2011-11-17
28.357500076293945,2011-11-18
27.9950008392334,2011-11-21
27.0625,2011-11-22
26.447500228881836,2011-11-23
26.232500076293945,2011-11-25
27.795000076293945,2011-11-28
27.647499084472656,2011-11-29
29.604999542236328,2011-11-30
29.594999313354492,2011-12-01
29.90999984741211,2011-12-02
31.252500534057617,2011-12-05
30.829999923706055,2011-12-06
30.647499084472656,2011-12-07
30.157499313354492,2011-12-08
30.969999313354492,2011-12-09
29.017499923706055,2011-12-12
28.332500457763672,2011-12-13
27.092500686645508,2011-12-14
26.677499771118164,2011-12-15
26.764999389648438,2011-12-16
25.86750030517578,2011-12-19
26.079999923706055,2011-12-20
24.75749969482422,2011-12-21
25.084999084472656,2011-12-22
24.5049991607666,2011-12-23
25.072500228881836,2011-12-27
25.032499313354492,2011-12-28
