AOS,Date
0.32487863302230835,1984-03-13
0.32202863693237305,1984-03-14
0.32202863693237305,1984-03-15
0.3277285099029541,1984-03-16
0.32487863302230835,1984-03-19
0.31917905807495117,1984-03-20
0.32487863302230835,1984-03-21
0.32487863302230835,1984-03-22
0.32487863302230835,1984-03-23
0.3733252286911011,1984-03-26
0.37047553062438965,1984-03-27
0.36477574706077576,1984-03-28
0.3676258325576782,1984-03-29
0.36192595958709717,1984-03-30
0.36192595958709717,1984-04-02
0.35622668266296387,1984-04-03
0.34767717123031616,1984-04-04
0.33627766370773315,1984-04-05
0.31917905807495117,1984-04-06
0.3277285099029541,1984-04-09
0.33057814836502075,1984-04-10
0.3277285099029541,1984-04-11
0.33627766370773315,1984-04-12
0.3448272943496704,1984-04-13
0.35052716732025146,1984-04-16
0.35907620191574097,1984-04-17
0.36477574706077576,1984-04-18
0.3733252286911011,1984-04-19
0.36192595958709717,1984-04-23
0.35337674617767334,1984-04-24
0.35052716732025146,1984-04-25
0.35052716732025146,1984-04-26
0.36477574706077576,1984-04-27
0.36477574706077576,1984-04-30
0.3733252286911011,1984-05-01
0.3733252286911011,1984-05-02
0.37617525458335876,1984-05-03
0.37902480363845825,1984-05-04
0.38187506794929504,1984-05-07
0.37902480363845825,1984-05-08
0.37617525458335876,1984-05-09
0.37617525458335876,1984-05-10
0.35907620191574097,1984-05-11
0.35622668266296387,1984-05-14
0.34767717123031616,1984-05-15
0.3448272943496704,1984-05-16
0.339127779006958,1984-05-17
0.3334282338619232,1984-05-18
0.31917905807495117,1984-05-21
0.31632912158966064,1984-05-22
0.31632912158966064,1984-05-23
0.32202863693237305,1984-05-24
0.31917905807495117,1984-05-25
0.30208003520965576,1984-05-29
0.30777955055236816,1984-05-30
0.30777955055236816,1984-05-31
0.31632912158966064,1984-06-01
0.32202863693237305,1984-06-04
0.32202863693237305,1984-06-05
0.32202863693237305,1984-06-06
0.32202863693237305,1984-06-07
0.3277285099029541,1984-06-08
0.3277285099029541,1984-06-11
0.32487863302230835,1984-06-12
0.32487863302230835,1984-06-13
0.32487863302230835,1984-06-14
0.33057814836502075,1984-06-15
0.32487863302230835,1984-06-18
0.32487863302230835,1984-06-19
0.31347939372062683,1984-06-20
0.30777955055236816,1984-06-21
0.31062936782836914,1984-06-22
0.30777955055236816,1984-06-25
0.2821313440799713,1984-06-26
0.25363337993621826,1984-06-27
0.25078341364860535,1984-06-28
0.24793370068073273,1984-06-29
0.2621828615665436,1984-07-02
0.26788246631622314,1984-07-03
0.26788246631622314,1984-07-05
0.25933271646499634,1984-07-06
0.25648316740989685,1984-07-09
0.25933271646499634,1984-07-10
0.25363337993621826,1984-07-11
0.2422340214252472,1984-07-12
0.245083749294281,1984-07-13
0.23938390612602234,1984-07-16
0.2422340214252472,1984-07-17
0.25078341364860535,1984-07-18
0.25933271646499634,1984-07-19
0.25363337993621826,1984-07-20
0.25078341364860535,1984-07-23
0.24793370068073273,1984-07-24
0.24793370068073273,1984-07-25
0.24793370068073273,1984-07-26
0.2422340214252472,1984-07-27
0.22798512876033783,1984-07-30
0.22798512876033783,1984-07-31
0.24793370068073273,1984-08-01
0.25078341364860535,1984-08-02
0.2792816758155823,1984-08-03
0.27073216438293457,1984-08-06
0.25933271646499634,1984-08-07
0.25933271646499634,1984-08-08
0.2621828615665436,1984-08-09
0.25648316740989685,1984-08-10
0.2792816758155823,1984-08-13
0.2849809527397156,1984-08-14
0.2935306429862976,1984-08-15
0.2906807065010071,1984-08-16
0.2935306429862976,1984-08-17
0.2935306429862976,1984-08-20
0.2935306429862976,1984-08-21
0.2821313440799713,1984-08-22
0.2764315903186798,1984-08-23
0.2735821008682251,1984-08-24
0.2878310978412628,1984-08-27
0.2735821008682251,1984-08-28
0.27073216438293457,1984-08-29
0.2735821008682251,1984-08-30
0.2735821008682251,1984-08-31
0.2764315903186798,1984-09-04
0.2764315903186798,1984-09-05
0.2792816758155823,1984-09-06
0.2764315903186798,1984-09-07
0.2792816758155823,1984-09-10
0.2764315903186798,1984-09-11
0.26788246631622314,1984-09-12
0.27073216438293457,1984-09-13
0.2792816758155823,1984-09-14
0.2821313440799713,1984-09-17
0.2792816758155823,1984-09-18
0.2821313440799713,1984-09-19
0.2849809527397156,1984-09-20
0.2821313440799713,1984-09-21
0.2821313440799713,1984-09-24
0.2849809527397156,1984-09-25
0.2906807065010071,1984-09-26
0.30208003520965576,1984-09-27
0.30777955055236816,1984-09-28
0.2963804602622986,1984-10-01
0.30493003129959106,1984-10-02
0.30208003520965576,1984-10-03
0.2992304563522339,1984-10-04
0.2992304563522339,1984-10-05
0.30208003520965576,1984-10-08
0.2992304563522339,1984-10-09
0.30208003520965576,1984-10-10
0.2792816758155823,1984-10-11
0.2849809527397156,1984-10-12
0.2821313440799713,1984-10-15
0.2821313440799713,1984-10-16
0.2821313440799713,1984-10-17
0.2849809527397156,1984-10-18
0.2878310978412628,1984-10-19
0.2878310978412628,1984-10-22
0.2878310978412628,1984-10-23
0.2821313440799713,1984-10-24
0.2735821008682251,1984-10-25
0.27073216438293457,1984-10-26
0.2792816758155823,1984-10-29
0.2821313440799713,1984-10-30
0.2764315903186798,1984-10-31
0.2821313440799713,1984-11-01
0.2792816758155823,1984-11-02
0.2764315903186798,1984-11-05
0.2735821008682251,1984-11-06
0.2735821008682251,1984-11-07
0.26788246631622314,1984-11-08
0.27073216438293457,1984-11-09
0.2621828615665436,1984-11-12
0.25933271646499634,1984-11-13
0.25648316740989685,1984-11-14
0.25363337993621826,1984-11-15
0.25078341364860535,1984-11-16
0.23653434216976166,1984-11-19
0.2308347076177597,1984-11-20
0.2878310978412628,1984-11-21
0.31347939372062683,1984-11-23
0.2963804602622986,1984-11-26
0.2992304563522339,1984-11-27
0.2963804602622986,1984-11-28
0.2963804602622986,1984-11-29
0.2992304563522339,1984-11-30
0.2963804602622986,1984-12-03
0.2878310978412628,1984-12-04
0.2878310978412628,1984-12-05
0.2878310978412628,1984-12-06
0.2906807065010071,1984-12-07
0.2906807065010071,1984-12-10
0.2849809527397156,1984-12-11
0.2849809527397156,1984-12-12
0.2849809527397156,1984-12-13
0.2878310978412628,1984-12-14
0.2878310978412628,1984-12-17
0.2906807065010071,1984-12-18
0.2878310978412628,1984-12-19
0.2764315903186798,1984-12-20
0.2735821008682251,1984-12-21
0.26788246631622314,1984-12-24
0.26788246631622314,1984-12-26
0.26788246631622314,1984-12-27
0.26788246631622314,1984-12-28
0.25933271646499634,1984-12-31
0.2621828615665436,1985-01-02
0.2821313440799713,1985-01-03
0.2878310978412628,1985-01-04
0.2963804602622986,1985-01-07
0.2992304563522339,1985-01-08
0.30777955055236816,1985-01-09
0.30777955055236816,1985-01-10
0.31917905807495117,1985-01-11
0.31347939372062683,1985-01-14
0.32202863693237305,1985-01-15
0.3334282338619232,1985-01-16
0.34767717123031616,1985-01-17
0.35052716732025146,1985-01-18
0.3448272943496704,1985-01-21
0.3419773578643799,1985-01-22
0.3448272943496704,1985-01-23
0.35337674617767334,1985-01-24
0.3448272943496704,1985-01-25
0.35337674617767334,1985-01-28
0.36192595958709717,1985-01-29
0.35907620191574097,1985-01-30
0.36192595958709717,1985-01-31
0.35622668266296387,1985-02-01
0.35052716732025146,1985-02-04
0.35337674617767334,1985-02-05
0.35907620191574097,1985-02-06
0.36192595958709717,1985-02-07
0.36477574706077576,1985-02-08
0.36477574706077576,1985-02-11
0.36477574706077576,1985-02-12
0.35907620191574097,1985-02-13
0.36477574706077576,1985-02-14
0.36477574706077576,1985-02-15
0.3676258325576782,1985-02-19
0.36477574706077576,1985-02-20
0.3676258325576782,1985-02-21
0.36192595958709717,1985-02-22
0.35907620191574097,1985-02-25
0.36477574706077576,1985-02-26
0.36477574706077576,1985-02-27
0.36477574706077576,1985-02-28
0.36192595958709717,1985-03-01
0.35907620191574097,1985-03-04
0.35622668266296387,1985-03-05
0.35337674617767334,1985-03-06
0.34767717123031616,1985-03-07
0.3448272943496704,1985-03-08
0.3419773578643799,1985-03-11
0.339127779006958,1985-03-12
0.339127779006958,1985-03-13
0.339127779006958,1985-03-14
0.33627766370773315,1985-03-15
0.32202863693237305,1985-03-18
0.30777955055236816,1985-03-19
0.31062936782836914,1985-03-20
0.31062936782836914,1985-03-21
0.32202863693237305,1985-03-22
0.33057814836502075,1985-03-25
0.3277285099029541,1985-03-26
0.33057814836502075,1985-03-27
0.33057814836502075,1985-03-28
0.35622668266296387,1985-03-29
0.37047553062438965,1985-04-01
0.37617525458335876,1985-04-02
0.37047553062438965,1985-04-03
0.3733252286911011,1985-04-04
0.37902480363845825,1985-04-08
0.37902480363845825,1985-04-09
0.35907620191574097,1985-04-10
0.3419773578643799,1985-04-11
0.35622668266296387,1985-04-12
0.37902480363845825,1985-04-15
0.3733252286911011,1985-04-16
0.37902480363845825,1985-04-17
0.3733252286911011,1985-04-18
0.36477574706077576,1985-04-19
0.3676258325576782,1985-04-22
0.37047553062438965,1985-04-23
0.37047553062438965,1985-04-24
0.37047553062438965,1985-04-25
0.37617525458335876,1985-04-26
0.37902480363845825,1985-04-29
0.37047553062438965,1985-04-30
0.37047553062438965,1985-05-01
0.37047553062438965,1985-05-02
0.3733252286911011,1985-05-03
0.3733252286911011,1985-05-06
0.38187506794929504,1985-05-07
0.3875742554664612,1985-05-08
0.40182363986968994,1985-05-09
0.40467318892478943,1985-05-10
0.40182363986968994,1985-05-13
0.39327383041381836,1985-05-14
0.39897358417510986,1985-05-15
0.40182363986968994,1985-05-16
0.4103728234767914,1985-05-17
0.4103728234767914,1985-05-20
0.40467318892478943,1985-05-21
0.396124005317688,1985-05-22
0.3875742554664612,1985-05-23
0.3875742554664612,1985-05-24
0.39897358417510986,1985-05-28
0.39327383041381836,1985-05-29
0.39327383041381836,1985-05-30
0.3904244601726532,1985-05-31
0.38472461700439453,1985-06-03
0.38472461700439453,1985-06-04
0.3904244601726532,1985-06-05
0.39327383041381836,1985-06-06
0.39327383041381836,1985-06-07
0.39327383041381836,1985-06-10
0.3875742554664612,1985-06-11
0.38187506794929504,1985-06-12
0.37902480363845825,1985-06-13
0.3875742554664612,1985-06-14
0.396124005317688,1985-06-17
0.396124005317688,1985-06-18
0.39327383041381836,1985-06-19
0.39327383041381836,1985-06-20
0.396124005317688,1985-06-21
0.396124005317688,1985-06-24
0.39327383041381836,1985-06-25
0.39327383041381836,1985-06-26
0.39327383041381836,1985-06-27
0.39897358417510986,1985-06-28
0.39897358417510986,1985-07-01
0.40182363986968994,1985-07-02
0.40467318892478943,1985-07-03
0.40467318892478943,1985-07-05
0.40752357244491577,1985-07-08
0.40752357244491577,1985-07-09
0.40752357244491577,1985-07-10
0.40467318892478943,1985-07-11
0.40752357244491577,1985-07-12
0.42747217416763306,1985-07-15
0.41322270035743713,1985-07-16
0.4189222455024719,1985-07-17
0.4246217906475067,1985-07-18
0.4189222455024719,1985-07-19
0.4160726070404053,1985-07-22
0.4160726070404053,1985-07-23
0.4103728234767914,1985-07-24
0.39897358417510986,1985-07-25
0.39327383041381836,1985-07-26
0.3875742554664612,1985-07-29
0.39327383041381836,1985-07-30
0.39327383041381836,1985-07-31
0.39327383041381836,1985-08-01
0.39897358417510986,1985-08-02
0.3875742554664612,1985-08-05
0.39327383041381836,1985-08-06
0.39327383041381836,1985-08-07
0.396124005317688,1985-08-08
0.39327383041381836,1985-08-09
0.396124005317688,1985-08-12
0.39327383041381836,1985-08-13
0.3875742554664612,1985-08-14
0.3904244601726532,1985-08-15
0.40182363986968994,1985-08-16
0.40182363986968994,1985-08-19
0.396124005317688,1985-08-20
0.3904244601726532,1985-08-21
0.3904244601726532,1985-08-22
0.39897358417510986,1985-08-23
0.39897358417510986,1985-08-26
0.4103728234767914,1985-08-27
0.4103728234767914,1985-08-28
0.4103728234767914,1985-08-29
0.41322270035743713,1985-08-30
0.4160726070404053,1985-09-03
0.4189222455024719,1985-09-04
0.4189222455024719,1985-09-05
0.4246217906475067,1985-09-06
0.4217723309993744,1985-09-09
0.4217723309993744,1985-09-10
0.4160726070404053,1985-09-11
0.40467318892478943,1985-09-12
0.39897358417510986,1985-09-13
0.39897358417510986,1985-09-16
0.396124005317688,1985-09-17
0.396124005317688,1985-09-18
0.396124005317688,1985-09-19
0.39897358417510986,1985-09-20
0.40467318892478943,1985-09-23
0.40467318892478943,1985-09-24
0.40467318892478943,1985-09-25
0.40467318892478943,1985-09-26
0.40752357244491577,1985-09-30
0.41322270035743713,1985-10-01
0.4189222455024719,1985-10-02
0.4189222455024719,1985-10-03
0.4160726070404053,1985-10-04
0.41322270035743713,1985-10-07
0.4160726070404053,1985-10-08
0.4217723309993744,1985-10-09
0.4189222455024719,1985-10-10
0.42747217416763306,1985-10-11
0.42747217416763306,1985-10-14
0.4331716299057007,1985-10-15
0.43602150678634644,1985-10-16
0.4388708770275116,1985-10-17
0.4502701461315155,1985-10-18
0.4502701461315155,1985-10-21
0.4502701461315155,1985-10-22
0.45596981048583984,1985-10-23
0.4502701461315155,1985-10-24
0.44457048177719116,1985-10-25
0.447420597076416,1985-10-28
0.4388708770275116,1985-10-29
0.44457048177719116,1985-10-30
0.44172075390815735,1985-10-31
0.44172075390815735,1985-11-01
0.44457048177719116,1985-11-04
0.447420597076416,1985-11-05
0.44457048177719116,1985-11-06
0.447420597076416,1985-11-07
0.4616694152355194,1985-11-08
0.48161816596984863,1985-11-11
0.4844680428504944,1985-11-12
0.4759182929992676,1985-11-13
0.4702189266681671,1985-11-14
0.4730686843395233,1985-11-15
0.4787682294845581,1985-11-18
0.48731786012649536,1985-11-19
0.490167498588562,1985-11-20
0.495866984128952,1985-11-21
0.5158155560493469,1985-11-22
0.5215157270431519,1985-11-25
0.5158155560493469,1985-11-26
0.5186657309532166,1985-11-27
0.5243657231330872,1985-11-29
0.5300648808479309,1985-12-02
0.5443142056465149,1985-12-03
0.5585629940032959,1985-12-04
0.5414643287658691,1985-12-05
0.5300648808479309,1985-12-06
0.5272148847579956,1985-12-09
0.5186657309532166,1985-12-10
0.5243657231330872,1985-12-11
0.5329148173332214,1985-12-12
0.5272148847579956,1985-12-13
0.5329148173332214,1985-12-16
0.5243657231330872,1985-12-17
0.5272148847579956,1985-12-18
0.5215157270431519,1985-12-19
0.5272148847579956,1985-12-20
0.5329148173332214,1985-12-23
0.5215157270431519,1985-12-24
0.5186657309532166,1985-12-26
0.5243657231330872,1985-12-27
0.5329148173332214,1985-12-30
0.5386144518852234,1985-12-31
0.5528631806373596,1986-01-02
0.5528631806373596,1986-01-03
0.5557132363319397,1986-01-06
0.5671122670173645,1986-01-07
0.5642626881599426,1986-01-08
0.5300648808479309,1986-01-09
0.5186657309532166,1986-01-10
0.5215157270431519,1986-01-13
0.5300648808479309,1986-01-14
0.5357649326324463,1986-01-15
0.5614127516746521,1986-01-16
0.5899109840393066,1986-01-17
0.5699623227119446,1986-01-20
0.5642626881599426,1986-01-21
0.5614127516746521,1986-01-22
0.5642626881599426,1986-01-23
0.5927609205245972,1986-01-24
0.6030996441841125,1986-01-27
0.6145870685577393,1986-01-28
0.6145870685577393,1986-01-29
0.6232028603553772,1986-01-30
0.6461781859397888,1986-01-31
0.6260747909545898,1986-02-03
0.6232028603553772,1986-02-04
0.6117153763771057,1986-02-05
0.6145870685577393,1986-02-06
0.6059714555740356,1986-02-07
0.6088435053825378,1986-02-10
0.6088435053825378,1986-02-11
0.6145870685577393,1986-02-12
0.6318186521530151,1986-02-13
0.6346907019615173,1986-02-14
0.6375628709793091,1986-02-18
0.6289464235305786,1986-02-19
0.6260747909545898,1986-02-20
0.6203308701515198,1986-02-21
0.6145870685577393,1986-02-24
0.6232028603553772,1986-02-25
0.6375628709793091,1986-02-26
0.6547936797142029,1986-02-27
0.6748969554901123,1986-02-28
0.6777691841125488,1986-03-03
0.663409948348999,1986-03-04
0.6404343843460083,1986-03-05
0.6318186521530151,1986-03-06
0.6490498781204224,1986-03-07
0.663409948348999,1986-03-10
0.663409948348999,1986-03-11
0.6777691841125488,1986-03-12
0.6662814617156982,1986-03-13
0.663409948348999,1986-03-14
0.660537838935852,1986-03-17
0.663409948348999,1986-03-18
0.660537838935852,1986-03-19
0.660537838935852,1986-03-20
0.663409948348999,1986-03-21
0.660537838935852,1986-03-24
0.660537838935852,1986-03-25
0.651922345161438,1986-03-26
0.660537838935852,1986-03-27
0.6490498781204224,1986-03-31
0.6433066725730896,1986-04-01
0.6289464235305786,1986-04-02
0.6002277731895447,1986-04-03
0.5887404084205627,1986-04-04
0.5686370134353638,1986-04-07
0.5973556637763977,1986-04-08
0.6174593567848206,1986-04-09
0.6260747909545898,1986-04-10
0.6346907019615173,1986-04-11
0.6289464235305786,1986-04-14
0.6375628709793091,1986-04-15
0.6375628709793091,1986-04-16
0.6346907019615173,1986-04-17
0.6375628709793091,1986-04-18
0.6433066725730896,1986-04-21
0.651922345161438,1986-04-22
0.6490498781204224,1986-04-23
0.6421089172363281,1986-04-24
0.6507853865623474,1986-04-25
0.6450008749961853,1986-04-28
0.6305387020111084,1986-04-29
0.6218620538711548,1986-04-30
0.601614773273468,1986-05-01
0.6189695000648499,1986-05-02
0.6073998808860779,1986-05-05
0.6160769462585449,1986-05-06
0.6073998808860779,1986-05-07
0.6160769462585449,1986-05-08
0.6189695000648499,1986-05-09
0.6102921962738037,1986-05-12
0.6045069694519043,1986-05-13
0.5987226366996765,1986-05-14
0.5929381251335144,1986-05-15
0.578475832939148,1986-05-16
0.5669066905975342,1986-05-19
0.578475832939148,1986-05-20
0.595831036567688,1986-05-21
0.6421089172363281,1986-05-22
0.6450008749961853,1986-05-23
0.6478934288024902,1986-05-27
0.6450008749961853,1986-05-28
0.6392159461975098,1986-05-29
0.6276465654373169,1986-05-30
0.6305387020111084,1986-06-02
0.6305387020111084,1986-06-03
0.6218620538711548,1986-06-04
0.6247539520263672,1986-06-05
0.6131847500801086,1986-06-06
0.595831036567688,1986-06-09
0.5987226366996765,1986-06-10
0.5987226366996765,1986-06-11
0.590045690536499,1986-06-12
0.590045690536499,1986-06-13
0.578475832939148,1986-06-16
0.5697988867759705,1986-06-17
0.5669066905975342,1986-06-18
0.5669066905975342,1986-06-19
0.5640144944190979,1986-06-20
0.5640144944190979,1986-06-23
0.5582296252250671,1986-06-24
0.5669066905975342,1986-06-25
0.575583279132843,1986-06-26
0.5813685059547424,1986-06-27
0.590045690536499,1986-06-30
0.595831036567688,1986-07-01
0.5813685059547424,1986-07-02
0.5669066905975342,1986-07-03
0.5611214637756348,1986-07-07
0.5321983098983765,1986-07-08
0.526413083076477,1986-07-09
0.5293055176734924,1986-07-10
0.5206286311149597,1986-07-11
0.5206286311149597,1986-07-14
0.5206286311149597,1986-07-15
0.5235205888748169,1986-07-16
0.5293055176734924,1986-07-17
0.5293055176734924,1986-07-18
0.5321983098983765,1986-07-21
0.5437678694725037,1986-07-22
0.5553363561630249,1986-07-23
0.5582296252250671,1986-07-24
0.5716453790664673,1986-07-25
0.5716453790664673,1986-07-28
0.5658122301101685,1986-07-29
0.5658122301101685,1986-07-30
0.5599789023399353,1986-07-31
0.542479932308197,1986-08-01
0.5308137536048889,1986-08-04
0.5191473364830017,1986-08-05
0.5162309408187866,1986-08-06
0.5133139491081238,1986-08-07
0.5220640301704407,1986-08-08
0.5133139491081238,1986-08-11
0.5278968214988708,1986-08-12
0.5658122301101685,1986-08-13
0.5453963875770569,1986-08-14
0.5483131408691406,1986-08-15
0.5483131408691406,1986-08-18
0.542479932308197,1986-08-19
0.5570626854896545,1986-08-20
0.542479932308197,1986-08-21
0.542479932308197,1986-08-22
0.5658122301101685,1986-08-25
0.5687291622161865,1986-08-26
0.5599789023399353,1986-08-27
0.542479932308197,1986-08-28
0.542479932308197,1986-08-29
0.5133139491081238,1986-09-02
0.5133139491081238,1986-09-03
0.5103978514671326,1986-09-04
0.5133139491081238,1986-09-05
0.5074810981750488,1986-09-08
0.5045643448829651,1986-09-09
0.5045643448829651,1986-09-10
0.48998188972473145,1986-09-11
0.46664926409721375,1986-09-12
0.4637328088283539,1986-09-15
0.4637328088283539,1986-09-16
0.4578997492790222,1986-09-17
0.4783157408237457,1986-09-18
0.5133139491081238,1986-09-19
0.5133139491081238,1986-09-22
0.5074810981750488,1986-09-23
0.5103978514671326,1986-09-24
0.5074810981750488,1986-09-25
0.5133139491081238,1986-09-26
0.5016477108001709,1986-09-29
0.5074810981750488,1986-09-30
0.5103978514671326,1986-10-01
0.5074810981750488,1986-10-02
0.5074810981750488,1986-10-03
0.5220640301704407,1986-10-06
0.5191473364830017,1986-10-07
0.5103978514671326,1986-10-08
0.5103978514671326,1986-10-09
0.5074810981750488,1986-10-10
0.49873146414756775,1986-10-13
0.48998188972473145,1986-10-14
0.48998188972473145,1986-10-15
0.4870651662349701,1986-10-16
0.4870651662349701,1986-10-17
0.48123201727867126,1986-10-20
0.48998188972473145,1986-10-21
0.5133139491081238,1986-10-22
0.5133139491081238,1986-10-23
0.5220640301704407,1986-10-24
0.5267725586891174,1986-10-27
0.5150010585784912,1986-10-28
0.5120580196380615,1986-10-29
0.5120580196380615,1986-10-30
0.5061721801757812,1986-10-31
0.49440106749534607,1986-11-03
0.4914579391479492,1986-11-04
0.4649723172187805,1986-11-05
0.4620295464992523,1986-11-06
0.45908674597740173,1986-11-07
0.4649723172187805,1986-11-10
0.4649723172187805,1986-11-11
0.4679151475429535,1986-11-12
0.4679151475429535,1986-11-13
0.4738013744354248,1986-11-14
0.4767439365386963,1986-11-17
0.47085800766944885,1986-11-18
0.4679151475429535,1986-11-19
0.4620295464992523,1986-11-20
0.4620295464992523,1986-11-21
0.45614394545555115,1986-11-24
0.4620295464992523,1986-11-25
0.4679151475429535,1986-11-26
0.4649723172187805,1986-11-28
0.4649723172187805,1986-12-01
0.4767439365386963,1986-12-02
0.5120580196380615,1986-12-03
0.5120580196380615,1986-12-04
0.49734368920326233,1986-12-05
0.503229558467865,1986-12-08
0.5091151595115662,1986-12-09
0.503229558467865,1986-12-10
0.49734368920326233,1986-12-11
0.49440106749534607,1986-12-12
0.4914579391479492,1986-12-15
0.4914579391479492,1986-12-16
0.4826297461986542,1986-12-17
0.4855722486972809,1986-12-18
0.4767439365386963,1986-12-19
0.5061721801757812,1986-12-22
0.4914579391479492,1986-12-23
0.4826297461986542,1986-12-24
0.4826297461986542,1986-12-26
0.4679151475429535,1986-12-29
0.47085800766944885,1986-12-30
0.4826297461986542,1986-12-31
0.503229558467865,1987-01-02
0.5267725586891174,1987-01-05
0.5238296389579773,1987-01-06
0.5267725586891174,1987-01-07
0.5238296389579773,1987-01-08
0.5208868980407715,1987-01-09
0.5503153800964355,1987-01-12
0.5826870799064636,1987-01-13
0.5738585591316223,1987-01-14
0.5591440200805664,1987-01-15
0.5473727583885193,1987-01-16
0.5444296002388,1987-01-19
0.5356010794639587,1987-01-20
0.5473727583885193,1987-01-21
0.5532582402229309,1987-01-22
0.5503153800964355,1987-01-23
0.5431917905807495,1987-01-26
0.5491281151771545,1987-01-27
0.55506432056427,1987-01-28
0.5520963668823242,1987-01-29
0.5639693737030029,1987-01-30
0.5610014796257019,1987-02-02
0.5669374465942383,1987-02-03
0.5610014796257019,1987-02-04
0.5610014796257019,1987-02-05
0.5610014796257019,1987-02-06
0.5669374465942383,1987-02-09
0.5758424401283264,1987-02-10
0.5728744864463806,1987-02-11
0.5847474336624146,1987-02-12
0.5788111090660095,1987-02-13
0.5788111090660095,1987-02-17
0.5758424401283264,1987-02-18
0.5758424401283264,1987-02-19
0.5817789435386658,1987-02-20
0.5758424401283264,1987-02-23
0.5817789435386658,1987-02-24
0.5758424401283264,1987-02-25
0.5817789435386658,1987-02-26
0.5877156257629395,1987-02-27
0.6055252552032471,1987-03-02
0.6025565266609192,1987-03-03
0.6173974275588989,1987-03-04
0.6173974275588989,1987-03-05
0.6173974275588989,1987-03-06
0.6233341097831726,1987-03-09
0.6292709708213806,1987-03-10
0.6470804810523987,1987-03-11
0.6411439776420593,1987-03-12
0.6381759643554688,1987-03-13
0.6322394609451294,1987-03-16
0.6381759643554688,1987-03-17
0.6441120505332947,1987-03-18
0.6411439776420593,1987-03-19
0.6411439776420593,1987-03-20
0.6411439776420593,1987-03-23
