OXY,Date
3.4542291164398193,1988-04-20
3.4228262901306152,1988-04-21
3.4856302738189697,1988-04-22
3.4542291164398193,1988-04-25
3.4542291164398193,1988-04-26
3.438527822494507,1988-04-27
3.375725269317627,1988-04-28
3.3914237022399902,1988-04-29
3.3443188667297363,1988-05-02
3.4228262901306152,1988-05-03
3.3914237022399902,1988-05-04
3.375725269317627,1988-05-05
3.3914237022399902,1988-05-06
3.3600223064422607,1988-05-09
3.3600223064422607,1988-05-10
3.3914237022399902,1988-05-11
3.4228262901306152,1988-05-12
3.375725269317627,1988-05-13
3.3286190032958984,1988-05-16
3.265815258026123,1988-05-17
3.250115156173706,1988-05-18
3.297217845916748,1988-05-19
3.297217845916748,1988-05-20
3.2815160751342773,1988-05-23
3.297217845916748,1988-05-24
3.2815160751342773,1988-05-25
3.2815160751342773,1988-05-26
3.265815258026123,1988-05-27
3.3443188667297363,1988-05-31
3.3914237022399902,1988-06-01
3.375725269317627,1988-06-02
3.3914237022399902,1988-06-03
3.3443188667297363,1988-06-06
3.312917709350586,1988-06-07
3.3600223064422607,1988-06-08
3.3286190032958984,1988-06-09
3.3443188667297363,1988-06-10
3.3443188667297363,1988-06-13
3.3600223064422607,1988-06-14
3.3600223064422607,1988-06-15
3.3600223064422607,1988-06-16
3.375725269317627,1988-06-17
3.3917970657348633,1988-06-20
3.407871961593628,1988-06-21
3.456099271774292,1988-06-22
3.3917970657348633,1988-06-23
3.456099271774292,1988-06-24
3.3917970657348633,1988-06-27
3.407871961593628,1988-06-28
3.3917970657348633,1988-06-29
3.407871961593628,1988-06-30
3.3917970657348633,1988-07-01
3.3917970657348633,1988-07-05
3.456099271774292,1988-07-06
3.3757240772247314,1988-07-07
3.3757240772247314,1988-07-08
3.343571662902832,1988-07-11
3.343571662902832,1988-07-12
3.311422348022461,1988-07-13
3.311422348022461,1988-07-14
3.311422348022461,1988-07-15
3.327498197555542,1988-07-18
3.295347213745117,1988-07-19
3.359647035598755,1988-07-20
3.343571662902832,1988-07-21
3.327498197555542,1988-07-22
3.343571662902832,1988-07-25
3.343571662902832,1988-07-26
3.311422348022461,1988-07-27
3.343571662902832,1988-07-28
3.359647035598755,1988-07-29
3.343571662902832,1988-08-01
3.327498197555542,1988-08-02
3.359647035598755,1988-08-03
3.359647035598755,1988-08-04
3.3757240772247314,1988-08-05
3.407871961593628,1988-08-08
3.3757240772247314,1988-08-09
3.311422348022461,1988-08-10
3.343571662902832,1988-08-11
3.327498197555542,1988-08-12
3.311422348022461,1988-08-15
3.343571662902832,1988-08-16
3.343571662902832,1988-08-17
3.311422348022461,1988-08-18
3.327498197555542,1988-08-19
3.311422348022461,1988-08-22
3.327498197555542,1988-08-23
3.359647035598755,1988-08-24
3.343571662902832,1988-08-25
3.327498197555542,1988-08-26
3.3757240772247314,1988-08-29
3.407871961593628,1988-08-30
3.407871961593628,1988-08-31
3.407871961593628,1988-09-01
3.456099271774292,1988-09-02
3.4067234992980957,1988-09-06
3.3738088607788086,1988-09-07
3.2421483993530273,1988-09-08
3.3738088607788086,1988-09-09
3.3408925533294678,1988-09-12
3.3738088607788086,1988-09-13
3.4067234992980957,1988-09-14
3.3738088607788086,1988-09-15
3.4231812953948975,1988-09-16
3.4067234992980957,1988-09-19
3.3902668952941895,1988-09-20
3.3738088607788086,1988-09-21
3.3738088607788086,1988-09-22
3.3902668952941895,1988-09-23
3.3738088607788086,1988-09-26
3.3408925533294678,1988-09-27
3.3408925533294678,1988-09-28
3.3902668952941895,1988-09-29
3.3738088607788086,1988-09-30
3.3573520183563232,1988-10-03
3.3079781532287598,1988-10-04
3.3244357109069824,1988-10-05
3.3244357109069824,1988-10-06
3.3902668952941895,1988-10-07
3.3738088607788086,1988-10-10
3.3573520183563232,1988-10-11
3.3573520183563232,1988-10-12
3.3408925533294678,1988-10-13
3.3573520183563232,1988-10-14
3.3738088607788086,1988-10-17
3.4396395683288574,1988-10-18
3.4067234992980957,1988-10-19
3.4560983180999756,1988-10-20
3.4396395683288574,1988-10-21
3.3902668952941895,1988-10-24
3.4560983180999756,1988-10-25
3.4725539684295654,1988-10-26
3.4396395683288574,1988-10-27
3.4890127182006836,1988-10-28
3.4890127182006836,1988-10-31
3.4560983180999756,1988-11-01
3.4396395683288574,1988-11-02
3.4560983180999756,1988-11-03
3.4725539684295654,1988-11-04
3.4560983180999756,1988-11-07
3.4396395683288574,1988-11-08
3.4396395683288574,1988-11-09
3.4396395683288574,1988-11-10
3.4067234992980957,1988-11-11
3.3902668952941895,1988-11-14
3.4231812953948975,1988-11-15
3.3738088607788086,1988-11-16
3.3408925533294678,1988-11-17
3.3408925533294678,1988-11-18
3.3244357109069824,1988-11-21
3.3738088607788086,1988-11-22
3.3738088607788086,1988-11-23
3.3902668952941895,1988-11-25
3.3902668952941895,1988-11-28
3.4231812953948975,1988-11-29
3.4231812953948975,1988-11-30
3.4231812953948975,1988-12-01
3.4231812953948975,1988-12-02
3.4231812953948975,1988-12-05
3.4063189029693604,1988-12-06
3.4400475025177,1988-12-07
3.4063189029693604,1988-12-08
3.4400475025177,1988-12-09
3.4063189029693604,1988-12-12
3.3894569873809814,1988-12-13
3.4063189029693604,1988-12-14
3.4231812953948975,1988-12-15
3.4400475025177,1988-12-16
3.4737699031829834,1988-12-19
3.456909656524658,1988-12-20
3.456909656524658,1988-12-21
3.4063189029693604,1988-12-22
3.4400475025177,1988-12-23
3.4400475025177,1988-12-27
3.4231812953948975,1988-12-28
3.4231812953948975,1988-12-29
3.4231812953948975,1988-12-30
3.3894569873809814,1989-01-03
3.4231812953948975,1989-01-04
3.456909656524658,1989-01-05
3.456909656524658,1989-01-06
3.4400475025177,1989-01-09
3.456909656524658,1989-01-10
3.4737699031829834,1989-01-11
3.4906318187713623,1989-01-12
3.5412204265594482,1989-01-13
3.5412204265594482,1989-01-16
3.5580830574035645,1989-01-17
3.591813325881958,1989-01-18
3.574948310852051,1989-01-19
3.6424002647399902,1989-01-20
3.6929891109466553,1989-01-23
3.6592612266540527,1989-01-24
3.6929891109466553,1989-01-25
3.743577241897583,1989-01-26
3.7773044109344482,1989-01-27
3.7773044109344482,1989-01-30
3.7773044109344482,1989-01-31
3.7098515033721924,1989-02-01
3.7267136573791504,1989-02-02
3.743577241897583,1989-02-03
3.7267136573791504,1989-02-06
3.7773044109344482,1989-02-07
3.7604422569274902,1989-02-08
3.7604422569274902,1989-02-09
3.6761255264282227,1989-02-10
3.6761255264282227,1989-02-13
3.6761255264282227,1989-02-14
3.743577241897583,1989-02-15
3.7098515033721924,1989-02-16
3.743577241897583,1989-02-17
3.7604422569274902,1989-02-21
3.7098515033721924,1989-02-22
3.7098515033721924,1989-02-23
3.6255366802215576,1989-02-24
3.6929891109466553,1989-02-27
3.6761255264282227,1989-02-28
3.7098515033721924,1989-03-01
3.7773044109344482,1989-03-02
3.7773044109344482,1989-03-03
3.7773044109344482,1989-03-06
3.7600550651550293,1989-03-07
3.7083141803741455,1989-03-08
3.7083141803741455,1989-03-09
3.673816680908203,1989-03-10
3.7083141803741455,1989-03-13
3.725560188293457,1989-03-14
3.7773044109344482,1989-03-15
3.7773044109344482,1989-03-16
3.725560188293457,1989-03-17
3.6565680503845215,1989-03-20
3.725560188293457,1989-03-21
3.6910629272460938,1989-03-22
3.6565680503845215,1989-03-23
3.6910629272460938,1989-03-27
3.6565680503845215,1989-03-28
3.6910629272460938,1989-03-29
3.6910629272460938,1989-03-30
3.725560188293457,1989-03-31
3.725560188293457,1989-04-03
3.725560188293457,1989-04-04
3.742807626724243,1989-04-05
3.7083141803741455,1989-04-06
3.742807626724243,1989-04-07
3.7083141803741455,1989-04-10
3.6910629272460938,1989-04-11
3.725560188293457,1989-04-12
3.673816680908203,1989-04-13
3.6910629272460938,1989-04-14
3.7083141803741455,1989-04-17
3.725560188293457,1989-04-18
3.7600550651550293,1989-04-19
3.7773044109344482,1989-04-20
3.8290481567382812,1989-04-21
3.811800003051758,1989-04-24
3.742807626724243,1989-04-25
3.725560188293457,1989-04-26
3.7600550651550293,1989-04-27
3.725560188293457,1989-04-28
3.725560188293457,1989-05-01
3.7083141803741455,1989-05-02
3.7083141803741455,1989-05-03
3.7600550651550293,1989-05-04
3.742807626724243,1989-05-05
3.725560188293457,1989-05-08
3.742807626724243,1989-05-09
3.725560188293457,1989-05-10
3.725560188293457,1989-05-11
3.742807626724243,1989-05-12
3.7600550651550293,1989-05-15
3.846297025680542,1989-05-16
3.9152867794036865,1989-05-17
3.9325344562530518,1989-05-18
3.984281301498413,1989-05-19
3.9497828483581543,1989-05-22
3.9497828483581543,1989-05-23
3.984281301498413,1989-05-24
3.9497828483581543,1989-05-25
3.9325344562530518,1989-05-26
3.846297025680542,1989-05-30
3.8635427951812744,1989-05-31
3.9497828483581543,1989-06-01
4.036021709442139,1989-06-02
4.001528263092041,1989-06-05
4.001528263092041,1989-06-06
4.018773555755615,1989-06-07
3.967031478881836,1989-06-08
3.9325344562530518,1989-06-09
3.984281301498413,1989-06-12
3.9497828483581543,1989-06-13
3.967031478881836,1989-06-14
3.9325344562530518,1989-06-15
3.984281301498413,1989-06-16
3.966649293899536,1989-06-19
3.9490184783935547,1989-06-20
3.843242883682251,1989-06-21
3.8961315155029297,1989-06-22
3.9137611389160156,1989-06-23
3.8961315155029297,1989-06-26
3.9842803478240967,1989-06-27
3.9137611389160156,1989-06-28
3.843242883682251,1989-06-29
3.8608741760253906,1989-06-30
3.8785006999969482,1989-07-03
3.8608741760253906,1989-07-05
3.8608741760253906,1989-07-06
3.9137611389160156,1989-07-07
3.9137611389160156,1989-07-10
3.9137611389160156,1989-07-11
3.9490184783935547,1989-07-12
3.966649293899536,1989-07-13
4.001907825469971,1989-07-14
4.019538879394531,1989-07-17
4.054798126220703,1989-07-18
4.07243013381958,1989-07-19
4.001907825469971,1989-07-20
4.019538879394531,1989-07-21
3.966649293899536,1989-07-24
3.8961315155029297,1989-07-25
3.8961315155029297,1989-07-26
3.8961315155029297,1989-07-27
3.966649293899536,1989-07-28
3.966649293899536,1989-07-31
3.9490184783935547,1989-08-01
3.9313912391662598,1989-08-02
3.9137611389160156,1989-08-03
3.8961315155029297,1989-08-04
3.9137611389160156,1989-08-07
3.9313912391662598,1989-08-08
3.966649293899536,1989-08-09
4.001907825469971,1989-08-10
3.9490184783935547,1989-08-11
3.9313912391662598,1989-08-14
4.019538879394531,1989-08-15
4.001907825469971,1989-08-16
3.966649293899536,1989-08-17
4.019538879394531,1989-08-18
4.054798126220703,1989-08-21
4.054798126220703,1989-08-22
4.125315189361572,1989-08-23
4.107685565948486,1989-08-24
4.160573959350586,1989-08-25
4.1958327293396,1989-08-28
4.1958327293396,1989-08-29
4.178203105926514,1989-08-30
4.142943859100342,1989-08-31
4.213462829589844,1989-09-01
4.23146915435791,1989-09-05
4.15944766998291,1989-09-06
4.21346378326416,1989-09-07
4.23146915435791,1989-09-08
4.23146915435791,1989-09-11
4.303494453430176,1989-09-12
4.23146915435791,1989-09-13
4.21346378326416,1989-09-14
4.249475479125977,1989-09-15
4.339507102966309,1989-09-18
4.321502685546875,1989-09-19
4.285487651824951,1989-09-20
4.303494453430176,1989-09-21
4.249475479125977,1989-09-22
4.249475479125977,1989-09-25
4.249475479125977,1989-09-26
4.26747989654541,1989-09-27
4.303494453430176,1989-09-28
4.285487651824951,1989-09-29
4.321502685546875,1989-10-02
4.303494453430176,1989-10-03
4.26747989654541,1989-10-04
4.23146915435791,1989-10-05
4.249475479125977,1989-10-06
4.285487651824951,1989-10-09
4.249475479125977,1989-10-10
4.303494453430176,1989-10-11
4.26747989654541,1989-10-12
3.889350414276123,1989-10-13
4.141438961029053,1989-10-16
4.087418556213379,1989-10-17
4.12343168258667,1989-10-18
4.12343168258667,1989-10-19
4.177451133728027,1989-10-20
4.10542631149292,1989-10-23
4.051406383514404,1989-10-24
4.033400058746338,1989-10-25
3.9973888397216797,1989-10-26
3.9973888397216797,1989-10-27
4.033400058746338,1989-10-30
4.033400058746338,1989-10-31
4.015395641326904,1989-11-01
4.015395641326904,1989-11-02
4.015395641326904,1989-11-03
3.961374282836914,1989-11-06
3.961374282836914,1989-11-07
4.015395641326904,1989-11-08
4.033400058746338,1989-11-09
4.465549945831299,1989-11-10
4.177451133728027,1989-11-13
4.12343168258667,1989-11-14
4.339507102966309,1989-11-15
4.321502685546875,1989-11-16
4.321502685546875,1989-11-17
4.303494453430176,1989-11-20
4.285487651824951,1989-11-21
4.303494453430176,1989-11-22
4.321502685546875,1989-11-24
4.303494453430176,1989-11-27
4.321502685546875,1989-11-28
4.303494453430176,1989-11-29
4.393526077270508,1989-11-30
4.357515811920166,1989-12-01
4.375519275665283,1989-12-04
4.320364952087402,1989-12-05
4.338750839233398,1989-12-06
4.338750839233398,1989-12-07
4.338750839233398,1989-12-08
4.357134819030762,1989-12-11
4.467442035675049,1989-12-12
4.412290573120117,1989-12-13
4.357134819030762,1989-12-14
4.3939032554626465,1989-12-15
4.283596038818359,1989-12-18
4.283596038818359,1989-12-19
4.265212059020996,1989-12-20
4.301981449127197,1989-12-21
4.283596038818359,1989-12-22
4.283596038818359,1989-12-26
4.283596038818359,1989-12-27
4.301981449127197,1989-12-28
4.357134819030762,1989-12-29
4.3939032554626465,1990-01-02
4.3939032554626465,1990-01-03
4.375518798828125,1990-01-04
4.357134819030762,1990-01-05
4.375518798828125,1990-01-08
4.338750839233398,1990-01-09
4.301981449127197,1990-01-10
4.283596038818359,1990-01-11
4.265212059020996,1990-01-12
4.228443145751953,1990-01-15
4.338750839233398,1990-01-16
4.320364952087402,1990-01-17
4.301981449127197,1990-01-18
4.118135452270508,1990-01-19
4.044596195220947,1990-01-22
4.081368923187256,1990-01-23
4.081368923187256,1990-01-24
4.007828712463379,1990-01-25
4.007828712463379,1990-01-26
4.007828712463379,1990-01-29
3.915907621383667,1990-01-30
3.915907621383667,1990-01-31
3.934290647506714,1990-02-01
3.9894447326660156,1990-02-02
3.971059799194336,1990-02-05
3.9526779651641846,1990-02-06
3.971059799194336,1990-02-07
3.9894447326660156,1990-02-08
4.044596195220947,1990-02-09
4.044596195220947,1990-02-12
4.081368923187256,1990-02-13
4.026214599609375,1990-02-14
4.154906749725342,1990-02-15
4.136519908905029,1990-02-16
4.081368923187256,1990-02-20
4.044596195220947,1990-02-21
4.044596195220947,1990-02-22
4.081368923187256,1990-02-23
4.136519908905029,1990-02-26
4.136519908905029,1990-02-27
4.154906749725342,1990-02-28
4.173288822174072,1990-03-01
4.228443145751953,1990-03-02
4.190859317779541,1990-03-05
4.228443622589111,1990-03-06
4.153271675109863,1990-03-07
4.172065258026123,1990-03-08
4.134477615356445,1990-03-09
4.11568546295166,1990-03-12
4.11568546295166,1990-03-13
4.172065258026123,1990-03-14
4.172065258026123,1990-03-15
4.172065258026123,1990-03-16
4.172065258026123,1990-03-19
4.153271675109863,1990-03-20
4.153271675109863,1990-03-21
4.11568546295166,1990-03-22
4.078098297119141,1990-03-23
4.11568546295166,1990-03-26
4.134477615356445,1990-03-27
4.11568546295166,1990-03-28
4.11568546295166,1990-03-29
4.11568546295166,1990-03-30
4.11568546295166,1990-04-02
4.172065258026123,1990-04-03
4.0968918800354,1990-04-04
4.0968918800354,1990-04-05
4.0968918800354,1990-04-06
4.078098297119141,1990-04-09
4.078098297119141,1990-04-10
4.040514945983887,1990-04-11
4.078098297119141,1990-04-12
4.0968918800354,1990-04-16
4.078098297119141,1990-04-17
4.078098297119141,1990-04-18
4.059305191040039,1990-04-19
4.078098297119141,1990-04-20
4.040514945983887,1990-04-23
4.040514945983887,1990-04-24
4.059305191040039,1990-04-25
4.021718978881836,1990-04-26
4.002928256988525,1990-04-27
4.040514945983887,1990-04-30
4.040514945983887,1990-05-01
4.040514945983887,1990-05-02
4.059305191040039,1990-05-03
4.040514945983887,1990-05-04
4.059305191040039,1990-05-07
4.059305191040039,1990-05-08
4.078098297119141,1990-05-09
4.059305191040039,1990-05-10
4.0968918800354,1990-05-11
4.11568546295166,1990-05-14
4.11568546295166,1990-05-15
4.078098297119141,1990-05-16
4.0968918800354,1990-05-17
4.0968918800354,1990-05-18
4.134477615356445,1990-05-21
4.11568546295166,1990-05-22
4.134477615356445,1990-05-23
4.134477615356445,1990-05-24
4.0968918800354,1990-05-25
4.134477615356445,1990-05-29
4.134477615356445,1990-05-30
4.134477615356445,1990-05-31
4.11568546295166,1990-06-01
4.172065258026123,1990-06-04
4.172063827514648,1990-06-05
4.0759358406066895,1990-06-06
4.09515905380249,1990-06-07
4.09515905380249,1990-06-08
4.152838706970215,1990-06-11
4.191292762756348,1990-06-12
4.114384651184082,1990-06-13
4.114384651184082,1990-06-14
4.152838706970215,1990-06-15
4.09515905380249,1990-06-18
3.999028444290161,1990-06-19
3.9605748653411865,1990-06-20
3.9798038005828857,1990-06-21
3.9413506984710693,1990-06-22
3.9221251010894775,1990-06-25
3.883671760559082,1990-06-26
3.9605748653411865,1990-06-27
3.9605748653411865,1990-06-28
3.9605748653411865,1990-06-29
3.9798038005828857,1990-07-02
3.9605748653411865,1990-07-03
3.9413506984710693,1990-07-05
3.9221251010894775,1990-07-06
3.9413506984710693,1990-07-09
3.883671760559082,1990-07-10
3.9413506984710693,1990-07-11
3.999028444290161,1990-07-12
3.9605748653411865,1990-07-13
3.902897596359253,1990-07-16
3.9221251010894775,1990-07-17
3.9221251010894775,1990-07-18
3.9798038005828857,1990-07-19
3.9413506984710693,1990-07-20
3.9221251010894775,1990-07-23
3.999028444290161,1990-07-24
3.9413506984710693,1990-07-25
3.9221251010894775,1990-07-26
3.9221251010894775,1990-07-27
3.9605748653411865,1990-07-30
3.9798038005828857,1990-07-31
3.9798038005828857,1990-08-01
4.03748083114624,1990-08-02
3.9605748653411865,1990-08-03
3.9798038005828857,1990-08-06
3.9798038005828857,1990-08-07
3.902897596359253,1990-08-08
3.9413506984710693,1990-08-09
3.9221251010894775,1990-08-10
3.9221251010894775,1990-08-13
3.883671760559082,1990-08-14
3.883671760559082,1990-08-15
3.8452200889587402,1990-08-16
3.7683160305023193,1990-08-17
3.787543296813965,1990-08-20
3.729865789413452,1990-08-21
3.710637331008911,1990-08-22
3.4414725303649902,1990-08-23
3.5952813625335693,1990-08-24
3.672184705734253,1990-08-27
3.710637331008911,1990-08-28
3.729865789413452,1990-08-29
3.6529603004455566,1990-08-30
3.729865789413452,1990-08-31
3.6706607341766357,1990-09-04
3.7495999336242676,1990-09-05
3.7495999336242676,1990-09-06
3.729865789413452,1990-09-07
3.6706607341766357,1990-09-10
3.690394878387451,1990-09-11
3.690394878387451,1990-09-12
3.6509249210357666,1990-09-13
3.631190776824951,1990-09-14
3.6706607341766357,1990-09-17
3.5917208194732666,1990-09-18
3.374638795852661,1990-09-19
3.315434694290161,1990-09-20
3.374638795852661,1990-09-21
3.21675968170166,1990-09-24
3.21675968170166,1990-09-25
3.177290916442871,1990-09-26
3.0588836669921875,1990-09-27
3.1180875301361084,1990-09-28
3.21675968170166,1990-10-01
3.137820243835449,1990-10-02
3.0194129943847656,1990-10-03
2.8615353107452393,1990-10-04
2.920741081237793,1990-10-05
2.940474033355713,1990-10-08
2.920741081237793,1990-10-09
2.979945659637451,1990-10-10
2.920741081237793,1990-10-11
2.9602086544036865,1990-10-12
3.0391485691070557,1990-10-15
3.1575565338134766,1990-10-16
3.275966167449951,1990-10-17
3.3549046516418457,1990-10-18
3.5719869136810303,1990-10-19
3.4535775184631348,1990-10-22
3.2957003116607666,1990-10-23
3.2364954948425293,1990-10-24
3.1970255374908447,1990-10-25
3.21675968170166,1990-10-26
3.1970255374908447,1990-10-29
3.177290916442871,1990-10-30
3.177290916442871,1990-10-31
3.1970255374908447,1990-11-01
3.21675968170166,1990-11-02
3.2364954948425293,1990-11-05
3.2562308311462402,1990-11-06
3.2364954948425293,1990-11-07
3.21675968170166,1990-11-08
3.394373893737793,1990-11-09
3.3549046516418457,1990-11-12
3.3351688385009766,1990-11-13
3.4535775184631348,1990-11-14
3.394373893737793,1990-11-15
3.4535775184631348,1990-11-16
3.433842658996582,1990-11-19
3.433842658996582,1990-11-20
3.4535775184631348,1990-11-21
3.433842658996582,1990-11-23
3.4733121395111084,1990-11-26
3.4535775184631348,1990-11-27
3.433842658996582,1990-11-28
3.5127809047698975,1990-11-29
3.552250862121582,1990-11-30
3.552250862121582,1990-12-03
3.4422600269317627,1990-12-04
3.36220645904541,1990-12-05
3.422245979309082,1990-12-06
3.342194080352783,1990-12-07
3.322180986404419,1990-12-10
3.622377395629883,1990-12-11
3.322180986404419,1990-12-12
3.24212646484375,1990-12-13
3.3021676540374756,1990-12-14
3.342194080352783,1990-12-17
3.342194080352783,1990-12-18
3.24212646484375,1990-12-19
3.222113609313965,1990-12-20
3.2021021842956543,1990-12-21
3.142062187194824,1990-12-24
3.142062187194824,1990-12-26
3.041994571685791,1990-12-27
3.001969575881958,1990-12-28
2.9419312477111816,1990-12-31
3.062009572982788,1991-01-02
3.0219838619232178,1991-01-03
2.98195743560791,1991-01-04
2.901904582977295,1991-01-07
2.9219179153442383,1991-01-08
2.8818914890289307,1991-01-09
2.721785545349121,1991-01-10
2.781825542449951,1991-01-11
2.8218517303466797,1991-01-14
2.8818914890289307,1991-01-15
2.961944580078125,1991-01-16
2.9419312477111816,1991-01-17
2.98195743560791,1991-01-18
2.98195743560791,1991-01-21
2.901904582977295,1991-01-22
2.8818914890289307,1991-01-23
2.8418664932250977,1991-01-24
2.761812210083008,1991-01-25
2.781825542449951,1991-01-28
2.8418664932250977,1991-01-29
2.901904582977295,1991-01-30
2.98195743560791,1991-01-31
2.961944580078125,1991-02-01
2.9419312477111816,1991-02-04
2.901904582977295,1991-02-05
2.9219179153442383,1991-02-06
2.961944580078125,1991-02-07
3.001969575881958,1991-02-08
3.122048854827881,1991-02-11
3.0820231437683105,1991-02-12
3.1620752811431885,1991-02-13
3.062009572982788,1991-02-14
3.0219838619232178,1991-02-15
2.98195743560791,1991-02-19
2.98195743560791,1991-02-20
2.98195743560791,1991-02-21
2.98195743560791,1991-02-22
3.062009572982788,1991-02-25
3.0820231437683105,1991-02-26
3.2021021842956543,1991-02-27
3.222113609313965,1991-02-28
3.2021021842956543,1991-03-01
3.3021676540374756,1991-03-04
3.342194080352783,1991-03-05
3.220658302307129,1991-03-06
3.220658302307129,1991-03-07
3.180147647857666,1991-03-08
3.139636278152466,1991-03-11
3.078869581222534,1991-03-12
3.139636278152466,1991-03-13
3.0586137771606445,1991-03-14
3.180147647857666,1991-03-15
3.139636278152466,1991-03-18
3.159890651702881,1991-03-19
3.1193807125091553,1991-03-20
3.078869581222534,1991-03-21
2.9978458881378174,1991-03-22
3.0586137771606445,1991-03-25
3.078869581222534,1991-03-26
2.9978458881378174,1991-03-27
3.0181005001068115,1991-03-28
2.9775900840759277,1991-04-01
2.9978458881378174,1991-04-02
2.937079906463623,1991-04-03
2.8763134479522705,1991-04-04
2.856055974960327,1991-04-05
2.937079906463623,1991-04-08
3.0383596420288086,1991-04-09
3.0991227626800537,1991-04-10
3.139636278152466,1991-04-11
3.139636278152466,1991-04-12
3.1193807125091553,1991-04-15
3.180147647857666,1991-04-16
3.159890651702881,1991-04-17
3.139636278152466,1991-04-18
3.078869581222534,1991-04-19
3.1193807125091553,1991-04-22
3.1193807125091553,1991-04-23
3.180147647857666,1991-04-24
3.159890651702881,1991-04-25
3.1193807125091553,1991-04-26
2.957334518432617,1991-04-29
3.0586137771606445,1991-04-30
3.0383596420288086,1991-05-01
3.0383596420288086,1991-05-02
2.9978458881378174,1991-05-03
3.0181005001068115,1991-05-06
3.078869581222534,1991-05-07
3.281426429748535,1991-05-08
3.4232161045074463,1991-05-09
3.4029600620269775,1991-05-10
3.382704734802246,1991-05-13
3.4029600620269775,1991-05-14
3.3219382762908936,1991-05-15
3.362449884414673,1991-05-16
3.3219382762908936,1991-05-17
3.362449884414673,1991-05-20
3.3219382762908936,1991-05-21
3.26116943359375,1991-05-22
3.220658302307129,1991-05-23
3.220658302307129,1991-05-24
3.281426429748535,1991-05-28
3.220658302307129,1991-05-29
3.301682710647583,1991-05-30
3.4029600620269775,1991-05-31
3.4029600620269775,1991-06-03
3.3824589252471924,1991-06-04
3.3824589252471924,1991-06-05
3.6079583168029785,1991-06-06
3.48496150970459,1991-06-07
3.7104580402374268,1991-06-10
3.6694588661193848,1991-06-11
3.628459930419922,1991-06-12
3.7104580402374268,1991-06-13
3.6694588661193848,1991-06-14
3.7104580402374268,1991-06-17
3.6079583168029785,1991-06-18
3.546459674835205,1991-06-19
3.587458848953247,1991-06-20
3.587458848953247,1991-06-21
3.505460023880005,1991-06-24
3.546459674835205,1991-06-25
3.546459674835205,1991-06-26
3.6079583168029785,1991-06-27
3.505460023880005,1991-06-28
3.546459674835205,1991-07-01
3.546459674835205,1991-07-02
3.505460023880005,1991-07-03
3.5259599685668945,1991-07-05
3.587458848953247,1991-07-08
3.6079583168029785,1991-07-09
3.587458848953247,1991-07-10
3.6489570140838623,1991-07-11
3.6489570140838623,1991-07-12
3.6079583168029785,1991-07-15
3.6079583168029785,1991-07-16
3.73095703125,1991-07-17
3.7719566822052,1991-07-18
3.874455451965332,1991-07-19
3.73095703125,1991-07-22
3.6694588661193848,1991-07-23
3.7924551963806152,1991-07-24
3.9154539108276367,1991-07-25
3.874455451965332,1991-07-26
3.935955286026001,1991-07-29
3.8949546813964844,1991-07-30
3.935955286026001,1991-07-31
3.997453212738037,1991-08-01
3.9769530296325684,1991-08-02
4.058953762054443,1991-08-05
4.16145133972168,1991-08-06
4.079452991485596,1991-08-07
4.038452625274658,1991-08-08
3.9769530296325684,1991-08-09
3.935955286026001,1991-08-12
3.8334548473358154,1991-08-13
3.8949546813964844,1991-08-14
3.935955286026001,1991-08-15
3.8539576530456543,1991-08-16
3.7719566822052,1991-08-19
3.9564554691314697,1991-08-20
3.935955286026001,1991-08-21
4.0179524421691895,1991-08-22
4.038452625274658,1991-08-23
4.058953762054443,1991-08-26
4.079452991485596,1991-08-27
4.079452991485596,1991-08-28
4.058953762054443,1991-08-29
4.058953762054443,1991-08-30
4.0179524421691895,1991-09-03
4.080087661743164,1991-09-04
4.0593743324279785,1991-09-05
3.8936879634857178,1991-09-06
3.7901320457458496,1991-09-09
3.976531982421875,1991-09-10
3.8522658348083496,1991-09-11
3.9351086616516113,1991-09-12
3.8729753494262695,1991-09-13
3.8729753494262695,1991-09-16
3.8315536975860596,1991-09-17
3.8108434677124023,1991-09-18
3.8729753494262695,1991-09-19
3.8315536975860596,1991-09-20
3.8522658348083496,1991-09-23
3.8522658348083496,1991-09-24
3.769421339035034,1991-09-25
3.8315536975860596,1991-09-26
3.8522658348083496,1991-09-27
3.8729753494262695,1991-09-30
3.976531982421875,1991-10-01
3.8522658348083496,1991-10-02
3.8522658348083496,1991-10-03
3.8315536975860596,1991-10-04
3.7487106323242188,1991-10-07
3.727996826171875,1991-10-08
3.686575412750244,1991-10-09
3.686575412750244,1991-10-10
3.686575412750244,1991-10-11
3.8315536975860596,1991-10-14
3.8522658348083496,1991-10-15
3.9351086616516113,1991-10-16
3.8522658348083496,1991-10-17
3.8936879634857178,1991-10-18
3.8729753494262695,1991-10-21
3.7487106323242188,1991-10-22
3.7072887420654297,1991-10-23
3.6037304401397705,1991-10-24
3.5415987968444824,1991-10-25
3.7072887420654297,1991-10-28
3.686575412750244,1991-10-29
3.769421339035034,1991-10-30
3.7487106323242188,1991-10-31
3.6244442462921143,1991-11-01
3.6037304401397705,1991-11-04
3.6037304401397705,1991-11-05
3.6037304401397705,1991-11-06
3.6244442462921143,1991-11-07
3.562309741973877,1991-11-08
3.6037304401397705,1991-11-11
3.6451539993286133,1991-11-12
3.6451539993286133,1991-11-13
3.4380433559417725,1991-11-14
