PNR,Date
0.29771775007247925,1974-12-26
0.29771775007247925,1974-12-27
0.29771775007247925,1974-12-30
0.3122405409812927,1974-12-31
0.3122405409812927,1975-01-02
0.3122405409812927,1975-01-03
0.3122405409812927,1975-01-06
0.3122405409812927,1975-01-07
0.3122405409812927,1975-01-08
0.3122405409812927,1975-01-09
0.29771775007247925,1975-01-10
0.29771775007247925,1975-01-13
0.29771775007247925,1975-01-14
0.29771775007247925,1975-01-15
0.29771775007247925,1975-01-16
0.29771775007247925,1975-01-17
0.29771775007247925,1975-01-20
0.29771775007247925,1975-01-21
0.2904568016529083,1975-01-22
0.2904568016529083,1975-01-23
0.2904568016529083,1975-01-24
0.2904568016529083,1975-01-27
0.29771775007247925,1975-01-28
0.29771775007247925,1975-01-29
0.29771775007247925,1975-01-30
0.29771775007247925,1975-01-31
0.29771775007247925,1975-02-03
0.2904568016529083,1975-02-04
0.2904568016529083,1975-02-05
0.2904568016529083,1975-02-06
0.2904568016529083,1975-02-07
0.2904568016529083,1975-02-10
0.2904568016529083,1975-02-11
0.3122405409812927,1975-02-12
0.3122405409812927,1975-02-13
0.31950220465660095,1975-02-14
0.3122405409812927,1975-02-18
0.3122405409812927,1975-02-19
0.3122405409812927,1975-02-20
0.3122405409812927,1975-02-21
0.3122405409812927,1975-02-24
0.3122405409812927,1975-02-25
0.29771775007247925,1975-02-26
0.29771775007247925,1975-02-27
0.29771775007247925,1975-02-28
0.29771775007247925,1975-03-03
0.3122405409812927,1975-03-04
0.3122405409812927,1975-03-05
0.3122405409812927,1975-03-06
0.3122405409812927,1975-03-07
0.3122405409812927,1975-03-10
0.29771775007247925,1975-03-11
0.29771775007247925,1975-03-12
0.29771775007247925,1975-03-13
0.3122405409812927,1975-03-14
0.3122405409812927,1975-03-17
0.3122405409812927,1975-03-18
0.29771775007247925,1975-03-19
0.29771775007247925,1975-03-20
0.29771775007247925,1975-03-21
0.29771775007247925,1975-03-24
0.2904568016529083,1975-03-25
0.27593374252319336,1975-03-26
0.2904568016529083,1975-03-27
0.27593374252319336,1975-03-31
0.26867201924324036,1975-04-01
0.26867201924324036,1975-04-02
0.26867201924324036,1975-04-03
0.2541491985321045,1975-04-04
0.2541491985321045,1975-04-07
0.2541491985321045,1975-04-08
0.2541491985321045,1975-04-09
0.2541491985321045,1975-04-10
0.2541491985321045,1975-04-11
0.2541491985321045,1975-04-14
0.2614109218120575,1975-04-15
0.29771775007247925,1975-04-16
0.29771775007247925,1975-04-17
0.29771775007247925,1975-04-18
0.29771775007247925,1975-04-21
0.2904568016529083,1975-04-22
0.2904568016529083,1975-04-23
0.2904568016529083,1975-04-24
0.2904568016529083,1975-04-25
0.29771775007247925,1975-04-28
0.29771775007247925,1975-04-29
0.29771775007247925,1975-04-30
0.29771775007247925,1975-05-01
0.29771775007247925,1975-05-02
0.29771775007247925,1975-05-05
0.3122405409812927,1975-05-06
0.3122405409812927,1975-05-07
0.3122405409812927,1975-05-08
0.3122405409812927,1975-05-09
0.3122405409812927,1975-05-12
0.29771775007247925,1975-05-13
0.29771775007247925,1975-05-14
0.2904568016529083,1975-05-15
0.2904568016529083,1975-05-16
0.2904568016529083,1975-05-19
0.2904568016529083,1975-05-20
0.2904568016529083,1975-05-21
0.2904568016529083,1975-05-22
0.27593374252319336,1975-05-23
0.27593374252319336,1975-05-27
0.27593374252319336,1975-05-28
0.27593374252319336,1975-05-29
0.27593374252319336,1975-05-30
0.27593374252319336,1975-06-02
0.27593374252319336,1975-06-03
0.27593374252319336,1975-06-04
0.26867201924324036,1975-06-05
0.2541491985321045,1975-06-06
0.2541491985321045,1975-06-09
0.2396264523267746,1975-06-10
0.24688813090324402,1975-06-11
0.24688813090324402,1975-06-12
0.2541491985321045,1975-06-13
0.2614109218120575,1975-06-16
0.26867201924324036,1975-06-17
0.2614109218120575,1975-06-18
0.2614109218120575,1975-06-19
0.2614109218120575,1975-06-20
0.2614109218120575,1975-06-23
0.2614109218120575,1975-06-24
0.2614109218120575,1975-06-25
0.2614109218120575,1975-06-26
0.2614109218120575,1975-06-27
0.2904568016529083,1975-06-30
0.2904568016529083,1975-07-01
0.2904568016529083,1975-07-02
0.2904568016529083,1975-07-03
0.2904568016529083,1975-07-07
0.2904568016529083,1975-07-08
0.2904568016529083,1975-07-09
0.2904568016529083,1975-07-10
0.2904568016529083,1975-07-11
0.27593374252319336,1975-07-14
0.27593374252319336,1975-07-15
0.27593374252319336,1975-07-16
0.27593374252319336,1975-07-17
0.27593374252319336,1975-07-18
0.27593374252319336,1975-07-21
0.26867201924324036,1975-07-22
0.26867201924324036,1975-07-23
0.26867201924324036,1975-07-24
0.2614109218120575,1975-07-25
0.2614109218120575,1975-07-28
0.2614109218120575,1975-07-29
0.2614109218120575,1975-07-30
0.2614109218120575,1975-07-31
0.2614109218120575,1975-08-01
0.2614109218120575,1975-08-04
0.2614109218120575,1975-08-05
0.2614109218120575,1975-08-06
0.26867201924324036,1975-08-07
0.2614109218120575,1975-08-08
0.2614109218120575,1975-08-11
0.2614109218120575,1975-08-12
0.2614109218120575,1975-08-13
0.2614109218120575,1975-08-14
0.2541491985321045,1975-08-15
0.2541491985321045,1975-08-18
0.2541491985321045,1975-08-19
0.2541491985321045,1975-08-20
0.24688813090324402,1975-08-21
0.2396264523267746,1975-08-22
0.23236533999443054,1975-08-25
0.23236533999443054,1975-08-26
0.22510354220867157,1975-08-27
0.22510354220867157,1975-08-28
0.23236533999443054,1975-08-29
0.23236533999443054,1975-09-02
0.23236533999443054,1975-09-03
0.2396264523267746,1975-09-04
0.2396264523267746,1975-09-05
0.23236533999443054,1975-09-08
0.2396264523267746,1975-09-09
0.24688813090324402,1975-09-10
0.24688813090324402,1975-09-11
0.24688813090324402,1975-09-12
0.24688813090324402,1975-09-15
0.2396264523267746,1975-09-16
0.24688813090324402,1975-09-17
0.24688813090324402,1975-09-18
0.2541491985321045,1975-09-19
0.2614109218120575,1975-09-22
0.2614109218120575,1975-09-23
0.26867201924324036,1975-09-24
0.26867201924324036,1975-09-25
0.2904568016529083,1975-09-26
0.2904568016529083,1975-09-29
0.2904568016529083,1975-09-30
0.29771775007247925,1975-10-01
0.2904568016529083,1975-10-02
0.29771775007247925,1975-10-03
0.29771775007247925,1975-10-06
0.29771775007247925,1975-10-07
0.28319495916366577,1975-10-08
0.28319495916366577,1975-10-09
0.28319495916366577,1975-10-10
0.27593374252319336,1975-10-13
0.27593374252319336,1975-10-14
0.27593374252319336,1975-10-15
0.26867201924324036,1975-10-16
0.26867201924324036,1975-10-17
0.2541491985321045,1975-10-20
0.2541491985321045,1975-10-21
0.2541491985321045,1975-10-22
0.2541491985321045,1975-10-23
0.2396264523267746,1975-10-24
0.2396264523267746,1975-10-27
0.2396264523267746,1975-10-28
0.2396264523267746,1975-10-29
0.22510354220867157,1975-10-30
0.22510354220867157,1975-10-31
0.22510354220867157,1975-11-03
0.22510354220867157,1975-11-04
0.22510354220867157,1975-11-05
0.22510354220867157,1975-11-06
0.22510354220867157,1975-11-07
0.22510354220867157,1975-11-10
0.22510354220867157,1975-11-11
0.22510354220867157,1975-11-12
0.22510354220867157,1975-11-13
0.22510354220867157,1975-11-14
0.22510354220867157,1975-11-17
0.22510354220867157,1975-11-18
0.22510354220867157,1975-11-19
0.22510354220867157,1975-11-20
0.22510354220867157,1975-11-21
0.22510354220867157,1975-11-24
0.22510354220867157,1975-11-25
0.22510354220867157,1975-11-26
0.21784242987632751,1975-11-28
0.21784242987632751,1975-12-01
0.21784242987632751,1975-12-02
0.21058084070682526,1975-12-03
0.21058084070682526,1975-12-04
0.21058084070682526,1975-12-05
0.21058084070682526,1975-12-08
0.21058084070682526,1975-12-09
0.21058084070682526,1975-12-10
0.21058084070682526,1975-12-11
0.21058084070682526,1975-12-12
0.1960580050945282,1975-12-15
0.1960580050945282,1975-12-16
0.21784242987632751,1975-12-17
0.21784242987632751,1975-12-18
0.21784242987632751,1975-12-19
0.21784242987632751,1975-12-22
0.21784242987632751,1975-12-23
0.21058084070682526,1975-12-24
0.21058084070682526,1975-12-26
0.22510354220867157,1975-12-29
0.22510354220867157,1975-12-30
0.22510354220867157,1975-12-31
0.24688813090324402,1976-01-02
0.24688813090324402,1976-01-05
0.26867201924324036,1976-01-06
0.26867201924324036,1976-01-07
0.27593374252319336,1976-01-08
0.28319495916366577,1976-01-09
0.28319495916366577,1976-01-12
0.28319495916366577,1976-01-13
0.27593374252319336,1976-01-14
0.26867201924324036,1976-01-15
0.26867201924324036,1976-01-16
0.26867201924324036,1976-01-19
0.26867201924324036,1976-01-20
0.26867201924324036,1976-01-21
0.26867201924324036,1976-01-22
0.26867201924324036,1976-01-23
0.26867201924324036,1976-01-26
0.27593374252319336,1976-01-27
0.28319495916366577,1976-01-28
0.2904568016529083,1976-01-29
0.3122405409812927,1976-01-30
0.3122405409812927,1976-02-02
0.3340252935886383,1976-02-03
0.34128621220588684,1976-02-04
0.34128621220588684,1976-02-05
0.34128621220588684,1976-02-06
0.34128621220588684,1976-02-09
0.34128621220588684,1976-02-10
0.35580894351005554,1976-02-11
0.35580894351005554,1976-02-12
0.35580894351005554,1976-02-13
0.35580894351005554,1976-02-17
0.38485482335090637,1976-02-18
0.47925323247909546,1976-02-19
0.486514687538147,1976-02-20
0.49377626180648804,1976-02-23
0.5155603885650635,1976-02-24
0.5155603885650635,1976-02-25
0.5155603885650635,1976-02-26
0.486514687538147,1976-02-27
0.486514687538147,1976-03-01
0.486514687538147,1976-03-02
0.4647306799888611,1976-03-03
0.4429458975791931,1976-03-04
0.42842307686805725,1976-03-05
0.4574688673019409,1976-03-08
0.47925323247909546,1976-03-09
0.486514687538147,1976-03-10
0.49377626180648804,1976-03-11
0.486514687538147,1976-03-12
0.47925323247909546,1976-03-15
0.47925323247909546,1976-03-16
0.47925323247909546,1976-03-17
0.47925323247909546,1976-03-18
0.5010372400283813,1976-03-19
0.5010372400283813,1976-03-22
0.5010372400283813,1976-03-23
0.5155603885650635,1976-03-24
0.5010372400283813,1976-03-25
0.5010372400283813,1976-03-26
0.5300829410552979,1976-03-29
0.522821843624115,1976-03-30
0.5300829410552979,1976-03-31
0.5155603885650635,1976-04-01
0.5155603885650635,1976-04-02
0.5155603885650635,1976-04-05
0.5155603885650635,1976-04-06
0.5010372400283813,1976-04-07
0.486514687538147,1976-04-08
0.486514687538147,1976-04-09
0.486514687538147,1976-04-12
0.486514687538147,1976-04-13
0.49377626180648804,1976-04-14
0.5010372400283813,1976-04-15
0.522821843624115,1976-04-19
0.5300829410552979,1976-04-20
0.5300829410552979,1976-04-21
0.5300829410552979,1976-04-22
0.5446057319641113,1976-04-23
0.5446057319641113,1976-04-26
0.5155603885650635,1976-04-27
0.5010372400283813,1976-04-28
0.5010372400283813,1976-04-29
0.5010372400283813,1976-04-30
0.5010372400283813,1976-05-03
0.5010372400283813,1976-05-04
0.49377626180648804,1976-05-05
0.47925323247909546,1976-05-06
0.47925323247909546,1976-05-07
0.47925323247909546,1976-05-10
0.47925323247909546,1976-05-11
0.47925323247909546,1976-05-12
0.486514687538147,1976-05-13
0.47925323247909546,1976-05-14
0.47925323247909546,1976-05-17
0.486514687538147,1976-05-18
0.49377626180648804,1976-05-19
0.49377626180648804,1976-05-20
0.49377626180648804,1976-05-21
0.47925323247909546,1976-05-24
0.47925323247909546,1976-05-25
0.47925323247909546,1976-05-26
0.4647306799888611,1976-05-27
0.4647306799888611,1976-05-28
0.4574688673019409,1976-06-01
0.4574688673019409,1976-06-02
0.45020759105682373,1976-06-03
0.45020759105682373,1976-06-04
0.4429458975791931,1976-06-07
0.4429458975791931,1976-06-08
0.4429458975791931,1976-06-09
0.4647306799888611,1976-06-10
0.47925323247909546,1976-06-11
0.47925323247909546,1976-06-14
0.47925323247909546,1976-06-15
0.49377626180648804,1976-06-16
0.49377626180648804,1976-06-17
0.49377626180648804,1976-06-18
0.49377626180648804,1976-06-21
0.5010372400283813,1976-06-22
0.5010372400283813,1976-06-23
0.5010372400283813,1976-06-24
0.49377626180648804,1976-06-25
0.49377626180648804,1976-06-28
0.49377626180648804,1976-06-29
0.49377626180648804,1976-06-30
0.49377626180648804,1976-07-01
0.49377626180648804,1976-07-02
0.49377626180648804,1976-07-06
0.5010372400283813,1976-07-07
0.5155603885650635,1976-07-08
0.5155603885650635,1976-07-09
0.5155603885650635,1976-07-12
0.522821843624115,1976-07-13
0.5300829410552979,1976-07-14
0.5300829410552979,1976-07-15
0.5300829410552979,1976-07-16
0.5446057319641113,1976-07-19
0.5300829410552979,1976-07-20
0.5155603885650635,1976-07-21
0.5010372400283813,1976-07-22
0.5010372400283813,1976-07-23
0.5010372400283813,1976-07-26
0.5010372400283813,1976-07-27
0.5010372400283813,1976-07-28
0.5010372400283813,1976-07-29
0.5010372400283813,1976-07-30
0.5010372400283813,1976-08-02
0.5010372400283813,1976-08-03
0.5010372400283813,1976-08-04
0.5010372400283813,1976-08-05
0.5010372400283813,1976-08-06
0.5010372400283813,1976-08-09
0.486514687538147,1976-08-10
0.486514687538147,1976-08-11
0.5010372400283813,1976-08-12
0.5300829410552979,1976-08-13
0.5300829410552979,1976-08-16
0.5155603885650635,1976-08-17
0.5446057319641113,1976-08-18
0.5300829410552979,1976-08-19
0.522821843624115,1976-08-20
0.522821843624115,1976-08-23
0.522821843624115,1976-08-24
0.5155603885650635,1976-08-25
0.5155603885650635,1976-08-26
0.5010372400283813,1976-08-27
0.5010372400283813,1976-08-30
0.5010372400283813,1976-08-31
0.5010372400283813,1976-09-01
0.5010372400283813,1976-09-02
0.5010372400283813,1976-09-03
0.49377626180648804,1976-09-07
0.486514687538147,1976-09-08
0.47925323247909546,1976-09-09
0.47925323247909546,1976-09-10
0.4647306799888611,1976-09-13
0.4574688673019409,1976-09-14
0.4574688673019409,1976-09-15
0.4574688673019409,1976-09-16
0.4574688673019409,1976-09-17
0.4574688673019409,1976-09-20
0.4574688673019409,1976-09-21
0.4574688673019409,1976-09-22
0.4574688673019409,1976-09-23
0.47925323247909546,1976-09-24
0.5446057319641113,1976-09-27
0.5300829410552979,1976-09-28
0.5300829410552979,1976-09-29
0.5300829410552979,1976-09-30
0.5010372400283813,1976-10-01
0.5010372400283813,1976-10-04
0.486514687538147,1976-10-05
0.5010372400283813,1976-10-06
0.5010372400283813,1976-10-07
0.5300829410552979,1976-10-08
0.5300829410552979,1976-10-11
0.5155603885650635,1976-10-12
0.5155603885650635,1976-10-13
0.5010372400283813,1976-10-14
0.486514687538147,1976-10-15
0.486514687538147,1976-10-18
0.486514687538147,1976-10-19
