OKE,Date
0.5372292399406433,1981-07-20
0.5493474006652832,1981-07-21
0.5594452619552612,1981-07-22
0.5574251413345337,1981-07-23
0.5533861517906189,1981-07-24
0.5493474006652832,1981-07-27
0.545307457447052,1981-07-28
0.5352093577384949,1981-07-29
0.5432881116867065,1981-07-30
0.5473272204399109,1981-07-31
0.5554060935974121,1981-08-03
0.5493474006652832,1981-08-04
0.5533861517906189,1981-08-05
0.5574251413345337,1981-08-06
0.5594452619552612,1981-08-07
0.5614648461341858,1981-08-10
0.5917598605155945,1981-08-11
0.5978184342384338,1981-08-12
0.6099368929862976,1981-08-13
0.6260939836502075,1981-08-14
0.6240741610527039,1981-08-17
0.6119565367698669,1981-08-18
0.587720513343811,1981-08-19
0.5857011079788208,1981-08-20
0.5675238966941833,1981-08-21
0.5735828280448914,1981-08-24
0.5493474006652832,1981-08-25
0.5412685871124268,1981-08-26
0.5311699509620667,1981-08-27
0.5392485857009888,1981-08-28
0.5473272204399109,1981-08-31
0.5412685871124268,1981-09-01
0.5372292399406433,1981-09-02
0.5372292399406433,1981-09-03
0.5251108407974243,1981-09-04
0.5129928588867188,1981-09-08
0.5089538097381592,1981-09-09
0.5170323848724365,1981-09-10
0.533190131187439,1981-09-11
0.5372292399406433,1981-09-14
0.5190520882606506,1981-09-15
0.5089538097381592,1981-09-16
0.5049144625663757,1981-09-17
0.5028945803642273,1981-09-18
0.4907766878604889,1981-09-21
0.48269808292388916,1981-09-22
0.4625018835067749,1981-09-23
0.46452149748802185,1981-09-24
0.46452149748802185,1981-09-25
0.4625018835067749,1981-09-28
0.4786589443683624,1981-09-29
0.4766393303871155,1981-09-30
0.47259965538978577,1981-10-01
0.48067858815193176,1981-10-02
0.4705803692340851,1981-10-05
0.47259965538978577,1981-10-06
0.4847177565097809,1981-10-07
0.48875704407691956,1981-10-08
0.4867376983165741,1981-10-09
0.4907766878604889,1981-10-12
0.4907766878604889,1981-10-13
0.4907766878604889,1981-10-14
0.4907766878604889,1981-10-15
0.4847177565097809,1981-10-16
0.4847177565097809,1981-10-19
0.4867376983165741,1981-10-20
0.48067858815193176,1981-10-21
0.4766393303871155,1981-10-22
0.4766393303871155,1981-10-23
0.4625018835067749,1981-10-26
0.45644259452819824,1981-10-27
0.46452149748802185,1981-10-28
0.45846229791641235,1981-10-29
0.48067858815193176,1981-10-30
0.4968353509902954,1981-11-02
0.5170323848724365,1981-11-03
0.5109732151031494,1981-11-04
0.49279704689979553,1981-11-05
0.4907766878604889,1981-11-06
0.4847177565097809,1981-11-09
0.48269808292388916,1981-11-10
0.4786589443683624,1981-11-11
0.48067858815193176,1981-11-12
0.46452149748802185,1981-11-13
0.46048226952552795,1981-11-16
0.45846229791641235,1981-11-17
0.46452149748802185,1981-11-18
0.4746195077896118,1981-11-19
0.4766393303871155,1981-11-20
0.47259965538978577,1981-11-23
0.4705803692340851,1981-11-24
0.47259965538978577,1981-11-25
0.47259965538978577,1981-11-27
0.4705803692340851,1981-11-30
0.47259965538978577,1981-12-01
0.46452149748802185,1981-12-02
0.47259965538978577,1981-12-03
0.4705803692340851,1981-12-04
0.4665409326553345,1981-12-07
0.4665409326553345,1981-12-08
0.4625018835067749,1981-12-09
0.46856051683425903,1981-12-10
0.47259965538978577,1981-12-11
0.46856051683425903,1981-12-14
0.4625018835067749,1981-12-15
0.4705803692340851,1981-12-16
0.46856051683425903,1981-12-17
0.46048226952552795,1981-12-18
0.45846229791641235,1981-12-21
0.4524034857749939,1981-12-22
0.45442283153533936,1981-12-23
0.45644259452819824,1981-12-24
0.4503836929798126,1981-12-28
0.4483639597892761,1981-12-29
0.4443245828151703,1981-12-30
0.44634443521499634,1981-12-31
0.45846229791641235,1982-01-04
0.4503836929798126,1982-01-05
0.45442283153533936,1982-01-06
0.45846229791641235,1982-01-07
0.45442283153533936,1982-01-08
0.4524034857749939,1982-01-11
0.4443245828151703,1982-01-12
0.4483639597892761,1982-01-13
0.4503836929798126,1982-01-14
0.45846229791641235,1982-01-15
0.4625018835067749,1982-01-18
0.46048226952552795,1982-01-19
0.46452149748802185,1982-01-20
0.46452149748802185,1982-01-21
0.46048226952552795,1982-01-22
0.4503836929798126,1982-01-25
0.4443245828151703,1982-01-26
0.44028541445732117,1982-01-27
0.4483639597892761,1982-01-28
0.4524034857749939,1982-01-29
0.4524034857749939,1982-02-01
0.4524034857749939,1982-02-02
0.4503836929798126,1982-02-03
0.44634443521499634,1982-02-04
0.4503836929798126,1982-02-05
0.4483639597892761,1982-02-08
0.43826577067375183,1982-02-09
0.43018701672554016,1982-02-10
0.42816758155822754,1982-02-11
0.4322068989276886,1982-02-12
0.4322068989276886,1982-02-16
0.42816758155822754,1982-02-17
0.4443245828151703,1982-02-18
0.44028541445732117,1982-02-19
0.4483639597892761,1982-02-22
0.4443245828151703,1982-02-23
0.45442283153533936,1982-02-24
0.4524034857749939,1982-02-25
0.45644259452819824,1982-02-26
0.45644259452819824,1982-03-01
0.4503836929798126,1982-03-02
0.4483639597892761,1982-03-03
0.4362458884716034,1982-03-04
0.43018701672554016,1982-03-05
0.4322068989276886,1982-03-08
0.42614784836769104,1982-03-09
0.43422624468803406,1982-03-10
0.42816758155822754,1982-03-11
0.4322068989276886,1982-03-12
0.44028541445732117,1982-03-15
0.43422624468803406,1982-03-16
0.4241282045841217,1982-03-17
0.42210856080055237,1982-03-18
0.43018701672554016,1982-03-19
0.4322068989276886,1982-03-22
0.42008882761001587,1982-03-23
0.42210856080055237,1982-03-24
0.43018701672554016,1982-03-25
0.43422624468803406,1982-03-26
0.42816758155822754,1982-03-29
0.43826577067375183,1982-03-30
0.43018701672554016,1982-03-31
0.43826577067375183,1982-04-01
0.4503836929798126,1982-04-02
0.45846229791641235,1982-04-05
0.45442283153533936,1982-04-06
0.46452149748802185,1982-04-07
0.4483639597892761,1982-04-08
0.45442283153533936,1982-04-12
0.46048226952552795,1982-04-13
0.44634443521499634,1982-04-14
0.4524034857749939,1982-04-15
0.4503836929798126,1982-04-16
0.45644259452819824,1982-04-19
0.4483639597892761,1982-04-20
0.45644259452819824,1982-04-21
0.45644259452819824,1982-04-22
0.45846229791641235,1982-04-23
0.45846229791641235,1982-04-26
0.45644259452819824,1982-04-27
0.45846229791641235,1982-04-28
0.46048226952552795,1982-04-29
0.45442283153533936,1982-04-30
0.45644259452819824,1982-05-03
0.46048226952552795,1982-05-04
0.45846229791641235,1982-05-05
0.46452149748802185,1982-05-06
0.4766393303871155,1982-05-07
0.4847177565097809,1982-05-10
0.48067858815193176,1982-05-11
0.4766393303871155,1982-05-12
0.4786589443683624,1982-05-13
0.48067858815193176,1982-05-14
0.48269808292388916,1982-05-17
0.4705803692340851,1982-05-18
0.48269808292388916,1982-05-19
0.4786589443683624,1982-05-20
0.4766393303871155,1982-05-21
0.4786589443683624,1982-05-24
0.4746195077896118,1982-05-25
0.46856051683425903,1982-05-26
0.47259965538978577,1982-05-27
0.46856051683425903,1982-05-28
0.4705803692340851,1982-06-01
0.4705803692340851,1982-06-02
0.47259965538978577,1982-06-03
0.4705803692340851,1982-06-04
0.46452149748802185,1982-06-07
0.46856051683425903,1982-06-08
0.4483639597892761,1982-06-09
0.4524034857749939,1982-06-10
0.4524034857749939,1982-06-11
0.4503836929798126,1982-06-14
0.4423050284385681,1982-06-15
0.43826577067375183,1982-06-16
0.4423050284385681,1982-06-17
0.4322068989276886,1982-06-18
0.4322068989276886,1982-06-21
0.42816758155822754,1982-06-22
0.42008882761001587,1982-06-23
0.4241282045841217,1982-06-24
0.42614784836769104,1982-06-25
0.4483639597892761,1982-06-28
0.4705803692340851,1982-06-29
0.4625018835067749,1982-06-30
0.46856051683425903,1982-07-01
0.47259965538978577,1982-07-02
0.4665409326553345,1982-07-06
0.44028541445732117,1982-07-07
0.4362458884716034,1982-07-08
0.42816758155822754,1982-07-09
0.4322068989276886,1982-07-12
0.43018701672554016,1982-07-13
0.43018701672554016,1982-07-14
0.4362458884716034,1982-07-15
0.4362458884716034,1982-07-16
0.44028541445732117,1982-07-19
0.43826577067375183,1982-07-20
0.4322068989276886,1982-07-21
0.43422624468803406,1982-07-22
0.42614784836769104,1982-07-23
0.4120103418827057,1982-07-26
0.41806936264038086,1982-07-27
0.40999069809913635,1982-07-28
0.4039316177368164,1982-07-29
0.397872656583786,1982-07-30
0.40191197395324707,1982-08-02
0.4039316177368164,1982-08-03
0.3918135166168213,1982-08-04
0.3918135166168213,1982-08-05
0.3938330411911011,1982-08-06
0.3958527445793152,1982-08-09
0.39989233016967773,1982-08-10
0.4059511125087738,1982-08-11
0.40999069809913635,1982-08-12
0.4140297472476959,1982-08-13
0.42210856080055237,1982-08-16
0.43422624468803406,1982-08-17
0.42816758155822754,1982-08-18
0.4160495400428772,1982-08-19
0.4059511125087738,1982-08-20
0.39989233016967773,1982-08-23
0.3958527445793152,1982-08-24
0.4039316177368164,1982-08-25
0.43422624468803406,1982-08-26
0.43422624468803406,1982-08-27
0.4322068989276886,1982-08-30
0.4322068989276886,1982-08-31
0.43018701672554016,1982-09-01
0.4241282045841217,1982-09-02
0.42008882761001587,1982-09-03
0.41806936264038086,1982-09-07
0.4322068989276886,1982-09-08
0.4362458884716034,1982-09-09
0.44028541445732117,1982-09-10
0.4423050284385681,1982-09-13
0.43826577067375183,1982-09-14
0.43018701672554016,1982-09-15
0.4322068989276886,1982-09-16
0.42614784836769104,1982-09-17
0.42816758155822754,1982-09-20
0.4322068989276886,1982-09-21
0.4322068989276886,1982-09-22
0.42210856080055237,1982-09-23
0.42816758155822754,1982-09-24
0.42210856080055237,1982-09-27
0.42210856080055237,1982-09-28
0.42210856080055237,1982-09-29
0.41806936264038086,1982-09-30
0.4120103418827057,1982-10-01
0.4140297472476959,1982-10-04
0.4160495400428772,1982-10-05
0.4079709053039551,1982-10-06
0.4140297472476959,1982-10-07
0.42008882761001587,1982-10-08
0.43018701672554016,1982-10-11
0.4362458884716034,1982-10-12
0.44028541445732117,1982-10-13
0.44028541445732117,1982-10-14
0.4443245828151703,1982-10-15
0.46048226952552795,1982-10-18
0.4766393303871155,1982-10-19
0.45846229791641235,1982-10-20
0.46048226952552795,1982-10-21
0.4766393303871155,1982-10-22
0.4524034857749939,1982-10-25
0.4362458884716034,1982-10-26
0.4483639597892761,1982-10-27
0.4524034857749939,1982-10-28
0.4503836929798126,1982-10-29
0.4443245828151703,1982-11-01
0.42614784836769104,1982-11-02
0.43018701672554016,1982-11-03
0.44028541445732117,1982-11-04
0.4443245828151703,1982-11-05
0.4503836929798126,1982-11-08
0.44634443521499634,1982-11-09
0.4503836929798126,1982-11-10
0.4524034857749939,1982-11-11
0.4625018835067749,1982-11-12
0.46452149748802185,1982-11-15
0.46452149748802185,1982-11-16
0.45644259452819824,1982-11-17
0.46048226952552795,1982-11-18
0.4625018835067749,1982-11-19
0.45846229791641235,1982-11-22
0.45442283153533936,1982-11-23
0.44634443521499634,1982-11-24
0.4443245828151703,1982-11-26
0.4503836929798126,1982-11-29
0.4524034857749939,1982-11-30
0.44634443521499634,1982-12-01
0.43826577067375183,1982-12-02
0.43422624468803406,1982-12-03
0.43018701672554016,1982-12-06
0.4241282045841217,1982-12-07
0.41806936264038086,1982-12-08
0.4160495400428772,1982-12-09
0.4160495400428772,1982-12-10
0.4160495400428772,1982-12-13
0.40999069809913635,1982-12-14
0.4079709053039551,1982-12-15
0.40999069809913635,1982-12-16
0.4079709053039551,1982-12-17
0.4039316177368164,1982-12-20
0.42008882761001587,1982-12-21
0.42210856080055237,1982-12-22
0.43826577067375183,1982-12-23
0.4322068989276886,1982-12-27
0.4362458884716034,1982-12-28
0.42816758155822754,1982-12-29
0.4322068989276886,1982-12-30
0.43018701672554016,1982-12-31
0.4362458884716034,1983-01-03
0.4503836929798126,1983-01-04
0.42210856080055237,1983-01-05
0.4322068989276886,1983-01-06
0.4362458884716034,1983-01-07
0.4423050284385681,1983-01-10
0.43826577067375183,1983-01-11
0.44028541445732117,1983-01-12
0.4423050284385681,1983-01-13
0.44028541445732117,1983-01-14
0.4423050284385681,1983-01-17
0.44634443521499634,1983-01-18
0.4503836929798126,1983-01-19
0.45442283153533936,1983-01-20
0.45644259452819824,1983-01-21
0.44028541445732117,1983-01-24
0.42008882761001587,1983-01-25
0.4241282045841217,1983-01-26
0.42210856080055237,1983-01-27
0.397872656583786,1983-01-28
0.4079709053039551,1983-01-31
0.40191197395324707,1983-02-01
0.4059511125087738,1983-02-02
0.40191197395324707,1983-02-03
0.39989233016967773,1983-02-04
0.4039316177368164,1983-02-07
0.4039316177368164,1983-02-08
0.4039316177368164,1983-02-09
0.4039316177368164,1983-02-10
0.4039316177368164,1983-02-11
0.4079709053039551,1983-02-14
0.40999069809913635,1983-02-15
0.4059511125087738,1983-02-16
0.4120103418827057,1983-02-17
0.4059511125087738,1983-02-18
0.4039316177368164,1983-02-22
0.4079709053039551,1983-02-23
0.4079709053039551,1983-02-24
0.40999069809913635,1983-02-25
0.40999069809913635,1983-02-28
0.4140297472476959,1983-03-01
0.42816758155822754,1983-03-02
0.4241282045841217,1983-03-03
0.42008882761001587,1983-03-04
0.42008882761001587,1983-03-07
0.4120103418827057,1983-03-08
0.4079709053039551,1983-03-09
0.40191197395324707,1983-03-10
0.4079709053039551,1983-03-11
0.4059511125087738,1983-03-14
0.4120103418827057,1983-03-15
0.4039316177368164,1983-03-16
0.4059511125087738,1983-03-17
0.40191197395324707,1983-03-18
0.40191197395324707,1983-03-21
0.4059511125087738,1983-03-22
0.4059511125087738,1983-03-23
0.40191197395324707,1983-03-24
0.397872656583786,1983-03-25
0.3897940218448639,1983-03-28
0.3918135166168213,1983-03-29
0.3938330411911011,1983-03-30
0.3918135166168213,1983-03-31
0.3958527445793152,1983-04-04
0.4039316177368164,1983-04-05
0.4160495400428772,1983-04-06
0.4241282045841217,1983-04-07
0.4079709053039551,1983-04-08
0.4059511125087738,1983-04-11
0.4059511125087738,1983-04-12
0.4079709053039551,1983-04-13
0.4059511125087738,1983-04-14
0.40999069809913635,1983-04-15
0.4120103418827057,1983-04-18
0.4140297472476959,1983-04-19
0.4140297472476959,1983-04-20
0.42008882761001587,1983-04-21
0.4120103418827057,1983-04-22
0.40191197395324707,1983-04-25
0.3918135166168213,1983-04-26
0.3958527445793152,1983-04-27
0.397872656583786,1983-04-28
0.3958527445793152,1983-04-29
0.3958527445793152,1983-05-02
0.39989233016967773,1983-05-03
0.39989233016967773,1983-05-04
0.4039316177368164,1983-05-05
0.40191197395324707,1983-05-06
0.40999069809913635,1983-05-09
0.4059511125087738,1983-05-10
0.40999069809913635,1983-05-11
0.4160495400428772,1983-05-12
0.4120103418827057,1983-05-13
0.4059511125087738,1983-05-16
0.4120103418827057,1983-05-17
0.42210856080055237,1983-05-18
0.42816758155822754,1983-05-19
0.43018701672554016,1983-05-20
0.4362458884716034,1983-05-23
0.4362458884716034,1983-05-24
0.4362458884716034,1983-05-25
0.43422624468803406,1983-05-26
0.42816758155822754,1983-05-27
0.43018701672554016,1983-05-31
0.43018701672554016,1983-06-01
0.4362458884716034,1983-06-02
0.4362458884716034,1983-06-03
0.43826577067375183,1983-06-06
0.4362458884716034,1983-06-07
0.4362458884716034,1983-06-08
0.43018701672554016,1983-06-09
0.42816758155822754,1983-06-10
0.4322068989276886,1983-06-13
0.4322068989276886,1983-06-14
0.43422624468803406,1983-06-15
0.42210856080055237,1983-06-16
0.41806936264038086,1983-06-17
0.4160495400428772,1983-06-20
0.4160495400428772,1983-06-21
0.42008882761001587,1983-06-22
0.42816758155822754,1983-06-23
0.4322068989276886,1983-06-24
0.42614784836769104,1983-06-27
0.42210856080055237,1983-06-28
0.4241282045841217,1983-06-29
0.42614784836769104,1983-06-30
0.42816758155822754,1983-07-01
0.42816758155822754,1983-07-05
0.43422624468803406,1983-07-06
0.4362458884716034,1983-07-07
0.4322068989276886,1983-07-08
0.44028541445732117,1983-07-11
0.44028541445732117,1983-07-12
0.4443245828151703,1983-07-13
0.4524034857749939,1983-07-14
0.4483639597892761,1983-07-15
0.4423050284385681,1983-07-18
0.4423050284385681,1983-07-19
0.44634443521499634,1983-07-20
0.4524034857749939,1983-07-21
0.46048226952552795,1983-07-22
0.4524034857749939,1983-07-25
0.44634443521499634,1983-07-26
0.4483639597892761,1983-07-27
0.44634443521499634,1983-07-28
0.4423050284385681,1983-07-29
0.4443245828151703,1983-08-01
0.4443245828151703,1983-08-02
0.4443245828151703,1983-08-03
0.4443245828151703,1983-08-04
0.4483639597892761,1983-08-05
0.43826577067375183,1983-08-08
0.4524034857749939,1983-08-09
0.4524034857749939,1983-08-10
0.44634443521499634,1983-08-11
0.44028541445732117,1983-08-12
0.43826577067375183,1983-08-15
0.4362458884716034,1983-08-16
0.43018701672554016,1983-08-17
0.4322068989276886,1983-08-18
0.44028541445732117,1983-08-19
0.4443245828151703,1983-08-22
0.4443245828151703,1983-08-23
0.43826577067375183,1983-08-24
0.4423050284385681,1983-08-25
0.4483639597892761,1983-08-26
0.44634443521499634,1983-08-29
0.4503836929798126,1983-08-30
0.4524034857749939,1983-08-31
0.4503836929798126,1983-09-01
0.4443245828151703,1983-09-02
0.44634443521499634,1983-09-06
0.4483639597892761,1983-09-07
0.4423050284385681,1983-09-08
0.44634443521499634,1983-09-09
0.4503836929798126,1983-09-12
0.45442283153533936,1983-09-13
0.46856051683425903,1983-09-14
0.46856051683425903,1983-09-15
0.47259965538978577,1983-09-16
0.46856051683425903,1983-09-19
0.48067858815193176,1983-09-20
0.48067858815193176,1983-09-21
0.48067858815193176,1983-09-22
0.4948163628578186,1983-09-23
0.4948163628578186,1983-09-26
0.49279704689979553,1983-09-27
0.4948163628578186,1983-09-28
0.5028945803642273,1983-09-29
0.5008751153945923,1983-09-30
0.5008751153945923,1983-10-03
0.5089538097381592,1983-10-04
0.5089538097381592,1983-10-05
0.5129928588867188,1983-10-06
0.5291503071784973,1983-10-07
0.5150126814842224,1983-10-10
0.5069342255592346,1983-10-11
0.5109732151031494,1983-10-12
0.5089538097381592,1983-10-13
0.5008751153945923,1983-10-14
0.48875704407691956,1983-10-17
0.48875704407691956,1983-10-18
0.48067858815193176,1983-10-19
0.48067858815193176,1983-10-20
0.4867376983165741,1983-10-21
0.4907766878604889,1983-10-24
0.48269808292388916,1983-10-25
0.48269808292388916,1983-10-26
0.4847177565097809,1983-10-27
0.48067858815193176,1983-10-28
0.48269808292388916,1983-10-31
0.4847177565097809,1983-11-01
0.4907766878604889,1983-11-02
0.49279704689979553,1983-11-03
0.4907766878604889,1983-11-04
0.49279704689979553,1983-11-07
0.4847177565097809,1983-11-08
0.48067858815193176,1983-11-09
0.4625018835067749,1983-11-10
0.4625018835067749,1983-11-11
0.4625018835067749,1983-11-14
0.46856051683425903,1983-11-15
0.4766393303871155,1983-11-16
0.4786589443683624,1983-11-17
0.4786589443683624,1983-11-18
0.4746195077896118,1983-11-21
0.4867376983165741,1983-11-22
0.4847177565097809,1983-11-23
0.48875704407691956,1983-11-25
0.5089538097381592,1983-11-28
0.5089538097381592,1983-11-29
0.48875704407691956,1983-11-30
0.4786589443683624,1983-12-01
0.49279704689979553,1983-12-02
0.4847177565097809,1983-12-05
0.4847177565097809,1983-12-06
0.4847177565097809,1983-12-07
0.4847177565097809,1983-12-08
0.4867376983165741,1983-12-09
0.4847177565097809,1983-12-12
0.48875704407691956,1983-12-13
0.4847177565097809,1983-12-14
0.48067858815193176,1983-12-15
0.4625018835067749,1983-12-16
0.46452149748802185,1983-12-19
0.4665409326553345,1983-12-20
0.4665409326553345,1983-12-21
0.46452149748802185,1983-12-22
0.4705803692340851,1983-12-23
0.4907766878604889,1983-12-27
0.48875704407691956,1983-12-28
0.4705803692340851,1983-12-29
0.49279704689979553,1983-12-30
0.48875704407691956,1984-01-03
0.4907766878604889,1984-01-04
0.48875704407691956,1984-01-05
0.46856051683425903,1984-01-06
0.4746195077896118,1984-01-09
0.4766393303871155,1984-01-10
0.48269808292388916,1984-01-11
0.49279704689979553,1984-01-12
0.4948163628578186,1984-01-13
0.5170323848724365,1984-01-16
0.5150126814842224,1984-01-17
0.5008751153945923,1984-01-18
0.4948163628578186,1984-01-19
0.5008751153945923,1984-01-20
0.5089538097381592,1984-01-23
0.5089538097381592,1984-01-24
0.5008751153945923,1984-01-25
0.4968353509902954,1984-01-26
0.5008751153945923,1984-01-27
0.5008751153945923,1984-01-30
0.5028945803642273,1984-01-31
0.5028945803642273,1984-02-01
0.5028945803642273,1984-02-02
0.5008751153945923,1984-02-03
0.4847177565097809,1984-02-06
0.48067858815193176,1984-02-07
0.4786589443683624,1984-02-08
0.4746195077896118,1984-02-09
0.4847177565097809,1984-02-10
0.4847177565097809,1984-02-13
0.48067858815193176,1984-02-14
0.4746195077896118,1984-02-15
0.4766393303871155,1984-02-16
0.4786589443683624,1984-02-17
0.4746195077896118,1984-02-21
0.4766393303871155,1984-02-22
0.4786589443683624,1984-02-23
0.4867376983165741,1984-02-24
0.4907766878604889,1984-02-27
0.49279704689979553,1984-02-28
0.49279704689979553,1984-02-29
0.48875704407691956,1984-03-01
0.4867376983165741,1984-03-02
0.4746195077896118,1984-03-05
0.4705803692340851,1984-03-06
0.45442283153533936,1984-03-07
0.4423050284385681,1984-03-08
0.44634443521499634,1984-03-09
0.4362458884716034,1984-03-12
0.4362458884716034,1984-03-13
0.4362458884716034,1984-03-14
0.44028541445732117,1984-03-15
