K,Date
1.4835116863250732,1985-01-23
1.4969977140426636,1985-01-24
1.5059888362884521,1985-01-25
1.5464487075805664,1985-01-28
1.5779168605804443,1985-01-29
1.586908221244812,1985-01-30
1.586908221244812,1985-01-31
1.582411527633667,1985-02-01
1.6093857288360596,1985-02-04
1.586908221244812,1985-02-05
1.564429759979248,1985-02-06
1.573421597480774,1985-02-07
1.5779168605804443,1985-02-08
1.564429759979248,1985-02-11
1.5599342584609985,1985-02-12
1.5958987474441528,1985-02-13
1.6138806343078613,1985-02-14
1.6183762550354004,1985-02-15
1.6183762550354004,1985-02-19
1.600393533706665,1985-02-20
1.6228712797164917,1985-02-21
1.6363580226898193,1985-02-22
1.6813117265701294,1985-02-25
1.7217721939086914,1985-02-26
1.7342509031295776,1985-02-27
1.7342509031295776,1985-02-28
1.7478716373443604,1985-03-01
1.7387923002243042,1985-03-04
1.7297126054763794,1985-03-05
1.7115522623062134,1985-03-06
1.7070118188858032,1985-03-07
1.7115522623062134,1985-03-08
1.7251710891723633,1985-03-11
1.7387923002243042,1985-03-12
1.7251710891723633,1985-03-13
1.7342509031295776,1985-03-14
1.7206313610076904,1985-03-15
1.7478716373443604,1985-03-18
1.7841911315917969,1985-03-19
1.797810673713684,1985-03-20
1.797810673713684,1985-03-21
1.797810673713684,1985-03-22
1.797810673713684,1985-03-25
1.8159700632095337,1985-03-26
1.8068903684616089,1985-03-27
1.797810673713684,1985-03-28
1.8068903684616089,1985-03-29
1.793270230293274,1985-04-01
1.7251710891723633,1985-04-02
1.716091275215149,1985-04-03
1.716091275215149,1985-04-04
1.7024728059768677,1985-04-08
1.6797723770141602,1985-04-09
1.6933910846710205,1985-04-10
1.6933910846710205,1985-04-11
1.7115522623062134,1985-04-12
1.6979320049285889,1985-04-15
1.6979320049285889,1985-04-16
1.7024728059768677,1985-04-17
1.7024728059768677,1985-04-18
1.7070118188858032,1985-04-19
1.6752328872680664,1985-04-22
1.7024728059768677,1985-04-23
1.7342509031295776,1985-04-24
1.7614907026290894,1985-04-25
1.756951093673706,1985-04-26
1.7297126054763794,1985-04-29
1.7342509031295776,1985-04-30
1.688852310180664,1985-05-01
1.688852310180664,1985-05-02
1.7206313610076904,1985-05-03
1.7297126054763794,1985-05-06
1.7387923002243042,1985-05-07
1.743330955505371,1985-05-08
1.7887293100357056,1985-05-09
1.8114303350448608,1985-05-10
1.8613696098327637,1985-05-13
1.8432092666625977,1985-05-14
1.8568304777145386,1985-05-15
1.8931479454040527,1985-05-16
1.9430886507034302,1985-05-17
1.9975677728652954,1985-05-20
1.9884870052337646,1985-05-21
1.9748679399490356,1985-05-22
1.9794080257415771,1985-05-23
1.9975677728652954,1985-05-24
2.0066473484039307,1985-05-28
2.069599151611328,1985-05-29
2.0879135131835938,1985-05-30
2.1337010860443115,1985-05-31
2.1062302589416504,1985-06-03
2.124545097351074,1985-06-04
2.1565968990325928,1985-06-05
2.1565968990325928,1985-06-06
2.1428589820861816,1985-06-07
2.1062302589416504,1985-06-10
2.074179172515869,1985-06-11
2.0054969787597656,1985-06-12
2.0100772380828857,1985-06-13
2.0238118171691895,1985-06-14
1.9963394403457642,1985-06-17
2.0054969787597656,1985-06-18
1.9963394403457642,1985-06-19
2.0192337036132812,1985-06-20
2.152017116546631,1985-06-21
2.1062302589416504,1985-06-24
2.138282060623169,1985-06-25
2.1474385261535645,1985-06-26
2.1611740589141846,1985-06-27
2.138282060623169,1985-06-28
2.1062302589416504,1985-07-01
2.065020799636841,1985-07-02
2.0879135131835938,1985-07-03
2.1016509532928467,1985-07-05
2.097072124481201,1985-07-08
2.138282060623169,1985-07-09
2.179489850997925,1985-07-10
2.1611740589141846,1985-07-11
2.1611740589141846,1985-07-12
2.1428589820861816,1985-07-15
2.1703312397003174,1985-07-16
2.1840672492980957,1985-07-17
2.1886487007141113,1985-07-18
2.1840672492980957,1985-07-19
2.174910306930542,1985-07-22
2.1611740589141846,1985-07-23
2.1016509532928467,1985-07-24
2.0512847900390625,1985-07-25
2.0146543979644775,1985-07-26
1.941394329071045,1985-07-29
1.936816692352295,1985-07-30
1.9642878770828247,1985-07-31
2.0238118171691895,1985-08-01
2.0329699516296387,1985-08-02
2.0512847900390625,1985-08-05
2.0100772380828857,1985-08-06
1.945973515510559,1985-08-07
1.9780242443084717,1985-08-08
1.9688667058944702,1985-08-09
2.0054969787597656,1985-08-12
2.000917911529541,1985-08-13
2.028390645980835,1985-08-14
2.0467071533203125,1985-08-15
2.0329699516296387,1985-08-16
2.028390645980835,1985-08-19
2.0467071533203125,1985-08-20
2.0512847900390625,1985-08-21
2.0329699516296387,1985-08-22
2.0329699516296387,1985-08-23
2.0421266555786133,1985-08-26
2.0971853733062744,1985-08-27
2.1526176929473877,1985-08-28
2.1803336143493652,1985-08-29
2.1941921710968018,1985-08-30
2.2450051307678223,1985-09-03
2.2265279293060303,1985-09-04
2.203430652618408,1985-09-05
2.2080512046813965,1985-09-06
2.2450051307678223,1985-09-09
2.2265279293060303,1985-09-10
2.175715208053589,1985-09-11
2.1479997634887695,1985-09-12
2.1988115310668945,1985-09-13
2.217290163040161,1985-09-16
2.2265279293060303,1985-09-17
2.2265279293060303,1985-09-18
2.2450051307678223,1985-09-19
2.2403860092163086,1985-09-20
2.2681028842926025,1985-09-23
2.291198492050171,1985-09-24
2.2773396968841553,1985-09-25
2.291198492050171,1985-09-26
2.291198492050171,1985-09-30
2.28196120262146,1985-10-01
2.2588627338409424,1985-10-02
2.2634823322296143,1985-10-03
2.2773396968841553,1985-10-04
2.2634823322296143,1985-10-07
2.249624729156494,1985-10-08
2.272721767425537,1985-10-09
2.2357656955718994,1985-10-10
2.2634823322296143,1985-10-11
2.28196120262146,1985-10-14
2.2265279293060303,1985-10-15
2.291198492050171,1985-10-16
2.309675455093384,1985-10-17
2.309675455093384,1985-10-18
2.314295530319214,1985-10-21
2.314295530319214,1985-10-22
2.309675455093384,1985-10-23
2.3235340118408203,1985-10-24
2.3466315269470215,1985-10-25
2.337392568588257,1985-10-28
2.4205400943756104,1985-10-29
2.452875852584839,1985-10-30
2.4759716987609863,1985-10-31
2.4852116107940674,1985-11-01
2.480592966079712,1985-11-04
2.4343976974487305,1985-11-05
2.480592966079712,1985-11-06
2.540644645690918,1985-11-07
2.5637404918670654,1985-11-08
2.6515092849731445,1985-11-11
2.6053149700164795,1985-11-12
2.6006956100463867,1985-11-13
2.6006956100463867,1985-11-14
2.568359375,1985-11-15
2.559121608734131,1985-11-18
2.5637404918670654,1985-11-19
2.5498828887939453,1985-11-20
2.58683705329895,1985-11-21
2.5637404918670654,1985-11-22
2.58683705329895,1985-11-25
2.595763683319092,1985-11-26
2.614372491836548,1985-11-27
2.60971999168396,1985-11-29
2.5771572589874268,1985-12-02
2.595763683319092,1985-12-03
2.6236770153045654,1985-12-04
2.619025468826294,1985-12-05
2.5678539276123047,1985-12-06
2.5352909564971924,1985-12-09
2.521334648132324,1985-12-10
2.5585501194000244,1985-12-11
2.5725057125091553,1985-12-12
2.5771572589874268,1985-12-13
2.619025468826294,1985-12-16
2.595763683319092,1985-12-17
2.605069160461426,1985-12-18
2.5678539276123047,1985-12-19
2.5399420261383057,1985-12-20
2.5259861946105957,1985-12-23
2.5259861946105957,1985-12-24
2.530639886856079,1985-12-26
2.5259861946105957,1985-12-27
2.5399420261383057,1985-12-30
2.586461067199707,1985-12-31
2.5678539276123047,1986-01-02
2.5771572589874268,1986-01-03
2.5585501194000244,1986-01-06
2.600416660308838,1986-01-07
2.5492446422576904,1986-01-08
2.4562084674835205,1986-01-09
2.4608583450317383,1986-01-10
2.423645257949829,1986-01-13
2.4422526359558105,1986-01-14
2.432947874069214,1986-01-15
2.423645257949829,1986-01-16
2.423645257949829,1986-01-17
2.423645257949829,1986-01-20
2.423645257949829,1986-01-21
2.446904420852661,1986-01-22
2.484118700027466,1986-01-23
2.493422269821167,1986-01-24
2.498075008392334,1986-01-27
2.6329805850982666,1986-01-28
2.679499626159668,1986-01-29
2.688803195953369,1986-01-30
2.735323905944824,1986-01-31
2.772538185119629,1986-02-03
2.735323905944824,1986-02-04
2.6608922481536865,1986-02-05
2.605069160461426,1986-02-06
2.586461067199707,1986-02-07
2.5771572589874268,1986-02-10
2.5492446422576904,1986-02-11
2.5492446422576904,1986-02-12
2.5492446422576904,1986-02-13
2.5399420261383057,1986-02-14
2.586461067199707,1986-02-18
2.6515886783599854,1986-02-19
2.698105812072754,1986-02-20
2.7074084281921387,1986-02-21
2.688803195953369,1986-02-24
2.716714382171631,1986-02-25
2.7647953033447266,1986-02-26
2.8304004669189453,1986-02-27
2.8960046768188477,1986-02-28
2.905376434326172,1986-03-03
2.905376434326172,1986-03-04
2.905376434326172,1986-03-05
2.942866325378418,1986-03-06
2.9334919452667236,1986-03-07
2.9241209030151367,1986-03-10
2.942866325378418,1986-03-11
2.9709811210632324,1986-03-12
2.9522366523742676,1986-03-13
2.980353832244873,1986-03-14
2.980353832244873,1986-03-17
3.008471727371216,1986-03-18
3.0459587574005127,1986-03-19
3.102193593978882,1986-03-20
2.9990978240966797,1986-03-21
3.064703941345215,1986-03-24
3.008471727371216,1986-03-25
3.083448886871338,1986-03-26
3.1771702766418457,1986-03-27
3.2052865028381348,1986-03-31
3.2052865028381348,1986-04-01
3.1865406036376953,1986-04-02
3.0740761756896973,1986-04-03
2.9241209030151367,1986-04-04
2.877260446548462,1986-04-07
3.102193593978882,1986-04-08
3.139680862426758,1986-04-09
3.1209371089935303,1986-04-10
3.1209371089935303,1986-04-11
3.139680862426758,1986-04-14
3.1771702766418457,1986-04-15
3.2521488666534424,1986-04-16
3.2052865028381348,1986-04-17
3.242776393890381,1986-04-18
3.2615208625793457,1986-04-21
3.233402729034424,1986-04-22
3.242776393890381,1986-04-23
3.289637804031372,1986-04-24
3.242776393890381,1986-04-25
3.242776393890381,1986-04-28
3.2052865028381348,1986-04-29
3.1490542888641357,1986-04-30
3.1490542888641357,1986-05-01
3.139680862426758,1986-05-02
3.1771702766418457,1986-05-05
3.1677980422973633,1986-05-06
3.1677980422973633,1986-05-07
3.1771702766418457,1986-05-08
3.2615208625793457,1986-05-09
3.242776393890381,1986-05-12
3.233402729034424,1986-05-13
3.2615208625793457,1986-05-14
3.2615208625793457,1986-05-15
3.3739874362945557,1986-05-16
3.420849561691284,1986-05-19
3.4114763736724854,1986-05-20
3.383357286453247,1986-05-21
3.5614304542541504,1986-05-22
3.570802688598633,1986-05-23
3.664522886276245,1986-05-27
3.609208583831787,1986-05-28
3.6186318397521973,1986-05-29
3.6280548572540283,1986-05-30
3.5809378623962402,1986-06-02
3.6186318397521973,1986-06-03
3.6186318397521973,1986-06-04
3.5809378623962402,1986-06-05
3.5620903968811035,1986-06-06
3.392467975616455,1986-06-09
3.42073655128479,1986-06-10
3.533818483352661,1986-06-11
3.5526680946350098,1986-06-12
3.5809378623962402,1986-06-13
3.646902561187744,1986-06-16
3.6186318397521973,1986-06-17
3.646902561187744,1986-06-18
3.646902561187744,1986-06-19
3.9955737590789795,1986-06-20
3.920184850692749,1986-06-23
3.9955737590789795,1986-06-24
4.14634895324707,1986-06-25
4.184041976928711,1986-06-26
4.29712438583374,1986-06-27
4.3348212242126465,1986-06-30
4.29712438583374,1986-07-01
4.29712438583374,1986-07-02
4.306547164916992,1986-07-03
4.099230766296387,1986-07-07
3.9955737590789795,1986-07-08
4.108653545379639,1986-07-09
4.108653545379639,1986-07-10
4.127501964569092,1986-07-11
3.948455333709717,1986-07-14
3.7976794242858887,1986-07-15
3.882491111755371,1986-07-16
3.9390316009521484,1986-07-17
3.920184850692749,1986-07-18
3.844794511795044,1986-07-21
3.891914129257202,1986-07-22
3.882491111755371,1986-07-23
3.929605722427368,1986-07-24
4.033265113830566,1986-07-25
3.9390316009521484,1986-07-28
3.9390316009521484,1986-07-29
4.052114486694336,1986-07-30
4.080382347106934,1986-07-31
4.080382347106934,1986-08-01
4.070959091186523,1986-08-04
4.052114486694336,1986-08-05
4.02384090423584,1986-08-06
3.9578773975372314,1986-08-07
3.9390316009521484,1986-08-08
3.9767262935638428,1986-08-11
3.9955737590789795,1986-08-12
4.042688846588135,1986-08-13
4.070959091186523,1986-08-14
4.052114486694336,1986-08-15
4.14634895324707,1986-08-18
4.136925220489502,1986-08-19
4.127501964569092,1986-08-20
4.099230766296387,1986-08-21
4.089806079864502,1986-08-22
4.080382347106934,1986-08-25
4.136925220489502,1986-08-26
4.147625923156738,1986-08-27
4.176035404205322,1986-08-28
4.1855034828186035,1986-08-29
4.0150532722473145,1986-09-02
4.043461799621582,1986-09-03
4.052928924560547,1986-09-04
3.9014205932617188,1986-09-05
3.7877867221832275,1986-09-08
3.7214982509613037,1986-09-09
3.7877867221832275,1986-09-10
3.532108783721924,1986-09-11
3.304844617843628,1986-09-12
3.2859063148498535,1986-09-15
3.304844617843628,1986-09-16
3.314312696456909,1986-09-17
3.2953741550445557,1986-09-18
3.427945375442505,1986-09-19
3.712029457092285,1986-09-22
3.636272668838501,1986-09-23
3.6268036365509033,1986-09-24
3.5226404666900635,1986-09-25
3.55104923248291,1986-09-26
3.475292205810547,1986-09-29
3.5131711959838867,1986-09-30
3.588926315307617,1986-10-01
3.636272668838501,1986-10-02
3.6457440853118896,1986-10-03
3.6741504669189453,1986-10-06
3.6646807193756104,1986-10-07
3.7025601863861084,1986-10-08
3.749907970428467,1986-10-09
3.7025601863861084,1986-10-10
3.712029457092285,1986-10-13
3.7025601863861084,1986-10-14
3.9392998218536377,1986-10-15
3.882481098175049,1986-10-16
3.816194772720337,1986-10-17
3.683621644973755,1986-10-20
3.683621644973755,1986-10-21
3.6646807193756104,1986-10-22
3.6930899620056152,1986-10-23
3.6741504669189453,1986-10-24
3.7404370307922363,1986-10-27
3.8446033000946045,1986-10-28
3.882481098175049,1986-10-29
3.929826498031616,1986-10-30
3.882481098175049,1986-10-31
3.8540706634521484,1986-11-03
3.863539218902588,1986-11-04
3.9203555583953857,1986-11-05
3.863539218902588,1986-11-06
3.8067259788513184,1986-11-07
3.7877867221832275,1986-11-10
3.8919498920440674,1986-11-11
3.8540706634521484,1986-11-12
3.8446033000946045,1986-11-13
3.910888671875,1986-11-14
3.8067259788513184,1986-11-17
3.607865810394287,1986-11-18
3.6741504669189453,1986-11-19
3.749907970428467,1986-11-20
3.835134983062744,1986-11-21
3.9487664699554443,1986-11-24
3.9392998218536377,1986-11-25
3.97072434425354,1986-11-26
4.008810520172119,1986-11-28
3.999290943145752,1986-12-01
4.113554954528809,1986-12-02
4.094512939453125,1986-12-03
4.113554954528809,1986-12-04
4.084990501403809,1986-12-05
4.123077869415283,1986-12-08
4.027858257293701,1986-12-09
4.046902656555176,1986-12-10
3.932636260986328,1986-12-11
3.9421560764312744,1986-12-12
3.904069423675537,1986-12-15
3.9802467823028564,1986-12-16
3.999290943145752,1986-12-17
3.9897685050964355,1986-12-18
4.189732551574707,1986-12-19
4.170687675476074,1986-12-22
4.094512939453125,1986-12-23
4.046902656555176,1986-12-24
4.037380218505859,1986-12-26
3.9802467823028564,1986-12-29
3.894545316696167,1986-12-30
3.9421560764312744,1986-12-31
4.018334865570068,1987-01-02
4.065943717956543,1987-01-05
4.075466156005859,1987-01-06
4.170687675476074,1987-01-07
4.151644706726074,1987-01-08
4.2087788581848145,1987-01-09
4.246866226196289,1987-01-12
4.246866226196289,1987-01-13
4.246866226196289,1987-01-14
4.237344741821289,1987-01-15
4.313520908355713,1987-01-16
4.323042869567871,1987-01-19
4.313520908355713,1987-01-20
4.313520908355713,1987-01-21
4.532528400421143,1987-01-22
4.3896965980529785,1987-01-23
4.3896965980529785,1987-01-26
4.52300500869751,1987-01-27
4.589663982391357,1987-01-28
4.637273788452148,1987-01-29
4.561097621917725,1987-01-30
4.513484954833984,1987-02-02
4.513484954833984,1987-02-03
4.665836334228516,1987-02-04
4.589663982391357,1987-02-05
4.589663982391357,1987-02-06
4.4563517570495605,1987-02-09
4.408742427825928,1987-02-10
4.446831703186035,1987-02-11
4.408742427825928,1987-02-12
4.52300500869751,1987-02-13
4.656318664550781,1987-02-17
4.665836334228516,1987-02-18
4.684884548187256,1987-02-19
4.675361633300781,1987-02-20
4.580142498016357,1987-02-23
4.589663982391357,1987-02-24
4.7456183433532715,1987-02-25
4.6308064460754395,1987-02-26
4.621236801147461,1987-02-27
4.716916084289551,1987-03-02
4.6690778732299805,1987-03-03
4.6690778732299805,1987-03-04
4.6690778732299805,1987-03-05
4.736051082611084,1987-03-06
4.7456183433532715,1987-03-09
4.6882123947143555,1987-03-10
4.678645610809326,1987-03-11
4.755188465118408,1987-03-12
4.640377521514893,1987-03-13
4.582967758178711,1987-03-16
4.602107048034668,1987-03-17
4.525562286376953,1987-03-18
4.53513240814209,1987-03-19
4.621236801147461,1987-03-20
4.678645610809326,1987-03-23
4.831732749938965,1987-03-24
4.812598705291748,1987-03-25
4.908272743225098,1987-03-26
4.78389310836792,1987-03-27
4.53513240814209,1987-03-30
4.515992164611816,1987-03-31
4.544697284698486,1987-04-01
4.477724075317383,1987-04-02
4.6308064460754395,1987-04-03
4.592536449432373,1987-04-06
4.439452648162842,1987-04-07
4.53513240814209,1987-04-08
4.458585262298584,1987-04-09
4.458585262298584,1987-04-10
4.305502414703369,1987-04-13
4.114147663116455,1987-04-14
4.3629069328308105,1987-04-15
4.439452648162842,1987-04-16
4.401181221008301,1987-04-20
4.515992164611816,1987-04-21
4.372476577758789,1987-04-22
4.372476577758789,1987-04-23
4.429882049560547,1987-04-24
4.334207534790039,1987-04-27
4.353342533111572,1987-04-28
4.3916120529174805,1987-04-29
4.420314788818359,1987-04-30
4.429882049560547,1987-05-01
4.429882049560547,1987-05-04
4.554265022277832,1987-05-05
4.4872894287109375,1987-05-06
4.458585262298584,1987-05-07
4.429882049560547,1987-05-08
4.410747051239014,1987-05-11
4.410747051239014,1987-05-12
4.496857643127441,1987-05-13
4.50642728805542,1987-05-14
4.382043361663818,1987-05-15
4.305502414703369,1987-05-18
4.171555995941162,1987-05-19
4.27679967880249,1987-05-20
4.295932769775391,1987-05-21
4.334207534790039,1987-05-22
4.525562286376953,1987-05-26
4.592536449432373,1987-05-27
4.784060001373291,1987-05-28
4.6589250564575195,1987-05-29
4.707052230834961,1987-06-01
4.707052230834961,1987-06-02
4.764808177947998,1987-06-03
4.755183219909668,1987-06-04
4.745554447174072,1987-06-05
4.822562217712402,1987-06-08
4.803311824798584,1987-06-09
4.928447246551514,1987-06-10
4.9573259353637695,1987-06-11
5.178721904754639,1987-06-12
5.0920867919921875,1987-06-15
5.120965957641602,1987-06-16
5.13059139251709,1987-06-17
5.072834491729736,1987-06-18
5.217226505279541,1987-06-19
5.284606456756592,1987-06-22
5.284606456756592,1987-06-23
5.226850986480713,1987-06-24
5.178721904754639,1987-06-25
5.024708271026611,1987-06-26
5.1113386154174805,1987-06-29
5.063209056854248,1987-06-30
5.034333229064941,1987-07-01
5.120965957641602,1987-07-02
5.072834491729736,1987-07-06
5.0920867919921875,1987-07-07
5.120965957641602,1987-07-08
5.0920867919921875,1987-07-09
5.1113386154174805,1987-07-10
5.101709365844727,1987-07-13
5.063209056854248,1987-07-14
5.053584098815918,1987-07-15
4.976573944091797,1987-07-16
4.9958295822143555,1987-07-17
4.909196376800537,1987-07-20
4.764808177947998,1987-07-21
4.7936835289001465,1987-07-22
4.764808177947998,1987-07-23
4.67817497253418,1987-07-24
4.755183219909668,1987-07-27
4.7936835289001465,1987-07-28
4.899569988250732,1987-07-29
4.938074588775635,1987-07-30
4.870695114135742,1987-07-31
4.745554447174072,1987-08-03
4.716675758361816,1987-08-04
4.832188129425049,1987-08-05
4.909196376800537,1987-08-06
5.015080451965332,1987-08-07
5.082461357116699,1987-08-10
5.197975158691406,1987-08-11
5.13059139251709,1987-08-12
5.063209056854248,1987-08-13
5.0439558029174805,1987-08-14
5.0920867919921875,1987-08-17
5.034333229064941,1987-08-18
5.024708271026611,1987-08-19
5.101709365844727,1987-08-20
5.082461357116699,1987-08-21
5.082461357116699,1987-08-24
5.178721904754639,1987-08-25
5.0439558029174805,1987-08-26
5.005454063415527,1987-08-27
4.975416660308838,1987-08-28
4.994777202606201,1987-08-31
4.801179885864258,1987-09-01
4.801179885864258,1987-09-02
4.781821250915527,1987-09-03
4.743098735809326,1987-09-04
4.752782821655273,1987-09-08
4.781821250915527,1987-09-09
4.888301372528076,1987-09-10
5.0238165855407715,1987-09-11
4.994777202606201,1987-09-14
4.8495774269104,1987-09-15
4.83989953994751,1987-09-16
4.810860633850098,1987-09-17
4.781821250915527,1987-09-18
4.743098735809326,1987-09-21
4.82053804397583,1987-09-22
4.791500091552734,1987-09-23
4.752782821655273,1987-09-24
4.704382419586182,1987-09-25
4.810860633850098,1987-09-28
4.801179885864258,1987-09-29
4.781821250915527,1987-09-30
4.907658576965332,1987-10-01
4.946377754211426,1987-10-02
4.810860633850098,1987-10-05
4.772138595581055,1987-10-06
4.752782821655273,1987-10-07
4.685024738311768,1987-10-08
4.6559858322143555,1987-10-09
4.578544616699219,1987-10-12
4.636623382568359,1987-10-13
4.472067832946777,1987-10-14
4.307511329650879,1987-10-15
4.123593807220459,1987-10-16
3.039456844329834,1987-10-19
3.7557616233825684,1987-10-20
4.06551456451416,1987-10-21
4.075194835662842,1987-10-22
4.142954349517822,1987-10-23
3.8525609970092773,1987-10-26
3.8815996646881104,1987-10-27
3.9203178882598877,1987-10-28
4.2010345458984375,1987-10-29
4.462386608123779,1987-10-30
4.481745719909668,1987-11-02
4.355910301208496,1987-11-03
4.24943208694458,1987-11-04
4.3365478515625,1987-11-05
4.220393180847168,1987-11-06
4.2010345458984375,1987-11-09
4.007433891296387,1987-11-10
4.239748954772949,1987-11-11
4.3365478515625,1987-11-12
4.2010345458984375,1987-11-13
4.259110450744629,1987-11-16
4.181671619415283,1987-11-17
4.210711479187012,1987-11-18
4.075194835662842,1987-11-19
4.133271217346191,1987-11-20
4.113914966583252,1987-11-23
4.210711479187012,1987-11-24
4.248684406280518,1987-11-25
4.1902174949646,1987-11-27
4.005068778991699,1987-11-30
3.995323896408081,1987-12-01
3.9466025829315186,1987-12-02
3.888134479522705,1987-12-03
3.9271111488342285,1987-12-04
3.888134479522705,1987-12-07
3.995323896408081,1987-12-08
4.063535690307617,1987-12-09
4.005068778991699,1987-12-10
3.9758331775665283,1987-12-11
4.131749629974365,1987-12-14
4.131749629974365,1987-12-15
4.102511882781982,1987-12-16
4.102511882781982,1987-12-17
4.209705829620361,1987-12-18
4.209705829620361,1987-12-21
4.170727729797363,1987-12-22
4.170727729797363,1987-12-23
4.160983085632324,1987-12-24
4.0343017578125,1987-12-28
3.9758331775665283,1987-12-29
4.092771530151367,1987-12-30
4.083028316497803,1987-12-31
4.199962615966797,1988-01-04
4.229196548461914,1988-01-05
4.112258434295654,1988-01-06
4.1902174949646,1988-01-07
3.839409589767456,1988-01-08
3.9563448429107666,1988-01-11
4.0343017578125,1988-01-12
4.005068778991699,1988-01-13
3.995323896408081,1988-01-14
3.9758331775665283,1988-01-15
3.9660890102386475,1988-01-18
3.9466025829315186,1988-01-19
3.9271111488342285,1988-01-20
3.9758331775665283,1988-01-21
4.005068778991699,1988-01-22
4.063535690307617,1988-01-25
4.014813423156738,1988-01-26
3.985578775405884,1988-01-27
4.053792953491211,1988-01-28
4.122004508972168,1988-01-29
4.2194504737854,1988-02-01
4.297409534454346,1988-02-02
4.170727729797363,1988-02-03
4.122004508972168,1988-02-04
4.083028316497803,1988-02-05
3.9563448429107666,1988-02-08
3.985578775405884,1988-02-09
4.092771530151367,1988-02-10
4.044047832489014,1988-02-11
4.083028316497803,1988-02-12
4.092771530151367,1988-02-16
4.053792953491211,1988-02-17
4.044047832489014,1988-02-18
4.044047832489014,1988-02-19
4.092771530151367,1988-02-22
4.044047832489014,1988-02-23
4.0343017578125,1988-02-24
3.9466025829315186,1988-02-25
3.968581199645996,1988-02-26
4.047166347503662,1988-02-29
4.037343502044678,1988-03-01
4.007872581481934,1988-03-02
4.037343502044678,1988-03-03
4.027519226074219,1988-03-04
4.066812038421631,1988-03-07
4.0962815284729,1988-03-08
4.066812038421631,1988-03-09
4.047166347503662,1988-03-10
4.056987762451172,1988-03-11
3.9882261753082275,1988-03-14
3.968581199645996,1988-03-15
3.998049736022949,1988-03-16
4.066812038421631,1988-03-17
4.145398139953613,1988-03-18
4.1257524490356445,1988-03-21
4.155221939086914,1988-03-22
4.174869537353516,1988-03-23
4.1257524490356445,1988-03-24
3.998049736022949,1988-03-25
4.076636791229248,1988-03-28
4.086461067199707,1988-03-29
4.086461067199707,1988-03-30
4.0962815284729,1988-03-31
4.066812038421631,1988-04-04
4.135571479797363,1988-04-05
4.233809471130371,1988-04-06
4.243628978729248,1988-04-07
4.263278484344482,1988-04-08
4.253452777862549,1988-04-11
4.194513320922852,1988-04-12
4.165046215057373,1988-04-13
4.066812038421631,1988-04-14
4.007872581481934,1988-04-15
4.027519226074219,1988-04-18
4.047166347503662,1988-04-19
4.027519226074219,1988-04-20
4.066812038421631,1988-04-21
4.1257524490356445,1988-04-22
4.0962815284729,1988-04-25
4.10610818862915,1988-04-26
4.115931510925293,1988-04-27
4.115931510925293,1988-04-28
4.066812038421631,1988-04-29
4.037343502044678,1988-05-02
4.007872581481934,1988-05-03
3.998049736022949,1988-05-04
3.998049736022949,1988-05-05
4.017695903778076,1988-05-06
4.017695903778076,1988-05-09
4.056987762451172,1988-05-10
3.978407144546509,1988-05-11
3.978407144546509,1988-05-12
4.007872581481934,1988-05-13
4.1257524490356445,1988-05-16
4.047166347503662,1988-05-17
3.998049736022949,1988-05-18
4.047166347503662,1988-05-19
4.086461067199707,1988-05-20
4.027519226074219,1988-05-23
4.086461067199707,1988-05-24
4.135571479797363,1988-05-25
4.145398139953613,1988-05-26
4.157649993896484,1988-05-27
4.2566423416137695,1988-05-31
4.3853302001953125,1988-06-01
4.325935363769531,1988-06-02
4.306138515472412,1988-06-03
4.296237945556641,1988-06-06
4.167547702789307,1988-06-07
4.266542911529541,1988-06-08
4.246740818023682,1988-06-09
4.276439189910889,1988-06-10
4.28633975982666,1988-06-13
4.375430583953857,1988-06-14
4.375430583953857,1988-06-15
4.2566423416137695,1988-06-16
4.236842155456543,1988-06-17
4.207146644592285,1988-06-20
4.217042446136475,1988-06-21
4.325935363769531,1988-06-22
4.3358354568481445,1988-06-23
4.365533828735352,1988-06-24
4.207146644592285,1988-06-27
4.226943492889404,1988-06-28
4.28633975982666,1988-06-29
4.325935363769531,1988-06-30
4.28633975982666,1988-07-01
4.236842155456543,1988-07-05
4.276439189910889,1988-07-06
4.236842155456543,1988-07-07
4.226943492889404,1988-07-08
4.2566423416137695,1988-07-11
4.226943492889404,1988-07-12
4.207146644592285,1988-07-13
4.226943492889404,1988-07-14
4.2566423416137695,1988-07-15
4.226943492889404,1988-07-18
4.207146644592285,1988-07-19
4.226943492889404,1988-07-20
4.167547702789307,1988-07-21
4.157649993896484,1988-07-22
4.207146644592285,1988-07-25
4.19724702835083,1988-07-26
4.217042446136475,1988-07-27
4.296237945556641,1988-07-28
4.3853302001953125,1988-07-29
4.415027618408203,1988-08-01
4.494223117828369,1988-08-02
4.583314895629883,1988-08-03
4.563514232635498,1988-08-04
4.504120826721191,1988-08-05
4.494223117828369,1988-08-08
4.434825420379639,1988-08-09
4.464522838592529,1988-08-10
4.494223117828369,1988-08-11
4.464522838592529,1988-08-12
4.444723129272461,1988-08-15
4.51401948928833,1988-08-16
4.593214511871338,1988-08-17
4.622909069061279,1988-08-18
4.573413372039795,1988-08-19
4.464522838592529,1988-08-22
4.444723129272461,1988-08-23
4.563514232635498,1988-08-24
4.504120826721191,1988-08-25
4.583314895629883,1988-08-26
4.60561990737915,1988-08-29
