ROST,Date
0.2915039360523224,1986-04-21
0.2973926067352295,1986-04-22
0.2973926067352295,1986-04-23
0.30917036533355713,1986-04-24
0.32094845175743103,1986-04-25
0.32094845175743103,1986-04-28
0.315059632062912,1986-04-29
0.30622607469558716,1986-04-30
0.30917036533355713,1986-05-01
0.30328169465065,1986-05-02
0.28561463952064514,1986-05-05
0.2944480776786804,1986-05-06
0.28267019987106323,1986-05-07
0.2915039360523224,1986-05-08
0.2944480776786804,1986-05-09
0.30622607469558716,1986-05-12
0.300337553024292,1986-05-13
0.300337553024292,1986-05-14
0.2915039360523224,1986-05-15
0.2944480776786804,1986-05-16
0.2944480776786804,1986-05-19
0.2944480776786804,1986-05-20
0.2944480776786804,1986-05-21
0.2973926067352295,1986-05-22
0.300337553024292,1986-05-23
0.3121154010295868,1986-05-27
0.32683756947517395,1986-05-28
0.32094845175743103,1986-05-29
0.3238934278488159,1986-05-30
0.32683756947517395,1986-06-02
0.32683756947517395,1986-06-03
0.315059632062912,1986-06-04
0.35628217458724976,1986-06-05
0.3621714115142822,1986-06-06
0.3474492132663727,1986-06-09
0.35922712087631226,1986-06-10
0.3651156425476074,1986-06-11
0.3621714115142822,1986-06-12
0.35628217458724976,1986-06-13
0.35922712087631226,1986-06-16
0.3445042669773102,1986-06-17
0.3503935635089874,1986-06-18
0.3503935635089874,1986-06-19
0.3503935635089874,1986-06-20
0.35628217458724976,1986-06-23
0.3680599331855774,1986-06-24
0.3827829957008362,1986-06-25
0.38572728633880615,1986-06-26
0.373949259519577,1986-06-27
0.373949259519577,1986-06-30
0.371005117893219,1986-07-01
0.30917036533355713,1986-07-02
0.300337553024292,1986-07-03
0.2797258794307709,1986-07-07
0.2797258794307709,1986-07-08
0.30622607469558716,1986-07-09
0.30328169465065,1986-07-10
0.28561463952064514,1986-07-11
0.28267019987106323,1986-07-14
0.28267019987106323,1986-07-15
0.28267019987106323,1986-07-16
0.2797258794307709,1986-07-17
0.2797258794307709,1986-07-18
0.27678167819976807,1986-07-21
0.27383649349212646,1986-07-22
0.25322601199150085,1986-07-23
0.2473364770412445,1986-07-24
0.23850281536579132,1986-07-25
0.24439220130443573,1986-07-28
0.24144786596298218,1986-07-29
0.24144786596298218,1986-07-30
0.24144786596298218,1986-07-31
0.24439220130443573,1986-08-01
0.24439220130443573,1986-08-04
0.25322601199150085,1986-08-05
0.25028079748153687,1986-08-06
0.25322601199150085,1986-08-07
0.25028079748153687,1986-08-08
0.25028079748153687,1986-08-11
0.25028079748153687,1986-08-12
0.25322601199150085,1986-08-13
0.25028079748153687,1986-08-14
0.2473364770412445,1986-08-15
0.25028079748153687,1986-08-18
0.25322601199150085,1986-08-19
0.25322601199150085,1986-08-20
0.2473364770412445,1986-08-21
0.25322601199150085,1986-08-22
0.25028079748153687,1986-08-25
0.24144786596298218,1986-08-26
0.23850281536579132,1986-08-27
0.23555850982666016,1986-08-28
0.22966991364955902,1986-08-29
0.2031690627336502,1986-09-02
0.20905843377113342,1986-09-03
0.20611415803432465,1986-09-04
0.2031690627336502,1986-09-05
0.2031690627336502,1986-09-08
0.19728051126003265,1986-09-09
0.2002248466014862,1986-09-10
0.18255822360515594,1986-09-11
0.1855025589466095,1986-09-12
0.18844687938690186,1986-09-15
0.1855025589466095,1986-09-16
0.1855025589466095,1986-09-17
0.18255822360515594,1986-09-18
0.1766689121723175,1986-09-19
0.1766689121723175,1986-09-22
0.17961320281028748,1986-09-23
0.1766689121723175,1986-09-24
0.1766689121723175,1986-09-25
0.18255822360515594,1986-09-26
0.18844687938690186,1986-09-29
0.20905843377113342,1986-09-30
0.2031690627336502,1986-10-01
0.2002248466014862,1986-10-02
0.2031690627336502,1986-10-03
0.19728051126003265,1986-10-06
0.19728051126003265,1986-10-07
0.19728051126003265,1986-10-08
0.19139108061790466,1986-10-09
0.19139108061790466,1986-10-10
0.1943361610174179,1986-10-13
0.19139108061790466,1986-10-14
0.18844687938690186,1986-10-15
0.1855025589466095,1986-10-16
0.18844687938690186,1986-10-17
0.1855025589466095,1986-10-20
0.1855025589466095,1986-10-21
0.1855025589466095,1986-10-22
0.1855025589466095,1986-10-23
0.1855025589466095,1986-10-24
0.18255822360515594,1986-10-27
0.18255822360515594,1986-10-28
0.19139108061790466,1986-10-29
0.19139108061790466,1986-10-30
0.18255822360515594,1986-10-31
0.1766689121723175,1986-11-03
0.1766689121723175,1986-11-04
0.1766689121723175,1986-11-05
0.1766689121723175,1986-11-06
0.1766689121723175,1986-11-07
0.17078034579753876,1986-11-10
0.17078034579753876,1986-11-11
0.17078034579753876,1986-11-12
0.16489100456237793,1986-11-13
0.15311303734779358,1986-11-14
0.13839083909988403,1986-11-17
0.1325014978647232,1986-11-18
0.13839083909988403,1986-11-19
0.14427946507930756,1986-11-20
0.14133509993553162,1986-11-21
0.13544651865959167,1986-11-24
0.12072356790304184,1986-11-25
0.11189069598913193,1986-11-26
0.12955719232559204,1986-11-28
0.12955719232559204,1986-12-01
0.12366866320371628,1986-12-02
0.12366866320371628,1986-12-03
0.12366866320371628,1986-12-04
0.11777925491333008,1986-12-05
0.11483495682477951,1986-12-08
0.11777925491333008,1986-12-09
0.11483495682477951,1986-12-10
0.11483495682477951,1986-12-11
0.11189069598913193,1986-12-12
0.11189069598913193,1986-12-15
0.11483495682477951,1986-12-16
0.11189069598913193,1986-12-17
0.11483495682477951,1986-12-18
0.11777925491333008,1986-12-19
0.11483495682477951,1986-12-22
0.10894560813903809,1986-12-23
0.11189069598913193,1986-12-24
0.11483495682477951,1986-12-26
0.10894560813903809,1986-12-29
0.10894560813903809,1986-12-30
0.11189069598913193,1986-12-31
0.11777925491333008,1987-01-02
0.12955719232559204,1987-01-05
0.1325014978647232,1987-01-06
0.1325014978647232,1987-01-07
0.13544651865959167,1987-01-08
0.13839083909988403,1987-01-09
0.13544651865959167,1987-01-12
0.13544651865959167,1987-01-13
0.1325014978647232,1987-01-14
0.13544651865959167,1987-01-15
0.13544651865959167,1987-01-16
0.12661300599575043,1987-01-19
0.12955719232559204,1987-01-20
0.12661300599575043,1987-01-21
0.12955719232559204,1987-01-22
0.12661300599575043,1987-01-23
0.12661300599575043,1987-01-26
0.11777925491333008,1987-01-27
0.11777925491333008,1987-01-28
0.12072356790304184,1987-01-29
0.12366866320371628,1987-01-30
0.12366866320371628,1987-02-02
0.14133509993553162,1987-02-03
0.14722447097301483,1987-02-04
0.16194671392440796,1987-02-05
0.17372460663318634,1987-02-06
0.17078034579753876,1987-02-09
0.1678353250026703,1987-02-10
0.1678353250026703,1987-02-11
0.16194671392440796,1987-02-12
0.16489100456237793,1987-02-13
0.15605729818344116,1987-02-17
0.150168776512146,1987-02-18
0.15311303734779358,1987-02-19
0.150168776512146,1987-02-20
0.15900245308876038,1987-02-23
0.1766689121723175,1987-02-24
0.1943361610174179,1987-02-25
0.19728051126003265,1987-02-26
0.18844687938690186,1987-02-27
0.1855025589466095,1987-03-02
0.17961320281028748,1987-03-03
0.18844687938690186,1987-03-04
0.18844687938690186,1987-03-05
0.1855025589466095,1987-03-06
0.1766689121723175,1987-03-09
0.18255822360515594,1987-03-10
0.1766689121723175,1987-03-11
0.1766689121723175,1987-03-12
0.17961320281028748,1987-03-13
0.1766689121723175,1987-03-16
0.16489100456237793,1987-03-17
0.16489100456237793,1987-03-18
0.1678353250026703,1987-03-19
0.1678353250026703,1987-03-20
0.16489100456237793,1987-03-23
0.16489100456237793,1987-03-24
0.16489100456237793,1987-03-25
0.15900245308876038,1987-03-26
0.15605729818344116,1987-03-27
0.15605729818344116,1987-03-30
0.15900245308876038,1987-03-31
0.15605729818344116,1987-04-01
0.15605729818344116,1987-04-02
0.15311303734779358,1987-04-03
0.15605729818344116,1987-04-06
0.16194671392440796,1987-04-07
0.15900245308876038,1987-04-08
0.16194671392440796,1987-04-09
0.15900245308876038,1987-04-10
0.16194671392440796,1987-04-13
0.15605729818344116,1987-04-14
0.15900245308876038,1987-04-15
0.16489100456237793,1987-04-16
0.16489100456237793,1987-04-20
0.16194671392440796,1987-04-21
0.15605729818344116,1987-04-22
0.15900245308876038,1987-04-23
0.15900245308876038,1987-04-24
0.15605729818344116,1987-04-27
0.15605729818344116,1987-04-28
0.15900245308876038,1987-04-29
0.15900245308876038,1987-04-30
0.15605729818344116,1987-05-01
0.15605729818344116,1987-05-04
0.15311303734779358,1987-05-05
0.15605729818344116,1987-05-06
0.17372460663318634,1987-05-07
0.17372460663318634,1987-05-08
0.17078034579753876,1987-05-11
0.17372460663318634,1987-05-12
0.17372460663318634,1987-05-13
0.17372460663318634,1987-05-14
0.17078034579753876,1987-05-15
0.16489100456237793,1987-05-18
0.16489100456237793,1987-05-19
0.16489100456237793,1987-05-20
0.16194671392440796,1987-05-21
0.15900245308876038,1987-05-22
0.1678353250026703,1987-05-26
0.1678353250026703,1987-05-27
0.16489100456237793,1987-05-28
0.1678353250026703,1987-05-29
0.1678353250026703,1987-06-01
0.16489100456237793,1987-06-02
0.15900245308876038,1987-06-03
0.16194671392440796,1987-06-04
0.16489100456237793,1987-06-05
0.16489100456237793,1987-06-08
0.16194671392440796,1987-06-09
0.16489100456237793,1987-06-10
0.17961320281028748,1987-06-11
0.19728051126003265,1987-06-12
0.2002248466014862,1987-06-15
0.19728051126003265,1987-06-16
0.18844687938690186,1987-06-17
0.18844687938690186,1987-06-18
0.18844687938690186,1987-06-19
0.19139108061790466,1987-06-22
0.1855025589466095,1987-06-23
0.1855025589466095,1987-06-24
0.18844687938690186,1987-06-25
0.19139108061790466,1987-06-26
0.19139108061790466,1987-06-29
0.2002248466014862,1987-06-30
0.2002248466014862,1987-07-01
0.21494698524475098,1987-07-02
0.21200275421142578,1987-07-06
0.21494698524475098,1987-07-07
0.22083637118339539,1987-07-08
0.22966991364955902,1987-07-09
0.22966991364955902,1987-07-10
0.23555850982666016,1987-07-13
0.2473364770412445,1987-07-14
0.25322601199150085,1987-07-15
0.2561701238155365,1987-07-16
0.25322601199150085,1987-07-17
0.24144786596298218,1987-07-20
0.22378069162368774,1987-07-21
0.21789196133613586,1987-07-22
0.21494698524475098,1987-07-23
0.21494698524475098,1987-07-24
0.22378069162368774,1987-07-27
0.22378069162368774,1987-07-28
0.2473364770412445,1987-07-29
0.2473364770412445,1987-07-30
0.2473364770412445,1987-07-31
0.24144786596298218,1987-08-03
0.23555850982666016,1987-08-04
0.24439220130443573,1987-08-05
0.25322601199150085,1987-08-06
0.25028079748153687,1987-08-07
0.25028079748153687,1987-08-10
0.2473364770412445,1987-08-11
0.2473364770412445,1987-08-12
0.25028079748153687,1987-08-13
0.24439220130443573,1987-08-14
0.24439220130443573,1987-08-17
0.24144786596298218,1987-08-18
0.24144786596298218,1987-08-19
0.24439220130443573,1987-08-20
0.24439220130443573,1987-08-21
0.25322601199150085,1987-08-24
0.25322601199150085,1987-08-25
0.2473364770412445,1987-08-26
0.2473364770412445,1987-08-27
0.2473364770412445,1987-08-28
0.24439220130443573,1987-08-31
0.23555850982666016,1987-09-01
0.22966991364955902,1987-09-02
0.22672492265701294,1987-09-03
0.22378069162368774,1987-09-04
0.21789196133613586,1987-09-08
0.22378069162368774,1987-09-09
0.22083637118339539,1987-09-10
0.22966991364955902,1987-09-11
0.22966991364955902,1987-09-14
0.22966991364955902,1987-09-15
0.23850281536579132,1987-09-16
0.22672492265701294,1987-09-17
0.22966991364955902,1987-09-18
0.21789196133613586,1987-09-21
0.22083637118339539,1987-09-22
0.21789196133613586,1987-09-23
0.21789196133613586,1987-09-24
0.22083637118339539,1987-09-25
0.21200275421142578,1987-09-28
0.18844687938690186,1987-09-29
0.18844687938690186,1987-09-30
0.1855025589466095,1987-10-01
0.19139108061790466,1987-10-02
0.19139108061790466,1987-10-05
0.18255822360515594,1987-10-06
0.18255822360515594,1987-10-07
0.17961320281028748,1987-10-08
0.16489100456237793,1987-10-09
0.16489100456237793,1987-10-12
0.16489100456237793,1987-10-13
0.16489100456237793,1987-10-14
0.16489100456237793,1987-10-15
0.15311303734779358,1987-10-16
0.12366866320371628,1987-10-19
0.11189069598913193,1987-10-20
0.12366866320371628,1987-10-21
0.11777925491333008,1987-10-22
0.11189069598913193,1987-10-23
0.0971677228808403,1987-10-26
0.08538975566625595,1987-10-27
0.0883348360657692,1987-10-28
0.10305707901716232,1987-10-29
0.10894560813903809,1987-10-30
0.10894560813903809,1987-11-02
0.0971677228808403,1987-11-03
0.10305707901716232,1987-11-04
0.10600137710571289,1987-11-05
0.11189069598913193,1987-11-06
0.10600137710571289,1987-11-09
0.10011279582977295,1987-11-10
0.10305707901716232,1987-11-11
0.10894560813903809,1987-11-12
0.11483495682477951,1987-11-13
0.11777925491333008,1987-11-16
0.11483495682477951,1987-11-17
0.11483495682477951,1987-11-18
0.10600137710571289,1987-11-19
0.10600137710571289,1987-11-20
0.10600137710571289,1987-11-23
0.10600137710571289,1987-11-24
0.10600137710571289,1987-11-25
0.10600137710571289,1987-11-27
0.09422343969345093,1987-11-30
0.09422343969345093,1987-12-01
0.0971677228808403,1987-12-02
0.09127911180257797,1987-12-03
0.0883348360657692,1987-12-04
0.09127911180257797,1987-12-07
0.09127911180257797,1987-12-08
0.0971677228808403,1987-12-09
0.09422343969345093,1987-12-10
0.09422343969345093,1987-12-11
0.0971677228808403,1987-12-14
0.10305707901716232,1987-12-15
0.10600137710571289,1987-12-16
0.10305707901716232,1987-12-17
0.10305707901716232,1987-12-18
0.10305707901716232,1987-12-21
0.10011279582977295,1987-12-22
0.10305707901716232,1987-12-23
0.10011279582977295,1987-12-24
0.09422343969345093,1987-12-28
0.09422343969345093,1987-12-29
0.0971677228808403,1987-12-30
0.0971677228808403,1987-12-31
0.10600137710571289,1988-01-04
0.11483495682477951,1988-01-05
0.1325014978647232,1988-01-06
0.13544651865959167,1988-01-07
0.12661300599575043,1988-01-08
0.12661300599575043,1988-01-11
0.12072356790304184,1988-01-12
0.1325014978647232,1988-01-13
0.1325014978647232,1988-01-14
0.13544651865959167,1988-01-15
0.13397365808486938,1988-01-18
0.1325014978647232,1988-01-19
0.12661300599575043,1988-01-20
0.12366866320371628,1988-01-21
0.12661300599575043,1988-01-22
0.1325014978647232,1988-01-25
0.12955719232559204,1988-01-26
0.12955719232559204,1988-01-27
0.15900245308876038,1988-01-28
0.15900245308876038,1988-01-29
0.13839083909988403,1988-02-01
0.14133509993553162,1988-02-02
0.150168776512146,1988-02-03
0.150168776512146,1988-02-04
0.14427946507930756,1988-02-05
0.13839083909988403,1988-02-08
0.13839083909988403,1988-02-09
0.14133509993553162,1988-02-10
0.14133509993553162,1988-02-11
0.13839083909988403,1988-02-12
0.14133509993553162,1988-02-16
0.13839083909988403,1988-02-17
0.12955719232559204,1988-02-18
0.13544651865959167,1988-02-19
0.13839083909988403,1988-02-22
0.13839083909988403,1988-02-23
0.14133509993553162,1988-02-24
0.14427946507930756,1988-02-25
0.14427946507930756,1988-02-26
0.14133509993553162,1988-02-29
0.14722447097301483,1988-03-01
0.14133509993553162,1988-03-02
0.1325014978647232,1988-03-03
0.1325014978647232,1988-03-04
0.12955719232559204,1988-03-07
0.1325014978647232,1988-03-08
0.14133509993553162,1988-03-09
0.13544651865959167,1988-03-10
0.1325014978647232,1988-03-11
0.13544651865959167,1988-03-14
0.12955719232559204,1988-03-15
0.13544651865959167,1988-03-16
0.13544651865959167,1988-03-17
0.14427946507930756,1988-03-18
0.14427946507930756,1988-03-21
0.14133509993553162,1988-03-22
0.13839083909988403,1988-03-23
0.13544651865959167,1988-03-24
0.13544651865959167,1988-03-25
0.1325014978647232,1988-03-28
0.13544651865959167,1988-03-29
0.13544651865959167,1988-03-30
0.13839083909988403,1988-03-31
0.1325014978647232,1988-04-04
0.1325014978647232,1988-04-05
0.13544651865959167,1988-04-06
0.13839083909988403,1988-04-07
0.13839083909988403,1988-04-08
0.1325014978647232,1988-04-11
0.13544651865959167,1988-04-12
0.13544651865959167,1988-04-13
0.13544651865959167,1988-04-14
0.13544651865959167,1988-04-15
0.13839083909988403,1988-04-18
0.1325014978647232,1988-04-19
0.12955719232559204,1988-04-20
0.12366866320371628,1988-04-21
0.12072356790304184,1988-04-22
0.12072356790304184,1988-04-25
0.12366866320371628,1988-04-26
0.12661300599575043,1988-04-27
0.12072356790304184,1988-04-28
0.12661300599575043,1988-04-29
0.13544651865959167,1988-05-02
0.1325014978647232,1988-05-03
0.12955719232559204,1988-05-04
0.12955719232559204,1988-05-05
0.12955719232559204,1988-05-06
0.12955719232559204,1988-05-09
0.12955719232559204,1988-05-10
0.12808506190776825,1988-05-11
0.12661300599575043,1988-05-12
0.1325014978647232,1988-05-13
0.1325014978647232,1988-05-16
0.13839083909988403,1988-05-17
0.13839083909988403,1988-05-18
0.13839083909988403,1988-05-19
0.1325014978647232,1988-05-20
0.1325014978647232,1988-05-23
0.13544651865959167,1988-05-24
0.13839083909988403,1988-05-25
0.13839083909988403,1988-05-26
0.14133509993553162,1988-05-27
0.14722447097301483,1988-05-31
0.14427946507930756,1988-06-01
0.14722447097301483,1988-06-02
0.150168776512146,1988-06-03
0.14722447097301483,1988-06-06
0.1486966609954834,1988-06-07
0.15900245308876038,1988-06-08
0.15311303734779358,1988-06-09
0.14722447097301483,1988-06-10
0.150168776512146,1988-06-13
0.14722447097301483,1988-06-14
0.150168776512146,1988-06-15
0.14722447097301483,1988-06-16
0.14722447097301483,1988-06-17
0.14427946507930756,1988-06-20
0.14427946507930756,1988-06-21
0.14722447097301483,1988-06-22
0.150168776512146,1988-06-23
0.15311303734779358,1988-06-24
0.16194671392440796,1988-06-27
0.16194671392440796,1988-06-28
0.16489100456237793,1988-06-29
0.1678353250026703,1988-06-30
0.16489100456237793,1988-07-01
0.1678353250026703,1988-07-05
0.17961320281028748,1988-07-06
0.18255822360515594,1988-07-07
0.18108539283275604,1988-07-08
0.1766689121723175,1988-07-11
0.17372460663318634,1988-07-12
0.17078034579753876,1988-07-13
0.17372460663318634,1988-07-14
0.17078034579753876,1988-07-15
0.17078034579753876,1988-07-18
0.17372460663318634,1988-07-19
0.17078034579753876,1988-07-20
0.17078034579753876,1988-07-21
0.16930747032165527,1988-07-22
0.1678353250026703,1988-07-25
0.17078034579753876,1988-07-26
0.17961320281028748,1988-07-27
0.19139108061790466,1988-07-28
0.2031690627336502,1988-07-29
0.21789196133613586,1988-08-01
0.21053053438663483,1988-08-02
0.21053053438663483,1988-08-03
0.21789196133613586,1988-08-04
0.22083637118339539,1988-08-05
0.22083637118339539,1988-08-08
0.21494698524475098,1988-08-09
0.21200275421142578,1988-08-10
0.21200275421142578,1988-08-11
0.21200275421142578,1988-08-12
0.21494698524475098,1988-08-15
0.21347485482692719,1988-08-16
0.20905843377113342,1988-08-17
0.21200275421142578,1988-08-18
0.20905843377113342,1988-08-19
0.21200275421142578,1988-08-22
0.21347485482692719,1988-08-23
0.21200275421142578,1988-08-24
0.21494698524475098,1988-08-25
0.21494698524475098,1988-08-26
0.21789196133613586,1988-08-29
0.22083637118339539,1988-08-30
0.22378069162368774,1988-08-31
0.21789196133613586,1988-09-01
0.22378069162368774,1988-09-02
0.22672492265701294,1988-09-06
0.22966991364955902,1988-09-07
0.23555850982666016,1988-09-08
0.23555850982666016,1988-09-09
0.23261426389217377,1988-09-12
0.22966991364955902,1988-09-13
0.23555850982666016,1988-09-14
0.23555850982666016,1988-09-15
0.23555850982666016,1988-09-16
0.23850281536579132,1988-09-19
0.2561701238155365,1988-09-20
0.2561701238155365,1988-09-21
0.2591143846511841,1988-09-22
0.2561701238155365,1988-09-23
0.2473364770412445,1988-09-26
0.25028079748153687,1988-09-27
0.24439220130443573,1988-09-28
0.25322601199150085,1988-09-29
0.24144786596298218,1988-09-30
0.24144786596298218,1988-10-03
0.22966991364955902,1988-10-04
0.23555850982666016,1988-10-05
0.23555850982666016,1988-10-06
0.23261426389217377,1988-10-07
0.23261426389217377,1988-10-10
0.22966991364955902,1988-10-11
0.22966991364955902,1988-10-12
0.23261426389217377,1988-10-13
0.24439220130443573,1988-10-14
0.24439220130443573,1988-10-17
0.2561701238155365,1988-10-18
0.2591143846511841,1988-10-19
0.2591143846511841,1988-10-20
0.2561701238155365,1988-10-21
0.2473364770412445,1988-10-24
0.23555850982666016,1988-10-25
0.23555850982666016,1988-10-26
0.23555850982666016,1988-10-27
0.24144786596298218,1988-10-28
0.23850281536579132,1988-10-31
0.23850281536579132,1988-11-01
0.23850281536579132,1988-11-02
0.25322601199150085,1988-11-03
0.2473364770412445,1988-11-04
0.23850281536579132,1988-11-07
0.23850281536579132,1988-11-08
0.23261426389217377,1988-11-09
0.23261426389217377,1988-11-10
0.22672492265701294,1988-11-11
0.21789196133613586,1988-11-14
0.22378069162368774,1988-11-15
0.22083637118339539,1988-11-16
0.22083637118339539,1988-11-17
0.21789196133613586,1988-11-18
0.21494698524475098,1988-11-21
0.21494698524475098,1988-11-22
0.21789196133613586,1988-11-23
0.21494698524475098,1988-11-25
0.21789196133613586,1988-11-28
0.2473364770412445,1988-11-29
0.2561701238155365,1988-11-30
0.2561701238155365,1988-12-01
0.25322601199150085,1988-12-02
0.25028079748153687,1988-12-05
0.25322601199150085,1988-12-06
0.2561701238155365,1988-12-07
0.2591143846511841,1988-12-08
0.2591143846511841,1988-12-09
0.2591143846511841,1988-12-12
0.25322601199150085,1988-12-13
0.25028079748153687,1988-12-14
0.24439220130443573,1988-12-15
0.25322601199150085,1988-12-16
0.2473364770412445,1988-12-19
0.23850281536579132,1988-12-20
0.24144786596298218,1988-12-21
0.2473364770412445,1988-12-22
0.2473364770412445,1988-12-23
0.24439220130443573,1988-12-27
0.23850281536579132,1988-12-28
0.24439220130443573,1988-12-29
0.2473364770412445,1988-12-30
0.2473364770412445,1989-01-03
0.24144786596298218,1989-01-04
0.25028079748153687,1989-01-05
0.2473364770412445,1989-01-06
0.2473364770412445,1989-01-09
0.24144786596298218,1989-01-10
0.23850281536579132,1989-01-11
0.24439220130443573,1989-01-12
0.24439220130443573,1989-01-13
0.2473364770412445,1989-01-16
0.2473364770412445,1989-01-17
0.25028079748153687,1989-01-18
0.25028079748153687,1989-01-19
0.2473364770412445,1989-01-20
0.2473364770412445,1989-01-23
0.2473364770412445,1989-01-24
0.2473364770412445,1989-01-25
