ROL,Date
0.16763949394226074,1980-12-30
0.16822345554828644,1980-12-31
0.16705504059791565,1981-01-02
0.16588687896728516,1981-01-05
0.17406441271305084,1981-01-06
0.16705504059791565,1981-01-07
0.16530302166938782,1981-01-08
0.16471874713897705,1981-01-09
0.1635504812002182,1981-01-12
0.1629665642976761,1981-01-13
0.16413478553295135,1981-01-14
0.16588687896728516,1981-01-15
0.16763949394226074,1981-01-16
0.16647133231163025,1981-01-19
0.16647133231163025,1981-01-20
0.16588687896728516,1981-01-21
0.1635504812002182,1981-01-22
0.16705504059791565,1981-01-23
0.1635504812002182,1981-01-26
0.16997595131397247,1981-01-27
0.17172807455062866,1981-01-28
0.16880770027637482,1981-01-29
0.16880770027637482,1981-01-30
0.1629665642976761,1981-02-02
0.16471874713897705,1981-02-03
0.16647133231163025,1981-02-04
0.1635504812002182,1981-02-05
0.16588687896728516,1981-02-06
0.1635504812002182,1981-02-09
0.16530302166938782,1981-02-10
0.16471874713897705,1981-02-11
0.1635504812002182,1981-02-12
0.16179826855659485,1981-02-13
0.16004572808742523,1981-02-17
0.1612139642238617,1981-02-18
0.1612139642238617,1981-02-19
0.1612139642238617,1981-02-20
0.16063012182712555,1981-02-23
0.1612139642238617,1981-02-24
0.1612139642238617,1981-02-25
0.16179826855659485,1981-02-26
0.16179826855659485,1981-02-27
0.16822345554828644,1981-03-02
0.16939152777194977,1981-03-03
0.17114414274692535,1981-03-04
0.17289617657661438,1981-03-05
0.17698541283607483,1981-03-06
0.17640088498592377,1981-03-09
0.17406441271305084,1981-03-10
0.16939152777194977,1981-03-11
0.17289617657661438,1981-03-12
0.17523275315761566,1981-03-13
0.17289617657661438,1981-03-16
0.17289617657661438,1981-03-17
0.17289617657661438,1981-03-18
0.17289617657661438,1981-03-19
0.17289617657661438,1981-03-20
0.17523275315761566,1981-03-23
0.17523275315761566,1981-03-24
0.1857469081878662,1981-03-25
0.18224212527275085,1981-03-26
0.17406441271305084,1981-03-27
0.17406441271305084,1981-03-30
0.18224212527275085,1981-03-31
0.18808332085609436,1981-04-01
0.2091110199689865,1981-04-02
0.1974291056394577,1981-04-03
0.1974291056394577,1981-04-06
0.20443809032440186,1981-04-07
0.2009337693452835,1981-04-08
0.19976559281349182,1981-04-09
0.19859741628170013,1981-04-10
0.19158795475959778,1981-04-13
0.18457871675491333,1981-04-14
0.1950927972793579,1981-04-15
0.18808332085609436,1981-04-16
0.1974291056394577,1981-04-20
0.19626088440418243,1981-04-21
0.19158795475959778,1981-04-22
0.1939244121313095,1981-04-23
0.19158795475959778,1981-04-24
0.19275616109371185,1981-04-27
0.19158795475959778,1981-04-28
0.1869150698184967,1981-04-29
0.18808332085609436,1981-04-30
0.181073859333992,1981-05-01
0.17873743176460266,1981-05-04
0.177569180727005,1981-05-05
0.18224212527275085,1981-05-06
0.18457871675491333,1981-05-07
0.1857469081878662,1981-05-08
0.177569180727005,1981-05-11
0.177569180727005,1981-05-12
0.177569180727005,1981-05-13
0.17406441271305084,1981-05-14
0.17523275315761566,1981-05-15
0.17873743176460266,1981-05-18
0.181073859333992,1981-05-19
0.19158795475959778,1981-05-20
0.18457871675491333,1981-05-21
0.1869150698184967,1981-05-22
0.18341031670570374,1981-05-26
0.18224212527275085,1981-05-27
0.1869150698184967,1981-05-28
0.18224212527275085,1981-05-29
0.181073859333992,1981-06-01
0.17406441271305084,1981-06-02
0.17289617657661438,1981-06-03
0.177569180727005,1981-06-04
0.181073859333992,1981-06-05
0.18457871675491333,1981-06-08
0.18224212527275085,1981-06-09
0.181073859333992,1981-06-10
0.17873743176460266,1981-06-11
0.17873743176460266,1981-06-12
0.17990568280220032,1981-06-15
0.17640088498592377,1981-06-16
0.16705504059791565,1981-06-17
0.17055977880954742,1981-06-18
0.17289617657661438,1981-06-19
0.17990568280220032,1981-06-22
0.1857469081878662,1981-06-23
0.16939152777194977,1981-06-24
0.16939152777194977,1981-06-25
0.17289617657661438,1981-06-26
0.17406441271305084,1981-06-29
0.1635504812002182,1981-06-30
0.16822345554828644,1981-07-01
0.16471874713897705,1981-07-02
0.15770982205867767,1981-07-06
0.15770982205867767,1981-07-07
0.1588774472475052,1981-07-08
0.16471874713897705,1981-07-09
0.16471874713897705,1981-07-10
0.16004572808742523,1981-07-13
0.1612139642238617,1981-07-14
0.1635504812002182,1981-07-15
0.16238228976726532,1981-07-16
0.1635504812002182,1981-07-17
0.1635504812002182,1981-07-20
0.1635504812002182,1981-07-21
0.16588687896728516,1981-07-22
0.16822345554828644,1981-07-23
0.17172807455062866,1981-07-24
0.17055977880954742,1981-07-27
0.17406441271305084,1981-07-28
0.17172807455062866,1981-07-29
0.16939152777194977,1981-07-30
0.17055977880954742,1981-07-31
0.17289617657661438,1981-08-03
0.16822345554828644,1981-08-04
0.16939152777194977,1981-08-05
0.17055977880954742,1981-08-06
0.17289617657661438,1981-08-07
0.17289617657661438,1981-08-10
0.16939152777194977,1981-08-11
0.16822345554828644,1981-08-12
0.16822345554828644,1981-08-13
0.16939152777194977,1981-08-14
0.16471874713897705,1981-08-17
0.16588687896728516,1981-08-18
0.16471874713897705,1981-08-19
0.16705504059791565,1981-08-20
0.16822345554828644,1981-08-21
0.15770982205867767,1981-08-24
0.15770982205867767,1981-08-25
0.16471874713897705,1981-08-26
0.16238228976726532,1981-08-27
0.16588687896728516,1981-08-28
0.16588687896728516,1981-08-31
0.16588687896728516,1981-09-01
0.16588687896728516,1981-09-02
0.1635504812002182,1981-09-03
0.16004572808742523,1981-09-04
0.15186871588230133,1981-09-08
0.15186871588230133,1981-09-09
0.15770982205867767,1981-09-10
0.16004572808742523,1981-09-11
0.1635504812002182,1981-09-14
0.1588774472475052,1981-09-15
0.15654167532920837,1981-09-16
0.14252282679080963,1981-09-17
0.14719566702842712,1981-09-18
0.1507004201412201,1981-09-21
0.14836396276950836,1981-09-22
0.14369095861911774,1981-09-23
0.14369095861911774,1981-09-24
0.1390180140733719,1981-09-25
0.14485915005207062,1981-09-28
0.15420514345169067,1981-09-29
0.15770982205867767,1981-09-30
0.16004572808742523,1981-10-01
0.15537334978580475,1981-10-02
0.15420514345169067,1981-10-05
0.15537334978580475,1981-10-06
0.15654167532920837,1981-10-07
0.16004572808742523,1981-10-08
0.15654167532920837,1981-10-09
0.1530369520187378,1981-10-12
0.15537334978580475,1981-10-13
0.15537334978580475,1981-10-14
0.1588774472475052,1981-10-15
0.16004572808742523,1981-10-16
0.15654167532920837,1981-10-19
0.15654167532920837,1981-10-20
0.15654167532920837,1981-10-21
0.15420514345169067,1981-10-22
0.15537334978580475,1981-10-23
0.1635504812002182,1981-10-26
0.1635504812002182,1981-10-27
0.16004572808742523,1981-10-28
0.1588774472475052,1981-10-29
0.1612139642238617,1981-10-30
0.16588687896728516,1981-11-02
0.17055977880954742,1981-11-03
0.16822345554828644,1981-11-04
0.16939152777194977,1981-11-05
0.1635504812002182,1981-11-06
0.16471874713897705,1981-11-09
0.16705504059791565,1981-11-10
0.16588687896728516,1981-11-11
0.16705504059791565,1981-11-12
0.16471874713897705,1981-11-13
0.1612139642238617,1981-11-16
0.1612139642238617,1981-11-17
0.1588774472475052,1981-11-18
0.15654167532920837,1981-11-19
0.15654167532920837,1981-11-20
0.15770982205867767,1981-11-23
0.16238228976726532,1981-11-24
0.1635504812002182,1981-11-25
0.16705504059791565,1981-11-27
0.16939152777194977,1981-11-30
0.17172807455062866,1981-12-01
0.17172807455062866,1981-12-02
0.17289617657661438,1981-12-03
0.17523275315761566,1981-12-04
0.17523275315761566,1981-12-07
0.17289617657661438,1981-12-08
0.17172807455062866,1981-12-09
0.17055977880954742,1981-12-10
0.17055977880954742,1981-12-11
0.1635504812002182,1981-12-14
0.1635504812002182,1981-12-15
0.1635504812002182,1981-12-16
0.1588774472475052,1981-12-17
0.1588774472475052,1981-12-18
0.15654167532920837,1981-12-21
0.16004572808742523,1981-12-22
0.15770982205867767,1981-12-23
0.15654167532920837,1981-12-24
0.15654167532920837,1981-12-28
0.15770982205867767,1981-12-29
0.15770982205867767,1981-12-30
0.1635504812002182,1981-12-31
0.1588774472475052,1982-01-04
0.15654167532920837,1982-01-05
0.15537334978580475,1982-01-06
0.15420514345169067,1982-01-07
0.15770982205867767,1982-01-08
0.15186871588230133,1982-01-11
0.1530369520187378,1982-01-12
0.1507004201412201,1982-01-13
0.14719566702842712,1982-01-14
0.14836396276950836,1982-01-15
0.14953209459781647,1982-01-18
0.14719566702842712,1982-01-19
0.14719566702842712,1982-01-20
0.14485915005207062,1982-01-21
0.1401863843202591,1982-01-22
0.1401863843202591,1982-01-25
0.1401863843202591,1982-01-26
0.14602738618850708,1982-01-27
0.14953209459781647,1982-01-28
0.15186871588230133,1982-01-29
0.15420514345169067,1982-02-01
0.15420514345169067,1982-02-02
0.15186871588230133,1982-02-03
0.1507004201412201,1982-02-04
0.15420514345169067,1982-02-05
0.1530369520187378,1982-02-08
0.15420514345169067,1982-02-09
0.15186871588230133,1982-02-10
0.15186871588230133,1982-02-11
0.1507004201412201,1982-02-12
0.14836396276950836,1982-02-16
0.14836396276950836,1982-02-17
0.1507004201412201,1982-02-18
0.14953209459781647,1982-02-19
0.14836396276950836,1982-02-22
0.14953209459781647,1982-02-23
0.14836396276950836,1982-02-24
0.15537334978580475,1982-02-25
0.1588774472475052,1982-02-26
0.1588774472475052,1982-03-01
0.1612139642238617,1982-03-02
0.15186871588230133,1982-03-03
0.14252282679080963,1982-03-04
0.1390180140733719,1982-03-05
0.12149455398321152,1982-03-08
0.13317690789699554,1982-03-09
0.1320086419582367,1982-03-10
0.1308404505252838,1982-03-11
0.1308404505252838,1982-03-12
0.1308404505252838,1982-03-15
0.13317690789699554,1982-03-16
0.1308404505252838,1982-03-17
0.13317690789699554,1982-03-18
0.1320086419582367,1982-03-19
0.1320086419582367,1982-03-22
0.12733568251132965,1982-03-23
0.12616747617721558,1982-03-24
0.12616747617721558,1982-03-25
0.12499919533729553,1982-03-26
0.12733568251132965,1982-03-29
0.13317690789699554,1982-03-30
0.1343451291322708,1982-03-31
0.1343451291322708,1982-04-01
0.13551338016986847,1982-04-02
0.13551338016986847,1982-04-05
0.13551338016986847,1982-04-06
0.1343451291322708,1982-04-07
0.13551338016986847,1982-04-08
0.137849822640419,1982-04-12
0.137849822640419,1982-04-13
0.13551338016986847,1982-04-14
0.1343451291322708,1982-04-15
0.13317690789699554,1982-04-16
0.1320086419582367,1982-04-19
0.1308404505252838,1982-04-20
0.1320086419582367,1982-04-21
0.1343451291322708,1982-04-22
0.1401863843202591,1982-04-23
0.14485915005207062,1982-04-26
0.14485915005207062,1982-04-27
0.14719566702842712,1982-04-28
0.14602738618850708,1982-04-29
0.14252282679080963,1982-04-30
0.14369095861911774,1982-05-03
0.14485915005207062,1982-05-04
0.1413545310497284,1982-05-05
0.14252282679080963,1982-05-06
0.14252282679080963,1982-05-07
0.14369095861911774,1982-05-10
0.14719566702842712,1982-05-11
0.14719566702842712,1982-05-12
0.14719566702842712,1982-05-13
0.14836396276950836,1982-05-14
0.14836396276950836,1982-05-17
0.14602738618850708,1982-05-18
0.1401863843202591,1982-05-19
0.1401863843202591,1982-05-20
0.13668163120746613,1982-05-21
0.13668163120746613,1982-05-24
0.1343451291322708,1982-05-25
0.1308404505252838,1982-05-26
0.12967224419116974,1982-05-27
0.1320086419582367,1982-05-28
0.12850403785705566,1982-06-01
0.1308404505252838,1982-06-02
0.12967224419116974,1982-06-03
0.12850403785705566,1982-06-04
0.12850403785705566,1982-06-07
0.12499919533729553,1982-06-08
0.12499919533729553,1982-06-09
0.12733568251132965,1982-06-10
0.12850403785705566,1982-06-11
0.12850403785705566,1982-06-14
0.12616747617721558,1982-06-15
0.12616747617721558,1982-06-16
0.12149455398321152,1982-06-17
0.12383104860782623,1982-06-18
0.1226627454161644,1982-06-21
0.12383104860782623,1982-06-22
0.12383104860782623,1982-06-23
0.12499919533729553,1982-06-24
0.12499919533729553,1982-06-25
0.12850403785705566,1982-06-28
0.12850403785705566,1982-06-29
0.12850403785705566,1982-06-30
0.12383104860782623,1982-07-01
0.12032635509967804,1982-07-02
0.12032635509967804,1982-07-06
0.12149455398321152,1982-07-07
0.11915817111730576,1982-07-08
0.11682166904211044,1982-07-09
0.12032635509967804,1982-07-12
0.12149455398321152,1982-07-13
0.12032635509967804,1982-07-14
0.12032635509967804,1982-07-15
0.1226627454161644,1982-07-16
0.12149455398321152,1982-07-19
0.12383104860782623,1982-07-20
0.12149455398321152,1982-07-21
0.1226627454161644,1982-07-22
0.12149455398321152,1982-07-23
0.12032635509967804,1982-07-26
0.11798989772796631,1982-07-27
0.11214925348758698,1982-07-28
0.10864456743001938,1982-07-29
0.11098099499940872,1982-07-30
0.11098099499940872,1982-08-02
0.11098099499940872,1982-08-03
0.10981282591819763,1982-08-04
0.11098099499940872,1982-08-05
0.10747627913951874,1982-08-06
0.10163512825965881,1982-08-09
0.10046688467264175,1982-08-10
0.09579397737979889,1982-08-11
0.09345753490924835,1982-08-12
0.09696220606565475,1982-08-13
0.09813044220209122,1982-08-16
0.09813044220209122,1982-08-17
0.10046688467264175,1982-08-18
0.10280335694551468,1982-08-19
0.10747627913951874,1982-08-20
0.11448516696691513,1982-08-23
0.11214925348758698,1982-08-24
0.11448516696691513,1982-08-25
0.12032635509967804,1982-08-26
0.12032635509967804,1982-08-27
0.11915817111730576,1982-08-30
0.1156533882021904,1982-08-31
0.11915817111730576,1982-09-01
0.11798989772796631,1982-09-02
0.12383104860782623,1982-09-03
0.12499919533729553,1982-09-07
0.12616747617721558,1982-09-08
0.12383104860782623,1982-09-09
0.12149455398321152,1982-09-10
0.1226627454161644,1982-09-13
0.12149455398321152,1982-09-14
0.12383104860782623,1982-09-15
0.12733568251132965,1982-09-16
0.1320086419582367,1982-09-17
0.12967224419116974,1982-09-20
0.12850403785705566,1982-09-21
0.1308404505252838,1982-09-22
0.12733568251132965,1982-09-23
0.12967224419116974,1982-09-24
0.12733568251132965,1982-09-27
0.12616747617721558,1982-09-28
0.12032635509967804,1982-09-29
0.11915817111730576,1982-09-30
0.12149455398321152,1982-10-01
0.11915817111730576,1982-10-04
0.12149455398321152,1982-10-05
0.1226627454161644,1982-10-06
0.12383104860782623,1982-10-07
0.1226627454161644,1982-10-08
0.12616747617721558,1982-10-11
0.12733568251132965,1982-10-12
0.1401863843202591,1982-10-13
0.1343451291322708,1982-10-14
0.1390180140733719,1982-10-15
0.14252282679080963,1982-10-18
0.1413545310497284,1982-10-19
0.1413545310497284,1982-10-20
0.1390180140733719,1982-10-21
0.13551338016986847,1982-10-22
0.12616747617721558,1982-10-25
0.12383104860782623,1982-10-26
0.1226627454161644,1982-10-27
0.12149455398321152,1982-10-28
0.12383104860782623,1982-10-29
0.12733568251132965,1982-11-01
0.12850403785705566,1982-11-02
0.1308404505252838,1982-11-03
0.1401863843202591,1982-11-04
0.137849822640419,1982-11-05
0.13668163120746613,1982-11-08
0.13551338016986847,1982-11-09
0.1320086419582367,1982-11-10
0.1308404505252838,1982-11-11
0.1320086419582367,1982-11-12
0.1308404505252838,1982-11-15
0.1308404505252838,1982-11-16
0.13551338016986847,1982-11-17
0.1320086419582367,1982-11-18
0.1320086419582367,1982-11-19
0.1320086419582367,1982-11-22
0.1308404505252838,1982-11-23
0.12967224419116974,1982-11-24
0.1308404505252838,1982-11-26
0.12850403785705566,1982-11-29
0.12850403785705566,1982-11-30
0.12967224419116974,1982-12-01
0.1308404505252838,1982-12-02
0.1308404505252838,1982-12-03
0.13317690789699554,1982-12-06
0.1308404505252838,1982-12-07
0.1320086419582367,1982-12-08
0.1320086419582367,1982-12-09
0.1320086419582367,1982-12-10
0.1320086419582367,1982-12-13
0.1320086419582367,1982-12-14
0.12733568251132965,1982-12-15
0.12733568251132965,1982-12-16
0.1308404505252838,1982-12-17
0.1308404505252838,1982-12-20
0.1320086419582367,1982-12-21
0.13317690789699554,1982-12-22
0.1343451291322708,1982-12-23
0.13668163120746613,1982-12-27
0.1413545310497284,1982-12-28
0.1401863843202591,1982-12-29
0.1390180140733719,1982-12-30
0.1401863843202591,1982-12-31
0.14252282679080963,1983-01-03
0.14953209459781647,1983-01-04
0.16004572808742523,1983-01-05
0.1612139642238617,1983-01-06
0.15770982205867767,1983-01-07
0.15420514345169067,1983-01-10
0.1507004201412201,1983-01-11
0.15420514345169067,1983-01-12
0.14719566702842712,1983-01-13
0.15420514345169067,1983-01-14
0.1507004201412201,1983-01-17
0.1507004201412201,1983-01-18
0.14719566702842712,1983-01-19
0.14953209459781647,1983-01-20
0.14836396276950836,1983-01-21
0.14602738618850708,1983-01-24
0.14252282679080963,1983-01-25
0.14602738618850708,1983-01-26
0.14719566702842712,1983-01-27
0.14602738618850708,1983-01-28
0.14485915005207062,1983-01-31
0.1413545310497284,1983-02-01
0.1413545310497284,1983-02-02
0.14252282679080963,1983-02-03
0.1401863843202591,1983-02-04
0.1390180140733719,1983-02-07
0.1390180140733719,1983-02-08
0.1390180140733719,1983-02-09
0.1401863843202591,1983-02-10
0.1401863843202591,1983-02-11
0.1413545310497284,1983-02-14
0.1413545310497284,1983-02-15
0.1413545310497284,1983-02-16
0.1413545310497284,1983-02-17
0.1413545310497284,1983-02-18
0.13551338016986847,1983-02-22
0.13668163120746613,1983-02-23
0.14252282679080963,1983-02-24
0.1401863843202591,1983-02-25
0.1401863843202591,1983-02-28
0.13551338016986847,1983-03-01
0.13551338016986847,1983-03-02
0.137849822640419,1983-03-03
0.137849822640419,1983-03-04
0.1401863843202591,1983-03-07
0.1401863843202591,1983-03-08
0.137849822640419,1983-03-09
0.13551338016986847,1983-03-10
0.13551338016986847,1983-03-11
0.13551338016986847,1983-03-14
0.13317690789699554,1983-03-15
0.12850403785705566,1983-03-16
0.1308404505252838,1983-03-17
0.1343451291322708,1983-03-18
0.1308404505252838,1983-03-21
0.12850403785705566,1983-03-22
0.12967224419116974,1983-03-23
0.1320086419582367,1983-03-24
0.13317690789699554,1983-03-25
0.1320086419582367,1983-03-28
0.12850403785705566,1983-03-29
0.1308404505252838,1983-03-30
0.1308404505252838,1983-03-31
0.1308404505252838,1983-04-04
0.12967224419116974,1983-04-05
0.1390180140733719,1983-04-06
0.13317690789699554,1983-04-07
0.12967224419116974,1983-04-08
0.13551338016986847,1983-04-11
0.13551338016986847,1983-04-12
0.1343451291322708,1983-04-13
0.1320086419582367,1983-04-14
0.1308404505252838,1983-04-15
0.1308404505252838,1983-04-18
0.12850403785705566,1983-04-19
0.12616747617721558,1983-04-20
0.1226627454161644,1983-04-21
0.12383104860782623,1983-04-22
0.12032635509967804,1983-04-25
0.12383104860782623,1983-04-26
0.12499919533729553,1983-04-27
0.12850403785705566,1983-04-28
0.13317690789699554,1983-04-29
0.13668163120746613,1983-05-02
0.13668163120746613,1983-05-03
0.13317690789699554,1983-05-04
0.13668163120746613,1983-05-05
0.1390180140733719,1983-05-06
0.14252282679080963,1983-05-09
0.1413545310497284,1983-05-10
0.1413545310497284,1983-05-11
0.1390180140733719,1983-05-12
0.1401863843202591,1983-05-13
0.13668163120746613,1983-05-16
0.1390180140733719,1983-05-17
0.137849822640419,1983-05-18
0.1308404505252838,1983-05-19
0.12850403785705566,1983-05-20
0.1343451291322708,1983-05-23
0.13551338016986847,1983-05-24
0.13668163120746613,1983-05-25
0.1390180140733719,1983-05-26
0.1401863843202591,1983-05-27
0.1320086419582367,1983-05-31
0.13668163120746613,1983-06-01
0.13317690789699554,1983-06-02
0.1343451291322708,1983-06-03
0.13551338016986847,1983-06-06
0.13551338016986847,1983-06-07
0.1343451291322708,1983-06-08
0.13668163120746613,1983-06-09
0.13668163120746613,1983-06-10
0.137849822640419,1983-06-13
0.1390180140733719,1983-06-14
0.14602738618850708,1983-06-15
0.15186871588230133,1983-06-16
0.14953209459781647,1983-06-17
0.1507004201412201,1983-06-20
0.14953209459781647,1983-06-21
0.15654167532920837,1983-06-22
0.1530369520187378,1983-06-23
0.14953209459781647,1983-06-24
0.14719566702842712,1983-06-27
0.14252282679080963,1983-06-28
0.14485915005207062,1983-06-29
0.14953209459781647,1983-06-30
0.15186871588230133,1983-07-01
0.14719566702842712,1983-07-05
0.14252282679080963,1983-07-06
0.14369095861911774,1983-07-07
0.14369095861911774,1983-07-08
0.14369095861911774,1983-07-11
0.14485915005207062,1983-07-12
0.14602738618850708,1983-07-13
0.14953209459781647,1983-07-14
0.14602738618850708,1983-07-15
0.14369095861911774,1983-07-18
0.14602738618850708,1983-07-19
0.14836396276950836,1983-07-20
0.14953209459781647,1983-07-21
0.1507004201412201,1983-07-22
0.14836396276950836,1983-07-25
0.1507004201412201,1983-07-26
0.14719566702842712,1983-07-27
0.14602738618850708,1983-07-28
0.14485915005207062,1983-07-29
0.14252282679080963,1983-08-01
0.1413545310497284,1983-08-02
0.14369095861911774,1983-08-03
0.1401863843202591,1983-08-04
0.1390180140733719,1983-08-05
0.1390180140733719,1983-08-08
0.1390180140733719,1983-08-09
0.1390180140733719,1983-08-10
0.1401863843202591,1983-08-11
0.1413545310497284,1983-08-12
0.14252282679080963,1983-08-15
0.14252282679080963,1983-08-16
0.14485915005207062,1983-08-17
0.1401863843202591,1983-08-18
0.1413545310497284,1983-08-19
0.14252282679080963,1983-08-22
0.1413545310497284,1983-08-23
0.1413545310497284,1983-08-24
0.1401863843202591,1983-08-25
0.1401863843202591,1983-08-26
0.1413545310497284,1983-08-29
