JD,Date
41.663360595703125,2018-02-05
42.08373260498047,2018-02-06
41.467185974121094,2018-02-07
39.46809768676758,2018-02-08
40.10332107543945,2018-02-09
40.841304779052734,2018-02-12
41.61665344238281,2018-02-13
43.774559020996094,2018-02-14
44.00809860229492,2018-02-15
43.363525390625,2018-02-16
43.83994674682617,2018-02-20
44.05480194091797,2018-02-21
44.66200256347656,2018-02-22
45.16644287109375,2018-02-23
45.586814880371094,2018-02-26
43.94270324707031,2018-02-27
44.04546356201172,2018-02-28
43.167354583740234,2018-03-01
40.91603469848633,2018-03-02
40.15937423706055,2018-03-05
40.299495697021484,2018-03-06
41.48587417602539,2018-03-07
42.40134811401367,2018-03-08
42.70027542114258,2018-03-09
42.98051834106445,2018-03-12
41.40180206298828,2018-03-13
41.18693923950195,2018-03-14
41.98097610473633,2018-03-15
42.00899887084961,2018-03-16
41.24299240112305,2018-03-19
41.102867126464844,2018-03-20
40.6451301574707,2018-03-21
39.710975646972656,2018-03-22
38.178958892822266,2018-03-23
39.09442901611328,2018-03-26
38.02949523925781,2018-03-27
37.37558364868164,2018-03-28
37.82398223876953,2018-03-29
36.5068244934082,2018-04-02
36.41340637207031,2018-04-03
36.843116760253906,2018-04-04
37.543731689453125,2018-04-05
36.646942138671875,2018-04-06
37.431636810302734,2018-04-09
38.02015686035156,2018-04-10
37.795955657958984,2018-04-11
37.92673873901367,2018-04-12
37.179412841796875,2018-04-13
37.30084991455078,2018-04-16
37.618465423583984,2018-04-17
37.534393310546875,2018-04-18
36.33867263793945,2018-04-19
34.97480392456055,2018-04-20
34.56377410888672,2018-04-23
33.508174896240234,2018-04-24
33.517520904541016,2018-04-25
34.09669876098633,2018-04-26
34.339576721191406,2018-04-27
34.10603713989258,2018-04-30
35.002830505371094,2018-05-01
34.638511657714844,2018-05-02
34.750606536865234,2018-05-03
35.189659118652344,2018-05-04
36.17052459716797,2018-05-07
34.507728576660156,2018-05-08
34.69455337524414,2018-05-09
34.423648834228516,2018-05-10
34.517066955566406,2018-05-11
34.72258377075195,2018-05-14
33.74171829223633,2018-05-15
34.03131103515625,2018-05-16
33.592254638671875,2018-05-17
33.35871887207031,2018-05-18
33.89118194580078,2018-05-21
33.96591567993164,2018-05-22
34.302215576171875,2018-05-23
34.283531188964844,2018-05-24
34.44233322143555,2018-05-25
34.124725341796875,2018-05-29
33.44279098510742,2018-05-30
32.86361312866211,2018-05-31
33.71369552612305,2018-06-01
35.64739990234375,2018-06-04
36.310646057128906,2018-06-05
37.739906311035156,2018-06-06
36.89916229248047,2018-06-07
37.29151153564453,2018-06-08
37.029945373535156,2018-06-11
38.73945617675781,2018-06-12
38.533939361572266,2018-06-13
40.869327545166016,2018-06-14
40.71986770629883,2018-06-15
40.87866973876953,2018-06-18
39.131797790527344,2018-06-19
38.935630798339844,2018-06-20
38.13225173950195,2018-06-21
38.13225173950195,2018-06-22
36.60023880004883,2018-06-25
36.87114334106445,2018-06-26
35.86225128173828,2018-06-27
36.36669921875,2018-06-28
36.385379791259766,2018-06-29
36.23591995239258,2018-07-02
35.85291290283203,2018-07-03
36.00238037109375,2018-07-05
36.86180114746094,2018-07-06
36.80575180053711,2018-07-09
36.0490837097168,2018-07-10
35.45122528076172,2018-07-11
35.98369598388672,2018-07-12
35.750152587890625,2018-07-13
35.53529739379883,2018-07-16
35.48859405517578,2018-07-17
35.058876037597656,2018-07-18
34.45167922973633,2018-07-19
33.17188262939453,2018-07-20
33.312007904052734,2018-07-23
32.98505401611328,2018-07-24
34.489044189453125,2018-07-25
34.227481842041016,2018-07-26
33.82579040527344,2018-07-27
32.84492874145508,2018-07-30
33.49884033203125,2018-07-31
33.89118194580078,2018-08-01
33.90052795410156,2018-08-02
33.78842544555664,2018-08-03
33.53620910644531,2018-08-06
34.09669876098633,2018-08-07
33.62962341308594,2018-08-08
33.6483039855957,2018-08-09
33.43344497680664,2018-08-10
32.76085662841797,2018-08-13
31.63986587524414,2018-08-14
30.229291915893555,2018-08-15
29.864971160888672,2018-08-16
30.0985107421875,2018-08-17
30.864517211914062,2018-08-20
30.64031982421875,2018-08-21
30.210609436035156,2018-08-22
29.32316017150879,2018-08-23
29.332500457763672,2018-08-24
30.518877029418945,2018-08-27
30.042461395263672,2018-08-28
29.846288681030273,2018-08-29
28.958839416503906,2018-08-30
29.239086151123047,2018-08-31
27.49221420288086,2018-09-04
24.56830596923828,2018-09-05
25.455753326416016,2018-09-06
25.175508499145508,2018-09-07
24.783161163330078,2018-09-10
25.306289672851562,2018-09-11
25.810733795166016,2018-09-12
25.932172775268555,2018-09-13
25.324974060058594,2018-09-14
24.035837173461914,2018-09-17
24.054519653320312,2018-09-18
25.14748191833496,2018-09-19
25.156824111938477,2018-09-20
24.74579429626465,2018-09-21
22.896167755126953,2018-09-24
22.924192428588867,2018-09-25
23.540735244750977,2018-09-26
23.755590438842773,2018-09-27
24.372133255004883,2018-09-28
23.8116397857666,2018-10-01
23.260486602783203,2018-10-02
23.48468589782715,2018-10-03
22.71867561340332,2018-10-04
22.064767837524414,2018-10-05
22.31698989868164,2018-10-08
22.214235305786133,2018-10-09
21.214683532714844,2018-10-10
21.93398666381836,2018-10-11
22.840116500854492,2018-10-12
22.550527572631836,2018-10-15
23.008264541625977,2018-10-16
22.120817184448242,2018-10-17
21.79386329650879,2018-10-18
21.494932174682617,2018-10-19
21.990034103393555,2018-10-22
21.7004451751709,2018-10-23
20.327238082885742,2018-10-24
21.074562072753906,2018-10-25
21.093246459960938,2018-10-26
20.532751083374023,2018-10-29
20.906414031982422,2018-10-30
21.971351623535156,2018-10-31
23.774272918701172,2018-11-01
22.466453552246094,2018-11-02
22.55986976623535,2018-11-05
22.046085357666016,2018-11-06
22.485137939453125,2018-11-07
20.92509651184082,2018-11-08
20.271190643310547,2018-11-09
20.560775756835938,2018-11-12
20.915754318237305,2018-11-13
21.26139259338379,2018-11-14
22.606578826904297,2018-11-15
21.532297134399414,2018-11-16
19.72003746032715,2018-11-19
18.206703186035156,2018-11-20
19.000734329223633,2018-11-21
18.001190185546875,2018-11-23
19.11283302307129,2018-11-26
19.467815399169922,2018-11-27
19.972257614135742,2018-11-28
19.589252471923828,2018-11-29
19.832134246826172,2018-11-30
20.560775756835938,2018-12-03
20.037649154663086,2018-12-04
19.832134246826172,2018-12-06
19.551889419555664,2018-12-07
19.159542083740234,2018-12-10
19.533205032348633,2018-12-11
20.44867706298828,2018-12-12
21.214683532714844,2018-12-13
20.710241317749023,2018-12-14
19.94423484802246,2018-12-17
19.654645919799805,2018-12-18
18.841928482055664,2018-12-19
18.599048614501953,2018-12-20
19.6920108795166,2018-12-21
18.449581146240234,2018-12-24
19.710693359375,2018-12-26
20.271190643310547,2018-12-27
20.280529022216797,2018-12-28
19.551889419555664,2018-12-31
19.8695011138916,2019-01-02
19.01007843017578,2019-01-03
20.80365562438965,2019-01-04
21.26139259338379,2019-01-07
21.43888282775879,2019-01-08
22.130159378051758,2019-01-09
21.8592529296875,2019-01-10
21.373491287231445,2019-01-11
20.588802337646484,2019-01-14
20.78497314453125,2019-01-15
20.859704971313477,2019-01-16
20.68221664428711,2019-01-17
21.728471755981445,2019-01-18
20.252504348754883,2019-01-22
20.52341079711914,2019-01-23
20.64484977722168,2019-01-24
22.074108123779297,2019-01-25
22.15818214416504,2019-01-28
21.971351623535156,2019-01-29
23.017606735229492,2019-01-30
23.21377944946289,2019-01-31
23.008264541625977,2019-02-01
22.690654754638672,2019-02-04
23.74625015258789,2019-02-05
23.456661224365234,2019-02-06
22.40106201171875,2019-02-07
22.410404205322266,2019-02-08
22.681312561035156,2019-02-11
23.054973602294922,2019-02-12
22.98958396911621,2019-02-13
22.728017807006836,2019-02-14
22.38237953186035,2019-02-15
23.017606735229492,2019-02-19
23.054973602294922,2019-02-20
22.67197036743164,2019-02-21
24.241352081298828,2019-02-22
24.46554946899414,2019-02-25
24.83921241760254,2019-02-26
24.260034561157227,2019-02-27
25.88546371459961,2019-02-28
26.83830451965332,2019-03-01
26.987768173217773,2019-03-04
27.417482376098633,2019-03-05
27.118553161621094,2019-03-06
26.006906509399414,2019-03-07
25.268922805786133,2019-03-08
25.801393508911133,2019-03-11
26.25912857055664,2019-03-12
26.27781105041504,2019-03-13
26.053613662719727,2019-03-14
26.090980529785156,2019-03-15
26.287151336669922,2019-03-18
26.445960998535156,2019-03-19
26.231103897094727,2019-03-20
26.866331100463867,2019-03-21
26.1563720703125,2019-03-22
26.52069091796875,2019-03-25
26.91303825378418,2019-03-26
27.239992141723633,2019-03-27
27.47353172302246,2019-03-28
28.164804458618164,2019-03-29
29.20172119140625,2019-04-01
28.295589447021484,2019-04-02
28.314271926879883,2019-04-03
28.258220672607422,2019-04-04
29.18303680419922,2019-04-05
28.762666702270508,2019-04-08
28.86542510986328,2019-04-09
28.183490753173828,2019-04-10
28.21151351928711,2019-04-11
28.557151794433594,2019-04-12
27.707069396972656,2019-04-15
27.940608978271484,2019-04-16
27.88456153869629,2019-04-17
28.034025192260742,2019-04-18
27.697729110717773,2019-04-22
27.819168090820312,2019-04-23
27.707069396972656,2019-04-24
27.305383682250977,2019-04-25
27.21196746826172,2019-04-26
27.89857292175293,2019-04-29
28.276905059814453,2019-04-30
28.21151351928711,2019-05-01
28.015342712402344,2019-05-02
28.07139015197754,2019-05-03
26.81028175354004,2019-05-06
25.343656539916992,2019-05-07
25.119457244873047,2019-05-08
25.69863510131836,2019-05-09
26.31517791748047,2019-05-10
26.324520111083984,2019-05-13
27.716413497924805,2019-05-14
28.435714721679688,2019-05-15
28.454395294189453,2019-05-16
27.380115509033203,2019-05-17
26.49266815185547,2019-05-20
27.13723373413086,2019-05-21
26.371227264404297,2019-05-22
24.94196891784668,2019-05-23
24.586990356445312,2019-05-24
24.5589656829834,2019-05-28
24.297399520874023,2019-05-29
24.615015029907227,2019-05-30
24.063861846923828,2019-05-31
24.063861846923828,2019-06-03
25.035383224487305,2019-06-04
24.46554946899414,2019-06-05
24.512256622314453,2019-06-06
25.035383224487305,2019-06-07
25.4650936126709,2019-06-10
26.1563720703125,2019-06-11
25.4464111328125,2019-06-12
25.726661682128906,2019-06-13
25.268922805786133,2019-06-14
25.530487060546875,2019-06-17
26.399253845214844,2019-06-18
26.772912979125977,2019-06-19
27.202627182006836,2019-06-20
27.146575927734375,2019-06-21
27.006452560424805,2019-06-24
26.623449325561523,2019-06-25
28.15546417236328,2019-06-26
28.295589447021484,2019-06-27
28.295589447021484,2019-06-28
29.136329650878906,2019-07-01
29.379209518432617,2019-07-02
29.42591667175293,2019-07-03
28.98686408996582,2019-07-05
28.557151794433594,2019-07-08
28.72530174255371,2019-07-09
28.68793487548828,2019-07-10
28.5011043548584,2019-07-11
29.033571243286133,2019-07-12
28.98686408996582,2019-07-15
28.697275161743164,2019-07-16
28.68793487548828,2019-07-17
28.56649398803711,2019-07-18
28.94949722290039,2019-07-19
28.64122772216797,2019-07-22
29.752872467041016,2019-07-23
30.079830169677734,2019-07-24
29.734188079833984,2019-07-25
29.472623825073242,2019-07-26
29.32316017150879,2019-07-29
28.417028427124023,2019-07-30
27.940608978271484,2019-07-31
26.726205825805664,2019-08-01
26.165714263916016,2019-08-02
24.44686508178711,2019-08-05
24.736452102661133,2019-08-06
24.820528030395508,2019-08-07
25.726661682128906,2019-08-08
25.315631866455078,2019-08-09
25.371681213378906,2019-08-12
28.64122772216797,2019-08-13
27.679046630859375,2019-08-14
28.174148559570312,2019-08-15
29.229745864868164,2019-08-16
29.50065040588379,2019-08-19
29.351184844970703,2019-08-20
28.715957641601562,2019-08-21
27.548263549804688,2019-08-22
26.875673294067383,2019-08-23
27.781801223754883,2019-08-26
27.949951171875,2019-08-27
28.304929733276367,2019-08-28
28.715957641601562,2019-08-29
28.491762161254883,2019-08-30
27.51089859008789,2019-09-03
27.912582397460938,2019-09-04
28.809375762939453,2019-09-05
29.033571243286133,2019-09-06
29.40723419189453,2019-09-09
28.837400436401367,2019-09-10
29.02423095703125,2019-09-11
29.44460105895996,2019-09-12
29.173694610595703,2019-09-13
28.81871795654297,2019-09-16
29.117647171020508,2019-09-17
28.996206283569336,2019-09-18
29.00554656982422,2019-09-19
28.90279197692871,2019-09-20
28.33295440673828,2019-09-23
27.47353172302246,2019-09-24
28.015342712402344,2019-09-25
27.632339477539062,2019-09-26
25.988224029541016,2019-09-27
26.352542877197266,2019-09-30
26.333860397338867,2019-10-01
26.212419509887695,2019-10-02
26.903696060180664,2019-10-03
27.081186294555664,2019-10-04
26.95040512084961,2019-10-07
25.90414810180664,2019-10-08
26.511350631713867,2019-10-09
26.698183059692383,2019-10-10
27.7537784576416,2019-10-11
27.865875244140625,2019-10-14
28.958839416503906,2019-10-15
29.18303680419922,2019-10-16
28.715957641601562,2019-10-17
27.959291458129883,2019-10-18
28.98686408996582,2019-10-21
28.276905059814453,2019-10-22
28.734642028808594,2019-10-23
28.697275161743164,2019-10-24
29.108304977416992,2019-10-25
29.64077377319336,2019-10-28
29.687482833862305,2019-10-29
29.60340690612793,2019-10-30
29.098962783813477,2019-10-31
29.416576385498047,2019-11-01
30.93924903869629,2019-11-04
30.808467864990234,2019-11-05
30.70570945739746,2019-11-06
31.088714599609375,2019-11-07
31.042009353637695,2019-11-08
31.023324966430664,2019-11-11
31.359621047973633,2019-11-12
31.172788619995117,2019-11-13
31.359621047973633,2019-11-14
31.3409366607666,2019-11-15
30.64031982421875,2019-11-18
30.30402374267578,2019-11-19
29.594066619873047,2019-11-20
30.051801681518555,2019-11-21
29.846288681030273,2019-11-22
30.490854263305664,2019-11-25
30.696369171142578,2019-11-26
30.9672794342041,2019-11-27
30.500198364257812,2019-11-29
30.163902282714844,2019-12-02
29.9210205078125,2019-12-03
29.481966018676758,2019-12-04
30.397441864013672,2019-12-05
30.761762619018555,2019-12-06
31.06068992614746,2019-12-09
31.070030212402344,2019-12-10
31.05135154724121,2019-12-11
31.593158721923828,2019-12-12
31.761308670043945,2019-12-13
32.35916519165039,2019-12-16
32.4058723449707,2019-12-17
32.172340393066406,2019-12-18
32.48994827270508,2019-12-19
32.98505401611328,2019-12-20
33.87249755859375,2019-12-23
33.89118194580078,2019-12-24
33.853816986083984,2019-12-26
33.56422805786133,2019-12-27
33.06912612915039,2019-12-30
32.910316467285156,2019-12-31
35.24570846557617,2020-01-02
35.48859405517578,2020-01-03
35.49793243408203,2020-01-06
35.79685974121094,2020-01-07
35.77817916870117,2020-01-08
36.33867263793945,2020-01-09
36.53484344482422,2020-01-10
37.65583419799805,2020-01-13
37.637149810791016,2020-01-14
37.160728454589844,2020-01-15
36.95521545410156,2020-01-16
37.693199157714844,2020-01-17
37.422298431396484,2020-01-21
38.272377014160156,2020-01-22
38.085540771484375,2020-01-23
36.94587326049805,2020-01-24
35.17097854614258,2020-01-27
36.34801483154297,2020-01-28
36.562870025634766,2020-01-29
35.95566940307617,2020-01-30
35.20833969116211,2020-01-31
36.618919372558594,2020-02-03
37.693199157714844,2020-02-04
37.3101921081543,2020-02-05
37.721221923828125,2020-02-06
37.356903076171875,2020-02-07
37.459659576416016,2020-02-10
38.094886779785156,2020-02-11
38.89826202392578,2020-02-12
39.243896484375,2020-02-13
39.20653533935547,2020-02-14
39.53348922729492,2020-02-18
40.12200927734375,2020-02-19
38.74879455566406,2020-02-20
37.75858688354492,2020-02-21
36.77772521972656,2020-02-24
36.282623291015625,2020-02-25
37.29151153564453,2020-02-26
35.87159729003906,2020-02-27
35.97434997558594,2020-02-28
40.44895935058594,2020-03-02
38.73011016845703,2020-03-03
41.018795013427734,2020-03-04
41.682044982910156,2020-03-05
39.3840217590332,2020-03-06
37.282169342041016,2020-03-09
39.047725677490234,2020-03-10
38.79550552368164,2020-03-11
35.740814208984375,2020-03-12
37.095340728759766,2020-03-13
32.91966247558594,2020-03-16
35.824886322021484,2020-03-17
35.217689514160156,2020-03-18
34.75994873046875,2020-03-19
35.180320739746094,2020-03-20
36.06776809692383,2020-03-23
38.30973815917969,2020-03-24
38.62735366821289,2020-03-25
39.243896484375,2020-03-26
37.506370544433594,2020-03-27
37.73056411743164,2020-03-30
37.83332443237305,2020-03-31
38.21632385253906,2020-04-01
37.44097900390625,2020-04-02
37.26348876953125,2020-04-03
38.82352828979492,2020-04-06
39.225215911865234,2020-04-07
38.459205627441406,2020-04-08
39.3840217590332,2020-04-09
39.963199615478516,2020-04-13
40.97208786010742,2020-04-14
41.663360595703125,2020-04-15
44.37241744995117,2020-04-16
43.111305236816406,2020-04-17
42.22385787963867,2020-04-20
40.392913818359375,2020-04-21
42.02768325805664,2020-04-22
41.98097610473633,2020-04-23
42.08373260498047,2020-04-24
42.57883834838867,2020-04-27
40.71052932739258,2020-04-28
41.42048263549805,2020-04-29
40.26212692260742,2020-04-30
38.65538024902344,2020-05-01
39.46809768676758,2020-05-04
40.28080749511719,2020-05-05
40.44895935058594,2020-05-06
41.812828063964844,2020-05-07
43.699825286865234,2020-05-08
43.643775939941406,2020-05-11
43.9333610534668,2020-05-12
44.66200256347656,2020-05-13
45.73628234863281,2020-05-14
47.501834869384766,2020-05-15
51.87369155883789,2020-05-18
50.687313079833984,2020-05-19
50.7340202331543,2020-05-20
49.108585357666016,2020-05-21
46.6143913269043,2020-05-22
49.13661193847656,2020-05-26
48.725582122802734,2020-05-27
47.660648345947266,2020-05-28
50.75270080566406,2020-05-29
51.126365661621094,2020-06-01
51.957763671875,2020-06-02
52.99467468261719,2020-06-03
52.79850769042969,2020-06-04
55.1525764465332,2020-06-05
55.27401351928711,2020-06-08
54.94706344604492,2020-06-09
56.703277587890625,2020-06-10
53.47109603881836,2020-06-11
54.17171859741211,2020-06-12
55.59163284301758,2020-06-15
56.964839935302734,2020-06-16
57.92701721191406,2020-06-17
56.787349700927734,2020-06-18
54.77891159057617,2020-06-19
55.199283599853516,2020-06-22
55.974632263183594,2020-06-23
55.89990234375,2020-06-24
56.525787353515625,2020-06-25
55.722415924072266,2020-06-26
55.657020568847656,2020-06-29
56.2175178527832,2020-06-30
56.04936599731445,2020-07-01
57.347843170166016,2020-07-02
59.07603454589844,2020-07-06
57.60940170288086,2020-07-07
61.07512283325195,2020-07-08
62.92475128173828,2020-07-09
61.28998565673828,2020-07-10
58.19792556762695,2020-07-13
58.039119720458984,2020-07-14
58.431461334228516,2020-07-15
57.64677429199219,2020-07-16
58.039119720458984,2020-07-17
59.225502014160156,2020-07-20
58.48751449584961,2020-07-21
57.76821517944336,2020-07-22
56.53512954711914,2020-07-23
56.871429443359375,2020-07-24
58.64632034301758,2020-07-27
57.441261291503906,2020-07-28
58.468833923339844,2020-07-29
58.1885871887207,2020-07-30
59.589820861816406,2020-07-31
60.28109359741211,2020-08-03
60.318458557128906,2020-08-04
61.20590591430664,2020-08-05
60.63607406616211,2020-08-06
57.97372817993164,2020-08-07
57.441261291503906,2020-08-10
57.151668548583984,2020-08-11
58.758419036865234,2020-08-12
58.42212677001953,2020-08-13
57.97372817993164,2020-08-14
62.56977844238281,2020-08-17
65.68985748291016,2020-08-18
67.78236389160156,2020-08-19
69.07150268554688,2020-08-20
70.04302215576172,2020-08-21
71.16401672363281,2020-08-24
73.77030944824219,2020-08-25
75.08746337890625,2020-08-26
74.07858276367188,2020-08-27
74.69512176513672,2020-08-28
73.4620361328125,2020-08-31
77.05854034423828,2020-09-01
77.73113250732422,2020-09-02
73.83570098876953,2020-09-03
74.73249053955078,2020-09-04
71.20138549804688,2020-09-08
72.10751342773438,2020-09-09
69.6226577758789,2020-09-10
69.29570007324219,2020-09-11
71.54701232910156,2020-09-14
71.93002319335938,2020-09-15
70.14578247070312,2020-09-16
69.47319030761719,2020-09-17
69.59463500976562,2020-09-18
70.18315124511719,2020-09-21
70.06170654296875,2020-09-22
69.67869567871094,2020-09-23
67.93183135986328,2020-09-24
69.75343322753906,2020-09-25
71.08927917480469,2020-09-28
70.21117401123047,2020-09-29
72.4998550415039,2020-09-30
73.39664459228516,2020-10-01
71.08927917480469,2020-10-02
71.3695297241211,2020-10-05
71.64044189453125,2020-10-06
72.97628021240234,2020-10-07
73.00430297851562,2020-10-08
74.53631591796875,2020-10-09
78.7680435180664,2020-10-12
77.1706314086914,2020-10-13
75.76006317138672,2020-10-14
74.96601867675781,2020-10-15
76.15240478515625,2020-10-16
75.30232238769531,2020-10-19
77.13327026367188,2020-10-20
77.18932342529297,2020-10-21
75.95623016357422,2020-10-22
75.9842529296875,2020-10-23
76.0496597290039,2020-10-26
77.54430389404297,2020-10-27
74.80722045898438,2020-10-28
77.57232666015625,2020-10-29
76.15240478515625,2020-10-30
76.89972686767578,2020-11-02
77.24537658691406,2020-11-03
83.42948150634766,2020-11-04
85.55935668945312,2020-11-05
86.40009307861328,2020-11-06
79.2724838256836,2020-11-09
74.80722045898438,2020-11-10
77.38549041748047,2020-11-11
80.6924057006836,2020-11-12
86.01710510253906,2020-11-13
79.64614868164062,2020-11-16
81.2435531616211,2020-11-17
80.57096862792969,2020-11-18
80.37478637695312,2020-11-19
81.96286010742188,2020-11-20
81.79470825195312,2020-11-23
83.90589904785156,2020-11-24
82.42059326171875,2020-11-25
83.52290344238281,2020-11-27
79.730224609375,2020-11-30
79.73957061767578,2020-12-01
78.82408905029297,2020-12-02
80.60833740234375,2020-12-03
79.58076477050781,2020-12-04
77.99269104003906,2020-12-07
76.61013793945312,2020-12-08
76.43264770507812,2020-12-09
76.32989501953125,2020-12-10
77.1706314086914,2020-12-11
74.69512176513672,2020-12-14
74.26541137695312,2020-12-15
76.38594818115234,2020-12-16
77.26404571533203,2020-12-17
76.1617431640625,2020-12-18
75.3303451538086,2020-12-21
77.33878326416016,2020-12-22
79.83297729492188,2020-12-23
78.92684936523438,2020-12-24
76.23648834228516,2020-12-28
80.46820831298828,2020-12-29
83.62565612792969,2020-12-30
82.1123275756836,2020-12-31
80.64569854736328,2021-01-04
89.2119140625,2021-01-05
82.3738784790039,2021-01-06
82.1310043334961,2021-01-07
85.51264953613281,2021-01-08
84.42902374267578,2021-01-11
82.7101821899414,2021-01-12
84.4850845336914,2021-01-13
83.36408996582031,2021-01-14
81.99088287353516,2021-01-15
85.14833068847656,2021-01-19
89.034423828125,2021-01-20
88.83824157714844,2021-01-21
88.66075897216797,2021-01-22
91.90227508544922,2021-01-25
90.58512115478516,2021-01-26
84.15812683105469,2021-01-27
85.3912124633789,2021-01-28
82.85030364990234,2021-01-29
85.26042175292969,2021-02-01
89.13717651367188,2021-02-02
89.2119140625,2021-02-03
88.3991928100586,2021-02-04
90.27684783935547,2021-02-05
88.3431396484375,2021-02-08
90.67853546142578,2021-02-09
92.26659393310547,2021-02-10
92.48145294189453,2021-02-11
92.77104949951172,2021-02-12
96.61976623535156,2021-02-16
99.84260559082031,2021-02-17
98.48807525634766,2021-02-18
99.10462188720703,2021-02-19
91.22969818115234,2021-02-22
92.9205093383789,2021-02-23
90.02462768554688,2021-02-24
87.21282196044922,2021-02-25
87.68923950195312,2021-02-26
91.56598663330078,2021-03-01
90.03396606445312,2021-03-02
87.45569610595703,2021-03-03
84.79334259033203,2021-03-04
84.65323638916016,2021-03-05
79.73957061767578,2021-03-08
83.63500213623047,2021-03-09
83.44817352294922,2021-03-10
84.0833969116211,2021-03-11
78.48779296875,2021-03-12
79.52471160888672,2021-03-15
80.11322784423828,2021-03-16
79.74890899658203,2021-03-17
78.37570190429688,2021-03-18
79.39392852783203,2021-03-19
79.375244140625,2021-03-22
78.0113754272461,2021-03-23
73.86372375488281,2021-03-24
73.52742767333984,2021-03-25
76.66619110107422,2021-03-26
76.3766098022461,2021-03-29
77.53495788574219,2021-03-30
78.77738952636719,2021-03-31
78.75870513916016,2021-04-01
77.05854034423828,2021-04-05
78.0113754272461,2021-04-06
75.90018463134766,2021-04-07
76.73158264160156,2021-04-08
75.11549377441406,2021-04-09
73.47138214111328,2021-04-12
73.61150360107422,2021-04-13
72.97628021240234,2021-04-14
72.38775634765625,2021-04-15
71.96739196777344,2021-04-16
71.88330841064453,2021-04-19
69.64134216308594,2021-04-20
70.73429870605469,2021-04-21
71.09861755371094,2021-04-22
71.69647979736328,2021-04-23
71.12664794921875,2021-04-26
73.29388427734375,2021-04-27
73.85438537597656,2021-04-28
72.70536804199219,2021-04-29
72.26631164550781,2021-04-30
71.94869995117188,2021-05-03
71.07059478759766,2021-05-04
70.56615447998047,2021-05-05
71.36018371582031,2021-05-06
70.53813171386719,2021-05-07
66.69874572753906,2021-05-10
67.98788452148438,2021-05-11
66.55862426757812,2021-05-12
62.61648178100586,2021-05-13
63.662742614746094,2021-05-14
63.71879196166992,2021-05-17
65.1480484008789,2021-05-18
65.9327392578125,2021-05-19
68.84729766845703,2021-05-20
67.95985412597656,2021-05-21
66.9416275024414,2021-05-24
68.01589965820312,2021-05-25
68.38021850585938,2021-05-26
68.03458404541016,2021-05-27
69.07150268554688,2021-05-28
73.17245483398438,2021-06-01
71.50030517578125,2021-06-02
70.54747009277344,2021-06-03
70.4634017944336,2021-06-04
69.76277923583984,2021-06-07
68.45496368408203,2021-06-08
67.85709381103516,2021-06-09
67.1191177368164,2021-06-10
66.50257110595703,2021-06-11
66.72677612304688,2021-06-14
66.17561340332031,2021-06-15
66.78282165527344,2021-06-16
68.66046905517578,2021-06-17
66.90426635742188,2021-06-18
67.83841705322266,2021-06-21
68.47364044189453,2021-06-22
68.32418060302734,2021-06-23
69.96829223632812,2021-06-24
73.07903289794922,2021-06-25
72.04212188720703,2021-06-28
74.49895477294922,2021-06-29
74.55500030517578,2021-06-30
72.34104919433594,2021-07-01
71.21072387695312,2021-07-02
67.62356567382812,2021-07-06
67.91315460205078,2021-07-07
66.22232818603516,2021-07-08
68.71652221679688,2021-07-09
68.35220336914062,2021-07-12
71.48162841796875,2021-07-13
70.48207092285156,2021-07-14
71.79924011230469,2021-07-15
70.61286163330078,2021-07-16
69.33306884765625,2021-07-19
69.00611877441406,2021-07-20
70.34195709228516,2021-07-21
70.91179656982422,2021-07-22
67.53014373779297,2021-07-23
61.729034423828125,2021-07-26
60.50529098510742,2021-07-27
65.6524887084961,2021-07-28
67.19384002685547,2021-07-29
66.21298217773438,2021-07-30
66.78282165527344,2021-08-02
65.61512756347656,2021-08-03
66.69874572753906,2021-08-04
66.08220672607422,2021-08-05
65.0079116821289,2021-08-06
67.00701904296875,2021-08-09
67.03504180908203,2021-08-10
66.39047241210938,2021-08-11
65.88603210449219,2021-08-12
65.26014709472656,2021-08-13
62.280181884765625,2021-08-16
60.028873443603516,2021-08-17
61.21525192260742,2021-08-18
58.09516906738281,2021-08-19
59.43101119995117,2021-08-20
61.40208053588867,2021-08-23
70.26722717285156,2021-08-24
71.12664794921875,2021-08-25
71.96739196777344,2021-08-26
71.39754486083984,2021-08-27
71.64044189453125,2021-08-30
73.3873062133789,2021-08-31
75.46112823486328,2021-09-01
74.9566879272461,2021-09-02
74.5970458984375,2021-09-03
77.7591552734375,2021-09-07
76.34858703613281,2021-09-08
74.9753646850586,2021-09-09
75.3303451538086,2021-09-10
74.89129638671875,2021-09-13
72.77075958251953,2021-09-14
71.5843734741211,2021-09-15
72.08882141113281,2021-09-16
72.57459259033203,2021-09-17
69.26768493652344,2021-09-20
68.66046905517578,2021-09-21
70.92112731933594,2021-09-22
71.1173095703125,2021-09-23
69.10887145996094,2021-09-24
71.39754486083984,2021-09-27
70.45405578613281,2021-09-28
66.90426635742188,2021-09-29
67.48343658447266,2021-09-30
65.40960693359375,2021-10-01
64.83977508544922,2021-10-04
66.90426635742188,2021-10-05
67.13780212402344,2021-10-06
71.276123046875,2021-10-07
73.43400573730469,2021-10-08
72.86417388916016,2021-10-11
73.24718475341797,2021-10-12
75.26495361328125,2021-10-13
75.69467163085938,2021-10-14
76.05899047851562,2021-10-15
76.9931411743164,2021-10-18
